ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
381,818,679920,6212,679920
381,818,680920,6212,680920
381,818,680920,6212,680920
381,818,681730,6212,681730
382,820,682540,6212,682540
382,820,683000,6212,683000
383,822,684000,6212,684000
383,822,685000,6212,685000
383,822,685810,6212,685810
384,824,686810,6212,686810
384,824,687810,6212,687810
385,826,688810,6212,688810
386,828,689810,6212,689810
387,830,690620,6212,690620
387,830,691620,6212,691620
388,832,692620,6212,692620
388,832,692940,6212,692940
388,832,693410,6212,693410
388,832,694410,6212,694410
389,834,695410,6212,695410
389,834,696410,6212,696410
389,834,697410,6212,697410
390,836,698220,6212,698220
390,836,698690,6212,698690
390,836,698850,6212,698850
390,836,699850,6212,699850
391,838,700850,6212,700850
391,838,701080,6212,701080
392,840,701890,6212,701890
392,840,702700,6212,702700
392,840,703160,6212,703160
393,842,703810,6212,703810
393,842,704620,6212,704620
394,844,705090,6212,705090
395,846,706090,6212,706090
396,848,707090,6212,707090
396,848,708090,6212,708090
396,848,708900,6212,708900
396,848,709360,6212,709360
397,850,710360,6212,710360
397,850,710360,6212,710360
398,852,710950,6212,710950
398,852,711950,6212,711950
398,852,712760,6212,712760
399,854,713760,6212,713760
399,854,714760,6212,714760
399,854,715080,6212,715080
400,856,715890,6212,715890
400,856,716360,6212,716360
401,858,716910,6212,716910
401,858,717140,6212,717140
401,858,718140,6212,718140
401,858,718790,6212,718790
402,860,719600,6212,719600
403,862,720600,6212,720600
403,862,721070,6212,721070
403,862,722070,6212,722070
403,862,722390,6212,722390
403,862,723390,6212,723390
404,864,724390,6212,724390
404,864,725390,6212,725390
405,866,726390,6212,726390
405,866,727390,6212,727390
405,866,727860,6212,727860
406,868,728670,6212,728670
406,868,729480,6212,729480
407,870,730480,6212,730480
407,870,731480,6212,731480
407,870,732480,6212,732480
408,872,733290,6212,733290
408,872,733760,6212,733760
408,872,734230,6212,734230
409,874,735230,6212,735230
409,874,736230,6212,736230
410,876,737230,6212,737230
410,876,737230,6212,737230
410,876,737670,6212,737670
411,878,738480,6212,738480
411,878,739480,6212,739480
412,880,740480,6212,740480
413,882,741480,6212,741480
413,882,741640,6212,741640
413,882,742640,6212,742640
414,884,743640,6212,743640
414,884,744450,6212,744450
415,886,745260,6212,745260
415,886,746260,6212,746260
416,888,747260,6212,747260
416,888,748070,6212,748070
417,890,748880,6212,748880
417,890,749110,6212,749110
417,890,749430,6212,749430
417,890,750430,6212,750430
417,890,751080,6212,751080
418,892,751540,6212,751540
418,892,752190,6212,752190
418,892,753190,6212,753190
418,892,753510,6212,753510
419,894,754320,6212,754320
420,896,755320,6212,755320
420,896,756320,6212,756320
421,898,757320,6212,757320
421,898,757780,6212,757780
421,898,758250,6212,758250
422,900,759250,6212,759250
422,900,760250,6212,760250
423,902,761250,6212,761250
423,902,762250,6212,762250
424,904,762720,6212,762720
425,906,763720,6212,763720
425,906,763880,6212,763880
425,906,764690,6212,764690
425,906,764690,6212,764690
425,906,765690,6212,765690
426,908,766690,6212,766690
426,908,767690,6212,767690
427,910,768500,6212,768500
427,910,769310,6212,769310
427,910,769630,6212,769630
427,910,770630,6212,770630
428,912,771630,6212,771630
428,912,772630,6212,772630
429,914,773280,6212,773280
430,916,774280,6212,774280
430,916,774510,6212,774510
430,916,774510,6212,774510
430,916,775320,6212,775320
430,916,776320,6212,776320
430,916,776320,6212,776320
431,918,777320,6212,777320
431,918,778320,6212,778320
431,918,778320,6212,778320
432,920,779130,6212,779130
432,920,779290,6212,779290
432,920,779290,6212,779290
432,920,780100,6212,780100
433,922,781100,6212,781100
434,924,781910,6212,781910
434,924,782070,6212,782070
434,924,783070,6212,783070
434,924,783530,6212,783530
435,926,784530,6212,784530
435,926,785530,6212,785530
435,926,786340,6212,786340
435,926,787340,6212,787340
436,928,788340,6212,788340
437,936,788340,6212,788340
437,936,789340,6212,789340
438,938,790340,6212,790340
438,938,791340,6212,791340
438,938,791500,6212,791500
439,940,792500,6212,792500
439,940,793500,6212,793500
439,940,793500,6212,793500
439,940,793500,6212,793500
440,942,793970,6212,793970
441,944,794970,6212,794970
441,944,794970,6212,794970
442,946,795970,6212,795970
442,946,796970,6212,796970
442,946,797440,6212,797440
442,946,798250,6212,798250
443,948,799250,6212,799250
443,948,800250,6212,800250
444,950,801250,6212,801250
444,950,802250,6212,802250
445,952,802710,6212,802710
445,952,803360,6212,803360
446,954,804170,6212,804170
446,954,804170,6212,804170
446,954,805170,6212,805170
446,954,805170,6212,805170
446,954,805490,6212,805490
446,954,806490,6212,806490
446,954,807300,6212,807300
446,954,807770,6212,807770
446,954,808770,6212,808770
447,956,809240,6212,809240
448,958,810240,6212,810240
448,958,811050,6212,811050
448,958,812050,6212,812050
448,958,812050,6212,812050
449,960,813050,6212,813050
450,962,813520,6212,813520
450,962,814520,6212,814520
451,964,815520,6212,815520
451,964,816330,6212,816330
451,964,817330,6212,817330
452,966,818330,6212,818330
452,966,819330,6212,819330
453,968,820330,6212,820330
453,968,820810,6212,820810
454,970,821130,6212,821130
454,970,822130,6212,822130
454,970,822600,6212,822600
454,970,823070,6212,823070
455,972,824070,6212,824070
455,972,824390,6212,824390
456,974,824610,6212,824610
456,974,824770,6212,824770
456,974,824770,6212,824770
456,974,825580,6212,825580
457,976,826390,6212,826390
457,976,827200,6212,827200
458,978,828200,6212,828200
459,980,829200,6212,829200
460,982,830010,6212,830010
460,982,831010,6212,831010
460,982,831480,6212,831480
461,984,832480,6212,832480
461,984,833130,6212,833130
462,986,833600,6212,833600
462,986,834410,6212,834410
462,986,835410,6212,835410
463,988,836410,6212,836410
464,990,837410,6212,837410
464,990,838410,6212,838410
465,992,839410,6212,839410
465,992,840410,6212,840410
466,994,841410,6212,841410
467,1002,841410,6212,841410
467,1002,842410,6212,842410
468,1004,843060,6212,843060
468,1004,843610,6212,843610
469,1006,844610,6212,844610
470,1008,845420,6212,845420
470,1008,846420,6212,846420
471,1010,847420,6212,847420
471,1010,848420,6212,848420
472,1012,849420,6212,849420
472,1012,850420,6212,850420
472,1012,851230,6212,851230
473,1014,852230,6212,852230
474,1016,853040,6212,853040
474,1016,853040,6212,853040
474,1016,853850,6212,853850
474,1016,854170,6212,854170
474,1016,855170,6212,855170
474,1016,855170,6212,855170
475,1018,856170,6212,856170
476,1020,856640,6212,856640
476,1020,857640,6212,857640
476,1020,858110,6212,858110
476,1020,858430,6212,858430
477,1022,859430,6212,859430
477,1022,860430,6212,860430
477,1022,861430,6212,861430
477,1022,861760,6212,861760
477,1022,862570,6212,862570
478,1024,863040,6212,863040
478,1024,864040,6212,864040
478,1024,864510,6212,864510
479,1026,865510,6212,865510
479,1026,865980,6212,865980
479,1026,865980,6212,865980
480,1028,866980,6212,866980
480,1028,867980,6212,867980
480,1028,868980,6212,868980
481,1030,869570,6212,869570
481,1030,870030,6212,870030
482,1032,871030,6212,871030
482,1032,871490,6212,871490
482,1032,872490,6212,872490
482,1032,872950,6212,872950
483,1034,873760,6212,873760
483,1034,874230,6212,874230
484,1036,875230,6212,875230
485,1038,876230,6212,876230
485,1038,876230,6212,876230
485,1038,877230,6212,877230
485,1038,878230,6212,878230
486,1040,879040,6212,879040
487,1042,880040,6212,880040
487,1042,880850,6212,880850
487,1042,881850,6212,881850
487,1042,882310,6212,882310
488,1044,883120,6212,883120
489,1052,883120,6212,883120
489,1052,884120,6212,884120
489,1052,884590,6212,884590
490,1054,885590,6212,885590
491,1056,887590,6212,887590
492,1058,888400,6212,888400
492,1058,889210,6212,889210
493,1060,890020,6212,890020
493,1060,891020,6212,891020
494,1062,892020,6212,892020
494,1062,892830,6212,892830
495,1064,893640,6212,893640
495,1064,894110,6212,894110
496,1066,895110,6212,895110
496,1066,895920,6212,895920
497,1068,896730,6212,896730
497,1068,897050,6212,897050
497,1068,897050,6212,897050
497,1068,898050,6212,898050
497,1068,898520,6212,898520
497,1068,898740,6212,898740
498,1070,899110,6212,899110
499,1072,900110,6212,900110
500,1074,901110,6212,901110
500,1074,902110,6212,902110
501,1076,902580,6212,902580
502,1078,903580,6212,903580
502,1078,904390,6212,904390
503,1080,905390,6212,905390
503,1080,906200,6212,906200
503,1080,906790,6212,906790
503,1080,907790,6212,907790
504,1082,908790,6212,908790
505,1084,909340,6212,909340
505,1084,910150,6212,910150
506,1086,910960,6212,910960
506,1086,911770,6212,911770
506,1086,912000,6212,912000
507,1088,913000,6212,913000
507,1088,914000,6212,914000
508,1090,914810,6212,914810
508,1090,915810,6212,915810
508,1090,915810,6212,915810
508,1090,916810,6212,916810
508,1090,917620,6212,917620
508,1090,917620,6212,917620
509,1092,918620,6212,918620
509,1092,919620,6212,919620
510,1094,920090,6212,920090
510,1094,920900,6212,920900
511,1096,921900,6212,921900
511,1096,922130,6212,922130
511,1096,923130,6212,923130
512,1098,924130,6212,924130
512,1098,924130,6212,924130
512,1098,924350,6212,924350
513,1100,924900,6212,924900
513,1100,925900,6212,925900
513,1100,926710,6212,926710
514,1102,927710,6212,927710
515,1110,927710,6212,927710
515,1110,928710,6212,928710
516,1112,929360,6212,929360
516,1112,929830,6212,929830
517,1114,930830,6212,930830
517,1114,931830,6212,931830
517,1114,932830,6212,932830
518,1116,933640,6212,933640
518,1116,934450,6212,934450
518,1116,934450,6212,934450
519,1118,935450,6212,935450
519,1118,936450,6212,936450
519,1118,936680,6212,936680
520,1120,937680,6212,937680
520,1120,938680,6212,938680
521,1122,939680,6212,939680
521,1122,940150,6212,940150
521,1122,941150,6212,941150
522,1124,942150,6212,942150
522,1124,943150,6212,943150
523,1126,944150,6212,944150
524,1128,944960,6212,944960
525,1130,945960,6212,945960
526,1132,946960,6212,946960
526,1132,947770,6212,947770
526,1132,948770,6212,948770
526,1132,949770,6212,949770
527,1134,950240,6212,950240
527,1134,950790,6212,950790
527,1134,951790,6212,951790
527,1134,951790,6212,951790
527,1134,952010,6212,952010
527,1134,952480,6212,952480
527,1134,952480,6212,952480
528,1136,953290,6212,953290
528,1136,954100,6212,954100
529,1138,954910,6212,954910
529,1138,955720,6212,955720
530,1140,956720,6212,956720
530,1140,957720,6212,957720
531,1142,958190,6212,958190
532,1144,959190,6212,959190
532,1144,959190,6212,959190
532,1144,960000,6212,960000
532,1144,961000,6212,961000
533,1146,961470,6212,961470
533,1146,962470,6212,962470
534,1148,963470,6212,963470
534,1148,964280,6212,964280
535,1150,964930,6212,964930
535,1150,965480,6212,965480
535,1150,966480,6212,966480
536,1152,967130,6212,967130
536,1152,967130,6212,967130
537,1154,968130,6212,968130
537,1154,969130,6212,969130
537,1154,969590,6212,969590
538,1156,970590,6212,970590
538,1156,971590,6212,971590
539,1158,972590,6212,972590
539,1158,973590,6212,973590
540,1160,974590,6212,974590
540,1160,975590,6212,975590
541,1162,976590,6212,976590
541,1162,976910,6212,976910
541,1162,977910,6212,977910
541,1162,978230,6212,978230
542,1164,979230,6212,979230
542,1164,980040,6212,980040
542,1164,981040,6212,981040
543,1166,982040,6212,982040
543,1166,983040,6212,983040
544,1168,984040,6212,984040
545,1170,984510,6212,984510
545,1170,985160,6212,985160
546,1172,985970,6212,985970
546,1172,986620,6212,986620
546,1172,987620,6212,987620
547,1174,988430,6212,988430
547,1174,988900,6212,988900
548,1176,989900,6212,989900
548,1176,990370,6212,990370
548,1176,991370,6212,991370
548,1176,991370,6212,991370
549,1178,992370,6212,992370
549,1178,992850,6212,992850
550,1180,993320,6212,993320
550,1180,993320,6212,993320
550,1180,994320,6212,994320
550,1180,994690,6212,994690
551,1182,995690,6212,995690
551,1182,996690,6212,996690
551,1182,997160,6212,997160
552,1184,998160,6212,998160
552,1184,998810,6212,998810
552,1184,999810,6212,999810
553,1186,1000620,6212,1000620
553,1186,1000620,6212,1000620
553,1186,1001430,6212,1001430
553,1186,1001750,6212,1001750
554,1188,1002750,6212,1002750
554,1188,1003750,6212,1003750
555,1190,1004750,6212,1004750
556,1198,1004750,6212,1004750
556,1198,1004750,6212,1004750
557,1200,1005220,6212,1005220
557,1200,1006220,6212,1006220
557,1200,1006220,6212,1006220
557,1200,1007030,6212,1007030
558,1202,1008030,6212,1008030
559,1204,1008840,6212,1008840
559,1204,1009840,6212,1009840
560,1206,1010840,6212,1010840
560,1206,1011840,6212,1011840
561,1208,1012840,6212,1012840
562,1210,1013840,6212,1013840
562,1210,1014840,6212,1014840
562,1210,1015310,6212,1015310
563,1212,1016310,6212,1016310
563,1212,1017120,6212,1017120
563,1212,1018120,6212,1018120
564,1216,1018930,6212,1018930
565,1220,1019930,6212,1019930
565,1220,1020930,6212,1020930
566,1224,1021930,6212,1021930
566,1224,1022250,6212,1022250
566,1224,1022480,6212,1022480
566,1224,1022800,6212,1022800
566,1224,1023800,6212,1023800
566,1224,1024800,6212,1024800
566,1224,1025800,6212,1025800
566,1224,1026120,6212,1026120
566,1224,1026590,6212,1026590
566,1224,1027400,6212,1027400
566,1224,1027400,6212,1027400
566,1224,1028210,6212,1028210
567,1228,1029210,6212,1029210
568,1232,1029680,6212,1029680
568,1232,1030680,6212,1030680
569,1240,1030680,6212,1030680
569,1240,1031140,6212,1031140
570,1244,1032140,6212,1032140
570,1244,1032610,6212,1032610
570,1244,1033420,6212,1033420
570,1244,1034420,6212,1034420
570,1244,1034580,6212,1034580
571,1248,1035580,6212,1035580
571,1248,1036580,6212,1036580
571,1248,1037580,6212,1037580
571,1248,1038390,6212,1038390
571,1248,1038500,6212,1038500
572,1252,1039500,6212,1039500
572,1252,1040500,6212,1040500
572,1252,1041500,6212,1041500
572,1252,1042500,6212,1042500
572,1252,1043500,6212,1043500
573,1256,1044310,6212,1044310
573,1256,1044310,6212,1044310
573,1256,1044470,6212,1044470
573,1256,1045470,6212,1045470
574,1260,1046470,6212,1046470
574,1260,1047120,6212,1047120
574,1260,1047590,6212,1047590
574,1260,1048060,6212,1048060
574,1260,1048060,6212,1048060
575,1264,1049060,6212,1049060
575,1264,1049870,6212,1049870
576,1268,1050680,6212,1050680
576,1268,1051680,6212,1051680
576,1268,1052490,6212,1052490
576,1268,1053490,6212,1053490
576,1268,1054300,6212,1054300
577,1272,1055300,6212,1055300
577,1272,1056300,6212,1056300
577,1272,1057300,6212,1057300
577,1272,1058300,6212,1058300
577,1272,1058760,6212,1058760
577,1272,1059760,6212,1059760
578,1276,1060760,6212,1060760
578,1276,1061760,6212,1061760
578,1276,1062760,6212,1062760
578,1276,1063760,6212,1063760
578,1276,1064760,6212,1064760
578,1276,1065570,6212,1065570
579,1280,1066040,6212,1066040
579,1280,1066850,6212,1066850
580,1284,1067850,6212,1067850
580,1284,1068660,6212,1068660
580,1284,1069660,6212,1069660
580,1284,1070660,6212,1070660
580,1284,1071130,6212,1071130
581,1288,1072130,6212,1072130
581,1288,1073130,6212,1073130
581,1288,1073600,6212,1073600
582,1292,1074410,6212,1074410
582,1292,1074880,6212,1074880
582,1292,1075690,6212,1075690
582,1292,1076690,6212,1076690
582,1292,1077500,6212,1077500
582,1292,1078500,6212,1078500
583,1296,1079500,6212,1079500
583,1296,1080500,6212,1080500
584,1300,1081500,6212,1081500
584,1300,1081970,6212,1081970
584,1300,1081970,6212,1081970
585,1304,1082970,6212,1082970
585,1304,1083970,6212,1083970
585,1304,1084970,6212,1084970
586,1308,1085620,6212,1085620
586,1308,1086620,6212,1086620
586,1308,1087620,6212,1087620
587,1312,1088620,6212,1088620
587,1312,1089620,6212,1089620
587,1312,1090620,6212,1090620
587,1312,1091430,6212,1091430
587,1312,1092240,6212,1092240
587,1312,1093240,6212,1093240
588,1316,1094240,6212,1094240
588,1316,1095050,6212,1095050
588,1316,1096050,6212,1096050
589,1320,1096860,6212,1096860
589,1320,1097670,6212,1097670
589,1320,1098670,6212,1098670
589,1320,1098670,6212,1098670
589,1320,1099320,6212,1099320
589,1320,1099790,6212,1099790
589,1320,1100790,6212,1100790
589,1320,1101790,6212,1101790
589,1320,1102440,6212,1102440
589,1320,1103440,6212,1103440
589,1320,1103440,6212,1103440
590,1324,1103910,6212,1103910
590,1324,1104380,6212,1104380
590,1324,1104700,6212,1104700
591,1328,1105700,6212,1105700
591,1328,1105930,6212,1105930
591,1328,1106740,6212,1106740
591,1328,1107740,6212,1107740
591,1328,1108210,6212,1108210
591,1328,1108760,6212,1108760
592,1336,1108760,6212,1108760
593,1340,1109760,6212,1109760
593,1340,1110760,6212,1110760
593,1340,1111110,6212,1111110
594,1344,1111430,6212,1111430
594,1344,1111750,6212,1111750
594,1344,1112300,6212,1112300
594,1344,1113300,6212,1113300
594,1344,1113950,6212,1113950
594,1344,1114950,6212,1114950
594,1344,1115500,6212,1115500
595,1348,1116500,6212,1116500
595,1348,1116720,6212,1116720
595,1348,1117720,6212,1117720
595,1348,1118720,6212,1118720
595,1348,1119720,6212,1119720
596,1352,1120370,6212,1120370
596,1352,1120690,6212,1120690
597,1356,1121690,6212,1121690
597,1356,1122020,6212,1122020
597,1356,1122830,6212,1122830
597,1356,1123830,6212,1123830
597,1356,1124300,6212,1124300
597,1356,1124890,6212,1124890
597,1356,1125260,6212,1125260
597,1356,1126260,6212,1126260
597,1356,1126730,6212,1126730
598,1360,1127730,6212,1127730
599,1364,1128540,6212,1128540
599,1364,1129010,6212,1129010
600,1368,1133010,6212,1133010
600,1368,1133480,6212,1133480
601,1372,1135480,6212,1135480
601,1372,1136290,6212,1136290
601,1372,1137100,6212,1137100
601,1372,1138100,6212,1138100
601,1372,1138100,6212,1138100
601,1372,1138100,6212,1138100
601,1372,1139100,6212,1139100
602,1376,1139910,6212,1139910
602,1376,1140910,6212,1140910
602,1376,1141380,6212,1141380
602,1376,1141700,6212,1141700
602,1376,1142700,6212,1142700
602,1376,1143700,6212,1143700
603,1380,1144700,6212,1144700
603,1380,1145510,6212,1145510
603,1380,1146100,6212,1146100
603,1380,1147100,6212,1147100
604,1384,1147910,6212,1147910
604,1384,1147910,6212,1147910
605,1388,1148910,6212,1148910
605,1388,1148910,6212,1148910
605,1388,1149910,6212,1149910
605,1388,1150910,6212,1150910
605,1388,1151230,6212,1151230
605,1388,1151600,6212,1151600
605,1388,1152600,6212,1152600
605,1388,1153150,6212,1153150
605,1388,1154150,6212,1154150
606,1392,1155150,6212,1155150
606,1392,1155150,6212,1155150
606,1392,1155960,6212,1155960
606,1392,1156960,6212,1156960
606,1392,1157610,6212,1157610
606,1392,1158610,6212,1158610
606,1392,1159610,6212,1159610
607,1396,1160610,6212,1160610
607,1396,1161610,6212,1161610
608,1400,1162420,6212,1162420
608,1400,1162420,6212,1162420
608,1400,1163420,6212,1163420
608,1400,1164230,6212,1164230
608,1400,1164550,6212,1164550
608,1400,1165020,6212,1165020
608,1400,1165830,6212,1165830
608,1400,1166830,6212,1166830
608,1400,1167300,6212,1167300
609,1404,1168110,6212,1168110
609,1404,1168430,6212,1168430
609,1404,1169240,6212,1169240
610,1408,1170240,6212,1170240
610,1408,1171050,6212,1171050
610,1408,1171700,6212,1171700
610,1408,1172700,6212,1172700
611,1412,1173250,6212,1173250
611,1412,1174250,6212,1174250
611,1412,1175250,6212,1175250
612,1416,1176250,6212,1176250
612,1416,1177250,6212,1177250
613,1424,1177250,6212,1177250
614,1428,1178250,6212,1178250
614,1428,1179060,6212,1179060
614,1428,1179380,6212,1179380
614,1428,1179700,6212,1179700
614,1428,1181700,6212,1181700
614,1428,1182700,6212,1182700
614,1428,1183700,6212,1183700
614,1428,1184020,6212,1184020
614,1428,1185020,6212,1185020
614,1428,1185250,6212,1185250
614,1428,1185250,6212,1185250
614,1428,1186250,6212,1186250
614,1428,1186480,6212,1186480
614,1428,1186850,6212,1186850
614,1428,1187320,6212,1187320
615,1432,1188320,6212,1188320
615,1432,1188320,6212,1188320
616,1436,1188790,6212,1188790
616,1436,1189600,6212,1189600
616,1436,1189820,6212,1189820
616,1436,1190820,6212,1190820
616,1436,1191820,6212,1191820
616,1436,1191820,6212,1191820
616,1436,1192290,6212,1192290
616,1436,1193290,6212,1193290
617,1444,1194290,6212,1194290
617,1444,1195290,6212,1195290
617,1444,1196290,6212,1196290
617,1444,1196510,6212,1196510
617,1444,1197510,6212,1197510
617,1444,1197980,6212,1197980
617,1444,1198980,6212,1198980
617,1444,1199450,6212,1199450
617,1444,1200450,6212,1200450
617,1444,1201450,6212,1201450
617,1444,1201450,6212,1201450
617,1444,1202450,6212,1202450
617,1444,1203450,6212,1203450
617,1444,1204450,6212,1204450
617,1444,1204770,6212,1204770
618,1452,1205770,6212,1205770
618,1452,1206770,6212,1206770
618,1452,1207770,6212,1207770
618,1452,1208770,6212,1208770
618,1452,1209770,6212,1209770
618,1452,1209910,6212,1209910
618,1452,1210720,6212,1210720
619,1460,1214720,6212,1214720
