ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
351540.41,18.6,6.33,302974.06,16.03
351349.35,18.6,6.33,303275.48,16.05
351125.07,18.59,6.33,303029.99,16.05
351393.83,18.62,6.35,303096.89,16.06
351651.7,18.64,6.37,302717.8,16.04
351499.32,18.64,6.37,302750.47,16.05
351499.32,18.64,6.37,302750.47,16.05
351117.71,18.62,6.36,302568.22,16.05
350900.19,18.61,6.35,302348.78,16.04
351151.78,18.63,6.37,303403.74,16.1
351030.76,18.63,6.37,303129.54,16.09
350688.42,18.62,6.36,302424.44,16.06
350957.18,18.65,6.38,302393.0,16.06
350294.0,18.65,6.38,302213.67,16.09
350666.73,18.67,6.41,303589.15,16.17
350459.06,18.67,6.41,303321.05,16.16
350358.13,18.68,6.41,303428.33,16.17
350358.13,18.68,6.41,303428.33,16.17
350358.13,18.68,6.41,303428.33,16.17
350358.13,18.68,6.41,303428.33,16.17
350232.54,18.68,6.41,303177.33,16.17
350551.4,18.7,6.44,302973.88,16.17
350820.15,18.73,6.46,302951.67,16.17
350820.28,18.73,6.47,302844.35,16.17
350820.28,18.73,6.47,302844.35,16.17
350636.54,18.73,6.47,302421.7,16.16
350484.15,18.73,6.47,302473.69,16.17
349466.73,18.76,6.49,301662.29,16.19
349466.73,18.76,6.49,301662.29,16.19
349276.72,18.76,6.49,301787.84,16.21
349581.28,18.78,6.52,301547.1,16.2
349373.61,18.78,6.51,302033.85,16.23
349002.69,18.76,6.5,301707.68,16.22
348745.32,18.79,6.53,301299.04,16.23
348653.56,18.8,6.53,302532.0,16.31
348531.15,18.8,6.53,302322.04,16.31
348813.17,18.82,6.55,302752.14,16.33
349081.92,18.84,6.58,303062.91,16.36
348898.18,18.84,6.58,302307.28,16.33
348530.7,18.84,6.58,302208.73,16.34
348418.74,18.85,6.58,302313.85,16.35
348211.08,18.85,6.58,302112.23,16.35
348020.02,18.85,6.58,302208.85,16.37
348288.78,18.87,6.61,302186.65,16.37
348288.78,18.87,6.61,302186.65,16.37
348105.04,18.87,6.61,301778.12,16.36
348105.04,18.87,6.61,301778.12,16.36
347952.66,18.87,6.61,302307.57,16.4
347762.64,18.87,6.61,301675.5,16.37
347727.18,18.88,6.62,301579.28,16.37
347482.7,18.87,6.61,301293.21,16.36
347345.65,18.87,6.61,301433.43,16.38
347609.79,18.89,6.63,301409.82,16.38
347609.79,18.89,6.63,301409.82,16.38
347931.46,18.92,6.65,302341.54,16.44
347649.0,18.95,6.68,301957.93,16.46
346970.19,18.92,6.65,301161.55,16.42
346995.47,18.93,6.66,300051.98,16.37
346883.51,18.93,6.67,299891.34,16.37
346675.84,18.93,6.67,300103.11,16.39
346674.29,18.94,6.68,300388.15,16.41
346674.29,18.94,6.68,300388.15,16.41
345656.87,18.97,6.7,299576.74,16.44
345465.81,18.97,6.7,299254.23,16.43
345683.14,18.98,6.72,299558.88,16.45
345683.14,18.98,6.72,299558.88,16.45
345951.9,19.01,6.74,299878.41,16.48
345956.97,19.02,6.75,299578.05,16.47
345773.23,19.02,6.75,299131.73,16.45
345778.3,19.03,6.76,299020.69,16.45
345666.33,19.03,6.77,299379.98,16.48
345433.41,19.02,6.76,299127.6,16.47
345225.75,19.02,6.76,298813.92,16.46
345034.69,19.02,6.76,298651.64,16.46
345252.02,19.04,6.77,299307.71,16.5
345520.78,19.06,6.8,299323.26,16.51
345525.85,19.07,6.81,299032.42,16.51
345342.11,19.07,6.81,299266.92,16.53
345342.11,19.07,6.81,299287.43,16.53
345347.17,19.08,6.82,299101.67,16.53
345235.21,19.09,6.82,298996.19,16.53
344217.79,19.11,6.85,298184.79,16.56
343934.39,19.1,6.84,297886.11,16.54
343934.39,19.1,6.84,297886.11,16.54
343775.58,19.09,6.83,297727.75,16.54
343756.73,19.1,6.84,297466.87,16.53
343565.67,19.1,6.84,298005.35,16.57
343341.39,19.1,6.84,297786.01,16.57
343610.15,19.13,6.86,297680.88,16.57
343426.41,19.13,6.86,297379.71,16.56
343431.48,19.14,6.87,297291.67,16.56
343049.88,19.12,6.85,296877.15,16.55
343049.88,19.12,6.85,296891.96,16.55
342891.22,19.12,6.86,297319.81,16.58
342754.17,19.12,6.86,296980.71,16.57
342754.17,19.12,6.86,296960.19,16.57
342754.17,19.12,6.86,296983.49,16.57
342754.17,19.12,6.86,296983.49,16.57
342546.51,19.12,6.86,297190.44,16.59
342355.45,19.12,6.86,296795.32,16.58
342319.98,19.13,6.86,296921.49,16.59
342319.98,19.13,6.86,296921.49,16.59
342588.74,19.16,6.89,296937.04,16.6
342405.0,19.16,6.89,296584.12,16.59
342671.2,19.18,6.91,297010.2,16.62
342671.2,19.18,6.91,297010.2,16.62
342562.39,19.17,6.91,296899.52,16.62
342403.74,19.17,6.91,296556.48,16.61
342266.69,19.18,6.91,296311.03,16.6
342266.69,19.18,6.91,296311.03,16.6
342266.69,19.18,6.91,296311.03,16.6
342069.71,19.18,6.91,296906.37,16.64
341868.57,19.17,6.9,296708.37,16.63
341478.63,19.15,6.88,296515.68,16.63
341893.88,19.18,6.91,296272.73,16.62
341736.57,19.17,6.91,296608.01,16.64
341661.73,19.17,6.91,296464.31,16.64
341930.49,19.2,6.94,296385.46,16.64
341267.31,19.21,6.94,295926.62,16.65
341070.33,19.21,6.94,296224.59,16.68
341070.33,19.21,6.94,296224.59,16.68
340868.59,19.21,6.94,295871.2,16.67
340644.31,19.2,6.94,295652.91,16.67
340913.07,19.23,6.96,295574.05,16.67
340913.07,19.23,6.96,295574.05,16.67
340918.14,19.24,6.97,295219.66,16.66
340918.14,19.24,6.97,295219.66,16.66
340765.76,19.24,6.98,295812.63,16.7
340575.75,19.24,6.98,295434.36,16.69
340241.72,19.24,6.98,295113.16,16.69
339951.4,19.23,6.97,294829.24,16.68
340230.64,19.25,6.99,295518.24,16.72
339990.87,19.25,6.98,295174.48,16.71
340259.63,19.28,7.01,295222.45,16.72
340075.89,19.28,7.01,294820.44,16.71
339892.15,19.28,7.01,294668.54,16.71
339708.41,19.28,7.01,295002.78,16.74
339596.45,19.28,7.02,294802.53,16.74
339388.78,19.28,7.02,294533.12,16.73
339197.73,19.28,7.02,294610.65,16.75
339162.26,19.29,7.02,294528.59,16.75
339431.02,19.31,7.05,294595.49,16.76
339688.88,19.33,7.07,294216.4,16.75
339505.14,19.33,7.07,294688.96,16.78
338810.72,19.34,7.07,293924.2,16.78
338775.25,19.35,7.08,294353.1,16.81
339044.01,19.37,7.11,294284.43,16.81
338860.27,19.37,7.11,294452.04,16.83
338676.53,19.37,7.11,293959.82,16.82
338706.69,19.38,7.12,294084.74,16.83
338706.69,19.38,7.12,294084.74,16.83
338312.39,19.37,7.1,293727.85,16.81
338364.15,19.38,7.11,293498.18,16.81
338156.48,19.38,7.11,293825.33,16.84
337965.43,19.38,7.11,293701.07,16.84
337741.15,19.38,7.11,293562.58,16.84
337826.17,19.4,7.14,293312.14,16.85
337642.43,19.4,7.14,293056.64,16.84
337483.78,19.41,7.14,293451.67,16.87
337346.73,19.41,7.14,293268.55,16.87
337139.06,19.41,7.14,292954.55,16.86
336948.0,19.41,7.14,293014.3,16.88
336723.73,19.41,7.14,292751.18,16.87
336342.12,19.39,7.13,292344.21,16.85
337052.49,19.44,7.17,292449.78,16.86
336868.75,19.44,7.17,292032.03,16.85
336685.01,19.44,7.17,291870.65,16.85
336427.63,19.47,7.2,291520.86,16.87
336077.39,19.45,7.19,292160.15,16.91
335887.37,19.45,7.19,292022.17,16.91
334869.95,19.48,7.22,291210.77,16.94
334778.2,19.49,7.23,290859.24,16.93
334775.3,19.5,7.24,292356.45,17.03
334741.34,19.51,7.24,292941.45,17.07
334748.27,19.52,7.25,292573.82,17.06
333730.84,19.55,7.29,291762.42,17.09
333730.84,19.55,7.29,291762.42,17.09
333730.84,19.55,7.29,291762.42,17.09
334003.46,19.57,7.3,291869.0,17.1
332986.04,19.6,7.34,291057.59,17.13
333046.51,19.61,7.35,290525.6,17.11
332600.25,19.6,7.33,290243.0,17.1
332591.53,19.61,7.34,289527.03,17.07
332860.29,19.63,7.37,289421.9,17.07
332676.55,19.63,7.37,289120.73,17.06
332524.17,19.64,7.37,289132.55,17.07
332092.89,19.62,7.36,288799.2,17.06
331902.87,19.62,7.36,288963.07,17.08
331765.82,19.62,7.36,288690.52,17.08
331558.16,19.62,7.36,288880.43,17.1
331406.48,19.63,7.36,288556.96,17.09
331805.96,19.65,7.39,289096.15,17.12
332516.32,19.7,7.44,289201.72,17.13
332332.58,19.7,7.44,288866.34,17.12
332337.65,19.71,7.45,288634.19,17.12
332153.91,19.71,7.45,289080.41,17.16
332041.95,19.72,7.45,288800.14,17.15
331834.28,19.72,7.45,288586.48,17.15
331834.28,19.72,7.45,288542.43,17.14
331463.36,19.7,7.44,289065.73,17.18
331460.18,19.71,7.44,288858.53,17.18
331226.15,19.71,7.44,288679.7,17.18
331494.91,19.73,7.47,288657.49,17.18
331639.91,19.75,7.49,288256.22,17.17
331639.91,19.75,7.49,288278.43,17.17
331897.78,19.77,7.51,288895.31,17.21
331739.12,19.77,7.51,288522.42,17.2
331602.07,19.78,7.51,288221.53,17.19
331602.07,19.78,7.51,288221.53,17.19
331405.09,19.78,7.51,289083.32,17.25
331242.72,19.78,7.52,288900.37,17.25
331242.72,19.78,7.52,288946.69,17.25
331167.89,19.79,7.52,288759.88,17.25
330150.46,19.82,7.55,287948.48,17.29
330419.22,19.85,7.58,288015.39,17.3
330419.22,19.85,7.58,288015.39,17.3
330424.29,19.86,7.59,287737.88,17.29
330429.36,19.87,7.6,287465.75,17.28
330245.62,19.87,7.6,287873.4,17.32
330133.66,19.87,7.61,287548.34,17.31
329734.93,19.87,7.61,287679.93,17.34
329375.78,19.86,7.59,287456.86,17.33
329151.51,19.86,7.59,287245.02,17.33
330027.5,19.91,7.65,287283.3,17.33
329010.08,19.95,7.68,286471.89,17.37
328826.34,19.95,7.68,286035.8,17.35
328826.34,19.95,7.68,286035.8,17.35
328642.6,19.95,7.68,286643.49,17.4
328483.94,19.95,7.69,286206.13,17.38
328483.94,19.95,7.69,286206.13,17.38
328346.89,19.95,7.69,285942.73,17.38
328169.43,19.96,7.69,287008.49,17.45
328169.43,19.96,7.69,287002.64,17.45
328007.87,19.95,7.69,286884.09,17.45
328581.76,19.99,7.73,286961.27,17.46
327956.66,19.97,7.7,286456.36,17.44
327956.66,19.97,7.7,286436.06,17.44
327956.66,19.97,7.7,286436.06,17.44
328832.66,20.02,7.76,286474.33,17.44
328648.92,20.02,7.76,286082.52,17.43
328465.18,20.02,7.76,285994.82,17.44
328306.52,20.03,7.76,286575.45,17.48
328306.52,20.03,7.76,286598.21,17.48
327822.26,20.0,7.74,286063.22,17.46
327822.26,20.0,7.74,286059.68,17.46
327685.21,20.01,7.74,285815.37,17.45
327488.23,20.01,7.74,285461.76,17.44
326470.81,20.04,7.78,284650.35,17.48
326470.81,20.04,7.78,284650.35,17.48
326303.4,20.04,7.77,285543.88,17.53
325285.98,20.07,7.81,284732.48,17.57
325460.54,20.1,7.83,284556.96,17.57
325729.3,20.13,7.86,284662.19,17.59
325545.56,20.13,7.86,284332.94,17.58
325393.18,20.13,7.87,284082.37,17.57
325066.12,20.14,7.87,284506.61,17.62
324858.45,20.13,7.87,284123.92,17.61
324667.4,20.14,7.87,283883.98,17.61
324667.4,20.14,7.87,283883.98,17.61
324443.12,20.13,7.87,283745.55,17.61
324900.69,20.17,7.91,283895.66,17.63
324900.69,20.17,7.91,283912.76,17.63
324900.69,20.17,7.91,283895.66,17.63
324716.95,20.17,7.91,283384.46,17.61
324722.02,20.18,7.92,283262.82,17.61
324727.09,20.19,7.93,283712.97,17.64
324615.12,20.2,7.94,283419.23,17.64
324857.39,20.22,7.96,283812.86,17.67
324487.46,20.2,7.94,283802.43,17.67
324738.01,20.23,7.96,283742.79,17.67
324513.73,20.22,7.96,283812.36,17.69
324513.73,20.22,7.96,283831.44,17.69
324971.3,20.26,8.0,284202.76,17.72
324308.11,20.27,8.01,283444.41,17.72
324299.94,20.28,8.02,283340.64,17.72
324137.57,20.28,8.02,283746.66,17.76
323755.97,20.27,8.0,283577.25,17.75
323681.13,20.27,8.01,283416.97,17.75
323949.89,20.3,8.04,283522.2,17.77
323791.08,20.29,8.03,283363.9,17.76
322773.66,20.33,8.07,282552.49,17.8
322406.18,20.33,8.07,281941.31,17.78
321388.76,20.37,8.11,281129.91,17.82
321205.02,20.37,8.11,281131.32,17.83
321093.05,20.38,8.11,281387.05,17.86
320885.39,20.38,8.11,281110.4,17.85
321230.59,20.41,8.14,281449.19,17.88
321230.59,20.41,8.14,281446.3,17.88
321006.32,20.4,8.14,281321.6,17.88
321275.07,20.43,8.17,281426.83,17.9
321280.14,20.45,8.18,281155.58,17.89
321096.4,20.45,8.18,280827.26,17.88
320937.75,20.45,8.18,281326.26,17.93
320800.7,20.45,8.19,280882.01,17.91
320603.72,20.45,8.19,280811.76,17.92
320276.14,20.44,8.17,280520.41,17.9
320263.21,20.45,8.18,280839.38,17.93
320038.93,20.45,8.18,280572.14,17.93
320496.5,20.49,8.22,280722.25,17.95
320312.76,20.49,8.22,280296.85,17.93
319625.65,20.5,8.23,280254.06,17.97
318644.47,20.54,8.28,279514.77,18.02
317663.28,20.58,8.32,278775.48,18.06
317663.28,20.58,8.32,278775.48,18.06
317472.23,20.58,8.32,278486.32,18.06
317247.95,20.58,8.32,278469.48,18.07
317516.71,20.61,8.35,278574.71,18.09
317516.71,20.61,8.35,278574.71,18.09
317774.57,20.64,8.37,278239.67,18.07
317590.84,20.64,8.37,278642.43,18.11
317590.84,20.64,8.37,278642.43,18.11
317432.18,20.64,8.38,278365.38,18.1
317295.13,20.65,8.38,278243.0,18.1
317098.15,20.65,8.38,278570.28,18.14
317338.76,20.68,8.41,278734.21,18.16
317607.52,20.71,8.44,278702.76,18.17
317180.18,20.69,8.42,278295.12,18.15
316739.29,20.67,8.4,277866.63,18.13
316997.15,20.69,8.43,277485.6,18.11
316654.76,20.7,8.43,277618.77,18.14
316654.76,20.7,8.43,277671.81,18.15
316706.52,20.71,8.44,277488.63,18.14
316498.85,20.71,8.44,277919.68,18.19
316307.8,20.71,8.45,277543.12,18.17
316307.8,20.71,8.45,277522.82,18.17
315326.61,20.75,8.49,276783.53,18.22
314345.43,20.8,8.54,276044.25,18.27
314121.15,20.8,8.53,276292.7,18.29
314121.15,20.8,8.53,276284.18,18.29
314121.15,20.8,8.53,276305.83,18.29
313103.73,20.84,8.58,275494.43,18.34
313372.49,20.87,8.61,275542.39,18.35
313372.49,20.87,8.61,275527.14,18.35
313188.75,20.88,8.61,275034.32,18.33
313005.01,20.88,8.61,274973.23,18.34
313035.16,20.89,8.63,275394.55,18.38
313086.92,20.9,8.64,275200.45,18.38
312879.26,20.91,8.64,274952.32,18.37
311861.84,20.95,8.68,274140.91,18.42
311670.78,20.95,8.69,274020.53,18.42
311446.51,20.95,8.68,274234.15,18.45
311715.26,20.98,8.72,274211.94,18.46
311363.66,20.96,8.7,273838.32,18.44
311368.73,20.98,8.71,273503.6,18.42
311184.99,20.98,8.71,273883.74,18.46
311026.33,20.98,8.72,273777.34,18.47
311330.89,21.01,8.74,273633.88,18.46
310949.28,20.99,8.72,273325.43,18.45
310771.82,20.99,8.73,273874.68,18.5
310327.48,20.99,8.72,273299.12,18.49
310327.48,20.99,8.72,273316.0,18.49
310785.04,21.03,8.77,273466.11,18.51
310790.11,21.04,8.78,273184.51,18.5
310606.37,21.05,8.78,272833.27,18.49
310422.63,21.05,8.78,273227.51,18.53
310639.41,21.07,8.81,273038.89,18.52
310431.74,21.07,8.81,272736.69,18.51
310240.69,21.07,8.81,273370.59,18.57
310325.7,21.11,8.84,273483.77,18.6
310325.7,21.11,8.84,273471.16,18.6
310126.97,21.1,8.83,272809.47,18.56
309109.54,21.14,8.88,271998.06,18.6
309214.01,21.16,8.89,272634.99,18.66
308196.59,21.21,8.94,271823.59,18.7
308454.45,21.23,8.97,271539.22,18.69
308454.45,21.23,8.97,271559.74,18.69
308245.71,21.22,8.95,271331.01,18.68
308096.48,21.21,8.95,271014.58,18.66
307912.74,21.21,8.95,271431.94,18.7
307800.77,21.22,8.96,271195.47,18.7
307781.92,21.23,8.97,270944.74,18.69
307366.59,21.23,8.97,271169.73,18.73
307635.34,21.27,9.0,271152.53,18.74
307451.6,21.27,9.0,270773.03,18.73
307456.67,21.28,9.02,270680.72,18.73
307272.93,21.28,9.02,271056.25,18.77
307160.97,21.29,9.02,270771.87,18.77
306953.3,21.29,9.02,270544.71,18.76
307298.51,21.32,9.05,271102.58,18.81
307074.23,21.32,9.05,271048.53,18.82
307342.99,21.35,9.09,270923.65,18.82
307159.25,21.35,9.09,270624.93,18.81
306816.86,21.36,9.09,270914.22,18.86
306725.1,21.37,9.1,270961.94,18.88
306502.34,21.37,9.1,270508.48,18.86
306502.34,21.37,9.1,270494.36,18.86
306502.34,21.37,9.1,270508.6,18.86
305484.92,21.42,9.15,269697.19,18.91
305157.34,21.4,9.13,269367.4,18.89
304176.16,21.45,9.19,268628.12,18.94
304444.91,21.49,9.22,268612.16,18.96
304261.17,21.49,9.22,268202.29,18.94
304079.29,21.49,9.22,268295.43,18.96
303895.55,21.49,9.23,268706.26,19.0
303683.18,21.48,9.22,268471.61,18.99
303524.53,21.48,9.22,268204.2,18.98
303524.53,21.48,9.22,268221.1,18.99
303179.82,21.49,9.23,268151.04,19.01
302988.76,21.49,9.23,267929.91,19.01
302953.29,21.5,9.24,267864.01,19.01
302953.29,21.5,9.24,267864.01,19.01
303222.05,21.54,9.27,267795.34,19.02
303227.12,21.55,9.28,267432.27,19.01
303232.19,21.56,9.3,267413.29,19.01
302537.76,21.57,9.31,267613.37,19.08
302622.78,21.61,9.35,267526.7,19.1
302398.51,21.61,9.35,267332.52,19.1
302543.51,21.63,9.37,266972.78,19.09
302384.7,21.62,9.36,266814.16,19.08
302226.04,21.63,9.36,266997.62,19.1
302530.6,21.65,9.39,266779.03,19.1
302511.74,21.67,9.4,267435.91,19.15
302213.0,21.65,9.38,266914.9,19.12
302404.9,21.67,9.41,267534.27,19.17
302180.62,21.67,9.41,267390.77,19.18
302832.33,21.73,9.46,267331.32,19.18
302454.16,21.71,9.44,267063.79,19.17
302454.16,21.71,9.44,267063.79,19.17
302454.16,21.71,9.44,267063.79,19.17
302270.42,21.71,9.45,266703.44,19.16
302086.68,21.71,9.45,267229.33,19.21
301766.68,21.69,9.43,266909.33,19.19
301446.68,21.68,9.41,266589.33,19.17
301288.02,21.68,9.42,266306.82,19.16
301592.58,21.71,9.45,266062.46,19.15
301397.39,21.7,9.43,265858.37,19.14
301378.53,21.71,9.45,265733.87,19.14
300996.93,21.69,9.43,266383.28,19.2
300805.87,21.69,9.43,266071.44,19.19
300581.6,21.69,9.43,266025.5,19.2
300850.35,21.73,9.46,266092.41,19.22
300850.35,21.73,9.46,266092.41,19.22
300666.61,21.73,9.46,265690.09,19.2
299649.19,21.78,9.52,264878.68,19.25
299654.26,21.8,9.53,264719.76,19.25
299470.52,21.8,9.53,265100.95,19.3
298453.1,21.85,9.59,264289.55,19.35
298782.74,21.88,9.62,264148.82,19.35
298401.14,21.86,9.6,263937.2,19.34
298643.41,21.89,9.62,264398.87,19.38
298452.35,21.89,9.62,264069.74,19.37
298228.08,21.89,9.62,264198.98,19.39
298496.84,21.92,9.66,264176.77,19.4
298116.9,21.9,9.64,263888.08,19.39
297933.16,21.91,9.64,263503.99,19.38
297749.42,21.91,9.64,263928.55,19.42
297754.49,21.92,9.66,263697.02,19.42
297434.86,21.93,9.67,263304.7,19.42
297693.74,21.96,9.69,263794.15,19.46
297469.46,21.96,9.69,263663.52,19.46
297738.22,21.99,9.73,263711.49,19.48
297358.28,21.97,9.71,263403.18,19.46
297174.54,21.98,9.71,262910.36,19.44
297174.54,21.98,9.71,262910.36,19.44
296990.8,21.98,9.71,263388.81,19.49
296807.07,21.98,9.72,263078.64,19.48
296648.26,21.97,9.71,262919.65,19.47
296536.29,21.98,9.72,262639.86,19.47
296328.63,21.98,9.72,262827.01,19.5
296328.63,21.98,9.72,262827.01,19.5
296137.57,21.98,9.72,262520.12,19.49
296137.57,21.98,9.72,262520.12,19.49
295913.3,21.98,9.72,262384.81,19.49
296510.79,22.04,9.77,262422.79,19.5
296167.84,22.02,9.75,262152.09,19.49
295984.1,22.02,9.76,261731.8,19.47
295800.36,22.02,9.76,262213.94,19.52
295616.62,22.03,9.76,261858.14,19.51
295504.66,22.03,9.77,261589.55,19.51
295296.99,22.04,9.77,261905.44,19.54
295105.94,22.04,9.77,261520.04,19.53
295190.95,22.08,9.81,261628.72,19.57
294966.68,22.08,9.81,261738.24,19.59
295111.68,22.1,9.83,261422.23,19.58
294953.03,22.1,9.84,261109.71,19.57
294953.03,22.1,9.84,261109.71,19.57
295257.58,22.13,9.87,261739.47,19.62
295049.92,22.13,9.87,261286.7,19.6
294858.86,22.14,9.87,261007.73,19.6
294943.88,22.18,9.91,260757.29,19.61
294719.6,22.18,9.91,261355.09,19.67
294338.0,22.16,9.89,260942.51,19.64
294185.62,22.16,9.9,260867.33,19.65
293995.61,22.16,9.9,260659.35,19.65
293903.85,22.17,9.91,260814.84,19.68
293695.11,22.16,9.9,260607.99,19.66
293731.35,22.18,9.92,261555.22,19.75
293731.35,22.18,9.92,261555.22,19.75
294188.92,22.23,9.96,261705.33,19.77
294005.18,22.23,9.97,261279.93,19.76
293821.44,22.23,9.97,261060.88,19.76
292804.01,22.29,10.03,260249.48,19.81
292804.01,22.29,10.03,260249.48,19.81
292804.01,22.29,10.03,260249.48,19.81
292809.08,22.31,10.04,260689.73,19.86
292809.08,22.31,10.04,260689.73,19.86
292697.12,22.32,10.05,260456.93,19.86
292697.12,22.32,10.05,260456.93,19.86
291679.7,22.37,10.11,259645.52,19.92
291913.64,22.4,10.14,259394.36,19.9
291913.64,22.4,10.14,259394.36,19.9
291732.34,22.4,10.14,260137.14,19.98
291687.11,22.41,10.15,260122.35,19.99
291305.51,22.39,10.13,259733.52,19.97
291763.08,22.44,10.18,259883.63,19.99
291579.34,22.45,10.18,259458.23,19.97
291395.6,22.45,10.18,259239.18,19.97
291653.46,22.48,10.21,259749.26,20.02
291541.5,22.48,10.22,259291.94,20.0
291333.83,22.49,10.22,259153.37,20.0
290962.91,22.47,10.2,259683.52,20.05
290962.91,22.47,10.2,259683.52,20.05
290851.3,22.47,10.21,259288.26,20.04
290888.09,22.49,10.22,259522.12,20.06
290605.63,22.54,10.27,259013.95,20.09
290493.66,22.55,10.28,258975.08,20.1
290735.93,22.57,10.31,259510.73,20.15
290735.93,22.57,10.31,259510.73,20.15
290733.69,22.59,10.32,259361.02,20.15
289716.26,22.65,10.38,258549.61,20.21
289346.08,22.63,10.36,258087.91,20.18
289063.62,22.68,10.41,257704.3,20.22
288829.59,22.68,10.41,257774.07,20.24
288520.85,22.66,10.39,257477.78,20.22
288597.7,22.68,10.41,257321.19,20.22
288810.34,22.7,10.44,257678.73,20.26
288810.34,22.7,10.44,257678.73,20.26
288607.55,22.69,10.43,257343.69,20.23
288607.55,22.69,10.43,257343.69,20.23
288416.5,22.7,10.43,257643.99,20.27
288416.5,22.7,10.43,257643.99,20.27
288520.96,22.71,10.45,257696.21,20.29
288312.22,22.7,10.44,257575.76,20.28
288029.76,22.75,10.49,257067.59,20.31
287917.8,22.76,10.5,257019.41,20.32
287710.13,22.76,10.5,257171.14,20.35
287710.13,22.76,10.5,257171.14,20.35
287519.07,22.77,10.5,256960.76,20.35
287483.61,22.78,10.51,256929.86,20.36
287483.61,22.78,10.51,256929.86,20.36
288193.97,22.84,10.58,257035.43,20.37
288199.04,22.86,10.59,256730.86,20.36
288049.8,22.85,10.58,257164.49,20.4
287890.81,22.84,10.58,257005.5,20.39
287707.07,22.84,10.58,256701.34,20.38
287712.14,22.86,10.59,256487.96,20.38
287788.98,22.88,10.61,256288.48,20.38
286771.56,22.94,10.68,255477.08,20.44
285754.14,23.01,10.75,254665.67,20.51
285546.47,23.01,10.75,255283.45,20.57
285355.42,23.02,10.75,255017.34,20.57
285572.75,23.04,10.78,255378.61,20.61
285290.28,23.09,10.83,254994.99,20.64
284918.68,23.07,10.81,254887.47,20.64
284806.72,23.08,10.82,254726.4,20.64
284599.05,23.08,10.82,254899.34,20.67
284684.07,23.13,10.86,254648.89,20.69
285029.27,23.16,10.9,254652.27,20.69
284805.0,23.16,10.9,254779.03,20.72
284117.89,23.18,10.92,254726.76,20.78
283790.31,23.16,10.9,254352.21,20.76
283790.31,23.16,10.9,254352.21,20.76
283790.31,23.16,10.9,254352.21,20.76
284135.52,23.2,10.93,254281.56,20.76
284100.05,23.21,10.95,254452.21,20.79
284368.81,23.25,10.99,254519.12,20.81
284185.07,23.26,10.99,254013.18,20.79
284032.69,23.26,11.0,254508.01,20.84
284032.69,23.26,11.0,254508.01,20.84
283834.56,23.25,10.99,254426.86,20.84
284094.48,23.28,11.02,253976.25,20.81
284146.24,23.3,11.04,253877.88,20.82
284127.39,23.32,11.05,254408.82,20.88
283936.33,23.32,11.05,254077.18,20.87
283936.33,23.32,11.05,254077.18,20.87
283712.05,23.32,11.06,254255.35,20.9
284309.55,23.38,11.12,254293.34,20.91
284125.81,23.39,11.12,253906.22,20.9
283942.07,23.39,11.13,254396.18,20.96
283783.42,23.4,11.13,253742.24,20.92
283646.37,23.4,11.14,254440.62,20.99
283266.43,23.38,11.12,254193.81,20.98
283247.57,23.4,11.13,253514.18,20.94
283066.27,23.4,11.14,253435.5,20.95
283066.27,23.4,11.14,253435.5,20.95
282843.9,23.39,11.12,253206.62,20.94
283075.36,23.41,11.15,253989.98,21.01
283344.12,23.46,11.19,253960.25,21.02
283349.19,23.47,11.21,253628.89,21.01
283354.26,23.49,11.22,253507.25,21.01
283359.33,23.5,11.24,253969.5,21.07
283247.36,23.51,11.25,253741.41,21.07
282864.33,23.49,11.23,253319.68,21.04
282864.33,23.49,11.23,253347.49,21.04
282656.66,23.49,11.23,253067.13,21.04
282374.2,23.55,11.28,252683.52,21.07
282374.2,23.55,11.28,252683.52,21.07
282374.2,23.55,11.28,252682.22,21.07
281356.78,23.62,11.36,251870.81,21.15
281165.72,23.63,11.36,251747.89,21.15
280941.45,23.63,11.36,252155.13,21.21
281271.09,23.66,11.4,252027.45,21.2
281392.16,23.69,11.42,252541.46,21.26
281201.11,23.69,11.43,252332.2,21.26
281165.64,23.7,11.44,252523.68,21.29
281623.21,23.76,11.49,252673.8,21.32
281241.6,23.74,11.47,252454.33,21.31
281241.6,23.74,11.47,252454.33,21.31
281057.86,23.74,11.48,251943.13,21.28
280874.12,23.75,11.48,252326.5,21.33
280874.12,23.75,11.48,252326.5,21.33
280874.12,23.75,11.48,252330.58,21.33
280578.42,23.76,11.5,251915.73,21.33
279561.0,23.84,11.57,251104.32,21.41
279162.27,23.84,11.58,250997.88,21.44
