ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964963.4,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970265.4,98.96,85.37,964984.29,98.42
970283.62,98.96,85.37,964988.65,98.42
969289.67,98.96,85.37,963998.75,98.42
969289.67,98.96,85.37,963998.75,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,964006.73,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,963981.46,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,964007.65,98.42
969296.96,98.96,85.37,963992.81,98.42
969296.96,98.96,85.37,963992.81,98.42
969296.96,98.96,85.37,963992.81,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969296.96,98.96,85.37,964011.28,98.42
969156.96,98.96,85.37,963871.28,98.42
969156.96,98.96,85.37,963871.28,98.42
968842.64,98.96,85.37,963558.18,98.42
968842.64,98.96,85.37,963558.18,98.42
968842.64,98.96,85.37,963558.18,98.42
968846.29,98.96,85.37,963562.48,98.42
968846.29,98.96,85.37,963562.48,98.42
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963597.22,98.43
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963506.63,98.42
968850.3,98.96,85.37,963604.75,98.43
968850.3,98.96,85.37,963604.75,98.43
968850.3,98.96,85.37,963604.75,98.43
968850.3,98.96,85.37,963604.75,98.43
968850.3,98.96,85.37,963604.75,98.43
968850.3,98.96,85.37,963604.75,98.43
968692.94,98.96,85.37,963447.39,98.43
968692.94,98.96,85.37,963447.39,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963436.03,98.43
968692.94,98.96,85.37,963403.63,98.42
968692.94,98.96,85.37,963403.63,98.42
968692.94,98.96,85.37,963403.63,98.42
968692.94,98.96,85.37,963403.63,98.42
968692.94,98.96,85.37,963357.74,98.42
968692.94,98.96,85.37,963357.74,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968692.94,98.96,85.37,963407.57,98.42
968546.14,98.96,85.37,963262.02,98.42
968560.72,98.97,85.37,963278.9,98.43
968403.36,98.97,85.37,963122.51,98.43
968403.36,98.97,85.37,963122.51,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968417.93,98.97,85.38,963171.01,98.43
968421.94,98.97,85.38,963162.46,98.43
968421.94,98.97,85.38,963162.46,98.43
968421.94,98.97,85.38,963162.46,98.43
968421.94,98.97,85.38,963162.46,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968421.94,98.97,85.38,963128.64,98.43
968432.87,98.97,85.38,963214.22,98.43
968115.65,98.97,85.38,962896.16,98.43
968115.65,98.97,85.38,962896.16,98.43
968115.65,98.97,85.38,962896.16,98.43
968115.65,98.97,85.38,962860.14,98.43
968115.65,98.97,85.38,962860.14,98.43
968115.65,98.97,85.38,962860.14,98.43
968115.65,98.97,85.38,962860.14,98.43
968115.65,98.97,85.38,962860.14,98.43
968115.65,98.97,85.38,962900.6,98.43
968115.65,98.97,85.38,962900.6,98.43
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962903.71,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
968122.75,98.97,85.38,962938.5,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962620.44,98.44
967805.23,98.97,85.38,962596.1,98.44
967805.23,98.97,85.38,962625.08,98.44
967805.23,98.97,85.38,962625.08,98.44
967805.23,98.97,85.38,962625.08,98.44
967805.23,98.97,85.38,962625.08,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962629.07,98.44
967808.87,98.97,85.38,962510.39,98.43
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962792.22,98.46
967808.87,98.97,85.38,962792.22,98.46
967808.87,98.97,85.38,962792.22,98.46
967808.87,98.97,85.38,962792.22,98.46
967808.87,98.97,85.38,962792.22,98.46
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967808.87,98.97,85.38,962663.55,98.44
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967812.88,98.97,85.38,962807.1,98.46
967838.39,98.97,85.38,962810.57,98.46
967838.39,98.97,85.38,962810.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967698.39,98.97,85.38,962670.57,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967551.87,98.97,85.38,962512.79,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962482.93,98.46
967519.51,98.97,85.38,962452.39,98.46
967519.51,98.97,85.38,962452.39,98.46
967519.51,98.97,85.38,962452.39,98.46
967519.51,98.97,85.38,962452.39,98.46
967519.51,98.97,85.38,962452.39,98.46
967519.51,98.97,85.38,962452.39,98.46
967364.79,98.98,85.38,962297.67,98.46
967364.79,98.98,85.38,962297.67,98.46
967379.37,98.98,85.39,962301.98,98.46
967379.37,98.98,85.39,962301.98,98.46
967379.37,98.98,85.39,962328.47,98.46
967379.37,98.98,85.39,962328.47,98.46
967379.37,98.98,85.39,962328.47,98.46
967379.37,98.98,85.39,962328.47,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962213.96,98.46
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962309.95,98.47
967227.02,98.98,85.39,962283.46,98.47
967227.02,98.98,85.39,962283.46,98.47
967227.02,98.98,85.39,962283.46,98.47
967227.02,98.98,85.39,962283.46,98.47
967227.02,98.98,85.39,962312.94,98.47
967227.02,98.98,85.39,962312.94,98.47
967227.02,98.98,85.39,962312.94,98.47
967227.02,98.98,85.39,962312.94,98.47
967227.02,98.98,85.39,962312.94,98.47
967227.02,98.98,85.39,962312.94,98.47
967083.15,98.98,85.39,962169.48,98.48
967083.15,98.98,85.39,962169.48,98.48
967101.36,98.98,85.39,962336.97,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966952.29,98.98,85.39,962180.04,98.49
966955.94,98.98,85.39,962184.68,98.49
966955.94,98.98,85.39,962184.68,98.49
966955.94,98.98,85.39,962184.68,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962144.57,98.49
966955.94,98.98,85.39,962142.62,98.49
966955.94,98.98,85.39,962142.62,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966955.94,98.98,85.39,962193.01,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962196.79,98.49
966963.22,98.98,85.39,962169.69,98.49
966963.22,98.98,85.39,962169.69,98.49
966963.22,98.98,85.39,962169.69,98.49
966963.22,98.98,85.39,962169.69,98.49
966963.22,98.98,85.39,962169.69,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966977.8,98.98,85.39,962173.62,98.49
966992.37,98.99,85.4,962279.6,98.5
966992.37,98.99,85.4,962279.6,98.5
966992.37,98.99,85.4,962279.6,98.5
966992.37,98.99,85.4,962279.6,98.5
966675.09,98.99,85.4,961954.39,98.5
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,961984.45,98.51
966675.09,98.99,85.4,962006.01,98.51
966675.09,98.99,85.4,962006.01,98.51
966675.09,98.99,85.4,962006.01,98.51
966675.09,98.99,85.4,962006.01,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961996.87,98.51
966679.1,98.99,85.4,961959.43,98.5
966679.1,98.99,85.4,961945.97,98.5
966679.1,98.99,85.4,961945.97,98.5
966679.1,98.99,85.4,961945.97,98.5
966679.1,98.99,85.4,961945.97,98.5
966679.1,98.99,85.4,961945.97,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961627.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961587.91,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966362.31,98.99,85.4,961629.55,98.5
966366.27,98.99,85.4,961733.63,98.51
966366.27,98.99,85.4,961733.63,98.51
966366.27,98.99,85.4,961733.63,98.51
966366.27,98.99,85.4,961709.51,98.51
966366.27,98.99,85.4,961709.51,98.51
966366.27,98.99,85.4,961709.51,98.51
966366.27,98.99,85.4,961709.51,98.51
966366.27,98.99,85.4,961737.96,98.51
966366.27,98.99,85.4,961617.47,98.5
966366.27,98.99,85.4,961617.47,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961620.58,98.5
966373.55,98.99,85.4,961661.99,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966266.2,98.99,85.4,961554.63,98.5
966273.48,98.99,85.4,961557.97,98.51
966273.48,98.99,85.4,961517.74,98.5
966273.48,98.99,85.4,961517.74,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961555.13,98.5
966278.5,98.99,85.4,961658.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
966138.5,98.99,85.4,961518.97,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961207.26,98.52
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961180.15,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
965821.7,98.99,85.4,961143.36,98.51
