ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1192,6139,2987660,6212,2987660
1192,6139,2988660,6212,2988660
1192,6139,2989030,6212,2989030
1192,6139,2990030,6212,2990030
1192,6139,2990140,6212,2990140
1192,6139,2991140,6212,2991140
1192,6139,2992140,6212,2992140
1192,6139,2993140,6212,2993140
1192,6139,2994140,6212,2994140
1192,6139,2995140,6212,2995140
1192,6139,2996140,6212,2996140
1192,6139,2997140,6212,2997140
1192,6139,2998140,6212,2998140
1192,6139,2998140,6212,2998140
1192,6139,2999140,6212,2999140
1192,6139,3000140,6212,3000140
1192,6139,3001140,6212,3001140
1192,6139,3002140,6212,3002140
1192,6139,3002950,6212,3002950
1192,6139,3003760,6212,3003760
1192,6139,3004760,6212,3004760
1192,6139,3005230,6212,3005230
1192,6139,3006040,6212,3006040
1192,6139,3007040,6212,3007040
1192,6139,3007690,6212,3007690
1192,6139,3008690,6212,3008690
1192,6139,3009690,6212,3009690
1192,6139,3010340,6212,3010340
1192,6139,3011150,6212,3011150
1192,6139,3012150,6212,3012150
1192,6139,3013150,6212,3013150
1192,6139,3013960,6212,3013960
1192,6139,3014960,6212,3014960
1192,6139,3015960,6212,3015960
1192,6139,3016770,6212,3016770
1192,6139,3016770,6212,3016770
1192,6139,3017090,6212,3017090
1192,6139,3018090,6212,3018090
1192,6139,3018900,6212,3018900
1192,6139,3019130,6212,3019130
1192,6139,3020130,6212,3020130
1192,6139,3021130,6212,3021130
1193,6140,3021780,6212,3021780
1193,6140,3022250,6212,3022250
1193,6140,3023250,6212,3023250
1193,6140,3024250,6212,3024250
1193,6140,3025250,6212,3025250
1193,6140,3026250,6212,3026250
1193,6140,3026900,6212,3026900
1193,6140,3027370,6212,3027370
1193,6140,3027840,6212,3027840
1193,6140,3028840,6212,3028840
1193,6140,3029840,6212,3029840
1193,6140,3030430,6212,3030430
1193,6140,3031240,6212,3031240
1193,6140,3032240,6212,3032240
1193,6140,3033240,6212,3033240
1193,6140,3033240,6212,3033240
1193,6140,3034240,6212,3034240
1193,6140,3035240,6212,3035240
1193,6140,3036240,6212,3036240
1193,6140,3037240,6212,3037240
1193,6140,3038240,6212,3038240
1193,6140,3039240,6212,3039240
1193,6140,3039240,6212,3039240
1193,6140,3040240,6212,3040240
1193,6140,3041240,6212,3041240
1193,6140,3042240,6212,3042240
1193,6140,3042710,6212,3042710
1193,6140,3044710,6212,3044710
1193,6140,3044940,6212,3044940
1193,6140,3045940,6212,3045940
1193,6140,3046940,6212,3046940
1193,6140,3046940,6212,3046940
1193,6140,3047940,6212,3047940
1193,6140,3048940,6212,3048940
1193,6140,3049750,6212,3049750
1193,6140,3050750,6212,3050750
1193,6140,3051750,6212,3051750
1193,6140,3052750,6212,3052750
1193,6140,3053750,6212,3053750
1193,6140,3054750,6212,3054750
1193,6140,3055750,6212,3055750
1193,6140,3056220,6212,3056220
1193,6140,3057030,6212,3057030
1193,6140,3058030,6212,3058030
1193,6140,3058840,6212,3058840
1193,6140,3059300,6212,3059300
1193,6140,3060300,6212,3060300
1193,6140,3061300,6212,3061300
1193,6140,3061300,6212,3061300
1193,6140,3061670,6212,3061670
1193,6140,3062480,6212,3062480
1193,6140,3063290,6212,3063290
1193,6140,3064100,6212,3064100
1193,6140,3064570,6212,3064570
1193,6140,3065040,6212,3065040
1193,6140,3066040,6212,3066040
1193,6140,3066510,6212,3066510
1193,6140,3066740,6212,3066740
1193,6140,3067060,6212,3067060
1193,6140,3067530,6212,3067530
1193,6140,3068180,6212,3068180
1193,6140,3068650,6212,3068650
1193,6140,3069650,6212,3069650
1193,6140,3070460,6212,3070460
1193,6140,3070780,6212,3070780
1193,6140,3071780,6212,3071780
1193,6140,3072780,6212,3072780
1193,6140,3073780,6212,3073780
1193,6140,3074250,6212,3074250
1193,6140,3074900,6212,3074900
1193,6140,3075900,6212,3075900
1193,6140,3076220,6212,3076220
1193,6140,3077220,6212,3077220
1194,6148,3078220,6212,3078220
1194,6148,3078690,6212,3078690
1194,6148,3079160,6212,3079160
1194,6148,3080160,6212,3080160
1194,6148,3081160,6212,3081160
1194,6148,3082160,6212,3082160
1194,6148,3083160,6212,3083160
1195,6156,3084160,6212,3084160
1195,6156,3084530,6212,3084530
1195,6156,3085530,6212,3085530
1195,6156,3086530,6212,3086530
1195,6156,3087530,6212,3087530
1195,6156,3088000,6212,3088000
1195,6156,3089000,6212,3089000
1195,6156,3089810,6212,3089810
1195,6156,3090810,6212,3090810
1195,6156,3091130,6212,3091130
1195,6156,3091130,6212,3091130
1195,6156,3092130,6212,3092130
1195,6156,3092780,6212,3092780
1195,6156,3093100,6212,3093100
1195,6156,3094100,6212,3094100
1195,6156,3094570,6212,3094570
1195,6156,3095570,6212,3095570
1195,6156,3096570,6212,3096570
1195,6156,3096920,6212,3096920
1196,6158,3097290,6212,3097290
1196,6158,3097290,6212,3097290
1196,6158,3098290,6212,3098290
1196,6158,3099290,6212,3099290
1196,6158,3100290,6212,3100290
1196,6158,3101290,6212,3101290
1196,6158,3102100,6212,3102100
1196,6158,3103100,6212,3103100
1196,6158,3104100,6212,3104100
1197,6166,3105100,6212,3105100
1197,6166,3105910,6212,3105910
1197,6166,3106910,6212,3106910
1197,6166,3106910,6212,3106910
1197,6166,3107910,6212,3107910
1197,6166,3108910,6212,3108910
1197,6166,3109910,6212,3109910
1197,6166,3110020,6212,3110020
1197,6166,3110250,6212,3110250
1197,6166,3111250,6212,3111250
1197,6166,3112250,6212,3112250
1198,6168,3113250,6212,3113250
1198,6168,3114250,6212,3114250
1198,6168,3114710,6212,3114710
1198,6168,3115710,6212,3115710
1198,6168,3116710,6212,3116710
1198,6168,3117710,6212,3117710
1198,6168,3118710,6212,3118710
1198,6168,3119710,6212,3119710
1198,6168,3120520,6212,3120520
1198,6168,3121520,6212,3121520
1198,6168,3122330,6212,3122330
1198,6168,3123330,6212,3123330
1198,6168,3124330,6212,3124330
1198,6168,3124650,6212,3124650
1198,6168,3124970,6212,3124970
1198,6168,3125440,6212,3125440
1198,6168,3126440,6212,3126440
1198,6168,3127250,6212,3127250
1198,6168,3127570,6212,3127570
1198,6168,3128040,6212,3128040
1198,6168,3128150,6212,3128150
1198,6168,3128380,6212,3128380
1198,6168,3128610,6212,3128610
1198,6168,3129610,6212,3129610
1198,6168,3130260,6212,3130260
1198,6168,3131260,6212,3131260
1198,6168,3132260,6212,3132260
1198,6168,3133260,6212,3133260
1198,6168,3134260,6212,3134260
1198,6168,3134580,6212,3134580
1198,6168,3135580,6212,3135580
1198,6168,3136580,6212,3136580
1199,6170,3137050,6212,3137050
1199,6170,3137860,6212,3137860
1199,6170,3138860,6212,3138860
1199,6170,3139670,6212,3139670
1199,6170,3140480,6212,3140480
1199,6170,3141480,6212,3141480
1199,6170,3142480,6212,3142480
1199,6170,3143480,6212,3143480
1199,6170,3143800,6212,3143800
1199,6170,3144120,6212,3144120
1199,6170,3145120,6212,3145120
1199,6170,3145590,6212,3145590
1199,6170,3145810,6212,3145810
1199,6170,3146810,6212,3146810
1199,6170,3147180,6212,3147180
1199,6170,3147500,6212,3147500
1199,6170,3147970,6212,3147970
1199,6170,3148780,6212,3148780
1199,6170,3149780,6212,3149780
1199,6170,3150780,6212,3150780
1199,6170,3151780,6212,3151780
1199,6170,3152240,6212,3152240
1199,6170,3153240,6212,3153240
1199,6170,3153710,6212,3153710
1199,6170,3153710,6212,3153710
1199,6170,3154030,6212,3154030
1199,6170,3155030,6212,3155030
1199,6170,3156030,6212,3156030
1199,6170,3157030,6212,3157030
1199,6170,3158030,6212,3158030
1199,6170,3159030,6212,3159030
1199,6170,3160030,6212,3160030
1199,6170,3160500,6212,3160500
1199,6170,3161500,6212,3161500
1199,6170,3162500,6212,3162500
1199,6170,3163500,6212,3163500
1199,6170,3164500,6212,3164500
1199,6170,3165500,6212,3165500
1199,6170,3166500,6212,3166500
1199,6170,3167500,6212,3167500
1199,6170,3168310,6212,3168310
1199,6170,3169310,6212,3169310
1199,6170,3170310,6212,3170310
1199,6170,3170780,6212,3170780
1199,6170,3171590,6212,3171590
1199,6170,3172590,6212,3172590
1199,6170,3173590,6212,3173590
1199,6170,3174060,6212,3174060
1199,6170,3175060,6212,3175060
1199,6170,3176060,6212,3176060
1199,6170,3177060,6212,3177060
1199,6170,3178060,6212,3178060
1199,6170,3178650,6212,3178650
1199,6170,3179460,6212,3179460
1199,6170,3180460,6212,3180460
1199,6170,3180460,6212,3180460
1199,6170,3180690,6212,3180690
1199,6170,3181690,6212,3181690
1199,6170,3182690,6212,3182690
1199,6170,3183690,6212,3183690
1199,6170,3184500,6212,3184500
1199,6170,3185500,6212,3185500
1199,6170,3185970,6212,3185970
1199,6170,3186780,6212,3186780
1199,6170,3187780,6212,3187780
1200,6178,3188780,6212,3188780
1200,6178,3189780,6212,3189780
1200,6178,3190780,6212,3190780
1200,6178,3191780,6212,3191780
1200,6178,3192780,6212,3192780
1200,6178,3192780,6212,3192780
1200,6178,3193780,6212,3193780
1200,6178,3194780,6212,3194780
1200,6178,3195780,6212,3195780
1200,6178,3195780,6212,3195780
1201,6180,3196590,6212,3196590
1201,6180,3197590,6212,3197590
1201,6180,3198590,6212,3198590
1201,6180,3199590,6212,3199590
1201,6180,3200060,6212,3200060
1201,6180,3201060,6212,3201060
1201,6180,3201530,6212,3201530
1201,6180,3202530,6212,3202530
1201,6180,3203530,6212,3203530
1201,6180,3204530,6212,3204530
1201,6180,3205000,6212,3205000
1201,6180,3206000,6212,3206000
1201,6180,3206810,6212,3206810
1201,6180,3207620,6212,3207620
1201,6180,3208620,6212,3208620
1201,6180,3208620,6212,3208620
1201,6180,3209090,6212,3209090
1201,6180,3210090,6212,3210090
1201,6180,3210900,6212,3210900
1201,6180,3211900,6212,3211900
1201,6180,3211900,6212,3219900
1201,6180,3211900,6212,3219900
1201,6180,3211900,6212,3219900
1201,6180,3212370,6212,3220370
1201,6180,3214370,6212,3222370
1201,6180,3215180,6212,3223180
1201,6180,3215400,6212,3223400
1201,6180,3216400,6212,3224400
1201,6180,3217400,6212,3225400
1201,6180,3218400,6212,3226400
1201,6180,3219210,6212,3227210
1201,6180,3220210,6212,3228210
1201,6180,3221210,6212,3229210
1201,6180,3222020,6212,3230020
1201,6180,3222250,6212,3230250
1201,6180,3223250,6212,3231250
1201,6180,3224250,6212,3232250
1201,6180,3224710,6212,3232710
1201,6180,3225710,6212,3233710
1201,6180,3226520,6212,3234520
1201,6180,3227520,6212,3235520
1201,6180,3227520,6212,3235520
1201,6180,3227750,6212,3235750
1201,6180,3228560,6212,3236560
1201,6180,3229210,6212,3237210
1201,6180,3229670,6212,3237670
1201,6180,3229670,6212,3237670
1201,6180,3230670,6212,3238670
1201,6180,3231670,6212,3239670
1201,6180,3232670,6212,3240670
1201,6180,3233670,6212,3241670
1201,6180,3234670,6212,3242670
1201,6180,3235670,6212,3243670
1201,6180,3236670,6212,3244670
1201,6180,3237670,6212,3245670
1201,6180,3237670,6212,3245670
1201,6180,3238480,6212,3246480
1201,6180,3239480,6212,3247480
1201,6180,3240480,6212,3248480
1201,6180,3241480,6212,3249480
1201,6180,3242290,6212,3250290
1201,6180,3243290,6212,3251290
1202,6188,3251290,6212,3259290
1202,6188,3252100,6212,3260100
1202,6188,3252910,6212,3260910
1202,6188,3253380,6212,3261380
1202,6188,3254380,6212,3262380
1202,6188,3255190,6212,3263190
1202,6188,3255190,6212,3263190
1202,6188,3256190,6212,3264190
1202,6188,3257000,6212,3265000
1202,6188,3257810,6212,3265810
1202,6188,3258280,6212,3266280
1202,6188,3258750,6212,3266750
1202,6188,3259750,6212,3267750
1202,6188,3260400,6212,3268400
1202,6188,3261400,6212,3269400
1202,6188,3262210,6212,3270210
1202,6188,3263210,6212,3271210
1202,6188,3264210,6212,3272210
1202,6188,3265210,6212,3273210
1202,6188,3265680,6212,3273680
1202,6188,3266000,6212,3274000
1202,6188,3267000,6212,3275000
1202,6188,3267810,6212,3275810
1202,6188,3268620,6212,3276620
1202,6188,3269620,6212,3277620
1202,6188,3270620,6212,3278620
1202,6188,3270620,6212,3278620
1202,6188,3270940,6212,3278940
1202,6188,3271410,6212,3279410
1202,6188,3272410,6212,3280410
1202,6188,3272640,6212,3280640
1202,6188,3272640,6212,3280640
1203,6189,3273640,6212,3281640
1204,6191,3274450,6212,3282450
1204,6191,3274450,6212,3282450
1204,6191,3275260,6212,3283260
1204,6191,3276260,6212,3284260
1204,6191,3277070,6212,3285070
1204,6191,3278070,6212,3286070
1204,6191,3278880,6212,3286880
1204,6191,3279690,6212,3287690
1204,6191,3280160,6212,3288160
1204,6191,3280480,6212,3288480
1204,6191,3281130,6212,3289130
1204,6191,3282130,6212,3290130
1204,6191,3283130,6212,3291130
1204,6191,3284130,6212,3292130
1204,6191,3285130,6212,3293130
1204,6191,3286130,6212,3294130
1204,6191,3287130,6212,3295130
1204,6191,3288130,6212,3296130
1204,6191,3289130,6212,3297130
1204,6191,3289500,6212,3297500
1204,6191,3290150,6212,3298150
1204,6191,3290380,6212,3298380
1204,6191,3291190,6212,3299190
1204,6191,3292000,6212,3300000
1204,6191,3293000,6212,3301000
1204,6191,3294000,6212,3302000
1204,6191,3294810,6212,3302810
1204,6191,3294810,6212,3302810
1204,6191,3295810,6212,3303810
1205,6193,3296130,6212,3304130
1205,6193,3297130,6212,3305130
1205,6193,3297940,6212,3305940
1205,6193,3298940,6212,3306940
1205,6193,3299940,6212,3307940
1205,6193,3300940,6212,3308940
1205,6193,3301750,6212,3309750
1205,6193,3302220,6212,3310220
1205,6193,3303220,6212,3311220
1205,6193,3304220,6212,3312220
1205,6193,3305220,6212,3313220
1205,6193,3306220,6212,3314220
1205,6193,3307220,6212,3315220
1205,6193,3308030,6212,3316030
1205,6193,3308680,6212,3316680
1205,6193,3309680,6212,3317680
1205,6193,3310680,6212,3318680
1205,6193,3311680,6212,3319680
1205,6193,3312490,6212,3320490
1205,6193,3313490,6212,3321490
1205,6193,3314300,6212,3322300
1205,6193,3315300,6212,3323300
1205,6193,3316300,6212,3324300
1205,6193,3317300,6212,3325300
1205,6193,3318300,6212,3326300
1205,6193,3319110,6212,3327110
1205,6193,3319430,6212,3327430
1205,6193,3319430,6212,3327430
1205,6193,3320240,6212,3328240
1205,6193,3320710,6212,3328710
1205,6193,3321710,6212,3329710
1205,6193,3322180,6212,3330180
1205,6193,3323180,6212,3331180
1205,6193,3323650,6212,3331650
1205,6193,3324460,6212,3332460
1205,6193,3324930,6212,3332930
1205,6193,3325930,6212,3333930
1205,6193,3326400,6212,3334400
1205,6193,3327400,6212,3335400
1205,6193,3327630,6212,3335630
1205,6193,3328630,6212,3336630
1205,6193,3329100,6212,3337100
1205,6193,3329420,6212,3337420
1205,6193,3330230,6212,3338230
1205,6193,3330700,6212,3338700
1205,6193,3331700,6212,3339700
1205,6193,3332700,6212,3340700
1205,6193,3332860,6212,3340860
1205,6193,3333860,6212,3341860
1205,6193,3334860,6212,3342860
1205,6193,3335860,6212,3343860
1205,6193,3336860,6212,3344860
1205,6193,3337860,6212,3345860
1205,6193,3337860,6212,3345860
1205,6193,3338860,6212,3346860
1205,6193,3338860,6212,3346860
1205,6193,3339860,6212,3347860
1205,6193,3340180,6212,3348180
1205,6193,3341180,6212,3349180
1205,6193,3342180,6212,3350180
1205,6193,3343180,6212,3351180
1205,6193,3344180,6212,3352180
1205,6193,3344650,6212,3352650
1205,6193,3345460,6212,3353460
1205,6193,3346460,6212,3354460
1206,6195,3346930,6212,3354930
1206,6195,3347740,6212,3355740
1206,6195,3348740,6212,3356740
1206,6195,3348970,6212,3356970
1206,6195,3349560,6212,3357560
1206,6195,3350020,6212,3358020
1206,6195,3350490,6212,3358490
1206,6195,3351300,6212,3359300
1206,6195,3352300,6212,3360300
1206,6195,3353300,6212,3361300
1206,6195,3353670,6212,3361670
1206,6195,3354480,6212,3362480
1206,6195,3354950,6212,3362950
1206,6195,3355950,6212,3363950
1206,6195,3356950,6212,3364950
1206,6195,3357760,6212,3365760
1206,6195,3358570,6212,3366570
1206,6195,3358890,6212,3366890
1206,6195,3359700,6212,3367700
1206,6195,3360510,6212,3368510
1206,6195,3361510,6212,3369510
1206,6195,3362510,6212,3370510
1206,6195,3363510,6212,3371510
1206,6195,3363980,6212,3371980
1206,6195,3364980,6212,3372980
1206,6195,3365980,6212,3373980
1206,6195,3366630,6212,3374630
1206,6195,3367630,6212,3375630
1206,6195,3368440,6212,3376440
1206,6195,3368910,6212,3376910
1206,6195,3369560,6212,3377560
1206,6195,3370370,6212,3378370
1206,6195,3371370,6212,3379370
1206,6195,3371840,6212,3379840
1206,6195,3372650,6212,3380650
1206,6195,3373650,6212,3381650
1206,6195,3374650,6212,3382650
1206,6195,3375650,6212,3383650
1206,6195,3376650,6212,3384650
1206,6195,3376650,6212,3384650
1207,6197,3377650,6212,3385650
1207,6197,3377650,6212,3385650
1207,6197,3378650,6212,3386650
1207,6197,3379650,6212,3387650
1207,6197,3380650,6212,3388650
1207,6197,3381650,6212,3389650
1207,6197,3382650,6212,3390650
1207,6197,3383650,6212,3391650
1207,6197,3384650,6212,3392650
1207,6197,3385460,6212,3393460
1207,6197,3385460,6212,3393460
1207,6197,3386460,6212,3394460
1207,6197,3387460,6212,3395460
1207,6197,3388270,6212,3396270
1207,6197,3389080,6212,3397080
1207,6197,3390080,6212,3398080
1207,6197,3390550,6212,3398550
1207,6197,3391550,6212,3399550
1207,6197,3392360,6212,3400360
1207,6197,3393360,6212,3401360
1207,6197,3394360,6212,3402360
1207,6197,3395360,6212,3403360
1207,6197,3396360,6212,3404360
1207,6197,3397360,6212,3405360
1207,6197,3397360,6212,3405360
1207,6197,3397360,6212,3405360
1207,6197,3398360,6212,3406360
1207,6197,3399360,6212,3407360
1207,6197,3400360,6212,3408360
1207,6197,3400830,6212,3408830
1207,6197,3401300,6212,3409300
1207,6197,3402300,6212,3410300
1207,6197,3402770,6212,3410770
1207,6197,3403580,6212,3411580
1207,6197,3404580,6212,3412580
1207,6197,3404900,6212,3412900
1207,6197,3405900,6212,3413900
1207,6197,3409900,6212,3417900
1207,6197,3409900,6212,3417900
1207,6197,3410900,6212,3418900
1207,6197,3411220,6212,3419220
1207,6197,3411540,6212,3419540
1207,6197,3412540,6212,3420540
1207,6197,3413000,6212,3421000
1207,6197,3413810,6212,3421810
1207,6197,3414460,6212,3422460
1207,6197,3415460,6212,3423460
1207,6197,3416460,6212,3424460
1207,6197,3417460,6212,3425460
1207,6197,3417680,6212,3425680
1207,6197,3418490,6212,3426490
1207,6197,3419490,6212,3427490
1207,6197,3419490,6212,3427490
1207,6197,3420490,6212,3428490
1207,6197,3421490,6212,3429490
1207,6197,3421960,6212,3429960
1207,6197,3422430,6212,3430430
1207,6197,3423080,6212,3431080
1207,6197,3423450,6212,3431450
1207,6197,3424450,6212,3432450
1207,6197,3425450,6212,3433450
1207,6197,3426000,6212,3434000
1207,6197,3427000,6212,3435000
1207,6197,3427470,6212,3435470
1207,6197,3428470,6212,3436470
1207,6197,3429470,6212,3437470
1207,6197,3430470,6212,3438470
1207,6197,3431470,6212,3439470
1207,6197,3432470,6212,3440470
1207,6197,3433470,6212,3441470
1207,6197,3433470,6212,3441470
1207,6197,3434470,6212,3442470
1207,6197,3435280,6212,3443280
1207,6197,3435390,6212,3443390
1207,6197,3435980,6212,3443980
1207,6197,3436980,6212,3444980
1207,6197,3436980,6212,3444980
1207,6197,3437980,6212,3445980
1207,6197,3438450,6212,3446450
1207,6197,3439450,6212,3447450
1207,6197,3439770,6212,3447770
1207,6197,3440770,6212,3448770
1207,6197,3441360,6212,3449360
1207,6197,3442360,6212,3450360
1207,6197,3442830,6212,3450830
1207,6197,3443830,6212,3451830
1207,6197,3444300,6212,3452300
1207,6197,3445300,6212,3453300
1207,6197,3445620,6212,3453620
1207,6197,3446430,6212,3454430
1207,6197,3447240,6212,3455240
1207,6197,3448050,6212,3456050
1207,6197,3448860,6212,3456860
1207,6197,3449860,6212,3457860
1207,6197,3450860,6212,3458860
1207,6197,3451860,6212,3459860
1207,6197,3452330,6212,3460330
1207,6197,3453330,6212,3461330
1207,6197,3453800,6212,3461800
1207,6197,3454030,6212,3462030
1207,6197,3455030,6212,3463030
1207,6197,3455620,6212,3463620
1207,6197,3456270,6212,3464270
1207,6197,3457270,6212,3465270
1207,6197,3458080,6212,3466080
1207,6197,3458890,6212,3466890
1207,6197,3459890,6212,3467890
1207,6197,3460890,6212,3468890
1207,6197,3461700,6212,3469700
1207,6197,3462700,6212,3470700
1207,6197,3463700,6212,3471700
1207,6197,3464700,6212,3472700
1207,6197,3465700,6212,3473700
1207,6197,3466700,6212,3474700
1207,6197,3467700,6212,3475700
1207,6197,3468700,6212,3476700
1207,6197,3469250,6212,3477250
1207,6197,3470250,6212,3478250
1207,6197,3470570,6212,3478570
1207,6197,3471380,6212,3479380
1207,6197,3472190,6212,3480190
1207,6197,3473190,6212,3481190
1207,6197,3473660,6212,3481660
1207,6197,3474660,6212,3482660
1207,6197,3475130,6212,3483130
1207,6197,3475680,6212,3483680
1207,6197,3476680,6212,3484680
1207,6197,3477490,6212,3485490
1207,6197,3478490,6212,3486490
1207,6197,3479490,6212,3487490
1207,6197,3480140,6212,3488140
1207,6197,3481140,6212,3489140
1207,6197,3482140,6212,3490140
1207,6197,3482370,6212,3490370
1207,6197,3483370,6212,3491370
1207,6197,3483600,6212,3491600
1207,6197,3484600,6212,3492600
1207,6197,3485600,6212,3493600
1207,6197,3486600,6212,3494600
1207,6197,3487600,6212,3495600
1207,6197,3487600,6212,3495600
1207,6197,3488600,6212,3496600
1207,6197,3489600,6212,3497600
1207,6197,3490070,6212,3498070
1208,6199,3491070,6212,3499070
1208,6199,3491880,6212,3499880
1208,6199,3492200,6212,3500200
1208,6199,3492200,6212,3500200
1208,6199,3492680,6212,3500680
1208,6199,3493140,6212,3501140
1208,6199,3494140,6212,3502140
1208,6199,3494790,6212,3502790
1208,6199,3495790,6212,3503790
1208,6199,3496600,6212,3504600
1209,6207,3504600,6212,3512600
1209,6207,3505600,6212,3513600
1209,6207,3505930,6212,3513930
