ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
807172.42,53.39,48.21,682922.82,45.17
806809.97,53.38,48.21,682532.48,45.16
806946.8,53.42,48.24,683459.39,45.24
806493.58,53.42,48.24,682895.15,45.23
806403.75,53.42,48.24,682771.36,45.23
806352.03,53.45,48.28,682771.34,45.26
806279.27,53.48,48.31,682565.81,45.27
806605.95,53.52,48.35,682828.83,45.31
806554.22,53.56,48.38,683117.22,45.36
806272.99,53.55,48.38,683903.33,45.43
806717.24,53.59,48.42,684134.05,45.45
806665.52,53.62,48.45,684123.44,45.48
806613.79,53.65,48.48,685273.88,45.58
806573.94,53.69,48.52,685417.91,45.62
806522.21,53.72,48.55,685954.47,45.69
806518.4,53.76,48.58,686547.33,45.76
806466.67,53.79,48.62,686692.35,45.8
806414.95,53.82,48.65,686560.26,45.82
806052.51,53.81,48.64,687102.99,45.87
806000.78,53.85,48.67,687113.62,45.9
805949.06,53.88,48.71,687189.64,45.94
805807.52,53.88,48.7,686954.19,45.93
805755.8,53.91,48.74,686953.24,45.96
805705.37,53.94,48.77,687675.98,46.04
805580.53,53.97,48.8,687074.94,46.03
805528.81,54.0,48.83,687342.51,46.08
805899.53,54.04,48.87,687342.11,46.09
806036.35,54.08,48.91,688408.98,46.19
805984.63,54.12,48.94,688410.55,46.22
805932.91,54.15,48.98,688490.8,46.26
805881.18,54.18,49.01,688472.49,46.29
805829.46,54.21,49.04,688793.61,46.34
805777.73,54.25,49.08,688964.83,46.38
805726.01,54.28,49.11,690020.35,46.49
805862.83,54.32,49.15,690775.22,46.56
805862.83,54.32,49.15,690775.22,46.56
805811.11,54.35,49.18,690750.35,46.59
805759.39,54.39,49.21,690927.09,46.64
805707.66,54.42,49.25,691366.93,46.7
805655.94,54.45,49.28,691363.99,46.73
805303.5,54.45,49.27,690664.46,46.69
805251.77,54.48,49.31,690931.33,46.74
805200.05,54.51,49.34,691109.76,46.79
805336.87,54.55,49.38,691716.5,46.86
805302.34,54.59,49.41,692337.04,46.93
805673.06,54.63,49.46,692531.52,46.96
805621.33,54.66,49.49,693342.02,47.04
805569.61,54.7,49.52,693342.02,47.08
806013.86,54.73,49.56,694662.04,47.17
805630.45,54.74,49.57,694680.87,47.2
805767.27,54.78,49.61,694680.87,47.23
805715.55,54.82,49.64,694680.58,47.26
805663.82,54.85,49.68,694637.53,47.29
805612.1,54.88,49.71,694843.8,47.34
805219.76,54.89,49.71,694357.4,47.33
805219.76,54.89,49.71,694357.4,47.33
804551.87,54.88,49.71,693625.82,47.31
804500.14,54.91,49.74,693764.79,47.35
804448.42,54.95,49.77,693886.78,47.4
804396.69,54.98,49.81,694484.76,47.47
804669.1,55.02,49.85,694484.45,47.49
804617.38,55.06,49.89,694617.41,47.53
804461.7,55.07,49.89,694374.7,47.53
804089.26,55.06,49.89,694991.48,47.59
804037.54,55.09,49.92,694999.3,47.62
803985.81,55.13,49.95,694980.54,47.65
804122.64,55.17,49.99,694978.43,47.68
804070.91,55.2,50.03,695149.89,47.72
803655.14,55.21,50.04,694851.68,47.74
803603.42,55.24,50.07,694774.33,47.76
803673.25,55.29,50.11,694962.65,47.81
803621.52,55.32,50.15,695488.95,47.88
803621.52,55.32,50.15,695488.95,47.88
803758.35,55.36,50.19,695497.31,47.91
803616.81,55.36,50.19,695226.07,47.89
803151.79,55.36,50.19,694688.37,47.88
803100.06,55.39,50.22,694679.69,47.92
802747.62,55.39,50.22,694015.22,47.89
802791.71,55.43,50.26,695609.45,48.03
802739.99,55.46,50.29,695607.91,48.06
803102.14,55.51,50.34,695365.09,48.06
803050.42,55.54,50.37,696376.9,48.17
803421.14,55.59,50.42,696507.75,48.19
803232.48,55.59,50.42,696378.7,48.19
803180.76,55.62,50.45,696579.33,48.24
803129.03,55.66,50.49,696578.64,48.27
803077.31,55.69,50.52,697454.97,48.37
803214.14,55.73,50.56,697454.97,48.4
803162.41,55.77,50.6,697405.5,48.43
802875.32,55.76,50.59,697366.11,48.43
802920.12,55.8,50.63,697559.59,48.48
802931.99,55.8,50.63,697937.26,48.51
803216.27,55.85,50.68,698532.54,48.57
803164.55,55.88,50.71,698538.12,48.6
802950.5,55.88,50.71,698328.08,48.6
802868.36,55.88,50.71,698261.58,48.6
802756.71,55.89,50.71,698257.73,48.61
803198.52,55.96,50.78,697933.18,48.62
802994.39,55.95,50.78,697747.15,48.62
803365.1,56.0,50.82,697862.39,48.64
803743.79,56.04,50.87,699011.23,48.74
803647.06,56.07,50.9,698798.36,48.76
803595.34,56.11,50.94,698797.7,48.79
803174.41,56.11,50.94,698160.35,48.77
802979.55,56.13,50.96,697791.01,48.78
802765.5,56.13,50.95,697636.82,48.78
802725.65,56.16,50.99,697676.07,48.81
802673.93,56.2,51.03,697830.42,48.86
802379.8,56.19,51.02,697519.78,48.85
802328.07,56.23,51.05,697520.06,48.88
802276.35,56.26,51.09,697504.77,48.91
802117.8,56.26,51.08,697347.67,48.91
801953.83,56.28,51.1,696632.68,48.89
801601.39,56.27,51.1,696245.47,48.87
801738.22,56.31,51.14,696187.46,48.9
801170.2,56.3,51.13,695539.88,48.88
802225.97,56.42,51.25,697008.15,49.02
802362.79,56.46,51.29,697043.16,49.05
802311.07,56.5,51.32,697191.97,49.09
802259.35,56.53,51.36,698516.64,49.22
802259.35,56.53,51.36,698508.31,49.22
802390.49,56.58,51.41,699084.26,49.3
802338.77,56.62,51.45,698961.51,49.32
802475.59,56.66,51.49,699223.48,49.37
802834.44,56.7,51.53,699830.66,49.43
802983.14,56.75,51.57,699797.76,49.45
802931.41,56.78,51.61,699795.88,49.49
803107.04,56.81,51.64,700629.7,49.56
803485.73,56.85,51.68,701142.23,49.61
803123.29,56.85,51.67,700690.49,49.6
803071.56,56.88,51.71,700690.54,49.63
802469.82,56.88,51.71,699941.85,49.61
802418.1,56.92,51.75,700044.92,49.66
802087.82,56.91,51.74,699586.17,49.64
802036.09,56.95,51.78,699515.4,49.67
801972.5,56.99,51.81,699704.68,49.72
801610.06,56.98,51.81,699362.31,49.71
801247.61,56.97,51.8,698976.68,49.7
801572.98,57.02,51.85,699831.86,49.78
801521.25,57.06,51.88,699861.92,49.82
801521.25,57.06,51.88,699821.1,49.82
801234.97,57.05,51.88,699527.33,49.81
801183.24,57.09,51.91,699437.1,49.84
801616.96,57.16,51.99,700035.98,49.91
801565.24,57.2,52.02,700051.77,49.95
801090.14,57.19,52.02,699307.96,49.92
801038.42,57.22,52.05,699332.18,49.96
800836.24,57.22,52.05,699678.65,50.0
800973.07,57.27,52.09,700019.15,50.05
800701.52,57.27,52.09,699657.49,50.04
801072.24,57.31,52.14,700155.36,50.09
801020.52,57.35,52.18,700155.36,50.13
801464.77,57.39,52.21,700570.89,50.16
801413.04,57.42,52.25,700441.3,50.19
801521.32,57.47,52.29,700932.23,50.25
801521.32,57.47,52.29,700909.55,50.25
801469.6,57.5,52.33,700908.68,50.29
801606.42,57.55,52.37,701228.26,50.34
801554.7,57.58,52.41,701252.57,50.38
801396.3,57.61,52.43,700614.31,50.36
801533.13,57.65,52.48,701146.75,50.43
801493.28,57.69,52.52,701075.37,50.46
801337.6,57.7,52.52,700863.23,50.46
800975.16,57.69,52.52,700494.27,50.45
800622.72,57.68,52.51,700009.39,50.43
800570.99,57.72,52.55,700258.62,50.49
800536.46,57.76,52.59,700792.84,50.56
800673.28,57.8,52.63,700790.76,50.59
800673.28,57.8,52.63,700790.76,50.59
800762.2,57.84,52.67,701587.13,50.68
800710.48,57.88,52.71,701588.4,50.72
800523.39,57.88,52.71,701384.34,50.71
800894.11,57.92,52.75,701461.64,50.73
801030.94,57.97,52.8,701791.08,50.79
800979.21,58.01,52.83,701760.53,50.82
800927.49,58.05,52.87,702288.81,50.9
800875.76,58.08,52.91,702463.42,50.95
800824.04,58.12,52.95,703031.08,51.02
800760.44,58.16,52.99,702593.0,51.03
800708.72,58.2,53.03,703137.06,51.11
800304.03,58.2,53.02,702603.03,51.09
800674.75,58.24,53.07,702610.59,51.11
800623.02,58.28,53.11,702641.12,51.15
800571.3,58.32,53.15,702862.2,51.2
800639.62,58.37,53.2,703661.97,51.3
800587.89,58.41,53.23,703758.2,51.34
800536.17,58.45,53.27,703807.72,51.38
800484.44,58.48,53.31,703808.19,51.42
800187.74,58.48,53.31,703569.32,51.42
800183.93,58.53,53.35,703524.01,51.46
799821.48,58.52,53.35,703127.51,51.44
799769.76,58.56,53.39,703110.79,51.48
799718.04,58.6,53.42,703095.84,51.52
799666.31,58.64,53.46,703077.89,51.55
799626.46,58.68,53.5,703250.95,51.6
799574.73,58.72,53.54,703242.59,51.64
799523.01,58.76,53.58,703488.24,51.7
799893.73,58.8,53.63,704139.46,51.76
799842.0,58.84,53.67,704177.94,51.8
799745.93,58.88,53.71,704486.21,51.87
799694.21,58.92,53.75,704896.01,51.93
799642.48,58.96,53.79,704786.49,51.96
799590.76,59.0,53.82,704760.97,52.0
799469.59,59.0,53.83,704733.74,52.01
799417.87,59.04,53.87,705526.33,52.1
799057.45,59.03,53.86,705239.81,52.1
799501.71,59.07,53.9,706407.7,52.19
799294.26,59.1,53.93,706239.23,52.22
799294.26,59.1,53.93,706526.69,52.24
799230.67,59.14,53.97,706410.28,52.27
799757.64,59.22,54.05,706968.89,52.35
799382.54,59.22,54.05,706216.44,52.32
799330.82,59.26,54.09,706293.66,52.36
799467.65,59.3,54.13,706754.48,52.43
799415.92,59.34,54.17,706754.48,52.47
799364.2,59.38,54.21,706742.7,52.5
799001.76,59.38,54.21,706303.82,52.49
798845.83,59.38,54.21,706072.84,52.48
798782.23,59.42,54.25,705898.99,52.51
798730.51,59.46,54.29,706692.16,52.61
798867.33,59.5,54.33,706692.16,52.64
798815.61,59.55,54.37,707069.83,52.71
799268.98,59.59,54.42,708764.16,52.85
799217.26,59.63,54.46,709061.73,52.91
799489.67,59.68,54.51,709242.29,52.95
799381.03,59.71,54.54,709272.52,52.98
799531.71,59.76,54.59,709809.08,53.05
799249.37,59.77,54.6,709673.55,53.07
799249.37,59.77,54.6,709664.18,53.07
799197.65,59.81,54.64,710113.9,53.15
799334.47,59.86,54.69,710682.38,53.22
799531.5,59.91,54.74,711603.25,53.32
799313.66,59.92,54.75,711372.25,53.33
799261.94,59.96,54.79,711377.09,53.37
799640.63,60.01,54.84,711375.91,53.39
799588.9,60.05,54.88,712099.75,53.48
799292.2,60.05,54.88,712267.47,53.51
799088.07,60.05,54.88,712266.34,53.52
799001.26,60.09,54.91,711959.94,53.54
798949.54,60.13,54.96,712322.76,53.61
798867.39,60.13,54.96,712412.48,53.62
798537.11,60.12,54.95,712155.76,53.62
798235.42,60.12,54.95,711886.06,53.62
798195.57,60.17,54.99,712940.27,53.74
798332.39,60.21,55.04,713404.56,53.81
798280.67,60.25,55.08,713402.19,53.85
798228.94,60.3,55.12,713610.33,53.9
797932.24,60.3,55.12,713348.44,53.9
797880.52,60.34,55.16,713347.69,53.94
798400.74,60.39,55.21,713801.55,53.99
798349.02,60.43,55.26,714617.16,54.09
798018.74,60.42,55.25,714370.7,54.09
797967.01,60.47,55.29,714377.29,54.13
798103.84,60.51,55.34,714699.13,54.19
798052.12,60.56,55.38,714903.92,54.25
798000.39,60.6,55.43,715226.83,54.31
797675.21,60.62,55.45,715017.2,54.34
797675.21,60.62,55.45,715017.2,54.34
797322.53,60.61,55.44,714656.99,54.33
797270.8,60.66,55.48,714826.74,54.38
797407.63,60.7,55.53,715401.59,54.46
797047.22,60.7,55.53,715951.85,54.52
797047.22,60.7,55.53,715951.85,54.52
796806.39,60.72,55.55,715303.79,54.51
796806.39,60.72,55.55,715303.79,54.51
796995.46,60.74,55.57,715395.93,54.52
796738.16,60.74,55.57,715338.63,54.54
797252.4,60.83,55.65,715315.76,54.58
796889.96,60.82,55.65,714842.53,54.56
796475.17,60.83,55.66,714295.12,54.55
796491.46,60.88,55.7,714453.47,54.61
796862.17,60.93,55.75,714455.41,54.62
796999.0,60.97,55.8,714757.66,54.68
796947.28,61.02,55.84,715353.53,54.77
797415.9,61.1,55.93,715291.41,54.81
797364.18,61.14,55.97,715581.26,54.87
796909.32,61.15,55.98,715336.52,54.89
796857.6,61.2,56.02,715350.7,54.94
796642.65,61.21,56.03,714944.16,54.93
796666.39,61.21,56.04,714978.47,54.93
796706.1,61.26,56.09,715029.72,54.98
797131.57,61.31,56.14,715560.76,55.03
797493.72,61.36,56.19,716334.8,55.12
797442.0,61.41,56.23,716261.22,55.15
797390.27,61.45,56.28,716232.47,55.19
797338.55,61.49,56.32,717226.92,55.31
797304.01,61.54,56.36,717905.82,55.41
797252.29,61.58,56.41,717901.26,55.45
797705.66,61.63,56.46,718617.91,55.52
797762.19,61.68,56.51,718737.17,55.57
797710.47,61.73,56.55,718826.02,55.62
797658.75,61.77,56.6,718826.02,55.67
798037.43,61.82,56.65,718834.15,55.69
798174.26,61.87,56.7,718834.03,55.72
798122.54,61.92,56.74,718996.6,55.78
798070.81,61.96,56.79,719181.49,55.83
798439.09,62.04,56.86,719205.32,55.88
798387.36,62.08,56.91,719212.13,55.92
798844.82,62.16,56.99,720430.35,56.06
798844.82,62.16,56.99,720452.64,56.06
798504.9,62.18,57.0,720119.61,56.07
798984.79,62.26,57.09,720893.92,56.18
798921.19,62.31,57.13,720732.09,56.21
798869.47,62.35,57.18,721025.89,56.28
798817.74,62.4,57.22,721025.93,56.32
798978.74,62.45,57.28,720730.83,56.33
798915.14,62.49,57.32,720568.03,56.36
798545.82,62.5,57.33,720166.28,56.37
798494.1,62.55,57.37,720165.32,56.41
798442.37,62.59,57.42,719784.27,56.43
798390.65,62.64,57.46,720931.38,56.56
798527.47,62.69,57.52,720971.02,56.6
798511.36,62.74,57.56,722411.96,56.76
798648.19,62.79,57.61,722407.27,56.79
798288.16,62.8,57.63,721789.8,56.78
797965.64,62.8,57.62,721497.43,56.78
798249.92,62.85,57.68,722585.5,56.89
798246.11,62.9,57.73,723332.79,57.0
798194.38,62.94,57.77,723332.79,57.04
798130.79,62.99,57.82,723490.74,57.1
798079.06,63.03,57.86,723487.7,57.14
798215.89,63.09,57.91,723821.71,57.21
798164.16,63.13,57.96,724179.26,57.28
798112.44,63.18,58.01,724040.3,57.31
798060.72,63.22,58.05,724494.91,57.4
798008.99,63.27,58.1,724580.07,57.45
797593.89,63.27,58.09,724045.79,57.43
797554.04,63.31,58.14,724263.64,57.5
797502.31,63.36,58.19,724173.44,57.53
797450.59,63.41,58.23,724181.51,57.58
797398.87,63.45,58.28,724180.85,57.63
797347.14,63.5,58.33,724179.42,57.67
797050.44,63.5,58.33,724160.47,57.69
797139.56,63.51,58.33,724462.17,57.72
797276.39,63.56,58.39,724636.59,57.77
796957.84,63.56,58.38,724248.1,57.76
796906.11,63.6,58.43,724329.19,57.81
797276.83,63.66,58.48,724376.49,57.84
797063.4,63.66,58.48,724115.67,57.83
797011.68,63.7,58.53,724318.3,57.89
796959.95,63.75,58.58,724306.11,57.94
796908.23,63.8,58.62,724814.71,58.02
796856.51,63.84,58.67,724192.35,58.02
797293.84,63.9,58.72,724190.03,58.04
797242.12,63.94,58.77,724763.21,58.13
796895.17,63.97,58.79,723869.16,58.11
796843.45,64.01,58.84,724157.4,58.18
796491.0,64.01,58.84,723996.44,58.18
796491.0,64.01,58.84,724486.2,58.22
796332.45,64.01,58.83,724329.8,58.22
796280.73,64.05,58.88,724504.6,58.28
796299.41,64.11,58.93,724578.26,58.33
796247.69,64.15,58.98,724471.42,58.37
796195.97,64.2,59.03,724649.92,58.43
796711.77,64.28,59.11,724317.82,58.44
796711.77,64.28,59.11,724317.82,58.44
796504.87,64.48,59.3,724695.86,58.66
796382.83,64.48,59.3,724576.35,58.66
796331.11,64.53,59.35,724954.55,58.74
796455.65,64.54,59.36,725339.6,58.77
796403.93,64.58,59.41,725803.61,58.86
796449.28,64.64,59.47,726360.01,58.95
796449.28,64.64,59.47,726360.01,58.95
796397.55,64.69,59.52,726527.72,59.01
796486.47,64.74,59.57,726544.26,59.05
796623.3,64.79,59.62,726541.88,59.09
796559.7,64.84,59.67,727300.1,59.2
796507.98,64.89,59.72,727319.53,59.25
796211.27,64.89,59.72,726968.72,59.25
796159.55,64.94,59.76,727435.15,59.33
796296.38,64.99,59.82,727537.83,59.38
795875.45,65.0,59.83,726889.77,59.37
795875.45,65.0,59.83,726889.77,59.37
795823.73,65.05,59.88,727023.0,59.42
795772.0,65.1,59.93,727110.74,59.48
795720.28,65.15,59.97,726965.02,59.52
795732.92,65.2,60.03,727865.64,59.64
796005.32,65.26,60.09,728027.73,59.69
796142.15,65.31,60.14,728304.4,59.75
796090.43,65.36,60.19,728304.14,59.8
796038.7,65.41,60.24,728303.14,59.85
795986.98,65.46,60.29,728321.57,59.9
796624.07,65.53,60.36,728326.81,59.91
796844.27,65.56,60.39,728635.05,59.95
796844.27,65.56,60.39,728635.05,59.95
796792.54,65.61,60.44,729135.54,60.04
796792.54,65.61,60.44,729154.1,60.04
797163.26,65.67,60.49,729139.44,60.06
797111.54,65.72,60.54,729153.62,60.11
797059.81,65.77,60.59,730335.3,60.26
797332.22,65.82,60.65,730584.58,60.31
797125.32,66.03,60.85,730896.66,60.54
796671.93,66.03,60.86,730623.27,60.56
796205.95,66.04,60.87,730075.99,60.55
796154.23,66.09,60.92,730070.0,60.6
796102.51,66.14,60.97,730071.54,60.65
796050.78,66.19,61.02,729962.02,60.69
795899.68,66.19,61.02,729781.65,60.69
795847.96,66.24,61.07,730324.05,60.79
795984.79,66.3,61.12,730946.44,60.88
795933.06,66.35,61.17,730949.61,60.93
795893.21,66.4,61.23,731982.08,61.07
795893.21,66.4,61.23,731782.97,61.05
795708.5,66.41,61.24,731839.03,61.08
795494.45,66.41,61.24,731651.83,61.08
795280.41,66.41,61.24,731464.62,61.08
795405.36,66.46,61.29,733061.46,61.26
795108.66,66.47,61.29,732681.01,61.25
794752.02,66.48,61.31,732114.52,61.24
794700.3,66.53,61.36,733225.32,61.39
794700.3,66.53,61.36,733260.84,61.39
794618.15,66.53,61.36,733209.15,61.39
794404.11,66.53,61.36,732968.31,61.39
794352.38,66.59,61.41,733673.99,61.5
794300.66,66.64,61.47,733678.54,61.55
794012.55,66.64,61.47,733325.44,61.55
793909.97,66.64,61.46,733223.84,61.54
793494.87,66.63,61.46,732972.5,61.55
792986.53,66.63,61.45,732464.15,61.54
793012.06,66.68,61.51,732534.18,61.6
793012.06,66.68,61.51,732622.93,61.61
793008.24,66.74,61.57,732679.08,61.66
792956.52,66.79,61.62,732828.03,61.73
795362.69,67.05,61.88,735900.35,62.04
795310.97,67.1,61.93,735900.35,62.09
795259.25,67.15,61.98,735900.35,62.14
795016.06,67.16,61.99,735565.86,62.14
794964.34,67.21,62.04,735528.71,62.19
794912.62,67.27,62.09,735355.58,62.23
794912.62,67.27,62.09,735355.58,62.23
794588.49,67.26,62.09,735049.55,62.22
794725.31,67.32,62.14,735056.62,62.26
794673.59,67.37,62.2,734869.35,62.3
794621.86,67.42,62.25,734872.22,62.35
794570.14,67.47,62.3,735133.74,62.43
794365.45,67.48,62.31,734957.2,62.43
794727.6,67.54,62.37,735857.67,62.54
794699.62,67.6,62.42,735934.44,62.6
794485.57,67.6,62.42,735840.62,62.61
794151.24,67.62,62.45,735090.17,62.6
794099.52,67.68,62.51,735116.63,62.65
794954.78,67.8,62.63,734462.1,62.64
794903.05,67.85,62.68,734780.81,62.72
794851.33,67.9,62.73,734858.03,62.78
794563.21,67.91,62.73,734101.07,62.74
794266.51,67.91,62.74,733803.91,62.74
794214.79,67.96,62.79,733808.51,62.79
793935.81,67.97,62.79,733442.79,62.79
793884.09,68.02,62.85,733442.79,62.84
793884.09,68.02,62.85,733442.79,62.84
793832.37,68.07,62.9,733949.23,62.94
793780.64,68.13,62.96,733949.23,62.99
793728.92,68.18,63.01,733939.66,63.05
793677.19,68.24,63.06,734228.98,63.12
793814.02,68.3,63.12,734278.79,63.17
793611.73,68.3,63.13,734122.75,63.18
793608.2,68.36,63.19,734259.02,63.25
793311.5,68.36,63.19,734255.0,63.27
793448.32,68.42,63.25,734236.48,63.31
793448.32,68.42,63.25,734242.78,63.31
793448.32,68.42,63.25,734275.52,63.32
793294.38,68.43,63.25,734040.68,63.31
793474.63,68.5,63.33,734357.31,63.4
793845.35,68.56,63.39,734355.42,63.42
793845.35,68.56,63.39,734355.42,63.42
793486.47,68.56,63.38,733938.52,63.41
793205.23,68.56,63.39,734680.58,63.5
793717.03,68.6,63.43,735130.81,63.54
793383.65,68.6,63.43,734959.08,63.55
793331.92,68.66,63.49,735265.66,63.63
793117.88,68.66,63.49,734984.96,63.63
793355.72,68.74,63.57,737767.07,63.92
793492.55,68.8,63.63,737845.38,63.97
793195.85,68.8,63.63,737453.92,63.97
793332.67,68.86,63.69,738415.44,64.09
793332.67,68.86,63.69,738406.11,64.09
793703.39,68.92,63.75,739457.64,64.21
793651.67,68.98,63.8,740130.82,64.33
793651.67,68.98,63.8,740111.49,64.32
793289.23,68.97,63.8,739776.46,64.32
793090.76,68.97,63.8,739548.73,64.31
793524.48,69.07,63.9,740555.5,64.46
793162.04,69.06,63.89,740399.27,64.47
793532.76,69.13,63.95,740459.14,64.5
793481.03,69.18,64.01,740464.03,64.56
792898.24,69.17,63.99,739888.97,64.54
792846.52,69.22,64.05,739865.39,64.6
792794.79,69.28,64.11,740398.51,64.7
792743.07,69.33,64.16,740315.41,64.75
792293.69,69.33,64.16,740006.39,64.76
792241.97,69.39,64.22,740000.29,64.81
792190.24,69.45,64.27,740207.53,64.89
791724.27,69.45,64.28,739598.64,64.88
791672.54,69.51,64.34,740162.1,64.99
791620.82,69.57,64.4,740162.1,65.05
791569.1,69.62,64.45,740162.0,65.1
791505.5,69.68,64.51,740060.37,65.15
791453.78,69.74,64.56,739926.4,65.2
791157.07,69.74,64.57,739600.78,65.2
791105.35,69.8,64.62,739603.33,65.25
791005.72,69.85,64.68,739462.84,65.3
790942.12,69.91,64.73,739336.33,65.34
791079.66,69.97,64.8,739059.24,65.37
791075.84,70.03,64.86,739212.52,65.44
791024.12,70.09,64.91,739826.65,65.55
790862.72,70.13,64.96,739516.39,65.58
790999.55,70.2,65.03,741512.31,65.81
791576.7,70.31,65.14,741543.89,65.87
791713.52,70.37,65.2,742045.3,65.96
792589.44,70.51,65.34,743014.21,66.1
792237.0,70.51,65.34,742845.32,66.12
792185.27,70.57,65.4,743048.47,66.19
792133.55,70.63,65.46,743230.87,66.27
792177.64,70.7,65.52,743574.97,66.36
791815.2,70.69,65.52,743136.94,66.35
791763.48,70.75,65.58,743083.02,66.4
791763.48,70.75,65.58,743152.15,66.41
791723.62,70.81,65.64,743874.34,66.53
791921.62,70.89,65.72,745100.23,66.7
791869.89,70.95,65.78,745108.16,66.76
791539.61,70.95,65.78,744713.14,66.75
791992.99,71.01,65.84,745241.37,66.82
791941.26,71.07,65.9,745157.05,66.87
791941.26,71.07,65.9,745157.05,66.87
791889.54,71.13,65.96,745985.03,67.01
791837.81,71.19,66.02,745990.75,67.07
791786.09,71.25,66.08,745988.58,67.13
791474.53,71.25,66.08,745579.79,67.12
791611.36,71.32,66.14,746212.31,67.23
791559.63,71.38,66.2,746885.67,67.35
791507.91,71.44,66.26,746888.71,67.41
791468.06,71.5,66.32,746956.78,67.48
791052.96,71.5,66.32,746540.87,67.47
791028.19,71.55,66.37,745974.38,67.47
791300.6,71.61,66.44,745978.26,67.51
791067.27,71.62,66.45,745785.49,67.52
791015.55,71.68,66.51,746780.47,67.67
791015.55,71.68,66.51,746788.13,67.68
790963.82,71.74,66.57,747591.12,67.81
790912.1,71.8,66.63,748174.82,67.92
790633.13,71.81,66.64,747817.37,67.92
790581.4,71.87,66.7,748009.24,68.0
790284.7,71.87,66.7,747613.53,67.99
790232.98,71.93,66.76,747628.56,68.06
790232.98,71.93,66.76,747628.56,68.06
789870.54,71.93,66.76,747417.09,68.07
790007.36,72.0,66.83,747460.14,68.12
789978.86,72.06,66.89,747286.12,68.17
789927.13,72.12,66.95,748086.66,68.3
789574.69,72.12,66.95,747450.11,68.27
789600.22,72.19,67.02,747493.64,68.34
789600.22,72.19,67.02,747493.64,68.34
789237.78,72.19,67.01,746790.7,68.3
789186.05,72.25,67.07,746873.08,68.37
789025.63,72.25,67.07,746751.71,68.38
788973.91,72.31,67.14,746746.54,68.44
788417.58,72.32,67.15,746046.19,68.44
788365.86,72.39,67.21,746046.19,68.5
788314.13,72.45,67.27,746028.58,68.56
788262.41,72.51,67.34,746072.75,68.63
788022.86,72.51,67.34,745914.75,68.63
788906.1,72.62,67.45,747170.65,68.78
788668.13,72.65,67.48,746720.87,68.79
788454.09,72.65,67.48,746560.49,68.79
788431.97,72.72,67.55,747107.76,68.91
788794.13,72.79,67.62,747104.77,68.94
788742.4,72.85,67.68,747141.84,69.01
788822.68,72.93,67.75,747347.25,69.09
788959.5,72.99,67.82,747417.5,69.15
788907.78,73.06,67.88,747417.5,69.21
788322.76,73.06,67.89,746800.02,69.21
787847.66,73.06,67.89,746501.95,69.22
787689.1,73.11,67.94,746200.76,69.26
787316.74,73.13,67.96,745924.33,69.29
787108.27,73.17,67.99,745091.59,69.26
786440.38,73.17,68.0,744360.01,69.26
786340.75,73.23,68.06,744873.96,69.37
786289.02,73.3,68.12,745886.49,69.53
786237.3,73.36,68.19,745885.4,69.59
786374.13,73.43,68.25,746249.18,69.68
786510.95,73.5,68.32,746249.02,69.73
786459.23,73.56,68.39,746927.03,69.86
786407.5,73.62,68.45,747098.07,69.94
785718.7,73.63,68.46,746409.26,69.94
785666.97,73.69,68.52,746713.45,70.04
785615.25,73.76,68.58,746752.69,70.11
786106.99,73.85,68.68,746781.76,70.15
786564.23,73.95,68.77,747187.36,70.24
786512.51,74.01,68.84,747174.41,70.31
786478.47,74.08,68.91,747141.19,70.37
786438.61,74.14,68.97,747441.54,70.47
786438.61,74.14,68.97,747448.99,70.47
786386.89,74.21,69.04,747446.3,70.53
786335.16,74.27,69.1,747657.31,70.62
786283.44,74.34,69.17,747651.52,70.69
786338.62,74.42,69.24,747763.89,70.76
786253.81,74.41,69.24,748048.15,70.8
786483.71,74.51,69.33,748542.68,70.91
786301.0,74.51,69.33,748337.92,70.91
786249.28,74.57,69.4,748675.46,71.01
785774.18,74.57,69.4,748460.18,71.03
785722.46,74.64,69.47,748460.18,71.1
785619.01,74.77,69.6,749467.34,71.33
785567.28,74.84,69.66,749154.93,71.37
785616.8,74.91,69.74,749114.15,71.43
785164.85,74.92,69.74,748623.29,71.43
785113.12,74.98,69.81,749147.56,71.55
785058.63,75.05,69.88,749286.4,71.63
784606.68,75.05,69.88,748720.09,71.62
784543.08,75.12,69.95,748598.15,71.68
784097.58,75.13,69.96,748105.76,71.69
784155.53,75.21,70.04,748059.75,71.75
784155.53,75.21,70.04,748059.75,71.75
784292.35,75.28,70.11,748116.72,71.81
783798.45,75.31,70.14,747423.08,71.81
783935.27,75.38,70.21,747421.46,71.87
783572.83,75.38,70.21,746994.85,71.86
