ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
576897.8,28.15,7.65,279693.72,13.65
576692.82,28.15,7.65,279692.39,13.65
576487.85,28.15,7.66,280022.32,13.67
576750.57,28.17,7.67,281133.5,13.73
576545.59,28.18,7.68,281026.04,13.73
576340.62,28.18,7.68,280967.44,13.74
576135.64,28.18,7.69,280982.73,13.75
575930.67,28.19,7.69,280910.04,13.75
575930.67,28.19,7.69,280910.04,13.75
575725.69,28.19,7.69,280888.79,13.75
575721.16,28.2,7.7,280405.2,13.74
575843.39,28.22,7.72,280477.12,13.74
575553.81,28.21,7.71,280174.49,13.73
575537.62,28.22,7.72,280172.4,13.74
575332.64,28.22,7.72,280171.37,13.74
575127.66,28.22,7.73,280208.31,13.75
575127.66,28.22,7.73,280241.72,13.75
574922.69,28.23,7.73,280204.78,13.76
574102.79,28.24,7.74,280224.65,13.79
574086.59,28.25,7.76,280224.65,13.79
573881.61,28.26,7.76,280685.83,13.82
573881.61,28.26,7.76,280685.83,13.82
574116.04,28.27,7.78,280924.33,13.84
574116.04,28.27,7.78,280923.96,13.84
573746.64,28.26,7.77,280670.42,13.83
573730.44,28.27,7.78,280764.66,13.84
573853.68,28.29,7.79,281008.71,13.85
573555.47,28.28,7.78,280822.89,13.85
573539.27,28.29,7.79,280917.13,13.86
573334.29,28.29,7.8,280946.04,13.86
573531.95,28.31,7.81,280103.0,13.83
573531.95,28.31,7.81,280101.51,13.83
573326.98,28.31,7.82,280107.97,13.83
573326.98,28.31,7.82,280107.97,13.83
573122.0,28.32,7.82,280076.46,13.84
573226.45,28.33,7.83,280864.05,13.88
573460.88,28.35,7.85,280954.64,13.89
573460.88,28.35,7.85,280954.64,13.89
573460.88,28.35,7.85,280954.64,13.89
572761.13,28.33,7.83,280156.76,13.86
572556.15,28.33,7.83,280339.53,13.87
572539.95,28.34,7.84,280676.31,13.89
572334.98,28.35,7.85,280480.62,13.89
572130.0,28.35,7.85,280445.79,13.9
572113.81,28.36,7.86,280591.02,13.91
572097.61,28.37,7.87,280573.15,13.91
572081.41,28.38,7.88,280567.71,13.92
572065.22,28.39,7.89,280566.65,13.92
572065.22,28.39,7.89,280566.65,13.92
571685.81,28.38,7.88,280295.88,13.91
571480.83,28.38,7.89,280323.01,13.92
571658.14,28.4,7.9,280295.88,13.93
571453.16,28.41,7.91,280295.88,13.93
571248.19,28.41,7.91,281151.47,13.98
571043.21,28.41,7.92,281197.42,13.99
571043.21,28.41,7.92,281197.42,13.99
571257.81,28.43,7.93,281174.29,13.99
571257.81,28.43,7.93,281174.29,13.99
571257.81,28.43,7.93,281174.29,13.99
571052.84,28.44,7.94,281197.48,14.0
571052.84,28.44,7.94,281197.48,14.0
571287.27,28.45,7.96,281176.36,14.0
571082.29,28.46,7.96,281188.11,14.01
571066.09,28.47,7.97,281173.05,14.02
571189.33,28.48,7.99,281901.21,14.06
570984.35,28.49,7.99,282058.84,14.07
570614.95,28.48,7.98,281306.28,14.04
570588.75,28.49,7.99,282380.64,14.1
570588.75,28.49,7.99,282380.64,14.1
570383.77,28.49,7.99,282359.4,14.1
570178.8,28.49,8.0,282356.27,14.11
570413.23,28.51,8.02,282434.56,14.12
570219.73,28.51,8.01,282284.02,14.11
570203.53,28.52,8.02,282244.4,14.12
569998.56,28.52,8.02,282219.03,14.12
569793.58,28.52,8.03,282205.74,14.13
569793.58,28.52,8.03,282205.74,14.13
569970.88,28.54,8.04,283064.2,14.17
569681.31,28.53,8.03,282755.84,14.16
569665.11,28.54,8.05,283032.36,14.18
569665.11,28.54,8.05,283032.36,14.18
569460.14,28.55,8.05,282974.96,14.19
569255.16,28.55,8.05,282974.96,14.19
569469.76,28.57,8.07,282917.56,14.19
569264.79,28.57,8.08,283328.32,14.22
569106.01,28.57,8.07,283169.54,14.21
568901.03,28.57,8.07,283172.94,14.22
568696.06,28.58,8.08,283146.9,14.23
568491.08,28.58,8.08,283184.61,14.24
568286.1,28.58,8.09,283157.27,14.24
568081.13,28.59,8.09,283145.17,14.25
567782.92,28.58,8.08,282819.65,14.24
567778.39,28.59,8.09,282336.06,14.22
567482.26,28.59,8.09,281977.41,14.21
567277.29,28.59,8.1,282175.44,14.22
566897.88,28.58,8.08,281705.5,14.2
566897.88,28.58,8.08,281705.5,14.2
567132.31,28.6,8.1,281776.61,14.21
567116.11,28.61,8.11,281996.41,14.23
566911.14,28.61,8.12,281939.01,14.23
566706.16,28.62,8.12,281939.01,14.24
565066.36,28.65,8.15,281914.64,14.29
564861.38,28.66,8.16,281916.23,14.3
564656.41,28.66,8.16,281857.24,14.31
564451.43,28.66,8.17,281858.83,14.31
564446.9,28.68,8.18,281375.24,14.29
564338.33,28.68,8.18,281189.94,14.29
564322.14,28.69,8.19,281280.79,14.3
564117.16,28.7,8.2,281258.95,14.31
563912.18,28.7,8.2,281256.42,14.31
563707.21,28.71,8.21,281315.21,14.33
563503.77,28.7,8.2,281267.51,14.32
563503.77,28.7,8.2,281267.51,14.32
563298.8,28.7,8.2,281253.62,14.33
563093.82,28.71,8.21,281223.73,14.34
562888.85,28.71,8.21,281225.32,14.34
562683.87,28.71,8.22,281166.33,14.35
562683.87,28.71,8.22,281166.33,14.35
562478.89,28.72,8.22,281163.01,14.36
562273.92,28.72,8.23,281141.96,14.36
562397.15,28.74,8.24,281936.38,14.41
562192.18,28.74,8.25,282004.67,14.42
561902.6,28.73,8.24,281723.91,14.41
561714.39,28.73,8.23,281334.81,14.39
561509.41,28.73,8.23,281541.84,14.41
561362.19,28.73,8.23,281531.96,14.41
561335.99,28.74,8.24,281196.78,14.4
561335.99,28.74,8.24,281196.78,14.4
561335.99,28.74,8.24,281196.78,14.4
561121.02,28.74,8.24,281419.64,14.41
561121.02,28.74,8.24,281419.64,14.41
561121.02,28.74,8.24,281419.64,14.41
560916.04,28.75,8.25,281309.29,14.42
560916.04,28.75,8.25,281309.29,14.42
560711.07,28.75,8.25,281750.17,14.45
560711.07,28.75,8.25,281750.17,14.45
560506.09,28.75,8.26,281727.54,14.45
560301.12,28.76,8.26,281725.79,14.46
560301.12,28.76,8.26,281725.79,14.46
560294.92,28.77,8.27,281471.26,14.45
560079.94,28.77,8.28,281301.62,14.45
559260.04,28.79,8.29,281312.75,14.48
559260.04,28.79,8.29,281312.75,14.48
559055.06,28.79,8.3,281467.27,14.5
559055.06,28.79,8.3,281467.27,14.5
559055.06,28.79,8.3,281467.27,14.5
558850.09,28.8,8.3,281301.62,14.5
559084.52,28.82,8.32,281283.85,14.5
558879.54,28.82,8.32,281277.25,14.51
558879.54,28.82,8.32,281307.96,14.51
558500.14,28.81,8.31,281392.21,14.52
558295.16,28.81,8.32,281334.32,14.52
558090.19,28.82,8.32,281307.96,14.53
558073.99,28.83,8.33,281746.61,14.55
558380.3,28.85,8.35,281329.61,14.54
558027.99,28.84,8.34,282042.09,14.58
557823.01,28.84,8.35,282057.37,14.58
557618.03,28.85,8.35,281984.69,14.59
557618.03,28.85,8.35,281953.97,14.59
557601.84,28.86,8.36,281842.47,14.59
557396.86,28.86,8.37,281737.07,14.59
557191.89,28.87,8.37,281733.75,14.6
557426.32,28.89,8.39,281733.28,14.6
557221.34,28.89,8.39,281729.42,14.61
557016.37,28.9,8.4,281861.36,14.62
557016.37,28.9,8.4,281895.78,14.62
556811.39,28.9,8.4,281987.4,14.64
556795.19,28.91,8.41,281752.71,14.63
556590.22,28.92,8.42,281695.31,14.63
556574.02,28.93,8.43,282495.51,14.68
556369.05,28.93,8.43,282488.72,14.69
556369.05,28.93,8.43,282464.75,14.69
556352.85,28.94,8.45,282646.29,14.7
556147.87,28.95,8.45,282649.69,14.71
555942.9,28.95,8.45,282646.8,14.72
555563.49,28.94,8.44,282284.98,14.7
555563.49,28.94,8.44,282313.16,14.71
555358.52,28.94,8.45,282303.4,14.71
555153.54,28.95,8.45,282435.98,14.73
554948.56,28.95,8.46,282288.28,14.73
554743.59,28.96,8.46,282856.41,14.76
554743.59,28.96,8.46,282856.41,14.76
554538.61,28.96,8.46,282799.01,14.77
554397.08,28.96,8.46,281791.09,14.72
554192.1,28.96,8.47,281791.09,14.73
554529.81,28.99,8.49,281679.14,14.72
554324.83,28.99,8.49,281621.74,14.73
554021.22,28.98,8.48,281680.23,14.74
554021.22,28.98,8.48,281673.44,14.73
553775.89,28.98,8.49,281343.68,14.73
553570.91,28.99,8.49,281343.68,14.73
553365.94,28.99,8.5,281149.89,14.73
553349.74,29.0,8.51,281118.6,14.74
553677.45,29.03,8.53,281889.86,14.78
553677.45,29.03,8.53,281889.86,14.78
553472.47,29.03,8.53,281431.79,14.76
553267.5,29.04,8.54,281361.52,14.77
553251.3,29.05,8.55,282184.23,14.82
553056.21,29.04,8.54,281586.12,14.79
553050.01,29.05,8.56,281244.03,14.77
552835.03,29.06,8.56,282027.79,14.82
552630.06,29.06,8.56,282031.19,14.83
552417.88,29.05,8.56,281779.9,14.82
552401.68,29.07,8.57,281754.87,14.83
552401.68,29.07,8.57,281754.87,14.83
552196.71,29.07,8.57,281752.13,14.83
551991.73,29.07,8.58,281796.39,14.84
552226.16,29.09,8.6,281797.95,14.85
552209.96,29.11,8.61,281752.94,14.85
552004.99,29.11,8.61,282453.85,14.9
551800.01,29.12,8.62,282458.73,14.9
551800.01,29.12,8.62,282458.73,14.9
551783.82,29.13,8.63,282440.86,14.91
551404.41,29.11,8.62,282105.44,14.9
551404.41,29.11,8.62,282105.44,14.9
551404.41,29.11,8.62,282113.29,14.9
551199.43,29.12,8.62,282109.62,14.9
550901.85,29.11,8.61,281783.71,14.89
550901.85,29.11,8.61,281782.74,14.89
551136.28,29.13,8.63,281779.91,14.89
550931.3,29.13,8.63,281855.88,14.9
550931.3,29.13,8.63,281863.75,14.9
550726.33,29.14,8.64,281815.2,14.91
550726.33,29.14,8.64,281815.2,14.91
550521.35,29.14,8.64,281937.35,14.92
550505.15,29.15,8.65,282671.95,14.97
550300.18,29.16,8.66,282508.21,14.97
550095.2,29.16,8.66,282496.12,14.98
549864.45,29.15,8.66,282364.64,14.97
549659.47,29.16,8.66,282352.35,14.98
548839.57,29.18,8.68,283110.43,15.05
548835.04,29.19,8.69,282626.84,15.03
548726.47,29.2,8.7,282441.54,15.03
548960.9,29.22,8.72,282501.44,15.04
548730.14,29.21,8.71,282447.42,15.03
548730.14,29.21,8.71,282447.42,15.03
548525.17,29.21,8.72,282441.93,15.04
548520.64,29.23,8.73,281958.34,15.02
548315.66,29.23,8.73,282530.91,15.06
548207.09,29.24,8.74,282345.61,15.06
548384.4,29.26,8.76,281959.47,15.04
548384.4,29.26,8.76,281959.47,15.04
548092.12,29.25,8.75,282388.38,15.07
547887.14,29.25,8.75,282065.41,15.06
547682.17,29.25,8.76,282031.27,15.06
547477.19,29.26,8.76,281576.56,15.05
547272.22,29.26,8.77,281579.96,15.06
547067.24,29.27,8.77,281552.18,15.06
546862.27,29.27,8.78,281689.28,15.08
546657.29,29.28,8.78,281687.61,15.09
546452.31,29.28,8.79,281552.18,15.09
546898.35,29.31,8.81,279832.82,15.0
546693.38,29.32,8.82,279836.22,15.01
546713.76,29.32,8.83,282322.2,15.14
546508.79,29.33,8.83,282320.69,15.15
546303.81,29.33,8.84,282488.57,15.17
546538.24,29.35,8.86,282299.97,15.16
546538.24,29.35,8.86,282299.97,15.16
546532.04,29.37,8.87,282966.22,15.2
546383.66,29.36,8.87,282428.47,15.18
546178.68,29.37,8.87,282346.91,15.18
545973.71,29.37,8.87,282315.83,15.19
546301.42,29.39,8.9,283111.93,15.23
546096.44,29.4,8.9,283114.34,15.24
545891.46,29.4,8.91,283038.07,15.25
545778.35,29.4,8.9,282579.35,15.22
545573.38,29.41,8.91,282579.35,15.23
545809.52,29.43,8.93,283270.39,15.27
545809.52,29.43,8.93,283270.39,15.27
545604.54,29.43,8.93,283270.39,15.28
545604.54,29.43,8.93,283270.39,15.28
545604.54,29.43,8.93,283283.96,15.28
545399.57,29.44,8.94,283287.25,15.29
545140.35,29.43,8.93,282857.39,15.27
545124.54,29.43,8.94,282935.3,15.28
544919.57,29.44,8.94,282932.03,15.29
544919.57,29.44,8.94,282932.03,15.29
544714.59,29.44,8.95,283454.94,15.32
544714.59,29.44,8.95,283448.24,15.32
544949.02,29.46,8.97,283448.21,15.33
544949.02,29.46,8.97,283429.7,15.32
544744.05,29.47,8.97,283797.04,15.35
544322.18,29.46,8.96,283489.56,15.34
544117.21,29.46,8.97,283466.09,15.35
543958.43,29.46,8.96,283307.31,15.34
543753.45,29.46,8.97,283323.36,15.35
543753.45,29.46,8.97,283335.18,15.35
543747.26,29.48,8.98,283082.51,15.35
543721.06,29.49,8.99,283051.33,15.35
543935.66,29.51,9.01,282993.93,15.35
543935.66,29.51,9.01,282993.93,15.35
543730.68,29.51,9.01,283404.69,15.38
543525.71,29.52,9.02,283385.94,15.39
543320.73,29.52,9.02,283482.15,15.4
543115.76,29.53,9.03,283514.13,15.41
542910.78,29.53,9.03,283478.17,15.42
542910.78,29.53,9.03,283478.22,15.42
542705.81,29.54,9.04,283380.93,15.42
542705.81,29.54,9.04,283380.93,15.42
542500.83,29.54,9.04,283491.2,15.44
542295.86,29.55,9.05,283506.49,15.45
542279.66,29.56,9.06,283768.57,15.47
542074.68,29.56,9.07,283577.34,15.47
541869.71,29.57,9.07,283504.65,15.47
541664.73,29.57,9.08,283488.54,15.48
541664.73,29.57,9.08,283488.54,15.48
541459.76,29.58,9.08,283480.28,15.49
541254.78,29.58,9.09,283489.88,15.49
541254.78,29.58,9.09,283489.88,15.49
541254.78,29.58,9.09,283489.88,15.49
540875.37,29.57,9.07,283189.96,15.48
541109.8,29.59,9.09,283204.29,15.49
540740.4,29.58,9.08,283180.36,15.49
540535.42,29.58,9.09,283863.74,15.54
540330.45,29.59,9.09,283851.65,15.54
540325.92,29.6,9.1,283368.06,15.52
540120.94,29.61,9.11,283355.78,15.53
539824.82,29.61,9.11,282997.12,15.52
539808.62,29.62,9.12,282914.61,15.52
539603.64,29.62,9.13,283573.62,15.57
539398.67,29.63,9.13,283210.37,15.56
539613.27,29.65,9.15,282726.03,15.53
539613.27,29.65,9.15,282726.03,15.53
539323.69,29.64,9.14,282445.27,15.52
539323.69,29.64,9.14,282545.89,15.53
539446.93,29.66,9.16,283462.78,15.58
539241.95,29.66,9.16,283463.01,15.59
539036.98,29.67,9.17,283446.04,15.6
539279.7,29.69,9.19,283741.17,15.62
539074.72,29.69,9.19,283902.73,15.64
538737.02,29.68,9.18,283702.93,15.63
538532.04,29.69,9.19,283572.16,15.63
538532.04,29.69,9.19,283572.16,15.63
538532.04,29.69,9.19,283572.16,15.63
538527.51,29.7,9.2,283088.57,15.61
538230.17,29.7,9.2,282721.59,15.6
538025.19,29.7,9.21,282724.99,15.61
538259.62,29.72,9.23,282700.99,15.61
538259.62,29.72,9.23,282700.99,15.61
538054.65,29.73,9.23,282697.22,15.62
537675.24,29.72,9.22,283004.3,15.64
537675.24,29.72,9.22,283004.3,15.64
537909.67,29.74,9.24,282820.07,15.64
537909.67,29.74,9.24,282820.07,15.64
537909.67,29.74,9.24,282820.07,15.64
537883.48,29.75,9.25,284429.42,15.73
537678.5,29.75,9.26,284405.79,15.74
537473.52,29.76,9.26,284348.39,15.74
537268.55,29.76,9.27,284348.39,15.75
536919.14,29.75,9.26,285869.44,15.84
536714.16,29.76,9.26,285847.6,15.85
536714.16,29.76,9.26,285847.6,15.85
536509.19,29.76,9.27,285860.66,15.86
536304.21,29.77,9.27,285948.54,15.87
536099.24,29.77,9.28,285887.31,15.88
536099.24,29.77,9.28,285887.31,15.88
536296.54,29.79,9.3,286730.99,15.93
536091.56,29.8,9.3,286711.47,15.94
535886.59,29.8,9.31,287082.44,15.97
535681.61,29.81,9.31,287064.34,15.97
535681.61,29.81,9.31,287064.34,15.97
535681.61,29.81,9.31,287064.34,15.97
535681.61,29.81,9.31,287064.34,15.97
535655.42,29.82,9.32,286749.67,15.96
535440.44,29.83,9.33,286592.69,15.96
535225.47,29.83,9.33,285802.77,15.93
535358.7,29.85,9.35,285631.58,15.93
535332.51,29.86,9.36,285834.47,15.94
535127.53,29.87,9.37,285828.2,15.95
535127.53,29.87,9.37,285828.2,15.95
534922.55,29.87,9.37,285907.52,15.97
534922.55,29.87,9.37,285907.52,15.97
535156.98,29.89,9.39,285849.6,15.97
535140.79,29.91,9.41,285829.63,15.97
534935.81,29.91,9.41,286326.44,16.01
534730.84,29.92,9.42,285850.72,15.99
534538.27,29.91,9.41,285642.96,15.98
534333.29,29.91,9.42,286160.4,16.02
534333.29,29.91,9.42,286160.4,16.02
534128.31,29.92,9.42,286175.69,16.03
534112.12,29.93,9.43,286252.83,16.04
534112.12,29.93,9.43,286252.83,16.04
534112.12,29.93,9.43,286252.83,16.04
533907.14,29.94,9.44,286195.44,16.05
533702.17,29.94,9.44,286195.44,16.06
533702.17,29.94,9.44,286195.44,16.06
533702.17,29.94,9.44,286195.44,16.06
533322.76,29.93,9.43,285877.33,16.04
533117.78,29.93,9.44,285856.08,16.05
533113.25,29.95,9.45,285372.49,16.03
533113.25,29.95,9.45,285372.49,16.03
533113.25,29.95,9.45,285372.49,16.03
533347.13,29.97,9.47,285543.84,16.04
533142.15,29.97,9.48,285540.72,16.05
533003.37,29.97,9.47,289093.08,16.25
532987.18,29.98,9.48,289117.2,16.26
532987.18,29.98,9.48,289117.2,16.26
532782.2,29.99,9.49,289118.02,16.27
532782.2,29.99,9.49,289118.02,16.27
532782.2,29.99,9.49,289118.02,16.27
532458.21,29.97,9.48,288782.35,16.26
532442.01,29.99,9.49,288759.87,16.26
532425.81,30.0,9.5,288757.41,16.27
532409.62,30.01,9.52,289466.84,16.32
532204.64,30.02,9.52,289356.74,16.32
531999.67,30.02,9.53,289372.03,16.33
531999.67,30.02,9.53,289372.03,16.33
531999.67,30.02,9.53,289372.03,16.33
532122.9,30.04,9.54,289555.81,16.35
531917.93,30.05,9.55,289559.21,16.36
531712.95,30.05,9.55,289557.7,16.37
531507.98,30.06,9.56,289668.54,16.38
531303.0,30.06,9.57,289589.7,16.39
531098.02,30.07,9.57,289554.64,16.39
531098.02,30.07,9.57,289554.64,16.39
530893.05,30.07,9.58,289641.43,16.41
530688.07,30.08,9.58,289625.32,16.42
530529.29,30.07,9.58,289466.93,16.41
530324.32,30.08,9.58,289575.81,16.42
530324.32,30.08,9.58,289558.58,16.42
530119.34,30.08,9.59,289339.71,16.42
529777.06,30.07,9.57,289031.23,16.41
529777.06,30.07,9.57,289031.23,16.41
529572.09,30.08,9.58,289024.34,16.41
529555.89,30.09,9.59,289027.38,16.42
529539.69,30.1,9.6,289050.03,16.43
529334.72,30.11,9.61,289071.88,16.44
529129.74,30.11,9.62,289086.96,16.45
528924.77,30.12,9.62,289060.03,16.46
528719.79,30.12,9.63,289398.02,16.49
528514.82,30.13,9.63,289340.62,16.49
528309.84,30.13,9.64,289340.62,16.5
528101.63,30.13,9.63,289223.16,16.5
527896.65,30.13,9.63,289201.32,16.51
527896.65,30.13,9.63,289229.82,16.51
527691.68,30.14,9.64,289227.28,16.52
527486.7,30.14,9.65,289238.28,16.53
527482.17,30.16,9.66,288754.69,16.51
527186.05,30.16,9.66,288396.03,16.5
526981.07,30.16,9.67,288692.31,16.52
526964.87,30.18,9.68,288691.48,16.53
527199.3,30.2,9.7,288606.63,16.53
527183.11,30.21,9.71,288554.37,16.54
526978.13,30.22,9.72,289003.01,16.57
526773.16,30.22,9.72,289018.3,16.58
526773.16,30.22,9.72,289018.3,16.58
526568.18,30.23,9.73,288945.61,16.59
526188.78,30.21,9.72,288766.61,16.58
525983.8,30.22,9.72,288768.2,16.59
525778.82,30.22,9.73,288709.22,16.6
525778.82,30.22,9.73,288709.22,16.6
525778.82,30.22,9.73,288709.22,16.6
525573.85,30.23,9.73,288651.82,16.6
525368.87,30.24,9.74,288651.82,16.61
525070.66,30.22,9.73,288425.35,16.6
524865.69,30.23,9.73,288426.93,16.61
524660.71,30.24,9.74,288367.95,16.62
524455.74,30.24,9.74,288310.55,16.62
524250.76,30.25,9.75,288310.55,16.63
524250.76,30.25,9.75,288310.55,16.63
524250.76,30.25,9.75,288310.55,16.63
524045.78,30.25,9.76,288310.77,16.64
524288.5,30.27,9.78,288286.18,16.65
524283.97,30.29,9.79,287802.59,16.63
523987.85,30.29,9.79,287443.93,16.62
523987.85,30.29,9.79,287443.93,16.62
524165.15,30.31,9.81,287511.74,16.63
523872.87,30.3,9.8,287443.93,16.62
524087.47,30.32,9.82,287443.93,16.63
523719.78,30.31,9.81,287711.66,16.65
523514.8,30.31,9.82,287642.34,16.66
523514.8,30.31,9.82,287642.34,16.66
523309.83,30.32,9.82,287588.02,16.66
523104.85,30.32,9.83,287571.91,16.67
522899.87,30.33,9.83,287581.79,16.68
522694.9,30.34,9.84,287583.54,16.69
522489.92,30.34,9.84,287990.93,16.72
522284.95,30.35,9.85,288555.17,16.77
522079.97,30.35,9.86,288386.03,16.77
521875.0,30.36,9.86,288491.15,16.78
521875.0,30.36,9.86,288506.65,16.78
522109.43,30.38,9.88,288499.12,16.79
522109.43,30.38,9.88,288497.91,16.79
521819.85,30.37,9.87,288258.73,16.78
521614.88,30.38,9.88,288262.47,16.79
521409.9,30.38,9.88,288241.89,16.79
521301.12,30.38,9.88,288175.11,16.79
520921.72,30.36,9.87,288199.51,16.8
521249.42,30.39,9.89,288175.11,16.8
521044.45,30.39,9.9,288592.57,16.83
521044.45,30.39,9.9,288612.75,16.84
521044.45,30.39,9.9,288612.75,16.84
520601.76,30.38,9.88,288334.04,16.82
520601.76,30.38,9.88,288334.04,16.82
520601.76,30.38,9.88,288334.04,16.82
520601.76,30.38,9.88,288334.04,16.82
520725.0,30.4,9.9,288934.21,16.87
520516.79,30.39,9.89,288436.93,16.84
520311.81,30.39,9.9,288438.52,16.85
520311.81,30.39,9.9,288438.52,16.85
520106.84,30.4,9.9,288379.54,16.86
520106.84,30.4,9.9,288379.54,16.86
520100.64,30.41,9.92,288232.77,16.86
520100.64,30.41,9.92,288232.77,16.86
519885.66,30.42,9.92,288595.82,16.89
519885.66,30.42,9.92,288595.82,16.89
519885.66,30.42,9.92,288595.82,16.89
520120.1,30.44,9.94,288578.06,16.89
519915.12,30.45,9.95,288572.1,16.9
519915.12,30.45,9.95,288572.1,16.9
519710.14,30.45,9.96,288829.08,16.92
519710.14,30.45,9.96,288881.23,16.93
519505.17,30.46,9.96,288647.83,16.92
519300.19,30.46,9.97,288636.96,16.93
519095.22,30.47,9.97,288623.6,16.94
518890.24,30.48,9.98,288566.2,16.95
518685.27,30.48,9.98,288566.2,16.96
518480.29,30.49,9.99,288508.8,16.97
518275.31,30.49,10.0,288508.8,16.98
518070.34,30.5,10.0,288505.48,16.98
517865.36,30.51,10.01,288484.43,16.99
517849.17,30.52,10.02,289086.78,17.04
517644.19,30.53,10.03,289042.75,17.04
517627.99,30.54,10.04,289090.0,17.06
517248.59,30.52,10.03,288780.01,17.04
517248.59,30.52,10.03,288780.01,17.04
517232.39,30.54,10.04,288757.69,17.05
517232.39,30.54,10.04,288757.69,17.05
517232.39,30.54,10.04,288757.69,17.05
517027.42,30.54,10.05,288732.76,17.06
517027.42,30.54,10.05,288732.76,17.06
517261.85,30.57,10.07,288738.68,17.06
517056.87,30.57,10.08,288787.43,17.08
516851.9,30.58,10.08,289558.09,17.13
516851.9,30.58,10.08,289628.78,17.14
516851.9,30.58,10.08,289628.78,17.14
516847.36,30.59,10.1,289145.19,17.12
516738.8,30.6,10.1,288959.89,17.11
516533.82,30.61,10.11,288902.49,17.12
516154.41,30.59,10.1,288514.33,17.1
515949.44,30.6,10.1,288514.33,17.11
516277.15,30.62,10.13,288491.47,17.11
516072.17,30.63,10.13,288489.96,17.12
515867.2,30.64,10.14,288490.1,17.13
515662.22,30.64,10.15,288678.3,17.15
515338.19,30.63,10.13,288489.96,17.15
515133.21,30.64,10.14,288489.96,17.16
514928.24,30.64,10.15,289120.23,17.21
514723.26,30.65,10.15,289135.52,17.22
514518.28,30.66,10.16,289062.83,17.22
514313.31,30.66,10.16,288963.85,17.23
514108.33,30.67,10.17,288598.73,17.22
514108.33,30.67,10.17,288598.73,17.22
514231.57,30.69,10.19,288874.54,17.24
513933.36,30.68,10.18,288563.07,17.22
514167.79,30.7,10.2,288555.53,17.23
514151.59,30.71,10.21,288429.32,17.23
514386.19,30.74,10.24,289093.34,17.27
514181.21,30.74,10.24,289097.08,17.28
513801.81,30.73,10.23,289252.95,17.3
513801.81,30.73,10.23,289252.95,17.3
513801.81,30.73,10.23,289350.44,17.3
513596.83,30.73,10.24,289237.66,17.31
513391.86,30.74,10.24,289219.12,17.32
513626.29,30.76,10.27,289371.42,17.33
513610.09,30.78,10.28,289817.53,17.37
513405.11,30.78,10.29,289596.55,17.36
513176.25,30.78,10.28,289201.77,17.34
512971.27,30.78,10.28,289144.37,17.35
513114.5,30.8,10.3,290693.0,17.45
512950.32,30.8,10.3,290276.17,17.43
512950.32,30.8,10.3,290276.17,17.43
513073.56,30.82,10.32,290592.7,17.45
513073.56,30.82,10.32,290571.46,17.45
512995.7,30.83,10.33,289712.77,17.41
512790.17,30.83,10.34,290052.23,17.44
513024.6,30.86,10.36,290044.69,17.45
512819.63,30.86,10.37,290027.86,17.45
512804.03,30.88,10.38,289463.95,17.43
512706.53,30.89,10.39,289735.18,17.45
512706.53,30.89,10.39,289685.73,17.45
512501.55,30.89,10.4,289791.14,17.47
512296.58,30.9,10.4,289855.11,17.48
512280.38,30.91,10.42,289752.45,17.48
512075.41,30.92,10.42,289685.73,17.49
511870.43,30.93,10.43,290397.29,17.55
511854.23,30.94,10.44,290477.49,17.56
511649.26,30.95,10.45,290480.89,17.57
511269.85,30.93,10.43,290126.3,17.55
511064.88,30.94,10.44,290123.42,17.56
510859.9,30.94,10.45,290129.73,17.57
511102.62,30.97,10.47,290201.88,17.58
511102.62,30.97,10.47,290244.7,17.59
511102.62,30.97,10.47,290279.77,17.59
510897.65,30.97,10.48,290414.63,17.61
510692.67,30.98,10.48,290316.11,17.61
510585.11,30.98,10.48,290208.55,17.61
510585.11,30.98,10.48,290208.55,17.61
510227.41,30.96,10.47,291018.54,17.66
510425.07,30.99,10.49,290237.29,17.62
510368.52,31.0,10.5,290717.09,17.66
510163.55,31.0,10.51,290732.38,17.67
509958.57,31.01,10.51,290659.7,17.68
509753.6,31.02,10.52,290638.45,17.68
509545.39,31.01,10.51,290441.92,17.68
509779.82,31.03,10.53,290438.8,17.68
509779.82,31.03,10.53,290438.8,17.68
509574.84,31.04,10.54,290501.29,17.69
509369.86,31.05,10.55,290443.74,17.7
509164.89,31.05,10.55,290691.55,17.73
509148.69,31.07,10.57,290579.52,17.73
509132.49,31.08,10.58,290676.61,17.74
508753.09,31.07,10.57,290517.99,17.74
508548.11,31.07,10.58,290877.14,17.77
508548.11,31.07,10.58,290877.14,17.77
508548.11,31.07,10.58,290877.14,17.77
508531.92,31.09,10.59,290875.11,17.78
