ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
791157.37,53.35,41.09,693228.85,46.75
791020.32,53.38,41.11,693908.94,46.83
791020.32,53.38,41.11,693908.94,46.83
790700.69,53.43,41.16,693946.68,46.89
790700.69,53.43,41.16,693946.68,46.89
790940.97,53.48,41.22,695083.88,47.0
790940.97,53.48,41.22,695022.74,47.0
790434.71,53.47,41.21,694140.74,46.96
790834.28,53.51,41.24,694553.01,46.99
790352.68,53.51,41.24,694488.02,47.02
790317.21,53.54,41.27,694651.87,47.06
789972.5,53.59,41.32,694908.5,47.14
790164.19,53.62,41.36,694678.87,47.14
790164.19,53.62,41.36,694681.06,47.14
790334.27,53.66,41.39,694133.44,47.13
790194.78,53.66,41.39,694054.46,47.13
790011.04,53.68,41.42,693725.21,47.14
789827.49,53.7,41.44,693574.59,47.16
789593.46,53.72,41.46,693587.6,47.19
789593.46,53.72,41.46,694114.96,47.23
789574.6,53.75,41.49,694595.86,47.29
789383.54,53.78,41.51,695067.59,47.35
789175.88,53.8,41.53,695700.78,47.43
788968.21,53.82,41.56,695464.61,47.44
788965.97,53.85,41.59,695387.21,47.46
788758.3,53.87,41.61,696014.21,47.54
788584.32,53.9,41.63,698047.33,47.71
788394.3,53.92,41.66,697847.26,47.73
788210.56,53.95,41.68,698224.69,47.79
788210.56,53.95,41.68,698236.06,47.79
787795.23,53.99,41.73,698712.26,47.89
787914.28,54.02,41.76,699331.43,47.95
787914.28,54.02,41.76,699331.43,47.95
787687.85,54.03,41.76,699020.25,47.95
787550.8,54.06,41.79,698668.34,47.96
787369.5,54.08,41.82,698201.44,47.96
789108.79,54.28,42.01,700505.34,48.18
789468.01,54.32,42.06,699569.75,48.14
789279.79,54.32,42.05,699485.57,48.14
789092.87,54.32,42.05,698886.1,48.11
789230.56,54.35,42.09,699974.55,48.2
790819.87,54.46,42.2,700963.93,48.27
791018.32,54.51,42.25,700941.41,48.3
791018.32,54.51,42.25,700941.41,48.3
790794.04,54.53,42.27,701107.82,48.35
790719.21,54.56,42.29,701492.13,48.4
791121.32,54.6,42.34,701833.2,48.44
791338.65,54.64,42.37,702221.49,48.48
791338.65,54.64,42.37,702221.49,48.48
791114.38,54.66,42.4,702136.78,48.51
791570.36,54.73,42.46,704020.12,48.68
791804.3,54.76,42.5,704455.87,48.72
791645.65,54.79,42.53,704174.33,48.74
792199.32,54.87,42.6,705041.15,48.83
792457.19,54.9,42.64,705492.31,48.88
792298.53,54.93,42.66,705163.23,48.89
792870.43,55.01,42.74,706511.46,49.02
792757.41,55.01,42.74,706424.48,49.02
792356.48,55.01,42.75,706127.92,49.02
792197.83,55.04,42.77,706105.1,49.06
792060.78,55.07,42.8,706095.64,49.09
791853.11,55.09,42.83,705690.35,49.1
791312.45,55.08,42.82,705108.27,49.08
791128.71,55.11,42.84,705535.35,49.15
790747.11,55.1,42.84,705303.72,49.15
790752.17,55.13,42.87,705817.81,49.21
790527.9,55.16,42.89,705715.06,49.24
790349.76,55.18,42.92,705544.53,49.26
790158.71,55.21,42.94,705276.23,49.28
789934.43,55.23,42.96,705908.64,49.35
790146.4,55.28,43.02,705693.03,49.37
789661.27,55.27,43.01,705426.37,49.38
788901.23,55.38,43.11,705209.97,49.5
788633.58,55.39,43.12,704627.21,49.49
788614.72,55.42,43.15,704388.41,49.5
788836.27,55.47,43.21,704945.76,49.57
788540.99,55.48,43.21,704789.4,49.58
788125.66,55.52,43.26,705361.83,49.69
788102.97,55.55,43.29,704999.3,49.7
788102.97,55.55,43.29,704999.3,49.7
787870.05,55.55,43.29,704930.32,49.7
787974.52,55.58,43.32,705416.03,49.76
787766.85,55.61,43.34,705670.16,49.81
787542.58,55.63,43.37,705634.92,49.85
787160.97,55.62,43.36,705343.66,49.84
786473.86,55.73,43.47,705419.51,49.99
786473.86,55.73,43.47,705294.41,49.98
786724.41,55.77,43.5,704882.08,49.97
786516.75,55.79,43.53,705025.1,50.01
786516.75,55.79,43.53,705025.1,50.01
786325.69,55.82,43.55,704741.78,50.03
786559.63,55.85,43.59,704568.48,50.03
786369.62,55.88,43.62,704201.71,50.04
786369.62,55.88,43.62,704201.71,50.04
786161.95,55.91,43.64,703938.36,50.06
785848.74,55.92,43.66,703600.12,50.07
785671.27,55.95,43.69,703378.57,50.09
785748.12,55.99,43.72,703356.56,50.12
786074.1,56.05,43.79,702978.87,50.13
785339.14,56.16,43.89,702849.41,50.26
785114.86,56.18,43.92,702987.31,50.31
785112.62,56.22,43.95,703644.1,50.38
784888.34,56.24,43.97,703445.43,50.4
784751.29,56.27,44.01,704066.18,50.48
784751.29,56.27,44.01,704045.43,50.48
784599.61,56.3,44.03,703870.03,50.51
784375.33,56.32,44.06,703965.05,50.55
784679.89,56.37,44.1,704518.68,50.61
784897.22,56.4,44.13,705670.11,50.71
784777.82,56.43,44.17,707014.15,50.84
784777.82,56.43,44.17,707014.15,50.84
784777.82,56.43,44.17,706993.85,50.84
784570.16,56.46,44.19,706686.98,50.85
784337.24,56.45,44.19,706428.61,50.85
784388.99,56.49,44.23,706601.23,50.89
784181.33,56.52,44.25,707415.19,50.98
783973.66,56.54,44.28,707783.94,51.05
784304.82,56.61,44.34,708864.22,51.16
784396.0,56.65,44.39,710961.39,51.35
784204.94,56.68,44.42,710685.21,51.37
784013.88,56.71,44.44,710490.57,51.39
784013.88,56.71,44.44,710558.67,51.4
783500.24,56.7,44.44,710281.82,51.41
782853.08,56.82,44.56,711290.95,51.63
782662.03,56.85,44.58,711368.02,51.67
782662.03,56.85,44.58,711368.02,51.67
782662.03,56.85,44.58,711368.02,51.67
782807.03,56.89,44.62,711107.47,51.68
783057.58,56.92,44.66,712156.13,51.77
782727.95,56.92,44.66,712308.97,51.8
782727.95,56.92,44.66,712288.67,51.8
782629.92,56.95,44.69,713797.27,51.95
782258.32,56.95,44.68,713487.05,51.94
782258.32,56.95,44.68,713412.08,51.93
782056.97,56.95,44.69,713249.36,51.94
781641.64,57.0,44.74,713077.06,52.0
781417.36,57.03,44.76,713329.73,52.06
781415.11,57.06,44.8,713112.25,52.07
781256.46,57.09,44.83,712657.7,52.08
781237.6,57.13,44.86,712814.98,52.12
781202.14,57.16,44.89,712865.94,52.16
781065.09,57.19,44.92,712578.51,52.17
781065.09,57.19,44.92,712598.83,52.18
780774.77,57.18,44.92,712309.1,52.17
780774.77,57.18,44.92,712309.1,52.17
780774.77,57.18,44.92,712309.1,52.17
780774.77,57.18,44.92,712374.64,52.17
780623.09,57.21,44.95,712155.51,52.19
780760.77,57.25,44.98,712053.11,52.21
780691.07,57.28,45.01,712164.59,52.25
780688.82,57.31,45.05,712652.4,52.32
780777.22,57.32,45.05,712805.8,52.33
781746.44,57.43,45.17,712831.01,52.37
781710.98,57.46,45.2,713647.2,52.46
781503.31,57.49,45.22,713798.81,52.51
781121.7,57.48,45.22,713396.53,52.5
781347.61,57.54,45.28,714131.84,52.59
780700.1,57.54,45.27,713505.82,52.58
780563.05,57.57,45.3,714285.71,52.68
780147.72,57.62,45.36,713943.35,52.73
780396.71,57.65,45.39,713693.46,52.73
780614.04,57.69,45.43,714891.63,52.83
780406.38,57.72,45.45,714284.06,52.83
780370.91,57.75,45.48,715334.5,52.94
780179.85,57.78,45.51,715053.86,52.95
779835.14,57.84,45.57,714809.52,53.02
780155.72,57.88,45.62,716791.8,53.18
779964.66,57.91,45.65,716596.01,53.21
779964.66,57.91,45.65,716596.01,53.21
779619.43,57.9,45.64,716310.64,53.2
779395.15,57.93,45.67,716668.42,53.27
779258.1,57.96,45.7,716386.58,53.29
779033.83,57.99,45.73,716493.31,53.34
779225.52,58.03,45.77,716447.66,53.36
779225.52,58.03,45.77,716447.66,53.36
779001.25,58.06,45.79,716306.84,53.39
778619.64,58.05,45.79,716097.8,53.39
778305.24,58.07,45.81,715658.99,53.4
778442.92,58.11,45.84,715977.41,53.45
778442.92,58.11,45.84,715835.58,53.44
778330.96,58.14,45.88,715575.55,53.46
778330.96,58.14,45.88,715533.32,53.45
778172.31,58.18,45.91,715930.44,53.52
777647.96,58.17,45.91,715363.62,53.51
777904.41,58.21,45.95,715777.99,53.56
777680.13,58.24,45.97,715860.33,53.61
777472.47,58.27,46.0,715369.09,53.61
777046.45,58.32,46.06,714822.24,53.65
776855.39,58.35,46.09,714560.49,53.67
776472.12,58.34,46.08,714249.68,53.67
776092.18,58.34,46.07,713935.97,53.66
775884.52,58.36,46.1,713443.65,53.67
775725.86,58.4,46.13,713931.95,53.74
775310.53,58.45,46.19,714328.74,53.85
774895.2,58.51,46.24,714213.49,53.93
774661.17,58.54,46.27,714397.09,53.98
776895.95,58.7,46.44,715565.53,54.07
776871.86,58.74,46.47,715065.33,54.07
776871.86,58.74,46.47,715086.06,54.07
776680.81,58.77,46.5,714865.73,54.09
776456.53,58.8,46.53,715044.17,54.15
776294.16,58.83,46.56,714853.9,54.17
776135.51,58.86,46.6,715390.62,54.25
775702.5,58.86,46.59,714759.2,54.23
775806.96,58.89,46.63,714822.58,54.26
776040.9,58.93,46.67,715025.05,54.3
776858.38,59.01,46.74,715044.53,54.31
776680.91,59.04,46.78,714822.55,54.34
777035.29,59.08,46.82,714372.39,54.32
776811.02,59.11,46.85,714216.9,54.35
776578.1,59.11,46.84,713951.95,54.34
776578.1,59.11,46.84,713951.95,54.34
776387.04,59.14,46.87,713794.18,54.37
776190.06,59.17,46.9,713444.46,54.38
776031.41,59.2,46.94,713196.54,54.41
775716.54,59.2,46.93,712813.94,54.4
775437.31,59.19,46.93,712407.52,54.38
775256.01,59.22,46.96,712983.53,54.46
775679.25,59.26,47.0,712595.13,54.44
774992.15,59.39,47.13,711737.54,54.54
774814.68,59.42,47.16,711179.03,54.54
774501.67,59.42,47.16,710906.9,54.54
774501.67,59.42,47.16,710906.9,54.54
774086.34,59.48,47.21,710605.93,54.6
774086.34,59.48,47.21,710605.93,54.6
774138.1,59.52,47.26,710419.36,54.62
773671.2,59.53,47.27,709425.09,54.59
773671.2,59.53,47.27,709425.09,54.59
773459.14,59.53,47.26,709161.26,54.58
773828.38,59.56,47.3,709446.58,54.61
773966.06,59.6,47.34,709945.3,54.67
773231.1,59.73,47.47,710436.1,54.88
773053.63,59.76,47.5,710920.88,54.96
772577.57,59.76,47.49,710575.05,54.96
772353.3,59.79,47.52,710527.33,55.0
772329.1,59.82,47.56,710358.8,55.02
772329.1,59.82,47.56,710358.8,55.02
771888.9,59.83,47.56,709719.31,55.01
771664.63,59.85,47.59,709655.84,55.04
771440.35,59.88,47.62,709519.49,55.08
771440.35,59.88,47.62,709519.49,55.08
771440.35,59.88,47.62,709519.49,55.08
771060.41,59.88,47.61,709137.81,55.07
770869.36,59.91,47.64,708865.46,55.09
770661.69,59.94,47.67,708685.65,55.12
770437.42,59.97,47.7,708709.6,55.16
770442.49,60.01,47.74,708500.0,55.18
770251.43,60.04,47.77,708664.33,55.24
770043.76,60.07,47.8,709034.61,55.31
770050.62,60.07,47.8,709145.74,55.32
769826.35,60.1,47.83,709098.03,55.36
769436.63,60.09,47.83,708645.34,55.35
769227.56,60.12,47.86,708217.41,55.36
768893.83,60.12,47.86,707961.99,55.36
768686.16,60.15,47.89,707742.66,55.38
768358.59,60.15,47.88,707375.27,55.37
768134.31,60.18,47.91,707629.4,55.44
767975.51,60.17,47.91,707287.46,55.42
768256.05,60.24,47.98,707063.09,55.44
768064.99,60.27,48.01,706834.38,55.47
768202.68,60.32,48.05,706663.59,55.48
768453.23,60.36,48.09,706655.38,55.5
768269.49,60.39,48.13,706316.54,55.52
768061.82,60.42,48.16,707010.08,55.62
768391.46,60.47,48.2,707165.63,55.65
768279.85,60.51,48.24,707681.53,55.74
768279.85,60.51,48.24,707681.53,55.74
768055.57,60.54,48.27,707539.24,55.77
767874.27,60.57,48.31,707478.64,55.81
767737.22,60.61,48.34,708247.42,55.91
767954.0,60.66,48.39,708126.0,55.93
767908.78,60.69,48.43,709307.42,56.06
767873.31,60.73,48.46,709317.63,56.1
767649.04,60.76,48.49,710112.95,56.2
767529.13,60.8,48.53,710154.66,56.25
767529.13,60.8,48.53,710154.66,56.25
767413.18,60.8,48.53,709708.44,56.23
767630.52,60.84,48.57,710605.42,56.32
768137.9,60.93,48.66,711794.6,56.46
768119.05,60.97,48.7,712161.71,56.52
767885.02,61.0,48.73,712170.3,56.57
768006.09,61.04,48.77,712974.91,56.66
768205.33,61.08,48.81,713173.61,56.7
768203.08,61.11,48.85,713170.58,56.74
767995.42,61.15,48.88,713473.84,56.81
769071.61,61.28,49.02,713780.22,56.88
770923.66,61.48,49.21,713539.98,56.9
770726.68,61.51,49.25,713262.5,56.92
769966.63,61.65,49.38,713105.44,57.09
769966.63,61.65,49.38,713105.44,57.09
769865.7,61.69,49.42,712957.87,57.13
769865.7,61.69,49.42,712957.87,57.13
769875.46,61.69,49.42,713185.33,57.15
770180.01,61.74,49.47,713974.78,57.23
769852.43,61.73,49.47,713287.77,57.2
769538.03,61.76,49.49,712901.5,57.21
770155.22,61.86,49.59,713783.23,57.33
769930.95,61.89,49.62,713812.22,57.38
769706.67,61.92,49.66,713601.24,57.41
769547.87,61.92,49.65,713465.73,57.4
769679.62,61.96,49.69,713188.82,57.41
769299.69,61.95,49.69,712832.24,57.4
769299.69,61.95,49.69,712811.75,57.4
770633.87,62.11,49.84,713526.33,57.51
770442.82,62.14,49.88,713174.75,57.52
770410.99,62.19,49.93,713141.31,57.57
770203.33,62.23,49.96,713599.98,57.65
769875.75,62.22,49.96,714155.69,57.72
769752.27,62.23,49.96,714106.19,57.73
769554.15,62.23,49.96,714045.79,57.74
769442.18,62.27,50.0,714293.43,57.81
769305.13,62.31,50.04,713923.76,57.82
768933.53,62.3,50.04,713306.85,57.8
768743.52,62.34,50.07,713563.35,57.86
768742.31,62.38,50.11,714681.81,57.99
768742.31,62.38,50.11,714681.81,57.99
768742.31,62.38,50.11,714470.36,57.97
768761.83,62.38,50.11,714010.58,57.94
768537.55,62.41,50.15,714770.09,58.05
768329.89,62.45,50.18,715398.34,58.14
768555.47,62.51,50.24,714572.97,58.12
768364.41,62.54,50.28,714270.28,58.14
768694.4,62.59,50.33,714409.92,58.17
768694.4,62.59,50.33,714409.92,58.17
768537.11,62.59,50.33,714098.43,58.16
768518.25,62.63,50.37,713899.74,58.18
768739.34,62.7,50.43,715319.25,58.34
768739.34,62.7,50.43,715319.25,58.34
767930.17,62.68,50.42,714477.47,58.32
767722.5,62.72,50.45,714914.73,58.4
767498.23,62.75,50.49,715909.83,58.53
767498.23,62.75,50.49,715909.83,58.53
767307.17,62.79,50.52,716660.44,58.64
766752.35,62.79,50.53,716364.64,58.67
766777.44,62.8,50.53,716609.05,58.69
766478.02,62.82,50.56,716188.99,58.7
766478.02,62.82,50.56,716188.99,58.7
767128.54,62.93,50.66,718117.4,58.91
767128.54,62.93,50.66,718117.4,58.91
767093.08,62.97,50.7,718754.73,59.0
767093.08,62.97,50.7,718754.73,59.0
767093.08,62.97,50.7,718732.3,59.0
766868.8,63.0,50.73,718824.36,59.05
766053.7,62.98,50.72,717982.59,59.03
766053.7,62.98,50.72,718094.02,59.04
765754.97,62.98,50.71,717774.83,59.03
765540.02,62.98,50.71,717149.22,59.0
765348.04,63.01,50.75,716598.15,59.0
765348.04,63.01,50.75,716555.92,59.0
765348.04,63.01,50.75,716555.92,59.0
765151.06,63.05,50.78,716866.96,59.07
765156.12,63.09,50.83,716778.92,59.1
765180.01,63.09,50.83,716798.53,59.1
765180.01,63.09,50.83,716798.53,59.1
765180.01,63.09,50.83,716775.51,59.1
764673.75,63.09,50.82,716255.55,59.09
764482.69,63.12,50.86,715691.82,59.09
763722.64,63.27,51.0,715219.5,59.25
763915.21,63.34,51.07,715239.72,59.3
763915.21,63.34,51.07,715239.72,59.3
763690.94,63.37,51.11,715334.31,59.36
763444.6,63.56,51.3,716457.21,59.65
763074.43,63.55,51.29,716055.03,59.64
762947.83,63.6,51.33,715723.33,59.66
762292.78,63.75,51.49,715943.9,59.88
762134.13,63.8,51.53,716525.29,59.98
762008.53,63.83,51.56,716283.15,60.0
761871.48,63.87,51.61,715961.53,60.02
762088.26,63.92,51.66,715717.09,60.03
761987.33,63.97,51.7,715940.86,60.1
761850.28,64.01,51.75,715429.41,60.11
761709.38,64.01,51.75,715272.3,60.11
761806.32,64.07,51.81,715159.27,60.15
761491.91,64.1,51.83,714951.21,60.18
761267.64,64.13,51.87,714977.07,60.23
761267.64,64.13,51.87,714977.07,60.23
761267.64,64.13,51.87,714977.07,60.23
761267.64,64.13,51.87,714977.07,60.23
761108.83,64.13,51.87,714841.57,60.23
760917.77,64.17,51.9,714739.02,60.27
760969.53,64.22,51.95,714493.79,60.29
762385.44,64.39,52.13,714643.91,60.36
762385.44,64.39,52.13,714539.12,60.35
762195.43,64.43,52.16,714477.62,60.39
762195.43,64.43,52.16,714477.62,60.39
762011.69,64.47,52.2,714856.57,60.48
762162.97,64.52,52.25,714717.4,60.5
762103.96,64.57,52.3,715030.15,60.58
761894.27,64.6,52.34,714830.06,60.61
761946.03,64.65,52.39,714698.58,60.64
761215.36,64.64,52.38,713915.58,60.63
760991.09,64.68,52.42,713660.38,60.66
760991.09,64.68,52.42,713700.02,60.66
760809.79,64.72,52.45,715251.52,60.84
760813.27,64.77,52.51,714987.25,60.87
760813.27,64.77,52.51,714918.91,60.87
760813.27,64.77,52.51,715031.06,60.88
760813.27,64.77,52.51,714975.29,60.87
760631.97,64.81,52.55,715840.58,61.0
760353.88,64.84,52.57,715184.77,60.98
760026.31,64.83,52.57,715052.99,61.0
760078.06,64.88,52.62,714794.36,61.02
760078.06,64.88,52.62,714794.36,61.02
759787.31,64.91,52.65,715064.0,61.09
760772.93,65.03,52.77,717048.12,61.29
760548.66,65.07,52.8,717272.57,61.36
760731.81,65.14,52.87,718742.13,61.54
760037.39,65.3,53.04,718946.21,61.77
759638.67,65.38,53.12,718649.34,61.85
759593.44,65.42,53.16,718539.19,61.89
759187.18,65.42,53.15,718119.23,61.88
759363.97,65.43,53.17,718203.95,61.89
759232.85,65.48,53.21,718228.28,61.94
759466.79,65.53,53.26,718004.27,61.95
759285.49,65.57,53.3,718490.58,62.04
759285.49,65.57,53.3,718476.38,62.04
758925.74,65.57,53.31,717994.51,62.04
758925.74,65.57,53.31,717904.41,62.03
758702.97,65.61,53.34,717015.87,62.0
758702.97,65.61,53.34,717015.87,62.0
758511.92,65.65,53.39,716575.45,62.02
757864.41,65.65,53.39,715949.43,62.02
758098.35,65.7,53.43,715674.98,62.02
757886.3,65.7,53.43,715620.81,62.03
757662.02,65.74,53.47,715474.96,62.07
758693.62,65.88,53.62,716709.0,62.24
758693.62,65.88,53.62,716642.87,62.23
758959.7,65.92,53.66,716556.75,62.24
758578.1,65.92,53.65,716160.82,62.23
758578.1,65.92,53.65,716160.82,62.23
758287.11,65.92,53.65,715802.4,62.23
758241.89,65.96,53.7,715738.65,62.26
758050.83,66.0,53.74,715508.34,62.3
757859.78,66.04,53.78,715428.19,62.35
757668.72,66.08,53.82,715138.94,62.37
757720.48,66.13,53.87,716116.42,62.5
757727.41,66.18,53.92,715776.44,62.52
757519.74,66.22,53.96,715254.86,62.53
757519.74,66.22,53.96,715254.86,62.53
757577.6,66.23,53.96,715389.61,62.54
757402.35,66.27,54.0,715632.28,62.61
756644.69,66.44,54.17,714540.24,62.74
756631.75,66.48,54.22,714436.35,62.77
756424.09,66.52,54.26,714097.79,62.8
756421.84,66.57,54.3,714841.29,62.91
756230.78,66.61,54.35,714640.55,62.95
755745.66,66.61,54.34,714024.12,62.93
755548.68,66.65,54.38,714036.3,62.99
755219.57,66.67,54.4,713354.16,62.97
755054.23,66.68,54.41,713194.54,62.98
754677.88,66.69,54.43,712623.33,62.98
754675.63,66.74,54.48,712662.39,63.03
754966.91,66.79,54.53,712663.95,63.05
754966.91,66.79,54.53,712288.33,63.02
754759.25,66.84,54.57,712688.33,63.11
754692.77,66.88,54.61,712962.92,63.18
754570.36,66.93,54.66,712702.65,63.21
754433.31,66.97,54.71,712345.63,63.24
754225.64,67.01,54.75,712508.46,63.31
753490.68,67.19,54.92,712716.05,63.55
752929.43,67.19,54.92,712017.82,63.54
752705.16,67.23,54.96,712442.09,63.63
752705.16,67.23,54.96,712319.7,63.62
752323.55,67.22,54.96,712003.1,63.62
751943.62,67.21,54.95,711579.53,63.61
752102.3,67.26,55.0,711853.93,63.66
752586.67,67.37,55.1,712019.48,63.74
752586.67,67.37,55.1,711995.07,63.73
752050.75,67.37,55.1,711464.66,63.73
752050.75,67.37,55.1,711464.66,63.73
751740.85,67.37,55.1,711042.53,63.72
751516.04,67.41,55.14,711331.83,63.81
750755.99,67.58,55.32,711354.34,64.04
750548.32,67.63,55.36,711001.27,64.06
750399.09,67.63,55.36,710922.27,64.07
751111.03,67.75,55.49,710651.23,64.1
750886.76,67.79,55.53,710427.48,64.14
750886.76,67.79,55.53,710427.48,64.14
750559.18,67.79,55.53,710445.99,64.17
750805.66,67.84,55.58,710597.09,64.21
750424.05,67.84,55.57,710215.8,64.2
750265.4,67.88,55.62,709988.6,64.24
750041.12,67.93,55.66,709725.49,64.27
749882.47,67.97,55.71,710393.14,64.39
749685.49,68.02,55.75,710924.74,64.5
749259.47,68.1,55.84,710655.51,64.59
749236.78,68.15,55.88,710201.75,64.6
749236.78,68.15,55.88,710201.75,64.6
749217.93,68.2,55.93,710070.76,64.63
748993.65,68.24,55.98,710137.53,64.7
748802.6,68.28,56.02,709989.4,64.75
748482.97,68.38,56.12,709704.23,64.84
748131.56,68.38,56.11,709425.39,64.84
747898.64,68.38,56.11,709166.42,64.84
747896.39,68.43,56.16,708988.3,64.87
747705.33,68.47,56.21,708688.14,64.9
747546.68,68.52,56.26,709094.86,65.0
747355.62,68.57,56.3,708705.63,65.02
746595.58,68.75,56.48,708844.1,65.27
746663.36,68.81,56.54,710115.75,65.44
746122.7,68.81,56.54,709522.75,65.43
746129.63,68.86,56.59,709163.51,65.45
746809.13,68.94,56.67,709782.14,65.52
746646.76,68.98,56.72,709608.44,65.56
746383.11,69.02,56.76,709564.79,65.62
746168.41,69.03,56.77,709156.84,65.61
746168.41,69.03,56.77,709156.84,65.61
745827.43,69.03,56.77,708838.64,65.61
745827.43,69.03,56.77,708838.64,65.61
745825.18,69.08,56.82,709440.36,65.71
745497.81,69.08,56.82,709044.95,65.71
745316.51,69.13,56.87,708789.81,65.74
745321.57,69.18,56.92,708568.63,65.77
745321.57,69.18,56.92,708568.63,65.77
745321.57,69.18,56.92,708568.63,65.77
745097.3,69.23,56.96,708782.03,65.85
745104.23,69.28,57.01,708422.79,65.87
744722.62,69.27,57.01,708040.52,65.86
744722.62,69.27,57.01,708040.52,65.86
744563.81,69.27,57.01,707830.87,65.85
744198.24,69.27,57.0,707665.84,65.87
744162.77,69.32,57.05,708087.26,65.96
744162.77,69.32,57.05,708800.01,66.02
743716.51,69.31,57.05,708048.6,65.99
743525.45,69.36,57.09,707719.72,66.02
743525.45,69.36,57.09,707586.17,66.01
743347.98,69.41,57.14,707605.83,66.07
742966.38,69.4,57.14,707338.7,66.07
742638.8,69.4,57.14,707244.21,66.09
742149.46,69.42,57.16,706082.26,66.05
742149.46,69.42,57.16,706032.49,66.04
742027.04,69.47,57.21,705683.02,66.07
741802.77,69.52,57.25,705912.2,66.15
741483.14,69.62,57.35,705492.88,66.24
741224.68,69.62,57.35,705242.27,66.24
740810.54,69.71,57.44,705241.1,66.36
740586.27,69.75,57.49,705234.76,66.42
740455.14,69.81,57.54,705970.78,66.55
740419.67,69.86,57.59,706021.34,66.61
740285.41,69.91,57.64,705785.94,66.65
740640.65,69.96,57.69,706083.82,66.69
740640.65,69.96,57.69,706015.85,66.69
740617.96,70.01,57.74,706597.02,66.79
740426.9,70.06,57.79,706456.61,66.84
740229.92,70.1,57.84,706303.9,66.89
740254.27,70.16,57.9,705733.62,66.89
739872.66,70.16,57.89,705291.47,66.88
739679.17,70.2,57.94,704685.76,66.88
739488.11,70.25,57.99,704408.6,66.92
739376.15,70.31,58.04,704193.59,66.96
739185.09,70.36,58.09,703992.78,67.01
738960.82,70.4,58.14,704323.49,67.1
738736.54,70.45,58.18,704642.55,67.2
738736.54,70.45,58.18,704642.55,67.2
738354.94,70.44,58.18,704223.44,67.19
738572.84,70.53,58.27,704576.74,67.29
738348.56,70.58,58.31,704560.83,67.35
738348.56,70.58,58.31,704560.83,67.35
737968.62,70.57,58.31,704247.12,67.35
738844.26,70.73,58.46,704074.1,67.4
738084.21,70.92,58.66,703586.02,67.61
737906.74,70.98,58.71,704475.34,67.76
737419.51,70.97,58.71,703959.91,67.75
737228.45,71.02,58.76,703765.26,67.8
737004.18,71.07,58.8,704341.48,67.92
736796.51,71.12,58.85,703944.42,67.95
736562.48,71.16,58.9,703652.02,67.98
736354.82,71.21,58.95,703372.75,68.02
736727.2,71.32,59.05,703349.58,68.09
736727.2,71.32,59.05,703349.58,68.09
736969.48,71.37,59.11,704008.17,68.18
736976.4,71.43,59.16,703642.41,68.2
736976.4,71.43,59.16,703642.41,68.2
738013.57,71.6,59.33,704122.9,68.31
737789.29,71.65,59.38,704189.82,68.38
737565.02,71.7,59.43,703989.36,68.43
739395.81,71.94,59.68,706272.27,68.72
739395.81,71.94,59.68,706911.88,68.78
739171.53,71.99,59.73,706785.51,68.84
739169.28,72.05,59.78,706719.85,68.89
738991.82,72.1,59.84,706456.35,68.93
739212.91,72.19,59.93,706548.86,69.0
739056.72,72.23,59.97,707257.37,69.13
738865.67,72.29,60.02,707906.59,69.26
738632.74,72.29,60.02,707865.96,69.28
738912.61,72.35,60.08,708194.71,69.34
738688.33,72.4,60.13,709083.79,69.49
738464.06,72.45,60.18,709321.33,69.59
738273.0,72.5,60.23,709100.77,69.63
738048.73,72.55,60.28,709361.87,69.73
738061.49,72.58,60.32,709316.34,69.75
737853.82,72.63,60.37,708941.85,69.79
737438.49,72.74,60.47,708979.47,69.93
737791.01,72.79,60.53,709648.38,70.02
737558.09,72.79,60.53,709050.25,69.98
737299.58,72.84,60.57,708533.54,70.0
736884.25,72.94,60.68,708938.53,70.18
736659.98,72.99,60.73,710469.96,70.4
736424.12,73.04,60.78,711090.85,70.53
736287.67,73.1,60.84,710767.73,70.57
736538.22,73.16,60.89,711358.71,70.66
735809.94,73.16,60.89,710555.91,70.65
735428.33,73.16,60.89,710174.32,70.64
735204.06,73.21,60.94,710207.77,70.72
735204.06,73.21,60.94,710207.77,70.72
734664.59,73.21,60.95,709594.98,70.71
734440.31,73.26,61.0,709486.92,70.77
734024.98,73.37,61.1,709670.61,70.93
733828.0,73.42,61.16,709333.7,70.97
734414.49,73.55,61.29,709345.89,71.04
734674.8,73.61,61.35,709792.41,71.12
734678.28,73.69,61.42,709699.3,71.18
734897.33,73.78,61.52,709742.12,71.26
734721.16,73.84,61.58,709574.19,71.31
734530.11,73.9,61.63,709360.92,71.36
734544.93,73.96,61.69,708639.84,71.35
734652.82,74.04,61.78,708859.95,71.44
