ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
422,1148,1008450,6212,1008450
423,1150,1008920,6212,1008920
423,1150,1009390,6212,1009390
423,1150,1009860,6212,1009860
424,1152,1010410,6212,1010410
424,1152,1011410,6212,1011410
424,1152,1011870,6212,1011870
424,1152,1011870,6212,1011870
425,1154,1012870,6212,1012870
425,1154,1013870,6212,1013870
426,1156,1014870,6212,1014870
426,1156,1015680,6212,1015680
427,1158,1016680,6212,1016680
427,1158,1017680,6212,1017680
428,1162,1021680,6212,1021680
429,1164,1022140,6212,1022140
429,1164,1023140,6212,1023140
430,1166,1024140,6212,1024140
430,1166,1025140,6212,1025140
431,1168,1026140,6212,1026140
432,1176,1034140,6212,1034140
432,1176,1035140,6212,1035140
433,1178,1036140,6212,1036140
433,1178,1037140,6212,1037140
433,1178,1037610,6212,1037610
434,1182,1041610,6212,1041610
435,1184,1042610,6212,1042610
435,1184,1042830,6212,1042830
435,1184,1043830,6212,1043830
436,1186,1044300,6212,1044300
436,1186,1045300,6212,1045300
437,1188,1047300,6212,1047300
438,1190,1048300,6212,1048300
438,1190,1049110,6212,1049110
438,1190,1049580,6212,1049580
439,1192,1050580,6212,1050580
439,1192,1051580,6212,1051580
439,1192,1051800,6212,1051800
440,1194,1052800,6212,1052800
440,1194,1053800,6212,1053800
441,1196,1054800,6212,1054800
441,1196,1055610,6212,1055610
442,1198,1056610,6212,1056610
443,1206,1064610,6212,1064610
443,1206,1065420,6212,1065420
444,1208,1066230,6212,1066230
444,1208,1067230,6212,1067230
445,1210,1068040,6212,1068040
446,1214,1072040,6212,1072040
446,1214,1073040,6212,1073040
447,1216,1074040,6212,1074040
447,1216,1075040,6212,1075040
447,1216,1075200,6212,1075200
448,1220,1079200,6212,1079200
449,1222,1080200,6212,1080200
449,1222,1080750,6212,1080750
450,1224,1081220,6212,1081220
450,1224,1082220,6212,1082220
450,1224,1082550,6212,1082550
451,1226,1083200,6212,1083200
451,1226,1083790,6212,1083790
452,1228,1084790,6212,1084790
452,1228,1085600,6212,1085600
452,1228,1085600,6212,1085600
453,1230,1086600,6212,1086600
453,1230,1087600,6212,1087600
453,1230,1087600,6212,1087600
454,1232,1088600,6212,1088600
454,1232,1089070,6212,1089070
454,1232,1090070,6212,1090070
454,1232,1090070,6212,1090070
455,1234,1090620,6212,1090620
456,1242,1098620,6212,1098620
456,1242,1099090,6212,1099090
457,1244,1100090,6212,1100090
457,1244,1100560,6212,1100560
458,1252,1108560,6212,1108560
459,1254,1109560,6212,1109560
459,1254,1110370,6212,1110370
459,1254,1110370,6212,1110370
460,1256,1111180,6212,1111180
460,1256,1111180,6212,1111180
460,1256,1111640,6212,1111640
460,1256,1112640,6212,1112640
461,1258,1113640,6212,1113640
461,1258,1114230,6212,1114230
462,1260,1115230,6212,1115230
462,1260,1116230,6212,1116230
462,1260,1116450,6212,1116450
463,1264,1120450,6212,1120450
463,1264,1120610,6212,1120610
463,1264,1121080,6212,1121080
464,1266,1122080,6212,1122080
464,1266,1123080,6212,1123080
465,1268,1123890,6212,1123890
465,1268,1124890,6212,1124890
466,1270,1125890,6212,1125890
466,1270,1126890,6212,1126890
467,1272,1127540,6212,1127540
467,1272,1128010,6212,1128010
467,1272,1128010,6212,1128010
468,1274,1129010,6212,1129010
468,1274,1130010,6212,1130010
468,1274,1130330,6212,1130330
469,1276,1131330,6212,1131330
469,1276,1132140,6212,1132140
470,1278,1133140,6212,1133140
470,1278,1133140,6212,1133140
470,1278,1133610,6212,1133610
470,1278,1134080,6212,1134080
471,1280,1135080,6212,1135080
471,1280,1136080,6212,1136080
471,1280,1136080,6212,1136080
471,1280,1136080,6212,1136080
472,1282,1137080,6212,1137080
472,1282,1138080,6212,1138080
472,1282,1138550,6212,1138550
473,1284,1139200,6212,1139200
473,1284,1140010,6212,1140010
473,1284,1140010,6212,1140010
473,1284,1140330,6212,1140330
474,1286,1140800,6212,1140800
474,1286,1141610,6212,1141610
474,1286,1141610,6212,1141610
475,1288,1142610,6212,1142610
475,1288,1143080,6212,1143080
475,1288,1143080,6212,1143080
475,1288,1144080,6212,1144080
476,1290,1144550,6212,1144550
476,1290,1145550,6212,1145550
477,1292,1146550,6212,1146550
477,1292,1147550,6212,1147550
477,1292,1147550,6212,1147550
477,1292,1148010,6212,1148010
478,1294,1149010,6212,1149010
478,1294,1149330,6212,1149330
478,1294,1150330,6212,1150330
479,1302,1158330,6212,1158330
479,1302,1158330,6212,1158330
480,1304,1158800,6212,1158800
480,1304,1159800,6212,1159800
480,1304,1159960,6212,1159960
480,1304,1159960,6212,1159960
481,1306,1160960,6212,1160960
481,1306,1161770,6212,1161770
482,1308,1162770,6212,1162770
482,1308,1163770,6212,1163770
483,1310,1164580,6212,1164580
483,1310,1165580,6212,1165580
484,1312,1166580,6212,1166580
484,1312,1166740,6212,1166740
485,1320,1174740,6212,1174740
485,1320,1175060,6212,1175060
485,1320,1176060,6212,1176060
486,1322,1177060,6212,1177060
486,1322,1178060,6212,1178060
487,1324,1178530,6212,1178530
487,1324,1178530,6212,1178530
487,1324,1179080,6212,1179080
488,1326,1180080,6212,1180080
488,1326,1181080,6212,1181080
489,1328,1182080,6212,1182080
489,1328,1183080,6212,1183080
490,1330,1184080,6212,1184080
490,1330,1184890,6212,1184890
490,1330,1184890,6212,1184890
491,1332,1185700,6212,1185700
491,1332,1185930,6212,1185930
491,1332,1186400,6212,1186400
491,1332,1187050,6212,1187050
492,1334,1188050,6212,1188050
492,1334,1188510,6212,1188510
493,1336,1189510,6212,1189510
493,1336,1190320,6212,1190320
494,1338,1191320,6212,1191320
494,1338,1191970,6212,1191970
495,1340,1192970,6212,1192970
495,1340,1193970,6212,1193970
496,1342,1194970,6212,1194970
496,1342,1195970,6212,1195970
497,1344,1196970,6212,1196970
497,1344,1197970,6212,1197970
498,1346,1198620,6212,1198620
498,1346,1199620,6212,1199620
498,1346,1199620,6212,1199620
499,1348,1200620,6212,1200620
499,1348,1201620,6212,1201620
500,1350,1202620,6212,1202620
501,1358,1210620,6212,1210620
501,1358,1211270,6212,1211270
502,1360,1212080,6212,1212080
502,1360,1212890,6212,1212890
503,1362,1213700,6212,1213700
503,1362,1214170,6212,1214170
503,1362,1214170,6212,1214170
503,1362,1215170,6212,1215170
504,1364,1215980,6212,1215980
504,1364,1216980,6212,1216980
505,1366,1217450,6212,1217450
505,1366,1217610,6212,1217610
505,1366,1218610,6212,1218610
505,1366,1219080,6212,1219080
505,1366,1219300,6212,1219300
506,1368,1220300,6212,1220300
506,1368,1220300,6212,1220300
507,1376,1228300,6212,1228300
507,1376,1228300,6212,1228300
507,1376,1228300,6212,1228300
507,1376,1228460,6212,1228460
507,1376,1229460,6212,1229460
508,1378,1230460,6212,1230460
508,1378,1231270,6212,1231270
509,1380,1232270,6212,1232270
509,1380,1232270,6212,1232270
509,1380,1233080,6212,1233080
510,1382,1234080,6212,1234080
510,1382,1235080,6212,1235080
511,1384,1236080,6212,1236080
511,1384,1237080,6212,1237080
512,1386,1238080,6212,1238080
512,1386,1239080,6212,1239080
513,1388,1239550,6212,1239550
513,1388,1240550,6212,1240550
513,1388,1241020,6212,1241020
514,1390,1241490,6212,1241490
514,1390,1241710,6212,1241710
514,1390,1241710,6212,1241710
515,1398,1245710,6212,1245710
515,1398,1246520,6212,1246520
515,1398,1246520,6212,1246520
515,1398,1247520,6212,1247520
516,1406,1255520,6212,1255520
516,1406,1256520,6212,1256520
516,1406,1257520,6212,1257520
517,1408,1258520,6212,1258520
517,1408,1259520,6212,1259520
517,1408,1259520,6212,1259520
517,1408,1259520,6212,1259520
518,1410,1260520,6212,1260520
519,1412,1262520,6212,1262520
519,1412,1262520,6212,1262520
519,1412,1263330,6212,1263330
519,1412,1264140,6212,1264140
520,1414,1264690,6212,1264690
520,1414,1264690,6212,1264690
520,1414,1264690,6212,1264690
521,1422,1272690,6212,1272690
521,1422,1272690,6212,1272690
521,1422,1273690,6212,1273690
522,1424,1274690,6212,1274690
522,1424,1274690,6212,1274690
522,1424,1275690,6212,1275690
523,1426,1276500,6212,1276500
523,1426,1277500,6212,1277500
524,1428,1278500,6212,1278500
525,1436,1286500,6212,1286500
525,1436,1286500,6212,1286500
525,1436,1287310,6212,1287310
525,1436,1287310,6212,1287310
526,1438,1287860,6212,1287860
526,1438,1288320,6212,1288320
527,1446,1296320,6212,1296320
527,1446,1297320,6212,1297320
527,1446,1297640,6212,1297640
528,1448,1298640,6212,1298640
528,1448,1299110,6212,1299110
529,1450,1300110,6212,1300110
529,1450,1301110,6212,1301110
529,1450,1301110,6212,1301110
530,1452,1302110,6212,1302110
530,1452,1303110,6212,1303110
530,1452,1303110,6212,1303110
530,1452,1303580,6212,1303580
531,1454,1304580,6212,1304580
531,1454,1305580,6212,1305580
532,1456,1306580,6212,1306580
532,1456,1307050,6212,1307050
533,1458,1308050,6212,1308050
533,1458,1308050,6212,1308050
533,1458,1309050,6212,1309050
534,1460,1309860,6212,1309860
535,1468,1317860,6212,1317860
535,1468,1318860,6212,1318860
535,1468,1318860,6212,1318860
536,1476,1322860,6212,1322860
536,1476,1322860,6212,1322860
537,1484,1330860,6212,1330860
537,1484,1331180,6212,1331180
537,1484,1331660,6212,1331660
537,1484,1331660,6212,1331660
537,1484,1332660,6212,1332660
537,1484,1333660,6212,1333660
537,1484,1334470,6212,1334470
538,1486,1335470,6212,1335470
538,1486,1335940,6212,1335940
539,1488,1336750,6212,1336750
539,1488,1336800,6212,1336800
539,1488,1336800,6212,1336800
540,1496,1344800,6212,1344800
540,1496,1345260,6212,1345260
541,1504,1349260,6212,1349260
541,1504,1350260,6212,1350260
541,1504,1351260,6212,1351260
541,1504,1351850,6212,1351850
542,1512,1355850,6212,1355850
542,1512,1356320,6212,1356320
543,1520,1364320,6212,1364320
543,1520,1365320,6212,1365320
543,1520,1366130,6212,1366130
543,1520,1366940,6212,1366940
543,1520,1367170,6212,1367170
543,1520,1367980,6212,1367980
543,1520,1368980,6212,1368980
543,1520,1369450,6212,1369450
544,1522,1370450,6212,1370450
544,1522,1371450,6212,1371450
545,1524,1372450,6212,1372450
545,1524,1373000,6212,1373000
546,1526,1374000,6212,1374000
546,1526,1374000,6212,1374000
546,1526,1375000,6212,1375000
546,1526,1375000,6212,1375000
547,1528,1376000,6212,1376000
547,1528,1376320,6212,1376320
547,1528,1377320,6212,1377320
547,1528,1377550,6212,1377550
548,1530,1378550,6212,1378550
548,1530,1379550,6212,1379550
549,1532,1380550,6212,1380550
549,1532,1381550,6212,1381550
550,1534,1382550,6212,1382550
550,1534,1382550,6212,1382550
550,1534,1383550,6212,1383550
551,1536,1384550,6212,1384550
551,1536,1385550,6212,1385550
551,1536,1385710,6212,1385710
552,1538,1386710,6212,1386710
552,1538,1387710,6212,1387710
553,1540,1388710,6212,1388710
553,1540,1389710,6212,1389710
554,1542,1390520,6212,1390520
554,1542,1391520,6212,1391520
554,1542,1391520,6212,1391520
555,1544,1392520,6212,1392520
555,1544,1393520,6212,1393520
556,1552,1397520,6212,1397520
556,1552,1397520,6212,1397520
556,1552,1398520,6212,1398520
556,1552,1399330,6212,1399330
557,1560,1403330,6212,1403330
557,1560,1404330,6212,1404330
557,1560,1404980,6212,1404980
557,1560,1405980,6212,1405980
557,1560,1406980,6212,1406980
557,1560,1407980,6212,1407980
557,1560,1407980,6212,1407980
557,1560,1408980,6212,1408980
558,1562,1409980,6212,1409980
558,1562,1410450,6212,1410450
559,1564,1411450,6212,1411450
559,1564,1412450,6212,1412450
560,1566,1413450,6212,1413450
560,1566,1413450,6212,1413450
560,1566,1413920,6212,1413920
560,1566,1414920,6212,1414920
561,1568,1415570,6212,1415570
561,1568,1415570,6212,1415570
561,1568,1415680,6212,1415680
561,1568,1416680,6212,1416680
562,1570,1417680,6212,1417680
562,1570,1417680,6212,1417680
562,1570,1418680,6212,1418680
563,1572,1419680,6212,1419680
563,1572,1420680,6212,1420680
564,1574,1421680,6212,1421680
564,1574,1422680,6212,1422680
565,1576,1423680,6212,1423680
565,1576,1423680,6212,1423680
565,1576,1424680,6212,1424680
566,1578,1425490,6212,1425490
566,1578,1426140,6212,1426140
567,1580,1426950,6212,1426950
567,1580,1426950,6212,1426950
567,1580,1427950,6212,1427950
568,1582,1428420,6212,1428420
568,1582,1429420,6212,1429420
569,1584,1430420,6212,1430420
569,1584,1431420,6212,1431420
570,1586,1432230,6212,1432230
570,1586,1433040,6212,1433040
570,1586,1433040,6212,1433040
571,1588,1434040,6212,1434040
571,1588,1435040,6212,1435040
572,1590,1437040,6212,1437040
573,1592,1438040,6212,1438040
573,1592,1438360,6212,1438360
573,1592,1439360,6212,1439360
574,1594,1440360,6212,1440360
574,1594,1441170,6212,1441170
575,1596,1442170,6212,1442170
575,1596,1443170,6212,1443170
576,1598,1444170,6212,1444170
576,1598,1444640,6212,1444640
576,1598,1444640,6212,1444640
576,1598,1445640,6212,1445640
577,1600,1446640,6212,1446640
577,1600,1447640,6212,1447640
578,1602,1448640,6212,1448640
578,1602,1449450,6212,1449450
579,1610,1457450,6212,1457450
580,1612,1458450,6212,1458450
580,1612,1459450,6212,1459450
580,1612,1459450,6212,1459450
580,1612,1459770,6212,1459770
581,1614,1460580,6212,1460580
581,1614,1461390,6212,1461390
581,1614,1461390,6212,1461390
582,1616,1461850,6212,1461850
582,1616,1462310,6212,1462310
582,1616,1463310,6212,1463310
583,1618,1463780,6212,1463780
583,1618,1464250,6212,1464250
583,1618,1465250,6212,1465250
584,1620,1466250,6212,1466250
584,1620,1466480,6212,1466480
584,1620,1467480,6212,1467480
585,1622,1467940,6212,1467940
585,1622,1468750,6212,1468750
585,1622,1468750,6212,1468750
586,1624,1469750,6212,1469750
586,1624,1470750,6212,1470750
586,1624,1470750,6212,1470750
587,1632,1474750,6212,1474750
587,1632,1475750,6212,1475750
588,1640,1483750,6212,1483750
589,1642,1484750,6212,1484750
590,1650,1488750,6212,1488750
590,1650,1489220,6212,1489220
590,1650,1491220,6212,1491220
590,1650,1492220,6212,1492220
590,1650,1493220,6212,1493220
590,1650,1494030,6212,1494030
590,1650,1495030,6212,1495030
591,1652,1495500,6212,1495500
591,1652,1495500,6212,1495500
591,1652,1495820,6212,1495820
591,1652,1496820,6212,1496820
592,1660,1504820,6212,1504820
592,1660,1505820,6212,1505820
593,1662,1506820,6212,1506820
593,1662,1507820,6212,1507820
593,1662,1508630,6212,1508630
594,1670,1512630,6212,1512630
594,1670,1513630,6212,1513630
594,1670,1513630,6212,1513630
594,1670,1514630,6212,1514630
594,1670,1515630,6212,1515630
594,1670,1516100,6212,1516100
595,1672,1516910,6212,1516910
596,1680,1524910,6212,1524910
596,1680,1525130,6212,1525130
596,1680,1525600,6212,1525600
596,1680,1526600,6212,1526600
597,1682,1527600,6212,1527600
597,1682,1528070,6212,1528070
597,1682,1528530,6212,1528530
598,1690,1536530,6212,1536530
599,1692,1537530,6212,1537530
599,1692,1538530,6212,1538530
600,1694,1539530,6212,1539530
600,1694,1540530,6212,1540530
600,1694,1540760,6212,1540760
601,1696,1541570,6212,1541570
601,1696,1541570,6212,1541570
601,1696,1542380,6212,1542380
602,1698,1543380,6212,1543380
602,1698,1544380,6212,1544380
603,1700,1545190,6212,1545190
603,1700,1546000,6212,1546000
603,1700,1546370,6212,1546370
603,1700,1546370,6212,1546370
604,1702,1546920,6212,1546920
605,1710,1554920,6212,1554920
605,1710,1555920,6212,1555920
606,1712,1556920,6212,1556920
606,1712,1557920,6212,1557920
607,1714,1558920,6212,1558920
607,1714,1559920,6212,1559920
608,1716,1560390,6212,1560390
608,1716,1561390,6212,1561390
608,1716,1561850,6212,1561850
609,1718,1562850,6212,1562850
609,1718,1562850,6212,1562850
609,1718,1563850,6212,1563850
610,1720,1564660,6212,1564660
610,1720,1565660,6212,1565660
611,1722,1566130,6212,1566130
611,1722,1566600,6212,1566600
611,1722,1567410,6212,1567410
612,1724,1568410,6212,1568410
612,1724,1568410,6212,1568410
612,1724,1569410,6212,1569410
613,1726,1570060,6212,1570060
613,1726,1571060,6212,1571060
613,1726,1571380,6212,1571380
614,1728,1572190,6212,1572190
614,1728,1573000,6212,1573000
615,1730,1574000,6212,1574000
615,1730,1575000,6212,1575000
616,1732,1576000,6212,1576000
617,1740,1584000,6212,1584000
617,1740,1584000,6212,1584000
617,1740,1584810,6212,1584810
618,1742,1585620,6212,1585620
618,1742,1585730,6212,1585730
618,1742,1586200,6212,1586200
619,1744,1587200,6212,1587200
619,1744,1588010,6212,1588010
620,1752,1596010,6212,1596010
620,1752,1596010,6212,1596010
620,1752,1596010,6212,1596010
621,1754,1596820,6212,1596820
621,1754,1596820,6212,1596820
621,1754,1597820,6212,1597820
622,1756,1598630,6212,1598630
622,1756,1599440,6212,1599440
622,1756,1599440,6212,1599440
622,1756,1599440,6212,1599440
623,1758,1600440,6212,1600440
623,1758,1601440,6212,1601440
623,1758,1601910,6212,1601910
623,1758,1602140,6212,1602140
624,1760,1603140,6212,1603140
624,1760,1603610,6212,1603610
625,1762,1604610,6212,1604610
625,1762,1605610,6212,1605610
626,1764,1606610,6212,1606610
626,1764,1607420,6212,1607420
627,1766,1608230,6212,1608230
627,1766,1609230,6212,1609230
628,1768,1610230,6212,1610230
628,1768,1611230,6212,1611230
629,1770,1612230,6212,1612230
629,1770,1613040,6212,1613040
630,1772,1614040,6212,1614040
630,1772,1615040,6212,1615040
631,1774,1616040,6212,1616040
632,1782,1624040,6212,1624040
632,1782,1624850,6212,1624850
633,1784,1625850,6212,1625850
633,1784,1626850,6212,1626850
634,1786,1627850,6212,1627850
634,1786,1628850,6212,1628850
635,1788,1629850,6212,1629850
635,1788,1630850,6212,1630850
636,1790,1631850,6212,1631850
636,1790,1632850,6212,1632850
637,1792,1633850,6212,1633850
637,1792,1634850,6212,1634850
637,1792,1635320,6212,1635320
638,1794,1635870,6212,1635870
638,1794,1636340,6212,1636340
639,1796,1637340,6212,1637340
640,1804,1641340,6212,1641340
640,1804,1642340,6212,1642340
640,1804,1643340,6212,1643340
640,1804,1644340,6212,1644340
640,1804,1645340,6212,1645340
640,1804,1646150,6212,1646150
640,1804,1646620,6212,1646620
641,1806,1647620,6212,1647620
641,1806,1648430,6212,1648430
642,1808,1648900,6212,1648900
642,1808,1649370,6212,1649370
642,1808,1650370,6212,1650370
643,1810,1651370,6212,1651370
643,1810,1652370,6212,1652370
644,1812,1653370,6212,1653370
644,1812,1654370,6212,1654370
645,1814,1655370,6212,1655370
645,1814,1656370,6212,1656370
646,1816,1656840,6212,1656840
647,1824,1664840,6212,1664840
647,1824,1664840,6212,1664840
647,1824,1665840,6212,1665840
648,1826,1666840,6212,1666840
648,1826,1667840,6212,1667840
648,1826,1667840,6212,1667840
649,1828,1668840,6212,1668840
649,1828,1668840,6212,1668840
649,1828,1669160,6212,1669160
649,1828,1670160,6212,1670160
650,1830,1670710,6212,1670710
650,1830,1671710,6212,1671710
651,1832,1672520,6212,1672520
651,1832,1673330,6212,1673330
652,1834,1674330,6212,1674330
652,1834,1675330,6212,1675330
653,1836,1676330,6212,1676330
653,1836,1677330,6212,1677330
654,1838,1678140,6212,1678140
654,1838,1678140,6212,1678140
654,1838,1679140,6212,1679140
655,1840,1680140,6212,1680140
655,1840,1681140,6212,1681140
656,1842,1682140,6212,1682140
656,1842,1683140,6212,1683140
657,1844,1683950,6212,1683950
657,1844,1683950,6212,1683950
657,1844,1684950,6212,1684950
658,1846,1685950,6212,1685950
658,1846,1686950,6212,1686950
659,1848,1687760,6212,1687760
660,1850,1689760,6212,1689760
660,1850,1690760,6212,1690760
660,1850,1690760,6212,1690760
660,1850,1691760,6212,1691760
661,1852,1692760,6212,1692760
661,1852,1693760,6212,1693760
662,1854,1694760,6212,1694760
662,1854,1695760,6212,1695760
662,1854,1696230,6212,1696230
663,1856,1696700,6212,1696700
663,1856,1697700,6212,1697700
664,1858,1699700,6212,1699700
665,1860,1700700,6212,1700700
665,1860,1701700,6212,1701700
666,1862,1702700,6212,1702700
666,1862,1703510,6212,1703510
666,1862,1703730,6212,1703730
667,1864,1704730,6212,1704730
667,1864,1705730,6212,1705730
667,1864,1705890,6212,1705890
668,1866,1706890,6212,1706890
668,1866,1707890,6212,1707890
668,1866,1708360,6212,1708360
668,1866,1708360,6212,1708360
669,1874,1710360,6212,1710360
670,1875,1711360,6212,1711360
671,1876,1712360,6212,1712360
671,1876,1712830,6212,1712830
671,1876,1713830,6212,1713830
671,1876,1714480,6212,1714480
671,1876,1715480,6212,1715480
671,1876,1716480,6212,1716480
671,1876,1717290,6212,1717290
671,1876,1717640,6212,1717640
