ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4087700,6212,4103700
1213,6212,4088170,6212,4104170
1213,6212,4088980,6212,4104980
1213,6212,4089350,6212,4105350
1213,6212,4089820,6212,4105820
1213,6212,4089820,6212,4105820
1213,6212,4090290,6212,4106290
1213,6212,4090760,6212,4106760
1213,6212,4091760,6212,4107760
1213,6212,4091920,6212,4107920
1213,6212,4092390,6212,4108390
1213,6212,4092390,6212,4108390
1213,6212,4092390,6212,4108390
1213,6212,4093040,6212,4109040
1213,6212,4093690,6212,4109690
1213,6212,4094160,6212,4110160
1213,6212,4094710,6212,4110710
1213,6212,4095030,6212,4111030
1213,6212,4095500,6212,4111500
1213,6212,4095610,6212,4111610
1213,6212,4095610,6212,4111610
1213,6212,4095610,6212,4111610
1213,6212,4096420,6212,4112420
1213,6212,4096740,6212,4112740
1213,6212,4097390,6212,4113390
1213,6212,4097860,6212,4113860
1213,6212,4098320,6212,4114320
1213,6212,4099320,6212,4115320
1213,6212,4100130,6212,4116130
1213,6212,4100940,6212,4116940
1213,6212,4100940,6212,4116940
1213,6212,4101590,6212,4117590
1213,6212,4102400,6212,4118400
1213,6212,4102870,6212,4118870
1213,6212,4103100,6212,4119100
1213,6212,4103570,6212,4119570
1213,6212,4104220,6212,4120220
1213,6212,4105030,6212,4121030
1213,6212,4105840,6212,4121840
1213,6212,4106840,6212,4122840
1213,6212,4107650,6212,4123650
1213,6212,4108120,6212,4124120
1213,6212,4108670,6212,4124670
1213,6212,4109480,6212,4125480
1213,6212,4109480,6212,4125480
1213,6212,4110130,6212,4126130
1213,6212,4110450,6212,4126450
1213,6212,4110910,6212,4126910
1213,6212,4111720,6212,4127720
1213,6212,4112370,6212,4128370
1213,6212,4113180,6212,4129180
1213,6212,4113500,6212,4129500
1213,6212,4114310,6212,4130310
1213,6212,4114780,6212,4130780
1213,6212,4115590,6212,4131590
1213,6212,4116400,6212,4132400
1213,6212,4117210,6212,4133210
1213,6212,4117210,6212,4133210
1213,6212,4118210,6212,4134210
1213,6212,4118210,6212,4134210
1213,6212,4119210,6212,4135210
1213,6212,4120020,6212,4136020
1213,6212,4120020,6212,4136020
1213,6212,4120340,6212,4136340
1213,6212,4121150,6212,4137150
1213,6212,4121620,6212,4137620
1213,6212,4121620,6212,4137620
1213,6212,4122430,6212,4138430
1213,6212,4123240,6212,4139240
1213,6212,4123710,6212,4139710
1213,6212,4124360,6212,4140360
1213,6212,4124830,6212,4140830
1213,6212,4125060,6212,4141060
1213,6212,4125520,6212,4141520
1213,6212,4126520,6212,4142520
1213,6212,4127330,6212,4143330
1213,6212,4128140,6212,4144140
1213,6212,4128370,6212,4144370
1213,6212,4129370,6212,4145370
1213,6212,4130020,6212,4146020
1213,6212,4130830,6212,4146830
1213,6212,4131060,6212,4147060
1213,6212,4132060,6212,4148060
1213,6212,4133060,6212,4149060
1213,6212,4133870,6212,4149870
1213,6212,4134340,6212,4150340
1213,6212,4134660,6212,4150660
1213,6212,4135310,6212,4151310
1213,6212,4135960,6212,4151960
1213,6212,4136770,6212,4152770
1213,6212,4137240,6212,4153240
1213,6212,4138050,6212,4154050
1213,6212,4138370,6212,4154370
1213,6212,4139370,6212,4155370
1213,6212,4140180,6212,4156180
1213,6212,4140990,6212,4156990
1213,6212,4141460,6212,4157460
1213,6212,4141930,6212,4157930
1213,6212,4142740,6212,4158740
1213,6212,4143110,6212,4159110
1213,6212,4143920,6212,4159920
1213,6212,4144390,6212,4160390
1213,6212,4144850,6212,4160850
1213,6212,4145320,6212,4161320
1213,6212,4145970,6212,4161970
1213,6212,4146780,6212,4162780
1213,6212,4147100,6212,4163100
1213,6212,4147910,6212,4163910
1213,6212,4148720,6212,4164720
1213,6212,4149190,6212,4165190
1213,6212,4149190,6212,4165190
1213,6212,4150190,6212,4166190
1213,6212,4150660,6212,4166660
1213,6212,4151130,6212,4167130
1213,6212,4151940,6212,4167940
1213,6212,4152750,6212,4168750
1213,6212,4153220,6212,4169220
1213,6212,4154220,6212,4170220
1213,6212,4154690,6212,4170690
1213,6212,4154690,6212,4170690
1213,6212,4155160,6212,4171160
1213,6212,4155160,6212,4171160
1213,6212,4155160,6212,4171160
1213,6212,4155810,6212,4171810
1213,6212,4156620,6212,4172620
1213,6212,4157170,6212,4173170
1213,6212,4157980,6212,4173980
1213,6212,4158980,6212,4174980
1213,6212,4159450,6212,4175450
1213,6212,4160450,6212,4176450
1213,6212,4160920,6212,4176920
1213,6212,4161150,6212,4177150
1213,6212,4161960,6212,4177960
1213,6212,4162770,6212,4178770
1213,6212,4163580,6212,4179580
1213,6212,4164390,6212,4180390
1213,6212,4165200,6212,4181200
1213,6212,4165670,6212,4181670
1213,6212,4165990,6212,4181990
1213,6212,4165990,6212,4181990
1213,6212,4166800,6212,4182800
1213,6212,4167610,6212,4183610
1213,6212,4168260,6212,4184260
1213,6212,4168730,6212,4184730
1213,6212,4168730,6212,4184730
1213,6212,4169540,6212,4185540
1213,6212,4170020,6212,4186020
1213,6212,4170830,6212,4186830
1213,6212,4171420,6212,4187420
1213,6212,4171890,6212,4187890
1213,6212,4171890,6212,4187890
1213,6212,4172160,6212,4188160
1213,6212,4172530,6212,4188530
1213,6212,4172750,6212,4188750
1213,6212,4173750,6212,4189750
1213,6212,4174220,6212,4190220
1213,6212,4175030,6212,4191030
1213,6212,4175840,6212,4191840
1213,6212,4176310,6212,4192310
1213,6212,4176900,6212,4192900
1213,6212,4176900,6212,4192900
1213,6212,4177450,6212,4193450
1213,6212,4178100,6212,4194100
1213,6212,4178910,6212,4194910
1213,6212,4178910,6212,4194910
1213,6212,4179280,6212,4195280
1213,6212,4179280,6212,4195280
1213,6212,4180090,6212,4196090
1213,6212,4180900,6212,4196900
1213,6212,4181130,6212,4197130
1213,6212,4181130,6212,4197130
1213,6212,4182130,6212,4198130
1213,6212,4182130,6212,4198130
1213,6212,4183130,6212,4199130
1213,6212,4183940,6212,4199940
1213,6212,4183940,6212,4199940
1213,6212,4183940,6212,4199940
1213,6212,4184750,6212,4200750
1213,6212,4185220,6212,4201220
1213,6212,4186030,6212,4202030
1213,6212,4186840,6212,4202840
1213,6212,4187650,6212,4203650
1213,6212,4188120,6212,4204120
1213,6212,4188710,6212,4204710
1213,6212,4189710,6212,4205710
1213,6212,4189930,6212,4205930
1213,6212,4189930,6212,4205930
1213,6212,4189930,6212,4213930
1213,6212,4190400,6212,4214400
1213,6212,4190870,6212,4214870
1213,6212,4191330,6212,4215330
1213,6212,4192140,6212,4216140
1213,6212,4192610,6212,4216610
1213,6212,4193080,6212,4217080
1213,6212,4193890,6212,4217890
1213,6212,4194700,6212,4218700
1213,6212,4194700,6212,4218700
1213,6212,4195170,6212,4219170
1213,6212,4195980,6212,4219980
1213,6212,4196450,6212,4220450
1213,6212,4196920,6212,4220920
1213,6212,4197390,6212,4221390
1213,6212,4197850,6212,4221850
1213,6212,4198320,6212,4222320
1213,6212,4198970,6212,4222970
1213,6212,4199430,6212,4223430
1213,6212,4200080,6212,4224080
1213,6212,4200890,6212,4224890
1213,6212,4200890,6212,4224890
1213,6212,4201700,6212,4225700
1213,6212,4202510,6212,4226510
1213,6212,4203320,6212,4227320
1213,6212,4203640,6212,4227640
1213,6212,4204110,6212,4228110
1213,6212,4205110,6212,4229110
1213,6212,4206110,6212,4230110
1213,6212,4206110,6212,4230110
1213,6212,4206110,6212,4230110
1213,6212,4206920,6212,4230920
1213,6212,4207730,6212,4231730
1213,6212,4208380,6212,4232380
1213,6212,4209190,6212,4233190
1213,6212,4210000,6212,4234000
1213,6212,4210470,6212,4234470
1213,6212,4211470,6212,4235470
1213,6212,4211470,6212,4235470
1213,6212,4212280,6212,4236280
1213,6212,4213280,6212,4237280
1213,6212,4213600,6212,4237600
1213,6212,4214070,6212,4238070
1213,6212,4214540,6212,4238540
1213,6212,4215350,6212,4239350
1213,6212,4215820,6212,4239820
1213,6212,4216630,6212,4240630
1213,6212,4217630,6212,4241630
1213,6212,4217630,6212,4241630
1213,6212,4218440,6212,4242440
1213,6212,4218600,6212,4242600
1213,6212,4219410,6212,4243410
1213,6212,4220220,6212,4244220
1213,6212,4221030,6212,4245030
1213,6212,4221840,6212,4245840
1213,6212,4222650,6212,4246650
1213,6212,4223650,6212,4247650
1213,6212,4224460,6212,4248460
1213,6212,4225270,6212,4249270
1213,6212,4225270,6212,4249270
1213,6212,4225730,6212,4249730
1213,6212,4225730,6212,4249730
1213,6212,4226730,6212,4250730
1213,6212,4227200,6212,4251200
1213,6212,4227420,6212,4251420
1213,6212,4227890,6212,4251890
1213,6212,4228890,6212,4252890
1213,6212,4229700,6212,4253700
1213,6212,4230170,6212,4254170
1213,6212,4230400,6212,4254400
1213,6212,4231210,6212,4255210
1213,6212,4231680,6212,4255680
1213,6212,4231840,6212,4255840
1213,6212,4231840,6212,4255840
1213,6212,4232650,6212,4256650
1213,6212,4233460,6212,4257460
1213,6212,4234110,6212,4258110
1213,6212,4234110,6212,4258110
1213,6212,4234660,6212,4258660
1213,6212,4235660,6212,4259660
1213,6212,4236130,6212,4260130
1213,6212,4236780,6212,4260780
1213,6212,4237590,6212,4261590
1213,6212,4238400,6212,4262400
1213,6212,4239400,6212,4263400
1213,6212,4239870,6212,4263870
1213,6212,4240190,6212,4264190
1213,6212,4241190,6212,4265190
1213,6212,4241660,6212,4265660
1213,6212,4241980,6212,4265980
1213,6212,4242980,6212,4266980
1213,6212,4243790,6212,4267790
1213,6212,4244790,6212,4268790
1213,6212,4245440,6212,4269440
1213,6212,4246440,6212,4270440
1213,6212,4247250,6212,4271250
1213,6212,4248060,6212,4272060
1213,6212,4248380,6212,4272380
1213,6212,4249190,6212,4273190
1213,6212,4250000,6212,4274000
1213,6212,4250000,6212,4274000
1213,6212,4250000,6212,4274000
1213,6212,4250810,6212,4274810
1213,6212,4250810,6212,4274810
1213,6212,4250810,6212,4274810
1213,6212,4250810,6212,4274810
1213,6212,4251280,6212,4275280
1213,6212,4251750,6212,4275750
1213,6212,4252560,6212,4276560
1213,6212,4252880,6212,4276880
1213,6212,4253350,6212,4277350
1213,6212,4253350,6212,4277350
1213,6212,4253820,6212,4277820
1213,6212,4254820,6212,4278820
1213,6212,4255630,6212,4279630
1213,6212,4256220,6212,4280220
1213,6212,4257220,6212,4281220
1213,6212,4258030,6212,4282030
1213,6212,4258350,6212,4282350
1213,6212,4258940,6212,4282940
1213,6212,4259530,6212,4283530
1213,6212,4259760,6212,4283760
1213,6212,4260570,6212,4284570
1213,6212,4261380,6212,4285380
1213,6212,4261710,6212,4285710
1213,6212,4262030,6212,4286030
1213,6212,4262500,6212,4286500
1213,6212,4263500,6212,4287500
1213,6212,4264310,6212,4288310
1213,6212,4264900,6212,4288900
1213,6212,4265900,6212,4289900
1213,6212,4266130,6212,4290130
1213,6212,4266130,6212,4290130
1213,6212,4266450,6212,4290450
1213,6212,4267450,6212,4291450
1213,6212,4267770,6212,4291770
1213,6212,4268240,6212,4292240
1213,6212,4268890,6212,4292890
1213,6212,4269360,6212,4293360
1213,6212,4269360,6212,4293360
1213,6212,4269590,6212,4293590
1213,6212,4270400,6212,4294400
1213,6212,4271210,6212,4295210
1213,6212,4272210,6212,4296210
1213,6212,4273020,6212,4297020
1213,6212,4273570,6212,4297570
1213,6212,4274040,6212,4298040
1213,6212,4274270,6212,4298270
1213,6212,4274270,6212,4298270
1213,6212,4274820,6212,4298820
1213,6212,4274820,6212,4298820
1213,6212,4274820,6212,4298820
1213,6212,4275050,6212,4299050
1213,6212,4275050,6212,4299050
1213,6212,4275860,6212,4299860
1213,6212,4276670,6212,4300670
1213,6212,4276890,6212,4300890
1213,6212,4277700,6212,4301700
1213,6212,4277700,6212,4301700
1213,6212,4278020,6212,4302020
1213,6212,4278490,6212,4302490
1213,6212,4278650,6212,4302650
1213,6212,4279460,6212,4303460
1213,6212,4280270,6212,4304270
1213,6212,4280380,6212,4304380
1213,6212,4280850,6212,4304850
1213,6212,4281440,6212,4305440
1213,6212,4281760,6212,4305760
1213,6212,4282570,6212,4306570
1213,6212,4283040,6212,4307040
1213,6212,4283850,6212,4307850
1213,6212,4284310,6212,4308310
1213,6212,4284780,6212,4308780
1213,6212,4285590,6212,4309590
1213,6212,4286050,6212,4310050
1213,6212,4286860,6212,4310860
1213,6212,4287090,6212,4311090
1213,6212,4287680,6212,4311680
1213,6212,4287910,6212,4311910
1213,6212,4288720,6212,4312720
1213,6212,4288720,6212,4312720
1213,6212,4289190,6212,4313190
1213,6212,4289660,6212,4313660
1213,6212,4290470,6212,4314470
1213,6212,4291120,6212,4315120
1213,6212,4291490,6212,4315490
1213,6212,4292300,6212,4316300
1213,6212,4292770,6212,4316770
1213,6212,4293240,6212,4317240
1213,6212,4294240,6212,4318240
1213,6212,4294240,6212,4318240
1213,6212,4294710,6212,4318710
1213,6212,4295520,6212,4319520
1213,6212,4296330,6212,4320330
1213,6212,4297330,6212,4321330
1213,6212,4297330,6212,4321330
1213,6212,4297800,6212,4321800
1213,6212,4298610,6212,4322610
1213,6212,4299420,6212,4323420
1213,6212,4299890,6212,4323890
1213,6212,4300700,6212,4324700
1213,6212,4301290,6212,4325290
1213,6212,4301940,6212,4325940
1213,6212,4302590,6212,4326590
1213,6212,4302750,6212,4326750
1213,6212,4303750,6212,4327750
1213,6212,4304220,6212,4328220
1213,6212,4304540,6212,4328540
1213,6212,4305010,6212,4329010
1213,6212,4305600,6212,4329600
1213,6212,4306600,6212,4330600
1213,6212,4306600,6212,4330600
1213,6212,4307410,6212,4331410
1213,6212,4307410,6212,4331410
1213,6212,4308410,6212,4332410
1213,6212,4308780,6212,4332780
1213,6212,4309590,6212,4333590
1213,6212,4310240,6212,4334240
1213,6212,4310240,6212,4334240
1213,6212,4311050,6212,4335050
1213,6212,4312050,6212,4336050
1213,6212,4312050,6212,4336050
1213,6212,4312050,6212,4336050
1213,6212,4312210,6212,4336210
1213,6212,4313020,6212,4337020
1213,6212,4313490,6212,4337490
1213,6212,4313810,6212,4337810
1213,6212,4314810,6212,4338810
1213,6212,4315040,6212,4339040
1213,6212,4315510,6212,4339510
1213,6212,4316320,6212,4340320
1213,6212,4316970,6212,4340970
1213,6212,4317290,6212,4341290
1213,6212,4317760,6212,4341760
1213,6212,4318760,6212,4342760
1213,6212,4319760,6212,4343760
1213,6212,4319990,6212,4343990
1213,6212,4320990,6212,4344990
1213,6212,4321990,6212,4345990
1213,6212,4321990,6212,4345990
1213,6212,4322460,6212,4346460
1213,6212,4323110,6212,4347110
1213,6212,4324110,6212,4348110
1213,6212,4324920,6212,4348920
1213,6212,4325390,6212,4349390
1213,6212,4325860,6212,4349860
1213,6212,4326320,6212,4350320
1213,6212,4326910,6212,4350910
1213,6212,4327910,6212,4351910
1213,6212,4328140,6212,4352140
1213,6212,4328950,6212,4352950
1213,6212,4329760,6212,4353760
1213,6212,4330230,6212,4354230
1213,6212,4331040,6212,4355040
1213,6212,4331500,6212,4355500
1213,6212,4331970,6212,4355970
1213,6212,4332780,6212,4356780
1213,6212,4333250,6212,4357250
1213,6212,4334250,6212,4358250
1213,6212,4335250,6212,4359250
1213,6212,4335720,6212,4359720
1213,6212,4336530,6212,4360530
1213,6212,4336530,6212,4360530
1213,6212,4337340,6212,4361340
1213,6212,4338150,6212,4362150
1213,6212,4338960,6212,4362960
1213,6212,4339280,6212,4363280
1213,6212,4339750,6212,4363750
1213,6212,4339860,6212,4363860
1213,6212,4340180,6212,4364180
1213,6212,4340500,6212,4364500
1213,6212,4340970,6212,4364970
1213,6212,4341780,6212,4365780
1213,6212,4342250,6212,4366250
1213,6212,4343060,6212,4367060
1213,6212,4343060,6212,4367060
1213,6212,4343870,6212,4367870
1213,6212,4344190,6212,4368190
1213,6212,4344520,6212,4368520
1213,6212,4345520,6212,4369520
1213,6212,4346170,6212,4370170
1213,6212,4346170,6212,4370170
1213,6212,4346490,6212,4370490
1213,6212,4347300,6212,4371300
1213,6212,4348110,6212,4372110
1213,6212,4348580,6212,4372580
1213,6212,4349390,6212,4373390
1213,6212,4349390,6212,4381390
1213,6212,4350200,6212,4382200
1213,6212,4350430,6212,4382430
1213,6212,4350900,6212,4382900
1213,6212,4351710,6212,4383710
1213,6212,4351940,6212,4383940
1213,6212,4352400,6212,4384400
1213,6212,4352620,6212,4384620
1213,6212,4353090,6212,4385090
1213,6212,4353090,6212,4385090
1213,6212,4353420,6212,4385420
1213,6212,4353740,6212,4385740
1213,6212,4354210,6212,4386210
1213,6212,4355020,6212,4387020
1213,6212,4355490,6212,4387490
1213,6212,4355960,6212,4387960
1213,6212,4356960,6212,4388960
1213,6212,4357960,6212,4389960
1213,6212,4357960,6212,4389960
1213,6212,4358960,6212,4390960
1213,6212,4359770,6212,4391770
1213,6212,4360580,6212,4392580
1213,6212,4361050,6212,4393050
1213,6212,4361520,6212,4393520
1213,6212,4362330,6212,4394330
1213,6212,4362330,6212,4394330
1213,6212,4363330,6212,4395330
1213,6212,4363330,6212,4395330
1213,6212,4364140,6212,4396140
1213,6212,4364730,6212,4396730
1213,6212,4365540,6212,4397540
1213,6212,4366000,6212,4398000
1213,6212,4366000,6212,4398000
1213,6212,4367000,6212,4399000
1213,6212,4368000,6212,4400000
1213,6212,4368470,6212,4400470
1213,6212,4369280,6212,4401280
1213,6212,4370090,6212,4402090
1213,6212,4370560,6212,4402560
1213,6212,4370560,6212,4402560
1213,6212,4370880,6212,4402880
1213,6212,4371690,6212,4403690
1213,6212,4372500,6212,4404500
1213,6212,4373310,6212,4405310
1213,6212,4373780,6212,4405780
1213,6212,4374370,6212,4406370
1213,6212,4374840,6212,4406840
1213,6212,4375070,6212,4407070
1213,6212,4375070,6212,4407070
1213,6212,4375540,6212,4407540
1213,6212,4376190,6212,4408190
1213,6212,4376190,6212,4408190
1213,6212,4376660,6212,4408660
1213,6212,4377310,6212,4409310
1213,6212,4377630,6212,4409630
1213,6212,4377630,6212,4409630
1213,6212,4378100,6212,4410100
1213,6212,4378100,6212,4410100
1213,6212,4378570,6212,4410570
1213,6212,4379380,6212,4411380
1213,6212,4379380,6212,4411380
1213,6212,4379840,6212,4411840
1213,6212,4380310,6212,4412310
1213,6212,4381310,6212,4413310
1213,6212,4381780,6212,4413780
1213,6212,4382250,6212,4414250
1213,6212,4382570,6212,4414570
1213,6212,4383040,6212,4415040
1213,6212,4383850,6212,4415850
1213,6212,4384320,6212,4416320
1213,6212,4385320,6212,4417320
1213,6212,4386320,6212,4418320
1213,6212,4386320,6212,4418320
1213,6212,4386320,6212,4418320
1213,6212,4386780,6212,4418780
1213,6212,4387250,6212,4419250
1213,6212,4388060,6212,4420060
1213,6212,4388060,6212,4420060
1213,6212,4388060,6212,4420060
1213,6212,4388870,6212,4420870
1213,6212,4389680,6212,4421680
1213,6212,4389910,6212,4421910
1213,6212,4390720,6212,4422720
1213,6212,4391040,6212,4423040
1213,6212,4391690,6212,4423690
1213,6212,4392280,6212,4424280
1213,6212,4393280,6212,4425280
1213,6212,4393650,6212,4425650
1213,6212,4393970,6212,4425970
1213,6212,4394290,6212,4426290
1213,6212,4394760,6212,4426760
1213,6212,4395570,6212,4427570
1213,6212,4395570,6212,4427570
1213,6212,4396220,6212,4428220
1213,6212,4396220,6212,4428220
1213,6212,4396220,6212,4428220
1213,6212,4397030,6212,4429030
1213,6212,4397840,6212,4429840
1213,6212,4398650,6212,4430650
1213,6212,4399650,6212,4431650
1213,6212,4400460,6212,4432460
1213,6212,4401270,6212,4433270
1213,6212,4402080,6212,4434080
1213,6212,4402400,6212,4434400
1213,6212,4402950,6212,4434950
1213,6212,4402950,6212,4434950
1213,6212,4403950,6212,4435950
1213,6212,4404600,6212,4436600
1213,6212,4404600,6212,4436600
1213,6212,4404920,6212,4436920
1213,6212,4404920,6212,4436920
1213,6212,4405730,6212,4437730
1213,6212,4406190,6212,4438190
1213,6212,4406190,6212,4438190
1213,6212,4406190,6212,4438190
1213,6212,4406660,6212,4438660
1213,6212,4407470,6212,4439470
1213,6212,4408280,6212,4440280
1213,6212,4408510,6212,4440510
1213,6212,4409320,6212,4441320
1213,6212,4409790,6212,4441790
1213,6212,4410600,6212,4442600
1213,6212,4410600,6212,4442600
1213,6212,4411410,6212,4443410
1213,6212,4411410,6212,4443410
1213,6212,4412220,6212,4444220
1213,6212,4412440,6212,4444440
1213,6212,4413440,6212,4445440
1213,6212,4414250,6212,4446250
1213,6212,4414470,6212,4446470
1213,6212,4415280,6212,4447280
1213,6212,4415600,6212,4447600
1213,6212,4416410,6212,4448410
1213,6212,4417410,6212,4449410
1213,6212,4417880,6212,4449880
1213,6212,4418200,6212,4450200
1213,6212,4418200,6212,4450200
1213,6212,4418670,6212,4450670
1213,6212,4419140,6212,4451140
1213,6212,4420140,6212,4452140
1213,6212,4420460,6212,4452460
1213,6212,4421460,6212,4453460
1213,6212,4422050,6212,4454050
1213,6212,4423050,6212,4455050
1213,6212,4423520,6212,4455520
1213,6212,4424520,6212,4456520
1213,6212,4425330,6212,4457330
1213,6212,4425330,6212,4457330
1213,6212,4426330,6212,4458330
1213,6212,4426330,6212,4458330
1213,6212,4427140,6212,4459140
1213,6212,4427300,6212,4459300
1213,6212,4427760,6212,4459760
1213,6212,4428570,6212,4460570
1213,6212,4429380,6212,4461380
1213,6212,4430190,6212,4462190
1213,6212,4431000,6212,4463000
1213,6212,4431320,6212,4463320
1213,6212,4432320,6212,4464320
1213,6212,4433320,6212,4465320
1213,6212,4434130,6212,4466130
1213,6212,4434450,6212,4466450
1213,6212,4434680,6212,4466680
1213,6212,4435000,6212,4467000
1213,6212,4435000,6212,4467000
1213,6212,4435220,6212,4467220
1213,6212,4436220,6212,4468220
1213,6212,4436690,6212,4468690
1213,6212,4437150,6212,4469150
1213,6212,4437150,6212,4469150
1213,6212,4437470,6212,4469470
1213,6212,4437940,6212,4469940
1213,6212,4438410,6212,4470410
1213,6212,4439220,6212,4471220
1213,6212,4439690,6212,4471690
1213,6212,4440160,6212,4472160
1213,6212,4440630,6212,4472630
1213,6212,4441100,6212,4473100
1213,6212,4441560,6212,4473560
1213,6212,4442560,6212,4474560
1213,6212,4443020,6212,4475020
1213,6212,4443500,6212,4475500
1213,6212,4443500,6212,4475500
1213,6212,4443730,6212,4475730
1213,6212,4444540,6212,4476540
1213,6212,4445010,6212,4477010
1213,6212,4446010,6212,4478010
1213,6212,4446010,6212,4478010
1213,6212,4447010,6212,4479010
1213,6212,4447480,6212,4479480
1213,6212,4447800,6212,4479800
1213,6212,4448270,6212,4480270
1213,6212,4448590,6212,4480590
1213,6212,4448810,6212,4480810
1213,6212,4449130,6212,4481130
1213,6212,4449940,6212,4481940
1213,6212,4449940,6212,4481940
1213,6212,4449940,6212,4481940
1213,6212,4450410,6212,4482410
1213,6212,4451220,6212,4483220
1213,6212,4451690,6212,4483690
1213,6212,4452160,6212,4484160
1213,6212,4453160,6212,4485160
1213,6212,4453630,6212,4485630
1213,6212,4454440,6212,4486440
1213,6212,4455250,6212,4487250
1213,6212,4455900,6212,4487900
1213,6212,4456360,6212,4488360
1213,6212,4457010,6212,4489010
1213,6212,4457010,6212,4489010
1213,6212,4457330,6212,4489330
1213,6212,4458140,6212,4490140
1213,6212,4458610,6212,4490610
1213,6212,4459420,6212,4491420
1213,6212,4459890,6212,4491890
1213,6212,4460700,6212,4492700
1213,6212,4461170,6212,4493170
1213,6212,4461540,6212,4493540
1213,6212,4462350,6212,4494350
1213,6212,4463160,6212,4495160
1213,6212,4463630,6212,4495630
1213,6212,4463950,6212,4495950
1213,6212,4464760,6212,4496760
1213,6212,4464760,6212,4496760
1213,6212,4464760,6212,4496760
1213,6212,4465080,6212,4497080
1213,6212,4465890,6212,4497890
1213,6212,4466890,6212,4498890
1213,6212,4467540,6212,4499540
1213,6212,4468540,6212,4500540
1213,6212,4469090,6212,4501090
1213,6212,4469410,6212,4501410
1213,6212,4470220,6212,4502220
1213,6212,4470870,6212,4502870
1213,6212,4471190,6212,4503190
1213,6212,4471660,6212,4503660
1213,6212,4472470,6212,4504470
1213,6212,4473280,6212,4505280
1213,6212,4473930,6212,4505930
1213,6212,4474250,6212,4506250
1213,6212,4474480,6212,4506480
1213,6212,4474940,6212,4506940
1213,6212,4475750,6212,4507750
1213,6212,4476230,6212,4508230
1213,6212,4476880,6212,4508880
1213,6212,4476880,6212,4508880
1213,6212,4477350,6212,4509350
1213,6212,4477350,6212,4509350
1213,6212,4477820,6212,4509820
1213,6212,4478630,6212,4510630
1213,6212,4479440,6212,4511440
1213,6212,4479900,6212,4511900
1213,6212,4480710,6212,4512710
1213,6212,4481520,6212,4513520
1213,6212,4481990,6212,4513990
1213,6212,4482310,6212,4514310
1213,6212,4483120,6212,4515120
1213,6212,4483930,6212,4515930
1213,6212,4483930,6212,4515930
1213,6212,4484400,6212,4516400
1213,6212,4484870,6212,4516870
1213,6212,4485680,6212,4517680
1213,6212,4486140,6212,4518140
1213,6212,4487140,6212,4519140
1213,6212,4487950,6212,4519950
1213,6212,4488420,6212,4520420
1213,6212,4488420,6212,4520420
1213,6212,4489230,6212,4521230
1213,6212,4489820,6212,4521820
1213,6212,4490290,6212,4522290
1213,6212,4491100,6212,4523100
1213,6212,4491750,6212,4523750
1213,6212,4491980,6212,4523980
1213,6212,4492790,6212,4524790
1213,6212,4493110,6212,4525110
1213,6212,4493920,6212,4525920
1213,6212,4494570,6212,4526570
1213,6212,4494570,6212,4526570
1213,6212,4494570,6212,4526570
1213,6212,4495040,6212,4527040
1213,6212,4495360,6212,4527360
1213,6212,4496360,6212,4528360
1213,6212,4496360,6212,4528360
1213,6212,4496830,6212,4528830
1213,6212,4497640,6212,4529640
1213,6212,4498110,6212,4530110
1213,6212,4498330,6212,4530330
1213,6212,4499140,6212,4531140
1213,6212,4499140,6212,4531140
1213,6212,4499950,6212,4531950
1213,6212,4500420,6212,4532420
1213,6212,4501230,6212,4533230
1213,6212,4502040,6212,4534040
1213,6212,4502690,6212,4534690
1213,6212,4503160,6212,4535160
1213,6212,4504160,6212,4536160
1213,6212,4504970,6212,4536970
1213,6212,4505430,6212,4537430
1213,6212,4505900,6212,4537900
1213,6212,4506900,6212,4538900
1213,6212,4507370,6212,4539370
1213,6212,4507840,6212,4539840
1213,6212,4508310,6212,4540310
1213,6212,4508630,6212,4540630
1213,6212,4508850,6212,4540850
1213,6212,4509660,6212,4541660
1213,6212,4510310,6212,4542310
1213,6212,4510540,6212,4542540
1213,6212,4511000,6212,4543000
1213,6212,4511810,6212,4543810
1213,6212,4512130,6212,4544130
1213,6212,4512130,6212,4544130
1213,6212,4512940,6212,4544940
1213,6212,4513410,6212,4545410
1213,6212,4514220,6212,4546220
1213,6212,4515220,6212,4547220
1213,6212,4515870,6212,4547870
1213,6212,4516520,6212,4548520
1213,6212,4516520,6212,4548520
1213,6212,4517330,6212,4549330
1213,6212,4518140,6212,4550140
1213,6212,4518370,6212,4550370
1213,6212,4518840,6212,4550840
1213,6212,4519070,6212,4551070
