ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779256.77,98.8,85.18,773336.51,98.05
779098.64,98.8,85.18,773225.46,98.05
779098.64,98.8,85.18,773225.46,98.05
779098.64,98.8,85.18,773225.46,98.05
779098.64,98.8,85.18,773225.46,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772575.58,98.05
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778452.67,98.8,85.18,772671.68,98.06
778294.53,98.8,85.18,772518.21,98.06
778294.53,98.8,85.18,772518.21,98.06
778294.53,98.8,85.18,772518.21,98.06
778294.53,98.8,85.18,772518.21,98.06
778294.53,98.8,85.18,772518.21,98.06
778294.53,98.8,85.18,772518.21,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778300.12,98.8,85.18,772519.85,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
778143.84,98.8,85.18,772363.58,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777987.57,98.8,85.18,772216.37,98.06
777831.49,98.8,85.18,772060.29,98.06
777831.49,98.8,85.18,772060.29,98.06
777831.49,98.8,85.18,772060.29,98.06
777831.49,98.8,85.18,772060.29,98.06
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777831.49,98.8,85.18,772157.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772107.55,98.08
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777781.49,98.8,85.18,772075.19,98.07
777671.49,98.8,85.18,771965.19,98.07
777671.49,98.8,85.18,771965.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771915.19,98.07
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777621.49,98.8,85.18,771954.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777331.49,98.8,85.18,771664.73,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771346.63,98.08
777029.29,98.8,85.18,771208.27,98.06
777029.29,98.8,85.18,771208.27,98.06
777029.29,98.8,85.18,771208.27,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776874.88,98.8,85.18,771049.84,98.06
776886.05,98.8,85.18,771238.19,98.08
776886.05,98.8,85.18,771238.19,98.08
776886.05,98.8,85.18,771238.19,98.08
776567.95,98.8,85.18,770920.09,98.08
776567.95,98.8,85.18,770920.09,98.08
776567.95,98.8,85.18,770920.09,98.08
776567.95,98.8,85.18,770920.09,98.08
776461.68,98.8,85.18,770811.66,98.08
776461.68,98.8,85.18,770811.66,98.08
776461.68,98.8,85.18,770811.66,98.08
776461.68,98.8,85.18,770811.66,98.08
776461.68,98.8,85.18,770811.66,98.08
776461.68,98.8,85.18,770921.02,98.1
776461.68,98.8,85.18,770921.02,98.1
776461.68,98.8,85.18,770921.02,98.1
776461.68,98.8,85.18,770921.02,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770967.33,98.1
776461.68,98.8,85.18,770926.87,98.1
776461.68,98.8,85.18,770926.87,98.1
776461.68,98.8,85.18,770926.87,98.1
776461.68,98.8,85.18,770926.87,98.1
776470.99,98.8,85.18,770930.45,98.1
776470.99,98.8,85.18,770930.45,98.1
776470.99,98.8,85.18,770930.45,98.1
776470.99,98.8,85.18,770930.45,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776362.85,98.8,85.18,770820.61,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
776044.75,98.8,85.18,770544.28,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770226.18,98.1
775768.42,98.81,85.19,770207.71,98.1
775768.42,98.81,85.19,770207.71,98.1
775768.42,98.81,85.19,770207.71,98.1
775768.42,98.81,85.19,770207.71,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775768.42,98.81,85.19,770247.57,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770089.14,98.1
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775610.28,98.81,85.19,770238.18,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775452.14,98.81,85.19,770097.82,98.12
775345.87,98.81,85.19,769991.55,98.12
775345.87,98.81,85.19,769988.53,98.12
775345.87,98.81,85.19,769988.53,98.12
775345.87,98.81,85.19,769988.53,98.12
775345.87,98.81,85.19,769988.53,98.12
775345.87,98.81,85.19,769988.53,98.12
775345.87,98.81,85.19,769988.53,98.12
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775349.59,98.81,85.19,770001.32,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769893.0,98.13
775241.16,98.81,85.19,769813.65,98.12
775241.16,98.81,85.19,769813.65,98.12
775241.16,98.81,85.19,769813.65,98.12
775241.16,98.81,85.19,769813.65,98.12
775241.16,98.81,85.19,770007.03,98.14
775241.16,98.81,85.19,770007.03,98.14
775241.16,98.81,85.19,770007.03,98.14
775241.16,98.81,85.19,770007.03,98.14
775241.16,98.81,85.19,770007.03,98.14
775241.16,98.81,85.19,770007.03,98.14
775250.47,98.81,85.19,770093.56,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775257.92,98.81,85.19,770095.23,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775269.0,98.81,85.19,770097.44,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770099.71,98.15
775281.84,98.81,85.19,770071.79,98.15
775281.84,98.81,85.19,770071.79,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
775281.84,98.81,85.19,770101.9,98.15
774963.74,98.81,85.19,769783.8,98.15
774963.74,98.81,85.19,769783.8,98.15
774963.74,98.81,85.19,769783.8,98.15
774963.74,98.81,85.19,769783.8,98.15
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769507.47,98.16
774645.64,98.81,85.19,769486.33,98.15
774645.64,98.81,85.19,769486.33,98.15
774645.64,98.81,85.19,769486.33,98.15
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774487.5,98.81,85.19,769352.4,98.16
774331.23,98.81,85.19,769196.12,98.16
774331.23,98.81,85.19,769196.12,98.16
774224.95,98.81,85.19,769087.69,98.16
774224.95,98.81,85.19,769087.69,98.16
774224.95,98.81,85.19,769087.69,98.16
774230.54,98.81,85.19,769089.31,98.16
774230.54,98.81,85.19,769089.31,98.16
774230.54,98.81,85.19,769089.31,98.16
774230.54,98.81,85.19,769089.31,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769135.62,98.16
774230.54,98.81,85.19,769095.15,98.16
774230.54,98.81,85.19,769095.15,98.16
774230.54,98.81,85.19,769095.15,98.16
774230.54,98.81,85.19,769095.15,98.16
774230.54,98.81,85.19,769095.15,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774234.27,98.81,85.19,769144.79,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
774077.99,98.81,85.19,768988.52,98.16
