ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
666475.85,30.48,11.56,321727.95,14.72
666281.11,30.48,11.55,321559.97,14.71
666088.52,30.48,11.55,321527.57,14.71
665895.93,30.49,11.56,321574.93,14.72
665895.93,30.49,11.56,321574.93,14.72
665737.47,30.48,11.55,321417.12,14.72
665544.88,30.49,11.56,321375.25,14.72
665676.76,30.5,11.57,321358.82,14.73
665676.76,30.5,11.57,321358.82,14.73
665672.14,30.51,11.59,321841.03,14.75
665299.91,30.5,11.58,321447.63,14.74
665107.32,30.51,11.58,321482.67,14.75
664914.73,30.51,11.59,321772.8,14.77
664755.19,30.52,11.59,321769.68,14.77
664562.59,30.53,11.6,321743.93,14.78
664268.12,30.52,11.59,321368.46,14.76
664075.53,30.52,11.59,321418.32,14.77
664070.9,30.53,11.6,321359.63,14.78
663878.31,30.54,11.61,321353.96,14.78
663763.69,30.55,11.62,322359.85,14.84
663999.39,30.57,11.64,322224.8,14.84
664272.56,30.59,11.66,322230.18,14.84
664079.97,30.6,11.67,322206.4,14.85
663887.38,30.6,11.67,322395.1,14.86
663961.5,30.61,11.68,322472.71,14.87
663588.79,30.6,11.67,322361.48,14.86
663828.91,30.62,11.69,322283.71,14.86
663466.2,30.61,11.68,323648.81,14.93
663493.76,30.61,11.68,323771.61,14.94
663579.6,30.62,11.7,323112.17,14.91
663914.83,30.65,11.73,324089.08,14.96
663914.83,30.65,11.73,324089.08,14.96
663860.86,30.66,11.73,323468.32,14.94
664025.78,30.68,11.75,323468.12,14.94
663527.05,30.66,11.74,323135.27,14.93
663334.46,30.67,11.74,323102.87,14.94
663582.75,30.69,11.76,323215.86,14.95
663390.15,30.69,11.76,323181.48,14.95
663197.56,30.7,11.77,323092.71,14.96
663039.6,30.69,11.76,322934.75,14.95
663039.6,30.69,11.76,322934.75,14.95
663034.97,30.7,11.78,323689.33,14.99
662842.38,30.71,11.78,323514.34,14.99
662481.5,30.7,11.77,322986.01,14.97
662476.88,30.71,11.78,323695.34,15.01
662317.33,30.72,11.79,323691.77,15.01
662124.74,30.72,11.79,323662.85,15.02
662120.11,30.73,11.81,323719.47,15.03
661927.52,30.74,11.81,323665.41,15.03
661927.52,30.74,11.81,323665.41,15.03
661734.93,30.75,11.82,323654.72,15.04
661542.34,30.75,11.82,323865.68,15.05
661674.22,30.77,11.84,323943.41,15.06
661481.63,30.77,11.84,324080.38,15.08
661481.63,30.77,11.84,324080.38,15.08
661322.09,30.78,11.85,324083.65,15.08
661322.09,30.78,11.85,324083.65,15.08
661562.21,30.8,11.87,324055.97,15.09
661557.59,30.81,11.88,324045.18,15.09
661552.96,30.82,11.89,324086.43,15.1
661548.33,30.83,11.9,324059.81,15.1
661543.71,30.84,11.91,324047.46,15.11
661543.71,30.84,11.91,324047.46,15.11
661338.99,30.84,11.91,323785.37,15.1
661146.4,30.84,11.91,323768.92,15.1
660773.68,30.83,11.9,324589.86,15.14
660774.66,30.83,11.9,324653.12,15.15
660582.07,30.84,11.91,324584.59,15.15
660422.52,30.84,11.91,324583.7,15.16
660554.41,30.86,11.93,324551.99,15.16
660259.93,30.85,11.92,324618.61,15.17
660255.31,30.86,11.93,324549.36,15.17
660062.72,30.87,11.94,324879.72,15.19
660062.72,30.87,11.94,324935.31,15.19
659870.13,30.87,11.94,324594.65,15.19
659865.5,30.88,11.95,324600.41,15.19
659672.91,30.89,11.96,325078.26,15.22
659672.91,30.89,11.96,325078.26,15.22
659681.05,30.89,11.96,325080.81,15.22
659488.46,30.89,11.96,324952.63,15.22
659328.92,30.9,11.97,324945.3,15.23
659136.33,30.91,11.98,324918.99,15.24
658943.73,30.91,11.98,324962.22,15.24
659275.78,30.93,12.0,325173.76,15.26
659271.15,30.94,12.01,325017.84,15.26
659080.26,30.94,12.01,324908.47,15.25
659080.26,30.94,12.01,324908.47,15.25
658887.67,30.95,12.01,325612.08,15.29
658883.05,30.96,12.03,325542.8,15.3
659123.17,30.97,12.04,325826.43,15.31
658963.62,30.98,12.05,325827.51,15.32
658771.03,30.99,12.06,325804.61,15.33
658501.92,30.98,12.05,325769.81,15.33
658309.33,30.98,12.05,325798.33,15.33
658549.45,31.0,12.07,325777.8,15.34
658356.86,31.01,12.08,325747.73,15.34
658164.27,31.01,12.08,326535.17,15.39
657981.1,31.02,12.09,326129.48,15.38
657981.62,31.02,12.09,326130.31,15.38
657779.61,31.03,12.09,326180.84,15.38
657620.06,31.03,12.1,326176.17,15.39
657247.34,31.02,12.09,325788.97,15.38
657054.75,31.03,12.1,325759.59,15.38
657186.64,31.04,12.11,325890.66,15.39
657182.01,31.05,12.12,325779.89,15.39
656989.42,31.06,12.13,325751.64,15.4
656991.46,31.06,12.13,325760.29,15.4
656991.46,31.06,12.13,325798.67,15.4
656798.87,31.07,12.14,326223.2,15.43
656794.24,31.08,12.15,326343.63,15.44
656789.61,31.09,12.16,326503.63,15.46
656471.12,31.08,12.15,326185.76,15.44
656311.57,31.09,12.16,326182.82,15.45
656311.57,31.09,12.16,326347.67,15.46
655928.3,31.07,12.14,325939.84,15.44
655935.24,31.08,12.14,325917.74,15.44
655742.65,31.08,12.15,325887.3,15.45
655982.77,31.1,12.17,325928.12,15.45
655978.15,31.11,12.18,325898.92,15.46
655785.55,31.12,12.19,325877.43,15.46
655780.93,31.13,12.2,326148.13,15.48
655588.34,31.13,12.2,326295.21,15.5
655395.75,31.14,12.21,326469.15,15.51
655395.75,31.14,12.21,326679.91,15.52
655236.2,31.15,12.22,326683.17,15.53
655043.61,31.15,12.22,326651.04,15.53
655097.66,31.15,12.22,326666.05,15.54
654905.07,31.16,12.23,326720.8,15.55
654712.48,31.17,12.23,326682.69,15.55
654519.89,31.17,12.24,326654.97,15.56
654523.96,31.17,12.24,326657.86,15.56
654523.96,31.17,12.24,326657.86,15.56
654331.37,31.18,12.25,326847.03,15.57
653335.63,31.15,12.21,325849.91,15.53
653335.63,31.15,12.21,325849.91,15.53
653143.03,31.15,12.22,325784.09,15.54
653143.03,31.15,12.22,325784.09,15.54
652950.44,31.16,12.22,325641.85,15.54
652790.9,31.16,12.23,325648.03,15.55
652598.31,31.17,12.24,325607.81,15.55
652405.72,31.18,12.24,325675.56,15.56
652405.72,31.18,12.24,325675.56,15.56
652213.13,31.18,12.25,325624.82,15.57
652020.54,31.19,12.25,325603.77,15.57
651827.95,31.19,12.26,325930.69,15.6
651823.32,31.2,12.27,325848.67,15.6
651823.32,31.2,12.27,325848.67,15.6
651630.73,31.21,12.28,325769.63,15.6
651659.15,31.22,12.29,325780.27,15.61
651466.56,31.23,12.3,325749.04,15.62
651273.97,31.23,12.3,325782.03,15.62
651081.37,31.24,12.31,325952.45,15.64
650888.78,31.25,12.31,325726.93,15.64
650593.48,31.24,12.3,325462.39,15.63
650593.48,31.24,12.3,325462.39,15.63
650588.85,31.25,12.32,325990.7,15.66
650405.68,31.25,12.32,325934.51,15.66
650203.67,31.26,12.33,325813.12,15.66
650044.13,31.27,12.34,325816.38,15.67
649851.53,31.27,12.34,325791.44,15.68
649658.94,31.28,12.35,325774.94,15.69
649466.35,31.28,12.35,325821.01,15.69
649798.4,31.31,12.37,325975.86,15.7
648290.72,31.35,12.42,325917.04,15.76
647973.83,31.35,12.41,325873.4,15.76
648383.03,31.37,12.44,326344.13,15.79
648199.86,31.38,12.44,326222.97,15.79
646692.18,31.42,12.49,326164.14,15.85
646591.66,31.43,12.5,326526.31,15.87
645083.98,31.48,12.55,326467.48,15.93
644924.43,31.49,12.56,326473.66,15.94
644924.43,31.49,12.56,326473.66,15.94
644629.96,31.48,12.55,326246.45,15.93
644629.96,31.48,12.55,326246.45,15.93
644629.96,31.48,12.55,326246.45,15.93
644437.37,31.49,12.55,326222.43,15.94
644677.49,31.51,12.57,326204.29,15.94
644304.78,31.5,12.56,326347.77,15.95
644544.9,31.51,12.58,326266.92,15.95
644540.28,31.53,12.59,326197.06,15.96
644366.53,31.53,12.6,327281.16,16.02
644247.9,31.54,12.61,327169.04,16.02
644198.35,31.55,12.61,327193.99,16.02
643768.73,31.54,12.61,326667.46,16.0
643609.19,31.55,12.61,326666.57,16.01
643416.6,31.55,12.62,326641.32,16.02
643224.01,31.56,12.63,326685.46,16.03
643219.38,31.57,12.64,326653.1,16.03
643026.79,31.58,12.64,326624.53,16.04
643158.67,31.59,12.66,326620.65,16.04
643290.56,31.61,12.68,327469.85,16.09
643097.97,31.62,12.68,327440.57,16.1
642938.42,31.62,12.69,327441.66,16.11
642745.83,31.63,12.7,327418.76,16.11
642553.24,31.64,12.7,327402.4,16.12
642793.36,31.66,12.72,327466.34,16.13
642600.77,31.66,12.73,327402.05,16.13
642408.18,31.67,12.73,327801.55,16.16
642403.56,31.68,12.75,327578.08,16.15
642403.56,31.68,12.75,327578.08,16.15
642109.08,31.67,12.74,327231.52,16.14
641814.61,31.66,12.73,326993.46,16.13
641233.67,31.64,12.71,326409.55,16.11
641109.61,31.64,12.7,326863.33,16.13
640907.6,31.65,12.71,326683.21,16.13
640688.85,31.64,12.7,326481.02,16.12
640529.31,31.65,12.71,326484.28,16.13
640336.72,31.65,12.72,326447.02,16.14
640336.72,31.65,12.72,326448.38,16.14
640144.13,31.66,12.72,326490.06,16.15
639951.54,31.66,12.73,326461.57,16.15
639758.95,31.67,12.74,326438.84,16.16
639566.35,31.68,12.74,326729.17,16.18
639561.73,31.69,12.75,326683.4,16.19
639369.14,31.7,12.76,326611.51,16.19
639209.59,31.7,12.77,326614.78,16.2
639533.92,31.72,12.79,326640.96,16.2
639533.92,31.72,12.79,326640.96,16.2
639529.3,31.74,12.8,326612.56,16.21
639336.71,31.74,12.81,326576.42,16.21
639336.71,31.74,12.81,326576.42,16.21
639144.12,31.75,12.81,326737.62,16.23
638825.05,31.74,12.81,326727.25,16.23
638820.42,31.75,12.82,326564.33,16.23
639060.55,31.77,12.84,327457.36,16.28
639060.55,31.77,12.84,327457.36,16.28
638845.01,31.77,12.83,326761.12,16.25
638830.96,31.78,12.84,327422.12,16.29
638830.96,31.78,12.84,327422.12,16.29
638672.58,31.77,12.84,327263.75,16.28
638513.04,31.78,12.85,327259.08,16.29
638644.92,31.8,12.86,327231.15,16.29
638644.92,31.8,12.86,327231.15,16.29
638350.45,31.79,12.85,327294.17,16.3
638350.45,31.79,12.85,327294.17,16.3
638751.93,31.81,12.88,327247.7,16.3
638747.3,31.83,12.89,327225.53,16.3
638554.71,31.83,12.9,327433.61,16.32
638362.12,31.84,12.9,327406.9,16.33
638057.63,31.83,12.89,327309.66,16.33
637907.25,31.84,12.9,327980.69,16.37
638129.8,31.86,12.92,328131.1,16.38
637970.25,31.86,12.93,328127.98,16.39
637970.25,31.86,12.93,328127.98,16.39
637777.66,31.87,12.94,328102.23,16.4
636269.98,31.92,12.99,328043.4,16.46
636269.98,31.92,12.99,328043.4,16.46
636269.98,31.92,12.99,328043.4,16.46
635888.04,31.91,12.98,327682.22,16.44
635503.15,31.9,12.96,327336.04,16.43
635310.56,31.91,12.97,327515.76,16.45
635719.76,31.93,12.99,327335.04,16.44
635719.76,31.93,12.99,327335.04,16.44
635719.76,31.93,12.99,327335.04,16.44
635715.13,31.94,13.01,327322.47,16.45
635715.13,31.94,13.01,327322.47,16.45
635522.54,31.95,13.01,327882.84,16.48
635517.91,31.96,13.03,327901.62,16.49
635325.32,31.97,13.03,328101.62,16.51
635165.78,31.98,13.04,328104.88,16.52
634973.19,31.98,13.05,328075.48,16.52
635153.25,31.99,13.06,328439.03,16.54
635153.25,31.99,13.06,328439.03,16.54
635153.25,31.99,13.06,328439.03,16.54
635393.38,32.01,13.08,328494.45,16.55
635200.79,32.02,13.08,328455.26,16.56
635008.2,32.02,13.09,328420.92,16.56
634815.61,32.03,13.09,328827.01,16.59
634662.0,32.04,13.1,328877.49,16.6
634490.86,32.04,13.1,328989.09,16.61
634393.42,32.04,13.11,328802.05,16.61
634233.88,32.05,13.12,328799.11,16.62
634474.0,32.07,13.14,328770.92,16.62
634281.41,32.08,13.14,328823.27,16.63
634276.79,32.09,13.15,328777.97,16.63
634272.16,32.1,13.17,328759.59,16.64
634272.16,32.1,13.17,328759.59,16.64
634079.57,32.11,13.17,329112.71,16.67
634079.57,32.11,13.17,329112.71,16.67
633886.98,32.12,13.18,329243.5,16.68
633694.39,32.12,13.19,329395.07,16.7
633722.81,32.14,13.2,329405.71,16.71
633530.22,32.15,13.21,329368.8,16.71
633530.22,32.15,13.21,329368.8,16.71
633396.74,32.14,13.2,329391.24,16.72
633396.74,32.14,13.2,329391.24,16.72
633728.78,32.16,13.23,329428.29,16.72
633536.19,32.17,13.23,329403.47,16.73
633343.6,32.18,13.24,329376.46,16.73
633151.01,32.18,13.25,329834.71,16.77
632960.12,32.18,13.24,329500.5,16.75
632806.51,32.19,13.25,330112.58,16.79
632579.63,32.19,13.26,329874.11,16.79
632420.09,32.2,13.26,329877.37,16.8
632420.09,32.2,13.26,329877.37,16.8
632605.42,32.22,13.28,329841.82,16.8
632412.83,32.23,13.29,329890.41,16.81
632661.12,32.25,13.31,329955.74,16.82
632661.12,32.25,13.31,329955.74,16.82
632468.53,32.25,13.32,329910.08,16.82
632463.9,32.27,13.33,329923.32,16.83
632271.31,32.27,13.34,329904.23,16.84
632078.72,32.28,13.34,330846.48,16.9
631782.32,32.27,13.33,330561.05,16.88
631782.32,32.27,13.33,330561.05,16.88
631622.78,32.28,13.34,330562.14,16.89
631618.15,32.29,13.35,330542.04,16.9
631257.27,32.28,13.34,330086.3,16.88
631505.56,32.3,13.36,330110.43,16.88
631637.44,32.32,13.38,330088.47,16.89
631444.85,32.32,13.39,330205.13,16.9
631073.97,32.31,13.38,330104.35,16.9
630881.38,32.32,13.38,330057.32,16.91
630881.38,32.32,13.38,330057.32,16.91
630881.38,32.32,13.38,330057.32,16.91
630698.21,32.33,13.39,330739.7,16.95
630708.71,32.33,13.39,330850.26,16.96
630506.7,32.33,13.4,330719.0,16.96
630347.15,32.34,13.4,330745.43,16.97
630347.15,32.34,13.4,330745.43,16.97
630348.51,32.34,13.4,330740.21,16.97
630155.92,32.35,13.41,330717.75,16.98
629963.33,32.36,13.42,330713.74,16.99
629958.71,32.37,13.43,330679.51,16.99
629766.11,32.38,13.44,330796.54,17.01
629573.52,32.38,13.44,330669.96,17.01
629813.65,32.4,13.46,330905.5,17.02
629809.02,32.42,13.48,331416.56,17.06
628815.78,32.38,13.44,330424.86,17.02
628656.24,32.39,13.45,330428.12,17.02
628463.65,32.4,13.46,330398.72,17.03
628305.19,32.39,13.45,330240.92,17.03
628112.6,32.4,13.46,330228.88,17.03
627920.01,32.41,13.47,330240.08,17.04
627727.42,32.41,13.47,330227.04,17.05
627781.47,32.41,13.48,330348.43,17.06
627588.87,32.42,13.48,330412.75,17.07
627382.35,32.41,13.48,330213.68,17.06
627094.42,32.41,13.47,329995.58,17.05
627089.79,32.42,13.48,330243.17,17.07
627089.79,32.42,13.48,330243.17,17.07
627089.79,32.42,13.48,330243.17,17.07
627089.79,32.42,13.48,330243.17,17.07
627089.79,32.42,13.48,330243.17,17.07
627329.92,32.44,13.5,330448.23,17.09
627329.92,32.44,13.5,330448.23,17.09
627358.34,32.45,13.51,330458.87,17.09
627382.97,32.46,13.52,330522.92,17.1
627190.38,32.46,13.52,330493.27,17.11
627190.38,32.46,13.52,330493.27,17.11
627185.75,32.48,13.54,330475.67,17.11
626993.16,32.48,13.54,330498.03,17.12
626800.57,32.49,13.55,330477.49,17.13
627040.69,32.51,13.57,330465.47,17.13
626848.1,32.52,13.58,331137.49,17.18
626655.51,32.52,13.58,331094.81,17.18
626680.14,32.52,13.59,331309.92,17.19
626520.6,32.53,13.59,331302.59,17.2
626520.6,32.53,13.59,331302.59,17.2
626350.98,32.54,13.6,331301.17,17.21
626350.98,32.54,13.6,331301.17,17.21
626158.39,32.55,13.61,331274.52,17.22
626290.27,32.57,13.63,331380.58,17.23
626285.65,32.58,13.64,331302.0,17.23
626093.06,32.59,13.65,331276.94,17.24
626095.09,32.59,13.65,331278.98,17.24
626335.22,32.61,13.67,332210.92,17.29
626330.59,32.62,13.68,332113.31,17.3
626138.0,32.63,13.69,332185.82,17.31
626138.0,32.63,13.69,332185.82,17.31
626142.07,32.63,13.69,332198.97,17.31
625939.41,32.63,13.7,332183.25,17.32
625924.72,32.65,13.71,332166.0,17.33
625722.06,32.65,13.72,332186.83,17.34
625519.4,32.66,13.72,332167.47,17.34
625359.86,32.67,13.73,332173.65,17.35
625157.2,32.68,13.74,332160.01,17.36
625142.5,32.69,13.75,332560.67,17.39
623634.82,32.75,13.81,332501.84,17.46
623432.16,32.75,13.82,332430.07,17.46
623239.57,32.76,13.82,332397.76,17.47
623046.98,32.77,13.83,332385.72,17.48
623042.35,32.78,13.84,332465.81,17.49
622849.76,32.79,13.85,332532.05,17.51
622657.17,32.8,13.86,332456.09,17.51
622657.17,32.8,13.86,332456.09,17.51
622657.17,32.8,13.86,332456.09,17.51
622657.17,32.8,13.86,332489.42,17.51
622879.38,32.82,13.88,333052.05,17.55
622879.38,32.82,13.88,333052.05,17.55
622686.79,32.82,13.89,333001.92,17.55
622578.6,32.82,13.88,332895.01,17.55
622578.6,32.82,13.88,332895.01,17.55
622419.06,32.83,13.89,332896.1,17.56
622419.06,32.83,13.89,332896.1,17.56
622419.06,32.83,13.89,332896.1,17.56
622414.43,32.84,13.91,332876.0,17.56
622599.77,32.86,13.93,332899.13,17.57
622407.18,32.87,13.93,332878.43,17.58
622539.06,32.89,13.95,332854.25,17.58
622346.47,32.89,13.96,333511.82,17.63
622153.88,32.9,13.97,333582.0,17.64
621961.29,32.91,13.97,333623.7,17.65
621801.75,32.92,13.98,333620.76,17.66
621609.15,32.93,13.99,333593.39,17.67
621416.56,32.93,14.0,333659.4,17.68
621411.94,32.95,14.01,333601.9,17.69
621219.35,32.95,14.02,333600.47,17.7
621026.76,32.96,14.02,334163.05,17.74
621251.45,32.98,14.05,334228.1,17.75
621251.45,32.98,14.05,334228.1,17.75
620992.62,32.99,14.05,334103.34,17.75
620992.62,32.99,14.05,334103.34,17.75
620833.07,33.0,14.06,334109.51,17.76
620640.48,33.0,14.07,334072.18,17.77
620640.48,33.0,14.07,334072.18,17.77
620635.85,33.02,14.08,334065.95,17.77
620443.26,33.03,14.09,334094.49,17.78
620445.3,33.03,14.09,334097.17,17.78
620252.71,33.03,14.1,334183.77,17.8
620060.12,33.04,14.1,334147.79,17.81
619687.4,33.03,14.09,333982.82,17.8
619819.28,33.05,14.11,334434.19,17.83
619814.66,33.06,14.12,334552.84,17.85
619814.66,33.06,14.12,334552.84,17.85
620087.83,33.08,14.15,334558.22,17.85
620088.81,33.08,14.15,334563.65,17.85
620220.69,33.1,14.17,334527.86,17.85
620028.1,33.11,14.17,334626.25,17.87
620085.58,33.11,14.18,334787.83,17.88
620085.58,33.11,14.18,334787.83,17.88
620080.95,33.13,14.19,334736.83,17.88
620076.33,33.14,14.2,334702.83,17.89
619831.02,33.13,14.2,334503.0,17.88
619638.43,33.14,14.2,334486.42,17.89
619633.8,33.16,14.22,334471.3,17.9
619633.8,33.16,14.22,334471.3,17.9
619633.8,33.16,14.22,334440.53,17.9
619441.21,33.16,14.23,335736.89,17.97
619281.66,33.17,14.23,335735.99,17.98
619089.07,33.18,14.24,335702.84,17.99
618676.38,33.17,14.23,335269.85,17.97
618483.79,33.17,14.24,335416.34,17.99
618291.2,33.18,14.24,335282.88,17.99
618513.41,33.2,14.26,335259.32,18.0
618645.29,33.22,14.28,335879.71,18.04
618360.71,33.21,14.27,335624.36,18.03
618360.71,33.21,14.27,335624.36,18.03
618360.71,33.21,14.27,335654.31,18.03
618360.71,33.21,14.27,335619.6,18.03
618168.12,33.22,14.28,335521.41,18.03
617975.53,33.23,14.29,335638.32,18.05
617815.99,33.24,14.3,335644.49,18.06
617623.4,33.24,14.31,335620.47,18.06
617623.4,33.24,14.31,335742.56,18.07
617230.12,33.23,14.29,335326.08,18.05
616936.63,33.22,14.28,335023.12,18.04
617068.51,33.24,14.3,335004.24,18.05
616875.92,33.25,14.31,335104.54,18.06
616683.33,33.25,14.32,335025.96,18.07
616317.55,33.24,14.3,334675.11,18.05
614809.87,33.31,14.37,334616.28,18.13
614809.87,33.31,14.37,334616.28,18.13
614809.87,33.31,14.37,334616.28,18.13
614617.28,33.31,14.37,335105.98,18.16
614321.98,33.3,14.36,334845.05,18.15
614222.2,33.32,14.38,334666.75,18.15
614124.76,33.33,14.39,334797.65,18.17
613965.21,33.33,14.4,334803.83,18.18
613965.21,33.33,14.4,334803.83,18.18
613967.25,33.33,14.4,334806.48,18.18
613967.25,33.33,14.4,334806.48,18.18
613774.66,33.34,14.4,334766.25,18.19
613774.66,33.34,14.4,334766.25,18.19
613582.07,33.35,14.41,334873.21,18.2
613389.48,33.36,14.42,334813.85,18.21
613629.6,33.38,14.44,334762.59,18.21
613629.6,33.38,14.44,334777.05,18.21
613633.89,33.38,14.44,334781.34,18.21
613629.26,33.39,14.45,335070.37,18.23
613633.33,33.39,14.45,335073.55,18.23
613440.74,33.4,14.46,335103.76,18.25
613248.15,33.41,14.47,335243.89,18.26
612875.44,33.4,14.46,335008.01,18.26
612875.44,33.4,14.46,335008.01,18.26
612715.89,33.41,14.47,335014.19,18.27
612523.3,33.41,14.48,334986.2,18.27
612278.83,33.41,14.47,334767.47,18.27
612274.2,33.42,14.48,334751.9,18.27
612274.2,33.42,14.48,334751.9,18.27
612081.61,33.43,14.49,334773.2,18.28
611889.02,33.44,14.5,334746.39,18.29
611696.43,33.44,14.5,334945.71,18.31
611503.84,33.45,14.51,334793.46,18.31
611311.25,33.46,14.52,334917.56,18.33
611584.42,33.48,14.54,334922.94,18.34
611579.79,33.5,14.56,334901.33,18.34
611579.79,33.5,14.56,334902.2,18.34
611575.16,33.51,14.57,334884.01,18.35
611382.57,33.52,14.58,334933.33,18.36
611390.93,33.52,14.58,334934.98,18.36
611198.34,33.53,14.59,334898.58,18.37
611198.34,33.53,14.59,334898.58,18.37
611005.75,33.54,14.6,334875.86,18.38
610813.16,33.54,14.6,334869.14,18.39
610620.57,33.55,14.61,335672.44,18.44
610461.02,33.56,14.62,335678.62,18.45
610456.4,33.58,14.64,335658.7,18.46
610451.77,33.59,14.65,335635.83,18.47
610447.14,33.61,14.67,335673.99,18.48
610254.55,33.61,14.67,335643.6,18.49
610254.55,33.61,14.67,335637.18,18.49
610254.55,33.61,14.67,335633.91,18.49
610061.96,33.62,14.68,335614.53,18.5
610061.96,33.62,14.68,335614.53,18.5
609869.37,33.63,14.69,336239.18,18.54
609664.65,33.62,14.68,336054.48,18.53
609664.65,33.62,14.68,336054.48,18.53
609849.99,33.64,14.7,336184.56,18.55
610014.92,33.67,14.72,336215.01,18.55
609822.32,33.67,14.73,336191.67,18.56
609459.61,33.66,14.72,335827.4,18.55
609454.98,33.68,14.74,335801.66,18.56
609454.98,33.68,14.74,335801.66,18.56
609262.39,33.68,14.74,335788.6,18.56
609069.8,33.69,14.75,335784.73,18.57
609069.8,33.69,14.75,335784.73,18.57
608872.11,33.69,14.74,335541.9,18.56
608867.48,33.7,14.76,336025.18,18.6
608662.76,33.69,14.75,335820.58,18.59
608470.17,33.7,14.76,335385.94,18.58
608470.17,33.7,14.76,335385.94,18.58
608478.04,33.7,14.76,335582.54,18.59
608285.45,33.71,14.77,336137.87,18.63
608285.45,33.71,14.77,336137.87,18.63
608313.87,33.73,14.79,336148.51,18.64
608121.28,33.73,14.79,336117.28,18.65
607928.69,33.74,14.8,336100.48,18.66
607609.6,33.73,14.79,335781.99,18.64
607417.01,33.74,14.8,335800.07,18.65
607224.42,33.75,14.81,335826.27,18.66
607031.83,33.76,14.81,335798.83,18.67
607031.83,33.76,14.81,335798.83,18.67
606848.66,33.76,14.82,336148.99,18.7
606646.65,33.77,14.83,335943.71,18.7
606675.07,33.79,14.85,335954.35,18.71
606482.47,33.8,14.85,335929.97,18.72
606477.85,33.81,14.87,335907.1,18.73
606320.94,33.81,14.86,335750.19,18.72
606128.35,33.81,14.87,335800.34,18.73
606368.47,33.84,14.89,335761.99,18.74
606175.88,33.84,14.9,335739.99,18.75
605983.29,33.85,14.91,336378.73,18.79
605790.7,33.86,14.92,336369.33,18.8
605631.16,33.87,14.93,336372.59,18.81
605258.44,33.86,14.92,336166.37,18.81
605490.4,33.88,14.94,336185.85,18.81
605297.81,33.89,14.95,336159.04,18.82
605105.22,33.9,14.95,336149.52,18.83
604912.63,33.9,14.96,336118.82,18.84
604621.05,33.89,14.95,335836.2,18.83
604428.46,33.9,14.96,336165.55,18.86
604428.46,33.9,14.96,336165.55,18.86
604428.71,33.9,14.96,336174.5,18.86
604432.78,33.9,14.96,336179.36,18.86
604240.19,33.91,14.97,336085.47,18.86
604047.6,33.92,14.98,336263.14,18.88
603673.04,33.91,14.97,335885.47,18.87
603513.5,33.92,14.98,335891.65,18.88
603508.87,33.93,14.99,335871.73,18.88
603508.87,33.93,14.99,335871.73,18.88
603316.28,33.94,15.0,335848.08,18.89
603123.69,33.95,15.01,335906.52,18.91
602931.1,33.96,15.01,335853.15,18.92
603081.83,33.98,15.04,336749.14,18.97
603099.77,34.0,15.06,336741.73,18.98
603129.37,34.0,15.06,336844.49,18.99
603129.37,34.0,15.06,336844.49,18.99
602707.4,34.0,15.05,336415.52,18.98
602547.85,34.01,15.06,336421.7,18.99
602355.26,34.01,15.07,336389.38,19.0
602162.67,34.02,15.08,336435.06,19.01
602162.67,34.02,15.08,336435.06,19.01
601970.08,34.03,15.09,336430.96,19.02
601805.76,34.04,15.1,336603.79,19.04
602094.99,34.07,15.13,336861.45,19.06
602094.99,34.07,15.13,336861.45,19.06
602094.99,34.07,15.13,336861.45,19.06
602330.72,34.1,15.16,337588.73,19.11
601906.57,34.09,15.15,337054.86,19.09
601747.02,34.1,15.16,337055.94,19.1
601747.02,34.1,15.16,337055.94,19.1
601453.04,34.09,15.15,336788.04,19.09
601260.45,34.1,15.16,336753.56,19.1
601260.45,34.1,15.16,336753.56,19.1
601260.45,34.1,15.16,336753.56,19.1
601392.33,34.12,15.18,336770.29,19.11
601199.74,34.13,15.18,336761.4,19.12
601199.74,34.13,15.18,336761.4,19.12
601199.74,34.13,15.18,336761.4,19.12
601007.15,34.14,15.19,336742.29,19.13
601139.03,34.16,15.21,337123.53,19.15
600946.44,34.16,15.22,337008.34,19.16
600753.85,34.17,15.23,337393.35,19.19
600594.31,34.18,15.24,337388.68,19.2
600834.43,34.21,15.26,337361.5,19.21
600494.74,34.19,15.25,337009.56,19.19
600302.15,34.2,15.26,337060.02,19.2
600109.55,34.21,15.27,337017.85,19.21
599736.84,34.2,15.25,336999.35,19.22
599736.84,34.2,15.25,336999.35,19.22
599976.96,34.22,15.28,337259.53,19.24
599784.37,34.23,15.29,337173.83,19.24
599601.21,34.24,15.3,337063.65,19.25
599723.67,34.26,15.31,337836.78,19.3
599752.08,34.28,15.33,337847.42,19.31
599752.08,34.28,15.33,337812.34,19.31
