ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1604254.97,27.12,1.54,267961.32,4.53
1604188.09,27.12,1.55,268125.8,4.53
1603802.9,27.12,1.54,267876.16,4.53
1603547.16,27.12,1.54,267780.32,4.53
1603547.16,27.12,1.54,267780.32,4.53
1603701.72,27.12,1.55,267466.15,4.52
1603445.98,27.12,1.55,267422.38,4.52
1603445.98,27.12,1.55,267422.38,4.52
1603190.24,27.12,1.55,267422.38,4.52
1603190.24,27.12,1.55,267422.38,4.52
1602448.65,27.12,1.54,266630.58,4.51
1602522.52,27.12,1.55,266652.26,4.51
1602266.78,27.12,1.55,266900.94,4.52
1601967.18,27.12,1.54,266616.81,4.51
1601967.18,27.12,1.54,266616.81,4.51
1602156.63,27.12,1.55,266702.74,4.51
1602156.63,27.12,1.55,266702.74,4.51
1601900.89,27.12,1.55,266945.9,4.52
1601701.33,27.12,1.55,266755.7,4.52
1601445.59,27.12,1.55,266769.29,4.52
1601060.4,27.12,1.54,266456.43,4.51
1600993.51,27.12,1.55,266539.33,4.51
1601182.97,27.12,1.55,266611.68,4.52
1600927.23,27.12,1.55,266805.21,4.52
1600552.04,27.12,1.55,266565.56,4.52
1600485.15,27.12,1.55,266654.68,4.52
1600229.42,27.12,1.55,266662.06,4.52
1600418.87,27.13,1.55,266747.99,4.52
1600163.13,27.13,1.55,266927.94,4.53
1599907.39,27.13,1.56,266991.91,4.53
1599651.65,27.13,1.56,266884.17,4.53
1599395.91,27.13,1.56,266840.4,4.53
1599395.91,27.13,1.56,266840.4,4.53
1599010.72,27.13,1.55,266590.75,4.52
1598754.98,27.13,1.55,266590.75,4.52
1598499.24,27.13,1.55,266546.98,4.52
1598688.7,27.13,1.56,266968.48,4.53
1598688.7,27.13,1.56,266968.48,4.53
1598621.81,27.13,1.56,267057.6,4.53
1598621.81,27.13,1.56,267057.6,4.53
1598236.62,27.13,1.56,266696.1,4.53
1597980.88,27.13,1.56,266703.47,4.53
1597725.15,27.13,1.56,266717.06,4.53
1597725.15,27.13,1.56,266717.06,4.53
1597914.6,27.14,1.56,266969.35,4.53
1597658.86,27.14,1.56,266967.76,4.53
1597283.67,27.13,1.56,266728.11,4.53
1597027.93,27.13,1.56,266685.93,4.53
1597217.38,27.14,1.56,266771.86,4.53
1597217.38,27.14,1.56,267162.5,4.54
1597150.5,27.14,1.57,267453.45,4.54
1597094.54,27.14,1.57,266934.51,4.54
1596858.08,27.14,1.57,266900.51,4.54
1596867.02,27.14,1.57,266853.48,4.54
1596867.02,27.14,1.57,268767.71,4.57
1597153.37,27.15,1.58,268839.33,4.57
1596897.63,27.15,1.58,269240.75,4.58
1597199.84,27.15,1.58,270412.05,4.6
1596944.1,27.15,1.58,270425.64,4.6
1596492.01,27.15,1.58,269998.82,4.59
1596778.36,27.16,1.58,270309.65,4.6
1596932.92,27.16,1.59,269995.48,4.59
1596677.18,27.16,1.59,269934.65,4.59
1602329.06,27.26,1.69,274458.5,4.67
1602170.2,27.26,1.68,274316.61,4.67
1602052.85,27.26,1.68,274358.38,4.67
1602052.85,27.26,1.68,274353.86,4.67
1602126.71,27.26,1.69,274662.64,4.67
1602126.71,27.26,1.69,274702.07,4.67
1602126.71,27.26,1.69,275230.76,4.68
1601870.97,27.26,1.69,275238.69,4.68
1601615.23,27.26,1.69,275186.99,4.68
1601063.64,27.26,1.68,274585.19,4.67
1600807.91,27.26,1.68,274541.42,4.67
1600383.17,27.25,1.68,274131.47,4.67
1600127.43,27.25,1.68,274131.47,4.67
1600127.43,27.25,1.68,273596.7,4.66
1600670.31,27.26,1.69,273674.99,4.66
1600745.19,27.26,1.69,278730.72,4.75
1599722.24,27.27,1.69,278277.43,4.74
1599722.24,27.27,1.69,278354.61,4.74
1599662.33,27.27,1.69,278240.34,4.74
1599406.59,27.27,1.69,278196.57,4.74
1599150.85,27.27,1.69,278196.57,4.74
1598895.12,27.27,1.69,278152.8,4.74
1598639.38,27.27,1.69,278152.8,4.74
1598383.64,27.27,1.69,278109.03,4.74
1598224.78,27.27,1.69,277950.36,4.74
1599874.88,27.29,1.72,279886.63,4.77
1599874.88,27.29,1.72,279844.36,4.77
1599619.14,27.29,1.72,279844.36,4.78
1599363.4,27.29,1.72,279800.59,4.78
1599153.8,27.29,1.72,279601.03,4.77
1598898.06,27.29,1.72,279601.03,4.77
1598642.32,27.29,1.72,279557.26,4.77
1598130.85,27.29,1.72,279513.49,4.77
1600940.74,27.34,1.77,279904.9,4.78
1601138.59,27.35,1.77,280220.39,4.79
1600882.85,27.35,1.77,280176.62,4.79
1600882.85,27.35,1.77,280134.3,4.79
1600627.12,27.35,1.77,280134.3,4.79
1600560.23,27.35,1.78,280223.43,4.79
1600304.5,27.35,1.78,280230.8,4.79
1600048.76,27.35,1.78,280187.03,4.79
1599793.02,27.35,1.78,280187.03,4.79
1599537.28,27.35,1.78,280143.26,4.79
1599301.31,27.35,1.78,280034.57,4.79
1599301.31,27.35,1.78,283788.58,4.85
1599045.57,27.35,1.78,283788.58,4.85
1599235.02,27.35,1.78,283874.51,4.86
1599308.89,27.36,1.79,284258.95,4.86
1598923.7,27.35,1.78,284070.79,4.86
1599336.67,27.37,1.79,283964.82,4.86
1600007.63,27.38,1.81,284156.47,4.86
1599279.64,27.37,1.8,283388.85,4.85
1599779.64,27.38,1.81,283364.62,4.85
1599969.1,27.39,1.82,283450.55,4.85
1599759.49,27.39,1.81,283304.58,4.85
1599503.75,27.39,1.81,283597.0,4.86
1599248.02,27.39,1.81,283553.23,4.86
1598992.28,27.39,1.81,283553.23,4.86
1598992.28,27.39,1.81,283630.41,4.86
1599569.05,27.4,1.82,285964.46,4.9
1599569.05,27.4,1.82,285879.88,4.9
1599313.32,27.4,1.82,285893.47,4.9
1599057.58,27.4,1.82,285836.11,4.9
1597011.67,27.4,1.83,285828.71,4.9
1597044.63,27.4,1.83,285866.97,4.9
1597044.63,27.4,1.83,289620.98,4.97
1596988.67,27.41,1.83,289102.04,4.96
1596603.48,27.4,1.83,288739.92,4.96
1596262.41,27.4,1.83,288342.89,4.95
1596262.41,27.4,1.83,288342.89,4.95
1599465.44,27.45,1.88,289276.58,4.97
1599209.7,27.46,1.88,289232.81,4.97
1598953.96,27.46,1.88,289232.81,4.97
1599028.85,27.46,1.88,289821.02,4.98
1598773.11,27.46,1.88,289777.25,4.98
1598517.37,27.46,1.88,289777.25,4.98
1598261.63,27.46,1.88,289733.48,4.98
1598795.62,27.47,1.89,289895.53,4.98
1598728.74,27.47,1.9,290074.56,4.98
1598473.0,27.47,1.9,290030.79,4.98
1598217.26,27.47,1.9,290030.79,4.99
1597961.52,27.47,1.9,289987.02,4.99
1598319.62,27.48,1.9,290586.72,5.0
1598252.74,27.48,1.91,290675.84,5.0
1597997.0,27.48,1.91,290683.21,5.0
1597804.68,27.48,1.91,290417.78,4.99
1597463.16,27.47,1.9,290163.51,4.99
1597207.42,27.48,1.9,290119.74,4.99
1600378.36,27.53,1.96,293392.71,5.05
1600122.62,27.53,1.96,293392.71,5.05
1600122.62,27.53,1.96,293392.71,5.05
1600122.62,27.53,1.96,293392.71,5.05
1599963.76,27.53,1.95,293320.3,5.05
1599963.76,27.53,1.95,293320.3,5.05
1599708.03,27.53,1.95,293333.89,5.05
1599781.89,27.53,1.96,293590.13,5.05
1599715.01,27.54,1.96,293679.25,5.06
1599904.46,27.54,1.97,293967.01,5.06
1599904.46,27.54,1.97,294044.2,5.06
1599648.72,27.54,1.97,294000.43,5.06
1599777.03,27.55,1.97,294368.82,5.07
1599710.15,27.55,1.98,294457.94,5.07
1599454.41,27.55,1.98,294465.31,5.07
1599198.67,27.55,1.98,294473.23,5.07
1598942.93,27.55,1.98,294421.54,5.07
1598687.19,27.55,1.98,294377.77,5.07
1598852.97,27.56,1.98,294786.17,5.08
1598597.23,27.56,1.98,294794.09,5.08
1598341.49,27.56,1.98,294742.4,5.08
1597956.3,27.55,1.98,294559.76,5.08
1598627.26,27.57,1.99,294751.41,5.08
1599040.23,27.58,2.0,294645.44,5.08
1599040.23,27.58,2.0,295453.55,5.1
1599229.69,27.58,2.01,295525.9,5.1
1597183.78,27.59,2.01,295518.51,5.1
1597257.64,27.59,2.02,296138.08,5.12
1597412.2,27.6,2.02,295813.45,5.11
1597156.46,27.6,2.02,295827.04,5.11
1596900.72,27.6,2.02,295769.68,5.11
1596974.58,27.6,2.03,295791.36,5.11
1596674.98,27.6,2.03,295507.76,5.11
1596674.98,27.6,2.03,295507.76,5.11
1596419.24,27.6,2.03,295756.44,5.11
1596419.24,27.6,2.03,295756.44,5.11
1596419.24,27.6,2.03,295756.44,5.11
1596119.64,27.6,2.02,295377.62,5.11
1594073.73,27.6,2.02,295370.23,5.11
1593864.13,27.6,2.02,295176.1,5.11
1593608.39,27.6,2.02,295184.02,5.11
1593223.2,27.59,2.02,294917.13,5.11
1592685.21,27.59,2.01,294339.52,5.1
1592429.47,27.59,2.01,294287.82,5.1
1591687.88,27.58,2.01,293506.49,5.09
1591432.14,27.58,2.01,293462.72,5.09
1591176.41,27.58,2.01,293462.72,5.09
1591847.36,27.59,2.02,293654.37,5.09
1591591.63,27.59,2.02,293610.6,5.09
1591335.89,27.59,2.02,293610.6,5.09
1591080.15,27.59,2.02,293566.83,5.09
1591155.03,27.6,2.02,293294.59,5.09
1590899.29,27.6,2.02,293294.59,5.09
1590361.3,27.59,2.02,292716.97,5.08
1590515.86,27.6,2.02,292392.33,5.07
1590184.27,27.6,2.02,292021.0,5.07
1589928.54,27.6,2.02,292034.59,5.07
1589634.49,27.59,2.02,291756.2,5.06
1593339.41,27.66,2.08,298912.97,5.19
1593047.89,27.65,2.08,298634.58,5.18
1592792.16,27.65,2.08,298577.22,5.18
1592536.42,27.65,2.08,298590.81,5.18
1592536.42,27.65,2.08,298590.81,5.18
1592536.42,27.65,2.08,298590.81,5.18
1592024.94,27.65,2.08,298547.04,5.19
1592214.39,27.66,2.09,298799.33,5.19
1591829.2,27.66,2.08,298549.68,5.19
1591829.2,27.66,2.08,298549.68,5.19
1592018.65,27.66,2.09,298635.61,5.19
1592018.65,27.66,2.09,298712.79,5.19
1591762.91,27.66,2.09,299003.68,5.2
1591377.72,27.66,2.08,298643.09,5.19
1591567.17,27.66,2.09,298715.44,5.19
1591567.17,27.66,2.09,298715.44,5.19
1591567.17,27.66,2.09,298673.17,5.19
1591311.44,27.66,2.09,298977.77,5.2
1591311.44,27.66,2.09,298977.77,5.2
1591386.32,27.66,2.09,299555.92,5.21
1591233.81,27.66,2.09,299351.15,5.2
1590978.07,27.66,2.09,299307.38,5.2
1590722.33,27.66,2.09,299307.38,5.21
1594427.25,27.73,2.15,306464.16,5.33
1594171.52,27.73,2.15,306420.39,5.33
1594171.52,27.73,2.15,306417.05,5.33
1594360.97,27.73,2.16,306837.64,5.34
1594360.97,27.73,2.16,307312.58,5.35
1594202.11,27.73,2.16,307164.45,5.34
1594276.88,27.74,2.16,306675.15,5.34
1594276.88,27.74,2.16,308720.09,5.37
1594021.14,27.74,2.16,308676.32,5.37
1593635.95,27.73,2.16,308315.72,5.37
1593380.21,27.73,2.16,308315.72,5.37
1593124.48,27.73,2.16,308271.95,5.37
1592868.74,27.73,2.16,308271.95,5.37
1592613.0,27.74,2.16,308285.54,5.37
1592686.86,27.74,2.17,308541.78,5.37
1592686.86,27.74,2.17,308231.85,5.37
1595898.81,27.8,2.22,313700.14,5.46
1595237.01,27.79,2.22,313083.47,5.45
1594981.27,27.79,2.22,313074.5,5.45
1594981.27,27.79,2.22,313071.16,5.45
1594981.27,27.79,2.22,313067.1,5.45
1594725.53,27.79,2.22,313004.45,5.45
1594469.79,27.79,2.22,312960.68,5.45
1594402.91,27.79,2.22,313139.71,5.46
1594147.17,27.79,2.22,313095.94,5.46
1593891.43,27.79,2.22,313095.94,5.46
1593891.43,27.79,2.22,313129.38,5.46
1593635.69,27.79,2.22,313085.61,5.46
1593379.95,27.79,2.22,313085.61,5.46
1593922.83,27.81,2.23,313163.91,5.46
1593667.09,27.81,2.23,313120.14,5.46
1593411.35,27.81,2.23,313120.14,5.46
1593155.61,27.81,2.23,313128.06,5.47
1592899.87,27.81,2.23,313076.37,5.47
1592974.76,27.81,2.24,319183.74,5.57
1592534.41,27.81,2.23,318679.68,5.56
1592534.41,27.81,2.23,318756.86,5.57
1592278.68,27.81,2.23,318713.09,5.57
1592119.82,27.8,2.23,318565.55,5.56
1591864.08,27.8,2.23,318565.55,5.56
1592018.64,27.81,2.24,318251.38,5.56
1592208.09,27.82,2.24,318337.31,5.56
1591952.35,27.82,2.24,318517.26,5.57
1592106.91,27.83,2.25,318192.63,5.56
1591365.32,27.82,2.24,317400.83,5.55
1590980.13,27.81,2.24,317151.18,5.54
1590680.53,27.81,2.24,316867.58,5.54
1590424.79,27.81,2.24,316881.17,5.54
1590135.23,27.81,2.23,316600.96,5.54
1589879.49,27.81,2.23,316543.6,5.54
1593016.55,27.86,2.29,317943.24,5.56
1593157.74,27.87,2.29,317565.48,5.56
1593312.29,27.88,2.3,317240.84,5.55
1593312.29,27.88,2.3,317198.58,5.55
1593312.29,27.88,2.3,317156.26,5.55
1592760.71,27.87,2.3,316564.93,5.54
1592950.16,27.88,2.3,316650.86,5.54
1592950.16,27.88,2.3,321529.85,5.63
1592694.42,27.88,2.3,321815.48,5.63
1592438.68,27.88,2.3,321771.71,5.63
1592182.94,27.88,2.3,321771.71,5.63
1591864.73,27.87,2.3,321453.5,5.63
1591479.54,27.87,2.3,321098.17,5.62
1590479.54,27.86,2.28,320098.17,5.61
1590677.39,27.86,2.29,320104.16,5.61
1593715.5,27.92,2.34,322667.11,5.65
1593479.53,27.91,2.34,322861.18,5.66
1592737.94,27.91,2.33,322079.85,5.64
1592927.39,27.91,2.34,322363.65,5.65
1592860.51,27.91,2.34,322452.77,5.65
1592604.77,27.91,2.34,322460.15,5.65
1592349.03,27.91,2.34,322468.07,5.65
1592093.3,27.92,2.34,322416.38,5.65
1591837.56,27.92,2.34,322350.05,5.65
1591581.82,27.92,2.34,322344.76,5.65
1591736.38,27.92,2.35,322030.59,5.65
1591903.97,27.93,2.36,321679.24,5.64
1591162.38,27.92,2.35,320887.44,5.63
1590906.65,27.92,2.35,320901.03,5.63
1590683.97,27.92,2.35,320755.08,5.63
1590119.34,27.92,2.34,320190.45,5.62
1590119.34,27.92,2.34,320267.63,5.62
1590052.46,27.92,2.34,320350.54,5.62
1590052.46,27.92,2.34,321158.66,5.64
1590126.32,27.92,2.35,321180.33,5.64
1596080.41,28.03,2.45,328287.63,5.76
1598822.56,28.08,2.5,328605.35,5.77
1598447.37,28.07,2.5,328352.06,5.77
1598191.63,28.07,2.5,328600.21,5.77
1598381.08,28.08,2.5,328686.14,5.77
1598546.86,28.08,2.51,329383.55,5.79
1598291.12,28.08,2.51,329339.78,5.79
1598035.38,28.08,2.51,329339.78,5.79
1597650.19,28.08,2.51,328915.19,5.78
1597405.37,28.08,2.51,328203.8,5.77
1597405.37,28.08,2.51,328200.46,5.77
1597063.16,28.08,2.5,327805.88,5.76
1597063.16,28.08,2.5,327859.63,5.76
1597365.37,28.08,2.51,328649.6,5.78
1597147.75,28.08,2.51,328442.8,5.77
1597453.6,28.09,2.52,327954.86,5.77
1596982.23,28.09,2.51,327768.49,5.76
1600671.11,28.15,2.58,332957.7,5.86
1600860.56,28.16,2.58,333030.06,5.86
1603602.71,28.2,2.63,333489.61,5.87
1603602.71,28.2,2.63,333534.09,5.87
1603535.83,28.21,2.63,333838.63,5.87
1603280.09,28.21,2.63,333794.86,5.87
1603213.21,28.21,2.64,333973.89,5.88
1602957.47,28.21,2.64,333930.12,5.88
1602957.47,28.21,2.64,333914.6,5.88
1602572.28,28.21,2.63,333731.96,5.87
1602761.73,28.21,2.64,334104.83,5.88
1602705.77,28.22,2.64,333585.88,5.87
1602714.7,28.22,2.64,333538.86,5.87
1602415.1,28.22,2.64,333255.26,5.87
1602159.36,28.22,2.64,333253.66,5.87
1602159.36,28.22,2.64,333275.03,5.87
1601903.62,28.22,2.64,333232.86,5.87
1601647.88,28.22,2.64,333166.53,5.87
1601813.66,28.22,2.65,333571.73,5.88
1604729.64,28.27,2.7,334129.79,5.89
1604473.9,28.27,2.7,334137.71,5.89
1604218.16,28.27,2.7,334086.02,5.89
1603926.64,28.27,2.7,333873.5,5.88
1603709.02,28.27,2.69,333669.15,5.88
1603453.28,28.27,2.69,333625.38,5.88
1603197.54,28.27,2.7,333625.38,5.88
1602941.81,28.27,2.7,333581.61,5.88
1602941.81,28.27,2.7,333575.5,5.88
1602686.07,28.27,2.7,333575.5,5.88
1602619.18,28.27,2.7,333642.31,5.89
1602233.99,28.27,2.69,333329.45,5.88
1602233.99,28.27,2.69,333338.92,5.88
1601978.25,28.27,2.7,333381.12,5.88
1601722.52,28.27,2.7,333379.53,5.88
1601911.97,28.28,2.7,333647.0,5.89
1601620.45,28.27,2.7,333345.34,5.88
1601364.71,28.27,2.7,333301.57,5.88
1601364.71,28.27,2.7,333301.57,5.88
1601364.71,28.27,2.7,333301.57,5.88
1601108.97,28.27,2.7,333301.57,5.89
1600733.78,28.27,2.69,333061.92,5.88
1600478.04,28.27,2.69,333018.15,5.88
1600478.04,28.27,2.69,333018.15,5.88
1600222.3,28.27,2.7,333018.15,5.88
1600166.34,28.27,2.7,332499.2,5.87
1600166.34,28.27,2.7,332499.2,5.87
1600166.34,28.27,2.7,332499.2,5.87
1599825.28,28.27,2.7,332102.18,5.87
1599569.54,28.27,2.7,332100.58,5.87
1599758.99,28.28,2.7,332368.06,5.87
1599503.25,28.28,2.7,332310.5,5.87
1599247.51,28.28,2.7,332296.44,5.88
1598991.77,28.28,2.7,332353.8,5.88
1598736.03,28.28,2.71,332252.67,5.88
1598890.59,28.29,2.71,331928.03,5.87
1598339.0,28.28,2.71,331336.7,5.86
1598083.26,28.28,2.71,331292.93,5.86
1597827.53,28.28,2.71,331292.93,5.86
1597827.53,28.28,2.71,331292.93,5.86
1597571.79,28.28,2.71,331249.16,5.86
1597316.05,28.28,2.71,331249.16,5.87
1597260.09,28.29,2.71,330730.21,5.86
1597106.73,28.29,2.71,330503.75,5.85
1596721.54,28.28,2.71,330254.1,5.85
1596721.54,28.28,2.71,330254.1,5.85
1596465.8,28.28,2.71,330262.02,5.85
1596210.06,28.28,2.71,330210.33,5.85
1595954.33,28.28,2.71,330208.74,5.85
1595954.33,28.28,2.71,330208.74,5.85
1595698.59,28.29,2.71,330166.56,5.85
1595888.04,28.29,2.72,330238.91,5.85
1595502.85,28.29,2.71,330122.79,5.85
1595247.11,28.29,2.71,330182.79,5.85
1594991.37,28.29,2.71,330139.02,5.86
1594991.37,28.29,2.71,330139.02,5.86
1595180.82,28.29,2.72,330559.91,5.86
1595335.38,28.3,2.73,330245.74,5.86
1594783.79,28.3,2.72,329643.94,5.85
1594528.05,28.3,2.72,329600.17,5.85
1594528.05,28.3,2.72,329595.66,5.85
1594272.32,28.3,2.72,329595.66,5.85
1594272.32,28.3,2.72,329592.77,5.85
1594016.58,28.3,2.72,329549.0,5.85
1594016.58,28.3,2.72,329549.0,5.85
1593631.39,28.29,2.72,329188.11,5.84
1593375.65,28.29,2.72,329188.11,5.85
1593308.77,28.3,2.72,329277.23,5.85
1593053.03,28.3,2.72,329284.61,5.85
1592797.29,28.3,2.72,329240.84,5.85
1592797.29,28.3,2.72,331158.41,5.88
1592730.41,28.3,2.73,331337.44,5.89
1592663.52,28.3,2.73,331426.57,5.89
1592852.98,28.31,2.73,331714.33,5.9
1592852.98,28.31,2.73,332305.35,5.91
1592597.24,28.31,2.73,332261.58,5.91
1592672.12,28.31,2.74,333522.34,5.93
1592350.6,28.31,2.73,333211.84,5.92
1592094.86,28.31,2.73,333211.84,5.92
1592094.86,28.31,2.73,333207.33,5.92
1592262.46,28.31,2.74,332855.99,5.92
1592006.72,28.31,2.74,332863.91,5.92
1591662.09,28.31,2.74,332519.28,5.91
1591425.64,28.31,2.74,332482.34,5.91
1591169.9,28.31,2.74,332430.65,5.91
1591367.75,28.32,2.74,332436.64,5.92
1591112.01,28.32,2.74,332818.52,5.92
1590728.42,28.31,2.74,332456.88,5.92
1590728.42,28.31,2.74,332496.31,5.92
1591014.78,28.32,2.74,332567.93,5.92
1590759.04,28.32,2.74,332969.86,5.93
1590503.3,28.32,2.75,332983.45,5.93
1590436.42,28.32,2.75,333066.36,5.93
1590180.68,28.32,2.75,333054.34,5.93
1589924.94,28.32,2.75,332994.74,5.93
1589999.82,28.32,2.75,333572.89,5.94
1589487.73,28.32,2.74,333085.56,5.93
1589856.75,28.33,2.75,332732.73,5.93
1589948.01,28.33,2.76,333096.65,5.94
1593652.93,28.4,2.82,340253.42,6.06
1592905.63,28.39,2.81,339436.36,6.05
1593095.08,28.39,2.82,339522.29,6.05
1592839.34,28.39,2.82,339702.24,6.06
1592583.6,28.39,2.82,339715.83,6.06
1592198.41,28.39,2.82,339466.18,6.05
1592198.41,28.39,2.82,339462.85,6.05
1592131.53,28.39,2.82,339545.75,6.06
1592131.53,28.39,2.82,339541.69,6.06
1592131.53,28.39,2.82,339541.69,6.06
1591875.79,28.39,2.82,339497.92,6.06
1591808.91,28.4,2.82,339677.1,6.06
1591553.17,28.4,2.82,339690.69,6.06
1591297.43,28.4,2.82,339633.33,6.06
1591041.69,28.4,2.82,339646.92,6.06
1590785.95,28.4,2.82,339589.56,6.06
1590392.79,28.4,2.82,338894.34,6.05
1589842.35,28.39,2.82,338391.85,6.04
1589586.61,28.39,2.82,338348.08,6.04
1589586.61,28.39,2.82,338348.08,6.04
1589330.87,28.39,2.82,338348.08,6.04
1589075.13,28.39,2.82,338304.31,6.04
1589008.25,28.39,2.82,338485.32,6.05
1588752.51,28.39,2.82,338498.91,6.05
1588685.63,28.4,2.82,338621.37,6.05
1588429.89,28.4,2.82,338629.29,6.05
1591468.0,28.45,2.88,345949.86,6.18
1591754.35,28.46,2.89,346266.35,6.19
1591421.0,28.46,2.88,346096.04,6.19
1591779.1,28.46,2.89,346153.52,6.19
1591523.36,28.46,2.89,346649.96,6.2
1591456.48,28.47,2.89,346739.08,6.2
1591200.74,28.47,2.89,346785.37,6.2
1591133.86,28.47,2.9,346874.49,6.21
1591133.86,28.47,2.9,346874.49,6.21
1591066.98,28.47,2.9,347022.13,6.21
1590755.57,28.47,2.9,346647.6,6.2
1590499.83,28.47,2.9,346655.52,6.21
1590244.1,28.47,2.9,346603.83,6.21
1590244.1,28.47,2.9,346603.83,6.21
1589988.36,28.47,2.9,346602.23,6.21
1589921.47,28.47,2.9,346700.32,6.21
1590110.93,28.48,2.91,346786.25,6.21
1589855.19,28.48,2.91,346966.2,6.22
1589642.75,28.48,2.9,346833.05,6.21
1589797.31,28.49,2.91,346518.88,6.21
1589541.57,28.49,2.91,346580.43,6.21
1589285.83,28.49,2.91,346475.11,6.21
1589285.83,28.49,2.91,346475.11,6.21
1589030.09,28.49,2.91,346488.7,6.21
1588774.35,28.49,2.91,346431.34,6.21
1588222.77,28.48,2.91,345829.54,6.2
1588070.26,28.48,2.91,345798.47,6.2
1587814.52,28.48,2.91,345796.88,6.2
1587814.52,28.48,2.91,345796.88,6.2
1587747.64,28.48,2.91,345894.97,6.21
1587928.69,28.49,2.92,346127.43,6.21
1587541.9,28.49,2.91,345900.11,6.21
1587541.9,28.49,2.91,345900.11,6.21
1587286.16,28.49,2.91,345901.2,6.21
1587219.28,28.49,2.91,345990.32,6.21
1586963.54,28.49,2.92,345997.69,6.21
1586963.54,28.49,2.92,346074.88,6.21
1586963.54,28.49,2.92,346048.11,6.21
1587038.31,28.5,2.92,345558.81,6.2
1587038.31,28.5,2.92,345501.0,6.2
1587016.65,28.5,2.92,345545.23,6.2
1586960.69,28.5,2.93,345026.28,6.2
1586704.95,28.5,2.93,344982.51,6.2
1586363.88,28.5,2.93,344585.48,6.19
1590354.97,28.57,3.0,350622.48,6.3
1590520.75,28.58,3.0,351030.42,6.31
1590520.75,28.58,3.0,351107.6,6.31
1590265.01,28.58,3.0,351063.83,6.31
1590454.46,28.58,3.01,351484.42,6.32
1590398.5,28.59,3.01,350965.48,6.31
1590398.5,28.59,3.01,350923.21,6.31
1590245.14,28.59,3.01,350696.75,6.3
1589989.4,28.59,3.01,350652.98,6.3
1589697.89,28.58,3.01,350375.04,6.3
1589312.7,28.58,3.01,350014.45,6.29
1589245.81,28.58,3.01,350193.48,6.3
1589319.68,28.59,3.01,350215.16,6.3
1589063.94,28.59,3.01,350463.31,6.31
1588997.06,28.59,3.02,350530.12,6.31
1588997.06,28.59,3.02,350487.8,6.31
1588741.32,28.59,3.02,350531.87,6.31
1592521.13,28.66,3.09,358309.1,6.45
1592465.16,28.66,3.09,357790.15,6.44
1592122.95,28.66,3.09,357383.41,6.43
1592122.95,28.66,3.09,357383.41,6.43
1591867.22,28.66,3.09,357391.33,6.44
1591800.33,28.67,3.09,357479.91,6.44
1591733.45,28.67,3.09,357569.03,6.44
1591477.71,28.67,3.1,357576.4,6.44
1591221.97,28.67,3.1,357589.99,6.44
1590966.23,28.67,3.1,357532.63,6.44
1590966.23,28.67,3.1,357532.63,6.44
1590899.35,28.67,3.1,357621.76,6.45
1590899.35,28.67,3.1,357621.76,6.45
1591088.8,28.68,3.11,357909.52,6.45
1591256.4,28.69,3.11,357558.17,6.45
1591000.66,28.69,3.11,357571.76,6.45
1590450.52,28.68,3.11,357000.86,6.44
1590150.92,28.68,3.1,356717.27,6.43
1589895.18,28.68,3.1,356659.9,6.43
1589639.44,28.68,3.1,356616.13,6.43
1589639.44,28.68,3.1,356616.13,6.43
1589416.76,28.68,3.1,356407.55,6.43
1589031.57,28.67,3.1,356224.91,6.43
1589031.57,28.67,3.1,356224.91,6.43
1588276.94,28.66,3.09,355470.29,6.41
1588021.21,28.66,3.09,355470.29,6.42
1587954.32,28.67,3.09,355559.41,6.42
1588320.39,28.67,3.1,356205.37,6.43
1588064.66,28.67,3.1,356218.97,6.43
1587808.92,28.68,3.1,356161.6,6.43
1587553.18,28.68,3.1,356117.83,6.43
1587233.8,28.67,3.1,355756.14,6.43
1587362.11,28.68,3.1,356124.57,6.43
1587551.57,28.68,3.11,356196.92,6.44
1587166.38,28.68,3.11,356080.8,6.43
1586910.64,28.68,3.11,356140.8,6.44
1586843.75,28.68,3.11,356229.92,6.44
1587033.21,28.69,3.11,356517.69,6.44
1586658.02,28.68,3.11,356344.57,6.44
1586591.13,28.69,3.11,356433.69,6.44
1586335.39,28.69,3.11,356441.07,6.45
1586079.66,28.69,3.11,356397.3,6.45
1586269.11,28.69,3.12,356770.16,6.45
1586269.11,28.69,3.12,356766.83,6.45
1585883.92,28.69,3.12,356453.96,6.45
1585883.92,28.69,3.12,356449.9,6.45
1585883.92,28.69,3.12,360342.04,6.52
1585628.18,28.69,3.12,360349.97,6.52
1585372.44,28.69,3.12,360298.27,6.52
1585116.7,28.69,3.12,360306.2,6.52
1584860.96,28.69,3.12,360254.5,6.52
