ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
944,4060,3663050,6212,3788570
944,4060,3664050,6212,3789570
944,4060,3664050,6212,3789570
944,4060,3665050,6212,3790570
944,4060,3665860,6212,3791380
944,4060,3665860,6212,3791380
944,4060,3666860,6212,3792380
944,4060,3667860,6212,3793380
944,4060,3668860,6212,3794380
944,4060,3668860,6212,3794380
944,4060,3669670,6212,3795190
944,4060,3670480,6212,3796000
945,4068,3671480,6212,3797000
945,4068,3671480,6212,3797000
945,4068,3672480,6212,3798000
945,4068,3673480,6212,3799000
945,4068,3674480,6212,3800000
945,4068,3675480,6212,3801000
945,4068,3676480,6212,3802000
945,4068,3677290,6212,3802810
945,4068,3678290,6212,3803810
946,4076,3678750,6212,3804270
946,4076,3679070,6212,3804590
946,4076,3680070,6212,3805590
946,4076,3680070,6212,3805590
946,4076,3681070,6212,3806590
946,4076,3681070,6212,3807590
946,4076,3681070,6212,3807590
946,4076,3681290,6212,3807810
946,4076,3682290,6212,3808810
946,4076,3682290,6212,3808810
946,4076,3683290,6212,3809810
946,4076,3683760,6212,3810280
946,4076,3684570,6212,3811090
946,4076,3684570,6212,3811090
946,4076,3685570,6212,3812090
946,4076,3686040,6212,3812560
946,4076,3686200,6212,3812720
946,4076,3687200,6212,3813720
947,4084,3688010,6212,3814530
947,4084,3688660,6212,3815180
947,4084,3689130,6212,3815650
947,4084,3689130,6212,3815650
947,4084,3690130,6212,3816650
947,4084,3691130,6212,3817650
947,4084,3692130,6212,3818650
947,4084,3693130,6212,3819650
947,4084,3693780,6212,3820300
948,4092,3694780,6212,3821300
948,4092,3695780,6212,3822300
948,4092,3696010,6212,3822530
948,4092,3696010,6212,3822530
948,4092,3696660,6212,3823180
948,4092,3697660,6212,3824180
948,4092,3698660,6212,3825180
948,4092,3699660,6212,3826180
948,4092,3700660,6212,3827180
948,4092,3701660,6212,3828180
949,4100,3702470,6212,3828990
949,4100,3703470,6212,3829990
949,4100,3704470,6212,3830990
949,4100,3705470,6212,3831990
949,4100,3706470,6212,3832990
949,4100,3706470,6212,3832990
949,4100,3706470,6212,3832990
949,4100,3707470,6212,3833990
949,4100,3707470,6212,3833990
949,4100,3708470,6212,3834990
949,4100,3709280,6212,3835800
950,4108,3710090,6212,3836610
950,4108,3710090,6212,3836610
950,4108,3710090,6212,3836610
950,4108,3711090,6212,3837610
950,4108,3711640,6212,3838160
950,4108,3712640,6212,3839160
950,4108,3712960,6212,3839480
950,4108,3713960,6212,3840480
950,4108,3714960,6212,3841480
950,4108,3714960,6212,3842130
950,4108,3714960,6212,3842130
950,4108,3715960,6212,3843130
950,4108,3716960,6212,3844130
951,4116,3717960,6212,3845130
951,4116,3718430,6212,3845600
951,4116,3719430,6212,3846600
951,4116,3720240,6212,3847410
951,4116,3721240,6212,3848410
951,4116,3722240,6212,3849410
951,4116,3722240,6212,3849410
951,4116,3723240,6212,3850410
951,4116,3723890,6212,3851060
952,4124,3724890,6212,3852060
952,4124,3725890,6212,3853060
952,4124,3726890,6212,3854060
952,4124,3726890,6212,3854710
952,4124,3727890,6212,3855710
952,4124,3728890,6212,3856710
952,4124,3728890,6212,3856710
952,4124,3729210,6212,3857030
952,4124,3729860,6212,3857680
952,4124,3730180,6212,3858000
952,4124,3730180,6212,3858000
952,4124,3731180,6212,3859000
952,4124,3732180,6212,3860000
952,4124,3732180,6212,3860000
953,4132,3732830,6212,3860650
953,4132,3732830,6212,3860650
953,4132,3732830,6212,3860650
953,4132,3732830,6212,3860650
953,4132,3733830,6212,3861650
953,4132,3734300,6212,3862120
953,4132,3734300,6212,3863120
953,4132,3734850,6212,3863670
953,4132,3735320,6212,3864140
953,4132,3736320,6212,3865140
953,4132,3736320,6212,3866140
953,4132,3736320,6212,3866140
953,4132,3737320,6212,3867140
953,4132,3738320,6212,3868140
953,4132,3738430,6212,3868250
953,4132,3739430,6212,3869250
954,4140,3740080,6212,3869900
954,4140,3740890,6212,3870710
954,4140,3741120,6212,3870940
954,4140,3742120,6212,3871940
954,4140,3742930,6212,3872750
954,4140,3743930,6212,3873750
954,4140,3744390,6212,3874210
954,4140,3744390,6212,3874210
954,4140,3745390,6212,3875210
954,4140,3746390,6212,3876210
954,4140,3747390,6212,3877210
955,4148,3748390,6212,3878210
955,4148,3749390,6212,3879210
955,4148,3749390,6212,3879210
955,4148,3750390,6212,3880210
955,4148,3751390,6212,3881210
955,4148,3751550,6212,3881370
955,4148,3752550,6212,3882370
955,4148,3753550,6212,3883370
956,4156,3757550,6212,3887370
956,4156,3758550,6212,3888370
956,4156,3759550,6212,3889370
956,4156,3760550,6212,3890370
956,4156,3761550,6212,3891370
956,4156,3762550,6212,3892370
956,4156,3763360,6212,3893180
956,4156,3763360,6212,3893180
956,4156,3763680,6212,3893500
956,4156,3763840,6212,3893660
957,4164,3764310,6212,3894130
957,4164,3765120,6212,3894940
957,4164,3765120,6212,3895410
957,4164,3765350,6212,3895640
957,4164,3765820,6212,3896110
957,4164,3766820,6212,3897110
957,4164,3766820,6212,3897110
957,4164,3767140,6212,3897430
957,4164,3768140,6212,3898430
957,4164,3768460,6212,3898750
957,4164,3769460,6212,3899750
957,4164,3769460,6212,3900220
957,4164,3769690,6212,3900450
957,4164,3770690,6212,3901450
957,4164,3770690,6212,3901450
957,4164,3771500,6212,3902260
957,4164,3771820,6212,3902580
958,4172,3772820,6212,3903580
958,4172,3772820,6212,3903580
958,4172,3772820,6212,3903580
958,4172,3772820,6212,3904580
958,4172,3772820,6212,3904580
958,4172,3773820,6212,3905580
958,4172,3774820,6212,3906580
958,4172,3775820,6212,3907580
958,4172,3776820,6212,3908580
958,4172,3777140,6212,3908900
958,4172,3777950,6212,3909710
958,4172,3778950,6212,3910710
958,4172,3779950,6212,3911710
959,4180,3780420,6212,3912180
959,4180,3781420,6212,3913180
959,4180,3782420,6212,3914180
959,4180,3783420,6212,3915180
959,4180,3784420,6212,3916180
959,4180,3785420,6212,3917180
959,4180,3786420,6212,3918180
959,4180,3787230,6212,3918990
960,4188,3788040,6212,3919800
960,4188,3789040,6212,3920800
960,4188,3790040,6212,3921800
960,4188,3791040,6212,3922800
960,4188,3791510,6212,3923270
960,4188,3792510,6212,3924270
960,4188,3792510,6212,3924270
960,4188,3792970,6212,3924730
960,4188,3793970,6212,3925730
960,4188,3794970,6212,3926730
961,4196,3795970,6212,3927730
961,4196,3795970,6212,3927730
961,4196,3796620,6212,3928380
961,4196,3797620,6212,3929380
961,4196,3798430,6212,3930190
961,4196,3799430,6212,3931190
961,4196,3799900,6212,3931660
961,4196,3800900,6212,3932660
961,4196,3801710,6212,3933470
961,4196,3801710,6212,3934470
962,4204,3802710,6212,3935470
962,4204,3802980,6212,3935740
962,4204,3803450,6212,3936210
962,4204,3804260,6212,3937020
962,4204,3804260,6212,3937020
962,4204,3805260,6212,3938020
962,4204,3806260,6212,3939020
962,4204,3806260,6212,3939020
962,4204,3806730,6212,3939490
962,4204,3807730,6212,3940490
962,4204,3808730,6212,3941490
962,4204,3809730,6212,3942490
962,4204,3810200,6212,3942960
963,4212,3811200,6212,3943960
963,4212,3811670,6212,3944430
963,4212,3811670,6212,3944900
963,4212,3812670,6212,3945900
963,4212,3813670,6212,3946900
963,4212,3814670,6212,3947900
963,4212,3814990,6212,3948220
963,4212,3815040,6212,3948270
963,4212,3815500,6212,3948730
963,4212,3816150,6212,3949380
963,4212,3816620,6212,3949850
963,4212,3817210,6212,3950440
963,4212,3817580,6212,3950810
963,4212,3818580,6212,3951810
964,4220,3819580,6212,3952810
964,4220,3820040,6212,3953270
964,4220,3820510,6212,3953740
964,4220,3820970,6212,3954200
964,4220,3820970,6212,3955200
964,4220,3821560,6212,3955790
964,4220,3821560,6212,3956260
964,4220,3822030,6212,3956730
964,4220,3822030,6212,3956730
964,4220,3823030,6212,3957730
964,4220,3823380,6212,3958080
964,4220,3824190,6212,3958890
964,4220,3824240,6212,3958940
964,4220,3825240,6212,3959940
965,4228,3826240,6212,3960940
965,4228,3827240,6212,3961940
965,4228,3829240,6212,3963940
965,4228,3829710,6212,3964410
965,4228,3830710,6212,3965410
965,4228,3831520,6212,3966220
965,4228,3832330,6212,3967030
965,4228,3833140,6212,3967840
966,4236,3833950,6212,3968650
966,4236,3834950,6212,3969650
966,4236,3834950,6212,3969650
966,4236,3835760,6212,3970460
966,4236,3835760,6212,3970460
966,4236,3836760,6212,3971460
966,4236,3837410,6212,3972110
966,4236,3837640,6212,3972340
966,4236,3838640,6212,3973340
966,4236,3838640,6212,3973340
966,4236,3838860,6212,3973560
966,4236,3839670,6212,3974370
967,4244,3840670,6212,3975370
967,4244,3841670,6212,3976370
967,4244,3842480,6212,3977180
967,4244,3843480,6212,3978180
967,4244,3843950,6212,3978650
967,4244,3844950,6212,3979650
967,4244,3845540,6212,3980240
967,4244,3845540,6212,3980240
967,4244,3846540,6212,3981240
967,4244,3847350,6212,3982050
967,4244,3847350,6212,3982510
968,4252,3848350,6212,3983510
968,4252,3849160,6212,3984320
968,4252,3851160,6212,3986320
968,4252,3852160,6212,3987320
968,4252,3853160,6212,3988320
968,4252,3853160,6212,3988320
968,4252,3854160,6212,3989320
968,4252,3855160,6212,3990320
968,4252,3855160,6212,3991320
969,4260,3856160,6212,3992320
969,4260,3857160,6212,3993320
969,4260,3857480,6212,3993640
969,4260,3857950,6212,3994110
969,4260,3858950,6212,3995110
969,4260,3859760,6212,3995920
969,4260,3859760,6212,3995920
969,4260,3860570,6212,3996730
969,4260,3861040,6212,3997200
969,4260,3861510,6212,3997670
969,4260,3861740,6212,3997900
969,4260,3862210,6212,3998370
969,4260,3862210,6212,3998370
970,4268,3863210,6212,3999370
971,4276,3871210,6212,4007370
971,4276,3871210,6212,4008020
971,4276,3872210,6212,4009020
971,4276,3872210,6212,4009020
971,4276,3873020,6212,4009830
971,4276,3874020,6212,4010830
971,4276,3874180,6212,4010990
971,4276,3874990,6212,4011800
971,4276,3875800,6212,4012610
971,4276,3875800,6212,4013080
971,4276,3876270,6212,4013550
971,4276,3876270,6212,4014360
971,4276,3877080,6212,4015170
971,4276,3877080,6212,4016170
971,4276,3878080,6212,4017170
971,4276,3878400,6212,4017490
972,4284,3879400,6212,4018490
972,4284,3880400,6212,4019490
972,4284,3880870,6212,4019960
972,4284,3881870,6212,4020960
972,4284,3881870,6212,4021770
972,4284,3882870,6212,4022770
972,4284,3883870,6212,4023770
972,4284,3884870,6212,4024770
972,4284,3885870,6212,4025770
973,4292,3886420,6212,4026320
974,4300,3887420,6212,4027320
974,4300,3887420,6212,4027320
974,4300,3887750,6212,4027650
974,4300,3888750,6212,4028650
974,4300,3888750,6212,4028650
974,4300,3889070,6212,4028970
974,4300,3889070,6212,4028970
974,4300,3889540,6212,4029440
974,4300,3890000,6212,4029900
974,4300,3891000,6212,4030900
974,4300,3892000,6212,4031900
974,4300,3892230,6212,4032130
974,4300,3893230,6212,4033130
974,4300,3894230,6212,4034130
974,4300,3894700,6212,4034600
974,4300,3895700,6212,4035600
974,4300,3896700,6212,4036600
974,4300,3897020,6212,4036920
974,4300,3898020,6212,4037920
974,4300,3899020,6212,4038920
974,4300,3900020,6212,4039920
974,4300,3901020,6212,4040920
974,4300,3901020,6212,4040920
975,4308,3902020,6212,4041920
975,4308,3903020,6212,4042920
975,4308,3904020,6212,4043920
975,4308,3905020,6212,4044920
975,4308,3906020,6212,4045920
975,4308,3907020,6212,4046920
975,4308,3907020,6212,4046920
975,4308,3908020,6212,4047920
975,4308,3908020,6212,4048380
975,4308,3908020,6212,4049030
976,4316,3909020,6212,4050030
976,4316,3909830,6212,4050840
976,4316,3910300,6212,4051310
976,4316,3911300,6212,4052310
976,4316,3911760,6212,4052770
976,4316,3911760,6212,4053240
976,4316,3911760,6212,4053240
976,4316,3912230,6212,4053710
976,4316,3913230,6212,4054710
976,4316,3914230,6212,4055710
977,4324,3918230,6212,4059710
977,4324,3919230,6212,4060710
977,4324,3920230,6212,4061710
977,4324,3921230,6212,4062710
977,4324,3922230,6212,4063710
977,4324,3922230,6212,4063710
977,4324,3922340,6212,4063820
977,4324,3923340,6212,4064820
977,4324,3924340,6212,4065820
978,4332,3924810,6212,4066290
978,4332,3924970,6212,4066450
978,4332,3925430,6212,4066910
978,4332,3925430,6212,4066910
978,4332,3926430,6212,4067910
978,4332,3926590,6212,4068070
978,4332,3927590,6212,4069070
978,4332,3927590,6212,4070070
978,4332,3927590,6212,4071070
978,4332,3928590,6212,4072070
978,4332,3929590,6212,4073070
978,4332,3930590,6212,4074070
978,4332,3931400,6212,4074880
978,4332,3932210,6212,4075690
979,4340,3933210,6212,4076690
979,4340,3933210,6212,4076690
979,4340,3934020,6212,4077500
979,4340,3934020,6212,4077970
979,4340,3934250,6212,4078200
979,4340,3935250,6212,4079200
979,4340,3936060,6212,4080010
979,4340,3937060,6212,4081010
979,4340,3938060,6212,4082010
979,4340,3938380,6212,4082330
979,4340,3939380,6212,4083330
979,4340,3940030,6212,4083980
979,4340,3940030,6212,4083980
980,4348,3941030,6212,4084980
980,4348,3942030,6212,4085980
980,4348,3943030,6212,4086980
980,4348,3943030,6212,4086980
980,4348,3943840,6212,4087790
980,4348,3944840,6212,4088790
980,4348,3945490,6212,4089440
980,4348,3946490,6212,4090440
980,4348,3947140,6212,4091090
980,4348,3947140,6212,4091320
981,4356,3948140,6212,4092320
981,4356,3948610,6212,4092790
981,4356,3948610,6212,4092790
981,4356,3949610,6212,4093790
981,4356,3950610,6212,4094790
981,4356,3951610,6212,4095790
981,4356,3951980,6212,4096160
981,4356,3952980,6212,4097160
981,4356,3953980,6212,4098160
982,4364,3954980,6212,4099160
982,4364,3955980,6212,4100160
982,4364,3956200,6212,4100380
982,4364,3957200,6212,4101380
982,4364,3957200,6212,4101380
982,4364,3958200,6212,4102380
982,4364,3958200,6212,4102380
982,4364,3958790,6212,4102970
982,4364,3959790,6212,4103970
982,4364,3960790,6212,4104970
982,4364,3961790,6212,4105970
982,4364,3962790,6212,4106970
983,4372,3963790,6212,4107970
983,4372,3964790,6212,4108970
983,4372,3964790,6212,4108970
983,4372,3965790,6212,4109970
983,4372,3966790,6212,4110970
983,4372,3967790,6212,4111970
983,4372,3968790,6212,4112970
983,4372,3969790,6212,4113970
983,4372,3970790,6212,4114970
984,4380,3971790,6212,4115970
984,4380,3972260,6212,4116440
984,4380,3973260,6212,4117440
984,4380,3973910,6212,4118090
984,4380,3974500,6212,4118680
984,4380,3974970,6212,4119150
984,4380,3975970,6212,4120150
984,4380,3976780,6212,4120960
985,4388,3977780,6212,4121960
985,4388,3978780,6212,4122960
985,4388,3979780,6212,4123960
985,4388,3980590,6212,4124770
985,4388,3981590,6212,4125770
985,4388,3981590,6212,4125770
985,4388,3982590,6212,4126770
985,4388,3982590,6212,4134770
985,4388,3983590,6212,4135770
985,4388,3983590,6212,4135770
985,4388,3984590,6212,4136770
985,4388,3985590,6212,4137770
985,4388,3985860,6212,4138040
986,4396,3986860,6212,4139040
986,4396,3986860,6212,4139040
986,4396,3986860,6212,4139040
986,4396,3987860,6212,4140040
986,4396,3987860,6212,4140040
986,4396,3988860,6212,4141040
986,4396,3989860,6212,4142040
986,4396,3989860,6212,4143040
986,4396,3990860,6212,4144040
986,4396,3991860,6212,4145040
986,4396,3992860,6212,4146040
986,4396,3993860,6212,4147040
987,4404,3994860,6212,4148040
987,4404,3995190,6212,4148370
987,4404,3996190,6212,4149370
987,4404,3997190,6212,4150370
987,4404,3998190,6212,4151370
987,4404,3998190,6212,4152180
987,4404,3999190,6212,4153180
987,4404,3999660,6212,4153650
987,4404,3999660,6212,4153650
987,4404,4000660,6212,4154650
987,4404,4001660,6212,4155650
987,4404,4001660,6212,4155650
987,4404,4002130,6212,4156120
988,4412,4002600,6212,4156590
988,4412,4002600,6212,4156590
988,4412,4003070,6212,4157060
988,4412,4003880,6212,4157870
988,4412,4004350,6212,4158340
988,4412,4004820,6212,4158810
988,4412,4005820,6212,4159810
988,4412,4006630,6212,4160620
988,4412,4006630,6212,4160620
988,4412,4007100,6212,4161090
988,4412,4008100,6212,4162090
988,4412,4008420,6212,4162410
988,4412,4009420,6212,4163410
989,4420,4009890,6212,4163880
989,4420,4010890,6212,4164880
989,4420,4011360,6212,4165350
989,4420,4012360,6212,4166350
989,4420,4012830,6212,4166820
989,4420,4013060,6212,4167050
989,4420,4014060,6212,4168050
989,4420,4014060,6212,4168050
989,4420,4015060,6212,4169050
989,4420,4016060,6212,4170050
990,4428,4017060,6212,4171050
990,4428,4017060,6212,4171640
990,4428,4018060,6212,4172640
990,4428,4018380,6212,4172960
990,4428,4019190,6212,4173770
990,4428,4019190,6212,4174770
990,4428,4019660,6212,4175240
990,4428,4020660,6212,4176240
990,4428,4021660,6212,4177240
990,4428,4021660,6212,4177240
990,4428,4022130,6212,4177710
990,4428,4022600,6212,4178180
990,4428,4022600,6212,4178180
990,4428,4023410,6212,4178990
991,4436,4024220,6212,4179800
991,4436,4024690,6212,4180270
991,4436,4024690,6212,4180270
991,4436,4025690,6212,4181270
991,4436,4025690,6212,4181270
991,4436,4026160,6212,4181740
991,4436,4027160,6212,4182740
991,4436,4027160,6212,4182740
991,4436,4027160,6212,4182740
991,4436,4027970,6212,4183550
991,4436,4028620,6212,4184200
991,4436,4029620,6212,4185200
991,4436,4030620,6212,4186200
992,4444,4031090,6212,4186670
992,4444,4032090,6212,4187670
992,4444,4033090,6212,4188670
992,4444,4033090,6212,4188670
992,4444,4033560,6212,4189140
992,4444,4034370,6212,4189950
992,4444,4035370,6212,4190950
992,4444,4035370,6212,4190950
992,4444,4036370,6212,4191950
992,4444,4037370,6212,4192950
992,4444,4038370,6212,4193950
992,4444,4038370,6212,4193950
993,4452,4039370,6212,4194950
993,4452,4040370,6212,4195950
993,4452,4040690,6212,4196270
993,4452,4041690,6212,4197270
993,4452,4041690,6212,4197270
993,4452,4042690,6212,4198270
993,4452,4043500,6212,4199080
993,4452,4043500,6212,4199080
993,4452,4044500,6212,4200080
993,4452,4044500,6212,4200540
993,4452,4045500,6212,4201540
993,4452,4045500,6212,4202540
993,4452,4046500,6212,4203540
993,4452,4046500,6212,4203540
993,4452,4046500,6212,4203540
994,4460,4047500,6212,4204540
994,4460,4048150,6212,4205190
994,4460,4049150,6212,4206190
994,4460,4049150,6212,4207190
994,4460,4049620,6212,4207660
994,4460,4050620,6212,4208660
994,4460,4051430,6212,4209470
994,4460,4052080,6212,4210120
994,4460,4052300,6212,4210340
994,4460,4053300,6212,4211340
995,4468,4054300,6212,4212340
995,4468,4054300,6212,4213340
995,4468,4054460,6212,4213500
995,4468,4055460,6212,4214500
995,4468,4056110,6212,4215150
995,4468,4056110,6212,4215150
995,4468,4056920,6212,4215960
995,4468,4057390,6212,4216430
995,4468,4058390,6212,4217430
995,4468,4059390,6212,4218430
995,4468,4060390,6212,4219430
995,4468,4061390,6212,4220430
995,4468,4061710,6212,4220750
996,4476,4062710,6212,4221750
996,4476,4063520,6212,4222560
996,4476,4064520,6212,4223560
996,4476,4065520,6212,4224560
996,4476,4066520,6212,4225560
996,4476,4066990,6212,4226030
996,4476,4067990,6212,4227030
997,4484,4068990,6212,4228030
997,4484,4069210,6212,4228250
997,4484,4069680,6212,4228720
997,4484,4070150,6212,4229190
997,4484,4070610,6212,4229650
997,4484,4070610,6212,4229650
997,4484,4071610,6212,4230650
997,4484,4072610,6212,4231650
997,4484,4072610,6212,4231650
997,4484,4073160,6212,4232200
997,4484,4073810,6212,4232850
997,4484,4074620,6212,4233660
997,4484,4075620,6212,4234660
997,4484,4076080,6212,4235120
998,4492,4077080,6212,4236120
998,4492,4078080,6212,4237120
998,4492,4078240,6212,4237280
998,4492,4078240,6212,4237280
998,4492,4079050,6212,4238090
998,4492,4080050,6212,4239090
998,4492,4080510,6212,4239550
998,4492,4081320,6212,4240360
998,4492,4082320,6212,4241360
998,4492,4083320,6212,4242360
999,4500,4084130,6212,4243170
999,4500,4085130,6212,4244170
999,4500,4085130,6212,4244490
999,4500,4086130,6212,4245490
999,4500,4087130,6212,4246490
999,4500,4087780,6212,4247140
999,4500,4088780,6212,4248140
999,4500,4088780,6212,4249140
999,4500,4089780,6212,4250140
999,4500,4089780,6212,4250460
999,4500,4090250,6212,4250930
999,4500,4091060,6212,4251740
1000,4508,4091870,6212,4252550
1000,4508,4092680,6212,4253360
1000,4508,4093490,6212,4254170
1000,4508,4093490,6212,4254170
1000,4508,4093720,6212,4254400
1000,4508,4094720,6212,4255400
1000,4508,4095190,6212,4255870
1000,4508,4095190,6212,4255870
1000,4508,4096190,6212,4256870
1000,4508,4097190,6212,4257870
1000,4508,4097840,6212,4258520
1000,4508,4098160,6212,4258840
1001,4516,4098970,6212,4259650
1001,4516,4099970,6212,4260650
1001,4516,4099970,6212,4260650
1001,4516,4100970,6212,4261650
1001,4516,4101780,6212,4262460
1001,4516,4102780,6212,4263460
1001,4516,4102780,6212,4264460
1001,4516,4102780,6212,4264460
1001,4516,4103780,6212,4265460
1001,4516,4104780,6212,4266460
1001,4516,4105780,6212,4267460
1002,4524,4106780,6212,4268460
1002,4524,4107100,6212,4268780
1002,4524,4107910,6212,4269590
1002,4524,4108230,6212,4269910
1002,4524,4108230,6212,4270910
1002,4524,4109230,6212,4271910
1002,4524,4110040,6212,4272720
1002,4524,4110510,6212,4273190
1002,4524,4111510,6212,4274190
1002,4524,4112510,6212,4275190
1002,4524,4112830,6212,4275510
1003,4532,4113830,6212,4276510
1003,4532,4114300,6212,4276980
1003,4532,4115300,6212,4277980
1003,4532,4116300,6212,4278980
1003,4532,4117300,6212,4279980
1003,4532,4117300,6212,4279980
1003,4532,4118300,6212,4280980
1003,4532,4119300,6212,4281980
1003,4532,4119770,6212,4282450
1004,4540,4120770,6212,4283450
1004,4540,4121420,6212,4284100
1004,4540,4122230,6212,4284910
1004,4540,4123230,6212,4285910
1004,4540,4123230,6212,4285910
1004,4540,4123230,6212,4285910
1004,4540,4124230,6212,4286910
1004,4540,4125040,6212,4287720
1004,4540,4125850,6212,4288530
1004,4540,4126170,6212,4288850
1004,4540,4127170,6212,4289850
1004,4540,4127170,6212,4289850
1004,4540,4127630,6212,4290310
1004,4540,4127630,6212,4290310
1005,4548,4128630,6212,4291310
1005,4548,4129100,6212,4291780
1005,4548,4129910,6212,4292590
1005,4548,4130910,6212,4293590
1005,4548,4131720,6212,4294400
1005,4548,4132720,6212,4295400
1005,4548,4133720,6212,4296400
1005,4548,4133720,6212,4296400
1005,4548,4134720,6212,4297400
1005,4548,4135720,6212,4298400
1005,4548,4135720,6212,4298400
1006,4556,4136720,6212,4299400
1006,4556,4137720,6212,4300400
1006,4556,4138720,6212,4301400
1006,4556,4138720,6212,4301400
1006,4556,4138720,6212,4301400
1006,4556,4139720,6212,4302400
1006,4556,4140720,6212,4303400
1006,4556,4140720,6212,4303400
1006,4556,4141720,6212,4304400
1006,4556,4141720,6212,4305050
1006,4556,4142720,6212,4306050
1006,4556,4143720,6212,4307050
1006,4556,4144720,6212,4308050
1007,4564,4145720,6212,4309050
1007,4564,4145720,6212,4309050
1007,4564,4146720,6212,4310050
1007,4564,4147720,6212,4311050
1007,4564,4148720,6212,4312050
1007,4564,4149530,6212,4312860
1007,4564,4149530,6212,4312860
1007,4564,4150530,6212,4313860
1007,4564,4151340,6212,4314670
1007,4564,4152340,6212,4315670
1008,4572,4153340,6212,4316670
1008,4572,4154340,6212,4317670
1008,4572,4155340,6212,4318670
1008,4572,4155660,6212,4318990
1008,4572,4155660,6212,4319990
1008,4572,4156470,6212,4320800
1008,4572,4157470,6212,4321800
1008,4572,4158470,6212,4322800
1008,4572,4159470,6212,4323800
1009,4580,4160470,6212,4324800
1009,4580,4161470,6212,4325800
1009,4580,4162470,6212,4326800
1009,4580,4162790,6212,4327120
1010,4588,4170790,6212,4335120
1010,4588,4171260,6212,4335590
1010,4588,4171480,6212,4335810
1010,4588,4172480,6212,4336810
1011,4596,4180480,6212,4344810
1011,4596,4181480,6212,4345810
1012,4604,4189480,6212,4353810
1012,4604,4190480,6212,4354810
1012,4604,4190480,6212,4355810
1012,4604,4190800,6212,4356130
1012,4604,4190800,6212,4357130
1012,4604,4190800,6212,4357130
1013,4612,4191800,6212,4358130
1013,4612,4192270,6212,4358600
1013,4612,4192740,6212,4359070
1013,4612,4193210,6212,4359540
1013,4612,4194020,6212,4360350
1013,4612,4195020,6212,4361350
1013,4612,4196020,6212,4362350
1013,4612,4196500,6212,4362830
1013,4612,4197310,6212,4363640
1013,4612,4198310,6212,4364640
1014,4620,4199310,6212,4365640
1014,4620,4200310,6212,4366640
1014,4620,4201120,6212,4367450
1014,4620,4202120,6212,4368450
1014,4620,4202770,6212,4369100
1014,4620,4203420,6212,4369750
1014,4620,4204420,6212,4370750
1014,4620,4205420,6212,4371750
1015,4628,4206420,6212,4372750
1015,4628,4207420,6212,4373750
1015,4628,4207890,6212,4374220
1015,4628,4208890,6212,4375220
1015,4628,4209890,6212,4376220
1015,4628,4210700,6212,4377030
1015,4628,4210700,6212,4377030
1015,4628,4211020,6212,4377350
1015,4628,4211340,6212,4377670
1015,4628,4211930,6212,4378260
1015,4628,4212150,6212,4378480
1015,4628,4213150,6212,4379480
1015,4628,4213380,6212,4379710
1016,4636,4214380,6212,4380710
1016,4636,4215380,6212,4381710
1016,4636,4215380,6212,4381710
1016,4636,4216380,6212,4382710
1016,4636,4217380,6212,4383710
1016,4636,4218380,6212,4384710
1016,4636,4219380,6212,4385710
1016,4636,4220190,6212,4386520
1016,4636,4221190,6212,4387520
1017,4644,4222190,6212,4388520
1017,4644,4222520,6212,4388850
1017,4644,4222520,6212,4389660
1017,4644,4223330,6212,4390470
1017,4644,4224330,6212,4391470
1017,4644,4224330,6212,4391470
1017,4644,4225330,6212,4392470
1017,4644,4225800,6212,4392940
1017,4644,4226610,6212,4393750
1017,4644,4227080,6212,4394220
1017,4644,4227080,6212,4395220
1017,4644,4227400,6212,4395540
1017,4644,4228210,6212,4396350
1017,4644,4228210,6212,4397160
1017,4644,4228370,6212,4397320
1017,4644,4229370,6212,4398320
1018,4652,4230020,6212,4398970
1018,4652,4230020,6212,4399200
1018,4652,4230340,6212,4399520
1018,4652,4230340,6212,4400520
1018,4652,4230570,6212,4400750
1018,4652,4231380,6212,4401560
1018,4652,4232380,6212,4402560
1018,4652,4233380,6212,4403560
1018,4652,4233850,6212,4404030
1018,4652,4234850,6212,4405030
1018,4652,4235320,6212,4405500
1018,4652,4236320,6212,4406500
1018,4652,4236320,6212,4406500
1019,4660,4237320,6212,4407500
1020,4668,4245320,6212,4415500
1020,4668,4245320,6212,4416500
1020,4668,4245320,6212,4416500
1020,4668,4245780,6212,4416960
1020,4668,4246250,6212,4417430
1020,4668,4247250,6212,4418430
1020,4668,4247470,6212,4418650
1020,4668,4247470,6212,4419650
1020,4668,4247470,6212,4419650
1020,4668,4248280,6212,4420460
1020,4668,4248280,6212,4420460
1020,4668,4249280,6212,4421460
