ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
530747.91,36.12,25.9,421449.62,28.68
530747.91,36.12,25.9,421449.62,28.68
530369.74,36.11,25.89,421172.01,28.67
530703.77,36.14,25.92,421172.01,28.68
530601.55,36.16,25.94,421172.01,28.7
530499.32,36.18,25.96,421208.99,28.73
530499.32,36.18,25.96,421208.99,28.73
530585.73,36.2,25.98,421209.77,28.74
530483.51,36.22,26.0,421225.51,28.76
530284.85,36.21,25.99,420893.07,28.74
529918.6,36.2,25.98,420892.29,28.75
530244.55,36.23,26.01,420892.29,28.76
529905.71,36.22,26.0,420342.21,28.73
529803.49,36.24,26.02,420402.27,28.76
529701.27,36.26,26.03,420348.68,28.77
529644.41,36.28,26.06,420558.8,28.81
529348.9,36.27,26.04,420470.98,28.81
529160.11,36.28,26.06,420140.26,28.8
529012.53,36.29,26.07,419870.97,28.8
528910.31,36.31,26.09,419870.97,28.82
528808.09,36.33,26.11,419870.97,28.84
528705.87,36.35,26.12,419915.54,28.87
528603.65,36.36,26.14,419881.68,28.88
528466.69,36.36,26.14,420051.01,28.9
528364.47,36.38,26.16,420112.35,28.92
528262.25,36.4,26.17,420108.81,28.94
528068.64,36.41,26.19,419967.39,28.95
527977.66,36.43,26.2,420126.53,28.99
528303.61,36.46,26.24,420047.54,28.99
528194.98,36.46,26.23,419941.59,28.98
528281.39,36.48,26.26,420176.67,29.02
528281.39,36.48,26.26,420176.67,29.02
528167.93,36.5,26.28,419949.0,29.02
527799.76,36.49,26.26,420837.6,29.09
527697.54,36.5,26.28,420837.6,29.11
527595.31,36.52,26.3,420837.6,29.13
527493.09,36.54,26.32,420889.46,29.16
527390.87,36.56,26.34,420865.02,29.17
527288.65,36.58,26.36,420839.03,29.19
527614.6,36.61,26.39,421133.04,29.22
527512.38,36.63,26.41,421292.63,29.25
527410.16,36.65,26.43,421272.19,29.27
527410.16,36.65,26.43,421272.19,29.27
527307.94,36.67,26.44,421131.61,29.28
527394.34,36.69,26.47,421131.61,29.3
527173.13,36.68,26.46,420724.4,29.28
527070.91,36.7,26.48,420724.4,29.3
527157.32,36.73,26.51,420724.4,29.31
526940.17,36.72,26.5,420648.03,29.31
526837.95,36.74,26.52,420648.03,29.33
527061.24,36.77,26.55,420648.03,29.35
526693.07,36.76,26.53,420566.02,29.35
526779.48,36.78,26.56,420572.73,29.37
526786.34,36.78,26.56,420696.4,29.38
527009.63,36.82,26.59,420693.2,29.39
526907.41,36.84,26.61,420705.15,29.41
526805.19,36.85,26.63,420739.79,29.43
527131.13,36.89,26.67,420736.29,29.44
527354.42,36.92,26.7,422456.73,29.58
527440.83,36.95,26.73,422387.5,29.59
527338.61,36.97,26.74,422504.38,29.62
527914.47,37.03,26.81,423765.74,29.73
527718.96,37.03,26.8,424089.85,29.75
527426.21,37.03,26.81,423326.04,29.72
527230.71,37.02,26.8,423121.09,29.71
527230.71,37.02,26.8,423121.09,29.71
526640.93,37.01,26.79,422460.06,29.69
526727.33,37.03,26.81,422460.06,29.7
526359.16,37.02,26.8,422016.28,29.68
526256.94,37.04,26.82,422016.28,29.7
526582.89,37.07,26.85,422016.28,29.71
526582.89,37.07,26.85,422016.28,29.71
526387.38,37.07,26.84,421898.21,29.71
526610.67,37.1,26.88,421898.21,29.72
526405.16,37.09,26.87,421909.67,29.73
526491.57,37.12,26.9,421898.21,29.74
526389.35,37.14,26.92,421898.21,29.77
526287.13,37.16,26.93,421911.02,29.79
526373.53,37.18,26.96,421911.02,29.8
526271.31,37.2,26.98,421901.18,29.82
526357.72,37.23,27.01,421901.18,29.84
526255.5,37.25,27.03,421965.69,29.87
526153.28,37.27,27.05,422177.54,29.9
525933.59,37.26,27.04,422873.52,29.96
526259.54,37.3,27.07,422177.54,29.92
526157.32,37.32,27.09,421949.72,29.93
525507.32,37.29,27.06,421299.72,29.89
525405.09,37.31,27.08,421299.72,29.91
525491.5,37.33,27.11,422987.62,30.05
525491.5,37.33,27.11,422987.62,30.05
525271.81,37.33,27.1,422669.31,30.04
525169.59,37.35,27.12,422669.31,30.06
525169.59,37.35,27.12,422705.32,30.06
525495.54,37.38,27.16,422704.35,30.07
525127.37,37.37,27.15,422703.1,30.08
525539.56,37.41,27.18,422925.6,30.1
525359.96,37.4,27.18,422727.84,30.09
525257.74,37.42,27.2,422676.32,30.11
525344.15,37.45,27.23,422651.58,30.13
525241.92,37.47,27.25,422651.58,30.15
525139.7,37.49,27.27,422679.57,30.17
525226.11,37.52,27.29,422679.57,30.19
525312.52,37.54,27.32,423084.5,30.24
525210.29,37.56,27.34,423058.98,30.26
525130.55,37.58,27.36,423716.39,30.33
525051.21,37.61,27.38,423262.12,30.31
525377.16,37.64,27.42,423263.67,30.33
525229.58,37.66,27.44,423058.06,30.33
525315.99,37.69,27.46,423075.72,30.35
525213.77,37.71,27.48,423075.72,30.37
524866.83,37.69,27.47,424009.6,30.45
524764.61,37.71,27.49,424009.6,30.47
525140.94,37.75,27.53,424376.69,30.51
525227.35,37.78,27.56,424376.69,30.53
525125.12,37.8,27.58,424446.27,30.55
525211.53,37.83,27.61,424446.27,30.57
524962.43,37.82,27.6,424181.16,30.56
524860.21,37.84,27.62,424226.75,30.58
524946.61,37.87,27.65,424226.75,30.6
525260.19,37.91,27.68,424227.45,30.61
525260.19,37.91,27.68,424191.45,30.61
525157.97,37.93,27.7,424175.03,30.63
525244.38,37.95,27.73,424174.32,30.65
525467.67,37.99,27.77,424174.32,30.67
525467.67,37.99,27.77,424213.86,30.67
525554.07,38.02,27.79,424213.86,30.69
525451.85,38.04,27.81,424549.81,30.73
525451.85,38.04,27.81,424549.81,30.73
525777.8,38.07,27.85,426667.38,30.9
526001.09,38.11,27.89,426667.38,30.91
525985.43,38.13,27.91,426538.88,30.92
525617.26,38.12,27.9,426112.31,30.9
525515.04,38.14,27.92,426112.31,30.93
525515.04,38.14,27.92,426112.31,30.93
525412.82,38.16,27.94,426112.31,30.95
525310.6,38.18,27.96,426155.26,30.97
525015.09,38.17,27.95,425909.05,30.96
524729.29,38.16,27.93,425539.72,30.94
524433.78,38.14,27.92,425539.72,30.95
524331.56,38.16,27.94,425525.78,30.97
524229.34,38.18,27.96,425500.9,30.99
524127.12,38.2,27.98,425561.51,31.02
524036.14,38.23,28.0,425720.61,31.05
523877.51,38.22,28.0,425561.99,31.05
523764.05,38.24,28.02,425338.14,31.05
524090.0,38.28,28.05,425338.14,31.06
524176.4,38.3,28.08,425365.75,31.08
524262.81,38.33,28.11,425342.19,31.1
524160.59,38.35,28.13,425342.19,31.12
523940.9,38.35,28.12,425338.14,31.13
524266.85,38.38,28.16,425589.07,31.16
524353.26,38.41,28.19,425361.9,31.16
523985.09,38.4,28.18,425338.14,31.17
523882.87,38.42,28.2,425338.14,31.19
524295.06,38.46,28.24,425411.15,31.21
523910.64,38.45,28.22,426454.78,31.29
523808.42,38.47,28.25,426494.17,31.32
523706.2,38.49,28.27,426697.97,31.36
523603.98,38.51,28.29,426726.2,31.38
523524.24,38.53,28.31,426612.93,31.4
523936.43,38.57,28.35,426876.36,31.43
523915.56,38.6,28.38,426907.27,31.45
523709.51,38.61,28.39,426718.21,31.46
523607.29,38.63,28.41,426718.21,31.48
523508.68,38.63,28.41,426757.89,31.49
523406.46,38.65,28.43,426757.89,31.51
523217.67,38.67,28.44,426451.68,31.52
523115.45,38.69,28.47,426451.68,31.54
523441.4,38.73,28.5,426451.68,31.55
523339.18,38.75,28.52,426638.94,31.59
522971.01,38.73,28.51,426638.94,31.6
522868.79,38.75,28.53,426538.06,31.61
522766.56,38.77,28.55,426510.31,31.64
522852.97,38.8,28.58,426510.31,31.65
523232.82,38.86,28.64,427154.12,31.73
522648.53,38.85,28.62,426451.68,31.7
522546.31,38.87,28.65,426451.68,31.72
522387.68,38.86,28.64,426305.36,31.71
522387.68,38.86,28.64,426304.67,31.71
522713.63,38.9,28.68,426311.0,31.72
522345.46,38.89,28.66,426309.09,31.74
522679.49,38.92,28.7,426485.26,31.76
522577.27,38.94,28.72,426485.26,31.78
522577.27,38.94,28.72,426485.26,31.78
522201.02,38.93,28.71,426542.27,31.8
522287.42,38.96,28.74,426411.06,31.81
522373.83,38.99,28.77,426372.31,31.83
522699.78,39.03,28.81,426369.95,31.84
522413.98,39.02,28.79,426052.83,31.82
522311.76,39.04,28.82,426089.97,31.85
522209.53,39.06,28.84,426108.29,31.87
522295.94,39.09,28.87,427406.3,31.99
521927.77,39.08,28.85,426997.13,31.97
521825.55,39.1,28.88,426942.41,31.99
522237.74,39.14,28.92,426942.41,32.0
522135.52,39.16,28.94,427243.87,32.04
521838.25,39.15,28.93,427243.87,32.05
521924.66,39.18,28.96,427244.54,32.07
521924.66,39.18,28.96,427244.54,32.07
522250.61,39.22,29.0,427243.87,32.08
522193.74,39.24,29.02,427025.43,32.09
522085.12,39.24,29.02,426920.04,32.09
521937.54,39.26,29.04,426836.28,32.11
521835.32,39.28,29.06,426836.28,32.13
521733.1,39.3,29.08,426836.28,32.15
521364.93,39.29,29.07,426836.27,32.16
521262.71,39.31,29.09,426864.26,32.19
521160.48,39.33,29.11,427152.77,32.24
521058.26,39.35,29.13,426922.17,32.24
521046.76,39.38,29.16,427132.74,32.28
521372.71,39.42,29.2,427248.93,32.3
521235.75,39.42,29.2,427393.17,32.32
521146.64,39.44,29.22,427292.51,32.34
521558.83,39.48,29.26,427157.56,32.34
521238.83,39.47,29.25,426837.56,32.32
521238.83,39.47,29.25,426837.56,32.32
521032.78,39.48,29.26,426641.75,32.33
520930.56,39.5,29.28,426641.75,32.35
520930.56,39.5,29.28,426641.75,32.35
520828.34,39.53,29.3,426641.75,32.38
520828.34,39.53,29.3,426641.75,32.38
520726.12,39.55,29.33,426699.93,32.41
520623.9,39.57,29.35,426712.63,32.43
520444.29,39.57,29.34,426587.16,32.43
519626.52,39.75,29.52,426587.16,32.63
519524.3,39.77,29.55,426602.17,32.66
519422.08,39.79,29.57,426861.04,32.7
519645.37,39.83,29.61,428419.8,32.84
519554.39,39.85,29.63,428280.06,32.85
519440.93,39.87,29.65,428075.04,32.86
519338.71,39.9,29.67,428075.04,32.89
519018.71,39.88,29.66,427755.04,32.87
518819.97,39.87,29.65,426810.65,32.8
518717.75,39.9,29.67,426810.65,32.83
518717.75,39.9,29.67,426810.65,32.83
518717.75,39.9,29.67,426810.65,32.83
518615.53,39.92,29.7,426810.65,32.85
518513.31,39.94,29.72,426947.22,32.89
518411.09,39.96,29.74,426814.86,32.9
518091.09,39.95,29.73,426494.86,32.89
518079.58,39.98,29.76,426784.4,32.93
517978.03,40.0,29.78,426826.32,32.96
518053.2,40.03,29.81,426309.23,32.94
517859.59,40.05,29.83,425973.56,32.94
517757.37,40.07,29.85,425973.56,32.97
517655.15,40.1,29.87,425973.56,32.99
517730.32,40.13,29.9,427472.93,33.13
517628.1,40.15,29.93,427480.14,33.16
517525.88,40.17,29.95,427480.05,33.18
517612.28,40.21,29.98,427480.05,33.2
517698.69,40.24,30.02,427480.05,33.23
517596.47,40.26,30.04,427558.83,33.26
517682.88,40.29,30.07,427558.83,33.28
517671.37,40.32,30.1,428298.39,33.36
518045.73,40.38,30.16,428163.56,33.38
518379.76,40.42,30.2,428164.34,33.39
518084.25,40.41,30.19,427763.76,33.37
517718.0,40.4,30.18,427762.97,33.38
517423.2,40.38,30.16,427554.48,33.37
517320.97,40.41,30.19,427554.48,33.4
517320.97,40.41,30.19,427554.48,33.4
516651.45,40.39,30.17,426863.85,33.37
516549.23,40.41,30.19,426863.85,33.39
516549.23,40.41,30.19,426840.27,33.39
516447.01,40.43,30.21,426840.27,33.42
516344.79,40.46,30.24,426844.49,33.45
516670.74,40.5,30.28,426844.49,33.46
516568.52,40.52,30.3,426935.39,33.49
516466.3,40.55,30.32,427274.97,33.54
516450.64,40.58,30.36,427170.99,33.56
516537.05,40.61,30.39,427746.81,33.63
516348.26,40.63,30.4,427416.09,33.63
516128.57,40.62,30.4,426848.7,33.59
516214.98,40.65,30.43,426840.27,33.61
516112.76,40.68,30.45,426840.27,33.64
516199.17,40.71,30.49,428249.61,33.77
516096.94,40.73,30.51,428249.61,33.8
516096.94,40.73,30.51,428249.61,33.8
516183.35,40.77,30.54,428249.61,33.82
516269.76,40.8,30.58,428249.61,33.84
516167.54,40.82,30.6,428264.38,33.87
516065.31,40.85,30.63,428264.94,33.9
515963.09,40.87,30.65,428252.6,33.92
515963.09,40.87,30.65,428252.6,33.92
516186.38,40.91,30.69,428252.6,33.94
516512.33,40.95,30.73,428262.36,33.95
516410.11,40.98,30.75,428412.75,33.99
516041.94,40.96,30.74,428406.91,34.01
515939.72,40.99,30.76,428287.58,34.02
516026.12,41.02,30.8,428283.65,34.05
516339.7,41.06,30.84,429176.18,34.13
516237.48,41.09,30.87,429142.13,34.16
516135.26,41.11,30.89,429155.73,34.18
516033.04,41.14,30.91,429152.31,34.21
516119.45,41.17,30.95,429360.01,34.25
515960.82,41.16,30.94,429204.43,34.24
515858.6,41.19,30.97,429310.33,34.28
515756.38,41.21,30.99,429194.25,34.3
515756.38,41.21,30.99,429194.25,34.3
515654.16,41.24,31.01,429205.48,34.32
515967.74,41.28,31.06,429966.69,34.4
515672.23,41.27,31.04,429543.38,34.37
515570.01,41.29,31.07,429929.97,34.43
515571.61,41.33,31.1,429880.9,34.46
515905.64,41.37,31.14,429880.9,34.47
515992.05,41.4,31.18,429880.9,34.49
515889.83,41.43,31.2,429880.9,34.52
515787.61,41.45,31.23,429880.9,34.55
515685.38,41.48,31.25,429880.9,34.57
515908.67,41.52,31.29,429895.85,34.59
515572.87,41.5,31.28,429797.19,34.6
515572.87,41.5,31.28,429797.19,34.6
515206.62,41.49,31.27,429809.67,34.61
515532.57,41.53,31.31,429794.8,34.62
515532.57,41.53,31.31,429794.8,34.62
515430.35,41.55,31.33,429982.05,34.67
515328.13,41.58,31.36,429800.6,34.68
516137.87,41.68,31.46,431260.63,34.82
516224.27,41.71,31.49,431248.07,34.85
515866.11,41.7,31.48,431576.89,34.89
515866.11,41.7,31.48,431576.89,34.89
515763.88,41.73,31.5,431576.89,34.91
515850.29,41.76,31.54,431249.1,34.91
516073.58,41.8,31.58,432671.48,35.04
516159.98,41.83,31.61,432805.54,35.08
515953.94,41.85,31.63,432456.79,35.08
515795.31,41.84,31.62,432300.84,35.07
515693.09,41.87,31.65,432300.84,35.1
516006.67,41.91,31.69,432300.84,35.11
515904.45,41.94,31.72,432404.88,35.15
515457.56,41.94,31.72,431608.57,35.12
515355.34,41.96,31.74,431635.9,35.15
515253.12,41.99,31.77,431593.01,35.17
515241.62,42.02,31.8,431672.58,35.21
515615.98,42.09,31.86,432174.05,35.28
515615.98,42.09,31.86,432174.05,35.28
514798.21,42.3,32.07,432174.05,35.51
514884.62,42.33,32.11,432174.05,35.53
514782.4,42.36,32.14,432174.05,35.56
514680.18,42.38,32.16,432174.05,35.59
514010.66,42.36,32.14,431504.53,35.56
514097.06,42.4,32.18,431504.53,35.59
514423.01,42.44,32.22,431511.58,35.6
514320.79,42.47,32.25,431691.86,35.65
514218.57,42.5,32.27,431628.43,35.67
514304.97,42.53,32.31,431621.38,35.69
514202.75,42.56,32.34,431835.83,35.74
513533.23,42.54,32.32,431166.3,35.72
513165.06,42.52,32.3,431166.3,35.73
513153.56,42.56,32.34,431002.52,35.75
513527.92,42.63,32.4,431504.53,35.82
513527.92,42.63,32.4,431504.53,35.82
513425.7,42.65,32.43,431504.53,35.85
513323.48,42.68,32.46,431504.53,35.88
513649.43,42.72,32.5,432154.95,35.94
513547.21,42.75,32.53,432154.95,35.97
513444.99,42.78,32.55,432194.65,36.01
513076.82,42.76,32.54,431724.26,35.98
512974.59,42.79,32.57,431709.97,36.01
513061.0,42.83,32.6,431882.5,36.05
512958.78,42.85,32.63,431858.82,36.08
513045.19,42.89,32.67,432755.38,36.18
513045.19,42.89,32.67,432755.38,36.18
512942.96,42.92,32.7,432940.44,36.22
512840.74,42.94,32.72,432753.64,36.24
512738.52,42.97,32.75,432753.64,36.27
512824.93,43.01,32.79,432753.64,36.29
512722.71,43.04,32.81,432763.38,36.32
512620.49,43.06,32.84,432756.72,36.35
512946.44,43.11,32.89,432756.72,36.37
513032.84,43.14,32.92,432756.72,36.39
513032.84,43.14,32.92,432701.55,36.39
512664.67,43.13,32.91,432701.6,36.4
512941.29,43.18,32.95,432702.49,36.42
512941.29,43.18,32.95,432665.05,36.42
512839.07,43.2,32.98,432688.42,36.45
512736.85,43.23,33.01,432661.97,36.48
512657.11,43.26,33.04,432863.51,36.53
512991.13,43.31,33.08,432943.17,36.55
513304.72,43.35,33.13,432862.57,36.56
513225.37,43.38,33.16,432926.15,36.59
513077.8,43.41,33.18,432661.03,36.6
512260.03,43.63,33.41,432661.03,36.85
512346.43,43.67,33.45,432661.03,36.88
512432.84,43.71,33.49,434714.41,37.08
512330.62,43.74,33.51,434714.41,37.11
511964.37,43.72,33.5,434288.97,37.09
512298.4,43.77,33.55,434296.98,37.1
512196.18,43.8,33.57,434296.98,37.14
512093.96,43.83,33.6,434313.06,37.17
511727.71,43.81,33.59,434309.54,37.18
511514.68,43.8,33.58,434091.96,37.17
511514.68,43.8,33.58,434194.32,37.18
511840.63,43.85,33.63,434189.84,37.2
511682.0,43.84,33.62,434034.44,37.19
511579.78,43.87,33.65,434043.91,37.22
511211.61,43.85,33.63,434265.96,37.25
511052.98,43.85,33.63,434135.51,37.25
510950.76,43.88,33.65,434133.13,37.28
511227.38,43.92,33.7,433927.26,37.28
511235.62,43.92,33.7,433929.15,37.28
511549.2,43.97,33.75,434276.18,37.33
511825.82,44.02,33.79,434026.22,37.33
511912.23,44.05,33.83,433912.97,37.34
511832.48,44.09,33.86,434466.69,37.42
511832.48,44.09,33.86,434466.69,37.42
512158.43,44.13,33.91,436295.34,37.59
512158.43,44.13,33.91,436295.34,37.59
512158.43,44.13,33.91,436295.34,37.59
512044.97,44.16,33.94,435884.47,37.59
511686.8,44.15,33.92,435029.03,37.53
512012.75,44.19,33.97,435710.78,37.61
511899.29,44.22,34.0,435544.75,37.63
511629.01,44.22,33.99,435609.8,37.65
511715.42,44.25,34.03,435609.8,37.67
511399.61,44.24,34.02,435294.15,37.66
511733.64,44.29,34.06,435294.15,37.67
511631.42,44.32,34.09,435294.15,37.7
511265.17,44.3,34.08,435296.83,37.72
511162.95,44.33,34.11,435296.83,37.75
511060.73,44.36,34.14,435296.83,37.79
510958.51,44.39,34.17,435320.17,37.82
510958.51,44.39,34.17,435320.17,37.82
511284.46,44.44,34.22,435320.33,37.84
511370.86,44.48,34.25,435322.57,37.86
511268.64,44.51,34.28,435299.24,37.89
511268.64,44.51,34.28,435299.24,37.89
511166.42,44.54,34.31,435299.42,37.93
511166.42,44.54,34.31,435299.42,37.93
510808.25,44.52,34.3,435350.91,37.95
510706.03,44.55,34.33,435523.24,37.99
510603.81,44.58,34.36,435350.72,38.01
510929.76,44.63,34.41,435307.89,38.02
510827.54,44.66,34.44,435307.89,38.06
510725.32,44.69,34.47,435307.89,38.09
510811.72,44.73,34.51,435294.15,38.12
510443.55,44.72,34.49,436056.51,38.2
510678.08,44.76,34.54,436101.08,38.22
510753.25,44.8,34.58,436416.08,38.28
510651.03,44.83,34.61,436464.27,38.32
510548.81,44.86,34.64,436479.2,38.35
510446.58,44.89,34.67,436416.5,38.38
510446.58,44.89,34.67,436416.5,38.38
510344.36,44.92,34.7,436488.54,38.42
510670.31,44.97,34.75,436488.54,38.44
510671.92,45.01,34.79,436765.92,38.49
510465.87,45.03,34.81,436416.08,38.5
510363.65,45.06,34.84,436416.08,38.53
510450.05,45.1,34.88,436416.08,38.56
510081.89,45.09,34.86,436416.08,38.58
510168.29,45.13,34.9,436427.13,38.6
510444.91,45.17,34.95,436416.73,38.62
510531.32,45.21,34.99,436416.08,38.65
510429.1,45.25,35.02,436416.08,38.69
510326.88,45.28,35.05,436446.33,38.72
509509.11,45.53,35.31,436446.33,39.0
509406.89,45.56,35.34,436428.39,39.03
509211.38,45.55,35.33,436052.8,39.01
509109.16,45.58,35.36,436040.49,39.04
508813.65,45.57,35.35,435917.16,39.04
508621.11,45.56,35.34,435950.96,39.05
508416.67,45.62,35.4,435950.96,39.12
508750.69,45.67,35.45,436538.83,39.19
508455.18,45.66,35.44,436405.7,39.19
508352.96,45.69,35.47,436480.58,39.23
508738.3,45.77,35.55,436978.49,39.31
509014.92,45.82,35.59,437023.53,39.34
508912.7,45.85,35.63,437023.53,39.37
508623.86,45.84,35.61,436774.9,39.36
508521.64,45.87,35.65,436774.9,39.4
508608.04,45.91,35.69,437680.3,39.51
508505.82,45.94,35.72,437847.28,39.56
508592.23,45.98,35.76,437847.28,39.59
508592.23,45.98,35.76,437847.28,39.59
508490.01,46.02,35.79,437803.28,39.62
508576.41,46.06,35.83,437803.28,39.65
508576.41,46.06,35.83,437887.32,39.66
508210.16,46.04,35.82,438003.39,39.68
508217.03,46.04,35.82,438005.71,39.68
507931.23,46.03,35.81,437649.68,39.66
508017.63,46.07,35.85,437649.68,39.69
508104.04,46.11,35.89,437649.68,39.72
508429.99,46.16,35.94,437650.75,39.74
508061.82,46.15,35.93,437649.68,39.75
507772.98,46.14,35.92,437245.92,39.73
507183.2,46.13,35.9,436673.13,39.71
507080.98,46.16,35.94,436577.48,39.74
507080.98,46.16,35.94,436577.48,39.74
506978.76,46.19,35.97,436625.56,39.78
506689.92,46.18,35.96,436438.56,39.78
506691.52,46.22,36.0,436712.72,39.84
506697.01,46.22,36.0,436713.92,39.84
506594.79,46.25,36.03,436725.64,39.87
507006.98,46.3,36.08,437203.91,39.93
506904.76,46.34,36.12,437192.19,39.97
506598.83,46.33,36.11,436742.7,39.94
506496.61,46.36,36.14,436909.29,39.99
506394.39,46.4,36.17,436910.54,40.03
506394.39,46.4,36.17,436910.54,40.03
505985.51,46.53,36.31,436915.1,40.18
505779.46,46.55,36.33,436565.53,40.18
505677.24,46.59,36.36,436611.42,40.22
505597.49,46.62,36.4,436506.19,40.25
505576.62,46.66,36.44,436586.75,40.3
505663.03,46.71,36.48,436733.87,40.34
505997.06,46.76,36.53,438193.05,40.49
505791.01,46.78,36.56,438003.99,40.51
505688.79,46.81,36.59,438003.99,40.55
505322.54,46.8,36.58,437616.54,40.53
505648.49,46.85,36.63,437616.54,40.55
505546.27,46.89,36.66,437616.54,40.59
505323.01,46.88,36.65,437317.16,40.57
505220.78,46.91,36.69,437317.16,40.6
505118.56,46.94,36.72,437327.24,40.64
504118.56,46.89,36.67,436327.24,40.59
503750.39,46.88,36.66,436327.24,40.61
503648.17,46.91,36.69,436318.05,40.64
503734.58,46.96,36.74,436318.05,40.67
504060.53,47.01,36.79,436324.38,40.69
503702.36,47.0,36.77,436318.12,40.71
503600.14,47.03,36.81,436317.24,40.75
503497.92,47.06,36.84,436475.45,40.8
503395.69,47.1,36.88,436317.23,40.82
503293.47,47.13,36.91,436317.23,40.86
503619.42,47.18,36.96,436317.16,40.88
503399.74,47.18,36.96,436676.24,40.92
503717.61,47.23,37.01,436788.59,40.95
503717.61,47.23,37.01,436788.59,40.95
503615.38,47.26,37.04,436788.59,40.99
503615.38,47.26,37.04,436788.59,40.99
503615.38,47.26,37.04,436824.6,41.0
503513.16,47.3,37.08,436854.85,41.04
503143.07,47.28,37.06,436864.63,41.06
503040.85,47.32,37.1,436834.6,41.09
503149.74,47.37,37.14,436528.46,41.09
503047.51,47.4,37.18,437504.78,41.23
503909.44,47.53,37.3,437668.32,41.28
504364.58,47.58,37.36,439055.11,41.42
504385.56,47.62,37.4,439012.42,41.45
504216.97,47.65,37.43,438872.33,41.48
504114.75,47.69,37.47,438872.33,41.52
504012.53,47.72,37.5,438872.33,41.55
503910.31,47.76,37.54,438911.72,41.6
503996.71,47.8,37.58,438911.72,41.63
504083.12,47.85,37.63,438911.72,41.66
504083.12,47.85,37.63,438875.71,41.66
503980.9,47.88,37.66,438954.53,41.71
504067.31,47.93,37.71,438954.53,41.74
503891.17,47.93,37.7,438675.72,41.72
503788.95,47.96,37.74,438772.57,41.77
503709.21,48.0,37.78,438655.92,41.8
503606.98,48.04,37.81,438655.92,41.84
503504.76,48.07,37.85,438655.92,41.88
503822.63,48.13,37.9,438656.64,41.9
503720.41,48.16,37.94,438656.64,41.94
503618.19,48.2,37.98,438694.7,41.98
503704.6,48.24,38.02,438693.99,42.02
503704.6,48.24,38.02,438693.99,42.02
504035.88,48.32,38.1,439270.55,42.11
503833.24,48.31,38.09,439120.2,42.11
503731.02,48.35,38.13,439179.37,42.15
503719.51,48.39,38.17,439404.87,42.22
504109.93,48.48,38.26,439850.8,42.3
504109.93,48.48,38.26,439888.72,42.3
504007.71,48.52,38.29,439888.72,42.34
503905.49,48.55,38.33,439894.21,42.38
503803.27,48.59,38.37,439892.13,42.43
503701.05,48.63,38.4,439888.72,42.47
503015.47,48.61,38.39,439120.06,42.43
503689.94,48.72,38.5,441421.6,42.7
504606.59,48.86,38.63,441120.06,42.71
504504.36,48.89,38.67,441120.06,42.75
504402.14,48.93,38.71,441120.06,42.79
504032.05,48.92,38.69,441120.06,42.81
503929.83,48.95,38.73,441126.31,42.85
503827.61,48.99,38.77,441120.57,42.89
503725.39,49.03,38.81,441185.15,42.94
503623.17,49.07,38.85,441121.53,42.98
504035.36,49.12,38.9,441545.36,43.03
503933.14,49.16,38.94,441545.29,43.07
503830.92,49.2,38.98,441543.89,43.12
503524.99,49.19,38.97,441147.0,43.1
504005.26,49.25,39.03,441120.06,43.1
504091.67,49.3,39.07,442909.45,43.31
503989.45,49.34,39.11,442909.45,43.36
503989.45,49.34,39.11,442910.37,43.36
503171.68,49.64,39.42,442910.37,43.7
503028.21,49.64,39.42,442345.96,43.65
502925.99,49.68,39.46,442345.96,43.7
502823.77,49.72,39.5,442522.4,43.76
502721.55,49.76,39.54,442353.69,43.78
502653.05,49.8,39.58,443152.51,43.91
502294.02,49.79,39.57,443207.79,43.93
502619.97,49.84,39.62,443207.79,43.95
502261.8,49.83,39.61,443207.79,43.97
502587.74,49.89,39.66,443207.79,43.99
502587.74,49.89,39.66,443207.79,43.99
503415.95,50.02,39.8,443664.71,44.08
503313.73,50.06,39.84,443664.71,44.13
503211.51,50.1,39.88,443664.71,44.17
503434.79,50.15,39.93,443664.71,44.2
503332.57,50.19,39.97,443873.43,44.26
503332.57,50.19,39.97,443873.43,44.26
503332.57,50.19,39.97,443873.43,44.26
503163.99,50.22,40.0,443609.96,44.28
503061.77,50.26,40.04,443442.56,44.31
502959.55,50.31,40.08,443538.15,44.36
502959.55,50.31,40.08,443538.15,44.36
502601.38,50.29,40.07,443538.15,44.38
503463.3,50.43,40.21,445013.82,44.57
503463.3,50.43,40.21,445013.82,44.57
503167.79,50.42,40.19,445014.18,44.59
503648.07,50.48,40.25,445013.82,44.6
503185.57,50.46,40.24,445013.82,44.63
503499.15,50.52,40.3,445069.73,44.66
503396.93,50.56,40.34,445069.73,44.7
503722.88,50.62,40.4,445074.89,44.72
