ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
841,3236,2927610,6212,2927610
841,3236,2928610,6212,2928610
841,3236,2929420,6212,2929420
841,3236,2929420,6212,2929420
841,3236,2929420,6212,2929420
841,3236,2929420,6212,2929420
841,3236,2930420,6212,2930420
841,3236,2931420,6212,2931420
841,3236,2931650,6212,2931650
841,3236,2931650,6212,2931650
841,3236,2932650,6212,2932650
842,3244,2933650,6212,2933650
842,3244,2934650,6212,2934650
842,3244,2935020,6212,2935020
842,3244,2936020,6212,2936020
842,3244,2936830,6212,2936830
842,3244,2937480,6212,2937480
842,3244,2937480,6212,2937480
842,3244,2938290,6212,2938290
842,3244,2939290,6212,2939290
842,3244,2939290,6212,2939290
842,3244,2939290,6212,2939290
842,3244,2940290,6212,2940290
843,3252,2940760,6212,2940760
843,3252,2940760,6212,2940760
843,3252,2940760,6212,2940760
843,3252,2941760,6212,2941760
843,3252,2942760,6212,2942760
843,3252,2943760,6212,2943760
843,3252,2944760,6212,2944760
843,3252,2945760,6212,2945760
843,3252,2945760,6212,2945760
843,3252,2946760,6212,2946760
843,3252,2947760,6212,2947760
844,3260,2948760,6212,2948760
844,3260,2949760,6212,2949760
844,3260,2950230,6212,2950230
844,3260,2951230,6212,2951230
844,3260,2951230,6212,2951230
844,3260,2951230,6212,2951230
844,3260,2951230,6212,2951230
844,3260,2952230,6212,2952230
844,3260,2953230,6212,2953230
844,3260,2953390,6212,2953390
844,3260,2954390,6212,2954390
844,3260,2954610,6212,2954610
844,3260,2955610,6212,2955610
844,3260,2956070,6212,2956070
845,3268,2957070,6212,2957070
845,3268,2957720,6212,2957720
845,3268,2958190,6212,2958190
845,3268,2959000,6212,2959000
845,3268,2959480,6212,2959480
845,3268,2960480,6212,2960480
845,3268,2960480,6212,2960480
845,3268,2960710,6212,2960710
845,3268,2961710,6212,2961710
845,3268,2962710,6212,2962710
845,3268,2962710,6212,2962710
845,3268,2962940,6212,2962940
846,3276,2963940,6212,2963940
846,3276,2963940,6212,2963940
846,3276,2964750,6212,2964750
846,3276,2965750,6212,2965750
846,3276,2966220,6212,2966220
846,3276,2967220,6212,2967220
846,3276,2968220,6212,2968220
846,3276,2968220,6212,2968220
846,3276,2969220,6212,2969220
846,3276,2969680,6212,2969680
846,3276,2970150,6212,2970150
846,3276,2970150,6212,2970150
847,3284,2971150,6212,2971150
847,3284,2971150,6212,2971150
847,3284,2972150,6212,2972150
847,3284,2972150,6212,2972150
847,3284,2973150,6212,2973150
847,3284,2973960,6212,2973960
847,3284,2973960,6212,2973960
847,3284,2973960,6212,2973960
847,3284,2974960,6212,2974960
847,3284,2974960,6212,2974960
847,3284,2975430,6212,2975430
847,3284,2975980,6212,2975980
847,3284,2976790,6212,2976790
847,3284,2977790,6212,2977790
848,3292,2978790,6212,2978790
848,3292,2979600,6212,2979600
848,3292,2980600,6212,2980600
848,3292,2981600,6212,2981600
848,3292,2981600,6212,2981600
848,3292,2981600,6212,2981600
848,3292,2982600,6212,2982600
848,3292,2983410,6212,2983410
848,3292,2984410,6212,2984410
848,3292,2985060,6212,2985060
849,3300,2985870,6212,2985870
849,3300,2986520,6212,2986520
849,3300,2987330,6212,2987330
849,3300,2988140,6212,2988140
849,3300,2988610,6212,2988610
849,3300,2988610,6212,2988610
849,3300,2989610,6212,2989610
849,3300,2990610,6212,2990610
849,3300,2990610,6212,2990610
849,3300,2991610,6212,2991610
849,3300,2992610,6212,2992610
850,3308,2993610,6212,2993610
850,3308,2993930,6212,2993930
850,3308,2994930,6212,2994930
850,3308,2995930,6212,2995930
850,3308,2996930,6212,2996930
850,3308,2997930,6212,2997930
850,3308,2998930,6212,2998930
850,3308,2999930,6212,2999930
850,3308,2999930,6212,2999930
851,3316,3000930,6212,3000930
851,3316,3001740,6212,3001740
851,3316,3001740,6212,3001740
851,3316,3002210,6212,3002210
851,3316,3003210,6212,3003210
851,3316,3004210,6212,3004210
851,3316,3005210,6212,3005210
851,3316,3006210,6212,3006210
851,3316,3007210,6212,3007210
851,3316,3008210,6212,3008210
852,3324,3009210,6212,3009210
852,3324,3010210,6212,3010210
852,3324,3010210,6212,3010210
852,3324,3011020,6212,3011020
852,3324,3011020,6212,3011020
852,3324,3012020,6212,3012020
852,3324,3013020,6212,3013020
852,3324,3013020,6212,3013020
852,3324,3013490,6212,3013490
852,3324,3014300,6212,3014300
852,3324,3014300,6212,3014300
852,3324,3015110,6212,3015110
852,3324,3015580,6212,3015580
853,3332,3016390,6212,3016390
853,3332,3016390,6212,3016390
853,3332,3016550,6212,3016550
853,3332,3016550,6212,3016550
853,3332,3017550,6212,3017550
853,3332,3018360,6212,3018360
853,3332,3019360,6212,3019360
853,3332,3019360,6212,3019360
853,3332,3020360,6212,3020360
853,3332,3020820,6212,3020820
853,3332,3021820,6212,3021820
853,3332,3021820,6212,3021820
853,3332,3022820,6212,3022820
853,3332,3022820,6212,3022820
853,3332,3023820,6212,3023820
853,3332,3024820,6212,3024820
853,3332,3025050,6212,3025050
853,3332,3025520,6212,3025520
854,3340,3026330,6212,3026330
854,3340,3027140,6212,3027140
854,3340,3027690,6212,3027690
854,3340,3028340,6212,3028340
854,3340,3029150,6212,3029150
854,3340,3030150,6212,3030150
854,3340,3031150,6212,3031150
854,3340,3031800,6212,3031800
855,3348,3032800,6212,3032800
855,3348,3033270,6212,3033270
855,3348,3033270,6212,3033270
855,3348,3034080,6212,3034080
855,3348,3034890,6212,3034890
855,3348,3035890,6212,3035890
855,3348,3035890,6212,3035890
855,3348,3036360,6212,3036360
855,3348,3036830,6212,3036830
855,3348,3037830,6212,3037830
855,3348,3038300,6212,3038300
855,3348,3039300,6212,3039300
856,3356,3040300,6212,3040300
856,3356,3040770,6212,3040770
856,3356,3040770,6212,3040770
856,3356,3041770,6212,3041770
856,3356,3043770,6212,3043770
856,3356,3044580,6212,3044580
856,3356,3045580,6212,3045580
856,3356,3046580,6212,3046580
857,3364,3047390,6212,3047390
857,3364,3048390,6212,3048390
857,3364,3049390,6212,3049390
857,3364,3049710,6212,3049710
857,3364,3050030,6212,3050030
857,3364,3050030,6212,3050030
857,3364,3050840,6212,3050840
857,3364,3051840,6212,3051840
857,3364,3052160,6212,3052160
857,3364,3052970,6212,3052970
857,3364,3053970,6212,3053970
857,3364,3054780,6212,3054780
858,3372,3055780,6212,3055780
858,3372,3055780,6212,3055780
858,3372,3056430,6212,3056430
858,3372,3056430,6212,3056430
858,3372,3057430,6212,3057430
858,3372,3058240,6212,3058240
858,3372,3058240,6212,3058240
858,3372,3058560,6212,3058560
858,3372,3059560,6212,3059560
858,3372,3060560,6212,3060560
858,3372,3060720,6212,3060720
858,3372,3061720,6212,3061720
858,3372,3062720,6212,3062720
858,3372,3062720,6212,3062720
858,3372,3062880,6212,3062880
858,3372,3063110,6212,3063110
859,3380,3063700,6212,3063700
859,3380,3063700,6212,3063700
859,3380,3064700,6212,3064700
859,3380,3065700,6212,3065700
859,3380,3066700,6212,3066700
859,3380,3067170,6212,3067170
859,3380,3068170,6212,3068170
859,3380,3069170,6212,3069170
859,3380,3069640,6212,3069640
860,3388,3070640,6212,3070640
860,3388,3071450,6212,3071450
860,3388,3072450,6212,3072450
860,3388,3073450,6212,3073450
860,3388,3073450,6212,3073450
860,3388,3073920,6212,3073920
860,3388,3074730,6212,3074730
860,3388,3075730,6212,3075730
860,3388,3076730,6212,3076730
860,3388,3076730,6212,3076730
860,3388,3077190,6212,3077190
861,3396,3077840,6212,3077840
861,3396,3078650,6212,3078650
861,3396,3079460,6212,3079460
861,3396,3080460,6212,3080460
861,3396,3081460,6212,3081460
861,3396,3081690,6212,3081690
861,3396,3082160,6212,3082160
861,3396,3082390,6212,3082390
861,3396,3082860,6212,3082860
861,3396,3082860,6212,3082860
861,3396,3083320,6212,3083320
861,3396,3084130,6212,3084130
861,3396,3084680,6212,3084680
862,3404,3085150,6212,3085150
862,3404,3086150,6212,3086150
862,3404,3086150,6212,3086150
862,3404,3086960,6212,3086960
862,3404,3087610,6212,3087610
862,3404,3088610,6212,3088610
862,3404,3089610,6212,3089610
862,3404,3089610,6212,3089610
862,3404,3089610,6212,3089610
862,3404,3089610,6212,3089610
862,3404,3090200,6212,3090200
862,3404,3091200,6212,3091200
863,3412,3092200,6212,3092200
863,3412,3092200,6212,3092200
863,3412,3092520,6212,3092520
863,3412,3093520,6212,3093520
863,3412,3093980,6212,3093980
863,3412,3093980,6212,3093980
863,3412,3094790,6212,3094790
863,3412,3094790,6212,3094790
863,3412,3095260,6212,3095260
863,3412,3096260,6212,3096260
863,3412,3096720,6212,3096720
863,3412,3097720,6212,3097720
863,3412,3098530,6212,3098530
863,3412,3099530,6212,3099530
864,3420,3100530,6212,3100530
864,3420,3100530,6212,3100530
864,3420,3101530,6212,3101530
864,3420,3101530,6212,3101530
864,3420,3102180,6212,3102180
864,3420,3103180,6212,3103180
864,3420,3103180,6212,3103180
864,3420,3103180,6212,3103180
864,3420,3104180,6212,3104180
864,3420,3104990,6212,3104990
864,3420,3105990,6212,3105990
864,3420,3106990,6212,3106990
865,3428,3107800,6212,3107800
865,3428,3107800,6212,3107800
865,3428,3108800,6212,3108800
865,3428,3109120,6212,3109120
865,3428,3109350,6212,3109350
865,3428,3110160,6212,3110160
865,3428,3110630,6212,3110630
865,3428,3110950,6212,3110950
865,3428,3111270,6212,3111270
865,3428,3111270,6212,3111270
865,3428,3112270,6212,3112270
865,3428,3112920,6212,3112920
865,3428,3112920,6212,3112920
865,3428,3113390,6212,3113390
865,3428,3114390,6212,3114390
866,3436,3115390,6212,3115390
866,3436,3116390,6212,3116390
866,3436,3117390,6212,3117390
866,3436,3117860,6212,3117860
866,3436,3118670,6212,3118670
866,3436,3118670,6212,3118670
866,3436,3119670,6212,3119670
866,3436,3120140,6212,3120140
866,3436,3120140,6212,3120140
866,3436,3121140,6212,3121140
866,3436,3122140,6212,3122140
867,3444,3123140,6212,3123140
867,3444,3123140,6212,3123140
867,3444,3123950,6212,3123950
867,3444,3124950,6212,3124950
867,3444,3124950,6212,3124950
867,3444,3125950,6212,3125950
867,3444,3126760,6212,3126760
867,3444,3126760,6212,3126760
867,3444,3127760,6212,3127760
867,3444,3128760,6212,3128760
867,3444,3129230,6212,3129230
867,3444,3130230,6212,3130230
867,3444,3131230,6212,3131230
867,3444,3131230,6212,3131230
868,3452,3132040,6212,3132040
868,3452,3133040,6212,3133040
868,3452,3133510,6212,3133510
868,3452,3134510,6212,3134510
868,3452,3135320,6212,3135320
868,3452,3136320,6212,3136320
868,3452,3137320,6212,3137320
868,3452,3138320,6212,3138320
868,3452,3138640,6212,3138640
869,3460,3139290,6212,3139290
869,3460,3139290,6212,3139290
869,3460,3139660,6212,3139660
869,3460,3139660,6212,3139660
869,3460,3140470,6212,3140470
869,3460,3141280,6212,3141280
869,3460,3142280,6212,3142280
869,3460,3142280,6212,3142280
869,3460,3142750,6212,3142750
869,3460,3143750,6212,3143750
869,3460,3144750,6212,3144750
869,3460,3145750,6212,3145750
870,3468,3146750,6212,3146750
870,3468,3146750,6212,3146750
870,3468,3147750,6212,3147750
870,3468,3148750,6212,3148750
870,3468,3149750,6212,3149750
870,3468,3150070,6212,3150070
870,3468,3151070,6212,3151070
870,3468,3151070,6212,3151070
870,3468,3152070,6212,3152070
870,3468,3152390,6212,3152390
870,3468,3153390,6212,3153390
870,3468,3153620,6212,3153620
870,3468,3153620,6212,3153620
870,3468,3153620,6212,3153620
870,3468,3153730,6212,3153730
870,3468,3153950,6212,3153950
871,3476,3154950,6212,3154950
871,3476,3154950,6212,3154950
871,3476,3155270,6212,3155270
871,3476,3155740,6212,3155740
871,3476,3156740,6212,3156740
871,3476,3156970,6212,3156970
871,3476,3157620,6212,3157620
871,3476,3157620,6212,3157620
871,3476,3158430,6212,3158430
871,3476,3159430,6212,3159430
871,3476,3160430,6212,3160430
871,3476,3160900,6212,3160900
871,3476,3160900,6212,3160900
871,3476,3161900,6212,3161900
872,3484,3162900,6212,3162900
872,3484,3163370,6212,3163370
872,3484,3163600,6212,3163600
872,3484,3164070,6212,3164070
872,3484,3164540,6212,3164540
872,3484,3164540,6212,3164540
872,3484,3165540,6212,3165540
872,3484,3166540,6212,3166540
872,3484,3167540,6212,3167540
872,3484,3167770,6212,3167770
872,3484,3168580,6212,3168580
872,3484,3168580,6212,3168580
873,3492,3169390,6212,3169390
873,3492,3170390,6212,3170390
873,3492,3170390,6212,3170390
873,3492,3171390,6212,3171390
873,3492,3172390,6212,3172390
873,3492,3173390,6212,3173390
873,3492,3174390,6212,3174390
873,3492,3174390,6212,3174390
873,3492,3175390,6212,3175390
874,3500,3175860,6212,3175860
874,3500,3176860,6212,3176860
874,3500,3176860,6212,3176860
874,3500,3177330,6212,3177330
874,3500,3178330,6212,3178330
874,3500,3178440,6212,3178440
874,3500,3179440,6212,3179440
874,3500,3179600,6212,3179600
874,3500,3180410,6212,3180410
874,3500,3182410,6212,3182410
874,3500,3183220,6212,3183220
874,3500,3184220,6212,3184220
875,3508,3185030,6212,3185030
875,3508,3185490,6212,3185490
875,3508,3186490,6212,3186490
875,3508,3187300,6212,3187300
875,3508,3188300,6212,3188300
875,3508,3188300,6212,3188300
875,3508,3188300,6212,3188300
875,3508,3188770,6212,3188770
875,3508,3189770,6212,3189770
875,3508,3190230,6212,3190230
875,3508,3190460,6212,3190460
875,3508,3190680,6212,3190680
875,3508,3191150,6212,3191150
876,3516,3191800,6212,3191800
876,3516,3192270,6212,3192270
876,3516,3193270,6212,3193270
876,3516,3194270,6212,3194270
876,3516,3195270,6212,3195270
876,3516,3196270,6212,3196270
876,3516,3196270,6212,3196270
876,3516,3197080,6212,3197080
876,3516,3198080,6212,3198080
876,3516,3199080,6212,3199080
877,3524,3200080,6212,3200080
877,3524,3200550,6212,3200550
877,3524,3201200,6212,3201200
877,3524,3202200,6212,3202200
877,3524,3203200,6212,3203200
877,3524,3204010,6212,3204010
877,3524,3204120,6212,3204120
877,3524,3204590,6212,3204590
877,3524,3205590,6212,3205590
877,3524,3205750,6212,3205750
878,3532,3206750,6212,3206750
878,3532,3207750,6212,3207750
878,3532,3208750,6212,3208750
878,3532,3209750,6212,3209750
878,3532,3210750,6212,3210750
878,3532,3211100,6212,3211100
878,3532,3212100,6212,3212100
878,3532,3212910,6212,3212910
878,3532,3213910,6212,3213910
878,3532,3214910,6212,3214910
879,3540,3215230,6212,3215230
879,3540,3215550,6212,3215550
879,3540,3216010,6212,3216010
879,3540,3216480,6212,3216480
879,3540,3217480,6212,3217480
879,3540,3218480,6212,3218480
879,3540,3219480,6212,3219480
879,3540,3219800,6212,3219800
879,3540,3220610,6212,3220610
879,3540,3220770,6212,3220770
879,3540,3221320,6212,3221320
879,3540,3222320,6212,3222320
880,3548,3223320,6212,3223320
880,3548,3224320,6212,3224320
880,3548,3225320,6212,3225320
880,3548,3225690,6212,3225690
880,3548,3225850,6212,3225850
880,3548,3226850,6212,3226850
880,3548,3227850,6212,3227850
880,3548,3228660,6212,3228660
880,3548,3229660,6212,3229660
880,3548,3230660,6212,3230660
881,3556,3231130,6212,3231130
881,3556,3232130,6212,3232130
881,3556,3232940,6212,3232940
881,3556,3233260,6212,3233260
881,3556,3234260,6212,3234260
881,3556,3235260,6212,3235260
881,3556,3235260,6212,3235260
881,3556,3235260,6212,3235260
881,3556,3236260,6212,3236260
881,3556,3237260,6212,3237260
881,3556,3238260,6212,3238260
882,3564,3239260,6212,3239260
882,3564,3240260,6212,3240260
882,3564,3241260,6212,3241260
882,3564,3242260,6212,3242260
882,3564,3243070,6212,3243070
882,3564,3243540,6212,3243540
882,3564,3243860,6212,3243860
882,3564,3244020,6212,3244020
882,3564,3245020,6212,3245020
882,3564,3245830,6212,3245830
883,3572,3246830,6212,3246830
883,3572,3247150,6212,3247150
883,3572,3248150,6212,3248150
883,3572,3248800,6212,3248800
883,3572,3249800,6212,3249800
883,3572,3250610,6212,3250610
883,3572,3251610,6212,3251610
883,3572,3251610,6212,3251610
883,3572,3252070,6212,3252070
883,3572,3253070,6212,3253070
883,3572,3253440,6212,3253440
884,3580,3254440,6212,3254440
884,3580,3255440,6212,3255440
884,3580,3256440,6212,3256440
884,3580,3257440,6212,3257440
884,3580,3258250,6212,3258250
884,3580,3258250,6212,3258250
884,3580,3258250,6212,3258250
884,3580,3258710,6212,3258710
884,3580,3259710,6212,3259710
884,3580,3260300,6212,3260300
884,3580,3260620,6212,3260620
884,3580,3260620,6212,3260620
884,3580,3260620,6212,3260620
885,3588,3261620,6212,3261620
885,3588,3262090,6212,3262090
885,3588,3263090,6212,3263090
885,3588,3263090,6212,3263090
885,3588,3263090,6212,3263090
885,3588,3264090,6212,3264090
885,3588,3264740,6212,3264740
885,3588,3265740,6212,3265740
885,3588,3266740,6212,3266740
885,3588,3267550,6212,3267550
885,3588,3268550,6212,3268550
886,3596,3269550,6212,3269550
886,3596,3270550,6212,3270550
886,3596,3271550,6212,3271550
886,3596,3271870,6212,3271870
886,3596,3271870,6212,3271870
886,3596,3271870,6212,3271870
886,3596,3272520,6212,3272520
886,3596,3273520,6212,3273520
886,3596,3273520,6212,3273520
886,3596,3274520,6212,3274520
886,3596,3275520,6212,3275520
886,3596,3276330,6212,3276330
887,3604,3278330,6212,3278330
887,3604,3278330,6212,3278330
887,3604,3279330,6212,3279330
887,3604,3280140,6212,3280140
887,3604,3280140,6212,3280140
887,3604,3280140,6212,3280140
887,3604,3281140,6212,3281140
887,3604,3281950,6212,3281950
887,3604,3282420,6212,3282420
887,3604,3282420,6212,3282420
887,3604,3282420,6212,3282420
887,3604,3282420,6212,3282420
888,3612,3283420,6212,3283420
888,3612,3284230,6212,3284230
888,3612,3285230,6212,3285230
888,3612,3286230,6212,3286230
889,3620,3294230,6212,3294230
889,3620,3295040,6212,3295040
889,3620,3295410,6212,3295410
889,3620,3295410,6212,3295410
889,3620,3295410,6212,3295410
889,3620,3296410,6212,3296410
889,3620,3297410,6212,3297410
889,3620,3298410,6212,3298410
889,3620,3298410,6212,3298410
889,3620,3298630,6212,3298630
889,3620,3298950,6212,3298950
889,3620,3298950,6212,3298950
890,3628,3299760,6212,3299760
890,3628,3300760,6212,3300760
890,3628,3301570,6212,3301570
890,3628,3301680,6212,3301680
890,3628,3302150,6212,3302150
890,3628,3303150,6212,3303150
890,3628,3304150,6212,3304150
890,3628,3305150,6212,3305150
890,3628,3306150,6212,3306150
891,3636,3307150,6212,3307150
891,3636,3307620,6212,3307620
891,3636,3307620,6212,3307620
891,3636,3308430,6212,3308430
891,3636,3308430,6212,3308430
891,3636,3309240,6212,3309240
891,3636,3309240,6212,3309240
891,3636,3310240,6212,3310240
891,3636,3310830,6212,3310830
891,3636,3310830,6212,3310830
891,3636,3310830,6212,3310830
891,3636,3310830,6212,3310830
891,3636,3311300,6212,3311300
891,3636,3311300,6212,3311300
891,3636,3311300,6212,3311300
891,3636,3311300,6212,3311300
891,3636,3311300,6212,3311300
891,3636,3312300,6212,3312300
891,3636,3313300,6212,3313300
891,3636,3314300,6212,3314300
891,3636,3315110,6212,3315110
891,3636,3315110,6212,3315110
892,3644,3316110,6212,3316110
892,3644,3316760,6212,3316760
892,3644,3317760,6212,3317760
892,3644,3318760,6212,3318760
892,3644,3318980,6212,3318980
892,3644,3318980,6212,3318980
892,3644,3318980,6212,3318980
892,3644,3319450,6212,3319450
892,3644,3319920,6212,3319920
892,3644,3320920,6212,3320920
892,3644,3321920,6212,3321920
892,3644,3322920,6212,3322920
893,3652,3323150,6212,3323150
893,3652,3324150,6212,3324150
893,3652,3325150,6212,3325150
893,3652,3325620,6212,3325620
893,3652,3325620,6212,3325620
893,3652,3326090,6212,3326090
893,3652,3326090,6212,3326090
893,3652,3326090,6212,3326090
893,3652,3326090,6212,3326090
893,3652,3327090,6212,3327090
893,3652,3327090,6212,3327090
893,3652,3327680,6212,3327680
893,3652,3328680,6212,3328680
893,3652,3329680,6212,3329680
893,3652,3329910,6212,3329910
894,3660,3330910,6212,3330910
894,3660,3331910,6212,3331910
894,3660,3331910,6212,3331910
894,3660,3332720,6212,3332720
894,3660,3332720,6212,3332720
894,3660,3333720,6212,3333720
894,3660,3334720,6212,3334720
895,3668,3342720,6212,3342720
895,3668,3343720,6212,3343720
895,3668,3344720,6212,3344720
895,3668,3344720,6212,3344720
895,3668,3344720,6212,3344720
896,3676,3345720,6212,3345720
896,3676,3346190,6212,3346190
896,3676,3347190,6212,3347190
896,3676,3347650,6212,3347650
896,3676,3348650,6212,3348650
896,3676,3349650,6212,3349650
896,3676,3349970,6212,3349970
896,3676,3350290,6212,3350290
896,3676,3350610,6212,3350610
896,3676,3351610,6212,3351610
897,3684,3355610,6212,3355610
897,3684,3356260,6212,3356260
