ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
586052.99,15.27,2.58,335597.38,8.74
586052.99,15.27,2.58,335597.38,8.74
586079.02,15.27,2.58,335948.46,8.75
585731.42,15.28,2.59,335675.0,8.76
585855.22,15.29,2.6,335707.19,8.76
584839.83,15.29,2.6,335223.72,8.77
584617.73,15.29,2.6,334853.7,8.76
584454.99,15.29,2.6,334660.81,8.75
584292.25,15.29,2.6,334517.13,8.75
584129.51,15.29,2.59,334768.02,8.76
584129.51,15.29,2.59,334768.02,8.76
584022.3,15.29,2.6,334619.07,8.76
583841.05,15.29,2.6,334446.69,8.76
583672.06,15.29,2.6,334558.62,8.76
583698.08,15.29,2.6,334396.07,8.76
584136.91,15.3,2.61,334172.04,8.75
584136.91,15.3,2.61,334172.04,8.75
583982.14,15.3,2.61,334533.82,8.76
583622.17,15.29,2.6,334341.14,8.76
583936.66,15.3,2.61,334176.0,8.76
583743.15,15.3,2.61,333955.42,8.75
583866.94,15.31,2.62,334028.43,8.76
583488.42,15.3,2.61,334676.6,8.78
583488.42,15.3,2.61,334676.6,8.78
583325.68,15.3,2.61,334379.69,8.77
582963.18,15.3,2.61,334245.51,8.77
582800.44,15.3,2.61,334534.61,8.78
581785.06,15.3,2.61,334051.14,8.79
581792.57,15.31,2.62,333755.06,8.78
581646.66,15.31,2.62,333541.66,8.78
581522.62,15.31,2.62,333369.37,8.78
581341.37,15.31,2.62,333780.74,8.79
581361.15,15.31,2.62,333834.44,8.79
581269.92,15.31,2.62,333450.72,8.78
581265.18,15.32,2.62,333937.8,8.8
581827.5,15.33,2.64,334010.62,8.8
581448.98,15.33,2.63,333758.17,8.8
581572.77,15.33,2.64,333761.12,8.8
581856.83,15.34,2.65,334142.66,8.81
581856.83,15.34,2.65,334142.66,8.81
582043.12,15.35,2.66,333884.89,8.81
582204.18,15.36,2.66,333669.4,8.8
582204.18,15.36,2.66,333669.4,8.8
582165.23,15.36,2.67,333530.17,8.8
581798.44,15.36,2.66,334371.45,8.83
581635.69,15.36,2.66,334099.94,8.82
581364.42,15.35,2.66,333909.31,8.82
581568.38,15.36,2.67,333650.97,8.81
581575.9,15.36,2.67,333193.42,8.8
581388.09,15.36,2.67,334675.03,8.84
581246.38,15.36,2.67,335223.11,8.86
581246.38,15.36,2.67,335223.11,8.86
581246.38,15.36,2.67,335223.11,8.86
581589.0,15.37,2.68,335243.95,8.86
581788.93,15.38,2.69,335433.99,8.87
581621.98,15.38,2.69,335273.75,8.87
582184.3,15.4,2.7,335337.64,8.87
582184.3,15.4,2.7,335337.64,8.87
581805.78,15.39,2.7,335094.12,8.86
581971.04,15.39,2.7,335450.6,8.87
581847.0,15.4,2.7,335369.27,8.87
581873.03,15.4,2.71,335124.07,8.87
582574.23,15.42,2.73,335803.13,8.89
581558.84,15.43,2.74,335319.66,8.9
581260.84,15.42,2.73,335093.66,8.89
581384.64,15.43,2.74,335096.61,8.89
581221.9,15.43,2.74,334883.91,8.89
581677.55,15.44,2.75,335361.11,8.9
581526.3,15.44,2.75,334981.27,8.89
581299.93,15.43,2.74,335512.77,8.91
581364.66,15.44,2.75,335236.22,8.9
581000.24,15.45,2.75,335004.57,8.91
581000.24,15.45,2.75,335004.57,8.91
580858.53,15.45,2.75,335493.82,8.92
580691.59,15.45,2.75,335323.77,8.92
580567.55,15.45,2.75,334998.39,8.91
580520.19,15.45,2.76,335795.35,8.94
580527.71,15.45,2.76,335410.93,8.93
580889.97,15.46,2.77,336588.53,8.96
580398.81,15.45,2.76,336056.34,8.95
580619.97,15.46,2.77,335763.55,8.94
580605.13,15.47,2.77,335939.72,8.95
580279.65,15.47,2.77,336031.26,8.96
580841.97,15.48,2.79,336104.09,8.96
580562.41,15.48,2.78,335804.25,8.95
580338.46,15.47,2.78,335704.59,8.95
579811.06,15.46,2.77,335296.3,8.94
579934.86,15.47,2.78,335277.22,8.94
579646.39,15.47,2.78,334961.47,8.94
579483.65,15.47,2.78,335139.54,8.95
579509.68,15.47,2.78,335498.98,8.96
579878.19,15.48,2.79,335291.39,8.95
579736.48,15.49,2.79,335058.4,8.95
579569.54,15.48,2.79,334903.16,8.95
579569.54,15.48,2.79,334903.16,8.95
579595.56,15.49,2.8,334752.56,8.95
579471.52,15.49,2.8,334772.51,8.95
579359.55,15.49,2.8,335125.29,8.96
579358.83,15.49,2.8,336032.55,8.99
579624.46,15.5,2.81,335683.68,8.98
579748.25,15.51,2.82,335756.69,8.98
579475.8,15.5,2.81,335473.19,8.98
579313.06,15.5,2.81,335215.52,8.97
579377.79,15.51,2.82,335098.24,8.97
579215.05,15.51,2.82,335301.6,8.98
579565.05,15.52,2.83,336033.31,9.0
578549.67,15.53,2.83,335549.84,9.0
578403.75,15.53,2.83,335252.34,9.0
578279.71,15.53,2.83,336017.51,9.02
578299.49,15.53,2.84,336107.1,9.03
578187.52,15.53,2.84,335242.57,9.0
577898.24,15.52,2.83,336401.42,9.04
577798.48,15.52,2.83,336203.94,9.03
577798.48,15.52,2.83,336203.94,9.03
577793.74,15.53,2.83,336229.59,9.04
578052.87,15.54,2.85,336242.78,9.04
578176.67,15.55,2.85,336315.78,9.04
578831.72,15.56,2.87,336369.21,9.04
578831.72,15.56,2.87,336369.21,9.04
578668.98,15.56,2.87,336027.64,9.04
577951.43,15.55,2.86,335235.45,9.02
577809.72,15.55,2.86,335231.08,9.02
577642.78,15.55,2.86,335600.1,9.03
577320.16,15.54,2.85,335350.29,9.03
577595.95,15.55,2.86,335777.46,9.04
576580.56,15.56,2.87,335293.99,9.05
575565.18,15.56,2.87,334810.52,9.05
575441.14,15.57,2.87,334456.54,9.05
575280.08,15.57,2.87,335150.85,9.07
575523.95,15.58,2.88,334835.29,9.06
575647.75,15.58,2.89,334908.3,9.07
575485.01,15.58,2.89,334608.93,9.06
575343.3,15.58,2.89,334840.23,9.07
575343.3,15.58,2.89,334840.23,9.07
575529.59,15.59,2.9,334592.16,9.06
575362.65,15.59,2.9,334367.48,9.06
574645.1,15.58,2.88,333595.77,9.04
574521.06,15.58,2.88,333984.28,9.06
574360.0,15.58,2.88,334153.28,9.06
573981.48,15.57,2.88,333912.03,9.06
574105.28,15.58,2.88,333985.03,9.06
574425.71,15.59,2.9,333866.91,9.06
574425.71,15.59,2.9,333866.91,9.06
573799.15,15.58,2.88,333262.59,9.05
573636.41,15.58,2.88,333004.92,9.04
573907.98,15.59,2.89,333933.42,9.07
573749.22,15.58,2.89,333774.65,9.06
573607.51,15.58,2.89,334075.0,9.08
573672.24,15.59,2.9,333671.33,9.07
573679.76,15.59,2.9,333430.64,9.06
572664.37,15.6,2.91,332947.17,9.07
572497.42,15.6,2.9,332856.94,9.07
571794.3,15.58,2.89,332071.38,9.05
571814.08,15.59,2.89,331838.23,9.05
571809.33,15.59,2.9,333349.67,9.09
570793.95,15.6,2.9,332866.2,9.09
570669.91,15.6,2.9,332670.92,9.09
570570.15,15.6,2.91,333340.39,9.11
569919.19,15.6,2.91,333088.57,9.12
570042.99,15.61,2.91,333091.52,9.12
570042.99,15.61,2.91,333091.52,9.12
569834.99,15.6,2.91,332602.48,9.11
569131.86,15.59,2.89,331899.35,9.09
568769.36,15.58,2.89,331779.3,9.09
568390.84,15.58,2.88,331689.58,9.09
568703.4,15.59,2.9,331789.8,9.09
568979.19,15.6,2.9,331588.26,9.09
569252.75,15.61,2.92,331376.86,9.09
568535.2,15.59,2.9,330605.15,9.07
568791.74,15.6,2.91,330854.49,9.08
568817.76,15.61,2.91,330721.54,9.07
568655.02,15.61,2.91,330473.42,9.07
568655.02,15.61,2.91,330473.42,9.07
568655.02,15.61,2.91,330473.42,9.07
568513.31,15.61,2.92,330815.15,9.08
568594.87,15.61,2.92,330693.82,9.08
568602.39,15.62,2.92,330519.79,9.08
568435.44,15.62,2.92,330328.87,9.08
568311.4,15.62,2.93,330108.68,9.07
568311.4,15.62,2.93,330108.68,9.07
567932.88,15.61,2.92,330832.65,9.09
567731.03,15.6,2.91,330164.61,9.07
567750.81,15.61,2.92,330053.99,9.07
567885.3,15.61,2.92,331442.36,9.11
568197.86,15.63,2.93,331542.58,9.12
568197.86,15.63,2.93,331542.58,9.12
568223.89,15.63,2.94,331363.66,9.12
568042.64,15.63,2.94,331808.42,9.13
568042.64,15.63,2.94,331808.42,9.13
568306.7,15.64,2.95,331821.29,9.13
568582.49,15.65,2.96,331628.2,9.13
568582.49,15.65,2.96,331628.2,9.13
568608.51,15.66,2.96,332001.6,9.14
568690.07,15.66,2.97,331888.27,9.14
568697.59,15.67,2.97,331722.08,9.14
568319.06,15.66,2.96,331580.04,9.13
568160.29,15.65,2.96,331421.28,9.13
567533.73,15.64,2.95,330794.71,9.12
567657.53,15.65,2.96,330867.72,9.12
566642.15,15.65,2.96,330384.25,9.13
566661.92,15.66,2.97,331475.68,9.16
566444.49,15.65,2.96,331040.72,9.15
566281.75,15.65,2.96,330847.46,9.15
566281.75,15.65,2.96,330847.46,9.15
566140.04,15.65,2.96,331083.4,9.15
565973.09,15.65,2.96,330716.11,9.15
566218.11,15.66,2.97,330968.35,9.16
566530.67,15.67,2.98,331068.57,9.16
566406.63,15.68,2.98,331139.13,9.16
566038.11,15.67,2.97,330892.75,9.16
566692.44,15.69,3.0,331800.52,9.19
566692.44,15.69,3.0,331800.52,9.19
566718.46,15.69,3.0,331621.6,9.18
566975.0,15.7,3.01,331811.36,9.19
566677.0,15.7,3.0,331742.54,9.19
566800.8,15.7,3.01,331675.87,9.19
566826.83,15.71,3.02,331545.37,9.19
566826.83,15.71,3.02,331545.37,9.19
566631.49,15.7,3.01,331629.32,9.19
566468.75,15.7,3.01,331511.33,9.19
566550.31,15.71,3.02,331389.81,9.19
566697.06,15.72,3.02,331165.99,9.18
566202.11,15.71,3.01,330739.91,9.18
566221.88,15.71,3.02,330705.72,9.18
566217.14,15.71,3.02,332205.13,9.22
566529.7,15.73,3.03,332305.36,9.22
566529.7,15.73,3.03,332305.36,9.22
566366.96,15.73,3.03,332185.63,9.22
565663.84,15.71,3.02,331401.53,9.2
565689.87,15.72,3.02,331222.61,9.2
565543.95,15.72,3.02,331259.36,9.21
565819.74,15.73,3.03,331066.27,9.2
565845.76,15.73,3.04,331427.71,9.21
565845.76,15.73,3.04,331427.71,9.21
565721.72,15.73,3.04,332068.5,9.23
565721.72,15.73,3.04,332068.5,9.23
565682.78,15.74,3.05,331803.35,9.23
565304.26,15.73,3.04,331595.08,9.23
565304.26,15.73,3.04,331595.08,9.23
564995.6,15.73,3.04,331836.09,9.24
565326.92,15.74,3.05,331697.24,9.24
565168.15,15.74,3.05,331542.4,9.23
564870.15,15.73,3.04,331059.97,9.22
564709.09,15.73,3.04,330913.31,9.22
563693.71,15.74,3.05,330429.83,9.23
563479.76,15.73,3.04,330415.78,9.23
563333.34,15.73,3.04,330814.02,9.24
563333.34,15.73,3.04,330814.02,9.24
563653.77,15.74,3.05,330807.18,9.24
563653.77,15.74,3.05,330807.18,9.24
564003.77,15.75,3.06,330543.1,9.23
564003.77,15.75,3.06,330543.1,9.23
564023.55,15.76,3.07,330369.38,9.23
564023.55,15.76,3.07,330369.38,9.23
564147.35,15.77,3.07,330354.78,9.23
563984.61,15.77,3.07,330124.21,9.23
563984.61,15.77,3.07,330124.21,9.23
562682.69,15.76,3.07,329168.72,9.22
562682.69,15.76,3.07,329168.72,9.22
561979.56,15.75,3.06,328465.6,9.21
561837.85,15.75,3.06,328840.7,9.22
561670.91,15.75,3.06,328678.06,9.22
561546.87,15.75,3.06,328425.29,9.21
561224.25,15.74,3.05,329644.06,9.25
561224.25,15.74,3.05,329644.06,9.25
561219.51,15.75,3.05,329724.74,9.25
561060.75,15.74,3.05,329595.43,9.25
560879.5,15.74,3.05,329840.13,9.26
561441.82,15.76,3.07,329904.03,9.26
561272.83,15.76,3.07,329641.41,9.26
561079.32,15.76,3.07,329461.33,9.25
560714.89,15.77,3.07,329160.06,9.26
560838.69,15.77,3.08,329192.25,9.26
560460.17,15.77,3.07,328948.73,9.25
560297.43,15.77,3.07,328647.97,9.25
560297.43,15.77,3.07,328647.97,9.25
560085.32,15.76,3.07,328453.65,9.24
560361.11,15.77,3.08,328849.4,9.26
560219.4,15.77,3.08,329195.88,9.27
560438.67,15.78,3.09,328858.81,9.26
560271.72,15.78,3.09,328457.53,9.25
560297.75,15.78,3.09,328280.89,9.25
560173.71,15.79,3.09,328323.56,9.25
559898.53,15.78,3.09,328838.54,9.27
559737.47,15.78,3.09,328847.01,9.27
559358.95,15.77,3.08,328663.39,9.27
559423.68,15.78,3.08,328401.07,9.26
559467.06,15.78,3.09,328716.51,9.27
559732.61,15.79,3.1,329523.05,9.3
559856.41,15.8,3.11,329526.0,9.3
559876.19,15.8,3.11,329427.65,9.3
559717.42,15.8,3.11,329272.93,9.29
559554.68,15.8,3.11,329045.82,9.29
559412.97,15.8,3.11,329609.58,9.31
559412.97,15.8,3.11,329609.58,9.31
559246.03,15.8,3.11,329274.55,9.3
559392.78,15.81,3.12,330906.84,9.35
559388.04,15.81,3.12,331104.63,9.36
560190.8,15.84,3.15,330820.55,9.35
560314.6,15.85,3.15,330801.47,9.36
560085.24,15.84,3.15,330825.32,9.36
560397.8,15.85,3.16,330925.55,9.36
560397.8,15.85,3.16,330925.55,9.36
560235.06,15.85,3.16,330676.06,9.36
560093.36,15.85,3.16,330810.92,9.36
560119.38,15.86,3.17,330632.0,9.36
559952.44,15.86,3.17,330515.87,9.36
560228.22,15.87,3.18,330322.77,9.36
560104.18,15.87,3.18,330255.64,9.36
560130.21,15.87,3.18,330617.08,9.37
559969.15,15.87,3.18,331176.29,9.39
559873.24,15.88,3.18,330715.13,9.38
559525.64,15.88,3.19,330441.67,9.38
559147.12,15.87,3.18,330230.89,9.38
558721.03,15.87,3.18,329704.22,9.36
558802.59,15.87,3.18,329597.11,9.36
558515.81,15.87,3.18,329332.56,9.36
558523.33,15.87,3.18,329240.86,9.36
558647.13,15.88,3.19,329313.86,9.36
558916.66,15.89,3.2,330418.89,9.39
558911.92,15.89,3.2,330362.17,9.4
558749.18,15.89,3.2,330065.01,9.39
558607.47,15.9,3.2,330398.26,9.4
558607.47,15.9,3.2,330398.26,9.4
558440.52,15.9,3.2,330009.85,9.39
558316.48,15.9,3.2,329994.32,9.4
558316.48,15.9,3.2,329994.32,9.4
558155.43,15.9,3.2,330513.41,9.41
557776.9,15.89,3.2,330550.4,9.42
558089.47,15.9,3.21,330650.62,9.42
557074.08,15.91,3.21,330167.15,9.43
557074.08,15.91,3.21,330167.15,9.43
556058.7,15.91,3.22,329709.18,9.44
556334.48,15.92,3.23,329488.78,9.43
555683.52,15.92,3.23,329306.58,9.44
555726.91,15.93,3.24,329002.72,9.43
555300.83,15.92,3.23,328598.87,9.42
555326.85,15.93,3.23,328447.26,9.42
555109.42,15.92,3.23,328136.89,9.41
554804.13,15.92,3.23,328178.24,9.42
554439.71,15.93,3.24,327876.97,9.42
554563.5,15.94,3.25,327924.68,9.42
554563.5,15.94,3.25,327924.68,9.42
554589.53,15.94,3.25,328286.12,9.44
554426.79,15.94,3.25,327969.85,9.43
554387.85,15.95,3.26,327785.69,9.43
554225.11,15.95,3.26,328110.78,9.44
553846.58,15.94,3.25,327900.01,9.44
553700.67,15.94,3.25,327692.11,9.43
553700.67,15.94,3.25,327692.11,9.43
553700.67,15.94,3.25,327692.11,9.43
553700.67,15.94,3.25,327692.11,9.43
553921.46,15.95,3.26,327545.98,9.43
553797.42,15.95,3.26,327387.19,9.43
554126.3,15.96,3.27,328105.83,9.45
553509.0,15.95,3.26,327269.57,9.43
553327.75,15.95,3.26,327695.76,9.45
553591.81,15.96,3.27,327700.59,9.45
553715.61,15.97,3.28,327748.3,9.45
553552.87,15.97,3.28,327563.19,9.45
553552.87,15.97,3.28,327563.19,9.45
553390.13,15.97,3.28,327743.16,9.46
553244.21,15.97,3.28,327594.67,9.46
552228.83,15.98,3.29,327111.2,9.46
552104.79,15.98,3.29,326902.58,9.46
551753.62,15.97,3.28,326393.73,9.45
551912.63,15.98,3.29,326220.32,9.44
551731.38,15.98,3.29,326600.79,9.46
551726.63,15.98,3.29,327987.66,9.5
551726.63,15.98,3.29,327987.66,9.5
551635.41,15.98,3.29,327807.31,9.5
551364.13,15.98,3.29,327438.25,9.49
551230.84,15.98,3.29,327244.39,9.49
551063.89,15.98,3.29,326876.97,9.48
551063.89,15.98,3.29,326876.97,9.48
551376.46,15.99,3.3,326977.19,9.48
551331.5,16.0,3.3,327079.38,9.49
551331.5,16.0,3.3,327079.38,9.49
552770.93,16.04,3.35,330122.35,9.58
552894.73,16.05,3.36,330195.35,9.59
552920.75,16.06,3.36,330016.43,9.58
552758.01,16.06,3.36,329675.74,9.58
552616.31,16.06,3.36,329680.91,9.58
552449.36,16.06,3.36,330084.07,9.59
552325.32,16.06,3.37,329876.94,9.59
552164.26,16.06,3.37,330188.54,9.6
551866.26,16.05,3.36,329753.11,9.59
552150.32,16.06,3.37,329560.38,9.59
552176.35,16.07,3.37,329913.43,9.6
551160.96,16.07,3.38,329429.96,9.61
551160.96,16.07,3.38,329429.96,9.61
550784.16,16.06,3.37,329184.78,9.6
551004.6,16.08,3.38,329059.32,9.6
551086.15,16.08,3.39,328947.48,9.6
550878.15,16.08,3.38,328870.71,9.6
551001.95,16.08,3.39,328943.72,9.6
550398.83,16.07,3.38,328340.59,9.59
549772.26,16.06,3.37,327736.27,9.57
549609.52,16.06,3.37,327543.0,9.57
550029.84,16.07,3.38,328142.85,9.59
550029.84,16.07,3.38,328142.85,9.59
549867.1,16.07,3.38,327958.73,9.59
549385.53,16.06,3.37,327436.05,9.57
549239.62,16.06,3.37,327786.73,9.59
549239.62,16.06,3.37,327786.73,9.59
549259.4,16.07,3.37,327643.98,9.58
549504.41,16.07,3.38,329056.25,9.63
549816.98,16.09,3.4,329156.47,9.63
550073.51,16.1,3.41,328810.6,9.62
549949.48,16.1,3.41,328697.66,9.62
549570.95,16.09,3.4,328297.64,9.61
549389.7,16.09,3.4,328102.1,9.61
548738.74,16.09,3.4,327919.9,9.61
548663.02,16.09,3.4,328113.43,9.62
548663.02,16.09,3.4,328113.43,9.62
548938.8,16.1,3.41,328485.56,9.64
549062.6,16.11,3.42,328488.51,9.64
548775.82,16.11,3.41,328073.68,9.63
548486.54,16.1,3.41,327810.66,9.62
548323.8,16.1,3.41,327539.15,9.62
548349.83,16.1,3.41,327372.73,9.61
548208.12,16.1,3.41,327899.29,9.63
548208.12,16.1,3.41,327899.29,9.63
547846.43,16.1,3.4,328303.91,9.65
547911.15,16.1,3.41,328130.65,9.64
547744.21,16.1,3.41,327932.81,9.64
547650.46,16.1,3.41,327773.46,9.64
547641.8,16.11,3.42,328672.82,9.67
547649.32,16.11,3.42,328481.91,9.66
548083.94,16.13,3.44,328198.29,9.66
547719.51,16.14,3.45,327966.64,9.66
547843.31,16.15,3.45,328039.64,9.67
547680.57,16.15,3.45,327742.73,9.66
547517.83,16.15,3.45,327988.51,9.67
547371.92,16.15,3.45,327755.34,9.67
547391.69,16.15,3.46,327676.86,9.67
547267.65,16.15,3.46,327579.47,9.67
547267.65,16.15,3.46,327579.47,9.67
547402.14,16.16,3.47,328885.33,9.71
547220.89,16.16,3.47,329218.94,9.72
547533.46,16.17,3.48,329319.16,9.73
547405.21,16.17,3.48,329110.8,9.72
547752.61,16.19,3.49,328771.38,9.71
547518.35,16.18,3.49,328471.35,9.71
547683.61,16.19,3.5,328855.8,9.72
547385.61,16.18,3.49,328508.53,9.71
547509.41,16.19,3.5,328441.85,9.71
547535.44,16.2,3.5,328309.91,9.71
547616.99,16.2,3.51,328231.61,9.71
547624.51,16.21,3.52,328016.31,9.71
547461.77,16.21,3.52,328095.3,9.71
547320.06,16.21,3.52,327912.31,9.71
547153.11,16.21,3.52,328315.88,9.73
547153.11,16.21,3.52,328315.88,9.73
547029.07,16.21,3.52,328269.23,9.73
547050.71,16.21,3.52,328214.06,9.73
547485.32,16.23,3.54,328599.51,9.74
546469.94,16.24,3.55,328116.04,9.75
546593.74,16.25,3.56,328163.75,9.76
546431.0,16.25,3.56,327978.64,9.75
546268.26,16.25,3.56,327811.66,9.75
546268.26,16.25,3.56,327811.66,9.75
546122.34,16.25,3.56,328183.29,9.76
545106.96,16.26,3.57,327699.82,9.77
544982.92,16.26,3.57,327465.17,9.77
544801.67,16.26,3.57,327263.86,9.77
544801.67,16.26,3.57,327263.86,9.77
544642.78,16.26,3.57,327428.11,9.77
544444.78,16.25,3.56,328061.68,9.79
544241.17,16.25,3.56,327782.67,9.79
543890.0,16.24,3.55,327285.05,9.78
544013.8,16.25,3.56,327358.06,9.78
544291.61,16.26,3.57,327191.38,9.78
544062.24,16.26,3.57,328397.96,9.81
544315.53,16.27,3.58,328408.43,9.82
544628.1,16.28,3.59,328508.65,9.82
544654.12,16.29,3.59,328329.73,9.82
543638.74,16.29,3.6,327846.26,9.83
543638.74,16.29,3.6,327846.26,9.83
543476.0,16.29,3.6,327563.51,9.82
543502.02,16.3,3.61,327379.7,9.82
543339.28,16.3,3.61,327642.52,9.83
543193.37,16.3,3.61,327533.67,9.83
543069.33,16.3,3.61,327477.12,9.83
542888.08,16.3,3.61,327587.2,9.84
542759.84,16.3,3.61,327418.78,9.83
542525.58,16.3,3.61,327105.97,9.83
542649.38,16.31,3.62,327086.89,9.83
542486.64,16.31,3.62,326837.4,9.83
541972.7,16.3,3.61,325848.98,9.8
541595.9,16.29,3.6,325794.16,9.8
541248.3,16.3,3.61,325520.7,9.8
541106.6,16.3,3.61,325883.9,9.82
540939.65,16.3,3.61,325756.68,9.81
540939.65,16.3,3.61,325756.68,9.81
539924.26,16.31,3.61,325273.21,9.82
539800.23,16.31,3.62,325089.87,9.82
539700.47,16.31,3.62,325766.13,9.84
539984.52,16.32,3.63,326110.26,9.86
540258.08,16.33,3.64,325938.16,9.85
540381.88,16.34,3.65,325985.87,9.86
539366.5,16.35,3.66,325502.4,9.87
538648.95,16.33,3.64,324730.68,9.85
537633.56,16.34,3.65,324247.21,9.86
537186.45,16.34,3.64,323131.38,9.83
537023.71,16.34,3.64,322924.15,9.82
536588.61,16.33,3.63,322489.06,9.81
536446.9,16.33,3.64,322567.25,9.82
536528.46,16.33,3.64,322463.98,9.82
536151.66,16.32,3.63,322210.23,9.81
535984.71,16.32,3.63,321976.12,9.81
535982.91,16.33,3.64,323650.99,9.86
536231.91,16.34,3.65,324210.39,9.88
536355.71,16.35,3.66,324195.79,9.88
536192.97,16.35,3.66,323984.03,9.88
535812.72,16.34,3.65,323495.92,9.86
535832.5,16.34,3.65,323354.39,9.86
535832.5,16.34,3.65,323354.39,9.86
536170.24,16.36,3.66,324798.77,9.91
535154.85,16.36,3.67,324315.3,9.92
534832.24,16.36,3.66,323963.06,9.91
535487.29,16.38,3.69,324016.49,9.91
535173.47,16.37,3.68,323738.19,9.9
535010.73,16.37,3.68,323660.16,9.9
535010.73,16.37,3.68,323660.16,9.9
535010.73,16.37,3.68,323660.16,9.9
534864.82,16.37,3.68,323794.1,9.91
534864.82,16.37,3.68,323794.1,9.91
535209.89,16.38,3.69,324207.24,9.92
535235.92,16.39,3.7,324031.01,9.92
534871.49,16.4,3.71,323755.24,9.93
534747.45,16.4,3.71,323605.2,9.92
534773.48,16.4,3.71,323478.11,9.92
534773.48,16.4,3.71,323478.11,9.92
536107.5,16.45,3.76,323635.21,9.93
535946.44,16.45,3.76,324306.06,9.95
535295.48,16.45,3.76,324054.24,9.96
535377.03,16.46,3.76,323927.04,9.96
535051.55,16.46,3.76,324066.54,9.97
534852.99,16.45,3.76,324408.01,9.98
535470.3,16.48,3.78,324574.18,9.99
535594.1,16.49,3.79,324559.58,9.99
535594.1,16.49,3.79,324559.58,9.99
535431.36,16.49,3.79,324347.82,9.99
535688.63,16.5,3.8,324188.37,9.98
535708.41,16.5,3.81,324268.57,9.99
535566.7,16.5,3.81,324430.18,10.0
535399.76,16.5,3.81,324283.64,9.99
535275.72,16.5,3.81,324176.8,9.99
534260.33,16.51,3.82,323693.32,10.0
534079.08,16.51,3.82,323927.86,10.01
533910.09,16.51,3.82,323727.37,10.01
533531.57,16.5,3.81,324557.05,10.04
533531.57,16.5,3.81,324557.05,10.04
533338.06,16.5,3.81,324357.68,10.04
533461.86,16.51,3.82,324430.68,10.04
533299.12,16.51,3.82,324147.93,10.04
533010.66,16.51,3.82,323826.77,10.03
532868.95,16.51,3.82,323753.16,10.03
532864.21,16.52,3.82,323912.29,10.04
533426.53,16.54,3.84,323985.12,10.04
533259.58,16.54,3.84,324494.16,10.06
532608.62,16.54,3.84,324311.97,10.07
532865.16,16.55,3.85,324005.68,10.06
532865.16,16.55,3.85,324005.68,10.06
532741.12,16.55,3.86,323796.59,10.06
532767.15,16.55,3.86,324178.09,10.07
532767.15,16.55,3.86,324178.09,10.07
532773.44,16.55,3.86,324255.17,10.07
531758.06,16.56,3.87,323771.7,10.08
531923.31,16.57,3.88,323584.43,10.08
531762.26,16.57,3.88,323300.26,10.08
532011.06,16.58,3.89,323822.53,10.09
532134.85,16.59,3.9,323870.24,10.1
532024.85,16.59,3.9,323760.24,10.1
531393.36,16.58,3.88,323022.05,10.08
531230.62,16.58,3.88,322836.95,10.07
531230.62,16.58,3.88,322836.95,10.07
530868.12,16.58,3.88,322719.29,10.08
530726.42,16.58,3.88,322573.34,10.08
530559.47,16.58,3.88,323082.39,10.09
530197.77,16.57,3.88,322869.27,10.09
530197.77,16.57,3.88,322869.27,10.09
530087.77,16.56,3.87,322759.27,10.09
530087.77,16.56,3.87,322759.27,10.09
529963.73,16.57,3.87,322443.76,10.08
529802.68,16.57,3.87,322379.12,10.08
529585.24,16.56,3.87,322163.35,10.07
529829.11,16.57,3.88,322439.36,10.09
529489.83,16.56,3.87,322883.46,10.1
529613.63,16.57,3.88,322901.85,10.1
529450.89,16.57,3.88,322620.19,10.1
529450.89,16.57,3.88,322620.19,10.1
529515.62,16.58,3.89,322389.59,10.09
529352.88,16.58,3.89,322691.15,10.11
529053.62,16.57,3.88,322267.05,10.09
528894.85,16.57,3.88,322112.32,10.09
528748.94,16.57,3.88,321921.67,10.09
528624.9,16.57,3.88,321813.8,10.09
528463.84,16.57,3.88,322268.71,10.1
527837.28,16.56,3.86,321663.68,10.09
527539.28,16.55,3.86,321430.66,10.08
527546.8,16.55,3.86,321367.93,10.08
527388.03,16.55,3.86,321212.41,10.08
527292.12,16.55,3.86,320901.99,10.07
527005.34,16.55,3.85,320534.27,10.06
527437.91,16.56,3.87,321619.79,10.1
527416.52,16.57,3.87,321371.25,10.09
527279.02,16.57,3.87,321219.37,10.09
527112.07,16.57,3.87,321164.94,10.09
526630.51,16.56,3.86,320570.42,10.08
526765.0,16.56,3.87,321119.96,10.1
527077.56,16.58,3.88,321220.18,10.1
527353.35,16.59,3.9,320999.78,10.1
526337.96,16.6,3.91,320516.31,10.11
526228.23,16.6,3.91,321573.9,10.14
