ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
290511.69,18.4,13.23,262207.08,16.61
290511.69,18.4,13.23,262207.08,16.61
290197.16,18.39,13.22,261976.65,16.6
289903.03,18.38,13.2,261671.09,16.59
289803.4,18.38,13.21,261665.63,16.6
289703.76,18.39,13.21,261994.28,16.63
289854.44,18.4,13.23,261652.04,16.61
289694.5,18.41,13.23,261380.19,16.61
289473.07,18.4,13.22,261165.04,16.6
289843.79,18.42,13.25,261165.04,16.6
289792.06,18.43,13.26,261165.04,16.61
289792.06,18.43,13.26,261170.64,16.61
289429.62,18.41,13.24,261170.64,16.62
289429.62,18.41,13.24,261170.64,16.62
289566.45,18.43,13.26,261177.01,16.63
289409.35,18.43,13.25,261020.37,16.62
289345.75,18.43,13.26,260343.4,16.59
289188.65,18.42,13.25,260184.62,16.58
289461.06,18.45,13.28,260178.25,16.58
289409.33,18.46,13.29,260178.25,16.59
289546.16,18.48,13.3,260808.12,16.64
289682.98,18.49,13.32,261027.89,16.67
290053.7,18.52,13.35,261324.62,16.69
290001.98,18.53,13.36,261321.38,16.7
289950.25,18.54,13.37,261211.52,16.7
289898.53,18.55,13.38,261211.52,16.71
289846.81,18.56,13.39,261211.52,16.72
289795.08,18.57,13.39,261271.69,16.74
289743.36,18.58,13.4,260743.11,16.72
289691.63,18.58,13.41,260701.47,16.72
289639.91,18.59,13.42,260701.47,16.73
289277.47,18.57,13.4,260572.47,16.73
289225.74,18.58,13.41,260622.71,16.75
289174.02,18.59,13.42,260635.78,16.76
289122.3,18.6,13.43,260623.34,16.77
289259.12,18.62,13.45,260477.83,16.77
289054.99,18.61,13.44,260255.93,16.75
289003.27,18.62,13.44,260354.84,16.77
288951.54,18.63,13.45,260307.3,16.78
288899.82,18.63,13.46,260307.3,16.79
289262.57,18.66,13.49,260934.81,16.84
289210.84,18.67,13.5,260934.81,16.85
289159.12,18.68,13.51,260934.81,16.86
289107.39,18.69,13.52,260942.43,16.87
289055.67,18.7,13.53,260941.56,16.88
289003.94,18.71,13.54,260939.07,16.89
289003.94,18.71,13.54,260939.07,16.89
288952.22,18.72,13.54,261091.86,16.91
288952.22,18.72,13.54,261091.86,16.91
288900.5,18.73,13.55,260934.81,16.91
288848.77,18.73,13.56,260914.5,16.92
288580.12,18.72,13.55,260865.47,16.92
288528.39,18.73,13.56,260772.69,16.93
288528.39,18.73,13.56,260772.69,16.93
288899.11,18.76,13.59,260901.86,16.94
288847.39,18.77,13.6,261054.61,16.96
288589.12,18.76,13.58,260812.42,16.95
288537.4,18.77,13.59,260273.96,16.93
288485.67,18.77,13.6,260160.86,16.93
288433.95,18.78,13.61,260160.86,16.94
288433.95,18.78,13.61,260160.86,16.94
288582.64,18.8,13.63,260143.07,16.95
288519.05,18.81,13.64,260486.34,16.98
288305.0,18.8,13.63,260288.85,16.97
288253.28,18.81,13.64,260288.85,16.99
288201.56,18.82,13.65,260288.85,17.0
288678.67,18.85,13.68,261194.17,17.06
288626.95,18.86,13.69,261198.26,17.07
288899.36,18.89,13.72,261196.99,17.08
289024.31,18.91,13.73,260925.06,17.07
288972.59,18.92,13.74,260922.26,17.08
289097.54,18.93,13.76,260967.3,17.09
289248.22,18.95,13.78,260502.41,17.07
289088.28,18.96,13.78,260576.81,17.09
289036.55,18.96,13.79,261020.34,17.13
288984.83,18.97,13.8,260990.3,17.14
288933.1,18.98,13.81,260906.69,17.14
289083.78,19.0,13.83,260547.33,17.13
288923.84,19.01,13.83,260281.08,17.12
288872.11,19.01,13.84,260280.27,17.13
288820.39,19.02,13.85,260250.6,17.14
288768.67,19.03,13.86,260250.6,17.15
288716.94,19.04,13.87,260090.65,17.15
288665.22,19.05,13.88,259944.81,17.16
288815.89,19.07,13.9,259585.45,17.14
288843.05,19.08,13.91,259502.39,17.14
288791.33,19.09,13.92,259532.31,17.16
288632.78,19.08,13.91,259377.45,17.15
288581.05,19.09,13.92,259377.45,17.16
288529.33,19.1,13.93,259378.54,17.17
288477.61,19.11,13.94,259377.64,17.18
288425.88,19.12,13.95,259378.18,17.19
288574.58,19.14,13.97,259700.31,17.23
288510.98,19.15,13.98,259535.8,17.23
288395.66,19.15,13.98,259196.92,17.21
287980.57,19.13,13.96,258918.41,17.2
287773.1,19.13,13.96,258551.31,17.19
288143.82,19.16,13.99,259056.95,17.23
288092.1,19.17,14.0,259056.95,17.24
288240.79,19.19,14.02,259055.33,17.25
288177.2,19.2,14.03,259211.31,17.27
288125.47,19.21,14.04,259211.31,17.28
288262.3,19.23,14.06,259213.88,17.29
288399.13,19.25,14.08,259395.8,17.31
288535.95,19.27,14.1,259398.42,17.32
288173.51,19.25,14.08,259146.32,17.31
288121.79,19.26,14.09,259147.02,17.32
288121.79,19.26,14.09,259147.02,17.32
288070.06,19.27,14.1,259148.74,17.34
287863.17,19.31,14.14,259148.74,17.38
287811.44,19.32,14.15,259505.38,17.42
287759.72,19.33,14.15,259502.14,17.43
288130.44,19.36,14.19,259787.3,17.45
288078.71,19.37,14.2,259827.68,17.47
287716.27,19.35,14.18,259492.65,17.45
287664.54,19.36,14.19,259238.45,17.45
287801.37,19.38,14.21,259497.46,17.47
287749.65,19.39,14.22,259495.46,17.48
287697.92,19.4,14.23,259467.96,17.49
287834.75,19.42,14.25,259643.49,17.52
288197.5,19.45,14.28,259643.51,17.52
288334.32,19.47,14.3,259643.49,17.53
288282.6,19.48,14.31,259643.49,17.54
288419.42,19.5,14.33,259643.49,17.55
288304.1,19.5,14.33,258877.74,17.51
288109.97,19.49,14.32,258680.1,17.5
288091.06,19.5,14.33,258498.21,17.5
287726.59,19.48,14.31,258501.2,17.5
287674.87,19.49,14.32,258500.14,17.52
287623.14,19.5,14.33,258498.21,17.53
287571.42,19.51,14.34,259032.06,17.58
287519.69,19.52,14.35,258908.64,17.58
287467.97,19.53,14.36,258879.15,17.59
287921.34,19.57,14.4,259265.47,17.62
287869.62,19.58,14.41,259265.47,17.63
287817.9,19.59,14.41,259265.47,17.64
287954.72,19.61,14.44,259276.15,17.65
287903.0,19.62,14.44,259266.77,17.67
287851.27,19.63,14.45,259265.53,17.68
287988.1,19.65,14.47,259265.47,17.69
287936.38,19.66,14.48,259770.43,17.73
287461.28,19.63,14.46,259330.5,17.71
287409.55,19.64,14.47,259198.72,17.72
287409.55,19.64,14.47,259190.39,17.71
287734.92,19.67,14.5,259077.29,17.71
288105.63,19.71,14.53,259903.86,17.78
288053.91,19.72,14.54,259903.86,17.79
287855.45,19.7,14.53,259606.47,17.77
288006.12,19.73,14.55,259247.11,17.76
287846.18,19.73,14.56,258980.87,17.75
287794.46,19.74,14.57,258980.87,17.76
287432.02,19.72,14.55,258689.11,17.75
287568.84,19.74,14.57,258697.68,17.76
287517.12,19.75,14.58,258689.53,17.77
287887.84,19.78,14.61,258689.12,17.78
287836.11,19.79,14.62,258691.67,17.79
287784.39,19.8,14.63,259242.72,17.84
287732.66,19.81,14.64,259293.83,17.85
287469.0,19.8,14.63,259037.83,17.84
287417.28,19.81,14.64,258929.51,17.85
287365.55,19.82,14.65,258924.73,17.86
287313.83,19.83,14.66,258924.73,17.87
287313.83,19.83,14.66,258933.27,17.87
287450.65,19.85,14.68,258933.27,17.88
287398.93,19.86,14.69,258933.27,17.89
287535.76,19.88,14.71,258942.49,17.9
287914.44,19.91,14.74,258933.43,17.91
287701.02,19.9,14.73,258933.27,17.91
287837.84,19.92,14.75,259580.11,17.97
287786.12,19.93,14.76,259703.16,17.99
287734.39,19.94,14.77,259682.52,18.0
287682.67,19.95,14.78,259662.2,18.01
288053.39,19.99,14.81,259964.45,18.04
288001.66,20.0,14.82,259964.45,18.05
288001.66,20.0,14.82,259958.54,18.05
287949.94,20.01,14.83,259958.54,18.06
288086.77,20.03,14.86,259958.54,18.07
287978.22,20.02,14.85,259850.22,18.07
287978.22,20.02,14.85,259857.4,18.07
288340.37,20.05,14.88,259867.38,18.07
288288.64,20.07,14.89,259862.85,18.09
288425.47,20.09,14.91,259857.4,18.1
288373.75,20.1,14.92,260656.6,18.16
288322.02,20.11,14.93,260635.97,18.18
287959.58,20.09,14.92,260300.95,18.16
287907.86,20.1,14.93,260300.95,18.17
288278.57,20.13,14.96,260300.95,18.18
288226.85,20.14,14.97,260432.66,18.2
288068.3,20.13,14.96,260276.07,18.19
288016.58,20.14,14.97,260183.1,18.2
287964.85,20.15,14.98,260154.37,18.21
287767.96,20.14,14.97,259944.85,18.2
287716.23,20.15,14.98,259944.85,18.21
287452.57,20.14,14.97,260329.47,18.24
287400.85,20.15,14.98,260329.47,18.25
287854.22,20.19,15.01,260081.28,18.24
287802.5,20.2,15.03,260107.44,18.25
287750.77,20.21,15.04,260102.37,18.27
287477.81,20.2,15.02,260016.88,18.27
287614.64,20.22,15.04,259995.79,18.28
287751.47,20.24,15.07,260432.73,18.32
287534.48,20.23,15.05,260251.96,18.31
287482.76,20.24,15.06,260251.96,18.32
287431.03,20.25,15.07,260251.96,18.33
287703.44,20.28,15.1,260251.96,18.34
287651.72,20.29,15.11,260310.78,18.36
288022.43,20.32,15.15,260551.81,18.38
287865.33,20.31,15.14,260398.63,18.37
287813.61,20.32,15.15,260434.25,18.39
287761.89,20.33,15.16,260455.83,18.4
287710.16,20.34,15.17,260836.95,18.44
287658.44,20.35,15.18,260728.63,18.45
287606.71,20.36,15.19,260723.85,18.46
287554.99,20.37,15.2,260723.85,18.47
287503.26,20.39,15.21,260723.85,18.49
287140.82,20.37,15.19,260419.17,18.47
287089.1,20.38,15.2,260475.6,18.49
287037.37,20.39,15.22,260334.99,18.49
286845.11,20.38,15.21,260066.09,18.48
286781.52,20.39,15.22,260157.28,18.49
286729.8,20.4,15.23,260207.86,18.51
286678.07,20.41,15.24,260104.3,18.52
286626.35,20.42,15.25,260128.55,18.53
286997.06,20.45,15.28,260128.55,18.54
287145.76,20.48,15.3,260452.83,18.57
287082.17,20.49,15.31,260287.44,18.57
287030.44,20.5,15.32,260287.44,18.59
286978.72,20.51,15.34,260287.44,18.6
286926.99,20.52,15.35,260310.42,18.62
286875.27,20.53,15.36,260335.3,18.63
286823.55,20.54,15.37,260335.3,18.64
286974.22,20.56,15.39,259975.94,18.63
286974.22,20.56,15.39,260001.11,18.63
286814.28,20.57,15.39,259734.86,18.62
286762.56,20.58,15.41,259734.86,18.64
286710.83,20.59,15.42,259734.86,18.65
286659.11,20.6,15.43,259755.84,18.67
286306.67,20.58,15.41,260287.24,18.71
286254.94,20.59,15.42,260309.72,18.73
286203.22,20.6,15.43,260309.72,18.74
286340.04,20.63,15.45,260017.24,18.73
286288.32,20.64,15.46,260017.24,18.74
286682.78,20.67,15.5,260785.94,18.8
286631.06,20.68,15.51,260795.12,18.82
286579.33,20.69,15.52,260791.34,18.83
286420.78,20.69,15.51,260632.8,18.82
286357.19,20.7,15.52,260238.0,18.81
286505.88,20.72,15.55,260234.71,18.82
286442.29,20.73,15.56,260399.79,18.84
286390.56,20.74,15.57,260395.01,18.86
286338.84,20.75,15.58,260391.77,18.87
286463.79,20.77,15.6,260524.58,18.89
286463.79,20.77,15.6,260543.26,18.89
286412.07,20.78,15.61,260570.34,18.91
286360.35,20.8,15.62,260460.48,18.91
286308.62,20.81,15.63,260460.48,18.93
286256.9,20.82,15.65,260460.48,18.94
286529.3,20.85,15.68,260460.48,18.95
286477.58,20.86,15.69,260512.58,18.97
286115.14,20.84,15.67,260210.5,18.95
286477.89,20.87,15.7,260595.96,18.99
286426.16,20.89,15.71,260580.14,19.0
286374.44,20.9,15.72,260582.93,19.01
286511.26,20.92,15.75,260531.59,19.02
286459.54,20.93,15.76,260531.59,19.04
286407.82,20.94,15.77,261093.34,19.09
286356.09,20.95,15.78,261012.66,19.1
286304.37,20.97,15.79,261012.66,19.11
286252.64,20.98,15.8,261106.33,19.13
286252.64,20.98,15.8,261106.33,19.13
286389.47,21.0,15.83,261050.63,19.14
286185.34,20.99,15.82,260874.56,19.13
286322.16,21.01,15.84,260862.57,19.14
286270.44,21.02,15.85,260890.1,19.16
285915.97,21.0,15.83,260552.76,19.14
285864.24,21.01,15.84,260552.76,19.15
285812.52,21.03,15.85,260552.76,19.17
286174.67,21.06,15.89,261311.16,19.23
286122.95,21.07,15.9,261254.05,19.24
286493.67,21.11,15.94,261296.38,19.25
286209.79,21.09,15.92,261050.35,19.24
286158.07,21.1,15.93,261033.58,19.25
286106.34,21.12,15.94,261021.63,19.26
286054.62,21.13,15.95,261018.39,19.28
286191.44,21.15,15.98,261042.45,19.29
286139.72,21.16,15.99,260932.59,19.3
285925.67,21.15,15.98,261452.2,19.34
285873.95,21.16,15.99,261422.71,19.35
285873.95,21.16,15.99,261422.71,19.35
286146.36,21.19,16.02,261664.39,19.38
286094.63,21.2,16.03,261664.39,19.39
285800.5,21.19,16.02,261369.1,19.38
285643.4,21.18,16.01,261210.32,19.37
286120.94,21.22,16.05,262207.85,19.45
286069.22,21.23,16.06,262207.85,19.46
286039.76,21.23,16.06,261836.92,19.44
286375.79,21.27,16.09,262404.73,19.49
286766.35,21.3,16.13,262290.73,19.48
286714.63,21.31,16.14,262294.38,19.5
286651.03,21.32,16.15,262564.73,19.53
286787.86,21.35,16.18,262594.87,19.55
286924.68,21.37,16.2,262574.84,19.56
286676.2,21.36,16.18,262349.47,19.54
286624.48,21.37,16.2,262337.52,19.56
286572.75,21.38,16.21,262337.52,19.57
286359.33,21.37,16.2,262241.12,19.57
286307.6,21.38,16.21,262241.12,19.59
286255.88,21.39,16.22,262241.12,19.6
286100.0,21.39,16.21,262086.23,19.59
286236.82,21.41,16.24,262751.89,19.65
286615.51,21.44,16.27,262927.11,19.67
286752.34,21.47,16.3,262928.91,19.68
286889.16,21.49,16.32,262979.5,19.7
286837.44,21.5,16.33,263007.67,19.72
286974.27,21.53,16.35,263101.65,19.74
286922.54,21.54,16.37,263471.18,19.78
286870.82,21.55,16.38,263464.0,19.79
286870.82,21.55,16.38,263464.0,19.79
286819.09,21.56,16.39,263478.77,19.81
286767.37,21.58,16.4,264955.96,19.93
286904.2,21.6,16.43,264359.57,19.9
286543.78,21.58,16.41,264155.54,19.89
286680.61,21.6,16.43,264155.54,19.91
286628.88,21.62,16.44,264155.54,19.92
287117.87,21.66,16.49,263505.9,19.88
287123.14,21.67,16.49,265731.56,20.05
287493.86,21.7,16.53,265731.56,20.06
287442.14,21.71,16.54,265733.89,20.07
287390.41,21.73,16.55,265733.08,20.09
287338.69,21.74,16.57,265731.97,20.1
286976.25,21.72,16.55,266003.43,20.13
286924.52,21.73,16.56,265925.93,20.14
286872.8,21.74,16.57,265979.33,20.16
287243.52,21.78,16.61,265979.33,20.17
286881.08,21.76,16.59,265979.33,20.17
287206.44,21.79,16.62,265981.51,20.18
287154.72,21.81,16.63,265980.52,20.2
287154.72,21.81,16.63,265980.52,20.2
286867.63,21.79,16.62,265979.33,20.2
286815.9,21.8,16.63,266193.53,20.24
286764.18,21.82,16.64,266179.98,20.25
286712.45,21.83,16.66,266071.66,20.26
286984.86,21.86,16.69,266392.8,20.29
286933.14,21.87,16.7,266392.8,20.31
286639.01,21.86,16.68,266096.87,20.29
286775.83,21.88,16.71,265954.39,20.29
287166.39,21.92,16.75,266717.32,20.36
286903.77,21.91,16.73,266476.03,20.35
286852.05,21.92,16.75,266492.85,20.36
286693.5,21.91,16.74,266329.17,20.35
286641.78,21.92,16.75,266340.09,20.37
286668.94,21.94,16.76,266349.53,20.38
286668.94,21.94,16.76,266349.53,20.38
286617.21,21.95,16.78,266628.79,20.42
286754.04,21.97,16.8,266535.15,20.42
286702.31,21.99,16.81,266535.15,20.44
286839.14,22.01,16.84,266415.54,20.44
286975.97,22.04,16.86,266363.25,20.45
286924.24,22.05,16.88,266890.39,20.51
287294.96,22.08,16.91,266890.39,20.52
286932.52,22.06,16.89,266952.25,20.53
287311.21,22.1,16.93,266895.53,20.53
287259.48,22.11,16.94,266890.39,20.55
287207.76,22.13,16.96,267307.56,20.59
287344.58,22.15,16.98,267172.38,20.6
287344.58,22.15,16.98,267172.38,20.6
287481.41,22.18,17.0,267295.66,20.62
287429.68,22.19,17.02,267775.2,20.67
287212.7,22.18,17.0,267584.87,20.66
286852.29,22.16,16.98,267191.97,20.64
286989.11,22.18,17.01,267191.97,20.65
286937.39,22.19,17.02,267191.97,20.67
286885.67,22.21,17.04,267191.97,20.68
286833.94,22.22,17.05,267196.34,20.7
286782.22,22.23,17.06,267216.08,20.72
286730.49,22.25,17.07,267192.75,20.73
286678.77,22.26,17.09,267191.97,20.75
286951.18,22.29,17.12,267708.43,20.8
287321.89,22.33,17.16,267837.61,20.82
287270.17,22.34,17.17,267990.36,20.84
287218.45,22.36,17.18,267970.04,20.86
287166.72,22.37,17.2,267877.26,20.87
287115.0,22.38,17.21,267877.26,20.88
287063.27,22.4,17.22,267877.26,20.9
287011.55,22.41,17.24,267909.3,20.92
286649.11,22.39,17.22,267574.28,20.9
286597.38,22.4,17.23,267591.19,20.92
286968.1,22.44,17.27,267590.09,20.93
286916.38,22.45,17.28,267590.09,20.94
286864.65,22.47,17.3,267061.51,20.92
286812.93,22.48,17.31,267061.51,20.93
286761.2,22.5,17.32,267061.51,20.95
286709.48,22.51,17.34,267064.98,20.97
286657.76,22.52,17.35,267102.51,20.99
286295.31,22.5,17.33,267839.07,21.05
286243.59,22.52,17.34,267839.07,21.07
286191.87,22.53,17.36,267839.07,21.08
286140.14,22.54,17.37,267825.76,21.1
286088.42,22.56,17.38,267654.67,21.1
286036.69,22.57,17.4,267654.67,21.12
285832.56,22.56,17.39,267434.1,21.11
285780.84,22.57,17.4,267434.17,21.12
286151.56,22.61,17.44,267434.1,21.13
285993.01,22.6,17.43,267279.13,21.12
285941.28,22.61,17.44,267279.13,21.14
285941.28,22.61,17.44,267279.13,21.14
285889.56,22.63,17.46,267641.03,21.18
285837.83,22.64,17.47,267674.15,21.2
286199.99,22.68,17.51,267674.15,21.21
286148.26,22.69,17.52,267674.15,21.23
286296.96,22.72,17.55,267999.74,21.27
286233.36,22.73,17.56,267835.01,21.27
286181.64,22.75,17.58,267837.13,21.29
285819.2,22.73,17.55,267502.1,21.27
285583.95,22.71,17.54,267501.55,21.28
285532.22,22.73,17.55,267500.07,21.29
285480.5,22.74,17.57,267499.98,21.31
285629.2,22.77,17.6,267823.91,21.35
285565.6,22.78,17.61,267658.87,21.35
286018.98,22.82,17.65,267934.63,21.38
285967.25,22.84,17.66,268061.53,21.41
285492.15,22.81,17.64,267658.87,21.39
285628.98,22.84,17.66,268056.87,21.43
285765.8,22.86,17.69,268056.87,21.45
285902.63,22.89,17.72,268056.87,21.46
285902.63,22.89,17.72,268056.87,21.46
285850.91,22.9,17.73,268056.87,21.48
285987.73,22.93,17.76,268056.87,21.49
286124.56,22.95,17.78,268134.35,21.51
286473.66,22.99,17.82,267516.64,21.47
286421.94,23.01,17.83,267595.79,21.5
286800.63,23.05,17.87,268460.02,21.57
286737.03,23.06,17.89,268331.12,21.58
286376.62,23.04,17.87,268001.3,21.56
286214.2,23.03,17.86,268425.4,21.6
286114.56,23.04,17.87,268199.19,21.6
286062.84,23.06,17.88,268300.38,21.62
285904.29,23.05,17.87,268142.29,21.61
286275.01,23.08,17.91,268142.29,21.62
285912.57,23.06,17.89,268142.29,21.63
285860.84,23.08,17.91,268331.8,21.66
285997.67,23.1,17.93,268229.51,21.67
285945.94,23.12,17.95,268381.02,21.7
285894.22,23.13,17.96,268272.7,21.71
286264.94,23.17,18.0,268709.42,21.75
286213.21,23.19,18.01,268706.18,21.77
286081.49,23.18,18.01,268556.4,21.76
286029.76,23.2,18.02,268446.54,21.77
286400.48,23.23,18.06,268446.54,21.78
286300.85,23.24,18.07,269244.1,21.86
286451.52,23.27,18.1,268937.9,21.85
286290.13,23.28,18.11,268641.12,21.84
286238.41,23.29,18.12,268641.12,21.86
286186.68,23.31,18.14,268646.96,21.88
286186.68,23.31,18.14,268646.96,21.88
285824.24,23.29,18.11,268644.47,21.89
285772.52,23.3,18.13,268652.31,21.91
285909.34,23.33,18.16,268642.43,21.92
286280.06,23.37,18.2,269136.38,21.97
286280.06,23.37,18.2,269128.24,21.97
286416.89,23.39,18.22,269247.84,21.99
286416.89,23.39,18.22,269247.84,21.99
286258.34,23.38,18.21,269094.58,21.98
285907.77,23.36,18.19,268518.3,21.94
285844.17,23.38,18.21,268978.48,22.0
286214.89,23.42,18.25,268978.48,22.01
286351.71,23.44,18.27,268978.48,22.02
286299.99,23.46,18.29,268978.48,22.04
285937.55,23.44,18.27,269009.66,22.05
286074.37,23.47,18.29,268984.3,22.06
286022.65,23.48,18.31,268985.9,22.08
285970.93,23.5,18.32,269012.27,22.1
285919.2,23.51,18.34,269533.49,22.16
285867.48,23.53,18.35,269417.04,22.17
285815.75,23.54,18.37,269303.94,22.18
286177.91,23.58,18.41,269727.19,22.23
286177.91,23.58,18.41,269727.19,22.23
286126.18,23.6,18.42,269727.19,22.24
285792.3,23.58,18.4,269383.94,22.22
286154.46,23.62,18.44,269384.8,22.23
286102.73,23.63,18.46,269384.03,22.25
286051.01,23.65,18.48,269383.96,22.27
285999.29,23.66,18.49,269425.6,22.29
285947.56,23.68,18.51,269383.94,22.31
285895.84,23.69,18.52,269383.94,22.32
285611.96,23.68,18.5,269638.98,22.35
285560.24,23.69,18.52,269513.94,22.36
285508.51,23.71,18.53,269513.94,22.38
285456.79,23.72,18.55,269522.1,22.4
285835.48,23.76,18.59,269514.19,22.41
285986.15,23.79,18.62,269154.83,22.39
285826.21,23.8,18.63,268888.59,22.39
285774.49,23.81,18.64,268888.45,22.41
285722.76,23.83,18.66,268891.54,22.43
285671.04,23.84,18.67,269240.53,22.47
285619.31,23.86,18.69,269175.53,22.49
285619.31,23.86,18.69,269175.53,22.49
285756.14,23.89,18.72,269299.94,22.51
285704.42,23.9,18.73,269377.54,22.54
285652.69,23.92,18.75,269329.43,22.55
285600.97,23.93,18.76,269299.94,22.57
285549.24,23.95,18.78,269216.33,22.58
285686.07,23.98,18.81,269338.95,22.61
285634.35,23.99,18.82,269281.95,22.62
285771.17,24.02,18.85,269404.57,22.65
285719.45,24.04,18.87,269347.57,22.66
285667.72,24.05,18.88,269318.08,22.68
285616.0,24.07,18.9,269234.47,22.69
285752.83,24.1,18.93,269357.09,22.71
285701.1,24.11,18.94,269308.42,22.73
285837.93,24.14,18.97,269431.04,22.76
285974.75,24.17,19.0,269552.77,22.78
285624.34,24.15,18.98,269266.42,22.77
285896.75,24.19,19.01,269266.42,22.78
285845.02,24.2,19.03,269266.42,22.8
285793.3,24.22,19.05,269273.41,22.82
285741.57,24.23,19.06,269275.75,22.84
285689.85,24.25,19.08,269275.32,22.86
285826.68,24.28,19.11,269271.38,22.87
285774.95,24.29,19.12,269206.39,22.89
285723.23,24.31,19.14,269158.28,22.9
285671.5,24.33,19.15,269158.28,22.92
285619.78,24.34,19.17,269158.28,22.94
285980.76,24.39,19.21,270562.67,23.07
285929.03,24.4,19.23,270562.67,23.09
285877.31,24.42,19.25,270685.06,23.12
285825.59,24.44,19.26,270621.34,23.14
285773.86,24.45,19.28,271189.21,23.2
285722.14,24.47,19.3,271110.89,23.22
286116.6,24.51,19.34,271222.14,23.24
286116.6,24.51,19.34,271222.14,23.24
286241.55,24.54,19.37,270654.68,23.2
286084.7,24.54,19.36,271647.26,23.3
286032.98,24.55,19.38,271617.77,23.32
286403.69,24.59,19.42,271929.18,23.35
286109.56,24.58,19.4,271652.99,23.33
286057.84,24.59,19.42,271539.89,23.35
286006.12,24.61,19.44,271539.89,23.37
285954.39,24.63,19.45,271536.65,23.38
285902.67,24.64,19.47,271426.78,23.4
285639.0,24.63,19.46,271188.53,23.38
285587.28,24.65,19.47,271188.53,23.4
285535.56,24.66,19.49,271188.53,23.42
285483.83,24.68,19.51,271188.53,23.44
285862.52,24.72,19.55,271188.53,23.45
285862.52,24.72,19.55,271188.53,23.45
285703.97,24.71,19.54,271021.08,23.44
285652.25,24.73,19.56,271021.08,23.46
285600.52,24.75,19.57,271224.85,23.5
285548.8,24.76,19.59,271309.43,23.53
285497.07,24.78,19.61,271423.56,23.56
285633.9,24.81,19.64,271423.56,23.57
285633.9,24.81,19.64,271423.56,23.57
285427.0,24.88,19.7,271464.27,23.66
285210.02,24.86,19.69,271239.86,23.64
285158.29,24.88,19.71,271199.16,23.66
285158.29,24.88,19.71,271199.16,23.66
285106.57,24.9,19.72,271199.16,23.68
285054.85,24.91,19.74,271199.16,23.7
284641.05,25.05,19.88,271199.16,23.87
284589.33,25.07,19.9,271215.64,23.89
284726.15,25.1,19.93,271577.57,23.94
284862.98,25.13,19.96,271601.98,23.96
284811.26,25.15,19.98,271577.69,23.98
284759.53,25.17,19.99,271577.88,24.0
284399.12,25.14,19.97,271245.4,23.98
284347.4,25.16,19.99,271245.71,24.0
284484.22,25.19,20.02,271737.18,24.06
284621.05,25.22,20.05,271798.78,24.09
284207.25,25.37,20.19,271798.78,24.26
284155.53,25.38,20.21,271795.54,24.28
284103.81,25.4,20.23,271685.68,24.29
284052.08,25.42,20.25,271656.19,24.31
284000.36,25.44,20.27,271572.58,24.33
284272.76,25.48,20.31,271572.58,24.34
284423.44,25.51,20.34,271213.22,24.32
284263.5,25.52,20.35,270946.97,24.32
284211.78,25.54,20.36,270946.97,24.34
284160.05,25.55,20.38,270949.28,24.37
283865.92,25.54,20.36,270946.98,24.37
283645.2,25.52,20.35,270725.26,24.36
283645.2,25.52,20.35,270713.1,24.36
283593.48,25.54,20.37,270770.94,24.38
283593.48,25.54,20.37,270783.68,24.39
283964.2,25.58,20.41,270777.83,24.4
283912.47,25.6,20.43,270764.87,24.42
283860.75,25.62,20.45,270744.55,24.44
284133.16,25.66,20.49,270977.06,24.47
283926.26,25.73,20.56,270992.26,24.56
284076.94,25.77,20.59,270632.9,24.55
284104.1,25.79,20.62,270549.83,24.56
284052.37,25.81,20.63,270529.51,24.58
284000.65,25.83,20.65,270436.73,24.59
283948.92,25.84,20.67,270433.49,24.61
283754.79,25.83,20.66,270238.2,24.6
283703.07,25.85,20.68,270128.34,24.61
283839.89,25.88,20.71,270113.53,24.63
283788.17,25.9,20.73,270756.77,24.71
283736.45,25.92,20.75,270753.53,24.73
283736.45,25.92,20.75,270753.53,24.73
283375.45,25.9,20.73,270366.06,24.71
283202.84,25.89,20.72,269546.78,24.64
283656.21,25.94,20.77,269906.84,24.68
283764.49,25.97,20.8,269880.16,24.7
283467.79,25.95,20.78,269617.99,24.68
283494.95,25.97,20.8,270297.02,24.76
283443.22,25.99,20.82,270295.05,24.79
283443.22,25.99,20.82,270292.66,24.79
283284.67,25.98,20.81,270140.23,24.78
283738.05,26.03,20.86,270148.99,24.78
283686.32,26.05,20.88,270035.88,24.8
283634.6,26.07,20.9,270453.32,24.86
283346.49,26.05,20.88,270088.55,24.84
283237.94,26.05,20.87,269979.77,24.83
283563.3,26.09,20.92,270508.47,24.89
283888.66,26.14,20.96,270891.46,24.94
283836.94,26.15,20.98,270891.46,24.96
