ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
860,4299,4023990,6212,4023990
860,4299,4024990,6212,4024990
860,4299,4025220,6212,4025220
860,4299,4026030,6212,4026030
861,4307,4027030,6212,4027030
861,4307,4027500,6212,4027500
861,4307,4028500,6212,4028500
861,4307,4028970,6212,4028970
861,4307,4029780,6212,4029780
861,4307,4030780,6212,4030780
861,4307,4032780,6212,4032780
861,4307,4033780,6212,4033780
861,4307,4034010,6212,4034010
861,4307,4034820,6212,4034820
861,4307,4035820,6212,4035820
862,4315,4036470,6212,4036470
862,4315,4037470,6212,4037470
862,4315,4038470,6212,4038470
862,4315,4039470,6212,4039470
862,4315,4039940,6212,4039940
862,4315,4040260,6212,4040260
862,4315,4041260,6212,4041260
862,4315,4041260,6212,4041260
862,4315,4042260,6212,4042260
862,4315,4042730,6212,4042730
862,4315,4043050,6212,4043050
862,4315,4043520,6212,4043520
863,4323,4043990,6212,4043990
863,4323,4044800,6212,4044800
863,4323,4045270,6212,4045270
863,4323,4046270,6212,4046270
863,4323,4047080,6212,4047080
863,4323,4047890,6212,4047890
863,4323,4048700,6212,4048700
863,4323,4049700,6212,4049700
863,4323,4050510,6212,4050510
864,4331,4051510,6212,4051510
864,4331,4052320,6212,4052320
864,4331,4053130,6212,4053130
864,4331,4053600,6212,4053600
864,4331,4053600,6212,4053600
864,4331,4054600,6212,4054600
864,4331,4054600,6212,4054600
864,4331,4055600,6212,4055600
865,4333,4056600,6212,4056600
865,4333,4057070,6212,4057070
865,4333,4057440,6212,4057440
866,4337,4058440,6212,4058440
866,4337,4058600,6212,4058600
866,4337,4059600,6212,4059600
866,4337,4060600,6212,4060600
866,4337,4060920,6212,4060920
866,4337,4060920,6212,4060920
866,4337,4061920,6212,4061920
867,4345,4062920,6212,4062920
867,4345,4063730,6212,4063730
867,4345,4064730,6212,4064730
867,4345,4064950,6212,4064950
867,4345,4065600,6212,4065600
867,4345,4066410,6212,4066410
867,4345,4067220,6212,4067220
867,4345,4068220,6212,4068220
867,4345,4068380,6212,4068380
867,4345,4069380,6212,4069380
867,4345,4070380,6212,4070380
867,4345,4071380,6212,4071380
868,4347,4072380,6212,4072380
868,4347,4072380,6212,4072380
868,4347,4073380,6212,4073380
869,4355,4074190,6212,4074190
869,4355,4074190,6212,4074190
869,4355,4074840,6212,4074840
869,4355,4075310,6212,4075310
869,4355,4076310,6212,4076310
869,4355,4076530,6212,4076530
869,4355,4077340,6212,4077340
869,4355,4078340,6212,4078340
869,4355,4078570,6212,4078570
869,4355,4078570,6212,4078570
869,4355,4079040,6212,4079040
870,4357,4080040,6212,4080040
870,4357,4080850,6212,4080850
870,4357,4081320,6212,4081320
870,4357,4081610,6212,4081610
870,4357,4082610,6212,4082610
871,4359,4083610,6212,4083610
871,4359,4083930,6212,4083930
871,4359,4084930,6212,4084930
872,4367,4085930,6212,4085930
872,4367,4086740,6212,4086740
872,4367,4086740,6212,4086740
872,4367,4086900,6212,4086900
872,4367,4087710,6212,4087710
872,4367,4088710,6212,4088710
872,4367,4089710,6212,4089710
872,4367,4090710,6212,4090710
872,4367,4091710,6212,4091710
872,4367,4092710,6212,4092710
873,4369,4093710,6212,4093710
873,4369,4094260,6212,4094260
873,4369,4094730,6212,4094730
874,4377,4095730,6212,4095730
874,4377,4096200,6212,4096200
874,4377,4096520,6212,4096520
874,4377,4097520,6212,4097520
874,4377,4098520,6212,4098520
874,4377,4098840,6212,4098840
874,4377,4099490,6212,4099490
874,4377,4100490,6212,4100490
874,4377,4100960,6212,4100960
874,4377,4101770,6212,4101770
874,4377,4102360,6212,4102360
875,4385,4102910,6212,4102910
875,4385,4103910,6212,4103910
875,4385,4104380,6212,4104380
875,4385,4105380,6212,4105380
875,4385,4106380,6212,4106380
875,4385,4107380,6212,4107380
875,4385,4108190,6212,4108190
875,4385,4108420,6212,4108420
875,4385,4109420,6212,4109420
875,4385,4109420,6212,4109420
876,4393,4110420,6212,4110420
876,4393,4111420,6212,4111420
876,4393,4111890,6212,4111890
876,4393,4112890,6212,4112890
876,4393,4113360,6212,4113360
876,4393,4114010,6212,4114010
876,4393,4114280,6212,4114280
876,4393,4114600,6212,4114600
876,4393,4115600,6212,4115600
876,4393,4116600,6212,4116600
876,4393,4117600,6212,4117600
877,4395,4118600,6212,4118600
878,4399,4119410,6212,4119410
878,4399,4119730,6212,4119730
878,4399,4120200,6212,4120200
878,4399,4121200,6212,4121200
878,4399,4121670,6212,4121670
878,4399,4122260,6212,4122260
878,4399,4122730,6212,4122730
878,4399,4123540,6212,4123540
879,4401,4124540,6212,4124540
879,4401,4124540,6212,4124540
879,4401,4125350,6212,4125350
879,4401,4126160,6212,4126160
880,4409,4127160,6212,4127160
880,4409,4128160,6212,4128160
880,4409,4129160,6212,4129160
880,4409,4130160,6212,4130160
880,4409,4131160,6212,4131160
880,4409,4131160,6212,4131160
880,4409,4132160,6212,4132160
880,4409,4132390,6212,4132390
880,4409,4132710,6212,4132710
881,4417,4133710,6212,4133710
881,4417,4134710,6212,4134710
881,4417,4135710,6212,4135710
881,4417,4136030,6212,4136030
881,4417,4137030,6212,4137030
881,4417,4138030,6212,4138030
882,4425,4146030,6212,4146030
882,4425,4147030,6212,4147030
882,4425,4148030,6212,4148030
883,4427,4149030,6212,4149030
883,4427,4149030,6212,4149030
883,4427,4149030,6212,4149030
883,4427,4150030,6212,4150030
883,4427,4150500,6212,4150500
883,4427,4151310,6212,4151310
883,4427,4152310,6212,4152310
884,4429,4153310,6212,4153310
884,4429,4153630,6212,4153630
884,4429,4153950,6212,4153950
884,4429,4154420,6212,4154420
884,4429,4155230,6212,4155230
884,4429,4155700,6212,4155700
885,4431,4156700,6212,4156700
885,4431,4157510,6212,4157510
886,4433,4158320,6212,4158320
886,4433,4158550,6212,4158550
886,4433,4159550,6212,4159550
887,4441,4160550,6212,4160550
887,4441,4161550,6212,4161550
887,4441,4162360,6212,4162360
887,4441,4162830,6212,4162830
887,4441,4163640,6212,4163640
887,4441,4164640,6212,4164640
887,4441,4164960,6212,4164960
887,4441,4165960,6212,4165960
887,4441,4166960,6212,4166960
888,4449,4167960,6212,4167960
888,4449,4168960,6212,4168960
888,4449,4169960,6212,4169960
888,4449,4170430,6212,4170430
888,4449,4170900,6212,4170900
888,4449,4170900,6212,4170900
888,4449,4171450,6212,4171450
889,4457,4172450,6212,4172450
889,4457,4172450,6212,4172450
889,4457,4173450,6212,4173450
889,4457,4173450,6212,4173450
889,4457,4174450,6212,4174450
889,4457,4175450,6212,4175450
890,4465,4183450,6212,4183450
890,4465,4184450,6212,4184450
890,4465,4185450,6212,4185450
890,4465,4185770,6212,4185770
890,4465,4186770,6212,4186770
890,4465,4187770,6212,4187770
891,4469,4188770,6212,4188770
891,4469,4189770,6212,4189770
891,4469,4190090,6212,4190090
891,4469,4191090,6212,4191090
891,4469,4191410,6212,4191410
891,4469,4192220,6212,4192220
891,4469,4193030,6212,4193030
891,4469,4194030,6212,4194030
892,4471,4194840,6212,4194840
892,4471,4195840,6212,4195840
893,4473,4196840,6212,4196840
893,4473,4197840,6212,4197840
894,4481,4198840,6212,4198840
894,4481,4199430,6212,4199430
894,4481,4200430,6212,4200430
894,4481,4201430,6212,4201430
894,4481,4201750,6212,4201750
895,4483,4202560,6212,4202560
895,4483,4203560,6212,4203560
895,4483,4204560,6212,4204560
895,4483,4205370,6212,4205370
895,4483,4206370,6212,4206370
895,4483,4206840,6212,4206840
895,4483,4207310,6212,4207310
896,4485,4208310,6212,4208310
896,4485,4208540,6212,4208540
896,4485,4209540,6212,4209540
896,4485,4210540,6212,4210540
896,4485,4211540,6212,4211540
897,4493,4212540,6212,4212540
897,4493,4212700,6212,4212700
897,4493,4213350,6212,4213350
897,4493,4214350,6212,4214350
897,4493,4214830,6212,4214830
897,4493,4214830,6212,4214830
897,4493,4215830,6212,4215830
897,4493,4216830,6212,4216830
897,4493,4217830,6212,4217830
897,4493,4218060,6212,4218060
897,4493,4218390,6212,4218390
897,4493,4218870,6212,4218870
897,4493,4219870,6212,4219870
898,4501,4220100,6212,4220100
898,4501,4220570,6212,4220570
898,4501,4221040,6212,4221040
898,4501,4222040,6212,4222040
898,4501,4223040,6212,4223040
898,4501,4223270,6212,4223270
898,4501,4224270,6212,4224270
899,4503,4225270,6212,4225270
899,4503,4225500,6212,4225500
900,4505,4226310,6212,4226310
900,4505,4226780,6212,4226780
900,4505,4227430,6212,4227430
900,4505,4228430,6212,4228430
901,4513,4229430,6212,4229430
901,4513,4229900,6212,4229900
901,4513,4230900,6212,4230900
901,4513,4231900,6212,4231900
901,4513,4232900,6212,4232900
901,4513,4233710,6212,4233710
901,4513,4234190,6212,4234190
901,4513,4234560,6212,4234560
901,4513,4234560,6212,4234560
901,4513,4235210,6212,4235210
901,4513,4236210,6212,4236210
901,4513,4237020,6212,4237020
901,4513,4238020,6212,4238020
902,4521,4238570,6212,4238570
902,4521,4239120,6212,4239120
902,4521,4240120,6212,4240120
902,4521,4240590,6212,4240590
902,4521,4241400,6212,4241400
902,4521,4241870,6212,4241870
902,4521,4242870,6212,4242870
902,4521,4243340,6212,4243340
902,4521,4243340,6212,4243340
902,4521,4243710,6212,4243710
902,4521,4244710,6212,4244710
903,4529,4245710,6212,4245710
903,4529,4246710,6212,4246710
903,4529,4247710,6212,4247710
903,4529,4248710,6212,4248710
903,4529,4249710,6212,4249710
903,4529,4250710,6212,4250710
903,4529,4251710,6212,4251710
903,4529,4252710,6212,4252710
904,4537,4253710,6212,4253710
904,4537,4254180,6212,4254180
904,4537,4255180,6212,4255180
904,4537,4255400,6212,4255400
904,4537,4256400,6212,4256400
904,4537,4257400,6212,4257400
904,4537,4258400,6212,4258400
904,4537,4259400,6212,4259400
904,4537,4259720,6212,4259720
905,4545,4260720,6212,4260720
905,4545,4261370,6212,4261370
905,4545,4262370,6212,4262370
905,4545,4263370,6212,4263370
905,4545,4264370,6212,4264370
906,4549,4265180,6212,4265180
906,4549,4265650,6212,4265650
906,4549,4266300,6212,4266300
906,4549,4267300,6212,4267300
907,4551,4268300,6212,4268300
907,4551,4269110,6212,4269110
907,4551,4269570,6212,4269570
907,4551,4270570,6212,4270570
907,4551,4271380,6212,4271380
907,4551,4271850,6212,4271850
908,4559,4272850,6212,4272850
908,4559,4273850,6212,4273850
908,4559,4274850,6212,4274850
909,4563,4275850,6212,4275850
909,4563,4276850,6212,4276850
909,4563,4277660,6212,4277660
909,4563,4278660,6212,4278660
909,4563,4279470,6212,4279470
909,4563,4279940,6212,4279940
909,4563,4280590,6212,4280590
910,4567,4281060,6212,4281060
910,4567,4282060,6212,4282060
910,4567,4283060,6212,4283060
910,4567,4284060,6212,4284060
911,4575,4285060,6212,4285060
911,4575,4286060,6212,4286060
911,4575,4286380,6212,4286380
911,4575,4287380,6212,4287380
911,4575,4288380,6212,4288380
911,4575,4289380,6212,4289380
911,4575,4289850,6212,4289850
912,4577,4290850,6212,4290850
912,4577,4291320,6212,4291320
913,4585,4299320,6212,4299320
913,4585,4300130,6212,4300130
913,4585,4300600,6212,4300600
913,4585,4301600,6212,4301600
914,4593,4302600,6212,4302600
914,4593,4302830,6212,4302830
914,4593,4303300,6212,4303300
914,4593,4304300,6212,4304300
914,4593,4304300,6212,4304300
914,4593,4305300,6212,4305300
914,4593,4306300,6212,4306300
914,4593,4307300,6212,4307300
914,4593,4307620,6212,4307620
914,4593,4308270,6212,4308270
915,4601,4309270,6212,4309270
915,4601,4309270,6212,4309270
915,4601,4309590,6212,4309590
915,4601,4310590,6212,4310590
915,4601,4311590,6212,4311590
915,4601,4312590,6212,4312590
915,4601,4313590,6212,4313590
915,4601,4314590,6212,4314590
915,4601,4315060,6212,4315060
915,4601,4315290,6212,4315290
915,4601,4316100,6212,4316100
915,4601,4316580,6212,4316580
916,4609,4317580,6212,4317580
916,4609,4318580,6212,4318580
916,4609,4319580,6212,4319580
916,4609,4320580,6212,4320580
916,4609,4320580,6212,4320580
916,4609,4321580,6212,4321580
917,4617,4322580,6212,4322580
917,4617,4323050,6212,4323050
917,4617,4324050,6212,4324050
918,4619,4324860,6212,4324860
918,4619,4325860,6212,4325860
918,4619,4326860,6212,4326860
918,4619,4327860,6212,4327860
918,4619,4328670,6212,4328670
918,4619,4329670,6212,4329670
918,4619,4330480,6212,4330480
918,4619,4331480,6212,4331480
918,4619,4331800,6212,4331800
919,4621,4332800,6212,4332800
919,4621,4333800,6212,4333800
920,4629,4334800,6212,4334800
920,4629,4335800,6212,4335800
920,4629,4336450,6212,4336450
920,4629,4337450,6212,4337450
920,4629,4338450,6212,4338450
920,4629,4339450,6212,4339450
921,4637,4340450,6212,4340450
921,4637,4341450,6212,4341450
921,4637,4342450,6212,4342450
921,4637,4343450,6212,4343450
921,4637,4344450,6212,4344450
922,4645,4345450,6212,4345450
922,4645,4346450,6212,4346450
922,4645,4347450,6212,4347450
922,4645,4347770,6212,4347770
922,4645,4347880,6212,4347880
922,4645,4348880,6212,4348880
922,4645,4349200,6212,4349200
922,4645,4350010,6212,4350010
922,4645,4351010,6212,4351010
922,4645,4352010,6212,4352010
922,4645,4353010,6212,4353010
922,4645,4353820,6212,4353820
923,4653,4354820,6212,4354820
923,4653,4355470,6212,4355470
923,4653,4356470,6212,4356470
923,4653,4357120,6212,4357120
923,4653,4357930,6212,4357930
923,4653,4358250,6212,4358250
923,4653,4359060,6212,4359060
923,4653,4360060,6212,4360060
923,4653,4360530,6212,4360530
923,4653,4361530,6212,4361530
923,4653,4362000,6212,4362000
924,4655,4363000,6212,4363000
925,4663,4371000,6212,4371000
925,4663,4371220,6212,4371220
925,4663,4372220,6212,4372220
925,4663,4372440,6212,4372440
925,4663,4372910,6212,4372910
926,4665,4373910,6212,4373910
926,4665,4374910,6212,4374910
927,4667,4375720,6212,4375720
927,4667,4376720,6212,4376720
928,4675,4377720,6212,4377720
928,4675,4378720,6212,4378720
928,4675,4379530,6212,4379530
928,4675,4380530,6212,4380530
928,4675,4381000,6212,4381000
928,4675,4381320,6212,4381320
928,4675,4382320,6212,4382320
928,4675,4383130,6212,4383130
928,4675,4383600,6212,4383600
928,4675,4384600,6212,4384600
928,4675,4385600,6212,4385600
928,4675,4386410,6212,4386410
928,4675,4387220,6212,4387220
929,4677,4388220,6212,4388220
929,4677,4389220,6212,4389220
930,4685,4390220,6212,4390220
930,4685,4391220,6212,4391220
930,4685,4392220,6212,4392220
930,4685,4393220,6212,4393220
930,4685,4394220,6212,4394220
930,4685,4395220,6212,4395220
930,4685,4396030,6212,4396030
930,4685,4397030,6212,4397030
930,4685,4397500,6212,4397500
931,4693,4398500,6212,4398500
931,4693,4399150,6212,4399150
931,4693,4400150,6212,4400150
931,4693,4401150,6212,4401150
931,4693,4402150,6212,4402150
932,4701,4406150,6212,4406150
932,4701,4407150,6212,4407150
932,4701,4407620,6212,4407620
932,4701,4408620,6212,4408620
932,4701,4409430,6212,4409430
933,4709,4417430,6212,4417430
933,4709,4418430,6212,4418430
933,4709,4419080,6212,4419080
933,4709,4420080,6212,4420080
933,4709,4421080,6212,4421080
933,4709,4421080,6212,4421080
934,4717,4421550,6212,4421550
934,4717,4422020,6212,4422020
934,4717,4422490,6212,4422490
934,4717,4423040,6212,4423040
934,4717,4423510,6212,4423510
934,4717,4423510,6212,4423510
934,4717,4424510,6212,4424510
934,4717,4425510,6212,4425510
934,4717,4426510,6212,4426510
935,4725,4426980,6212,4426980
935,4725,4427980,6212,4427980
935,4725,4428790,6212,4428790
935,4725,4429110,6212,4429110
935,4725,4430110,6212,4430110
935,4725,4431110,6212,4431110
935,4725,4432110,6212,4432110
935,4725,4432580,6212,4432580
935,4725,4433580,6212,4433580
935,4725,4434580,6212,4434580
936,4727,4435580,6212,4435580
936,4727,4436580,6212,4436580
937,4729,4437050,6212,4437050
937,4729,4437860,6212,4437860
937,4729,4437860,6212,4437860
937,4729,4438860,6212,4438860
937,4729,4439090,6212,4439090
937,4729,4439900,6212,4439900
938,4737,4440900,6212,4440900
938,4737,4441270,6212,4441270
938,4737,4441740,6212,4441740
938,4737,4442740,6212,4442740
938,4737,4443740,6212,4443740
938,4737,4444740,6212,4444740
938,4737,4445330,6212,4445330
938,4737,4446330,6212,4446330
938,4737,4446800,6212,4446800
938,4737,4446800,6212,4446800
938,4737,4447800,6212,4447800
939,4745,4448450,6212,4448450
939,4745,4449450,6212,4449450
940,4753,4457450,6212,4457450
940,4753,4458450,6212,4458450
940,4753,4458770,6212,4458770
940,4753,4459580,6212,4459580
940,4753,4461580,6212,4461580
940,4753,4462580,6212,4462580
940,4753,4463580,6212,4463580
941,4755,4464390,6212,4464390
941,4755,4465390,6212,4465390
941,4755,4465860,6212,4465860
941,4755,4465860,6212,4465860
941,4755,4466860,6212,4466860
941,4755,4467670,6212,4467670
941,4755,4468220,6212,4468220
941,4755,4469220,6212,4469220
942,4763,4470220,6212,4470220
942,4763,4471030,6212,4471030
942,4763,4471350,6212,4471350
942,4763,4472160,6212,4472160
942,4763,4472320,6212,4472320
942,4763,4473320,6212,4473320
942,4763,4474320,6212,4474320
942,4763,4475320,6212,4475320
942,4763,4475970,6212,4475970
943,4765,4476970,6212,4476970
943,4765,4477970,6212,4477970
943,4765,4478780,6212,4478780
943,4765,4478780,6212,4478780
943,4765,4479590,6212,4479590
943,4765,4480060,6212,4480060
943,4765,4480380,6212,4480380
943,4765,4481380,6212,4481380
944,4773,4482380,6212,4482380
944,4773,4483380,6212,4483380
944,4773,4484380,6212,4484380
945,4777,4485380,6212,4485380
945,4777,4486380,6212,4486380
945,4777,4486850,6212,4486850
946,4779,4487660,6212,4487660
946,4779,4488130,6212,4488130
946,4779,4488290,6212,4488290
946,4779,4489290,6212,4489290
947,4787,4490290,6212,4490290
947,4787,4490760,6212,4490760
947,4787,4491760,6212,4491760
947,4787,4492760,6212,4492760
947,4787,4493570,6212,4493570
947,4787,4493730,6212,4493730
947,4787,4494200,6212,4494200
947,4787,4495010,6212,4495010
947,4787,4495820,6212,4495820
947,4787,4496820,6212,4496820
947,4787,4497290,6212,4497290
947,4787,4497940,6212,4497940
948,4795,4505940,6212,4505940
948,4795,4506940,6212,4506940
948,4795,4507590,6212,4507590
949,4797,4508070,6212,4508070
949,4797,4508070,6212,4508070
949,4797,4509070,6212,4509070
950,4805,4510070,6212,4510070
950,4805,4510420,6212,4510420
950,4805,4511420,6212,4511420
950,4805,4512420,6212,4512420
950,4805,4512890,6212,4512890
950,4805,4513890,6212,4513890
950,4805,4514890,6212,4514890
950,4805,4515890,6212,4515890
950,4805,4516360,6212,4516360
950,4805,4516820,6212,4516820
950,4805,4517140,6212,4517140
950,4805,4517460,6212,4517460
950,4805,4518460,6212,4518460
950,4805,4519270,6212,4519270
950,4805,4520080,6212,4520080
951,4813,4520730,6212,4520730
951,4813,4521540,6212,4521540
951,4813,4522540,6212,4522540
951,4813,4523540,6212,4523540
952,4821,4531540,6212,4531540
952,4821,4532010,6212,4532010
952,4821,4533010,6212,4533010
952,4821,4533660,6212,4533660
952,4821,4533980,6212,4533980
952,4821,4533980,6212,4533980
953,4823,4534980,6212,4534980
953,4823,4535790,6212,4535790
953,4823,4536790,6212,4536790
954,4825,4537790,6212,4537790
954,4825,4538600,6212,4538600
955,4833,4539190,6212,4539190
955,4833,4539660,6212,4539660
955,4833,4540660,6212,4540660
955,4833,4541660,6212,4541660
955,4833,4541980,6212,4541980
955,4833,4542300,6212,4542300
955,4833,4543110,6212,4543110
955,4833,4544110,6212,4544110
955,4833,4545110,6212,4545110
955,4833,4546110,6212,4546110
955,4833,4546920,6212,4546920
956,4835,4547730,6212,4547730
956,4835,4548730,6212,4548730
957,4837,4549730,6212,4549730
957,4837,4550540,6212,4550540
957,4837,4550540,6212,4550540
958,4845,4551010,6212,4551010
958,4845,4551820,6212,4551820
958,4845,4552630,6212,4552630
958,4845,4553440,6212,4553440
958,4845,4553440,6212,4553440
958,4845,4554440,6212,4554440
958,4845,4555250,6212,4555250
958,4845,4555720,6212,4555720
958,4845,4556720,6212,4556720
958,4845,4557190,6212,4557190
958,4845,4557650,6212,4557650
959,4853,4558650,6212,4558650
959,4853,4558650,6212,4558650
959,4853,4559120,6212,4559120
959,4853,4560120,6212,4560120
959,4853,4561120,6212,4561120
959,4853,4561710,6212,4561710
960,4861,4562710,6212,4562710
960,4861,4563710,6212,4563710
960,4861,4564710,6212,4564710
960,4861,4565520,6212,4565520
960,4861,4566520,6212,4566520
960,4861,4567520,6212,4567520
961,4863,4568520,6212,4568520
961,4863,4569520,6212,4569520
961,4863,4569520,6212,4569520
962,4871,4570520,6212,4570520
962,4871,4571330,6212,4571330
962,4871,4571880,6212,4571880
962,4871,4572350,6212,4572350
962,4871,4573350,6212,4573350
962,4871,4574350,6212,4574350
962,4871,4574820,6212,4574820
963,4879,4575820,6212,4575820
963,4879,4576820,6212,4576820
963,4879,4577820,6212,4577820
963,4879,4578470,6212,4578470
963,4879,4579470,6212,4579470
963,4879,4580470,6212,4580470
963,4879,4580790,6212,4580790
963,4879,4581020,6212,4581020
963,4879,4582020,6212,4582020
963,4879,4583020,6212,4583020
963,4879,4584020,6212,4584020
963,4879,4585020,6212,4585020
963,4879,4585830,6212,4585830
963,4879,4586830,6212,4586830
963,4879,4587830,6212,4587830
964,4881,4588640,6212,4588640
964,4881,4589640,6212,4589640
965,4883,4590640,6212,4590640
965,4883,4591450,6212,4591450
965,4883,4592450,6212,4592450
965,4883,4593450,6212,4593450
965,4883,4593450,6212,4593450
965,4883,4593560,6212,4593560
966,4891,4594560,6212,4594560
966,4891,4595560,6212,4595560
966,4891,4596560,6212,4596560
966,4891,4597560,6212,4597560
967,4893,4598370,6212,4598370
967,4893,4599370,6212,4599370
967,4893,4600180,6212,4600180
967,4893,4600650,6212,4600650
967,4893,4601650,6212,4601650
967,4893,4602650,6212,4602650
967,4893,4603650,6212,4603650
967,4893,4604650,6212,4604650
967,4893,4604650,6212,4604650
968,4901,4605300,6212,4605300
968,4901,4605850,6212,4605850
969,4909,4613850,6212,4613850
969,4909,4614850,6212,4614850
969,4909,4614850,6212,4614850
969,4909,4615660,6212,4615660
969,4909,4616660,6212,4616660
969,4909,4617660,6212,4617660
969,4909,4618470,6212,4618470
969,4909,4618790,6212,4618790
969,4909,4619790,6212,4619790
969,4909,4620790,6212,4620790
969,4909,4622790,6212,4622790
970,4911,4623600,6212,4623600
970,4911,4624600,6212,4624600
971,4913,4625600,6212,4625600
971,4913,4626600,6212,4626600
972,4921,4627600,6212,4627600
972,4921,4627830,6212,4627830
972,4921,4628830,6212,4628830
972,4921,4629300,6212,4629300
972,4921,4630300,6212,4630300
972,4921,4630520,6212,4630520
972,4921,4630520,6212,4630520
972,4921,4631520,6212,4631520
972,4921,4631520,6212,4631520
972,4921,4632520,6212,4632520
972,4921,4633520,6212,4633520
972,4921,4633520,6212,4633520
972,4921,4633990,6212,4633990
972,4921,4634310,6212,4634310
972,4921,4635310,6212,4635310
972,4921,4636310,6212,4636310
972,4921,4637120,6212,4637120
972,4921,4638120,6212,4638120
972,4921,4638350,6212,4638350
973,4929,4638820,6212,4638820
973,4929,4639820,6212,4639820
973,4929,4639820,6212,4639820
973,4929,4640290,6212,4640290
973,4929,4640290,6212,4640290
973,4929,4641100,6212,4641100
973,4929,4641260,6212,4641260
973,4929,4642260,6212,4642260
973,4929,4642420,6212,4642420
973,4929,4643070,6212,4643070
973,4929,4644070,6212,4644070
973,4929,4644880,6212,4644880
973,4929,4645690,6212,4645690
973,4929,4646160,6212,4646160
974,4931,4647160,6212,4647160
974,4931,4648160,6212,4648160
975,4939,4649160,6212,4649160
975,4939,4650160,6212,4650160
975,4939,4651160,6212,4651160
976,4943,4652160,6212,4652160
976,4943,4653160,6212,4653160
977,4951,4654160,6212,4654160
977,4951,4654630,6212,4654630
977,4951,4655630,6212,4655630
977,4951,4656630,6212,4656630
977,4951,4657630,6212,4657630
977,4951,4658440,6212,4658440
977,4951,4658670,6212,4658670
977,4951,4659670,6212,4659670
977,4951,4660670,6212,4660670
978,4959,4661670,6212,4661670
978,4959,4662150,6212,4662150
978,4959,4663150,6212,4663150
978,4959,4664150,6212,4664150
978,4959,4665150,6212,4665150
978,4959,4666150,6212,4666150
978,4959,4667150,6212,4667150
978,4959,4667150,6212,4667150
978,4959,4668150,6212,4668150
978,4959,4668150,6212,4668150
978,4959,4669150,6212,4669150
979,4961,4670150,6212,4670150
979,4961,4670620,6212,4670620
979,4961,4671620,6212,4671620
979,4961,4671620,6212,4671620
980,4963,4672090,6212,4672090
980,4963,4673090,6212,4673090
980,4963,4673410,6212,4673410
981,4967,4674410,6212,4674410
982,4969,4675410,6212,4675410
982,4969,4676410,6212,4676410
982,4969,4676410,6212,4676410
982,4969,4677220,6212,4677220
982,4969,4678220,6212,4678220
982,4969,4678540,6212,4678540
983,4977,4679540,6212,4679540
983,4977,4680540,6212,4680540
983,4977,4680860,6212,4680860
983,4977,4681860,6212,4681860
983,4977,4682510,6212,4682510
983,4977,4683320,6212,4683320
983,4977,4684320,6212,4684320
983,4977,4685130,6212,4685130
983,4977,4685940,6212,4685940
983,4977,4686940,6212,4686940
983,4977,4687940,6212,4687940
984,4979,4688940,6212,4688940
984,4979,4689940,6212,4689940
985,4981,4690750,6212,4690750
985,4981,4691750,6212,4691750
986,4985,4692750,6212,4692750
986,4985,4693750,6212,4693750
987,4993,4694750,6212,4694750
987,4993,4695750,6212,4695750
987,4993,4696750,6212,4696750
988,4995,4697560,6212,4697560
988,4995,4698370,6212,4698370
988,4995,4699370,6212,4699370
988,4995,4699530,6212,4699530
988,4995,4700530,6212,4700530
988,4995,4701530,6212,4701530
988,4995,4702530,6212,4702530
988,4995,4703530,6212,4703530
988,4995,4704340,6212,4704340
988,4995,4705340,6212,4705340
988,4995,4706340,6212,4706340
988,4995,4706930,6212,4706930
988,4995,4707930,6212,4707930
988,4995,4708400,6212,4708400
989,5003,4709400,6212,4709400
989,5003,4710210,6212,4710210
989,5003,4711210,6212,4711210
989,5003,4712210,6212,4712210
989,5003,4713020,6212,4713020
989,5003,4713830,6212,4713830
989,5003,4714640,6212,4714640
989,5003,4715110,6212,4715110
989,5003,4716110,6212,4716110
989,5003,4716110,6212,4716110
989,5003,4717110,6212,4717110
990,5011,4721110,6212,4721110
990,5011,4722110,6212,4722110
991,5013,4723110,6212,4723110
991,5013,4723580,6212,4723580
991,5013,4724580,6212,4724580
991,5013,4725050,6212,4725050
991,5013,4726050,6212,4726050
991,5013,4726860,6212,4726860
991,5013,4727860,6212,4727860
991,5013,4728860,6212,4728860
991,5013,4729670,6212,4729670
992,5021,4730150,6212,4730150
992,5021,4730960,6212,4730960
992,5021,4731960,6212,4731960
992,5021,4732770,6212,4732770
992,5021,4733770,6212,4733770
992,5021,4733990,6212,4733990
992,5021,4734800,6212,4734800
992,5021,4735270,6212,4735270
992,5021,4736270,6212,4736270
992,5021,4737270,6212,4737270
992,5021,4738270,6212,4738270
992,5021,4739270,6212,4739270
