ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1209,6206,4133670,6212,4309670
1209,6206,4134320,6212,4310320
1209,6206,4135130,6212,4311130
1209,6206,4135940,6212,4311940
1209,6206,4135940,6212,4311940
1209,6206,4136940,6212,4312940
1209,6206,4137940,6212,4313940
1209,6206,4137940,6212,4321940
1209,6206,4138750,6212,4322750
1209,6206,4138750,6212,4322750
1209,6206,4139560,6212,4323560
1209,6206,4140560,6212,4324560
1209,6206,4141370,6212,4325370
1209,6206,4142370,6212,4326370
1209,6206,4143180,6212,4327180
1209,6206,4143990,6212,4327990
1209,6206,4143990,6212,4335990
1209,6206,4144990,6212,4336990
1209,6206,4145990,6212,4337990
1209,6206,4146450,6212,4338450
1209,6206,4147450,6212,4339450
1209,6206,4147450,6212,4339450
1209,6206,4148450,6212,4340450
1209,6206,4149450,6212,4341450
1209,6206,4150450,6212,4342450
1209,6206,4151260,6212,4343260
1209,6206,4152260,6212,4344260
1209,6206,4152260,6212,4344260
1209,6206,4152260,6212,4352260
1210,6207,4153070,6212,4353070
1210,6207,4153070,6212,4353070
1210,6207,4154070,6212,4354070
1210,6207,4155070,6212,4355070
1210,6207,4156070,6212,4356070
1210,6207,4157070,6212,4357070
1210,6207,4158070,6212,4358070
1210,6207,4159070,6212,4359070
1210,6207,4160070,6212,4360070
1210,6207,4161070,6212,4361070
1210,6207,4162070,6212,4362070
1210,6207,4162070,6212,4362070
1210,6207,4162880,6212,4362880
1210,6207,4162880,6212,4362880
1210,6207,4166880,6212,4366880
1210,6207,4167350,6212,4367350
1210,6207,4168350,6212,4368350
1210,6207,4170350,6212,4370350
1210,6207,4170820,6212,4370820
1210,6207,4170820,6212,4370820
1210,6207,4171820,6212,4371820
1210,6207,4172820,6212,4372820
1210,6207,4173290,6212,4373290
1210,6207,4174100,6212,4374100
1210,6207,4174570,6212,4374570
1210,6207,4174570,6212,4374570
1210,6207,4175570,6212,4375570
1210,6207,4176040,6212,4376040
1210,6207,4177040,6212,4377040
1210,6207,4177510,6212,4377510
1210,6207,4177970,6212,4377970
1210,6207,4178440,6212,4378440
1210,6207,4178910,6212,4378910
1210,6207,4179230,6212,4379230
1210,6207,4179700,6212,4379700
1210,6207,4180250,6212,4380250
1210,6207,4181250,6212,4381250
1210,6207,4182250,6212,4382250
1210,6207,4182250,6212,4382250
1210,6207,4182250,6212,4390250
1210,6207,4183250,6212,4391250
1210,6207,4183720,6212,4391720
1210,6207,4184720,6212,4392720
1210,6207,4185720,6212,4393720
1210,6207,4186190,6212,4394190
1210,6207,4187190,6212,4395190
1210,6207,4187190,6212,4403190
1210,6207,4187510,6212,4403510
1210,6207,4188510,6212,4404510
1210,6207,4189510,6212,4405510
1210,6207,4189510,6212,4405510
1210,6207,4190510,6212,4406510
1210,6207,4190980,6212,4406980
1210,6207,4190980,6212,4406980
1210,6207,4191300,6212,4407300
1210,6207,4192300,6212,4408300
1210,6207,4193110,6212,4409110
1210,6207,4193340,6212,4409340
1210,6207,4194340,6212,4410340
1210,6207,4195340,6212,4411340
1210,6207,4196340,6212,4412340
1210,6207,4197150,6212,4413150
1210,6207,4198150,6212,4414150
1210,6207,4199150,6212,4415150
1210,6207,4199150,6212,4415150
1210,6207,4200150,6212,4416150
1210,6207,4200470,6212,4416470
1210,6207,4200740,6212,4416740
1210,6207,4201220,6212,4417220
1210,6207,4202220,6212,4418220
1210,6207,4202870,6212,4418870
1210,6207,4203870,6212,4419870
1210,6207,4204870,6212,4420870
1210,6207,4205340,6212,4421340
1210,6207,4206340,6212,4422340
1210,6207,4206990,6212,4422990
1210,6207,4206990,6212,4422990
1210,6207,4207990,6212,4423990
1210,6207,4208990,6212,4424990
1210,6207,4209640,6212,4425640
1210,6207,4210640,6212,4426640
1210,6207,4210640,6212,4426640
1210,6207,4211640,6212,4427640
1210,6207,4215640,6212,4431640
1210,6207,4216640,6212,4432640
1210,6207,4217640,6212,4433640
1210,6207,4218640,6212,4434640
1210,6207,4219450,6212,4435450
1210,6207,4220450,6212,4436450
1210,6207,4221450,6212,4437450
1210,6207,4222450,6212,4438450
1210,6207,4222920,6212,4438920
1210,6207,4222920,6212,4438920
1210,6207,4223920,6212,4439920
1210,6207,4224920,6212,4440920
1210,6207,4225920,6212,4441920
1210,6207,4226390,6212,4442390
1210,6207,4227390,6212,4443390
1210,6207,4228390,6212,4444390
1210,6207,4228860,6212,4444860
1210,6207,4229510,6212,4445510
1210,6207,4230510,6212,4446510
1210,6207,4231510,6212,4447510
1210,6207,4232510,6212,4448510
1210,6207,4233510,6212,4449510
1210,6207,4234510,6212,4450510
1211,6209,4234980,6212,4450980
1211,6209,4235450,6212,4451450
1211,6209,4236450,6212,4452450
1211,6209,4237450,6212,4453450
1211,6209,4238450,6212,4454450
1211,6209,4239450,6212,4455450
1211,6209,4239910,6212,4455910
1211,6209,4240280,6212,4456280
1211,6209,4240600,6212,4456600
1211,6209,4241600,6212,4457600
1211,6209,4242410,6212,4458410
1211,6209,4242730,6212,4458730
1211,6209,4243200,6212,4459200
1211,6209,4244200,6212,4460200
1211,6209,4244200,6212,4460200
1211,6209,4245200,6212,4461200
1211,6209,4245430,6212,4461430
1211,6209,4246430,6212,4462430
1211,6209,4247240,6212,4463240
1211,6209,4247240,6212,4463240
1211,6209,4247240,6212,4463240
1211,6209,4247720,6212,4463720
1211,6209,4248720,6212,4464720
1211,6209,4249720,6212,4465720
1211,6209,4250530,6212,4466530
1211,6209,4251000,6212,4467000
1211,6209,4252000,6212,4468000
1211,6209,4252810,6212,4468810
1211,6209,4253620,6212,4469620
1211,6209,4254620,6212,4470620
1211,6209,4255620,6212,4471620
1211,6209,4256620,6212,4472620
1211,6209,4257620,6212,4473620
1211,6209,4258090,6212,4474090
1211,6209,4258900,6212,4474900
1211,6209,4259900,6212,4475900
1211,6209,4260710,6212,4476710
1211,6209,4260710,6212,4476710
1211,6209,4262710,6212,4478710
1211,6209,4262940,6212,4478940
1211,6209,4263100,6212,4479100
1211,6209,4264100,6212,4480100
1211,6209,4264320,6212,4480320
1211,6209,4264870,6212,4480870
1211,6209,4265340,6212,4481340
1211,6209,4265810,6212,4481810
1211,6209,4266810,6212,4482810
1211,6209,4267030,6212,4483030
1211,6209,4268030,6212,4484030
1211,6209,4269030,6212,4485030
1211,6209,4269500,6212,4485500
1211,6209,4270500,6212,4486500
1211,6209,4270870,6212,4486870
1211,6209,4271680,6212,4487680
1211,6209,4272680,6212,4488680
1211,6209,4273150,6212,4489150
1211,6209,4273620,6212,4489620
1211,6209,4274620,6212,4490620
1211,6209,4275090,6212,4491090
1211,6209,4276090,6212,4492090
1211,6209,4277090,6212,4493090
1211,6209,4278090,6212,4494090
1211,6209,4279090,6212,4495090
1211,6209,4280090,6212,4496090
1211,6209,4281090,6212,4497090
1211,6209,4282090,6212,4498090
1211,6209,4283090,6212,4499090
1211,6209,4283560,6212,4499560
1211,6209,4284560,6212,4500560
1211,6209,4284720,6212,4500720
1211,6209,4285190,6212,4501190
1211,6209,4286190,6212,4502190
1211,6209,4290190,6212,4506190
1211,6209,4291000,6212,4507000
1211,6209,4292000,6212,4508000
1211,6209,4293000,6212,4509000
1211,6209,4294000,6212,4510000
1211,6209,4295000,6212,4511000
1211,6209,4295470,6212,4511470
1211,6209,4295940,6212,4511940
1211,6209,4296940,6212,4512940
1211,6209,4297940,6212,4513940
1211,6209,4298410,6212,4514410
1211,6209,4299410,6212,4515410
1211,6209,4300060,6212,4516060
1211,6209,4300290,6212,4516290
1211,6209,4301290,6212,4517290
1211,6209,4302290,6212,4518290
1211,6209,4303290,6212,4519290
1211,6209,4304290,6212,4520290
1211,6209,4304290,6212,4520290
1211,6209,4304400,6212,4520400
1211,6209,4305400,6212,4521400
1211,6209,4305400,6212,4521400
1211,6209,4306400,6212,4522400
1211,6209,4306870,6212,4522870
1211,6209,4307340,6212,4523340
1211,6209,4311340,6212,4527340
1211,6209,4312340,6212,4528340
1211,6209,4313150,6212,4529150
1211,6209,4314150,6212,4530150
1211,6209,4314150,6212,4530150
1211,6209,4314150,6212,4538150
1211,6209,4314150,6212,4538150
1211,6209,4315150,6212,4539150
1211,6209,4316150,6212,4540150
1211,6209,4316380,6212,4540380
1211,6209,4316850,6212,4540850
1211,6209,4317850,6212,4541850
1211,6209,4318070,6212,4542070
1211,6209,4318530,6212,4542530
1211,6209,4319530,6212,4543530
1211,6209,4319530,6212,4543530
1211,6209,4320530,6212,4544530
1211,6209,4321340,6212,4545340
1211,6209,4322340,6212,4546340
1211,6209,4322810,6212,4546810
1211,6209,4323620,6212,4547620
1211,6209,4323940,6212,4547940
1211,6209,4324410,6212,4548410
1211,6209,4325410,6212,4549410
1211,6209,4325730,6212,4549730
1211,6209,4326540,6212,4550540
1211,6209,4327540,6212,4551540
1211,6209,4327540,6212,4551540
1211,6209,4328130,6212,4552130
1211,6209,4328680,6212,4552680
1211,6209,4329330,6212,4553330
1211,6209,4330330,6212,4554330
1211,6209,4330330,6212,4554330
1211,6209,4331330,6212,4555330
1211,6209,4331330,6212,4555330
1211,6209,4332330,6212,4556330
1211,6209,4333330,6212,4557330
1211,6209,4334140,6212,4558140
1211,6209,4334460,6212,4558460
1211,6209,4335270,6212,4559270
1211,6209,4336270,6212,4560270
1211,6209,4337270,6212,4561270
1211,6209,4337740,6212,4561740
1211,6209,4337740,6212,4561740
1211,6209,4338740,6212,4562740
1211,6209,4339740,6212,4563740
1211,6209,4340550,6212,4564550
1211,6209,4340550,6212,4564550
1211,6209,4341550,6212,4565550
1211,6209,4342020,6212,4566020
1211,6209,4342340,6212,4566340
1211,6209,4343340,6212,4567340
1211,6209,4343340,6212,4567340
1211,6209,4344340,6212,4568340
1211,6209,4345340,6212,4569340
1211,6209,4345340,6212,4569340
1211,6209,4346340,6212,4570340
1211,6209,4346660,6212,4570660
1211,6209,4346660,6212,4570660
1211,6209,4346660,6212,4570660
1211,6209,4347660,6212,4571660
1211,6209,4348660,6212,4572660
1211,6209,4348980,6212,4572980
1211,6209,4349980,6212,4573980
1211,6209,4350980,6212,4574980
1211,6209,4351980,6212,4575980
1211,6209,4351980,6212,4575980
1211,6209,4352980,6212,4576980
1211,6209,4352980,6212,4576980
1211,6209,4353790,6212,4577790
1211,6209,4354790,6212,4578790
1211,6209,4354790,6212,4578790
1211,6209,4355790,6212,4579790
1211,6209,4356600,6212,4580600
1211,6209,4357600,6212,4581600
1211,6209,4357830,6212,4581830
1211,6209,4358830,6212,4582830
1211,6209,4359830,6212,4583830
1211,6209,4360150,6212,4584150
1211,6209,4362150,6212,4586150
1211,6209,4362150,6212,4586150
1211,6209,4362800,6212,4586800
1211,6209,4363450,6212,4587450
1211,6209,4364450,6212,4588450
1211,6209,4365450,6212,4589450
1211,6209,4365920,6212,4589920
1211,6209,4366390,6212,4590390
1211,6209,4366550,6212,4590550
1211,6209,4370550,6212,4594550
1211,6209,4371550,6212,4595550
1211,6209,4371550,6212,4595550
1211,6209,4372550,6212,4596550
1211,6209,4373550,6212,4597550
1211,6209,4374550,6212,4598550
1211,6209,4375550,6212,4599550
1211,6209,4376550,6212,4600550
1211,6209,4377550,6212,4601550
1211,6209,4377780,6212,4601780
1211,6209,4378780,6212,4602780
1211,6209,4378780,6212,4602780
1211,6209,4379780,6212,4603780
1211,6209,4380240,6212,4604240
1211,6209,4381240,6212,4605240
1211,6209,4381240,6212,4605240
1211,6209,4382240,6212,4606240
1211,6209,4382710,6212,4606710
1211,6209,4383710,6212,4607710
1211,6209,4384520,6212,4608520
1211,6209,4385170,6212,4609170
1211,6209,4385980,6212,4609980
1211,6209,4386790,6212,4610790
1211,6209,4387110,6212,4611110
1211,6209,4388110,6212,4612110
1211,6209,4389110,6212,4613110
1211,6209,4389920,6212,4613920
1211,6209,4390920,6212,4614920
1211,6209,4390920,6212,4622920
1211,6209,4391920,6212,4623920
1211,6209,4392920,6212,4624920
1211,6209,4393920,6212,4625920
1211,6209,4394730,6212,4626730
1211,6209,4395050,6212,4627050
1211,6209,4395860,6212,4627860
1211,6209,4395860,6212,4627860
1211,6209,4396450,6212,4628450
1211,6209,4397450,6212,4629450
1211,6209,4398100,6212,4630100
1211,6209,4400100,6212,4632100
1211,6209,4401100,6212,4633100
1211,6209,4401910,6212,4633910
1211,6209,4402380,6212,4634380
1211,6209,4403190,6212,4635190
1211,6209,4403420,6212,4635420
1211,6209,4403880,6212,4635880
1211,6209,4404880,6212,4636880
1211,6209,4405880,6212,4637880
1211,6209,4406250,6212,4638250
1211,6209,4406720,6212,4638720
1211,6209,4407180,6212,4639180
1211,6209,4408180,6212,4640180
1211,6209,4409180,6212,4641180
1211,6209,4409990,6212,4641990
1211,6209,4410990,6212,4642990
1211,6209,4411990,6212,4643990
1211,6209,4412990,6212,4644990
1211,6209,4413990,6212,4645990
1211,6209,4414990,6212,4646990
1211,6209,4415990,6212,4647990
1211,6209,4416150,6212,4648150
1211,6209,4416380,6212,4648380
1211,6209,4417380,6212,4649380
1211,6209,4418380,6212,4650380
1211,6209,4419190,6212,4651190
1211,6209,4420190,6212,4652190
1211,6209,4420740,6212,4652740
1211,6209,4420970,6212,4652970
1211,6209,4421970,6212,4653970
1211,6209,4422970,6212,4654970
1211,6209,4423970,6212,4655970
1211,6209,4424970,6212,4656970
1211,6209,4425620,6212,4657620
1211,6209,4426430,6212,4658430
1211,6209,4427430,6212,4659430
1211,6209,4428240,6212,4660240
1211,6209,4429240,6212,4661240
1211,6209,4430240,6212,4662240
1211,6209,4431240,6212,4663240
1211,6209,4432240,6212,4664240
1211,6209,4433050,6212,4665050
1211,6209,4434050,6212,4666050
1211,6209,4435050,6212,4667050
1211,6209,4435100,6212,4667100
1211,6209,4436100,6212,4668100
1211,6209,4437100,6212,4669100
1211,6209,4438100,6212,4670100
1211,6209,4438910,6212,4670910
1211,6209,4439380,6212,4671380
1211,6209,4439850,6212,4671850
1211,6209,4440850,6212,4672850
1211,6209,4441070,6212,4673070
1211,6209,4442070,6212,4674070
1211,6209,4442290,6212,4674290
1211,6209,4443100,6212,4675100
1211,6209,4447100,6212,4679100
1211,6209,4448100,6212,4680100
1211,6209,4448420,6212,4680420
1211,6209,4448420,6212,4680420
1211,6209,4450420,6212,4682420
1211,6209,4451420,6212,4683420
1211,6209,4451420,6212,4683420
1211,6209,4452230,6212,4684230
1211,6209,4453040,6212,4685040
1211,6209,4454040,6212,4686040
1211,6209,4455040,6212,4687040
1211,6209,4456040,6212,4688040
1211,6209,4456850,6212,4688850
1211,6209,4457850,6212,4689850
1211,6209,4458850,6212,4690850
1211,6209,4459850,6212,4691850
1211,6209,4460850,6212,4692850
1211,6209,4461320,6212,4693320
1211,6209,4462320,6212,4694320
1211,6209,4462870,6212,4694870
1211,6209,4462870,6212,4694870
1211,6209,4463340,6212,4695340
1211,6209,4464340,6212,4696340
1211,6209,4464500,6212,4696500
1211,6209,4465500,6212,4697500
1211,6209,4465500,6212,4697500
1211,6209,4466500,6212,4698500
1211,6209,4466500,6212,4698500
1211,6209,4467500,6212,4699500
1211,6209,4468500,6212,4700500
1211,6209,4469310,6212,4701310
1211,6209,4470310,6212,4702310
1211,6209,4471120,6212,4703120
1211,6209,4472120,6212,4704120
1211,6209,4473120,6212,4705120
1211,6209,4473340,6212,4705340
1211,6209,4474150,6212,4706150
1211,6209,4474960,6212,4706960
1211,6209,4475960,6212,4707960
1212,6210,4476440,6212,4708440
1212,6210,4477440,6212,4709440
1212,6210,4478440,6212,4710440
1212,6210,4478760,6212,4710760
1212,6210,4479080,6212,4711080
1212,6210,4480080,6212,4712080
1212,6210,4480550,6212,4712550
1212,6210,4481360,6212,4713360
1212,6210,4482360,6212,4714360
1212,6210,4483360,6212,4715360
1212,6210,4484170,6212,4716170
1212,6210,4484980,6212,4716980
1212,6210,4485980,6212,4717980
1212,6210,4486790,6212,4718790
1212,6210,4486790,6212,4718790
1212,6210,4486790,6212,4718790
1212,6210,4486790,6212,4718790
1212,6210,4487440,6212,4719440
1212,6210,4488440,6212,4720440
1212,6210,4489440,6212,4721440
1212,6210,4490440,6212,4722440
1212,6210,4491440,6212,4723440
1212,6210,4492440,6212,4724440
1212,6210,4493440,6212,4725440
1212,6210,4494440,6212,4726440
1212,6210,4495250,6212,4727250
1212,6210,4496250,6212,4728250
1212,6210,4498250,6212,4730250
1212,6210,4498720,6212,4730720
1212,6210,4499720,6212,4731720
1212,6210,4499720,6212,4731720
1212,6210,4499720,6212,4731720
1212,6210,4500720,6212,4732720
1212,6210,4501720,6212,4733720
1212,6210,4501720,6212,4733720
1212,6210,4502720,6212,4734720
1212,6210,4503720,6212,4735720
1212,6210,4504530,6212,4736530
1212,6210,4505530,6212,4737530
1212,6210,4506000,6212,4738000
1212,6210,4507000,6212,4739000
1212,6210,4508000,6212,4740000
1212,6210,4508000,6212,4740000
1212,6210,4509000,6212,4741000
1212,6210,4511000,6212,4743000
1212,6210,4512000,6212,4744000
1212,6210,4512320,6212,4744320
1212,6210,4512320,6212,4744320
1212,6210,4513320,6212,4745320
1212,6210,4514320,6212,4746320
1212,6210,4514320,6212,4746320
1212,6210,4514640,6212,4746640
1212,6210,4515640,6212,4747640
1212,6210,4516450,6212,4748450
1212,6210,4517450,6212,4749450
1212,6210,4518450,6212,4750450
1212,6210,4518450,6212,4750450
1212,6210,4518770,6212,4750770
1212,6210,4519770,6212,4751770
1212,6210,4520580,6212,4752580
1212,6210,4521390,6212,4753390
1212,6210,4521860,6212,4753860
1212,6210,4522860,6212,4754860
1212,6210,4523860,6212,4755860
1212,6210,4524860,6212,4756860
1212,6210,4525320,6212,4757320
1212,6210,4526320,6212,4758320
1212,6210,4526870,6212,4758870
1212,6210,4527340,6212,4759340
1212,6210,4528150,6212,4760150
1212,6210,4528150,6212,4760150
1212,6210,4529150,6212,4761150
1212,6210,4530150,6212,4762150
1212,6210,4530620,6212,4762620
1212,6210,4531620,6212,4763620
1212,6210,4531620,6212,4763620
1212,6210,4532620,6212,4764620
1212,6210,4532990,6212,4764990
1212,6210,4533990,6212,4765990
1212,6210,4534640,6212,4766640
1212,6210,4535640,6212,4767640
1212,6210,4536640,6212,4768640
1212,6210,4537640,6212,4769640
1212,6210,4538110,6212,4770110
1212,6210,4538110,6212,4778110
1212,6210,4538920,6212,4778920
1212,6210,4539920,6212,4779920
1212,6210,4540920,6212,4780920
1212,6210,4541920,6212,4781920
1212,6210,4542920,6212,4782920
1212,6210,4543390,6212,4783390
1212,6210,4544390,6212,4784390
1212,6210,4544390,6212,4784390
1212,6210,4545040,6212,4785040
1212,6210,4546040,6212,4786040
1212,6210,4547040,6212,4787040
1212,6210,4547850,6212,4787850
1212,6210,4548850,6212,4788850
1212,6210,4549850,6212,4789850
1212,6210,4550850,6212,4790850
1212,6210,4551010,6212,4791010
1212,6210,4551820,6212,4791820
1212,6210,4552820,6212,4792820
1212,6210,4552820,6212,4792820
1212,6210,4553820,6212,4793820
1212,6210,4554140,6212,4794140
1212,6210,4555140,6212,4795140
1212,6210,4555950,6212,4795950
1212,6210,4556950,6212,4796950
1212,6210,4557170,6212,4797170
1212,6210,4558170,6212,4798170
1212,6210,4558490,6212,4798490
1212,6210,4559490,6212,4799490
1212,6210,4559960,6212,4799960
1212,6210,4560960,6212,4800960
1212,6210,4561960,6212,4801960
1212,6210,4562960,6212,4802960
1212,6210,4563190,6212,4803190
1212,6210,4564190,6212,4804190
1212,6210,4565190,6212,4805190
1212,6210,4566190,6212,4806190
1212,6210,4566190,6212,4814190
1212,6210,4567190,6212,4815190
1212,6210,4567190,6212,4823190
1212,6210,4567190,6212,4823190
1212,6210,4568190,6212,4824190
1212,6210,4569190,6212,4825190
1212,6210,4570190,6212,4826190
1212,6210,4570350,6212,4826350
1212,6210,4571350,6212,4827350
1212,6210,4572350,6212,4828350
1212,6210,4573350,6212,4829350
1212,6210,4574160,6212,4830160
1212,6210,4574160,6212,4830160
1212,6210,4575160,6212,4831160
1212,6210,4576160,6212,4832160
1212,6210,4576160,6212,4832160
1212,6210,4576970,6212,4832970
1212,6210,4577780,6212,4833780
1212,6210,4578010,6212,4834010
1212,6210,4578820,6212,4834820
1212,6210,4579630,6212,4835630
1212,6210,4580100,6212,4836100
1212,6210,4581100,6212,4837100
1212,6210,4581570,6212,4837570
1212,6210,4582570,6212,4838570
1212,6210,4583570,6212,4839570
1212,6210,4584220,6212,4840220
1212,6210,4585030,6212,4841030
1212,6210,4586030,6212,4842030
1212,6210,4587030,6212,4843030
1212,6210,4588030,6212,4844030
1212,6210,4589030,6212,4845030
1212,6210,4590030,6212,4846030
1212,6210,4590840,6212,4846840
1212,6210,4591650,6212,4847650
1212,6210,4592650,6212,4848650
1212,6210,4593650,6212,4849650
1212,6210,4594460,6212,4850460
1212,6210,4595460,6212,4851460
1212,6210,4595930,6212,4851930
1212,6210,4595930,6212,4851930
1212,6210,4596930,6212,4852930
1212,6210,4597930,6212,4853930
1212,6210,4598740,6212,4854740
1212,6210,4599550,6212,4855550
1212,6210,4600550,6212,4856550
1212,6210,4601550,6212,4857550
1212,6210,4601550,6212,4857550
1212,6210,4602550,6212,4858550
1212,6210,4602550,6212,4858550
1212,6210,4603550,6212,4859550
1212,6210,4603710,6212,4859710
1212,6210,4604710,6212,4860710
1212,6210,4605170,6212,4861170
1212,6210,4606170,6212,4862170
1212,6210,4607170,6212,4863170
1212,6210,4608170,6212,4864170
1212,6210,4608820,6212,4864820
1212,6210,4609820,6212,4865820
1212,6210,4610820,6212,4866820
1212,6210,4611820,6212,4867820
1212,6210,4612630,6212,4868630
1212,6210,4612950,6212,4868950
1212,6210,4613950,6212,4869950
1212,6210,4614950,6212,4870950
1212,6210,4615950,6212,4871950
1212,6210,4616950,6212,4872950
1212,6210,4617420,6212,4873420
1212,6210,4618230,6212,4874230
1212,6210,4619230,6212,4875230
1212,6210,4620230,6212,4876230
1212,6210,4621230,6212,4877230
1212,6210,4622230,6212,4878230
1212,6210,4622230,6212,4878230
1212,6210,4623230,6212,4879230
1212,6210,4624230,6212,4880230
1212,6210,4624700,6212,4880700
1212,6210,4625700,6212,4881700
1212,6210,4626700,6212,4882700
1212,6210,4626700,6212,4882700
1212,6210,4627700,6212,4883700
1212,6210,4628510,6212,4884510
1212,6210,4629510,6212,4885510
1212,6210,4630320,6212,4886320
1212,6210,4630790,6212,4886790
1212,6210,4631260,6212,4887260
1212,6210,4632260,6212,4888260
1212,6210,4632260,6212,4888260
1212,6210,4633260,6212,4889260
1212,6210,4634260,6212,4890260
1212,6210,4635260,6212,4891260
1212,6210,4636260,6212,4892260
1212,6210,4636260,6212,4892260
1212,6210,4637260,6212,4893260
1212,6210,4639260,6212,4895260
1212,6210,4639260,6212,4895260
1212,6210,4640070,6212,4896070
1212,6210,4640620,6212,4896620
1212,6210,4641620,6212,4897620
1212,6210,4642620,6212,4898620
1212,6210,4643090,6212,4899090
1212,6210,4643560,6212,4899560
1212,6210,4643880,6212,4899880
1212,6210,4644690,6212,4900690
1212,6210,4644690,6212,4900690
1212,6210,4644690,6212,4908690
1212,6210,4645150,6212,4909150
1212,6210,4645960,6212,4909960
1212,6210,4646960,6212,4910960
1212,6210,4647430,6212,4911430
1212,6210,4648430,6212,4912430
1212,6210,4648430,6212,4912430
1212,6210,4649430,6212,4913430
1212,6210,4650430,6212,4914430
1212,6210,4651430,6212,4915430
1212,6210,4652430,6212,4916430
1212,6210,4652900,6212,4916900
1212,6210,4653370,6212,4917370
1212,6210,4654370,6212,4918370
1212,6210,4655370,6212,4919370
1212,6210,4656370,6212,4920370
1212,6210,4657370,6212,4921370
1212,6210,4658370,6212,4922370
1212,6210,4659370,6212,4923370
1212,6210,4660370,6212,4924370
1212,6210,4661370,6212,4925370
1212,6210,4662020,6212,4926020
1212,6210,4662020,6212,4926020
1212,6210,4662670,6212,4926670
1212,6210,4663670,6212,4927670
1212,6210,4664040,6212,4928040
1212,6210,4664850,6212,4928850
1212,6210,4664850,6212,4928850
1212,6210,4665080,6212,4929080
1212,6210,4666080,6212,4930080
1212,6210,4667080,6212,4931080
1212,6210,4668080,6212,4932080
1212,6210,4668400,6212,4932400
1212,6210,4668400,6212,4932400
1212,6210,4669400,6212,4933400
1212,6210,4669870,6212,4933870
1212,6210,4670520,6212,4934520
1212,6210,4671520,6212,4935520
1212,6210,4671990,6212,4935990
1212,6210,4672990,6212,4936990
1212,6210,4673990,6212,4937990
1212,6210,4674990,6212,4938990
1212,6210,4675990,6212,4939990
1212,6210,4676990,6212,4940990
1212,6210,4676990,6212,4948990
1212,6210,4677990,6212,4949990
1212,6210,4678460,6212,4950460
1212,6210,4679460,6212,4951460
1212,6210,4679930,6212,4951930
1212,6210,4680160,6212,4952160
1212,6210,4680160,6212,4952160
1212,6210,4681160,6212,4953160
1212,6210,4681970,6212,4953970
1212,6210,4682970,6212,4954970
1212,6210,4682970,6212,4954970
1212,6210,4683970,6212,4955970
1212,6210,4684970,6212,4956970
1212,6210,4685780,6212,4957780
1212,6210,4686780,6212,4958780
1212,6210,4687590,6212,4959590
1212,6210,4688590,6212,4960590
1212,6210,4689590,6212,4961590
1212,6210,4689590,6212,4961590
1212,6210,4690590,6212,4962590
1212,6210,4691400,6212,4963400
1212,6210,4691750,6212,4963750
1212,6210,4692120,6212,4964120
1212,6210,4693120,6212,4965120
1212,6210,4697120,6212,4969120
1212,6210,4698120,6212,4970120
1212,6210,4699120,6212,4971120
1212,6210,4700120,6212,4972120
1212,6210,4700120,6212,4972120
1212,6210,4700280,6212,4972280
1212,6210,4701280,6212,4973280
1212,6210,4701500,6212,4973500
1212,6210,4702500,6212,4974500
1212,6210,4703500,6212,4975500
1212,6210,4704500,6212,4976500
1212,6210,4705500,6212,4977500
1212,6210,4706150,6212,4978150
1212,6210,4707150,6212,4979150
1212,6210,4707150,6212,4979150
1212,6210,4707150,6212,4987150
1212,6210,4707150,6212,4987150
1212,6210,4708150,6212,4988150
1212,6210,4708960,6212,4988960
1212,6210,4709120,6212,4989120
1212,6210,4709930,6212,4989930
1212,6210,4710930,6212,4990930
1212,6210,4711250,6212,4991250
1212,6210,4711250,6212,4991250
1212,6210,4712250,6212,4992250
1212,6210,4713250,6212,4993250
1212,6210,4714250,6212,4994250
1212,6210,4715250,6212,4995250
1212,6210,4716060,6212,4996060
1212,6210,4717060,6212,4997060
1212,6210,4717060,6212,4997060
1212,6210,4718060,6212,4998060
1212,6210,4719060,6212,4999060
1212,6210,4719540,6212,4999540
1212,6210,4720540,6212,5000540
1212,6210,4720540,6212,5000540
1212,6210,4721540,6212,5001540
1212,6210,4721910,6212,5001910
1212,6210,4722910,6212,5002910
1212,6210,4723910,6212,5003910
1212,6210,4724910,6212,5004910
1212,6210,4725720,6212,5005720
1212,6210,4726530,6212,5006530
1212,6210,4726530,6212,5006530
1212,6210,4727530,6212,5007530
1212,6210,4727900,6212,5007900
1212,6210,4728710,6212,5008710
1212,6210,4728710,6212,5008710
1212,6210,4728710,6212,5008710
1212,6210,4728980,6212,5008980
