ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
994,4460,4194840,6212,4194840
995,4468,4195840,6212,4195840
995,4468,4196840,6212,4196840
995,4468,4197840,6212,4197840
995,4468,4198840,6212,4198840
995,4468,4199430,6212,4199430
995,4468,4200430,6212,4200430
995,4468,4201430,6212,4201430
995,4468,4201750,6212,4201750
995,4468,4202560,6212,4202560
996,4476,4203560,6212,4203560
996,4476,4204560,6212,4204560
996,4476,4205370,6212,4205370
996,4476,4206370,6212,4206370
996,4476,4206840,6212,4206840
996,4476,4207310,6212,4207310
996,4476,4208310,6212,4208310
996,4476,4208540,6212,4208540
996,4476,4209540,6212,4209540
996,4476,4210540,6212,4210540
997,4484,4211540,6212,4211540
997,4484,4212540,6212,4212540
997,4484,4212700,6212,4212700
997,4484,4213350,6212,4213350
997,4484,4214350,6212,4214350
997,4484,4214830,6212,4214830
997,4484,4214830,6212,4214830
997,4484,4215830,6212,4215830
997,4484,4216830,6212,4216830
997,4484,4217830,6212,4217830
997,4484,4218060,6212,4218060
997,4484,4218390,6212,4218390
997,4484,4218870,6212,4218870
998,4492,4219870,6212,4219870
998,4492,4220100,6212,4220100
998,4492,4220570,6212,4220570
998,4492,4221040,6212,4221040
998,4492,4222040,6212,4222040
998,4492,4223040,6212,4223040
998,4492,4223270,6212,4223270
998,4492,4224270,6212,4224270
999,4500,4225270,6212,4225270
999,4500,4225500,6212,4225500
999,4500,4226310,6212,4226310
999,4500,4226780,6212,4226780
999,4500,4227430,6212,4227430
999,4500,4228430,6212,4228430
999,4500,4229430,6212,4229430
999,4500,4229900,6212,4229900
999,4500,4230900,6212,4230900
999,4500,4231900,6212,4231900
1000,4508,4232900,6212,4232900
1000,4508,4233710,6212,4233710
1000,4508,4234190,6212,4234190
1000,4508,4234560,6212,4234560
1000,4508,4234560,6212,4234560
1000,4508,4235210,6212,4235210
1000,4508,4236210,6212,4236210
1000,4508,4237020,6212,4237020
1000,4508,4238020,6212,4238020
1000,4508,4238570,6212,4238570
1000,4508,4239120,6212,4239120
1000,4508,4240120,6212,4240120
1001,4516,4240590,6212,4240590
1001,4516,4241400,6212,4241400
1001,4516,4241870,6212,4241870
1001,4516,4242870,6212,4242870
1001,4516,4243340,6212,4243340
1001,4516,4243340,6212,4243340
1001,4516,4243710,6212,4243710
1001,4516,4244710,6212,4244710
1001,4516,4245710,6212,4245710
1002,4524,4246710,6212,4246710
1002,4524,4247710,6212,4247710
1002,4524,4248710,6212,4248710
1002,4524,4249710,6212,4249710
1002,4524,4250710,6212,4250710
1002,4524,4251710,6212,4251710
1003,4532,4252710,6212,4252710
1003,4532,4253710,6212,4253710
1003,4532,4254180,6212,4254180
1003,4532,4255180,6212,4255180
1003,4532,4255400,6212,4255400
1003,4532,4256400,6212,4256400
1003,4532,4257400,6212,4257400
1003,4532,4258400,6212,4258400
1003,4532,4259400,6212,4259400
1003,4532,4259720,6212,4259720
1003,4532,4260720,6212,4260720
1004,4540,4261370,6212,4261370
1004,4540,4262370,6212,4262370
1004,4540,4263370,6212,4263370
1004,4540,4264370,6212,4264370
1004,4540,4265180,6212,4265180
1004,4540,4265650,6212,4265650
1004,4540,4266300,6212,4266300
1004,4540,4267300,6212,4267300
1005,4548,4268300,6212,4268300
1005,4548,4269110,6212,4269110
1005,4548,4269570,6212,4269570
1005,4548,4270570,6212,4270570
1005,4548,4271380,6212,4271380
1005,4548,4271850,6212,4271850
1005,4548,4272850,6212,4272850
1005,4548,4273850,6212,4273850
1005,4548,4274850,6212,4274850
1005,4548,4275850,6212,4275850
1006,4556,4276850,6212,4276850
1006,4556,4277660,6212,4277660
1006,4556,4278660,6212,4278660
1006,4556,4279470,6212,4279470
1006,4556,4279940,6212,4279940
1006,4556,4280590,6212,4280590
1006,4556,4281060,6212,4281060
1006,4556,4282060,6212,4282060
1006,4556,4283060,6212,4283060
1006,4556,4284060,6212,4284060
1007,4564,4285060,6212,4285060
1007,4564,4286060,6212,4286060
1007,4564,4286380,6212,4286380
1007,4564,4287380,6212,4287380
1007,4564,4288380,6212,4288380
1007,4564,4289380,6212,4289380
1007,4564,4289850,6212,4289850
1008,4572,4290850,6212,4290850
1008,4572,4291320,6212,4291320
1009,4580,4299320,6212,4299320
1009,4580,4300130,6212,4300130
1009,4580,4300600,6212,4300600
1009,4580,4301600,6212,4301600
1009,4580,4302600,6212,4302600
1009,4580,4302830,6212,4302830
1009,4580,4303300,6212,4303300
1009,4580,4304300,6212,4304300
1009,4580,4304300,6212,4304300
1009,4580,4305300,6212,4305300
1009,4580,4306300,6212,4306300
1009,4580,4307300,6212,4307300
1009,4580,4307620,6212,4307620
1010,4588,4308270,6212,4308270
1010,4588,4309270,6212,4309270
1010,4588,4309270,6212,4309270
1010,4588,4309590,6212,4309590
1010,4588,4310590,6212,4310590
1010,4588,4311590,6212,4311590
1010,4588,4312590,6212,4312590
1010,4588,4313590,6212,4313590
1011,4596,4314590,6212,4314590
1011,4596,4315060,6212,4315060
1011,4596,4315290,6212,4315290
1011,4596,4316100,6212,4316100
1011,4596,4316580,6212,4316580
1011,4596,4317580,6212,4317580
1011,4596,4318580,6212,4318580
1011,4596,4319580,6212,4319580
1011,4596,4320580,6212,4320580
1011,4596,4320580,6212,4320580
1012,4604,4321580,6212,4321580
1012,4604,4322580,6212,4322580
1012,4604,4323050,6212,4323050
1012,4604,4324050,6212,4324050
1012,4604,4324860,6212,4324860
1012,4604,4325860,6212,4325860
1013,4612,4326860,6212,4326860
1013,4612,4327860,6212,4327860
1013,4612,4328670,6212,4328670
1013,4612,4329670,6212,4329670
1013,4612,4330480,6212,4330480
1013,4612,4331480,6212,4331480
1013,4612,4331800,6212,4331800
1013,4612,4332800,6212,4332800
1013,4612,4333800,6212,4333800
1013,4612,4334800,6212,4334800
1013,4612,4335800,6212,4335800
1014,4620,4336450,6212,4336450
1014,4620,4337450,6212,4337450
1014,4620,4338450,6212,4338450
1014,4620,4339450,6212,4339450
1014,4620,4340450,6212,4340450
1014,4620,4341450,6212,4341450
1014,4620,4342450,6212,4342450
1015,4628,4343450,6212,4343450
1015,4628,4344450,6212,4344450
1015,4628,4345450,6212,4345450
1015,4628,4346450,6212,4346450
1015,4628,4347450,6212,4347450
1015,4628,4347770,6212,4347770
1015,4628,4347880,6212,4347880
1015,4628,4348880,6212,4348880
1015,4628,4349200,6212,4349200
1015,4628,4350010,6212,4350010
1015,4628,4351010,6212,4351010
1015,4628,4352010,6212,4352010
1015,4628,4353010,6212,4353010
1015,4628,4353820,6212,4353820
1016,4636,4354820,6212,4354820
1016,4636,4355470,6212,4355470
1016,4636,4356470,6212,4356470
1016,4636,4357120,6212,4357120
1016,4636,4357930,6212,4357930
1016,4636,4358250,6212,4358250
1016,4636,4359060,6212,4359060
1016,4636,4360060,6212,4360060
1016,4636,4360530,6212,4360530
1017,4644,4361530,6212,4361530
1017,4644,4362000,6212,4362000
1017,4644,4363000,6212,4363000
1018,4652,4371000,6212,4371000
1018,4652,4371220,6212,4371220
1018,4652,4372220,6212,4372220
1018,4652,4372440,6212,4372440
1018,4652,4372910,6212,4372910
1018,4652,4373910,6212,4373910
1018,4652,4374910,6212,4374910
1018,4652,4375720,6212,4375720
1018,4652,4376720,6212,4376720
1019,4660,4377720,6212,4377720
1019,4660,4378720,6212,4378720
1019,4660,4379530,6212,4379530
1019,4660,4380530,6212,4380530
1019,4660,4381000,6212,4381000
1019,4660,4381320,6212,4381320
1019,4660,4382320,6212,4382320
1019,4660,4383130,6212,4383130
1019,4660,4383600,6212,4383600
1019,4660,4384600,6212,4384600
1019,4660,4385600,6212,4385600
1019,4660,4386410,6212,4386410
1019,4660,4387220,6212,4387220
1019,4660,4388220,6212,4388220
1020,4668,4389220,6212,4389220
1020,4668,4390220,6212,4390220
1020,4668,4391220,6212,4391220
1020,4668,4392220,6212,4392220
1020,4668,4393220,6212,4393220
1020,4668,4394220,6212,4394220
1020,4668,4395220,6212,4395220
1020,4668,4396030,6212,4396030
1021,4676,4397030,6212,4397030
1021,4676,4397500,6212,4397500
1021,4676,4398500,6212,4398500
1021,4676,4399150,6212,4399150
1021,4676,4400150,6212,4400150
1021,4676,4401150,6212,4401150
1021,4676,4402150,6212,4402150
1022,4684,4406150,6212,4406150
1022,4684,4407150,6212,4407150
1022,4684,4407620,6212,4407620
1022,4684,4408620,6212,4408620
1022,4684,4409430,6212,4409430
1023,4692,4417430,6212,4417430
1023,4692,4418430,6212,4418430
1023,4692,4419080,6212,4419080
1024,4700,4420080,6212,4420080
1024,4700,4421080,6212,4421080
1024,4700,4421080,6212,4421080
1024,4700,4421550,6212,4421550
1024,4700,4422020,6212,4422020
1024,4700,4422490,6212,4422490
1024,4700,4423040,6212,4423040
1024,4700,4423510,6212,4423510
1024,4700,4423510,6212,4423510
1024,4700,4424510,6212,4424510
1024,4700,4425510,6212,4425510
1024,4700,4426510,6212,4426510
1024,4700,4426980,6212,4426980
1025,4708,4427980,6212,4427980
1025,4708,4428790,6212,4428790
1025,4708,4429110,6212,4429110
1025,4708,4430110,6212,4430110
1025,4708,4431110,6212,4431110
1025,4708,4432110,6212,4432110
1025,4708,4432580,6212,4432580
1025,4708,4433580,6212,4433580
1025,4708,4434580,6212,4434580
1026,4716,4435580,6212,4435580
1026,4716,4436580,6212,4436580
1026,4716,4437050,6212,4437050
1026,4716,4437860,6212,4437860
1026,4716,4437860,6212,4437860
1026,4716,4438860,6212,4438860
1026,4716,4439090,6212,4439090
1026,4716,4439900,6212,4439900
1026,4716,4440900,6212,4440900
1026,4716,4441270,6212,4441270
1026,4716,4441740,6212,4441740
1026,4716,4442740,6212,4442740
1027,4724,4443740,6212,4443740
1027,4724,4444740,6212,4444740
1027,4724,4445330,6212,4445330
1027,4724,4446330,6212,4446330
1027,4724,4446800,6212,4446800
1027,4724,4446800,6212,4446800
1027,4724,4447800,6212,4447800
1027,4724,4448450,6212,4448450
1027,4724,4449450,6212,4449450
1028,4732,4457450,6212,4457450
1029,4740,4458450,6212,4458450
1029,4740,4458770,6212,4458770
1029,4740,4459580,6212,4459580
1029,4740,4461580,6212,4461580
1029,4740,4462580,6212,4462580
1029,4740,4463580,6212,4463580
1029,4740,4464390,6212,4464390
1029,4740,4465390,6212,4465390
1030,4748,4465860,6212,4465860
1030,4748,4465860,6212,4465860
1030,4748,4466860,6212,4466860
1030,4748,4467670,6212,4467670
1030,4748,4468220,6212,4468220
1030,4748,4469220,6212,4469220
1030,4748,4470220,6212,4470220
1030,4748,4471030,6212,4471030
1030,4748,4471350,6212,4471350
1030,4748,4472160,6212,4472160
1030,4748,4472320,6212,4472320
1030,4748,4473320,6212,4473320
1030,4748,4474320,6212,4474320
1031,4756,4475320,6212,4475320
1031,4756,4475970,6212,4475970
1031,4756,4476970,6212,4476970
1031,4756,4477970,6212,4477970
1031,4756,4478780,6212,4478780
1031,4756,4478780,6212,4478780
1031,4756,4479590,6212,4479590
1031,4756,4480060,6212,4480060
1031,4756,4480380,6212,4480380
1031,4756,4481380,6212,4481380
1031,4756,4482380,6212,4482380
1032,4764,4483380,6212,4483380
1032,4764,4484380,6212,4484380
1032,4764,4485380,6212,4485380
1032,4764,4486380,6212,4486380
1032,4764,4486850,6212,4486850
1032,4764,4487660,6212,4487660
1032,4764,4488130,6212,4488130
1032,4764,4488290,6212,4488290
1032,4764,4489290,6212,4489290
1032,4764,4490290,6212,4490290
1032,4764,4490760,6212,4490760
1033,4772,4491760,6212,4491760
1033,4772,4492760,6212,4492760
1033,4772,4493570,6212,4493570
1033,4772,4493730,6212,4493730
1033,4772,4494200,6212,4494200
1033,4772,4495010,6212,4495010
1033,4772,4495820,6212,4495820
1033,4772,4496820,6212,4496820
1033,4772,4497290,6212,4497290
1033,4772,4497940,6212,4497940
1034,4780,4505940,6212,4505940
1035,4788,4506940,6212,4506940
1035,4788,4507590,6212,4507590
1035,4788,4508070,6212,4508070
1035,4788,4508070,6212,4508070
1035,4788,4509070,6212,4509070
1035,4788,4510070,6212,4510070
1035,4788,4510420,6212,4510420
1035,4788,4511420,6212,4511420
1035,4788,4512420,6212,4512420
1035,4788,4512890,6212,4512890
1035,4788,4513890,6212,4513890
1036,4796,4514890,6212,4514890
1036,4796,4515890,6212,4515890
1036,4796,4516360,6212,4516360
1036,4796,4516820,6212,4516820
1036,4796,4517140,6212,4517140
1036,4796,4517460,6212,4517460
1036,4796,4518460,6212,4518460
1036,4796,4519270,6212,4519270
1036,4796,4520080,6212,4520080
1036,4796,4520730,6212,4520730
1036,4796,4521540,6212,4521540
1036,4796,4522540,6212,4522540
1036,4796,4523540,6212,4523540
1037,4804,4531540,6212,4531540
1037,4804,4532010,6212,4532010
1038,4812,4533010,6212,4533010
1038,4812,4533660,6212,4533660
1038,4812,4533980,6212,4533980
1038,4812,4533980,6212,4533980
1038,4812,4534980,6212,4534980
1038,4812,4535790,6212,4535790
1038,4812,4536790,6212,4536790
1038,4812,4537790,6212,4537790
1038,4812,4538600,6212,4538600
1038,4812,4539190,6212,4539190
1039,4820,4539660,6212,4539660
1039,4820,4540660,6212,4540660
1039,4820,4541660,6212,4541660
1039,4820,4541980,6212,4541980
1039,4820,4542300,6212,4542300
1039,4820,4543110,6212,4543110
1039,4820,4544110,6212,4544110
1039,4820,4545110,6212,4545110
1039,4820,4546110,6212,4546110
1039,4820,4546920,6212,4546920
1040,4828,4547730,6212,4547730
1040,4828,4548730,6212,4548730
1040,4828,4549730,6212,4549730
1040,4828,4550540,6212,4550540
1040,4828,4550540,6212,4550540
1040,4828,4551010,6212,4551010
1040,4828,4551820,6212,4551820
1040,4828,4552630,6212,4552630
1040,4828,4553440,6212,4553440
1040,4828,4553440,6212,4553440
1040,4828,4554440,6212,4554440
1041,4836,4555250,6212,4555250
1041,4836,4555720,6212,4555720
1041,4836,4556720,6212,4556720
1041,4836,4557190,6212,4557190
1041,4836,4557650,6212,4557650
1041,4836,4558650,6212,4558650
1041,4836,4558650,6212,4558650
1041,4836,4559120,6212,4559120
1042,4844,4560120,6212,4560120
1042,4844,4561120,6212,4561120
1042,4844,4561710,6212,4561710
1042,4844,4562710,6212,4562710
1042,4844,4563710,6212,4563710
1043,4852,4564710,6212,4564710
1043,4852,4565520,6212,4565520
1043,4852,4566520,6212,4566520
1043,4852,4567520,6212,4567520
1043,4852,4568520,6212,4568520
1043,4852,4569520,6212,4569520
1043,4852,4569520,6212,4569520
1043,4852,4570520,6212,4570520
1043,4852,4571330,6212,4571330
1043,4852,4571880,6212,4571880
1043,4852,4572350,6212,4572350
1043,4852,4573350,6212,4573350
1044,4860,4574350,6212,4574350
1044,4860,4574820,6212,4574820
1044,4860,4575820,6212,4575820
1044,4860,4576820,6212,4576820
1044,4860,4577820,6212,4577820
1044,4860,4578470,6212,4578470
1044,4860,4579470,6212,4579470
1044,4860,4580470,6212,4580470
1044,4860,4580790,6212,4580790
1044,4860,4581020,6212,4581020
1044,4860,4582020,6212,4582020
1044,4860,4583020,6212,4583020
1044,4860,4584020,6212,4584020
1045,4868,4585020,6212,4585020
1045,4868,4585830,6212,4585830
1045,4868,4586830,6212,4586830
1045,4868,4587830,6212,4587830
1045,4868,4588640,6212,4588640
1045,4868,4589640,6212,4589640
1045,4868,4590640,6212,4590640
1045,4868,4591450,6212,4591450
1046,4876,4592450,6212,4592450
1046,4876,4593450,6212,4593450
1046,4876,4593450,6212,4593450
1046,4876,4593560,6212,4593560
1046,4876,4594560,6212,4594560
1046,4876,4595560,6212,4595560
1046,4876,4596560,6212,4596560
1046,4876,4597560,6212,4597560
1046,4876,4598370,6212,4598370
1046,4876,4599370,6212,4599370
1046,4876,4600180,6212,4600180
1046,4876,4600650,6212,4600650
1046,4876,4601650,6212,4601650
1047,4884,4602650,6212,4602650
1047,4884,4603650,6212,4603650
1047,4884,4604650,6212,4604650
1047,4884,4604650,6212,4604650
1047,4884,4605300,6212,4605300
1047,4884,4605850,6212,4605850
1048,4892,4613850,6212,4613850
1048,4892,4614850,6212,4614850
1048,4892,4614850,6212,4614850
1048,4892,4615660,6212,4615660
1048,4892,4616660,6212,4616660
1049,4900,4617660,6212,4617660
1049,4900,4618470,6212,4618470
1049,4900,4618790,6212,4618790
1049,4900,4619790,6212,4619790
1049,4900,4620790,6212,4620790
1049,4900,4622790,6212,4622790
1049,4900,4623600,6212,4623600
1049,4900,4624600,6212,4624600
1050,4908,4625600,6212,4625600
1050,4908,4626600,6212,4626600
1050,4908,4627600,6212,4627600
1050,4908,4627830,6212,4627830
1050,4908,4628830,6212,4628830
1050,4908,4629300,6212,4629300
1050,4908,4630300,6212,4630300
1050,4908,4630520,6212,4630520
1050,4908,4630520,6212,4630520
1051,4916,4631520,6212,4631520
1051,4916,4631520,6212,4631520
1051,4916,4632520,6212,4632520
1051,4916,4633520,6212,4633520
1051,4916,4633520,6212,4633520
1051,4916,4633990,6212,4633990
1051,4916,4634310,6212,4634310
1051,4916,4635310,6212,4635310
1051,4916,4636310,6212,4636310
1051,4916,4637120,6212,4637120
1051,4916,4638120,6212,4638120
1051,4916,4638350,6212,4638350
1051,4916,4638820,6212,4638820
1051,4916,4639820,6212,4639820
1051,4916,4639820,6212,4639820
1051,4916,4640290,6212,4640290
1051,4916,4640290,6212,4640290
1051,4916,4641100,6212,4641100
1051,4916,4641260,6212,4641260
1051,4916,4642260,6212,4642260
1051,4916,4642420,6212,4642420
1051,4916,4643070,6212,4643070
1051,4916,4644070,6212,4644070
1052,4924,4644880,6212,4644880
1052,4924,4645690,6212,4645690
1052,4924,4646160,6212,4646160
1052,4924,4647160,6212,4647160
1052,4924,4648160,6212,4648160
1052,4924,4649160,6212,4649160
1052,4924,4650160,6212,4650160
1052,4924,4651160,6212,4651160
1053,4932,4652160,6212,4652160
1053,4932,4653160,6212,4653160
1053,4932,4654160,6212,4654160
1053,4932,4654630,6212,4654630
1053,4932,4655630,6212,4655630
1053,4932,4656630,6212,4656630
1053,4932,4657630,6212,4657630
1053,4932,4658440,6212,4658440
1053,4932,4658670,6212,4658670
1054,4940,4659670,6212,4659670
1054,4940,4660670,6212,4660670
1054,4940,4661670,6212,4661670
1054,4940,4662150,6212,4662150
1054,4940,4663150,6212,4663150
1054,4940,4664150,6212,4664150
1054,4940,4665150,6212,4665150
1054,4940,4666150,6212,4666150
1054,4940,4667150,6212,4667150
1054,4940,4667150,6212,4667150
1055,4948,4668150,6212,4668150
1055,4948,4668150,6212,4668150
1055,4948,4669150,6212,4669150
1055,4948,4670150,6212,4670150
1055,4948,4670620,6212,4670620
1055,4948,4671620,6212,4671620
1055,4948,4671620,6212,4671620
1055,4948,4672090,6212,4672090
1055,4948,4673090,6212,4673090
1055,4948,4673410,6212,4673410
1055,4948,4674410,6212,4674410
1056,4956,4675410,6212,4675410
1056,4956,4676410,6212,4676410
1056,4956,4676410,6212,4676410
1056,4956,4677220,6212,4677220
1056,4956,4678220,6212,4678220
1056,4956,4678540,6212,4678540
1056,4956,4679540,6212,4679540
1056,4956,4680540,6212,4680540
1056,4956,4680860,6212,4680860
1056,4956,4681860,6212,4681860
1057,4964,4682510,6212,4682510
1057,4964,4683320,6212,4683320
1057,4964,4684320,6212,4684320
1057,4964,4685130,6212,4685130
1057,4964,4685940,6212,4685940
1057,4964,4686940,6212,4686940
1057,4964,4687940,6212,4687940
1057,4964,4688940,6212,4688940
1057,4964,4689940,6212,4689940
1057,4964,4690750,6212,4690750
1057,4964,4691750,6212,4691750
1057,4964,4692750,6212,4692750
1058,4972,4693750,6212,4693750
1058,4972,4694750,6212,4694750
1058,4972,4695750,6212,4695750
1058,4972,4696750,6212,4696750
1059,4980,4697560,6212,4697560
1059,4980,4698370,6212,4698370
1059,4980,4699370,6212,4699370
1059,4980,4699530,6212,4699530
1059,4980,4700530,6212,4700530
1059,4980,4701530,6212,4701530
1059,4980,4702530,6212,4702530
1059,4980,4703530,6212,4703530
1059,4980,4704340,6212,4704340
1059,4980,4705340,6212,4705340
1059,4980,4706340,6212,4706340
1059,4980,4706930,6212,4706930
1059,4980,4707930,6212,4707930
1059,4980,4708400,6212,4708400
1059,4980,4709400,6212,4709400
1060,4988,4710210,6212,4710210
1060,4988,4711210,6212,4711210
1060,4988,4712210,6212,4712210
1060,4988,4713020,6212,4713020
1061,4996,4713830,6212,4713830
1061,4996,4714640,6212,4714640
1061,4996,4715110,6212,4715110
1061,4996,4716110,6212,4716110
1061,4996,4716110,6212,4716110
1061,4996,4717110,6212,4717110
1062,5004,4721110,6212,4721110
1062,5004,4722110,6212,4722110
1062,5004,4723110,6212,4723110
1062,5004,4723580,6212,4723580
1062,5004,4724580,6212,4724580
1062,5004,4725050,6212,4725050
1062,5004,4726050,6212,4726050
1062,5004,4726860,6212,4726860
1062,5004,4727860,6212,4727860
1062,5004,4728860,6212,4728860
1063,5012,4729670,6212,4729670
1063,5012,4730150,6212,4730150
1063,5012,4730960,6212,4730960
1063,5012,4731960,6212,4731960
1063,5012,4732770,6212,4732770
1063,5012,4733770,6212,4733770
1063,5012,4733990,6212,4733990
1063,5012,4734800,6212,4734800
1063,5012,4735270,6212,4735270
1063,5012,4736270,6212,4736270
1063,5012,4737270,6212,4737270
1063,5012,4738270,6212,4738270
1063,5012,4739270,6212,4739270
1063,5012,4740270,6212,4740270
1063,5012,4740590,6212,4740590
1063,5012,4741590,6212,4741590
1063,5012,4742590,6212,4742590
1064,5020,4743400,6212,4743400
1064,5020,4744400,6212,4744400
1064,5020,4745400,6212,4745400
1064,5020,4746210,6212,4746210
1064,5020,4747210,6212,4747210
1064,5020,4747860,6212,4747860
1064,5020,4748860,6212,4748860
1064,5020,4748860,6212,4748860
1064,5020,4749450,6212,4749450
1065,5028,4749920,6212,4749920
1065,5028,4750920,6212,4750920
1065,5028,4751150,6212,4751150
1065,5028,4751960,6212,4751960
1065,5028,4752960,6212,4752960
1065,5028,4753960,6212,4753960
1065,5028,4754430,6212,4754430
1065,5028,4755240,6212,4755240
1065,5028,4756240,6212,4756240
1065,5028,4756710,6212,4756710
1066,5036,4757710,6212,4757710
1066,5036,4758710,6212,4758710
1066,5036,4759710,6212,4759710
1066,5036,4760080,6212,4760080
1066,5036,4761080,6212,4761080
1066,5036,4762080,6212,4762080
1066,5036,4763080,6212,4763080
1066,5036,4763080,6212,4763080
1066,5036,4763890,6212,4763890
1066,5036,4764890,6212,4764890
1067,5044,4765700,6212,4765700
1067,5044,4766160,6212,4766160
1067,5044,4766480,6212,4766480
1067,5044,4767290,6212,4767290
1067,5044,4768290,6212,4768290
1067,5044,4769290,6212,4769290
1067,5044,4770290,6212,4770290
1067,5044,4770760,6212,4770760
1067,5044,4771760,6212,4771760
1067,5044,4771760,6212,4771760
1067,5044,4772760,6212,4772760
1068,5052,4773570,6212,4773570
1068,5052,4773680,6212,4773680
1068,5052,4773680,6212,4773680
1068,5052,4774230,6212,4774230
1068,5052,4775230,6212,4775230
1068,5052,4776040,6212,4776040
1068,5052,4777040,6212,4777040
1068,5052,4778040,6212,4778040
1068,5052,4778510,6212,4778510
1068,5052,4779510,6212,4779510
1068,5052,4779980,6212,4779980
1069,5060,4780980,6212,4780980
1069,5060,4781140,6212,4781140
1069,5060,4782140,6212,4782140
1069,5060,4783140,6212,4783140
1069,5060,4783370,6212,4783370
1069,5060,4784370,6212,4784370
1069,5060,4784740,6212,4784740
1069,5060,4785740,6212,4785740
1069,5060,4786060,6212,4786060
1070,5068,4787060,6212,4787060
1070,5068,4788060,6212,4788060
1070,5068,4788530,6212,4788530
1070,5068,4789340,6212,4789340
1070,5068,4790150,6212,4790150
1070,5068,4790370,6212,4790370
1070,5068,4791370,6212,4791370
1070,5068,4792370,6212,4792370
1070,5068,4793020,6212,4793020
1071,5076,4794020,6212,4794020
1071,5076,4794490,6212,4794490
1071,5076,4794650,6212,4794650
1071,5076,4795650,6212,4795650
1071,5076,4796650,6212,4796650
1071,5076,4797650,6212,4797650
1071,5076,4798650,6212,4798650
1071,5076,4799650,6212,4799650
1071,5076,4800650,6212,4800650
1071,5076,4801650,6212,4801650
1072,5084,4802120,6212,4802120
1072,5084,4803120,6212,4803120
1072,5084,4804120,6212,4804120
1072,5084,4804350,6212,4804350
1072,5084,4805350,6212,4805350
1072,5084,4806350,6212,4806350
1072,5084,4807350,6212,4807350
1073,5092,4808350,6212,4808350
1073,5092,4808820,6212,4808820
1073,5092,4809630,6212,4809630
1073,5092,4810630,6212,4810630
1073,5092,4811630,6212,4811630
1073,5092,4812630,6212,4812630
1073,5092,4813630,6212,4813630
1073,5092,4814630,6212,4814630
1074,5100,4815630,6212,4815630
1074,5100,4816440,6212,4816440
1074,5100,4816440,6212,4816440
1074,5100,4817440,6212,4817440
1074,5100,4818440,6212,4818440
1074,5100,4819440,6212,4819440
1074,5100,4820440,6212,4820440
1074,5100,4820900,6212,4820900
1074,5100,4821900,6212,4821900
1075,5108,4822900,6212,4822900
1075,5108,4823710,6212,4823710
1075,5108,4824710,6212,4824710
1075,5108,4825180,6212,4825180
1075,5108,4826180,6212,4826180
1075,5108,4827180,6212,4827180
1075,5108,4827340,6212,4827340
1075,5108,4828340,6212,4828340
1075,5108,4829150,6212,4829150
1075,5108,4830150,6212,4830150
1075,5108,4831150,6212,4831150
1076,5116,4832150,6212,4832150
1076,5116,4832960,6212,4832960
1076,5116,4832960,6212,4832960
1076,5116,4833960,6212,4833960
1076,5116,4834960,6212,4834960
1076,5116,4835960,6212,4835960
1076,5116,4836960,6212,4836960
1076,5116,4837610,6212,4837610
1076,5116,4838610,6212,4838610
1077,5124,4839080,6212,4839080
1077,5124,4839560,6212,4839560
1077,5124,4840560,6212,4840560
1077,5124,4841560,6212,4841560
1077,5124,4842370,6212,4842370
1077,5124,4843370,6212,4843370
1077,5124,4844370,6212,4844370
1077,5124,4845370,6212,4845370
1077,5124,4846370,6212,4846370
1077,5124,4847370,6212,4847370
1077,5124,4847370,6212,4847370
1077,5124,4848180,6212,4848180
1077,5124,4848410,6212,4848410
1078,5132,4849220,6212,4849220
1078,5132,4850220,6212,4850220
1078,5132,4850680,6212,4850680
1078,5132,4851680,6212,4851680
1078,5132,4852680,6212,4852680
1078,5132,4853230,6212,4853230
1078,5132,4854230,6212,4854230
1078,5132,4854700,6212,4854700
1078,5132,4855020,6212,4855020
1079,5140,4856020,6212,4856020
1079,5140,4857020,6212,4857020
1079,5140,4858020,6212,4858020
1079,5140,4858830,6212,4858830
1079,5140,4859830,6212,4859830
1079,5140,4860150,6212,4860150
1079,5140,4861150,6212,4861150
1079,5140,4861150,6212,4861150
1079,5140,4861800,6212,4861800
1080,5148,4862800,6212,4862800
1080,5148,4863120,6212,4863120
1080,5148,4863280,6212,4863280
1080,5148,4863600,6212,4863600
1080,5148,4864600,6212,4864600
1080,5148,4864830,6212,4864830
1080,5148,4865300,6212,4865300
1080,5148,4865760,6212,4865760
1080,5148,4866760,6212,4866760
1080,5148,4867760,6212,4867760
1080,5148,4868570,6212,4868570
