ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
290781.12,11.48,6.58,213178.21,8.41
290732.17,11.48,6.58,213178.21,8.42
290683.22,11.48,6.59,213187.41,8.42
290487.17,11.47,6.58,212971.8,8.41
290117.24,11.46,6.57,212658.75,8.4
290253.64,11.47,6.58,212529.59,8.4
290524.09,11.48,6.59,212529.59,8.4
283274.07,11.2,6.64,216477.01,8.56
283431.16,11.21,6.65,215863.44,8.54
283272.49,11.21,6.65,215699.74,8.53
283226.88,11.21,6.65,215930.1,8.55
283111.09,11.21,6.65,215077.0,8.52
282954.53,11.21,6.65,215138.41,8.52
282908.91,11.21,6.65,215138.34,8.52
282863.3,11.21,6.65,214854.54,8.52
282817.68,11.22,6.65,215002.72,8.53
282772.07,11.22,6.66,215002.72,8.53
282726.46,11.22,6.66,215020.97,8.53
282680.84,11.22,6.66,215022.07,8.54
282635.23,11.23,6.66,215002.72,8.54
282788.81,11.24,6.67,214969.02,8.54
282732.67,11.24,6.68,214839.83,8.54
282444.42,11.23,6.67,216682.84,8.61
282444.42,11.23,6.67,216682.84,8.61
282587.47,11.24,6.68,216682.84,8.62
282541.86,11.24,6.68,217001.98,8.63
282496.25,11.24,6.68,216870.17,8.63
282450.63,11.25,6.68,216870.28,8.63
282405.02,11.25,6.69,216870.17,8.64
282359.4,11.25,6.69,216870.1,8.64
282313.79,11.25,6.69,216932.03,8.65
282313.79,11.25,6.69,216932.03,8.65
282268.18,11.26,6.69,216880.03,8.65
282790.98,11.28,6.72,216317.3,8.63
282745.37,11.28,6.72,216307.38,8.63
282722.32,11.28,6.72,215617.01,8.6
282676.7,11.28,6.72,215617.12,8.61
282819.75,11.29,6.73,215923.52,8.62
282774.14,11.3,6.74,215800.45,8.62
283167.4,11.31,6.75,215800.33,8.62
283121.79,11.32,6.76,215800.27,8.63
283076.18,11.32,6.76,215920.13,8.63
283219.23,11.33,6.77,215841.08,8.63
283173.61,11.33,6.77,215811.03,8.64
283128.0,11.33,6.77,215800.27,8.64
282909.54,11.33,6.77,215582.03,8.63
283052.6,11.34,6.77,216410.75,8.67
282822.25,11.33,6.77,216151.33,8.66
282776.63,11.33,6.77,216151.26,8.66
282665.68,11.34,6.77,215439.59,8.64
282808.74,11.35,6.78,215439.59,8.64
282763.12,11.35,6.79,215439.59,8.65
282717.51,11.35,6.79,215506.88,8.65
282860.56,11.36,6.8,215457.33,8.65
282814.95,11.36,6.8,215457.32,8.66
282958.0,11.37,6.81,215497.41,8.66
283101.05,11.38,6.82,216197.22,8.69
283055.44,11.38,6.82,216197.16,8.7
283448.7,11.4,6.84,216197.15,8.7
283069.82,11.39,6.83,216197.15,8.7
283024.21,11.39,6.83,216215.13,8.7
283417.47,11.41,6.85,216209.9,8.7
283371.86,11.41,6.85,216260.14,8.71
283326.25,11.42,6.85,216260.25,8.71
283280.63,11.42,6.86,216260.13,8.72
283235.02,11.42,6.86,216887.91,8.75
283189.4,11.42,6.86,216897.51,8.75
283143.79,11.43,6.87,216889.08,8.75
282934.49,11.42,6.86,216553.19,8.74
283327.75,11.44,6.88,216551.97,8.74
283271.61,11.44,6.88,216232.75,8.73
283549.51,11.45,6.89,216803.41,8.76
283503.89,11.46,6.9,217091.43,8.77
283458.28,11.46,6.9,217130.66,8.78
283412.67,11.46,6.9,217130.66,8.78
283367.05,11.47,6.9,217227.4,8.79
283321.44,11.47,6.91,217227.4,8.79
283464.49,11.48,6.92,217227.4,8.8
283607.54,11.49,6.93,217227.49,8.8
283304.98,11.48,6.92,216921.18,8.79
283259.37,11.48,6.92,216921.21,8.79
283213.75,11.48,6.92,216921.09,8.79
283163.75,11.48,6.92,216871.09,8.79
283118.14,11.48,6.92,217321.73,8.81
283261.19,11.49,6.93,217428.38,8.82
283261.19,11.49,6.93,217428.38,8.82
283404.25,11.5,6.94,217428.36,8.82
283688.98,11.52,6.96,217428.32,8.83
283832.04,11.53,6.97,217428.32,8.83
283453.16,11.51,6.95,217064.32,8.82
283407.54,11.52,6.95,217069.83,8.82
283361.93,11.52,6.96,217065.47,8.82
283316.32,11.52,6.96,217064.32,8.83
283270.7,11.52,6.96,217775.75,8.86
283225.09,11.53,6.97,217720.04,8.86
283179.47,11.53,6.97,217719.97,8.87
283133.86,11.53,6.97,217719.97,8.87
283418.6,11.55,6.99,217729.65,8.87
283811.86,11.57,7.0,217728.49,8.87
283432.98,11.55,6.99,217727.95,8.87
283387.37,11.56,6.99,218576.5,8.91
283341.75,11.56,7.0,218576.5,8.92
283296.14,11.56,7.0,218576.5,8.92
283250.53,11.56,7.0,218576.5,8.92
283204.91,11.57,7.01,218635.01,8.93
283159.3,11.57,7.01,218687.89,8.94
283113.68,11.57,7.01,218688.0,8.94
282813.33,11.56,7.0,218440.71,8.93
282767.72,11.57,7.0,218440.53,8.93
282722.11,11.57,7.01,218440.53,8.94
282421.75,11.56,7.0,217900.4,8.92
282376.14,11.56,7.0,218041.04,8.93
282330.53,11.56,7.0,218132.79,8.93
282284.91,11.57,7.0,218132.79,8.94
282427.96,11.58,7.01,218067.84,8.94
282571.02,11.59,7.02,218045.61,8.94
282571.02,11.59,7.02,218044.53,8.94
282714.07,11.59,7.03,218588.85,8.96
283276.35,11.62,7.06,218589.49,8.97
283230.74,11.62,7.06,218588.85,8.97
283185.12,11.62,7.06,218588.85,8.97
283139.51,11.63,7.07,218391.54,8.97
283093.89,11.63,7.07,218836.75,8.99
283048.28,11.63,7.07,218836.75,8.99
283002.67,11.64,7.08,218836.75,9.0
282692.67,11.63,7.06,218667.4,8.99
283085.93,11.64,7.08,218667.72,8.99
283040.32,11.65,7.09,218667.69,9.0
283402.74,11.67,7.1,218057.05,8.98
283402.74,11.67,7.1,218057.05,8.98
283357.12,11.67,7.11,218056.76,8.98
283030.14,11.66,7.09,218622.22,9.0
282984.53,11.66,7.1,218622.22,9.01
283138.11,11.67,7.11,218924.16,9.02
283081.96,11.67,7.11,218774.46,9.02
282801.96,11.66,7.1,219021.9,9.03
282756.35,11.67,7.1,218774.46,9.03
282710.74,11.67,7.11,218933.27,9.04
282665.12,11.67,7.11,218933.38,9.04
282619.51,11.67,7.11,218697.87,9.03
282573.89,11.68,7.12,218697.77,9.04
282858.63,11.69,7.13,218700.33,9.04
282558.28,11.68,7.12,218734.57,9.04
282512.67,11.68,7.12,218743.42,9.05
282666.25,11.69,7.13,219328.48,9.07
282301.33,11.72,7.16,219328.41,9.1
282142.67,11.71,7.15,219173.32,9.1
282275.19,11.72,7.16,219213.53,9.1
282229.58,11.72,7.16,219210.87,9.11
282622.84,11.74,7.18,219212.72,9.11
282577.23,11.75,7.18,219212.65,9.11
282730.81,11.76,7.19,219849.5,9.14
282407.54,11.75,7.18,219331.54,9.12
282407.54,11.75,7.18,219331.54,9.12
282307.12,11.75,7.18,219457.74,9.13
282261.51,11.75,7.19,219457.74,9.13
282261.51,11.75,7.19,219457.74,9.13
282404.56,11.76,7.2,219457.74,9.14
282358.95,11.76,7.2,219457.74,9.14
282752.21,11.78,7.22,219667.09,9.15
282706.6,11.78,7.22,219702.39,9.16
282849.65,11.79,7.23,219875.42,9.17
282689.65,11.79,7.23,219715.42,9.16
282644.04,11.79,7.23,220060.8,9.18
282598.42,11.79,7.23,220060.75,9.18
282552.81,11.8,7.24,220060.8,9.19
282915.23,11.81,7.25,219315.51,9.16
283047.75,11.82,7.26,219174.94,9.16
282796.39,11.82,7.25,219861.63,9.19
283033.79,11.83,7.27,219969.05,9.19
283176.84,11.84,7.28,219968.99,9.2
283131.23,11.84,7.28,219988.29,9.2
283085.61,11.84,7.28,219972.07,9.2
282779.12,11.83,7.27,219686.04,9.19
282733.51,11.84,7.27,219721.37,9.2
282687.89,11.84,7.28,219995.8,9.21
282642.28,11.84,7.28,219867.62,9.21
282596.67,11.85,7.28,219867.55,9.22
282551.05,11.85,7.29,219943.4,9.22
282368.6,11.86,7.3,220239.35,9.25
282322.98,11.86,7.3,220241.12,9.25
282476.56,11.87,7.31,220173.07,9.26
282420.42,11.88,7.32,220057.97,9.25
282051.54,11.86,7.3,219743.77,9.24
282194.6,11.87,7.31,219742.11,9.25
282148.98,11.88,7.32,219742.59,9.25
282103.37,11.88,7.32,219742.0,9.25
282246.42,11.89,7.33,219842.03,9.26
282200.81,11.89,7.33,219765.64,9.26
282155.19,11.9,7.33,219741.93,9.26
282155.19,11.9,7.33,219741.93,9.26
282109.58,11.9,7.34,220120.75,9.28
282502.84,11.92,7.36,220120.7,9.29
282123.96,11.9,7.34,220120.68,9.29
282123.96,11.9,7.34,220120.68,9.29
282078.35,11.91,7.35,220120.68,9.29
282032.74,11.91,7.35,220251.51,9.3
281987.12,11.91,7.35,220278.38,9.31
281941.51,11.92,7.36,220175.25,9.31
281895.89,11.92,7.36,220175.19,9.31
282038.95,11.93,7.37,220580.79,9.33
281993.33,11.93,7.37,220580.79,9.33
281947.72,11.94,7.38,220585.29,9.34
281902.11,11.94,7.38,220596.29,9.34
281856.49,11.94,7.38,220589.11,9.35
281810.88,11.95,7.38,220589.05,9.35
282214.67,11.97,7.4,220702.22,9.36
282169.05,11.97,7.41,221041.01,9.38
282301.58,11.98,7.42,221243.66,9.39
281922.7,11.96,7.4,220966.54,9.38
281877.09,11.97,7.41,220966.54,9.38
282030.67,11.98,7.42,220920.1,9.38
281974.53,11.98,7.42,220806.76,9.38
281928.91,11.98,7.42,220844.98,9.39
282071.96,11.99,7.43,220820.81,9.39
282026.35,12.0,7.44,220809.19,9.39
281980.74,12.0,7.44,220806.76,9.4
281935.12,12.0,7.44,220806.69,9.4
281889.51,12.01,7.45,221113.52,9.42
281843.89,12.01,7.45,220992.69,9.42
281798.28,12.01,7.45,220992.69,9.42
281752.67,12.02,7.46,220992.69,9.43
281752.67,12.02,7.46,220992.69,9.43
282145.93,12.04,7.47,221306.1,9.44
281777.05,12.02,7.46,221084.76,9.43
281731.44,12.03,7.46,220992.69,9.43
281874.49,12.04,7.47,221418.89,9.45
281828.88,12.04,7.48,221419.0,9.46
282341.16,12.06,7.5,221184.9,9.45
282484.21,12.07,7.51,221274.94,9.46
282438.6,12.08,7.51,221207.53,9.46
282392.98,12.08,7.52,221207.35,9.46
282677.72,12.09,7.53,221214.39,9.46
282534.77,12.09,7.53,220809.31,9.45
282234.42,12.08,7.52,220802.94,9.45
282377.47,12.09,7.53,220802.29,9.45
282331.86,12.09,7.53,220802.28,9.46
282286.25,12.1,7.54,221155.04,9.48
282240.63,12.1,7.54,221154.98,9.48
282195.02,12.1,7.54,221154.98,9.49
282195.02,12.1,7.54,221146.76,9.48
282149.4,12.11,7.54,221047.32,9.48
282103.79,12.11,7.55,221012.36,9.49
282058.18,12.11,7.55,221086.48,9.49
282012.56,12.12,7.55,221121.28,9.5
281966.95,12.12,7.56,221013.01,9.5
282110.0,12.13,7.57,221012.85,9.5
282064.39,12.13,7.57,221324.97,9.52
282018.77,12.14,7.57,221197.02,9.52
281973.16,12.14,7.58,221196.97,9.52
282116.21,12.15,7.59,221196.96,9.53
282070.6,12.15,7.59,221196.96,9.53
282024.98,12.16,7.59,221225.98,9.54
281979.37,12.16,7.6,221218.62,9.54
281933.75,12.16,7.6,221271.03,9.55
282417.09,12.19,7.62,221271.01,9.55
282371.47,12.19,7.63,221270.97,9.55
282525.05,12.2,7.64,221714.38,9.57
282657.58,12.21,7.65,221754.84,9.58
282611.96,12.21,7.65,221754.83,9.58
282281.61,12.2,7.64,221754.83,9.59
282566.35,12.22,7.66,221869.07,9.59
282709.4,12.23,7.67,221794.16,9.59
282663.79,12.23,7.67,221762.01,9.6
283057.05,12.25,7.69,222854.75,9.64
282698.7,12.24,7.68,222287.2,9.62
282831.23,12.25,7.69,222670.62,9.64
282785.61,12.25,7.69,222670.57,9.65
282740.0,12.25,7.69,222670.62,9.65
282740.0,12.25,7.69,222679.11,9.65
282694.39,12.26,7.7,222679.05,9.65
282648.77,12.26,7.7,222696.64,9.66
283042.04,12.28,7.72,222698.52,9.66
282996.42,12.28,7.72,222694.39,9.67
282950.81,12.29,7.73,222694.34,9.67
282905.19,12.29,7.73,222694.32,9.67
282547.37,12.28,7.72,223149.9,9.7
282237.02,12.27,7.7,222902.91,9.69
282191.4,12.27,7.71,222945.21,9.69
282145.79,12.27,7.71,222913.61,9.7
282637.02,12.3,7.73,222902.91,9.7
282308.7,12.28,7.72,223400.74,9.72
282263.09,12.29,7.73,223105.32,9.71
282217.47,12.29,7.73,223105.27,9.72
282161.33,12.29,7.73,222696.06,9.7
282105.19,12.3,7.73,222694.34,9.71
282105.19,12.3,7.73,222694.34,9.71
282059.58,12.3,7.74,222694.38,9.71
282452.84,12.32,7.76,222694.37,9.71
282073.96,12.3,7.74,222878.29,9.72
282467.23,12.32,7.76,222870.43,9.72
282421.61,12.33,7.77,222935.86,9.73
282203.72,12.32,7.76,222729.07,9.72
282488.46,12.34,7.77,222729.76,9.73
282442.84,12.34,7.78,222729.22,9.73
282397.23,12.34,7.78,222733.73,9.73
282351.61,12.35,7.78,222731.35,9.74
282751.79,12.37,7.8,223508.95,9.78
282706.18,12.37,7.81,223508.1,9.78
282660.56,12.37,7.81,223920.65,9.8
282303.26,12.36,7.8,225109.08,9.86
282257.65,12.36,7.8,225109.03,9.86
282411.23,12.37,7.81,224947.26,9.86
282742.07,12.39,7.83,225697.88,9.89
283145.86,12.41,7.85,225959.92,9.91
283100.25,12.42,7.85,225959.9,9.91
282823.12,12.41,7.85,225476.76,9.89
302519.68,13.28,7.66,237418.62,10.42
302881.61,13.3,7.68,237144.62,10.41
302783.37,13.3,7.68,237262.46,10.42
303123.54,13.31,7.7,237244.0,10.42
303063.89,13.32,7.7,237223.76,10.42
303004.25,13.32,7.71,237215.02,10.43
303004.25,13.32,7.71,237208.99,10.43
302944.6,13.32,7.71,237709.49,10.46
302913.02,13.33,7.71,237705.01,10.46
302856.88,13.33,7.72,237532.48,10.46
303006.28,13.34,7.73,237327.36,10.45
302918.56,13.35,7.73,237222.01,10.45
302613.82,13.33,7.72,236941.15,10.44
302439.19,13.33,7.71,236830.0,10.44
302261.96,13.32,7.71,236617.54,10.43
302202.32,13.33,7.71,236586.97,10.43
302578.88,13.34,7.73,237137.86,10.46
302994.04,13.36,7.75,237188.35,10.46
302934.39,13.37,7.75,237172.11,10.47
302874.74,13.37,7.76,237129.86,10.47
302815.09,13.37,7.76,237761.49,10.5
302470.28,13.36,7.75,237341.09,10.48
302438.7,13.37,7.75,237335.83,10.49
302379.05,13.37,7.76,237306.53,10.49
302001.26,13.36,7.74,236721.76,10.47
301941.61,13.36,7.75,236813.97,10.48
301878.46,13.36,7.75,236777.01,10.48
301815.3,13.37,7.75,236844.07,10.49
302155.47,13.38,7.77,236838.73,10.49
301845.47,13.37,7.76,236505.78,10.48
301796.35,13.38,7.76,236471.67,10.48
301921.19,13.39,7.77,237546.85,10.53
301889.61,13.39,7.78,237542.37,10.54
301788.46,13.39,7.77,237008.28,10.51
301728.81,13.39,7.78,236986.89,10.52
301783.47,13.4,7.78,236560.6,10.5
302123.65,13.42,7.8,236588.52,10.51
301996.0,13.42,7.8,236939.39,10.53
301936.35,13.42,7.81,236921.52,10.53
302064.7,13.43,7.82,236901.76,10.53
302005.05,13.43,7.82,236890.79,10.54
301813.02,13.43,7.81,237315.84,10.56
301941.37,13.44,7.82,237507.78,10.57
301881.72,13.44,7.83,237444.33,10.57
302038.14,13.45,7.84,237451.2,10.58
301978.49,13.46,7.84,237423.21,10.58
302225.86,13.47,7.86,237442.47,10.58
302166.21,13.48,7.86,237418.51,10.59
301950.84,13.47,7.85,237199.67,10.58
301891.19,13.47,7.86,237260.86,10.59
301831.54,13.47,7.86,237229.53,10.59
301771.89,13.48,7.86,237174.79,10.59
302112.07,13.49,7.88,238103.29,10.64
302080.49,13.5,7.89,238108.33,10.64
301922.49,13.49,7.88,237950.33,10.63
301862.84,13.5,7.88,237926.36,10.64
301991.19,13.51,7.89,237909.6,10.64
301931.54,13.51,7.9,237903.96,10.65
302059.89,13.52,7.91,237958.88,10.65
302059.89,13.52,7.91,237951.3,10.65
302188.25,13.53,7.92,238035.33,10.66
302001.23,13.53,7.91,237768.07,10.65
302129.58,13.54,7.92,238134.84,10.67
302459.93,13.55,7.94,238766.91,10.7
302428.35,13.56,7.94,238783.14,10.71
302368.7,13.56,7.95,238754.13,10.71
302309.05,13.57,7.95,238734.02,10.71
302556.42,13.58,7.97,238751.14,10.72
302496.77,13.58,7.97,238733.36,10.72
302437.12,13.59,7.97,238721.07,10.72
302377.47,13.59,7.98,239070.38,10.75
302377.47,13.59,7.98,239070.38,10.75
302202.84,13.58,7.97,238844.71,10.74
302331.19,13.59,7.98,238970.31,10.75
302299.61,13.6,7.99,238971.23,10.75
301959.79,13.59,7.97,238657.7,10.74
302088.14,13.6,7.98,238640.26,10.74
302028.49,13.6,7.99,238619.59,10.75
301968.84,13.6,7.99,238645.77,10.75
301781.82,13.6,7.98,238451.95,10.74
302122.0,13.62,8.0,238433.21,10.75
302250.35,13.63,8.01,238422.45,10.75
302190.7,13.63,8.02,239099.24,10.78
302131.05,13.63,8.02,239133.74,10.79
301939.02,13.63,8.01,238966.5,10.78
301907.44,13.63,8.02,238971.54,10.79
301847.79,13.64,8.02,238940.72,10.79
301976.14,13.65,8.03,238930.32,10.8
301916.49,13.65,8.04,238947.84,10.8
301856.84,13.65,8.04,238932.18,10.81
302272.0,13.67,8.06,238921.59,10.81
302212.35,13.68,8.06,239471.65,10.84
302152.7,13.68,8.07,239580.18,10.85
302121.12,13.69,8.07,239585.22,10.85
302061.47,13.69,8.07,239553.21,10.86
302001.82,13.69,8.08,239568.94,10.86
301942.18,13.7,8.08,239552.66,10.87
301497.37,13.68,8.07,239100.15,10.85
301625.72,13.69,8.08,239089.02,10.85
302103.72,13.71,8.1,239081.96,10.85
301846.07,13.71,8.09,239455.45,10.87
301636.07,13.7,8.08,239088.21,10.86
301576.42,13.7,8.09,239075.99,10.86
301516.77,13.7,8.09,239329.2,10.88
301485.19,13.71,8.09,239330.34,10.88
301269.82,13.7,8.09,239159.54,10.88
301398.18,13.71,8.1,239141.26,10.88
301745.89,13.73,8.12,239158.06,10.88
301553.89,13.72,8.11,239140.73,10.88
301682.25,13.73,8.12,239126.77,10.89
301622.6,13.74,8.12,239220.67,10.9
301562.95,13.74,8.13,239241.99,10.9
301893.3,13.76,8.15,239109.48,10.9
301718.67,13.75,8.14,239999.43,10.94
301847.02,13.76,8.15,240103.97,10.95
301847.02,13.76,8.15,240103.97,10.95
301815.44,13.77,8.15,240099.87,10.95
301755.79,13.77,8.16,240078.56,10.96
301696.14,13.78,8.16,240066.7,10.96
301636.49,13.78,8.17,240092.69,10.97
301576.84,13.78,8.17,240075.49,10.97
301517.19,13.79,8.17,240060.55,10.98
301995.19,13.81,8.2,240549.63,11.0
302123.54,13.82,8.21,240834.0,11.02
302077.93,13.83,8.21,239977.95,10.98
301820.28,13.82,8.2,239631.95,10.97
301788.7,13.82,8.21,239627.46,10.97
302128.88,13.84,8.23,239603.76,10.98
302257.23,13.85,8.24,239595.91,10.98
302197.58,13.85,8.24,239648.83,10.99
301930.91,13.85,8.24,238568.59,10.95
301871.26,13.86,8.24,238563.95,10.95
301661.26,13.85,8.24,238382.13,10.95
301789.61,13.86,8.25,238337.07,10.95
301729.96,13.87,8.25,238347.3,10.95
301977.33,13.88,8.27,239453.24,11.01
301945.75,13.89,8.27,239454.39,11.01
301886.11,13.89,8.28,239422.72,11.02
301826.46,13.89,8.28,239444.51,11.02
301486.63,13.88,8.27,239036.2,11.01
301209.61,13.87,8.26,238770.1,10.99
301149.96,13.87,8.26,238748.37,11.0
301149.96,13.87,8.26,238756.37,11.0
301090.32,13.88,8.26,238742.65,11.0
301430.49,13.9,8.28,239019.6,11.02
301238.46,13.89,8.27,238797.62,11.01
301582.14,13.91,8.29,238767.36,11.01
301452.84,13.9,8.29,239422.69,11.04
301367.16,13.91,8.29,239181.05,11.04
301735.4,13.93,8.31,239184.53,11.04
301675.75,13.93,8.32,239152.86,11.04
301804.11,13.94,8.33,239145.01,11.05
301932.46,13.95,8.34,239171.68,11.05
302060.81,13.96,8.35,239156.24,11.06
302001.16,13.97,8.35,239141.2,11.06
302129.51,13.98,8.36,239132.97,11.06
302069.86,13.98,8.37,240302.3,11.12
302226.28,13.99,8.38,240310.79,11.13
302354.63,14.01,8.39,240291.92,11.13
302014.81,13.99,8.38,239911.11,11.12
302014.81,13.99,8.38,239911.11,11.12
301955.16,14.0,8.38,239888.77,11.12
301955.16,14.0,8.38,239888.77,11.12
301895.51,14.0,8.39,239906.07,11.13
301835.86,14.0,8.39,239887.46,11.13
302176.04,14.02,8.41,239877.63,11.13
301934.53,14.01,8.4,240334.0,11.15
301874.88,14.02,8.4,240266.99,11.16
301716.88,14.01,8.4,240112.68,11.15
301657.23,14.01,8.4,240217.1,11.16
301594.07,14.02,8.4,239479.58,11.13
302037.3,14.04,8.43,239483.67,11.13
302037.3,14.04,8.43,239483.67,11.13
301977.65,14.04,8.43,239459.9,11.14
301918.0,14.05,8.43,239443.4,11.14
302046.35,14.06,8.45,239468.56,11.15
301986.7,14.06,8.45,239448.78,11.15
301771.33,14.06,8.44,239176.12,11.14
301326.53,14.04,8.42,239162.11,11.14
301454.88,14.05,8.44,239547.22,11.16
301583.23,14.06,8.45,239754.71,11.18
301523.58,14.07,8.45,239747.4,11.18
301365.58,14.06,8.44,239589.71,11.18
301319.96,14.06,8.45,238735.79,11.14
301288.39,14.07,8.45,238740.82,11.15
301228.74,14.07,8.46,238706.41,11.15
301169.09,14.08,8.46,238725.87,11.16
301169.09,14.08,8.46,238725.87,11.16
301109.44,14.08,8.47,238709.14,11.16
301237.79,14.09,8.48,238690.87,11.17
301237.79,14.09,8.48,238690.87,11.17
301485.16,14.11,8.49,239038.98,11.18
301825.33,14.13,8.51,239219.74,11.2
301765.68,14.13,8.52,239441.82,11.21
301550.32,14.12,8.51,239279.85,11.21
301706.74,14.13,8.52,239288.34,11.21
301647.09,14.14,8.52,239264.52,11.21
301460.07,14.13,8.52,239236.88,11.21
301460.07,14.13,8.52,239236.88,11.21
301120.25,14.12,8.5,238855.51,11.2
301060.6,14.12,8.51,238865.44,11.2
301188.95,14.13,8.52,238850.73,11.21
301529.12,14.15,8.54,238838.53,11.21
301239.12,14.14,8.53,238548.53,11.2
301179.47,14.14,8.53,238850.47,11.22
301119.82,14.15,8.53,238818.33,11.22
300927.79,14.14,8.53,238532.33,11.21
300868.14,14.14,8.53,239113.37,11.24
300836.56,14.15,8.54,239114.51,11.25
300964.91,14.16,8.55,239096.24,11.25
300964.91,14.16,8.55,239090.45,11.25
300806.91,14.15,8.54,238932.45,11.24
300935.26,14.17,8.55,238944.51,11.25
300875.61,14.17,8.56,238925.13,11.25
300815.96,14.17,8.56,238907.27,11.26
300756.32,14.18,8.56,239335.46,11.28
300696.67,14.18,8.57,239323.23,11.29
300637.02,14.19,8.57,239253.48,11.29
300622.98,14.19,8.58,238654.61,11.27
300970.88,14.21,8.6,238296.29,11.25
301307.19,14.23,8.62,239100.86,11.29
301275.61,14.24,8.62,239093.93,11.3
301615.79,14.26,8.64,239067.66,11.3
301423.75,14.25,8.63,239110.36,11.3
301364.11,14.25,8.64,239073.91,11.31
301304.46,14.26,8.64,239185.61,11.32
301104.81,14.25,8.63,238898.59,11.31
301352.18,14.27,8.65,238873.59,11.31
301299.54,14.27,8.66,238811.63,11.31
301667.79,14.29,8.68,238815.11,11.31
301792.63,14.3,8.69,239583.42,11.35
302084.81,14.32,8.71,239717.71,11.36
302415.16,14.34,8.72,239685.95,11.36
302355.51,14.34,8.73,239720.58,11.37
302015.68,14.33,8.72,239699.81,11.37
301956.04,14.33,8.72,239675.94,11.38
301896.39,14.34,8.72,239818.61,11.39
301836.74,14.34,8.73,239762.92,11.39
301965.09,14.35,8.74,239687.94,11.39
301778.07,14.35,8.73,239621.12,11.39
301723.16,14.35,8.74,240258.32,11.43
301723.16,14.35,8.74,240258.32,11.43
301691.58,14.36,8.74,240263.35,11.43
301631.93,14.36,8.75,240232.53,11.44
301972.11,14.38,8.76,240256.98,11.44
301912.46,14.38,8.77,240235.06,11.44
301572.63,14.37,8.76,240217.63,11.45
301820.0,14.39,8.77,240489.95,11.46
301604.67,14.38,8.76,240258.53,11.45
301341.93,14.37,8.75,239971.52,11.44
301289.3,14.37,8.76,239961.58,11.45
301226.14,14.38,8.76,239713.46,11.44
301162.98,14.38,8.77,240060.35,11.46
301131.4,14.38,8.77,240065.38,11.47
301259.75,14.4,8.78,240046.54,11.47
300982.74,14.39,8.77,239759.97,11.46
301322.91,14.4,8.79,239739.79,11.46
301263.26,14.41,8.79,239760.03,11.47
300923.44,14.4,8.78,239747.45,11.47
301219.12,14.41,8.8,239730.51,11.47
301559.3,14.43,8.82,240179.86,11.5
301687.65,14.45,8.83,240494.82,11.52
301628.0,14.45,8.84,240959.46,11.54
301628.0,14.45,8.84,240959.46,11.54
301784.42,14.46,8.85,240966.32,11.55
301912.77,14.47,8.86,240947.24,11.55
301853.12,14.48,8.86,240955.82,11.56
301793.47,14.48,8.87,240935.9,11.56
301733.82,14.49,8.87,240924.52,11.57
301674.18,14.49,8.88,240912.07,11.57
301614.53,14.49,8.88,241397.47,11.6
301614.53,14.49,8.88,241397.47,11.6
301554.88,14.5,8.88,241263.35,11.6
301377.65,14.49,8.88,241009.91,11.59
301185.61,14.49,8.87,240807.88,11.58
301154.04,14.49,8.88,240812.91,11.59
301094.39,14.49,8.88,240811.6,11.59
301034.74,14.5,8.88,240786.62,11.6
301449.89,14.52,8.91,240768.19,11.6
301390.25,14.53,8.91,240764.82,11.6
301330.6,14.53,8.92,241177.59,11.63
300881.47,14.56,8.95,241121.48,11.67
300821.82,14.57,8.95,241032.32,11.67
300762.18,14.57,8.96,241141.84,11.68
300730.6,14.58,8.96,241144.47,11.69
300730.6,14.58,8.96,241144.47,11.69
300730.6,14.58,8.96,241144.47,11.69
300670.95,14.58,8.97,241108.81,11.69
300403.93,14.57,8.96,240870.4,11.68
300532.28,14.58,8.97,240897.94,11.69
300472.63,14.59,8.97,240879.0,11.69
300412.98,14.59,8.98,240864.39,11.7
300092.98,14.58,8.97,240544.39,11.69
300508.14,14.6,8.99,240770.0,11.7
300241.12,14.59,8.98,240543.27,11.69
300369.47,14.6,8.99,240534.92,11.69
300709.65,14.62,9.01,241525.17,11.75
300678.07,14.63,9.02,241521.07,11.75
300806.42,14.64,9.03,241504.04,11.75
300934.77,14.65,9.04,241487.94,11.76
265373.88,12.92,9.43,286200.69,13.94
265324.93,12.93,9.43,286133.48,13.94
265275.98,12.93,9.43,286069.0,13.94
265227.03,12.94,9.44,286034.2,13.95
265368.08,12.95,9.45,286693.16,13.99
265736.08,12.97,9.47,286971.92,14.0
265957.55,12.98,9.49,286211.69,13.97
266020.49,12.99,9.5,286198.3,13.98
