ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
361,864,742180,6212,742180
361,864,742180,6212,742180
362,866,743180,6212,743180
362,866,744180,6212,744180
362,866,744650,6212,744650
363,868,745120,6212,745120
363,868,746120,6212,746120
363,868,746120,6212,746120
364,870,747120,6212,747120
364,870,747770,6212,747770
364,870,747770,6212,747770
364,870,748240,6212,748240
365,872,749240,6212,749240
365,872,749240,6212,749240
365,872,750240,6212,750240
366,874,751050,6212,751050
366,874,752050,6212,752050
366,874,752050,6212,752050
367,876,752520,6212,752520
367,876,752990,6212,752990
367,876,753990,6212,753990
368,878,754990,6212,754990
368,878,755800,6212,755800
369,880,756800,6212,756800
369,880,757800,6212,757800
370,882,758260,6212,758260
370,882,758260,6212,758260
370,882,759260,6212,759260
371,884,760260,6212,760260
371,884,760260,6212,760260
372,886,762260,6212,762260
372,886,762260,6212,762260
372,886,762260,6212,762260
372,886,762910,6212,762910
373,888,763910,6212,763910
373,888,764720,6212,764720
374,890,765720,6212,765720
374,890,766720,6212,766720
375,892,767720,6212,767720
375,892,768530,6212,768530
376,894,769530,6212,769530
376,894,770530,6212,770530
376,894,770530,6212,770530
377,896,771530,6212,771530
377,896,771530,6212,771530
377,896,772530,6212,772530
377,896,773000,6212,773000
377,896,773000,6212,773000
377,896,773230,6212,773230
378,898,774230,6212,774230
378,898,774450,6212,774450
378,898,774450,6212,774450
378,898,774770,6212,774770
379,900,775770,6212,775770
379,900,775770,6212,775770
379,900,776090,6212,776090
380,908,784090,6212,784090
380,908,784410,6212,784410
380,908,784410,6212,784410
380,908,785410,6212,785410
381,910,786410,6212,786410
381,910,787410,6212,787410
382,912,788060,6212,788060
383,920,796060,6212,796060
383,920,796610,6212,796610
384,922,797080,6212,797080
384,922,798080,6212,798080
384,922,798400,6212,798400
384,922,798870,6212,798870
384,922,798870,6212,798870
385,924,799870,6212,799870
385,924,799870,6212,799870
385,924,800870,6212,800870
385,924,800870,6212,800870
386,926,801680,6212,801680
386,926,802150,6212,802150
387,928,802960,6212,802960
387,928,803960,6212,803960
387,928,803960,6212,803960
388,930,804960,6212,804960
388,930,805960,6212,805960
388,930,806420,6212,806420
388,930,806580,6212,806580
389,932,807580,6212,807580
389,932,808580,6212,808580
390,934,809230,6212,809230
390,934,810230,6212,810230
390,934,810230,6212,810230
390,934,810230,6212,810230
391,936,811040,6212,811040
391,936,811850,6212,811850
392,938,812850,6212,812850
392,938,813170,6212,813170
392,938,813980,6212,813980
392,938,814090,6212,814090
392,938,814090,6212,814090
393,940,814900,6212,814900
393,940,814900,6212,814900
393,940,815900,6212,815900
393,940,815900,6212,815900
394,948,823900,6212,823900
395,950,824360,6212,824360
395,950,824710,6212,824710
395,950,825170,6212,825170
395,950,826170,6212,826170
396,952,827170,6212,827170
396,952,827820,6212,827820
397,954,828630,6212,828630
397,954,829630,6212,829630
397,954,829630,6212,829630
398,956,830630,6212,830630
398,956,831630,6212,831630
399,958,832440,6212,832440
399,958,833440,6212,833440
400,960,834440,6212,834440
400,960,835440,6212,835440
400,960,835440,6212,835440
401,962,836440,6212,836440
402,970,844440,6212,844440
402,970,845250,6212,845250
403,972,846250,6212,846250
403,972,847060,6212,847060
404,974,848060,6212,848060
404,974,849060,6212,849060
404,974,849380,6212,849380
405,976,850380,6212,850380
405,976,851380,6212,851380
406,978,852190,6212,852190
407,986,860190,6212,860190
407,986,860190,6212,860190
407,986,861190,6212,861190
407,986,861420,6212,861420
407,986,861580,6212,861580
408,988,862580,6212,862580
408,988,863050,6212,863050
409,990,863640,6212,863640
409,990,863870,6212,863870
409,990,864870,6212,864870
410,992,865870,6212,865870
410,992,866870,6212,866870
411,994,867350,6212,867350
411,994,868350,6212,868350
412,996,869350,6212,869350
412,996,870350,6212,870350
413,998,871160,6212,871160
413,998,872160,6212,872160
414,1000,873160,6212,873160
414,1000,873970,6212,873970
414,1000,874290,6212,874290
414,1000,874290,6212,874290
415,1002,875290,6212,875290
415,1002,875510,6212,875510
415,1002,875510,6212,875510
415,1002,876510,6212,876510
415,1002,876880,6212,876880
416,1004,877880,6212,877880
416,1004,878880,6212,878880
417,1006,879880,6212,879880
417,1006,880200,6212,880200
417,1006,881200,6212,881200
418,1008,882010,6212,882010
418,1008,882010,6212,882010
418,1008,882330,6212,882330
418,1008,883140,6212,883140
418,1008,883190,6212,883190
419,1010,884190,6212,884190
419,1010,885190,6212,885190
420,1012,886000,6212,886000
420,1012,887000,6212,887000
420,1012,887000,6212,887000
421,1014,887810,6212,887810
421,1014,888810,6212,888810
422,1016,889810,6212,889810
422,1016,890810,6212,890810
423,1018,891810,6212,891810
423,1018,892620,6212,892620
423,1018,892620,6212,892620
424,1020,893430,6212,893430
424,1020,893430,6212,893430
424,1020,894430,6212,894430
425,1022,895430,6212,895430
425,1022,896430,6212,896430
426,1024,897430,6212,897430
426,1024,898430,6212,898430
427,1026,899430,6212,899430
427,1026,900430,6212,900430
428,1028,901430,6212,901430
428,1028,902430,6212,902430
429,1030,903430,6212,903430
429,1030,904080,6212,904080
429,1030,904080,6212,904080
430,1032,905080,6212,905080
430,1032,905080,6212,905080
430,1032,905890,6212,905890
431,1036,909890,6212,909890
432,1038,910890,6212,910890
432,1038,911890,6212,911890
432,1038,911890,6212,911890
433,1040,912700,6212,912700
433,1040,913020,6212,913020
433,1040,914020,6212,914020
434,1042,914490,6212,914490
434,1042,915490,6212,915490
434,1042,915810,6212,915810
434,1042,915810,6212,915810
435,1044,916810,6212,916810
435,1044,917620,6212,917620
436,1046,918430,6212,918430
436,1046,919430,6212,919430
437,1048,920430,6212,920430
437,1048,921430,6212,921430
438,1050,921760,6212,921760
438,1050,922570,6212,922570
439,1052,923570,6212,923570
439,1052,924030,6212,924030
440,1054,925030,6212,925030
440,1054,925490,6212,925490
440,1054,925490,6212,925490
440,1054,925960,6212,925960
440,1054,926770,6212,926770
441,1056,927770,6212,927770
441,1056,928770,6212,928770
442,1058,929240,6212,929240
442,1058,929710,6212,929710
442,1058,930710,6212,930710
443,1066,938710,6212,938710
444,1068,939520,6212,939520
444,1068,940520,6212,940520
445,1076,948520,6212,948520
446,1078,949110,6212,949110
446,1078,950110,6212,950110
447,1086,958110,6212,958110
448,1088,959110,6212,959110
448,1088,959110,6212,959110
448,1088,960110,6212,960110
449,1090,961110,6212,961110
449,1090,961660,6212,961660
450,1092,962310,6212,962310
450,1092,962310,6212,962310
450,1092,962310,6212,962310
450,1092,963310,6212,963310
451,1094,964310,6212,964310
451,1094,964310,6212,964310
451,1094,964780,6212,964780
451,1094,964780,6212,964780
451,1094,965250,6212,965250
452,1096,966250,6212,966250
452,1096,967250,6212,967250
453,1104,975250,6212,975250
454,1106,976250,6212,976250
454,1106,977060,6212,977060
454,1106,977220,6212,977220
455,1108,978220,6212,978220
455,1108,979220,6212,979220
455,1108,979220,6212,979220
456,1110,980030,6212,980030
456,1110,981030,6212,981030
456,1110,981030,6212,981030
456,1110,981350,6212,981350
457,1112,982350,6212,982350
457,1112,982670,6212,982670
458,1114,984670,6212,984670
458,1114,985480,6212,985480
458,1114,985800,6212,985800
459,1116,986800,6212,986800
459,1116,987800,6212,987800
460,1118,988800,6212,988800
460,1118,989120,6212,989120
460,1118,989710,6212,989710
461,1122,993710,6212,993710
461,1122,993710,6212,993710
462,1124,994710,6212,994710
462,1124,995360,6212,995360
463,1126,996360,6212,996360
463,1126,996680,6212,996680
463,1126,997680,6212,997680
464,1128,999680,6212,999680
465,1130,1000150,6212,1000150
465,1130,1001150,6212,1001150
466,1132,1002150,6212,1002150
466,1132,1002150,6212,1002150
466,1132,1002470,6212,1002470
466,1132,1002470,6212,1002470
466,1132,1003470,6212,1003470
467,1134,1004470,6212,1004470
467,1134,1004840,6212,1004840
467,1134,1005840,6212,1005840
468,1136,1006840,6212,1006840
468,1136,1007840,6212,1007840
468,1136,1007840,6212,1007840
469,1138,1008310,6212,1008310
469,1138,1008780,6212,1008780
469,1138,1008780,6212,1008780
470,1146,1016780,6212,1016780
470,1146,1016780,6212,1016780
470,1146,1017780,6212,1017780
471,1148,1018780,6212,1018780
471,1148,1019590,6212,1019590
472,1150,1020590,6212,1020590
472,1150,1021590,6212,1021590
473,1152,1022590,6212,1022590
473,1152,1023400,6212,1023400
474,1154,1024210,6212,1024210
474,1154,1025210,6212,1025210
475,1156,1026210,6212,1026210
475,1156,1026680,6212,1026680
476,1158,1028680,6212,1028680
477,1160,1029490,6212,1029490
477,1160,1030490,6212,1030490
477,1160,1030960,6212,1030960
477,1160,1030960,6212,1030960
478,1162,1031610,6212,1031610
478,1162,1032610,6212,1032610
479,1164,1033610,6212,1033610
479,1164,1033610,6212,1033610
479,1164,1033610,6212,1033610
479,1164,1034610,6212,1034610
480,1166,1035610,6212,1035610
480,1166,1036610,6212,1036610
480,1166,1036830,6212,1036830
481,1168,1037830,6212,1037830
481,1168,1038830,6212,1038830
482,1170,1039830,6212,1039830
482,1170,1039830,6212,1039830
482,1170,1040480,6212,1040480
483,1172,1042480,6212,1042480
483,1172,1042480,6212,1042480
484,1174,1042950,6212,1042950
484,1174,1043420,6212,1043420
484,1174,1044420,6212,1044420
484,1174,1044650,6212,1044650
485,1176,1045120,6212,1045120
485,1176,1046120,6212,1046120
486,1178,1047120,6212,1047120
486,1178,1047930,6212,1047930
486,1178,1047930,6212,1047930
487,1180,1048740,6212,1048740
487,1180,1049550,6212,1049550
488,1182,1050550,6212,1050550
488,1182,1051020,6212,1051020
488,1182,1051180,6212,1051180
488,1182,1052180,6212,1052180
489,1184,1053180,6212,1053180
489,1184,1053500,6212,1053500
489,1184,1053820,6212,1053820
490,1186,1054820,6212,1054820
490,1186,1055820,6212,1055820
491,1188,1056820,6212,1056820
491,1188,1057820,6212,1057820
491,1188,1057820,6212,1057820
492,1192,1061820,6212,1061820
493,1194,1062820,6212,1062820
493,1194,1063820,6212,1063820
494,1196,1064820,6212,1064820
494,1196,1065820,6212,1065820
494,1196,1065820,6212,1065820
495,1198,1066820,6212,1066820
495,1198,1067820,6212,1067820
496,1200,1068820,6212,1068820
496,1200,1069260,6212,1069260
496,1200,1070260,6212,1070260
497,1202,1071260,6212,1071260
497,1202,1072260,6212,1072260
498,1204,1073260,6212,1073260
498,1204,1074260,6212,1074260
499,1206,1074720,6212,1074720
499,1206,1075720,6212,1075720
500,1208,1076530,6212,1076530
500,1208,1077530,6212,1077530
501,1210,1078530,6212,1078530
501,1210,1079530,6212,1079530
502,1212,1080530,6212,1080530
502,1212,1081530,6212,1081530
503,1214,1082530,6212,1082530
503,1214,1083000,6212,1083000
503,1214,1084000,6212,1084000
504,1216,1085000,6212,1085000
504,1216,1086000,6212,1086000
505,1218,1087000,6212,1087000
505,1218,1087810,6212,1087810
506,1226,1095810,6212,1095810
507,1228,1096810,6212,1096810
507,1228,1097460,6212,1097460
508,1230,1098460,6212,1098460
508,1230,1099460,6212,1099460
508,1230,1099780,6212,1099780
509,1232,1100780,6212,1100780
509,1232,1100890,6212,1100890
509,1232,1101360,6212,1101360
510,1234,1102360,6212,1102360
510,1234,1103360,6212,1103360
511,1236,1104360,6212,1104360
511,1236,1105360,6212,1105360
511,1236,1105580,6212,1105580
512,1244,1113580,6212,1113580
513,1252,1121580,6212,1121580
514,1254,1122390,6212,1122390
514,1254,1122390,6212,1122390
514,1254,1123390,6212,1123390
514,1254,1123710,6212,1123710
515,1256,1124520,6212,1124520
515,1256,1124520,6212,1124520
515,1256,1124750,6212,1124750
515,1256,1125070,6212,1125070
515,1256,1125070,6212,1125070
515,1256,1125070,6212,1125070
516,1258,1125720,6212,1125720
516,1258,1126720,6212,1126720
517,1260,1127370,6212,1127370
517,1260,1128370,6212,1128370
518,1262,1129370,6212,1129370
518,1262,1130370,6212,1130370
518,1262,1130370,6212,1130370
519,1264,1131370,6212,1131370
519,1264,1132370,6212,1132370
520,1266,1133370,6212,1133370
520,1266,1133370,6212,1133370
520,1266,1134370,6212,1134370
521,1268,1135370,6212,1135370
521,1268,1135690,6212,1135690
522,1276,1143690,6212,1143690
522,1276,1143690,6212,1143690
522,1276,1144500,6212,1144500
523,1278,1145500,6212,1145500
523,1278,1146500,6212,1146500
524,1280,1146970,6212,1146970
524,1280,1147440,6212,1147440
524,1280,1148440,6212,1148440
525,1282,1149440,6212,1149440
525,1282,1150440,6212,1150440
525,1282,1150440,6212,1150440
526,1284,1151250,6212,1151250
526,1284,1152250,6212,1152250
527,1286,1152800,6212,1152800
527,1286,1153800,6212,1153800
527,1286,1154120,6212,1154120
528,1288,1155120,6212,1155120
528,1288,1155930,6212,1155930
529,1290,1156740,6212,1156740
529,1290,1157740,6212,1157740
530,1292,1159740,6212,1159740
531,1294,1160210,6212,1160210
531,1294,1160210,6212,1160210
531,1294,1160530,6212,1160530
532,1298,1164530,6212,1164530
532,1298,1165530,6212,1165530
533,1306,1173530,6212,1173530
534,1308,1174530,6212,1174530
534,1308,1175530,6212,1175530
534,1308,1175760,6212,1175760
535,1310,1176760,6212,1176760
535,1310,1177570,6212,1177570
536,1312,1178570,6212,1178570
536,1312,1179570,6212,1179570
536,1312,1179570,6212,1179570
537,1314,1180040,6212,1180040
537,1314,1180850,6212,1180850
538,1322,1188850,6212,1188850
539,1324,1189660,6212,1189660
539,1324,1190660,6212,1190660
540,1326,1191210,6212,1191210
540,1326,1192020,6212,1192020
541,1328,1192570,6212,1192570
541,1328,1193380,6212,1193380
541,1328,1193380,6212,1193380
542,1330,1194030,6212,1194030
542,1330,1194030,6212,1194030
542,1330,1194580,6212,1194580
542,1330,1194800,6212,1194800
542,1330,1194800,6212,1194800
543,1332,1195800,6212,1195800
543,1332,1196130,6212,1196130
543,1332,1197130,6212,1197130
544,1334,1197940,6212,1197940
544,1334,1198410,6212,1198410
544,1334,1199410,6212,1199410
545,1336,1200410,6212,1200410
545,1336,1201410,6212,1201410
546,1338,1202220,6212,1202220
546,1338,1203220,6212,1203220
547,1340,1204220,6212,1204220
547,1340,1205030,6212,1205030
548,1342,1206030,6212,1206030
548,1342,1207030,6212,1207030
549,1344,1208030,6212,1208030
549,1344,1208490,6212,1208490
550,1352,1216490,6212,1216490
550,1352,1216820,6212,1216820
551,1354,1217630,6212,1217630
551,1354,1217630,6212,1217630
551,1354,1218440,6212,1218440
552,1356,1219440,6212,1219440
552,1356,1219910,6212,1219910
553,1358,1220910,6212,1220910
553,1358,1220910,6212,1220910
553,1358,1221910,6212,1221910
553,1358,1222370,6212,1222370
554,1360,1223370,6212,1223370
554,1360,1224370,6212,1224370
555,1362,1225370,6212,1225370
555,1362,1225600,6212,1225600
555,1362,1226250,6212,1226250
556,1364,1226720,6212,1226720
556,1364,1227720,6212,1227720
557,1366,1228720,6212,1228720
557,1366,1229720,6212,1229720
558,1368,1230720,6212,1230720
558,1368,1231720,6212,1231720
559,1370,1232720,6212,1232720
559,1370,1233720,6212,1233720
560,1372,1234530,6212,1234530
560,1372,1235530,6212,1235530
561,1374,1236530,6212,1236530
561,1374,1237530,6212,1237530
561,1374,1238000,6212,1238000
562,1376,1239000,6212,1239000
562,1376,1239000,6212,1239000
562,1376,1240000,6212,1240000
562,1376,1240000,6212,1240000
563,1378,1241000,6212,1241000
563,1378,1242000,6212,1242000
564,1380,1242810,6212,1242810
564,1380,1243810,6212,1243810
565,1388,1251810,6212,1251810
566,1396,1259810,6212,1259810
567,1398,1260810,6212,1260810
567,1398,1261810,6212,1261810
568,1400,1262280,6212,1262280
568,1400,1262280,6212,1262280
568,1400,1262510,6212,1262510
568,1400,1263510,6212,1263510
569,1408,1271510,6212,1271510
569,1408,1271670,6212,1271670
569,1408,1272130,6212,1272130
570,1410,1273130,6212,1273130
570,1410,1273130,6212,1273130
570,1410,1273130,6212,1273130
570,1410,1274130,6212,1274130
571,1412,1274780,6212,1274780
571,1412,1275780,6212,1275780
572,1414,1276590,6212,1276590
572,1414,1277590,6212,1277590
573,1416,1278400,6212,1278400
573,1416,1279400,6212,1279400
573,1416,1279720,6212,1279720
574,1418,1280720,6212,1280720
574,1418,1281720,6212,1281720
575,1420,1282720,6212,1282720
575,1420,1283720,6212,1283720
576,1422,1284720,6212,1284720
576,1422,1285310,6212,1285310
576,1422,1285630,6212,1285630
577,1424,1286630,6212,1286630
577,1424,1287440,6212,1287440
578,1426,1288250,6212,1288250
578,1426,1289250,6212,1289250
579,1428,1290250,6212,1290250
579,1428,1290250,6212,1290250
579,1428,1291060,6212,1291060
580,1430,1292060,6212,1292060
580,1430,1292870,6212,1292870
581,1432,1293520,6212,1293520
581,1432,1294520,6212,1294520
582,1434,1294990,6212,1294990
582,1434,1295800,6212,1295800
583,1436,1296800,6212,1296800
583,1436,1297260,6212,1297260
583,1436,1298260,6212,1298260
584,1438,1299070,6212,1299070
585,1446,1307070,6212,1307070
585,1446,1308070,6212,1308070
586,1448,1309070,6212,1309070
586,1448,1309880,6212,1309880
587,1450,1311880,6212,1311880
588,1452,1312880,6212,1312880
588,1452,1313880,6212,1313880
588,1452,1313880,6212,1313880
588,1452,1313990,6212,1313990
589,1454,1314990,6212,1314990
589,1454,1314990,6212,1314990
589,1454,1315580,6212,1315580
590,1456,1316580,6212,1316580
590,1456,1317580,6212,1317580
591,1458,1318580,6212,1318580
591,1458,1319580,6212,1319580
592,1460,1320580,6212,1320580
592,1460,1320580,6212,1320580
592,1460,1321390,6212,1321390
593,1462,1322390,6212,1322390
593,1462,1322390,6212,1322390
593,1462,1323390,6212,1323390
594,1464,1324390,6212,1324390
594,1464,1324390,6212,1324390
594,1464,1325200,6212,1325200
594,1464,1325520,6212,1325520
595,1466,1325990,6212,1325990
595,1466,1326990,6212,1326990
596,1468,1327990,6212,1327990
596,1468,1328990,6212,1328990
597,1470,1329990,6212,1329990
597,1470,1330800,6212,1330800
597,1470,1331270,6212,1331270
598,1472,1332270,6212,1332270
598,1472,1333270,6212,1333270
599,1476,1337270,6212,1337270
600,1478,1338080,6212,1338080
600,1478,1338400,6212,1338400
601,1480,1340400,6212,1340400
601,1480,1340870,6212,1340870
601,1480,1341010,6212,1341010
601,1480,1341010,6212,1341010
601,1480,1341480,6212,1341480
602,1482,1342480,6212,1342480
602,1482,1343480,6212,1343480
603,1490,1351480,6212,1351480
603,1490,1351480,6212,1351480
604,1492,1353480,6212,1353480
605,1494,1354130,6212,1354130
605,1494,1354450,6212,1354450
605,1494,1355450,6212,1355450
606,1496,1356450,6212,1356450
606,1496,1357260,6212,1357260
607,1498,1357910,6212,1357910
607,1498,1358380,6212,1358380
608,1500,1359190,6212,1359190
608,1500,1360190,6212,1360190
609,1502,1361190,6212,1361190
609,1502,1362190,6212,1362190
609,1502,1362190,6212,1362190
610,1504,1363190,6212,1363190
610,1504,1363840,6212,1363840
611,1506,1364840,6212,1364840
611,1506,1364840,6212,1364840
611,1506,1365430,6212,1365430
611,1506,1365750,6212,1365750
612,1508,1366750,6212,1366750
612,1508,1367560,6212,1367560
613,1510,1368560,6212,1368560
614,1514,1372560,6212,1372560
614,1514,1373150,6212,1373150
615,1516,1374150,6212,1374150
615,1516,1374620,6212,1374620
615,1516,1375430,6212,1375430
616,1518,1375900,6212,1375900
616,1518,1376900,6212,1376900
616,1518,1376900,6212,1376900
617,1520,1377710,6212,1377710
617,1520,1378710,6212,1378710
617,1520,1378710,6212,1378710
617,1520,1379180,6212,1379180
618,1522,1380180,6212,1380180
618,1522,1381180,6212,1381180
619,1524,1381990,6212,1381990
620,1528,1385990,6212,1385990
620,1528,1386580,6212,1386580
621,1530,1387580,6212,1387580
621,1530,1388230,6212,1388230
622,1532,1388700,6212,1388700
622,1532,1389700,6212,1389700
623,1534,1391700,6212,1391700
624,1535,1392700,6212,1392700
624,1535,1393070,6212,1393070
624,1535,1393070,6212,1393070
624,1535,1393070,6212,1393070
625,1536,1393880,6212,1393880
626,1540,1394880,6212,1394880
626,1540,1395880,6212,1395880
626,1540,1396880,6212,1396880
626,1540,1397690,6212,1397690
626,1540,1397690,6212,1397690
627,1548,1405690,6212,1405690
627,1548,1405690,6212,1405690
627,1548,1405690,6212,1405690
628,1552,1406690,6212,1406690
628,1552,1407690,6212,1407690
628,1552,1408690,6212,1408690
628,1552,1409690,6212,1409690
629,1556,1410690,6212,1410690
629,1556,1410920,6212,1410920
629,1556,1411510,6212,1411510
629,1556,1411510,6212,1411510
629,1556,1412510,6212,1412510
629,1556,1412510,6212,1412510
629,1556,1413320,6212,1413320
629,1556,1413320,6212,1413320
629,1556,1413320,6212,1413320
629,1556,1413320,6212,1413320
630,1560,1414130,6212,1414130
631,1564,1418130,6212,1418130
631,1564,1419130,6212,1419130
631,1564,1419400,6212,1419400
631,1564,1420400,6212,1420400
631,1564,1421400,6212,1421400
632,1568,1422400,6212,1422400
633,1576,1430400,6212,1430400
633,1576,1430870,6212,1430870
633,1576,1430870,6212,1430870
633,1576,1431870,6212,1431870
633,1576,1432330,6212,1432330
633,1576,1433330,6212,1433330
634,1580,1433880,6212,1433880
635,1588,1437880,6212,1437880
635,1588,1438880,6212,1438880
635,1588,1439880,6212,1439880
635,1588,1440880,6212,1440880
635,1588,1441880,6212,1441880
635,1588,1442690,6212,1442690
635,1588,1443690,6212,1443690
635,1588,1444010,6212,1444010
636,1596,1444470,6212,1444470
636,1596,1445470,6212,1445470
636,1596,1446470,6212,1446470
636,1596,1446790,6212,1446790
636,1596,1447110,6212,1447110
636,1596,1448110,6212,1448110
637,1604,1456110,6212,1456110
637,1604,1458110,6212,1458110
637,1604,1459110,6212,1459110
638,1612,1463110,6212,1463110
638,1612,1464110,6212,1464110
638,1612,1464920,6212,1464920
638,1612,1464920,6212,1464920
638,1612,1464920,6212,1464920
638,1612,1465390,6212,1465390
639,1620,1466390,6212,1466390
639,1620,1466390,6212,1466390
639,1620,1466390,6212,1466390
639,1620,1466860,6212,1466860
639,1620,1467670,6212,1467670
639,1620,1468480,6212,1468480
640,1628,1476480,6212,1476480
640,1628,1476950,6212,1476950
640,1628,1477600,6212,1477600
640,1628,1478600,6212,1478600
641,1636,1479070,6212,1479070
641,1636,1480070,6212,1480070
641,1636,1480390,6212,1480390
641,1636,1480710,6212,1480710
641,1636,1480710,6212,1480710
641,1636,1481710,6212,1481710
641,1636,1482710,6212,1482710
642,1644,1483710,6212,1483710
642,1644,1484180,6212,1484180
642,1644,1484990,6212,1484990
642,1644,1485990,6212,1485990
642,1644,1486990,6212,1486990
642,1644,1487460,6212,1487460
642,1644,1487460,6212,1487460
