ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
508488.31,23.37,10.3,335800.35,15.43
508656.78,23.38,10.32,335790.17,15.43
508692.41,23.39,10.33,335806.73,15.44
508404.03,23.38,10.32,335584.17,15.43
508249.64,23.39,10.32,335377.15,15.43
507644.91,23.4,10.34,335428.85,15.46
507489.52,23.41,10.34,335270.26,15.46
507759.09,23.42,10.36,335679.37,15.48
508122.07,23.45,10.38,335689.98,15.49
507967.67,23.45,10.39,335497.23,15.49
507813.28,23.45,10.39,335694.59,15.5
507658.88,23.46,10.39,335556.85,15.51
506613.72,23.5,10.43,335239.51,15.55
506386.48,23.49,10.42,334983.47,15.54
506251.38,23.49,10.43,334874.14,15.54
506526.39,23.51,10.45,335391.98,15.57
506371.0,23.52,10.45,335383.96,15.57
506393.46,23.53,10.46,335605.87,15.59
506429.09,23.54,10.47,335587.65,15.6
506274.69,23.54,10.48,335415.41,15.6
506274.69,23.54,10.48,335415.41,15.6
506067.34,23.53,10.47,335332.97,15.59
506067.34,23.53,10.47,335332.97,15.59
505912.94,23.54,10.47,335555.96,15.61
505758.54,23.54,10.48,335389.63,15.61
505623.44,23.55,10.48,335281.01,15.61
504578.28,23.59,10.52,334948.03,15.66
504417.45,23.59,10.52,335223.79,15.68
504272.46,23.59,10.53,335080.04,15.68
504095.79,23.6,10.53,334857.47,15.67
503937.06,23.59,10.53,334699.14,15.67
503561.22,23.58,10.51,334291.02,15.65
503596.85,23.59,10.53,334317.8,15.66
503631.18,23.6,10.54,334202.23,15.66
503476.78,23.61,10.54,334320.03,15.67
503758.23,23.62,10.56,334237.01,15.67
503758.23,23.62,10.56,334255.02,15.67
503759.5,23.62,10.56,334282.71,15.68
503624.4,23.63,10.56,334124.49,15.68
503248.55,23.62,10.55,334218.45,15.68
503276.45,23.63,10.56,334843.34,15.72
503567.3,23.65,10.58,334856.45,15.72
503606.28,23.65,10.59,334856.64,15.73
504077.75,23.68,10.62,334898.97,15.73
504077.75,23.68,10.62,334898.97,15.73
503923.35,23.68,10.62,334742.77,15.73
503520.6,23.67,10.61,334578.78,15.73
503554.93,23.68,10.62,334739.7,15.74
503278.02,23.68,10.61,334549.75,15.74
503123.62,23.68,10.61,334715.69,15.75
502988.52,23.68,10.62,334577.87,15.75
502827.69,23.69,10.62,334457.05,15.76
503199.19,23.71,10.64,335269.56,15.8
502980.49,23.7,10.64,335168.89,15.8
502903.36,23.71,10.64,335087.49,15.8
503374.83,23.74,10.67,335129.82,15.8
503220.43,23.74,10.68,334990.0,15.8
503066.03,23.74,10.68,334885.87,15.81
502911.63,23.75,10.68,335030.41,15.82
502776.53,23.75,10.69,334884.34,15.82
502636.49,23.76,10.69,335773.01,15.87
502600.24,23.77,10.7,335556.55,15.87
502635.87,23.78,10.72,335470.98,15.87
502423.83,23.78,10.72,335198.95,15.87
502269.43,23.79,10.72,335408.87,15.88
502442.39,23.8,10.74,335252.94,15.88
502235.03,23.79,10.73,335086.41,15.87
502516.48,23.81,10.75,335800.01,15.91
502398.24,23.81,10.74,336336.73,15.94
502398.24,23.81,10.74,336339.31,15.94
502398.24,23.81,10.74,336339.31,15.94
502398.24,23.81,10.74,336339.31,15.94
502764.3,23.83,10.77,335637.97,15.91
502687.35,23.84,10.77,335325.36,15.9
502722.98,23.85,10.79,335368.58,15.91
502722.98,23.85,10.79,335388.45,15.91
502583.3,23.86,10.79,336432.38,15.97
502583.3,23.86,10.79,336432.38,15.97
502370.01,23.86,10.79,336003.77,15.96
502215.61,23.86,10.8,335798.9,15.95
502061.22,23.86,10.8,335820.79,15.96
502095.55,23.88,10.81,335870.7,15.97
502396.29,23.9,10.83,335780.08,15.97
502235.46,23.9,10.83,335725.04,15.98
502236.86,23.9,10.83,335726.47,15.98
502091.87,23.9,10.84,336396.2,16.02
501976.84,23.91,10.85,336304.82,16.02
501780.63,23.9,10.84,336119.01,16.01
502004.99,23.92,10.86,336182.25,16.02
502286.43,23.94,10.88,336041.54,16.02
501910.59,23.93,10.86,335934.48,16.02
501756.19,23.93,10.87,336194.25,16.04
501601.8,23.94,10.87,336107.97,16.04
501655.43,23.95,10.88,335927.22,16.04
501494.6,23.95,10.89,335947.22,16.05
501349.6,23.96,10.89,336450.59,16.08
501679.55,23.98,10.91,336557.65,16.09
501679.55,23.98,10.91,336557.65,16.09
501715.18,23.99,10.93,336584.43,16.09
501560.78,23.99,10.93,336431.12,16.09
501251.99,24.0,10.94,336351.3,16.11
501116.89,24.01,10.94,336440.0,16.12
500769.2,24.0,10.93,336267.29,16.11
501052.44,24.02,10.95,336165.08,16.11
501052.44,24.02,10.95,336165.08,16.11
501052.44,24.02,10.95,336153.62,16.11
500825.73,24.01,10.94,336363.32,16.12
500859.07,24.02,10.95,336446.75,16.13
500881.53,24.03,10.96,336554.91,16.15
500666.84,24.02,10.96,336337.15,16.14
499621.69,24.06,11.0,336004.16,16.18
499462.95,24.06,10.99,335845.43,16.18
499934.43,24.09,11.02,335885.94,16.18
499780.03,24.09,11.03,335667.56,16.18
499414.19,24.08,11.01,335894.62,16.19
499448.52,24.09,11.02,335678.02,16.19
499729.96,24.11,11.04,335684.08,16.19
499783.6,24.12,11.06,335632.6,16.2
499417.75,24.11,11.04,336099.92,16.22
498372.6,24.15,11.09,335766.94,16.27
498211.77,24.15,11.09,335596.21,16.27
498098.32,24.16,11.1,335351.91,16.27
498078.83,24.17,11.1,335888.19,16.3
498495.65,24.2,11.13,335866.08,16.3
498796.78,24.22,11.15,336011.44,16.31
498642.38,24.22,11.16,335857.44,16.31
498487.98,24.22,11.16,335734.39,16.32
497870.39,24.24,11.18,336409.32,16.38
498094.75,24.26,11.2,336472.56,16.39
497940.35,24.27,11.2,336314.21,16.39
497974.69,24.28,11.21,336204.13,16.39
497609.16,24.27,11.2,335788.75,16.37
497454.76,24.27,11.21,335962.57,16.39
497319.66,24.28,11.21,335850.07,16.39
497594.68,24.29,11.23,335758.49,16.39
497439.29,24.3,11.23,336403.78,16.43
497691.39,24.32,11.25,336601.67,16.45
498054.37,24.34,11.28,336612.27,16.45
497899.98,24.35,11.28,336419.52,16.45
497899.98,24.35,11.28,336419.52,16.45
497524.13,24.33,11.27,336334.91,16.45
497369.74,24.34,11.27,336753.35,16.48
497404.07,24.35,11.29,336563.17,16.48
497268.97,24.36,11.29,336595.44,16.49
497210.08,24.36,11.3,336511.2,16.49
497210.08,24.36,11.3,336511.2,16.49
497210.08,24.36,11.3,336511.2,16.49
497241.07,24.38,11.31,337273.21,16.53
497133.61,24.37,11.31,337166.82,16.53
496870.86,24.37,11.31,336766.95,16.52
496906.49,24.38,11.32,336717.41,16.52
496752.1,24.39,11.32,336576.49,16.52
496597.7,24.39,11.33,336685.69,16.54
496879.14,24.41,11.35,336541.57,16.53
496907.95,24.41,11.35,336602.84,16.54
496690.59,24.41,11.34,336443.34,16.53
496340.48,24.39,11.33,336603.96,16.54
496042.55,24.38,11.32,336324.69,16.53
497173.69,24.45,11.39,338699.15,16.66
497209.32,24.47,11.4,338742.36,16.67
497012.43,24.47,11.4,338023.53,16.64
497185.38,24.48,11.42,337838.37,16.64
496694.54,24.47,11.4,337019.89,16.6
495649.38,24.51,11.45,336686.91,16.65
495494.98,24.52,11.45,337079.86,16.68
495340.59,24.52,11.46,336965.62,16.68
495236.66,24.53,11.46,336777.16,16.68
495582.44,24.55,11.49,337517.64,16.72
495586.25,24.55,11.49,337518.92,16.72
495586.25,24.55,11.49,337602.22,16.72
496028.17,24.58,11.51,338021.15,16.75
496063.8,24.59,11.53,338064.37,16.76
496375.08,24.61,11.55,338563.68,16.79
496656.52,24.63,11.57,338422.97,16.79
496502.12,24.64,11.57,338318.83,16.79
496126.28,24.63,11.56,338638.9,16.81
495419.55,24.6,11.54,337973.53,16.78
495453.89,24.61,11.55,337806.7,16.78
494408.73,24.66,11.6,337473.71,16.83
494462.36,24.67,11.61,337321.44,16.83
494462.36,24.67,11.61,337321.44,16.83
494490.26,24.68,11.62,337268.52,16.84
494770.72,24.7,11.64,338172.48,16.88
494604.44,24.71,11.64,338182.22,16.89
494640.07,24.72,11.66,338225.44,16.9
494485.67,24.73,11.66,338022.25,16.9
494147.3,24.71,11.65,337633.39,16.89
493771.45,24.7,11.64,337260.31,16.87
493617.06,24.71,11.64,337206.07,16.88
493462.66,24.71,11.65,337405.48,16.9
493327.56,24.72,11.65,337191.61,16.89
493602.57,24.74,11.67,337547.21,16.92
493447.18,24.74,11.68,337335.27,16.91
493280.91,24.74,11.68,337534.34,16.93
493316.54,24.76,11.69,337522.59,16.94
492940.7,24.75,11.68,337135.55,16.92
492786.3,24.75,11.69,336960.47,16.92
492959.25,24.77,11.7,336976.59,16.93
492804.85,24.77,11.71,337116.49,16.95
493105.6,24.79,11.73,336943.45,16.94
492729.76,24.78,11.72,337690.49,16.98
492589.71,24.79,11.72,337591.02,16.99
492959.65,24.82,11.75,337814.38,17.01
493322.63,24.84,11.78,337824.99,17.01
492822.89,24.83,11.76,337424.92,17.0
492668.49,24.83,11.77,337249.22,17.0
492514.1,24.84,11.77,337324.77,17.01
492359.7,24.84,11.78,337204.48,17.01
492224.6,24.85,11.78,337422.9,17.03
492063.77,24.85,11.79,337277.17,17.03
492097.11,24.86,11.8,337136.21,17.03
492097.11,24.86,11.8,337136.21,17.03
492366.68,24.88,11.82,338044.13,17.08
492591.04,24.91,11.84,338107.38,17.09
492591.04,24.91,11.84,338107.38,17.09
492817.83,24.92,11.86,337867.92,17.09
492817.83,24.92,11.86,337867.92,17.09
492852.16,24.94,11.87,338103.68,17.11
492697.76,24.94,11.88,337977.92,17.11
492562.67,24.95,11.88,337835.2,17.11
492186.82,24.93,11.87,337419.85,17.09
492025.99,24.94,11.87,337380.02,17.1
492025.99,24.94,11.87,337380.02,17.1
491870.6,24.94,11.88,338053.82,17.14
491704.33,24.95,11.88,337959.92,17.15
491704.33,24.95,11.88,337959.92,17.15
491928.69,24.97,11.9,338023.16,17.16
491721.34,24.96,11.9,337844.65,17.15
491755.67,24.97,11.91,337724.22,17.15
491601.27,24.98,11.91,337576.21,17.15
491383.91,24.97,11.9,337355.96,17.14
491191.45,24.96,11.9,337227.21,17.14
491037.06,24.97,11.9,337386.96,17.15
490901.96,24.97,11.91,337281.37,17.16
490741.13,24.98,11.91,337171.26,17.16
490585.74,24.98,11.92,337570.88,17.19
490608.19,24.99,11.93,337651.19,17.2
490608.19,24.99,11.93,337651.19,17.2
490643.82,25.01,11.94,337639.44,17.21
490489.43,25.01,11.95,337497.06,17.21
490770.87,25.03,11.97,337682.06,17.22
490770.87,25.03,11.97,337682.06,17.22
490805.2,25.05,11.98,337588.05,17.23
490670.1,25.05,11.99,337500.02,17.23
490294.26,25.04,11.97,337416.31,17.23
490460.78,25.06,11.99,338028.39,17.27
490315.79,25.06,12.0,337452.09,17.25
490139.12,25.06,12.0,337898.97,17.28
490174.75,25.08,12.01,337915.53,17.29
489877.4,25.07,12.0,337606.49,17.28
490327.37,25.09,12.03,337705.78,17.28
490327.37,25.09,12.03,337705.78,17.28
490172.97,25.1,12.03,337571.14,17.29
490018.58,25.1,12.04,337427.33,17.29
489883.48,25.11,12.05,337646.48,17.31
489722.65,25.11,12.05,337427.91,17.3
489567.26,25.12,12.05,337320.37,17.31
489400.98,25.12,12.06,337922.96,17.35
489217.46,25.12,12.05,337646.44,17.34
489253.09,25.13,12.07,337689.65,17.35
489292.24,25.14,12.07,337760.17,17.35
489137.84,25.14,12.08,337632.8,17.35
488983.45,25.15,12.08,337502.73,17.36
488829.05,25.15,12.09,337661.23,17.37
489129.79,25.17,12.11,337503.48,17.37
488968.96,25.18,12.11,338098.33,17.41
489002.3,25.19,12.12,337966.25,17.41
489002.3,25.19,12.12,337966.25,17.41
488836.03,25.19,12.13,338030.9,17.42
488871.66,25.21,12.14,338024.36,17.43
488644.41,25.2,12.14,337765.6,17.42
488490.01,25.21,12.14,337581.68,17.42
488335.62,25.21,12.15,338738.72,17.49
488811.32,25.24,12.17,339863.86,17.55
490002.77,25.31,12.25,340469.42,17.59
490038.41,25.33,12.26,340462.88,17.6
490729.26,25.37,12.31,340562.62,17.61
491010.7,25.39,12.33,340408.89,17.6
491183.66,25.41,12.35,340847.73,17.63
491029.26,25.41,12.35,340513.88,17.62
490894.16,25.42,12.36,340427.45,17.63
490518.32,25.41,12.34,340461.46,17.64
490378.27,25.41,12.35,341125.31,17.68
490301.69,25.42,12.36,340937.39,17.68
490536.42,25.44,12.38,341118.49,17.69
491007.89,25.47,12.41,341159.0,17.7
490853.49,25.48,12.41,340972.43,17.7
490699.09,25.48,12.42,341145.09,17.72
490333.25,25.47,12.4,341006.54,17.71
490560.04,25.49,12.42,341151.94,17.73
489514.89,25.54,12.48,340834.61,17.78
489514.89,25.54,12.48,340834.61,17.78
489760.98,25.56,12.5,340647.72,17.78
489788.88,25.57,12.51,341242.74,17.82
489633.49,25.58,12.51,341335.92,17.83
489885.59,25.6,12.54,341690.77,17.86
490357.06,25.63,12.57,341733.1,17.86
489311.91,25.68,12.62,341400.12,17.92
488936.07,25.67,12.61,341227.31,17.91
488781.67,25.68,12.61,341545.44,17.94
488627.27,25.68,12.62,341277.58,17.94
488472.87,25.69,12.62,341122.32,17.94
488526.5,25.7,12.64,341728.35,17.98
488365.67,25.7,12.64,341289.58,17.96
488656.52,25.73,12.66,341170.59,17.96
488488.57,25.72,12.66,341008.27,17.96
488311.9,25.72,12.66,341569.46,17.99
487936.06,25.71,12.65,341170.42,17.98
488399.31,25.74,12.68,341333.57,17.99
488433.64,25.76,12.69,341201.55,17.99
488279.24,25.76,12.7,341052.81,17.99
487988.06,25.75,12.69,341001.42,17.99
487833.66,25.76,12.69,341138.38,18.01
487838.73,25.76,12.69,341139.69,18.01
487703.64,25.76,12.7,340977.94,18.01
487542.8,25.77,12.7,341486.34,18.05
487397.81,25.77,12.71,341419.99,18.05
487246.1,25.78,12.71,341389.05,18.06
487281.73,25.79,12.73,341405.61,18.07
487127.34,25.8,12.74,341275.49,18.07
486972.94,25.8,12.74,341439.63,18.09
486818.54,25.81,12.75,341322.34,18.1
486818.54,25.81,12.75,341374.01,18.1
486683.44,25.82,12.75,341342.32,18.11
486429.52,25.81,12.74,341129.56,18.1
486704.54,25.83,12.76,341077.93,18.1
486737.88,25.84,12.78,341546.07,18.13
486571.6,25.85,12.78,341507.43,18.14
486571.6,25.85,12.78,341483.0,18.14
486607.23,25.86,12.8,341509.78,18.15
486379.99,25.85,12.79,341296.24,18.14
486225.59,25.86,12.8,341167.5,18.15
486071.19,25.87,12.8,341055.25,18.15
485781.7,25.88,12.81,341339.08,18.18
486077.49,25.9,12.84,341129.91,18.18
486077.49,25.9,12.84,341129.91,18.18
486113.12,25.92,12.85,341092.2,18.18
486113.12,25.92,12.85,341092.2,18.18
486116.93,25.92,12.85,341134.86,18.19
486853.14,25.96,12.9,342581.3,18.27
486698.74,25.97,12.91,342428.56,18.27
486496.35,25.96,12.9,342075.61,18.26
486341.95,25.97,12.9,342181.65,18.27
485778.18,25.99,12.93,342246.7,18.31
485813.81,26.01,12.94,342208.99,18.32
485605.59,26.01,12.95,341895.38,18.31
485451.2,26.02,12.95,341742.63,18.32
485296.8,26.02,12.96,341777.1,18.33
485142.4,26.03,12.96,342556.37,18.38
485133.12,26.04,12.98,342058.28,18.36
484638.25,26.03,12.96,341462.91,18.34
485448.47,26.08,13.02,342791.56,18.42
485484.1,26.1,13.04,342834.78,18.43
485415.57,26.11,13.04,342397.96,18.41
485261.17,26.11,13.05,342227.41,18.42
485106.77,26.12,13.05,342197.39,18.42
484952.37,26.12,13.06,342234.28,18.44
485253.12,26.15,13.08,342128.32,18.43
485092.28,26.15,13.09,342869.64,18.48
485387.55,26.18,13.12,342980.56,18.5
485387.55,26.18,13.12,343049.49,18.5
485423.18,26.2,13.13,342999.95,18.51
484378.02,26.25,13.19,342666.97,18.57
484223.63,26.26,13.2,342526.05,18.58
483950.12,26.25,13.19,342423.08,18.57
483430.85,26.24,13.17,341827.25,18.55
483276.46,26.24,13.18,341993.65,18.57
483310.79,26.25,13.19,341896.32,18.57
483175.69,26.26,13.2,341864.06,18.58
483203.59,26.27,13.21,341763.81,18.58
482881.93,26.29,13.22,342060.38,18.62
482917.56,26.3,13.24,342038.86,18.63
482917.56,26.3,13.24,342014.76,18.63
482921.57,26.3,13.24,342159.55,18.64
482921.57,26.3,13.24,342159.55,18.64
482955.9,26.32,13.25,342025.0,18.64
482990.23,26.33,13.26,341975.88,18.64
483024.56,26.34,13.28,342160.59,18.66
482889.47,26.35,13.29,342058.46,18.67
482728.63,26.36,13.29,341925.66,18.67
483009.09,26.38,13.31,342738.65,18.72
483031.54,26.39,13.33,342996.15,18.74
482655.7,26.38,13.31,342584.9,18.72
482691.33,26.39,13.33,342628.11,18.73
482864.29,26.41,13.35,342442.95,18.73
482709.89,26.42,13.35,342681.43,18.75
482555.49,26.42,13.36,342652.1,18.76
482555.49,26.42,13.36,342652.1,18.76
482420.39,26.43,13.37,342494.97,18.76
482343.44,26.44,13.38,343516.1,18.83
482343.44,26.44,13.38,343516.1,18.83
482650.28,26.47,13.41,343211.49,18.82
482685.91,26.49,13.42,343191.66,18.83
482967.36,26.51,13.45,343033.62,18.83
482812.96,26.52,13.45,343281.94,18.85
482658.56,26.52,13.46,343151.77,18.86
482523.46,26.53,13.47,343034.79,18.86
482362.63,26.54,13.47,343045.66,18.87
482007.57,26.52,13.46,343760.95,18.92
481507.84,26.51,13.44,343341.37,18.9
481859.81,26.54,13.48,343260.64,18.91
481569.89,26.53,13.47,342957.59,18.89
481605.53,26.55,13.48,342961.88,18.9
481451.13,26.55,13.49,342805.28,18.91
480405.97,26.61,13.55,342487.94,18.97
480251.57,26.62,13.55,342625.67,18.99
480097.17,26.63,13.56,342531.2,19.0
479052.02,26.69,13.62,342198.22,19.06
479105.65,26.7,13.64,342130.82,19.07
479541.44,26.73,13.66,342571.88,19.09
479574.79,26.74,13.68,342622.77,19.11
479577.32,26.74,13.68,342651.21,19.11
478532.17,26.8,13.74,342318.23,19.17
478365.89,26.81,13.75,342451.83,19.19
478061.14,26.8,13.74,342341.72,19.19
478477.96,26.83,13.77,342319.61,19.2
478759.4,26.85,13.79,342173.59,19.19
478605.01,26.86,13.8,342370.55,19.22
477559.85,26.92,13.86,342037.56,19.28
477405.45,26.93,13.87,341920.37,19.29
477039.61,26.92,13.85,341782.17,19.28
477039.61,26.92,13.85,341771.78,19.28
476904.51,26.92,13.86,342071.92,19.31
476932.41,26.94,13.87,341925.58,19.31
476932.41,26.94,13.87,341925.58,19.31
476777.02,26.94,13.88,341726.23,19.31
476610.75,26.95,13.89,342313.11,19.36
476646.38,26.97,13.9,342329.67,19.37
476646.38,26.97,13.9,342329.67,19.37
476646.38,26.97,13.9,342299.19,19.37
476491.98,26.97,13.91,342156.11,19.37
476337.58,26.98,13.92,342268.78,19.39
476183.18,26.99,13.92,342139.96,19.39
476236.82,27.0,13.94,342059.54,19.39
476075.98,27.01,13.94,342018.7,19.4
475920.6,27.02,13.95,342290.76,19.43
475754.32,27.02,13.96,342129.74,19.43
474709.16,27.08,14.02,341796.76,19.5
474417.98,27.07,14.01,341488.67,19.49
474453.61,27.09,14.03,341492.95,19.5
474299.21,27.1,14.03,341327.02,19.5
474144.81,27.1,14.04,341274.45,19.51
474146.08,27.1,14.04,341310.38,19.51
474180.41,27.12,14.05,341361.84,19.52
473884.48,27.13,14.07,341511.92,19.55
473729.09,27.14,14.07,341376.29,19.56
473751.55,27.15,14.09,341519.43,19.57
473787.18,27.17,14.11,341562.65,19.59
474159.67,27.2,14.13,341395.61,19.58
474005.27,27.2,14.14,341321.37,19.59
473850.87,27.21,14.15,341566.07,19.61
473850.87,27.21,14.15,341599.47,19.62
473850.87,27.21,14.15,341599.47,19.62
473904.51,27.23,14.16,341359.0,19.61
473588.29,27.24,14.18,341819.62,19.66
473270.0,27.23,14.16,341545.51,19.65
473103.72,27.23,14.17,341617.32,19.67
473139.35,27.25,14.19,341633.88,19.68
472984.95,27.26,14.19,341503.76,19.68
472830.56,27.27,14.2,341403.11,19.69
472671.82,27.26,14.19,341248.73,19.68
472517.43,27.27,14.2,341414.08,19.7
472909.22,27.29,14.23,341257.3,19.7
472512.33,27.28,14.22,341491.06,19.72
472351.5,27.29,14.22,341349.86,19.72
472206.5,27.29,14.23,341222.51,19.72
472029.83,27.3,14.23,341259.96,19.74
472254.2,27.32,14.26,341323.2,19.75
471945.4,27.34,14.27,341050.26,19.76
471791.0,27.35,14.28,341184.49,19.78
472099.97,27.37,14.31,341108.1,19.78
472099.97,27.37,14.31,341107.95,19.78
472266.49,27.39,14.33,341019.8,19.78
472111.1,27.4,14.33,341784.65,19.83
472133.56,27.41,14.35,342043.83,19.86
472133.56,27.41,14.35,342000.55,19.86
472169.19,27.43,14.37,342027.33,19.87
472173.0,27.43,14.37,342028.57,19.87
472175.54,27.43,14.37,342077.0,19.87
471956.2,27.42,14.36,341865.43,19.86
471681.0,27.41,14.35,341614.37,19.85
471681.0,27.41,14.35,341614.37,19.85
471681.0,27.41,14.35,341587.44,19.85
471715.33,27.43,14.36,341471.87,19.85
471560.94,27.43,14.37,341350.96,19.86
470955.22,27.46,14.4,341371.38,19.91
469910.06,27.53,14.46,341054.04,19.98
469743.79,27.54,14.47,341084.97,19.99
469779.42,27.55,14.49,341128.19,20.01
469625.02,27.56,14.5,340903.31,20.01
469906.46,27.58,14.52,341116.24,20.02
469752.07,27.59,14.53,340911.5,20.02
469616.97,27.6,14.54,340861.85,20.03
469804.27,27.62,14.56,342126.52,20.12
469896.52,27.64,14.58,342047.69,20.12
469932.15,27.66,14.6,342090.91,20.14
469932.15,27.66,14.6,342119.29,20.14
470187.31,27.68,14.62,342305.05,20.15
470360.26,27.7,14.64,342272.34,20.16
470361.53,27.7,14.64,342282.26,20.16
470207.13,27.71,14.64,342099.47,20.16
470052.73,27.72,14.65,342391.04,20.19
470052.73,27.72,14.65,342405.11,20.19
469917.64,27.72,14.66,342080.68,20.18
470192.65,27.75,14.68,342143.1,20.19
470487.91,27.78,14.72,343497.75,20.28
470523.54,27.8,14.74,343540.97,20.3
470369.15,27.81,14.74,343413.6,20.3
470369.15,27.81,14.74,343495.69,20.31
470214.75,27.82,14.75,343365.62,20.31
469925.25,27.83,14.77,343355.28,20.33
469365.21,27.81,14.75,342623.3,20.3
469204.37,27.82,14.76,343016.71,20.34
469204.37,27.82,14.76,343016.71,20.34
469090.93,27.83,14.77,342680.98,20.33
468882.71,27.84,14.77,342514.87,20.33
469354.18,27.87,14.81,342557.2,20.34
468954.1,27.85,14.79,342164.26,20.32
468578.26,27.84,14.78,341991.45,20.32
468370.91,27.83,14.77,341727.54,20.31
468720.15,27.86,14.79,341982.65,20.33
468216.51,27.84,14.77,341855.62,20.33
467907.71,27.85,14.79,341626.86,20.34
466862.56,27.92,14.86,341293.87,20.41
466916.19,27.94,14.88,341755.11,20.45
466755.36,27.95,14.88,341578.03,20.45
467077.75,27.98,14.91,342043.37,20.49
466908.16,27.97,14.91,341480.7,20.46
466644.96,27.97,14.91,341652.06,20.48
466680.6,27.99,14.93,341632.23,20.49
466526.2,28.0,14.93,341490.42,20.49
466527.47,28.0,14.93,341491.71,20.49
466373.07,28.01,14.94,341720.02,20.52
466218.67,28.01,14.95,341511.7,20.52
466083.57,28.02,14.96,341714.35,20.54
465943.52,28.03,14.97,341485.98,20.54
465777.74,28.04,14.97,341595.26,20.56
465813.37,28.06,14.99,341557.54,20.57
465636.71,28.06,15.0,341282.67,20.57
466078.93,28.09,15.03,341148.21,20.56
465924.54,28.1,15.04,341263.41,20.58
465610.05,28.09,15.03,341543.61,20.61
465891.5,28.12,15.05,341345.63,20.6
465541.39,28.1,15.04,341274.78,20.6
465569.29,28.12,15.05,342194.81,20.67
465492.34,28.13,15.07,342172.79,20.68
465702.41,28.16,15.09,341900.2,20.67
464702.41,28.12,15.05,340900.2,20.63
464738.04,28.14,15.07,340881.98,20.64
464583.64,28.14,15.08,340725.71,20.64
464429.24,28.15,15.09,340990.26,20.67
464274.84,28.16,15.09,340894.31,20.68
464146.35,28.15,15.09,341078.34,20.69
464447.1,28.18,15.12,341086.47,20.7
464307.05,28.19,15.12,340944.68,20.7
464230.47,28.2,15.14,341621.09,20.75
464598.76,28.23,15.17,341821.25,20.77
464278.76,28.22,15.15,341501.25,20.76
464278.76,28.22,15.15,341501.25,20.76
463569.5,28.19,15.13,340713.35,20.72
463569.5,28.19,15.13,340764.45,20.72
464040.97,28.23,15.16,340804.96,20.73
464040.97,28.23,15.16,340804.96,20.73
464075.3,28.24,15.18,340686.99,20.74
463931.33,28.24,15.18,340856.77,20.75
463776.93,28.25,15.18,340718.91,20.75
463622.53,28.26,15.19,340616.57,20.76
463487.44,28.26,15.2,340536.83,20.77
463326.6,28.27,15.21,340952.68,20.8
463167.87,28.27,15.2,340794.75,20.8
463012.49,28.27,15.21,340781.76,20.81
463012.49,28.27,15.21,340781.76,20.81
463173.56,28.29,15.23,340979.59,20.83
463653.26,28.33,15.27,340977.23,20.84
463279.19,28.32,15.25,340814.55,20.83
463631.42,28.34,15.28,341074.21,20.85
463634.53,28.34,15.28,341193.27,20.86
463807.49,28.37,15.3,341041.96,20.86
463653.09,28.37,15.31,340885.62,20.86
463517.99,28.38,15.32,341416.71,20.91
462472.84,28.46,15.39,341083.73,20.99
462312.0,28.47,15.4,340874.32,20.99
462104.65,28.46,15.39,340618.99,20.98
462104.65,28.46,15.39,340618.99,20.98
462140.28,28.48,15.41,340533.43,20.98
461981.55,28.47,15.41,340374.5,20.98
461690.48,28.46,15.39,340069.39,20.96
461545.48,28.47,15.4,340698.6,21.01
460500.32,28.54,15.48,340365.62,21.1
460225.88,28.53,15.47,340112.41,21.09
460327.04,28.55,15.49,340250.11,21.1
460007.04,28.54,15.47,339930.11,21.09
459852.64,28.55,15.48,339825.21,21.1
459698.24,28.55,15.49,340016.6,21.12
460070.73,28.58,15.52,339850.38,21.11
460070.73,28.58,15.52,339850.38,21.11
459935.63,28.59,15.53,339794.7,21.12
459774.8,28.6,15.54,340660.23,21.19
459719.01,28.61,15.55,340602.14,21.2
459754.64,28.63,15.57,340528.7,21.21
459730.08,28.65,15.58,340330.71,21.21
459730.08,28.65,15.58,340330.71,21.21
459575.68,28.66,15.59,340294.47,21.22
459948.17,28.68,15.62,340459.1,21.23
459793.77,28.69,15.63,340239.41,21.23
459658.68,28.7,15.64,341025.51,21.29
459371.56,28.69,15.63,341195.98,21.31
460550.4,28.78,15.71,341695.24,21.35
460586.03,28.8,15.73,341738.46,21.37
460867.47,28.82,15.76,341597.75,21.36
460547.72,28.82,15.75,341683.68,21.38
460171.88,28.8,15.74,341592.14,21.38
460017.48,28.81,15.74,341716.14,21.4
460298.93,28.84,15.77,341602.99,21.4
460163.83,28.84,15.78,341556.56,21.41
459702.47,28.83,15.77,340966.56,21.38
459541.64,28.84,15.77,341031.86,21.4
