ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
295866.54,17.15,11.98,250868.86,14.54
296003.36,17.17,11.99,250865.94,14.55
295640.92,17.15,11.98,250576.93,14.54
295483.82,17.14,11.97,250418.15,14.53
295432.1,17.15,11.98,250416.69,14.54
295380.37,17.16,11.98,250426.61,14.55
295751.09,17.18,12.01,251045.53,14.59
295699.37,17.19,12.02,251045.53,14.59
295647.64,17.2,12.02,251045.53,14.6
295798.32,17.21,12.04,250686.17,14.59
295639.77,17.21,12.03,250531.31,14.58
295277.32,17.19,12.02,250144.0,14.56
295304.48,17.2,12.03,250060.94,14.56
295441.31,17.22,12.04,250060.94,14.57
295389.59,17.22,12.05,250072.67,14.58
295760.3,17.25,12.08,250065.14,14.58
296032.71,17.27,12.1,250070.84,14.59
295618.92,17.33,12.16,250070.84,14.66
295567.19,17.33,12.16,250942.91,14.72
295839.6,17.36,12.18,251280.92,14.74
295474.28,17.34,12.17,250983.92,14.73
295474.28,17.34,12.17,250963.85,14.73
295422.56,17.35,12.18,250963.85,14.74
295370.83,17.36,12.18,250963.85,14.75
295046.7,17.34,12.17,250649.21,14.73
294994.98,17.35,12.17,250649.21,14.74
294943.25,17.35,12.18,250650.8,14.75
295313.97,17.38,12.21,250649.95,14.75
295262.25,17.39,12.22,250649.21,14.76
295210.52,17.39,12.22,251053.54,14.79
295158.8,17.4,12.23,251060.21,14.8
294796.36,17.39,12.21,250709.21,14.79
295175.05,17.41,12.24,250245.19,14.76
294855.05,17.4,12.22,249925.19,14.75
294581.11,17.38,12.21,249622.21,14.73
294446.01,17.39,12.21,249177.66,14.71
294473.17,17.4,12.22,249049.92,14.71
294609.99,17.41,12.24,249172.54,14.73
294882.4,17.44,12.26,249408.97,14.75
295033.07,17.45,12.28,249049.61,14.73
294873.13,17.45,12.28,248783.36,14.73
294821.41,17.46,12.29,248783.36,14.73
294407.62,17.52,12.35,248783.36,14.8
294190.93,17.51,12.34,248709.61,14.8
294139.2,17.52,12.35,248709.61,14.81
294411.61,17.54,12.37,248734.19,14.82
294117.48,17.53,12.36,248479.69,14.81
294117.48,17.53,12.36,248500.14,14.81
294065.76,17.54,12.36,248495.17,14.82
294202.58,17.55,12.38,248480.08,14.82
294150.86,17.56,12.39,248510.73,14.83
294111.0,17.57,12.39,249120.46,14.88
294235.96,17.58,12.41,249168.92,14.89
294621.53,17.61,12.44,248355.95,14.85
294992.25,17.64,12.47,248485.13,14.86
294941.23,17.65,12.47,248661.36,14.88
294797.15,17.65,12.48,248375.31,14.87
294477.15,17.63,12.46,248055.31,14.85
294157.15,17.62,12.44,247735.31,14.84
294293.98,17.63,12.46,248029.68,14.86
294242.25,17.64,12.47,248029.68,14.87
294239.85,17.65,12.48,248911.41,14.93
294188.13,17.66,12.49,248911.41,14.94
294324.95,17.68,12.5,248914.16,14.95
294461.78,17.69,12.52,248912.21,14.96
294410.06,17.7,12.53,248911.41,14.97
294358.33,17.71,12.54,249267.46,15.0
294495.16,17.73,12.55,249509.58,15.02
294495.16,17.73,12.55,249494.39,15.02
294132.71,17.71,12.54,249205.08,15.0
294269.54,17.73,12.55,249321.8,15.02
294406.37,17.74,12.57,249321.8,15.03
294543.19,17.76,12.59,249321.8,15.03
294543.19,17.76,12.59,249317.1,15.03
294491.47,17.77,12.59,249317.1,15.04
294628.29,17.78,12.61,249320.99,15.05
294999.01,17.81,12.64,249319.26,15.05
294947.29,17.82,12.65,249317.1,15.06
294584.85,17.8,12.63,249917.51,15.1
294963.53,17.83,12.66,249752.65,15.1
294941.42,17.84,12.67,250430.71,15.15
294941.42,17.84,12.67,250446.78,15.15
295312.14,17.87,12.69,250446.78,15.15
295260.41,17.87,12.7,250446.78,15.16
295208.69,17.88,12.71,250464.93,15.17
295594.26,17.91,12.74,251545.25,15.24
295542.53,17.92,12.75,251560.33,15.25
295526.42,17.93,12.76,251627.68,15.27
295474.7,17.94,12.76,251562.68,15.27
295612.23,17.95,12.78,251232.43,15.26
295560.51,17.96,12.79,251184.32,15.27
295416.43,17.96,12.79,250915.04,15.26
295364.71,17.97,12.8,250911.8,15.27
295312.98,17.98,12.81,250801.94,15.27
295312.98,17.98,12.81,250801.94,15.27
295261.26,17.99,12.82,250801.94,15.28
295386.21,18.0,12.83,252027.89,15.36
295748.37,18.03,12.86,252027.89,15.37
296119.09,18.06,12.89,252033.22,15.37
296067.36,18.07,12.9,252028.7,15.38
296015.64,18.08,12.9,252028.43,15.39
295629.96,18.06,12.88,251614.82,15.37
295578.24,18.07,12.89,252396.59,15.43
295443.14,18.07,12.9,251691.85,15.39
295439.32,18.08,12.91,251839.81,15.41
295742.37,18.1,12.93,252146.3,15.44
295582.58,18.11,12.93,251839.48,15.43
295530.85,18.11,12.94,251839.48,15.44
295239.59,18.1,12.93,251548.22,15.42
295039.78,18.09,12.92,251360.27,15.41
294988.06,18.1,12.93,251360.27,15.42
294936.33,18.11,12.93,251361.89,15.43
294884.61,18.11,12.94,251360.31,15.44
294832.89,18.12,12.95,251360.27,15.45
294969.71,18.14,12.97,251597.69,15.47
294917.99,18.15,12.97,251440.5,15.47
294866.26,18.15,12.98,251546.78,15.49
295003.09,18.17,13.0,251669.4,15.5
294951.37,18.18,13.01,251612.4,15.51
294899.64,18.19,13.02,251547.4,15.51
295036.47,18.21,13.03,251685.47,15.53
294984.74,18.21,13.04,251685.47,15.54
294933.02,18.22,13.05,251685.47,15.55
294933.02,18.22,13.05,251685.47,15.55
294824.47,18.22,13.04,251577.15,15.54
294772.74,18.22,13.05,251604.2,15.56
294721.02,18.23,13.06,251578.53,15.56
294669.3,18.24,13.07,251583.27,15.57
294617.57,18.25,13.08,251796.84,15.6
294754.4,18.27,13.09,251854.11,15.61
294702.67,18.27,13.1,251759.44,15.61
294839.5,18.29,13.12,251759.44,15.62
295210.22,18.32,13.15,251759.44,15.62
295158.49,18.33,13.16,251761.31,15.63
295106.77,18.34,13.16,251760.91,15.64
295055.05,18.35,13.17,251766.04,15.65
295003.32,18.35,13.18,252136.9,15.69
295003.32,18.35,13.18,252136.9,15.69
295275.73,18.38,13.21,252287.38,15.7
295637.88,18.41,13.23,253157.95,15.76
295224.09,18.47,13.3,253157.95,15.84
295172.36,18.48,13.31,253154.71,15.85
295172.36,18.48,13.31,253154.71,15.85
295323.04,18.5,13.33,252795.35,15.84
295163.1,18.5,13.33,252529.1,15.83
295111.38,18.51,13.34,252419.24,15.83
295248.2,18.53,13.36,252419.24,15.84
294954.07,18.51,13.34,252128.52,15.83
294902.35,18.52,13.35,252128.52,15.84
294850.62,18.53,13.36,252128.52,15.85
294747.17,18.55,13.37,252140.0,15.87
294884.0,18.56,13.39,252128.52,15.87
294832.28,18.57,13.4,252621.25,15.91
294780.55,18.58,13.41,252503.56,15.92
294728.83,18.59,13.42,252503.56,15.93
294677.1,18.6,13.43,252503.56,15.94
294472.97,18.59,13.42,252084.41,15.91
294421.25,18.6,13.42,252084.41,15.92
294058.81,18.58,13.41,251901.68,15.92
294007.08,18.59,13.42,251901.78,15.93
293816.09,18.58,13.41,251686.59,15.91
293816.09,18.58,13.41,251686.59,15.91
293764.36,18.59,13.41,251686.49,15.92
293764.36,18.59,13.41,251700.87,15.93
293712.64,18.6,13.42,251740.36,15.94
293660.91,18.6,13.43,251700.87,15.95
293660.91,18.6,13.43,251700.87,15.95
294031.63,18.63,13.46,252142.49,15.98
293802.63,18.62,13.45,251915.72,15.97
293750.91,18.63,13.46,251895.4,15.98
293615.8,18.63,13.46,251206.91,15.94
293642.96,18.65,13.47,251079.4,15.94
293591.24,18.65,13.48,250986.62,15.95
293369.81,18.64,13.47,250775.19,15.94
293007.37,18.63,13.45,250393.57,15.92
292955.64,18.63,13.46,250393.57,15.93
292955.64,18.63,13.46,250393.57,15.93
293326.36,18.66,13.49,250393.57,15.93
293326.36,18.66,13.49,250393.57,15.93
293477.04,18.68,13.51,250034.2,15.92
293318.49,18.67,13.5,249877.61,15.91
293157.09,18.68,13.5,249609.92,15.9
292998.54,18.67,13.49,249452.06,15.89
293270.95,18.69,13.52,249477.18,15.9
293219.23,18.7,13.53,249489.45,15.91
293356.05,18.72,13.55,249465.31,15.92
293492.88,18.74,13.57,249469.92,15.93
293130.44,18.72,13.55,249452.06,15.93
293090.58,18.73,13.56,250279.29,15.99
293030.55,18.74,13.57,250191.7,16.0
292978.83,18.75,13.57,250191.7,16.01
292927.1,18.76,13.58,250191.7,16.02
292875.38,18.76,13.59,250249.53,16.03
292823.65,18.77,13.6,250198.81,16.04
292771.93,18.78,13.61,250191.7,16.05
292743.95,18.79,13.62,250905.01,16.11
293114.67,18.82,13.65,251019.95,16.12
293062.94,18.83,13.66,251186.93,16.14
293011.22,18.84,13.67,251073.83,16.14
292959.49,18.85,13.68,251073.83,16.15
293096.32,18.87,13.69,251073.83,16.16
292891.53,18.86,13.68,250894.18,16.15
292839.8,18.86,13.69,250894.18,16.16
292788.08,18.87,13.7,250900.95,16.17
292736.35,18.88,13.71,250903.38,16.18
292363.91,18.86,13.69,250558.35,16.17
292357.55,18.88,13.7,250045.62,16.14
292305.83,18.88,13.71,250043.14,16.15
292185.0,18.89,13.72,249842.56,16.15
292157.02,18.9,13.73,249988.83,16.17
292105.29,18.91,13.74,249988.83,16.18
292105.29,18.91,13.74,249988.83,16.18
292053.57,18.92,13.74,249988.83,16.19
292053.57,18.92,13.74,249996.36,16.19
292001.84,18.93,13.75,249996.36,16.2
291950.12,18.94,13.76,250019.14,16.22
292320.84,18.96,13.79,250022.11,16.22
292269.11,18.97,13.8,250039.79,16.23
292269.11,18.97,13.8,250034.89,16.23
291930.41,18.96,13.79,250762.37,16.28
291866.82,18.97,13.79,250961.06,16.31
291822.08,18.97,13.79,250724.66,16.3
291758.48,18.98,13.8,250556.27,16.3
291706.76,18.98,13.81,250556.27,16.31
291655.03,18.99,13.82,250556.27,16.32
291655.03,18.99,13.82,250556.27,16.32
291791.86,19.01,13.84,250556.27,16.33
291740.14,19.02,13.85,250640.91,16.34
292193.51,19.05,13.88,250557.92,16.34
292141.79,19.06,13.89,251454.7,16.41
292137.97,19.08,13.9,251161.01,16.4
292028.02,19.07,13.9,250790.44,16.38
291870.29,19.07,13.9,251089.26,16.41
292178.31,19.1,13.93,251290.28,16.43
292315.14,19.12,13.95,251412.89,16.45
292263.42,19.13,13.96,251363.35,16.45
292400.24,19.15,13.98,251363.35,16.46
292537.07,19.17,14.0,251363.35,16.47
292485.34,19.18,14.01,251363.35,16.48
292433.62,19.19,14.02,251364.31,16.49
292381.9,19.2,14.02,251363.35,16.5
292330.17,19.21,14.03,251367.88,16.51
292467.0,19.23,14.05,252020.3,16.57
292415.27,19.23,14.06,251907.41,16.57
292363.55,19.24,14.07,251907.41,16.58
292311.82,19.25,14.08,251907.41,16.59
292260.1,19.26,14.09,251907.41,16.6
292208.38,19.27,14.1,251917.05,16.61
292156.65,19.28,14.11,251908.93,16.62
292293.48,19.3,14.13,251907.41,16.63
292430.3,19.32,14.15,251907.41,16.64
292378.58,19.33,14.16,252285.49,16.68
292220.03,19.32,14.15,252128.9,16.67
292168.31,19.33,14.16,252128.9,16.68
292116.58,19.34,14.17,252128.9,16.69
292064.86,19.35,14.18,252136.87,16.7
292013.13,19.36,14.19,252130.87,16.71
292149.96,19.38,14.21,252128.95,16.72
292098.23,19.39,14.21,252402.94,16.75
291963.13,19.39,14.22,252017.42,16.74
292178.83,19.41,14.24,252049.42,16.75
292127.1,19.42,14.25,251847.88,16.74
292497.82,19.45,14.28,252410.65,16.79
292446.1,19.46,14.29,252298.41,16.79
292582.92,19.48,14.31,252484.61,16.81
292545.05,19.49,14.32,251920.12,16.79
292383.66,19.49,14.32,251669.0,16.78
292534.33,19.52,14.34,251309.64,16.77
292561.49,19.53,14.36,251226.57,16.77
292698.32,19.55,14.38,251349.19,16.79
292335.88,19.53,14.36,250962.02,16.77
292284.15,19.54,14.37,250905.02,16.77
292284.15,19.54,14.37,250912.22,16.77
292232.43,19.55,14.38,250799.12,16.78
292025.53,19.59,14.41,250802.18,16.82
292009.42,19.6,14.43,251031.55,16.85
291957.7,19.61,14.44,251031.55,16.86
292328.42,19.64,14.47,251031.99,16.87
292276.69,19.65,14.48,251028.81,16.88
291914.25,19.63,14.46,251428.67,16.91
291874.4,19.64,14.47,251062.67,16.9
291999.35,19.66,14.49,251276.5,16.92
291947.63,19.67,14.5,251273.07,16.93
291895.9,19.68,14.51,251162.85,16.93
292032.73,19.7,14.53,251116.49,16.94
292395.48,19.73,14.56,251444.96,16.97
292532.3,19.75,14.58,251655.1,16.99
292480.58,19.76,14.59,251783.4,17.01
292617.4,19.78,14.61,251783.4,17.02
292553.81,19.79,14.62,251467.14,17.01
292365.27,19.78,14.61,251319.3,17.0
292502.1,19.8,14.63,251319.3,17.01
292137.62,19.78,14.61,251064.6,17.0
292085.9,19.79,14.62,251064.6,17.01
292034.18,19.8,14.63,251066.6,17.02
291982.45,19.81,14.64,251065.91,17.04
291954.89,19.82,14.65,250592.08,17.02
291855.26,19.83,14.66,250425.42,17.02
291559.66,19.81,14.64,250122.44,17.0
291507.93,19.82,14.65,250122.91,17.01
291456.21,19.83,14.66,250609.91,17.06
291593.03,19.86,14.68,250665.19,17.07
291541.31,19.87,14.69,250665.19,17.08
291489.59,19.88,14.7,250665.19,17.09
291626.41,19.9,14.72,250665.19,17.1
291574.69,19.91,14.73,250665.19,17.11
291847.09,19.93,14.76,250669.53,17.12
291795.37,19.94,14.77,251210.73,17.17
291795.37,19.94,14.77,251243.94,17.17
292180.94,19.98,14.81,250561.16,17.13
292563.53,20.01,14.84,250877.39,17.16
292511.8,20.02,14.85,250764.29,17.16
292415.78,20.02,14.84,250044.01,17.12
292566.46,20.04,14.87,250767.22,17.18
292439.43,20.04,14.87,250493.4,17.17
292387.71,20.05,14.88,250493.4,17.18
292495.02,20.07,14.89,250468.48,17.18
292150.22,20.05,14.88,250400.83,17.19
292098.49,20.07,14.89,250400.83,17.2
292469.21,20.1,14.92,250400.83,17.21
292417.49,20.11,14.93,250407.49,17.22
292365.76,20.12,14.95,250401.98,17.23
292314.04,20.13,14.96,250400.83,17.24
292050.38,20.11,14.94,250474.23,17.25
291998.65,20.13,14.95,250409.79,17.26
291946.93,20.14,14.96,250416.9,17.27
291895.2,20.15,14.97,250558.78,17.29
291895.2,20.15,14.97,250556.1,17.29
292032.03,20.17,14.99,250556.1,17.3
291980.31,20.18,15.0,250556.1,17.31
292117.13,20.2,15.03,250556.1,17.32
292495.82,20.23,15.06,250557.62,17.33
292201.69,20.21,15.04,250254.83,17.31
292338.52,20.24,15.06,250253.51,17.32
292286.79,20.25,15.07,250253.31,17.33
292235.07,20.26,15.08,251069.73,17.4
292183.34,20.27,15.09,251214.15,17.42
291822.93,20.25,15.08,250864.18,17.41
291771.21,20.26,15.09,250799.18,17.41
291771.21,20.26,15.09,250799.18,17.41
291719.48,20.27,15.1,250751.08,17.42
291856.31,20.29,15.12,250751.08,17.43
291747.76,20.28,15.11,250642.76,17.43
291747.76,20.28,15.11,250642.76,17.43
292109.91,20.32,15.14,250642.76,17.43
292058.19,20.33,15.16,250643.21,17.44
292195.01,20.35,15.18,250643.25,17.45
292143.29,20.36,15.19,250642.76,17.47
292091.57,20.37,15.2,250642.76,17.48
292462.28,20.4,15.23,251710.15,17.56
292410.56,20.41,15.24,251785.9,17.58
292048.12,20.39,15.22,251436.54,17.56
291996.39,20.4,15.23,251371.54,17.57
291837.84,20.4,15.22,251217.3,17.56
291786.12,20.41,15.23,251169.2,17.57
291734.4,20.42,15.24,251169.2,17.58
291537.5,20.41,15.23,251032.79,17.57
291485.78,20.42,15.25,251032.79,17.58
291923.11,20.45,15.28,251057.49,17.59
291871.39,20.46,15.29,251057.42,17.6
291682.73,20.46,15.28,251038.45,17.61
291631.01,20.47,15.29,251509.92,17.65
291603.03,20.48,15.31,251444.56,17.66
291973.75,20.51,15.34,251559.5,17.67
292124.42,20.53,15.36,251200.14,17.66
292151.58,20.55,15.37,251117.08,17.66
291937.5,20.54,15.36,250899.71,17.65
291885.77,20.55,15.37,251066.69,17.67
291834.05,20.56,15.38,251066.69,17.69
292106.46,20.59,15.41,251066.69,17.69
292100.1,20.6,15.43,251203.73,17.72
291737.65,20.58,15.41,250868.71,17.7
291580.55,20.57,15.4,250709.93,17.69
291459.72,20.58,15.41,250461.51,17.68
291408.0,20.59,15.42,250477.88,17.7
291356.27,20.6,15.43,250488.59,17.71
291304.55,20.61,15.44,250468.29,17.72
291252.83,20.62,15.45,251043.56,17.77
291201.1,20.63,15.46,250930.46,17.78
291149.38,20.64,15.47,250930.46,17.79
291520.1,20.68,15.5,250930.46,17.8
291468.37,20.69,15.52,250930.46,17.81
291428.52,20.7,15.53,250685.91,17.81
291260.43,20.69,15.52,250417.58,17.79
291160.79,20.7,15.53,250468.41,17.81
291109.07,20.71,15.54,250468.41,17.82
291057.34,20.72,15.55,250485.46,17.83
291005.62,20.73,15.56,250497.76,17.85
290643.18,20.71,15.54,250560.75,17.86
290780.0,20.73,15.56,250500.3,17.86
290728.28,20.75,15.57,250500.3,17.88
290676.56,20.76,15.58,250500.3,17.89
290624.83,20.77,15.6,250500.3,17.9
290573.11,20.78,15.61,250561.99,17.92
290521.38,20.79,15.62,250580.25,17.93
290493.4,20.8,15.63,250551.74,17.94
290642.1,20.83,15.65,251105.8,17.99
290642.1,20.83,15.65,251105.8,17.99
290578.5,20.84,15.66,250951.96,18.0
290526.78,20.85,15.68,250951.96,18.01
290475.06,20.86,15.69,250951.96,18.02
290423.33,20.87,15.7,250951.96,18.03
290802.02,20.9,15.73,251048.27,18.05
290750.3,20.92,15.74,251221.61,18.07
290698.57,20.93,15.75,251117.67,18.08
290847.27,20.95,15.78,250996.45,18.08
290783.67,20.96,15.79,251599.46,18.14
290423.26,20.94,15.77,251209.97,18.11
290371.54,20.95,15.78,251209.97,18.13
290319.81,20.96,15.79,251209.97,18.14
290161.26,20.96,15.78,251055.11,18.13
290133.7,20.97,15.8,251240.62,18.16
290222.62,20.99,15.81,251186.93,18.16
290184.75,21.0,15.83,250622.44,18.14
290133.02,21.01,15.84,250666.77,18.15
289971.63,21.01,15.84,250415.65,18.15
290108.46,21.04,15.86,250377.97,18.16
290108.46,21.04,15.86,250377.97,18.16
290056.73,21.05,15.88,250382.2,18.17
290005.01,21.06,15.89,250509.66,18.19
289953.29,21.07,15.9,250634.3,18.21
289901.56,21.08,15.91,250554.58,18.22
290173.97,21.11,15.94,250618.48,18.23
290122.24,21.12,15.95,250766.77,18.26
290492.96,21.16,15.99,250766.77,18.27
290120.52,21.14,15.97,250766.97,18.27
290068.8,21.15,15.98,250766.77,18.28
290017.07,21.16,15.99,250766.77,18.3
290153.9,21.18,16.01,250766.77,18.31
290102.17,21.2,16.02,250969.52,18.34
290050.45,21.21,16.04,250793.99,18.34
289998.73,21.22,16.05,251126.19,18.38
289947.0,21.23,16.06,251002.46,18.38
289895.28,21.24,16.07,251002.46,18.39
289895.28,21.24,16.07,251002.46,18.39
290032.1,21.27,16.09,251002.46,18.4
289827.97,21.25,16.08,250797.17,18.39
289964.8,21.28,16.11,250797.17,18.4
289913.07,21.29,16.12,250797.17,18.42
290291.76,21.32,16.15,250799.61,18.42
290240.04,21.34,16.16,250797.19,18.44
290188.31,21.35,16.18,251514.06,18.5
290550.47,21.38,16.21,251837.26,18.53
290498.74,21.4,16.22,251837.26,18.55
290138.33,21.38,16.2,251670.37,18.54
290591.71,21.41,16.24,251670.37,18.55
290539.98,21.43,16.25,251695.71,18.56
290488.26,21.44,16.27,251714.25,18.58
290436.53,21.45,16.28,251740.11,18.59
290573.36,21.47,16.3,251683.59,18.6
290533.51,21.49,16.31,252428.89,18.67
290397.84,21.48,16.31,252119.53,18.65
290301.87,21.49,16.32,252203.35,18.67
290301.87,21.49,16.32,252203.35,18.67
290574.27,21.52,16.35,252203.35,18.68
290522.55,21.53,16.36,252203.35,18.69
290238.67,21.52,16.34,251889.59,18.67
290080.12,21.51,16.34,251733.0,18.66
289784.52,21.49,16.32,251430.01,18.65
289732.79,21.5,16.33,251450.73,18.66
289528.66,21.49,16.32,251431.83,18.66
289899.38,21.53,16.35,251430.01,18.67
289546.94,21.51,16.34,251668.68,18.69
289495.21,21.52,16.35,251525.57,18.7
289467.23,21.53,16.36,252141.79,18.76
289592.19,21.56,16.38,251956.2,18.75
289717.14,21.58,16.41,251976.89,18.77
290170.52,21.62,16.44,252103.44,18.78
290118.79,21.63,16.46,252338.53,18.81
290067.07,21.64,16.47,252338.53,18.83
289895.36,21.63,16.46,252199.83,18.82
289843.64,21.65,16.47,252199.83,18.84
289791.91,21.66,16.49,252199.83,18.85
289633.36,21.65,16.48,252041.97,18.84
289770.19,21.67,16.5,252061.91,18.85
290148.88,21.71,16.54,252045.43,18.86
290285.7,21.73,16.56,252048.79,18.87
290422.53,21.76,16.58,252059.83,18.88
290370.8,21.77,16.6,253035.52,18.97
290507.63,21.79,16.62,253035.52,18.98
290455.91,21.8,16.63,253035.52,18.99
290404.18,21.82,16.64,253041.45,19.01
290404.18,21.82,16.64,253041.45,19.01
290352.46,21.83,16.66,253046.39,19.02
290300.73,21.84,16.67,253041.95,19.04
290437.56,21.87,16.69,253035.52,19.05
290077.15,21.85,16.67,252652.84,19.03
290213.97,21.87,16.7,253308.03,19.09
290162.25,21.88,16.71,253196.91,19.09
289868.86,21.87,16.69,252900.86,19.08
290247.55,21.9,16.73,252900.86,19.08
289887.13,21.88,16.71,252900.86,19.09
289835.41,21.89,16.72,252902.52,19.1
289783.68,21.91,16.73,252900.9,19.12
289731.96,21.92,16.75,252901.41,19.13
290102.68,21.96,16.78,252969.93,19.15
290050.95,21.97,16.8,252940.18,19.16
289999.23,21.98,16.81,252901.09,19.17
289648.66,21.96,16.79,253199.71,19.2
290007.51,22.0,16.83,253408.55,19.22
290408.48,22.04,16.87,254854.87,19.34
290356.75,22.05,16.88,254825.38,19.35
290356.75,22.05,16.88,254853.28,19.35
290142.71,22.04,16.87,254684.38,19.35
290090.99,22.05,16.88,254600.76,19.35
290039.26,22.07,16.89,254571.27,19.37
289987.54,22.08,16.91,254487.66,19.38
290259.94,22.11,16.94,254487.66,19.38
290208.22,22.12,16.95,254487.66,19.4
289914.09,22.11,16.93,254501.38,19.41
290050.91,22.13,16.96,254488.98,19.42
290429.6,22.17,16.99,254487.66,19.42
290069.19,22.15,16.97,254637.11,19.44
290017.47,22.16,16.99,255155.78,19.5
289860.37,22.15,16.98,254997.0,19.49
289808.64,22.16,16.99,254997.0,19.5
289945.47,22.19,17.02,254709.49,19.49
289945.47,22.19,17.02,254709.49,19.49
289893.74,22.2,17.03,254709.49,19.51
290042.44,22.23,17.05,254732.6,19.52
289990.72,22.24,17.07,254779.54,19.54
290115.67,22.26,17.09,255196.68,19.58
290252.5,22.29,17.11,255162.0,19.59
290200.77,22.3,17.13,255154.37,19.61
290571.49,22.34,17.16,255187.42,19.62
290232.79,22.32,17.15,256082.02,19.69
290611.48,22.36,17.18,256064.54,19.7
290559.76,22.37,17.2,256063.09,19.71
290508.03,22.38,17.21,256407.57,19.75
290644.86,22.41,17.23,256228.95,19.75
290644.86,22.41,17.23,256228.95,19.75
290781.68,22.43,17.26,256132.41,19.76
290729.96,22.44,17.27,256064.43,19.77
290519.55,22.43,17.26,255854.02,19.76
290182.88,22.41,17.24,256851.82,19.84
290319.71,22.44,17.27,256851.82,19.85
290267.98,22.45,17.28,256851.82,19.87
290240.43,22.47,17.29,256365.58,19.85
290140.79,22.48,17.3,256299.25,19.86
290089.07,22.49,17.32,256299.3,19.87
290037.35,22.5,17.33,256299.25,19.89
289985.62,22.52,17.34,256299.25,19.9
290258.03,22.55,17.38,256715.01,19.94
290628.75,22.59,17.41,256923.2,19.97
290577.02,22.6,17.43,257111.58,20.0
290525.3,22.61,17.44,257111.58,20.01
290473.57,22.63,17.46,257111.58,20.03
290421.85,22.64,17.47,257111.58,20.04
290370.13,22.65,17.48,257126.53,20.06
290318.4,22.67,17.5,257115.94,20.08
289955.96,22.65,17.48,256883.0,20.07
289927.98,22.66,17.49,256930.09,20.08
290298.7,22.7,17.53,257059.27,20.1
290246.97,22.72,17.54,257212.02,20.13
290183.38,22.73,17.56,257342.67,20.16
290119.78,22.74,17.57,257160.58,20.16
290068.06,22.75,17.58,257160.58,20.17
290016.33,22.77,17.6,257160.58,20.19
289964.61,22.78,17.61,257160.58,20.2
289602.17,22.76,17.59,256825.55,20.19
289550.44,22.78,17.6,256906.98,20.21
289498.72,22.79,17.62,256924.31,20.23
289470.74,22.81,17.63,256876.99,20.24
289407.14,22.82,17.65,257011.92,20.26
289343.55,22.83,17.66,256825.55,20.27
289139.41,22.82,17.65,256613.33,20.25
289087.69,22.83,17.66,256613.33,20.27
289458.41,22.87,17.7,256613.33,20.28
289299.86,22.86,17.69,256455.01,20.27
289248.13,22.88,17.7,256455.01,20.28
289248.13,22.88,17.7,256455.01,20.28
289196.41,22.89,17.72,256455.9,20.3
289144.69,22.9,17.73,256455.01,20.31
289506.84,22.94,17.77,256867.58,20.36
289455.12,22.96,17.78,256889.69,20.37
289591.94,22.98,17.81,257327.05,20.42
289540.22,23.0,17.82,257327.05,20.44
289488.49,23.01,17.84,257327.05,20.45
289126.05,22.99,17.82,257127.62,20.45
288890.8,22.98,17.8,256883.37,20.43
288839.08,22.99,17.82,256889.23,20.45
288787.35,23.0,17.83,256884.15,20.46
288924.18,23.03,17.86,256883.37,20.48
288872.45,23.04,17.87,256883.37,20.49
289325.83,23.09,17.91,257457.36,20.54
289274.1,23.1,17.93,257551.47,20.57
288799.01,23.08,17.9,257101.48,20.54
288935.83,23.1,17.93,256708.2,20.52
289072.66,23.13,17.95,256520.31,20.52
289221.35,23.15,17.98,256414.48,20.53
289221.35,23.15,17.98,256421.97,20.53
289157.76,23.17,17.99,256950.34,20.59
289294.58,23.19,18.02,257072.96,20.61
289431.41,23.22,18.05,257194.69,20.63
289824.47,23.26,18.09,256674.63,20.6
289772.74,23.28,18.1,256671.39,20.62
290151.43,23.32,18.14,257012.57,20.65
290008.27,23.32,18.15,257207.93,20.68
289647.86,23.3,18.13,256826.89,20.66
289449.4,23.29,18.12,256616.37,20.65
289397.67,23.31,18.13,256616.37,20.67
289345.95,23.32,18.15,256616.37,20.68
289190.45,23.31,18.14,256457.59,20.67
289561.17,23.35,18.18,256475.94,20.68
289198.73,23.33,18.16,256482.8,20.69
289147.0,23.34,18.17,256513.82,20.71
289283.83,23.37,18.2,257499.85,20.8
289232.11,23.38,18.21,257499.85,20.82
289180.38,23.4,18.23,257499.85,20.84
289551.1,23.44,18.27,257534.38,20.85
289499.38,23.45,18.28,257549.64,20.86
289367.65,23.45,18.27,257516.13,20.87
289339.67,23.46,18.29,256531.74,20.8
289710.38,23.5,18.33,256579.89,20.81
289595.07,23.51,18.34,255790.15,20.77
