ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652117.34,99.37
655307.55,99.86,86.26,652139.43,99.37
655307.55,99.86,86.26,652121.19,99.37
655307.55,99.86,86.26,652121.19,99.37
655307.55,99.86,86.26,652121.19,99.37
655307.55,99.86,86.26,652141.24,99.37
655307.55,99.86,86.26,652141.24,99.37
655307.55,99.86,86.26,652142.93,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652167.79,99.38
655309.9,99.86,86.26,652167.79,99.38
655309.9,99.86,86.26,652167.79,99.38
655309.9,99.86,86.26,652167.79,99.38
655309.9,99.86,86.26,652167.79,99.38
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652145.52,99.37
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655309.9,99.86,86.26,652169.21,99.38
655310.66,99.86,86.26,652172.11,99.38
655310.66,99.86,86.26,652172.11,99.38
655310.66,99.86,86.26,652172.11,99.38
655310.66,99.86,86.26,652172.11,99.38
655310.66,99.86,86.26,652172.11,99.38
655153.01,99.86,86.26,652061.32,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651877.43,99.38
654994.6,99.86,86.26,651877.43,99.38
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651902.91,99.39
654994.6,99.86,86.26,651877.43,99.38
654994.6,99.86,86.26,651877.43,99.38
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651905.05,99.39
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651891.74,99.38
654994.6,99.86,86.26,651869.74,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654994.6,99.86,86.26,651894.55,99.38
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654996.95,99.86,86.26,651912.88,99.39
654889.3,99.86,86.26,651806.24,99.39
654889.3,99.86,86.26,651806.24,99.39
654889.3,99.86,86.26,651806.24,99.39
654889.3,99.86,86.26,651806.24,99.39
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651695.45,99.4
654731.64,99.86,86.26,651669.97,99.39
654731.64,99.86,86.26,651669.97,99.39
654731.64,99.86,86.26,651669.97,99.39
654731.64,99.86,86.26,651695.63,99.4
654731.64,99.86,86.26,651695.63,99.4
654731.64,99.86,86.26,651695.63,99.4
654731.64,99.86,86.26,651672.37,99.39
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651699.54,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651694.64,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654731.64,99.86,86.26,651716.65,99.4
654683.99,99.86,86.26,651674.6,99.4
654683.99,99.86,86.26,651674.6,99.4
654683.99,99.86,86.26,651674.6,99.4
654683.99,99.86,86.26,651674.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651674.87,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651652.6,99.4
654683.99,99.86,86.26,651678.4,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651679.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.56,99.4
654684.75,99.86,86.26,651679.52,99.4
654684.75,99.86,86.26,651679.52,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651680.12,99.4
654684.75,99.86,86.26,651680.12,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654684.75,99.86,86.26,651657.19,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654687.1,99.86,86.26,651685.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651657.64,99.4
654637.1,99.86,86.26,651635.37,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654637.1,99.86,86.26,651659.29,99.4
654639.45,99.86,86.26,651663.56,99.41
654639.45,99.86,86.26,651663.56,99.41
654639.45,99.86,86.26,651663.56,99.41
654639.45,99.86,86.26,651663.56,99.41
654639.45,99.86,86.26,651685.82,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651670.65,99.41
654639.45,99.86,86.26,651689.15,99.41
654639.45,99.86,86.26,651689.15,99.41
654639.45,99.86,86.26,651711.41,99.41
654639.45,99.86,86.26,651711.41,99.41
654639.45,99.86,86.26,651711.41,99.41
654639.45,99.86,86.26,651711.41,99.41
654639.45,99.86,86.26,651711.41,99.41
654639.45,99.86,86.26,651711.41,99.41
654641.8,99.86,86.26,651714.0,99.41
654641.8,99.86,86.26,651714.0,99.41
654641.8,99.86,86.26,651691.74,99.41
654641.8,99.86,86.26,651691.74,99.41
654641.8,99.86,86.26,651691.74,99.41
654641.8,99.86,86.26,651691.74,99.41
654641.8,99.86,86.26,651715.65,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654641.8,99.86,86.26,651701.74,99.41
654644.14,99.86,86.26,651719.92,99.41
654644.14,99.86,86.26,651719.92,99.41
654644.14,99.86,86.26,651719.92,99.41
654644.14,99.86,86.26,651693.28,99.41
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654486.49,99.86,86.26,651567.4,99.42
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651247.4,99.41
654166.49,99.86,86.26,651209.0,99.41
654166.49,99.86,86.26,651209.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650559.0,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650599.63,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650570.95,99.41
653516.49,99.86,86.26,650603.76,99.42
653516.49,99.86,86.26,650603.76,99.42
653516.49,99.86,86.26,650603.76,99.42
653516.49,99.86,86.26,650603.76,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
653518.84,99.86,86.26,650606.47,99.42
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652518.84,99.86,86.26,649606.47,99.41
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649495.67,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649470.2,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649500.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652361.19,99.86,86.26,649478.11,99.42
652041.19,99.86,86.26,649158.11,99.42
651882.78,99.86,86.27,648999.7,99.42
651882.78,99.86,86.27,648999.7,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,649022.07,99.42
651882.78,99.86,86.27,648999.7,99.42
651882.78,99.86,86.27,648999.7,99.42
651882.78,99.86,86.27,648999.7,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.23,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,649025.53,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651882.78,99.86,86.27,648981.19,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648918.25,99.42
651775.13,99.86,86.27,648918.25,99.42
651775.13,99.86,86.27,648918.25,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
651775.13,99.86,86.27,648873.91,99.42
