ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
798490.57,19.7,9.48,281276.22,6.94
798388.34,19.7,9.48,281276.22,6.94
798474.75,19.71,9.48,281276.22,6.94
798372.53,19.71,9.49,281276.22,6.94
797554.76,19.73,9.5,281276.22,6.96
797452.54,19.73,9.51,281122.7,6.96
797538.95,19.74,9.51,281122.7,6.96
797436.73,19.74,9.52,281206.56,6.96
797334.5,19.74,9.52,281204.99,6.96
797660.45,19.75,9.53,281642.11,6.97
797558.23,19.75,9.53,281635.97,6.98
798837.07,19.78,9.56,282547.82,7.0
798734.84,19.79,9.56,282575.78,7.0
798632.62,19.79,9.57,282539.45,7.0
798530.4,19.79,9.57,282581.49,7.0
798428.18,19.79,9.57,282581.49,7.01
798704.8,19.8,9.58,282616.21,7.01
798602.58,19.81,9.58,282611.98,7.01
798500.36,19.81,9.59,282553.14,7.01
798813.94,19.82,9.6,282556.34,7.01
798813.94,19.82,9.6,282520.33,7.01
798900.35,19.83,9.6,282519.56,7.01
798798.13,19.83,9.61,282517.45,7.01
798302.55,19.82,9.6,281961.58,7.0
798302.55,19.82,9.6,281913.89,7.0
798525.84,19.83,9.61,281983.44,7.0
798423.62,19.83,9.61,282130.1,7.01
798321.39,19.83,9.61,282111.07,7.01
798544.68,19.84,9.62,283866.77,7.05
798442.46,19.84,9.62,283896.77,7.06
798340.24,19.85,9.62,283896.77,7.06
798820.52,19.86,9.64,284797.04,7.08
799134.1,19.87,9.65,284910.13,7.08
799031.87,19.87,9.65,285605.11,7.1
798929.65,19.87,9.65,285506.63,7.1
798827.43,19.88,9.66,285506.61,7.1
798725.21,19.88,9.66,285545.41,7.11
799059.24,19.89,9.67,285545.85,7.11
798957.02,19.89,9.67,285536.77,7.11
798897.72,19.89,9.67,285963.86,7.12
798795.5,19.89,9.67,286768.05,7.14
799129.52,19.91,9.68,286768.05,7.14
799027.3,19.91,9.69,286768.05,7.14
799404.49,19.92,9.7,287112.85,7.15
799302.27,19.92,9.7,287112.85,7.16
798934.1,19.92,9.69,287036.72,7.16
798831.88,19.92,9.7,287036.72,7.16
799055.17,19.93,9.7,287020.5,7.16
798952.95,19.93,9.71,286948.41,7.16
798850.73,19.93,9.71,286948.41,7.16
798748.51,19.93,9.71,286948.41,7.16
798646.29,19.94,9.71,287088.55,7.17
798732.69,19.94,9.72,287104.4,7.17
798819.1,19.95,9.73,287104.4,7.17
798716.88,19.95,9.73,287104.4,7.17
798614.66,19.95,9.73,287104.4,7.17
798701.06,19.96,9.74,287984.66,7.2
798598.84,19.96,9.74,287846.54,7.2
798496.62,19.96,9.74,287882.59,7.2
798496.62,19.96,9.74,287884.61,7.2
798398.01,19.96,9.74,287898.81,7.2
798723.96,19.97,9.75,288392.46,7.21
798799.12,19.98,9.76,287985.1,7.2
798885.53,19.99,9.76,287986.88,7.2
798783.31,19.99,9.77,288057.62,7.21
798577.26,19.99,9.77,287762.22,7.2
798475.04,19.99,9.77,287773.76,7.2
798372.82,19.99,9.77,287770.7,7.21
798763.24,20.01,9.79,287624.85,7.2
798661.02,20.01,9.79,287626.33,7.21
799073.21,20.02,9.8,287630.39,7.21
799073.21,20.02,9.8,287901.12,7.21
798705.04,20.02,9.79,287638.46,7.21
798602.82,20.02,9.8,287641.6,7.21
798689.23,20.02,9.8,287641.15,7.21
798587.01,20.03,9.8,287641.15,7.21
798484.78,20.03,9.81,287622.12,7.21
798571.19,20.04,9.81,288292.46,7.23
798657.6,20.04,9.82,288292.46,7.23
798347.16,20.04,9.82,287842.98,7.22
798741.51,20.05,9.83,288450.44,7.24
798827.91,20.06,9.83,288636.98,7.25
798725.69,20.06,9.84,288636.98,7.25
798725.69,20.06,9.84,288431.44,7.24
798623.47,20.06,9.84,288348.28,7.24
798521.25,20.06,9.84,288400.31,7.25
798419.03,20.07,9.84,288398.57,7.25
798642.31,20.07,9.85,288379.52,7.25
799085.0,20.09,9.86,288377.78,7.25
798982.78,20.09,9.87,288380.53,7.25
799394.97,20.1,9.88,288380.53,7.25
799292.75,20.1,9.88,288418.95,7.25
799190.53,20.11,9.88,289382.48,7.28
799190.53,20.11,9.88,290376.17,7.31
799110.79,20.11,9.89,290357.34,7.31
799008.57,20.11,9.89,290364.12,7.31
799322.15,20.12,9.9,290722.77,7.32
799219.93,20.12,9.9,290718.38,7.32
799117.7,20.13,9.9,290718.38,7.32
799015.48,20.13,9.91,290718.38,7.32
798913.26,20.13,9.91,290718.38,7.33
798811.04,20.13,9.91,290718.38,7.33
798708.82,20.14,9.91,290669.35,7.33
799034.77,20.15,9.93,290666.65,7.33
799121.17,20.15,9.93,290666.65,7.33
799018.95,20.16,9.93,290666.65,7.33
799105.36,20.16,9.94,290666.65,7.33
799431.31,20.17,9.95,290666.65,7.33
799431.31,20.17,9.95,291377.43,7.35
799329.09,20.18,9.95,291373.57,7.35
799642.67,20.19,9.96,290892.09,7.34
799276.42,20.18,9.96,290500.33,7.33
799174.2,20.18,9.96,290466.05,7.34
799260.6,20.19,9.97,290464.94,7.34
799586.55,20.2,9.98,290461.5,7.34
799946.22,20.21,9.99,292216.15,7.38
799946.22,20.21,9.99,293735.12,7.42
799844.0,20.21,9.99,293735.12,7.42
800256.07,20.22,10.0,293737.09,7.42
799889.82,20.22,10.0,293477.18,7.42
800284.17,20.23,10.01,293407.63,7.42
799859.76,20.22,10.0,293454.1,7.42
799946.16,20.23,10.01,293456.92,7.42
799843.94,20.23,10.01,293483.8,7.42
799930.35,20.24,10.01,293483.8,7.42
799828.13,20.24,10.02,293483.8,7.43
799828.13,20.24,10.02,293480.28,7.43
799725.9,20.24,10.02,293480.28,7.43
800051.85,20.25,10.03,293493.57,7.43
799949.63,20.25,10.03,293498.31,7.43
800036.04,20.26,10.04,293490.83,7.43
799933.82,20.26,10.04,293503.22,7.43
799831.6,20.27,10.04,293503.22,7.44
799729.38,20.27,10.05,293503.22,7.44
798911.61,20.29,10.07,293503.22,7.45
798809.39,20.29,10.07,293750.94,7.46
798707.16,20.29,10.07,293750.94,7.46
798604.94,20.3,10.07,293729.82,7.47
798955.39,20.31,10.09,293845.07,7.47
798853.17,20.31,10.09,293925.91,7.47
798633.48,20.31,10.08,293777.55,7.47
798959.43,20.32,10.1,293876.44,7.47
798870.32,20.32,10.1,293186.21,7.46
799196.27,20.33,10.11,293186.21,7.46
799094.05,20.33,10.11,293186.45,7.46
799180.45,20.34,10.12,293187.03,7.46
799078.23,20.34,10.12,293209.0,7.46
798976.01,20.35,10.12,293168.24,7.47
799062.42,20.35,10.13,293137.84,7.47
798857.74,20.35,10.13,292834.96,7.46
799269.93,20.36,10.14,292834.96,7.46
799595.88,20.37,10.15,292859.9,7.46
799682.29,20.38,10.16,292778.25,7.46
799580.07,20.38,10.16,293197.29,7.47
799666.47,20.39,10.17,293199.55,7.48
800060.82,20.4,10.18,293210.3,7.48
800548.66,20.42,10.19,293210.3,7.48
800548.66,20.42,10.19,293248.22,7.48
800446.44,20.42,10.2,293248.22,7.48
800344.22,20.42,10.2,293244.89,7.48
800670.17,20.43,10.21,293244.89,7.48
800946.79,20.44,10.22,293255.78,7.48
800844.57,20.44,10.22,293322.5,7.49
801256.76,20.46,10.23,293325.53,7.49
801109.18,20.46,10.24,294317.51,7.52
801006.96,20.46,10.24,294317.51,7.52
800904.74,20.46,10.24,294651.78,7.53
800802.52,20.47,10.24,294878.88,7.54
800700.29,20.47,10.25,294878.88,7.54
800598.07,20.47,10.25,294875.86,7.54
800484.35,20.48,10.26,295142.11,7.55
800570.75,20.48,10.26,295092.89,7.55
800570.75,20.48,10.26,295092.89,7.55
800896.7,20.5,10.27,295092.67,7.55
800983.11,20.5,10.28,295092.67,7.55
801069.51,20.51,10.29,295092.67,7.55
800967.29,20.51,10.29,295092.67,7.56
800865.07,20.51,10.29,295703.8,7.57
801191.02,20.52,10.3,295699.09,7.58
800373.25,20.55,10.32,295699.09,7.59
800271.03,20.55,10.33,295765.64,7.59
800214.17,20.55,10.33,295678.43,7.59
800111.95,20.56,10.33,295678.43,7.6
800009.72,20.56,10.34,295673.39,7.6
799907.5,20.56,10.34,295673.53,7.6
799539.33,20.55,10.33,295298.56,7.59
799822.99,20.56,10.34,295746.19,7.6
799822.99,20.56,10.34,295654.3,7.6
799909.4,20.57,10.35,295653.2,7.6
800321.59,20.58,10.36,296888.13,7.63
800219.37,20.58,10.36,296887.29,7.64
800117.15,20.59,10.36,296894.15,7.64
800014.93,20.59,10.37,297743.18,7.66
799918.08,20.59,10.37,297939.48,7.67
800315.31,20.6,10.38,298271.39,7.68
800213.08,20.61,10.38,298271.39,7.68
800110.86,20.61,10.39,298271.39,7.68
800008.64,20.61,10.39,298295.69,7.69
800095.05,20.62,10.4,298428.29,7.69
800095.05,20.62,10.4,298356.57,7.69
800181.45,20.62,10.4,298356.57,7.69
800181.45,20.62,10.4,298323.49,7.69
800079.23,20.63,10.41,298323.49,7.69
799977.01,20.63,10.41,298323.59,7.69
800063.42,20.64,10.41,298323.59,7.69
800063.42,20.64,10.41,298314.57,7.69
799961.2,20.64,10.42,298447.57,7.7
800287.15,20.65,10.43,298447.57,7.7
800184.93,20.65,10.43,298505.55,7.7
800082.7,20.66,10.43,298357.47,7.7
800494.9,20.67,10.45,298997.2,7.72
800392.67,20.67,10.45,298930.11,7.72
800290.45,20.67,10.45,299267.6,7.73
800290.45,20.67,10.45,299239.67,7.73
800376.86,20.68,10.46,299239.67,7.73
799893.46,20.67,10.45,298687.47,7.72
799802.48,20.67,10.45,298766.54,7.72
799700.26,20.68,10.46,298766.54,7.72
799640.48,20.68,10.46,298723.75,7.72
799966.43,20.69,10.47,298723.75,7.73
799864.21,20.69,10.47,298625.28,7.73
800276.4,20.7,10.48,298613.33,7.73
799970.47,20.7,10.48,298337.92,7.72
799766.03,20.7,10.48,298255.84,7.72
800594.23,20.73,10.51,298468.8,7.73
800492.01,20.73,10.51,298832.54,7.74
800492.01,20.73,10.51,299261.12,7.75
800389.79,20.74,10.51,299262.49,7.75
800287.57,20.74,10.52,299262.49,7.76
800613.52,20.75,10.53,299286.27,7.76
800613.52,20.75,10.53,299303.72,7.76
800890.14,20.76,10.54,299303.72,7.76
800787.92,20.76,10.54,299288.72,7.76
800685.7,20.77,10.54,299288.72,7.76
800583.48,20.77,10.55,299332.0,7.77
800917.5,20.78,10.56,299351.79,7.77
801003.91,20.79,10.56,299302.68,7.77
801090.32,20.79,10.57,299331.78,7.77
800988.09,20.8,10.57,299329.47,7.77
800988.09,20.8,10.57,299329.47,7.77
800885.87,20.8,10.58,299764.42,7.78
800783.65,20.8,10.58,299759.17,7.79
801195.84,20.81,10.59,300085.68,7.8
801195.84,20.81,10.59,300085.68,7.8
801419.13,20.82,10.6,300085.68,7.8
801316.91,20.83,10.6,300069.56,7.8
801316.91,20.83,10.6,300818.04,7.82
801214.69,20.83,10.61,300818.04,7.82
801112.47,20.83,10.61,300818.04,7.82
801010.25,20.83,10.61,300832.36,7.82
800908.03,20.84,10.61,300835.75,7.83
801131.31,20.85,10.62,300772.03,7.83
801465.34,20.86,10.64,300747.54,7.83
801791.29,20.87,10.65,301431.18,7.85
802203.48,20.88,10.66,302130.88,7.86
802101.26,20.88,10.66,302132.66,7.87
801999.04,20.89,10.66,302132.66,7.87
801896.82,20.89,10.67,302132.66,7.87
801983.22,20.9,10.67,302167.54,7.87
801983.22,20.9,10.67,302167.54,7.87
804740.93,20.97,10.75,302868.61,7.89
804638.7,20.97,10.75,302785.44,7.89
804536.48,20.98,10.75,302785.44,7.89
804622.89,20.98,10.76,302714.1,7.89
804520.67,20.99,10.76,302758.77,7.9
804418.45,20.99,10.77,302758.77,7.9
804418.45,20.99,10.77,303053.89,7.91
804316.23,20.99,10.77,303060.66,7.91
804214.01,20.99,10.77,303062.34,7.91
804437.29,21.0,10.78,302988.02,7.91
804335.07,21.01,10.79,302886.56,7.91
804232.85,21.01,10.79,303227.14,7.92
804130.63,21.01,10.79,303226.55,7.92
804028.41,21.02,10.79,304599.23,7.96
803926.19,21.02,10.8,304601.52,7.96
803823.97,21.02,10.8,304677.59,7.97
803721.75,21.02,10.8,304677.59,7.97
803619.53,21.03,10.8,304672.76,7.97
803705.93,21.03,10.81,304672.76,7.97
803792.34,21.04,10.82,304672.76,7.98
803690.12,21.04,10.82,304672.76,7.98
804170.39,21.06,10.83,304672.76,7.98
804170.39,21.06,10.83,304563.92,7.97
804170.39,21.06,10.83,304546.62,7.97
804582.58,21.07,10.85,304546.62,7.98
804582.58,21.07,10.85,304550.97,7.98
804582.58,21.07,10.85,304581.39,7.98
804139.13,21.06,10.84,304149.17,7.97
804225.54,21.07,10.85,304235.21,7.97
804123.31,21.07,10.85,304227.71,7.97
804123.31,21.07,10.85,304227.71,7.97
804346.6,21.08,10.86,304229.62,7.97
804244.38,21.08,10.86,304479.12,7.98
804330.79,21.09,10.87,304411.23,7.98
804228.57,21.09,10.87,304417.64,7.98
804640.64,21.1,10.88,304439.25,7.98
805083.33,21.12,10.89,304893.55,8.0
805083.33,21.12,10.89,304759.67,7.99
805169.73,21.12,10.9,304760.04,8.0
805067.51,21.13,10.9,305059.6,8.0
805467.73,21.14,10.92,305518.19,8.02
805410.47,21.14,10.92,305405.08,8.02
805308.24,21.14,10.92,305406.66,8.02
805206.02,21.15,10.93,305496.92,8.02
805531.97,21.16,10.94,305496.92,8.02
805429.75,21.16,10.94,305587.65,8.03
805327.53,21.16,10.94,305595.85,8.03
805653.48,21.18,10.95,305569.15,8.03
805551.26,21.18,10.96,305570.0,8.03
805449.04,21.18,10.96,305570.0,8.04
805535.44,21.19,10.97,305570.0,8.04
804717.67,21.21,10.99,305570.0,8.05
804615.45,21.21,10.99,305542.01,8.06
804701.86,21.22,11.0,305518.16,8.06
804599.64,21.22,11.0,305518.16,8.06
804925.59,21.23,11.01,305518.16,8.06
805259.61,21.25,11.02,305531.03,8.06
805157.39,21.25,11.03,305511.42,8.06
805055.17,21.25,11.03,305511.86,8.06
804952.95,21.25,11.03,305403.38,8.06
805270.82,21.27,11.04,305424.91,8.07
805168.6,21.27,11.05,305555.82,8.07
805037.0,21.27,11.05,305289.16,8.07
805123.41,21.27,11.05,305281.59,8.07
805021.19,21.28,11.05,305487.46,8.07
805021.19,21.28,11.05,306185.79,8.09
804941.44,21.28,11.06,306592.87,8.11
804839.22,21.28,11.06,306597.03,8.11
804634.55,21.28,11.06,306294.14,8.1
804532.33,21.29,11.06,306299.01,8.1
804944.52,21.3,11.08,306299.01,8.1
805356.71,21.31,11.09,306287.26,8.11
805356.71,21.31,11.09,306287.16,8.11
805670.29,21.32,11.1,306065.31,8.1
806082.48,21.34,11.11,306184.69,8.1
805980.26,21.34,11.12,306225.39,8.11
805980.26,21.34,11.12,306342.58,8.11
805760.57,21.33,11.11,306337.66,8.11
806172.76,21.35,11.13,306664.15,8.12
806070.54,21.35,11.13,306805.4,8.13
806396.49,21.36,11.14,306816.35,8.13
806619.78,21.37,11.15,307081.68,8.14
806517.56,21.37,11.15,307081.68,8.14
806415.34,21.38,11.16,307081.68,8.14
806313.12,21.38,11.16,307078.4,8.14
806210.9,21.38,11.16,306947.49,8.14
806210.9,21.38,11.16,306987.55,8.14
806210.9,21.38,11.16,306363.49,8.13
806297.3,21.39,11.17,306363.49,8.13
806383.71,21.4,11.18,306657.01,8.14
806470.11,21.4,11.18,306647.62,8.14
806470.11,21.4,11.18,306586.48,8.14
805764.74,21.39,11.17,305881.11,8.12
805764.74,21.39,11.17,306073.66,8.13
805662.51,21.39,11.17,306075.02,8.13
806074.71,21.41,11.18,306110.0,8.13
806400.65,21.42,11.2,306731.04,8.15
806298.43,21.42,11.2,306731.04,8.15
806196.21,21.42,11.2,306720.44,8.15
806509.79,21.44,11.21,307628.02,8.18
806407.57,21.44,11.22,307724.29,8.18
806493.98,21.45,11.22,307724.29,8.18
806391.76,21.45,11.23,307867.71,8.19
806289.54,21.45,11.23,307867.71,8.19
806187.31,21.45,11.23,307866.12,8.19
806273.72,21.46,11.24,307866.12,8.19
806360.13,21.47,11.25,307869.57,8.2
806257.91,21.47,11.25,307886.53,8.2
806155.69,21.47,11.25,307886.53,8.2
806053.46,21.48,11.26,307880.16,8.2
805984.96,21.48,11.26,309168.28,8.24
805882.74,21.48,11.26,309148.52,8.24
805780.52,21.49,11.26,308644.64,8.23
806094.1,21.5,11.28,308668.15,8.23
805991.88,21.5,11.28,308668.15,8.23
806078.28,21.51,11.29,308667.97,8.24
806222.24,21.52,11.29,308816.48,8.24
806634.43,21.53,11.31,308816.48,8.24
806532.21,21.53,11.31,308740.72,8.24
806429.99,21.54,11.31,308649.03,8.24
806327.76,21.54,11.32,308649.03,8.24
806288.68,21.54,11.32,308388.17,8.24
805470.91,21.57,11.34,308388.17,8.26
805796.86,21.58,11.36,308553.53,8.26
806122.81,21.59,11.37,308562.23,8.26
806020.58,21.59,11.37,308791.59,8.27
805918.36,21.6,11.37,308792.96,8.27
805816.14,21.6,11.38,309143.5,8.29
805713.92,21.6,11.38,309143.5,8.29
805611.7,21.61,11.38,309116.72,8.29
805509.48,21.61,11.39,309109.29,8.29
805407.26,21.61,11.39,309109.76,8.29
805733.21,21.62,11.4,309109.76,8.3
805733.21,21.62,11.4,309109.76,8.3
805819.61,21.63,11.41,309109.76,8.3
805819.61,21.63,11.41,309520.77,8.31
805717.39,21.63,11.41,309520.41,8.31
806030.97,21.64,11.42,309520.41,8.31
805928.75,21.65,11.43,309421.94,8.31
805826.53,21.65,11.43,309522.03,8.32
806220.88,21.66,11.44,309478.83,8.32
806118.65,21.67,11.44,309478.83,8.32
806118.65,21.67,11.44,309509.46,8.32
806205.06,21.67,11.45,309520.37,8.32
805985.37,21.67,11.45,309004.97,8.31
805883.15,21.67,11.45,308900.16,8.31
806363.43,21.69,11.46,309017.6,8.31
806261.21,21.69,11.47,309016.46,8.31
806055.16,21.69,11.47,308062.94,8.29
805952.94,21.69,11.47,308028.15,8.29
805952.94,21.69,11.47,308019.76,8.29
805850.72,21.7,11.47,307921.29,8.29
805748.5,21.7,11.48,307761.03,8.29
805646.28,21.7,11.48,307761.03,8.29
805732.68,21.71,11.49,307871.23,8.3
806058.63,21.72,11.5,308915.0,8.32
805956.41,21.72,11.5,308916.74,8.33
805854.19,21.73,11.51,308903.73,8.33
805940.59,21.73,11.51,308906.16,8.33
805838.37,21.74,11.52,309062.58,8.34
805736.15,21.74,11.52,309074.59,8.34
805959.44,21.75,11.53,309074.59,8.34
806045.85,21.76,11.54,309207.47,8.35
806045.85,21.76,11.54,309208.28,8.35
805943.62,21.76,11.54,309208.28,8.35
805841.4,21.76,11.54,309215.07,8.35
805927.81,21.77,11.55,309590.84,8.36
805974.64,21.78,11.56,308532.74,8.34
805872.42,21.78,11.56,308242.76,8.33
806198.37,21.79,11.57,308240.86,8.33
806096.15,21.8,11.57,308157.69,8.33
806182.55,21.8,11.58,308157.69,8.33
806080.33,21.81,11.58,308182.42,8.34
806437.7,21.82,11.6,308174.39,8.34
806335.48,21.82,11.6,308174.32,8.34
806233.26,21.83,11.61,308174.32,8.34
806645.45,21.84,11.62,307872.43,8.34
806543.23,21.84,11.62,307836.11,8.34
805725.46,21.87,11.65,307836.11,8.36
805623.24,21.87,11.65,307838.3,8.36
805521.02,21.88,11.65,307854.11,8.36
805607.43,21.88,11.66,307499.93,8.35
805693.83,21.89,11.67,307508.15,8.35
806106.02,21.9,11.68,307520.55,8.36
805721.61,21.9,11.67,307088.78,8.35
805619.39,21.9,11.68,307089.57,8.35
805329.79,21.89,11.67,306840.86,8.34
805416.2,21.9,11.68,306798.94,8.34
805416.2,21.9,11.68,306804.42,8.34
805313.98,21.9,11.68,307649.03,8.37
804947.73,21.9,11.67,307647.94,8.37
804949.33,21.9,11.68,308679.26,8.4
805092.74,21.91,11.69,308221.64,8.39
805179.14,21.92,11.7,308167.13,8.39
805076.92,21.92,11.7,308167.13,8.39
805300.21,21.93,11.71,308158.18,8.39
805626.16,21.94,11.72,308158.17,8.39
805712.56,21.95,11.73,308158.17,8.4
805303.68,21.96,11.74,308253.07,8.41
805201.46,21.97,11.74,308218.57,8.41
805099.24,21.97,11.75,308215.03,8.41
805602.14,21.99,11.76,307897.69,8.4
806014.34,22.0,11.78,307897.69,8.4
806426.53,22.01,11.79,307897.69,8.4
806358.02,22.02,11.79,307984.1,8.41
806444.43,22.02,11.8,307984.1,8.41
806342.21,22.03,11.8,308075.85,8.42
806239.99,22.03,11.81,308075.41,8.42
806239.99,22.03,11.81,308073.16,8.42
806137.77,22.03,11.81,308774.0,8.44
806035.54,22.04,11.81,308965.44,8.45
805829.5,22.04,11.81,308617.83,8.44
805727.28,22.04,11.82,308587.28,8.44
805813.68,22.05,11.82,308583.23,8.44
805813.68,22.05,11.82,308583.23,8.44
805711.46,22.05,11.83,308583.23,8.44
805507.02,22.06,11.83,309693.28,8.48
805404.8,22.06,11.84,309693.28,8.48
805302.58,22.06,11.84,309693.28,8.48
805628.53,22.07,11.85,309727.43,8.49
805954.47,22.09,11.86,309738.56,8.49
805852.25,22.09,11.87,309731.88,8.49
806075.54,22.1,11.88,309671.44,8.49
805973.32,22.1,11.88,309671.44,8.49
806059.73,22.11,11.89,310425.03,8.51
806393.75,22.12,11.9,310441.49,8.52
806291.53,22.13,11.9,310403.48,8.52
806377.94,22.13,11.91,310778.05,8.53
806703.89,22.14,11.92,310780.26,8.53
806601.67,22.15,11.93,310790.1,8.53
806499.44,22.15,11.93,311632.64,8.56
806585.85,22.16,11.94,311621.83,8.56
806483.63,22.16,11.94,311621.83,8.56
806381.41,22.16,11.94,311621.83,8.57
806381.41,22.16,11.94,311621.83,8.57
806369.9,22.17,11.95,311144.59,8.55
806267.68,22.17,11.95,311116.1,8.56
806165.46,22.18,11.96,311116.1,8.56
806165.46,22.18,11.96,311811.09,8.58
806063.24,22.18,11.96,311811.09,8.58
806149.65,22.19,11.97,311812.07,8.58
806047.42,22.19,11.97,311815.27,8.58
805945.2,22.19,11.97,311796.23,8.59
805577.03,22.19,11.97,311741.24,8.59
805890.61,22.2,11.98,312739.88,8.61
805788.39,22.2,11.98,312732.93,8.62
806114.34,22.21,11.99,314034.48,8.65
806012.12,22.22,12.0,314034.42,8.66
806346.15,22.23,12.01,314038.47,8.66
805979.9,22.22,12.0,314039.97,8.66
806364.79,22.24,12.02,314773.37,8.68
806262.56,22.24,12.02,314773.37,8.68
806160.34,22.25,12.02,314921.55,8.69
806640.62,22.26,12.04,314963.99,8.69
806640.62,22.26,12.04,314958.16,8.69
806538.4,22.26,12.04,314955.13,8.69
806864.35,22.28,12.05,314989.04,8.7
806762.13,22.28,12.06,314991.21,8.7
806659.91,22.28,12.06,314991.21,8.7
806557.68,22.29,12.06,314991.27,8.7
806455.46,22.29,12.07,314998.52,8.71
806867.65,22.3,12.08,314999.53,8.71
807662.98,22.32,12.1,315696.64,8.73
807662.98,22.32,12.1,315696.64,8.73
807560.76,22.33,12.11,315696.64,8.73
807458.54,22.33,12.11,315677.09,8.73
807681.82,22.34,12.12,316496.24,8.75
807554.57,22.34,12.12,316421.38,8.75
807948.92,22.35,12.13,316400.91,8.75
807642.99,22.35,12.12,316162.14,8.75
807729.39,22.35,12.13,316161.86,8.75
807627.17,22.36,12.14,316154.44,8.75
807524.95,22.36,12.14,316024.06,8.75
807937.14,22.37,12.15,316501.36,8.76
808263.09,22.39,12.16,316566.81,8.77
808349.5,22.39,12.17,316563.98,8.77
808675.45,22.41,12.18,317066.04,8.78
808675.45,22.41,12.18,318769.53,8.83
808573.22,22.41,12.19,318769.53,8.83
808659.63,22.42,12.19,318769.53,8.84
808557.41,22.42,12.2,318769.41,8.84
808455.19,22.42,12.2,319108.39,8.85
808541.59,22.43,12.21,319106.04,8.85
808439.37,22.43,12.21,319100.33,8.85
808525.78,22.44,12.22,319101.26,8.86
808423.56,22.44,12.22,319092.52,8.86
808509.97,22.45,12.23,319087.32,8.86
808835.91,22.46,12.24,319192.36,8.87
808733.69,22.47,12.25,319182.03,8.87
808631.47,22.47,12.25,319182.03,8.87
808529.25,22.47,12.25,319183.47,8.87
808427.03,22.48,12.26,319183.47,8.87
808324.81,22.48,12.26,319248.04,8.88
808222.59,22.48,12.26,319157.39,8.88
808634.78,22.5,12.28,319158.66,8.88
809046.97,22.51,12.29,319216.42,8.88
808918.09,22.51,12.29,319249.6,8.88
809004.5,22.52,12.29,319363.44,8.89
808902.27,22.52,12.3,319363.44,8.89
808800.05,22.52,12.3,319547.93,8.9
808697.83,22.53,12.3,320772.77,8.94
808866.2,22.53,12.31,320930.57,8.94
808866.2,22.53,12.31,320930.57,8.94
808554.26,22.53,12.31,321003.23,8.94
808640.66,22.54,12.31,321117.07,8.95
808538.44,22.54,12.32,321191.9,8.95
808864.39,22.55,12.33,321675.41,8.97
808762.17,22.56,12.33,321673.52,8.97
808556.66,22.55,12.33,321499.19,8.97
808454.44,22.55,12.33,321478.11,8.97
808540.85,22.56,12.34,321478.11,8.97
808438.63,22.57,12.34,321630.68,8.98
808336.41,22.57,12.35,321626.19,8.98
808422.81,22.58,12.35,321626.19,8.98
808748.76,22.59,12.37,321643.99,8.98
808646.54,22.59,12.37,321643.2,8.99
809930.43,22.63,12.41,322210.41,9.0
809964.15,22.63,12.41,322488.7,9.01
810290.09,22.64,12.42,322786.93,9.02
810187.87,22.65,12.42,322782.32,9.02
810411.16,22.66,12.44,322782.32,9.02
810308.94,22.66,12.44,322813.42,9.03
810703.28,22.67,12.45,322787.01,9.03
810601.06,22.68,12.46,322793.79,9.03
810498.84,22.68,12.46,322777.98,9.03
810824.79,22.69,12.47,323255.44,9.05
810722.57,22.7,12.47,323255.49,9.05
810620.35,22.7,12.48,323412.01,9.06
810706.75,22.71,12.49,323410.41,9.06
810604.53,22.71,12.49,322981.22,9.05
810502.31,22.71,12.49,322981.22,9.05
810400.09,22.72,12.5,322988.0,9.05
810726.04,22.73,12.51,322988.0,9.06
810623.82,22.73,12.51,323062.95,9.06
810521.6,22.74,12.52,323051.72,9.06
810419.38,22.74,12.52,323220.92,9.07
810317.16,22.74,12.52,323220.92,9.07
813140.28,22.83,12.61,326032.8,9.15
813226.68,22.84,12.62,326032.8,9.16
813226.68,22.84,12.62,327841.45,9.21
813124.46,22.84,12.62,327841.07,9.21
812306.69,22.87,12.65,327841.07,9.23
812632.64,22.88,12.66,327841.07,9.23
812719.05,22.89,12.67,327841.07,9.23
812616.83,22.89,12.67,327841.07,9.24
812514.61,22.9,12.67,327751.11,9.24
812994.88,22.91,12.69,327757.72,9.24
813320.83,22.92,12.7,328116.85,9.25
813218.61,22.93,12.71,328091.05,9.25
813544.56,22.94,12.72,328384.73,9.26
813862.43,22.95,12.73,328681.41,9.27
813656.38,22.95,12.73,328373.93,9.26
813554.16,22.96,12.73,328359.6,9.27
813038.78,22.95,12.72,327844.23,9.25
812936.56,22.95,12.73,327844.23,9.26
812834.34,22.95,12.73,327887.5,9.26
812732.12,22.96,12.74,328064.49,9.27
