ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1118591.29,99.89,86.32,1115745.96,99.63
1118591.29,99.89,86.32,1115720.61,99.63
1118591.29,99.89,86.32,1115720.61,99.63
1118436.91,99.89,86.32,1115562.97,99.63
1118436.91,99.89,86.32,1115562.97,99.63
1118436.91,99.89,86.32,1115562.97,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115591.91,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115566.56,99.63
1118436.91,99.89,86.32,1115595.5,99.64
1118436.91,99.89,86.32,1115595.5,99.64
1118436.91,99.89,86.32,1115595.5,99.64
1118436.91,99.89,86.32,1115595.5,99.64
1118436.91,99.89,86.32,1115595.5,99.64
1118436.91,99.89,86.32,1115595.5,99.64
1118439.71,99.89,86.32,1115603.98,99.64
1118439.71,99.89,86.32,1115603.98,99.64
1118439.71,99.89,86.32,1115603.98,99.64
1118439.71,99.89,86.32,1115603.98,99.64
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115577.29,99.63
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115605.48,99.64
1118439.71,99.89,86.32,1115607.27,99.64
1118439.71,99.89,86.32,1115607.27,99.64
1118439.71,99.89,86.32,1115607.27,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115629.43,99.64
1118439.71,99.89,86.32,1115625.11,99.64
1118439.71,99.89,86.32,1115625.11,99.64
1118439.71,99.89,86.32,1115625.11,99.64
1118442.52,99.89,86.32,1115627.47,99.64
1118127.03,99.89,86.32,1115287.12,99.64
1118127.03,99.89,86.32,1115287.12,99.64
1118127.03,99.89,86.32,1115287.12,99.64
1118127.03,99.89,86.32,1115287.12,99.64
1118127.03,99.89,86.32,1115287.12,99.64
1118127.03,99.89,86.32,1115272.04,99.63
1118127.03,99.89,86.32,1115272.04,99.63
1118127.03,99.89,86.32,1115272.04,99.63
1118127.03,99.89,86.32,1115272.04,99.63
1118127.03,99.89,86.32,1115272.04,99.63
1118127.03,99.89,86.32,1115301.22,99.64
1118127.03,99.89,86.32,1115301.22,99.64
1118127.03,99.89,86.32,1115301.22,99.64
1118127.03,99.89,86.32,1115301.22,99.64
1118127.03,99.89,86.32,1115301.22,99.64
1118127.03,99.89,86.32,1115280.98,99.64
1118127.03,99.89,86.32,1115280.98,99.64
1118127.03,99.89,86.32,1115255.63,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1118127.03,99.89,86.32,1115274.26,99.63
1117969.84,99.89,86.32,1115118.84,99.64
1117969.84,99.89,86.32,1115118.84,99.64
1117969.84,99.89,86.32,1115118.84,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115127.32,99.64
1117972.64,99.89,86.32,1115156.26,99.64
1117972.64,99.89,86.32,1115156.26,99.64
1117972.64,99.89,86.32,1115156.26,99.64
1117972.64,99.89,86.32,1115156.26,99.64
1117972.64,99.89,86.32,1115156.26,99.64
1117972.64,99.89,86.32,1115130.9,99.64
1117972.64,99.89,86.32,1115130.9,99.64
1117972.64,99.89,86.32,1115130.9,99.64
1117972.64,99.89,86.32,1115130.9,99.64
1117972.64,99.89,86.32,1115155.7,99.64
1117972.64,99.89,86.32,1115155.7,99.64
1117972.64,99.89,86.32,1115155.7,99.64
1117972.64,99.89,86.32,1115155.77,99.64
1117972.64,99.89,86.32,1115155.77,99.64
1117972.64,99.89,86.32,1115155.77,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115048.13,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117865.45,99.89,86.32,1115043.81,99.64
1117708.26,99.89,86.32,1114886.17,99.64
1117708.26,99.89,86.32,1114886.17,99.64
1117708.26,99.89,86.32,1114886.17,99.64
1117708.26,99.89,86.32,1114886.17,99.64
1117601.06,99.89,86.32,1114778.98,99.64
1117601.06,99.89,86.32,1114778.98,99.64
1117601.06,99.89,86.32,1114778.98,99.64
1117601.06,99.89,86.32,1114778.98,99.64
1117601.06,99.89,86.32,1114778.98,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114806.63,99.64
1117601.06,99.89,86.32,1114803.59,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117601.06,99.89,86.32,1114776.39,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114831.42,99.64
1117603.87,99.89,86.33,1114831.42,99.64
1117603.87,99.89,86.33,1114831.42,99.64
1117603.87,99.89,86.33,1114831.42,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114784.87,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117603.87,99.89,86.33,1114835.79,99.64
1117300.57,99.89,86.33,1114539.01,99.65
1117300.57,99.89,86.33,1114539.01,99.65
1117300.57,99.89,86.33,1114539.01,99.65
1117300.57,99.89,86.33,1114539.01,99.65
1117300.57,99.89,86.33,1114539.01,99.65
1117300.57,99.89,86.33,1114539.01,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114432.41,99.65
1117193.38,99.89,86.33,1114431.26,99.65
1117193.38,99.89,86.33,1114431.26,99.65
1117193.38,99.89,86.33,1114431.26,99.65
1117036.19,99.89,86.33,1114275.25,99.65
1117036.19,99.89,86.33,1114275.25,99.65
1117036.19,99.89,86.33,1114275.25,99.65
1117036.19,99.89,86.33,1114247.7,99.64
1117036.19,99.89,86.33,1114275.36,99.65
1117036.19,99.89,86.33,1114275.36,99.65
1117036.19,99.89,86.33,1114247.7,99.64
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114276.88,99.65
1117036.19,99.89,86.33,1114256.27,99.64
1117036.19,99.89,86.33,1114256.27,99.64
1117036.19,99.89,86.33,1114256.27,99.64
1117036.19,99.89,86.33,1114256.27,99.64
1117036.19,99.89,86.33,1114279.86,99.65
1117036.19,99.89,86.33,1114279.86,99.65
1117036.19,99.89,86.33,1114279.86,99.65
1117036.19,99.89,86.33,1114279.86,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1117036.19,99.89,86.33,1114267.83,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114110.28,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114142.45,99.65
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114095.1,99.64
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114148.76,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116878.99,99.89,86.33,1114146.65,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114042.26,99.65
1116774.61,99.89,86.33,1114016.91,99.65
1116617.41,99.89,86.33,1113865.39,99.65
1116617.41,99.89,86.33,1113865.39,99.65
1116617.41,99.89,86.33,1113865.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113755.39,99.65
1116507.41,99.89,86.33,1113783.04,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113774.46,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113785.16,99.65
1116507.41,99.89,86.33,1113753.71,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116507.41,99.89,86.33,1113789.65,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116350.22,99.89,86.33,1113632.97,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113323.83,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113285.88,99.65
1116033.14,99.89,86.33,1113279.04,99.65
1116033.14,99.89,86.33,1113279.04,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113320.49,99.65
1116033.14,99.89,86.33,1113300.97,99.65
1116033.14,99.89,86.33,1113300.97,99.65
1116033.14,99.89,86.33,1113323.31,99.65
1116033.14,99.89,86.33,1113297.96,99.65
1116033.14,99.89,86.33,1113297.96,99.65
1116033.14,99.89,86.33,1113297.96,99.65
1116033.14,99.89,86.33,1113297.96,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113324.09,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113306.15,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113327.8,99.65
1116033.14,99.89,86.33,1113302.45,99.65
1116033.14,99.89,86.33,1113302.45,99.65
1115875.95,99.89,86.33,1113152.47,99.65
1115875.95,99.89,86.33,1113152.47,99.65
1115875.95,99.89,86.33,1113152.47,99.65
1115560.38,99.9,86.33,1112835.14,99.65
1115560.38,99.9,86.33,1112862.79,99.65
1115560.38,99.9,86.33,1112859.76,99.65
1115560.38,99.9,86.33,1112859.76,99.65
1115560.38,99.9,86.33,1112859.76,99.65
1115243.3,99.9,86.33,1112526.37,99.65
1115243.3,99.9,86.33,1112526.37,99.65
1115243.3,99.9,86.33,1112526.37,99.65
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115243.3,99.9,86.33,1112435.44,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112277.8,99.64
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1115086.11,99.9,86.33,1112451.42,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112147.62,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112109.17,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
1114777.38,99.9,86.33,1112146.29,99.66
