ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
530893.28,35.86,22.26,378817.17,25.59
530757.31,35.87,22.27,378834.09,25.6
530947.76,35.9,22.3,378824.45,25.61
530811.78,35.92,22.32,378817.17,25.63
530864.48,35.94,22.34,379449.12,25.69
530728.51,35.95,22.36,379268.48,25.69
530400.16,35.94,22.35,378946.76,25.68
530223.78,35.96,22.36,379401.67,25.73
530087.8,35.97,22.37,379401.83,25.75
529789.45,35.96,22.36,379097.33,25.73
529653.47,35.97,22.38,379096.86,25.75
529949.49,36.01,22.41,379117.35,25.76
529577.49,35.99,22.39,379112.68,25.77
529441.51,36.01,22.41,379096.86,25.78
529305.54,36.02,22.42,379096.86,25.8
529169.56,36.04,22.44,379305.29,25.83
529033.58,36.05,22.46,379257.73,25.85
528897.6,36.07,22.47,379156.86,25.86
528897.6,36.07,22.47,379156.86,25.86
528761.63,36.08,22.49,379156.55,25.87
528625.65,36.1,22.5,379156.55,25.89
528625.65,36.1,22.5,379156.55,25.89
528489.67,36.11,22.52,379362.59,25.92
528785.69,36.15,22.55,379254.19,25.92
528649.72,36.16,22.56,379391.36,25.95
528513.74,36.18,22.58,379944.88,26.01
528577.26,36.2,22.6,379298.44,25.98
528658.39,36.22,22.62,379971.74,26.03
528058.46,36.2,22.6,379404.81,26.01
528058.46,36.2,22.6,379404.81,26.01
527781.76,36.19,22.59,379147.53,26.0
528166.42,36.23,22.63,379147.22,26.0
528030.44,36.24,22.64,379147.22,26.02
528083.14,36.26,22.67,379172.89,26.04
527947.17,36.28,22.68,379160.29,26.06
527843.61,36.28,22.68,379147.22,26.06
527707.64,36.29,22.7,380279.32,26.15
528025.29,36.33,22.73,380191.67,26.16
528358.11,36.38,22.78,380397.36,26.19
527791.84,36.36,22.76,380292.47,26.2
527633.16,36.36,22.76,380134.2,26.19
527497.18,36.37,22.77,380133.89,26.21
527361.2,36.39,22.79,380133.89,26.23
527225.23,36.4,22.8,380135.54,26.25
527089.25,36.42,22.82,380134.32,26.26
526953.27,36.43,22.84,380133.89,26.28
526817.29,36.45,22.85,380281.16,26.31
526870.0,36.47,22.88,380346.27,26.33
527254.66,36.51,22.91,380681.7,26.36
526942.56,36.5,22.9,380530.68,26.36
526806.58,36.51,22.92,380530.37,26.38
526670.6,36.53,22.93,380530.37,26.39
526534.63,36.55,22.95,380716.07,26.43
526398.65,36.56,22.96,380545.2,26.43
526398.65,36.56,22.96,380545.2,26.43
526240.75,36.56,22.96,380339.95,26.42
526104.77,36.57,22.98,380344.01,26.44
525990.43,36.59,22.99,381041.55,26.51
526378.79,36.64,23.05,381007.07,26.52
526242.81,36.66,23.06,381006.76,26.54
526627.47,36.69,23.1,381006.76,26.55
526355.53,36.69,23.09,380734.81,26.54
526043.43,36.68,23.08,380769.73,26.55
525907.45,36.7,23.1,380742.07,26.57
525771.47,36.71,23.12,380734.81,26.59
526067.49,36.75,23.15,381117.17,26.62
525931.52,36.76,23.16,380915.65,26.63
525708.06,36.75,23.16,380825.18,26.63
525708.06,36.75,23.16,380825.18,26.63
525572.08,36.77,23.17,381306.81,26.68
525436.1,36.79,23.19,381141.88,26.68
525300.12,36.8,23.21,381141.57,26.7
525164.15,36.82,23.22,381141.57,26.72
525460.17,36.85,23.25,381160.21,26.73
525741.28,36.89,23.29,381141.57,26.74
525605.3,36.9,23.3,381141.57,26.76
525658.0,36.93,23.33,381604.16,26.81
525848.45,36.96,23.36,381797.5,26.83
525712.48,36.97,23.38,382522.72,26.9
525516.05,36.97,23.37,382317.73,26.89
525516.05,36.97,23.37,382317.73,26.89
525516.05,36.97,23.37,382317.73,26.89
525516.05,36.97,23.37,382317.73,26.89
525380.07,36.98,23.38,382317.42,26.91
525380.07,36.98,23.38,382317.42,26.91
525380.07,36.98,23.38,382317.42,26.91
525244.09,37.0,23.4,382317.42,26.93
525108.12,37.02,23.42,382319.45,26.95
524564.21,37.08,23.48,382440.2,27.03
524428.23,37.1,23.5,382317.42,27.05
524056.23,37.08,23.49,381890.78,27.02
524108.93,37.11,23.51,381890.85,27.04
523972.96,37.13,23.53,381890.47,27.06
523836.98,37.14,23.54,381890.47,27.08
523701.0,37.16,23.56,382020.5,27.11
523565.02,37.18,23.58,381917.48,27.12
523429.05,37.19,23.6,382379.46,27.17
523429.05,37.19,23.6,382379.46,27.17
523429.05,37.19,23.6,382379.46,27.17
523293.07,37.21,23.61,382252.25,27.18
523157.09,37.23,23.63,382060.41,27.19
523209.79,37.25,23.65,382060.47,27.2
523209.79,37.25,23.65,382060.47,27.2
523073.82,37.27,23.67,382060.1,27.22
522937.84,37.29,23.69,382060.1,27.24
522990.54,37.31,23.71,382064.2,27.26
522990.54,37.31,23.71,382064.2,27.26
522854.56,37.33,23.73,382070.17,27.28
522907.26,37.35,23.76,382081.83,27.29
522620.18,37.34,23.74,381841.19,27.28
522484.2,37.36,23.76,382419.01,27.34
522348.22,37.37,23.78,382383.89,27.36
522400.92,37.4,23.8,382383.95,27.38
522696.94,37.43,23.84,382383.58,27.39
522560.97,37.45,23.85,382383.58,27.4
522805.0,37.48,23.89,382394.52,27.42
522433.0,37.47,23.87,382383.58,27.43
522485.71,37.5,23.9,382383.58,27.44
522349.73,37.51,23.92,382854.83,27.5
522645.75,37.55,23.95,383074.42,27.52
522509.77,37.56,23.97,383344.31,27.56
522373.79,37.58,23.98,383344.0,27.58
522215.12,37.57,23.98,383185.74,27.57
522079.14,37.59,23.99,383185.74,27.59
522131.84,37.62,24.02,383204.67,27.61
521995.86,37.63,24.04,383203.73,27.63
521995.86,37.63,24.04,383222.47,27.63
522048.56,37.66,24.06,383206.96,27.64
521676.57,37.65,24.05,383122.84,27.65
521386.55,37.63,24.04,382773.94,27.63
521439.25,37.66,24.06,382771.45,27.65
521892.82,37.7,24.1,383674.65,27.71
521756.85,37.72,24.12,383896.3,27.75
521620.87,37.73,24.14,383895.99,27.77
521448.41,37.73,24.13,383754.84,27.77
521501.11,37.76,24.16,383754.84,27.78
521365.13,37.77,24.18,383776.88,27.81
521417.84,37.8,24.2,383755.41,27.82
521281.86,37.82,24.22,383764.91,27.84
521281.86,37.82,24.22,383764.91,27.84
521472.31,37.85,24.25,383754.84,27.85
521272.47,37.84,24.24,383473.35,27.84
521136.5,37.86,24.26,384249.38,27.91
521000.52,37.88,24.28,384161.9,27.93
520864.54,37.89,24.3,384161.59,27.95
520864.54,37.89,24.3,384222.77,27.95
520917.24,37.92,24.32,384222.77,27.97
520781.27,37.94,24.34,384230.83,27.99
520807.48,37.94,24.34,384272.28,27.99
520671.5,37.96,24.36,384333.76,28.02
520535.53,37.98,24.38,384424.71,28.05
520588.23,38.0,24.4,384280.7,28.05
520370.97,37.99,24.39,384146.45,28.05
520615.01,38.03,24.43,384907.89,28.11
520479.03,38.04,24.45,384843.37,28.13
520343.06,38.06,24.46,384843.06,28.15
520207.08,38.08,24.48,384843.06,28.17
520071.1,38.1,24.5,384843.06,28.19
519751.09,38.08,24.49,384568.53,28.18
519941.54,38.12,24.52,384694.33,28.2
519805.56,38.13,24.54,384757.32,28.23
519691.22,38.15,24.56,384690.27,28.24
519691.22,38.15,24.56,384690.27,28.24
519733.1,38.18,24.58,385243.39,28.3
519733.1,38.18,24.58,385241.47,28.3
519774.99,38.2,24.61,385255.16,28.32
519639.01,38.22,24.63,385254.85,28.34
519691.71,38.25,24.65,385254.85,28.36
519555.74,38.27,24.67,385254.85,28.38
519419.76,38.29,24.69,385336.06,28.4
519283.78,38.3,24.71,385287.62,28.42
519147.8,38.32,24.72,385761.18,28.48
518851.37,38.31,24.71,385450.69,28.46
519179.34,38.36,24.76,385629.92,28.49
519043.36,38.38,24.78,385629.61,28.52
518907.39,38.4,24.8,385629.61,28.54
518771.41,38.42,24.82,385714.01,28.56
518877.73,38.43,24.83,385960.01,28.59
518741.76,38.45,24.85,385940.11,28.61
518605.78,38.47,24.87,386012.23,28.63
518607.1,38.47,24.87,386013.55,28.63
518352.17,38.46,24.86,385722.0,28.62
518617.84,38.5,24.9,386389.12,28.68
518886.59,38.53,24.94,386469.67,28.7
518704.24,38.55,24.95,386345.37,28.71
518568.27,38.57,24.97,386345.06,28.73
518570.91,38.57,24.97,386377.0,28.74
518434.93,38.59,24.99,386377.0,28.76
518298.95,38.6,25.01,386377.0,28.78
518664.56,38.64,25.05,386385.73,28.79
518464.23,38.64,25.04,386377.0,28.79
518328.26,38.66,25.06,386377.0,28.82
518632.43,38.69,25.09,386695.36,28.85
518496.45,38.71,25.11,386753.52,28.87
518360.47,38.73,25.13,387118.32,28.92
518224.5,38.75,25.15,387118.01,28.95
518277.2,38.78,25.18,387118.01,28.96
518141.22,38.79,25.2,387118.01,28.98
518005.24,38.81,25.22,387129.63,29.01
518057.94,38.84,25.24,387126.38,29.02
517921.97,38.86,25.26,387118.01,29.05
517785.99,38.88,25.28,387626.72,29.11
517650.01,38.9,25.3,387482.5,29.12
517702.71,38.93,25.33,387482.56,29.13
517755.42,38.95,25.36,387482.19,29.15
517619.44,38.97,25.37,387482.19,29.17
517622.36,38.97,25.37,387495.11,29.17
517401.1,38.96,25.36,387197.99,29.16
517030.95,38.95,25.35,386903.79,29.15
516894.97,38.97,25.37,386922.53,29.17
516894.97,38.97,25.37,386924.14,29.17
516759.0,38.99,25.39,386906.36,29.19
516623.02,39.01,25.41,387298.71,29.24
516487.04,39.02,25.43,387179.02,29.25
516351.06,39.04,25.45,387261.79,29.28
516632.17,39.08,25.48,387261.48,29.3
516345.09,39.07,25.47,387265.01,29.3
516397.79,39.1,25.5,387262.68,29.32
516290.43,39.09,25.49,387153.79,29.31
516480.88,39.13,25.53,387152.59,29.33
516344.91,39.15,25.55,387152.59,29.35
516208.93,39.16,25.57,388083.34,29.44
516072.95,39.18,25.59,387449.24,29.42
516125.65,39.21,25.61,387340.11,29.43
516491.26,39.25,25.65,388508.79,29.53
516148.56,39.24,25.64,388102.49,29.5
516444.58,39.28,25.68,388102.18,29.52
516308.61,39.3,25.7,388102.18,29.54
516172.63,39.31,25.72,388102.18,29.56
516036.65,39.33,25.74,388466.39,29.61
515900.67,39.35,25.76,388387.77,29.63
515900.67,39.35,25.76,388387.77,29.63
515786.33,39.38,25.78,388224.02,29.64
515900.71,39.41,25.81,388333.88,29.66
516124.99,39.44,25.84,389217.44,29.74
516124.99,39.44,25.84,389217.44,29.74
515989.01,39.46,25.86,389217.6,29.77
515989.01,39.46,25.86,389217.6,29.77
515853.03,39.48,25.88,389217.13,29.79
515905.74,39.51,25.91,389217.13,29.81
516201.76,39.55,25.95,389236.66,29.82
515837.51,39.53,25.94,388821.4,29.8
515701.53,39.55,25.96,388809.59,29.82
515565.56,39.57,25.98,388884.81,29.85
515429.58,39.59,26.0,389450.46,29.92
515349.56,39.62,26.02,389464.75,29.94
515213.59,39.64,26.04,389464.45,29.96
515266.29,39.67,26.07,389464.44,29.98
515130.31,39.69,26.09,389464.44,30.0
515426.33,39.72,26.13,389465.43,30.02
515290.36,39.74,26.15,389527.37,30.04
515154.38,39.76,26.17,389467.53,30.06
515018.4,39.78,26.19,390017.09,30.13
514882.42,39.8,26.21,390017.66,30.15
514909.75,39.81,26.21,390087.76,30.16
514962.45,39.84,26.24,390087.82,30.18
514826.47,39.86,26.26,390087.45,30.2
514690.5,39.88,26.28,390087.45,30.22
514690.5,39.88,26.28,390087.45,30.22
514554.52,39.9,26.3,390183.28,30.25
514418.54,39.92,26.32,390123.97,30.27
514046.54,39.9,26.3,389797.42,30.26
513890.51,39.9,26.3,389638.53,30.25
513943.21,39.92,26.33,389602.01,30.27
514404.43,39.97,26.37,390461.0,30.34
514457.13,40.0,26.4,390747.64,30.38
514161.19,39.99,26.39,390370.39,30.36
514161.19,39.99,26.39,390361.3,30.36
514025.21,40.01,26.41,390360.99,30.38
513889.24,40.03,26.43,390396.18,30.41
513753.26,40.05,26.45,390412.52,30.43
513617.28,40.07,26.47,390377.54,30.46
513913.3,40.11,26.51,391844.95,30.58
513798.96,40.13,26.53,391086.89,30.55
513652.16,40.15,26.55,390434.67,30.52
513561.33,40.18,26.58,390865.31,30.58
513857.35,40.21,26.62,390864.99,30.59
513721.38,40.23,26.64,390864.99,30.61
513774.08,40.26,26.67,390865.5,30.63
513402.08,40.25,26.65,390895.23,30.64
513698.1,40.29,26.69,390874.65,30.65
513562.12,40.31,26.71,390869.47,30.68
513284.16,40.3,26.7,390575.15,30.66
512912.16,40.28,26.68,390996.34,30.71
512776.19,40.3,26.71,390885.3,30.72
512728.16,40.33,26.73,390771.07,30.74
513117.42,40.37,26.77,391525.12,30.8
512981.44,40.39,26.8,391525.28,30.83
512874.23,40.39,26.79,391427.59,30.82
512738.25,40.41,26.81,391427.12,30.85
512602.27,40.43,26.83,391430.2,30.87
512325.63,40.42,26.82,391167.31,30.86
512325.63,40.42,26.82,391167.31,30.86
512516.08,40.45,26.86,391189.11,30.88
512380.11,40.48,26.88,391164.86,30.9
512432.81,40.51,26.91,391168.64,30.92
512296.83,40.53,26.93,391736.1,30.99
512296.83,40.53,26.93,391736.1,30.99
512160.85,40.55,26.95,391648.82,31.01
512160.85,40.55,26.95,391648.82,31.01
512024.88,40.57,26.97,391648.98,31.03
511888.9,40.59,26.99,391648.51,31.06
511752.92,40.61,27.01,391648.51,31.08
511616.94,40.63,27.04,391683.32,31.11
511618.27,40.63,27.04,391706.66,31.11
511618.27,40.63,27.04,391729.15,31.11
511914.29,40.67,27.07,392026.56,31.15
511954.2,40.71,27.11,392081.36,31.18
511672.33,40.7,27.1,391766.91,31.16
511513.66,40.69,27.09,391608.65,31.15
511958.81,40.76,27.16,392576.2,31.25
511822.83,40.78,27.18,392576.36,31.28
511686.86,40.8,27.2,392575.89,31.3
511081.85,40.78,27.18,391941.31,31.27
510945.88,40.8,27.2,391962.22,31.3
510945.88,40.8,27.2,391962.22,31.3
510809.9,40.82,27.22,391950.02,31.32
511105.92,40.86,27.26,391941.39,31.33
511158.62,40.89,27.29,392285.9,31.38
511439.73,40.93,27.33,392177.47,31.39
511492.43,40.96,27.37,392886.01,31.46
511356.46,40.99,27.39,392885.7,31.49
511220.48,41.01,27.41,392885.7,31.52
511223.12,41.01,27.41,392886.82,31.52
511087.14,41.03,27.43,393180.23,31.56
510951.17,41.05,27.45,393152.48,31.59
510815.19,41.07,27.48,392998.85,31.6
510889.52,41.11,27.51,392992.29,31.62
510819.86,41.13,27.54,393088.19,31.65
510784.61,41.16,27.56,393265.7,31.69
510402.62,41.14,27.55,393162.16,31.69
510196.19,41.13,27.54,392986.13,31.68
510060.21,41.16,27.56,392985.82,31.71
510250.66,41.19,27.6,392985.82,31.73
510114.68,41.22,27.62,393042.71,31.76
509978.71,41.24,27.64,393013.97,31.78
509842.73,41.26,27.66,392985.82,31.8
509706.75,41.28,27.68,393364.99,31.86
509570.77,41.3,27.71,393325.5,31.88
509438.04,41.33,27.73,393315.49,31.91
509228.37,41.32,27.72,393105.82,31.9
509418.82,41.36,27.76,393105.51,31.91
509471.52,41.39,27.79,393105.51,31.93
509184.43,41.37,27.78,392765.22,31.91
509184.43,41.37,27.78,392764.51,31.91
509048.46,41.4,27.8,392787.39,31.94
509344.48,41.44,27.84,392781.66,31.95
509208.5,41.46,27.86,392764.51,31.98
509072.52,41.48,27.88,393385.54,32.06
509072.52,41.48,27.88,393399.83,32.06
508700.52,41.47,27.87,393005.35,32.04
508575.36,41.49,27.89,392855.85,32.05
508578.01,41.49,27.89,392856.98,32.05
508889.69,41.53,27.94,393855.62,32.14
508753.71,41.56,27.96,393855.31,32.17
508753.71,41.56,27.96,393855.31,32.17
508997.75,41.6,28.0,393855.31,32.19
508861.77,41.62,28.02,393890.2,32.22
508861.77,41.62,28.02,393890.2,32.22
508725.79,41.64,28.04,393856.06,32.24
508916.25,41.68,28.08,393862.41,32.26
508968.95,41.71,28.11,393858.85,32.28
508832.97,41.73,28.14,394763.64,32.38
508696.99,41.76,28.16,394642.13,32.4
508561.01,41.78,28.18,394641.82,32.42
508175.78,41.77,28.17,394197.21,32.4
508228.48,41.8,28.2,394197.21,32.42
508092.51,41.82,28.22,394241.87,32.45
507956.53,41.84,28.25,394199.94,32.47
507820.55,41.87,28.27,394214.98,32.5
507684.57,41.89,28.29,394568.8,32.56
507559.41,41.91,28.32,394359.8,32.57
507601.3,41.95,28.35,394542.96,32.6
507601.3,41.95,28.35,394542.96,32.6
507392.94,41.94,28.34,394351.87,32.59
507674.05,41.98,28.38,394351.55,32.61
507538.08,42.0,28.4,394351.55,32.64
507540.72,42.0,28.41,394385.81,32.64
507404.74,42.03,28.43,394419.66,32.67
507268.77,42.05,28.45,394386.29,32.69
507132.79,42.07,28.48,394385.81,32.72
507344.87,42.11,28.52,395781.71,32.85
507651.21,42.17,28.58,395753.58,32.88
507107.77,42.16,28.57,395185.81,32.86
507160.47,42.2,28.6,395185.87,32.88
507213.17,42.23,28.63,395185.5,32.9
507213.17,42.23,28.63,395291.17,32.91
507077.19,42.25,28.66,395291.17,32.94
507373.22,42.29,28.7,395326.6,32.95
507237.24,42.32,28.72,395329.54,32.98
506865.24,42.3,28.71,395314.11,32.99
507055.69,42.34,28.75,395395.35,33.02
506930.53,42.37,28.77,396200.36,33.11
506786.98,42.39,28.79,396035.29,33.13
507091.15,42.43,28.84,396034.98,33.14
506955.18,42.46,28.86,396034.98,33.17
507007.88,42.49,28.89,396034.98,33.19
506871.9,42.51,28.92,396076.75,33.22
506501.75,42.5,28.9,396051.76,33.23
506554.45,42.53,28.94,396034.98,33.25
506554.45,42.53,28.94,396092.97,33.26
506607.15,42.57,28.97,396615.33,33.33
506659.86,42.6,29.0,396842.94,33.37
506662.5,42.6,29.0,396844.06,33.37
506958.52,42.64,29.05,397057.46,33.4
506958.52,42.64,29.05,397056.04,33.4
507011.22,42.68,29.08,397056.11,33.42
507063.92,42.71,29.11,397055.73,33.44
507116.62,42.74,29.15,397055.73,33.47
507169.33,42.78,29.18,397055.73,33.49
507033.35,42.8,29.2,397113.65,33.52
506897.37,42.83,29.23,397083.27,33.55
506761.39,42.85,29.25,397148.66,33.58
506814.09,42.88,29.29,397994.89,33.68
506678.12,42.91,29.31,397994.58,33.71
506730.82,42.94,29.35,397994.58,33.73
506594.84,42.97,29.37,397997.61,33.76
506458.86,42.99,29.4,397995.96,33.79
506322.89,43.02,29.42,397994.58,33.81
505950.89,43.0,29.41,397827.24,33.81
504863.07,43.21,29.61,397826.93,34.05
505159.09,43.25,29.65,398098.6,34.08
505023.11,43.27,29.68,397922.35,34.1
504915.76,43.27,29.67,397815.0,34.09
504779.78,43.29,29.7,398247.71,34.16
504417.78,43.28,29.68,397977.46,34.15
504470.48,43.31,29.72,397977.52,34.17
504334.5,43.34,29.74,397977.15,34.2
504198.53,43.37,29.77,398005.72,34.23
504062.55,43.39,29.79,397995.05,34.26
504253.0,43.43,29.83,398003.95,34.28
504117.02,43.46,29.86,398878.88,34.39
504180.54,43.49,29.9,398730.19,34.4
504036.99,43.52,29.92,398664.75,34.42
504341.17,43.56,29.96,398668.7,34.43
503971.02,43.55,29.95,398664.44,34.45
503835.04,43.57,29.98,398664.44,34.48
503887.74,43.61,30.01,398787.23,34.51
503751.76,43.63,30.04,398680.06,34.53
503615.79,43.66,30.06,398664.44,34.56
503479.81,43.69,30.09,399084.39,34.63
503783.98,43.73,30.13,398907.53,34.63
503648.0,43.76,30.16,399237.61,34.69
503648.0,43.76,30.16,399237.91,34.69
503648.0,43.76,30.16,399237.91,34.69
503512.03,43.78,30.19,399261.23,34.72
503376.05,43.81,30.21,399244.0,34.75
503153.15,43.8,30.2,399148.47,34.75
503205.85,43.84,30.24,399144.23,34.77
503069.88,43.86,30.27,399142.29,34.8
503122.58,43.9,30.3,399142.07,34.83
502825.54,43.89,30.29,398867.94,34.81
502825.54,43.89,30.29,398867.94,34.81
502689.57,43.91,30.31,399170.46,34.87
502977.44,43.96,30.36,399499.46,34.91
502841.46,43.98,30.39,399597.87,34.95
502841.46,43.98,30.39,399537.67,34.95
502477.61,43.97,30.37,399306.83,34.94
502341.64,44.0,30.4,399306.52,34.97
502205.66,44.02,30.42,399306.52,35.0
502069.68,44.05,30.45,399306.52,35.03
502260.13,44.09,30.49,399307.0,35.05
502124.16,44.12,30.52,399309.81,35.08
501988.18,44.14,30.55,399879.18,35.16
501830.82,44.14,30.54,399720.29,35.16
502074.86,44.18,30.58,399319.43,35.14
502074.86,44.18,30.58,399273.36,35.13
501938.88,44.21,30.61,399832.09,35.21
501802.9,44.23,30.64,399831.78,35.25
501506.47,44.22,30.62,399498.59,35.23
501559.17,44.26,30.66,399498.59,35.25
501611.87,44.29,30.7,399498.59,35.28
501475.9,44.32,30.72,399508.84,35.31
501178.87,44.31,30.71,399231.24,35.29
501042.89,44.33,30.74,399226.1,35.33
500906.91,44.36,30.76,399220.98,35.36
500616.9,44.35,30.75,398943.64,35.34
500480.92,44.38,30.78,399404.34,35.41
500344.94,44.4,30.81,399289.51,35.43
500294.94,44.4,30.8,399239.51,35.43
500158.97,44.43,30.83,399239.19,35.46
500022.99,44.46,30.86,399239.19,35.49
499887.01,44.48,30.88,399549.97,35.55
499751.03,44.51,30.91,399504.85,35.58
499647.51,44.54,30.94,399461.57,35.61
499645.7,44.58,30.98,400281.15,35.71
499631.7,44.61,31.01,399654.3,35.68
499474.35,44.6,31.01,399497.36,35.68
499427.12,44.63,31.03,399450.56,35.7
499723.15,44.68,31.08,399450.25,35.71
499775.85,44.71,31.12,399450.25,35.74
499639.87,44.74,31.14,399469.61,35.77
499639.87,44.74,31.14,399502.63,35.77
499503.89,44.77,31.17,399483.71,35.81
499503.89,44.77,31.17,399483.71,35.81
499367.92,44.8,31.2,399483.41,35.84
498995.92,44.78,31.19,399495.13,35.85
498995.92,44.78,31.19,399495.13,35.85
498995.92,44.78,31.19,399495.13,35.85
499291.94,44.83,31.23,399684.61,35.89
499155.96,44.86,31.26,399483.26,35.9
499155.96,44.86,31.26,399576.09,35.91
498815.95,44.84,31.24,399346.3,35.9
498519.52,44.83,31.23,399029.02,35.88
498519.52,44.83,31.23,399029.02,35.88
498302.22,44.82,31.22,398804.96,35.87
498166.25,44.85,31.25,399483.85,35.96
498030.27,44.87,31.28,399483.54,35.99
498030.27,44.87,31.28,399483.54,35.99
497658.27,44.86,31.26,399081.92,35.97
497522.29,44.89,31.29,399081.92,36.01
497386.32,44.92,31.32,399282.33,36.06
497250.34,44.94,31.35,399158.24,36.08
497146.81,44.97,31.38,399226.4,36.12
497178.23,45.02,31.42,399733.68,36.19
497661.26,45.09,31.49,400156.74,36.25
497278.92,45.08,31.49,399651.96,36.23
497278.92,45.08,31.49,399651.96,36.23
497142.94,45.11,31.52,399651.65,36.27
497006.97,45.14,31.54,399651.65,36.3
496870.99,45.17,31.57,399680.55,36.33
496735.01,45.2,31.6,399672.51,36.37
496599.04,45.23,31.63,399672.9,36.4
496463.06,45.26,31.66,399930.04,36.46
496767.23,45.3,31.71,399790.77,36.46
496819.93,45.34,31.74,400174.67,36.52
496821.25,45.34,31.74,400194.92,36.52
496823.9,45.34,31.74,400196.04,36.52
496687.92,45.37,31.77,400195.73,36.56
496551.94,45.4,31.8,400195.73,36.59
496415.96,45.43,31.83,400222.66,36.63
496415.96,45.43,31.83,400254.28,36.63
496144.01,45.49,31.89,400293.0,36.7
496008.03,45.52,31.92,400288.83,36.73
495715.54,45.5,31.91,399998.79,36.72
495345.39,45.49,31.89,399733.78,36.71
495209.41,45.52,31.92,399709.64,36.74
495073.43,45.55,31.95,399672.3,36.77
495369.46,45.59,32.0,399671.99,36.79
494997.46,45.58,31.98,399671.99,36.8
494861.48,45.61,32.01,399691.01,36.84
494861.48,45.61,32.01,399691.01,36.84
494725.5,45.64,32.04,399673.65,36.87
494589.52,45.67,32.07,399676.1,36.9
494453.55,45.7,32.1,399885.87,36.96
494317.57,45.73,32.13,399747.92,36.98
494045.62,45.79,32.19,399731.99,37.05
493909.64,45.82,32.22,399732.14,37.08
493912.28,45.82,32.22,399743.84,37.08
493776.3,45.85,32.25,399743.37,37.12
494160.96,45.9,32.3,399743.37,37.13
494213.67,45.94,32.34,399773.87,37.16
493901.57,45.93,32.33,399758.9,37.17
494197.59,45.98,32.38,399743.37,37.19
494201.66,45.98,32.38,399745.74,37.19
494065.68,46.01,32.41,400402.02,37.28
493940.52,46.04,32.44,400477.55,37.33
493620.67,46.03,32.43,399910.05,37.29
493954.51,46.08,32.48,400735.74,37.38
493818.53,46.11,32.51,400735.9,37.42
493682.55,46.14,32.54,400735.43,37.45
493683.87,46.14,32.54,400737.42,37.45
493736.58,46.18,32.58,400737.42,37.48
493736.58,46.18,32.58,400737.42,37.48
493980.61,46.23,32.63,400737.64,37.5
493844.63,46.26,32.66,400737.45,37.54
494148.81,46.31,32.71,401046.21,37.58
494012.83,46.34,32.74,401295.57,37.64
493876.85,46.37,32.77,401511.61,37.7
493929.55,46.41,32.81,401511.68,37.73
493639.54,46.4,32.8,401454.27,37.73
493269.39,46.38,32.78,401050.53,37.71
493133.41,46.41,32.81,401050.16,37.75
492997.44,46.44,32.84,401050.16,37.78
492861.46,46.47,32.88,401097.17,37.82
492914.16,46.51,32.92,401063.54,37.85
492966.86,46.55,32.96,401050.16,37.87
491879.04,46.81,33.21,401049.85,38.16
492263.7,46.86,33.26,401912.92,38.26
492316.41,46.9,33.3,402280.26,38.32
492004.31,46.89,33.29,401881.2,38.3
492300.33,46.94,33.34,401880.89,38.32
492300.33,46.94,33.34,401916.74,38.32
491928.33,46.92,33.33,401916.74,38.34
491792.35,46.96,33.36,401944.79,38.38
491656.38,46.99,33.39,401926.04,38.41
491952.4,47.04,33.44,401916.81,38.43
491580.4,47.02,33.42,402278.88,38.48
491260.4,47.01,33.41,401958.88,38.46
491124.42,47.04,33.44,401723.47,38.48
491509.08,47.09,33.49,401596.74,38.48
491509.08,47.09,33.49,401624.41,38.48
491509.08,47.09,33.49,401760.28,38.49
491383.92,47.12,33.52,402443.03,38.59
491291.85,47.16,33.56,402418.13,38.63
491055.58,47.15,33.55,402224.78,38.62
490919.6,47.18,33.59,402224.47,38.66
491215.63,47.23,33.63,402224.47,38.68
491079.65,47.27,33.67,402232.23,38.71
490707.65,47.25,33.65,402322.52,38.74
490571.67,47.28,33.69,402224.49,38.77
490852.78,47.34,33.74,402224.47,38.79
490905.48,47.38,33.78,402803.21,38.87
490780.32,47.41,33.81,403033.26,38.93
490644.35,47.44,33.85,403033.42,38.97
490940.37,47.49,33.9,403032.95,38.99
490804.39,47.53,33.93,403032.95,39.03
490668.41,47.56,33.96,403175.9,39.08
490296.41,47.55,33.95,403250.74,39.1
490592.43,47.6,34.0,403212.93,39.12
490592.43,47.6,34.0,403212.93,39.12
490542.43,47.59,34.0,403162.93,39.12
490395.64,47.63,34.03,402979.83,39.14
490259.66,47.66,34.06,403613.58,39.24
490063.56,47.66,34.06,403817.65,39.27
489927.58,47.69,34.1,403817.33,39.31
490649.64,47.79,34.19,403924.76,39.34
490199.73,47.78,34.18,403639.55,39.34
