ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
897,4565,4294260,6212,4294260
897,4565,4295260,6212,4295260
897,4565,4296260,6212,4296260
897,4565,4296260,6212,4296260
898,4567,4297260,6212,4297260
898,4567,4297580,6212,4297580
898,4567,4298580,6212,4298580
898,4567,4298900,6212,4298900
899,4569,4299900,6212,4299900
899,4569,4300380,6212,4300380
899,4569,4300380,6212,4300380
899,4569,4301380,6212,4301380
899,4569,4302380,6212,4302380
900,4577,4303380,6212,4303380
900,4577,4304190,6212,4304190
900,4577,4304510,6212,4304510
900,4577,4304510,6212,4304510
900,4577,4305510,6212,4305510
900,4577,4306510,6212,4306510
900,4577,4307320,6212,4307320
900,4577,4307640,6212,4307640
900,4577,4308450,6212,4308450
900,4577,4309450,6212,4309450
901,4585,4310450,6212,4310450
901,4585,4310670,6212,4310670
901,4585,4311480,6212,4311480
901,4585,4311480,6212,4311480
901,4585,4312480,6212,4312480
901,4585,4313480,6212,4313480
901,4585,4313950,6212,4313950
901,4585,4314760,6212,4314760
901,4585,4315760,6212,4315760
901,4585,4316760,6212,4316760
901,4585,4316760,6212,4316760
902,4593,4317570,6212,4317570
902,4593,4318040,6212,4318040
902,4593,4318040,6212,4318040
902,4593,4318040,6212,4318040
902,4593,4319040,6212,4319040
902,4593,4319360,6212,4319360
902,4593,4319360,6212,4319360
902,4593,4319830,6212,4319830
902,4593,4320830,6212,4320830
902,4593,4320830,6212,4320830
902,4593,4321830,6212,4321830
902,4593,4321830,6212,4321830
902,4593,4322830,6212,4322830
902,4593,4323640,6212,4323640
902,4593,4324640,6212,4324640
903,4601,4325640,6212,4325640
903,4601,4325960,6212,4325960
903,4601,4326960,6212,4326960
904,4609,4330960,6212,4330960
905,4611,4331770,6212,4331770
905,4611,4332580,6212,4332580
905,4611,4333050,6212,4333050
905,4611,4333370,6212,4333370
905,4611,4333370,6212,4333370
905,4611,4334370,6212,4334370
906,4613,4335180,6212,4335180
906,4613,4336180,6212,4336180
906,4613,4336990,6212,4336990
906,4613,4337580,6212,4337580
906,4613,4337580,6212,4337580
906,4613,4337900,6212,4337900
906,4613,4338900,6212,4338900
906,4613,4339900,6212,4339900
906,4613,4340900,6212,4340900
907,4621,4341900,6212,4341900
907,4621,4342900,6212,4342900
907,4621,4343900,6212,4343900
907,4621,4344900,6212,4344900
907,4621,4345900,6212,4345900
907,4621,4346120,6212,4346120
908,4629,4347120,6212,4347120
908,4629,4347590,6212,4347590
908,4629,4348590,6212,4348590
908,4629,4349590,6212,4349590
908,4629,4350060,6212,4350060
908,4629,4350060,6212,4350060
908,4629,4350870,6212,4350870
908,4629,4351190,6212,4351190
908,4629,4352190,6212,4352190
908,4629,4353190,6212,4353190
908,4629,4353510,6212,4353510
909,4631,4354510,6212,4354510
909,4631,4355510,6212,4355510
909,4631,4355740,6212,4355740
910,4639,4356740,6212,4356740
910,4639,4357220,6212,4357220
910,4639,4357220,6212,4357220
910,4639,4358220,6212,4358220
910,4639,4358220,6212,4358220
910,4639,4358220,6212,4358220
910,4639,4359220,6212,4359220
910,4639,4359540,6212,4359540
910,4639,4360010,6212,4360010
910,4639,4361010,6212,4361010
910,4639,4361010,6212,4361010
910,4639,4362010,6212,4362010
910,4639,4362010,6212,4362010
910,4639,4362480,6212,4362480
910,4639,4362480,6212,4362480
910,4639,4363480,6212,4363480
910,4639,4364290,6212,4364290
910,4639,4365290,6212,4365290
910,4639,4365450,6212,4365450
910,4639,4366450,6212,4366450
910,4639,4366450,6212,4366450
910,4639,4367260,6212,4367260
910,4639,4368070,6212,4368070
911,4641,4368620,6212,4368620
911,4641,4368620,6212,4368620
911,4641,4369620,6212,4369620
912,4649,4370620,6212,4370620
912,4649,4371620,6212,4371620
912,4649,4372620,6212,4372620
912,4649,4373620,6212,4373620
912,4649,4373620,6212,4373620
912,4649,4374620,6212,4374620
912,4649,4374620,6212,4374620
912,4649,4375620,6212,4375620
913,4651,4376620,6212,4376620
913,4651,4377430,6212,4377430
913,4651,4378430,6212,4378430
913,4651,4379430,6212,4379430
914,4659,4380430,6212,4380430
914,4659,4380430,6212,4380430
914,4659,4381430,6212,4381430
914,4659,4382430,6212,4382430
914,4659,4382430,6212,4382430
914,4659,4382430,6212,4382430
914,4659,4382900,6212,4382900
914,4659,4383370,6212,4383370
914,4659,4383830,6212,4383830
914,4659,4384830,6212,4384830
915,4667,4385830,6212,4385830
916,4669,4386640,6212,4386640
916,4669,4387640,6212,4387640
916,4669,4388640,6212,4388640
916,4669,4389450,6212,4389450
916,4669,4390450,6212,4390450
916,4669,4391450,6212,4391450
916,4669,4392000,6212,4392000
916,4669,4392000,6212,4392000
916,4669,4392320,6212,4392320
916,4669,4392320,6212,4392320
916,4669,4392970,6212,4392970
917,4677,4393970,6212,4393970
917,4677,4394970,6212,4394970
917,4677,4395430,6212,4395430
917,4677,4396430,6212,4396430
917,4677,4396900,6212,4396900
917,4677,4397900,6212,4397900
917,4677,4397900,6212,4397900
917,4677,4397900,6212,4397900
918,4679,4398710,6212,4398710
918,4679,4399710,6212,4399710
919,4687,4400710,6212,4400710
919,4687,4401180,6212,4401180
919,4687,4401180,6212,4401180
919,4687,4402180,6212,4402180
919,4687,4402650,6212,4402650
919,4687,4402650,6212,4402650
919,4687,4403120,6212,4403120
919,4687,4403120,6212,4403120
919,4687,4403120,6212,4403120
919,4687,4403930,6212,4403930
919,4687,4404930,6212,4404930
920,4689,4405930,6212,4405930
920,4689,4406930,6212,4406930
920,4689,4407400,6212,4407400
921,4697,4408400,6212,4408400
921,4697,4408400,6212,4408400
921,4697,4409400,6212,4409400
921,4697,4410400,6212,4410400
921,4697,4411400,6212,4411400
921,4697,4411400,6212,4411400
921,4697,4411990,6212,4411990
921,4697,4412990,6212,4412990
921,4697,4413990,6212,4413990
922,4705,4414990,6212,4414990
922,4705,4414990,6212,4414990
922,4705,4414990,6212,4414990
922,4705,4414990,6212,4414990
922,4705,4415800,6212,4415800
922,4705,4416800,6212,4416800
922,4705,4417800,6212,4417800
922,4705,4418450,6212,4418450
922,4705,4419260,6212,4419260
922,4705,4420260,6212,4420260
922,4705,4420260,6212,4420260
922,4705,4421260,6212,4421260
922,4705,4421260,6212,4421260
922,4705,4421730,6212,4421730
922,4705,4422540,6212,4422540
922,4705,4423540,6212,4423540
922,4705,4424540,6212,4424540
922,4705,4424760,6212,4424760
922,4705,4425760,6212,4425760
922,4705,4425760,6212,4425760
923,4707,4426760,6212,4426760
923,4707,4427570,6212,4427570
923,4707,4427570,6212,4427570
923,4707,4427570,6212,4427570
924,4709,4428570,6212,4428570
924,4709,4429570,6212,4429570
924,4709,4429570,6212,4429570
924,4709,4429570,6212,4429570
924,4709,4430040,6212,4430040
925,4717,4431040,6212,4431040
926,4719,4431850,6212,4431850
926,4719,4431850,6212,4431850
926,4719,4431850,6212,4431850
926,4719,4432320,6212,4432320
926,4719,4433320,6212,4433320
926,4719,4433460,6212,4433460
926,4719,4434270,6212,4434270
926,4719,4434270,6212,4434270
926,4719,4435270,6212,4435270
926,4719,4435270,6212,4435270
926,4719,4435270,6212,4435270
926,4719,4435620,6212,4435620
926,4719,4436430,6212,4436430
926,4719,4437240,6212,4437240
926,4719,4438050,6212,4438050
926,4719,4439050,6212,4439050
927,4721,4440050,6212,4440050
927,4721,4440050,6212,4440050
927,4721,4440050,6212,4440050
927,4721,4440700,6212,4440700
928,4729,4441700,6212,4441700
928,4729,4442700,6212,4442700
928,4729,4443700,6212,4443700
928,4729,4444700,6212,4444700
928,4729,4445700,6212,4445700
928,4729,4445700,6212,4445700
928,4729,4446700,6212,4446700
929,4737,4447700,6212,4447700
929,4737,4447860,6212,4447860
929,4737,4448860,6212,4448860
929,4737,4448860,6212,4448860
929,4737,4449860,6212,4449860
929,4737,4450230,6212,4450230
929,4737,4450230,6212,4450230
929,4737,4451230,6212,4451230
929,4737,4452040,6212,4452040
929,4737,4452850,6212,4452850
929,4737,4453850,6212,4453850
929,4737,4454850,6212,4454850
929,4737,4455850,6212,4455850
929,4737,4456850,6212,4456850
930,4739,4457850,6212,4457850
930,4739,4458850,6212,4458850
930,4739,4459080,6212,4459080
931,4747,4460080,6212,4460080
931,4747,4460080,6212,4460080
931,4747,4461080,6212,4461080
931,4747,4462080,6212,4462080
932,4749,4462890,6212,4462890
932,4749,4463890,6212,4463890
932,4749,4464890,6212,4464890
932,4749,4465700,6212,4465700
932,4749,4466170,6212,4466170
932,4749,4466980,6212,4466980
932,4749,4467980,6212,4467980
933,4751,4468980,6212,4468980
933,4751,4468980,6212,4468980
933,4751,4469980,6212,4469980
933,4751,4470450,6212,4470450
934,4753,4471450,6212,4471450
934,4753,4472450,6212,4472450
934,4753,4472450,6212,4472450
934,4753,4472450,6212,4472450
935,4755,4473450,6212,4473450
935,4755,4474450,6212,4474450
935,4755,4474770,6212,4474770
936,4757,4475770,6212,4475770
936,4757,4476770,6212,4476770
937,4759,4477770,6212,4477770
937,4759,4478770,6212,4478770
937,4759,4478770,6212,4478770
937,4759,4478770,6212,4478770
938,4767,4479770,6212,4479770
938,4767,4480230,6212,4480230
939,4769,4481040,6212,4481040
939,4769,4482040,6212,4482040
939,4769,4482040,6212,4482040
939,4769,4482630,6212,4482630
939,4769,4482950,6212,4482950
939,4769,4483500,6212,4483500
939,4769,4483960,6212,4483960
939,4769,4484960,6212,4484960
939,4769,4484960,6212,4484960
939,4769,4485960,6212,4485960
940,4777,4486960,6212,4486960
940,4777,4487960,6212,4487960
940,4777,4488960,6212,4488960
940,4777,4489960,6212,4489960
940,4777,4490960,6212,4490960
940,4777,4491960,6212,4491960
940,4777,4492960,6212,4492960
940,4777,4492960,6212,4492960
941,4785,4493430,6212,4493430
941,4785,4493430,6212,4493430
941,4785,4493750,6212,4493750
941,4785,4494750,6212,4494750
941,4785,4495750,6212,4495750
941,4785,4495860,6212,4495860
941,4785,4496330,6212,4496330
941,4785,4496650,6212,4496650
941,4785,4497650,6212,4497650
941,4785,4497650,6212,4497650
941,4785,4497650,6212,4497650
941,4785,4498240,6212,4498240
941,4785,4498240,6212,4498240
941,4785,4498240,6212,4498240
941,4785,4498240,6212,4498240
941,4785,4498890,6212,4498890
941,4785,4499120,6212,4499120
942,4787,4500120,6212,4500120
942,4787,4500120,6212,4500120
942,4787,4501120,6212,4501120
942,4787,4501120,6212,4501120
942,4787,4501930,6212,4501930
942,4787,4501930,6212,4501930
942,4787,4502930,6212,4502930
942,4787,4502930,6212,4502930
942,4787,4502930,6212,4502930
943,4795,4503400,6212,4503400
943,4795,4504400,6212,4504400
943,4795,4504400,6212,4504400
943,4795,4505400,6212,4505400
943,4795,4505400,6212,4505400
943,4795,4506400,6212,4506400
943,4795,4507400,6212,4507400
943,4795,4508400,6212,4508400
944,4797,4509400,6212,4509400
944,4797,4510400,6212,4510400
945,4799,4511400,6212,4511400
945,4799,4512400,6212,4512400
946,4807,4513400,6212,4513400
946,4807,4514400,6212,4514400
946,4807,4515210,6212,4515210
946,4807,4516210,6212,4516210
946,4807,4517020,6212,4517020
946,4807,4517490,6212,4517490
946,4807,4517490,6212,4517490
946,4807,4518300,6212,4518300
946,4807,4518300,6212,4518300
946,4807,4518300,6212,4518300
946,4807,4519300,6212,4519300
946,4807,4519300,6212,4519300
946,4807,4519770,6212,4519770
946,4807,4520770,6212,4520770
946,4807,4521770,6212,4521770
946,4807,4521770,6212,4521770
946,4807,4521770,6212,4521770
947,4809,4522580,6212,4522580
947,4809,4523390,6212,4523390
948,4811,4524390,6212,4524390
948,4811,4524860,6212,4524860
948,4811,4525860,6212,4525860
949,4819,4526180,6212,4526180
949,4819,4527180,6212,4527180
949,4819,4528180,6212,4528180
949,4819,4529180,6212,4529180
949,4819,4529650,6212,4529650
949,4819,4530650,6212,4530650
949,4819,4531650,6212,4531650
950,4821,4532650,6212,4532650
950,4821,4533650,6212,4533650
951,4825,4534650,6212,4534650
951,4825,4535650,6212,4535650
951,4825,4535650,6212,4535650
951,4825,4536300,6212,4536300
951,4825,4536620,6212,4536620
952,4833,4537090,6212,4537090
952,4833,4537900,6212,4537900
952,4833,4538450,6212,4538450
952,4833,4539450,6212,4539450
952,4833,4539920,6212,4539920
952,4833,4539920,6212,4539920
952,4833,4539920,6212,4539920
952,4833,4540920,6212,4540920
952,4833,4541920,6212,4541920
952,4833,4542390,6212,4542390
952,4833,4543200,6212,4543200
952,4833,4544200,6212,4544200
952,4833,4544520,6212,4544520
953,4835,4545520,6212,4545520
953,4835,4546170,6212,4546170
953,4835,4546490,6212,4546490
953,4835,4546490,6212,4546490
953,4835,4547140,6212,4547140
953,4835,4547140,6212,4547140
953,4835,4547950,6212,4547950
953,4835,4548950,6212,4548950
954,4843,4549420,6212,4549420
954,4843,4550420,6212,4550420
954,4843,4551230,6212,4551230
954,4843,4552040,6212,4552040
954,4843,4552040,6212,4552040
954,4843,4553040,6212,4553040
954,4843,4554040,6212,4554040
954,4843,4554850,6212,4554850
954,4843,4555850,6212,4555850
954,4843,4556850,6212,4556850
954,4843,4557660,6212,4557660
955,4851,4558660,6212,4558660
955,4851,4559130,6212,4559130
955,4851,4560130,6212,4560130
955,4851,4561130,6212,4561130
955,4851,4561590,6212,4561590
955,4851,4561590,6212,4561590
955,4851,4561590,6212,4561590
955,4851,4562590,6212,4562590
955,4851,4563590,6212,4563590
955,4851,4563700,6212,4563700
955,4851,4563700,6212,4563700
955,4851,4564170,6212,4564170
955,4851,4564760,6212,4564760
955,4851,4565570,6212,4565570
956,4853,4566570,6212,4566570
956,4853,4567570,6212,4567570
957,4861,4568570,6212,4568570
957,4861,4568800,6212,4568800
957,4861,4569270,6212,4569270
957,4861,4569270,6212,4569270
957,4861,4570270,6212,4570270
957,4861,4571270,6212,4571270
957,4861,4572270,6212,4572270
957,4861,4573080,6212,4573080
957,4861,4573890,6212,4573890
957,4861,4574360,6212,4574360
957,4861,4575360,6212,4575360
957,4861,4575360,6212,4575360
957,4861,4575360,6212,4575360
958,4869,4576170,6212,4576170
958,4869,4576980,6212,4576980
958,4869,4577980,6212,4577980
959,4877,4585980,6212,4585980
959,4877,4586350,6212,4586350
959,4877,4587350,6212,4587350
959,4877,4588160,6212,4588160
959,4877,4588970,6212,4588970
959,4877,4589970,6212,4589970
959,4877,4590970,6212,4590970
959,4877,4591970,6212,4591970
960,4879,4592780,6212,4592780
960,4879,4593780,6212,4593780
961,4881,4594780,6212,4594780
961,4881,4594780,6212,4594780
961,4881,4595780,6212,4595780
962,4883,4596430,6212,4596430
962,4883,4596750,6212,4596750
962,4883,4597750,6212,4597750
963,4891,4598750,6212,4598750
963,4891,4598750,6212,4598750
963,4891,4599560,6212,4599560
963,4891,4600370,6212,4600370
963,4891,4600600,6212,4600600
963,4891,4601410,6212,4601410
963,4891,4601730,6212,4601730
963,4891,4602730,6212,4602730
963,4891,4602730,6212,4602730
963,4891,4603730,6212,4603730
963,4891,4603730,6212,4603730
963,4891,4603730,6212,4603730
963,4891,4604730,6212,4604730
964,4899,4605730,6212,4605730
964,4899,4606730,6212,4606730
964,4899,4607730,6212,4607730
964,4899,4608050,6212,4608050
964,4899,4609050,6212,4609050
964,4899,4610050,6212,4610050
964,4899,4611050,6212,4611050
965,4907,4612050,6212,4612050
965,4907,4613050,6212,4613050
965,4907,4613520,6212,4613520
965,4907,4614520,6212,4614520
965,4907,4615170,6212,4615170
965,4907,4616170,6212,4616170
965,4907,4616980,6212,4616980
965,4907,4617450,6212,4617450
965,4907,4617450,6212,4617450
965,4907,4618100,6212,4618100
965,4907,4619100,6212,4619100
965,4907,4620100,6212,4620100
965,4907,4620100,6212,4620100
966,4909,4621100,6212,4621100
966,4909,4622100,6212,4622100
967,4917,4622570,6212,4622570
967,4917,4623040,6212,4623040
967,4917,4624040,6212,4624040
967,4917,4625040,6212,4625040
967,4917,4626040,6212,4626040
968,4925,4626690,6212,4626690
968,4925,4626690,6212,4626690
968,4925,4626690,6212,4626690
968,4925,4627160,6212,4627160
968,4925,4627640,6212,4627640
968,4925,4628640,6212,4628640
968,4925,4628640,6212,4628640
968,4925,4629640,6212,4629640
968,4925,4630640,6212,4630640
968,4925,4631450,6212,4631450
969,4927,4632260,6212,4632260
969,4927,4632730,6212,4632730
970,4929,4633730,6212,4633730
970,4929,4633890,6212,4633890
970,4929,4634890,6212,4634890
971,4931,4635890,6212,4635890
971,4931,4636210,6212,4636210
971,4931,4636680,6212,4636680
971,4931,4637680,6212,4637680
972,4933,4638680,6212,4638680
972,4933,4639490,6212,4639490
973,4935,4640490,6212,4640490
973,4935,4641490,6212,4641490
973,4935,4641490,6212,4641490
974,4937,4642300,6212,4642300
974,4937,4642950,6212,4642950
975,4939,4643760,6212,4643760
975,4939,4643760,6212,4643760
975,4939,4644080,6212,4644080
975,4939,4644450,6212,4644450
976,4947,4645450,6212,4645450
976,4947,4646450,6212,4646450
976,4947,4646450,6212,4646450
976,4947,4647450,6212,4647450
976,4947,4647770,6212,4647770
976,4947,4648770,6212,4648770
976,4947,4648770,6212,4648770
976,4947,4649090,6212,4649090
976,4947,4650090,6212,4650090
976,4947,4651090,6212,4651090
976,4947,4652090,6212,4652090
977,4955,4653090,6212,4653090
977,4955,4653250,6212,4653250
977,4955,4653720,6212,4653720
977,4955,4654720,6212,4654720
977,4955,4655720,6212,4655720
977,4955,4656720,6212,4656720
977,4955,4657190,6212,4657190
977,4955,4658190,6212,4658190
977,4955,4658190,6212,4658190
977,4955,4658190,6212,4658190
978,4957,4659190,6212,4659190
978,4957,4659660,6212,4659660
978,4957,4659880,6212,4659880
978,4957,4660690,6212,4660690
978,4957,4661690,6212,4661690
978,4957,4661690,6212,4661690
978,4957,4662690,6212,4662690
978,4957,4663690,6212,4663690
979,4959,4664690,6212,4664690
979,4959,4665690,6212,4665690
979,4959,4666150,6212,4666150
979,4959,4666150,6212,4666150
980,4961,4666960,6212,4666960
980,4961,4667430,6212,4667430
981,4963,4668430,6212,4668430
981,4963,4669240,6212,4669240
981,4963,4670240,6212,4670240
981,4963,4670890,6212,4670890
981,4963,4671210,6212,4671210
982,4965,4672210,6212,4672210
982,4965,4672210,6212,4672210
982,4965,4672320,6212,4672320
982,4965,4673320,6212,4673320
983,4973,4674320,6212,4674320
983,4973,4675320,6212,4675320
983,4973,4676320,6212,4676320
983,4973,4677320,6212,4677320
983,4973,4678320,6212,4678320
983,4973,4678320,6212,4678320
983,4973,4678320,6212,4678320
983,4973,4679320,6212,4679320
983,4973,4680320,6212,4680320
983,4973,4681320,6212,4681320
983,4973,4681480,6212,4681480
984,4981,4682480,6212,4682480
985,4985,4682940,6212,4682940
985,4985,4683750,6212,4683750
985,4985,4684220,6212,4684220
985,4985,4684220,6212,4684220
985,4985,4685030,6212,4685030
985,4985,4685030,6212,4685030
985,4985,4686030,6212,4686030
986,4993,4694030,6212,4694030
986,4993,4694030,6212,4694030
986,4993,4695030,6212,4695030
986,4993,4695250,6212,4695250
986,4993,4696250,6212,4696250
986,4993,4697250,6212,4697250
986,4993,4698250,6212,4698250
987,5001,4699250,6212,4699250
987,5001,4699250,6212,4699250
987,5001,4700250,6212,4700250
987,5001,4701250,6212,4701250
987,5001,4702250,6212,4702250
987,5001,4702720,6212,4702720
988,5005,4703530,6212,4703530
988,5005,4704530,6212,4704530
989,5013,4705530,6212,4705530
989,5013,4706530,6212,4706530
989,5013,4707530,6212,4707530
989,5013,4707530,6212,4707530
989,5013,4708530,6212,4708530
989,5013,4709530,6212,4709530
989,5013,4710340,6212,4710340
989,5013,4711340,6212,4711340
989,5013,4712150,6212,4712150
989,5013,4712310,6212,4712310
990,5015,4713310,6212,4713310
990,5015,4713530,6212,4713530
990,5015,4714000,6212,4714000
990,5015,4714650,6212,4714650
991,5017,4715650,6212,4715650
991,5017,4716650,6212,4716650
991,5017,4717650,6212,4717650
991,5017,4718460,6212,4718460
991,5017,4719270,6212,4719270
991,5017,4719270,6212,4719270
991,5017,4720270,6212,4720270
992,5025,4721270,6212,4721270
992,5025,4721740,6212,4721740
992,5025,4722740,6212,4722740
992,5025,4723740,6212,4723740
992,5025,4723740,6212,4723740
992,5025,4724060,6212,4724060
992,5025,4724870,6212,4724870
992,5025,4725870,6212,4725870
993,5027,4726350,6212,4726350
993,5027,4727000,6212,4727000
993,5027,4728000,6212,4728000
993,5027,4729000,6212,4729000
993,5027,4730000,6212,4730000
994,5029,4731000,6212,4731000
994,5029,4732000,6212,4732000
994,5029,4732650,6212,4732650
994,5029,4732970,6212,4732970
994,5029,4733970,6212,4733970
995,5037,4734780,6212,4734780
995,5037,4735780,6212,4735780
995,5037,4736250,6212,4736250
995,5037,4737250,6212,4737250
995,5037,4737250,6212,4737250
995,5037,4737250,6212,4737250
995,5037,4737250,6212,4737250
995,5037,4737720,6212,4737720
995,5037,4738720,6212,4738720
995,5037,4739180,6212,4739180
995,5037,4739650,6212,4739650
996,5039,4740650,6212,4740650
996,5039,4741460,6212,4741460
996,5039,4742460,6212,4742460
996,5039,4743460,6212,4743460
997,5047,4744460,6212,4744460
997,5047,4745460,6212,4745460
997,5047,4745460,6212,4745460
997,5047,4746460,6212,4746460
997,5047,4746930,6212,4746930
997,5047,4747930,6212,4747930
997,5047,4747930,6212,4747930
997,5047,4748740,6212,4748740
998,5055,4749740,6212,4749740
998,5055,4750390,6212,4750390
998,5055,4751390,6212,4751390
998,5055,4751390,6212,4751390
998,5055,4752200,6212,4752200
998,5055,4752660,6212,4752660
999,5059,4753470,6212,4753470
999,5059,4754280,6212,4754280
999,5059,4754280,6212,4754280
1000,5063,4755280,6212,4755280
1000,5063,4756280,6212,4756280
1000,5063,4756280,6212,4756280
1000,5063,4757090,6212,4757090
1000,5063,4758090,6212,4758090
1000,5063,4759090,6212,4759090
1000,5063,4760090,6212,4760090
1001,5071,4761090,6212,4761090
1001,5071,4762090,6212,4762090
1001,5071,4763090,6212,4763090
1001,5071,4763090,6212,4763090
1001,5071,4764090,6212,4764090
1001,5071,4764900,6212,4764900
1001,5071,4765220,6212,4765220
1001,5071,4766220,6212,4766220
1001,5071,4766220,6212,4766220
1001,5071,4767030,6212,4767030
1001,5071,4767500,6212,4767500
1002,5079,4768500,6212,4768500
1002,5079,4769310,6212,4769310
1002,5079,4769780,6212,4769780
1002,5079,4770780,6212,4770780
1002,5079,4771250,6212,4771250
1002,5079,4771720,6212,4771720
1002,5079,4772720,6212,4772720
1003,5087,4773720,6212,4773720
1003,5087,4774720,6212,4774720
1003,5087,4775720,6212,4775720
1003,5087,4776720,6212,4776720
1003,5087,4777190,6212,4777190
1003,5087,4778000,6212,4778000
1003,5087,4779000,6212,4779000
1004,5089,4779810,6212,4779810
1004,5089,4780810,6212,4780810
1004,5089,4781280,6212,4781280
1005,5097,4782280,6212,4782280
1005,5097,4783280,6212,4783280
1005,5097,4783280,6212,4783280
1005,5097,4783740,6212,4783740
1005,5097,4784060,6212,4784060
1005,5097,4785060,6212,4785060
1005,5097,4785530,6212,4785530
1005,5097,4786340,6212,4786340
1005,5097,4786340,6212,4786340
1005,5097,4786660,6212,4786660
1005,5097,4787660,6212,4787660
1005,5097,4788310,6212,4788310
1005,5097,4788310,6212,4788310
1005,5097,4788310,6212,4788310
1005,5097,4788310,6212,4788310
1005,5097,4788780,6212,4788780
1006,5101,4789780,6212,4789780
1007,5109,4790780,6212,4790780
1007,5109,4791250,6212,4791250
1007,5109,4792250,6212,4792250
1007,5109,4792250,6212,4792250
1007,5109,4793250,6212,4793250
1007,5109,4794250,6212,4794250
1007,5109,4795250,6212,4795250
1008,5111,4796250,6212,4796250
1008,5111,4796250,6212,4796250
1008,5111,4797250,6212,4797250
1009,5119,4797720,6212,4797720
1009,5119,4798040,6212,4798040
1009,5119,4798040,6212,4798040
1009,5119,4799040,6212,4799040
1009,5119,4799850,6212,4799850
1009,5119,4800320,6212,4800320
1009,5119,4801320,6212,4801320
1009,5119,4801790,6212,4801790
1009,5119,4801790,6212,4801790
1009,5119,4802790,6212,4802790
1010,5121,4803790,6212,4803790
1010,5121,4803790,6212,4803790
1010,5121,4804260,6212,4804260
1010,5121,4804730,6212,4804730
1011,5123,4805730,6212,4805730
1011,5123,4806730,6212,4806730
1011,5123,4806730,6212,4806730
1012,5131,4807730,6212,4807730
1012,5131,4808730,6212,4808730
1012,5131,4808730,6212,4808730
1012,5131,4808730,6212,4808730
1012,5131,4809730,6212,4809730
1012,5131,4810730,6212,4810730
1012,5131,4811730,6212,4811730
1012,5131,4812730,6212,4812730
1012,5131,4812960,6212,4812960
1012,5131,4812960,6212,4812960
1012,5131,4813280,6212,4813280
1012,5131,4813280,6212,4813280
1012,5131,4814280,6212,4814280
1013,5139,4822280,6212,4822280
1014,5147,4823280,6212,4823280
1014,5147,4823280,6212,4823280
1014,5147,4824280,6212,4824280
1014,5147,4825280,6212,4825280
1014,5147,4826090,6212,4826090
1014,5147,4826560,6212,4826560
1014,5147,4826560,6212,4826560
1014,5147,4827370,6212,4827370
1014,5147,4827690,6212,4827690
1014,5147,4828690,6212,4828690
1014,5147,4829500,6212,4829500
1014,5147,4829610,6212,4829610
1015,5149,4830610,6212,4830610
1015,5149,4831260,6212,4831260
1015,5149,4831260,6212,4831260
1015,5149,4832260,6212,4832260
1016,5157,4833260,6212,4833260
1016,5157,4834260,6212,4834260
1016,5157,4835070,6212,4835070
1016,5157,4835880,6212,4835880
1016,5157,4836340,6212,4836340
1016,5157,4836810,6212,4836810
1016,5157,4837810,6212,4837810
1016,5157,4838620,6212,4838620
1016,5157,4838620,6212,4838620
1016,5157,4839620,6212,4839620
1016,5157,4839620,6212,4839620
1016,5157,4839620,6212,4839620
1017,5165,4840620,6212,4840620
1017,5165,4840940,6212,4840940
1017,5165,4841940,6212,4841940
1017,5165,4842940,6212,4842940
1017,5165,4843410,6212,4843410
1017,5165,4843410,6212,4843410
1017,5165,4844410,6212,4844410
1017,5165,4844410,6212,4844410
1017,5165,4844880,6212,4844880
1018,5173,4845880,6212,4845880
1018,5173,4846880,6212,4846880
1018,5173,4847350,6212,4847350
1018,5173,4848350,6212,4848350
1018,5173,4849350,6212,4849350
1018,5173,4850350,6212,4850350
1018,5173,4851160,6212,4851160
1018,5173,4851160,6212,4851160
1018,5173,4852160,6212,4852160
1018,5173,4852160,6212,4852160
1018,5173,4852160,6212,4852160
1018,5173,4852970,6212,4852970
1018,5173,4853970,6212,4853970
1018,5173,4854780,6212,4854780
1018,5173,4855780,6212,4855780
1019,5175,4856780,6212,4856780
1019,5175,4856780,6212,4856780
1019,5175,4857780,6212,4857780
1020,5183,4858780,6212,4858780
1020,5183,4859780,6212,4859780
1020,5183,4860590,6212,4860590
1020,5183,4861590,6212,4861590
1020,5183,4862590,6212,4862590
1020,5183,4863590,6212,4863590
1020,5183,4863590,6212,4863590
1020,5183,4863750,6212,4863750
1021,5185,4864750,6212,4864750
1021,5185,4864750,6212,4864750
1021,5185,4865750,6212,4865750
1021,5185,4866560,6212,4866560
1021,5185,4867560,6212,4867560
1022,5193,4868560,6212,4868560
