ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1218012.91,26.98,1.76,225189.21,4.99
1217968.68,26.98,1.76,225173.48,4.99
1218031.12,26.98,1.77,225206.22,4.99
1218209.59,26.99,1.78,225179.12,4.99
1217912.59,26.99,1.77,224925.0,4.98
1217648.03,26.99,1.77,224898.06,4.98
1217441.84,26.99,1.77,224896.04,4.99
1217180.76,26.99,1.77,225326.52,5.0
1217180.76,26.99,1.77,225278.92,5.0
1216797.74,26.98,1.77,225116.82,4.99
1216797.74,26.98,1.77,225165.44,4.99
1216550.87,26.98,1.77,225012.05,4.99
1216318.33,26.98,1.77,225006.85,4.99
1216231.5,26.99,1.77,225792.25,5.01
1215956.35,26.99,1.77,225616.71,5.01
1215691.79,26.99,1.77,225589.18,5.01
1215427.24,26.99,1.77,225626.7,5.01
1215605.7,26.99,1.78,225608.36,5.01
1215344.63,26.99,1.78,225582.83,5.01
1215662.59,27.0,1.79,226034.19,5.02
1215396.87,27.0,1.79,226334.04,5.03
1215190.67,27.0,1.79,226263.21,5.03
1215190.67,27.0,1.79,226214.59,5.03
1214807.65,27.0,1.78,226035.19,5.02
1214730.24,27.0,1.79,225949.77,5.02
1214730.24,27.0,1.79,226006.34,5.02
1214464.52,27.0,1.79,226199.39,5.03
1214148.19,27.0,1.78,225852.34,5.02
1213941.91,26.99,1.78,225665.2,5.02
1214152.39,27.0,1.79,225670.15,5.02
1214152.39,27.0,1.79,225670.15,5.02
1213887.84,27.0,1.79,225637.87,5.02
1213486.31,27.0,1.78,225202.83,5.01
1213103.29,26.99,1.77,225252.36,5.01
1212838.73,26.99,1.77,225218.58,5.01
1213025.56,27.0,1.78,225191.25,5.01
1213007.4,27.0,1.78,225369.38,5.02
1213007.4,27.0,1.78,225369.38,5.02
1212746.33,27.0,1.79,225668.52,5.02
1212480.61,27.0,1.79,225582.34,5.02
1212224.31,27.0,1.79,225434.22,5.02
1211971.83,27.0,1.79,225895.97,5.03
1211713.98,27.0,1.79,225227.59,5.02
1211713.98,27.0,1.79,225236.29,5.02
1211713.98,27.0,1.79,225236.29,5.02
1211309.94,27.0,1.78,224821.29,5.01
1211309.94,27.0,1.78,224821.29,5.01
1211150.02,27.0,1.78,224749.71,5.01
1210917.48,27.0,1.78,224744.89,5.01
1210652.93,27.0,1.78,224717.41,5.01
1210576.68,27.0,1.79,224791.5,5.01
1210755.14,27.01,1.79,224755.16,5.01
1210682.38,27.01,1.8,224720.23,5.01
1210825.31,27.02,1.81,224507.01,5.01
1210825.31,27.02,1.81,224507.01,5.01
1210886.59,27.03,1.81,225093.51,5.02
1210620.87,27.03,1.81,224953.4,5.02
1210620.87,27.03,1.81,224922.1,5.02
1210355.15,27.03,1.81,225337.1,5.03
1210122.61,27.03,1.81,225332.87,5.03
1210429.74,27.04,1.83,226177.05,5.05
1210132.74,27.04,1.82,226146.74,5.05
1209897.85,27.03,1.82,225886.6,5.05
1209148.85,27.02,1.81,225171.82,5.03
1208884.29,27.02,1.81,225143.63,5.03
1208619.74,27.02,1.81,225199.06,5.04
1208413.54,27.02,1.81,225127.99,5.03
1208337.29,27.03,1.81,225096.26,5.03
1208337.29,27.03,1.81,225127.94,5.04
1208519.24,27.03,1.82,225104.09,5.04
1208253.52,27.03,1.82,225492.31,5.05
1207987.8,27.03,1.82,225433.21,5.05
1207762.33,27.03,1.82,225152.17,5.04
1207487.19,27.03,1.82,225476.64,5.05
1207697.67,27.04,1.83,225481.59,5.05
1207621.42,27.04,1.83,225460.94,5.05
1207386.53,27.04,1.83,225494.05,5.05
1207386.53,27.04,1.83,225462.38,5.05
1207386.53,27.04,1.83,225462.38,5.05
1207386.53,27.04,1.83,225462.38,5.05
1207121.97,27.04,1.83,225428.19,5.05
1206857.41,27.04,1.83,225405.79,5.05
1206784.65,27.04,1.83,225477.07,5.05
1206784.65,27.04,1.83,225477.07,5.05
1206707.23,27.04,1.83,225460.2,5.05
1206707.23,27.04,1.83,225495.74,5.05
1206884.54,27.05,1.84,225435.11,5.05
1206884.54,27.05,1.84,225435.42,5.05
1206618.82,27.05,1.84,226612.18,5.08
1206386.28,27.05,1.84,226608.75,5.08
1206386.28,27.05,1.84,226610.9,5.08
1206310.03,27.06,1.84,226587.8,5.08
1205927.01,27.05,1.84,226183.93,5.07
1205662.45,27.05,1.84,226174.41,5.07
1205779.15,27.06,1.85,226195.2,5.08
1205487.89,27.05,1.84,226170.27,5.08
1205487.89,27.05,1.84,226170.27,5.08
1205281.69,27.05,1.84,226165.1,5.08
1205725.46,27.07,1.86,226353.33,5.08
1205161.36,27.06,1.85,225992.34,5.07
1204419.07,27.05,1.84,225213.75,5.06
1204576.45,27.06,1.85,225371.25,5.06
1204576.45,27.06,1.85,225371.25,5.06
1204310.73,27.06,1.85,225333.1,5.06
1204045.01,27.06,1.85,225270.33,5.06
1204045.01,27.06,1.85,225270.33,5.06
1204045.01,27.06,1.85,225270.33,5.06
1204197.74,27.07,1.86,226332.17,5.09
1203965.21,27.07,1.86,226328.74,5.09
1203700.65,27.07,1.86,226299.43,5.09
1203436.09,27.07,1.86,226386.62,5.09
1203226.38,27.06,1.85,226185.62,5.09
1203462.08,27.07,1.86,226183.1,5.09
1203197.52,27.07,1.86,226120.41,5.09
1203352.7,27.08,1.87,227614.52,5.12
1203091.62,27.08,1.87,227581.11,5.12
1202825.9,27.08,1.87,227817.87,5.13
1202560.18,27.08,1.87,227614.93,5.13
1202294.46,27.08,1.87,227565.43,5.13
1202036.62,27.08,1.87,226897.05,5.11
1201747.94,27.08,1.87,226502.41,5.1
1201747.94,27.08,1.87,226431.28,5.1
1201780.07,27.08,1.87,226557.51,5.11
1201780.07,27.08,1.87,226554.32,5.1
1201780.07,27.08,1.87,226554.32,5.1
1201780.07,27.08,1.87,226549.45,5.1
1201408.17,27.07,1.87,226651.13,5.11
1201175.63,27.08,1.87,226655.59,5.11
1201099.38,27.08,1.87,226635.04,5.11
1201099.38,27.08,1.87,226635.04,5.11
1200810.69,27.07,1.87,226429.94,5.11
1200546.13,27.07,1.87,226409.97,5.11
1200281.58,27.07,1.87,226476.84,5.11
1200020.5,27.07,1.87,226416.86,5.11
1199754.79,27.07,1.87,226671.16,5.12
1199677.37,27.08,1.87,226759.94,5.12
1199411.65,27.08,1.87,226737.2,5.12
1199179.12,27.08,1.87,226739.28,5.12
1198914.56,27.08,1.87,226716.99,5.12
1198650.0,27.08,1.87,226700.37,5.12
1198385.44,27.08,1.87,226749.06,5.12
1198542.82,27.09,1.88,226711.59,5.12
1198465.41,27.09,1.88,226693.51,5.12
1198465.41,27.09,1.88,226712.28,5.12
1198259.21,27.09,1.88,226606.89,5.12
1198259.21,27.09,1.88,226623.97,5.12
1197993.49,27.09,1.88,227202.39,5.14
1197727.77,27.09,1.88,227134.56,5.14
1197822.23,27.1,1.89,227133.99,5.14
1197822.23,27.1,1.89,227121.21,5.14
1197557.67,27.1,1.89,227090.48,5.14
1197293.12,27.1,1.89,227125.04,5.14
1197293.12,27.1,1.89,227125.04,5.14
1197216.87,27.1,1.89,227106.08,5.14
1197216.87,27.1,1.89,227122.15,5.14
1196955.79,27.1,1.89,227102.16,5.14
1196667.11,27.1,1.89,226893.21,5.14
1196401.39,27.1,1.89,227112.58,5.14
1196262.07,27.1,1.89,227679.15,5.16
1194177.63,27.1,1.9,227621.83,5.17
1193911.91,27.1,1.9,227390.65,5.16
1193973.19,27.11,1.9,228224.3,5.18
1193740.65,27.11,1.9,228219.27,5.18
1193740.65,27.11,1.9,228219.27,5.18
1193476.1,27.11,1.9,228191.57,5.18
1193211.54,27.11,1.9,228248.32,5.19
1192946.98,27.11,1.9,228221.1,5.19
1192685.91,27.11,1.91,228183.96,5.19
1192685.91,27.11,1.91,228183.96,5.19
1192608.5,27.11,1.91,228381.68,5.19
1192342.78,27.11,1.91,228334.31,5.19
1192077.06,27.11,1.91,228353.53,5.19
1192353.75,27.12,1.92,228121.46,5.19
1192648.59,27.13,1.93,228373.7,5.2
1192325.69,27.13,1.93,228139.97,5.19
1192093.16,27.13,1.93,228134.94,5.19
1191791.23,27.12,1.92,227847.34,5.19
1191853.67,27.13,1.93,227821.07,5.19
1191556.68,27.13,1.92,227425.65,5.18
1191292.12,27.13,1.92,227523.94,5.18
1191027.56,27.13,1.92,227435.37,5.18
1190687.2,27.12,1.92,227089.52,5.17
1190869.16,27.13,1.93,227073.82,5.17
1190622.29,27.13,1.93,228569.35,5.21
1190794.7,27.14,1.93,229019.92,5.22
1190750.47,27.14,1.94,229029.21,5.22
1190750.47,27.14,1.94,229029.21,5.22
1190544.27,27.14,1.94,229027.04,5.22
1190279.71,27.14,1.94,229001.66,5.22
1190015.16,27.14,1.94,228981.7,5.22
1189938.91,27.14,1.94,229027.4,5.22
1189677.83,27.14,1.94,228984.72,5.22
1189412.11,27.14,1.94,228972.72,5.23
1189146.39,27.14,1.94,229411.81,5.24
1189207.67,27.15,1.95,229561.58,5.24
1188975.13,27.15,1.95,229556.21,5.24
1188768.94,27.15,1.95,229482.14,5.24
1188504.38,27.15,1.95,229454.21,5.24
1188731.9,27.16,1.96,229517.93,5.24
1188467.34,27.16,1.96,229562.49,5.25
1188911.11,27.18,1.97,229773.32,5.25
1188646.55,27.18,1.98,229740.75,5.25
1188646.55,27.18,1.98,229757.09,5.25
1188082.45,27.17,1.97,229396.1,5.25
1187530.16,27.16,1.96,228807.51,5.23
1187269.09,27.16,1.96,228792.33,5.23
1187191.68,27.17,1.97,229021.14,5.24
1187114.27,27.17,1.97,229118.22,5.24
1187114.27,27.17,1.97,229118.22,5.24
1186848.55,27.17,1.97,229108.78,5.24
1186848.55,27.17,1.97,229108.78,5.24
1186943.01,27.18,1.98,229108.2,5.25
1186678.45,27.18,1.98,229080.61,5.25
1186602.2,27.18,1.98,229074.16,5.25
1186228.48,27.17,1.97,228939.67,5.24
1185931.48,27.17,1.97,228735.45,5.24
1185724.27,27.17,1.97,228627.42,5.24
1185459.71,27.17,1.97,228664.83,5.24
1185198.64,27.17,1.97,228624.59,5.24
1185121.23,27.17,1.97,228620.05,5.24
1184855.51,27.17,1.97,229339.03,5.26
1184778.09,27.17,1.97,229456.43,5.26
1184778.09,27.17,1.97,229456.75,5.26
1184520.25,27.17,1.97,228762.47,5.25
1184522.03,27.18,1.98,228878.74,5.25
1184522.03,27.18,1.98,228878.74,5.25
1184522.03,27.18,1.98,228878.74,5.25
1184732.51,27.19,1.99,228883.26,5.25
1184359.49,27.18,1.98,228850.39,5.25
1184070.8,27.18,1.98,228883.61,5.25
1183864.61,27.18,1.98,228938.13,5.26
1183788.36,27.18,1.98,228979.61,5.26
1183523.8,27.18,1.98,228935.03,5.26
1183702.26,27.19,1.99,229183.08,5.26
1183441.19,27.19,1.99,229066.71,5.26
1183502.47,27.19,1.99,229042.95,5.26
1183273.81,27.19,1.99,230150.43,5.29
1182993.27,27.19,1.99,229859.43,5.28
1182735.43,27.19,1.99,229165.15,5.27
1182575.51,27.2,2.0,229119.46,5.27
1182531.28,27.2,2.0,229128.75,5.27
1182266.72,27.2,2.0,229090.54,5.27
1182002.16,27.2,2.0,229161.06,5.27
1181695.17,27.19,2.0,228893.44,5.27
1181430.61,27.19,2.0,228868.4,5.27
1181169.54,27.2,2.0,229346.97,5.28
1180963.34,27.2,2.0,229344.8,5.28
1180963.34,27.2,2.0,229366.82,5.28
1180716.47,27.2,2.0,229087.55,5.28
1180483.93,27.2,2.0,229092.01,5.28
1180397.09,27.2,2.0,228890.63,5.27
1180121.95,27.2,2.0,229196.23,5.28
1179857.39,27.2,2.0,229173.02,5.28
1179699.35,27.2,2.0,229019.79,5.28
1179434.8,27.2,2.0,229001.71,5.28
1179365.26,27.2,2.0,228563.32,5.27
1179100.7,27.2,2.0,228773.27,5.28
1179100.7,27.2,2.0,228751.25,5.28
1178754.17,27.2,2.0,228451.64,5.27
1178493.1,27.2,2.0,228349.01,5.27
1178260.56,27.2,2.0,228339.97,5.27
1177996.0,27.2,2.01,228316.4,5.27
1177996.0,27.2,2.01,228340.49,5.27
1177707.4,27.2,2.0,228024.7,5.27
1177549.33,27.2,2.0,226914.03,5.24
1177248.74,27.2,2.0,226907.54,5.24
1177248.74,27.2,2.0,226932.17,5.24
1177248.74,27.2,2.0,226925.57,5.24
1177443.29,27.2,2.0,227626.16,5.26
1177565.8,27.21,2.01,226938.51,5.24
1177301.24,27.21,2.01,226947.42,5.24
1176585.04,27.2,2.0,226188.42,5.23
1176425.12,27.2,2.0,226524.73,5.24
1176487.56,27.2,2.01,226552.07,5.24
1176553.49,27.21,2.01,227105.77,5.25
1176535.33,27.21,2.02,227193.22,5.26
1176535.33,27.21,2.02,227176.45,5.25
1176288.46,27.22,2.02,227088.44,5.25
1176022.74,27.22,2.02,227422.26,5.26
1176233.22,27.22,2.03,227427.21,5.26
1176146.39,27.23,2.03,227023.14,5.26
1176146.39,27.23,2.03,227044.25,5.26
1175945.34,27.22,2.03,226834.67,5.25
1175670.19,27.22,2.03,227579.9,5.27
1175670.19,27.22,2.03,227579.9,5.27
1175600.65,27.23,2.03,227141.51,5.26
1175336.1,27.23,2.03,227106.06,5.26
1174943.07,27.22,2.02,227199.31,5.26
1175093.5,27.23,2.03,227378.05,5.27
1175025.51,27.23,2.04,227221.72,5.27
1174938.68,27.23,2.04,227292.03,5.27
1174862.43,27.24,2.04,227237.49,5.27
1174597.87,27.24,2.04,227221.59,5.27
1174336.8,27.24,2.04,227852.78,5.28
1174089.93,27.24,2.04,227831.56,5.29
1173857.39,27.24,2.04,227826.36,5.29
1173609.88,27.24,2.05,227269.53,5.27
1173307.1,27.24,2.04,227404.26,5.28
1173148.79,27.24,2.04,227246.53,5.28
1173072.54,27.24,2.05,227222.82,5.28
1172866.34,27.24,2.05,227220.65,5.28
1172449.38,27.23,2.04,226822.29,5.27
1172184.83,27.23,2.04,226854.88,5.27
1171920.27,27.23,2.04,226811.69,5.27
1171659.2,27.23,2.04,226856.84,5.27
1171774.73,27.24,2.05,226809.49,5.27
1171509.01,27.24,2.05,227335.63,5.29
1171431.6,27.24,2.05,227513.15,5.29
1171199.06,27.25,2.05,227517.62,5.29
1171543.8,27.26,2.06,227078.47,5.28
1171543.8,27.26,2.06,227077.73,5.28
1171252.19,27.25,2.06,226745.56,5.28
1171146.46,27.25,2.06,227038.46,5.28
1170881.9,27.25,2.06,227015.24,5.28
1170581.2,27.25,2.06,226729.61,5.28
1170301.61,27.24,2.05,226517.69,5.27
1170010.36,27.24,2.05,226197.97,5.27
1170010.36,27.24,2.05,226197.97,5.27
1170010.36,27.24,2.05,226197.97,5.27
1170237.88,27.25,2.05,226478.1,5.27
1170237.88,27.25,2.05,226478.1,5.27
1169973.32,27.25,2.05,226460.02,5.27
1169708.76,27.25,2.06,226616.51,5.28
1169447.69,27.25,2.06,226459.46,5.28
1169073.97,27.24,2.05,226165.26,5.27
1168867.78,27.24,2.05,226163.23,5.27
1169366.57,27.26,2.06,226315.93,5.28
1169100.85,27.26,2.06,226557.16,5.28
1168844.56,27.26,2.07,226472.42,5.28
1169034.68,27.27,2.07,226737.79,5.29
1168802.14,27.27,2.07,226742.25,5.29
1168537.58,27.27,2.07,226719.04,5.29
1167930.9,27.26,2.07,226147.73,5.28
1167666.34,27.26,2.07,226129.65,5.28
1167666.34,27.26,2.07,226129.65,5.28
1167666.34,27.26,2.07,226129.65,5.28
1167401.78,27.26,2.07,226144.71,5.28
1167467.71,27.27,2.07,226135.02,5.28
1167235.17,27.27,2.07,226125.21,5.28
1167028.97,27.27,2.07,226051.0,5.28
1166782.1,27.27,2.08,227002.97,5.31
1166782.1,27.27,2.08,227002.97,5.31
1166782.1,27.27,2.08,227002.97,5.31
1166782.1,27.27,2.08,227002.97,5.31
1166722.9,27.27,2.08,226649.81,5.3
1166351.51,27.27,2.07,226377.96,5.29
1166237.04,27.27,2.08,226376.03,5.29
1165972.49,27.27,2.08,226444.1,5.3
1166115.42,27.28,2.09,226230.87,5.29
1165776.42,27.28,2.08,225926.09,5.29
1165371.15,27.27,2.08,225544.3,5.28
1165371.15,27.27,2.08,225543.35,5.28
1165557.98,27.28,2.08,225475.61,5.28
1165481.73,27.28,2.09,225446.7,5.28
1165220.66,27.28,2.09,225804.39,5.29
1164839.27,27.27,2.08,225684.04,5.28
1164821.11,27.28,2.09,225780.43,5.29
1164574.25,27.28,2.09,225641.75,5.29
1164341.71,27.28,2.09,225632.13,5.29
1164077.15,27.28,2.09,225609.13,5.29
1164255.62,27.29,2.1,225666.09,5.29
1163991.06,27.29,2.1,225654.97,5.29
1164298.37,27.3,2.11,225464.62,5.29
1163652.5,27.29,2.1,224817.17,5.27
1163391.43,27.29,2.1,224790.16,5.27
1163125.71,27.29,2.1,225346.84,5.29
1162771.54,27.29,2.09,224980.53,5.28
1163306.72,27.3,2.11,226490.22,5.32
1163544.06,27.31,2.12,227145.15,5.33
1163336.85,27.31,2.12,227019.3,5.33
1163455.39,27.32,2.13,227271.14,5.34
1163222.85,27.32,2.13,227273.23,5.34
1162958.29,27.32,2.13,227238.78,5.34
1163020.73,27.32,2.13,227270.14,5.34
1162886.67,27.33,2.14,227087.4,5.34
1162622.11,27.33,2.14,227059.16,5.34
1160537.67,27.33,2.14,227001.84,5.35
1160519.51,27.33,2.14,227098.23,5.35
1160993.6,27.35,2.16,227207.97,5.35
1160732.53,27.35,2.16,227215.26,5.35
1160526.33,27.35,2.16,227204.16,5.35
1159986.18,27.34,2.15,226706.41,5.34
1159778.96,27.34,2.15,227711.19,5.37
1159546.42,27.34,2.15,227706.37,5.37
1159487.22,27.34,2.15,228296.83,5.38
1157402.77,27.35,2.16,228239.51,5.39
1157100.0,27.35,2.16,227944.15,5.39
1157041.44,27.35,2.16,227440.62,5.38
1156776.88,27.35,2.16,227412.82,5.38
1156955.35,27.36,2.17,227489.02,5.38
1156937.19,27.36,2.17,227585.41,5.38
1156850.35,27.37,2.18,227209.38,5.37
1156902.2,27.37,2.18,227878.38,5.39
1156637.64,27.37,2.18,227836.1,5.39
1156376.57,27.37,2.18,227795.96,5.39
1156129.7,27.37,2.18,228704.64,5.41
1155923.42,27.37,2.18,228490.16,5.41
1155690.88,27.37,2.18,228485.34,5.41
1155464.8,27.37,2.18,229446.15,5.44
1155949.19,27.38,2.2,229448.92,5.44
1156127.66,27.39,2.21,229423.18,5.44
1155863.1,27.39,2.21,229487.72,5.44
1155863.1,27.39,2.21,229487.72,5.44
1155618.36,27.39,2.2,229324.07,5.44
1155618.36,27.39,2.2,229324.07,5.44
1155353.8,27.39,2.2,229286.0,5.44
1155244.02,27.39,2.2,229176.21,5.43
1155244.02,27.39,2.2,229176.21,5.43
1154652.22,27.38,2.19,228756.26,5.42
1154391.14,27.38,2.19,228751.8,5.43
1154116.0,27.38,2.19,228203.78,5.41
1153732.97,27.37,2.19,228451.45,5.42
1153480.07,27.37,2.19,228514.09,5.42
1153461.91,27.38,2.19,228664.5,5.43
1153215.04,27.38,2.19,228475.25,5.42
1153128.2,27.38,2.2,228433.1,5.42
1153041.36,27.39,2.2,228803.38,5.43
1152808.83,27.39,2.2,228807.84,5.44
1152544.27,27.39,2.2,228784.63,5.44
1152248.79,27.38,2.2,228484.79,5.43
1152248.79,27.38,2.2,228485.05,5.43
1151984.23,27.38,2.2,228466.97,5.43
1152162.7,27.39,2.2,228517.02,5.43
1151956.5,27.39,2.2,228515.0,5.43
1151695.43,27.39,2.21,228594.86,5.44
1151618.02,27.39,2.21,229218.49,5.45
1151618.02,27.39,2.21,229218.49,5.45
1151352.3,27.4,2.21,228869.63,5.45
1151086.58,27.4,2.21,228973.88,5.45
1151086.58,27.4,2.21,228973.88,5.45
1150854.04,27.4,2.21,228978.34,5.45
1150589.48,27.4,2.21,229001.08,5.45
1150324.92,27.4,2.21,228975.15,5.45
1150324.92,27.4,2.21,228975.15,5.45
1150248.67,27.4,2.22,228969.59,5.45
1149987.6,27.4,2.22,228949.19,5.46
1149781.4,27.4,2.22,228874.98,5.45
1149575.21,27.4,2.22,228803.91,5.45
1149309.49,27.4,2.22,228788.09,5.46
1149370.76,27.41,2.22,229356.63,5.47
1149105.04,27.41,2.22,229231.93,5.47
1148872.51,27.41,2.22,229227.7,5.47
1148607.95,27.41,2.23,229199.49,5.47
1148343.39,27.41,2.23,229465.33,5.48
1148343.39,27.41,2.23,229465.33,5.48
1148267.14,27.41,2.23,229323.57,5.48
1148387.32,27.42,2.24,229193.2,5.47
1148121.6,27.42,2.24,229737.35,5.49
1147865.31,27.42,2.24,229600.01,5.49
1147596.4,27.42,2.24,229755.37,5.49
1147794.97,27.43,2.25,231204.46,5.53
1147562.43,27.43,2.25,231199.25,5.53
1147297.87,27.43,2.25,231172.13,5.53
1147036.93,27.43,2.25,230490.93,5.51
1147036.93,27.43,2.25,230468.91,5.51
1146880.63,27.43,2.25,230440.45,5.51
1146804.38,27.44,2.25,230507.41,5.51
1146399.11,27.43,2.25,230125.62,5.51
1146134.56,27.43,2.25,230112.89,5.51
1145873.48,27.43,2.25,230062.61,5.51
1145492.15,27.43,2.24,229783.19,5.5
1145073.5,27.42,2.24,229352.36,5.49
1144996.09,27.42,2.24,229888.07,5.51
1145182.82,27.43,2.25,229910.57,5.51
1144878.81,27.43,2.24,229593.5,5.5
1144528.03,27.42,2.24,229763.4,5.51
1144738.52,27.43,2.25,229768.36,5.51
1144473.96,27.43,2.25,229732.84,5.51
1144090.94,27.43,2.24,229828.71,5.51
1144090.94,27.43,2.24,229828.71,5.51
1143826.38,27.43,2.24,229800.57,5.51
1143826.38,27.43,2.24,229809.59,5.51
1143566.47,27.43,2.24,229939.97,5.51
1143333.93,27.43,2.25,229942.05,5.52
1143284.8,27.43,2.25,231130.62,5.55
1143020.24,27.43,2.25,231095.87,5.55
1142572.06,27.42,2.24,230636.48,5.54
1143215.5,27.44,2.26,230966.16,5.54
1143215.5,27.44,2.26,230966.16,5.54
1142950.94,27.44,2.26,231032.24,5.55
1142950.94,27.44,2.26,231055.97,5.55
1141893.87,27.44,2.26,231017.13,5.55
1141893.87,27.44,2.26,231000.51,5.55
1141499.07,27.44,2.26,230621.82,5.54
1140779.57,27.43,2.25,229894.12,5.53
1140513.85,27.43,2.25,229842.24,5.53
1140724.33,27.43,2.26,229846.75,5.53
1140842.87,27.44,2.26,230155.84,5.54
1140578.32,27.44,2.26,230120.76,5.54
1140313.76,27.44,2.26,230182.25,5.54
1139930.73,27.44,2.26,230138.84,5.54
1139861.2,27.44,2.26,229700.45,5.53
1139861.2,27.44,2.26,229719.82,5.53
1139701.28,27.44,2.26,229597.2,5.53
1139701.28,27.44,2.26,229597.2,5.53
1139879.75,27.45,2.27,229570.73,5.53
1139792.91,27.45,2.27,228997.01,5.52
1139531.84,27.45,2.27,229363.81,5.53
1139472.63,27.46,2.28,228780.58,5.51
1139089.61,27.45,2.27,228648.7,5.51
1139287.57,27.46,2.28,229533.66,5.53
1139040.7,27.46,2.28,229390.67,5.53
1138808.17,27.46,2.28,229392.76,5.53
1138601.97,27.46,2.28,229321.9,5.53
1138780.43,27.47,2.29,229295.06,5.53
1138780.43,27.47,2.29,229295.06,5.53
1138491.75,27.46,2.29,229078.2,5.53
1138719.27,27.47,2.29,229432.58,5.54
1138336.24,27.47,2.29,229534.37,5.54
1138277.04,27.47,2.29,230006.97,5.55
1137913.32,27.46,2.28,229717.21,5.54
1137798.85,27.47,2.29,229628.32,5.54
1137952.74,27.47,2.3,229538.0,5.54
1137688.19,27.47,2.3,230008.1,5.55
1137481.99,27.48,2.3,229955.15,5.55
1137220.92,27.48,2.3,229857.86,5.55
1136955.2,27.48,2.3,229553.86,5.55
1136887.21,27.48,2.3,230226.22,5.57
1136887.21,27.48,2.3,230226.22,5.57
1136778.9,27.48,2.3,230122.72,5.56
1136969.02,27.49,2.31,230427.37,5.57
1136736.48,27.49,2.31,230422.16,5.57
1136471.93,27.49,2.31,230394.71,5.57
1136534.37,27.49,2.31,230458.65,5.58
1136269.81,27.49,2.31,230413.61,5.58
1136269.81,27.49,2.31,230413.61,5.58
1136269.81,27.49,2.31,230413.61,5.58
1136161.5,27.49,2.31,230298.21,5.57
1136216.69,27.5,2.32,229797.65,5.56
1136019.46,27.5,2.32,229653.69,5.56
1135548.2,27.49,2.31,229416.24,5.55
1135548.2,27.49,2.31,229394.22,5.55
1135730.15,27.5,2.32,229371.18,5.55
1135347.13,27.49,2.31,230299.19,5.58
1135114.59,27.49,2.32,230289.57,5.58
1134850.03,27.49,2.32,230266.48,5.58
1134584.31,27.49,2.32,229648.07,5.56
1134319.76,27.49,2.32,229665.57,5.57
1134055.2,27.49,2.32,229848.18,5.57
1133985.66,27.5,2.32,229409.79,5.56
1133637.9,27.5,2.32,229108.67,5.56
1133376.83,27.5,2.32,229009.37,5.56
1133221.91,27.49,2.32,228856.39,5.55
1133418.06,27.5,2.33,229041.4,5.56
1133185.53,27.5,2.33,229043.48,5.56
1133185.53,27.5,2.33,229092.01,5.56
1133579.46,27.52,2.34,229164.0,5.56
1133641.9,27.52,2.35,229130.62,5.56
1133572.36,27.53,2.35,228692.23,5.55
1133225.83,27.53,2.35,228392.61,5.55
1132961.27,27.53,2.35,228436.37,5.55
1132696.72,27.53,2.35,228422.21,5.55
1132696.72,27.53,2.35,228422.21,5.55
1132490.52,27.53,2.35,228398.92,5.55
1132422.53,27.53,2.36,228152.06,5.55
1132921.33,27.55,2.37,228304.76,5.55
1132973.18,27.55,2.38,229148.87,5.57
1132846.04,27.55,2.38,229047.42,5.57
1132640.24,27.55,2.37,228836.66,5.57
1132434.04,27.55,2.38,228834.63,5.57
1133363.01,27.58,2.41,228696.66,5.57
1131278.57,27.58,2.41,228639.33,5.58
1131219.36,27.59,2.41,229177.7,5.59
1130958.29,27.59,2.41,229161.37,5.59
1130712.3,27.59,2.42,228984.69,5.59
1130712.3,27.59,2.42,229008.81,5.59
1130465.43,27.59,2.42,229627.28,5.6
1130232.89,27.59,2.42,229622.46,5.61
1129968.33,27.59,2.42,229594.54,5.61
1130146.8,27.6,2.43,229664.63,5.61
1129882.24,27.6,2.43,229605.31,5.61
1129587.5,27.59,2.42,229321.05,5.6
1129326.43,27.6,2.42,229307.52,5.6
1129060.71,27.6,2.42,229860.75,5.62
1128751.8,27.59,2.42,229950.86,5.62
1128519.26,27.59,2.42,229952.94,5.62
1128244.12,27.59,2.42,229413.22,5.61
1128157.28,27.6,2.42,229809.62,5.62
1127892.72,27.6,2.42,229774.8,5.62
1127686.52,27.6,2.42,229700.59,5.62
1127313.46,27.59,2.42,229368.98,5.61
1127313.46,27.59,2.42,229356.0,5.61
1127430.15,27.6,2.42,229422.01,5.62
1127165.6,27.6,2.43,229371.92,5.62
1127347.55,27.61,2.43,229351.76,5.62
1127347.55,27.61,2.43,229351.76,5.62
1127141.35,27.61,2.43,229349.73,5.62
1127256.89,27.61,2.44,229946.21,5.63
1127318.16,27.62,2.45,230083.07,5.64
