ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
823,4068,3776100,6212,3888370
823,4068,3777100,6212,3889370
823,4068,3778100,6212,3890370
823,4068,3779100,6212,3891370
823,4068,3780100,6212,3892370
823,4068,3780910,6212,3893180
823,4068,3780910,6212,3893180
823,4068,3781230,6212,3893500
823,4068,3781390,6212,3893660
824,4076,3781860,6212,3894130
824,4076,3782670,6212,3894940
824,4076,3783140,6212,3895410
824,4076,3783370,6212,3895640
824,4076,3783840,6212,3896110
824,4076,3784840,6212,3897110
824,4076,3784840,6212,3897110
824,4076,3785160,6212,3897430
824,4076,3786160,6212,3898430
824,4076,3786480,6212,3898750
824,4076,3787480,6212,3899750
824,4076,3787950,6212,3900220
824,4076,3788180,6212,3900450
824,4076,3789180,6212,3901450
824,4076,3789180,6212,3901450
824,4076,3789990,6212,3902260
824,4076,3790310,6212,3902580
824,4076,3791310,6212,3903580
824,4076,3791310,6212,3903580
824,4076,3791310,6212,3903580
825,4084,3792310,6212,3904580
825,4084,3792310,6212,3904580
825,4084,3793310,6212,3905580
825,4084,3794310,6212,3906580
825,4084,3794310,6212,3907580
825,4084,3795310,6212,3908580
825,4084,3795630,6212,3908900
825,4084,3795630,6212,3909710
825,4084,3796630,6212,3910710
825,4084,3797630,6212,3911710
825,4084,3798100,6212,3912180
825,4084,3799100,6212,3913180
826,4092,3800100,6212,3914180
826,4092,3801100,6212,3915180
826,4092,3801100,6212,3916180
826,4092,3802100,6212,3917180
826,4092,3803100,6212,3918180
826,4092,3803910,6212,3918990
826,4092,3804720,6212,3919800
826,4092,3805720,6212,3920800
826,4092,3805720,6212,3921800
826,4092,3806720,6212,3922800
827,4100,3807190,6212,3923270
827,4100,3808190,6212,3924270
827,4100,3808190,6212,3924270
827,4100,3808650,6212,3924730
827,4100,3809650,6212,3925730
827,4100,3810650,6212,3926730
827,4100,3811650,6212,3927730
827,4100,3811650,6212,3927730
827,4100,3812300,6212,3928380
828,4108,3813300,6212,3929380
828,4108,3814110,6212,3930190
828,4108,3815110,6212,3931190
828,4108,3815580,6212,3931660
828,4108,3816580,6212,3932660
828,4108,3817390,6212,3933470
828,4108,3818390,6212,3934470
829,4110,3819390,6212,3935470
829,4110,3819660,6212,3935740
829,4110,3820130,6212,3936210
829,4110,3820940,6212,3937020
829,4110,3820940,6212,3937020
829,4110,3821940,6212,3938020
829,4110,3822940,6212,3939020
829,4110,3822940,6212,3939020
829,4110,3823410,6212,3939490
830,4118,3824410,6212,3940490
830,4118,3825410,6212,3941490
830,4118,3826410,6212,3942490
830,4118,3826880,6212,3942960
830,4118,3827880,6212,3943960
830,4118,3828350,6212,3944430
830,4118,3828820,6212,3944900
830,4118,3828820,6212,3945900
830,4118,3829820,6212,3946900
830,4118,3830820,6212,3947900
830,4118,3831140,6212,3948220
830,4118,3831190,6212,3948270
831,4120,3831650,6212,3948730
831,4120,3832300,6212,3949380
831,4120,3832770,6212,3949850
832,4128,3833360,6212,3950440
832,4128,3833730,6212,3950810
832,4128,3834730,6212,3951810
832,4128,3835730,6212,3952810
832,4128,3836190,6212,3953270
832,4128,3836660,6212,3953740
832,4128,3837120,6212,3954200
832,4128,3838120,6212,3955200
832,4128,3838710,6212,3955790
832,4128,3839180,6212,3956260
833,4136,3839650,6212,3956730
833,4136,3839650,6212,3956730
833,4136,3840650,6212,3957730
833,4136,3841000,6212,3958080
834,4138,3841810,6212,3958890
834,4138,3841860,6212,3958940
834,4138,3842860,6212,3959940
834,4138,3843860,6212,3960940
834,4138,3844860,6212,3961940
834,4138,3846860,6212,3963940
835,4140,3847330,6212,3964410
835,4140,3848330,6212,3965410
835,4140,3849140,6212,3966220
835,4140,3849950,6212,3967030
835,4140,3850760,6212,3967840
836,4148,3851570,6212,3968650
836,4148,3852570,6212,3969650
836,4148,3852570,6212,3969650
836,4148,3853380,6212,3970460
836,4148,3853380,6212,3970460
836,4148,3854380,6212,3971460
837,4150,3855030,6212,3972110
837,4150,3855260,6212,3972340
837,4150,3856260,6212,3973340
837,4150,3856260,6212,3973340
837,4150,3856480,6212,3973560
837,4150,3857290,6212,3974370
837,4150,3858290,6212,3975370
837,4150,3859290,6212,3976370
837,4150,3860100,6212,3977180
838,4158,3861100,6212,3978180
838,4158,3861570,6212,3978650
838,4158,3862570,6212,3979650
838,4158,3863160,6212,3980240
838,4158,3863160,6212,3980240
838,4158,3864160,6212,3981240
838,4158,3864970,6212,3982050
838,4158,3865430,6212,3982510
838,4158,3866430,6212,3983510
838,4158,3867240,6212,3984320
839,4166,3869240,6212,3986320
839,4166,3870240,6212,3987320
840,4170,3871240,6212,3988320
840,4170,3871240,6212,3988320
840,4170,3871240,6212,3989320
840,4170,3872240,6212,3990320
840,4170,3873240,6212,3991320
840,4170,3874240,6212,3992320
840,4170,3875240,6212,3993320
840,4170,3875560,6212,3993640
840,4170,3875560,6212,3994110
840,4170,3876560,6212,3995110
840,4170,3877370,6212,3995920
840,4170,3877370,6212,3995920
840,4170,3878180,6212,3996730
840,4170,3878180,6212,3997200
840,4170,3878650,6212,3997670
840,4170,3878880,6212,3997900
840,4170,3879350,6212,3998370
840,4170,3879350,6212,3998370
840,4170,3879350,6212,3999370
841,4178,3887350,6212,4007370
842,4186,3888000,6212,4008020
842,4186,3889000,6212,4009020
842,4186,3889000,6212,4009020
842,4186,3889810,6212,4009830
842,4186,3890810,6212,4010830
842,4186,3890970,6212,4010990
842,4186,3891780,6212,4011800
842,4186,3892590,6212,4012610
842,4186,3893060,6212,4013080
842,4186,3893530,6212,4013550
842,4186,3894340,6212,4014360
842,4186,3895150,6212,4015170
843,4194,3896150,6212,4016170
843,4194,3897150,6212,4017170
843,4194,3897470,6212,4017490
843,4194,3898470,6212,4018490
843,4194,3899470,6212,4019490
843,4194,3899940,6212,4019960
843,4194,3900940,6212,4020960
843,4194,3901750,6212,4021770
843,4194,3902750,6212,4022770
843,4194,3903750,6212,4023770
843,4194,3903750,6212,4024770
843,4194,3903750,6212,4025770
844,4196,3904300,6212,4026320
845,4204,3905300,6212,4027320
845,4204,3905300,6212,4027320
845,4204,3905630,6212,4027650
845,4204,3906630,6212,4028650
845,4204,3906630,6212,4028650
845,4204,3906950,6212,4028970
845,4204,3906950,6212,4028970
845,4204,3907420,6212,4029440
845,4204,3907880,6212,4029900
845,4204,3908880,6212,4030900
845,4204,3909880,6212,4031900
845,4204,3910110,6212,4032130
845,4204,3911110,6212,4033130
845,4204,3912110,6212,4034130
845,4204,3912110,6212,4034600
845,4204,3913110,6212,4035600
846,4212,3914110,6212,4036600
846,4212,3914430,6212,4036920
847,4214,3915430,6212,4037920
847,4214,3916430,6212,4038920
847,4214,3917430,6212,4039920
847,4214,3918430,6212,4040920
847,4214,3918430,6212,4040920
847,4214,3919430,6212,4041920
848,4222,3920430,6212,4042920
848,4222,3920430,6212,4043920
848,4222,3921430,6212,4044920
848,4222,3922430,6212,4045920
848,4222,3923430,6212,4046920
848,4222,3923430,6212,4046920
849,4224,3924430,6212,4047920
849,4224,3924890,6212,4048380
849,4224,3925540,6212,4049030
849,4224,3926540,6212,4050030
849,4224,3927350,6212,4050840
849,4224,3927820,6212,4051310
849,4224,3928820,6212,4052310
849,4224,3929280,6212,4052770
850,4232,3929750,6212,4053240
850,4232,3929750,6212,4053240
850,4232,3930220,6212,4053710
850,4232,3931220,6212,4054710
850,4232,3932220,6212,4055710
850,4232,3932220,6212,4059710
850,4232,3933220,6212,4060710
850,4232,3934220,6212,4061710
850,4232,3935220,6212,4062710
850,4232,3936220,6212,4063710
850,4232,3936220,6212,4063710
850,4232,3936330,6212,4063820
851,4240,3937330,6212,4064820
851,4240,3938330,6212,4065820
851,4240,3938330,6212,4066290
851,4240,3938490,6212,4066450
852,4244,3938950,6212,4066910
852,4244,3938950,6212,4066910
852,4244,3939950,6212,4067910
852,4244,3940110,6212,4068070
852,4244,3941110,6212,4069070
852,4244,3942110,6212,4070070
852,4244,3943110,6212,4071070
852,4244,3944110,6212,4072070
852,4244,3945110,6212,4073070
853,4252,3946110,6212,4074070
853,4252,3946920,6212,4074880
853,4252,3947730,6212,4075690
853,4252,3948730,6212,4076690
853,4252,3948730,6212,4076690
853,4252,3949540,6212,4077500
853,4252,3950010,6212,4077970
853,4252,3950240,6212,4078200
853,4252,3951240,6212,4079200
853,4252,3952050,6212,4080010
853,4252,3953050,6212,4081010
853,4252,3954050,6212,4082010
853,4252,3954370,6212,4082330
854,4254,3955370,6212,4083330
854,4254,3956020,6212,4083980
854,4254,3956020,6212,4083980
854,4254,3957020,6212,4084980
854,4254,3958020,6212,4085980
855,4262,3959020,6212,4086980
855,4262,3959020,6212,4086980
855,4262,3959830,6212,4087790
855,4262,3960830,6212,4088790
855,4262,3961480,6212,4089440
855,4262,3962480,6212,4090440
855,4262,3963130,6212,4091090
855,4262,3963360,6212,4091320
855,4262,3964360,6212,4092320
856,4270,3964830,6212,4092790
856,4270,3964830,6212,4092790
856,4270,3965830,6212,4093790
856,4270,3966830,6212,4094790
857,4272,3967830,6212,4095790
857,4272,3968200,6212,4096160
857,4272,3969200,6212,4097160
857,4272,3970200,6212,4098160
857,4272,3971200,6212,4099160
857,4272,3971200,6212,4100160
857,4272,3971420,6212,4100380
857,4272,3972420,6212,4101380
857,4272,3972420,6212,4101380
857,4272,3972420,6212,4102380
857,4272,3972420,6212,4102380
858,4274,3973010,6212,4102970
859,4282,3974010,6212,4103970
859,4282,3974010,6212,4104970
859,4282,3974010,6212,4105970
859,4282,3975010,6212,4106970
859,4282,3976010,6212,4107970
859,4282,3977010,6212,4108970
859,4282,3977010,6212,4108970
859,4282,3977010,6212,4109970
860,4284,3978010,6212,4110970
860,4284,3979010,6212,4111970
860,4284,3980010,6212,4112970
860,4284,3981010,6212,4113970
860,4284,3982010,6212,4114970
860,4284,3983010,6212,4115970
861,4292,3983480,6212,4116440
861,4292,3984480,6212,4117440
861,4292,3985130,6212,4118090
861,4292,3985720,6212,4118680
861,4292,3986190,6212,4119150
861,4292,3987190,6212,4120150
861,4292,3988000,6212,4120960
861,4292,3989000,6212,4121960
861,4292,3990000,6212,4122960
861,4292,3991000,6212,4123960
861,4292,3991810,6212,4124770
862,4300,3992810,6212,4125770
862,4300,3992810,6212,4125770
862,4300,3993810,6212,4126770
862,4300,3993810,6212,4134770
862,4300,3994810,6212,4135770
862,4300,3994810,6212,4135770
862,4300,3995810,6212,4136770
862,4300,3996810,6212,4137770
862,4300,3997080,6212,4138040
862,4300,3998080,6212,4139040
862,4300,3998080,6212,4139040
862,4300,3998080,6212,4139040
862,4300,3998080,6212,4140040
862,4300,3998080,6212,4140040
862,4300,3999080,6212,4141040
862,4300,4000080,6212,4142040
862,4300,4000080,6212,4143040
862,4300,4001080,6212,4144040
863,4308,4002080,6212,4145040
863,4308,4002080,6212,4146040
864,4310,4003080,6212,4147040
864,4310,4004080,6212,4148040
864,4310,4004410,6212,4148370
864,4310,4005410,6212,4149370
864,4310,4006410,6212,4150370
865,4312,4007410,6212,4151370
865,4312,4008220,6212,4152180
865,4312,4009220,6212,4153180
865,4312,4009690,6212,4153650
865,4312,4009690,6212,4153650
865,4312,4009690,6212,4154650
865,4312,4009690,6212,4155650
865,4312,4009690,6212,4155650
865,4312,4010160,6212,4156120
865,4312,4010630,6212,4156590
865,4312,4010630,6212,4156590
865,4312,4011100,6212,4157060
866,4320,4011910,6212,4157870
866,4320,4011910,6212,4158340
866,4320,4012380,6212,4158810
866,4320,4013380,6212,4159810
866,4320,4014190,6212,4160620
866,4320,4014190,6212,4160620
866,4320,4014190,6212,4161090
866,4320,4014190,6212,4162090
866,4320,4014510,6212,4162410
866,4320,4015510,6212,4163410
866,4320,4015980,6212,4163880
866,4320,4016980,6212,4164880
866,4320,4017450,6212,4165350
866,4320,4018450,6212,4166350
866,4320,4018920,6212,4166820
866,4320,4019150,6212,4167050
867,4328,4020150,6212,4168050
867,4328,4020150,6212,4168050
867,4328,4021150,6212,4169050
867,4328,4022150,6212,4170050
867,4328,4023150,6212,4171050
867,4328,4023740,6212,4171640
867,4328,4024740,6212,4172640
867,4328,4025060,6212,4172960
867,4328,4025870,6212,4173770
867,4328,4026870,6212,4174770
867,4328,4027340,6212,4175240
867,4328,4028340,6212,4176240
868,4336,4029340,6212,4177240
868,4336,4029340,6212,4177240
868,4336,4029810,6212,4177710
868,4336,4030280,6212,4178180
868,4336,4030280,6212,4178180
868,4336,4031090,6212,4178990
868,4336,4031900,6212,4179800
868,4336,4032370,6212,4180270
868,4336,4032370,6212,4180270
868,4336,4033370,6212,4181270
868,4336,4033370,6212,4181270
868,4336,4033840,6212,4181740
868,4336,4034840,6212,4182740
868,4336,4034840,6212,4182740
868,4336,4034840,6212,4182740
868,4336,4035650,6212,4183550
868,4336,4036300,6212,4184200
869,4344,4037300,6212,4185200
869,4344,4038300,6212,4186200
869,4344,4038770,6212,4186670
869,4344,4039770,6212,4187670
869,4344,4040770,6212,4188670
869,4344,4040770,6212,4188670
869,4344,4041240,6212,4189140
869,4344,4042050,6212,4189950
869,4344,4043050,6212,4190950
869,4344,4043050,6212,4190950
869,4344,4044050,6212,4191950
869,4344,4045050,6212,4192950
870,4352,4046050,6212,4193950
870,4352,4046050,6212,4193950
870,4352,4047050,6212,4194950
870,4352,4048050,6212,4195950
870,4352,4048370,6212,4196270
870,4352,4049370,6212,4197270
870,4352,4049370,6212,4197270
870,4352,4050370,6212,4198270
871,4354,4051180,6212,4199080
871,4354,4051180,6212,4199080
871,4354,4052180,6212,4200080
871,4354,4052640,6212,4200540
872,4362,4053640,6212,4201540
872,4362,4054640,6212,4202540
872,4362,4055640,6212,4203540
872,4362,4055640,6212,4203540
872,4362,4055640,6212,4203540
872,4362,4056640,6212,4204540
873,4364,4057290,6212,4205190
873,4364,4058290,6212,4206190
873,4364,4059290,6212,4207190
873,4364,4059760,6212,4207660
873,4364,4060760,6212,4208660
873,4364,4061570,6212,4209470
873,4364,4062220,6212,4210120
873,4364,4062440,6212,4210340
873,4364,4063440,6212,4211340
874,4372,4064440,6212,4212340
874,4372,4065440,6212,4213340
874,4372,4065600,6212,4213500
875,4374,4066600,6212,4214500
875,4374,4067250,6212,4215150
875,4374,4067250,6212,4215150
875,4374,4068060,6212,4215960
875,4374,4068530,6212,4216430
875,4374,4069530,6212,4217430
875,4374,4070530,6212,4218430
875,4374,4071530,6212,4219430
875,4374,4072530,6212,4220430
875,4374,4072850,6212,4220750
875,4374,4073850,6212,4221750
876,4382,4074660,6212,4222560
876,4382,4075660,6212,4223560
876,4382,4076660,6212,4224560
877,4384,4077660,6212,4225560
877,4384,4078130,6212,4226030
877,4384,4079130,6212,4227030
877,4384,4080130,6212,4228030
877,4384,4080350,6212,4228250
877,4384,4080820,6212,4228720
878,4392,4081290,6212,4229190
878,4392,4081750,6212,4229650
878,4392,4081750,6212,4229650
878,4392,4082750,6212,4230650
878,4392,4083750,6212,4231650
878,4392,4083750,6212,4231650
878,4392,4084300,6212,4232200
878,4392,4084950,6212,4232850
878,4392,4085760,6212,4233660
878,4392,4086760,6212,4234660
878,4392,4086760,6212,4235120
878,4392,4087760,6212,4236120
879,4394,4088760,6212,4237120
879,4394,4088920,6212,4237280
879,4394,4088920,6212,4237280
879,4394,4089730,6212,4238090
879,4394,4089730,6212,4239090
879,4394,4090190,6212,4239550
880,4402,4091000,6212,4240360
880,4402,4092000,6212,4241360
880,4402,4093000,6212,4242360
881,4404,4093810,6212,4243170
881,4404,4094810,6212,4244170
881,4404,4095130,6212,4244490
881,4404,4096130,6212,4245490
881,4404,4097130,6212,4246490
881,4404,4097780,6212,4247140
881,4404,4098780,6212,4248140
882,4412,4099780,6212,4249140
882,4412,4100780,6212,4250140
882,4412,4101100,6212,4250460
882,4412,4101570,6212,4250930
882,4412,4102380,6212,4251740
882,4412,4103190,6212,4252550
882,4412,4104000,6212,4253360
882,4412,4104810,6212,4254170
882,4412,4104810,6212,4254170
882,4412,4105040,6212,4254400
882,4412,4106040,6212,4255400
882,4412,4106510,6212,4255870
882,4412,4106510,6212,4255870
883,4420,4107510,6212,4256870
883,4420,4108510,6212,4257870
883,4420,4109160,6212,4258520
883,4420,4109480,6212,4258840
883,4420,4110290,6212,4259650
883,4420,4111290,6212,4260650
883,4420,4111290,6212,4260650
883,4420,4112290,6212,4261650
883,4420,4113100,6212,4262460
883,4420,4114100,6212,4263460
884,4428,4115100,6212,4264460
884,4428,4115100,6212,4264460
884,4428,4116100,6212,4265460
884,4428,4117100,6212,4266460
884,4428,4118100,6212,4267460
884,4428,4119100,6212,4268460
884,4428,4119420,6212,4268780
885,4436,4120230,6212,4269590
885,4436,4120550,6212,4269910
885,4436,4121550,6212,4270910
885,4436,4122550,6212,4271910
885,4436,4123360,6212,4272720
885,4436,4123830,6212,4273190
885,4436,4124830,6212,4274190
885,4436,4125830,6212,4275190
885,4436,4126150,6212,4275510
885,4436,4127150,6212,4276510
885,4436,4127620,6212,4276980
886,4444,4128620,6212,4277980
887,4446,4129620,6212,4278980
887,4446,4130620,6212,4279980
887,4446,4130620,6212,4279980
887,4446,4131620,6212,4280980
887,4446,4132620,6212,4281980
887,4446,4133090,6212,4282450
887,4446,4134090,6212,4283450
887,4446,4134090,6212,4284100
887,4446,4134900,6212,4284910
887,4446,4135900,6212,4285910
887,4446,4135900,6212,4285910
887,4446,4135900,6212,4285910
887,4446,4136900,6212,4286910
887,4446,4137710,6212,4287720
888,4454,4138520,6212,4288530
888,4454,4138840,6212,4288850
888,4454,4139840,6212,4289850
888,4454,4139840,6212,4289850
888,4454,4140300,6212,4290310
888,4454,4140300,6212,4290310
888,4454,4141300,6212,4291310
888,4454,4141770,6212,4291780
888,4454,4142580,6212,4292590
888,4454,4143580,6212,4293590
888,4454,4144390,6212,4294400
888,4454,4145390,6212,4295400
889,4456,4146390,6212,4296400
889,4456,4146390,6212,4296400
889,4456,4147390,6212,4297400
890,4464,4148390,6212,4298400
890,4464,4148390,6212,4298400
890,4464,4149390,6212,4299400
891,4466,4150390,6212,4300400
891,4466,4151390,6212,4301400
891,4466,4151390,6212,4301400
891,4466,4151390,6212,4301400
891,4466,4151390,6212,4302400
891,4466,4152390,6212,4303400
891,4466,4152390,6212,4303400
891,4466,4153390,6212,4304400
891,4466,4153390,6212,4305050
891,4466,4154390,6212,4306050
891,4466,4155390,6212,4307050
891,4466,4156390,6212,4308050
892,4474,4157390,6212,4309050
892,4474,4157390,6212,4309050
892,4474,4158390,6212,4310050
892,4474,4159390,6212,4311050
892,4474,4160390,6212,4312050
892,4474,4161200,6212,4312860
892,4474,4161200,6212,4312860
892,4474,4162200,6212,4313860
893,4476,4163010,6212,4314670
893,4476,4164010,6212,4315670
893,4476,4165010,6212,4316670
894,4484,4166010,6212,4317670
894,4484,4167010,6212,4318670
894,4484,4167330,6212,4318990
894,4484,4168330,6212,4319990
894,4484,4169140,6212,4320800
894,4484,4170140,6212,4321800
894,4484,4171140,6212,4322800
894,4484,4172140,6212,4323800
894,4484,4173140,6212,4324800
894,4484,4174140,6212,4325800
895,4486,4175140,6212,4326800
895,4486,4175460,6212,4327120
896,4494,4183460,6212,4335120
896,4494,4183930,6212,4335590
896,4494,4184150,6212,4335810
896,4494,4184150,6212,4336810
897,4502,4192150,6212,4344810
897,4502,4193150,6212,4345810
898,4510,4201150,6212,4353810
899,4512,4202150,6212,4354810
899,4512,4203150,6212,4355810
899,4512,4203150,6212,4356130
900,4520,4204150,6212,4357130
900,4520,4204150,6212,4357130
900,4520,4205150,6212,4358130
900,4520,4205620,6212,4358600
900,4520,4206090,6212,4359070
900,4520,4206560,6212,4359540
900,4520,4207370,6212,4360350
901,4522,4208370,6212,4361350
901,4522,4209370,6212,4362350
901,4522,4209850,6212,4362830
901,4522,4210660,6212,4363640
901,4522,4211660,6212,4364640
901,4522,4212660,6212,4365640
901,4522,4213660,6212,4366640
901,4522,4214470,6212,4367450
901,4522,4215470,6212,4368450
902,4530,4216120,6212,4369100
902,4530,4216770,6212,4369750
902,4530,4217770,6212,4370750
902,4530,4218770,6212,4371750
902,4530,4219770,6212,4372750
902,4530,4220770,6212,4373750
903,4532,4221240,6212,4374220
903,4532,4222240,6212,4375220
903,4532,4223240,6212,4376220
904,4540,4224050,6212,4377030
904,4540,4224050,6212,4377030
904,4540,4224370,6212,4377350
904,4540,4224690,6212,4377670
904,4540,4225280,6212,4378260
904,4540,4225280,6212,4378480
904,4540,4226280,6212,4379480
904,4540,4226510,6212,4379710
904,4540,4227510,6212,4380710
904,4540,4228510,6212,4381710
904,4540,4228510,6212,4381710
904,4540,4229510,6212,4382710
904,4540,4230510,6212,4383710
904,4540,4230510,6212,4384710
904,4540,4231510,6212,4385710
904,4540,4232320,6212,4386520
905,4542,4233320,6212,4387520
905,4542,4234320,6212,4388520
905,4542,4234320,6212,4388850
906,4544,4235130,6212,4389660
907,4552,4235940,6212,4390470
907,4552,4235940,6212,4391470
907,4552,4235940,6212,4391470
907,4552,4236940,6212,4392470
907,4552,4237410,6212,4392940
907,4552,4238220,6212,4393750
907,4552,4238690,6212,4394220
907,4552,4239690,6212,4395220
907,4552,4239690,6212,4395540
907,4552,4240500,6212,4396350
907,4552,4241310,6212,4397160
907,4552,4241470,6212,4397320
908,4554,4242470,6212,4398320
908,4554,4242470,6212,4398970
908,4554,4242700,6212,4399200
908,4554,4243020,6212,4399520
908,4554,4244020,6212,4400520
908,4554,4244250,6212,4400750
909,4562,4245060,6212,4401560
909,4562,4246060,6212,4402560
909,4562,4247060,6212,4403560
909,4562,4247530,6212,4404030
909,4562,4248530,6212,4405030
909,4562,4249000,6212,4405500
909,4562,4250000,6212,4406500
909,4562,4250000,6212,4406500
909,4562,4251000,6212,4407500
909,4562,4251000,6212,4415500
909,4562,4252000,6212,4416500
909,4562,4252000,6212,4416500
909,4562,4252460,6212,4416960
909,4562,4252930,6212,4417430
910,4570,4253930,6212,4418430
910,4570,4254150,6212,4418650
910,4570,4255150,6212,4419650
910,4570,4255150,6212,4419650
910,4570,4255960,6212,4420460
910,4570,4255960,6212,4420460
911,4572,4256960,6212,4421460
911,4572,4257770,6212,4422270
911,4572,4258770,6212,4423270
911,4572,4258770,6212,4424270
911,4572,4259770,6212,4425270
911,4572,4259770,6212,4425270
911,4572,4260770,6212,4426270
911,4572,4261090,6212,4426590
911,4572,4261560,6212,4427060
912,4580,4262560,6212,4428060
912,4580,4263560,6212,4429060
912,4580,4264560,6212,4430060
912,4580,4265560,6212,4431060
912,4580,4265880,6212,4431380
912,4580,4266690,6212,4432190
912,4580,4267690,6212,4433190
912,4580,4268160,6212,4433660
912,4580,4269160,6212,4434660
913,4584,4269970,6212,4435470
913,4584,4270780,6212,4436280
913,4584,4270780,6212,4436280
913,4584,4270780,6212,4437280
913,4584,4270780,6212,4437280
913,4584,4271780,6212,4438280
913,4584,4272780,6212,4439280
914,4592,4273590,6212,4440090
914,4592,4273590,6212,4441090
914,4592,4273590,6212,4441090
914,4592,4273590,6212,4441310
914,4592,4274590,6212,4442310
914,4592,4274910,6212,4442630
914,4592,4275910,6212,4443630
914,4592,4276910,6212,4444630
914,4592,4277910,6212,4445630
914,4592,4278230,6212,4445950
915,4600,4279230,6212,4446950
915,4600,4279230,6212,4447950
915,4600,4280230,6212,4448950
915,4600,4280600,6212,4449320
915,4600,4281190,6212,4449910
915,4600,4282190,6212,4450910
915,4600,4282650,6212,4451370
915,4600,4282650,6212,4451370
915,4600,4283650,6212,4452370
915,4600,4284460,6212,4453180
915,4600,4285460,6212,4454180
915,4600,4286460,6212,4455180
915,4600,4286780,6212,4455500
915,4600,4286780,6212,4455500
915,4600,4287780,6212,4456500
915,4600,4288590,6212,4457310
915,4600,4289050,6212,4457770
916,4608,4289510,6212,4458230
917,4610,4290160,6212,4458880
917,4610,4291160,6212,4459880
917,4610,4291630,6212,4460350
917,4610,4292630,6212,4461350
917,4610,4292630,6212,4461350
917,4610,4292630,6212,4461350
917,4610,4293630,6212,4462350
917,4610,4293630,6212,4462350
917,4610,4294630,6212,4463350
917,4610,4295630,6212,4464350
917,4610,4295630,6212,4464350
917,4610,4295630,6212,4464350
917,4610,4296630,6212,4465350
917,4610,4296630,6212,4466350
917,4610,4297440,6212,4467160
917,4610,4298440,6212,4468160
918,4618,4299440,6212,4469160
919,4620,4299910,6212,4469630
919,4620,4300720,6212,4470440
919,4620,4301720,6212,4471440
919,4620,4302720,6212,4472440
919,4620,4303720,6212,4473440
919,4620,4303880,6212,4473600
919,4620,4304880,6212,4474600
919,4620,4305880,6212,4475600
919,4620,4306880,6212,4476600
919,4620,4306880,6212,4476600
919,4620,4306880,6212,4477600
919,4620,4307100,6212,4477820
919,4620,4307420,6212,4478140
919,4620,4307420,6212,4478950
919,4620,4307420,6212,4479950
919,4620,4307420,6212,4480760
919,4620,4308420,6212,4481760
919,4620,4308420,6212,4481760
919,4620,4308420,6212,4482230
919,4620,4308420,6212,4482230
920,4622,4309230,6212,4483040
920,4622,4309230,6212,4483040
920,4622,4310230,6212,4484040
920,4622,4310230,6212,4484040
920,4622,4311040,6212,4484850
920,4622,4312040,6212,4485850
921,4630,4313040,6212,4486850
921,4630,4313510,6212,4487320
921,4630,4314510,6212,4488320
921,4630,4315510,6212,4489320
921,4630,4315510,6212,4489320
922,4632,4316510,6212,4490320
922,4632,4316510,6212,4490320
922,4632,4317510,6212,4491320
922,4632,4318510,6212,4492320
922,4632,4319510,6212,4493320
923,4640,4320160,6212,4493970
923,4640,4320160,6212,4494780
923,4640,4320160,6212,4495780
923,4640,4320160,6212,4495780
923,4640,4320630,6212,4496250
923,4640,4321440,6212,4497060
923,4640,4322440,6212,4498060
923,4640,4322440,6212,4498060
923,4640,4322440,6212,4498060
923,4640,4322440,6212,4499060
923,4640,4323250,6212,4499870
923,4640,4324250,6212,4500870
923,4640,4324250,6212,4501870
923,4640,4324250,6212,4502870
923,4640,4325250,6212,4503870
923,4640,4326060,6212,4504680
924,4648,4334060,6212,4512680
925,4650,4335060,6212,4513680
925,4650,4336060,6212,4514680
926,4658,4337060,6212,4515680
926,4658,4337870,6212,4516490
926,4658,4338870,6212,4517490
926,4658,4339870,6212,4518490
926,4658,4340680,6212,4519300
926,4658,4340680,6212,4519300
926,4658,4340680,6212,4519300
926,4658,4341230,6212,4519850
926,4658,4341230,6212,4519850
926,4658,4342230,6212,4520850
926,4658,4342340,6212,4520960
926,4658,4343340,6212,4521960
926,4658,4344340,6212,4522960
926,4658,4345340,6212,4523960
926,4658,4345340,6212,4523960
927,4666,4346150,6212,4524770
927,4666,4346740,6212,4525360
927,4666,4347740,6212,4526360
927,4666,4348390,6212,4527010
927,4666,4349390,6212,4528010
927,4666,4350390,6212,4529010
927,4666,4351390,6212,4530010
927,4666,4352390,6212,4531010
928,4668,4353390,6212,4532010
928,4668,4354390,6212,4533010
929,4676,4355200,6212,4533820
929,4676,4356200,6212,4534820
929,4676,4357200,6212,4535820
929,4676,4357200,6212,4536470
