ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
359,1730,1629240,6212,1629240
359,1730,1630050,6212,1630050
359,1730,1631050,6212,1631050
359,1730,1632050,6212,1632050
359,1730,1632050,6212,1632050
359,1730,1633050,6212,1633050
359,1730,1633050,6212,1633050
359,1730,1633050,6212,1633050
360,1732,1634050,6212,1634050
360,1732,1634370,6212,1634370
360,1732,1635370,6212,1635370
361,1740,1636370,6212,1636370
361,1740,1636840,6212,1636840
361,1740,1637840,6212,1637840
361,1740,1638840,6212,1638840
361,1740,1639840,6212,1639840
361,1740,1639840,6212,1639840
361,1740,1640160,6212,1640160
361,1740,1641160,6212,1641160
362,1742,1642160,6212,1642160
362,1742,1643160,6212,1643160
362,1742,1644160,6212,1644160
362,1742,1645160,6212,1645160
363,1744,1646160,6212,1646160
363,1744,1646160,6212,1646160
363,1744,1647160,6212,1647160
363,1744,1647160,6212,1647160
364,1752,1648160,6212,1648160
364,1752,1649160,6212,1649160
364,1752,1650160,6212,1650160
364,1752,1650710,6212,1650710
364,1752,1651710,6212,1651710
364,1752,1652180,6212,1652180
364,1752,1653180,6212,1653180
364,1752,1654180,6212,1654180
365,1760,1655180,6212,1655180
365,1760,1656180,6212,1656180
365,1760,1657180,6212,1657180
365,1760,1658180,6212,1658180
365,1760,1658180,6212,1658180
365,1760,1658180,6212,1658180
365,1760,1659180,6212,1659180
365,1760,1659180,6212,1659180
365,1760,1660180,6212,1660180
365,1760,1661180,6212,1661180
365,1760,1661830,6212,1661830
365,1760,1661830,6212,1661830
366,1768,1662830,6212,1662830
366,1768,1662830,6212,1662830
366,1768,1663830,6212,1663830
366,1768,1664830,6212,1664830
366,1768,1665830,6212,1665830
366,1768,1666640,6212,1666640
366,1768,1667450,6212,1667450
366,1768,1668000,6212,1668000
366,1768,1668000,6212,1668000
366,1768,1668000,6212,1668000
366,1768,1668000,6212,1668000
366,1768,1669000,6212,1669000
367,1776,1669810,6212,1669810
367,1776,1669810,6212,1669810
367,1776,1670810,6212,1670810
367,1776,1671280,6212,1671280
367,1776,1672280,6212,1672280
367,1776,1673280,6212,1673280
367,1776,1673510,6212,1673510
367,1776,1674320,6212,1674320
367,1776,1674320,6212,1674320
367,1776,1674790,6212,1674790
367,1776,1675790,6212,1675790
367,1776,1676260,6212,1676260
367,1776,1676850,6212,1676850
367,1776,1676850,6212,1676850
368,1778,1677320,6212,1677320
368,1778,1678320,6212,1678320
369,1780,1679320,6212,1679320
369,1780,1679910,6212,1679910
369,1780,1679910,6212,1679910
370,1782,1680910,6212,1680910
370,1782,1681720,6212,1681720
370,1782,1681720,6212,1681720
370,1782,1682040,6212,1682040
371,1790,1683040,6212,1683040
371,1790,1683850,6212,1683850
371,1790,1684070,6212,1684070
371,1790,1684390,6212,1684390
371,1790,1685390,6212,1685390
371,1790,1685390,6212,1685390
371,1790,1685860,6212,1685860
371,1790,1685860,6212,1685860
372,1792,1686860,6212,1686860
372,1792,1687860,6212,1687860
372,1792,1688330,6212,1688330
372,1792,1689330,6212,1689330
372,1792,1690330,6212,1690330
372,1792,1690330,6212,1690330
372,1792,1690980,6212,1690980
372,1792,1691460,6212,1691460
372,1792,1691460,6212,1691460
372,1792,1691460,6212,1691460
372,1792,1692460,6212,1692460
372,1792,1692460,6212,1692460
373,1794,1692920,6212,1692920
373,1794,1693570,6212,1693570
374,1796,1694570,6212,1694570
374,1796,1695570,6212,1695570
375,1798,1696570,6212,1696570
375,1798,1696570,6212,1696570
375,1798,1696730,6212,1696730
375,1798,1697730,6212,1697730
375,1798,1697730,6212,1697730
375,1798,1697730,6212,1697730
376,1806,1698730,6212,1698730
376,1806,1699380,6212,1699380
376,1806,1699610,6212,1699610
376,1806,1699610,6212,1699610
376,1806,1700080,6212,1700080
376,1806,1701080,6212,1701080
376,1806,1701080,6212,1701080
376,1806,1701080,6212,1701080
376,1806,1702080,6212,1702080
376,1806,1703080,6212,1703080
376,1806,1703190,6212,1703190
376,1806,1703650,6212,1703650
376,1806,1704460,6212,1704460
376,1806,1704690,6212,1704690
376,1806,1704690,6212,1704690
376,1806,1705500,6212,1705500
377,1808,1706310,6212,1706310
377,1808,1707310,6212,1707310
377,1808,1707580,6212,1707580
378,1810,1708580,6212,1708580
378,1810,1708580,6212,1708580
378,1810,1708740,6212,1708740
378,1810,1708740,6212,1708740
378,1810,1709550,6212,1709550
379,1818,1710550,6212,1710550
379,1818,1711550,6212,1711550
379,1818,1712020,6212,1712020
379,1818,1712020,6212,1712020
379,1818,1712020,6212,1712020
379,1818,1712020,6212,1712020
379,1818,1712830,6212,1712830
379,1818,1713830,6212,1713830
379,1818,1714640,6212,1714640
379,1818,1715640,6212,1715640
379,1818,1716640,6212,1716640
379,1818,1717450,6212,1717450
380,1822,1718450,6212,1718450
381,1824,1719450,6212,1719450
381,1824,1720450,6212,1720450
382,1826,1721450,6212,1721450
382,1826,1722100,6212,1722100
383,1834,1722910,6212,1722910
383,1834,1723910,6212,1723910
383,1834,1724910,6212,1724910
383,1834,1725720,6212,1725720
383,1834,1726720,6212,1726720
383,1834,1726720,6212,1726720
383,1834,1727720,6212,1727720
383,1834,1727720,6212,1727720
383,1834,1728530,6212,1728530
383,1834,1729530,6212,1729530
384,1842,1730000,6212,1730000
384,1842,1731000,6212,1731000
384,1842,1731470,6212,1731470
384,1842,1732470,6212,1732470
384,1842,1732470,6212,1732470
384,1842,1733470,6212,1733470
384,1842,1733790,6212,1733790
384,1842,1734790,6212,1734790
384,1842,1735790,6212,1735790
385,1844,1736600,6212,1736600
385,1844,1737600,6212,1737600
385,1844,1737920,6212,1737920
385,1844,1738920,6212,1738920
385,1844,1739390,6212,1739390
385,1844,1739610,6212,1739610
386,1846,1740610,6212,1740610
386,1846,1741080,6212,1741080
386,1846,1741400,6212,1741400
387,1854,1742210,6212,1742210
387,1854,1743020,6212,1743020
387,1854,1743020,6212,1743020
387,1854,1744020,6212,1744020
387,1854,1745020,6212,1745020
387,1854,1746020,6212,1746020
387,1854,1746020,6212,1746020
387,1854,1746830,6212,1746830
387,1854,1746830,6212,1746830
387,1854,1747830,6212,1747830
387,1854,1748060,6212,1748060
387,1854,1749060,6212,1749060
387,1854,1749060,6212,1749060
388,1862,1750060,6212,1750060
388,1862,1750060,6212,1750060
388,1862,1751060,6212,1751060
388,1862,1752060,6212,1752060
388,1862,1752530,6212,1752530
388,1862,1753530,6212,1753530
388,1862,1753530,6212,1753530
389,1864,1754530,6212,1754530
389,1864,1755340,6212,1755340
389,1864,1755810,6212,1755810
390,1866,1756810,6212,1756810
390,1866,1757810,6212,1757810
391,1874,1758620,6212,1758620
391,1874,1759090,6212,1759090
391,1874,1760090,6212,1760090
391,1874,1760090,6212,1760090
391,1874,1760900,6212,1760900
391,1874,1760900,6212,1760900
391,1874,1760900,6212,1760900
391,1874,1761710,6212,1761710
391,1874,1762710,6212,1762710
391,1874,1763710,6212,1763710
391,1874,1764710,6212,1764710
391,1874,1765300,6212,1765300
391,1874,1765620,6212,1765620
391,1874,1765940,6212,1765940
392,1882,1773940,6212,1773940
393,1884,1774490,6212,1774490
393,1884,1774960,6212,1774960
393,1884,1775960,6212,1775960
394,1886,1776960,6212,1776960
394,1886,1776960,6212,1776960
394,1886,1777430,6212,1777430
395,1888,1778240,6212,1778240
395,1888,1779240,6212,1779240
396,1890,1780240,6212,1780240
396,1890,1781240,6212,1781240
396,1890,1781710,6212,1781710
397,1898,1782710,6212,1782710
397,1898,1782710,6212,1782710
397,1898,1783710,6212,1783710
397,1898,1784710,6212,1784710
397,1898,1784710,6212,1784710
397,1898,1785360,6212,1785360
397,1898,1786360,6212,1786360
397,1898,1787360,6212,1787360
397,1898,1787910,6212,1787910
397,1898,1787910,6212,1787910
397,1898,1787910,6212,1787910
397,1898,1788910,6212,1788910
398,1906,1789910,6212,1789910
398,1906,1789910,6212,1789910
398,1906,1790380,6212,1790380
398,1906,1791190,6212,1791190
398,1906,1791560,6212,1791560
398,1906,1791880,6212,1791880
398,1906,1792880,6212,1792880
398,1906,1793880,6212,1793880
398,1906,1793880,6212,1793880
398,1906,1794880,6212,1794880
398,1906,1795880,6212,1795880
398,1906,1796350,6212,1796350
398,1906,1796350,6212,1796350
398,1906,1797350,6212,1797350
399,1914,1798350,6212,1798350
400,1918,1799350,6212,1799350
400,1918,1800350,6212,1800350
401,1920,1801350,6212,1801350
401,1920,1802160,6212,1802160
401,1920,1802630,6212,1802630
401,1920,1803630,6212,1803630
401,1920,1804630,6212,1804630
401,1920,1805630,6212,1805630
401,1920,1806630,6212,1806630
401,1920,1807630,6212,1807630
402,1922,1808630,6212,1808630
402,1922,1809100,6212,1809100
403,1924,1809910,6212,1809910
403,1924,1809910,6212,1809910
403,1924,1809910,6212,1809910
403,1924,1809910,6212,1809910
403,1924,1810380,6212,1810380
403,1924,1810380,6212,1810380
403,1924,1810850,6212,1810850
404,1932,1811850,6212,1811850
404,1932,1811850,6212,1811850
404,1932,1812850,6212,1812850
404,1932,1813170,6212,1813170
404,1932,1814170,6212,1814170
404,1932,1814490,6212,1814490
404,1932,1815490,6212,1815490
405,1934,1816490,6212,1816490
405,1934,1816490,6212,1816490
405,1934,1816490,6212,1816490
405,1934,1816490,6212,1816490
405,1934,1817490,6212,1817490
406,1936,1818490,6212,1818490
406,1936,1819490,6212,1819490
407,1938,1820490,6212,1820490
407,1938,1820490,6212,1820490
407,1938,1821490,6212,1821490
408,1940,1822490,6212,1822490
408,1940,1823490,6212,1823490
409,1948,1824040,6212,1824040
409,1948,1824690,6212,1824690
409,1948,1825160,6212,1825160
409,1948,1826160,6212,1826160
409,1948,1827160,6212,1827160
409,1948,1828160,6212,1828160
409,1948,1829160,6212,1829160
409,1948,1830160,6212,1830160
409,1948,1831160,6212,1831160
410,1956,1831970,6212,1831970
410,1956,1832970,6212,1832970
410,1956,1833970,6212,1833970
410,1956,1833970,6212,1833970
410,1956,1834970,6212,1834970
410,1956,1835970,6212,1835970
410,1956,1836970,6212,1836970
410,1956,1837970,6212,1837970
410,1956,1838970,6212,1838970
410,1956,1839130,6212,1839130
410,1956,1839590,6212,1839590
410,1956,1839590,6212,1839590
410,1956,1839590,6212,1839590
411,1964,1840060,6212,1840060
411,1964,1841060,6212,1841060
411,1964,1842060,6212,1842060
411,1964,1843060,6212,1843060
411,1964,1843870,6212,1843870
411,1964,1843870,6212,1843870
411,1964,1844870,6212,1844870
411,1964,1845870,6212,1845870
411,1964,1846030,6212,1846030
411,1964,1846840,6212,1846840
411,1964,1847310,6212,1847310
411,1964,1847310,6212,1847310
411,1964,1847630,6212,1847630
411,1964,1847950,6212,1847950
412,1972,1848950,6212,1848950
412,1972,1849760,6212,1849760
412,1972,1850570,6212,1850570
412,1972,1851570,6212,1851570
412,1972,1852570,6212,1852570
412,1972,1852570,6212,1852570
412,1972,1853570,6212,1853570
413,1980,1861570,6212,1861570
413,1980,1861570,6212,1861570
413,1980,1862570,6212,1862570
413,1980,1863380,6212,1863380
414,1988,1864380,6212,1864380
414,1988,1865190,6212,1865190
414,1988,1865660,6212,1865660
414,1988,1866120,6212,1866120
414,1988,1866120,6212,1866120
414,1988,1866120,6212,1866120
414,1988,1866120,6212,1866120
414,1988,1867120,6212,1867120
414,1988,1868120,6212,1868120
414,1988,1868600,6212,1868600
414,1988,1869600,6212,1869600
414,1988,1870410,6212,1870410
415,1996,1871410,6212,1871410
415,1996,1871880,6212,1871880
415,1996,1872880,6212,1872880
415,1996,1873690,6212,1873690
415,1996,1874160,6212,1874160
415,1996,1875160,6212,1875160
415,1996,1875160,6212,1875160
415,1996,1876160,6212,1876160
415,1996,1876630,6212,1876630
415,1996,1877440,6212,1877440
415,1996,1878440,6212,1878440
416,1998,1878910,6212,1878910
416,1998,1878910,6212,1878910
416,1998,1879910,6212,1879910
416,1998,1880380,6212,1880380
417,2000,1881380,6212,1881380
417,2000,1881850,6212,1881850
418,2008,1882850,6212,1882850
418,2008,1883320,6212,1883320
418,2008,1884320,6212,1884320
418,2008,1885320,6212,1885320
418,2008,1885550,6212,1885550
418,2008,1885870,6212,1885870
418,2008,1885870,6212,1885870
418,2008,1886870,6212,1886870
418,2008,1887680,6212,1887680
418,2008,1888000,6212,1888000
418,2008,1889000,6212,1889000
419,2016,1889470,6212,1889470
419,2016,1890470,6212,1890470
419,2016,1891470,6212,1891470
419,2016,1892470,6212,1892470
419,2016,1893470,6212,1893470
419,2016,1894470,6212,1894470
419,2016,1895470,6212,1895470
420,2024,1896470,6212,1896470
420,2024,1896470,6212,1896470
420,2024,1897470,6212,1897470
420,2024,1898280,6212,1898280
420,2024,1899280,6212,1899280
420,2024,1900280,6212,1900280
420,2024,1901280,6212,1901280
420,2024,1901600,6212,1901600
420,2024,1902600,6212,1902600
420,2024,1903410,6212,1903410
420,2024,1904220,6212,1904220
420,2024,1904220,6212,1904220
420,2024,1904680,6212,1904680
420,2024,1904680,6212,1904680
420,2024,1905490,6212,1905490
420,2024,1905810,6212,1905810
420,2024,1906620,6212,1906620
420,2024,1906940,6212,1906940
420,2024,1907750,6212,1907750
420,2024,1907750,6212,1907750
420,2024,1907970,6212,1907970
421,2026,1908780,6212,1908780
421,2026,1909780,6212,1909780
421,2026,1909780,6212,1909780
422,2028,1910010,6212,1910010
422,2028,1910820,6212,1910820
422,2028,1911290,6212,1911290
423,2036,1912290,6212,1912290
423,2036,1913290,6212,1913290
423,2036,1913290,6212,1913290
423,2036,1914290,6212,1914290
423,2036,1914940,6212,1914940
423,2036,1915940,6212,1915940
423,2036,1916490,6212,1916490
423,2036,1916650,6212,1916650
423,2036,1917460,6212,1917460
423,2036,1917920,6212,1917920
423,2036,1918390,6212,1918390
424,2044,1919390,6212,1919390
424,2044,1919390,6212,1919390
424,2044,1919390,6212,1919390
424,2044,1920390,6212,1920390
424,2044,1920390,6212,1920390
424,2044,1920860,6212,1920860
424,2044,1921860,6212,1921860
424,2044,1922860,6212,1922860
424,2044,1923860,6212,1923860
424,2044,1923860,6212,1923860
424,2044,1924860,6212,1924860
424,2044,1925860,6212,1925860
425,2052,1926410,6212,1926410
425,2052,1926410,6212,1926410
425,2052,1926410,6212,1926410
425,2052,1927410,6212,1927410
425,2052,1928410,6212,1928410
425,2052,1929410,6212,1929410
425,2052,1929730,6212,1929730
425,2052,1930540,6212,1930540
425,2052,1930540,6212,1930540
425,2052,1931540,6212,1931540
425,2052,1932540,6212,1932540
425,2052,1933190,6212,1933190
425,2052,1933190,6212,1933190
426,2060,1933840,6212,1933840
426,2060,1934160,6212,1934160
426,2060,1935160,6212,1935160
426,2060,1936160,6212,1936160
426,2060,1937160,6212,1937160
426,2060,1938160,6212,1938160
427,2068,1939160,6212,1939160
427,2068,1940160,6212,1940160
427,2068,1940480,6212,1940480
427,2068,1940480,6212,1940480
427,2068,1940480,6212,1940480
427,2068,1941480,6212,1941480
427,2068,1941940,6212,1941940
427,2068,1942940,6212,1942940
427,2068,1943170,6212,1943170
427,2068,1944170,6212,1944170
427,2068,1945170,6212,1945170
428,2076,1945640,6212,1945640
428,2076,1946640,6212,1946640
428,2076,1947450,6212,1947450
428,2076,1947820,6212,1947820
428,2076,1948050,6212,1948050
428,2076,1948510,6212,1948510
428,2076,1948830,6212,1948830
428,2076,1949830,6212,1949830
428,2076,1950830,6212,1950830
428,2076,1951830,6212,1951830
428,2076,1952830,6212,1952830
428,2076,1953830,6212,1953830
428,2076,1953830,6212,1953830
428,2076,1954640,6212,1954640
428,2076,1955450,6212,1955450
429,2078,1956450,6212,1956450
429,2078,1956610,6212,1956610
429,2078,1957610,6212,1957610
430,2086,1958610,6212,1958610
430,2086,1959610,6212,1959610
430,2086,1960610,6212,1960610
430,2086,1961610,6212,1961610
430,2086,1962080,6212,1962080
430,2086,1962730,6212,1962730
430,2086,1963730,6212,1963730
430,2086,1964380,6212,1964380
430,2086,1964930,6212,1964930
430,2086,1965480,6212,1965480
431,2088,1966480,6212,1966480
431,2088,1967290,6212,1967290
431,2088,1967290,6212,1967290
432,2096,1968100,6212,1968100
432,2096,1968420,6212,1968420
432,2096,1968880,6212,1968880
432,2096,1969530,6212,1969530
432,2096,1969530,6212,1969530
432,2096,1970530,6212,1970530
432,2096,1971530,6212,1971530
432,2096,1972530,6212,1972530
432,2096,1973530,6212,1973530
433,2098,1974530,6212,1974530
433,2098,1975530,6212,1975530
433,2098,1976530,6212,1976530
433,2098,1977530,6212,1977530
433,2098,1978530,6212,1978530
433,2098,1979530,6212,1979530
434,2106,1980530,6212,1980530
434,2106,1981530,6212,1981530
434,2106,1982340,6212,1982340
434,2106,1982340,6212,1982340
434,2106,1983150,6212,1983150
434,2106,1984150,6212,1984150
434,2106,1984620,6212,1984620
434,2106,1985620,6212,1985620
434,2106,1986620,6212,1986620
434,2106,1986620,6212,1986620
434,2106,1986620,6212,1986620
435,2108,1987620,6212,1987620
435,2108,1988620,6212,1988620
436,2112,1989210,6212,1989210
436,2112,1989530,6212,1989530
437,2120,1990530,6212,1990530
437,2120,1991530,6212,1991530
437,2120,1992340,6212,1992340
437,2120,1993340,6212,1993340
437,2120,1994340,6212,1994340
437,2120,1995340,6212,1995340
437,2120,1996340,6212,1996340
437,2120,1997340,6212,1997340
437,2120,1997810,6212,1997810
437,2120,1998280,6212,1998280
437,2120,1999280,6212,1999280
438,2122,2000280,6212,2000280
438,2122,2000280,6212,2000280
438,2122,2001280,6212,2001280
438,2122,2001280,6212,2001280
438,2122,2002280,6212,2002280
438,2122,2003280,6212,2003280
439,2124,2004090,6212,2004090
439,2124,2004900,6212,2004900
439,2124,2004900,6212,2004900
440,2128,2005710,6212,2005710
441,2130,2006710,6212,2006710
441,2130,2007710,6212,2007710
441,2130,2007710,6212,2007710
441,2130,2007930,6212,2007930
441,2130,2007930,6212,2007930
442,2138,2008930,6212,2008930
442,2138,2009930,6212,2009930
442,2138,2010930,6212,2010930
442,2138,2010930,6212,2010930
442,2138,2011400,6212,2011400
442,2138,2011770,6212,2011770
442,2138,2011770,6212,2011770
442,2138,2011770,6212,2011770
442,2138,2012770,6212,2012770
442,2138,2013580,6212,2013580
442,2138,2013580,6212,2013580
442,2138,2014580,6212,2014580
442,2138,2014900,6212,2014900
442,2138,2015900,6212,2015900
442,2138,2015900,6212,2015900
442,2138,2016550,6212,2016550
442,2138,2017550,6212,2017550
442,2138,2017550,6212,2017550
442,2138,2018020,6212,2018020
443,2140,2019020,6212,2019020
443,2140,2020020,6212,2020020
444,2148,2021020,6212,2021020
444,2148,2021340,6212,2021340
444,2148,2022340,6212,2022340
444,2148,2022800,6212,2022800
444,2148,2023800,6212,2023800
444,2148,2024800,6212,2024800
445,2150,2025610,6212,2025610
445,2150,2026610,6212,2026610
445,2150,2027080,6212,2027080
446,2152,2027890,6212,2027890
446,2152,2028890,6212,2028890
446,2152,2029700,6212,2029700
446,2152,2030510,6212,2030510
446,2152,2031510,6212,2031510
447,2160,2032510,6212,2032510
447,2160,2032980,6212,2032980
447,2160,2032980,6212,2032980
447,2160,2033450,6212,2033450
447,2160,2034450,6212,2034450
447,2160,2035450,6212,2035450
447,2160,2036450,6212,2036450
447,2160,2036450,6212,2036450
447,2160,2037260,6212,2037260
447,2160,2038260,6212,2038260
447,2160,2039260,6212,2039260
448,2168,2040260,6212,2040260
448,2168,2041260,6212,2041260
448,2168,2042260,6212,2042260
448,2168,2043260,6212,2043260
448,2168,2044260,6212,2044260
448,2168,2045070,6212,2045070
448,2168,2045880,6212,2045880
448,2168,2046040,6212,2046040
448,2168,2046500,6212,2046500
448,2168,2046720,6212,2046720
448,2168,2047720,6212,2047720
448,2168,2047720,6212,2047720
449,2170,2048530,6212,2048530
449,2170,2049530,6212,2049530
450,2178,2050530,6212,2050530
450,2178,2051530,6212,2051530
450,2178,2052530,6212,2052530
450,2178,2053530,6212,2053530
450,2178,2054530,6212,2054530
451,2186,2055180,6212,2055180
451,2186,2056180,6212,2056180
451,2186,2057180,6212,2057180
451,2186,2057650,6212,2057650
451,2186,2057650,6212,2057650
451,2186,2057650,6212,2057650
451,2186,2058650,6212,2058650
451,2186,2059650,6212,2059650
451,2186,2059650,6212,2059650
451,2186,2060650,6212,2060650
451,2186,2061460,6212,2061460
451,2186,2061690,6212,2061690
451,2186,2062690,6212,2062690
451,2186,2063690,6212,2063690
451,2186,2064500,6212,2064500
451,2186,2064500,6212,2064500
452,2194,2065310,6212,2065310
452,2194,2065790,6212,2065790
452,2194,2066790,6212,2066790
452,2194,2066950,6212,2066950
452,2194,2067600,6212,2067600
452,2194,2068600,6212,2068600
452,2194,2069600,6212,2069600
452,2194,2069600,6212,2069600
453,2196,2070250,6212,2070250
453,2196,2071250,6212,2071250
454,2200,2072250,6212,2072250
454,2200,2073250,6212,2073250
454,2200,2073720,6212,2073720
454,2200,2073720,6212,2073720
454,2200,2074190,6212,2074190
454,2200,2074420,6212,2074420
454,2200,2074420,6212,2074420
454,2200,2075420,6212,2075420
454,2200,2076420,6212,2076420
454,2200,2076420,6212,2076420
454,2200,2077420,6212,2077420
454,2200,2078420,6212,2078420
455,2202,2079230,6212,2079230
455,2202,2080230,6212,2080230
455,2202,2080550,6212,2080550
456,2204,2081550,6212,2081550
456,2204,2082360,6212,2082360
457,2206,2083360,6212,2083360
457,2206,2083360,6212,2083360
457,2206,2084360,6212,2084360
457,2206,2084360,6212,2084360
458,2208,2085360,6212,2085360
459,2216,2093360,6212,2093360
459,2216,2094360,6212,2094360
460,2224,2095360,6212,2095360
460,2224,2096360,6212,2096360
460,2224,2096830,6212,2096830
460,2224,2097480,6212,2097480
460,2224,2098480,6212,2098480
460,2224,2099480,6212,2099480
460,2224,2100480,6212,2100480
460,2224,2100800,6212,2100800
460,2224,2101800,6212,2101800
461,2232,2102800,6212,2102800
461,2232,2103150,6212,2103150
461,2232,2104150,6212,2104150
461,2232,2105150,6212,2105150
461,2232,2105370,6212,2105370
461,2232,2105840,6212,2105840
461,2232,2106160,6212,2106160
461,2232,2106160,6212,2106160
461,2232,2107160,6212,2107160
461,2232,2108160,6212,2108160
461,2232,2108480,6212,2108480
461,2232,2109480,6212,2109480
462,2240,2110480,6212,2110480
462,2240,2110480,6212,2110480
462,2240,2111290,6212,2111290
462,2240,2111290,6212,2111290
462,2240,2111290,6212,2111290
462,2240,2112290,6212,2112290
462,2240,2113290,6212,2113290
462,2240,2113290,6212,2113290
462,2240,2113610,6212,2113610
462,2240,2114610,6212,2114610
462,2240,2115610,6212,2115610
463,2242,2116080,6212,2116080
463,2242,2116080,6212,2116080
463,2242,2116080,6212,2116080
463,2242,2117080,6212,2117080
463,2242,2118080,6212,2118080
463,2242,2119080,6212,2119080
464,2250,2120080,6212,2120080
464,2250,2121080,6212,2121080
464,2250,2121540,6212,2121540
464,2250,2122540,6212,2122540
464,2250,2123540,6212,2123540
464,2250,2124540,6212,2124540
464,2250,2125540,6212,2125540
464,2250,2126540,6212,2126540
464,2250,2126540,6212,2126540
464,2250,2127190,6212,2127190
465,2258,2128190,6212,2128190
465,2258,2128190,6212,2128190
465,2258,2129190,6212,2129190
465,2258,2130190,6212,2130190
465,2258,2131190,6212,2131190
465,2258,2132190,6212,2132190
465,2258,2133190,6212,2133190
466,2266,2133660,6212,2133660
466,2266,2134660,6212,2134660
466,2266,2135470,6212,2135470
466,2266,2136470,6212,2136470
466,2266,2136470,6212,2136470
466,2266,2136470,6212,2136470
466,2266,2137470,6212,2137470
466,2266,2138470,6212,2138470
466,2266,2139470,6212,2139470
466,2266,2140470,6212,2140470
467,2268,2141470,6212,2141470
467,2268,2141790,6212,2141790
467,2268,2142250,6212,2142250
467,2268,2142720,6212,2142720
467,2268,2143270,6212,2143270
467,2268,2144270,6212,2144270
467,2268,2144270,6212,2144270
467,2268,2144270,6212,2144270
468,2276,2145270,6212,2145270
468,2276,2146270,6212,2146270
468,2276,2147270,6212,2147270
468,2276,2148270,6212,2148270
468,2276,2149080,6212,2149080
468,2276,2150080,6212,2150080
468,2276,2150080,6212,2150080
468,2276,2151080,6212,2151080
468,2276,2152080,6212,2152080
468,2276,2152080,6212,2152080
469,2284,2153080,6212,2153080
469,2284,2153890,6212,2153890
469,2284,2153890,6212,2153890
469,2284,2154360,6212,2154360
469,2284,2155360,6212,2155360
469,2284,2155360,6212,2155360
469,2284,2156360,6212,2156360
469,2284,2157170,6212,2157170
469,2284,2157490,6212,2157490
469,2284,2158490,6212,2158490
469,2284,2159490,6212,2159490
469,2284,2160490,6212,2160490
470,2292,2161490,6212,2161490
470,2292,2162300,6212,2162300
470,2292,2162950,6212,2162950
470,2292,2163270,6212,2163270
470,2292,2164270,6212,2164270
470,2292,2165270,6212,2165270
470,2292,2166270,6212,2166270
470,2292,2167270,6212,2167270
470,2292,2168270,6212,2168270
471,2294,2168920,6212,2168920
471,2294,2169920,6212,2169920
471,2294,2169920,6212,2169920
471,2294,2169920,6212,2169920
472,2296,2170390,6212,2170390
472,2296,2171040,6212,2171040
473,2298,2172040,6212,2172040
473,2298,2173040,6212,2173040
474,2306,2174040,6212,2174040
474,2306,2174360,6212,2174360
474,2306,2175170,6212,2175170
474,2306,2176170,6212,2176170
474,2306,2177170,6212,2177170
474,2306,2177170,6212,2177170
475,2314,2185170,6212,2185170
475,2314,2185400,6212,2185400
475,2314,2186210,6212,2186210
475,2314,2186530,6212,2186530
475,2314,2187530,6212,2187530
475,2314,2188530,6212,2188530
475,2314,2188530,6212,2188530
475,2314,2188530,6212,2188530
475,2314,2189530,6212,2189530
476,2316,2190530,6212,2190530
476,2316,2190850,6212,2190850
476,2316,2191850,6212,2191850
477,2324,2192850,6212,2192850
478,2326,2193660,6212,2193660
478,2326,2193660,6212,2193660
478,2326,2194660,6212,2194660
478,2326,2194660,6212,2194660
478,2326,2195130,6212,2195130
478,2326,2195940,6212,2195940
478,2326,2196530,6212,2196530
478,2326,2196530,6212,2196530
478,2326,2197000,6212,2197000
478,2326,2197000,6212,2197000
478,2326,2197470,6212,2197470
478,2326,2198470,6212,2198470
478,2326,2199280,6212,2199280
478,2326,2199280,6212,2199280
478,2326,2200280,6212,2200280
478,2326,2201280,6212,2201280
478,2326,2201280,6212,2201280
479,2334,2202090,6212,2202090
479,2334,2203090,6212,2203090
479,2334,2203320,6212,2203320
479,2334,2204320,6212,2204320
479,2334,2204910,6212,2204910
479,2334,2205910,6212,2205910
479,2334,2206720,6212,2206720
479,2334,2206720,6212,2206720
479,2334,2207720,6212,2207720
479,2334,2207720,6212,2207720
479,2334,2207720,6212,2207720
479,2334,2208720,6212,2208720
479,2334,2208720,6212,2208720
480,2342,2209530,6212,2209530
480,2342,2210340,6212,2210340
480,2342,2211340,6212,2211340
480,2342,2211560,6212,2211560
480,2342,2212370,6212,2212370
480,2342,2213180,6212,2213180
480,2342,2213180,6212,2213180
480,2342,2213990,6212,2213990
480,2342,2214990,6212,2214990
480,2342,2214990,6212,2214990
480,2342,2215990,6212,2215990
481,2350,2216800,6212,2216800
