ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
900041.61,22.79,2.29,229447.36,5.81
899836.63,22.79,2.29,229447.36,5.81
899836.63,22.79,2.29,229465.56,5.81
899836.63,22.79,2.29,229434.84,5.81
899820.44,22.79,2.29,229434.92,5.81
899820.44,22.79,2.29,229434.92,5.81
899615.46,22.79,2.29,229434.84,5.81
899410.49,22.79,2.29,229434.88,5.81
899205.51,22.79,2.29,229435.25,5.82
899000.54,22.79,2.29,229434.84,5.82
898621.13,22.79,2.29,229470.33,5.82
898604.93,22.79,2.29,229470.33,5.82
898399.96,22.79,2.29,229867.23,5.83
898798.17,22.8,2.3,230433.01,5.85
898593.19,22.8,2.3,230420.93,5.85
898388.22,22.8,2.31,230428.81,5.85
898372.02,22.81,2.31,230408.64,5.85
898355.82,22.81,2.31,230418.12,5.85
898355.82,22.81,2.31,230492.17,5.85
898355.82,22.81,2.31,230511.28,5.85
898044.82,22.81,2.31,230157.81,5.84
897839.84,22.81,2.31,230148.34,5.85
897839.84,22.81,2.31,230182.82,5.85
897839.84,22.81,2.31,230158.78,5.85
897634.86,22.81,2.31,230158.78,5.85
897429.89,22.81,2.31,230618.34,5.86
897224.91,22.81,2.31,230479.35,5.86
897552.62,22.82,2.32,230456.49,5.86
897347.65,22.82,2.32,230454.98,5.86
897142.67,22.82,2.32,230745.65,5.87
896937.7,22.82,2.32,230480.42,5.86
896435.01,22.81,2.31,230676.6,5.87
896230.04,22.81,2.31,230619.2,5.87
896025.06,22.81,2.32,230619.2,5.87
896259.49,22.82,2.32,230617.45,5.87
895880.08,22.81,2.32,230615.97,5.87
895705.11,22.82,2.32,232169.91,5.91
895500.13,22.82,2.32,232339.73,5.92
895500.13,22.82,2.32,232309.02,5.92
895483.93,22.82,2.32,232201.67,5.92
895278.96,22.82,2.32,232139.2,5.92
895073.98,22.82,2.32,233132.57,5.94
895057.78,22.83,2.33,232583.11,5.93
895057.78,22.83,2.33,232611.6,5.93
894862.81,22.83,2.33,232883.86,5.94
894647.83,22.83,2.33,232604.87,5.94
894975.54,22.84,2.34,232582.0,5.93
894770.57,22.84,2.34,232580.49,5.94
894558.39,22.83,2.34,232418.59,5.93
894542.19,22.84,2.34,232461.23,5.93
894525.99,22.84,2.35,232440.13,5.94
894321.02,22.84,2.35,232418.59,5.94
894321.02,22.84,2.35,232453.36,5.94
894116.04,22.84,2.35,233345.39,5.96
894099.85,22.85,2.35,233165.1,5.96
893894.87,22.85,2.35,233324.5,5.96
893570.84,22.84,2.35,233232.31,5.96
893412.06,22.84,2.34,233070.72,5.96
893412.06,22.84,2.34,233049.74,5.96
893207.08,22.84,2.34,233046.42,5.96
893441.51,22.85,2.35,233029.15,5.96
893294.29,22.85,2.35,233076.65,5.96
893278.09,22.85,2.35,233049.0,5.96
893073.11,22.85,2.35,233038.95,5.96
892868.14,22.85,2.36,233391.31,5.97
892655.96,22.85,2.35,233577.96,5.98
892655.96,22.85,2.35,233596.0,5.98
892655.96,22.85,2.35,233596.0,5.98
892890.39,22.86,2.36,233366.33,5.97
892695.41,22.86,2.36,233160.4,5.97
892669.22,22.86,2.36,233959.94,5.99
892669.22,22.86,2.36,233959.94,5.99
892653.02,22.87,2.37,233942.07,5.99
892448.04,22.87,2.37,233935.57,5.99
892243.07,22.87,2.37,233996.58,6.0
892038.09,22.87,2.37,233936.0,6.0
891833.12,22.87,2.37,233939.25,6.0
891833.12,22.87,2.37,233845.39,6.0
891956.35,22.88,2.38,233851.95,6.0
891956.35,22.88,2.38,233963.32,6.0
891956.35,22.88,2.38,233963.32,6.0
891956.35,22.88,2.38,233942.64,6.0
891658.14,22.87,2.37,234447.02,6.01
891463.16,22.87,2.37,234077.43,6.01
891463.16,22.87,2.37,234077.43,6.01
891083.76,22.86,2.37,233677.56,6.0
890868.78,22.86,2.37,233751.06,6.0
891103.21,22.87,2.38,233751.06,6.0
891103.21,22.87,2.38,233779.84,6.0
890898.24,22.87,2.38,233779.84,6.0
890518.83,22.87,2.37,233783.51,6.0
890313.86,22.87,2.37,233779.84,6.0
890297.66,22.87,2.37,233779.84,6.01
890281.46,22.88,2.38,233861.54,6.01
890076.49,22.88,2.38,233807.59,6.01
890199.72,22.88,2.39,234588.32,6.03
889994.75,22.88,2.39,234484.03,6.03
889789.77,22.88,2.39,234462.71,6.03
889773.57,22.89,2.39,234459.8,6.03
890008.0,22.9,2.4,234493.92,6.03
890185.31,22.91,2.41,234459.9,6.03
889980.33,22.91,2.41,234459.66,6.03
889980.33,22.91,2.41,234443.58,6.03
889775.36,22.91,2.41,234763.46,6.04
889570.38,22.91,2.41,234894.28,6.05
889365.41,22.91,2.41,235148.8,6.06
889160.43,22.91,2.41,235145.48,6.06
889160.43,22.91,2.41,235145.48,6.06
888955.46,22.91,2.41,235144.8,6.06
888750.48,22.91,2.41,235300.62,6.07
888745.95,22.92,2.42,234817.04,6.05
888745.95,22.92,2.42,234894.63,6.06
888537.74,22.91,2.41,234743.88,6.05
888537.74,22.91,2.41,234775.72,6.05
888158.33,22.9,2.41,234689.89,6.05
887953.36,22.9,2.41,234931.9,6.06
887657.23,22.9,2.41,234573.24,6.05
887891.66,22.91,2.41,234421.61,6.05
887841.66,22.91,2.41,234371.61,6.05
887636.69,22.91,2.41,234368.28,6.05
887431.71,22.91,2.41,234347.24,6.05
887554.95,22.92,2.42,234438.51,6.05
887212.67,22.91,2.41,234047.81,6.04
887212.67,22.91,2.41,234021.57,6.04
887196.47,22.92,2.42,233974.81,6.04
886938.12,22.91,2.42,235575.39,6.09
886733.14,22.91,2.42,235557.69,6.09
886528.17,22.91,2.42,236093.49,6.1
886528.17,22.91,2.42,236123.11,6.1
886528.17,22.91,2.42,236123.11,6.1
886363.55,22.92,2.42,236116.33,6.1
886452.43,22.92,2.42,236436.16,6.11
886247.45,22.92,2.43,236414.01,6.11
886042.48,22.92,2.43,236411.78,6.12
886348.79,22.93,2.44,236458.16,6.12
886143.82,22.93,2.44,236429.31,6.12
885862.62,22.93,2.43,236123.64,6.11
885846.42,22.93,2.44,236119.77,6.11
885846.42,22.93,2.44,236102.06,6.11
885682.99,22.93,2.44,235214.41,6.09
885330.67,22.93,2.43,235483.7,6.1
885453.9,22.94,2.44,235396.76,6.1
885453.9,22.94,2.44,235396.76,6.1
885437.71,22.94,2.44,235200.75,6.09
885672.14,22.95,2.45,236506.1,6.13
885467.16,22.95,2.45,236509.5,6.13
885258.95,22.95,2.45,236088.13,6.12
885028.19,22.94,2.44,236072.71,6.12
885012.0,22.95,2.45,236047.68,6.12
884995.8,22.95,2.45,236044.94,6.12
884995.8,22.95,2.45,236076.28,6.12
884995.8,22.95,2.45,236055.39,6.12
884979.6,22.95,2.46,236089.84,6.12
884774.63,22.96,2.46,236066.48,6.12
884569.65,22.96,2.46,236364.5,6.13
884936.53,22.97,2.47,236826.5,6.15
884731.55,22.97,2.47,237073.1,6.15
884731.55,22.97,2.47,237073.1,6.15
884526.58,22.97,2.47,237061.02,6.16
884207.95,22.96,2.47,236681.54,6.15
884002.97,22.96,2.47,236689.42,6.15
883798.0,22.96,2.47,236718.0,6.15
883593.02,22.96,2.47,236679.38,6.15
883770.32,22.97,2.48,236669.31,6.15
884004.76,22.98,2.48,237004.98,6.16
883799.78,22.98,2.48,236894.82,6.16
883507.5,22.98,2.48,237085.72,6.17
883302.52,22.98,2.48,237119.26,6.17
883097.55,22.98,2.48,237116.02,6.17
883097.55,22.98,2.48,237137.46,6.17
882892.57,22.98,2.48,237137.46,6.17
882876.38,22.98,2.49,237180.89,6.17
882876.38,22.98,2.49,237180.89,6.17
882671.4,22.98,2.49,237152.79,6.18
882292.0,22.98,2.48,236852.79,6.17
882415.23,22.98,2.49,236837.46,6.17
882210.25,22.98,2.49,237330.26,6.18
882194.06,22.99,2.49,237385.05,6.19
881989.08,22.99,2.49,237412.53,6.19
881814.1,22.99,2.49,237168.16,6.18
881609.13,22.99,2.49,237168.16,6.19
881404.15,22.99,2.49,237168.16,6.19
881638.58,23.0,2.5,237168.96,6.19
881433.61,23.0,2.5,237168.16,6.19
881054.2,22.99,2.5,237168.16,6.19
880849.23,23.0,2.5,237190.17,6.19
880849.23,23.0,2.5,237190.17,6.19
880844.69,23.0,2.5,236706.58,6.18
880548.57,23.0,2.5,236347.93,6.17
880325.35,22.99,2.5,236302.2,6.17
880120.37,22.99,2.5,236280.2,6.17
880104.17,23.0,2.5,236280.2,6.17
879899.2,23.0,2.5,236522.61,6.18
879899.2,23.0,2.5,236522.61,6.18
879590.99,22.99,2.5,236345.51,6.18
879386.01,22.99,2.5,236333.42,6.18
879620.44,23.0,2.51,236324.62,6.18
879620.44,23.0,2.51,236375.24,6.18
879604.25,23.01,2.51,236371.76,6.18
879604.25,23.01,2.51,236399.86,6.18
879399.27,23.01,2.51,236441.03,6.19
879194.29,23.01,2.51,236399.98,6.19
878989.32,23.01,2.51,237024.59,6.2
878989.32,23.01,2.51,237024.59,6.2
878794.34,23.01,2.51,236934.66,6.2
878768.15,23.01,2.52,237017.83,6.21
878563.17,23.02,2.52,237014.51,6.21
878358.2,23.02,2.52,236993.46,6.21
878358.2,23.02,2.52,236993.86,6.21
878153.22,23.02,2.52,237033.84,6.21
877948.24,23.02,2.52,237006.73,6.21
877743.27,23.02,2.52,236993.86,6.21
877727.07,23.02,2.52,237308.29,6.22
877522.1,23.02,2.53,237163.02,6.22
877317.12,23.02,2.53,237182.24,6.22
877112.14,23.02,2.53,237185.64,6.23
876907.17,23.03,2.53,237159.6,6.23
876907.17,23.03,2.53,237159.6,6.23
876907.17,23.03,2.53,237159.6,6.23
876702.19,23.03,2.53,237157.87,6.23
876702.19,23.03,2.53,237255.1,6.23
876702.19,23.03,2.53,237255.1,6.23
876497.22,23.03,2.53,237279.56,6.23
876497.22,23.03,2.53,237279.56,6.23
876481.02,23.03,2.53,237268.86,6.23
876481.02,23.03,2.53,237268.86,6.23
876276.05,23.03,2.53,237261.68,6.24
876071.07,23.03,2.53,237601.69,6.25
875691.66,23.03,2.53,237422.51,6.24
875691.66,23.03,2.53,237422.51,6.24
875926.09,23.03,2.54,237641.15,6.25
875695.34,23.03,2.53,237473.78,6.25
875929.77,23.04,2.54,237456.01,6.25
875913.57,23.04,2.55,237450.73,6.25
875708.6,23.04,2.55,237449.4,6.25
875831.83,23.05,2.55,237476.89,6.25
875626.86,23.05,2.55,237461.71,6.25
875626.86,23.05,2.55,237458.98,6.25
875626.86,23.05,2.55,237458.98,6.25
875421.88,23.05,2.56,237446.67,6.25
875216.91,23.05,2.56,238436.94,6.28
875216.91,23.05,2.56,238436.94,6.28
875216.91,23.05,2.56,238468.7,6.28
875011.93,23.05,2.56,238430.13,6.28
874806.95,23.05,2.56,238408.29,6.28
874601.98,23.06,2.56,238405.76,6.28
874397.0,23.06,2.56,238489.18,6.29
874380.81,23.06,2.56,238406.43,6.29
874380.81,23.06,2.56,238409.45,6.29
874380.81,23.06,2.56,238406.51,6.29
874004.4,23.05,2.56,238022.6,6.28
873799.42,23.05,2.56,238021.93,6.28
873799.42,23.05,2.56,238021.93,6.28
874105.74,23.06,2.57,238610.11,6.3
874105.74,23.06,2.57,238610.11,6.3
873900.76,23.07,2.57,238578.62,6.3
873900.76,23.07,2.57,238578.62,6.3
873884.56,23.07,2.57,238690.13,6.3
873679.59,23.07,2.57,238686.81,6.3
873679.59,23.07,2.57,238686.81,6.3
873663.39,23.07,2.58,238668.6,6.3
873458.42,23.08,2.58,238665.76,6.31
873442.22,23.08,2.58,238675.24,6.31
871802.42,23.09,2.59,238650.87,6.32
871450.1,23.08,2.58,238521.62,6.32
871433.9,23.08,2.59,238513.52,6.32
871668.33,23.09,2.6,238512.14,6.32
871463.36,23.09,2.6,239413.84,6.34
871258.38,23.09,2.6,239464.75,6.35
871486.39,23.1,2.61,239891.5,6.36
871486.39,23.1,2.61,239891.5,6.36
871481.86,23.11,2.61,239448.12,6.35
871716.29,23.12,2.62,239527.73,6.35
871716.29,23.12,2.62,239527.73,6.35
871511.32,23.12,2.62,239808.19,6.36
871213.97,23.12,2.62,239390.13,6.35
871020.66,23.12,2.62,238728.81,6.34
871020.66,23.12,2.62,238728.81,6.34
870913.1,23.12,2.62,238641.15,6.33
870804.54,23.12,2.62,238451.91,6.33
870599.56,23.12,2.62,238467.19,6.33
870583.36,23.12,2.63,238544.34,6.34
870378.39,23.12,2.63,238547.74,6.34
870378.39,23.12,2.63,238505.57,6.34
870173.41,23.12,2.63,238478.47,6.34
870157.21,23.13,2.63,238477.8,6.34
869864.94,23.12,2.63,238216.33,6.33
869564.95,23.12,2.62,237928.55,6.33
869688.18,23.12,2.63,237998.44,6.33
869688.18,23.12,2.63,237998.44,6.33
869671.98,23.13,2.63,237948.16,6.33
869795.22,23.14,2.64,237928.55,6.33
869590.24,23.14,2.64,238919.53,6.36
869574.05,23.14,2.64,239122.36,6.36
869194.64,23.13,2.64,238748.44,6.35
869178.44,23.14,2.64,238842.68,6.36
869355.75,23.15,2.65,239245.99,6.37
868986.34,23.14,2.64,238930.67,6.36
868781.37,23.14,2.64,238918.59,6.36
868576.39,23.14,2.64,238906.3,6.37
868560.19,23.15,2.65,238906.3,6.37
868544.0,23.15,2.65,238909.91,6.37
868339.02,23.15,2.65,238919.36,6.37
868339.02,23.15,2.65,238966.0,6.37
868322.82,23.16,2.66,238952.94,6.37
868557.26,23.16,2.67,239787.39,6.4
868352.28,23.17,2.67,239699.94,6.39
868147.3,23.17,2.67,239715.23,6.4
868147.3,23.17,2.67,239699.42,6.4
867767.9,23.16,2.66,239579.75,6.39
867562.92,23.16,2.66,239507.06,6.39
867558.39,23.16,2.67,239023.48,6.38
867449.82,23.17,2.67,238838.18,6.38
867244.85,23.17,2.67,238780.78,6.38
867487.57,23.18,2.68,239162.74,6.39
867282.59,23.18,2.68,239160.91,6.39
867077.62,23.18,2.68,239159.51,6.39
866872.64,23.18,2.68,239275.1,6.4
866856.45,23.18,2.69,239207.48,6.4
866840.25,23.19,2.69,239171.88,6.4
866635.27,23.19,2.69,239159.51,6.4
866430.3,23.19,2.69,239683.57,6.42
866062.6,23.18,2.69,239381.6,6.41
866046.4,23.19,2.69,239413.05,6.41
865841.43,23.19,2.69,239355.65,6.41
865636.45,23.19,2.69,239355.65,6.41
865431.48,23.19,2.69,239359.05,6.41
865431.48,23.19,2.69,239379.46,6.41
865226.5,23.19,2.69,239377.95,6.42
865021.53,23.19,2.69,239366.81,6.42
864816.55,23.19,2.69,239422.6,6.42
864816.55,23.19,2.69,239422.6,6.42
864611.57,23.19,2.69,239351.68,6.42
864426.6,23.19,2.7,240145.24,6.44
864426.6,23.19,2.7,240145.24,6.44
864221.62,23.19,2.7,240087.84,6.44
864016.65,23.19,2.7,240087.84,6.45
863811.67,23.2,2.7,240084.52,6.45
864046.1,23.2,2.71,240067.24,6.45
863841.12,23.21,2.71,240063.47,6.45
863636.15,23.21,2.71,240178.94,6.45
863256.74,23.2,2.7,240088.64,6.45
863230.55,23.2,2.71,239696.14,6.44
863072.99,23.2,2.7,239538.77,6.44
863072.99,23.2,2.7,239538.77,6.44
862858.02,23.2,2.7,239326.5,6.44
862858.02,23.2,2.7,239294.37,6.43
862653.04,23.2,2.7,240546.12,6.47
862636.84,23.21,2.71,240546.12,6.47
862636.84,23.21,2.71,240546.12,6.47
862871.27,23.22,2.72,240546.12,6.47
862666.3,23.22,2.72,240546.12,6.47
862666.3,23.22,2.72,240527.86,6.47
862461.32,23.22,2.72,240529.35,6.47
862584.56,23.22,2.73,240527.86,6.48
862584.56,23.22,2.73,240527.86,6.48
862584.56,23.22,2.73,240527.86,6.48
862584.56,23.22,2.73,240527.86,6.48
862379.58,23.22,2.73,240527.86,6.48
862174.61,23.23,2.73,241229.32,6.5
862158.41,23.23,2.73,241569.69,6.51
861779.0,23.22,2.73,241106.75,6.5
861574.03,23.22,2.73,241106.75,6.5
861808.63,23.23,2.74,240206.21,6.48
861603.65,23.23,2.74,240206.21,6.48
861398.67,23.23,2.74,240206.21,6.48
861382.48,23.24,2.74,240210.36,6.48
861382.48,23.24,2.74,240210.36,6.48
861382.48,23.24,2.74,240210.36,6.48
861663.41,23.25,2.75,241147.1,6.51
861388.2,23.25,2.75,240645.15,6.5
861460.86,23.25,2.76,240602.34,6.49
861255.88,23.25,2.76,240598.19,6.5
861050.91,23.26,2.76,240598.19,6.5
860893.35,23.25,2.75,240440.63,6.49
860372.45,23.24,2.75,239894.85,6.48
858732.64,23.25,2.75,239894.85,6.49
858785.3,23.25,2.76,239827.31,6.49
858580.32,23.26,2.76,240162.43,6.5
858814.75,23.26,2.77,240377.21,6.51
858435.35,23.26,2.76,240075.7,6.5
858558.58,23.26,2.77,240059.51,6.5
858558.58,23.26,2.77,240121.03,6.51
858558.58,23.26,2.77,240121.03,6.51
858793.01,23.27,2.78,240112.86,6.51
858793.01,23.27,2.78,240112.86,6.51
858916.25,23.28,2.78,240287.63,6.51
858708.04,23.28,2.78,239855.89,6.5
858503.06,23.28,2.78,239713.87,6.5
858503.06,23.28,2.78,239713.87,6.5
858503.06,23.28,2.78,239713.87,6.5
858626.3,23.29,2.79,239681.12,6.5
858626.3,23.29,2.79,239681.12,6.5
858421.32,23.29,2.79,240892.26,6.53
858226.35,23.29,2.79,240878.94,6.54
858035.85,23.29,2.79,241004.96,6.54
857830.87,23.29,2.79,241004.77,6.54
857625.9,23.29,2.79,241004.77,6.54
857625.9,23.29,2.79,241004.77,6.54
857420.92,23.29,2.79,241118.92,6.55
857215.95,23.29,2.79,241004.77,6.55
857010.97,23.29,2.79,241008.17,6.55
856994.77,23.3,2.8,240983.13,6.55
856789.8,23.3,2.8,240980.4,6.55
856584.82,23.3,2.8,241115.1,6.56
856568.63,23.3,2.81,240980.75,6.56
856803.06,23.31,2.81,241616.61,6.57
856598.08,23.31,2.82,241110.76,6.56
856598.08,23.31,2.82,241110.76,6.56
856581.88,23.32,2.82,241979.54,6.59
856376.91,23.32,2.82,241958.3,6.59
856360.71,23.32,2.83,241956.2,6.59
856022.19,23.32,2.82,241742.36,6.58
855642.79,23.31,2.81,241369.01,6.58
855626.59,23.31,2.82,241367.98,6.58
853986.79,23.32,2.82,241367.98,6.59
853986.79,23.32,2.82,241367.98,6.59
853986.79,23.32,2.82,241367.98,6.59
853970.59,23.33,2.83,241374.01,6.59
853970.59,23.33,2.83,241402.46,6.59
853765.61,23.33,2.83,241396.45,6.6
853749.42,23.33,2.83,241396.43,6.6
853733.22,23.34,2.84,242279.58,6.62
853733.22,23.34,2.84,242256.35,6.62
853528.25,23.34,2.84,242262.1,6.62
853323.27,23.34,2.84,242265.5,6.63
853323.27,23.34,2.84,242265.54,6.63
853118.29,23.34,2.84,242257.94,6.63
852913.32,23.34,2.84,242252.89,6.63
852897.12,23.34,2.85,242287.15,6.63
851257.32,23.35,2.85,242262.78,6.65
851052.34,23.35,2.85,242249.71,6.65
851295.06,23.36,2.86,242213.4,6.65
851295.06,23.36,2.86,242168.05,6.65
851295.06,23.36,2.86,242168.05,6.65
851100.09,23.36,2.86,242977.34,6.67
851073.89,23.37,2.87,242982.98,6.67
850868.91,23.37,2.87,242984.57,6.67
850663.94,23.37,2.87,242925.58,6.67
850458.96,23.37,2.87,242940.87,6.68
850253.99,23.37,2.87,242868.18,6.68
850253.99,23.37,2.87,242868.18,6.68
850049.01,23.37,2.87,242810.78,6.68
850032.82,23.37,2.88,242991.39,6.68
850032.82,23.37,2.88,242991.39,6.68
850032.82,23.37,2.88,242991.39,6.68
850028.28,23.38,2.88,242507.8,6.67
849732.16,23.38,2.88,242149.15,6.66
849433.95,23.37,2.87,242099.12,6.66
849557.18,23.38,2.88,242166.62,6.66
849552.65,23.38,2.89,241683.03,6.65
849347.68,23.38,2.89,241874.13,6.66
849469.91,23.39,2.89,241946.05,6.66
849264.93,23.39,2.9,241949.45,6.66
849059.95,23.39,2.9,241924.82,6.67
849043.76,23.4,2.9,241921.68,6.67
849166.99,23.41,2.91,242073.95,6.67
849166.99,23.41,2.91,242073.95,6.67
848962.02,23.41,2.91,242085.53,6.67
848962.02,23.41,2.91,242085.53,6.67
848962.02,23.41,2.91,242085.53,6.67
848757.04,23.41,2.91,242080.02,6.68
848740.85,23.41,2.91,241921.68,6.67
848535.87,23.41,2.92,242621.84,6.69
848519.67,23.42,2.92,242603.97,6.7
848696.98,23.43,2.93,242597.47,6.7
848492.0,23.43,2.93,242606.58,6.7
848199.72,23.42,2.92,242272.44,6.69
848183.52,23.43,2.93,242264.44,6.69
846543.72,23.43,2.94,242240.07,6.71
846338.74,23.43,2.94,242239.5,6.71
846133.77,23.43,2.94,242238.95,6.71
845928.79,23.44,2.94,242902.75,6.73
845928.79,23.44,2.94,242902.75,6.73
845912.6,23.44,2.94,243123.87,6.74
845737.62,23.44,2.94,242879.5,6.73
845737.62,23.44,2.94,242923.35,6.73
845532.64,23.44,2.94,242923.15,6.74
845327.67,23.44,2.95,242923.15,6.74
845122.69,23.44,2.95,242967.6,6.74
844907.72,23.44,2.95,242930.58,6.74
844530.02,23.44,2.94,242545.94,6.73
844530.02,23.44,2.94,242545.94,6.73
844513.82,23.44,2.94,242661.64,6.74
844308.85,23.44,2.95,242661.44,6.74
844543.28,23.45,2.95,242661.44,6.74
844163.87,23.44,2.95,242736.03,6.74
844478.96,23.46,2.96,242275.27,6.73
844395.34,23.46,2.96,242410.34,6.73
844395.34,23.46,2.96,242380.79,6.73
844103.13,23.45,2.96,242106.25,6.73
844226.36,23.46,2.96,242174.98,6.73
844021.39,23.46,2.96,242407.41,6.74
844255.82,23.47,2.97,242498.01,6.74
844050.84,23.47,2.97,242680.78,6.75
843649.43,23.46,2.97,242329.13,6.74
843633.23,23.47,2.97,242423.37,6.74
843428.25,23.47,2.97,242452.28,6.75
843048.85,23.46,2.96,242181.51,6.74
842843.87,23.46,2.97,242159.37,6.74
842638.9,23.46,2.97,242157.14,6.74
842433.92,23.46,2.97,242284.95,6.75
842228.95,23.47,2.97,242177.28,6.75
842023.97,23.47,2.97,242157.14,6.75
841818.99,23.47,2.97,242635.12,6.76
841654.37,23.47,2.97,242451.43,6.76
841597.82,23.47,2.98,242325.74,6.76
841392.85,23.47,2.98,242313.66,6.76
841187.87,23.47,2.98,242301.37,6.76
840982.89,23.48,2.98,242355.17,6.77
840777.92,23.48,2.98,242319.97,6.77
840572.94,23.48,2.98,242466.35,6.77
840367.97,23.48,2.98,242411.36,6.77
840162.99,23.48,2.98,242393.26,6.77
839968.02,23.48,2.98,242542.14,6.78
839753.04,23.48,2.98,242283.27,6.77
839987.47,23.49,2.99,242277.0,6.78
839782.5,23.49,2.99,242435.08,6.78
839577.52,23.49,2.99,242322.19,6.78
839369.31,23.49,2.99,242293.41,6.78
839079.73,23.48,2.98,241990.78,6.77
838710.33,23.47,2.98,241945.6,6.77
838505.35,23.48,2.98,242705.63,6.79
838489.16,23.48,2.98,242261.11,6.78
838324.53,23.48,2.98,242065.73,6.78
838324.53,23.48,2.98,242072.16,6.78
838324.53,23.48,2.98,242160.29,6.78
838324.53,23.48,2.98,242160.29,6.78
838407.42,23.49,2.99,242630.88,6.8
838641.85,23.5,3.0,242710.49,6.8
838262.44,23.49,2.99,242557.03,6.8
838057.46,23.49,2.99,242617.03,6.8
837852.49,23.49,2.99,242620.43,6.8
837852.49,23.49,2.99,242659.42,6.8
837647.51,23.49,3.0,242632.32,6.81
837647.51,23.49,3.0,242631.52,6.8
837442.54,23.49,3.0,242774.07,6.81
837144.33,23.49,2.99,242488.08,6.8
837144.33,23.49,2.99,242488.08,6.8
837144.33,23.49,2.99,242565.67,6.81
836985.55,23.48,2.99,242420.9,6.8
836780.57,23.49,2.99,242347.23,6.8
836780.57,23.49,2.99,242347.23,6.8
836370.62,23.49,2.99,242656.06,6.81
836613.34,23.5,3.0,242443.23,6.81
836608.81,23.5,3.0,241959.65,6.8
836312.41,23.5,3.0,242268.84,6.81
836312.41,23.5,3.0,242300.6,6.81
836015.07,23.49,3.0,241940.73,6.8
835810.09,23.5,3.0,241956.24,6.8
835523.82,23.49,3.0,241551.49,6.79
835203.82,23.49,2.99,241231.49,6.78
835203.82,23.49,2.99,241231.49,6.78
835028.84,23.49,2.99,241153.67,6.78
835028.84,23.49,2.99,241137.6,6.78
835028.84,23.49,2.99,241157.12,6.78
835028.84,23.49,2.99,241132.36,6.78
835263.27,23.5,3.0,241112.22,6.78
835247.07,23.5,3.01,241334.19,6.79
835247.07,23.5,3.01,241362.69,6.79
835230.87,23.51,3.01,241178.9,6.79
835072.1,23.51,3.01,241020.32,6.78
835286.7,23.51,3.02,240962.39,6.78
835081.72,23.52,3.02,241830.99,6.81
834876.74,23.52,3.02,241683.14,6.81
834671.77,23.52,3.02,241885.94,6.82
834292.36,23.51,3.01,241832.73,6.81
834087.39,23.51,3.01,241834.32,6.82
833882.41,23.51,3.01,241775.33,6.82
833882.41,23.51,3.01,241775.33,6.82
833677.44,23.51,3.01,241717.93,6.82
833472.46,23.51,3.02,241717.93,6.82
833267.48,23.51,3.02,241719.52,6.82
833267.48,23.51,3.02,241719.52,6.82
833062.51,23.51,3.02,241660.53,6.82
832857.53,23.52,3.02,241676.05,6.82
832652.56,23.52,3.02,241654.37,6.83
832447.58,23.52,3.02,241871.82,6.83
832242.61,23.52,3.02,242116.4,6.84
832067.63,23.52,3.02,242303.86,6.85
831862.65,23.52,3.02,242282.61,6.85
831862.65,23.52,3.02,242282.61,6.85
831657.68,23.52,3.02,242281.22,6.85
831452.7,23.52,3.03,242345.95,6.86
831247.73,23.52,3.03,242294.19,6.86
831042.75,23.52,3.03,242279.49,6.86
831277.18,23.53,3.04,242725.92,6.87
830897.77,23.53,3.03,242577.92,6.87
831150.49,23.54,3.04,242383.48,6.86
831124.3,23.54,3.04,242989.55,6.88
830916.09,23.54,3.04,242711.18,6.88
831150.52,23.55,3.05,242703.65,6.88
830945.54,23.55,3.05,242687.01,6.88
830786.76,23.54,3.05,242528.23,6.87
830581.79,23.55,3.05,242571.78,6.88
830581.79,23.55,3.05,242571.78,6.88
830581.79,23.55,3.05,242571.78,6.88
830376.81,23.55,3.05,242565.36,6.88
830171.84,23.55,3.05,242568.88,6.88
829966.86,23.55,3.05,242972.11,6.89
829761.89,23.55,3.05,242987.62,6.9
829761.89,23.55,3.05,242987.62,6.9
829566.91,23.55,3.05,242859.01,6.89
829516.91,23.55,3.05,242809.01,6.89
829326.41,23.55,3.05,242975.6,6.9
829121.44,23.55,3.05,242953.86,6.9
828743.74,23.54,3.05,242549.78,6.89
828743.74,23.54,3.05,242549.78,6.89
828727.54,23.55,3.05,242757.96,6.9
828323.66,23.54,3.04,242335.91,6.89
828538.26,23.55,3.05,242126.2,6.88
828772.69,23.56,3.06,242109.58,6.88
828393.28,23.55,3.05,243118.34,6.91
828393.28,23.55,3.05,243118.34,6.91
828188.31,23.55,3.06,242432.22,6.89
