ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476936.93,99.27,80.47,473416.26,98.53
476937.42,99.27,80.47,473416.97,98.53
476937.42,99.27,80.47,473416.97,98.53
476937.42,99.27,80.47,473416.97,98.53
476937.42,99.27,80.47,473416.97,98.53
476937.42,99.27,80.47,473416.97,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476828.96,99.27,80.47,473309.0,98.53
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473341.47,98.54
476831.27,99.27,80.47,473323.47,98.54
476831.27,99.27,80.47,473323.47,98.54
475835.52,99.27,80.47,472327.73,98.54
475835.52,99.27,80.47,472327.73,98.54
475785.52,99.27,80.47,472277.73,98.53
475785.52,99.27,80.47,472277.73,98.53
475785.52,99.27,80.47,472277.73,98.53
475785.52,99.27,80.47,472277.73,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472119.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475627.07,99.27,80.47,472097.27,98.53
475631.14,99.27,80.47,472143.52,98.54
475631.14,99.27,80.47,472143.52,98.54
475631.14,99.27,80.47,472143.52,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472167.75,98.54
475631.14,99.27,80.47,472156.96,98.54
475631.14,99.27,80.47,472156.96,98.54
475631.14,99.27,80.47,472170.03,98.55
475631.14,99.27,80.47,472170.03,98.55
475631.14,99.27,80.47,472170.03,98.55
475631.14,99.27,80.47,472170.03,98.55
475631.14,99.27,80.47,472170.03,98.55
475633.18,99.27,80.47,472174.8,98.55
475633.18,99.27,80.47,472174.8,98.55
475633.18,99.27,80.47,472174.8,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472189.01,98.55
475633.18,99.27,80.47,472174.8,98.55
475524.72,99.27,80.47,472066.84,98.55
475524.72,99.27,80.47,472066.84,98.55
475524.72,99.27,80.47,472082.19,98.55
475524.72,99.27,80.47,472082.19,98.55
475524.72,99.27,80.47,472082.19,98.55
475524.72,99.27,80.47,472082.19,98.55
475524.72,99.27,80.47,472082.19,98.55
475524.72,99.27,80.47,472082.19,98.55
475525.7,99.27,80.47,472116.95,98.56
475525.7,99.27,80.47,472116.95,98.56
475525.7,99.27,80.47,472116.95,98.56
475525.7,99.27,80.47,472116.95,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472118.98,98.56
475527.74,99.27,80.47,472094.93,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472084.06,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475527.74,99.27,80.47,472096.32,98.55
475529.77,99.27,80.47,472117.13,98.56
475529.77,99.27,80.47,472117.13,98.56
475531.25,99.27,80.47,472162.44,98.57
475531.25,99.27,80.47,472162.44,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,472003.8,98.57
475372.79,99.27,80.47,471981.8,98.56
475372.79,99.27,80.47,471981.8,98.56
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,472005.07,98.57
475372.79,99.27,80.47,471997.11,98.56
475372.79,99.27,80.47,471997.11,98.56
475372.79,99.27,80.47,471997.11,98.56
475372.79,99.27,80.47,471997.11,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475372.79,99.27,80.47,471988.91,98.56
475373.28,99.27,80.47,472008.8,98.57
475373.28,99.27,80.47,471978.06,98.56
475373.28,99.27,80.47,471978.06,98.56
475373.28,99.27,80.47,471978.06,98.56
475373.28,99.27,80.47,471978.06,98.56
475373.28,99.27,80.47,472011.93,98.57
475373.28,99.27,80.47,472006.97,98.57
475375.32,99.27,80.47,472015.62,98.57
475375.32,99.27,80.47,472015.62,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475375.32,99.27,80.47,472032.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
475325.32,99.27,80.47,471982.35,98.57
474956.59,99.27,80.47,471614.87,98.57
474956.59,99.27,80.47,471614.87,98.57
474956.59,99.27,80.47,471614.87,98.57
474956.59,99.27,80.47,471614.87,98.57
474956.59,99.27,80.47,471614.87,98.57
474956.59,99.27,80.47,471647.55,98.58
474956.59,99.27,80.47,471647.55,98.58
474956.59,99.27,80.47,471647.55,98.58
474956.59,99.27,80.47,471647.55,98.58
474956.59,99.27,80.47,471647.55,98.58
474956.59,99.27,80.47,471647.55,98.58
474956.84,99.27,80.47,471649.42,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
474958.88,99.27,80.47,471651.76,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473963.14,99.27,80.47,470657.55,98.58
473967.21,99.27,80.47,470689.19,98.58
473967.21,99.27,80.47,470689.19,98.58
473967.21,99.27,80.47,470689.19,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470370.61,98.58
473648.23,99.27,80.47,470368.0,98.58
473648.23,99.27,80.47,470368.0,98.58
473648.23,99.27,80.47,470368.0,98.58
473648.23,99.27,80.47,470368.0,98.58
473650.27,99.27,80.47,470383.82,98.59
473650.27,99.27,80.47,470383.82,98.59
473650.27,99.27,80.47,470383.82,98.59
473650.27,99.27,80.47,470383.82,98.59
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473650.27,99.27,80.47,470359.49,98.58
473654.34,99.27,80.47,470410.84,98.59
473654.34,99.27,80.47,470410.84,98.59
473654.34,99.27,80.47,470410.84,98.59
473654.34,99.27,80.47,470410.84,98.59
473654.34,99.27,80.47,470410.84,98.59
473654.34,99.27,80.47,470437.16,98.6
473654.34,99.27,80.47,470418.7,98.59
473654.34,99.27,80.47,470418.7,98.59
473654.34,99.27,80.47,470418.7,98.59
473654.34,99.27,80.47,470418.7,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470308.97,98.59
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470330.41,98.6
473544.61,99.27,80.47,470348.92,98.6
473544.61,99.27,80.47,470348.92,98.6
473544.61,99.27,80.47,470348.92,98.6
473544.61,99.27,80.47,470345.01,98.6
473544.61,99.27,80.47,470345.01,98.6
473544.61,99.27,80.47,470345.01,98.6
473544.61,99.27,80.47,470323.0,98.6
473544.61,99.27,80.47,470323.0,98.6
473544.61,99.27,80.47,470345.27,98.6
473544.61,99.27,80.47,470345.27,98.6
473544.61,99.27,80.47,470345.27,98.6
473546.64,99.27,80.47,470352.12,98.6
473546.64,99.27,80.47,470352.12,98.6
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470372.93,98.61
473548.68,99.27,80.48,470357.77,98.6
473548.68,99.27,80.48,470357.77,98.6
473548.68,99.27,80.48,470357.77,98.6
473550.71,99.27,80.48,470379.2,98.61
473550.71,99.27,80.48,470379.2,98.61
473550.71,99.27,80.48,470379.2,98.61
473551.2,99.27,80.48,470380.25,98.61
473551.2,99.27,80.48,470358.06,98.6
473551.2,99.27,80.48,470358.06,98.6
473551.2,99.27,80.48,470380.41,98.61
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470277.79,98.62
473393.24,99.27,80.48,470255.45,98.61
473393.24,99.27,80.48,470255.45,98.61
473393.24,99.27,80.48,470255.45,98.61
473393.24,99.27,80.48,470255.45,98.61
473393.24,99.27,80.48,470255.45,98.61
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470279.4,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470282.45,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.24,99.27,80.48,470265.95,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470285.5,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
473393.73,99.27,80.48,470279.28,98.62
472397.99,99.27,80.48,469283.67,98.62
472397.99,99.27,80.48,469283.67,98.62
472397.99,99.27,80.48,469283.67,98.62
471749.92,99.27,80.48,468636.4,98.62
470755.17,99.27,80.48,467642.19,98.62
470755.17,99.27,80.48,467642.19,98.62
470755.17,99.27,80.48,467642.19,98.62
470755.17,99.27,80.48,467661.24,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467502.6,98.62
470596.72,99.27,80.47,467588.94,98.64
470596.72,99.27,80.47,467588.94,98.64
470596.72,99.27,80.47,467588.94,98.64
470596.72,99.27,80.47,467588.94,98.64
470596.72,99.27,80.47,467588.94,98.64
470596.72,99.27,80.47,467588.94,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470600.79,99.27,80.48,467592.12,98.64
470602.83,99.27,80.48,467594.2,98.64
470602.83,99.27,80.48,467594.2,98.64
470602.83,99.27,80.48,467594.2,98.64
470602.83,99.27,80.48,467594.2,98.64
