ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
576284.53,13.02,1.44,92177.51,2.08
576563.37,13.03,1.45,93248.01,2.11
576416.0,13.03,1.45,93284.5,2.11
576628.11,13.04,1.46,93265.27,2.11
576543.89,13.04,1.46,93252.29,2.11
576417.58,13.04,1.46,93210.88,2.11
576312.32,13.04,1.46,93730.96,2.12
575926.0,13.03,1.45,93267.55,2.11
576224.95,13.04,1.46,93511.09,2.12
576140.74,13.04,1.46,93511.81,2.12
576014.42,13.04,1.46,94007.57,2.13
576014.42,13.04,1.46,94007.57,2.13
575909.16,13.04,1.46,93903.66,2.13
575705.05,13.04,1.46,93790.08,2.12
575885.58,13.04,1.47,94074.34,2.13
575801.37,13.05,1.47,94054.49,2.13
575865.05,13.05,1.47,94008.2,2.13
575759.79,13.05,1.47,94541.49,2.14
575465.68,13.04,1.47,94253.07,2.14
575079.37,13.04,1.46,93904.4,2.13
575079.37,13.04,1.46,93904.4,2.13
575378.32,13.05,1.47,94136.65,2.13
575294.11,13.05,1.47,94136.12,2.13
575167.79,13.05,1.47,94097.86,2.13
575062.53,13.05,1.47,94457.64,2.14
574915.16,13.05,1.47,94264.8,2.14
574915.16,13.05,1.47,94264.8,2.14
574830.95,13.05,1.47,94238.81,2.14
574578.32,13.05,1.47,94075.12,2.14
574370.42,13.04,1.46,93861.54,2.13
574370.42,13.04,1.46,93861.54,2.13
574117.79,13.04,1.46,93697.85,2.13
573991.47,13.04,1.46,93642.45,2.13
574065.68,13.05,1.47,93642.88,2.13
573960.42,13.05,1.47,94154.0,2.14
573813.05,13.05,1.47,93997.82,2.14
573515.79,13.04,1.46,93694.25,2.13
573431.58,13.04,1.46,93665.4,2.13
573347.37,13.04,1.47,93912.97,2.14
573221.05,13.04,1.47,94605.94,2.15
573284.74,13.05,1.47,94477.53,2.15
573179.47,13.05,1.47,94409.09,2.15
573032.11,13.05,1.47,95249.29,2.17
572916.32,13.05,1.47,95247.93,2.17
572990.53,13.05,1.47,95247.85,2.17
572990.53,13.05,1.47,95247.85,2.17
572874.74,13.05,1.47,95350.93,2.17
572948.95,13.06,1.48,95351.36,2.17
572864.74,13.06,1.48,95333.12,2.17
572864.74,13.06,1.48,95333.12,2.17
573122.53,13.07,1.49,95277.44,2.17
573017.26,13.07,1.49,96101.65,2.19
572869.89,13.07,1.49,95995.48,2.19
572754.11,13.07,1.49,95994.53,2.19
572828.32,13.07,1.49,96000.75,2.19
572712.53,13.07,1.49,96062.28,2.19
572628.32,13.07,1.49,96060.55,2.19
572502.0,13.07,1.49,96018.89,2.19
572396.74,13.07,1.49,96512.79,2.2
572249.37,13.07,1.49,96373.84,2.2
572133.58,13.07,1.49,96372.84,2.2
571747.26,13.07,1.49,96015.7,2.19
571549.37,13.06,1.48,95814.87,2.19
571623.58,13.07,1.49,95857.52,2.19
571507.79,13.07,1.49,95828.25,2.19
571392.0,13.07,1.49,95834.88,2.19
571392.0,13.07,1.49,95834.88,2.19
571307.79,13.07,1.49,96365.82,2.2
571103.68,13.06,1.48,96178.42,2.2
571398.95,13.07,1.49,96418.69,2.21
571107.37,13.07,1.49,95869.48,2.19
570854.74,13.07,1.49,95341.23,2.18
570738.95,13.07,1.49,95340.08,2.18
571069.47,13.08,1.5,95340.01,2.18
570953.68,13.08,1.5,95539.5,2.19
570837.89,13.08,1.5,95477.81,2.19
570837.89,13.08,1.5,95477.81,2.19
478844.95,10.97,2.55,299473.63,6.86
478704.21,10.97,2.55,299552.63,6.86
478535.79,10.97,2.55,299325.29,6.86
478535.79,10.97,2.55,299325.29,6.86
478430.53,10.97,2.55,299193.31,6.86
478262.11,10.97,2.55,299013.86,6.86
478156.84,10.97,2.55,298844.15,6.85
478156.84,10.97,2.55,298844.15,6.85
478178.42,10.97,2.55,298892.43,6.86
478073.16,10.97,2.55,298689.21,6.85
477652.11,10.97,2.55,298336.05,6.85
477483.68,10.97,2.55,298227.84,6.85
477378.42,10.97,2.55,298096.25,6.85
477210.0,10.97,2.55,297916.4,6.85
477294.74,10.97,2.55,297967.24,6.85
477126.32,10.97,2.55,297794.97,6.85
477073.68,10.97,2.55,297044.91,6.83
477052.63,10.97,2.55,296860.13,6.83
476926.32,10.97,2.55,296714.59,6.83
476821.05,10.98,2.55,296335.6,6.82
476821.05,10.98,2.55,296335.6,6.82
476895.26,10.98,2.56,296908.72,6.84
476674.21,10.98,2.56,296583.49,6.83
477062.32,10.99,2.57,296516.35,6.83
476902.32,10.98,2.56,296356.35,6.83
476786.53,10.98,2.56,296777.31,6.84
476733.89,10.98,2.56,296678.7,6.84
476397.05,10.99,2.57,296519.25,6.84
476281.26,10.99,2.57,296235.32,6.83
475984.74,10.98,2.56,297035.42,6.85
476414.95,10.99,2.57,296993.33,6.85
476468.11,11.0,2.57,296557.91,6.84
476468.11,11.0,2.57,296557.91,6.84
476087.37,10.99,2.57,296860.87,6.85
475950.53,10.99,2.57,296667.73,6.85
475898.42,10.99,2.57,296530.0,6.85
475898.42,10.99,2.57,296530.0,6.85
475793.16,10.99,2.57,296347.38,6.84
475793.16,10.99,2.57,296347.38,6.84
476065.47,11.0,2.57,296748.62,6.85
476044.42,11.0,2.58,296680.64,6.85
475939.16,11.0,2.58,296540.38,6.85
475833.89,11.0,2.58,296469.92,6.85
475770.74,11.0,2.58,296849.91,6.86
475390.0,10.99,2.57,296455.69,6.85
475337.37,10.99,2.57,296329.89,6.85
475641.26,11.0,2.58,296153.5,6.85
475367.58,11.0,2.58,296419.93,6.86
475136.84,10.99,2.57,296177.07,6.85
475284.74,11.0,2.58,295541.74,6.84
475704.42,11.01,2.59,295512.58,6.84
475323.68,11.0,2.58,295363.67,6.84
475334.74,11.01,2.59,294719.57,6.82
475050.53,11.0,2.58,294576.49,6.82
475008.42,11.0,2.58,294938.12,6.83
474892.63,11.0,2.58,294715.25,6.83
474776.84,11.0,2.58,294544.95,6.83
475055.79,11.01,2.59,295341.11,6.85
474982.11,11.01,2.59,295010.39,6.84
474961.05,11.01,2.59,294940.37,6.84
474918.95,11.02,2.59,294812.54,6.84
474161.05,11.02,2.6,294425.22,6.84
473943.68,11.01,2.59,294112.07,6.84
474159.47,11.02,2.6,294670.02,6.85
474022.63,11.02,2.6,294837.23,6.85
474282.21,11.03,2.61,295003.6,6.86
474166.42,11.03,2.61,294719.65,6.85
474303.79,11.03,2.61,294497.74,6.85
474188.0,11.03,2.61,295327.02,6.87
473928.53,11.03,2.61,294934.55,6.86
473802.21,11.03,2.61,294435.96,6.85
473926.95,11.03,2.61,294812.7,6.86
473905.89,11.03,2.61,294709.33,6.86
473990.63,11.04,2.62,294581.29,6.86
473885.37,11.04,2.62,294853.54,6.87
473211.68,11.04,2.62,294554.93,6.87
473148.53,11.04,2.62,294388.24,6.87
472764.74,11.04,2.62,293974.66,6.86
472764.74,11.04,2.62,293974.66,6.86
472764.74,11.04,2.62,293974.66,6.86
472712.11,11.04,2.62,293881.09,6.86
472765.26,11.04,2.62,294391.44,6.88
473100.74,11.05,2.63,294479.99,6.88
472932.32,11.05,2.63,294431.61,6.88
472806.0,11.05,2.63,294268.31,6.88
472700.74,11.05,2.63,294149.56,6.88
472637.58,11.05,2.63,294468.0,6.89
472584.95,11.05,2.63,294312.71,6.88
472448.11,11.05,2.63,294149.56,6.88
472342.84,11.05,2.63,294270.37,6.89
472718.42,11.06,2.64,294545.35,6.89
472887.37,11.07,2.65,293780.29,6.88
472373.37,11.06,2.64,293309.24,6.87
472352.32,11.06,2.64,293206.15,6.87
472310.21,11.06,2.64,293111.39,6.86
472194.42,11.06,2.64,293531.95,6.88
471826.0,11.06,2.64,293069.29,6.87
471805.47,11.07,2.64,293111.92,6.87
471784.42,11.07,2.65,293027.11,6.87
471479.16,11.06,2.64,292720.58,6.87
471839.16,11.07,1.6,349105.46,8.19
471839.16,11.07,1.6,349105.46,8.19
472264.0,11.08,1.61,348901.94,8.19
472137.68,11.08,1.61,348727.99,8.18
472011.37,11.08,1.61,348607.36,8.18
471885.05,11.08,1.61,349690.49,8.21
471885.05,11.08,1.61,349690.49,8.21
471779.79,11.08,1.61,349364.67,8.2
471906.11,11.09,1.61,349344.61,8.21
471906.11,11.09,1.61,349344.61,8.21
471779.79,11.09,1.61,349164.05,8.2
471653.47,11.08,1.61,349320.43,8.21
471685.58,11.09,1.61,348655.0,8.2
471559.26,11.09,1.61,348702.09,8.2
471432.95,11.09,1.61,348592.39,8.2
471306.63,11.09,1.61,348322.36,8.19
471306.63,11.09,1.61,348322.36,8.19
471180.32,11.09,1.61,348428.44,8.2
471171.89,11.09,1.61,347885.86,8.19
471045.58,11.09,1.61,347664.63,8.18
471612.63,11.1,1.63,347716.41,8.18
471486.32,11.1,1.63,347524.56,8.18
471360.0,11.1,1.63,347347.22,8.18
471423.68,11.1,1.63,347644.46,8.19
471297.37,11.1,1.63,347513.0,8.19
471171.05,11.1,1.63,347377.96,8.19
471044.74,11.1,1.63,347263.11,8.19
470674.0,11.1,1.62,346868.22,8.18
470674.0,11.1,1.62,346868.22,8.18
470674.0,11.1,1.62,346868.22,8.18
470575.58,11.1,1.62,347457.66,8.19
470701.89,11.1,1.63,347515.07,8.2
471016.32,11.11,1.64,347317.59,8.19
470757.68,11.1,1.63,347037.63,8.19
470631.37,11.1,1.63,346860.29,8.18
470505.05,11.1,1.63,347179.05,8.19
470568.74,11.11,1.63,346988.67,8.19
470442.42,11.11,1.63,346876.89,8.19
470506.11,11.11,1.64,346745.97,8.19
470379.79,11.11,1.64,347522.07,8.21
470538.21,11.12,1.64,346798.9,8.19
470654.53,11.12,1.65,346248.89,8.18
470865.58,11.13,1.65,345565.48,8.17
470760.32,11.13,1.65,344366.05,8.14
470886.63,11.13,1.66,344410.23,8.14
470760.32,11.13,1.66,344164.14,8.14
470379.58,11.13,1.65,343767.72,8.13
470253.26,11.13,1.65,343635.49,8.13
470126.95,11.12,1.65,343801.02,8.14
470000.63,11.12,1.65,343647.19,8.13
470315.05,11.13,1.66,343557.49,8.13
469557.16,11.14,1.66,343065.45,8.14
469755.05,11.14,1.67,343768.85,8.15
469628.74,11.14,1.67,343696.87,8.15
469945.05,11.15,1.68,343776.61,8.16
469818.74,11.15,1.68,343501.21,8.15
469692.42,11.15,1.68,343368.72,8.15
469566.11,11.15,1.68,343539.54,8.16
469566.11,11.15,1.68,343539.54,8.16
469439.79,11.15,1.68,343401.87,8.16
469503.47,11.15,1.68,343310.76,8.16
469133.79,11.15,1.67,342999.97,8.15
468918.53,11.14,1.67,342779.45,8.15
468711.16,11.14,1.66,342568.92,8.14
468774.84,11.14,1.67,342512.57,8.14
468648.53,11.14,1.67,343032.99,8.16
469326.0,11.16,1.68,343056.23,8.16
469199.68,11.16,1.68,342751.89,8.15
469065.37,11.16,1.68,343117.46,8.16
468939.05,11.15,1.68,342847.17,8.16
469253.47,11.16,1.69,342698.21,8.15
468882.74,11.16,1.68,343030.42,8.16
468946.42,11.16,1.69,342837.98,8.16
468188.53,11.16,1.69,342345.94,8.16
468062.21,11.16,1.69,342134.49,8.16
468062.21,11.16,1.69,342134.49,8.16
467935.89,11.16,1.69,342818.74,8.18
467999.58,11.17,1.69,342918.95,8.18
468125.89,11.17,1.7,342976.37,8.18
468125.89,11.17,1.7,342976.37,8.18
468323.79,11.18,1.7,342710.17,8.18
468197.47,11.18,1.7,342898.03,8.19
468261.16,11.18,1.71,342747.72,8.18
468575.58,11.19,1.72,342597.21,8.18
468449.26,11.19,1.72,343248.77,8.2
468322.95,11.19,1.72,343013.4,8.2
468449.26,11.2,1.72,342968.42,8.2
468512.95,11.2,1.73,343350.14,8.21
468512.95,11.2,1.73,343350.14,8.21
468386.63,11.2,1.72,343092.56,8.2
468450.32,11.2,1.73,343343.57,8.21
468324.0,11.2,1.73,343155.68,8.21
468197.68,11.2,1.73,343028.06,8.21
468071.37,11.2,1.73,342972.24,8.21
467313.47,11.2,1.73,342480.2,8.21
467187.16,11.2,1.73,342776.67,8.22
466900.32,11.2,1.72,342486.62,8.21
466774.0,11.2,1.72,342311.0,8.21
466900.32,11.2,1.73,342355.18,8.21
466774.0,11.2,1.73,342008.43,8.21
680254.21,16.33,2.65,543005.04,13.04
680064.74,16.33,2.65,542705.5,13.03
679906.84,16.33,2.65,542339.44,13.03
679706.84,16.33,2.64,542764.43,13.04
679506.84,16.33,2.64,542498.81,13.04
679220.0,16.32,2.64,542159.7,13.03
678125.26,16.33,2.64,541404.53,13.04
678115.26,16.33,2.65,541420.78,13.04
676936.32,16.33,2.65,540532.42,13.04
677083.68,16.34,2.66,540313.71,13.04
676357.37,16.34,2.65,540232.13,13.05
676357.37,16.34,2.65,540232.13,13.05
676157.37,16.34,2.65,539959.5,13.05
675957.37,16.34,2.65,539770.38,13.05
675947.37,16.34,2.66,539834.06,13.05
676094.74,16.35,2.66,539791.02,13.05
676095.26,16.35,2.67,539517.46,13.05
675905.79,16.35,2.67,539218.86,13.04
675906.32,16.35,2.67,539641.11,13.06
675938.42,16.36,2.67,539438.96,13.05
675738.42,16.36,2.67,539202.65,13.05
675538.42,16.36,2.67,539761.88,13.07
675338.42,16.35,2.67,539515.7,13.07
675465.26,16.36,2.68,539055.52,13.06
675618.95,16.37,2.68,539093.73,13.06
675766.32,16.37,2.69,539060.88,13.06
675766.32,16.37,2.69,539060.88,13.06
675576.84,16.37,2.69,538564.29,13.05
675387.37,16.37,2.69,539359.53,13.07
675197.89,16.37,2.69,538726.94,13.06
675040.0,16.37,2.69,538403.82,13.06
675464.11,16.38,2.7,539070.38,13.08
675264.11,16.38,2.7,538837.14,13.07
675064.11,16.38,2.7,538772.74,13.07
675211.47,16.39,2.7,538729.7,13.08
674032.53,16.39,2.71,537841.34,13.08
673843.05,16.39,2.71,537523.32,13.08
673653.58,16.39,2.71,537259.18,13.07
673464.11,16.39,2.71,537818.67,13.09
673464.11,16.39,2.71,537818.67,13.09
673464.11,16.39,2.71,537818.67,13.09
673496.21,16.39,2.71,537520.82,13.08
673296.21,16.39,2.71,537299.48,13.08
672792.11,16.38,2.7,536852.11,13.07
672592.11,16.38,2.7,537005.0,13.08
672592.11,16.38,2.7,537005.0,13.08
672392.11,16.38,2.7,536738.65,13.08
672561.05,16.39,2.71,536321.96,13.07
672561.05,16.39,2.71,536321.96,13.07
672034.74,16.38,2.7,535678.33,13.06
672013.68,16.38,2.7,535029.68,13.04
671727.37,16.38,2.69,534752.53,13.04
671590.53,16.38,2.69,534549.81,13.04
671737.89,16.39,2.7,534516.95,13.04
671548.42,16.38,2.7,534140.65,13.03
671358.95,16.38,2.7,533924.6,13.03
671169.47,16.38,2.7,534290.24,13.04
671201.58,16.39,2.7,534097.77,13.04
671001.58,16.39,2.7,533804.51,13.04
671001.58,16.39,2.7,533804.51,13.04
671352.74,16.4,2.71,534454.23,13.05
671152.74,16.4,2.71,534302.5,13.05
671321.68,16.4,2.72,533881.78,13.04
671096.42,16.4,2.71,533755.9,13.04
670760.11,16.39,2.71,533304.98,13.03
670907.47,16.4,2.72,533165.8,13.03
670718.0,16.4,2.72,532783.85,13.03
670983.26,16.41,2.72,533279.66,13.04
670983.79,16.41,2.73,533042.27,13.04
670697.89,16.41,2.72,532757.1,13.03
670540.0,16.41,2.72,532527.06,13.03
670540.0,16.41,2.72,532527.06,13.03
670340.0,16.41,2.72,532851.17,13.04
670340.0,16.41,2.72,532851.17,13.04
670140.0,16.4,2.72,532584.62,13.04
670256.84,16.41,2.73,532893.13,13.05
669077.89,16.41,2.73,532004.77,13.05
669225.26,16.42,2.74,531971.92,13.05
668938.42,16.42,2.73,531901.27,13.05
668703.68,16.41,2.73,531650.23,13.05
668960.53,16.42,2.74,531352.1,13.04
669087.89,16.42,2.74,531781.71,13.05
668801.05,16.42,2.74,531382.33,13.05
668801.05,16.42,2.74,531382.33,13.05
668801.05,16.42,2.74,531382.33,13.05
668611.58,16.42,2.73,531041.83,13.04
668225.26,16.41,2.73,531881.28,13.06
668257.37,16.42,2.73,531537.74,13.06
668257.37,16.42,2.73,531537.74,13.06
668503.68,16.42,2.74,531236.2,13.05
668493.68,16.43,2.74,531872.92,13.07
668293.68,16.43,2.74,531713.04,13.07
667907.37,16.42,2.73,531324.73,13.06
668501.05,16.43,2.75,531321.18,13.06
668501.05,16.43,2.75,531321.18,13.06
668264.74,16.43,2.75,531039.46,13.06
668265.26,16.43,2.75,530773.21,13.05
668075.79,16.43,2.75,531293.73,13.07
666896.84,16.44,2.75,530405.37,13.07
667145.26,16.44,2.76,530364.43,13.07
667519.47,16.46,2.77,495899.98,12.23
667319.47,16.46,2.77,495615.87,12.22
667328.53,16.46,2.77,495641.29,12.22
667328.53,16.46,2.77,495641.38,12.22
667107.47,16.46,2.77,496098.81,12.24
667254.84,16.47,2.78,496084.29,12.24
667253.37,16.47,2.78,495828.65,12.24
667063.89,16.47,2.78,496164.01,12.25
666874.42,16.47,2.78,495929.3,12.25
665695.47,16.47,2.79,495111.57,12.25
665537.58,16.47,2.79,494664.82,12.24
665358.63,16.47,2.79,495184.86,12.26
664980.74,16.46,2.78,495102.14,12.26
665237.58,16.47,2.79,495097.99,12.26
665006.0,16.47,2.79,494918.73,12.26
664619.68,16.46,2.78,494627.99,12.25
665213.37,16.48,2.79,494651.93,12.25
664034.42,16.48,2.8,493834.2,12.26
664034.42,16.48,2.8,493834.35,12.26
663648.11,16.47,2.79,493535.88,12.25
663648.11,16.47,2.79,493535.88,12.25
663855.68,16.48,2.8,493946.64,12.26
663624.11,16.48,2.8,493063.75,12.24
663880.95,16.49,2.8,492790.24,12.24
663691.47,16.49,2.8,492504.89,12.24
663533.58,16.49,2.8,492362.41,12.23
663354.63,16.49,2.8,493405.94,12.26
663342.63,16.49,2.81,493194.46,12.26
663121.58,16.49,2.81,492999.15,12.26
663268.95,16.5,2.81,492800.72,12.26
662961.89,16.49,2.81,492706.99,12.26
661782.95,16.49,2.81,491889.26,12.26
661404.0,16.49,2.81,492026.22,12.27
661402.53,16.5,2.81,491797.01,12.27
661016.21,16.49,2.8,491397.16,12.26
660858.32,16.49,2.8,491073.03,12.25
660489.89,16.49,2.8,491383.39,12.27
660874.32,16.5,2.81,491557.26,12.27
660874.32,16.5,2.81,491557.26,12.27
661021.68,16.51,2.82,491560.33,12.27
661021.68,16.51,2.82,491560.33,12.27
661021.68,16.51,2.82,491560.33,12.27
661020.21,16.51,2.83,491283.67,12.27
660697.89,16.5,2.82,491082.4,12.27
660508.42,16.5,2.82,491285.96,12.27
660350.42,16.5,2.82,491127.65,12.27
660596.74,16.51,2.82,490859.0,12.27
660438.84,16.51,2.82,490609.85,12.26
660238.84,16.51,2.82,491091.78,12.28
660059.89,16.51,2.82,490652.69,12.27
659838.84,16.51,2.82,490939.11,12.28
660026.84,16.51,2.83,490512.31,12.27
660174.21,16.52,2.84,490444.71,12.27
659984.74,16.52,2.84,490013.69,12.27
659984.74,16.52,2.84,490013.69,12.27
660241.58,16.53,2.84,490797.24,12.29
659798.0,16.52,2.84,490260.7,12.28
659608.53,16.52,2.84,489812.9,12.27
659513.79,16.52,2.84,489704.85,12.27
659501.79,16.53,2.84,490869.77,12.3
659293.89,16.52,2.84,490493.0,12.29
659441.26,16.53,2.85,490496.07,12.3
658262.32,16.53,2.85,489678.33,12.3
658411.79,16.54,2.86,489191.75,12.29
658222.32,16.54,2.86,489686.39,12.3
658032.84,16.54,2.85,489446.47,12.3
658321.26,16.55,2.86,489255.09,12.3
658142.32,16.55,2.86,490059.82,12.32
657963.37,16.55,2.86,489832.24,12.32
657797.47,16.55,2.86,489719.01,12.32
657797.47,16.55,2.86,489719.01,12.32
657427.47,16.54,2.86,489349.01,12.31
657626.0,16.55,2.86,489217.41,12.31
657428.42,16.55,2.86,488895.1,12.3
657575.79,16.55,2.87,488880.57,12.31
657574.32,16.56,2.87,488624.93,12.3
657384.84,16.56,2.87,488860.93,12.31
657641.68,16.56,2.88,488620.79,12.31
656883.79,16.56,2.88,488724.73,12.32
656883.79,16.56,2.88,488724.73,12.32
656883.79,16.56,2.88,488724.73,12.32
657219.16,16.57,2.89,488789.56,12.33
657029.68,16.57,2.89,488451.14,12.32
657029.68,16.57,2.89,488451.14,12.32
657028.21,16.58,2.89,488225.61,12.32
657026.74,16.58,2.9,488147.53,12.32
657026.74,16.58,2.9,488147.53,12.32
655932.0,16.59,2.9,487448.36,12.33
655763.58,16.59,2.9,486565.01,12.31
655605.68,16.59,2.9,486909.35,12.32
655605.68,16.59,2.9,486909.35,12.32
655841.47,16.59,2.91,486662.87,12.31
655662.53,16.59,2.91,486494.59,12.31
655441.47,16.59,2.91,487325.81,12.34
655588.84,16.6,2.92,487311.28,12.34
655430.84,16.6,2.91,487153.28,12.34
655241.37,16.6,2.91,486731.05,12.33
655239.89,16.6,2.92,486623.23,12.33
655238.42,16.6,2.92,487000.68,12.34
655080.53,16.6,2.92,486699.1,12.34
413182.32,10.48,2.05,247588.55,6.28
413077.05,10.47,2.05,247580.24,6.28
412971.79,10.47,2.05,247446.98,6.28
413224.95,10.48,2.06,247506.01,6.28
413014.21,10.48,2.06,247296.69,6.27
412600.0,10.47,2.05,246867.26,6.26
412494.74,10.47,2.05,246711.24,6.26
412579.47,10.47,2.05,246607.95,6.26
412474.21,10.47,2.05,246841.92,6.27
412368.95,10.47,2.05,246638.06,6.26
412263.68,10.47,2.05,246545.32,6.26
412158.42,10.47,2.05,247017.01,6.28
412053.16,10.47,2.05,246874.69,6.28
411747.68,10.47,2.05,246554.69,6.27
411747.68,10.47,2.05,246554.69,6.27
412000.84,10.48,2.05,246613.72,6.27
411895.58,10.48,2.05,246410.16,6.27
411790.32,10.48,2.05,246350.41,6.27
412073.47,10.48,2.06,246494.77,6.27
412158.21,10.49,2.07,246405.08,6.27
412052.95,10.49,2.07,246335.6,6.27
412137.68,10.49,2.07,247222.03,6.29
412137.68,10.49,2.07,247222.03,6.29
412222.42,10.5,2.08,247386.2,6.3
412285.58,10.5,2.08,247432.16,6.3
412370.32,10.51,2.08,247327.82,6.3
412265.05,10.51,2.08,247181.92,6.3
412159.79,10.51,2.08,247419.3,6.31
412244.53,10.51,2.09,247248.91,6.3
412038.53,10.51,2.08,247005.84,6.3
411828.21,10.5,2.08,246825.63,6.29
412111.37,10.51,2.09,246724.83,6.29
412111.37,10.51,2.09,246724.83,6.29
412196.11,10.51,2.09,246699.96,6.29
412090.84,10.51,2.09,247610.34,6.32
411417.16,10.52,2.1,247296.79,6.32
411858.21,10.53,2.11,247045.47,6.32
411921.37,10.54,2.11,247036.45,6.32
411816.11,10.54,2.11,246875.49,6.32
411710.84,10.54,2.11,247094.42,6.32
411605.58,10.54,2.11,246971.22,6.32
411831.89,10.54,2.12,247674.05,6.34
411831.89,10.54,2.12,247674.05,6.34
411768.74,10.54,2.12,247276.48,6.33
411831.89,10.55,2.13,247322.44,6.33
412200.84,10.56,2.14,247168.81,6.33
412095.58,10.56,2.14,247079.36,6.33
411681.37,10.55,2.13,247398.19,6.34
411576.11,10.55,2.13,247489.24,6.34
411534.0,10.55,2.13,247188.41,6.34
410963.68,10.54,2.12,246583.31,6.32
410667.37,10.53,2.11,246285.65,6.32
410730.53,10.54,2.12,246266.38,6.32
410514.74,10.53,2.11,246043.33,6.31
410883.68,10.54,2.12,245886.53,6.31
410778.42,10.54,2.12,246105.66,6.32
410104.74,10.55,2.13,245792.12,6.32
409999.47,10.55,2.13,245646.31,6.32
409894.21,10.55,2.13,245229.65,6.31
409734.21,10.54,2.12,245069.65,6.31
409586.84,10.54,2.12,245278.69,6.31
409586.84,10.54,2.12,245278.69,6.31
409586.84,10.54,2.12,245278.69,6.31
409586.84,10.54,2.12,245278.69,6.31
409481.58,10.54,2.12,245189.38,6.31
409707.89,10.55,2.13,246245.36,6.34
409813.68,10.55,2.13,247123.08,6.36
409610.0,10.55,2.13,247281.53,6.37
409673.16,10.56,2.13,247272.51,6.37
409567.89,10.56,2.13,247127.06,6.37
409462.63,10.56,2.13,247329.31,6.38
409357.37,10.56,2.13,247252.98,6.38
409583.68,10.56,2.14,247038.51,6.37
409689.47,10.57,2.15,246694.75,6.36
409478.95,10.57,2.14,246375.32,6.36
409415.79,10.57,2.15,247274.65,6.38
409736.84,10.58,2.15,246731.0,6.37
409779.47,10.58,2.16,247201.0,6.38
409779.47,10.58,2.16,247201.0,6.38
410032.63,10.59,2.17,247260.04,6.38
409927.37,10.59,2.17,247101.48,6.38
410012.11,10.59,2.17,247190.14,6.39
409906.84,10.59,2.17,247088.56,6.39
409991.58,10.6,2.18,247020.49,6.38
409886.32,10.6,2.18,246941.57,6.38
409781.05,10.6,2.18,247607.29,6.4
409579.47,10.59,2.17,247400.35,6.4
409474.21,10.59,2.17,247250.53,6.4
409925.79,10.61,2.18,247278.53,6.4
409820.53,10.61,2.18,247116.92,6.4
409715.26,10.61,2.18,247050.88,6.39
409610.0,10.61,2.18,247227.67,6.4
409504.74,10.61,2.18,247080.26,6.4
409399.47,10.61,2.18,246999.91,6.4
409484.21,10.61,2.19,246970.67,6.4
409378.95,10.61,2.19,247521.1,6.42
409442.11,10.61,2.19,247545.43,6.42
409336.84,10.61,2.19,247391.52,6.42
409421.58,10.62,2.2,247316.82,6.41
409129.37,10.61,2.19,247003.76,6.41
607761.79,15.77,2.08,249689.33,6.48
607603.89,15.77,2.08,249578.78,6.48
607446.0,15.77,2.08,249844.0,6.49
607744.32,15.78,2.09,250042.76,6.49
607896.95,15.78,2.1,250314.41,6.5
607598.53,15.78,2.09,250026.28,6.49
607598.53,15.78,2.09,250026.28,6.49
607609.05,15.78,2.1,249949.18,6.49
607609.05,15.78,2.1,249949.18,6.49
607293.26,15.78,2.1,249813.99,6.49
607293.26,15.78,2.1,249813.99,6.49
607135.37,15.78,2.1,249917.56,6.5
607167.47,15.79,2.1,249846.9,6.5
607009.58,15.79,2.1,249764.97,6.5
606652.84,15.78,2.1,249520.24,6.49
606652.84,15.78,2.1,249520.24,6.49
606358.11,15.78,2.09,248640.54,6.47
606060.74,15.77,2.09,248211.86,6.46
605923.89,15.77,2.09,248529.92,6.47
605934.95,15.78,2.09,248535.61,6.47
605945.47,15.78,2.1,248509.08,6.47
605977.58,15.79,2.1,248400.04,6.47
606254.84,15.79,2.11,248338.47,6.47
606523.26,15.8,2.12,248507.45,6.48
606523.26,15.8,2.12,248507.45,6.48
606365.37,15.8,2.12,248401.63,6.47
606365.37,15.8,2.12,248401.63,6.47
606207.47,15.8,2.12,248300.48,6.47
606070.63,15.8,2.12,249165.76,6.5
606081.68,15.81,2.12,249405.78,6.5
605706.53,15.8,2.12,248939.42,6.49
605717.05,15.8,2.12,248940.3,6.5
605717.05,15.8,2.12,248940.3,6.5
605559.16,15.8,2.12,248775.4,6.49
605836.42,15.81,2.13,248935.5,6.5
605678.53,15.81,2.13,248811.59,6.5
605520.63,15.81,2.13,248699.7,6.49
605155.47,15.81,2.12,249916.74,6.53
