ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1002,4524,4335260,6212,4335260
1003,4532,4336260,6212,4336260
1003,4532,4336260,6212,4336260
1003,4532,4336260,6212,4336260
1003,4532,4336910,6212,4336910
1003,4532,4337910,6212,4337910
1003,4532,4338140,6212,4338140
1003,4532,4339140,6212,4339140
1004,4540,4343140,6212,4343140
1004,4540,4344140,6212,4344140
1004,4540,4345140,6212,4345140
1004,4540,4346140,6212,4346140
1004,4540,4347140,6212,4347140
1004,4540,4348140,6212,4348140
1005,4548,4349140,6212,4349140
1005,4548,4349950,6212,4349950
1005,4548,4350950,6212,4350950
1005,4548,4351950,6212,4351950
1005,4548,4352600,6212,4352600
1005,4548,4353600,6212,4353600
1005,4548,4354600,6212,4354600
1005,4548,4355600,6212,4355600
1005,4548,4356070,6212,4356070
1005,4548,4357070,6212,4357070
1006,4556,4358070,6212,4358070
1006,4556,4358070,6212,4358070
1006,4556,4359070,6212,4359070
1007,4564,4367070,6212,4367070
1007,4564,4368070,6212,4368070
1007,4564,4368530,6212,4368530
1007,4564,4369340,6212,4369340
1007,4564,4370340,6212,4370340
1007,4564,4371150,6212,4371150
1007,4564,4372150,6212,4372150
1007,4564,4372960,6212,4372960
1007,4564,4374960,6212,4374960
1007,4564,4375960,6212,4375960
1007,4564,4375960,6212,4375960
1007,4564,4375960,6212,4375960
1007,4564,4375960,6212,4375960
1007,4564,4376770,6212,4376770
1007,4564,4377580,6212,4377580
1007,4564,4378390,6212,4378390
1007,4564,4379390,6212,4379390
1008,4572,4380390,6212,4380390
1008,4572,4380860,6212,4380860
1008,4572,4381670,6212,4381670
1008,4572,4382140,6212,4382140
1008,4572,4383140,6212,4383140
1008,4572,4383790,6212,4383790
1008,4572,4384790,6212,4384790
1008,4572,4385790,6212,4385790
1008,4572,4385790,6212,4385790
1008,4572,4386790,6212,4386790
1009,4580,4387790,6212,4387790
1009,4580,4387790,6212,4387790
1009,4580,4388790,6212,4388790
1009,4580,4389790,6212,4389790
1009,4580,4390260,6212,4390260
1009,4580,4391260,6212,4391260
1009,4580,4392260,6212,4392260
1009,4580,4393260,6212,4393260
1009,4580,4394260,6212,4394260
1010,4588,4394730,6212,4394730
1010,4588,4395540,6212,4395540
1010,4588,4396540,6212,4396540
1010,4588,4396860,6212,4396860
1010,4588,4397860,6212,4397860
1010,4588,4398860,6212,4398860
1011,4596,4406860,6212,4406860
1011,4596,4407860,6212,4407860
1011,4596,4408860,6212,4408860
1012,4604,4416860,6212,4416860
1012,4604,4417670,6212,4417670
1013,4612,4417900,6212,4417900
1013,4612,4418710,6212,4418710
1013,4612,4418710,6212,4418710
1014,4620,4426710,6212,4426710
1014,4620,4427710,6212,4427710
1014,4620,4428180,6212,4428180
1014,4620,4428770,6212,4428770
1014,4620,4429240,6212,4429240
1014,4620,4430240,6212,4430240
1015,4628,4438240,6212,4438240
1015,4628,4439240,6212,4439240
1015,4628,4439700,6212,4439700
1015,4628,4439700,6212,4439700
1015,4628,4440700,6212,4440700
1015,4628,4441510,6212,4441510
1015,4628,4441510,6212,4441510
1015,4628,4442510,6212,4442510
1016,4636,4443510,6212,4443510
1016,4636,4444510,6212,4444510
1016,4636,4444510,6212,4444510
1016,4636,4444510,6212,4444510
1016,4636,4445510,6212,4445510
1016,4636,4446510,6212,4446510
1016,4636,4447510,6212,4447510
1016,4636,4448320,6212,4448320
1016,4636,4449320,6212,4449320
1016,4636,4450320,6212,4450320
1016,4636,4451320,6212,4451320
1017,4644,4459320,6212,4459320
1017,4644,4459640,6212,4459640
1018,4652,4460640,6212,4460640
1018,4652,4461640,6212,4461640
1018,4652,4462640,6212,4462640
1018,4652,4462640,6212,4462640
1018,4652,4463450,6212,4463450
1018,4652,4465450,6212,4465450
1018,4652,4466450,6212,4466450
1018,4652,4467260,6212,4467260
1019,4660,4468260,6212,4468260
1019,4660,4468580,6212,4468580
1019,4660,4469580,6212,4469580
1019,4660,4470580,6212,4470580
1019,4660,4470580,6212,4470580
1019,4660,4470580,6212,4470580
1019,4660,4471390,6212,4471390
1019,4660,4473390,6212,4473390
1019,4660,4473860,6212,4473860
1019,4660,4474860,6212,4474860
1020,4668,4475860,6212,4475860
1020,4668,4476860,6212,4476860
1020,4668,4477860,6212,4477860
1020,4668,4478020,6212,4478020
1020,4668,4479020,6212,4479020
1020,4668,4479340,6212,4479340
1020,4668,4479890,6212,4479890
1020,4668,4480890,6212,4480890
1020,4668,4481890,6212,4481890
1020,4668,4482890,6212,4482890
1021,4676,4483700,6212,4483700
1021,4676,4485700,6212,4485700
1021,4676,4486700,6212,4486700
1021,4676,4487160,6212,4487160
1021,4676,4487160,6212,4487160
1021,4676,4487810,6212,4487810
1021,4676,4488810,6212,4488810
1021,4676,4489620,6212,4489620
1021,4676,4489620,6212,4489620
1021,4676,4490620,6212,4490620
1021,4676,4490620,6212,4490620
1021,4676,4490620,6212,4490620
1021,4676,4490850,6212,4490850
1021,4676,4491220,6212,4491220
1021,4676,4491220,6212,4491220
1021,4676,4491220,6212,4491220
1022,4684,4492030,6212,4492030
1022,4684,4493030,6212,4493030
1022,4684,4497030,6212,4497030
1023,4692,4505030,6212,4505030
1023,4692,4506030,6212,4506030
1023,4692,4507030,6212,4507030
1024,4700,4508030,6212,4508030
1024,4700,4508500,6212,4508500
1024,4700,4509500,6212,4509500
1024,4700,4510500,6212,4510500
1024,4700,4511150,6212,4511150
1024,4700,4512150,6212,4512150
1025,4708,4513150,6212,4513150
1025,4708,4513150,6212,4513150
1025,4708,4513380,6212,4513380
1025,4708,4514030,6212,4514030
1025,4708,4514030,6212,4514030
1025,4708,4515030,6212,4515030
1025,4708,4516030,6212,4516030
1025,4708,4516030,6212,4516030
1025,4708,4517030,6212,4517030
1025,4708,4517500,6212,4517500
1025,4708,4518500,6212,4518500
1026,4716,4519500,6212,4519500
1026,4716,4520500,6212,4520500
1026,4716,4520500,6212,4520500
1026,4716,4521500,6212,4521500
1026,4716,4523500,6212,4523500
1026,4716,4524500,6212,4524500
1026,4716,4525500,6212,4525500
1026,4716,4525500,6212,4525500
1026,4716,4526500,6212,4526500
1026,4716,4527500,6212,4527500
1026,4716,4527970,6212,4527970
1026,4716,4528430,6212,4528430
1027,4724,4528900,6212,4528900
1027,4724,4529130,6212,4529130
1027,4724,4529480,6212,4529480
1027,4724,4530130,6212,4530130
1027,4724,4532130,6212,4532130
1028,4732,4540130,6212,4540130
1028,4732,4540940,6212,4540940
1028,4732,4541940,6212,4541940
1028,4732,4542410,6212,4542410
1028,4732,4542730,6212,4542730
1028,4732,4543730,6212,4543730
1029,4740,4544730,6212,4544730
1029,4740,4545730,6212,4545730
1029,4740,4545730,6212,4545730
1029,4740,4546730,6212,4546730
1029,4740,4547730,6212,4547730
1029,4740,4548730,6212,4548730
1029,4740,4549730,6212,4549730
1029,4740,4550730,6212,4550730
1030,4748,4551730,6212,4551730
1030,4748,4552730,6212,4552730
1030,4748,4552960,6212,4552960
1030,4748,4553960,6212,4553960
1030,4748,4554440,6212,4554440
1030,4748,4554910,6212,4554910
1030,4748,4555380,6212,4555380
1030,4748,4556190,6212,4556190
1031,4756,4557190,6212,4557190
1031,4756,4558190,6212,4558190
1031,4756,4559190,6212,4559190
1031,4756,4560190,6212,4560190
1031,4756,4561190,6212,4561190
1031,4756,4562190,6212,4562190
1031,4756,4563190,6212,4563190
1031,4756,4563420,6212,4563420
1031,4756,4563890,6212,4563890
1031,4756,4564890,6212,4564890
1032,4764,4565890,6212,4565890
1032,4764,4566350,6212,4566350
1032,4764,4566670,6212,4566670
1032,4764,4566670,6212,4566670
1032,4764,4567670,6212,4567670
1032,4764,4567670,6212,4567670
1032,4764,4568140,6212,4568140
1032,4764,4568140,6212,4568140
1032,4764,4568950,6212,4568950
1032,4764,4569180,6212,4569180
1032,4764,4570180,6212,4570180
1032,4764,4571180,6212,4571180
1032,4764,4572180,6212,4572180
1032,4764,4573180,6212,4573180
1032,4764,4573340,6212,4573340
1032,4764,4574340,6212,4574340
1032,4764,4574340,6212,4574340
1032,4764,4574990,6212,4574990
1032,4764,4575450,6212,4575450
1032,4764,4575920,6212,4575920
1033,4772,4576290,6212,4576290
1033,4772,4576290,6212,4576290
1033,4772,4576940,6212,4576940
1033,4772,4577940,6212,4577940
1033,4772,4578940,6212,4578940
1034,4780,4586940,6212,4586940
1034,4780,4587940,6212,4587940
1034,4780,4588170,6212,4588170
1034,4780,4588170,6212,4588170
1034,4780,4589170,6212,4589170
1034,4780,4589330,6212,4589330
1034,4780,4589650,6212,4589650
1034,4780,4590650,6212,4590650
1035,4788,4598650,6212,4598650
1035,4788,4599120,6212,4599120
1036,4796,4599770,6212,4599770
1036,4796,4600090,6212,4600090
1036,4796,4601090,6212,4601090
1036,4796,4602090,6212,4602090
1036,4796,4602410,6212,4602410
1036,4796,4602410,6212,4602410
1036,4796,4603410,6212,4603410
1036,4796,4604410,6212,4604410
1036,4796,4605410,6212,4605410
1037,4804,4606410,6212,4606410
1037,4804,4607220,6212,4607220
1037,4804,4607220,6212,4607220
1037,4804,4608220,6212,4608220
1037,4804,4608540,6212,4608540
1037,4804,4609540,6212,4609540
1037,4804,4610540,6212,4610540
1037,4804,4611010,6212,4611010
1037,4804,4611480,6212,4611480
1038,4812,4612480,6212,4612480
1038,4812,4612950,6212,4612950
1038,4812,4613760,6212,4613760
1038,4812,4614230,6212,4614230
1038,4812,4615230,6212,4615230
1038,4812,4615700,6212,4615700
1038,4812,4616700,6212,4616700
1038,4812,4617510,6212,4617510
1038,4812,4618510,6212,4618510
1038,4812,4619510,6212,4619510
1038,4812,4620510,6212,4620510
1038,4812,4620510,6212,4620510
1039,4820,4620980,6212,4620980
1039,4820,4621980,6212,4621980
1039,4820,4622450,6212,4622450
1039,4820,4623100,6212,4623100
1039,4820,4624100,6212,4624100
1039,4820,4624100,6212,4624100
1039,4820,4625100,6212,4625100
1039,4820,4626100,6212,4626100
1040,4828,4634100,6212,4634100
1040,4828,4634100,6212,4634100
1041,4836,4638100,6212,4638100
1041,4836,4638570,6212,4638570
1041,4836,4639570,6212,4639570
1041,4836,4639570,6212,4639570
1041,4836,4640570,6212,4640570
1041,4836,4641030,6212,4641030
1041,4836,4641190,6212,4641190
1041,4836,4642190,6212,4642190
1041,4836,4643000,6212,4643000
1041,4836,4644000,6212,4644000
1042,4844,4644810,6212,4644810
1042,4844,4644810,6212,4644810
1042,4844,4645810,6212,4645810
1042,4844,4645810,6212,4645810
1042,4844,4646460,6212,4646460
1042,4844,4647460,6212,4647460
1042,4844,4648460,6212,4648460
1042,4844,4649010,6212,4649010
1042,4844,4650010,6212,4650010
1042,4844,4651010,6212,4651010
1043,4852,4651470,6212,4651470
1043,4852,4651470,6212,4651470
1043,4852,4651470,6212,4651470
1043,4852,4651470,6212,4651470
1043,4852,4651470,6212,4651470
1043,4852,4651940,6212,4651940
1043,4852,4655940,6212,4655940
1043,4852,4656940,6212,4656940
1043,4852,4657940,6212,4657940
1043,4852,4658940,6212,4658940
1044,4860,4659940,6212,4659940
1044,4860,4660170,6212,4660170
1044,4860,4661170,6212,4661170
1044,4860,4662170,6212,4662170
1044,4860,4662170,6212,4662170
1044,4860,4662170,6212,4662170
1044,4860,4662400,6212,4662400
1044,4860,4662870,6212,4662870
1044,4860,4663870,6212,4663870
1044,4860,4663870,6212,4663870
1044,4860,4664870,6212,4664870
1044,4860,4665420,6212,4665420
1044,4860,4666230,6212,4666230
1045,4868,4667230,6212,4667230
1045,4868,4668040,6212,4668040
1045,4868,4668040,6212,4668040
1045,4868,4669040,6212,4669040
1045,4868,4669850,6212,4669850
1045,4868,4670850,6212,4670850
1045,4868,4670850,6212,4670850
1045,4868,4670850,6212,4670850
1045,4868,4671850,6212,4671850
1045,4868,4672850,6212,4672850
1045,4868,4673170,6212,4673170
1045,4868,4674170,6212,4674170
1046,4876,4675170,6212,4675170
1047,4884,4683170,6212,4683170
1047,4884,4684170,6212,4684170
1047,4884,4686170,6212,4686170
1047,4884,4686820,6212,4686820
1047,4884,4687290,6212,4687290
1047,4884,4687760,6212,4687760
1047,4884,4687920,6212,4687920
1047,4884,4688920,6212,4688920
1047,4884,4689920,6212,4689920
1048,4892,4690920,6212,4690920
1048,4892,4691920,6212,4691920
1048,4892,4692920,6212,4692920
1048,4892,4693240,6212,4693240
1048,4892,4694240,6212,4694240
1048,4892,4695240,6212,4695240
1048,4892,4696240,6212,4696240
1048,4892,4696710,6212,4696710
1048,4892,4697520,6212,4697520
1048,4892,4697840,6212,4697840
1048,4892,4698840,6212,4698840
1049,4900,4699840,6212,4699840
1049,4900,4700840,6212,4700840
1049,4900,4700840,6212,4700840
1049,4900,4701840,6212,4701840
1049,4900,4701840,6212,4701840
1049,4900,4702650,6212,4702650
1049,4900,4702650,6212,4702650
1050,4908,4710650,6212,4710650
1050,4908,4710650,6212,4710650
1050,4908,4710650,6212,4710650
1050,4908,4711120,6212,4711120
1050,4908,4711930,6212,4711930
1050,4908,4711930,6212,4711930
1050,4908,4712930,6212,4712930
1051,4916,4720930,6212,4720930
1051,4916,4721930,6212,4721930
1052,4924,4722930,6212,4722930
1052,4924,4723930,6212,4723930
1052,4924,4724930,6212,4724930
1052,4924,4725400,6212,4725400
1052,4924,4726400,6212,4726400
1052,4924,4727210,6212,4727210
1052,4924,4727210,6212,4727210
1052,4924,4728210,6212,4728210
1052,4924,4728670,6212,4728670
1052,4924,4728670,6212,4728670
1052,4924,4728900,6212,4728900
1052,4924,4729010,6212,4729010
1052,4924,4730010,6212,4730010
1053,4932,4731010,6212,4731010
1053,4932,4732010,6212,4732010
1053,4932,4733010,6212,4733010
1053,4932,4733820,6212,4733820
1053,4932,4734280,6212,4734280
1053,4932,4734280,6212,4734280
1053,4932,4735090,6212,4735090
1053,4932,4735090,6212,4735090
1053,4932,4736090,6212,4736090
1053,4932,4737090,6212,4737090
1053,4932,4737090,6212,4737090
1053,4932,4737090,6212,4737090
1053,4932,4737410,6212,4737410
1054,4940,4738410,6212,4738410
1054,4940,4738880,6212,4738880
1054,4940,4739880,6212,4739880
1054,4940,4740880,6212,4740880
1054,4940,4741880,6212,4741880
1054,4940,4742880,6212,4742880
1054,4940,4743350,6212,4743350
1054,4940,4744350,6212,4744350
1054,4940,4745160,6212,4745160
1054,4940,4745160,6212,4745160
1055,4948,4746160,6212,4746160
1055,4948,4747160,6212,4747160
1055,4948,4747160,6212,4747160
1055,4948,4747630,6212,4747630
1055,4948,4747630,6212,4747630
1055,4948,4748100,6212,4748100
1055,4948,4749100,6212,4749100
1055,4948,4749570,6212,4749570
1055,4948,4750570,6212,4750570
1055,4948,4750570,6212,4750570
1055,4948,4750570,6212,4750570
1055,4948,4751570,6212,4751570
1055,4948,4752570,6212,4752570
1055,4948,4753380,6212,4753380
1056,4956,4753850,6212,4753850
1056,4956,4754850,6212,4754850
1056,4956,4755330,6212,4755330
1056,4956,4755330,6212,4755330
1056,4956,4755800,6212,4755800
1056,4956,4756800,6212,4756800
1056,4956,4757610,6212,4757610
1057,4964,4765610,6212,4765610
1057,4964,4766610,6212,4766610
1057,4964,4767080,6212,4767080
1057,4964,4767550,6212,4767550
1057,4964,4768550,6212,4768550
1058,4972,4776550,6212,4776550
1059,4980,4777200,6212,4777200
1059,4980,4778200,6212,4778200
1059,4980,4778670,6212,4778670
1059,4980,4779140,6212,4779140
1059,4980,4779790,6212,4779790
1059,4980,4780600,6212,4780600
1059,4980,4781600,6212,4781600
1059,4980,4782410,6212,4782410
1059,4980,4783410,6212,4783410
1060,4988,4784220,6212,4784220
1060,4988,4785220,6212,4785220
1060,4988,4786220,6212,4786220
1060,4988,4787220,6212,4787220
1060,4988,4788030,6212,4788030
1060,4988,4789030,6212,4789030
1060,4988,4790030,6212,4790030
1060,4988,4790840,6212,4790840
1061,4996,4791840,6212,4791840
1061,4996,4792650,6212,4792650
1061,4996,4796650,6212,4796650
1062,5004,4797300,6212,4797300
1062,5004,4798300,6212,4798300
1063,5012,4806300,6212,4806300
1063,5012,4806890,6212,4806890
1063,5012,4807210,6212,4807210
1063,5012,4808020,6212,4808020
1063,5012,4809020,6212,4809020
1063,5012,4810020,6212,4810020
1063,5012,4810480,6212,4810480
1063,5012,4811480,6212,4811480
1063,5012,4812480,6212,4812480
1064,5020,4813480,6212,4813480
1064,5020,4813950,6212,4813950
1064,5020,4814760,6212,4814760
1064,5020,4814990,6212,4814990
1064,5020,4815990,6212,4815990
1064,5020,4816990,6212,4816990
1064,5020,4817800,6212,4817800
1064,5020,4818800,6212,4818800
1064,5020,4819800,6212,4819800
1064,5020,4820120,6212,4820120
1065,5028,4821120,6212,4821120
1065,5028,4822120,6212,4822120
1065,5028,4822440,6212,4822440
1065,5028,4823440,6212,4823440
1065,5028,4824440,6212,4824440
1065,5028,4825440,6212,4825440
1065,5028,4825440,6212,4825440
1065,5028,4826250,6212,4826250
1065,5028,4826720,6212,4826720
1066,5036,4828720,6212,4828720
1066,5036,4829720,6212,4829720
1066,5036,4830720,6212,4830720
1066,5036,4831720,6212,4831720
1066,5036,4832720,6212,4832720
1066,5036,4833190,6212,4833190
1066,5036,4834190,6212,4834190
1067,5044,4842190,6212,4842190
1067,5044,4842190,6212,4842190
1067,5044,4842190,6212,4842190
1067,5044,4842840,6212,4842840
1067,5044,4843160,6212,4843160
1067,5044,4843710,6212,4843710
1068,5052,4844180,6212,4844180
1068,5052,4844650,6212,4844650
1068,5052,4845240,6212,4845240
1068,5052,4846240,6212,4846240
1068,5052,4847240,6212,4847240
1068,5052,4848240,6212,4848240
1068,5052,4849240,6212,4849240
1068,5052,4849240,6212,4849240
1068,5052,4850050,6212,4850050
1068,5052,4851050,6212,4851050
1068,5052,4851050,6212,4851050
1068,5052,4851050,6212,4851050
1068,5052,4851370,6212,4851370
1068,5052,4851370,6212,4851370
1069,5060,4859370,6212,4859370
1070,5068,4860020,6212,4860020
1070,5068,4861020,6212,4861020
1070,5068,4861020,6212,4861020
1070,5068,4861490,6212,4861490
1070,5068,4861950,6212,4861950
1070,5068,4862950,6212,4862950
1070,5068,4863420,6212,4863420
1070,5068,4863890,6212,4863890
1070,5068,4864890,6212,4864890
1071,5076,4865890,6212,4865890
1071,5076,4866890,6212,4866890
1071,5076,4867890,6212,4867890
1071,5076,4868890,6212,4868890
1071,5076,4868890,6212,4868890
1071,5076,4869890,6212,4869890
1071,5076,4870360,6212,4870360
1072,5084,4871360,6212,4871360
1072,5084,4872010,6212,4872010
1072,5084,4872660,6212,4872660
1072,5084,4872660,6212,4872660
1072,5084,4872890,6212,4872890
1072,5084,4873890,6212,4873890
1072,5084,4874890,6212,4874890
1072,5084,4875700,6212,4875700
1072,5084,4876700,6212,4876700
1072,5084,4877700,6212,4877700
1073,5092,4878700,6212,4878700
1073,5092,4878700,6212,4878700
1073,5092,4879020,6212,4879020
1073,5092,4880020,6212,4880020
1073,5092,4880490,6212,4880490
1073,5092,4881490,6212,4881490
1073,5092,4881490,6212,4881490
1073,5092,4882490,6212,4882490
1073,5092,4883300,6212,4883300
1073,5092,4884300,6212,4884300
1074,5100,4885300,6212,4885300
1074,5100,4886300,6212,4886300
1074,5100,4887110,6212,4887110
1074,5100,4887110,6212,4887110
1074,5100,4887110,6212,4887110
1074,5100,4888110,6212,4888110
1074,5100,4889110,6212,4889110
1074,5100,4890110,6212,4890110
1074,5100,4891110,6212,4891110
1074,5100,4891660,6212,4891660
1074,5100,4892660,6212,4892660
1075,5108,4893660,6212,4893660
1075,5108,4893660,6212,4893660
1075,5108,4893660,6212,4893660
1075,5108,4893660,6212,4893660
1075,5108,4894130,6212,4894130
1075,5108,4894600,6212,4894600
1075,5108,4894970,6212,4894970
1075,5108,4895970,6212,4895970
1075,5108,4896970,6212,4896970
1075,5108,4897970,6212,4897970
1075,5108,4899970,6212,4899970
1075,5108,4899970,6212,4899970
1075,5108,4900970,6212,4900970
1075,5108,4901440,6212,4901440
1076,5116,4902440,6212,4902440
1077,5124,4910440,6212,4910440
1077,5124,4911440,6212,4911440
1077,5124,4912440,6212,4912440
1077,5124,4913440,6212,4913440
1077,5124,4914440,6212,4914440
1077,5124,4915440,6212,4915440
1077,5124,4915440,6212,4915440
1078,5132,4916090,6212,4916090
1079,5140,4924090,6212,4924090
1079,5140,4925090,6212,4925090
1079,5140,4925900,6212,4925900
1079,5140,4926900,6212,4926900
1079,5140,4927370,6212,4927370
1079,5140,4928370,6212,4928370
1079,5140,4928370,6212,4928370
1079,5140,4930370,6212,4930370
1080,5148,4938370,6212,4938370
1080,5148,4938840,6212,4938840
1080,5148,4939840,6212,4939840
1080,5148,4940070,6212,4940070
1080,5148,4940660,6212,4940660
1080,5148,4941130,6212,4941130
1081,5156,4942130,6212,4942130
1081,5156,4942130,6212,4942130
1081,5156,4943130,6212,4943130
1081,5156,4944130,6212,4944130
1081,5156,4944130,6212,4944130
1081,5156,4945130,6212,4945130
1081,5156,4945600,6212,4945600
1081,5156,4945920,6212,4945920
1081,5156,4946920,6212,4946920
1081,5156,4946920,6212,4946920
1081,5156,4947380,6212,4947380
1081,5156,4947850,6212,4947850
1082,5164,4948850,6212,4948850
1082,5164,4949320,6212,4949320
1082,5164,4949540,6212,4949540
1082,5164,4951540,6212,4951540
1082,5164,4952350,6212,4952350
1082,5164,4952820,6212,4952820
1082,5164,4953820,6212,4953820
1082,5164,4954820,6212,4954820
1082,5164,4955280,6212,4955280
1082,5164,4956280,6212,4956280
1082,5164,4957090,6212,4957090
1082,5164,4958090,6212,4958090
1083,5172,4959090,6212,4959090
1083,5172,4960090,6212,4960090
1083,5172,4960090,6212,4960090
1083,5172,4960900,6212,4960900
1083,5172,4961900,6212,4961900
1083,5172,4961900,6212,4961900
1083,5172,4962900,6212,4962900
1083,5172,4963900,6212,4963900
1083,5172,4964710,6212,4964710
1083,5172,4965520,6212,4965520
1083,5172,4966330,6212,4966330
1083,5172,4967140,6212,4967140
1084,5180,4969140,6212,4969140
1084,5180,4969950,6212,4969950
1084,5180,4970950,6212,4970950
1084,5180,4971760,6212,4971760
1084,5180,4971760,6212,4971760
1084,5180,4972760,6212,4972760
1084,5180,4973760,6212,4973760
1084,5180,4974230,6212,4974230
1085,5188,4975230,6212,4975230
1085,5188,4976040,6212,4976040
1085,5188,4977040,6212,4977040
1085,5188,4977040,6212,4977040
1085,5188,4977850,6212,4977850
1085,5188,4977850,6212,4977850
1085,5188,4978850,6212,4978850
1085,5188,4978850,6212,4978850
1085,5188,4979850,6212,4979850
1085,5188,4980310,6212,4980310
1085,5188,4980770,6212,4980770
1085,5188,4981770,6212,4981770
1085,5188,4982240,6212,4982240
1085,5188,4982240,6212,4982240
1086,5196,4983050,6212,4983050
1086,5196,4983210,6212,4983210
1086,5196,4984210,6212,4984210
1086,5196,4984530,6212,4984530
1086,5196,4984530,6212,4984530
1086,5196,4985530,6212,4985530
1086,5196,4985530,6212,4985530
1086,5196,4986340,6212,4986340
1086,5196,4987340,6212,4987340
1086,5196,4988150,6212,4988150
1086,5196,4988960,6212,4988960
1086,5196,4989960,6212,4989960
1087,5204,4990960,6212,4990960
1087,5204,4991330,6212,4991330
1087,5204,4992330,6212,4992330
1087,5204,4992980,6212,4992980
1087,5204,4993300,6212,4993300
1087,5204,4994300,6212,4994300
1087,5204,4995300,6212,4995300
1087,5204,4995950,6212,4995950
1088,5212,4996950,6212,4996950
1089,5220,5004950,6212,5004950
1089,5220,5005420,6212,5005420
1089,5220,5006420,6212,5006420
1089,5220,5007420,6212,5007420
1089,5220,5008420,6212,5008420
1089,5220,5009420,6212,5009420
1089,5220,5010230,6212,5010230
1089,5220,5010230,6212,5010230
1089,5220,5010690,6212,5010690
1089,5220,5010690,6212,5010690
1089,5220,5011500,6212,5011500
1090,5228,5012500,6212,5012500
1090,5228,5012820,6212,5012820
1090,5228,5013820,6212,5013820
1090,5228,5013930,6212,5013930
1090,5228,5014250,6212,5014250
1090,5228,5015060,6212,5015060
1090,5228,5016060,6212,5016060
1090,5228,5017060,6212,5017060
1090,5228,5017060,6212,5017060
1090,5228,5018060,6212,5018060
1090,5228,5018060,6212,5018060
1090,5228,5018380,6212,5018380
1091,5236,5022380,6212,5022380
1091,5236,5023190,6212,5023190
1091,5236,5024190,6212,5024190
1091,5236,5024660,6212,5024660
1091,5236,5025660,6212,5025660
1091,5236,5026660,6212,5026660
1091,5236,5027660,6212,5027660
1091,5236,5028120,6212,5028120
1091,5236,5029120,6212,5029120
1091,5236,5029670,6212,5029670
1092,5244,5030670,6212,5030670
1092,5244,5031670,6212,5031670
1092,5244,5032670,6212,5032670
1092,5244,5033670,6212,5033670
1092,5244,5034670,6212,5034670
1092,5244,5034990,6212,5034990
1092,5244,5035990,6212,5035990
1092,5244,5036990,6212,5036990
1092,5244,5037990,6212,5037990
1093,5252,5038990,6212,5038990
1093,5252,5039990,6212,5039990
1093,5252,5040580,6212,5040580
1093,5252,5041580,6212,5041580
1093,5252,5042390,6212,5042390
1093,5252,5044390,6212,5044390
1093,5252,5044860,6212,5044860
1094,5260,5045860,6212,5045860
1094,5260,5046330,6212,5046330
1094,5260,5047330,6212,5047330
1094,5260,5048140,6212,5048140
1094,5260,5049140,6212,5049140
1094,5260,5049460,6212,5049460
1094,5260,5050460,6212,5050460
1094,5260,5051460,6212,5051460
1094,5260,5052460,6212,5052460
1094,5260,5052460,6212,5052460
1094,5260,5053460,6212,5053460
1095,5268,5053780,6212,5053780
1095,5268,5054250,6212,5054250
1095,5268,5054480,6212,5054480
1095,5268,5055480,6212,5055480
1095,5268,5055800,6212,5055800
1095,5268,5056800,6212,5056800
1095,5268,5056800,6212,5056800
1095,5268,5056800,6212,5056800
1095,5268,5057800,6212,5057800
1095,5268,5057800,6212,5057800
1095,5268,5057800,6212,5057800
1095,5268,5057800,6212,5057800
1095,5268,5057800,6212,5057800
1095,5268,5058270,6212,5058270
1096,5276,5058500,6212,5058500
1096,5276,5059500,6212,5059500
1096,5276,5059500,6212,5059500
1096,5276,5060500,6212,5060500
1096,5276,5060500,6212,5060500
1096,5276,5062500,6212,5062500
1096,5276,5062500,6212,5062500
1096,5276,5063500,6212,5063500
1096,5276,5064500,6212,5064500
1096,5276,5065500,6212,5065500
1096,5276,5066310,6212,5066310
1096,5276,5067310,6212,5067310
1097,5284,5068310,6212,5068310
1097,5284,5069310,6212,5069310
1097,5284,5070120,6212,5070120
1097,5284,5070120,6212,5070120
1097,5284,5071120,6212,5071120
1097,5284,5072120,6212,5072120
1097,5284,5072120,6212,5072120
1097,5284,5072120,6212,5072120
1097,5284,5073120,6212,5073120
1098,5292,5074120,6212,5074120
1098,5292,5075120,6212,5075120
1098,5292,5076120,6212,5076120
1098,5292,5076930,6212,5076930
1098,5292,5077930,6212,5077930
1098,5292,5078400,6212,5078400
1098,5292,5079400,6212,5079400
1098,5292,5081400,6212,5081400
1098,5292,5082210,6212,5082210
1099,5300,5090210,6212,5090210
