ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
413,876,780890,6212,780890
413,876,781120,6212,781120
413,876,781120,6212,781120
414,878,781590,6212,781590
414,878,782590,6212,782590
414,878,783400,6212,783400
415,880,784050,6212,784050
415,880,785050,6212,785050
416,882,786050,6212,786050
416,882,786280,6212,786280
416,882,786600,6212,786600
416,882,787600,6212,787600
417,884,788410,6212,788410
417,884,789410,6212,789410
418,886,790410,6212,790410
418,886,791410,6212,791410
419,888,792220,6212,792220
419,888,792770,6212,792770
420,890,793770,6212,793770
420,890,794770,6212,794770
421,892,795770,6212,795770
421,892,796360,6212,796360
421,892,796730,6212,796730
421,892,797050,6212,797050
422,894,798050,6212,798050
422,894,798370,6212,798370
422,894,798600,6212,798600
422,894,799070,6212,799070
422,894,799070,6212,799070
423,896,800070,6212,800070
423,896,801070,6212,801070
424,898,802070,6212,802070
424,898,802880,6212,802880
425,900,803880,6212,803880
425,900,804880,6212,804880
426,902,805690,6212,805690
426,902,806690,6212,806690
427,904,807690,6212,807690
428,906,808690,6212,808690
428,906,809690,6212,809690
429,908,810690,6212,810690
429,908,811690,6212,811690
429,908,812690,6212,812690
430,910,813500,6212,813500
430,910,813500,6212,813500
430,910,814500,6212,814500
431,912,815500,6212,815500
432,914,816500,6212,816500
433,922,816500,6212,816500
433,922,817500,6212,817500
434,924,817970,6212,817970
434,924,818970,6212,818970
435,926,819970,6212,819970
435,926,819970,6212,819970
435,926,820970,6212,820970
436,928,821970,6212,821970
437,930,822970,6212,822970
437,930,823970,6212,823970
438,932,824970,6212,824970
438,932,825200,6212,825200
438,932,826010,6212,826010
438,932,826820,6212,826820
438,932,827140,6212,827140
438,932,827610,6212,827610
439,934,828610,6212,828610
439,934,829610,6212,829610
440,936,830610,6212,830610
440,936,830830,6212,830830
440,936,831640,6212,831640
441,938,832640,6212,832640
441,938,833450,6212,833450
441,938,833560,6212,833560
442,940,834560,6212,834560
442,940,835210,6212,835210
443,942,836210,6212,836210
443,942,837210,6212,837210
444,944,838020,6212,838020
444,944,838490,6212,838490
444,944,838760,6212,838760
444,944,838990,6212,838990
445,946,839800,6212,839800
446,954,847800,6212,847800
446,954,848610,6212,848610
447,956,849610,6212,849610
448,958,850610,6212,850610
448,958,851610,6212,851610
449,960,852070,6212,852070
449,960,853070,6212,853070
449,960,853390,6212,853390
450,962,853860,6212,853860
450,962,854090,6212,854090
450,962,855090,6212,855090
451,964,855560,6212,855560
451,964,855560,6212,855560
451,964,856370,6212,856370
451,964,857370,6212,857370
452,966,858370,6212,858370
452,966,859180,6212,859180
453,968,860180,6212,860180
453,968,860990,6212,860990
454,970,861990,6212,861990
454,970,862990,6212,862990
455,972,863800,6212,863800
455,972,864270,6212,864270
455,972,865080,6212,865080
456,974,866080,6212,866080
457,976,867080,6212,867080
457,976,868080,6212,868080
458,978,868540,6212,868540
458,978,869540,6212,869540
459,980,870540,6212,870540
459,980,871190,6212,871190
459,980,871660,6212,871660
460,982,872660,6212,872660
460,982,873660,6212,873660
461,984,874660,6212,874660
462,986,875660,6212,875660
462,986,876470,6212,876470
462,986,876470,6212,876470
463,988,876940,6212,876940
463,988,877940,6212,877940
464,990,878750,6212,878750
464,990,879560,6212,879560
465,992,880560,6212,880560
465,992,881560,6212,881560
466,994,882370,6212,882370
466,994,882840,6212,882840
466,994,883840,6212,883840
466,994,884160,6212,884160
467,996,885160,6212,885160
467,996,885160,6212,885160
467,996,885630,6212,885630
468,998,886630,6212,886630
468,998,887630,6212,887630
468,998,887950,6212,887950
469,1000,888950,6212,888950
469,1000,889950,6212,889950
470,1002,890950,6212,890950
470,1002,891320,6212,891320
471,1004,891640,6212,891640
471,1004,892640,6212,892640
472,1006,893450,6212,893450
472,1006,894450,6212,894450
473,1008,895260,6212,895260
473,1008,896260,6212,896260
474,1010,897260,6212,897260
474,1010,897730,6212,897730
474,1010,898730,6212,898730
474,1010,898730,6212,898730
475,1012,899540,6212,899540
475,1012,900540,6212,900540
476,1014,901540,6212,901540
476,1014,902540,6212,902540
477,1016,903000,6212,903000
477,1016,903470,6212,903470
477,1016,904470,6212,904470
478,1018,905470,6212,905470
478,1018,905940,6212,905940
479,1020,906940,6212,906940
479,1020,907410,6212,907410
479,1020,908410,6212,908410
480,1022,909410,6212,909410
480,1022,909410,6212,909410
481,1030,909410,6212,909410
481,1030,910410,6212,910410
482,1032,910880,6212,910880
482,1032,911880,6212,911880
483,1034,912880,6212,912880
483,1034,913880,6212,913880
484,1036,914690,6212,914690
484,1036,915690,6212,915690
485,1038,916690,6212,916690
485,1038,917500,6212,917500
485,1038,917970,6212,917970
486,1040,918290,6212,918290
486,1040,919290,6212,919290
487,1042,920290,6212,920290
487,1042,921290,6212,921290
487,1042,921610,6212,921610
488,1044,922420,6212,922420
489,1046,924420,6212,924420
489,1046,925420,6212,925420
490,1048,926420,6212,926420
490,1048,927230,6212,927230
491,1050,928040,6212,928040
491,1050,929040,6212,929040
492,1052,930040,6212,930040
492,1052,930410,6212,930410
493,1054,931410,6212,931410
493,1054,931960,6212,931960
493,1054,932960,6212,932960
494,1056,933770,6212,933770
494,1056,934770,6212,934770
495,1058,935770,6212,935770
495,1058,936580,6212,936580
496,1060,937580,6212,937580
496,1060,938390,6212,938390
497,1062,939040,6212,939040
498,1064,939510,6212,939510
498,1064,940510,6212,940510
498,1064,940620,6212,940620
499,1066,941620,6212,941620
499,1066,942080,6212,942080
500,1068,942550,6212,942550
500,1068,942780,6212,942780
500,1068,943780,6212,943780
500,1068,944250,6212,944250
500,1068,944620,6212,944620
501,1070,945620,6212,945620
501,1070,946090,6212,946090
501,1070,946090,6212,946090
502,1072,946740,6212,946740
502,1072,947740,6212,947740
502,1072,948740,6212,948740
503,1074,949740,6212,949740
503,1074,950740,6212,950740
504,1076,951740,6212,951740
504,1076,952740,6212,952740
505,1078,953740,6212,953740
505,1078,954210,6212,954210
505,1078,955210,6212,955210
506,1080,956210,6212,956210
506,1080,956680,6212,956680
506,1080,957000,6212,957000
506,1080,957470,6212,957470
507,1082,958470,6212,958470
507,1082,958930,6212,958930
508,1084,959930,6212,959930
509,1086,960930,6212,960930
509,1086,961930,6212,961930
510,1088,962930,6212,962930
510,1088,963740,6212,963740
511,1090,964740,6212,964740
511,1090,965740,6212,965740
512,1092,966740,6212,966740
512,1092,967740,6212,967740
512,1092,967740,6212,967740
512,1092,967970,6212,967970
513,1094,968780,6212,968780
513,1094,969000,6212,969000
513,1094,970000,6212,970000
514,1096,971000,6212,971000
514,1096,972000,6212,972000
515,1098,973000,6212,973000
515,1098,974000,6212,974000
516,1100,975000,6212,975000
516,1100,976000,6212,976000
517,1102,977000,6212,977000
517,1102,978000,6212,978000
518,1104,979000,6212,979000
518,1104,979810,6212,979810
518,1104,980180,6212,980180
519,1106,980650,6212,980650
519,1106,980650,6212,980650
519,1106,981650,6212,981650
520,1108,982650,6212,982650
520,1108,983650,6212,983650
521,1110,984650,6212,984650
521,1110,985460,6212,985460
522,1112,986460,6212,986460
522,1112,987460,6212,987460
523,1114,988460,6212,988460
524,1116,989460,6212,989460
524,1116,990460,6212,990460
525,1118,991010,6212,991010
525,1118,991010,6212,991010
525,1118,991820,6212,991820
525,1118,992630,6212,992630
526,1120,993630,6212,993630
526,1120,994440,6212,994440
527,1122,995440,6212,995440
527,1122,995440,6212,995440
527,1122,996440,6212,996440
527,1122,996760,6212,996760
528,1124,997760,6212,997760
528,1124,998760,6212,998760
528,1124,998760,6212,998760
529,1126,999760,6212,999760
529,1126,1000310,6212,1000310
529,1126,1000630,6212,1000630
530,1128,1001440,6212,1001440
530,1128,1002440,6212,1002440
531,1130,1003440,6212,1003440
531,1130,1003910,6212,1003910
532,1138,1003910,6212,1003910
533,1140,1004560,6212,1004560
533,1140,1005560,6212,1005560
534,1142,1006560,6212,1006560
535,1144,1007560,6212,1007560
535,1144,1008560,6212,1008560
535,1144,1008880,6212,1008880
536,1146,1009880,6212,1009880
536,1146,1010690,6212,1010690
536,1146,1011500,6212,1011500
536,1146,1012310,6212,1012310
537,1148,1012780,6212,1012780
538,1150,1013780,6212,1013780
538,1150,1014590,6212,1014590
538,1150,1015590,6212,1015590
539,1152,1016590,6212,1016590
539,1152,1017590,6212,1017590
540,1154,1018590,6212,1018590
540,1154,1019400,6212,1019400
540,1154,1019720,6212,1019720
541,1156,1020720,6212,1020720
541,1156,1021190,6212,1021190
542,1158,1022190,6212,1022190
542,1158,1022190,6212,1022190
543,1160,1023190,6212,1023190
543,1160,1024190,6212,1024190
543,1160,1024410,6212,1024410
544,1162,1024960,6212,1024960
544,1162,1025960,6212,1025960
545,1164,1026430,6212,1026430
545,1164,1027430,6212,1027430
546,1166,1027980,6212,1027980
546,1166,1027980,6212,1027980
546,1166,1028210,6212,1028210
546,1166,1028580,6212,1028580
546,1166,1029040,6212,1029040
546,1166,1029200,6212,1029200
546,1166,1030200,6212,1030200
547,1168,1031200,6212,1031200
547,1168,1031660,6212,1031660
547,1168,1031890,6212,1031890
548,1170,1032890,6212,1032890
548,1170,1033050,6212,1033050
548,1170,1033370,6212,1033370
549,1172,1034370,6212,1034370
549,1172,1034690,6212,1034690
549,1172,1035690,6212,1035690
550,1174,1036690,6212,1036690
550,1174,1037690,6212,1037690
551,1176,1038690,6212,1038690
551,1176,1039690,6212,1039690
552,1178,1040690,6212,1040690
552,1178,1041690,6212,1041690
553,1180,1042690,6212,1042690
553,1180,1043010,6212,1043010
553,1180,1043660,6212,1043660
554,1182,1044660,6212,1044660
554,1182,1045660,6212,1045660
555,1184,1046660,6212,1046660
555,1184,1047660,6212,1047660
556,1186,1048660,6212,1048660
557,1190,1052660,6212,1052660
557,1190,1053660,6212,1053660
558,1192,1054660,6212,1054660
558,1192,1055310,6212,1055310
559,1194,1055780,6212,1055780
559,1194,1056250,6212,1056250
559,1194,1057250,6212,1057250
560,1196,1058250,6212,1058250
560,1196,1059250,6212,1059250
561,1198,1060250,6212,1060250
561,1198,1061060,6212,1061060
562,1200,1062060,6212,1062060
562,1200,1063060,6212,1063060
563,1204,1063870,6212,1063870
563,1204,1064870,6212,1064870
563,1204,1065680,6212,1065680
563,1204,1066150,6212,1066150
564,1208,1067150,6212,1067150
564,1208,1068150,6212,1068150
564,1208,1069150,6212,1069150
564,1208,1069700,6212,1069700
565,1212,1070700,6212,1070700
565,1212,1071290,6212,1071290
565,1212,1071610,6212,1071610
565,1212,1072080,6212,1072080
565,1212,1072080,6212,1072080
565,1212,1072630,6212,1072630
565,1212,1073000,6212,1073000
565,1212,1073160,6212,1073160
565,1212,1074160,6212,1074160
566,1216,1075160,6212,1075160
566,1216,1075970,6212,1075970
566,1216,1076970,6212,1076970
566,1216,1077780,6212,1077780
567,1220,1078780,6212,1078780
567,1220,1079780,6212,1079780
567,1220,1080250,6212,1080250
567,1220,1081060,6212,1081060
568,1224,1082060,6212,1082060
568,1224,1083060,6212,1083060
568,1224,1083520,6212,1083520
569,1232,1083520,6212,1083520
569,1232,1083520,6212,1083520
570,1236,1084520,6212,1084520
570,1236,1085110,6212,1085110
570,1236,1085110,6212,1085110
570,1236,1085340,6212,1085340
570,1236,1085560,6212,1085560
570,1236,1085560,6212,1085560
570,1236,1086370,6212,1086370
570,1236,1087370,6212,1087370
570,1236,1088370,6212,1088370
571,1240,1089370,6212,1089370
571,1240,1090370,6212,1090370
571,1240,1091370,6212,1091370
571,1240,1091850,6212,1091850
571,1240,1092850,6212,1092850
571,1240,1092960,6212,1092960
572,1244,1093960,6212,1093960
572,1244,1094770,6212,1094770
572,1244,1094770,6212,1094770
572,1244,1095770,6212,1095770
572,1244,1096770,6212,1096770
573,1248,1097770,6212,1097770
573,1248,1098580,6212,1098580
573,1248,1099580,6212,1099580
574,1252,1100580,6212,1100580
574,1252,1101580,6212,1101580
574,1252,1102580,6212,1102580
574,1252,1103230,6212,1103230
574,1252,1104230,6212,1104230
575,1256,1104690,6212,1104690
575,1256,1105340,6212,1105340
575,1256,1105340,6212,1105340
575,1256,1106150,6212,1106150
575,1256,1106800,6212,1106800
575,1256,1107030,6212,1107030
576,1260,1108030,6212,1108030
576,1260,1109030,6212,1109030
577,1264,1110030,6212,1110030
578,1272,1110030,6212,1110030
578,1272,1111030,6212,1111030
578,1272,1111840,6212,1111840
578,1272,1112840,6212,1112840
578,1272,1113060,6212,1113060
578,1272,1113870,6212,1113870
578,1272,1114340,6212,1114340
578,1272,1115340,6212,1115340
579,1276,1116150,6212,1116150
579,1276,1117150,6212,1117150
579,1276,1118150,6212,1118150
579,1276,1118470,6212,1118470
579,1276,1118930,6212,1118930
580,1280,1119740,6212,1119740
580,1280,1120740,6212,1120740
580,1280,1121740,6212,1121740
581,1284,1122210,6212,1122210
582,1288,1123210,6212,1123210
582,1288,1124210,6212,1124210
582,1288,1125210,6212,1125210
582,1288,1125210,6212,1125210
582,1288,1125680,6212,1125680
583,1292,1126150,6212,1126150
583,1292,1126620,6212,1126620
583,1292,1127620,6212,1127620
583,1292,1128620,6212,1128620
584,1296,1129620,6212,1129620
584,1296,1130620,6212,1130620
584,1296,1131090,6212,1131090
585,1300,1132090,6212,1132090
585,1300,1132560,6212,1132560
585,1300,1133560,6212,1133560
585,1300,1134560,6212,1134560
586,1304,1135560,6212,1135560
586,1304,1135560,6212,1135560
586,1304,1136370,6212,1136370
586,1304,1137180,6212,1137180
586,1304,1138180,6212,1138180
587,1308,1138990,6212,1138990
587,1308,1139450,6212,1139450
587,1308,1140260,6212,1140260
587,1308,1140850,6212,1140850
587,1308,1141850,6212,1141850
588,1312,1142660,6212,1142660
588,1312,1143660,6212,1143660
589,1316,1144660,6212,1144660
589,1316,1145310,6212,1145310
589,1316,1146310,6212,1146310
589,1316,1146470,6212,1146470
589,1316,1146630,6212,1146630
589,1316,1147630,6212,1147630
589,1316,1147950,6212,1147950
589,1316,1148760,6212,1148760
590,1320,1149570,6212,1149570
590,1320,1150040,6212,1150040
590,1320,1151040,6212,1151040
590,1320,1151360,6212,1151360
590,1320,1151360,6212,1151360
590,1320,1151680,6212,1151680
590,1320,1152680,6212,1152680
591,1324,1153680,6212,1153680
591,1324,1154680,6212,1154680
591,1324,1155490,6212,1155490
591,1324,1156300,6212,1156300
592,1328,1157300,6212,1157300
592,1328,1158300,6212,1158300
592,1328,1158300,6212,1158300
592,1328,1159300,6212,1159300
592,1328,1160110,6212,1160110
593,1332,1160580,6212,1160580
593,1332,1161580,6212,1161580
593,1332,1162390,6212,1162390
593,1332,1163390,6212,1163390
594,1336,1164390,6212,1164390
594,1336,1165390,6212,1165390
594,1336,1166390,6212,1166390
594,1336,1166850,6212,1166850
595,1340,1167850,6212,1167850
595,1340,1168500,6212,1168500
595,1340,1168970,6212,1168970
595,1340,1169440,6212,1169440
595,1340,1170250,6212,1170250
595,1340,1170250,6212,1170250
596,1344,1171250,6212,1171250
596,1344,1172250,6212,1172250
597,1348,1173250,6212,1173250
598,1352,1174250,6212,1174250
599,1356,1175250,6212,1175250
599,1356,1176250,6212,1176250
599,1356,1177060,6212,1177060
599,1356,1177530,6212,1177530
599,1356,1178340,6212,1178340
599,1356,1178660,6212,1178660
599,1356,1179660,6212,1179660
599,1356,1179890,6212,1179890
600,1360,1180890,6212,1180890
600,1360,1181890,6212,1181890
601,1364,1182890,6212,1182890
601,1364,1183890,6212,1183890
601,1364,1184890,6212,1184890
601,1364,1185360,6212,1185360
601,1364,1185830,6212,1185830
601,1364,1186480,6212,1186480
602,1368,1187290,6212,1187290
602,1368,1188100,6212,1188100
602,1368,1188560,6212,1188560
602,1368,1189560,6212,1189560
602,1368,1190370,6212,1190370
603,1372,1191020,6212,1191020
603,1372,1191830,6212,1191830
603,1372,1192300,6212,1192300
603,1372,1193300,6212,1193300
603,1372,1194300,6212,1194300
604,1376,1195300,6212,1195300
604,1376,1196300,6212,1196300
604,1376,1197300,6212,1197300
605,1380,1198300,6212,1198300
605,1380,1199300,6212,1199300
605,1380,1200300,6212,1200300
605,1380,1200890,6212,1200890
605,1380,1201700,6212,1201700
606,1384,1202700,6212,1202700
606,1384,1203700,6212,1203700
606,1384,1204020,6212,1204020
606,1384,1205020,6212,1205020
606,1384,1206020,6212,1206020
606,1384,1206240,6212,1206240
607,1388,1207240,6212,1207240
607,1388,1208240,6212,1208240
607,1388,1208610,6212,1208610
607,1388,1209080,6212,1209080
608,1392,1210080,6212,1210080
608,1392,1211080,6212,1211080
608,1392,1211730,6212,1211730
609,1396,1212190,6212,1212190
609,1396,1213190,6212,1213190
609,1396,1213660,6212,1213660
609,1396,1214470,6212,1214470
609,1396,1214790,6212,1214790
610,1400,1215790,6212,1215790
610,1400,1216790,6212,1216790
610,1400,1217790,6212,1217790
610,1400,1218790,6212,1218790
611,1408,1218790,6212,1218790
612,1412,1219260,6212,1219260
612,1412,1220260,6212,1220260
612,1412,1220580,6212,1220580
612,1412,1221580,6212,1221580
612,1412,1222580,6212,1222580
613,1416,1223050,6212,1223050
613,1416,1223510,6212,1223510
613,1416,1223670,6212,1223670
613,1416,1223990,6212,1223990
613,1416,1224990,6212,1224990
613,1416,1225800,6212,1225800
613,1416,1226800,6212,1226800
614,1420,1227270,6212,1227270
614,1420,1227750,6212,1227750
614,1420,1228750,6212,1228750
614,1420,1229560,6212,1229560
614,1420,1230560,6212,1230560
614,1420,1230720,6212,1230720
614,1420,1231720,6212,1231720
614,1420,1232530,6212,1232530
614,1420,1233000,6212,1233000
614,1420,1233320,6212,1233320
614,1420,1234320,6212,1234320
614,1420,1234780,6212,1234780
614,1420,1235780,6212,1235780
614,1420,1236590,6212,1236590
615,1428,1237590,6212,1237590
615,1428,1238400,6212,1238400
615,1428,1239400,6212,1239400
615,1428,1240050,6212,1240050
615,1428,1240640,6212,1240640
615,1428,1241110,6212,1241110
615,1428,1241760,6212,1241760
615,1428,1242760,6212,1242760
615,1428,1242980,6212,1242980
615,1428,1243980,6212,1243980
615,1428,1244140,6212,1244140
615,1428,1245140,6212,1245140
616,1436,1246140,6212,1246140
616,1436,1247140,6212,1247140
616,1436,1248140,6212,1248140
616,1436,1249140,6212,1249140
616,1436,1249950,6212,1249950
616,1436,1250420,6212,1250420
616,1436,1251230,6212,1251230
616,1436,1252230,6212,1252230
616,1436,1253230,6212,1253230
617,1444,1254230,6212,1254230
617,1444,1255230,6212,1255230
617,1444,1256230,6212,1256230
617,1444,1257230,6212,1257230
617,1444,1258040,6212,1258040
617,1444,1258850,6212,1258850
617,1444,1259850,6212,1259850
617,1444,1260850,6212,1260850
617,1444,1261660,6212,1261660
618,1452,1262660,6212,1262660
618,1452,1263130,6212,1263130
618,1452,1263940,6212,1263940
618,1452,1264940,6212,1264940
618,1452,1265940,6212,1265940
618,1452,1266940,6212,1266940
618,1452,1267940,6212,1267940
618,1452,1268940,6212,1268940
618,1452,1268940,6212,1268940
618,1452,1269260,6212,1269260
618,1452,1269420,6212,1269420
619,1460,1270420,6212,1270420
619,1460,1271420,6212,1271420
619,1460,1271580,6212,1271580
619,1460,1272230,6212,1272230
619,1460,1273230,6212,1273230
619,1460,1274230,6212,1274230
619,1460,1275230,6212,1275230
619,1460,1276230,6212,1276230
619,1460,1277230,6212,1277230
620,1468,1278230,6212,1278230
620,1468,1279230,6212,1279230
620,1468,1279880,6212,1279880
620,1468,1280690,6212,1280690
620,1468,1281060,6212,1281060
620,1468,1282060,6212,1282060
620,1468,1283060,6212,1283060
620,1468,1284060,6212,1284060
621,1476,1284710,6212,1284710
621,1476,1285520,6212,1285520
621,1476,1286520,6212,1286520
621,1476,1286990,6212,1286990
621,1476,1287640,6212,1287640
621,1476,1287870,6212,1287870
621,1476,1288680,6212,1288680
621,1476,1289680,6212,1289680
621,1476,1290150,6212,1290150
621,1476,1290960,6212,1290960
622,1484,1291960,6212,1291960
622,1484,1292960,6212,1292960
622,1484,1293770,6212,1293770
622,1484,1294580,6212,1294580
622,1484,1295050,6212,1295050
622,1484,1295860,6212,1295860
622,1484,1296330,6212,1296330
622,1484,1297330,6212,1297330
