ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1000,4508,3983470,6212,4584300
1000,4508,3983470,6212,4584300
1000,4508,3984470,6212,4585300
1000,4508,3984470,6212,4585300
1000,4508,3985470,6212,4586300
1000,4508,3986470,6212,4587300
1000,4508,3986940,6212,4587770
1000,4508,3986940,6212,4587770
1000,4508,3986940,6212,4587770
1000,4508,3987750,6212,4588580
1000,4508,3987750,6212,4588580
1000,4508,3987750,6212,4589580
1000,4508,3988750,6212,4590580
1001,4516,3989220,6212,4591050
1001,4516,3989220,6212,4592050
1001,4516,3990220,6212,4593050
1001,4516,3991220,6212,4594050
1001,4516,3991220,6212,4594320
1001,4516,3992030,6212,4595130
1001,4516,3992030,6212,4595130
1001,4516,3993030,6212,4596130
1001,4516,3994030,6212,4597130
1001,4516,3995030,6212,4598130
1001,4516,3996030,6212,4599130
1001,4516,3997030,6212,4600130
1002,4524,3997500,6212,4600600
1002,4524,3998310,6212,4601410
1002,4524,3998310,6212,4601410
1002,4524,3998310,6212,4602220
1003,4532,3999310,6212,4603220
1003,4532,3999310,6212,4603220
1003,4532,4000310,6212,4604220
1003,4532,4001120,6212,4605030
1003,4532,4002120,6212,4606030
1003,4532,4003120,6212,4607030
1003,4532,4004120,6212,4608030
1003,4532,4005120,6212,4609030
1003,4532,4005120,6212,4609840
1004,4540,4005930,6212,4610650
1004,4540,4005930,6212,4611460
1004,4540,4005930,6212,4612460
1004,4540,4005930,6212,4612460
1004,4540,4005930,6212,4612460
1004,4540,4005930,6212,4613460
1004,4540,4005930,6212,4613460
1004,4540,4006930,6212,4614460
1004,4540,4007160,6212,4614690
1004,4540,4008160,6212,4615690
1004,4540,4008750,6212,4616280
1004,4540,4009400,6212,4616930
1004,4540,4010400,6212,4617930
1004,4540,4010860,6212,4618390
1004,4540,4011670,6212,4619200
1004,4540,4012670,6212,4620200
1004,4540,4013670,6212,4621200
1005,4548,4014670,6212,4622200
1005,4548,4015670,6212,4623200
1005,4548,4015670,6212,4623430
1005,4548,4016480,6212,4624240
1005,4548,4016480,6212,4624470
1005,4548,4017480,6212,4625470
1005,4548,4017480,6212,4625470
1005,4548,4017480,6212,4625470
1005,4548,4018480,6212,4626470
1005,4548,4018480,6212,4626470
1005,4548,4019290,6212,4627280
1006,4556,4020290,6212,4628280
1006,4556,4021290,6212,4629280
1006,4556,4021290,6212,4629600
1006,4556,4022290,6212,4630600
1006,4556,4023290,6212,4631600
1006,4556,4024290,6212,4632600
1006,4556,4024290,6212,4633600
1006,4556,4025290,6212,4634600
1006,4556,4026290,6212,4635600
1006,4556,4027100,6212,4636410
1006,4556,4027100,6212,4637410
1006,4556,4027910,6212,4638220
1006,4556,4028070,6212,4638380
1007,4564,4029070,6212,4639380
1007,4564,4029540,6212,4639850
1007,4564,4030540,6212,4640850
1007,4564,4031540,6212,4641850
1007,4564,4032540,6212,4642850
1007,4564,4033540,6212,4643850
1007,4564,4034010,6212,4644320
1007,4564,4034490,6212,4644800
1007,4564,4035490,6212,4645800
1008,4572,4036490,6212,4646800
1008,4572,4037490,6212,4647800
1008,4572,4037490,6212,4648120
1008,4572,4038490,6212,4649120
1008,4572,4038950,6212,4649580
1008,4572,4038950,6212,4649580
1008,4572,4038950,6212,4649580
1008,4572,4039950,6212,4650580
1008,4572,4040950,6212,4651580
1008,4572,4040950,6212,4652050
1008,4572,4041950,6212,4653050
1008,4572,4041950,6212,4653860
1008,4572,4041950,6212,4653860
1008,4572,4041950,6212,4654860
1008,4572,4041950,6212,4655860
1008,4572,4042950,6212,4656860
1009,4580,4043600,6212,4657510
1009,4580,4044600,6212,4658510
1009,4580,4044600,6212,4658510
1009,4580,4045600,6212,4659510
1009,4580,4046600,6212,4660510
1009,4580,4047600,6212,4661510
1009,4580,4048600,6212,4662510
1009,4580,4049600,6212,4663510
1009,4580,4049600,6212,4663510
1009,4580,4049600,6212,4664510
1010,4588,4050600,6212,4665510
1010,4588,4050600,6212,4666160
1010,4588,4050600,6212,4666160
1010,4588,4050600,6212,4666810
1010,4588,4051410,6212,4667620
1010,4588,4052220,6212,4668430
1010,4588,4053220,6212,4669430
1010,4588,4053220,6212,4669430
1010,4588,4053540,6212,4669750
1010,4588,4054540,6212,4670750
1010,4588,4055540,6212,4671750
1010,4588,4055540,6212,4671750
1010,4588,4056190,6212,4672400
1010,4588,4057190,6212,4673400
1010,4588,4057190,6212,4673400
1010,4588,4057190,6212,4673400
1010,4588,4058190,6212,4674400
1010,4588,4058840,6212,4675050
1010,4588,4058840,6212,4676050
1011,4596,4059840,6212,4677050
1011,4596,4060840,6212,4678050
1011,4596,4061310,6212,4678520
1011,4596,4061680,6212,4678890
1011,4596,4061680,6212,4679890
1011,4596,4061680,6212,4680890
1011,4596,4062150,6212,4681360
1011,4596,4062150,6212,4681360
1011,4596,4062620,6212,4681830
1012,4604,4063620,6212,4682830
1012,4604,4064620,6212,4683830
1012,4604,4065270,6212,4684480
1012,4604,4065270,6212,4685290
1012,4604,4065270,6212,4685290
1012,4604,4065270,6212,4685290
1012,4604,4066270,6212,4686290
1012,4604,4067270,6212,4687290
1012,4604,4068270,6212,4688290
1012,4604,4068270,6212,4688290
1013,4612,4076270,6212,4696290
1014,4620,4077270,6212,4697290
1014,4620,4078270,6212,4698290
1014,4620,4078270,6212,4698290
1014,4620,4078270,6212,4698290
1014,4620,4078270,6212,4698290
1014,4620,4078270,6212,4699290
1014,4620,4079270,6212,4700290
1014,4620,4079270,6212,4700290
1014,4620,4079270,6212,4700760
1014,4620,4079270,6212,4701080
1014,4620,4080270,6212,4702080
1014,4620,4081270,6212,4703080
1014,4620,4082080,6212,4703890
1014,4620,4082080,6212,4704360
1015,4628,4090080,6212,4712360
1015,4628,4090080,6212,4713360
1015,4628,4090080,6212,4713360
1015,4628,4091080,6212,4714360
1015,4628,4091080,6212,4714830
1015,4628,4092080,6212,4715830
1015,4628,4092890,6212,4716640
1015,4628,4093890,6212,4717640
1015,4628,4094890,6212,4718640
1015,4628,4095890,6212,4719640
1015,4628,4096890,6212,4720640
1015,4628,4096890,6212,4720640
1015,4628,4097890,6212,4721640
1015,4628,4098890,6212,4722640
1015,4628,4099890,6212,4723640
1015,4628,4100890,6212,4724640
1015,4628,4100890,6212,4724640
1015,4628,4101700,6212,4725450
1016,4636,4102510,6212,4726260
1016,4636,4103510,6212,4727260
1016,4636,4103510,6212,4728260
1016,4636,4103980,6212,4728730
1016,4636,4104980,6212,4729730
1016,4636,4104980,6212,4730200
1016,4636,4105980,6212,4731200
1016,4636,4106210,6212,4731430
1016,4636,4107210,6212,4732430
1016,4636,4107210,6212,4733080
1016,4636,4107210,6212,4734080
1016,4636,4108020,6212,4734890
1016,4636,4109020,6212,4735890
1016,4636,4109490,6212,4736360
1017,4644,4110490,6212,4737360
1017,4644,4111490,6212,4738360
1017,4644,4111490,6212,4738680
1017,4644,4112490,6212,4739680
1017,4644,4112960,6212,4740150
1017,4644,4113430,6212,4740620
1017,4644,4114430,6212,4741620
1017,4644,4115430,6212,4742620
1017,4644,4116430,6212,4743620
1017,4644,4117430,6212,4744620
1018,4652,4118430,6212,4745620
1018,4652,4118430,6212,4745620
1018,4652,4119430,6212,4746620
1018,4652,4120430,6212,4747620
1018,4652,4120430,6212,4747620
1018,4652,4121430,6212,4748620
1018,4652,4121900,6212,4749090
1018,4652,4122900,6212,4750090
1018,4652,4123900,6212,4751090
1018,4652,4124710,6212,4751900
1019,4660,4125180,6212,4752370
1019,4660,4126180,6212,4753370
1019,4660,4126180,6212,4753370
1019,4660,4126180,6212,4753690
1019,4660,4126500,6212,4754010
1019,4660,4127500,6212,4755010
1019,4660,4128310,6212,4755820
1019,4660,4129310,6212,4756820
1019,4660,4129540,6212,4757050
1019,4660,4130540,6212,4758050
1019,4660,4131010,6212,4758520
1019,4660,4131010,6212,4759520
1019,4660,4131010,6212,4760520
1019,4660,4131170,6212,4760680
1019,4660,4131170,6212,4761680
1019,4660,4131170,6212,4762680
1019,4660,4132170,6212,4763680
1019,4660,4133170,6212,4764680
1020,4668,4134170,6212,4765680
1020,4668,4135170,6212,4766680
1020,4668,4135980,6212,4767490
1020,4668,4135980,6212,4767810
1020,4668,4136450,6212,4768280
1020,4668,4137450,6212,4769280
1020,4668,4138450,6212,4770280
1020,4668,4139450,6212,4771280
1020,4668,4140450,6212,4772280
1020,4668,4140450,6212,4772280
1020,4668,4140680,6212,4772510
1021,4676,4141680,6212,4773510
1021,4676,4142680,6212,4774510
1021,4676,4143680,6212,4775510
1021,4676,4144680,6212,4776510
1021,4676,4145000,6212,4776830
1021,4676,4145000,6212,4777420
1021,4676,4145470,6212,4777890
1021,4676,4146470,6212,4778890
1021,4676,4146470,6212,4779890
1021,4676,4146940,6212,4780360
1022,4684,4147940,6212,4781360
1022,4684,4148260,6212,4781680
1022,4684,4148260,6212,4781680
1022,4684,4149260,6212,4782680
1022,4684,4150260,6212,4783680
1022,4684,4151260,6212,4784680
1022,4684,4152260,6212,4785680
1022,4684,4152730,6212,4786150
1022,4684,4153280,6212,4786700
1022,4684,4153280,6212,4787700
1022,4684,4154090,6212,4788510
1023,4692,4154740,6212,4789160
1023,4692,4155740,6212,4790160
1023,4692,4155960,6212,4790380
1023,4692,4155960,6212,4790380
1023,4692,4155960,6212,4790380
1023,4692,4155960,6212,4790380
1023,4692,4156960,6212,4791380
1023,4692,4156960,6212,4791380
1023,4692,4156960,6212,4791380
1023,4692,4157960,6212,4792380
1023,4692,4158960,6212,4793380
1024,4700,4162960,6212,4797380
1024,4700,4163960,6212,4798380
1024,4700,4164430,6212,4798850
1024,4700,4165240,6212,4799660
1024,4700,4166240,6212,4800660
1024,4700,4167240,6212,4801660
1024,4700,4167240,6212,4802660
1024,4700,4168240,6212,4803660
1024,4700,4168240,6212,4804660
1024,4700,4168240,6212,4804660
1024,4700,4168240,6212,4804660
1024,4700,4169240,6212,4805660
1024,4700,4170240,6212,4806660
1025,4708,4171050,6212,4807470
1025,4708,4171050,6212,4807470
1025,4708,4172050,6212,4808470
1025,4708,4172050,6212,4809470
1025,4708,4172860,6212,4810280
1025,4708,4172860,6212,4810280
1025,4708,4173860,6212,4811280
1025,4708,4174670,6212,4812090
1025,4708,4174990,6212,4812410
1025,4708,4175990,6212,4813410
1025,4708,4176990,6212,4814410
1025,4708,4176990,6212,4815220
1025,4708,4177460,6212,4815690
1026,4716,4178460,6212,4816690
1026,4716,4179050,6212,4817280
1026,4716,4179520,6212,4817750
1026,4716,4180330,6212,4818560
1026,4716,4181330,6212,4819560
1026,4716,4181800,6212,4820030
1026,4716,4182800,6212,4821030
1026,4716,4183800,6212,4822030
1026,4716,4183800,6212,4822190
1026,4716,4184800,6212,4823190
1027,4724,4185610,6212,4824000
1027,4724,4185610,6212,4825000
1027,4724,4185610,6212,4825000
1027,4724,4186420,6212,4825810
1027,4724,4186890,6212,4826280
1027,4724,4187210,6212,4826600
1027,4724,4188020,6212,4827410
1027,4724,4188250,6212,4827640
1027,4724,4189250,6212,4828640
1027,4724,4190250,6212,4829640
1027,4724,4190570,6212,4829960
1027,4724,4191380,6212,4830770
1027,4724,4192380,6212,4831770
1028,4732,4193190,6212,4832580
1028,4732,4194190,6212,4833580
1028,4732,4194190,6212,4833580
1028,4732,4194840,6212,4834230
1028,4732,4195070,6212,4834460
1028,4732,4196070,6212,4835460
1028,4732,4197070,6212,4836460
1028,4732,4197070,6212,4837460
1028,4732,4197070,6212,4837460
1028,4732,4197880,6212,4838270
1028,4732,4198880,6212,4839270
1028,4732,4198880,6212,4839270
1028,4732,4199880,6212,4840270
1029,4740,4200880,6212,4841270
1029,4740,4200880,6212,4842080
1029,4740,4201100,6212,4842300
1029,4740,4201690,6212,4842890
1029,4740,4202690,6212,4843890
1029,4740,4203690,6212,4844890
1029,4740,4204690,6212,4845890
1029,4740,4205690,6212,4846890
1029,4740,4206040,6212,4847240
1029,4740,4206690,6212,4847890
1029,4740,4207690,6212,4848890
1029,4740,4207690,6212,4849890
1029,4740,4207690,6212,4849890
1029,4740,4208500,6212,4850700
1029,4740,4208500,6212,4850700
1030,4748,4209310,6212,4851510
1030,4748,4210310,6212,4852510
1030,4748,4211120,6212,4853320
1030,4748,4212120,6212,4854320
1031,4756,4213120,6212,4855320
1031,4756,4214120,6212,4856320
1031,4756,4215120,6212,4857320
1031,4756,4215440,6212,4857640
1031,4756,4216440,6212,4858640
1031,4756,4217440,6212,4859640
1031,4756,4218440,6212,4860640
1031,4756,4219440,6212,4861640
1031,4756,4219670,6212,4861870
1031,4756,4219670,6212,4862870
1031,4756,4220670,6212,4863870
1031,4756,4220670,6212,4863870
1031,4756,4220990,6212,4864190
1031,4756,4221580,6212,4864780
1031,4756,4222230,6212,4865430
1031,4756,4223230,6212,4866430
1032,4764,4224230,6212,4867430
1032,4764,4224230,6212,4867430
1032,4764,4225230,6212,4868430
1032,4764,4226230,6212,4869430
1032,4764,4226600,6212,4869800
1032,4764,4226920,6212,4870120
1032,4764,4227920,6212,4871120
1032,4764,4228380,6212,4871580
1032,4764,4229380,6212,4872580
1032,4764,4230380,6212,4873580
1032,4764,4231380,6212,4874580
1033,4772,4232190,6212,4875390
1033,4772,4233190,6212,4876390
1033,4772,4234190,6212,4877390
1033,4772,4235000,6212,4878200
1033,4772,4236000,6212,4879200
1033,4772,4237000,6212,4880200
1033,4772,4238000,6212,4881200
1033,4772,4238810,6212,4882010
1034,4780,4239620,6212,4882820
1034,4780,4240620,6212,4883820
1034,4780,4240620,6212,4883820
1034,4780,4240850,6212,4884050
1034,4780,4241320,6212,4884520
1034,4780,4242320,6212,4885520
1034,4780,4242320,6212,4885520
1034,4780,4243320,6212,4886520
1034,4780,4244320,6212,4887520
1034,4780,4245320,6212,4888520
1034,4780,4246320,6212,4889520
1035,4788,4246870,6212,4890070
1035,4788,4247190,6212,4890390
1035,4788,4248000,6212,4891200
1035,4788,4248110,6212,4891310
1035,4788,4248760,6212,4891960
1035,4788,4249760,6212,4892960
1035,4788,4250760,6212,4893960
1035,4788,4250760,6212,4894960
1035,4788,4250760,6212,4895770
1035,4788,4251130,6212,4896140
1035,4788,4251600,6212,4896610
1035,4788,4252070,6212,4897080
1036,4796,4253070,6212,4898080
1036,4796,4254070,6212,4899080
1036,4796,4255070,6212,4900080
1036,4796,4255070,6212,4901080
1036,4796,4255070,6212,4901080
1036,4796,4255070,6212,4902080
1036,4796,4255880,6212,4902890
1036,4796,4256430,6212,4903440
1036,4796,4256430,6212,4903440
1036,4796,4257430,6212,4904440
1036,4796,4257430,6212,4904440
1036,4796,4258430,6212,4905440
1036,4796,4259240,6212,4906250
1036,4796,4259710,6212,4906720
1036,4796,4260180,6212,4907190
1036,4796,4261180,6212,4908190
1036,4796,4261180,6212,4909190
1037,4804,4262180,6212,4910190
1037,4804,4263180,6212,4911190
1037,4804,4264180,6212,4912190
1037,4804,4264990,6212,4913000
1037,4804,4265990,6212,4914000
1037,4804,4266460,6212,4914470
1037,4804,4267460,6212,4915470
1037,4804,4268460,6212,4916470
1038,4812,4269460,6212,4917470
1038,4812,4269460,6212,4918470
1038,4812,4269460,6212,4918470
1038,4812,4270270,6212,4919280
1038,4812,4270270,6212,4920280
1038,4812,4271270,6212,4921280
1038,4812,4271270,6212,4921280
1038,4812,4272270,6212,4922280
1038,4812,4272270,6212,4923280
1038,4812,4272270,6212,4923750
1038,4812,4272430,6212,4923910
1038,4812,4273240,6212,4924720
1038,4812,4273240,6212,4924940
1038,4812,4274050,6212,4925750
1038,4812,4274050,6212,4926220
1038,4812,4274050,6212,4926220
1038,4812,4275050,6212,4927220
1038,4812,4275050,6212,4928220
1039,4820,4276050,6212,4929220
1039,4820,4277050,6212,4930220
1039,4820,4277520,6212,4930690
1039,4820,4278520,6212,4931690
1039,4820,4278520,6212,4932690
1039,4820,4279520,6212,4933690
1039,4820,4279990,6212,4934160
1039,4820,4280990,6212,4935160
1039,4820,4281800,6212,4935970
1039,4820,4282270,6212,4936440
1039,4820,4282740,6212,4936910
1040,4828,4283740,6212,4937910
1040,4828,4284060,6212,4938230
1040,4828,4284060,6212,4938700
1040,4828,4285060,6212,4939700
1040,4828,4285060,6212,4940700
1040,4828,4285380,6212,4941020
1040,4828,4285380,6212,4942020
1040,4828,4285490,6212,4942130
1040,4828,4286490,6212,4943130
1040,4828,4287490,6212,4944130
1040,4828,4287810,6212,4944450
1040,4828,4287810,6212,4944450
1041,4836,4288460,6212,4945100
1041,4836,4289460,6212,4946100
1041,4836,4290270,6212,4946910
1041,4836,4291270,6212,4947910
1041,4836,4291270,6212,4947910
1041,4836,4292270,6212,4948910
1041,4836,4292270,6212,4948910
1041,4836,4293270,6212,4949910
1041,4836,4294270,6212,4950910
1041,4836,4295270,6212,4951910
1041,4836,4295270,6212,4952910
1041,4836,4295270,6212,4952910
1041,4836,4295270,6212,4952910
1042,4844,4295740,6212,4953380
1042,4844,4296740,6212,4954380
1042,4844,4296740,6212,4954730
1042,4844,4296900,6212,4954890
1042,4844,4297900,6212,4955890
1042,4844,4297900,6212,4956890
1042,4844,4297900,6212,4957890
1042,4844,4298710,6212,4958700
1042,4844,4299710,6212,4959700
1042,4844,4299710,6212,4959700
1042,4844,4300710,6212,4960700
1042,4844,4301180,6212,4961170
1043,4852,4301990,6212,4961980
1043,4852,4302540,6212,4962530
1043,4852,4303350,6212,4963340
1043,4852,4304350,6212,4964340
1043,4852,4305350,6212,4965340
1043,4852,4305350,6212,4965340
1043,4852,4306350,6212,4966340
1043,4852,4307350,6212,4967340
1043,4852,4308350,6212,4968340
1044,4860,4309160,6212,4969150
1044,4860,4310160,6212,4970150
1044,4860,4310970,6212,4970960
1044,4860,4311450,6212,4971440
1044,4860,4311680,6212,4971670
1044,4860,4311680,6212,4972670
1044,4860,4312330,6212,4973320
1044,4860,4313330,6212,4974320
1044,4860,4314330,6212,4975320
1044,4860,4315330,6212,4976320
1045,4868,4316330,6212,4977320
1045,4868,4317330,6212,4978320
1045,4868,4318330,6212,4979320
1045,4868,4318560,6212,4979550
1045,4868,4319210,6212,4980200
1045,4868,4320020,6212,4981010
1045,4868,4320340,6212,4981330
1045,4868,4320340,6212,4981330
1045,4868,4320340,6212,4982330
1045,4868,4320810,6212,4982800
1045,4868,4321810,6212,4983800
1045,4868,4322810,6212,4984800
1045,4868,4322810,6212,4984800
1045,4868,4323280,6212,4985270
1046,4876,4324280,6212,4986270
1046,4876,4324280,6212,4986270
1046,4876,4324750,6212,4986740
1046,4876,4325750,6212,4987740
1046,4876,4325750,6212,4987740
1046,4876,4326340,6212,4988330
1046,4876,4327340,6212,4989330
1046,4876,4327340,6212,4989330
1047,4884,4328340,6212,4990330
1048,4892,4328990,6212,4990980
1048,4892,4328990,6212,4991790
1048,4892,4328990,6212,4992790
1048,4892,4328990,6212,4993790
1048,4892,4329990,6212,4994790
1048,4892,4330450,6212,4995250
1048,4892,4331260,6212,4996060
1048,4892,4332260,6212,4997060
1048,4892,4333260,6212,4998060
1048,4892,4334260,6212,4999060
1048,4892,4335260,6212,5000060
1049,4900,4336260,6212,5001060
1049,4900,4337070,6212,5001870
1049,4900,4337070,6212,5001870
1049,4900,4337300,6212,5002100
1049,4900,4337850,6212,5002650
1049,4900,4338850,6212,5003650
1049,4900,4338850,6212,5003650
1049,4900,4339850,6212,5004650
1049,4900,4340850,6212,5005650
1049,4900,4340850,6212,5006650
1049,4900,4341500,6212,5007300
1049,4900,4342500,6212,5008300
1049,4900,4343500,6212,5009300
1049,4900,4344310,6212,5010110
1049,4900,4345120,6212,5010920
1049,4900,4345120,6212,5010920
1050,4908,4346120,6212,5011920
1050,4908,4346120,6212,5012390
1050,4908,4346120,6212,5013390
1050,4908,4346590,6212,5013860
1050,4908,4347240,6212,5014510
1050,4908,4348240,6212,5015510
1050,4908,4348240,6212,5016510
1050,4908,4348700,6212,5016970
1050,4908,4349700,6212,5017970
1050,4908,4349700,6212,5018780
1050,4908,4350700,6212,5019780
1050,4908,4350700,6212,5020250
1050,4908,4351510,6212,5021060
1050,4908,4351510,6212,5021060
1050,4908,4352320,6212,5021870
1050,4908,4353130,6212,5022680
1050,4908,4353130,6212,5022680
1050,4908,4353600,6212,5023150
1050,4908,4353600,6212,5023150
1050,4908,4354410,6212,5023960
1051,4916,4355220,6212,5024770
1051,4916,4356030,6212,5025580
1051,4916,4356840,6212,5026390
1051,4916,4357840,6212,5027390
1051,4916,4358840,6212,5028390
1051,4916,4359840,6212,5029390
1051,4916,4360650,6212,5030200
1051,4916,4361650,6212,5031200
1051,4916,4361650,6212,5032010
1052,4924,4362650,6212,5033010
1052,4924,4363650,6212,5034010
1052,4924,4364650,6212,5035010
1052,4924,4365120,6212,5035480
1053,4932,4373120,6212,5043480
1053,4932,4373120,6212,5043950
1053,4932,4374120,6212,5044950
1053,4932,4374230,6212,5045060
1054,4940,4375230,6212,5046060
1054,4940,4375690,6212,5046520
1054,4940,4376500,6212,5047330
1054,4940,4376500,6212,5048330
1054,4940,4377500,6212,5049330
1054,4940,4378500,6212,5050330
1055,4948,4379150,6212,5050980
1055,4948,4380150,6212,5051980
1055,4948,4380960,6212,5052790
1055,4948,4381960,6212,5053790
1055,4948,4382420,6212,5054250
1055,4948,4382890,6212,5054720
1055,4948,4383890,6212,5055720
1055,4948,4384700,6212,5056530
1055,4948,4384700,6212,5057530
1055,4948,4385700,6212,5058530
1055,4948,4385700,6212,5059530
1055,4948,4386160,6212,5059990
1056,4956,4387160,6212,5060990
1056,4956,4387160,6212,5060990
1056,4956,4387160,6212,5060990
1056,4956,4388160,6212,5061990
1056,4956,4389160,6212,5062990
1056,4956,4389480,6212,5063310
1056,4956,4390290,6212,5064120
1056,4956,4391290,6212,5065120
1056,4956,4391290,6212,5065930
1056,4956,4391290,6212,5066250
1056,4956,4391290,6212,5066250
1056,4956,4392290,6212,5067250
1056,4956,4392770,6212,5067730
1056,4956,4392770,6212,5068730
1056,4956,4392770,6212,5068730
1056,4956,4393230,6212,5069190
1057,4964,4394230,6212,5070190
1057,4964,4395230,6212,5071190
1057,4964,4396230,6212,5072190
1057,4964,4396880,6212,5072840
1057,4964,4396880,6212,5073840
1057,4964,4397880,6212,5074840
1057,4964,4398040,6212,5075000
1057,4964,4398630,6212,5075590
1057,4964,4398630,6212,5075590
1057,4964,4399630,6212,5076590
1057,4964,4399630,6212,5077590
1057,4964,4399950,6212,5077910
1057,4964,4399950,6212,5078720
1057,4964,4399950,6212,5079530
1057,4964,4400950,6212,5080530
1057,4964,4401270,6212,5080850
1057,4964,4401270,6212,5081850
1057,4964,4401270,6212,5082850
1057,4964,4401590,6212,5083170
1057,4964,4402590,6212,5084170
1057,4964,4403590,6212,5085170
1057,4964,4403640,6212,5085220
1057,4964,4404640,6212,5086220
1057,4964,4405640,6212,5087220
1057,4964,4405640,6212,5088220
1058,4972,4406640,6212,5089220
1058,4972,4407640,6212,5090220
1058,4972,4408640,6212,5091220
1058,4972,4408640,6212,5092030
1058,4972,4408800,6212,5092190
1058,4972,4408800,6212,5093000
1058,4972,4408800,6212,5093470
1058,4972,4409610,6212,5094280
1058,4972,4410610,6212,5095280
1058,4972,4410610,6212,5095280
1058,4972,4411610,6212,5096280
1058,4972,4411610,6212,5096280
1058,4972,4412610,6212,5097280
1059,4980,4413080,6212,5097750
1059,4980,4413080,6212,5097750
1059,4980,4413080,6212,5097750
1059,4980,4413550,6212,5098220
1059,4980,4413550,6212,5099220
1059,4980,4413550,6212,5099220
1059,4980,4413920,6212,5099590
1059,4980,4414240,6212,5099910
1059,4980,4414240,6212,5099910
1059,4980,4414240,6212,5100140
1059,4980,4415240,6212,5101140
1059,4980,4415240,6212,5102140
1059,4980,4415240,6212,5102140
1059,4980,4415710,6212,5102610
1059,4980,4416710,6212,5103610
1059,4980,4417710,6212,5104610
1059,4980,4418710,6212,5105610
1059,4980,4419710,6212,5106610
1059,4980,4419710,6212,5107610
1059,4980,4420300,6212,5108200
1060,4988,4421110,6212,5109010
1060,4988,4421110,6212,5109010
1060,4988,4422110,6212,5110010
1060,4988,4423110,6212,5111010
1060,4988,4424110,6212,5112010
1060,4988,4425110,6212,5113010
1060,4988,4426110,6212,5114010
1060,4988,4427110,6212,5115010
1060,4988,4427570,6212,5115470
1061,4996,4428380,6212,5116280
1061,4996,4428380,6212,5116280
1061,4996,4428380,6212,5116280
1061,4996,4429380,6212,5117280
1061,4996,4430380,6212,5118280
1061,4996,4431380,6212,5119280
1061,4996,4431380,6212,5119280
1061,4996,4431380,6212,5121280
1061,4996,4432380,6212,5122280
1061,4996,4432700,6212,5122600
1061,4996,4433170,6212,5123070
1061,4996,4434170,6212,5124070
1061,4996,4435170,6212,5125070
1061,4996,4435170,6212,5125540
1061,4996,4435640,6212,5126010
1061,4996,4435640,6212,5127010
1061,4996,4435640,6212,5127010
1061,4996,4435640,6212,5128010
1061,4996,4435640,6212,5129010
1062,5004,4436640,6212,5130010
1062,5004,4437640,6212,5131010
1062,5004,4437640,6212,5133010
1062,5004,4437640,6212,5134010
1062,5004,4437640,6212,5134010
1062,5004,4438640,6212,5135010
1062,5004,4438960,6212,5135330
1062,5004,4439770,6212,5136140
1062,5004,4440240,6212,5136610
1062,5004,4440710,6212,5137080
1062,5004,4440710,6212,5137080
1062,5004,4441710,6212,5138080
1062,5004,4442710,6212,5139080
1062,5004,4443180,6212,5139550
1063,5012,4443650,6212,5140020
1063,5012,4443650,6212,5141020
1063,5012,4444650,6212,5142020
1063,5012,4444650,6212,5142020
1063,5012,4445460,6212,5142830
1063,5012,4445460,6212,5142830
1063,5012,4445460,6212,5143420
1063,5012,4446460,6212,5144420
1063,5012,4446920,6212,5144880
1063,5012,4447920,6212,5145880
1063,5012,4448920,6212,5146880
1063,5012,4448920,6212,5147690
1063,5012,4448920,6212,5148010
1063,5012,4449390,6212,5148480
1063,5012,4449390,6212,5149480
1063,5012,4450390,6212,5150480
1064,5020,4451390,6212,5151480
1064,5020,4452200,6212,5152290
1064,5020,4452200,6212,5153100
1065,5028,4460200,6212,5161100
1065,5028,4460200,6212,5161420
1065,5028,4461010,6212,5162230
1065,5028,4461480,6212,5162700
1065,5028,4461950,6212,5163170
1065,5028,4461950,6212,5163170
1065,5028,4462420,6212,5163640
1065,5028,4463420,6212,5164640
1065,5028,4464420,6212,5165640
1065,5028,4464420,6212,5166110
1065,5028,4464890,6212,5166580
1065,5028,4465210,6212,5166900
1065,5028,4466210,6212,5167900
1065,5028,4466210,6212,5168220
1065,5028,4466210,6212,5168220
1065,5028,4466210,6212,5168220
1066,5036,4467210,6212,5169220
1066,5036,4468210,6212,5170220
1066,5036,4468210,6212,5170540
1066,5036,4468210,6212,5171540
1066,5036,4468210,6212,5172010
1066,5036,4468210,6212,5173010
1066,5036,4468680,6212,5173480
1066,5036,4469680,6212,5174480
1066,5036,4470230,6212,5175030
1066,5036,4471040,6212,5175840
1066,5036,4471040,6212,5176840
1066,5036,4472040,6212,5177840
1066,5036,4472510,6212,5178310
