ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1345171.55,42.15,5.48,285115.82,8.93
1344990.33,42.15,5.49,285069.52,8.93
1344620.56,42.16,5.49,285034.67,8.94
1344620.56,42.16,5.49,285034.67,8.94
1344620.56,42.16,5.49,285034.67,8.94
1344704.79,42.16,5.5,285034.36,8.94
1344704.79,42.16,5.5,285034.36,8.94
1344704.79,42.16,5.5,285034.36,8.94
1344704.79,42.16,5.5,285034.36,8.94
1344342.63,42.17,5.5,285126.0,8.94
1344889.62,42.18,5.52,286566.63,8.99
1345000.69,42.19,5.53,286570.87,8.99
1344343.76,42.18,5.52,285937.73,8.97
1343973.99,42.19,5.52,285914.17,8.97
1343973.99,42.19,5.52,285914.17,8.97
1343604.22,42.19,5.52,285942.16,8.98
1343604.22,42.19,5.52,285942.16,8.98
1343564.62,42.19,5.53,285927.35,8.98
1343383.4,42.2,5.53,285903.33,8.98
1343013.62,42.2,5.54,286300.54,9.0
1342619.62,42.2,5.53,286065.87,8.99
1342257.46,42.2,5.53,285970.21,8.99
1342257.46,42.2,5.53,285970.21,8.99
1342068.63,42.2,5.54,286649.18,9.01
1342068.63,42.2,5.54,286649.18,9.01
1341914.25,42.21,5.54,286656.79,9.02
1341914.25,42.21,5.54,286656.79,9.02
1341733.03,42.21,5.55,286640.45,9.02
1341363.26,42.21,5.55,286623.43,9.02
1340969.37,42.21,5.54,286191.38,9.01
1341053.6,42.22,5.55,286232.2,9.01
1341053.6,42.22,5.55,286232.2,9.01
1341057.17,42.22,5.55,286211.71,9.01
1340663.17,42.21,5.55,286187.01,9.01
1340293.4,42.21,5.55,286164.38,9.01
1339923.62,42.21,5.55,286608.5,9.03
1340015.47,42.22,5.56,286813.91,9.04
1339657.71,42.23,5.56,287067.67,9.05
1339657.71,42.23,5.56,287067.67,9.05
1339503.34,42.23,5.57,287075.29,9.05
1339503.34,42.23,5.57,287075.29,9.05
1339133.56,42.23,5.57,287047.07,9.05
1339133.56,42.23,5.57,287047.07,9.05
1338763.79,42.23,5.57,287071.66,9.06
1338394.02,42.24,5.57,287051.75,9.06
1338024.25,42.24,5.57,287034.57,9.06
1337654.47,42.24,5.57,287150.43,9.07
1337284.7,42.24,5.58,287027.86,9.07
1337245.1,42.25,5.58,287529.49,9.08
1337356.17,42.26,5.59,287534.03,9.09
1336986.4,42.26,5.59,287507.59,9.09
1336986.4,42.26,5.59,287507.59,9.09
1336616.63,42.26,5.6,287547.29,9.09
1336224.97,42.26,5.6,287625.23,9.1
1336224.97,42.26,5.6,287625.23,9.1
1335830.96,42.26,5.59,287601.35,9.1
1335830.96,42.26,5.59,287580.67,9.1
1335830.96,42.26,5.59,287580.67,9.1
1335461.19,42.26,5.59,287556.57,9.1
1335279.97,42.26,5.6,287802.59,9.11
1334910.2,42.26,5.6,287659.43,9.11
1334540.42,42.27,5.6,287922.77,9.12
1334615.54,42.27,5.6,287757.86,9.11
1334172.1,42.27,5.6,287792.95,9.12
1334172.1,42.27,5.6,287792.95,9.12
1334172.1,42.27,5.6,287792.95,9.12
1333829.17,42.27,5.61,287791.81,9.12
1333850.45,42.27,5.61,287846.87,9.12
1333439.71,42.26,5.6,287432.04,9.11
1333258.49,42.27,5.6,287412.57,9.11
1333258.49,42.27,5.6,287412.57,9.11
1332927.64,42.26,5.6,287113.55,9.1
1332927.64,42.26,5.6,287113.55,9.1
1332557.87,42.27,5.6,287187.58,9.11
1332650.67,42.27,5.61,287123.44,9.11
1332650.67,42.27,5.61,287123.44,9.11
1332495.01,42.27,5.61,286966.95,9.1
1332495.01,42.27,5.61,286966.95,9.1
1332313.79,42.28,5.61,286947.01,9.11
1331994.95,42.27,5.61,286628.17,9.1
1331602.38,42.27,5.6,286908.78,9.11
1331602.38,42.27,5.6,286908.78,9.11
1331300.5,42.27,5.6,286886.07,9.11
1331300.5,42.27,5.6,286886.07,9.11
1330937.95,42.27,5.61,287430.87,9.13
1330937.95,42.27,5.61,287430.87,9.13
1330937.95,42.27,5.61,287430.87,9.13
1330937.95,42.27,5.61,287430.87,9.13
1330645.02,42.27,5.6,287185.9,9.12
1330645.02,42.27,5.6,287185.9,9.12
1330388.68,42.27,5.6,287003.2,9.12
1330229.87,42.27,5.6,286845.66,9.11
1330229.87,42.27,5.6,286845.66,9.11
1330229.87,42.27,5.6,286845.66,9.11
1329886.95,42.27,5.6,286831.62,9.12
1329847.34,42.28,5.61,286861.84,9.12
1329931.57,42.28,5.62,286849.07,9.12
1329931.57,42.28,5.62,286849.07,9.12
1329931.57,42.28,5.62,286849.07,9.12
1329537.57,42.28,5.61,286820.05,9.12
1329537.57,42.28,5.61,286820.05,9.12
1329537.57,42.28,5.61,286820.05,9.12
1329167.8,42.28,5.61,287027.45,9.13
1329167.8,42.28,5.61,287027.45,9.13
1328986.58,42.29,5.62,286863.36,9.13
1328986.58,42.29,5.62,286863.36,9.13
1328986.58,42.29,5.62,286863.36,9.13
1328986.58,42.29,5.62,286863.36,9.13
1328805.36,42.29,5.62,286825.59,9.13
1328805.36,42.29,5.62,286825.59,9.13
1328435.58,42.29,5.63,287559.88,9.15
1328065.81,42.29,5.63,287481.21,9.16
1328065.81,42.29,5.63,287481.21,9.16
1327722.88,42.3,5.63,287506.15,9.16
1327353.11,42.3,5.63,287472.93,9.16
1327353.11,42.3,5.63,287472.93,9.16
1326983.34,42.3,5.63,287455.82,9.16
1326613.56,42.3,5.64,287515.5,9.17
1326613.56,42.3,5.64,287515.5,9.17
1326613.56,42.3,5.64,287515.5,9.17
1326613.56,42.3,5.64,287507.15,9.17
1326243.79,42.3,5.64,287452.75,9.17
1325943.62,42.3,5.63,287248.87,9.16
1325573.85,42.3,5.63,287231.88,9.17
1325211.69,42.3,5.64,287447.53,9.18
1325211.69,42.3,5.64,287447.53,9.18
1325211.69,42.3,5.64,287447.53,9.18
1325517.19,42.31,5.65,287794.26,9.19
1325517.19,42.31,5.65,287794.26,9.19
1324834.3,42.3,5.64,287225.17,9.17
1324679.93,42.31,5.64,287232.78,9.17
1324684.27,42.31,5.64,287239.64,9.17
1324872.94,42.32,5.65,287214.01,9.17
1324872.94,42.32,5.65,287214.01,9.17
1324872.94,42.32,5.65,287214.01,9.17
1324872.94,42.32,5.65,287214.01,9.17
1324522.9,42.31,5.65,287246.18,9.18
1324153.13,42.32,5.65,287223.57,9.18
1324341.8,42.33,5.66,287205.27,9.18
1324000.43,42.32,5.66,287246.2,9.18
1324000.43,42.32,5.66,287246.2,9.18
1324084.66,42.33,5.67,287219.76,9.18
1323903.44,42.34,5.67,287199.43,9.18
1323533.67,42.34,5.67,288139.17,9.22
1323352.45,42.34,5.68,288520.44,9.23
1323009.52,42.35,5.68,288522.42,9.23
1322615.52,42.34,5.67,288122.97,9.22
1322615.52,42.34,5.67,288122.97,9.22
1322245.74,42.34,5.68,288099.66,9.23
1322087.9,42.34,5.67,287941.57,9.22
1322087.9,42.34,5.67,287941.57,9.22
1321718.13,42.34,5.67,288019.64,9.23
1321722.62,42.34,5.67,288040.04,9.23
1321352.85,42.34,5.68,287959.31,9.23
1320983.08,42.34,5.68,288084.65,9.23
1320983.08,42.34,5.68,288208.52,9.24
1320825.97,42.34,5.68,288051.4,9.23
1320825.97,42.34,5.68,288051.4,9.23
1320471.43,42.34,5.68,288594.81,9.25
1320306.21,42.35,5.68,288074.4,9.24
1319905.2,42.35,5.68,288093.9,9.24
1319750.83,42.36,5.69,288101.51,9.25
1319751.2,42.36,5.69,288102.19,9.25
1319751.2,42.36,5.69,288102.19,9.25
1319569.98,42.36,5.69,288085.85,9.25
1319569.98,42.36,5.69,288085.85,9.25
1319200.21,42.36,5.7,288068.82,9.25
1318830.43,42.36,5.7,288084.18,9.25
1318460.66,42.37,5.7,288122.51,9.26
1318460.66,42.37,5.7,288122.51,9.26
1318421.06,42.37,5.71,288259.4,9.26
1318421.06,42.37,5.71,288259.4,9.26
1318421.06,42.37,5.71,288259.4,9.26
1318239.84,42.38,5.71,288180.3,9.26
1317870.06,42.38,5.71,288932.3,9.29
1317715.69,42.39,5.72,288939.91,9.29
1317345.92,42.39,5.72,288909.82,9.3
1317306.31,42.4,5.73,288941.12,9.3
1316936.54,42.4,5.73,288914.84,9.3
1316896.94,42.41,5.74,288901.86,9.3
1316896.94,42.41,5.74,288901.86,9.3
1316527.16,42.41,5.74,289397.12,9.32
1316157.39,42.41,5.74,289482.03,9.33
1315787.62,42.41,5.74,289618.14,9.33
1315794.75,42.41,5.74,289760.9,9.34
1315794.75,42.41,5.74,289760.9,9.34
1315794.75,42.41,5.74,289760.9,9.34
1315782.0,42.42,5.75,289762.01,9.34
1315412.22,42.42,5.75,289738.4,9.34
1315009.41,42.42,5.76,289749.39,9.35
1315009.41,42.42,5.76,289749.39,9.35
1315062.34,42.43,5.77,289791.31,9.35
1315062.34,42.43,5.77,289740.88,9.35
1314692.57,42.43,5.77,289705.24,9.35
1314692.57,42.43,5.77,289705.24,9.35
1314349.86,42.43,5.76,289745.42,9.35
1314349.86,42.43,5.76,289745.42,9.35
1313352.83,42.41,5.74,288747.92,9.32
1313437.06,42.42,5.75,288710.16,9.32
1313043.06,42.41,5.75,288691.86,9.32
1313043.06,42.41,5.75,288691.86,9.32
1312861.84,42.42,5.75,289082.37,9.34
1312861.84,42.42,5.75,289082.37,9.34
1312885.24,42.42,5.75,289169.25,9.34
1312515.47,42.42,5.75,289192.28,9.35
1312145.7,42.42,5.76,289324.52,9.35
1311742.88,42.42,5.76,289306.38,9.36
1311742.88,42.42,5.76,289306.38,9.36
1311762.77,42.43,5.77,289288.64,9.36
1311359.96,42.43,5.77,289299.48,9.36
1310957.15,42.43,5.77,289287.16,9.36
1310554.33,42.43,5.77,289278.57,9.37
1310151.52,42.43,5.77,289680.36,9.38
1309808.59,42.43,5.78,289681.32,9.39
1309808.59,42.43,5.78,289681.32,9.39
1309808.59,42.43,5.78,289681.32,9.39
1309438.82,42.44,5.78,289656.69,9.39
1309438.82,42.44,5.78,289616.52,9.39
1309069.05,42.44,5.78,289621.86,9.39
1308699.27,42.44,5.78,289636.49,9.39
1308699.27,42.44,5.78,289636.49,9.39
1308329.5,42.44,5.78,289606.61,9.39
1308329.5,42.44,5.78,289606.61,9.39
1307959.73,42.44,5.78,289761.68,9.4
1307589.95,42.45,5.79,289641.75,9.4
1307488.82,42.44,5.78,289535.12,9.4
1307307.6,42.45,5.79,289675.66,9.41
1307307.6,42.45,5.79,289675.66,9.41
1307153.23,42.46,5.8,289683.27,9.41
1306783.45,42.46,5.8,289657.97,9.41
1306483.28,42.45,5.79,289456.03,9.41
1306277.66,42.45,5.79,289304.53,9.4
1306277.66,42.45,5.79,289304.53,9.4
1306277.66,42.45,5.79,289304.53,9.4
1305907.88,42.45,5.79,289343.83,9.41
1305726.66,42.46,5.8,289327.61,9.41
1305356.89,42.46,5.8,289310.76,9.41
1304987.12,42.46,5.8,289290.27,9.41
1304617.35,42.46,5.8,289689.28,9.43
1304701.57,42.47,5.81,289940.84,9.44
1304704.5,42.47,5.81,289945.87,9.44
1304704.5,42.47,5.81,289945.87,9.44
1304705.95,42.47,5.81,289950.33,9.44
1304460.34,42.47,5.81,289867.55,9.44
1304117.42,42.47,5.81,289861.34,9.44
1304117.42,42.47,5.81,289849.61,9.44
1304201.65,42.48,5.82,289833.93,9.44
1303831.87,42.48,5.82,290002.45,9.45
1303576.35,42.48,5.82,289829.47,9.44
1303576.35,42.48,5.82,289829.47,9.44
1303576.35,42.48,5.82,289829.47,9.44
1303576.35,42.48,5.82,289829.47,9.44
1303206.58,42.48,5.82,290380.65,9.46
1302859.65,42.48,5.82,290204.87,9.46
1302859.65,42.48,5.82,290204.87,9.46
1303129.14,42.5,5.84,291624.41,9.51
1303129.14,42.5,5.84,291624.41,9.51
1302786.21,42.51,5.85,291612.74,9.51
1302786.21,42.51,5.85,291612.74,9.51
1302746.61,42.51,5.85,291656.27,9.52
1302746.61,42.51,5.85,291656.27,9.52
1302746.61,42.51,5.85,291656.27,9.52
1302311.11,42.51,5.85,290960.26,9.5
1302395.34,42.52,5.86,290941.63,9.5
1302001.33,42.51,5.85,290906.91,9.5
1302002.78,42.51,5.85,290922.72,9.5
1301418.15,42.51,5.85,290386.33,9.48
1301048.38,42.51,5.85,290387.48,9.49
1300678.6,42.51,5.85,290742.85,9.5
1300678.6,42.51,5.85,290742.85,9.5
1300678.6,42.51,5.85,290742.85,9.5
1300308.83,42.51,5.85,290665.29,9.5
1300149.91,42.51,5.85,290506.96,9.5
1299864.97,42.5,5.84,290310.9,9.49
1299864.97,42.5,5.84,290310.9,9.49
1299864.97,42.5,5.84,290310.9,9.49
1300069.65,42.51,5.86,291041.41,9.52
1300069.65,42.51,5.86,291010.75,9.52
1299738.15,42.52,5.86,290863.34,9.51
1299738.15,42.52,5.86,290863.34,9.51
1299579.6,42.51,5.86,290739.4,9.51
1299869.03,42.53,5.87,290740.82,9.51
1299869.03,42.53,5.87,290740.82,9.51
1299869.03,42.53,5.87,290740.82,9.51
1299687.81,42.53,5.87,290718.95,9.51
1299357.29,42.53,5.87,290752.95,9.52
1298987.52,42.53,5.87,290725.97,9.52
1298806.3,42.54,5.88,290711.35,9.52
1298436.52,42.54,5.88,290894.27,9.53
1298436.52,42.54,5.88,290894.27,9.53
1298520.75,42.55,5.89,290845.76,9.53
1298520.75,42.55,5.89,290845.76,9.53
1298339.53,42.55,5.89,290703.68,9.53
1297969.76,42.55,5.89,291973.45,9.57
1297969.76,42.55,5.89,291973.45,9.57
1297969.76,42.55,5.89,291973.79,9.57
1297815.39,42.56,5.9,291981.4,9.58
1297815.39,42.56,5.9,291981.4,9.58
1297421.38,42.55,5.89,291556.73,9.56
1297610.06,42.56,5.91,291528.37,9.56
1297610.06,42.56,5.91,291528.37,9.56
1297240.29,42.57,5.91,291569.58,9.57
1296870.51,42.57,5.91,291542.36,9.57
1296500.74,42.57,5.91,291518.31,9.57
1296500.74,42.57,5.91,291518.31,9.57
1296130.97,42.57,5.91,292001.75,9.59
1296130.97,42.57,5.91,292001.75,9.59
1295949.75,42.58,5.92,292040.64,9.59
1295579.97,42.58,5.92,292194.83,9.6
1295579.97,42.58,5.92,292194.83,9.6
1295579.97,42.58,5.92,292194.83,9.6
1295237.05,42.58,5.92,292196.81,9.61
1294867.27,42.58,5.92,292171.16,9.61
1294497.5,42.59,5.93,292338.23,9.62
1293969.06,42.58,5.92,292054.32,9.61
1293599.28,42.58,5.92,291909.52,9.61
1293599.28,42.58,5.92,291909.52,9.61
1293229.51,42.58,5.92,291877.18,9.61
1293229.51,42.58,5.92,291877.18,9.61
1292853.54,42.58,5.92,291883.16,9.61
1292617.22,42.59,5.93,292957.11,9.65
1292592.31,42.6,5.94,292666.33,9.65
1292703.39,42.61,5.95,292670.57,9.65
1292457.79,42.61,5.95,292646.72,9.65
1292646.46,42.62,5.96,292684.18,9.65
1292646.46,42.62,5.96,292684.18,9.65
1291988.37,42.61,5.95,292080.95,9.63
1291618.6,42.61,5.95,292054.6,9.63
1291437.38,42.62,5.96,292036.33,9.64
1291437.38,42.62,5.96,292115.44,9.64
1291087.33,42.61,5.95,292194.49,9.64
1291267.79,42.62,5.96,292113.17,9.64
1291267.79,42.62,5.96,292113.17,9.64
1291140.26,42.62,5.96,292297.67,9.65
1290770.49,42.62,5.96,292109.17,9.65
1290730.89,42.63,5.97,293380.85,9.69
1290730.89,42.63,5.97,293380.85,9.69
1290815.11,42.64,5.98,293776.57,9.7
1290472.19,42.64,5.98,293778.55,9.71
1290472.19,42.64,5.98,293778.55,9.71
1290472.19,42.64,5.98,293778.55,9.71
1290102.41,42.64,5.99,293752.9,9.71
1289732.64,42.65,5.99,293833.53,9.72
1289732.64,42.65,5.99,293833.53,9.72
1289732.64,42.65,5.99,293833.53,9.72
1289551.42,42.65,5.99,293760.88,9.72
1289181.65,42.65,6.0,293748.72,9.72
1289181.65,42.65,6.0,293748.72,9.72
1287729.4,42.66,6.0,293773.53,9.73
1287548.18,42.67,6.01,294166.35,9.75
1287154.18,42.66,6.0,293800.32,9.74
1287246.03,42.67,6.01,293933.76,9.74
1286977.8,42.67,6.01,293771.61,9.74
1286825.64,42.66,6.01,294095.92,9.75
1286825.64,42.66,6.01,294095.92,9.75
1287213.18,42.68,6.02,294573.61,9.77
1287213.18,42.68,6.02,294573.61,9.77
1286843.4,42.68,6.02,294530.53,9.77
1286473.63,42.68,6.02,294515.1,9.77
1286557.86,42.69,6.03,294963.61,9.79
1286214.93,42.69,6.03,294948.94,9.79
1285845.16,42.7,6.04,294902.67,9.79
1285091.29,42.68,6.03,294248.45,9.77
1285091.29,42.68,6.03,294248.45,9.77
1285091.29,42.68,6.03,294248.45,9.77
1284093.48,42.67,6.01,293250.08,9.74
1284093.48,42.67,6.01,293250.08,9.74
1284093.48,42.67,6.01,293250.08,9.74
1283912.26,42.67,6.01,293241.72,9.75
1283912.26,42.67,6.01,293241.72,9.75
1283542.49,42.67,6.01,293272.89,9.75
1283172.72,42.67,6.02,293254.91,9.75
1282802.94,42.68,6.02,293231.65,9.76
1282802.94,42.68,6.02,293231.65,9.76
1282621.72,42.68,6.02,293456.52,9.77
1282440.5,42.69,6.03,293624.22,9.77
1282070.73,42.69,6.03,293705.31,9.78
1282146.73,42.69,6.03,293822.97,9.78
1281803.8,42.69,6.04,293822.89,9.79
1281434.03,42.7,6.04,293849.56,9.79
1281434.03,42.7,6.04,293849.56,9.79
1281434.03,42.7,6.04,293849.56,9.79
1281064.26,42.7,6.04,293880.32,9.8
1281064.26,42.7,6.04,293880.32,9.8
1280694.48,42.7,6.04,293849.52,9.8
1280787.28,42.71,6.05,294118.76,9.81
1280468.05,42.7,6.05,293799.95,9.8
1280468.05,42.7,6.05,293799.95,9.8
1280468.05,42.7,6.05,293878.99,9.8
1280468.05,42.7,6.05,293878.99,9.8
1280468.05,42.7,6.05,293878.99,9.8
1280468.05,42.7,6.05,293878.99,9.8
1280468.05,42.7,6.05,293878.99,9.8
1279470.24,42.68,6.03,292880.61,9.77
1279470.24,42.68,6.03,292880.61,9.77
1279115.7,42.69,6.03,292774.02,9.77
1278858.13,42.69,6.03,292981.83,9.78
1278857.73,42.7,6.04,293509.63,9.8
1278857.73,42.7,6.04,293509.63,9.8
1278514.81,42.7,6.04,293507.21,9.8
1278345.43,42.7,6.04,293328.59,9.8
1278345.43,42.7,6.04,293328.59,9.8
1277975.65,42.7,6.05,293307.34,9.8
1277975.65,42.7,6.05,293307.34,9.8
1277936.05,42.71,6.05,293572.7,9.81
1278020.28,42.72,6.06,293504.29,9.81
1278020.28,42.72,6.06,293504.29,9.81
1278020.28,42.72,6.06,293504.29,9.81
1278020.28,42.72,6.06,293504.29,9.81
1277650.51,42.72,6.06,293446.4,9.81
1277295.96,42.72,6.07,294784.5,9.86
1277683.81,42.75,6.09,295042.65,9.87
1276984.32,42.74,6.08,294516.5,9.86
1276984.32,42.74,6.08,294516.5,9.86
1277273.75,42.75,6.09,294517.91,9.86
1277273.75,42.75,6.09,294504.79,9.86
1276761.17,42.74,6.09,294483.46,9.86
1276761.17,42.74,6.09,294483.46,9.86
1276391.4,42.74,6.09,294528.0,9.86
1276021.63,42.75,6.09,294494.52,9.87
1275651.85,42.75,6.09,294822.37,9.88
1275651.85,42.75,6.09,294822.37,9.88
1275470.64,42.75,6.1,294628.69,9.88
1275470.64,42.75,6.1,294628.69,9.88
1275100.86,42.76,6.1,294553.78,9.88
1274778.71,42.76,6.1,295086.15,9.9
1274435.79,42.76,6.11,295079.93,9.9
1274435.79,42.76,6.11,295079.93,9.9
1274435.79,42.76,6.11,295079.93,9.9
1274435.79,42.76,6.11,295079.93,9.9
1274435.79,42.76,6.11,295079.93,9.9
1274066.01,42.76,6.11,295062.47,9.9
1273837.17,42.77,6.11,294929.73,9.9
1273655.95,42.77,6.12,294946.5,9.91
1273655.95,42.77,6.12,294946.5,9.91
1273655.95,42.77,6.12,294946.5,9.91
1273655.95,42.77,6.12,294946.5,9.91
1273708.88,42.78,6.13,294929.63,9.91
1273339.11,42.79,6.13,294980.15,9.91
1273046.17,42.78,6.12,294932.94,9.91
1272676.4,42.78,6.12,294917.38,9.91
1272306.62,42.78,6.13,295338.63,9.93
1272267.02,42.79,6.13,295458.88,9.94
1272267.02,42.79,6.13,295458.88,9.94
1271924.09,42.8,6.14,295454.89,9.94
1271554.32,42.8,6.14,295435.2,9.94
1271554.32,42.8,6.14,295435.2,9.94
1271554.32,42.8,6.14,295435.2,9.94
1271554.32,42.8,6.14,295435.2,9.94
1271554.32,42.8,6.14,295435.2,9.94
1271184.55,42.8,6.14,295490.75,9.95
1270814.77,42.8,6.14,295491.98,9.95
1270815.51,42.8,6.14,295493.76,9.95
1270445.74,42.8,6.15,295446.5,9.95
1270445.74,42.8,6.15,295446.5,9.95
1270075.96,42.8,6.15,295660.57,9.96
1269713.81,42.81,6.15,295467.96,9.96
1269336.42,42.81,6.15,295416.85,9.96
1269336.42,42.81,6.15,295416.85,9.96
1268993.49,42.81,6.15,295417.81,9.97
1268993.49,42.81,6.15,295417.81,9.97
1268993.49,42.81,6.15,295417.81,9.97
1268693.32,42.81,6.15,295214.78,9.96
1268653.72,42.81,6.16,295191.32,9.96
1268653.72,42.81,6.16,295191.32,9.96
1268653.72,42.81,6.16,295191.32,9.96
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1268283.95,42.82,6.16,295220.53,9.97
1267914.17,42.82,6.16,295188.54,9.97
1267998.4,42.83,6.17,295183.12,9.97
1267998.4,42.83,6.17,295183.12,9.97
1268051.33,42.84,6.18,295629.09,9.99
1267657.33,42.83,6.17,295307.78,9.98
1267287.56,42.83,6.18,296023.69,10.01
1267287.56,42.83,6.18,296023.69,10.01
1267362.67,42.84,6.18,296154.87,10.01
1266963.16,42.84,6.18,296029.31,10.01
1266963.16,42.84,6.18,296029.31,10.01
1266856.39,42.83,6.18,295921.58,10.01
1266513.47,42.84,6.18,295922.54,10.01
1266513.47,42.84,6.18,295922.54,10.01
1266332.25,42.84,6.19,295903.9,10.01
1266594.83,42.86,6.2,295929.97,10.01
1266192.02,42.86,6.2,295902.56,10.02
1266010.8,42.86,6.21,295885.92,10.02
1265641.03,42.86,6.21,295864.32,10.02
1265641.03,42.86,6.21,295864.32,10.02
1265641.03,42.86,6.21,295864.32,10.02
1265271.25,42.87,6.21,296096.35,10.03
1264901.48,42.87,6.21,295857.58,10.03
1264901.48,42.87,6.21,295857.58,10.03
1264531.71,42.87,6.21,296598.43,10.06
1264128.89,42.87,6.22,296617.44,10.06
1264130.58,42.87,6.22,296621.19,10.06
1264130.58,42.87,6.22,296621.19,10.06
1263727.76,42.87,6.22,296602.0,10.06
1263570.81,42.87,6.21,296446.6,10.06
1263167.99,42.87,6.22,296461.75,10.06
1262765.18,42.87,6.22,296438.36,10.06
1261312.93,42.88,6.23,296419.96,10.08
1260910.12,42.88,6.23,296556.01,10.09
1260507.31,42.88,6.23,296408.25,10.08
1260137.53,42.88,6.23,296450.65,10.09
1259767.76,42.88,6.24,296394.07,10.09
1259397.99,42.89,6.24,296525.19,10.1
1259397.99,42.89,6.24,296525.19,10.1
1259397.99,42.89,6.24,296525.19,10.1
1259188.33,42.88,6.23,296567.9,10.1
1259030.2,42.88,6.23,296414.43,10.1
1259114.43,42.89,6.24,296643.73,10.11
1258960.05,42.9,6.25,296651.34,10.11
1258566.05,42.89,6.24,296339.7,10.1
1258360.42,42.89,6.24,296141.95,10.09
1258444.65,42.9,6.25,296118.95,10.09
1258074.88,42.9,6.25,296169.9,10.1
1258074.88,42.9,6.25,296169.9,10.1
1257829.28,42.9,6.25,296127.44,10.1
1257829.28,42.9,6.25,296127.44,10.1
1258017.95,42.91,6.26,296109.52,10.1
1257648.18,42.91,6.26,296287.08,10.11
1257298.13,42.9,6.25,296241.22,10.11
1257298.13,42.9,6.25,296241.22,10.11
1257298.13,42.9,6.25,296241.22,10.11
1257298.13,42.9,6.25,296241.22,10.11
1257298.13,42.9,6.25,296241.22,10.11
1256978.9,42.9,6.25,295922.4,10.1
1256609.13,42.9,6.25,295878.17,10.1
1256609.13,42.9,6.25,295878.17,10.1
1256614.95,42.9,6.25,295885.15,10.1
1256320.29,42.9,6.25,296744.6,10.13
1256320.29,42.9,6.25,296744.6,10.13
1256320.29,42.9,6.25,296744.6,10.13
1255875.4,42.9,6.25,296382.17,10.13
1255532.47,42.91,6.26,296383.12,10.13
1255532.47,42.91,6.26,296383.12,10.13
1255721.15,42.92,6.27,296360.78,10.13
1255721.15,42.92,6.27,296360.78,10.13
1255721.15,42.92,6.27,296360.78,10.13
1255351.37,42.92,6.27,296389.79,10.13
1255001.33,42.91,6.26,296370.3,10.13
1254631.56,42.92,6.27,296354.03,10.14
1254261.78,42.92,6.27,296478.52,10.15
1254261.78,42.92,6.27,296478.52,10.15
1253892.01,42.92,6.27,296437.85,10.15
1253522.24,42.92,6.27,296387.71,10.15
1253152.47,42.93,6.27,296545.76,10.16
1253152.47,42.93,6.27,296545.76,10.16
1252998.09,42.93,6.28,296553.37,10.16
1252998.09,42.93,6.28,296553.37,10.16
1252998.09,42.93,6.28,296553.37,10.16
1252998.09,42.93,6.28,296553.37,10.16
1252998.09,42.93,6.28,296553.37,10.16
1252628.32,42.93,6.28,296525.16,10.16
1252628.32,42.93,6.28,296525.16,10.16
1252721.11,42.94,6.29,296560.83,10.17
1252721.11,42.94,6.29,296560.83,10.17
1252351.34,42.95,6.3,296521.01,10.17
1251981.57,42.95,6.3,296656.49,10.18
1251981.57,42.95,6.3,296656.49,10.18
1251981.57,42.95,6.3,296656.49,10.18
1251611.8,42.95,6.3,296616.23,10.18
1251430.58,42.96,6.31,296508.4,10.18
1251060.8,42.96,6.31,297307.08,10.21
1250668.23,42.95,6.3,296901.19,10.2
1250325.31,42.95,6.3,296901.11,10.2
1250325.31,42.95,6.3,296901.11,10.2
1249955.53,42.96,6.31,296878.03,10.2
1249955.53,42.96,6.31,296878.03,10.2
1249955.53,42.96,6.31,296878.03,10.2
1249955.53,42.96,6.31,296878.03,10.2
1249774.31,42.96,6.31,296904.74,10.21
1249774.31,42.96,6.31,296904.74,10.21
1249774.31,42.96,6.31,296904.74,10.21
1249774.31,42.96,6.31,296904.74,10.21
1249774.31,42.96,6.31,296904.74,10.21
1249858.54,42.97,6.32,296880.15,10.21
1249488.77,42.97,6.32,296870.28,10.21
1249119.0,42.98,6.33,297172.2,10.22
1248749.23,42.98,6.33,297242.53,10.23
1248362.84,42.97,6.32,296953.14,10.22
1248362.84,42.97,6.32,296953.14,10.22
1248439.45,42.98,6.33,297554.66,10.24
1248046.9,42.97,6.32,297167.39,10.23
1247703.97,42.98,6.33,297166.25,10.24
1247334.2,42.98,6.33,297143.71,10.24
