ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
900773.41,21.55,7.96,381484.4,9.13
900933.09,21.56,7.97,381483.97,9.13
900951.69,21.56,7.97,381487.2,9.13
900815.79,21.56,7.97,381487.2,9.13
900815.79,21.56,7.97,381487.2,9.13
901054.47,21.57,7.98,381496.04,9.13
901234.18,21.58,7.99,381495.2,9.13
900903.72,21.57,7.98,381117.5,9.13
900638.14,21.57,7.98,381116.48,9.13
900688.58,21.57,7.98,381109.5,9.13
900688.58,21.57,7.98,381096.01,9.13
900432.97,21.57,7.98,381452.92,9.14
900483.42,21.57,7.98,381524.82,9.14
900533.87,21.58,7.99,381769.15,9.15
900713.58,21.59,8.0,381910.94,9.15
900457.96,21.58,7.99,382199.91,9.16
900322.06,21.58,7.99,382199.49,9.16
900186.15,21.59,8.0,382199.49,9.17
900186.15,21.59,8.0,382199.49,9.17
900371.81,21.59,8.0,382210.1,9.17
900422.26,21.6,8.01,382204.36,9.17
900472.71,21.6,8.01,382199.49,9.17
900711.39,21.61,8.02,382199.49,9.17
900723.96,21.61,8.02,382183.71,9.17
900567.73,21.61,8.02,382035.59,9.17
900567.73,21.61,8.02,382136.52,9.17
900316.16,21.61,8.02,382649.07,9.18
900163.45,21.6,8.01,382492.14,9.18
900343.15,21.61,8.02,382517.46,9.18
900087.54,21.61,8.02,382350.07,9.18
900267.25,21.61,8.02,382719.99,9.19
900011.63,21.61,8.02,382944.01,9.19
900171.31,21.62,8.03,382943.59,9.2
900221.76,21.62,8.03,382943.59,9.2
900407.42,21.63,8.04,382943.59,9.2
900407.42,21.63,8.04,382904.59,9.2
900271.51,21.63,8.04,382950.92,9.2
900019.95,21.63,8.04,382962.78,9.2
900199.65,21.63,8.04,382981.99,9.2
900199.65,21.63,8.04,382981.99,9.2
900217.87,21.64,8.04,383003.47,9.2
900065.79,21.63,8.04,382855.15,9.2
900116.24,21.64,8.05,382777.74,9.2
900120.25,21.64,8.05,382769.24,9.2
900120.25,21.64,8.05,382769.24,9.2
900170.7,21.64,8.05,382769.24,9.2
900221.15,21.65,8.06,384167.89,9.24
900303.84,21.65,8.06,384223.47,9.24
900038.26,21.65,8.06,383885.99,9.23
899902.35,21.65,8.06,383885.57,9.23
899646.74,21.64,8.05,383636.06,9.23
899826.44,21.65,8.06,383636.06,9.23
899876.89,21.66,8.07,383636.06,9.23
899740.98,21.66,8.07,383636.07,9.23
899791.43,21.66,8.07,383783.2,9.24
899535.82,21.66,8.07,383819.26,9.24
899399.91,21.66,8.07,384279.55,9.26
899585.57,21.67,8.08,383965.37,9.25
899745.25,21.68,8.09,384333.75,9.26
899535.54,21.67,8.08,384531.98,9.26
899585.99,21.68,8.09,384531.94,9.27
899450.08,21.68,8.09,384531.56,9.27
899299.93,21.68,8.09,384325.64,9.26
899485.59,21.69,8.09,384348.26,9.27
899645.27,21.69,8.1,384339.83,9.27
899804.94,21.7,8.11,384325.64,9.27
899539.36,21.69,8.1,384325.64,9.27
899539.36,21.69,8.1,384325.64,9.27
899539.36,21.69,8.1,384325.64,9.27
899363.77,21.69,8.1,384783.95,9.28
899602.46,21.7,8.11,384528.01,9.28
899652.91,21.71,8.12,384561.13,9.28
899652.91,21.71,8.12,384666.26,9.28
899408.32,21.7,8.11,385373.91,9.3
899299.22,21.7,8.11,385175.63,9.29
899495.78,21.71,8.12,385039.71,9.29
899546.23,21.71,8.12,385039.66,9.29
899419.73,21.71,8.12,385512.4,9.31
899470.18,21.72,8.13,385512.02,9.31
899334.27,21.72,8.13,385512.02,9.31
899384.72,21.72,8.13,385512.02,9.31
899435.17,21.73,8.14,385668.28,9.32
899614.88,21.74,8.15,385615.07,9.32
899359.26,21.73,8.14,385518.02,9.32
899538.97,21.74,8.15,385512.02,9.32
899283.36,21.74,8.15,386608.87,9.34
899333.81,21.74,8.15,386572.16,9.35
899384.25,21.75,8.16,386572.11,9.35
899580.82,21.75,8.16,386571.74,9.35
899444.51,21.75,8.16,386574.95,9.35
899444.51,21.75,8.16,386574.95,9.35
899494.96,21.76,8.17,386573.49,9.35
899674.67,21.77,8.17,386572.92,9.35
899419.05,21.76,8.17,386571.74,9.35
899469.5,21.77,8.18,386571.74,9.36
899469.5,21.77,8.18,386571.74,9.36
899333.6,21.77,8.18,387259.48,9.37
899384.05,21.77,8.18,387556.49,9.38
899563.75,21.78,8.19,387664.92,9.39
899614.2,21.79,8.2,387664.87,9.39
899358.59,21.78,8.19,387524.51,9.39
899358.59,21.78,8.19,387524.51,9.39
899538.29,21.79,8.2,387524.13,9.39
899312.68,21.79,8.2,387539.71,9.39
899213.24,21.79,8.19,387431.93,9.39
899000.77,21.78,8.19,387182.85,9.38
899000.77,21.78,8.19,387182.85,9.38
899000.77,21.78,8.19,387182.85,9.38
899000.77,21.78,8.19,387182.85,9.38
899051.22,21.79,8.2,387177.56,9.38
899101.67,21.79,8.2,387172.43,9.38
899281.38,21.8,8.21,387173.12,9.39
899281.38,21.8,8.21,387173.12,9.39
899244.61,21.8,8.21,387433.05,9.39
899244.61,21.8,8.21,387433.05,9.39
899295.06,21.8,8.21,387621.59,9.4
899500.45,21.81,8.22,387681.15,9.4
899500.45,21.81,8.22,387681.15,9.4
899680.15,21.82,8.23,388127.82,9.41
899544.24,21.82,8.23,388127.4,9.42
899292.95,21.82,8.23,388671.13,9.43
899094.11,21.81,8.22,387937.07,9.41
898838.49,21.81,8.22,388241.92,9.42
899077.18,21.82,8.23,388241.92,9.42
899127.63,21.82,8.23,388255.69,9.42
898991.72,21.83,8.24,388241.92,9.43
898747.13,21.82,8.23,388330.42,9.43
898611.22,21.82,8.23,388246.55,9.43
898661.67,21.83,8.24,388241.92,9.43
898841.37,21.84,8.25,388915.63,9.45
898891.82,21.84,8.25,389188.37,9.46
898942.27,21.85,8.26,389188.32,9.46
898676.66,21.84,8.25,388875.56,9.45
898856.37,21.85,8.26,388875.19,9.45
898600.75,21.85,8.26,388875.19,9.45
898600.75,21.85,8.26,388875.19,9.45
898797.32,21.85,8.26,388895.6,9.46
898677.31,21.85,8.26,388878.67,9.46
898857.02,21.86,8.27,388875.19,9.46
898611.41,21.86,8.27,388875.19,9.46
898771.08,21.86,8.27,389482.32,9.47
898821.53,21.87,8.28,389514.21,9.48
899001.24,21.88,8.29,389579.56,9.48
898743.12,21.87,8.28,388977.75,9.47
898786.1,21.88,8.29,390168.56,9.5
898945.78,21.88,8.29,390168.14,9.5
898996.23,21.89,8.3,390168.14,9.5
898959.46,21.89,8.3,390038.21,9.5
898959.46,21.89,8.3,390038.21,9.5
899119.14,21.9,8.31,390038.21,9.5
899278.82,21.9,8.31,390176.79,9.5
899069.32,21.9,8.31,390030.85,9.5
898868.44,21.9,8.31,389813.36,9.5
899048.14,21.9,8.31,389774.52,9.5
898792.53,21.9,8.31,389761.06,9.5
898475.73,21.89,8.3,389443.0,9.49
898210.15,21.89,8.3,389356.7,9.49
898074.24,21.89,8.3,390192.29,9.51
897925.17,21.89,8.3,390035.36,9.51
897659.59,21.88,8.29,389555.56,9.5
897710.04,21.89,8.3,389688.67,9.5
897760.49,21.89,8.3,389975.56,9.51
897946.15,21.9,8.31,389975.13,9.51
897694.58,21.9,8.31,389975.13,9.51
897428.99,21.89,8.3,389913.65,9.51
897479.44,21.9,8.31,389913.65,9.51
897676.01,21.91,8.31,389937.58,9.52
897726.46,21.91,8.32,389929.89,9.52
897760.38,21.91,8.32,389913.65,9.52
897940.09,21.92,8.33,390272.9,9.53
897683.69,21.92,8.32,390310.14,9.53
897574.05,21.91,8.32,390120.02,9.52
897753.75,21.92,8.33,390105.3,9.53
897804.2,21.93,8.34,390006.59,9.53
897854.65,21.93,8.34,391385.94,9.56
898014.33,21.94,8.35,391390.48,9.56
897878.42,21.94,8.35,391387.9,9.56
897768.78,21.94,8.35,391262.43,9.56
897948.49,21.95,8.36,391270.12,9.56
897692.88,21.94,8.35,391600.79,9.57
897872.58,21.95,8.36,391710.9,9.58
897923.03,21.96,8.37,391422.78,9.57
897657.45,21.95,8.36,392619.33,9.6
897391.83,21.95,8.36,391606.38,9.58
897647.33,21.96,8.36,393032.64,9.61
897511.42,21.96,8.37,393032.22,9.62
898189.49,21.98,8.39,393566.25,9.63
898369.19,21.98,8.39,393566.25,9.63
898259.55,21.98,8.39,393632.12,9.63
898405.86,21.99,8.4,393134.48,9.62
898585.57,22.0,8.41,393185.58,9.63
898475.93,22.0,8.41,393084.16,9.62
898655.63,22.0,8.41,393068.61,9.62
898400.02,22.0,8.41,394802.39,9.67
898645.48,22.01,8.42,393657.6,9.64
898710.86,22.01,8.42,393277.46,9.63
899308.47,22.03,8.44,395646.29,9.69
899248.66,22.03,8.44,394995.78,9.68
898744.45,22.03,8.43,394428.61,9.67
898904.12,22.03,8.44,394428.19,9.67
898728.54,22.03,8.44,394428.19,9.67
898592.63,22.03,8.44,394456.76,9.67
898274.75,22.03,8.43,394143.47,9.66
898325.2,22.03,8.44,394134.36,9.67
898375.65,22.04,8.45,394125.32,9.67
898555.35,22.04,8.45,394121.64,9.67
898566.28,22.04,8.45,394127.34,9.67
898430.38,22.05,8.46,394665.67,9.68
898480.82,22.05,8.46,394847.61,9.69
898371.19,22.05,8.46,394449.07,9.68
898530.86,22.06,8.47,395316.0,9.7
898710.57,22.07,8.47,395315.57,9.71
898534.98,22.06,8.47,395096.34,9.7
898279.37,22.06,8.47,395096.34,9.7
898484.76,22.07,8.48,395096.34,9.7
898723.45,22.08,8.48,395102.38,9.7
898773.9,22.08,8.49,395099.55,9.71
898933.58,22.09,8.5,395096.34,9.71
899138.97,22.1,8.51,396085.41,9.73
898963.38,22.09,8.5,395391.58,9.72
898817.95,22.09,8.5,395248.46,9.71
898868.4,22.1,8.51,395666.31,9.73
898868.4,22.1,8.51,395666.31,9.73
898918.85,22.1,8.51,396360.19,9.75
898969.3,22.11,8.52,396360.14,9.75
899149.01,22.11,8.52,396359.77,9.75
899199.46,22.12,8.53,396359.77,9.75
898948.16,22.12,8.53,396532.56,9.76
899107.84,22.12,8.53,396532.56,9.76
899158.29,22.13,8.54,396693.17,9.76
898993.54,22.13,8.54,396364.46,9.76
899004.47,22.13,8.54,396480.78,9.76
899015.78,22.13,8.54,396518.17,9.76
899221.17,22.14,8.54,396440.55,9.76
899235.75,22.14,8.54,396445.48,9.76
898991.15,22.13,8.54,396209.0,9.75
898855.24,22.13,8.54,397206.09,9.78
898599.63,22.13,8.54,397129.75,9.78
898759.31,22.14,8.55,397402.9,9.79
898809.76,22.14,8.55,397402.86,9.79
898995.42,22.15,8.56,397402.48,9.79
899045.87,22.16,8.56,397402.48,9.79
899050.88,22.16,8.56,397397.47,9.79
899210.56,22.16,8.57,397442.32,9.8
899044.97,22.16,8.57,397595.88,9.8
898793.41,22.16,8.57,397576.72,9.8
898843.85,22.16,8.57,397580.2,9.8
898894.3,22.17,8.58,397634.76,9.81
898798.88,22.17,8.58,397527.82,9.8
898662.97,22.17,8.58,397445.36,9.8
898713.42,22.17,8.58,398718.62,9.84
898763.87,22.18,8.59,398718.57,9.84
898498.28,22.17,8.58,398363.51,9.83
898362.38,22.18,8.59,398363.14,9.83
898385.0,22.18,8.59,398376.33,9.83
898435.45,22.18,8.59,398376.33,9.84
898615.16,22.19,8.6,398406.74,9.84
898359.55,22.19,8.6,398386.24,9.84
898223.64,22.19,8.6,398564.84,9.85
898274.09,22.19,8.6,398702.23,9.85
898459.75,22.2,8.61,398599.5,9.85
898665.14,22.21,8.62,399632.17,9.88
898679.71,22.21,8.62,399635.38,9.88
898756.86,22.21,8.62,399752.73,9.88
898610.35,22.21,8.62,399594.95,9.88
898444.76,22.21,8.62,399292.08,9.87
898495.21,22.21,8.62,399292.04,9.87
898359.3,22.21,8.62,399300.23,9.87
898409.75,22.22,8.63,399299.55,9.88
898460.2,22.23,8.63,399293.5,9.88
898510.65,22.23,8.64,399291.75,9.88
898561.1,22.24,8.65,399291.66,9.88
898561.1,22.24,8.65,399415.6,9.88
898611.55,22.24,8.65,399415.6,9.89
898662.0,22.25,8.66,400724.22,9.92
898360.7,22.24,8.65,400024.49,9.9
898360.7,22.24,8.65,400155.5,9.91
898211.54,22.24,8.65,399997.72,9.9
898416.93,22.25,8.66,399997.3,9.91
898165.37,22.24,8.65,400172.37,9.91
898345.07,22.25,8.66,400172.37,9.91
898345.07,22.25,8.66,400149.39,9.91
898395.52,22.26,8.67,400149.39,9.91
898413.74,22.26,8.67,400327.74,9.92
898464.19,22.26,8.67,400363.7,9.92
898208.57,22.26,8.67,400361.46,9.92
898072.67,22.26,8.67,400327.74,9.92
898123.12,22.27,8.68,400986.42,9.94
898173.56,22.27,8.68,401287.78,9.95
898224.01,22.28,8.69,401578.48,9.96
898274.46,22.29,8.69,401578.44,9.96
898454.17,22.29,8.7,401578.06,9.96
898613.85,22.3,8.71,401578.06,9.97
898312.55,22.29,8.7,401363.38,9.96
898317.56,22.29,8.7,401362.72,9.96
898051.98,22.29,8.7,401407.7,9.96
898102.43,22.3,8.7,401388.5,9.96
898152.88,22.3,8.71,401387.38,9.97
898016.97,22.3,8.71,401886.82,9.98
898176.65,22.31,8.72,402028.44,9.99
898040.74,22.31,8.72,402098.15,9.99
898055.12,22.31,8.72,402102.56,9.99
898105.57,22.32,8.73,402102.51,9.99
898105.57,22.32,8.73,402102.51,9.99
898265.25,22.33,8.74,402102.14,9.99
898019.64,22.32,8.73,402322.29,10.0
898070.08,22.33,8.74,402322.29,10.0
898120.53,22.33,8.74,402322.29,10.0
898280.21,22.34,8.75,402570.36,10.01
898144.31,22.34,8.75,402580.77,10.02
898194.75,22.35,8.76,402983.4,10.03
898245.2,22.36,8.77,403491.52,10.04
898295.65,22.36,8.77,403491.47,10.04
898159.75,22.36,8.77,403491.09,10.05
897894.16,22.36,8.77,403201.55,10.04
897628.57,22.35,8.76,403279.42,10.04
897808.28,22.36,8.77,403279.42,10.04
897811.29,22.36,8.77,403303.65,10.04
897555.67,22.36,8.77,403370.72,10.05
897715.35,22.37,8.77,403332.92,10.05
897765.8,22.37,8.78,403331.24,10.05
897925.48,22.38,8.79,403420.85,10.05
897759.89,22.38,8.78,403153.04,10.05
897939.6,22.38,8.79,404650.75,10.09
897787.52,22.38,8.79,404500.48,10.08
897638.09,22.38,8.79,404352.85,10.08
897638.09,22.38,8.79,404352.85,10.08
897638.09,22.38,8.79,404352.85,10.08
897539.02,22.38,8.78,404274.66,10.08
897589.47,22.38,8.79,404227.0,10.08
897413.88,22.38,8.79,403711.63,10.07
897178.04,22.37,8.78,403795.68,10.07
897178.04,22.37,8.78,403923.0,10.07
897228.49,22.38,8.79,403922.95,10.08
897278.94,22.39,8.8,403922.58,10.08
897484.33,22.39,8.8,403922.58,10.08
897664.04,22.4,8.81,403943.75,10.08
897664.04,22.4,8.81,403943.75,10.08
897823.71,22.41,8.82,403947.52,10.08
897842.12,22.41,8.82,403950.77,10.08
897892.57,22.42,8.82,404005.05,10.09
897718.14,22.41,8.82,403809.12,10.08
897462.53,22.41,8.82,403729.9,10.08
897642.24,22.42,8.82,403729.9,10.08
897506.33,22.42,8.83,405284.2,10.12
897240.74,22.41,8.82,404877.48,10.11
897291.19,22.42,8.83,404877.43,10.12
897585.21,22.43,8.84,405329.85,10.13
897744.89,22.43,8.84,405329.48,10.13
897795.34,22.44,8.85,405329.48,10.13
897795.34,22.44,8.85,405329.48,10.13
897845.79,22.45,8.85,405329.48,10.13
897896.24,22.45,8.86,405329.48,10.13
898075.94,22.46,8.87,405648.73,10.14
898126.39,22.46,8.87,406020.2,10.16
897870.78,22.46,8.87,405800.7,10.15
898050.49,22.47,8.88,406198.1,10.16
898100.93,22.47,8.88,406198.05,10.16
897965.03,22.48,8.88,406197.68,10.17
897965.03,22.48,8.88,406197.68,10.17
897799.44,22.47,8.88,406780.06,10.18
897849.89,22.48,8.89,406780.06,10.18
898009.57,22.49,8.9,406784.99,10.19
897753.96,22.48,8.89,406522.12,10.18
897804.41,22.49,8.9,406524.04,10.18
897854.85,22.49,8.9,407035.66,10.2
897589.27,22.49,8.9,406720.75,10.19
897768.97,22.5,8.91,406709.45,10.19
897622.18,22.49,8.9,406564.04,10.19
896534.92,22.51,8.92,406563.62,10.21
896269.31,22.51,8.92,407297.47,10.23
896133.4,22.51,8.92,407081.09,10.23
896307.15,22.52,8.93,407080.66,10.23
896357.6,22.52,8.93,407080.66,10.23
896107.94,22.52,8.93,407082.84,10.23
896107.94,22.52,8.93,407082.84,10.23
896287.65,22.53,8.94,407083.18,10.23
896447.33,22.53,8.94,407087.81,10.23
896191.71,22.53,8.94,407080.66,10.23
896016.13,22.53,8.94,407398.84,10.24
896016.13,22.53,8.94,407398.84,10.24
896066.58,22.53,8.94,407337.15,10.24
896263.14,22.54,8.95,407219.4,10.24
896313.59,22.55,8.95,407239.51,10.24
896364.04,22.55,8.96,407673.75,10.26
896414.49,22.56,8.97,407673.7,10.26
896464.94,22.56,8.97,407673.32,10.26
896515.39,22.57,8.98,407673.32,10.26
896557.51,22.57,8.98,408442.99,10.28
896557.51,22.57,8.98,408442.99,10.28
896572.08,22.57,8.98,408573.26,10.29
896572.08,22.57,8.98,408573.26,10.29
896436.18,22.57,8.98,408573.26,10.29
896486.63,22.58,8.99,408729.51,10.29
896504.84,22.58,8.99,408741.39,10.3
896555.29,22.59,9.0,408942.42,10.3
896555.29,22.59,9.0,408942.42,10.3
896555.29,22.59,9.0,408942.42,10.3
896740.95,22.59,9.0,408850.37,10.3
896791.4,22.6,9.01,409357.24,10.32
896996.79,22.61,9.02,409356.82,10.32
896745.22,22.6,9.01,409776.93,10.33
896904.9,22.61,9.02,409776.93,10.33
896955.35,22.62,9.03,409776.93,10.33
896808.56,22.62,9.02,409632.64,10.33
896672.65,22.62,9.03,409816.8,10.34
896672.65,22.62,9.03,409626.56,10.33
896672.65,22.62,9.03,409626.56,10.33
896432.06,22.61,9.02,409581.83,10.33
896482.51,22.62,9.03,409591.81,10.33
896532.96,22.62,9.03,409704.5,10.34
896532.96,22.62,9.03,409579.78,10.34
896583.41,22.63,9.04,409915.88,10.35
896583.41,22.63,9.04,409915.88,10.35
896587.53,22.63,9.04,409957.5,10.35
896421.94,22.63,9.04,410462.66,10.36
896472.39,22.63,9.04,410677.83,10.37
896522.84,22.64,9.05,410677.78,10.37
896522.84,22.64,9.05,410677.78,10.37
896271.54,22.64,9.04,410346.75,10.36
896476.93,22.64,9.05,410346.38,10.36
896476.93,22.64,9.05,410346.38,10.36
896495.15,22.64,9.05,410349.77,10.36
896680.81,22.65,9.06,410349.77,10.37
896429.24,22.65,9.06,410363.36,10.37
896479.69,22.65,9.06,410349.9,10.37
896228.4,22.65,9.06,410349.77,10.37
896278.84,22.66,9.06,410349.77,10.37
896458.55,22.66,9.07,410818.91,10.39
896458.55,22.66,9.07,410951.59,10.39
896458.55,22.66,9.07,411089.59,10.39
896202.94,22.66,9.07,410979.76,10.39
896103.78,22.66,9.07,410871.98,10.39
896283.48,22.66,9.07,410782.51,10.39
896017.87,22.66,9.07,411523.25,10.41
896197.58,22.67,9.08,411647.4,10.41
896061.67,22.67,9.08,411646.98,10.41
895796.06,22.67,9.07,411398.38,10.41
895955.73,22.67,9.08,411398.38,10.41
896135.44,22.68,9.09,411462.48,10.41
895959.85,22.68,9.09,411398.38,10.41
896010.3,22.68,9.09,411398.38,10.42
896169.98,22.69,9.1,412016.57,10.43
896329.66,22.7,9.11,412071.11,10.44
896380.11,22.71,9.11,412011.67,10.44
896283.31,22.7,9.11,411903.89,10.43
896333.76,22.71,9.12,412244.68,10.44
896097.7,22.71,9.12,412704.94,10.46
896148.15,22.71,9.12,412704.9,10.46
896052.72,22.71,9.12,412612.54,10.46
896268.38,22.72,9.13,412612.16,10.46
896132.48,22.72,9.13,412639.72,10.46
896000.57,22.72,9.13,412438.0,10.46
895805.93,22.72,9.12,412426.16,10.46
895816.86,22.72,9.13,412430.03,10.46
895867.31,22.72,9.13,412420.64,10.46
895917.76,22.73,9.14,412414.32,10.46
896077.44,22.74,9.14,412414.32,10.46
895901.85,22.73,9.14,413155.17,10.48
895923.72,22.73,9.14,413159.66,10.48
896103.42,22.74,9.15,413185.57,10.49
895993.78,22.74,9.15,412885.1,10.48
895857.87,22.74,9.15,412884.68,10.48
896098.44,22.75,9.16,413939.88,10.51
895934.44,22.75,9.16,413604.32,10.5
896150.1,22.76,9.17,413649.0,10.5
896200.54,22.76,9.17,413627.56,10.51
896360.22,22.77,9.18,413611.82,10.51
896360.22,22.77,9.18,413611.82,10.51
896165.59,22.77,9.18,413604.32,10.51
896325.27,22.78,9.18,414473.27,10.53
896189.36,22.78,9.19,415025.2,10.55
896651.58,22.79,9.2,415575.55,10.56
896651.58,22.79,9.2,415575.55,10.56
896557.27,22.79,9.2,415236.07,10.56
896557.27,22.79,9.2,415236.07,10.56
896557.27,22.79,9.2,415236.07,10.56
896607.72,22.8,9.21,415236.02,10.56
896787.43,22.81,9.22,415235.65,10.56
896792.44,22.81,9.22,415282.0,10.56
896536.83,22.8,9.21,415282.0,10.56
896716.53,22.81,9.22,415282.0,10.56
896766.98,22.82,9.23,415338.07,10.57
896554.51,22.81,9.22,415208.76,10.57
896604.96,22.82,9.23,415213.11,10.57
896655.41,22.83,9.23,415270.27,10.57
896399.8,22.82,9.23,415159.29,10.57
896450.25,22.83,9.24,415152.69,10.57
896500.7,22.83,9.24,416395.82,10.61
896551.15,22.84,9.25,416395.77,10.61
896282.72,22.84,9.24,416066.09,10.6
896479.29,22.84,9.25,416065.72,10.6
896236.82,22.84,9.25,416065.72,10.6
896287.27,22.85,9.25,416069.1,10.61
896337.71,22.85,9.26,416072.69,10.61
896517.42,22.86,9.27,416066.44,10.61
896271.81,22.85,9.26,416065.72,10.61
896135.9,22.86,9.27,416590.36,10.63
896186.35,22.86,9.27,416905.07,10.64
896366.05,22.87,9.28,417026.06,10.64
896256.41,22.87,9.28,417020.47,10.64
896495.1,22.88,9.29,417020.05,10.64
896348.31,22.88,9.29,416862.27,10.64
896212.4,22.88,9.29,416873.76,10.64
896392.1,22.89,9.3,416867.8,10.64
896146.49,22.88,9.29,416862.27,10.64
896164.71,22.88,9.29,416867.37,10.64
896215.16,22.89,9.3,416867.37,10.65
896215.16,22.89,9.3,417033.75,10.65
896374.84,22.9,9.31,417462.7,10.66
896554.54,22.9,9.31,417539.7,10.67
896554.54,22.9,9.31,417526.9,10.67
896572.57,22.9,9.31,417530.28,10.67
896326.95,22.9,9.31,417176.66,10.66
896506.66,22.91,9.32,418491.16,10.69
896478.72,22.91,9.32,418688.1,10.7
896638.4,22.92,9.33,418687.68,10.7
896940.18,22.93,9.34,418743.44,10.7
896990.63,22.93,9.34,418743.44,10.71
897196.02,22.94,9.35,418743.44,10.71
897196.02,22.94,9.35,418691.49,10.71
897375.72,22.95,9.36,418722.31,10.71
897394.32,22.95,9.36,418743.98,10.71
897128.74,22.95,9.36,418720.7,10.71
896873.12,22.94,9.35,418713.28,10.71
896737.22,22.94,9.35,419274.13,10.73
896916.92,22.95,9.36,419203.93,10.73
896967.37,22.96,9.37,419130.34,10.73
896967.37,22.96,9.37,419066.19,10.73
897017.82,22.96,9.37,419444.06,10.74
896762.21,22.96,9.37,419723.4,10.75
896778.83,22.96,9.37,419676.49,10.75
896829.28,22.97,9.38,419676.44,10.75
896542.29,22.96,9.37,419428.96,10.74
896721.99,22.97,9.38,419428.58,10.74
896772.44,22.98,9.38,419428.58,10.75
896636.54,22.98,9.39,419470.87,10.75
896380.92,22.97,9.38,419470.73,10.75
896577.49,22.98,9.39,419432.03,10.75
896275.02,22.98,9.39,419445.9,10.75
896139.11,22.98,9.39,420005.62,10.77
895992.31,22.98,9.39,419860.49,10.77
896151.99,22.98,9.39,419927.49,10.77
896016.08,22.99,9.4,419956.45,10.77
896066.53,22.99,9.4,419956.4,10.78
896088.4,22.99,9.4,420089.37,10.78
896138.84,23.0,9.41,420089.0,10.78
896330.52,23.01,9.42,420093.79,10.78
896380.97,23.01,9.42,420097.31,10.78
896249.55,23.01,9.42,420090.1,10.79
896435.21,23.02,9.43,420089.0,10.79
895347.95,23.04,9.45,420089.0,10.81
895398.4,23.04,9.45,420519.96,10.82
895289.3,23.04,9.45,420186.29,10.82
895448.98,23.05,9.46,420089.0,10.81
895687.67,23.06,9.47,421938.92,10.86
895738.12,23.07,9.48,421938.87,10.87
895917.82,23.07,9.48,421938.5,10.87
895968.27,23.08,9.49,421938.5,10.87
896018.72,23.09,9.5,421938.5,10.87
895763.11,23.08,9.49,422038.17,10.88
895922.79,23.09,9.5,422058.11,10.88
895786.88,23.09,9.5,421938.5,10.88
895960.63,23.1,9.51,421938.5,10.88
895700.97,23.1,9.51,422966.16,10.91
895485.39,23.09,9.5,422840.1,10.9
895535.84,23.1,9.51,422948.07,10.91
895586.28,23.11,9.51,422948.02,10.91
895320.7,23.1,9.51,422606.41,10.9
895500.4,23.11,9.52,422606.03,10.91
895550.85,23.11,9.52,422606.03,10.91
895710.53,23.12,9.53,422606.03,10.91
895710.53,23.12,9.53,422606.03,10.91
895760.98,23.13,9.54,422766.64,10.92
895443.46,23.12,9.53,422453.9,10.91
895307.55,23.12,9.53,422293.29,10.91
895341.5,23.13,9.53,422312.84,10.91
895085.89,23.12,9.53,423011.71,10.93
895136.34,23.13,9.54,423279.26,10.94
895316.05,23.13,9.54,423498.37,10.94
895316.05,23.13,9.54,423600.47,10.95
895213.02,23.13,9.54,423489.06,10.94
894947.43,23.13,9.54,422989.27,10.93
895002.27,23.13,9.54,423565.34,10.95
894788.75,23.13,9.54,423294.17,10.94
894652.84,23.13,9.54,423293.75,10.94
894898.3,23.14,9.55,423294.78,10.94
894805.07,23.14,9.55,423293.75,10.95
894984.78,23.14,9.55,423293.75,10.95
895035.23,23.15,9.56,423293.75,10.95
895085.68,23.16,9.57,423293.75,10.95
895136.12,23.16,9.57,423713.47,10.96
894880.51,23.16,9.57,423633.9,10.96
895060.22,23.17,9.58,423584.4,10.96
895862.49,23.19,9.6,425520.9,11.01
896042.2,23.2,9.6,425520.87,11.02
896201.88,23.2,9.61,425520.47,11.02
895946.27,23.2,9.61,425520.47,11.02
895770.68,23.2,9.61,425578.09,11.02
895967.25,23.2,9.61,425540.39,11.02
896009.37,23.21,9.61,425520.47,11.02
895909.93,23.2,9.61,425412.7,11.02
895592.65,23.2,9.61,425096.69,11.01
895592.65,23.2,9.61,425270.83,11.02
895298.06,23.19,9.6,425589.61,11.02
894797.06,23.18,9.59,425022.46,11.01
894956.73,23.19,9.6,425051.63,11.01
894956.73,23.19,9.6,425044.09,11.01
895116.41,23.2,9.61,424975.05,11.01
895311.05,23.21,9.62,424895.12,11.01
895358.41,23.21,9.62,426613.11,11.06
895606.8,23.22,9.63,426456.22,11.06
895452.65,23.22,9.63,426217.84,11.05
895632.35,23.23,9.64,426217.42,11.05
895682.8,23.24,9.64,426217.42,11.06
895733.25,23.24,9.65,426217.42,11.06
895938.64,23.25,9.66,426238.59,11.06
