ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
436,1140,1080750,6212,1080750
436,1140,1081220,6212,1081220
437,1142,1082220,6212,1082220
437,1142,1082550,6212,1082550
438,1144,1083200,6212,1083200
438,1144,1083790,6212,1083790
438,1144,1084790,6212,1084790
439,1146,1085600,6212,1085600
439,1146,1085600,6212,1085600
440,1148,1086600,6212,1086600
440,1148,1087600,6212,1087600
440,1148,1087600,6212,1087600
441,1150,1088600,6212,1088600
441,1150,1089070,6212,1089070
441,1150,1090070,6212,1090070
441,1150,1090070,6212,1090070
442,1152,1090620,6212,1090620
443,1160,1098620,6212,1098620
443,1160,1099090,6212,1099090
444,1162,1100090,6212,1100090
444,1162,1100560,6212,1100560
445,1170,1108560,6212,1108560
445,1170,1109560,6212,1109560
446,1172,1110370,6212,1110370
446,1172,1110370,6212,1110370
446,1172,1111180,6212,1111180
446,1172,1111180,6212,1111180
446,1172,1111640,6212,1111640
446,1172,1112640,6212,1112640
447,1174,1113640,6212,1113640
448,1176,1114230,6212,1114230
449,1178,1115230,6212,1115230
449,1178,1116230,6212,1116230
449,1178,1116450,6212,1116450
450,1182,1120450,6212,1120450
450,1182,1120610,6212,1120610
450,1182,1121080,6212,1121080
450,1182,1122080,6212,1122080
451,1184,1123080,6212,1123080
452,1186,1123890,6212,1123890
452,1186,1124890,6212,1124890
453,1188,1125890,6212,1125890
453,1188,1126890,6212,1126890
453,1188,1127540,6212,1127540
453,1188,1128010,6212,1128010
453,1188,1128010,6212,1128010
454,1190,1129010,6212,1129010
454,1190,1130010,6212,1130010
454,1190,1130330,6212,1130330
455,1192,1131330,6212,1131330
456,1194,1132140,6212,1132140
457,1196,1133140,6212,1133140
457,1196,1133140,6212,1133140
457,1196,1133610,6212,1133610
457,1196,1134080,6212,1134080
457,1196,1135080,6212,1135080
457,1196,1136080,6212,1136080
457,1196,1136080,6212,1136080
457,1196,1136080,6212,1136080
458,1198,1137080,6212,1137080
458,1198,1138080,6212,1138080
459,1200,1138550,6212,1138550
459,1200,1139200,6212,1139200
460,1202,1140010,6212,1140010
460,1202,1140010,6212,1140010
460,1202,1140330,6212,1140330
460,1202,1140800,6212,1140800
460,1202,1141610,6212,1141610
460,1202,1141610,6212,1141610
461,1204,1142610,6212,1142610
462,1206,1143080,6212,1143080
462,1206,1143080,6212,1143080
462,1206,1144080,6212,1144080
462,1206,1144550,6212,1144550
463,1208,1145550,6212,1145550
463,1208,1146550,6212,1146550
464,1210,1147550,6212,1147550
464,1210,1147550,6212,1147550
465,1212,1148010,6212,1148010
465,1212,1149010,6212,1149010
465,1212,1149330,6212,1149330
466,1214,1150330,6212,1150330
467,1222,1158330,6212,1158330
467,1222,1158330,6212,1158330
467,1222,1158800,6212,1158800
467,1222,1159800,6212,1159800
467,1222,1159960,6212,1159960
467,1222,1159960,6212,1159960
468,1224,1160960,6212,1160960
468,1224,1161770,6212,1161770
468,1224,1162770,6212,1162770
469,1226,1163770,6212,1163770
470,1228,1164580,6212,1164580
470,1228,1165580,6212,1165580
471,1230,1166580,6212,1166580
471,1230,1166740,6212,1166740
472,1238,1174740,6212,1174740
472,1238,1175060,6212,1175060
472,1238,1176060,6212,1176060
473,1240,1177060,6212,1177060
474,1242,1178060,6212,1178060
474,1242,1178530,6212,1178530
474,1242,1178530,6212,1178530
475,1244,1179080,6212,1179080
475,1244,1180080,6212,1180080
476,1246,1181080,6212,1181080
476,1246,1182080,6212,1182080
477,1248,1183080,6212,1183080
477,1248,1184080,6212,1184080
477,1248,1184890,6212,1184890
477,1248,1184890,6212,1184890
478,1250,1185700,6212,1185700
478,1250,1185930,6212,1185930
478,1250,1186400,6212,1186400
478,1250,1187050,6212,1187050
479,1252,1188050,6212,1188050
480,1254,1188510,6212,1188510
480,1254,1189510,6212,1189510
480,1254,1190320,6212,1190320
480,1254,1191320,6212,1191320
481,1256,1191970,6212,1191970
482,1258,1192970,6212,1192970
482,1258,1193970,6212,1193970
483,1260,1194970,6212,1194970
484,1262,1195970,6212,1195970
484,1262,1196970,6212,1196970
484,1262,1197970,6212,1197970
484,1262,1198620,6212,1198620
485,1264,1199620,6212,1199620
485,1264,1199620,6212,1199620
485,1264,1200620,6212,1200620
486,1266,1201620,6212,1201620
486,1266,1202620,6212,1202620
487,1274,1210620,6212,1210620
488,1276,1211270,6212,1211270
488,1276,1212080,6212,1212080
489,1278,1212890,6212,1212890
489,1278,1213700,6212,1213700
490,1280,1214170,6212,1214170
490,1280,1214170,6212,1214170
491,1282,1215170,6212,1215170
491,1282,1215980,6212,1215980
491,1282,1216980,6212,1216980
491,1282,1217450,6212,1217450
491,1282,1217610,6212,1217610
492,1284,1218610,6212,1218610
493,1286,1219080,6212,1219080
493,1286,1219300,6212,1219300
493,1286,1220300,6212,1220300
493,1286,1220300,6212,1220300
494,1294,1228300,6212,1228300
494,1294,1228300,6212,1228300
494,1294,1228300,6212,1228300
494,1294,1228460,6212,1228460
495,1296,1229460,6212,1229460
495,1296,1230460,6212,1230460
495,1296,1231270,6212,1231270
496,1298,1232270,6212,1232270
496,1298,1232270,6212,1232270
497,1300,1233080,6212,1233080
497,1300,1234080,6212,1234080
498,1302,1235080,6212,1235080
498,1302,1236080,6212,1236080
499,1304,1237080,6212,1237080
499,1304,1238080,6212,1238080
500,1306,1239080,6212,1239080
500,1306,1239550,6212,1239550
501,1308,1240550,6212,1240550
501,1308,1241020,6212,1241020
502,1310,1241490,6212,1241490
502,1310,1241710,6212,1241710
502,1310,1241710,6212,1241710
503,1314,1245710,6212,1245710
503,1314,1246520,6212,1246520
503,1314,1246520,6212,1246520
503,1314,1247520,6212,1247520
504,1322,1255520,6212,1255520
505,1324,1256520,6212,1256520
506,1326,1257520,6212,1257520
506,1326,1258520,6212,1258520
507,1328,1259520,6212,1259520
507,1328,1259520,6212,1259520
507,1328,1259520,6212,1259520
507,1328,1260520,6212,1260520
508,1330,1262520,6212,1262520
508,1330,1262520,6212,1262520
509,1332,1263330,6212,1263330
509,1332,1264140,6212,1264140
510,1334,1264690,6212,1264690
510,1334,1264690,6212,1264690
510,1334,1264690,6212,1264690
511,1342,1272690,6212,1272690
511,1342,1272690,6212,1272690
512,1344,1273690,6212,1273690
512,1344,1274690,6212,1274690
512,1344,1274690,6212,1274690
512,1344,1275690,6212,1275690
512,1344,1276500,6212,1276500
513,1346,1277500,6212,1277500
513,1346,1278500,6212,1278500
514,1354,1286500,6212,1286500
514,1354,1286500,6212,1286500
515,1356,1287310,6212,1287310
515,1356,1287310,6212,1287310
515,1356,1287860,6212,1287860
515,1356,1288320,6212,1288320
516,1364,1296320,6212,1296320
517,1366,1297320,6212,1297320
517,1366,1297640,6212,1297640
517,1366,1298640,6212,1298640
517,1366,1299110,6212,1299110
518,1368,1300110,6212,1300110
518,1368,1301110,6212,1301110
518,1368,1301110,6212,1301110
519,1370,1302110,6212,1302110
519,1370,1303110,6212,1303110
519,1370,1303110,6212,1303110
520,1372,1303580,6212,1303580
521,1374,1304580,6212,1304580
522,1376,1305580,6212,1305580
522,1376,1306580,6212,1306580
522,1376,1307050,6212,1307050
523,1378,1308050,6212,1308050
523,1378,1308050,6212,1308050
523,1378,1309050,6212,1309050
523,1378,1309860,6212,1309860
524,1386,1317860,6212,1317860
525,1388,1318860,6212,1318860
525,1388,1318860,6212,1318860
526,1392,1322860,6212,1322860
526,1392,1322860,6212,1322860
527,1400,1330860,6212,1330860
527,1400,1331180,6212,1331180
528,1402,1331660,6212,1331660
528,1402,1331660,6212,1331660
528,1402,1332660,6212,1332660
529,1404,1333660,6212,1333660
529,1404,1334470,6212,1334470
529,1404,1335470,6212,1335470
529,1404,1335940,6212,1335940
530,1406,1336750,6212,1336750
530,1406,1336800,6212,1336800
530,1406,1336800,6212,1336800
531,1414,1344800,6212,1344800
531,1414,1345260,6212,1345260
532,1418,1349260,6212,1349260
533,1420,1350260,6212,1350260
533,1420,1351260,6212,1351260
534,1422,1351850,6212,1351850
535,1426,1355850,6212,1355850
535,1426,1356320,6212,1356320
536,1434,1364320,6212,1364320
537,1436,1365320,6212,1365320
537,1436,1366130,6212,1366130
538,1438,1366940,6212,1366940
538,1438,1367170,6212,1367170
538,1438,1367980,6212,1367980
538,1438,1368980,6212,1368980
539,1440,1369450,6212,1369450
539,1440,1370450,6212,1370450
540,1442,1371450,6212,1371450
540,1442,1372450,6212,1372450
540,1442,1373000,6212,1373000
541,1444,1374000,6212,1374000
541,1444,1374000,6212,1374000
541,1444,1375000,6212,1375000
541,1444,1375000,6212,1375000
542,1446,1376000,6212,1376000
542,1446,1376320,6212,1376320
543,1448,1377320,6212,1377320
543,1448,1377550,6212,1377550
543,1448,1378550,6212,1378550
543,1448,1379550,6212,1379550
544,1450,1380550,6212,1380550
544,1450,1381550,6212,1381550
545,1452,1382550,6212,1382550
545,1452,1382550,6212,1382550
545,1452,1383550,6212,1383550
546,1454,1384550,6212,1384550
546,1454,1385550,6212,1385550
546,1454,1385710,6212,1385710
547,1456,1386710,6212,1386710
547,1456,1387710,6212,1387710
548,1458,1388710,6212,1388710
549,1460,1389710,6212,1389710
550,1462,1390520,6212,1390520
551,1464,1391520,6212,1391520
551,1464,1391520,6212,1391520
551,1464,1392520,6212,1392520
552,1466,1393520,6212,1393520
553,1470,1397520,6212,1397520
553,1470,1397520,6212,1397520
554,1472,1398520,6212,1398520
554,1472,1399330,6212,1399330
555,1476,1403330,6212,1403330
556,1478,1404330,6212,1404330
557,1480,1404980,6212,1404980
557,1480,1405980,6212,1405980
558,1482,1406980,6212,1406980
558,1482,1407980,6212,1407980
558,1482,1407980,6212,1407980
559,1484,1408980,6212,1408980
559,1484,1409980,6212,1409980
559,1484,1410450,6212,1410450
560,1486,1411450,6212,1411450
560,1486,1412450,6212,1412450
561,1488,1413450,6212,1413450
561,1488,1413450,6212,1413450
561,1488,1413920,6212,1413920
562,1490,1414920,6212,1414920
563,1492,1415570,6212,1415570
563,1492,1415570,6212,1415570
563,1492,1415680,6212,1415680
563,1492,1416680,6212,1416680
564,1494,1417680,6212,1417680
564,1494,1417680,6212,1417680
564,1494,1418680,6212,1418680
564,1494,1419680,6212,1419680
564,1494,1420680,6212,1420680
565,1496,1421680,6212,1421680
565,1496,1422680,6212,1422680
566,1498,1423680,6212,1423680
566,1498,1423680,6212,1423680
566,1498,1424680,6212,1424680
566,1498,1425490,6212,1425490
567,1500,1426140,6212,1426140
567,1500,1426950,6212,1426950
567,1500,1426950,6212,1426950
568,1502,1427950,6212,1427950
568,1502,1428420,6212,1428420
568,1502,1429420,6212,1429420
569,1504,1430420,6212,1430420
569,1504,1431420,6212,1431420
570,1506,1432230,6212,1432230
570,1506,1433040,6212,1433040
570,1506,1433040,6212,1433040
571,1508,1434040,6212,1434040
571,1508,1435040,6212,1435040
572,1510,1437040,6212,1437040
573,1512,1438040,6212,1438040
573,1512,1438360,6212,1438360
574,1514,1439360,6212,1439360
575,1516,1440360,6212,1440360
576,1518,1441170,6212,1441170
576,1518,1442170,6212,1442170
577,1520,1443170,6212,1443170
577,1520,1444170,6212,1444170
577,1520,1444640,6212,1444640
577,1520,1444640,6212,1444640
578,1522,1445640,6212,1445640
578,1522,1446640,6212,1446640
579,1524,1447640,6212,1447640
579,1524,1448640,6212,1448640
580,1526,1449450,6212,1449450
581,1534,1457450,6212,1457450
581,1534,1458450,6212,1458450
582,1536,1459450,6212,1459450
582,1536,1459450,6212,1459450
582,1536,1459770,6212,1459770
582,1536,1460580,6212,1460580
583,1538,1461390,6212,1461390
583,1538,1461390,6212,1461390
583,1538,1461850,6212,1461850
583,1538,1462310,6212,1462310
583,1538,1463310,6212,1463310
584,1540,1463780,6212,1463780
584,1540,1464250,6212,1464250
584,1540,1465250,6212,1465250
585,1542,1466250,6212,1466250
585,1542,1466480,6212,1466480
585,1542,1467480,6212,1467480
585,1542,1467940,6212,1467940
586,1544,1468750,6212,1468750
586,1544,1468750,6212,1468750
586,1544,1469750,6212,1469750
587,1546,1470750,6212,1470750
587,1546,1470750,6212,1470750
588,1550,1474750,6212,1474750
589,1552,1475750,6212,1475750
590,1560,1483750,6212,1483750
590,1560,1484750,6212,1484750
591,1564,1488750,6212,1488750
591,1564,1489220,6212,1489220
592,1566,1491220,6212,1491220
593,1568,1492220,6212,1492220
593,1568,1493220,6212,1493220
593,1568,1494030,6212,1494030
594,1570,1495030,6212,1495030
595,1572,1495500,6212,1495500
595,1572,1495500,6212,1495500
595,1572,1495820,6212,1495820
596,1574,1496820,6212,1496820
597,1582,1504820,6212,1504820
597,1582,1505820,6212,1505820
597,1582,1506820,6212,1506820
598,1584,1507820,6212,1507820
598,1584,1508630,6212,1508630
599,1588,1512630,6212,1512630
599,1588,1513630,6212,1513630
599,1588,1513630,6212,1513630
599,1588,1514630,6212,1514630
600,1590,1515630,6212,1515630
600,1590,1516100,6212,1516100
601,1592,1516910,6212,1516910
602,1600,1524910,6212,1524910
602,1600,1525130,6212,1525130
602,1600,1525600,6212,1525600
602,1600,1526600,6212,1526600
603,1602,1527600,6212,1527600
603,1602,1528070,6212,1528070
604,1604,1528530,6212,1528530
605,1612,1536530,6212,1536530
605,1612,1537530,6212,1537530
605,1612,1538530,6212,1538530
606,1614,1539530,6212,1539530
606,1614,1540530,6212,1540530
606,1614,1540760,6212,1540760
606,1614,1541570,6212,1541570
606,1614,1541570,6212,1541570
607,1616,1542380,6212,1542380
608,1618,1543380,6212,1543380
608,1618,1544380,6212,1544380
608,1618,1545190,6212,1545190
609,1620,1546000,6212,1546000
609,1620,1546370,6212,1546370
609,1620,1546370,6212,1546370
609,1620,1546920,6212,1546920
610,1628,1554920,6212,1554920
611,1630,1555920,6212,1555920
611,1630,1556920,6212,1556920
612,1632,1557920,6212,1557920
612,1632,1558920,6212,1558920
612,1632,1559920,6212,1559920
613,1634,1560390,6212,1560390
614,1636,1561390,6212,1561390
615,1638,1561850,6212,1561850
615,1638,1562850,6212,1562850
615,1638,1562850,6212,1562850
616,1640,1563850,6212,1563850
616,1640,1564660,6212,1564660
616,1640,1565660,6212,1565660
616,1640,1566130,6212,1566130
616,1640,1566600,6212,1566600
617,1642,1567410,6212,1567410
618,1644,1568410,6212,1568410
618,1644,1568410,6212,1568410
618,1644,1569410,6212,1569410
618,1644,1570060,6212,1570060
619,1646,1571060,6212,1571060
619,1646,1571380,6212,1571380
620,1648,1572190,6212,1572190
620,1648,1573000,6212,1573000
620,1648,1574000,6212,1574000
621,1650,1575000,6212,1575000
621,1650,1576000,6212,1576000
622,1658,1584000,6212,1584000
622,1658,1584000,6212,1584000
623,1660,1584810,6212,1584810
623,1660,1585620,6212,1585620
623,1660,1585730,6212,1585730
624,1662,1586200,6212,1586200
625,1664,1587200,6212,1587200
625,1664,1588010,6212,1588010
626,1672,1596010,6212,1596010
626,1672,1596010,6212,1596010
626,1672,1596010,6212,1596010
627,1674,1596820,6212,1596820
627,1674,1596820,6212,1596820
627,1674,1597820,6212,1597820
627,1674,1598630,6212,1598630
628,1676,1599440,6212,1599440
628,1676,1599440,6212,1599440
628,1676,1599440,6212,1599440
629,1678,1600440,6212,1600440
629,1678,1601440,6212,1601440
629,1678,1601910,6212,1601910
629,1678,1602140,6212,1602140
630,1680,1603140,6212,1603140
630,1680,1603610,6212,1603610
630,1680,1604610,6212,1604610
631,1682,1605610,6212,1605610
631,1682,1606610,6212,1606610
632,1684,1607420,6212,1607420
632,1684,1608230,6212,1608230
633,1686,1609230,6212,1609230
633,1686,1610230,6212,1610230
634,1688,1611230,6212,1611230
634,1688,1612230,6212,1612230
635,1690,1613040,6212,1613040
636,1692,1614040,6212,1614040
636,1692,1615040,6212,1615040
637,1696,1616040,6212,1616040
638,1704,1624040,6212,1624040
638,1704,1624850,6212,1624850
638,1704,1625850,6212,1625850
639,1708,1626850,6212,1626850
639,1708,1627850,6212,1627850
639,1708,1628850,6212,1628850
640,1712,1629850,6212,1629850
640,1712,1630850,6212,1630850
641,1716,1631850,6212,1631850
641,1716,1632850,6212,1632850
641,1716,1633850,6212,1633850
642,1720,1634850,6212,1634850
642,1720,1635320,6212,1635320
643,1724,1635870,6212,1635870
643,1724,1636340,6212,1636340
643,1724,1637340,6212,1637340
644,1728,1641340,6212,1641340
645,1732,1642340,6212,1642340
645,1732,1643340,6212,1643340
646,1736,1644340,6212,1644340
646,1736,1645340,6212,1645340
646,1736,1646150,6212,1646150
647,1740,1646620,6212,1646620
648,1744,1647620,6212,1647620
648,1744,1648430,6212,1648430
648,1744,1648900,6212,1648900
648,1744,1649370,6212,1649370
648,1744,1650370,6212,1650370
649,1748,1651370,6212,1651370
649,1748,1652370,6212,1652370
650,1752,1653370,6212,1653370
651,1756,1654370,6212,1654370
651,1756,1655370,6212,1655370
651,1756,1656370,6212,1656370
651,1756,1656840,6212,1656840
652,1764,1664840,6212,1664840
652,1764,1664840,6212,1664840
652,1764,1665840,6212,1665840
652,1764,1666840,6212,1666840
653,1768,1667840,6212,1667840
653,1768,1667840,6212,1667840
653,1768,1668840,6212,1668840
653,1768,1668840,6212,1668840
654,1772,1669160,6212,1669160
655,1776,1670160,6212,1670160
655,1776,1670710,6212,1670710
655,1776,1671710,6212,1671710
655,1776,1672520,6212,1672520
655,1776,1673330,6212,1673330
656,1780,1674330,6212,1674330
656,1780,1675330,6212,1675330
657,1784,1676330,6212,1676330
658,1788,1677330,6212,1677330
658,1788,1678140,6212,1678140
658,1788,1678140,6212,1678140
658,1788,1679140,6212,1679140
659,1792,1680140,6212,1680140
659,1792,1681140,6212,1681140
659,1792,1682140,6212,1682140
659,1792,1683140,6212,1683140
660,1796,1683950,6212,1683950
660,1796,1683950,6212,1683950
660,1796,1684950,6212,1684950
661,1800,1685950,6212,1685950
661,1800,1686950,6212,1686950
661,1800,1687760,6212,1687760
662,1804,1689760,6212,1689760
662,1804,1690760,6212,1690760
662,1804,1690760,6212,1690760
662,1804,1691760,6212,1691760
662,1804,1692760,6212,1692760
663,1812,1693760,6212,1693760
663,1812,1694760,6212,1694760
663,1812,1695760,6212,1695760
663,1812,1696230,6212,1696230
663,1812,1696700,6212,1696700
663,1812,1697700,6212,1697700
663,1812,1699700,6212,1699700
663,1812,1700700,6212,1700700
663,1812,1701700,6212,1701700
663,1812,1702700,6212,1702700
663,1812,1703510,6212,1703510
664,1820,1703730,6212,1703730
664,1820,1704730,6212,1704730
665,1828,1705730,6212,1705730
665,1828,1705890,6212,1705890
665,1828,1706890,6212,1706890
665,1828,1707890,6212,1707890
665,1828,1708360,6212,1708360
665,1828,1708360,6212,1708360
666,1836,1710360,6212,1710360
666,1836,1711360,6212,1711360
666,1836,1712360,6212,1712360
666,1836,1712830,6212,1712830
666,1836,1713830,6212,1713830
666,1836,1714480,6212,1714480
666,1836,1715480,6212,1715480
667,1844,1716480,6212,1716480
667,1844,1717290,6212,1717290
667,1844,1717640,6212,1717640
667,1844,1718290,6212,1718290
667,1844,1718760,6212,1718760
667,1844,1719760,6212,1719760
667,1844,1720760,6212,1720760
