ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,3895340,6212,3911340
1213,6212,3895340,6212,3911340
1213,6212,3895710,6212,3911710
1213,6212,3896710,6212,3912710
1213,6212,3896710,6212,3912710
1213,6212,3896710,6212,3912710
1213,6212,3897710,6212,3913710
1213,6212,3898710,6212,3914710
1213,6212,3899520,6212,3915520
1213,6212,3900520,6212,3916520
1213,6212,3901520,6212,3917520
1213,6212,3901990,6212,3917990
1213,6212,3902460,6212,3918460
1213,6212,3903270,6212,3919270
1213,6212,3904270,6212,3920270
1213,6212,3905270,6212,3921270
1213,6212,3906270,6212,3922270
1213,6212,3907270,6212,3923270
1213,6212,3907270,6212,3923270
1213,6212,3908270,6212,3924270
1213,6212,3909270,6212,3925270
1213,6212,3910270,6212,3926270
1213,6212,3910270,6212,3926270
1213,6212,3911080,6212,3927080
1213,6212,3913080,6212,3929080
1213,6212,3913080,6212,3929080
1213,6212,3913080,6212,3929080
1213,6212,3914080,6212,3930080
1213,6212,3915080,6212,3931080
1213,6212,3916080,6212,3932080
1213,6212,3916730,6212,3932730
1213,6212,3916780,6212,3932780
1213,6212,3917240,6212,3933240
1213,6212,3917470,6212,3933470
1213,6212,3917470,6212,3933470
1213,6212,3918470,6212,3934470
1213,6212,3919280,6212,3935280
1213,6212,3919750,6212,3935750
1213,6212,3919750,6212,3935750
1213,6212,3920750,6212,3936750
1213,6212,3921560,6212,3937560
1213,6212,3922560,6212,3938560
1213,6212,3923030,6212,3939030
1213,6212,3923840,6212,3939840
1213,6212,3924650,6212,3940650
1213,6212,3924970,6212,3940970
1213,6212,3925620,6212,3941620
1213,6212,3926620,6212,3942620
1213,6212,3927620,6212,3943620
1213,6212,3928090,6212,3944090
1213,6212,3929090,6212,3945090
1213,6212,3929900,6212,3945900
1213,6212,3930490,6212,3946490
1213,6212,3930490,6212,3946490
1213,6212,3930950,6212,3946950
1213,6212,3931950,6212,3947950
1213,6212,3932410,6212,3948410
1213,6212,3932570,6212,3948570
1213,6212,3933040,6212,3949040
1213,6212,3934040,6212,3950040
1213,6212,3934690,6212,3950690
1213,6212,3934690,6212,3958690
1213,6212,3935160,6212,3959160
1213,6212,3935970,6212,3959970
1213,6212,3936290,6212,3960290
1213,6212,3936880,6212,3960880
1213,6212,3937530,6212,3961530
1213,6212,3938000,6212,3962000
1213,6212,3938470,6212,3962470
1213,6212,3939470,6212,3963470
1213,6212,3940280,6212,3964280
1213,6212,3941280,6212,3965280
1213,6212,3942280,6212,3966280
1213,6212,3943280,6212,3967280
1213,6212,3944280,6212,3968280
1213,6212,3944750,6212,3968750
1213,6212,3944750,6212,3968750
1213,6212,3945750,6212,3969750
1213,6212,3945750,6212,3969750
1213,6212,3946220,6212,3970220
1213,6212,3947030,6212,3971030
1213,6212,3947840,6212,3971840
1213,6212,3948840,6212,3972840
1213,6212,3949650,6212,3973650
1213,6212,3950650,6212,3974650
1213,6212,3951650,6212,3975650
1213,6212,3952460,6212,3976460
1213,6212,3952920,6212,3976920
1213,6212,3953920,6212,3977920
1213,6212,3954920,6212,3978920
1213,6212,3954920,6212,3978920
1213,6212,3954920,6212,3978920
1213,6212,3955400,6212,3979400
1213,6212,3956400,6212,3980400
1213,6212,3956870,6212,3980870
1213,6212,3957340,6212,3981340
1213,6212,3958150,6212,3982150
1213,6212,3958960,6212,3982960
1213,6212,3959960,6212,3983960
1213,6212,3959960,6212,3983960
1213,6212,3960430,6212,3984430
1213,6212,3960430,6212,3984430
1213,6212,3961430,6212,3985430
1213,6212,3962430,6212,3986430
1213,6212,3963240,6212,3987240
1213,6212,3964240,6212,3988240
1213,6212,3965050,6212,3989050
1213,6212,3965860,6212,3989860
1213,6212,3966670,6212,3990670
1213,6212,3966670,6212,3990670
1213,6212,3966670,6212,3990670
1213,6212,3967140,6212,3991140
1213,6212,3968140,6212,3992140
1213,6212,3969140,6212,3993140
1213,6212,3969140,6212,3993140
1213,6212,3970140,6212,3994140
1213,6212,3970950,6212,3994950
1213,6212,3971950,6212,3995950
1213,6212,3971950,6212,3995950
1213,6212,3972950,6212,3996950
1213,6212,3972950,6212,3996950
1213,6212,3973420,6212,3997420
1213,6212,3974420,6212,3998420
1213,6212,3975420,6212,3999420
1213,6212,3976420,6212,4000420
1213,6212,3977230,6212,4001230
1213,6212,3978230,6212,4002230
1213,6212,3979040,6212,4003040
1213,6212,3979040,6212,4003040
1213,6212,3979040,6212,4003040
1213,6212,3979040,6212,4003040
1213,6212,3979850,6212,4003850
1213,6212,3980850,6212,4004850
1213,6212,3981850,6212,4005850
1213,6212,3982320,6212,4006320
1213,6212,3983320,6212,4007320
1213,6212,3984130,6212,4008130
1213,6212,3985130,6212,4009130
1213,6212,3985940,6212,4009940
1213,6212,3986940,6212,4010940
1213,6212,3987530,6212,4011530
1213,6212,3988530,6212,4012530
1213,6212,3989530,6212,4013530
1213,6212,3990000,6212,4014000
1213,6212,3990000,6212,4014000
1213,6212,3990810,6212,4014810
1213,6212,3991810,6212,4015810
1213,6212,3991810,6212,4015810
1213,6212,3992620,6212,4016620
1213,6212,3992620,6212,4016620
1213,6212,3993620,6212,4017620
1213,6212,3994090,6212,4018090
1213,6212,3994900,6212,4018900
1213,6212,3994900,6212,4018900
1213,6212,3994900,6212,4018900
1213,6212,3995250,6212,4019250
1213,6212,3995410,6212,4019410
1213,6212,3996410,6212,4020410
1213,6212,3997410,6212,4021410
1213,6212,3998410,6212,4022410
1213,6212,3998880,6212,4022880
1213,6212,3999350,6212,4023350
1213,6212,4000350,6212,4024350
1213,6212,4001350,6212,4025350
1213,6212,4001680,6212,4025680
1213,6212,4002140,6212,4026140
1213,6212,4002460,6212,4026460
1213,6212,4003270,6212,4027270
1213,6212,4004080,6212,4028080
1213,6212,4004550,6212,4028550
1213,6212,4005020,6212,4029020
1213,6212,4006020,6212,4030020
1213,6212,4006490,6212,4030490
1213,6212,4007490,6212,4031490
1213,6212,4008080,6212,4032080
1213,6212,4009080,6212,4033080
1213,6212,4010080,6212,4034080
1213,6212,4011080,6212,4035080
1213,6212,4011540,6212,4035540
1213,6212,4011540,6212,4035540
1213,6212,4011540,6212,4035540
1213,6212,4012540,6212,4036540
1213,6212,4013540,6212,4037540
1213,6212,4014010,6212,4038010
1213,6212,4015010,6212,4039010
1213,6212,4015820,6212,4039820
1213,6212,4016820,6212,4040820
1213,6212,4017820,6212,4041820
1213,6212,4018290,6212,4042290
1213,6212,4019100,6212,4043100
1213,6212,4020100,6212,4044100
1213,6212,4022100,6212,4046100
1213,6212,4030100,6212,4054100
1213,6212,4031100,6212,4055100
1213,6212,4031570,6212,4055570
1213,6212,4032040,6212,4056040
1213,6212,4033040,6212,4057040
1213,6212,4033850,6212,4057850
1213,6212,4034850,6212,4058850
1213,6212,4035170,6212,4059170
1213,6212,4036170,6212,4060170
1213,6212,4037170,6212,4061170
1213,6212,4038170,6212,4062170
1213,6212,4039170,6212,4063170
1213,6212,4040170,6212,4064170
1213,6212,4040630,6212,4064630
1213,6212,4041630,6212,4065630
1213,6212,4042630,6212,4066630
1213,6212,4043440,6212,4067440
1213,6212,4044440,6212,4068440
1213,6212,4044670,6212,4068670
1213,6212,4044670,6212,4068670
1213,6212,4045670,6212,4069670
1213,6212,4046670,6212,4070670
1213,6212,4047140,6212,4071140
1213,6212,4047460,6212,4071460
1213,6212,4047460,6212,4071460
1213,6212,4047920,6212,4071920
1213,6212,4048510,6212,4072510
1213,6212,4049510,6212,4073510
1213,6212,4050510,6212,4074510
1213,6212,4051510,6212,4075510
1213,6212,4052320,6212,4076320
1213,6212,4052970,6212,4076970
1213,6212,4053780,6212,4077780
1213,6212,4054240,6212,4078240
1213,6212,4055050,6212,4079050
1213,6212,4056050,6212,4080050
1213,6212,4056860,6212,4080860
1213,6212,4057670,6212,4081670
1213,6212,4058140,6212,4082140
1213,6212,4058790,6212,4082790
1213,6212,4059790,6212,4083790
1213,6212,4060790,6212,4084790
1213,6212,4060790,6212,4084790
1213,6212,4061440,6212,4085440
1213,6212,4061910,6212,4085910
1213,6212,4062910,6212,4086910
1213,6212,4063720,6212,4087720
1213,6212,4064040,6212,4088040
1213,6212,4064360,6212,4088360
1213,6212,4065360,6212,4089360
1213,6212,4066170,6212,4090170
1213,6212,4066640,6212,4090640
1213,6212,4067640,6212,4091640
1213,6212,4067640,6212,4091640
1213,6212,4068640,6212,4092640
1213,6212,4069450,6212,4093450
1213,6212,4069920,6212,4093920
1213,6212,4069920,6212,4093920
1213,6212,4070920,6212,4094920
1213,6212,4071920,6212,4095920
1213,6212,4072510,6212,4096510
1213,6212,4073320,6212,4097320
1213,6212,4074320,6212,4098320
1213,6212,4075320,6212,4099320
1213,6212,4076320,6212,4100320
1213,6212,4077130,6212,4101130
1213,6212,4077290,6212,4101290
1213,6212,4078290,6212,4102290
1213,6212,4078840,6212,4102840
1213,6212,4078950,6212,4102950
1213,6212,4078950,6212,4102950
1213,6212,4079760,6212,4103760
1213,6212,4079760,6212,4103760
1213,6212,4080570,6212,4104570
1213,6212,4081570,6212,4105570
1213,6212,4082380,6212,4106380
1213,6212,4082540,6212,4106540
1213,6212,4083540,6212,4107540
1213,6212,4084010,6212,4108010
1213,6212,4085010,6212,4109010
1213,6212,4086010,6212,4110010
1213,6212,4086480,6212,4110480
1213,6212,4086710,6212,4110710
1213,6212,4087080,6212,4111080
1213,6212,4088080,6212,4112080
1213,6212,4088550,6212,4112550
1213,6212,4089550,6212,4113550
1213,6212,4090360,6212,4114360
1213,6212,4091360,6212,4115360
1213,6212,4092360,6212,4116360
1213,6212,4093170,6212,4117170
1213,6212,4093980,6212,4117980
1213,6212,4094790,6212,4118790
1213,6212,4095260,6212,4119260
1213,6212,4095260,6212,4119260
1213,6212,4095730,6212,4119730
1213,6212,4096730,6212,4120730
1213,6212,4097200,6212,4121200
1213,6212,4098200,6212,4122200
1213,6212,4098660,6212,4122660
1213,6212,4098980,6212,4122980
1213,6212,4099450,6212,4123450
1213,6212,4099450,6212,4123450
1213,6212,4099450,6212,4123450
1213,6212,4099920,6212,4123920
1213,6212,4100920,6212,4124920
1213,6212,4101730,6212,4125730
1213,6212,4102730,6212,4126730
1213,6212,4103730,6212,4127730
1213,6212,4104050,6212,4128050
1213,6212,4105050,6212,4129050
1213,6212,4106050,6212,4130050
1213,6212,4107050,6212,4131050
1213,6212,4108050,6212,4132050
1213,6212,4108860,6212,4132860
1213,6212,4108860,6212,4132860
1213,6212,4109090,6212,4133090
1213,6212,4109410,6212,4133410
1213,6212,4110220,6212,4134220
1213,6212,4111220,6212,4135220
1213,6212,4112220,6212,4136220
1213,6212,4112680,6212,4136680
1213,6212,4112840,6212,4136840
1213,6212,4113650,6212,4137650
1213,6212,4113880,6212,4137880
1213,6212,4114880,6212,4138880
1213,6212,4115350,6212,4139350
1213,6212,4116350,6212,4140350
1213,6212,4117350,6212,4141350
1213,6212,4118350,6212,4142350
1213,6212,4119350,6212,4143350
1213,6212,4119580,6212,4143580
1213,6212,4120170,6212,4144170
1213,6212,4120640,6212,4144640
1213,6212,4120640,6212,4144640
1213,6212,4121450,6212,4145450
1213,6212,4122450,6212,4146450
1213,6212,4123260,6212,4147260
1213,6212,4124260,6212,4148260
1213,6212,4125070,6212,4149070
1213,6212,4125880,6212,4149880
1213,6212,4126690,6212,4150690
1213,6212,4127690,6212,4151690
1213,6212,4128690,6212,4152690
1213,6212,4129340,6212,4153340
1213,6212,4130340,6212,4154340
1213,6212,4131340,6212,4155340
1213,6212,4132150,6212,4156150
1213,6212,4132960,6212,4156960
1213,6212,4133430,6212,4157430
1213,6212,4134240,6212,4158240
1213,6212,4135050,6212,4159050
1213,6212,4135520,6212,4159520
1213,6212,4135980,6212,4159980
1213,6212,4136350,6212,4160350
1213,6212,4136350,6212,4160350
1213,6212,4137350,6212,4161350
1213,6212,4138350,6212,4162350
1213,6212,4138350,6212,4162350
1213,6212,4138820,6212,4162820
1213,6212,4139050,6212,4163050
1213,6212,4139860,6212,4163860
1213,6212,4140860,6212,4164860
1213,6212,4141330,6212,4165330
1213,6212,4142330,6212,4166330
1213,6212,4143140,6212,4167140
1213,6212,4144140,6212,4168140
1213,6212,4145140,6212,4169140
1213,6212,4145460,6212,4169460
1213,6212,4145930,6212,4169930
1213,6212,4146930,6212,4170930
1213,6212,4147300,6212,4171300
1213,6212,4148110,6212,4172110
1213,6212,4148110,6212,4172110
1213,6212,4148160,6212,4172160
1213,6212,4149160,6212,4173160
1213,6212,4150160,6212,4174160
1213,6212,4151160,6212,4175160
1213,6212,4151750,6212,4175750
1213,6212,4152750,6212,4176750
1213,6212,4153750,6212,4177750
1213,6212,4153750,6212,4177750
1213,6212,4154750,6212,4178750
1213,6212,4155750,6212,4179750
1213,6212,4156210,6212,4180210
1213,6212,4157210,6212,4181210
1213,6212,4158020,6212,4182020
1213,6212,4159020,6212,4183020
1213,6212,4159490,6212,4183490
1213,6212,4160300,6212,4184300
1213,6212,4160520,6212,4184520
1213,6212,4160520,6212,4184520
1213,6212,4160990,6212,4184990
1213,6212,4160990,6212,4184990
1213,6212,4161800,6212,4185800
1213,6212,4162270,6212,4186270
1213,6212,4163270,6212,4187270
1213,6212,4164080,6212,4188080
1213,6212,4164550,6212,4188550
1213,6212,4164870,6212,4188870
1213,6212,4165870,6212,4189870
1213,6212,4166100,6212,4190100
1213,6212,4166420,6212,4190420
1213,6212,4166740,6212,4190740
1213,6212,4167740,6212,4191740
1213,6212,4168550,6212,4192550
1213,6212,4169550,6212,4193550
1213,6212,4170550,6212,4194550
1213,6212,4171360,6212,4195360
1213,6212,4172360,6212,4196360
1213,6212,4173360,6212,4197360
1213,6212,4173830,6212,4197830
1213,6212,4174830,6212,4198830
1213,6212,4174830,6212,4198830
1213,6212,4175830,6212,4199830
1213,6212,4176830,6212,4200830
1213,6212,4177300,6212,4201300
1213,6212,4178300,6212,4202300
1213,6212,4178530,6212,4202530
1213,6212,4179340,6212,4203340
1213,6212,4180340,6212,4204340
1213,6212,4180990,6212,4204990
1213,6212,4181800,6212,4205800
1213,6212,4182800,6212,4206800
1213,6212,4183120,6212,4207120
1213,6212,4184120,6212,4208120
1213,6212,4184340,6212,4208340
1213,6212,4185150,6212,4209150
1213,6212,4185800,6212,4209800
1213,6212,4185800,6212,4209800
1213,6212,4186610,6212,4210610
1213,6212,4187610,6212,4211610
1213,6212,4188200,6212,4212200
1213,6212,4188670,6212,4212670
1213,6212,4189670,6212,4213670
1213,6212,4189670,6212,4213670
1213,6212,4189890,6212,4213890
1213,6212,4190890,6212,4214890
1213,6212,4191890,6212,4215890
1213,6212,4192360,6212,4216360
1213,6212,4193360,6212,4217360
1213,6212,4194360,6212,4218360
1213,6212,4194360,6212,4218360
1213,6212,4195170,6212,4219170
1213,6212,4196170,6212,4220170
1213,6212,4197170,6212,4221170
1213,6212,4198170,6212,4222170
1213,6212,4198980,6212,4222980
1213,6212,4199450,6212,4223450
1213,6212,4199910,6212,4223910
1213,6212,4200230,6212,4224230
1213,6212,4201230,6212,4225230
1213,6212,4202230,6212,4226230
1213,6212,4202230,6212,4226230
1213,6212,4202690,6212,4226690
1213,6212,4203160,6212,4227160
1213,6212,4203810,6212,4227810
1213,6212,4204280,6212,4228280
1213,6212,4204650,6212,4228650
1213,6212,4205120,6212,4229120
1213,6212,4205590,6212,4229590
1213,6212,4206400,6212,4230400
1213,6212,4207050,6212,4231050
1213,6212,4208050,6212,4232050
1213,6212,4208860,6212,4232860
1213,6212,4208860,6212,4232860
1213,6212,4208860,6212,4232860
1213,6212,4209860,6212,4233860
1213,6212,4210860,6212,4234860
1213,6212,4211670,6212,4235670
1213,6212,4212480,6212,4236480
1213,6212,4212710,6212,4236710
1213,6212,4213300,6212,4237300
1213,6212,4213770,6212,4237770
1213,6212,4214240,6212,4238240
1213,6212,4214240,6212,4238240
1213,6212,4215240,6212,4239240
1213,6212,4216050,6212,4240050
1213,6212,4217050,6212,4241050
1213,6212,4217860,6212,4241860
1213,6212,4217860,6212,4241860
1213,6212,4218320,6212,4242320
1213,6212,4219320,6212,4243320
1213,6212,4219800,6212,4243800
1213,6212,4220800,6212,4244800
1213,6212,4221270,6212,4245270
1213,6212,4222080,6212,4246080
1213,6212,4222310,6212,4246310
1213,6212,4222540,6212,4246540
1213,6212,4223540,6212,4247540
1213,6212,4224010,6212,4248010
1213,6212,4224010,6212,4248010
1213,6212,4224010,6212,4248010
1213,6212,4225010,6212,4249010
1213,6212,4225820,6212,4249820
1213,6212,4226820,6212,4250820
1213,6212,4226820,6212,4250820
1213,6212,4226820,6212,4250820
1213,6212,4227290,6212,4251290
1213,6212,4227610,6212,4251610
1213,6212,4228080,6212,4252080
1213,6212,4232080,6212,4256080
1213,6212,4232730,6212,4256730
1213,6212,4233320,6212,4257320
1213,6212,4233780,6212,4257780
1213,6212,4234780,6212,4258780
1213,6212,4235430,6212,4259430
1213,6212,4236430,6212,4260430
1213,6212,4237240,6212,4261240
1213,6212,4238240,6212,4262240
1213,6212,4239050,6212,4263050
1213,6212,4239860,6212,4263860
1213,6212,4240090,6212,4264090
1213,6212,4241090,6212,4265090
1213,6212,4241560,6212,4265560
1213,6212,4242370,6212,4266370
1213,6212,4243370,6212,4267370
1213,6212,4244370,6212,4268370
1213,6212,4245370,6212,4269370
1213,6212,4246180,6212,4270180
1213,6212,4246990,6212,4270990
1213,6212,4247640,6212,4271640
1213,6212,4247640,6212,4271640
1213,6212,4248450,6212,4272450
1213,6212,4249450,6212,4273450
1213,6212,4250000,6212,4274000
1213,6212,4250470,6212,4274470
1213,6212,4251280,6212,4275280
1213,6212,4252280,6212,4276280
1213,6212,4253280,6212,4277280
1213,6212,4253750,6212,4277750
1213,6212,4254750,6212,4278750
1213,6212,4255750,6212,4279750
1213,6212,4256750,6212,4280750
1213,6212,4257750,6212,4281750
1213,6212,4257970,6212,4281970
1213,6212,4258970,6212,4282970
1213,6212,4259970,6212,4283970
1213,6212,4259970,6212,4283970
1213,6212,4260970,6212,4284970
1213,6212,4261440,6212,4285440
1213,6212,4261910,6212,4285910
1213,6212,4262910,6212,4286910
1213,6212,4263720,6212,4287720
1213,6212,4263950,6212,4287950
1213,6212,4264950,6212,4288950
1213,6212,4265270,6212,4289270
1213,6212,4265500,6212,4289500
1213,6212,4266500,6212,4290500
1213,6212,4266820,6212,4290820
1213,6212,4267820,6212,4291820
1213,6212,4268820,6212,4292820
1213,6212,4269820,6212,4293820
1213,6212,4270630,6212,4294630
1213,6212,4271630,6212,4295630
1213,6212,4272440,6212,4296440
1213,6212,4273440,6212,4297440
1213,6212,4273440,6212,4297440
1213,6212,4274440,6212,4298440
1213,6212,4274660,6212,4298660
1213,6212,4275470,6212,4299470
1213,6212,4276470,6212,4300470
1213,6212,4276940,6212,4300940
1213,6212,4277410,6212,4301410
1213,6212,4277570,6212,4301570
1213,6212,4278570,6212,4302570
1213,6212,4279380,6212,4303380
1213,6212,4280380,6212,4304380
1213,6212,4280610,6212,4304610
1213,6212,4281420,6212,4305420
1213,6212,4281640,6212,4305640
1213,6212,4281690,6212,4305690
1213,6212,4282500,6212,4306500
1213,6212,4283500,6212,4307500
1213,6212,4284150,6212,4308150
1213,6212,4284150,6212,4308150
1213,6212,4285150,6212,4309150
1213,6212,4285960,6212,4309960
1213,6212,4286960,6212,4310960
1213,6212,4287430,6212,4311430
1213,6212,4287430,6212,4311430
1213,6212,4288430,6212,4312430
1213,6212,4288890,6212,4312890
1213,6212,4289890,6212,4313890
1213,6212,4290890,6212,4314890
1213,6212,4291050,6212,4315050
1213,6212,4292050,6212,4316050
1213,6212,4292100,6212,4316100
1213,6212,4292100,6212,4316100
1213,6212,4293100,6212,4317100
1213,6212,4293560,6212,4317560
1213,6212,4294030,6212,4318030
1213,6212,4294840,6212,4318840
1213,6212,4295310,6212,4319310
1213,6212,4296310,6212,4320310
1213,6212,4297310,6212,4321310
1213,6212,4298310,6212,4322310
1213,6212,4299310,6212,4323310
1213,6212,4300310,6212,4324310
1213,6212,4301310,6212,4325310
1213,6212,4301310,6212,4325310
1213,6212,4302310,6212,4326310
1213,6212,4302780,6212,4326780
1213,6212,4303430,6212,4327430
1213,6212,4304240,6212,4328240
1213,6212,4305240,6212,4329240
1213,6212,4306240,6212,4330240
1213,6212,4306240,6212,4330240
1213,6212,4307240,6212,4331240
1213,6212,4307240,6212,4331240
1213,6212,4307710,6212,4331710
1213,6212,4308710,6212,4332710
1213,6212,4309520,6212,4333520
1213,6212,4310330,6212,4334330
1213,6212,4311330,6212,4335330
1213,6212,4312330,6212,4336330
1213,6212,4312800,6212,4336800
1213,6212,4312800,6212,4336800
1213,6212,4313610,6212,4337610
1213,6212,4314420,6212,4338420
1213,6212,4314640,6212,4338640
1213,6212,4315640,6212,4339640
1213,6212,4316110,6212,4340110
1213,6212,4317110,6212,4341110
1213,6212,4318110,6212,4342110
1213,6212,4318920,6212,4342920
1213,6212,4319390,6212,4343390
1213,6212,4319850,6212,4343850
1213,6212,4320850,6212,4344850
1213,6212,4321500,6212,4345500
1213,6212,4321500,6212,4345500
1213,6212,4321970,6212,4345970
1213,6212,4322200,6212,4346200
1213,6212,4323200,6212,4347200
1213,6212,4324010,6212,4348010
1213,6212,4324170,6212,4348170
1213,6212,4325170,6212,4349170
1213,6212,4326170,6212,4350170
1213,6212,4326170,6212,4350170
1213,6212,4326980,6212,4350980
1213,6212,4327300,6212,4351300
1213,6212,4328300,6212,4352300
1213,6212,4329300,6212,4353300
1213,6212,4329520,6212,4353520
1213,6212,4329520,6212,4353520
1213,6212,4330520,6212,4354520
1213,6212,4331520,6212,4355520
1213,6212,4331990,6212,4355990
1213,6212,4332990,6212,4356990
1213,6212,4332990,6212,4356990
1213,6212,4333800,6212,4357800
1213,6212,4334800,6212,4358800
1213,6212,4335800,6212,4359800
1213,6212,4336270,6212,4360270
1213,6212,4336270,6212,4360270
1213,6212,4336270,6212,4360270
1213,6212,4337270,6212,4361270
1213,6212,4337270,6212,4361270
1213,6212,4338080,6212,4362080
1213,6212,4339080,6212,4363080
1213,6212,4339080,6212,4363080
1213,6212,4340080,6212,4364080
1213,6212,4341080,6212,4365080
1213,6212,4341400,6212,4365400
1213,6212,4342210,6212,4366210
1213,6212,4343210,6212,4367210
1213,6212,4344210,6212,4368210
1213,6212,4345210,6212,4369210
1213,6212,4345210,6212,4369210
1213,6212,4346210,6212,4370210
1213,6212,4346210,6212,4370210
1213,6212,4347210,6212,4371210
1213,6212,4347680,6212,4371680
1213,6212,4347680,6212,4371680
1213,6212,4348680,6212,4372680
1213,6212,4349680,6212,4373680
1213,6212,4350150,6212,4374150
1213,6212,4350620,6212,4374620
1213,6212,4351620,6212,4375620
1213,6212,4351940,6212,4375940
1213,6212,4352940,6212,4376940
1213,6212,4353410,6212,4377410
1213,6212,4354220,6212,4378220
1213,6212,4354220,6212,4378220
1213,6212,4354540,6212,4378540
1213,6212,4354540,6212,4378540
1213,6212,4354860,6212,4378860
1213,6212,4355670,6212,4379670
1213,6212,4356670,6212,4380670
1213,6212,4357480,6212,4381480
1213,6212,4358480,6212,4382480
1213,6212,4358640,6212,4382640
1213,6212,4358870,6212,4382870
1213,6212,4359520,6212,4383520
1213,6212,4359840,6212,4383840
1213,6212,4360650,6212,4384650
1213,6212,4361120,6212,4385120
1213,6212,4361120,6212,4385120
1213,6212,4361930,6212,4385930
1213,6212,4362930,6212,4386930
1213,6212,4363250,6212,4387250
1213,6212,4363300,6212,4387300
1213,6212,4364300,6212,4388300
1213,6212,4364770,6212,4388770
1213,6212,4365580,6212,4389580
1213,6212,4366580,6212,4390580
1213,6212,4367050,6212,4391050
1213,6212,4367370,6212,4391370
1213,6212,4368370,6212,4392370
1213,6212,4369370,6212,4393370
1213,6212,4370020,6212,4394020
1213,6212,4370020,6212,4394020
1213,6212,4371020,6212,4395020
1213,6212,4371490,6212,4395490
1213,6212,4371490,6212,4395490
1213,6212,4371490,6212,4395490
1213,6212,4372490,6212,4396490
1213,6212,4372950,6212,4396950
1213,6212,4372950,6212,4396950
1213,6212,4373760,6212,4397760
1213,6212,4373760,6212,4397760
1213,6212,4374570,6212,4398570
1213,6212,4375570,6212,4399570
1213,6212,4376570,6212,4400570
1213,6212,4377380,6212,4401380
1213,6212,4377380,6212,4401380
1213,6212,4378030,6212,4402030
1213,6212,4378030,6212,4402030
1213,6212,4379030,6212,4403030
1213,6212,4380030,6212,4404030
1213,6212,4381030,6212,4405030
1213,6212,4382030,6212,4406030
1213,6212,4382030,6212,4406030
1213,6212,4382680,6212,4406680
1213,6212,4383330,6212,4407330
1213,6212,4383980,6212,4407980
1213,6212,4384450,6212,4408450
1213,6212,4385450,6212,4409450
1213,6212,4386260,6212,4410260
1213,6212,4387070,6212,4411070
1213,6212,4388070,6212,4412070
1213,6212,4389070,6212,4413070
1213,6212,4389720,6212,4413720
1213,6212,4390370,6212,4414370
1213,6212,4390370,6212,4414370
1213,6212,4391180,6212,4415180
1213,6212,4391830,6212,4415830
1213,6212,4392830,6212,4416830
1213,6212,4393640,6212,4417640
1213,6212,4393870,6212,4417870
1213,6212,4394330,6212,4418330
1213,6212,4394920,6212,4418920
1213,6212,4395730,6212,4419730
1213,6212,4396730,6212,4420730
1213,6212,4397540,6212,4421540
1213,6212,4398010,6212,4422010
1213,6212,4398820,6212,4422820
1213,6212,4398820,6212,4422820
1213,6212,4398820,6212,4422820
1213,6212,4399820,6212,4423820
1213,6212,4400820,6212,4424820
1213,6212,4401820,6212,4425820
1213,6212,4402630,6212,4426630
1213,6212,4402950,6212,4426950
1213,6212,4403420,6212,4427420
1213,6212,4404420,6212,4428420
1213,6212,4405230,6212,4429230
1213,6212,4405230,6212,4437230
1213,6212,4405230,6212,4437230
1213,6212,4405230,6212,4437230
1213,6212,4405700,6212,4437700
1213,6212,4406070,6212,4438070
1213,6212,4406390,6212,4438390
1213,6212,4406710,6212,4438710
1213,6212,4406710,6212,4438710
1213,6212,4407710,6212,4439710
1213,6212,4407870,6212,4439870
1213,6212,4408870,6212,4440870
1213,6212,4409420,6212,4441420
1213,6212,4409420,6212,4441420
1213,6212,4410420,6212,4442420
1213,6212,4411230,6212,4443230
1213,6212,4412230,6212,4444230
1213,6212,4413230,6212,4445230
1213,6212,4414230,6212,4446230
1213,6212,4415230,6212,4447230
1213,6212,4415230,6212,4447230
1213,6212,4416230,6212,4448230
1213,6212,4416550,6212,4448550
1213,6212,4417360,6212,4449360
1213,6212,4418170,6212,4450170
1213,6212,4418170,6212,4450170
1213,6212,4418400,6212,4450400
1213,6212,4418870,6212,4450870
1213,6212,4419870,6212,4451870
1213,6212,4420330,6212,4452330
1213,6212,4421330,6212,4453330
1213,6212,4421330,6212,4453330
1213,6212,4421330,6212,4453330
1213,6212,4421800,6212,4453800
1213,6212,4422270,6212,4454270
1213,6212,4422500,6212,4454500
1213,6212,4423310,6212,4455310
1213,6212,4423310,6212,4455310
1213,6212,4423470,6212,4455470
1213,6212,4423940,6212,4455940
