ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
711809.13,15.72,3.46,596722.38,13.18
711773.66,15.73,3.46,596711.28,13.18
710773.66,15.71,3.44,595711.28,13.16
709756.24,15.71,3.45,594899.88,13.17
709565.18,15.71,3.45,594724.99,13.17
709340.91,15.71,3.45,594538.59,13.17
709149.85,15.71,3.44,594396.99,13.17
708925.58,15.71,3.44,594177.3,13.17
708734.52,15.71,3.44,593917.63,13.16
708510.25,15.71,3.44,593816.0,13.16
708510.25,15.71,3.44,593816.0,13.16
708510.25,15.71,3.44,593816.0,13.16
708394.3,15.7,3.44,593840.88,13.16
707978.97,15.7,3.44,593479.59,13.16
707978.97,15.7,3.44,593479.59,13.16
707787.91,15.7,3.44,593294.89,13.16
707563.64,15.7,3.43,593118.3,13.16
707814.19,15.71,3.44,593104.76,13.16
708010.23,15.71,3.45,593617.42,13.17
706992.81,15.72,3.45,592806.02,13.18
706992.81,15.72,3.45,592806.02,13.18
706801.75,15.72,3.45,592665.92,13.18
706577.48,15.72,3.45,592444.73,13.18
706386.42,15.71,3.45,592260.03,13.18
706162.14,15.71,3.45,592083.44,13.17
705780.54,15.71,3.44,591636.82,13.17
705589.48,15.71,3.44,591461.93,13.17
705174.15,15.7,3.44,591100.64,13.16
704883.84,15.7,3.43,590876.84,13.16
704988.3,15.7,3.44,591014.04,13.16
704988.3,15.7,3.44,591014.04,13.16
704797.25,15.7,3.44,590754.37,13.16
704797.25,15.7,3.44,590754.37,13.16
704797.25,15.7,3.44,590754.37,13.16
704572.97,15.7,3.44,590652.75,13.16
704381.92,15.7,3.44,590394.2,13.16
704157.64,15.7,3.43,590291.46,13.16
703966.58,15.7,3.43,590116.57,13.16
703742.31,15.7,3.43,589930.16,13.16
703551.25,15.7,3.43,589670.5,13.15
703326.98,15.69,3.43,589568.87,13.16
703135.92,15.69,3.43,589427.01,13.16
703135.92,15.69,3.43,589427.01,13.16
702911.65,15.69,3.43,589207.58,13.15
702720.59,15.69,3.43,589032.69,13.15
702503.07,15.69,3.42,588819.61,13.15
702720.4,15.69,3.43,589009.81,13.15
702437.94,15.7,3.44,588626.2,13.16
702437.94,15.7,3.44,588626.2,13.16
702056.33,15.69,3.43,588309.6,13.15
701944.37,15.7,3.43,588136.86,13.15
702178.31,15.7,3.44,588587.66,13.16
702178.31,15.7,3.44,588587.66,13.16
701987.25,15.7,3.44,588371.23,13.16
701695.78,15.7,3.43,588147.24,13.16
701504.72,15.7,3.43,587891.89,13.15
701862.06,15.7,3.44,588409.97,13.17
700844.64,15.71,3.44,587598.57,13.17
700844.64,15.71,3.44,587598.57,13.17
700620.36,15.71,3.44,587492.62,13.17
700268.62,15.7,3.44,587089.11,13.16
700077.56,15.7,3.44,586904.42,13.16
699853.29,15.7,3.43,586727.82,13.16
699853.29,15.7,3.43,586727.82,13.16
699853.29,15.7,3.43,586727.82,13.16
699662.23,15.7,3.43,586469.28,13.16
699879.56,15.71,3.44,586808.8,13.17
699580.82,15.7,3.43,586515.19,13.16
699260.82,15.69,3.43,586195.19,13.16
699069.77,15.69,3.43,585935.52,13.15
698845.49,15.69,3.43,585833.9,13.15
698430.16,15.69,3.42,585472.61,13.15
698239.11,15.69,3.42,585216.71,13.15
697857.5,15.68,3.42,584834.44,13.14
697633.23,15.68,3.42,584729.05,13.14
697883.77,15.69,3.42,584715.51,13.14
697724.97,15.68,3.42,584589.7,13.14
697309.64,15.68,3.42,584228.41,13.14
697085.36,15.68,3.42,584257.25,13.14
696703.76,15.67,3.41,583940.65,13.14
696701.51,15.68,3.41,583881.21,13.14
696542.7,15.67,3.41,583723.22,13.13
696647.16,15.68,3.41,583862.33,13.14
696644.92,15.68,3.42,583802.89,13.14
696609.45,15.68,3.42,583832.05,13.14
696418.39,15.68,3.42,583657.16,13.14
696194.12,15.68,3.42,583470.76,13.14
695895.38,15.67,3.41,583244.93,13.14
695704.32,15.67,3.41,582993.01,13.13
695480.05,15.67,3.41,582883.64,13.14
695288.99,15.67,3.41,582708.75,13.13
695064.72,15.67,3.41,582522.35,13.13
694873.66,15.67,3.4,582347.46,13.13
694838.2,15.67,3.41,582326.56,13.13
695088.74,15.68,3.41,582313.03,13.14
695053.28,15.68,3.42,582476.88,13.14
695051.03,15.68,3.42,582417.44,13.14
694826.75,15.68,3.42,582288.13,13.14
694544.29,15.69,3.43,581904.52,13.15
694432.33,15.69,3.43,582048.94,13.15
694199.41,15.69,3.42,581929.81,13.15
693991.74,15.69,3.42,581690.87,13.15
693989.49,15.69,3.42,581537.72,13.15
693989.49,15.69,3.42,581537.72,13.15
693880.69,15.69,3.42,581691.62,13.15
693656.41,15.69,3.42,581437.59,13.15
693656.41,15.69,3.42,581437.59,13.15
693906.96,15.69,3.43,581424.06,13.15
693624.5,15.7,3.44,580915.89,13.15
693400.22,15.7,3.43,580952.17,13.15
693400.22,15.7,3.43,580952.17,13.15
693288.26,15.7,3.43,581200.5,13.16
693080.59,15.7,3.43,580948.02,13.16
692889.54,15.7,3.43,580784.24,13.16
692665.26,15.7,3.43,580648.94,13.16
692663.02,15.7,3.43,580589.5,13.16
692627.55,15.7,3.44,580618.65,13.16
692436.49,15.7,3.44,580443.77,13.16
692401.03,15.7,3.44,580422.87,13.16
692209.97,15.7,3.44,580238.18,13.16
691985.7,15.7,3.44,580061.58,13.16
691985.7,15.7,3.44,580061.58,13.16
691985.7,15.7,3.44,580061.58,13.16
690968.27,15.71,3.44,579250.17,13.17
690966.03,15.71,3.44,579190.73,13.17
690741.75,15.71,3.44,579054.39,13.17
690550.69,15.71,3.44,578879.5,13.17
690515.23,15.71,3.44,578858.6,13.17
690324.17,15.71,3.44,578683.71,13.17
690288.71,15.71,3.44,578662.81,13.17
690097.65,15.71,3.44,578403.15,13.17
689873.38,15.71,3.44,578301.52,13.17
689682.32,15.71,3.44,578041.86,13.16
689682.32,15.71,3.44,578041.86,13.16
689646.85,15.71,3.44,578105.73,13.17
689231.52,15.71,3.44,577744.44,13.17
689040.46,15.71,3.44,577484.78,13.16
689040.46,15.71,3.44,577484.78,13.16
689144.93,15.71,3.45,577707.31,13.17
688953.87,15.71,3.44,577532.42,13.17
688729.6,15.71,3.44,577346.02,13.17
688538.54,15.71,3.44,577161.32,13.17
688538.54,15.71,3.44,577161.32,13.17
688697.22,15.71,3.45,577364.18,13.17
688506.16,15.71,3.45,577179.48,13.17
688281.89,15.71,3.45,577002.88,13.17
688419.57,15.72,3.45,576897.19,13.17
688524.04,15.72,3.46,577307.13,13.18
688332.98,15.72,3.46,577132.24,13.18
688297.52,15.72,3.46,577111.34,13.18
688297.52,15.72,3.46,577111.34,13.18
688106.46,15.72,3.46,576936.45,13.18
688070.99,15.72,3.46,576915.55,13.18
687879.94,15.72,3.46,576655.89,13.18
687655.66,15.72,3.46,576554.26,13.18
687431.39,15.72,3.45,576335.11,13.18
686413.97,15.73,3.46,575523.71,13.18
686189.69,15.72,3.46,575304.55,13.18
685890.95,15.72,3.45,575010.4,13.18
685890.95,15.72,3.45,575010.4,13.18
686580.02,15.74,3.47,574941.8,13.18
686396.28,15.73,3.47,574593.04,13.17
685378.86,15.74,3.48,573781.63,13.18
685195.12,15.74,3.48,574338.44,13.19
684500.7,15.74,3.47,573583.79,13.19
684276.42,15.74,3.47,573816.14,13.2
684545.18,15.75,3.48,573883.04,13.2
684550.25,15.75,3.48,573605.54,13.2
683532.83,15.76,3.49,572794.13,13.2
683349.09,15.75,3.49,572510.39,13.2
683190.43,15.75,3.49,572961.81,13.21
683053.38,15.76,3.49,572684.71,13.21
682845.72,15.75,3.49,572396.57,13.21
682563.26,15.76,3.5,571888.4,13.21
682561.01,15.76,3.5,571825.4,13.21
682525.54,15.77,3.5,572251.0,13.22
682413.58,15.77,3.5,572497.13,13.23
682205.91,15.77,3.5,572196.51,13.22
682014.86,15.77,3.5,572051.57,13.22
681790.58,15.76,3.5,571947.76,13.22
681652.89,15.76,3.5,571784.1,13.22
680671.71,15.77,3.5,571044.81,13.23
681129.27,15.78,3.52,571194.92,13.23
680747.67,15.77,3.51,570870.88,13.23
680747.67,15.77,3.51,570870.88,13.23
679730.25,15.78,3.52,570059.48,13.23
679735.32,15.78,3.52,569777.89,13.23
679551.58,15.78,3.52,569426.64,13.23
679556.64,15.79,3.52,569889.86,13.24
679257.9,15.78,3.52,569534.64,13.23
679145.94,15.78,3.52,569257.8,13.23
678938.28,15.78,3.52,568961.24,13.22
679261.39,15.79,3.52,569770.93,13.24
678243.97,15.79,3.53,568959.53,13.25
678348.43,15.8,3.53,569185.7,13.26
678003.2,15.79,3.53,568987.67,13.25
677780.57,15.79,3.52,568782.79,13.25
678049.33,15.8,3.53,568751.34,13.25
677865.59,15.8,3.53,568337.93,13.25
677713.21,15.8,3.53,568874.92,13.26
676695.79,15.8,3.54,568063.51,13.27
676367.05,15.8,3.53,567742.93,13.26
676365.85,15.8,3.54,567454.72,13.26
676021.13,15.8,3.54,567330.51,13.26
676280.01,15.81,3.54,567157.31,13.26
675262.59,15.81,3.55,566345.91,13.26
675227.12,15.82,3.55,566681.72,13.27
675495.88,15.83,3.56,566786.95,13.28
675500.95,15.83,3.56,566515.7,13.28
675506.02,15.83,3.57,566198.99,13.27
675322.28,15.83,3.57,566619.68,13.28
675210.31,15.83,3.57,566384.67,13.28
674830.38,15.83,3.56,566176.02,13.28
674622.71,15.82,3.56,565863.99,13.27
674431.66,15.82,3.56,566256.86,13.29
674207.38,15.82,3.56,566021.52,13.28
674207.38,15.82,3.56,566021.52,13.28
674664.95,15.84,3.57,566171.63,13.29
674366.21,15.83,3.57,565921.32,13.28
674182.47,15.83,3.56,565495.91,13.28
673165.05,15.84,3.57,564684.51,13.28
672981.31,15.83,3.57,564465.46,13.28
673239.17,15.84,3.58,564978.51,13.29
673127.21,15.84,3.58,564663.76,13.29
672919.54,15.84,3.58,564379.64,13.29
672686.62,15.84,3.57,564864.67,13.3
673102.8,15.85,3.58,564731.88,13.3
672878.52,15.85,3.58,565194.05,13.31
673147.28,15.86,3.59,565178.1,13.31
673152.35,15.86,3.6,564851.38,13.31
673157.42,15.86,3.6,564718.38,13.31
672973.68,15.86,3.6,565121.39,13.32
672820.11,15.86,3.6,564774.83,13.31
672446.44,15.85,3.59,564554.74,13.31
672106.13,15.85,3.58,564185.66,13.3
671994.17,15.85,3.58,563922.9,13.3
670976.75,15.85,3.59,563111.49,13.3
670683.79,15.85,3.58,562822.04,13.3
670476.13,15.85,3.58,562548.4,13.3
670285.07,15.85,3.58,562886.28,13.31
670060.8,15.84,3.58,562689.87,13.31
669043.38,15.85,3.59,561878.46,13.31
669848.39,15.87,3.61,561959.26,13.31
669664.65,15.87,3.61,561483.92,13.31
669480.91,15.87,3.6,561972.76,13.32
669297.17,15.87,3.6,561677.23,13.32
669185.21,15.87,3.6,561379.92,13.31
668977.54,15.87,3.6,561804.85,13.33
667960.12,15.87,3.61,560993.44,13.33
667957.87,15.88,3.61,560896.58,13.33
667733.6,15.88,3.61,560835.05,13.33
668191.17,15.89,3.63,560985.16,13.34
667527.98,15.89,3.62,560294.85,13.34
667320.32,15.89,3.62,560515.65,13.35
667129.26,15.89,3.62,560279.46,13.34
666801.68,15.88,3.62,560097.79,13.34
666997.72,15.89,3.62,560449.88,13.35
667266.48,15.9,3.63,560497.85,13.35
667524.35,15.91,3.64,560114.19,13.35
667142.74,15.9,3.63,560607.46,13.36
666990.36,15.9,3.63,560190.11,13.35
666009.18,15.91,3.64,559450.82,13.36
664991.75,15.91,3.65,558639.41,13.37
664801.74,15.91,3.65,558361.28,13.36
665106.3,15.92,3.66,559516.85,13.39
664868.84,15.92,3.65,560106.66,13.41
664868.84,15.92,3.65,560124.41,13.41
665397.18,15.93,3.67,559741.98,13.4
665665.93,15.94,3.68,559847.21,13.41
665535.19,15.94,3.68,559593.57,13.4
665793.06,15.95,3.69,559243.71,13.4
665640.68,15.95,3.69,559720.98,13.41
665125.94,15.94,3.68,559108.19,13.4
664935.93,15.94,3.68,558793.18,13.4
664645.61,15.93,3.67,558464.0,13.39
664274.01,15.93,3.66,558009.13,13.38
664325.77,15.93,3.67,558623.82,13.4
664128.79,15.93,3.67,558270.53,13.39
664128.79,15.93,3.67,558270.53,13.39
664125.61,15.93,3.67,557945.31,13.39
664125.61,15.93,3.67,557945.08,13.39
663144.42,15.94,3.68,557205.8,13.39
663360.33,15.95,3.68,557912.95,13.41
663629.09,15.96,3.69,557960.92,13.42
663445.35,15.96,3.69,557558.91,13.41
663261.61,15.96,3.69,557891.87,13.42
663077.87,15.96,3.69,557600.6,13.42
662697.93,15.95,3.68,557199.84,13.41
662697.93,15.95,3.68,557199.84,13.41
662697.93,15.95,3.68,557199.84,13.41
661697.93,15.93,3.66,556199.84,13.39
660962.97,15.93,3.66,555700.79,13.39
661560.47,15.94,3.68,555738.77,13.39
661560.47,15.94,3.68,555738.77,13.39
661414.36,15.94,3.68,555317.14,13.39
661126.32,15.94,3.68,556875.21,13.43
661126.32,15.94,3.68,556875.21,13.43
661384.19,15.95,3.69,556601.05,13.43
662025.26,15.97,3.71,556678.6,13.43
661825.55,15.97,3.71,556769.38,13.44
662283.11,15.99,3.72,556919.5,13.44
662099.38,15.98,3.72,556603.37,13.44
661081.95,15.99,3.73,555791.96,13.44
661081.95,15.99,3.73,555791.96,13.44
661081.95,15.99,3.73,555791.96,13.44
660898.21,15.99,3.73,555470.45,13.44
660714.47,15.99,3.72,555859.5,13.45
660602.51,15.99,3.73,555608.04,13.45
660394.85,15.99,3.72,555336.76,13.45
660203.79,15.99,3.72,555548.33,13.45
659979.51,15.99,3.72,555318.48,13.45
660064.53,16.0,3.73,555116.24,13.45
659880.79,16.0,3.73,554812.54,13.45
659697.05,16.0,3.73,555175.02,13.46
659773.9,16.0,3.74,554999.19,13.46
659773.9,16.0,3.74,554999.19,13.46
659566.23,16.0,3.74,554722.59,13.46
659375.18,16.0,3.73,554628.01,13.46
659150.9,16.0,3.73,554694.8,13.46
659419.66,16.01,3.74,554672.59,13.47
658402.24,16.01,3.75,553861.19,13.47
658218.5,16.01,3.75,553438.54,13.46
658223.57,16.02,3.75,553921.12,13.48
658115.95,16.01,3.75,553813.51,13.48
657932.21,16.01,3.75,553503.07,13.47
658148.99,16.02,3.76,553265.33,13.47
657941.32,16.02,3.76,553646.68,13.48
657525.99,16.02,3.75,553423.53,13.48
657611.01,16.03,3.76,553221.29,13.48
657611.01,16.03,3.76,553221.29,13.48
657458.63,16.03,3.76,553564.25,13.5
657268.61,16.03,3.76,553277.17,13.49
657147.59,16.03,3.76,553010.87,13.49
656865.13,16.04,3.77,552627.26,13.49
656671.63,16.04,3.77,553084.85,13.51
656678.56,16.04,3.78,552709.87,13.5
656414.91,16.04,3.77,552417.32,13.5
656491.76,16.04,3.78,552260.73,13.5
656494.14,16.04,3.78,552265.67,13.5
656615.22,16.05,3.78,552672.55,13.51
656865.77,16.06,3.79,552699.12,13.51
656641.49,16.05,3.79,552754.77,13.51
656910.25,16.07,3.8,552738.82,13.52
656726.51,16.06,3.8,552317.79,13.51
655709.09,16.07,3.81,551506.39,13.52
655525.35,16.07,3.81,551968.07,13.53
655143.74,16.06,3.8,551783.82,13.53
654985.09,16.06,3.8,551528.77,13.53
654848.04,16.06,3.8,551202.76,13.52
654848.04,16.06,3.8,551219.67,13.52
654640.37,16.06,3.8,551493.39,13.53
654900.68,16.07,3.81,551504.26,13.53
654855.46,16.07,3.81,551508.42,13.54
654572.99,16.08,3.82,551124.81,13.54
654461.03,16.08,3.82,550952.07,13.54
654253.37,16.08,3.82,551162.15,13.55
654251.12,16.09,3.82,551049.18,13.55
654026.84,16.08,3.82,550868.92,13.55
654484.41,16.1,3.83,551019.03,13.55
654300.67,16.1,3.83,550658.32,13.55
653933.19,16.1,3.83,550759.84,13.56
653955.64,16.1,3.83,550840.69,13.56
653843.68,16.1,3.83,550600.31,13.56
653636.01,16.1,3.83,550331.79,13.55
653636.01,16.1,3.83,550328.79,13.55
653220.68,16.09,3.83,550322.52,13.56
652849.08,16.09,3.82,550037.09,13.55
652691.59,16.08,3.82,549879.6,13.55
652960.34,16.09,3.83,549946.5,13.56
652776.6,16.09,3.83,549589.11,13.55
652975.82,16.1,3.84,549958.84,13.56
653145.9,16.11,3.84,549686.46,13.56
653008.85,16.11,3.84,549387.86,13.55
652801.19,16.11,3.84,550153.18,13.57
652692.38,16.11,3.84,550044.37,13.57
652501.32,16.1,3.84,549645.02,13.57
652586.34,16.11,3.85,549442.78,13.57
652362.07,16.11,3.85,549399.39,13.57
651674.96,16.11,3.85,548995.95,13.57
651672.71,16.12,3.85,549169.81,13.58
651448.43,16.11,3.85,548962.13,13.58
652045.93,16.13,3.87,549000.11,13.58
652190.93,16.14,3.87,548560.04,13.57
652007.19,16.14,3.87,549165.65,13.59
651687.19,16.13,3.87,548845.65,13.58
651391.49,16.13,3.87,548755.25,13.59
651183.82,16.13,3.86,548439.77,13.58
651002.52,16.13,3.86,548169.36,13.58
651097.23,16.13,3.87,548861.95,13.6
650754.28,16.13,3.86,548591.13,13.6
651472.97,16.15,3.88,548590.01,13.6
651093.04,16.14,3.87,548211.64,13.59
650909.3,16.14,3.87,548793.33,13.61
650909.3,16.14,3.87,548793.33,13.61
650756.92,16.14,3.87,548460.56,13.6
650458.18,16.13,3.87,548159.13,13.6
650268.16,16.13,3.87,547752.46,13.59
650319.92,16.14,3.87,547798.03,13.59
650122.94,16.14,3.87,548202.63,13.61
649930.96,16.13,3.87,547665.68,13.6
650138.53,16.14,3.88,548199.86,13.61
650407.29,16.15,3.89,548305.09,13.62
650223.55,16.15,3.89,547862.49,13.61
649841.94,16.14,3.88,547458.92,13.6
649154.84,16.14,3.88,547379.85,13.61
649292.52,16.15,3.88,547300.45,13.61
649257.05,16.15,3.89,547502.16,13.62
649714.62,16.17,3.9,547652.27,13.63
649530.88,16.17,3.9,547291.56,13.62
649788.74,16.17,3.91,547040.2,13.62
649630.09,16.17,3.91,547563.99,13.63
649248.49,16.17,3.9,547286.86,13.63
649531.75,16.18,3.91,547005.32,13.62
649324.08,16.17,3.91,547727.48,13.64
649131.2,16.17,3.91,547482.78,13.64
649278.64,16.18,3.91,547387.76,13.64
649044.61,16.18,3.91,547344.96,13.64
649313.36,16.19,3.92,547392.93,13.65
649571.23,16.19,3.93,547009.27,13.64
649189.62,16.19,3.92,547482.54,13.65
649005.89,16.19,3.92,547081.06,13.64
648822.15,16.19,3.92,546781.59,13.64
648898.99,16.19,3.93,547136.65,13.65
648691.33,16.19,3.92,546865.72,13.65
648941.87,16.2,3.93,546714.45,13.65
648560.27,16.19,3.93,547066.55,13.66
648524.8,16.19,3.93,547015.42,13.66
648793.56,16.2,3.94,546985.68,13.66
648609.82,16.2,3.94,546570.56,13.65
648609.82,16.2,3.94,546587.44,13.65
648426.08,16.2,3.94,547074.07,13.67
648267.43,16.2,3.94,546816.03,13.67
648130.38,16.2,3.94,546498.58,13.66
648111.52,16.21,3.94,546407.08,13.66
647930.22,16.21,3.94,546698.88,13.67
647696.19,16.2,3.94,546405.62,13.67
647964.95,16.21,3.95,546510.85,13.68
647781.21,16.21,3.95,546181.6,13.67
646763.79,16.22,3.96,545370.19,13.68
646764.98,16.22,3.96,545371.41,13.68
646581.24,16.22,3.96,545089.48,13.67
646864.19,16.23,3.96,545664.83,13.69
646727.14,16.23,3.97,545367.94,13.69
646708.28,16.23,3.97,545793.76,13.7
646292.95,16.23,3.97,545337.86,13.7
646561.71,16.24,3.98,545443.1,13.7
646225.59,16.24,3.98,544863.28,13.69
645845.17,16.23,3.97,544559.44,13.69
645655.16,16.23,3.97,545020.07,13.7
644673.98,16.24,3.98,544280.79,13.71
644725.74,16.25,3.98,544175.27,13.71
644706.88,16.25,3.98,544153.03,13.71
644515.82,16.25,3.98,543693.98,13.71
644515.82,16.25,3.98,543695.63,13.71
644515.82,16.25,3.98,543735.88,13.71
644291.55,16.25,3.98,543904.14,13.71
644560.31,16.26,3.99,543861.88,13.72
644414.2,16.26,3.99,543496.92,13.71
644224.18,16.26,3.99,544081.14,13.73
644484.11,16.26,4.0,544336.45,13.74
644691.83,16.27,4.01,544035.14,13.73
643674.41,16.28,4.02,543223.73,13.74
643562.68,16.28,4.02,544187.69,13.77
643562.68,16.28,4.02,544187.69,13.77
644159.59,16.3,4.03,544211.33,13.77
644428.35,16.31,4.05,544463.03,13.78
644244.61,16.31,4.04,544119.83,13.77
644533.83,16.32,4.05,543835.72,13.77
644060.95,16.31,4.05,543335.72,13.76
644059.74,16.31,4.05,543789.97,13.77
643922.69,16.31,4.05,543714.66,13.78
643715.03,16.31,4.05,543131.18,13.76
643580.77,16.31,4.05,543922.53,13.79
643580.77,16.31,4.05,543922.53,13.79
643350.17,16.31,4.05,543568.42,13.78
644060.54,16.33,4.07,543671.14,13.79
644065.6,16.34,4.07,543369.41,13.78
643856.86,16.33,4.07,543132.62,13.78
643673.12,16.33,4.07,542869.66,13.77
643489.38,16.33,4.07,543315.76,13.79
643377.42,16.33,4.07,543059.91,13.78
643358.56,16.33,4.07,542767.62,13.78
642377.38,16.34,4.08,542028.33,13.79
642186.32,16.34,4.08,542658.63,13.81
642186.32,16.34,4.08,542658.63,13.81
641168.9,16.35,4.08,541847.23,13.82
640787.3,16.34,4.08,541431.05,13.81
640563.02,16.34,4.08,541408.52,13.81
641160.52,16.36,4.09,541751.23,13.82
640976.78,16.36,4.09,541418.23,13.82
640793.04,16.36,4.09,541102.11,13.81
640798.11,16.36,4.1,540874.47,13.81
640686.15,16.36,4.1,541435.74,13.83
640686.15,16.36,4.1,541463.32,13.83
640478.48,16.36,4.1,541127.9,13.82
640287.42,16.36,4.09,540833.07,13.82
640504.75,16.37,4.1,541618.45,13.84
640504.75,16.37,4.1,541618.45,13.84
640773.51,16.38,4.11,541634.0,13.84
640918.51,16.38,4.12,541194.98,13.84
639901.09,16.39,4.13,540383.58,13.84
639509.48,16.38,4.12,539962.94,13.83
639767.35,16.39,4.13,539980.49,13.84
639608.7,16.39,4.13,540578.09,13.85
638848.65,16.39,4.13,540229.95,13.86
638649.91,16.39,4.12,540024.51,13.86
639107.48,16.4,4.14,540174.62,13.86
639107.48,16.4,4.14,540174.62,13.86
639107.48,16.4,4.14,540174.62,13.86
638923.74,16.4,4.14,539858.49,13.86
638740.0,16.4,4.14,540074.22,13.87
638358.39,16.39,4.13,539810.91,13.86
638174.65,16.39,4.13,539509.76,13.86
638504.29,16.4,4.14,539282.46,13.85
638485.44,16.41,4.14,539723.05,13.87
638623.12,16.41,4.15,539700.11,13.87
638587.65,16.41,4.15,539980.12,13.88
638856.41,16.43,4.16,539937.86,13.88
638672.67,16.42,4.16,539535.26,13.88
638672.67,16.42,4.16,539535.26,13.88
638817.67,16.43,4.17,540090.81,13.89
638659.02,16.43,4.17,539815.66,13.89
638521.97,16.43,4.17,539669.48,13.89
638324.99,16.43,4.17,539460.21,13.89
638377.13,16.43,4.17,539611.31,13.89
638377.13,16.43,4.17,539611.31,13.89
638437.92,16.43,4.17,540015.06,13.9
638656.49,16.44,4.18,540691.59,13.92
637639.07,16.45,4.18,539880.18,13.93
637440.33,16.45,4.18,539678.55,13.92
637440.33,16.45,4.18,539678.55,13.92
637216.05,16.44,4.18,539417.62,13.92
637673.62,16.46,4.19,539567.73,13.93
637678.69,16.46,4.2,539286.13,13.92
637494.95,16.46,4.2,538934.89,13.92
637311.21,16.46,4.2,539375.92,13.93
637199.24,16.46,4.2,539179.33,13.93
636991.58,16.46,4.2,538808.55,13.92
636800.52,16.46,4.2,539201.42,13.94
636765.06,16.46,4.2,539155.54,13.94
636850.07,16.47,4.21,538953.29,13.94
636551.33,16.47,4.2,538630.57,13.93
636367.59,16.47,4.2,538326.87,13.93
636372.66,16.47,4.21,538743.36,13.94
636260.7,16.47,4.21,538518.27,13.94
636053.03,16.47,4.21,538222.15,13.94
636303.58,16.48,4.22,538270.49,13.94
636408.05,16.49,4.22,539015.17,13.96
635980.49,16.48,4.21,538551.09,13.95
636249.25,16.49,4.22,538566.63,13.96
636065.51,16.49,4.22,538707.13,13.96
635817.24,16.48,4.22,538409.71,13.96
635817.24,16.48,4.22,538409.71,13.96
635817.24,16.48,4.22,538409.71,13.96
635664.86,16.48,4.22,537816.46,13.95
635916.45,16.49,4.23,537772.84,13.95
635807.65,16.49,4.22,537664.03,13.94
635670.6,16.49,4.22,538156.34,13.96
635462.93,16.49,4.22,537862.77,13.96
635281.63,16.49,4.22,537555.4,13.95
635550.39,16.5,4.23,537622.31,13.96
635505.16,16.5,4.24,538050.3,13.97
635321.43,16.5,4.24,537538.54,13.96
635321.43,16.5,4.24,537563.45,13.96
634939.82,16.49,4.23,537156.57,13.95
634787.44,16.49,4.23,537150.74,13.96
634366.55,16.48,4.22,536744.4,13.95
634176.54,16.48,4.22,537303.24,13.97
634039.49,16.48,4.22,537037.55,13.96
634020.63,16.49,4.22,536701.89,13.96
633868.95,16.49,4.22,536925.49,13.97
632851.52,16.5,4.23,536114.09,13.97
632851.52,16.5,4.23,536114.09,13.97
633120.28,16.51,4.24,536113.51,13.98
632974.17,16.51,4.24,535706.86,13.97
632710.53,16.5,4.24,535353.86,13.97
632520.51,16.5,4.24,535989.71,13.99
632519.31,16.51,4.24,535616.57,13.98
632174.6,16.51,4.24,535494.1,13.98
631917.22,16.52,4.25,535085.47,13.99
631726.16,16.52,4.25,534714.18,13.98
631501.89,16.52,4.25,534729.2,13.98
631851.74,16.53,4.26,536183.65,14.02
631594.37,16.54,4.27,535775.02,14.03
631560.41,16.54,4.28,535094.24,14.01
631910.26,16.55,4.29,536548.69,14.05
631917.19,16.55,4.29,535953.87,14.04
632002.21,16.57,4.3,535751.63,14.04
631793.47,16.56,4.3,535592.74,14.04
631718.63,16.56,4.3,535857.27,14.05
631534.89,16.56,4.3,535553.56,14.05
631534.89,16.56,4.3,535553.56,14.05
631784.42,16.57,4.31,536043.79,14.06
631426.23,16.56,4.3,535791.81,14.06
631135.92,16.56,4.29,535493.61,14.05
631101.97,16.56,4.3,534812.83,14.03
631477.52,16.57,4.31,535172.3,14.04
631269.85,16.57,4.31,534714.35,14.04
631276.78,16.57,4.31,534119.53,14.02
631013.13,16.57,4.31,534378.55,14.03
630822.07,16.57,4.31,534168.64,14.03
630597.8,16.57,4.3,534530.2,14.05
630866.56,16.58,4.32,534514.24,14.05
630532.83,16.57,4.31,534145.92,14.04
630677.83,16.58,4.32,533746.74,14.03
630822.83,16.59,4.32,534315.55,14.05
630624.09,16.58,4.32,533831.53,14.04
630440.35,16.58,4.32,533624.16,14.04
630328.38,16.58,4.32,534028.36,14.05
630562.32,16.59,4.33,533811.93,14.05
630371.27,16.59,4.33,533622.44,14.05
630088.8,16.6,4.34,533114.27,14.05
629716.96,16.59,4.33,533644.28,14.06
629485.85,16.59,4.33,533354.02,14.06
629562.7,16.6,4.33,533321.99,14.06
629355.03,16.6,4.33,533537.09,14.07
629163.98,16.6,4.33,533171.72,14.06
