ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
924,3900,3609670,6212,3713370
924,3900,3610140,6212,3713840
924,3900,3611140,6212,3714840
925,3908,3612140,6212,3715840
925,3908,3612140,6212,3716490
925,3908,3612140,6212,3717490
925,3908,3613140,6212,3718490
925,3908,3613950,6212,3719300
925,3908,3614420,6212,3719770
925,3908,3614890,6212,3720240
925,3908,3614890,6212,3720240
925,3908,3615700,6212,3721050
925,3908,3615700,6212,3722050
925,3908,3616700,6212,3723050
925,3908,3617700,6212,3724050
925,3908,3617700,6212,3724270
925,3908,3618700,6212,3725270
925,3908,3618860,6212,3725430
925,3908,3619180,6212,3725750
926,3916,3620180,6212,3726750
926,3916,3620730,6212,3727300
926,3916,3621050,6212,3727620
926,3916,3621050,6212,3727620
926,3916,3622050,6212,3728620
926,3916,3622050,6212,3728620
926,3916,3622210,6212,3728780
926,3916,3622440,6212,3729010
926,3916,3623440,6212,3730010
926,3916,3624440,6212,3731010
926,3916,3625250,6212,3731820
926,3916,3625710,6212,3732280
926,3916,3626710,6212,3733280
926,3916,3627520,6212,3734090
927,3924,3628520,6212,3735090
927,3924,3628520,6212,3735090
927,3924,3628990,6212,3735560
927,3924,3629990,6212,3736560
927,3924,3630800,6212,3737370
927,3924,3630800,6212,3738370
927,3924,3631800,6212,3739370
927,3924,3631800,6212,3739370
927,3924,3632610,6212,3740180
927,3924,3633420,6212,3740990
927,3924,3633890,6212,3741460
927,3924,3634210,6212,3741780
927,3924,3634440,6212,3742010
927,3924,3635440,6212,3743010
928,3932,3636440,6212,3744010
928,3932,3637440,6212,3745010
928,3932,3638250,6212,3745820
928,3932,3639250,6212,3746820
928,3932,3640250,6212,3747820
928,3932,3641060,6212,3748630
928,3932,3642060,6212,3749630
928,3932,3642710,6212,3750280
928,3932,3642710,6212,3750280
929,3940,3643710,6212,3751280
929,3940,3644710,6212,3752280
929,3940,3644710,6212,3753280
929,3940,3645360,6212,3753930
929,3940,3646360,6212,3754930
929,3940,3647170,6212,3755740
929,3940,3648170,6212,3756740
929,3940,3649170,6212,3757740
929,3940,3650170,6212,3758740
929,3940,3650170,6212,3759740
930,3948,3651170,6212,3760740
930,3948,3651640,6212,3761210
930,3948,3651640,6212,3761530
930,3948,3651960,6212,3761850
930,3948,3652430,6212,3762320
930,3948,3653240,6212,3763130
930,3948,3654240,6212,3764130
930,3948,3655050,6212,3764940
930,3948,3655050,6212,3764940
930,3948,3655520,6212,3765410
930,3948,3655850,6212,3765740
930,3948,3655850,6212,3765740
930,3948,3656070,6212,3765960
930,3948,3657070,6212,3766960
930,3948,3657720,6212,3767610
930,3948,3657720,6212,3767610
930,3948,3658190,6212,3768080
931,3956,3659190,6212,3769080
931,3956,3659190,6212,3769080
931,3956,3659190,6212,3769080
931,3956,3659190,6212,3770080
931,3956,3660190,6212,3771080
931,3956,3660300,6212,3771190
931,3956,3661110,6212,3772000
931,3956,3661110,6212,3772810
931,3956,3662110,6212,3773810
931,3956,3663110,6212,3774810
932,3964,3667110,6212,3778810
932,3964,3667920,6212,3779620
932,3964,3668390,6212,3780090
932,3964,3668860,6212,3780560
932,3964,3669180,6212,3780880
932,3964,3669400,6212,3781100
932,3964,3670400,6212,3782100
932,3964,3670400,6212,3782100
932,3964,3671400,6212,3783100
932,3964,3672400,6212,3784100
933,3972,3673400,6212,3785100
933,3972,3673870,6212,3785570
933,3972,3674870,6212,3786570
933,3972,3674870,6212,3787570
933,3972,3675870,6212,3788570
933,3972,3675870,6212,3788570
933,3972,3675870,6212,3788570
933,3972,3676870,6212,3789570
933,3972,3676870,6212,3789570
933,3972,3677870,6212,3790570
933,3972,3678680,6212,3791380
933,3972,3678680,6212,3791380
933,3972,3679680,6212,3792380
933,3972,3680680,6212,3793380
933,3972,3681680,6212,3794380
933,3972,3681680,6212,3794380
933,3972,3682490,6212,3795190
933,3972,3683300,6212,3796000
934,3980,3684300,6212,3797000
934,3980,3684300,6212,3797000
934,3980,3685300,6212,3798000
934,3980,3686300,6212,3799000
934,3980,3687300,6212,3800000
934,3980,3688300,6212,3801000
934,3980,3689300,6212,3802000
934,3980,3690110,6212,3802810
934,3980,3691110,6212,3803810
934,3980,3691570,6212,3804270
934,3980,3691890,6212,3804590
934,3980,3692890,6212,3805590
934,3980,3692890,6212,3805590
934,3980,3693890,6212,3806590
934,3980,3693890,6212,3807590
934,3980,3693890,6212,3807590
935,3988,3694110,6212,3807810
935,3988,3695110,6212,3808810
935,3988,3695110,6212,3808810
935,3988,3696110,6212,3809810
935,3988,3696580,6212,3810280
935,3988,3697390,6212,3811090
935,3988,3697390,6212,3811090
935,3988,3698390,6212,3812090
935,3988,3698860,6212,3812560
935,3988,3699020,6212,3812720
935,3988,3700020,6212,3813720
935,3988,3700830,6212,3814530
936,3996,3701480,6212,3815180
936,3996,3701950,6212,3815650
936,3996,3701950,6212,3815650
936,3996,3702950,6212,3816650
936,3996,3703950,6212,3817650
936,3996,3704950,6212,3818650
936,3996,3705950,6212,3819650
936,3996,3706600,6212,3820300
936,3996,3707600,6212,3821300
937,4004,3708600,6212,3822300
937,4004,3708830,6212,3822530
937,4004,3708830,6212,3822530
937,4004,3709480,6212,3823180
937,4004,3710480,6212,3824180
937,4004,3711480,6212,3825180
937,4004,3712480,6212,3826180
937,4004,3713480,6212,3827180
937,4004,3714480,6212,3828180
937,4004,3715290,6212,3828990
938,4012,3716290,6212,3829990
938,4012,3717290,6212,3830990
938,4012,3718290,6212,3831990
938,4012,3719290,6212,3832990
938,4012,3719290,6212,3832990
938,4012,3719290,6212,3832990
938,4012,3720290,6212,3833990
938,4012,3720290,6212,3833990
938,4012,3721290,6212,3834990
938,4012,3722100,6212,3835800
938,4012,3722910,6212,3836610
938,4012,3722910,6212,3836610
938,4012,3722910,6212,3836610
939,4020,3723910,6212,3837610
939,4020,3724460,6212,3838160
939,4020,3725460,6212,3839160
939,4020,3725780,6212,3839480
939,4020,3726780,6212,3840480
939,4020,3727780,6212,3841480
939,4020,3727780,6212,3842130
939,4020,3727780,6212,3842130
939,4020,3728780,6212,3843130
939,4020,3729780,6212,3844130
939,4020,3730780,6212,3845130
940,4028,3731250,6212,3845600
940,4028,3732250,6212,3846600
940,4028,3733060,6212,3847410
940,4028,3734060,6212,3848410
940,4028,3735060,6212,3849410
940,4028,3735060,6212,3849410
940,4028,3736060,6212,3850410
940,4028,3736710,6212,3851060
940,4028,3737710,6212,3852060
941,4036,3738710,6212,3853060
941,4036,3739710,6212,3854060
941,4036,3739710,6212,3854710
941,4036,3740710,6212,3855710
941,4036,3741710,6212,3856710
941,4036,3741710,6212,3856710
941,4036,3742030,6212,3857030
941,4036,3742680,6212,3857680
941,4036,3743000,6212,3858000
941,4036,3743000,6212,3858000
941,4036,3744000,6212,3859000
941,4036,3745000,6212,3860000
941,4036,3745000,6212,3860000
941,4036,3745650,6212,3860650
941,4036,3745650,6212,3860650
941,4036,3745650,6212,3860650
941,4036,3745650,6212,3860650
942,4044,3746650,6212,3861650
942,4044,3747120,6212,3862120
942,4044,3747120,6212,3863120
942,4044,3747670,6212,3863670
942,4044,3748140,6212,3864140
942,4044,3749140,6212,3865140
942,4044,3749140,6212,3866140
942,4044,3749140,6212,3866140
942,4044,3750140,6212,3867140
942,4044,3751140,6212,3868140
942,4044,3751250,6212,3868250
942,4044,3752250,6212,3869250
942,4044,3752900,6212,3869900
943,4052,3753710,6212,3870710
943,4052,3753940,6212,3870940
943,4052,3754940,6212,3871940
943,4052,3755750,6212,3872750
943,4052,3756750,6212,3873750
943,4052,3757210,6212,3874210
943,4052,3757210,6212,3874210
943,4052,3758210,6212,3875210
943,4052,3759210,6212,3876210
943,4052,3760210,6212,3877210
943,4052,3761210,6212,3878210
944,4060,3762210,6212,3879210
944,4060,3762210,6212,3879210
944,4060,3763210,6212,3880210
944,4060,3764210,6212,3881210
944,4060,3764370,6212,3881370
944,4060,3765370,6212,3882370
944,4060,3766370,6212,3883370
945,4068,3770370,6212,3887370
945,4068,3771370,6212,3888370
945,4068,3772370,6212,3889370
945,4068,3773370,6212,3890370
945,4068,3774370,6212,3891370
945,4068,3775370,6212,3892370
945,4068,3776180,6212,3893180
945,4068,3776180,6212,3893180
945,4068,3776500,6212,3893500
945,4068,3776660,6212,3893660
945,4068,3777130,6212,3894130
946,4076,3777940,6212,3894940
946,4076,3777940,6212,3895410
946,4076,3778170,6212,3895640
946,4076,3778640,6212,3896110
946,4076,3779640,6212,3897110
946,4076,3779640,6212,3897110
946,4076,3779960,6212,3897430
946,4076,3780960,6212,3898430
946,4076,3781280,6212,3898750
946,4076,3782280,6212,3899750
946,4076,3782280,6212,3900220
946,4076,3782510,6212,3900450
946,4076,3783510,6212,3901450
946,4076,3783510,6212,3901450
946,4076,3784320,6212,3902260
946,4076,3784640,6212,3902580
946,4076,3785640,6212,3903580
946,4076,3785640,6212,3903580
946,4076,3785640,6212,3903580
946,4076,3785640,6212,3904580
946,4076,3785640,6212,3904580
947,4084,3786640,6212,3905580
947,4084,3787640,6212,3906580
947,4084,3788640,6212,3907580
947,4084,3789640,6212,3908580
947,4084,3789960,6212,3908900
947,4084,3790770,6212,3909710
947,4084,3791770,6212,3910710
947,4084,3792770,6212,3911710
947,4084,3793240,6212,3912180
948,4092,3794240,6212,3913180
948,4092,3795240,6212,3914180
948,4092,3796240,6212,3915180
948,4092,3797240,6212,3916180
948,4092,3798240,6212,3917180
948,4092,3799240,6212,3918180
948,4092,3800050,6212,3918990
948,4092,3800860,6212,3919800
949,4100,3801860,6212,3920800
949,4100,3802860,6212,3921800
949,4100,3803860,6212,3922800
949,4100,3804330,6212,3923270
949,4100,3805330,6212,3924270
949,4100,3805330,6212,3924270
949,4100,3805790,6212,3924730
949,4100,3806790,6212,3925730
949,4100,3807790,6212,3926730
950,4108,3808790,6212,3927730
950,4108,3808790,6212,3927730
950,4108,3809440,6212,3928380
950,4108,3810440,6212,3929380
950,4108,3811250,6212,3930190
950,4108,3812250,6212,3931190
950,4108,3812720,6212,3931660
950,4108,3813720,6212,3932660
950,4108,3814530,6212,3933470
950,4108,3814530,6212,3934470
951,4116,3815530,6212,3935470
951,4116,3815800,6212,3935740
951,4116,3816270,6212,3936210
951,4116,3817080,6212,3937020
951,4116,3817080,6212,3937020
951,4116,3818080,6212,3938020
951,4116,3819080,6212,3939020
951,4116,3819080,6212,3939020
951,4116,3819550,6212,3939490
951,4116,3820550,6212,3940490
951,4116,3821550,6212,3941490
951,4116,3822550,6212,3942490
951,4116,3823020,6212,3942960
952,4124,3824020,6212,3943960
952,4124,3824490,6212,3944430
952,4124,3824490,6212,3944900
952,4124,3825490,6212,3945900
952,4124,3826490,6212,3946900
952,4124,3827490,6212,3947900
952,4124,3827810,6212,3948220
952,4124,3827860,6212,3948270
952,4124,3828320,6212,3948730
952,4124,3828970,6212,3949380
953,4132,3829440,6212,3949850
953,4132,3830030,6212,3950440
953,4132,3830400,6212,3950810
953,4132,3831400,6212,3951810
953,4132,3832400,6212,3952810
953,4132,3832860,6212,3953270
953,4132,3833330,6212,3953740
953,4132,3833790,6212,3954200
953,4132,3833790,6212,3955200
953,4132,3834380,6212,3955790
953,4132,3834380,6212,3956260
953,4132,3834850,6212,3956730
953,4132,3834850,6212,3956730
954,4140,3835850,6212,3957730
954,4140,3836200,6212,3958080
954,4140,3837010,6212,3958890
954,4140,3837060,6212,3958940
954,4140,3838060,6212,3959940
954,4140,3839060,6212,3960940
954,4140,3840060,6212,3961940
954,4140,3842060,6212,3963940
954,4140,3842530,6212,3964410
954,4140,3843530,6212,3965410
954,4140,3844340,6212,3966220
954,4140,3845150,6212,3967030
954,4140,3845960,6212,3967840
954,4140,3846770,6212,3968650
954,4140,3847770,6212,3969650
954,4140,3847770,6212,3969650
955,4148,3848580,6212,3970460
955,4148,3848580,6212,3970460
955,4148,3849580,6212,3971460
955,4148,3850230,6212,3972110
955,4148,3850460,6212,3972340
955,4148,3851460,6212,3973340
955,4148,3851460,6212,3973340
955,4148,3851680,6212,3973560
955,4148,3852490,6212,3974370
955,4148,3853490,6212,3975370
955,4148,3854490,6212,3976370
955,4148,3855300,6212,3977180
956,4156,3856300,6212,3978180
956,4156,3856770,6212,3978650
956,4156,3857770,6212,3979650
956,4156,3858360,6212,3980240
956,4156,3858360,6212,3980240
956,4156,3859360,6212,3981240
956,4156,3860170,6212,3982050
956,4156,3860170,6212,3982510
956,4156,3861170,6212,3983510
956,4156,3861980,6212,3984320
957,4164,3863980,6212,3986320
957,4164,3864980,6212,3987320
957,4164,3865980,6212,3988320
957,4164,3865980,6212,3988320
957,4164,3866980,6212,3989320
957,4164,3867980,6212,3990320
957,4164,3867980,6212,3991320
957,4164,3868980,6212,3992320
957,4164,3869980,6212,3993320
957,4164,3870300,6212,3993640
957,4164,3870770,6212,3994110
958,4172,3871770,6212,3995110
958,4172,3872580,6212,3995920
958,4172,3872580,6212,3995920
958,4172,3873390,6212,3996730
958,4172,3873860,6212,3997200
958,4172,3874330,6212,3997670
958,4172,3874560,6212,3997900
958,4172,3875030,6212,3998370
958,4172,3875030,6212,3998370
958,4172,3876030,6212,3999370
959,4180,3884030,6212,4007370
959,4180,3884030,6212,4008020
959,4180,3885030,6212,4009020
959,4180,3885030,6212,4009020
959,4180,3885840,6212,4009830
960,4188,3886840,6212,4010830
960,4188,3887000,6212,4010990
960,4188,3887810,6212,4011800
960,4188,3888620,6212,4012610
960,4188,3888620,6212,4013080
960,4188,3889090,6212,4013550
960,4188,3889090,6212,4014360
960,4188,3889900,6212,4015170
960,4188,3889900,6212,4016170
960,4188,3890900,6212,4017170
960,4188,3891220,6212,4017490
960,4188,3892220,6212,4018490
960,4188,3893220,6212,4019490
960,4188,3893690,6212,4019960
961,4196,3894690,6212,4020960
961,4196,3894690,6212,4021770
961,4196,3895690,6212,4022770
961,4196,3896690,6212,4023770
961,4196,3897690,6212,4024770
961,4196,3898690,6212,4025770
961,4196,3899240,6212,4026320
961,4196,3899240,6212,4027320
961,4196,3899240,6212,4027320
961,4196,3899570,6212,4027650
961,4196,3900570,6212,4028650
961,4196,3900570,6212,4028650
961,4196,3900890,6212,4028970
961,4196,3900890,6212,4028970
961,4196,3901360,6212,4029440
962,4204,3901820,6212,4029900
962,4204,3902820,6212,4030900
962,4204,3903820,6212,4031900
962,4204,3904050,6212,4032130
962,4204,3905050,6212,4033130
962,4204,3906050,6212,4034130
962,4204,3906520,6212,4034600
962,4204,3907520,6212,4035600
962,4204,3908520,6212,4036600
962,4204,3908840,6212,4036920
962,4204,3909840,6212,4037920
963,4212,3910840,6212,4038920
963,4212,3911840,6212,4039920
963,4212,3912840,6212,4040920
963,4212,3912840,6212,4040920
963,4212,3913840,6212,4041920
964,4220,3914840,6212,4042920
964,4220,3915840,6212,4043920
964,4220,3916840,6212,4044920
964,4220,3917840,6212,4045920
964,4220,3918840,6212,4046920
964,4220,3918840,6212,4046920
964,4220,3919840,6212,4047920
964,4220,3919840,6212,4048380
964,4220,3919840,6212,4049030
965,4228,3920840,6212,4050030
965,4228,3921650,6212,4050840
965,4228,3922120,6212,4051310
965,4228,3923120,6212,4052310
965,4228,3923580,6212,4052770
965,4228,3923580,6212,4053240
965,4228,3923580,6212,4053240
965,4228,3924050,6212,4053710
965,4228,3925050,6212,4054710
965,4228,3926050,6212,4055710
966,4236,3930050,6212,4059710
966,4236,3931050,6212,4060710
966,4236,3932050,6212,4061710
966,4236,3933050,6212,4062710
966,4236,3934050,6212,4063710
966,4236,3934050,6212,4063710
966,4236,3934160,6212,4063820
966,4236,3935160,6212,4064820
966,4236,3936160,6212,4065820
966,4236,3936630,6212,4066290
966,4236,3936790,6212,4066450
966,4236,3937250,6212,4066910
966,4236,3937250,6212,4066910
966,4236,3938250,6212,4067910
966,4236,3938410,6212,4068070
967,4244,3939410,6212,4069070
967,4244,3939410,6212,4070070
967,4244,3939410,6212,4071070
967,4244,3940410,6212,4072070
967,4244,3941410,6212,4073070
967,4244,3942410,6212,4074070
967,4244,3943220,6212,4074880
967,4244,3944030,6212,4075690
967,4244,3945030,6212,4076690
967,4244,3945030,6212,4076690
967,4244,3945840,6212,4077500
967,4244,3945840,6212,4077970
967,4244,3946070,6212,4078200
967,4244,3947070,6212,4079200
967,4244,3947880,6212,4080010
967,4244,3948880,6212,4081010
968,4252,3949880,6212,4082010
968,4252,3950200,6212,4082330
968,4252,3951200,6212,4083330
968,4252,3951850,6212,4083980
968,4252,3951850,6212,4083980
968,4252,3952850,6212,4084980
968,4252,3953850,6212,4085980
968,4252,3954850,6212,4086980
968,4252,3954850,6212,4086980
969,4260,3955660,6212,4087790
969,4260,3956660,6212,4088790
969,4260,3957310,6212,4089440
969,4260,3958310,6212,4090440
969,4260,3958960,6212,4091090
969,4260,3958960,6212,4091320
969,4260,3959960,6212,4092320
969,4260,3960430,6212,4092790
969,4260,3960430,6212,4092790
969,4260,3961430,6212,4093790
970,4268,3962430,6212,4094790
970,4268,3963430,6212,4095790
970,4268,3963800,6212,4096160
970,4268,3964800,6212,4097160
970,4268,3965800,6212,4098160
970,4268,3966800,6212,4099160
970,4268,3967800,6212,4100160
970,4268,3968020,6212,4100380
970,4268,3969020,6212,4101380
970,4268,3969020,6212,4101380
970,4268,3970020,6212,4102380
970,4268,3970020,6212,4102380
971,4276,3970610,6212,4102970
971,4276,3971610,6212,4103970
971,4276,3972610,6212,4104970
971,4276,3973610,6212,4105970
971,4276,3974610,6212,4106970
971,4276,3975610,6212,4107970
971,4276,3976610,6212,4108970
971,4276,3976610,6212,4108970
971,4276,3977610,6212,4109970
971,4276,3978610,6212,4110970
971,4276,3979610,6212,4111970
971,4276,3980610,6212,4112970
972,4284,3981610,6212,4113970
972,4284,3982610,6212,4114970
972,4284,3983610,6212,4115970
972,4284,3984080,6212,4116440
972,4284,3985080,6212,4117440
972,4284,3985730,6212,4118090
972,4284,3986320,6212,4118680
972,4284,3986790,6212,4119150
973,4292,3987790,6212,4120150
973,4292,3988600,6212,4120960
973,4292,3989600,6212,4121960
973,4292,3990600,6212,4122960
973,4292,3991600,6212,4123960
973,4292,3992410,6212,4124770
973,4292,3993410,6212,4125770
973,4292,3993410,6212,4125770
974,4300,3994410,6212,4126770
974,4300,3994410,6212,4134770
974,4300,3995410,6212,4135770
974,4300,3995410,6212,4135770
974,4300,3996410,6212,4136770
974,4300,3997410,6212,4137770
974,4300,3997680,6212,4138040
974,4300,3998680,6212,4139040
974,4300,3998680,6212,4139040
974,4300,3998680,6212,4139040
974,4300,3999680,6212,4140040
974,4300,3999680,6212,4140040
974,4300,4000680,6212,4141040
974,4300,4001680,6212,4142040
974,4300,4001680,6212,4143040
974,4300,4002680,6212,4144040
975,4308,4003680,6212,4145040
975,4308,4004680,6212,4146040
975,4308,4005680,6212,4147040
975,4308,4006680,6212,4148040
975,4308,4007010,6212,4148370
975,4308,4008010,6212,4149370
975,4308,4009010,6212,4150370
975,4308,4010010,6212,4151370
975,4308,4010010,6212,4152180
975,4308,4011010,6212,4153180
975,4308,4011480,6212,4153650
975,4308,4011480,6212,4153650
976,4316,4012480,6212,4154650
976,4316,4013480,6212,4155650
976,4316,4013480,6212,4155650
976,4316,4013950,6212,4156120
976,4316,4014420,6212,4156590
976,4316,4014420,6212,4156590
976,4316,4014890,6212,4157060
976,4316,4015700,6212,4157870
976,4316,4016170,6212,4158340
976,4316,4016640,6212,4158810
976,4316,4017640,6212,4159810
976,4316,4018450,6212,4160620
976,4316,4018450,6212,4160620
976,4316,4018920,6212,4161090
976,4316,4019920,6212,4162090
976,4316,4020240,6212,4162410
977,4324,4021240,6212,4163410
977,4324,4021710,6212,4163880
977,4324,4022710,6212,4164880
977,4324,4023180,6212,4165350
977,4324,4024180,6212,4166350
977,4324,4024650,6212,4166820
977,4324,4024880,6212,4167050
978,4332,4025880,6212,4168050
978,4332,4025880,6212,4168050
978,4332,4026880,6212,4169050
978,4332,4027880,6212,4170050
978,4332,4028880,6212,4171050
978,4332,4028880,6212,4171640
978,4332,4029880,6212,4172640
978,4332,4030200,6212,4172960
978,4332,4031010,6212,4173770
978,4332,4031010,6212,4174770
978,4332,4031480,6212,4175240
978,4332,4032480,6212,4176240
978,4332,4033480,6212,4177240
978,4332,4033480,6212,4177240
978,4332,4033950,6212,4177710
979,4340,4034420,6212,4178180
979,4340,4034420,6212,4178180
979,4340,4035230,6212,4178990
979,4340,4036040,6212,4179800
979,4340,4036510,6212,4180270
979,4340,4036510,6212,4180270
979,4340,4037510,6212,4181270
979,4340,4037510,6212,4181270
979,4340,4037980,6212,4181740
979,4340,4038980,6212,4182740
979,4340,4038980,6212,4182740
979,4340,4038980,6212,4182740
979,4340,4039790,6212,4183550
979,4340,4040440,6212,4184200
979,4340,4041440,6212,4185200
979,4340,4042440,6212,4186200
979,4340,4042910,6212,4186670
980,4348,4043910,6212,4187670
980,4348,4044910,6212,4188670
980,4348,4044910,6212,4188670
980,4348,4045380,6212,4189140
980,4348,4046190,6212,4189950
980,4348,4047190,6212,4190950
980,4348,4047190,6212,4190950
980,4348,4048190,6212,4191950
980,4348,4049190,6212,4192950
980,4348,4050190,6212,4193950
980,4348,4050190,6212,4193950
980,4348,4051190,6212,4194950
980,4348,4052190,6212,4195950
981,4356,4052510,6212,4196270
981,4356,4053510,6212,4197270
981,4356,4053510,6212,4197270
981,4356,4054510,6212,4198270
981,4356,4055320,6212,4199080
981,4356,4055320,6212,4199080
981,4356,4056320,6212,4200080
981,4356,4056320,6212,4200540
981,4356,4057320,6212,4201540
981,4356,4057320,6212,4202540
981,4356,4058320,6212,4203540
981,4356,4058320,6212,4203540
981,4356,4058320,6212,4203540
981,4356,4059320,6212,4204540
981,4356,4059970,6212,4205190
981,4356,4060970,6212,4206190
981,4356,4060970,6212,4207190
981,4356,4061440,6212,4207660
982,4364,4062440,6212,4208660
982,4364,4063250,6212,4209470
982,4364,4063900,6212,4210120
982,4364,4064120,6212,4210340
982,4364,4065120,6212,4211340
982,4364,4066120,6212,4212340
982,4364,4066120,6212,4213340
982,4364,4066280,6212,4213500
982,4364,4067280,6212,4214500
982,4364,4067930,6212,4215150
982,4364,4067930,6212,4215150
982,4364,4068740,6212,4215960
983,4372,4069210,6212,4216430
983,4372,4070210,6212,4217430
983,4372,4071210,6212,4218430
983,4372,4072210,6212,4219430
983,4372,4073210,6212,4220430
983,4372,4073530,6212,4220750
983,4372,4074530,6212,4221750
983,4372,4075340,6212,4222560
983,4372,4076340,6212,4223560
984,4380,4077340,6212,4224560
984,4380,4078340,6212,4225560
984,4380,4078810,6212,4226030
984,4380,4079810,6212,4227030
984,4380,4080810,6212,4228030
984,4380,4081030,6212,4228250
984,4380,4081500,6212,4228720
985,4388,4081970,6212,4229190
985,4388,4082430,6212,4229650
985,4388,4082430,6212,4229650
985,4388,4083430,6212,4230650
985,4388,4084430,6212,4231650
985,4388,4084430,6212,4231650
985,4388,4084980,6212,4232200
985,4388,4085630,6212,4232850
985,4388,4086440,6212,4233660
985,4388,4087440,6212,4234660
985,4388,4087900,6212,4235120
986,4396,4088900,6212,4236120
986,4396,4089900,6212,4237120
986,4396,4090060,6212,4237280
986,4396,4090060,6212,4237280
986,4396,4090870,6212,4238090
986,4396,4091870,6212,4239090
986,4396,4092330,6212,4239550
986,4396,4093140,6212,4240360
986,4396,4094140,6212,4241360
986,4396,4095140,6212,4242360
986,4396,4095950,6212,4243170
986,4396,4096950,6212,4244170
986,4396,4096950,6212,4244490
987,4404,4097950,6212,4245490
987,4404,4098950,6212,4246490
987,4404,4099600,6212,4247140
987,4404,4100600,6212,4248140
987,4404,4100600,6212,4249140
987,4404,4101600,6212,4250140
987,4404,4101600,6212,4250460
987,4404,4102070,6212,4250930
987,4404,4102880,6212,4251740
987,4404,4103690,6212,4252550
987,4404,4104500,6212,4253360
988,4412,4105310,6212,4254170
988,4412,4105310,6212,4254170
988,4412,4105540,6212,4254400
988,4412,4106540,6212,4255400
988,4412,4107010,6212,4255870
988,4412,4107010,6212,4255870
988,4412,4108010,6212,4256870
988,4412,4109010,6212,4257870
988,4412,4109660,6212,4258520
988,4412,4109980,6212,4258840
988,4412,4110790,6212,4259650
988,4412,4111790,6212,4260650
988,4412,4111790,6212,4260650
989,4420,4112790,6212,4261650
989,4420,4113600,6212,4262460
989,4420,4114600,6212,4263460
989,4420,4114600,6212,4264460
989,4420,4114600,6212,4264460
989,4420,4115600,6212,4265460
989,4420,4116600,6212,4266460
989,4420,4117600,6212,4267460
989,4420,4118600,6212,4268460
989,4420,4118920,6212,4268780
989,4420,4119730,6212,4269590
989,4420,4120050,6212,4269910
989,4420,4120050,6212,4270910
990,4428,4121050,6212,4271910
990,4428,4121860,6212,4272720
990,4428,4122330,6212,4273190
990,4428,4123330,6212,4274190
990,4428,4124330,6212,4275190
990,4428,4124650,6212,4275510
990,4428,4125650,6212,4276510
990,4428,4126120,6212,4276980
990,4428,4127120,6212,4277980
991,4436,4128120,6212,4278980
991,4436,4129120,6212,4279980
991,4436,4129120,6212,4279980
991,4436,4130120,6212,4280980
991,4436,4131120,6212,4281980
991,4436,4131590,6212,4282450
991,4436,4132590,6212,4283450
991,4436,4133240,6212,4284100
991,4436,4134050,6212,4284910
991,4436,4135050,6212,4285910
991,4436,4135050,6212,4285910
991,4436,4135050,6212,4285910
992,4444,4136050,6212,4286910
992,4444,4136860,6212,4287720
992,4444,4137670,6212,4288530
992,4444,4137990,6212,4288850
992,4444,4138990,6212,4289850
992,4444,4138990,6212,4289850
992,4444,4139450,6212,4290310
992,4444,4139450,6212,4290310
992,4444,4140450,6212,4291310
992,4444,4140920,6212,4291780
992,4444,4141730,6212,4292590
992,4444,4142730,6212,4293590
993,4452,4143540,6212,4294400
993,4452,4144540,6212,4295400
993,4452,4145540,6212,4296400
993,4452,4145540,6212,4296400
993,4452,4146540,6212,4297400
993,4452,4147540,6212,4298400
993,4452,4147540,6212,4298400
993,4452,4148540,6212,4299400
993,4452,4149540,6212,4300400
993,4452,4150540,6212,4301400
993,4452,4150540,6212,4301400
993,4452,4150540,6212,4301400
994,4460,4151540,6212,4302400
994,4460,4152540,6212,4303400
994,4460,4152540,6212,4303400
994,4460,4153540,6212,4304400
994,4460,4153540,6212,4305050
994,4460,4154540,6212,4306050
994,4460,4155540,6212,4307050
994,4460,4156540,6212,4308050
994,4460,4157540,6212,4309050
994,4460,4157540,6212,4309050
994,4460,4158540,6212,4310050
994,4460,4159540,6212,4311050
995,4468,4160540,6212,4312050
995,4468,4161350,6212,4312860
995,4468,4161350,6212,4312860
995,4468,4162350,6212,4313860
995,4468,4163160,6212,4314670
995,4468,4164160,6212,4315670
995,4468,4165160,6212,4316670
995,4468,4166160,6212,4317670
995,4468,4167160,6212,4318670
995,4468,4167480,6212,4318990
995,4468,4167480,6212,4319990
996,4476,4168290,6212,4320800
996,4476,4169290,6212,4321800
996,4476,4170290,6212,4322800
996,4476,4171290,6212,4323800
996,4476,4172290,6212,4324800
