ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
331005.38,99.03,80.13,327343.53,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
330895.63,99.03,80.13,327233.78,97.94
329899.89,99.03,80.13,326245.8,97.93
329899.89,99.03,80.13,326245.8,97.93
329849.89,99.03,80.13,326216.25,97.94
329849.89,99.03,80.13,326216.25,97.94
329849.89,99.03,80.13,326216.25,97.94
329849.89,99.03,80.13,326216.25,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326058.85,97.94
329695.99,99.03,80.13,326055.16,97.94
329695.99,99.03,80.13,326055.16,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326071.9,97.94
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326112.88,97.96
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329695.99,99.03,80.13,326103.76,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325994.21,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,325992.9,97.95
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326019.88,97.96
329586.26,99.03,80.13,326048.78,97.97
329586.26,99.03,80.13,326048.78,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.61,97.97
329430.55,99.03,80.13,325891.92,97.97
329430.55,99.03,80.13,325891.92,97.97
329430.55,99.03,80.13,325891.92,97.97
329430.55,99.03,80.13,325891.92,97.97
329430.55,99.03,80.13,325891.92,97.97
329430.55,99.03,80.13,325926.71,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329430.55,99.03,80.13,325923.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329380.55,99.03,80.13,325873.02,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
329013.05,99.03,80.13,325503.93,97.98
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324511.22,97.97
328017.31,99.03,80.13,324505.21,97.97
328017.31,99.03,80.13,324505.21,97.97
328017.31,99.03,80.13,324505.21,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324197.05,97.97
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324221.93,97.98
327707.33,99.03,80.13,324218.75,97.98
327707.33,99.03,80.13,324218.75,97.98
327707.33,99.03,80.13,324218.75,97.98
327707.33,99.03,80.13,324218.75,97.98
327707.33,99.03,80.13,324218.75,97.98
327707.33,99.03,80.13,324219.62,97.98
327707.33,99.03,80.13,324219.62,97.98
327707.33,99.03,80.13,324219.62,97.98
327707.33,99.03,80.13,324219.62,97.98
327707.33,99.03,80.13,324219.62,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324112.19,97.98
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324079.84,97.97
327599.58,99.03,80.13,324099.73,97.97
327599.58,99.03,80.13,324099.73,97.97
327599.58,99.03,80.13,324099.73,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323941.28,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323939.13,97.97
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323962.91,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
327441.13,99.03,80.13,323946.25,97.98
326799.65,99.03,80.13,323298.57,97.97
326799.65,99.03,80.13,323298.57,97.97
326799.65,99.03,80.13,323298.57,97.97
326799.65,99.03,80.13,323298.57,97.97
326799.65,99.03,80.13,323298.57,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323145.15,97.97
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326641.68,99.03,80.13,323164.55,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
326483.72,99.03,80.13,323006.9,97.98
