ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
997,4484,4196360,6212,4196360
997,4484,4197360,6212,4197360
997,4484,4198010,6212,4198010
998,4492,4206010,6212,4206010
998,4492,4207010,6212,4207010
998,4492,4207240,6212,4207240
998,4492,4208050,6212,4208050
998,4492,4208050,6212,4208050
998,4492,4209050,6212,4209050
999,4500,4217050,6212,4217050
1000,4508,4225050,6212,4225050
1001,4516,4226050,6212,4226050
1002,4524,4226520,6212,4226520
1002,4524,4230520,6212,4230520
1002,4524,4230520,6212,4230520
1002,4524,4231520,6212,4231520
1002,4524,4232520,6212,4232520
1002,4524,4233520,6212,4233520
1002,4524,4234520,6212,4234520
1002,4524,4235520,6212,4235520
1002,4524,4236520,6212,4236520
1002,4524,4236520,6212,4236520
1002,4524,4236990,6212,4236990
1002,4524,4236990,6212,4236990
1002,4524,4237990,6212,4237990
1003,4532,4239990,6212,4239990
1003,4532,4240990,6212,4240990
1003,4532,4241990,6212,4241990
1003,4532,4242990,6212,4242990
1004,4540,4250990,6212,4250990
1004,4540,4254990,6212,4254990
1004,4540,4254990,6212,4254990
1004,4540,4255460,6212,4255460
1005,4548,4256460,6212,4256460
1005,4548,4257460,6212,4257460
1005,4548,4258460,6212,4258460
1005,4548,4258930,6212,4258930
1005,4548,4259930,6212,4259930
1005,4548,4260930,6212,4260930
1005,4548,4261930,6212,4261930
1005,4548,4262090,6212,4262090
1005,4548,4263090,6212,4263090
1006,4556,4264090,6212,4264090
1006,4556,4265090,6212,4265090
1007,4564,4273090,6212,4273090
1007,4564,4273740,6212,4273740
1007,4564,4274210,6212,4274210
1007,4564,4275210,6212,4275210
1007,4564,4276020,6212,4276020
1007,4564,4277020,6212,4277020
1007,4564,4277020,6212,4277020
1007,4564,4278020,6212,4278020
1007,4564,4278020,6212,4278020
1007,4564,4279020,6212,4279020
1007,4564,4279020,6212,4279020
1008,4572,4280020,6212,4280020
1008,4572,4280830,6212,4280830
1008,4572,4281640,6212,4281640
1008,4572,4282110,6212,4282110
1008,4572,4283110,6212,4283110
1008,4572,4284110,6212,4284110
1008,4572,4285110,6212,4285110
1008,4572,4285430,6212,4285430
1008,4572,4286080,6212,4286080
1008,4572,4286310,6212,4286310
1009,4580,4287310,6212,4287310
1009,4580,4288310,6212,4288310
1009,4580,4289310,6212,4289310
1009,4580,4290310,6212,4290310
1009,4580,4291310,6212,4291310
1009,4580,4291310,6212,4291310
1009,4580,4291540,6212,4291540
1009,4580,4292350,6212,4292350
1009,4580,4292810,6212,4292810
1009,4580,4292810,6212,4292810
1009,4580,4293810,6212,4293810
1009,4580,4294130,6212,4294130
1010,4588,4295130,6212,4295130
1010,4588,4295780,6212,4295780
1010,4588,4295780,6212,4295780
1010,4588,4296780,6212,4296780
1010,4588,4297590,6212,4297590
1010,4588,4298400,6212,4298400
1010,4588,4298990,6212,4298990
1010,4588,4299990,6212,4299990
1010,4588,4300640,6212,4300640
1010,4588,4300640,6212,4300640
1011,4596,4301640,6212,4301640
1011,4596,4302640,6212,4302640
1012,4604,4310640,6212,4310640
1012,4604,4311450,6212,4311450
1012,4604,4312450,6212,4312450
1012,4604,4312920,6212,4312920
1012,4604,4312920,6212,4312920
1012,4604,4312920,6212,4312920
1012,4604,4313920,6212,4313920
1013,4612,4317920,6212,4317920
1013,4612,4318510,6212,4318510
1013,4612,4319320,6212,4319320
1013,4612,4319640,6212,4319640
1013,4612,4320640,6212,4320640
1013,4612,4320640,6212,4320640
1013,4612,4321640,6212,4321640
1013,4612,4322110,6212,4322110
1013,4612,4322920,6212,4322920
1013,4612,4322920,6212,4322920
1013,4612,4323730,6212,4323730
1014,4620,4324730,6212,4324730
1014,4620,4325730,6212,4325730
1014,4620,4326730,6212,4326730
1014,4620,4327730,6212,4327730
1014,4620,4328200,6212,4328200
1014,4620,4328200,6212,4328200
1014,4620,4329200,6212,4329200
1014,4620,4330200,6212,4330200
1014,4620,4330200,6212,4330200
1014,4620,4330670,6212,4330670
1014,4620,4331670,6212,4331670
1015,4628,4332670,6212,4332670
1016,4636,4340670,6212,4340670
1016,4636,4341320,6212,4341320
1016,4636,4341320,6212,4341320
1016,4636,4342320,6212,4342320
1016,4636,4343320,6212,4343320
1016,4636,4345320,6212,4345320
1016,4636,4346320,6212,4346320
1016,4636,4346320,6212,4346320
1016,4636,4346790,6212,4346790
1017,4644,4347790,6212,4347790
1017,4644,4348790,6212,4348790
1017,4644,4349790,6212,4349790
1017,4644,4350790,6212,4350790
1017,4644,4350790,6212,4350790
1017,4644,4350790,6212,4350790
1017,4644,4351600,6212,4351600
1017,4644,4352150,6212,4352150
1017,4644,4353150,6212,4353150
1017,4644,4354150,6212,4354150
1017,4644,4354260,6212,4354260
1018,4652,4355070,6212,4355070
1018,4652,4355720,6212,4355720
1018,4652,4356720,6212,4356720
1018,4652,4357530,6212,4357530
1018,4652,4358530,6212,4358530
1018,4652,4359530,6212,4359530
1018,4652,4360530,6212,4360530
1018,4652,4360530,6212,4360530
1018,4652,4360990,6212,4360990
1019,4660,4361990,6212,4361990
1019,4660,4362460,6212,4362460
1019,4660,4362930,6212,4362930
1019,4660,4363930,6212,4363930
1019,4660,4363930,6212,4363930
1019,4660,4364740,6212,4364740
1019,4660,4365740,6212,4365740
1019,4660,4366740,6212,4366740
1019,4660,4367550,6212,4367550
1020,4668,4368550,6212,4368550
1020,4668,4368550,6212,4368550
1020,4668,4369200,6212,4369200
1020,4668,4369850,6212,4369850
1020,4668,4370850,6212,4370850
1020,4668,4371660,6212,4371660
1020,4668,4372660,6212,4372660
1020,4668,4373660,6212,4373660
1020,4668,4374660,6212,4374660
1020,4668,4375660,6212,4375660
1021,4676,4376130,6212,4376130
1021,4676,4377130,6212,4377130
1021,4676,4378130,6212,4378130
1021,4676,4378290,6212,4378290
1021,4676,4379290,6212,4379290
1021,4676,4380290,6212,4380290
1021,4676,4380290,6212,4380290
1022,4684,4388290,6212,4388290
1022,4684,4389290,6212,4389290
1022,4684,4390100,6212,4390100
1023,4692,4392100,6212,4392100
1023,4692,4392570,6212,4392570
1023,4692,4393220,6212,4393220
1023,4692,4393770,6212,4393770
1023,4692,4394770,6212,4394770
1023,4692,4395770,6212,4395770
1023,4692,4396240,6212,4396240
1023,4692,4396240,6212,4396240
1023,4692,4396710,6212,4396710
1023,4692,4397520,6212,4397520
1023,4692,4398330,6212,4398330
1024,4700,4398810,6212,4398810
1025,4708,4406810,6212,4406810
1025,4708,4407810,6212,4407810
1025,4708,4408130,6212,4408130
1025,4708,4412130,6212,4412130
1025,4708,4412600,6212,4412600
1025,4708,4412600,6212,4412600
1025,4708,4413410,6212,4413410
1025,4708,4414410,6212,4414410
1026,4716,4415220,6212,4415220
1026,4716,4419220,6212,4419220
1026,4716,4419220,6212,4419220
1026,4716,4421220,6212,4421220
1026,4716,4422220,6212,4422220
1027,4724,4423220,6212,4423220
1027,4724,4424220,6212,4424220
1027,4724,4425220,6212,4425220
1027,4724,4427220,6212,4427220
1027,4724,4427220,6212,4427220
1027,4724,4427690,6212,4427690
1028,4732,4431690,6212,4431690
1028,4732,4432690,6212,4432690
1028,4732,4433690,6212,4433690
1028,4732,4434690,6212,4434690
1028,4732,4435690,6212,4435690
1028,4732,4435690,6212,4435690
1028,4732,4436500,6212,4436500
1028,4732,4437310,6212,4437310
1029,4740,4438310,6212,4438310
1029,4740,4438310,6212,4438310
1029,4740,4439310,6212,4439310
1029,4740,4440310,6212,4440310
1029,4740,4441120,6212,4441120
1029,4740,4441120,6212,4441120
1029,4740,4442120,6212,4442120
1029,4740,4443120,6212,4443120
1029,4740,4443440,6212,4443440
1030,4748,4447440,6212,4447440
1031,4756,4455440,6212,4455440
1031,4756,4456440,6212,4456440
1031,4756,4456760,6212,4456760
1031,4756,4456760,6212,4456760
1031,4756,4456760,6212,4456760
1031,4756,4457760,6212,4457760
1031,4756,4458570,6212,4458570
1031,4756,4459570,6212,4459570
1031,4756,4459570,6212,4459570
1031,4756,4460380,6212,4460380
1031,4756,4460970,6212,4460970
1032,4764,4461970,6212,4461970
1032,4764,4462970,6212,4462970
1032,4764,4462970,6212,4462970
1032,4764,4463970,6212,4463970
1032,4764,4464970,6212,4464970
1032,4764,4465970,6212,4465970
1032,4764,4465970,6212,4465970
1032,4764,4466440,6212,4466440
1032,4764,4466440,6212,4466440
1032,4764,4466910,6212,4466910
1032,4764,4467910,6212,4467910
1032,4764,4468910,6212,4468910
1033,4772,4469560,6212,4469560
1033,4772,4469560,6212,4469560
1033,4772,4470560,6212,4470560
1033,4772,4471030,6212,4471030
1033,4772,4471840,6212,4471840
1033,4772,4472840,6212,4472840
1033,4772,4473840,6212,4473840
1033,4772,4474840,6212,4474840
1033,4772,4475840,6212,4475840
1033,4772,4476310,6212,4476310
1033,4772,4476630,6212,4476630
1034,4780,4478630,6212,4478630
1034,4780,4478630,6212,4478630
1034,4780,4482630,6212,4482630
1034,4780,4483630,6212,4483630
1034,4780,4484630,6212,4484630
1035,4788,4485440,6212,4485440
1035,4788,4486250,6212,4486250
1035,4788,4487250,6212,4487250
1035,4788,4487570,6212,4487570
1035,4788,4488380,6212,4488380
1035,4788,4489380,6212,4489380
1035,4788,4489850,6212,4489850
1035,4788,4490850,6212,4490850
1035,4788,4491850,6212,4491850
1036,4796,4492660,6212,4492660
1036,4796,4493470,6212,4493470
1036,4796,4493470,6212,4493470
1036,4796,4494470,6212,4494470
1036,4796,4495470,6212,4495470
1036,4796,4495470,6212,4495470
1036,4796,4496470,6212,4496470
1036,4796,4497470,6212,4497470
1036,4796,4497700,6212,4497700
1036,4796,4498020,6212,4498020
1036,4796,4499020,6212,4499020
1036,4796,4500020,6212,4500020
1037,4804,4500830,6212,4500830
1037,4804,4501640,6212,4501640
1037,4804,4501870,6212,4501870
1037,4804,4501870,6212,4501870
1037,4804,4501870,6212,4501870
1037,4804,4502870,6212,4502870
1037,4804,4503330,6212,4503330
1037,4804,4504330,6212,4504330
1037,4804,4505330,6212,4505330
1037,4804,4506330,6212,4506330
1037,4804,4507140,6212,4507140
1037,4804,4508140,6212,4508140
1038,4812,4509140,6212,4509140
1038,4812,4510140,6212,4510140
1038,4812,4511140,6212,4511140
1038,4812,4512140,6212,4512140
1038,4812,4512140,6212,4512140
1038,4812,4513140,6212,4513140
1038,4812,4514140,6212,4514140
1038,4812,4514140,6212,4514140
1039,4820,4522140,6212,4522140
1039,4820,4522950,6212,4522950
1039,4820,4523950,6212,4523950
1039,4820,4524270,6212,4524270
1040,4828,4525270,6212,4525270
1041,4836,4533270,6212,4533270
1041,4836,4534270,6212,4534270
1041,4836,4534590,6212,4534590
1041,4836,4535590,6212,4535590
1041,4836,4535590,6212,4535590
1041,4836,4536590,6212,4536590
1041,4836,4537590,6212,4537590
1041,4836,4538590,6212,4538590
1041,4836,4538820,6212,4538820
1042,4844,4546820,6212,4546820
1042,4844,4547820,6212,4547820
1042,4844,4547820,6212,4547820
1042,4844,4548820,6212,4548820
1043,4852,4552820,6212,4552820
1043,4852,4553820,6212,4553820
1043,4852,4554820,6212,4554820
1043,4852,4555470,6212,4555470
1043,4852,4556280,6212,4556280
1043,4852,4556280,6212,4556280
1044,4860,4557280,6212,4557280
1044,4860,4558280,6212,4558280
1044,4860,4559280,6212,4559280
1044,4860,4559750,6212,4559750
1044,4860,4560220,6212,4560220
1044,4860,4561030,6212,4561030
1044,4860,4561680,6212,4561680
1044,4860,4562680,6212,4562680
1044,4860,4563680,6212,4563680
1045,4868,4564680,6212,4564680
1045,4868,4565490,6212,4565490
1045,4868,4566490,6212,4566490
1045,4868,4567490,6212,4567490
1045,4868,4568490,6212,4568490
1045,4868,4569490,6212,4569490
1045,4868,4569490,6212,4569490
1045,4868,4570490,6212,4570490
1046,4876,4578490,6212,4578490
1046,4876,4579490,6212,4579490
1047,4884,4580490,6212,4580490
1047,4884,4580950,6212,4580950
1047,4884,4581950,6212,4581950
1047,4884,4582760,6212,4582760
1048,4892,4590760,6212,4590760
1048,4892,4590920,6212,4590920
1048,4892,4591920,6212,4591920
1048,4892,4592240,6212,4592240
1048,4892,4593240,6212,4593240
1048,4892,4594240,6212,4594240
1048,4892,4594240,6212,4594240
1048,4892,4595240,6212,4595240
1048,4892,4595710,6212,4595710
1049,4900,4596710,6212,4596710
1049,4900,4597300,6212,4597300
1050,4908,4605300,6212,4605300
1050,4908,4605770,6212,4605770
1050,4908,4606770,6212,4606770
1050,4908,4607240,6212,4607240
1050,4908,4608050,6212,4608050
1050,4908,4608270,6212,4608270
1050,4908,4609270,6212,4609270
1050,4908,4610270,6212,4610270
1050,4908,4611270,6212,4611270
1051,4916,4612270,6212,4612270
1051,4916,4612740,6212,4612740
1051,4916,4613740,6212,4613740
1051,4916,4615740,6212,4615740
1051,4916,4616740,6212,4616740
1051,4916,4617550,6212,4617550
1051,4916,4617550,6212,4617550
1051,4916,4617870,6212,4617870
1051,4916,4618870,6212,4618870
1052,4924,4619680,6212,4619680
1052,4924,4620490,6212,4620490
1052,4924,4620960,6212,4620960
1052,4924,4620960,6212,4620960
1052,4924,4621960,6212,4621960
1052,4924,4622960,6212,4622960
1052,4924,4623960,6212,4623960
1052,4924,4624960,6212,4624960
1052,4924,4625960,6212,4625960
1052,4924,4626960,6212,4626960
1053,4932,4627430,6212,4627430
1054,4940,4635430,6212,4635430
1054,4940,4636430,6212,4636430
1054,4940,4637430,6212,4637430
1054,4940,4637430,6212,4637430
1054,4940,4638430,6212,4638430
1054,4940,4639430,6212,4639430
1054,4940,4640430,6212,4640430
1054,4940,4640660,6212,4640660
1055,4948,4641310,6212,4641310
1055,4948,4642120,6212,4642120
1055,4948,4642930,6212,4642930
1055,4948,4643410,6212,4643410
1055,4948,4644410,6212,4644410
1055,4948,4645410,6212,4645410
1055,4948,4646410,6212,4646410
1055,4948,4646410,6212,4646410
1055,4948,4647410,6212,4647410
1055,4948,4648410,6212,4648410
1055,4948,4649410,6212,4649410
1055,4948,4650000,6212,4650000
1055,4948,4650000,6212,4650000
1056,4956,4651000,6212,4651000
1056,4956,4652000,6212,4652000
1056,4956,4652000,6212,4652000
1056,4956,4652810,6212,4652810
1056,4956,4652810,6212,4652810
1056,4956,4653460,6212,4653460
1056,4956,4654460,6212,4654460
1057,4964,4662460,6212,4662460
1057,4964,4663460,6212,4663460
1057,4964,4664460,6212,4664460
1058,4972,4672460,6212,4672460
1058,4972,4673270,6212,4673270
1059,4980,4673740,6212,4673740
1059,4980,4673740,6212,4673740
1059,4980,4674740,6212,4674740
1059,4980,4675390,6212,4675390
1059,4980,4675860,6212,4675860
1059,4980,4676860,6212,4676860
1059,4980,4677180,6212,4677180
1059,4980,4677180,6212,4677180
1060,4988,4677830,6212,4677830
1060,4988,4678640,6212,4678640
1060,4988,4679450,6212,4679450
1060,4988,4680450,6212,4680450
1060,4988,4680450,6212,4680450
1060,4988,4680450,6212,4680450
1060,4988,4681260,6212,4681260
1060,4988,4681260,6212,4681260
1061,4996,4689260,6212,4689260
1061,4996,4689260,6212,4689260
1061,4996,4690260,6212,4690260
1061,4996,4690630,6212,4690630
1061,4996,4691630,6212,4691630
1061,4996,4692440,6212,4692440
1061,4996,4693440,6212,4693440
1062,5004,4694440,6212,4694440
1062,5004,4695250,6212,4695250
1062,5004,4696250,6212,4696250
1062,5004,4696250,6212,4696250
1062,5004,4697250,6212,4697250
1062,5004,4697250,6212,4697250
1062,5004,4698250,6212,4698250
1062,5004,4699250,6212,4699250
1062,5004,4700250,6212,4700250
1062,5004,4700480,6212,4700480
1062,5004,4701480,6212,4701480
1063,5012,4702480,6212,4702480
1063,5012,4702590,6212,4702590
1063,5012,4703050,6212,4703050
1063,5012,4703050,6212,4703050
1063,5012,4703050,6212,4703050
1063,5012,4704050,6212,4704050
1063,5012,4704050,6212,4704050
1063,5012,4704520,6212,4704520
1063,5012,4705520,6212,4705520
1064,5020,4713520,6212,4713520
1064,5020,4714520,6212,4714520
1064,5020,4715520,6212,4715520
1064,5020,4716520,6212,4716520
1064,5020,4717520,6212,4717520
1064,5020,4717520,6212,4717520
1065,5028,4718520,6212,4718520
1065,5028,4719110,6212,4719110
1065,5028,4720110,6212,4720110
1065,5028,4720340,6212,4720340
1065,5028,4720340,6212,4720340
1065,5028,4720340,6212,4720340
1065,5028,4721340,6212,4721340
1065,5028,4722340,6212,4722340
1065,5028,4722800,6212,4722800
1065,5028,4723800,6212,4723800
1065,5028,4724800,6212,4724800
1066,5036,4725800,6212,4725800
1066,5036,4726800,6212,4726800
1066,5036,4727800,6212,4727800
1066,5036,4727800,6212,4727800
1066,5036,4728270,6212,4728270
1066,5036,4728270,6212,4728270
1066,5036,4728270,6212,4728270
1066,5036,4729270,6212,4729270
1066,5036,4729920,6212,4729920
1066,5036,4731920,6212,4731920
1067,5044,4739920,6212,4739920
1067,5044,4739920,6212,4739920
1067,5044,4740920,6212,4740920
1068,5052,4741920,6212,4741920
1068,5052,4742920,6212,4742920
1068,5052,4743920,6212,4743920
1068,5052,4744920,6212,4744920
1068,5052,4744920,6212,4744920
1068,5052,4745390,6212,4745390
1068,5052,4745860,6212,4745860
1068,5052,4746180,6212,4746180
1068,5052,4746990,6212,4746990
1068,5052,4746990,6212,4746990
1068,5052,4747150,6212,4747150
1068,5052,4747150,6212,4747150
1068,5052,4747620,6212,4747620
1068,5052,4747940,6212,4747940
1068,5052,4748940,6212,4748940
1069,5060,4749940,6212,4749940
1069,5060,4750940,6212,4750940
1069,5060,4751940,6212,4751940
1069,5060,4752940,6212,4752940
1069,5060,4753940,6212,4753940
1069,5060,4754750,6212,4754750
1069,5060,4755750,6212,4755750
1069,5060,4756750,6212,4756750
1070,5068,4757750,6212,4757750
1070,5068,4757750,6212,4757750
1070,5068,4758750,6212,4758750
1070,5068,4759220,6212,4759220
1070,5068,4760220,6212,4760220
1070,5068,4761030,6212,4761030
1070,5068,4762030,6212,4762030
1070,5068,4762840,6212,4762840
1070,5068,4763650,6212,4763650
1070,5068,4764120,6212,4764120
1071,5076,4765120,6212,4765120
1072,5084,4773120,6212,4773120
1073,5092,4781120,6212,4781120
1073,5092,4782120,6212,4782120
1073,5092,4783120,6212,4783120
1073,5092,4783770,6212,4783770
1073,5092,4783770,6212,4783770
1073,5092,4784580,6212,4784580
1073,5092,4785580,6212,4785580
1073,5092,4786390,6212,4786390
1073,5092,4787390,6212,4787390
1074,5100,4788390,6212,4788390
1074,5100,4788860,6212,4788860
1074,5100,4789670,6212,4789670
1074,5100,4790320,6212,4790320
1074,5100,4791320,6212,4791320
1074,5100,4791480,6212,4791480
1074,5100,4791480,6212,4791480
1074,5100,4791700,6212,4791700
1074,5100,4792700,6212,4792700
1074,5100,4793700,6212,4793700
1074,5100,4794350,6212,4794350
1075,5108,4795350,6212,4795350
1075,5108,4796350,6212,4796350
1075,5108,4796820,6212,4796820
1075,5108,4796820,6212,4796820
1075,5108,4796820,6212,4796820
1075,5108,4797820,6212,4797820
1075,5108,4798820,6212,4798820
1075,5108,4799820,6212,4799820
1075,5108,4800820,6212,4800820
1076,5116,4804820,6212,4804820
1076,5116,4805820,6212,4805820
1076,5116,4806820,6212,4806820
1076,5116,4807820,6212,4807820
1076,5116,4808820,6212,4808820
1076,5116,4809820,6212,4809820
1076,5116,4810300,6212,4810300
1077,5124,4811300,6212,4811300
1077,5124,4811770,6212,4811770
1077,5124,4812770,6212,4812770
1077,5124,4813770,6212,4813770
1077,5124,4814320,6212,4814320
1077,5124,4815320,6212,4815320
1077,5124,4816130,6212,4816130
1077,5124,4817130,6212,4817130
1077,5124,4817600,6212,4817600
1078,5132,4818600,6212,4818600
1078,5132,4819600,6212,4819600
1078,5132,4820600,6212,4820600
1078,5132,4821600,6212,4821600
1078,5132,4822070,6212,4822070
1079,5140,4823070,6212,4823070
1079,5140,4824070,6212,4824070
1079,5140,4824880,6212,4824880
1079,5140,4825350,6212,4825350
1079,5140,4826350,6212,4826350
1079,5140,4827350,6212,4827350
1079,5140,4828160,6212,4828160
1079,5140,4828630,6212,4828630
1079,5140,4829630,6212,4829630
1079,5140,4829850,6212,4829850
1080,5148,4830850,6212,4830850
1080,5148,4830850,6212,4830850
1080,5148,4831660,6212,4831660
1080,5148,4832470,6212,4832470
1080,5148,4833280,6212,4833280
1080,5148,4833930,6212,4833930
1080,5148,4834930,6212,4834930
1080,5148,4835930,6212,4835930
1080,5148,4836250,6212,4836250
1081,5156,4840250,6212,4840250
1081,5156,4841250,6212,4841250
1081,5156,4842250,6212,4842250
1081,5156,4843250,6212,4843250
1081,5156,4843480,6212,4843480
1081,5156,4843960,6212,4843960
1081,5156,4844960,6212,4844960
1081,5156,4845430,6212,4845430
1081,5156,4846240,6212,4846240
1081,5156,4847240,6212,4847240
1082,5164,4848240,6212,4848240
1082,5164,4848710,6212,4848710
1082,5164,4848710,6212,4848710
1082,5164,4849180,6212,4849180
1082,5164,4850180,6212,4850180
1082,5164,4850180,6212,4850180
1082,5164,4851180,6212,4851180
1083,5172,4859180,6212,4859180
1083,5172,4859730,6212,4859730
1083,5172,4860730,6212,4860730
1083,5172,4860950,6212,4860950
1083,5172,4861760,6212,4861760
1083,5172,4862570,6212,4862570
1084,5180,4863030,6212,4863030
1084,5180,4864030,6212,4864030
1084,5180,4864030,6212,4864030
1084,5180,4864500,6212,4864500
1084,5180,4865500,6212,4865500
1085,5188,4873500,6212,4873500
1085,5188,4874500,6212,4874500
1085,5188,4874960,6212,4874960
1085,5188,4875960,6212,4875960
1086,5196,4879960,6212,4879960
1086,5196,4880960,6212,4880960
1086,5196,4881960,6212,4881960
1086,5196,4882120,6212,4882120
1086,5196,4883120,6212,4883120
1086,5196,4884120,6212,4884120
1086,5196,4884340,6212,4884340
1086,5196,4884340,6212,4884340
1086,5196,4885150,6212,4885150
1086,5196,4885620,6212,4885620
1087,5204,4886620,6212,4886620
1087,5204,4887090,6212,4887090
1087,5204,4888090,6212,4888090
1087,5204,4888090,6212,4888090
1087,5204,4888900,6212,4888900
1087,5204,4889550,6212,4889550
1087,5204,4890550,6212,4890550
1087,5204,4891360,6212,4891360
1087,5204,4892360,6212,4892360
1088,5212,4893010,6212,4893010
1088,5212,4893660,6212,4893660
1088,5212,4894660,6212,4894660
1088,5212,4895660,6212,4895660
1089,5220,4899660,6212,4899660
1089,5220,4900660,6212,4900660
1089,5220,4901250,6212,4901250
1089,5220,4902060,6212,4902060
1089,5220,4903060,6212,4903060
1089,5220,4903060,6212,4903060
1089,5220,4904060,6212,4904060
1089,5220,4905060,6212,4905060
1089,5220,4906060,6212,4906060
1090,5228,4907060,6212,4907060
1090,5228,4907530,6212,4907530
1090,5228,4908340,6212,4908340
1090,5228,4909340,6212,4909340
1090,5228,4909930,6212,4909930
1090,5228,4910930,6212,4910930
1090,5228,4911930,6212,4911930
1090,5228,4912410,6212,4912410
1090,5228,4912880,6212,4912880
1090,5228,4913880,6212,4913880
1090,5228,4914040,6212,4914040
1090,5228,4915040,6212,4915040
1090,5228,4915040,6212,4915040
1091,5236,4915510,6212,4915510
1091,5236,4915830,6212,4915830
1091,5236,4916640,6212,4916640
1091,5236,4917230,6212,4917230
1091,5236,4917550,6212,4917550
1091,5236,4918550,6212,4918550
1091,5236,4919360,6212,4919360
1091,5236,4919360,6212,4919360
1091,5236,4920360,6212,4920360
1091,5236,4920360,6212,4920360
1091,5236,4921360,6212,4921360
1091,5236,4922360,6212,4922360
1091,5236,4922830,6212,4922830
1092,5244,4926830,6212,4926830
1092,5244,4927830,6212,4927830
1092,5244,4928300,6212,4928300
1092,5244,4929300,6212,4929300
1092,5244,4930300,6212,4930300
1093,5252,4931300,6212,4931300
1093,5252,4932300,6212,4932300
1093,5252,4933300,6212,4933300
1093,5252,4933300,6212,4933300
1094,5260,4941300,6212,4941300
1094,5260,4942300,6212,4942300
1095,5268,4943300,6212,4943300
1095,5268,4944300,6212,4944300
1095,5268,4944770,6212,4944770
1095,5268,4945770,6212,4945770
1095,5268,4946770,6212,4946770
1095,5268,4947770,6212,4947770
1095,5268,4947770,6212,4947770
1095,5268,4948770,6212,4948770
1095,5268,4949420,6212,4949420
1095,5268,4950070,6212,4950070
1095,5268,4950230,6212,4950230
1096,5276,4958230,6212,4958230
1097,5284,4959230,6212,4959230
1097,5284,4959460,6212,4959460
1097,5284,4960270,6212,4960270
1097,5284,4961270,6212,4961270
1097,5284,4961270,6212,4961270
1097,5284,4961590,6212,4961590
1097,5284,4962400,6212,4962400
1097,5284,4963400,6212,4963400
1097,5284,4964400,6212,4964400
1097,5284,4964400,6212,4964400
1097,5284,4965050,6212,4965050
1097,5284,4966050,6212,4966050
1098,5292,4967050,6212,4967050
1098,5292,4967280,6212,4967280
1098,5292,4967750,6212,4967750
1098,5292,4968750,6212,4968750
1098,5292,4969070,6212,4969070
1098,5292,4969660,6212,4969660
1098,5292,4970660,6212,4970660
1098,5292,4970890,6212,4970890
1098,5292,4970890,6212,4970890
1098,5292,4971700,6212,4971700
1098,5292,4972510,6212,4972510
1098,5292,4973510,6212,4973510
1098,5292,4973510,6212,4973510
1098,5292,4974510,6212,4974510
1099,5300,4975510,6212,4975510
1099,5300,4976510,6212,4976510
1099,5300,4977320,6212,4977320
1099,5300,4978320,6212,4978320
1099,5300,4979130,6212,4979130
1099,5300,4979590,6212,4979590
1099,5300,4980590,6212,4980590
1099,5300,4981590,6212,4981590
1099,5300,4981590,6212,4981590
1099,5300,4981590,6212,4981590
1100,5308,4982590,6212,4982590
1100,5308,4983590,6212,4983590
1100,5308,4983910,6212,4983910
1100,5308,4984910,6212,4984910
1100,5308,4984910,6212,4984910
1101,5316,4992910,6212,4992910
1101,5316,4992910,6212,4992910
1101,5316,4993380,6212,4993380
1101,5316,4993380,6212,4993380
1101,5316,4993490,6212,4993490
1101,5316,4994490,6212,4994490
1101,5316,4995490,6212,4995490
1101,5316,4995720,6212,4995720
1101,5316,4996720,6212,4996720
1101,5316,4997530,6212,4997530
1102,5324,4998530,6212,4998530
1102,5324,4999530,6212,4999530
1102,5324,5000080,6212,5000080
1102,5324,5001080,6212,5001080
1102,5324,5002080,6212,5002080
1103,5332,5010080,6212,5010080
1103,5332,5011080,6212,5011080
1103,5332,5011890,6212,5011890
1103,5332,5012360,6212,5012360
1104,5340,5020360,6212,5020360
1105,5348,5028360,6212,5028360
1105,5348,5028360,6212,5028360
1105,5348,5028590,6212,5028590
1106,5356,5029140,6212,5029140
1106,5356,5029950,6212,5029950
1106,5356,5030760,6212,5030760
1106,5356,5031760,6212,5031760
1106,5356,5031760,6212,5031760
1106,5356,5032080,6212,5032080
1106,5356,5033080,6212,5033080
1106,5356,5034080,6212,5034080
1106,5356,5035080,6212,5035080
1107,5364,5037080,6212,5037080
1107,5364,5038080,6212,5038080
1107,5364,5039080,6212,5039080
1107,5364,5039890,6212,5039890
1107,5364,5040350,6212,5040350
1107,5364,5041350,6212,5041350
1107,5364,5042160,6212,5042160
1107,5364,5042160,6212,5042160
1107,5364,5043160,6212,5043160
