ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
485973.16,25.59,12.9,374787.89,19.74
485976.96,25.59,12.9,374825.73,19.74
485976.96,25.59,12.9,374852.33,19.74
485795.71,25.59,12.9,374713.55,19.74
485431.29,25.63,12.94,374481.9,19.77
485644.31,25.65,12.96,375315.85,19.82
485639.56,25.66,12.97,375486.86,19.84
485319.56,25.65,12.95,375166.86,19.83
485212.35,25.65,12.96,375078.02,19.83
485212.35,25.65,12.96,375078.02,19.83
485031.1,25.66,12.97,375101.56,19.84
484652.58,25.64,12.95,374641.09,19.82
484672.35,25.66,12.96,374660.61,19.83
484672.35,25.66,12.96,374662.58,19.83
484667.61,25.67,12.97,374785.85,19.85
484791.41,25.69,13.0,374804.24,19.86
484628.67,25.69,13.0,374517.28,19.85
484486.96,25.7,13.01,374871.07,19.88
484320.02,25.7,13.01,374721.44,19.89
484634.5,25.73,13.03,374498.36,19.88
484634.5,25.73,13.03,374498.36,19.88
484453.25,25.73,13.04,374953.24,19.91
484294.36,25.74,13.04,374875.27,19.92
484294.36,25.74,13.04,374991.85,19.93
484315.35,25.74,13.05,375034.7,19.93
483712.23,25.72,13.03,374478.96,19.92
483836.03,25.75,13.05,374649.91,19.94
482820.64,25.8,13.11,374166.44,19.99
482985.9,25.82,13.13,373958.44,19.99
482985.9,25.82,13.13,373958.44,19.99
482844.19,25.82,13.13,373726.15,19.99
482677.25,25.83,13.14,374156.28,20.02
482371.96,25.84,13.15,374145.92,20.04
482213.06,25.85,13.15,373978.87,20.05
482213.06,25.85,13.15,373978.87,20.05
482472.7,25.87,13.17,374261.61,20.07
482596.5,25.89,13.2,374334.61,20.08
482433.75,25.89,13.2,374141.34,20.08
482292.05,25.9,13.21,374014.5,20.08
482125.1,25.9,13.21,374587.17,20.13
482125.1,25.9,13.21,374587.17,20.13
482125.1,25.9,13.21,374587.17,20.13
482189.83,25.92,13.23,374235.74,20.12
482427.86,25.94,13.25,374013.58,20.11
482268.96,25.94,13.25,374634.84,20.15
482069.25,25.95,13.26,374379.98,20.15
481961.85,25.94,13.25,374272.58,20.15
482274.41,25.97,13.28,374372.8,20.16
482439.67,25.99,13.3,374115.96,20.15
482276.93,25.99,13.3,374238.69,20.17
482302.96,26.01,13.32,374042.52,20.17
482195.75,26.02,13.32,374324.79,20.2
482014.5,26.02,13.33,374140.75,20.2
481886.25,26.03,13.33,374779.98,20.24
482676.46,26.07,13.38,375519.11,20.28
482305.22,26.06,13.36,375189.52,20.27
482429.02,26.08,13.38,375192.47,20.28
482704.81,26.1,13.41,374943.84,20.27
482351.52,26.09,13.39,375454.55,20.31
482184.58,26.09,13.4,375216.19,20.3
482184.58,26.09,13.4,375239.96,20.3
482206.4,26.1,13.41,375013.27,20.3
482082.36,26.11,13.42,375073.48,20.32
481921.3,26.12,13.42,375793.14,20.37
481998.65,26.13,13.44,375030.01,20.33
482122.45,26.15,13.46,375032.96,20.34
482124.91,26.15,13.46,375083.65,20.35
482206.1,26.17,13.47,375573.47,20.38
482371.36,26.19,13.49,375314.49,20.37
482229.66,26.19,13.5,375936.38,20.42
482251.48,26.2,13.51,375714.05,20.42
482127.44,26.21,13.52,375573.88,20.42
481946.19,26.22,13.52,375226.08,20.41
481817.94,26.22,13.53,375897.56,20.46
481586.72,26.23,13.53,375597.78,20.45
482149.04,26.26,13.57,375670.6,20.46
481986.3,26.27,13.58,375466.9,20.46
481844.59,26.27,13.58,375428.04,20.47
481685.63,26.27,13.58,375269.27,20.47
481518.68,26.27,13.58,375260.56,20.48
481394.64,26.28,13.59,376258.37,20.54
481395.88,26.28,13.59,376260.22,20.54
480380.49,26.34,13.65,375776.75,20.61
480199.24,26.35,13.65,375019.0,20.57
480229.12,26.36,13.67,374732.77,20.57
480190.17,26.39,13.69,374548.62,20.58
480234.61,26.39,13.7,375271.14,20.63
480399.86,26.41,13.72,375518.93,20.65
480196.47,26.41,13.72,375195.82,20.64
480033.73,26.42,13.72,375011.94,20.64
479926.52,26.42,13.73,374870.68,20.64
480183.8,26.45,13.75,375241.88,20.67
480183.8,26.45,13.75,375261.68,20.67
479805.27,26.43,13.74,374948.89,20.66
479825.05,26.44,13.75,374775.05,20.65
479820.31,26.46,13.76,375425.5,20.7
480374.35,26.49,13.8,375675.5,20.72
479358.97,26.55,13.86,375192.02,20.78
479196.23,26.56,13.87,374970.99,20.78
478898.23,26.55,13.86,374853.43,20.78
478284.29,26.57,13.88,374477.91,20.81
477904.04,26.56,13.87,374717.13,20.82
477904.04,26.56,13.87,374717.13,20.82
477923.81,26.57,13.88,374677.34,20.83
477730.31,26.58,13.88,374577.97,20.84
478042.87,26.61,13.91,374678.19,20.85
477447.44,26.63,13.94,374267.8,20.88
477450.47,26.63,13.94,374258.0,20.88
477100.23,26.64,13.95,374371.59,20.91
476906.72,26.65,13.95,374272.66,20.91
477030.51,26.67,13.98,374233.82,20.92
476867.77,26.67,13.98,374004.1,20.92
476726.07,26.68,13.99,374441.25,20.96
476435.08,26.69,14.0,374312.39,20.97
476435.08,26.69,14.0,374308.96,20.97
476692.36,26.72,14.02,374021.64,20.96
476327.93,26.76,14.06,373789.98,21.0
476199.69,26.76,14.07,373833.69,21.01
475965.43,26.77,14.07,374013.56,21.03
475858.22,26.77,14.08,373924.73,21.04
475676.97,26.78,14.09,373899.04,21.05
475676.97,26.78,14.09,373899.04,21.05
475696.75,26.79,14.1,373943.32,21.06
475692.0,26.8,14.11,374091.05,21.08
475815.8,26.83,14.13,374123.24,21.09
475815.8,26.83,14.13,374123.24,21.09
475653.06,26.83,14.14,373877.58,21.09
475490.32,26.84,14.15,374114.92,21.12
475516.35,26.85,14.16,373968.85,21.12
475516.35,26.85,14.16,373968.85,21.12
475409.14,26.86,14.17,373795.29,21.12
475227.89,26.87,14.17,374003.09,21.14
474907.89,26.85,14.16,373683.09,21.13
474543.46,26.89,14.2,373451.44,21.16
473528.08,26.96,14.27,372967.97,21.23
473359.09,26.96,14.27,372779.02,21.23
473061.09,26.95,14.26,372359.19,21.21
473061.09,26.95,14.26,372359.19,21.21
473585.13,26.98,14.29,373006.51,21.25
473477.92,26.99,14.3,372917.67,21.26
472951.6,26.97,14.28,372443.79,21.24
472770.35,26.98,14.29,372601.62,21.26
472770.35,26.98,14.29,372601.62,21.26
472790.13,26.99,14.3,372360.04,21.26
472978.63,27.01,14.32,372851.53,21.29
473102.43,27.03,14.34,372845.04,21.31
472939.69,27.04,14.35,372588.68,21.3
472968.91,27.04,14.35,372617.96,21.3
472806.17,27.05,14.36,372886.25,21.33
472643.43,27.05,14.36,372700.4,21.33
472536.22,27.06,14.37,372652.23,21.34
472539.77,27.06,14.37,372772.05,21.35
472161.24,27.05,14.36,372372.59,21.33
472161.24,27.05,14.36,372372.59,21.33
472418.52,27.07,14.38,372255.15,21.33
472249.53,27.08,14.38,372609.39,21.36
472056.02,27.08,14.39,372533.5,21.37
472507.81,27.12,14.43,372560.59,21.38
472507.81,27.12,14.43,372560.59,21.38
472345.07,27.12,14.43,372336.37,21.38
471966.55,27.11,14.42,371980.56,21.37
471992.57,27.12,14.43,371892.66,21.37
471846.66,27.13,14.44,372151.98,21.4
471722.62,27.14,14.45,372188.37,21.41
471561.56,27.15,14.45,371946.4,21.41
471382.48,27.15,14.46,372453.04,21.45
471642.11,27.17,14.48,372655.41,21.47
471349.02,27.16,14.47,372351.88,21.46
471310.08,27.19,14.5,372212.65,21.47
471310.08,27.19,14.5,372212.65,21.47
470696.14,27.22,14.53,372169.61,21.52
470527.15,27.22,14.53,371982.54,21.52
470333.64,27.23,14.54,371868.41,21.53
470646.2,27.26,14.57,371968.63,21.54
470672.23,27.27,14.58,371613.46,21.53
470509.49,27.28,14.59,371945.07,21.57
470219.94,27.27,14.58,371644.77,21.55
470245.97,27.28,14.59,371506.26,21.55
470138.76,27.29,14.6,371331.47,21.56
470396.03,27.31,14.62,371253.06,21.56
470227.04,27.32,14.63,372003.88,21.61
470033.53,27.33,14.63,372006.69,21.63
470346.1,27.36,14.66,372106.91,21.64
470372.13,27.37,14.68,371927.99,21.64
470372.13,27.37,14.68,371927.99,21.64
470209.38,27.38,14.68,371715.92,21.64
470046.64,27.38,14.69,371950.2,21.67
470046.64,27.38,14.69,371950.2,21.67
469939.43,27.39,14.7,371785.92,21.67
469758.18,27.4,14.71,371715.3,21.68
469536.08,27.39,14.7,371601.31,21.68
469244.14,27.38,14.69,371319.46,21.66
469075.15,27.38,14.69,371683.46,21.7
468881.64,27.39,14.7,371469.93,21.7
469194.2,27.42,14.73,371570.15,21.71
469220.23,27.43,14.74,371391.23,21.71
469010.44,27.43,14.73,371190.51,21.71
469010.44,27.43,14.73,371190.51,21.71
469010.44,27.43,14.73,371190.51,21.71
468847.7,27.43,14.74,370978.43,21.71
468457.48,27.42,14.72,370612.78,21.69
468294.74,27.42,14.73,370847.06,21.72
468187.53,27.43,14.74,370740.46,21.72
468006.28,27.44,14.75,370549.38,21.72
468026.06,27.45,14.76,371139.02,21.77
467832.55,27.46,14.76,370925.97,21.77
467956.35,27.48,14.79,370928.92,21.78
467793.61,27.49,14.79,370657.4,21.78
467651.9,27.5,14.8,371008.87,21.81
467484.95,27.5,14.81,370633.67,21.8
467484.95,27.5,14.81,370633.67,21.8
467360.91,27.51,14.82,370620.52,21.82
467179.66,27.52,14.82,370878.17,21.84
467179.66,27.52,14.82,370878.17,21.84
466164.28,27.59,14.89,370394.7,21.92
466184.06,27.6,14.91,370278.16,21.92
465990.55,27.61,14.91,370130.3,21.93
465698.61,27.59,14.9,369852.03,21.91
465822.41,27.62,14.92,369925.04,21.93
464807.02,27.69,15.0,369441.56,22.01
464644.28,27.69,15.0,369248.3,22.01
464324.28,27.68,14.99,368928.3,21.99
464182.57,27.69,15.0,368765.21,22.0
464183.81,27.69,15.0,368783.94,22.0
464016.86,27.7,15.0,369099.4,22.03
463892.82,27.7,15.01,368906.76,22.03
463711.57,27.71,15.02,368899.41,22.04
463565.15,27.71,15.01,368830.73,22.04
462549.77,27.78,15.09,368347.26,22.12
462380.78,27.78,15.09,368259.14,22.13
462380.78,27.78,15.09,368259.14,22.13
462187.27,27.79,15.1,368031.66,22.13
461822.84,27.83,15.14,367730.39,22.16
461715.63,27.84,15.15,367758.09,22.18
461534.38,27.85,15.16,367958.02,22.2
461703.49,27.87,15.18,367895.32,22.21
461688.65,27.88,15.19,368004.53,22.23
461688.65,27.88,15.19,368004.53,22.23
461812.44,27.91,15.22,368077.54,22.24
461649.7,27.92,15.22,367759.36,22.24
461486.96,27.92,15.23,367730.86,22.25
461779.57,27.95,15.26,367755.69,22.26
461401.05,27.93,15.24,368195.52,22.29
461465.78,27.95,15.26,367700.79,22.27
461612.53,27.97,15.28,367752.94,22.28
461453.63,27.98,15.29,368349.86,22.33
461273.26,27.98,15.29,368121.06,22.33
461397.06,28.01,15.32,368194.07,22.35
461423.09,28.02,15.33,368024.51,22.35
461260.35,28.03,15.34,367823.48,22.35
461114.43,28.04,15.35,368014.0,22.38
460990.39,28.05,15.36,367919.39,22.39
460809.14,28.06,15.36,367759.21,22.39
460809.14,28.06,15.36,367752.95,22.39
460640.15,28.06,15.37,367971.83,22.42
459624.77,28.14,15.44,367488.36,22.5
459431.26,28.14,15.45,367318.78,22.5
459555.06,28.17,15.48,367366.49,22.52
459839.12,28.19,15.5,367069.56,22.51
459676.38,28.2,15.51,367047.42,22.52
459702.4,28.22,15.52,367330.9,22.55
458687.02,28.29,15.6,366847.43,22.63
458529.48,28.29,15.59,366689.89,22.62
458422.27,28.3,15.6,366578.95,22.63
458123.71,28.28,15.59,366301.77,22.61
457942.46,28.29,15.6,366150.53,22.62
457773.47,28.3,15.6,366032.33,22.63
457773.47,28.3,15.6,366095.4,22.63
457579.96,28.3,15.61,366619.41,22.68
457203.16,28.29,15.59,366214.58,22.66
457326.96,28.31,15.62,366217.53,22.67
457546.23,28.34,15.64,365960.7,22.66
456530.84,28.41,15.72,365477.23,22.75
456806.63,28.44,15.75,365888.22,22.78
456660.72,28.45,15.76,365595.35,22.78
456282.19,28.43,15.74,365426.54,22.77
456346.92,28.45,15.76,365446.47,22.78
456129.48,28.44,15.75,365223.68,22.77
455968.43,28.45,15.76,366205.26,22.85
455872.51,28.46,15.77,366031.92,22.85
455614.96,28.46,15.77,365684.84,22.84
455738.76,28.49,15.8,365703.23,22.86
456014.54,28.51,15.82,365481.84,22.85
455851.8,28.52,15.83,365768.93,22.89
455581.85,28.54,15.85,365669.35,22.91
455400.6,28.55,15.85,365509.61,22.91
455420.37,28.56,15.87,365408.6,22.92
455420.37,28.56,15.87,365408.6,22.92
455122.38,28.55,15.86,365170.8,22.91
454928.87,28.56,15.86,365594.16,22.95
455241.43,28.59,15.9,365694.38,22.97
455267.46,28.61,15.91,365515.46,22.97
454888.93,28.59,15.9,365110.23,22.95
454890.17,28.59,15.9,365135.86,22.95
454727.43,28.6,15.91,364923.78,22.95
454564.69,28.61,15.91,365214.08,22.98
454457.47,28.62,15.93,365019.1,22.99
454276.22,28.62,15.93,364866.07,22.99
454107.23,28.63,15.94,365244.99,23.03
453913.72,28.64,15.95,365093.56,23.03
454476.05,28.68,15.99,365157.45,23.04
453460.66,28.76,16.07,364673.98,23.13
453297.92,28.77,16.08,364471.45,23.13
453135.18,28.78,16.09,364324.68,23.14
453135.18,28.78,16.09,364324.68,23.14
452989.27,28.79,16.1,364374.81,23.16
452865.23,28.8,16.11,364537.48,23.18
452765.47,28.81,16.12,364506.79,23.19
452547.06,28.8,16.11,364299.69,23.18
452998.86,28.84,16.15,364326.78,23.2
453019.24,28.86,16.16,364331.59,23.21
452957.12,28.87,16.18,364809.51,23.25
452543.88,28.85,16.16,364375.57,23.23
452381.14,28.86,16.17,364092.45,23.23
452218.4,28.87,16.17,364436.07,23.26
452072.49,28.88,16.18,364239.79,23.27
452072.49,28.88,16.18,364257.63,23.27
451948.45,28.89,16.19,364067.97,23.27
451787.39,28.89,16.2,365045.96,23.35
452036.19,28.93,16.24,364889.6,23.35
451793.28,28.92,16.23,364626.37,23.34
451793.28,28.92,16.23,364668.96,23.35
451917.08,28.95,16.26,364630.11,23.36
451754.34,28.96,16.27,364400.39,23.36
451754.34,28.96,16.27,364415.46,23.36
451780.37,28.98,16.28,364790.15,23.4
451781.6,28.98,16.28,364791.61,23.4
451963.69,29.0,16.31,364609.62,23.39
451839.65,29.01,16.32,364438.04,23.4
450824.26,29.09,16.4,363954.56,23.49
450643.01,29.1,16.41,364468.68,23.54
450474.02,29.11,16.42,364191.86,23.53
449458.64,29.19,16.5,363708.39,23.62
449453.9,29.21,16.52,363851.97,23.65
450016.22,29.25,16.56,363924.8,23.66
450016.22,29.25,16.56,363924.8,23.66
449853.48,29.26,16.57,363648.98,23.66
450039.77,29.29,16.6,364029.18,23.69
449661.25,29.27,16.58,363825.46,23.68
449494.3,29.28,16.59,363545.01,23.68
449196.3,29.27,16.57,363336.51,23.67
451401.73,29.41,16.72,367362.9,23.94
451853.53,29.45,16.76,367389.99,23.95
452192.31,29.49,16.8,366787.09,23.92
452218.34,29.51,16.82,366603.39,23.92
452055.6,29.52,16.82,366474.96,23.93
452055.6,29.52,16.82,366497.98,23.93
452055.6,29.52,16.82,366497.98,23.93
452081.62,29.53,16.84,366842.38,23.97
452081.62,29.53,16.84,366841.32,23.96
451066.24,29.62,16.93,366383.35,24.06
451066.24,29.62,16.93,366383.35,24.06
450959.03,29.63,16.94,366196.26,24.06
450632.44,29.62,16.93,365842.74,24.05
450451.19,29.63,16.94,365635.31,24.05
450470.97,29.64,16.95,366400.63,24.11
450277.46,29.65,16.96,366327.01,24.12
450401.26,29.68,16.99,366400.01,24.14
450427.28,29.7,17.0,366230.46,24.15
450264.54,29.71,17.01,366029.43,24.15
450264.54,29.71,17.01,366029.43,24.15
450118.63,29.72,17.02,366344.13,24.19
450118.63,29.72,17.02,366344.13,24.19
449994.59,29.73,17.03,366213.26,24.19
449813.34,29.73,17.04,365981.22,24.19
449644.35,29.74,17.05,365942.76,24.21
449436.35,29.73,17.04,365786.14,24.2
449242.84,29.74,17.05,365858.18,24.22
449366.64,29.77,17.08,365851.69,24.24
449257.87,29.76,17.07,365744.35,24.23
449541.93,29.79,17.1,365506.82,24.22
449543.16,29.79,17.1,365527.74,24.22
449543.16,29.79,17.1,365527.74,24.22
449380.42,29.8,17.11,365840.61,24.26
449380.42,29.8,17.11,365842.75,24.26
449003.62,29.79,17.09,365656.21,24.26
448857.71,29.8,17.1,365469.4,24.26
447842.33,29.89,17.19,364985.93,24.36
447718.29,29.9,17.21,364973.73,24.37
447537.04,29.91,17.21,365267.76,24.41
447378.14,29.92,17.22,365033.62,24.41
447174.54,29.92,17.23,364876.95,24.41
447174.54,29.92,17.23,364894.44,24.42
447298.34,29.95,17.26,364926.64,24.43
447517.61,29.98,17.28,364640.56,24.43
447354.87,29.99,17.29,364948.11,24.46
447151.69,29.98,17.28,364730.3,24.45
447151.69,29.98,17.28,364730.3,24.45
447151.69,29.98,17.28,364730.3,24.45
446988.95,29.99,17.29,364560.69,24.46
446881.74,30.0,17.31,364806.31,24.49
447147.28,30.03,17.33,364628.4,24.48
446978.29,30.03,17.34,364525.5,24.49
446784.78,30.04,17.35,365036.95,24.55
446908.58,30.07,17.38,365084.65,24.56
446745.84,30.08,17.39,364775.16,24.56
446583.1,30.09,17.4,365067.07,24.6
446583.1,30.09,17.4,365067.07,24.6
446206.3,30.07,17.38,364666.46,24.58
446206.3,30.07,17.38,364666.46,24.58
446206.3,30.07,17.38,364728.31,24.58
446043.56,30.08,17.39,364556.45,24.59
446264.35,30.11,17.42,364420.45,24.59
445914.11,30.13,17.44,364638.88,24.64
444898.72,30.22,17.53,364155.41,24.74
444898.72,30.22,17.53,364145.62,24.74
444705.22,30.23,17.54,364005.03,24.74
444829.01,30.26,17.57,364052.74,24.76
444666.27,30.27,17.58,363736.47,24.76
444503.53,30.28,17.59,364119.19,24.8
444357.62,30.29,17.6,363855.38,24.8
444361.32,30.29,17.6,363856.6,24.8
444675.8,30.32,17.63,363718.54,24.8
444297.28,30.3,17.61,364325.77,24.85
443999.28,30.29,17.6,364072.2,24.84
444006.8,30.31,17.62,363666.08,24.82
444006.8,30.31,17.62,363705.86,24.83
443848.03,30.3,17.61,363547.55,24.82
443848.03,30.3,17.61,363547.55,24.82
444127.66,30.33,17.64,363349.22,24.81
443928.42,30.32,17.63,363924.28,24.86
443694.17,30.33,17.63,363607.69,24.85
443817.97,30.36,17.66,363680.7,24.87
443655.23,30.37,17.67,363446.99,24.88
443492.49,30.37,17.68,363303.31,24.88
443329.75,30.38,17.69,363487.57,24.91
443222.53,30.4,17.71,363321.08,24.92
443230.05,30.42,17.72,363243.2,24.93
443061.06,30.42,17.73,363537.34,24.96
442867.55,30.43,17.74,363312.91,24.97
442991.35,30.46,17.77,363385.91,24.99
442991.35,30.46,17.77,363385.91,24.99
442828.61,30.47,17.78,363088.75,24.98
443104.39,30.5,17.81,363456.48,25.02
442958.48,30.51,17.82,363222.67,25.02
443023.21,30.53,17.84,363081.39,25.02
442841.96,30.54,17.85,363556.2,25.07
442861.73,30.56,17.87,363515.86,25.08
442856.99,30.58,17.88,363638.3,25.11
442478.47,30.56,17.87,363456.18,25.1
442602.26,30.59,17.9,363529.18,25.13
441586.88,30.69,18.0,363045.71,25.23
440571.5,30.79,18.1,362562.24,25.34
440408.75,30.8,18.11,362368.97,25.34
440246.01,30.81,18.12,362184.85,25.35
440428.1,30.84,18.15,362547.76,25.38
440428.1,30.84,18.15,362547.76,25.38
440492.83,30.86,18.17,362400.82,25.39
440311.58,30.87,18.18,362178.84,25.39
440331.35,30.89,18.19,362207.12,25.41
440137.84,30.9,18.2,362622.67,25.45
440261.64,30.93,18.23,362560.29,25.47
440537.43,30.96,18.26,362373.08,25.46
440563.45,30.97,18.28,362716.5,25.5
440745.54,31.0,18.31,362633.36,25.51
440621.5,31.01,18.32,362814.86,25.54
440462.73,31.01,18.31,362660.32,25.53
440462.73,31.01,18.31,362660.32,25.53
440264.73,31.0,18.31,362551.74,25.53
440083.48,31.01,18.31,362247.17,25.52
439914.49,31.02,18.32,362919.36,25.59
440048.98,31.04,18.35,363102.59,25.61
440172.78,31.07,18.38,363120.51,25.63
440010.04,31.08,18.39,362866.31,25.63
439676.75,31.07,18.38,362589.79,25.62
439676.75,31.07,18.38,362589.79,25.62
439676.75,31.07,18.38,362589.79,25.62
439514.01,31.08,18.39,362843.61,25.66
439351.27,31.09,18.4,362699.32,25.67
439244.06,31.1,18.41,362531.09,25.67
439062.81,31.11,18.42,362638.48,25.7
438698.39,31.18,18.48,362406.83,25.75
438529.4,31.19,18.49,362295.03,25.76
438335.89,31.19,18.5,362136.46,25.77
438228.68,31.21,18.52,362047.62,25.78
438047.43,31.22,18.53,362189.04,25.81
437878.44,31.23,18.54,361986.08,25.82
438115.18,31.26,18.56,362323.57,25.85
438238.97,31.29,18.59,362396.58,25.87
437858.72,31.27,18.58,362007.64,25.85
437695.98,31.28,18.59,361749.98,25.85
437533.24,31.29,18.6,361630.26,25.86
437806.61,31.32,18.63,361731.37,25.88
437682.57,31.34,18.65,361646.12,25.89
437690.09,31.36,18.66,362144.48,25.94
437521.1,31.37,18.67,361967.22,25.95
437766.11,31.39,18.7,362311.51,25.98
437889.91,31.43,18.73,362314.46,26.0
437727.17,31.44,18.74,362264.5,26.02
437585.46,31.45,18.76,362670.49,26.07
437418.51,31.46,18.77,362418.2,26.07
437039.99,31.44,18.75,362229.05,26.06
437163.79,31.47,18.78,362276.75,26.08
437001.05,31.49,18.79,361965.26,26.08
437065.78,31.51,18.82,361665.74,26.07
437362.59,31.54,18.85,362094.41,26.11
437195.65,31.55,18.86,361947.74,26.12
437071.61,31.57,18.87,361637.83,26.12
437079.12,31.58,18.89,362237.83,26.18
436730.89,31.57,18.88,363401.64,26.27
437401.8,31.64,18.95,363393.15,26.29
437206.47,31.63,18.94,363145.14,26.27
437330.27,31.66,18.97,363218.14,26.3
437330.27,31.66,18.97,363218.14,26.3
437360.14,31.68,18.99,363071.94,26.3
437345.3,31.7,19.01,363012.6,26.31
436992.24,31.7,19.0,362544.41,26.3
437157.5,31.72,19.03,362274.27,26.29
436994.76,31.73,19.04,362581.23,26.33
436848.85,31.75,19.05,362533.03,26.35
436826.95,31.75,19.06,362584.13,26.36
436479.36,31.82,19.13,362310.67,26.41
436355.32,31.83,19.14,363094.73,26.49
436194.26,31.84,19.15,362627.16,26.47
436811.57,31.91,19.22,363100.66,26.53
436587.62,31.9,19.21,362925.83,26.52
436893.84,31.94,19.24,363028.0,26.54
436712.59,31.95,19.25,362693.38,26.53
436332.34,31.93,19.24,362511.11,26.53
436352.11,31.95,19.26,363076.3,26.58
436158.6,31.96,19.27,362903.86,26.59
436282.4,31.99,19.3,362976.87,26.62
436558.18,32.02,19.33,362765.23,26.61
436558.18,32.02,19.33,362765.31,26.61
436179.66,32.01,19.31,362637.53,26.61
436037.95,32.02,19.33,362816.64,26.64
436037.95,32.02,19.33,362801.8,26.64
435871.01,32.03,19.34,363198.48,26.69
434855.62,32.14,19.45,362715.01,26.81
435150.86,32.18,19.49,362305.02,26.79
434969.61,32.19,19.5,362146.01,26.8
434771.61,32.18,19.49,361991.78,26.79
434801.49,32.2,19.51,362637.49,26.86
434786.65,32.22,19.53,362615.58,26.87
435357.24,32.27,19.58,362622.62,26.88
435194.5,32.29,19.59,362392.18,26.88
435194.5,32.29,19.59,362390.54,26.88
434817.7,32.27,19.58,362807.99,26.92
434676.0,32.28,19.59,362452.7,26.92
433660.61,32.4,19.71,361969.23,27.04
433493.67,32.41,19.72,361809.9,27.05
433816.43,32.45,19.75,362731.41,27.13
433655.37,32.46,19.77,362599.85,27.14
433290.94,32.53,19.84,362298.58,27.2
433536.56,32.57,19.88,362280.96,27.22
433429.35,32.59,19.9,362511.92,27.26
433270.58,32.58,19.89,362352.96,27.25
433089.33,32.59,19.9,362141.48,27.25
432920.34,32.6,19.91,362041.24,27.26
432725.01,32.59,19.9,361857.91,27.26
432725.01,32.59,19.9,361857.91,27.26
432720.27,32.61,19.92,361944.07,27.28
432715.16,32.62,19.93,362148.83,27.3
432838.96,32.66,19.97,362137.3,27.32
433114.74,32.69,20.0,361899.25,27.32
432952.0,32.7,20.01,362291.57,27.37
432953.23,32.7,20.01,362293.23,27.37
432996.09,32.73,20.03,362040.79,27.36
433200.05,32.76,20.07,361888.13,27.36
433018.8,32.77,20.08,361833.81,27.38
433038.57,32.79,20.1,362824.36,27.47
432845.06,32.8,20.11,362645.97,27.48
433296.86,32.85,20.16,362673.06,27.5
433462.12,32.88,20.19,362402.47,27.49
433320.41,32.89,20.2,362876.09,27.55
433153.47,32.91,20.21,362599.49,27.55
432805.87,32.98,20.29,362326.03,27.61
432681.83,33.0,20.3,363406.1,27.71
432902.78,33.03,20.33,362470.41,27.65
432943.11,33.05,20.36,362343.52,27.66
432819.07,33.07,20.37,362139.97,27.67
432819.07,33.07,20.37,362139.97,27.67
432658.02,33.08,20.39,363192.07,27.77
432878.45,33.12,20.43,363143.53,27.79
432319.33,33.1,20.41,362606.53,27.77
432443.12,33.14,20.45,362679.53,27.79
432064.6,33.12,20.43,362472.96,27.79
432019.11,33.14,20.45,363014.15,27.85
431856.37,33.15,20.46,362695.97,27.84
432075.64,33.18,20.49,363034.64,27.88
431912.9,33.2,20.5,362762.26,27.88
431805.69,33.21,20.52,362665.76,27.9
432054.69,33.25,20.55,363139.46,27.94
431674.44,33.23,20.54,362775.94,27.92
431505.45,33.24,20.55,362605.78,27.93
431346.68,33.23,20.54,362445.21,27.92
431153.17,33.24,20.55,362736.22,27.97
431154.41,33.24,20.55,362737.32,27.97
431716.73,33.3,20.61,362810.14,27.98
431418.73,33.28,20.59,362504.71,27.97
431444.76,33.31,20.61,362330.57,27.97
431664.03,33.34,20.65,362581.93,28.0
431372.02,33.32,20.63,362282.8,27.99
431209.28,33.34,20.65,362238.43,28.01
431290.83,33.37,20.67,362120.59,28.01
431290.83,33.37,20.67,362120.59,28.01
431109.58,33.38,20.68,361829.65,28.01
431109.58,33.38,20.68,361829.65,28.01
430940.59,33.39,20.7,362841.35,28.11
430747.08,33.4,20.71,362791.18,28.13
430399.01,33.39,20.69,362499.29,28.12
430034.59,33.46,20.77,362267.64,28.19
429927.38,33.48,20.79,362178.8,28.2
430184.65,33.51,20.82,362285.66,28.22
430015.66,33.52,20.83,362171.03,28.24
429822.15,33.54,20.84,362465.63,28.28
429945.95,33.57,20.88,362513.33,28.31
429783.21,33.58,20.89,362282.15,28.31
429620.47,33.6,20.91,362522.05,28.35
429713.02,33.61,20.91,362912.33,28.38
428697.63,33.74,21.04,362454.37,28.52
428922.15,33.78,21.09,362566.02,28.56
429045.95,33.82,21.13,362568.97,28.58
429782.61,33.9,21.21,364174.59,28.73
429404.09,33.89,21.19,363784.78,28.71
429241.34,33.9,21.21,363557.68,28.71
429099.64,33.91,21.22,363498.48,28.73
