ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357708.89,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357707.07,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361906.46,99.24,85.64,357703.63,98.09
361748.81,99.24,85.64,357546.02,98.09
361590.4,99.24,85.64,357389.28,98.09
361590.4,99.24,85.64,357389.28,98.09
361590.4,99.24,85.64,357389.28,98.09
361590.4,99.24,85.64,357389.28,98.09
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357500.59,98.12
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361590.4,99.24,85.64,357440.65,98.1
361489.8,99.24,85.65,357340.91,98.1
361489.8,99.24,85.65,357340.91,98.1
361489.8,99.24,85.65,357340.91,98.1
361489.8,99.24,85.65,357340.91,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357187.78,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357158.83,98.1
361332.14,99.24,85.65,357188.13,98.1
361332.14,99.24,85.65,357188.13,98.1
361332.14,99.24,85.65,357188.13,98.1
361332.14,99.24,85.65,357168.17,98.1
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357150.98,98.09
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361332.14,99.24,85.65,357214.45,98.11
361282.14,99.24,85.65,357164.45,98.11
361282.14,99.24,85.65,357164.45,98.11
361282.14,99.24,85.65,357164.45,98.11
361282.14,99.24,85.65,357164.45,98.11
361282.14,99.24,85.65,357189.11,98.12
361282.14,99.24,85.65,357189.11,98.12
361282.14,99.24,85.65,357189.11,98.12
361282.14,99.24,85.65,357189.11,98.12
361282.14,99.24,85.65,357189.11,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357205.98,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357183.27,98.12
361282.14,99.24,85.65,357208.98,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357209.11,98.12
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357171.02,98.11
361282.14,99.24,85.65,357217.86,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357172.3,98.13
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357146.6,98.12
361235.24,99.24,85.65,357175.65,98.13
361235.24,99.24,85.65,357175.65,98.13
361235.24,99.24,85.65,357175.65,98.13
361235.24,99.24,85.65,357175.65,98.13
361235.24,99.24,85.65,357153.37,98.12
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357177.27,98.13
361235.24,99.24,85.65,357282.14,98.16
361235.24,99.24,85.65,357282.14,98.16
361235.24,99.24,85.65,357282.14,98.16
361235.24,99.24,85.65,357282.14,98.16
361235.24,99.24,85.65,357277.76,98.16
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361235.24,99.24,85.65,357260.95,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
361077.59,99.24,85.65,357107.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356787.83,98.15
360757.59,99.24,85.65,356716.94,98.13
360757.59,99.24,85.65,356716.94,98.13
360757.59,99.24,85.65,356716.94,98.13
360757.59,99.24,85.65,356716.94,98.13
360757.59,99.24,85.65,356668.75,98.12
360757.59,99.24,85.65,356668.75,98.12
360757.59,99.24,85.65,356668.75,98.12
360757.59,99.24,85.65,356668.75,98.12
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356085.27,98.13
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356143.2,98.15
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356215.58,98.17
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360174.11,99.26,85.66,356184.02,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356022.73,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356041.46,98.16
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356063.73,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
360016.46,99.26,85.66,356048.56,98.17
359696.46,99.26,85.66,355728.56,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355572.02,98.16
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359538.81,99.26,85.66,355590.72,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355490.13,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
