ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
83,338,278310,6212,278310
83,338,279120,6212,279120
83,338,279440,6212,279440
83,338,279910,6212,279910
84,346,280500,6212,280500
84,346,281310,6212,281310
84,346,281470,6212,281470
84,346,282280,6212,282280
84,346,282600,6212,282600
84,346,283410,6212,283410
84,346,284220,6212,284220
84,346,284540,6212,284540
84,346,285350,6212,285350
84,346,286000,6212,286000
84,346,286470,6212,286470
84,346,286470,6212,286470
85,348,287470,6212,287470
85,348,288470,6212,288470
86,350,289280,6212,289280
86,350,290090,6212,290090
87,358,290740,6212,290740
87,358,290740,6212,290740
87,358,291220,6212,291220
87,358,291380,6212,291380
87,358,291700,6212,291700
87,358,292510,6212,292510
87,358,292830,6212,292830
87,358,293640,6212,293640
87,358,294290,6212,294290
87,358,294940,6212,294940
87,358,295750,6212,295750
87,358,296220,6212,296220
87,358,296540,6212,296540
87,358,296650,6212,296650
87,358,297120,6212,297120
87,358,297120,6212,297120
87,358,297590,6212,297590
87,358,297590,6212,297590
87,358,297590,6212,297590
88,366,298240,6212,298240
88,366,299050,6212,299050
88,366,299640,6212,299640
88,366,299640,6212,299640
88,366,300450,6212,300450
88,366,301040,6212,301040
88,366,302040,6212,302040
88,366,302510,6212,302510
88,366,302730,6212,302730
88,366,303540,6212,303540
88,366,304010,6212,304010
88,366,304010,6212,304010
89,368,305010,6212,305010
89,368,305820,6212,305820
89,368,306290,6212,306290
90,376,306940,6212,306940
90,376,307490,6212,307490
90,376,308300,6212,308300
90,376,308950,6212,308950
90,376,309420,6212,309420
90,376,310230,6212,310230
90,376,310550,6212,310550
90,376,311360,6212,311360
90,376,311950,6212,311950
90,376,311950,6212,311950
90,376,312420,6212,312420
91,384,312890,6212,312890
91,384,312940,6212,312940
91,384,312940,6212,312940
91,384,313260,6212,313260
91,384,313730,6212,313730
91,384,314050,6212,314050
91,384,315050,6212,315050
91,384,316050,6212,316050
91,384,316860,6212,316860
91,384,316860,6212,316860
91,384,316860,6212,316860
91,384,317670,6212,317670
91,384,317670,6212,317670
91,384,317670,6212,317670
91,384,318480,6212,318480
91,384,319030,6212,319030
91,384,319840,6212,319840
91,384,320160,6212,320160
91,384,320480,6212,320480
92,392,320950,6212,320950
92,392,321410,6212,321410
92,392,322220,6212,322220
92,392,322870,6212,322870
92,392,323340,6212,323340
92,392,324150,6212,324150
92,392,324470,6212,324470
92,392,324470,6212,324470
92,392,324940,6212,324940
92,392,325750,6212,325750
92,392,326070,6212,326070
92,392,326620,6212,326620
92,392,326620,6212,326620
92,392,327430,6212,327430
93,400,328240,6212,328240
93,400,329050,6212,329050
93,400,329050,6212,329050
93,400,329700,6212,329700
93,400,329700,6212,329700
93,400,330700,6212,330700
93,400,330700,6212,330700
93,400,330920,6212,330920
93,400,331390,6212,331390
93,400,331390,6212,331390
93,400,331390,6212,331390
93,400,332200,6212,332200
93,400,333010,6212,333010
93,400,333820,6212,333820
94,408,334630,6212,334630
94,408,335440,6212,335440
94,408,335910,6212,335910
94,408,336380,6212,336380
94,408,336850,6212,336850
94,408,337660,6212,337660
94,408,338130,6212,338130
94,408,338130,6212,338130
94,408,338130,6212,338130
94,408,338940,6212,338940
94,408,339750,6212,339750
