ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
400539.52,20.24,7.18,240472.99,12.15
400567.42,20.25,7.19,240338.74,12.15
400567.42,20.25,7.19,240403.59,12.15
400070.56,20.23,7.17,239871.34,12.13
400070.56,20.23,7.17,239893.53,12.13
400114.29,20.24,7.18,240595.5,12.17
399937.63,20.25,7.18,240370.53,12.17
399973.26,20.26,7.19,240349.01,12.17
400254.7,20.28,7.21,240192.65,12.17
400100.3,20.28,7.21,240435.17,12.19
400100.3,20.28,7.21,240524.11,12.19
399945.9,20.28,7.22,240347.12,12.19
399810.81,20.28,7.22,240233.04,12.19
399810.81,20.28,7.22,240228.45,12.19
399838.71,20.29,7.23,240304.29,12.2
399669.89,20.29,7.22,240160.41,12.19
399703.24,20.3,7.23,240763.34,12.23
399536.96,20.3,7.24,240723.48,12.23
399339.61,20.29,7.23,240587.46,12.23
399205.37,20.29,7.22,240407.88,12.22
399241.0,20.3,7.24,240424.44,12.22
399086.6,20.3,7.24,240281.35,12.22
398932.2,20.3,7.24,240416.83,12.24
398777.8,20.31,7.24,240286.52,12.24
398831.44,20.32,7.25,240206.94,12.24
398831.44,20.32,7.25,240207.25,12.24
398670.6,20.32,7.26,240373.85,12.25
398515.22,20.32,7.26,240339.94,12.26
398139.38,20.31,7.24,239989.83,12.24
398139.38,20.31,7.24,239983.01,12.24
398161.83,20.32,7.25,240064.77,12.25
398197.46,20.33,7.27,240091.55,12.26
398478.91,20.35,7.29,239950.9,12.25
398651.86,20.37,7.3,240204.27,12.27
398497.46,20.37,7.3,239884.96,12.26
398362.36,20.37,7.31,240448.29,12.3
398201.53,20.37,7.31,240047.97,12.28
397904.18,20.36,7.3,239818.8,12.27
397769.94,20.36,7.29,240553.88,12.31
397769.94,20.36,7.29,240559.18,12.31
397714.14,20.36,7.3,240388.9,12.31
397456.67,20.36,7.3,240077.09,12.3
397492.3,20.37,7.31,240204.72,12.31
397337.91,20.38,7.31,240038.84,12.31
397183.51,20.38,7.31,239866.89,12.31
397029.11,20.38,7.32,240119.79,12.33
397420.9,20.41,7.34,239951.41,12.32
397260.07,20.41,7.34,239825.01,12.32
397260.07,20.41,7.34,239825.01,12.32
397104.68,20.41,7.35,240354.84,12.35
396938.41,20.41,7.35,240255.43,12.35
396974.04,20.42,7.36,240237.21,12.36
396655.75,20.41,7.35,239934.48,12.35
396501.35,20.42,7.35,239762.24,12.35
396535.68,20.43,7.36,239975.79,12.36
396535.68,20.43,7.36,239975.79,12.36
396381.28,20.43,7.36,239799.73,12.36
396246.18,20.43,7.37,239717.32,12.36
396612.24,20.45,7.39,240362.21,12.4
396647.87,20.47,7.4,240324.5,12.4
396493.47,20.47,7.4,240171.75,12.4
396387.43,20.47,7.4,240456.93,12.41
396233.03,20.47,7.4,240480.74,12.42
396272.13,20.48,7.42,240838.32,12.45
396486.03,20.5,7.43,241003.86,12.46
396774.64,20.52,7.45,241224.06,12.47
397137.63,20.54,7.48,241234.66,12.48
396983.23,20.55,7.48,241058.96,12.48
396828.83,20.55,7.49,241271.45,12.49
397110.27,20.57,7.5,241197.67,12.49
396975.18,20.57,7.51,241099.73,12.49
396814.34,20.58,7.51,240978.01,12.5
396438.5,20.56,7.5,241442.11,12.52
396718.96,20.58,7.52,241469.97,12.53
396552.68,20.58,7.52,241600.0,12.54
396588.31,20.6,7.53,241581.78,12.55
396224.56,20.58,7.52,241238.38,12.53
396451.35,20.6,7.53,241075.88,12.53
395406.19,20.63,7.57,240758.54,12.56
395406.19,20.63,7.57,240758.54,12.56
395632.98,20.65,7.58,240988.22,12.58
395667.31,20.66,7.59,240765.23,12.57
395532.22,20.66,7.6,240727.33,12.58
395789.76,20.68,7.62,241513.99,12.62
395436.57,20.67,7.6,241275.07,12.61
394391.41,20.7,7.64,240942.09,12.65
394671.86,20.72,7.66,241031.49,12.65
394505.59,20.72,7.66,241410.85,12.68
394444.23,20.73,7.67,241387.62,12.69
394479.86,20.74,7.68,241338.08,12.69
394450.6,20.75,7.69,242286.41,12.75
394296.2,20.75,7.69,242145.49,12.75
393920.36,20.74,7.67,242244.71,12.75
393727.9,20.73,7.67,241854.46,12.73
393573.5,20.73,7.67,241945.12,12.75
393854.95,20.75,7.69,241840.46,12.74
393469.1,20.74,7.67,242089.83,12.76
393522.74,20.75,7.69,241926.33,12.76
393361.91,20.75,7.69,241790.93,12.76
393070.72,20.74,7.68,241662.49,12.75
392925.72,20.74,7.68,242051.57,12.78
392925.72,20.74,7.68,242051.57,12.78
392749.05,20.75,7.68,241816.4,12.77
392784.68,20.76,7.69,241785.49,12.78
392630.29,20.76,7.7,241625.94,12.78
392475.89,20.76,7.7,241898.82,12.8
392321.49,20.77,7.7,241705.76,12.79
392186.39,20.77,7.71,241597.95,12.8
392025.56,20.77,7.71,242028.99,12.83
391958.26,20.78,7.72,241838.0,12.82
391958.26,20.78,7.72,241838.0,12.82
391993.89,20.79,7.73,241816.48,12.83
391705.51,20.78,7.72,241499.96,12.81
391940.76,20.8,7.74,241634.98,12.82
391975.09,20.81,7.75,241500.44,12.82
391820.69,20.81,7.75,241446.8,12.83
391820.69,20.81,7.75,241418.63,12.82
391666.29,20.82,7.75,241558.44,12.84
392058.08,20.84,7.78,241418.37,12.83
391897.25,20.84,7.78,241904.72,12.87
391741.87,20.85,7.78,241799.49,12.87
391623.1,20.86,7.8,241611.37,12.87
391392.89,20.85,7.79,241446.66,12.87
391392.89,20.85,7.79,241479.07,12.87
391238.49,20.86,7.79,242012.9,12.9
391238.49,20.86,7.79,242012.9,12.9
391238.49,20.86,7.79,242012.9,12.9
391336.81,20.87,7.81,242423.46,12.93
391208.14,20.87,7.81,242174.66,12.92
391643.93,20.9,7.84,241993.84,12.91
391670.16,20.91,7.85,243632.14,13.01
391242.6,20.93,7.87,243552.85,13.03
391107.5,20.94,7.87,243586.35,13.04
390946.67,20.94,7.88,243443.58,13.04
390890.87,20.95,7.89,243698.12,13.06
390625.0,20.95,7.88,243299.16,13.05
390660.63,20.96,7.9,243342.38,13.06
390506.24,20.96,7.9,243109.31,13.05
390540.57,20.97,7.91,243153.53,13.06
390386.17,20.98,7.91,243179.7,13.07
390251.07,20.98,7.92,243125.81,13.07
390417.59,21.0,7.93,243542.44,13.1
390262.21,21.0,7.94,243441.01,13.1
390095.93,21.0,7.94,243487.15,13.11
390131.56,21.02,7.95,243530.36,13.12
390413.01,21.04,7.97,243389.66,13.11
390258.61,21.04,7.97,243285.52,13.12
390104.21,21.04,7.98,243270.36,13.12
390104.21,21.04,7.98,243314.46,13.12
389969.11,21.05,7.98,243491.43,13.14
388923.96,21.08,8.02,243158.45,13.18
388847.0,21.09,8.02,244211.03,13.24
388607.35,21.08,8.02,243788.62,13.22
388756.15,21.1,8.03,243267.7,13.2
388791.78,21.11,8.05,243214.81,13.21
388571.26,21.11,8.04,242802.03,13.19
388416.86,21.11,8.05,242979.99,13.21
388451.2,21.12,8.06,242869.18,13.21
388161.7,21.13,8.07,242648.77,13.21
388000.87,21.13,8.07,242819.8,13.23
388000.87,21.13,8.07,242775.7,13.22
388000.87,21.13,8.07,242820.29,13.23
388000.87,21.13,8.07,242789.33,13.22
388034.21,21.14,8.08,242863.0,13.23
388056.67,21.15,8.09,242983.2,13.25
388281.03,21.18,8.11,243046.45,13.26
388126.63,21.18,8.11,242912.97,13.26
387972.23,21.18,8.12,242773.5,13.25
388253.67,21.2,8.14,242990.71,13.27
388307.31,21.22,8.15,242882.92,13.27
387931.46,21.2,8.14,242764.35,13.27
387770.63,21.2,8.14,243291.42,13.3
387952.99,21.22,8.16,243232.45,13.3
387779.44,21.22,8.16,243425.33,13.32
387815.07,21.24,8.17,243418.79,13.33
387815.07,21.24,8.17,243423.14,13.33
387660.67,21.24,8.17,243239.22,13.33
387506.28,21.24,8.18,243571.43,13.35
387506.28,21.24,8.18,243565.96,13.35
387351.88,21.25,8.18,243240.96,13.34
387216.78,21.25,8.19,243289.41,13.35
387575.67,21.28,8.21,244458.83,13.42
387611.3,21.29,8.22,244485.61,13.43
387456.9,21.29,8.23,244356.87,13.43
387302.5,21.3,8.23,244244.61,13.43
387148.11,21.3,8.23,244288.36,13.44
387448.85,21.32,8.26,244481.86,13.45
387486.4,21.33,8.27,244097.14,13.44
387325.57,21.33,8.27,243908.26,13.44
387028.21,21.32,8.26,243605.83,13.42
386869.28,21.33,8.26,243342.95,13.41
386724.28,21.33,8.26,243632.96,13.44
385679.13,21.37,8.3,243315.62,13.48
385556.23,21.37,8.31,243363.79,13.49
385591.86,21.38,8.32,243342.27,13.5
384546.7,21.42,8.36,243009.29,13.54
384581.03,21.43,8.37,242874.75,13.54
384373.1,21.42,8.36,242659.64,13.53
384407.43,21.44,8.37,242610.52,13.53
384407.43,21.44,8.37,242648.0,13.53
383362.28,21.47,8.41,242315.02,13.57
383207.88,21.48,8.41,242489.87,13.59
383508.62,21.5,8.43,242417.01,13.59
383728.98,21.52,8.45,242288.05,13.59
383353.14,21.5,8.44,242853.07,13.62
383197.75,21.51,8.44,242675.5,13.62
382152.59,21.54,8.48,242342.52,13.66
381986.32,21.55,8.48,242670.05,13.69
381566.71,21.53,8.47,242250.44,13.67
381566.71,21.53,8.47,242250.44,13.67
381602.34,21.54,8.48,242254.72,13.68
381636.67,21.56,8.49,242140.16,13.68
381636.67,21.56,8.49,242140.16,13.68
381482.28,21.56,8.49,242257.97,13.69
381327.88,21.56,8.5,242016.98,13.68
381192.78,21.57,8.5,242013.75,13.69
381192.78,21.57,8.5,242013.75,13.69
381192.78,21.57,8.5,242013.75,13.69
381031.95,21.57,8.51,242336.65,13.72
380876.56,21.57,8.51,242147.47,13.72
380710.28,21.58,8.51,242088.18,13.72
380934.65,21.6,8.53,242151.43,13.73
380780.25,21.6,8.54,241999.39,13.73
380625.85,21.61,8.54,241878.48,13.73
380471.45,21.61,8.54,241975.77,13.74
379426.29,21.65,8.58,241642.78,13.79
379146.69,21.64,8.57,241347.46,13.77
379011.59,21.64,8.58,241248.22,13.77
378850.76,21.64,8.58,241193.0,13.78
378695.37,21.65,8.58,241465.57,13.8
378695.37,21.65,8.58,241465.57,13.8
378717.82,21.66,8.59,241492.07,13.81
378599.06,21.68,8.61,241374.64,13.82
378444.66,21.68,8.62,241277.85,13.82
378478.99,21.69,8.63,241410.79,13.84
378343.89,21.7,8.63,241258.38,13.84
378052.7,21.68,8.62,240918.81,13.82
377891.87,21.69,8.62,240885.62,13.82
377736.48,21.69,8.63,241158.19,13.85
377736.48,21.69,8.63,241158.19,13.85
377736.48,21.69,8.63,241158.19,13.85
377758.94,21.7,8.64,241147.33,13.85
377227.21,21.7,8.63,239887.05,13.8
377698.68,21.73,8.67,239927.56,13.8
377544.28,21.73,8.67,239729.45,13.8
377389.88,21.74,8.67,239938.48,13.82
377235.48,21.74,8.68,239826.15,13.82
377100.39,21.75,8.68,239772.77,13.83
376941.66,21.74,8.67,239614.04,13.82
376780.82,21.74,8.68,239471.71,13.82
376553.58,21.73,8.67,240114.11,13.86
376826.96,21.76,8.69,239531.29,13.83
376650.29,21.76,8.69,240035.11,13.87
376685.92,21.77,8.71,240078.33,13.88
376531.53,21.78,8.71,239933.15,13.88
376565.86,21.79,8.72,239825.41,13.88
376276.36,21.8,8.73,239860.39,13.89
376115.53,21.8,8.74,239770.02,13.9
376404.21,21.82,8.76,240300.03,13.93
376404.21,21.82,8.76,240300.03,13.93
376565.29,21.84,8.78,240524.79,13.95
376600.92,21.85,8.79,240454.8,13.95
376635.25,21.87,8.8,240341.9,13.95
376635.25,21.87,8.8,240341.9,13.95
376480.85,21.87,8.81,240541.57,13.97
376480.85,21.87,8.81,240541.57,13.97
376480.85,21.87,8.81,240541.57,13.97
376279.83,21.86,8.8,240326.64,13.96
376004.63,21.85,8.79,240187.22,13.96
376004.63,21.85,8.79,240187.22,13.96
376004.63,21.85,8.79,240187.22,13.96
376038.97,21.86,8.8,240084.17,13.96
375903.87,21.87,8.8,240006.98,13.96
375476.3,21.89,8.83,239817.42,13.98
374431.15,21.94,8.87,239500.08,14.03
374270.32,21.94,8.87,239410.46,14.03
374114.93,21.94,8.88,239838.44,14.07
373948.65,21.95,8.88,239672.01,14.07
374249.4,21.97,8.9,239635.15,14.07
374088.56,21.97,8.91,239918.47,14.09
373933.18,21.98,8.91,239638.0,14.08
374094.26,21.99,8.93,240330.11,14.13
374129.89,22.01,8.95,240373.33,14.14
373975.49,22.01,8.95,240245.97,14.14
373975.49,22.01,8.95,240245.97,14.14
373768.13,22.0,8.94,240041.52,14.13
373941.09,22.02,8.96,240164.04,14.14
373941.09,22.02,8.96,240164.04,14.14
373786.69,22.03,8.96,240214.16,14.16
373651.59,22.03,8.97,240106.02,14.16
373651.59,22.03,8.97,240106.02,14.16
373490.76,22.04,8.97,239947.93,14.16
373118.04,22.02,8.95,239533.53,14.14
373153.67,22.03,8.97,239527.0,14.14
372999.27,22.04,8.97,239380.69,14.14
372844.87,22.04,8.98,239319.32,14.15
372844.87,22.04,8.98,239319.32,14.15
372690.47,22.05,8.98,239759.69,14.18
372368.81,22.05,8.99,239934.86,14.21
372233.71,22.06,8.99,239466.29,14.19
372093.67,22.06,9.0,239528.64,14.2
372093.67,22.06,9.0,239528.64,14.2
372160.47,22.08,9.02,239888.2,14.23
371751.22,22.07,9.0,239375.73,14.21
372222.69,22.1,9.04,239418.05,14.22
371856.85,22.09,9.02,239210.68,14.21
372138.29,22.11,9.05,239478.29,14.23
371930.94,22.1,9.04,239267.86,14.22
371673.89,22.09,9.03,239272.8,14.22
371846.85,22.11,9.04,239096.33,14.22
371557.35,22.12,9.05,239526.05,14.26
370512.2,22.16,9.1,239193.06,14.31
370540.1,22.17,9.11,238941.94,14.3
370395.1,22.18,9.11,238752.64,14.3
370679.72,22.2,9.14,239766.29,14.36
370410.69,22.19,9.13,239423.13,14.34
370446.32,22.21,9.14,239466.35,14.35
370291.92,22.21,9.15,239261.48,14.35
370137.52,22.21,9.15,239208.92,14.36
370137.52,22.21,9.15,239208.92,14.36
369983.13,22.22,9.15,239255.97,14.37
369848.03,22.22,9.16,239741.77,14.41
369707.98,22.23,9.16,239827.27,14.42
369743.61,22.24,9.18,239813.59,14.43
369612.97,22.25,9.18,239205.26,14.4
369458.57,22.25,9.19,239028.48,14.4
369304.17,22.26,9.19,239517.82,14.44
369117.03,22.25,9.18,239364.03,14.43
368905.23,22.25,9.19,239235.24,14.43
369178.45,22.27,9.21,239358.37,14.44
368800.83,22.26,9.19,239116.34,14.43
369132.75,22.28,9.22,238877.09,14.42
369213.35,22.3,9.23,240240.21,14.51
369248.98,22.31,9.25,240283.43,14.52
369094.59,22.32,9.25,240080.24,14.52
368851.73,22.32,9.25,239362.87,14.48
368587.27,22.31,9.25,238972.62,14.47
368432.87,22.32,9.25,239150.89,14.49
368278.47,22.32,9.26,239092.02,14.49
368143.37,22.33,9.26,239093.45,14.5
368125.59,22.33,9.27,238696.14,14.48
368421.39,22.35,9.29,238690.0,14.48
368457.02,22.37,9.31,238694.28,14.49
368368.93,22.38,9.31,239246.8,14.53
368551.77,22.4,9.33,239308.04,14.54
368231.77,22.38,9.32,238988.04,14.53
368231.77,22.38,9.32,238988.04,14.53
367428.73,22.35,9.28,238156.58,14.48
367428.73,22.35,9.28,238156.58,14.48
367710.17,22.37,9.3,238006.23,14.48
367710.17,22.37,9.3,238006.23,14.48
367744.51,22.38,9.32,237955.19,14.48
367600.54,22.38,9.31,238176.11,14.5
367446.14,22.38,9.32,238057.12,14.5
367311.04,22.39,9.32,237924.67,14.5
367150.21,22.39,9.33,238356.56,14.54
366994.82,22.39,9.33,238328.97,14.54
366837.36,22.39,9.32,238171.51,14.53
366671.08,22.39,9.33,238092.15,14.54
366671.08,22.39,9.33,238092.15,14.54
367034.07,22.42,9.36,238102.75,14.54
367323.73,22.45,9.38,237922.83,14.54
366949.67,22.43,9.36,238213.13,14.56
367301.89,22.46,9.39,237985.78,14.55
367301.89,22.46,9.39,237985.78,14.55
367474.85,22.47,9.41,238405.68,14.58
367339.75,22.48,9.42,238146.96,14.57
367178.92,22.48,9.42,237983.79,14.57
366133.76,22.53,9.47,237650.81,14.62
365988.76,22.54,9.47,238865.41,14.71
365766.89,22.52,9.46,238693.21,14.7
365766.89,22.52,9.46,238693.21,14.7
365758.9,22.54,9.47,238653.98,14.71
365600.17,22.53,9.47,238495.25,14.7
366162.69,22.57,9.51,238524.11,14.7
366008.29,22.57,9.51,238324.58,14.7
364963.13,22.62,9.56,237991.6,14.75
364644.84,22.61,9.54,238228.26,14.77
364817.8,22.63,9.56,238077.66,14.77
364497.8,22.61,9.55,237757.66,14.75
364343.4,22.62,9.55,237643.89,14.75
364208.3,22.62,9.56,237998.98,14.78
363910.95,22.61,9.54,237782.91,14.77
363910.95,22.61,9.54,237826.47,14.78
363750.12,22.61,9.55,237700.83,14.78
363694.32,22.62,9.56,238185.31,14.82
363429.86,22.62,9.56,237792.85,14.8
363465.49,22.64,9.57,237719.41,14.81
363499.82,22.65,9.59,237607.53,14.81
363499.82,22.65,9.59,237607.53,14.81
363345.42,22.66,9.59,237833.86,14.83
363717.91,22.68,9.62,237693.42,14.82
363582.81,22.69,9.62,237576.69,14.83
363421.98,22.69,9.63,238345.74,14.88
363187.57,22.69,9.62,238446.8,14.89
363659.04,22.72,9.66,238489.13,14.9
363504.64,22.73,9.66,238349.31,14.9
363128.8,22.71,9.64,238257.77,14.9
363161.9,22.72,9.66,237559.8,14.86
363445.93,22.75,9.68,238390.83,14.92
363291.53,22.75,9.69,238600.44,14.94
363572.98,22.78,9.71,238360.8,14.93
363437.88,22.78,9.72,238915.53,14.98
363465.78,22.8,9.73,238374.72,14.95
363320.78,22.8,9.74,238441.65,14.96
363169.56,22.81,9.74,238978.56,15.01
363205.19,22.82,9.76,238982.84,15.02
363205.19,22.82,9.76,238982.84,15.02
362805.17,22.8,9.74,238561.17,14.99
362650.77,22.81,9.74,238367.79,14.99
362932.22,22.83,9.77,238588.46,15.01
363105.17,22.85,9.79,238479.0,15.01
362970.08,22.86,9.79,238385.36,15.01
362970.08,22.86,9.79,238385.36,15.01
362809.24,22.86,9.8,239008.82,15.06
362664.25,22.87,9.8,238854.37,15.06
361619.09,22.92,9.85,238521.39,15.12
361619.09,22.92,9.85,238521.39,15.12
361191.53,22.95,9.88,238442.1,15.15
361048.27,22.95,9.88,238356.41,15.15
360661.67,22.94,9.87,238221.63,15.15
360661.67,22.94,9.87,238221.63,15.15
360526.57,22.94,9.88,238163.89,15.16
360809.8,22.97,9.9,238050.12,15.15
360651.07,22.96,9.9,237889.33,15.14
360495.68,22.96,9.9,237862.02,15.15
360518.14,22.98,9.91,238442.83,15.2
360553.77,22.99,9.93,238436.29,15.21
360588.1,23.01,9.94,238322.3,15.21
360588.1,23.01,9.94,238324.65,15.21
360433.7,23.01,9.95,238235.48,15.21
360433.7,23.01,9.95,238233.73,15.21
360606.66,23.03,9.97,238442.29,15.23
360471.56,23.04,9.98,238451.1,15.24
360310.73,23.04,9.98,238192.93,15.23
360573.72,23.07,10.01,238761.99,15.28
360407.44,23.07,10.01,239061.74,15.3
360443.07,23.09,10.03,239104.96,15.32
360079.01,23.07,10.01,238711.89,15.3
360079.01,23.07,10.01,238665.6,15.29
360079.01,23.07,10.01,238662.86,15.29
360079.01,23.07,10.01,238662.86,15.29
360079.01,23.07,10.01,238662.86,15.29
360360.45,23.1,10.03,238522.16,15.29
359755.73,23.12,10.06,238751.31,15.34
359600.34,23.12,10.06,238615.51,15.34
359434.06,23.13,10.06,238740.54,15.36
359493.82,23.15,10.08,238376.66,15.35
358902.33,23.12,10.06,238035.3,15.34
358694.98,23.11,10.05,237816.65,15.32
358730.61,23.13,10.07,237767.11,15.33
358576.21,23.14,10.07,237655.0,15.33
358576.21,23.14,10.07,237711.75,15.34
358576.21,23.14,10.07,237711.75,15.34
358355.61,23.13,10.06,237487.46,15.33
357979.76,23.11,10.04,237093.59,15.3
357825.37,23.11,10.05,237041.03,15.31
357825.37,23.11,10.05,237041.03,15.31
357670.97,23.12,10.05,237457.52,15.35
357954.25,23.14,10.08,237164.68,15.33
357982.15,23.16,10.09,237001.95,15.33
357826.76,23.16,10.1,237625.73,15.38
357849.22,23.18,10.11,237704.78,15.4
357849.22,23.18,10.11,237704.78,15.4
357884.85,23.19,10.13,237702.2,15.41
357919.18,23.21,10.14,237573.5,15.41
357764.78,23.21,10.15,237716.38,15.42
357764.78,23.21,10.15,237716.38,15.42
357764.78,23.21,10.15,237716.38,15.42
357610.38,23.22,10.15,237599.38,15.43
357475.28,23.23,10.16,237484.03,15.43
357186.91,23.21,10.15,237151.93,15.41
357026.07,23.22,10.15,237312.28,15.43
356870.69,23.22,10.16,237099.66,15.43
355825.53,23.27,10.21,236766.68,15.49
355659.26,23.28,10.21,236908.09,15.51
355540.49,23.3,10.24,236790.66,15.52
355713.44,23.32,10.26,236831.43,15.53
355994.89,23.35,10.28,236704.84,15.52
355619.04,23.33,10.27,236731.09,15.53
355460.31,23.32,10.26,236572.56,15.52
355325.22,23.33,10.26,236916.73,15.56
355164.38,23.33,10.27,236744.03,15.55
355019.39,23.34,10.28,236532.05,15.55
354845.84,23.34,10.28,236811.68,15.58
354881.47,23.36,10.3,236828.24,15.59
354561.47,23.35,10.28,236508.24,15.57
354407.07,23.35,10.29,236301.22,15.57
354252.67,23.36,10.29,236469.39,15.59
354098.28,23.36,10.3,236277.14,15.59
354399.02,23.39,10.32,236628.91,15.62
354426.92,23.4,10.34,236242.5,15.6
354138.54,23.39,10.32,235918.23,15.58
353983.15,23.39,10.33,236518.8,15.63
353842.32,23.4,10.34,236444.61,15.64
353877.95,23.42,10.35,236487.83,15.65
353877.95,23.42,10.35,236487.83,15.65
353723.55,23.42,10.36,236360.46,15.65
353723.55,23.42,10.36,236360.46,15.65
353757.88,23.44,10.37,236234.91,15.65
353757.88,23.44,10.37,236234.91,15.65
352712.73,23.49,10.43,235917.57,15.71
352712.73,23.49,10.43,235917.57,15.71
352712.73,23.49,10.43,235917.57,15.71
352994.17,23.52,10.45,236164.57,15.74
353047.8,23.54,10.47,236017.97,15.73
353047.8,23.54,10.47,236017.97,15.73
352886.97,23.54,10.48,235887.05,15.74
351841.81,23.6,10.53,235554.07,15.8
351686.43,23.6,10.54,235529.36,15.81
351520.15,23.61,10.54,236265.35,15.87
351555.78,23.62,10.56,236308.57,15.88
351401.38,23.63,10.57,236151.79,15.88
351025.54,23.61,10.55,235743.11,15.86
350871.14,23.62,10.55,235882.28,15.88
350905.48,23.63,10.57,235766.55,15.88
350905.48,23.63,10.57,235766.55,15.88
350770.38,23.64,10.58,235652.39,15.88
350380.36,23.62,10.56,235302.22,15.86
350380.36,23.62,10.56,235302.22,15.86
350169.89,23.61,10.55,235087.12,15.85
350061.16,23.61,10.54,234978.99,15.84
349900.33,23.61,10.55,234916.39,15.85
349744.94,23.62,10.55,235232.62,15.88
349578.67,23.62,10.56,235026.06,15.88
349614.3,23.64,10.57,235019.52,15.89
349648.63,23.65,10.59,234905.53,15.89
349938.3,23.68,10.62,235086.66,15.91
349938.3,23.68,10.62,235086.66,15.91
349972.63,23.7,10.63,234973.91,15.91
349972.63,23.7,10.63,234973.91,15.91
349837.53,23.7,10.64,234894.2,15.92
349676.7,23.71,10.64,234781.23,15.92
349676.7,23.71,10.64,234781.23,15.92
349676.7,23.71,10.64,234781.23,15.92
349450.0,23.7,10.63,235373.12,15.96
349294.61,23.7,10.64,235286.0,15.97
349564.18,23.73,10.67,235545.3,15.99
349599.81,23.75,10.68,235572.08,16.0
349445.41,23.75,10.69,235443.34,16.0
349291.01,23.76,10.69,235331.09,16.01
349136.61,23.77,10.7,235346.36,16.02
348765.95,23.75,10.68,235154.15,16.01
348630.85,23.75,10.69,235267.24,16.03
348658.75,23.77,10.7,235087.04,16.03
348658.75,23.77,10.7,235087.04,16.03
348503.36,23.77,10.71,235062.5,16.04
348337.09,23.78,10.72,235190.83,16.06
348337.09,23.78,10.72,235230.34,16.06
348808.56,23.82,10.76,235272.66,16.07
348808.56,23.82,10.76,235283.72,16.07
348432.72,23.8,10.74,235121.57,16.06
348278.32,23.81,10.74,235370.1,16.09
348559.76,23.83,10.77,235187.67,16.08
348405.36,23.84,10.78,235061.08,16.08
348405.36,23.84,10.78,235061.08,16.08
348405.36,23.84,10.78,235061.08,16.08
348270.27,23.85,10.78,236106.89,16.17
348109.43,23.85,10.79,235387.53,16.13
348153.17,23.87,10.8,235054.19,16.11
348192.15,23.88,10.81,235910.19,16.18
348227.78,23.9,10.83,235952.61,16.19
348116.66,23.9,10.83,235757.05,16.18
348116.66,23.9,10.83,235757.05,16.18
348398.11,23.93,10.86,235602.46,16.18
348243.71,23.93,10.87,235528.64,16.19
348278.04,23.95,10.88,235711.47,16.21
347232.88,24.01,10.94,235378.49,16.27
347097.79,24.01,10.95,235280.84,16.28
346721.94,24.0,10.93,235179.3,16.28
346996.95,24.02,10.96,235464.5,16.3
346841.57,24.03,10.96,235502.33,16.32
345796.41,24.09,11.03,235169.35,16.38
345957.49,24.11,11.05,235512.94,16.41
345993.12,24.13,11.07,235506.4,16.43
345617.28,24.11,11.05,235357.76,16.42
345898.72,24.14,11.08,235204.03,16.42
346071.68,24.16,11.1,235642.82,16.45
346106.01,24.18,11.12,235412.35,16.45
345970.91,24.19,11.12,235262.77,16.45
345998.81,24.2,11.14,235137.19,16.45
345843.42,24.21,11.14,236222.57,16.54
345865.88,24.22,11.16,236347.55,16.55
345901.51,24.24,11.18,236351.83,16.57
345747.11,24.25,11.19,236157.09,16.56
345592.71,24.26,11.19,236348.0,16.59
345627.04,24.27,11.21,236221.98,16.59
345491.95,24.28,11.22,236118.01,16.59
345331.11,24.29,11.22,236420.2,16.63
345364.46,24.3,11.24,236435.82,16.64
345198.18,24.31,11.24,236393.01,16.65
345422.54,24.34,11.27,236456.26,16.66
344824.25,24.36,11.3,236529.47,16.71
345011.56,24.39,11.32,236313.13,16.7
345047.19,24.41,11.34,236356.35,16.72
344002.03,24.47,11.41,236023.37,16.79
344228.82,24.5,11.43,235799.43,16.78
343931.47,24.48,11.42,235471.96,16.76
343985.97,24.5,11.44,236184.71,16.82
343831.57,24.51,11.44,236394.67,16.85
343677.17,24.51,11.45,236272.77,16.85
343258.07,24.49,11.43,235836.56,16.83
343122.97,24.5,11.44,235769.67,16.83
342962.14,24.51,11.44,236227.88,16.88
342753.92,24.51,11.44,235928.1,16.87
342378.08,24.49,11.43,235506.03,16.85
342411.43,24.51,11.44,235458.34,16.85
342204.07,24.5,11.43,235313.11,16.84
342037.8,24.5,11.44,235230.12,16.85
342073.43,24.52,11.46,235273.34,16.87
342107.76,24.54,11.47,235159.89,16.87
341953.36,24.54,11.48,235020.42,16.87
341798.96,24.55,11.49,235190.31,16.89
341507.77,24.54,11.47,234967.46,16.88
341372.68,24.54,11.48,234843.85,16.88
