ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1081,5156,4661510,6212,4661510
1081,5156,4662510,6212,4662510
1081,5156,4663510,6212,4663510
1081,5156,4663510,6212,4663510
1081,5156,4664510,6212,4664510
1081,5156,4665510,6212,4665510
1082,5164,4666160,6212,4666160
1082,5164,4666160,6212,4666160
1082,5164,4666810,6212,4666810
1082,5164,4667620,6212,4667620
1082,5164,4668430,6212,4668430
1082,5164,4669430,6212,4669430
1082,5164,4669430,6212,4669430
1082,5164,4669750,6212,4669750
1082,5164,4670750,6212,4670750
1082,5164,4671750,6212,4671750
1082,5164,4671750,6212,4671750
1082,5164,4672400,6212,4672400
1082,5164,4673400,6212,4673400
1082,5164,4673400,6212,4673400
1082,5164,4673400,6212,4673400
1083,5172,4674400,6212,4674400
1083,5172,4675050,6212,4675050
1083,5172,4676050,6212,4676050
1083,5172,4677050,6212,4677050
1083,5172,4678050,6212,4678050
1083,5172,4678520,6212,4678520
1083,5172,4678890,6212,4678890
1083,5172,4679890,6212,4679890
1083,5172,4680890,6212,4680890
1083,5172,4681360,6212,4681360
1083,5172,4681360,6212,4681360
1083,5172,4681830,6212,4681830
1084,5180,4682830,6212,4682830
1084,5180,4683830,6212,4683830
1084,5180,4684480,6212,4684480
1084,5180,4685290,6212,4685290
1084,5180,4685290,6212,4685290
1084,5180,4685290,6212,4685290
1084,5180,4686290,6212,4686290
1084,5180,4687290,6212,4687290
1084,5180,4688290,6212,4688290
1084,5180,4688290,6212,4688290
1085,5188,4696290,6212,4696290
1085,5188,4697290,6212,4697290
1086,5196,4698290,6212,4698290
1086,5196,4698290,6212,4698290
1086,5196,4698290,6212,4698290
1086,5196,4698290,6212,4698290
1086,5196,4699290,6212,4699290
1086,5196,4700290,6212,4700290
1086,5196,4700290,6212,4700290
1086,5196,4700760,6212,4700760
1086,5196,4701080,6212,4701080
1086,5196,4702080,6212,4702080
1086,5196,4703080,6212,4703080
1086,5196,4703890,6212,4703890
1087,5204,4704360,6212,4704360
1088,5212,4712360,6212,4712360
1088,5212,4713360,6212,4713360
1088,5212,4713360,6212,4713360
1088,5212,4714360,6212,4714360
1088,5212,4714830,6212,4714830
1088,5212,4715830,6212,4715830
1088,5212,4716640,6212,4716640
1088,5212,4717640,6212,4717640
1088,5212,4718640,6212,4718640
1088,5212,4719640,6212,4719640
1089,5220,4720640,6212,4720640
1089,5220,4720640,6212,4720640
1089,5220,4721640,6212,4721640
1089,5220,4722640,6212,4722640
1089,5220,4723640,6212,4723640
1089,5220,4724640,6212,4724640
1089,5220,4724640,6212,4724640
1089,5220,4725450,6212,4725450
1089,5220,4726260,6212,4726260
1090,5228,4727260,6212,4727260
1090,5228,4728260,6212,4728260
1090,5228,4728730,6212,4728730
1090,5228,4729730,6212,4729730
1090,5228,4730200,6212,4730200
1090,5228,4731200,6212,4731200
1090,5228,4731430,6212,4731430
1090,5228,4732430,6212,4732430
1090,5228,4733080,6212,4733080
1090,5228,4734080,6212,4734080
1091,5236,4734890,6212,4734890
1091,5236,4735890,6212,4735890
1091,5236,4736360,6212,4736360
1091,5236,4737360,6212,4737360
1091,5236,4738360,6212,4738360
1091,5236,4738680,6212,4738680
1091,5236,4739680,6212,4739680
1091,5236,4740150,6212,4740150
1091,5236,4740620,6212,4740620
1091,5236,4741620,6212,4741620
1092,5244,4742620,6212,4742620
1092,5244,4743620,6212,4743620
1092,5244,4744620,6212,4744620
1092,5244,4745620,6212,4745620
1092,5244,4745620,6212,4745620
1092,5244,4746620,6212,4746620
1092,5244,4747620,6212,4747620
1092,5244,4747620,6212,4747620
1092,5244,4748620,6212,4748620
1092,5244,4749090,6212,4749090
1093,5252,4750090,6212,4750090
1093,5252,4751090,6212,4751090
1093,5252,4751900,6212,4751900
1093,5252,4752370,6212,4752370
1093,5252,4753370,6212,4753370
1093,5252,4753370,6212,4753370
1093,5252,4753690,6212,4753690
1093,5252,4754010,6212,4754010
1093,5252,4755010,6212,4755010
1093,5252,4755820,6212,4755820
1093,5252,4756820,6212,4756820
1093,5252,4757050,6212,4757050
1094,5260,4758050,6212,4758050
1094,5260,4758520,6212,4758520
1094,5260,4759520,6212,4759520
1094,5260,4760520,6212,4760520
1094,5260,4760680,6212,4760680
1094,5260,4761680,6212,4761680
1094,5260,4762680,6212,4762680
1094,5260,4763680,6212,4763680
1094,5260,4764680,6212,4764680
1094,5260,4765680,6212,4765680
1094,5260,4766680,6212,4766680
1095,5268,4767490,6212,4767490
1095,5268,4767810,6212,4767810
1095,5268,4768280,6212,4768280
1095,5268,4769280,6212,4769280
1095,5268,4770280,6212,4770280
1095,5268,4771280,6212,4771280
1095,5268,4772280,6212,4772280
1095,5268,4772280,6212,4772280
1095,5268,4772510,6212,4772510
1095,5268,4773510,6212,4773510
1095,5268,4774510,6212,4774510
1096,5276,4775510,6212,4775510
1096,5276,4776510,6212,4776510
1096,5276,4776830,6212,4776830
1096,5276,4777420,6212,4777420
1096,5276,4777890,6212,4777890
1096,5276,4778890,6212,4778890
1096,5276,4779890,6212,4779890
1096,5276,4780360,6212,4780360
1096,5276,4781360,6212,4781360
1096,5276,4781680,6212,4781680
1096,5276,4781680,6212,4781680
1097,5284,4782680,6212,4782680
1097,5284,4783680,6212,4783680
1097,5284,4784680,6212,4784680
1097,5284,4785680,6212,4785680
1097,5284,4786150,6212,4786150
1097,5284,4786700,6212,4786700
1097,5284,4787700,6212,4787700
1097,5284,4788510,6212,4788510
1097,5284,4789160,6212,4789160
1098,5292,4790160,6212,4790160
1098,5292,4790380,6212,4790380
1098,5292,4790380,6212,4790380
1098,5292,4790380,6212,4790380
1098,5292,4790380,6212,4790380
1098,5292,4791380,6212,4791380
1098,5292,4791380,6212,4791380
1098,5292,4791380,6212,4791380
1098,5292,4792380,6212,4792380
1098,5292,4793380,6212,4793380
1098,5292,4797380,6212,4797380
1099,5300,4798380,6212,4798380
1099,5300,4798850,6212,4798850
1099,5300,4799660,6212,4799660
1099,5300,4800660,6212,4800660
1099,5300,4801660,6212,4801660
1099,5300,4802660,6212,4802660
1099,5300,4803660,6212,4803660
1100,5308,4804660,6212,4804660
1100,5308,4804660,6212,4804660
1100,5308,4804660,6212,4804660
1100,5308,4805660,6212,4805660
1100,5308,4806660,6212,4806660
1100,5308,4807470,6212,4807470
1100,5308,4807470,6212,4807470
1100,5308,4808470,6212,4808470
1100,5308,4809470,6212,4809470
1100,5308,4810280,6212,4810280
1100,5308,4810280,6212,4810280
1100,5308,4811280,6212,4811280
1100,5308,4812090,6212,4812090
1100,5308,4812410,6212,4812410
1101,5316,4813410,6212,4813410
1101,5316,4814410,6212,4814410
1101,5316,4815220,6212,4815220
1101,5316,4815690,6212,4815690
1101,5316,4816690,6212,4816690
1101,5316,4817280,6212,4817280
1101,5316,4817750,6212,4817750
1101,5316,4818560,6212,4818560
1101,5316,4819560,6212,4819560
1102,5324,4820030,6212,4820030
1102,5324,4821030,6212,4821030
1102,5324,4822030,6212,4822030
1102,5324,4822190,6212,4822190
1102,5324,4823190,6212,4823190
1102,5324,4824000,6212,4824000
1102,5324,4825000,6212,4825000
1102,5324,4825000,6212,4825000
1102,5324,4825810,6212,4825810
1102,5324,4826280,6212,4826280
1102,5324,4826600,6212,4826600
1102,5324,4827410,6212,4827410
1102,5324,4827640,6212,4827640
1103,5332,4828640,6212,4828640
1103,5332,4829640,6212,4829640
1103,5332,4829960,6212,4829960
1103,5332,4830770,6212,4830770
1103,5332,4831770,6212,4831770
1103,5332,4832580,6212,4832580
1103,5332,4833580,6212,4833580
1103,5332,4833580,6212,4833580
1103,5332,4834230,6212,4834230
1103,5332,4834460,6212,4834460
1103,5332,4835460,6212,4835460
1104,5340,4836460,6212,4836460
1104,5340,4837460,6212,4837460
1104,5340,4837460,6212,4837460
1104,5340,4838270,6212,4838270
1104,5340,4839270,6212,4839270
1104,5340,4839270,6212,4839270
1104,5340,4840270,6212,4840270
1104,5340,4841270,6212,4841270
1104,5340,4842080,6212,4842080
1104,5340,4842300,6212,4842300
1104,5340,4842890,6212,4842890
1105,5348,4843890,6212,4843890
1105,5348,4844890,6212,4844890
1105,5348,4845890,6212,4845890
1105,5348,4846890,6212,4846890
1105,5348,4847240,6212,4847240
1105,5348,4847890,6212,4847890
1105,5348,4848890,6212,4848890
1105,5348,4849890,6212,4849890
1105,5348,4849890,6212,4849890
1105,5348,4850700,6212,4850700
1105,5348,4850700,6212,4850700
1106,5356,4851510,6212,4851510
1106,5356,4852510,6212,4852510
1106,5356,4853320,6212,4853320
1106,5356,4854320,6212,4854320
1106,5356,4855320,6212,4855320
1106,5356,4856320,6212,4856320
1106,5356,4857320,6212,4857320
1106,5356,4857640,6212,4857640
1107,5364,4858640,6212,4858640
1107,5364,4859640,6212,4859640
1107,5364,4860640,6212,4860640
1107,5364,4861640,6212,4861640
1107,5364,4861870,6212,4861870
1107,5364,4862870,6212,4862870
1107,5364,4863870,6212,4863870
1107,5364,4863870,6212,4863870
1107,5364,4864190,6212,4864190
1107,5364,4864780,6212,4864780
1108,5372,4865430,6212,4865430
1108,5372,4866430,6212,4866430
1108,5372,4867430,6212,4867430
1108,5372,4867430,6212,4867430
1108,5372,4868430,6212,4868430
1108,5372,4869430,6212,4869430
1108,5372,4869800,6212,4869800
1108,5372,4870120,6212,4870120
1108,5372,4871120,6212,4871120
1108,5372,4871580,6212,4871580
1108,5372,4872580,6212,4872580
1108,5372,4873580,6212,4873580
1109,5380,4874580,6212,4874580
1109,5380,4875390,6212,4875390
1109,5380,4876390,6212,4876390
1109,5380,4877390,6212,4877390
1109,5380,4878200,6212,4878200
1109,5380,4879200,6212,4879200
1109,5380,4880200,6212,4880200
1109,5380,4881200,6212,4881200
1110,5388,4882010,6212,4882010
1110,5388,4882820,6212,4882820
1110,5388,4883820,6212,4883820
1110,5388,4883820,6212,4883820
1110,5388,4884050,6212,4884050
1110,5388,4884520,6212,4884520
1110,5388,4885520,6212,4885520
1110,5388,4885520,6212,4885520
1110,5388,4886520,6212,4886520
1110,5388,4887520,6212,4887520
1110,5388,4888520,6212,4888520
1111,5396,4889520,6212,4889520
1111,5396,4890070,6212,4890070
1111,5396,4890390,6212,4890390
1111,5396,4891200,6212,4891200
1111,5396,4891310,6212,4891310
1111,5396,4891960,6212,4891960
1111,5396,4892960,6212,4892960
1111,5396,4893960,6212,4893960
1111,5396,4894960,6212,4894960
1111,5396,4895770,6212,4895770
1111,5396,4896140,6212,4896140
1112,5404,4896610,6212,4896610
1112,5404,4897080,6212,4897080
1112,5404,4898080,6212,4898080
1112,5404,4899080,6212,4899080
1112,5404,4900080,6212,4900080
1112,5404,4901080,6212,4901080
1112,5404,4901080,6212,4901080
1112,5404,4902080,6212,4902080
1112,5404,4902890,6212,4902890
1112,5404,4903440,6212,4903440
1112,5404,4903440,6212,4903440
1113,5412,4904440,6212,4904440
1113,5412,4904440,6212,4904440
1113,5412,4905440,6212,4905440
1113,5412,4906250,6212,4906250
1113,5412,4906720,6212,4906720
1113,5412,4907190,6212,4907190
1113,5412,4908190,6212,4908190
1113,5412,4909190,6212,4909190
1113,5412,4910190,6212,4910190
1114,5420,4911190,6212,4911190
1114,5420,4912190,6212,4912190
1114,5420,4913000,6212,4913000
1114,5420,4914000,6212,4914000
1114,5420,4914470,6212,4914470
1114,5420,4915470,6212,4915470
1114,5420,4916470,6212,4916470
1114,5420,4917470,6212,4917470
1114,5420,4918470,6212,4918470
1114,5420,4918470,6212,4918470
1115,5428,4919280,6212,4919280
1115,5428,4920280,6212,4920280
1115,5428,4921280,6212,4921280
1115,5428,4921280,6212,4921280
1115,5428,4922280,6212,4922280
1115,5428,4923280,6212,4923280
1115,5428,4923750,6212,4923750
1115,5428,4923910,6212,4923910
1115,5428,4924720,6212,4924720
1115,5428,4924940,6212,4924940
1115,5428,4925750,6212,4925750
1115,5428,4926220,6212,4926220
1115,5428,4926220,6212,4926220
1116,5436,4927220,6212,4927220
1116,5436,4928220,6212,4928220
1116,5436,4929220,6212,4929220
1116,5436,4930220,6212,4930220
1116,5436,4930690,6212,4930690
1116,5436,4931690,6212,4931690
1116,5436,4932690,6212,4932690
1116,5436,4933690,6212,4933690
1116,5436,4934160,6212,4934160
1117,5444,4935160,6212,4935160
1117,5444,4935970,6212,4935970
1117,5444,4936440,6212,4936440
1117,5444,4936910,6212,4936910
1117,5444,4937910,6212,4937910
1117,5444,4938230,6212,4938230
1117,5444,4938700,6212,4938700
1117,5444,4939700,6212,4939700
1117,5444,4940700,6212,4940700
1117,5444,4941020,6212,4941020
1117,5444,4942020,6212,4942020
1117,5444,4942130,6212,4942130
1118,5452,4943130,6212,4943130
1118,5452,4944130,6212,4944130
1118,5452,4944450,6212,4944450
1118,5452,4944450,6212,4944450
1118,5452,4945100,6212,4945100
1118,5452,4946100,6212,4946100
1118,5452,4946910,6212,4946910
1118,5452,4947910,6212,4947910
1118,5452,4947910,6212,4947910
1118,5452,4948910,6212,4948910
1118,5452,4948910,6212,4948910
1118,5452,4949910,6212,4949910
1119,5460,4950910,6212,4950910
1119,5460,4951910,6212,4951910
1119,5460,4952910,6212,4952910
1119,5460,4952910,6212,4952910
1119,5460,4952910,6212,4952910
1119,5460,4953380,6212,4953380
1119,5460,4954380,6212,4954380
1119,5460,4954730,6212,4954730
1119,5460,4954890,6212,4954890
1119,5460,4955890,6212,4955890
1119,5460,4956890,6212,4956890
1120,5468,4957890,6212,4957890
1120,5468,4958700,6212,4958700
1120,5468,4959700,6212,4959700
1120,5468,4959700,6212,4959700
1120,5468,4960700,6212,4960700
1120,5468,4961170,6212,4961170
1120,5468,4961980,6212,4961980
1120,5468,4962530,6212,4962530
1120,5468,4963340,6212,4963340
1120,5468,4964340,6212,4964340
1121,5476,4965340,6212,4965340
1121,5476,4965340,6212,4965340
1121,5476,4966340,6212,4966340
1121,5476,4967340,6212,4967340
1121,5476,4968340,6212,4968340
1121,5476,4969150,6212,4969150
1121,5476,4970150,6212,4970150
1121,5476,4970960,6212,4970960
1121,5476,4971440,6212,4971440
1121,5476,4971670,6212,4971670
1121,5476,4972670,6212,4972670
1122,5484,4973320,6212,4973320
1122,5484,4974320,6212,4974320
1122,5484,4975320,6212,4975320
1122,5484,4976320,6212,4976320
1122,5484,4977320,6212,4977320
1122,5484,4978320,6212,4978320
1122,5484,4979320,6212,4979320
1122,5484,4979550,6212,4979550
1122,5484,4980200,6212,4980200
1123,5492,4981010,6212,4981010
1123,5492,4981330,6212,4981330
1123,5492,4981330,6212,4981330
1123,5492,4982330,6212,4982330
1123,5492,4982800,6212,4982800
1123,5492,4983800,6212,4983800
1123,5492,4984800,6212,4984800
1123,5492,4984800,6212,4984800
1123,5492,4985270,6212,4985270
1123,5492,4986270,6212,4986270
1123,5492,4986270,6212,4986270
1123,5492,4986740,6212,4986740
1123,5492,4987740,6212,4987740
1123,5492,4987740,6212,4987740
1124,5500,4988330,6212,4988330
1124,5500,4989330,6212,4989330
1124,5500,4989330,6212,4989330
1124,5500,4990330,6212,4990330
1124,5500,4990980,6212,4990980
1124,5500,4991790,6212,4991790
1124,5500,4992790,6212,4992790
1124,5500,4993790,6212,4993790
1124,5500,4994790,6212,4994790
1124,5500,4995250,6212,4995250
1125,5508,4996060,6212,4996060
1125,5508,4997060,6212,4997060
1125,5508,4998060,6212,4998060
1125,5508,4999060,6212,4999060
1125,5508,5000060,6212,5000060
1125,5508,5001060,6212,5001060
1125,5508,5001870,6212,5001870
1125,5508,5001870,6212,5001870
1125,5508,5002100,6212,5002100
1125,5508,5002650,6212,5002650
1126,5516,5003650,6212,5003650
1126,5516,5003650,6212,5003650
1126,5516,5004650,6212,5004650
1126,5516,5005650,6212,5005650
1126,5516,5006650,6212,5006650
1126,5516,5007300,6212,5007300
1126,5516,5008300,6212,5008300
1126,5516,5009300,6212,5009300
1126,5516,5010110,6212,5010110
1127,5524,5010920,6212,5010920
1127,5524,5010920,6212,5010920
1127,5524,5011920,6212,5011920
1127,5524,5012390,6212,5012390
1127,5524,5013390,6212,5013390
1127,5524,5013860,6212,5013860
1127,5524,5014510,6212,5014510
1127,5524,5015510,6212,5015510
1127,5524,5016510,6212,5016510
1127,5524,5016970,6212,5016970
1128,5532,5017970,6212,5017970
1128,5532,5018780,6212,5018780
1128,5532,5019780,6212,5019780
1128,5532,5020250,6212,5020250
1128,5532,5021060,6212,5021060
1128,5532,5021060,6212,5021060
1128,5532,5021870,6212,5021870
1128,5532,5022680,6212,5022680
1128,5532,5022680,6212,5022680
1128,5532,5023150,6212,5023150
1128,5532,5023150,6212,5023150
1128,5532,5023960,6212,5023960
1129,5540,5024770,6212,5024770
1129,5540,5025580,6212,5025580
1129,5540,5026390,6212,5026390
1129,5540,5027390,6212,5027390
1129,5540,5028390,6212,5028390
1129,5540,5029390,6212,5029390
1129,5540,5030200,6212,5030200
1129,5540,5031200,6212,5031200
1130,5548,5032010,6212,5032010
1130,5548,5033010,6212,5033010
1130,5548,5034010,6212,5034010
1130,5548,5035010,6212,5035010
1130,5548,5035480,6212,5035480
1131,5556,5043480,6212,5043480
1131,5556,5043950,6212,5043950
1131,5556,5044950,6212,5044950
1131,5556,5045060,6212,5045060
1131,5556,5046060,6212,5046060
1131,5556,5046520,6212,5046520
1132,5564,5047330,6212,5047330
1132,5564,5048330,6212,5048330
1132,5564,5049330,6212,5049330
1132,5564,5050330,6212,5050330
1132,5564,5050980,6212,5050980
1132,5564,5051980,6212,5051980
1132,5564,5052790,6212,5052790
1132,5564,5053790,6212,5053790
1132,5564,5054250,6212,5054250
1133,5572,5054720,6212,5054720
1133,5572,5055720,6212,5055720
1133,5572,5056530,6212,5056530
1133,5572,5057530,6212,5057530
1133,5572,5058530,6212,5058530
1133,5572,5059530,6212,5059530
1133,5572,5059990,6212,5059990
1133,5572,5060990,6212,5060990
1133,5572,5060990,6212,5060990
1133,5572,5060990,6212,5060990
1133,5572,5061990,6212,5061990
1134,5580,5062990,6212,5062990
1134,5580,5063310,6212,5063310
1134,5580,5064120,6212,5064120
1134,5580,5065120,6212,5065120
1134,5580,5065930,6212,5065930
1134,5580,5066250,6212,5066250
1134,5580,5066250,6212,5066250
1134,5580,5067250,6212,5067250
1134,5580,5067730,6212,5067730
1134,5580,5068730,6212,5068730
1134,5580,5068730,6212,5068730
1134,5580,5069190,6212,5069190
1134,5580,5070190,6212,5070190
1135,5588,5071190,6212,5071190
1135,5588,5072190,6212,5072190
1135,5588,5072840,6212,5072840
1135,5588,5073840,6212,5073840
1135,5588,5074840,6212,5074840
1135,5588,5075000,6212,5075000
1135,5588,5075590,6212,5075590
1135,5588,5075590,6212,5075590
1135,5588,5076590,6212,5076590
1135,5588,5077590,6212,5077590
1135,5588,5077910,6212,5077910
1136,5596,5078720,6212,5078720
1136,5596,5079530,6212,5079530
1136,5596,5080530,6212,5080530
1136,5596,5080850,6212,5080850
1136,5596,5081850,6212,5081850
1136,5596,5082850,6212,5082850
1136,5596,5083170,6212,5083170
1136,5596,5084170,6212,5084170
1136,5596,5085170,6212,5085170
1136,5596,5085220,6212,5085220
1136,5596,5086220,6212,5086220
1137,5604,5087220,6212,5087220
1137,5604,5088220,6212,5088220
1137,5604,5089220,6212,5089220
1137,5604,5090220,6212,5090220
1137,5604,5091220,6212,5091220
1137,5604,5092030,6212,5092030
1137,5604,5092190,6212,5092190
1137,5604,5093000,6212,5093000
1137,5604,5093470,6212,5093470
1138,5612,5094280,6212,5094280
1138,5612,5095280,6212,5095280
1138,5612,5095280,6212,5095280
1138,5612,5096280,6212,5096280
1138,5612,5096280,6212,5096280
1138,5612,5097280,6212,5097280
1138,5612,5097750,6212,5097750
1138,5612,5097750,6212,5097750
1138,5612,5097750,6212,5097750
1138,5612,5098220,6212,5098220
1138,5612,5099220,6212,5099220
1138,5612,5099220,6212,5099220
1138,5612,5099590,6212,5099590
1138,5612,5099910,6212,5099910
1138,5612,5099910,6212,5099910
1138,5612,5100140,6212,5100140
1138,5612,5101140,6212,5101140
1139,5620,5102140,6212,5102140
1139,5620,5102140,6212,5102140
1139,5620,5102610,6212,5102610
1139,5620,5103610,6212,5103610
1139,5620,5104610,6212,5104610
1139,5620,5105610,6212,5105610
1139,5620,5106610,6212,5106610
1139,5620,5107610,6212,5107610
1140,5628,5108200,6212,5108200
1140,5628,5109010,6212,5109010
1140,5628,5109010,6212,5109010
1140,5628,5110010,6212,5110010
1140,5628,5111010,6212,5111010
1140,5628,5112010,6212,5112010
1140,5628,5113010,6212,5113010
1140,5628,5114010,6212,5114010
1140,5628,5115010,6212,5115010
1141,5636,5115470,6212,5115470
1141,5636,5116280,6212,5116280
1141,5636,5116280,6212,5116280
1141,5636,5116280,6212,5116280
1141,5636,5117280,6212,5117280
1141,5636,5118280,6212,5118280
1141,5636,5119280,6212,5119280
1141,5636,5119280,6212,5119280
1141,5636,5121280,6212,5121280
1141,5636,5122280,6212,5122280
1141,5636,5122600,6212,5122600
1141,5636,5123070,6212,5123070
1142,5644,5124070,6212,5124070
1142,5644,5125070,6212,5125070
1142,5644,5125540,6212,5125540
1142,5644,5126010,6212,5126010
1142,5644,5127010,6212,5127010
1142,5644,5127010,6212,5127010
1142,5644,5128010,6212,5128010
1142,5644,5129010,6212,5129010
1142,5644,5130010,6212,5130010
1142,5644,5131010,6212,5131010
1143,5652,5133010,6212,5133010
1143,5652,5134010,6212,5134010
1143,5652,5134010,6212,5134010
1143,5652,5135010,6212,5135010
1143,5652,5135330,6212,5135330
1143,5652,5136140,6212,5136140
1143,5652,5136610,6212,5136610
1143,5652,5137080,6212,5137080
1143,5652,5137080,6212,5137080
1143,5652,5138080,6212,5138080
1143,5652,5139080,6212,5139080
1144,5660,5139550,6212,5139550
1144,5660,5140020,6212,5140020
1144,5660,5141020,6212,5141020
1144,5660,5142020,6212,5142020
1144,5660,5142020,6212,5142020
1144,5660,5142830,6212,5142830
1144,5660,5142830,6212,5142830
1144,5660,5143420,6212,5143420
1144,5660,5144420,6212,5144420
1144,5660,5144880,6212,5144880
1144,5660,5145880,6212,5145880
1145,5668,5146880,6212,5146880
1145,5668,5147690,6212,5147690
1145,5668,5148010,6212,5148010
1145,5668,5148480,6212,5148480
1145,5668,5149480,6212,5149480
1145,5668,5150480,6212,5150480
1145,5668,5151480,6212,5151480
1145,5668,5152290,6212,5152290
1145,5668,5153100,6212,5153100
1146,5676,5161100,6212,5161100
1146,5676,5161420,6212,5161420
1147,5684,5162230,6212,5162230
1147,5684,5162700,6212,5162700
1147,5684,5163170,6212,5163170
1147,5684,5163170,6212,5163170
1147,5684,5163640,6212,5163640
1147,5684,5164640,6212,5164640
1147,5684,5165640,6212,5165640
1147,5684,5166110,6212,5166110
1147,5684,5166580,6212,5166580
1147,5684,5166900,6212,5166900
1147,5684,5167900,6212,5167900
1147,5684,5168220,6212,5168220
1147,5684,5168220,6212,5168220
1147,5684,5168220,6212,5168220
1147,5684,5169220,6212,5169220
1148,5692,5170220,6212,5170220
1148,5692,5170540,6212,5170540
1148,5692,5171540,6212,5171540
1148,5692,5172010,6212,5172010
1148,5692,5173010,6212,5173010
1148,5692,5173480,6212,5173480
1148,5692,5174480,6212,5174480
1148,5692,5175030,6212,5175030
1148,5692,5175840,6212,5175840
1148,5692,5176840,6212,5176840
1149,5700,5177840,6212,5177840
1149,5700,5178310,6212,5178310
1149,5700,5179310,6212,5179310
1149,5700,5180310,6212,5180310
1149,5700,5180780,6212,5180780
1149,5700,5181250,6212,5181250
1149,5700,5181250,6212,5181250
1149,5700,5181300,6212,5181300
1149,5700,5182300,6212,5182300
1149,5700,5183300,6212,5183300
1149,5700,5183770,6212,5183770
1150,5708,5184770,6212,5184770
1150,5708,5185240,6212,5185240
1150,5708,5186050,6212,5186050
1150,5708,5187050,6212,5187050
1150,5708,5187700,6212,5187700
1150,5708,5188700,6212,5188700
1150,5708,5189700,6212,5189700
1150,5708,5189700,6212,5189700
1150,5708,5190700,6212,5190700
1150,5708,5191700,6212,5191700
1151,5716,5192510,6212,5192510
1151,5716,5193510,6212,5193510
1151,5716,5194510,6212,5194510
1151,5716,5195510,6212,5195510
1151,5716,5196510,6212,5196510
1151,5716,5197510,6212,5197510
1151,5716,5198510,6212,5198510
1151,5716,5199510,6212,5199510
1152,5724,5200510,6212,5200510
1152,5724,5200730,6212,5200730
1152,5724,5201730,6212,5201730
1152,5724,5202730,6212,5202730
1152,5724,5202730,6212,5202730
1152,5724,5203730,6212,5203730
1152,5724,5203960,6212,5203960
1152,5724,5203960,6212,5203960
1152,5724,5204770,6212,5204770
1152,5724,5204770,6212,5204770
1152,5724,5205580,6212,5205580
1152,5724,5206580,6212,5206580
1152,5724,5206900,6212,5206900
1152,5724,5207370,6212,5207370
1153,5732,5208180,6212,5208180
1153,5732,5209180,6212,5209180
1153,5732,5209990,6212,5209990
1153,5732,5209990,6212,5209990
1153,5732,5210990,6212,5210990
1153,5732,5211990,6212,5211990
1153,5732,5212990,6212,5212990
1153,5732,5213990,6212,5213990
1153,5732,5214640,6212,5214640
1154,5740,5215640,6212,5215640
1154,5740,5215640,6212,5215640
1154,5740,5216110,6212,5216110
1154,5740,5217110,6212,5217110
1154,5740,5218110,6212,5218110
1154,5740,5219110,6212,5219110
1154,5740,5220110,6212,5220110
1154,5740,5221110,6212,5221110
1154,5740,5222110,6212,5222110
1155,5748,5223110,6212,5223110
1155,5748,5224110,6212,5224110
1155,5748,5225110,6212,5225110
1155,5748,5226110,6212,5226110
1155,5748,5227110,6212,5227110
1156,5756,5227760,6212,5227760
1156,5756,5228760,6212,5228760
1156,5756,5229760,6212,5229760
1156,5756,5229760,6212,5229760
1156,5756,5230130,6212,5230130
1156,5756,5231130,6212,5231130
1156,5756,5235130,6212,5235130
1156,5756,5236130,6212,5236130
1156,5756,5237130,6212,5237130
1157,5764,5238130,6212,5238130
1157,5764,5239130,6212,5239130
1157,5764,5239780,6212,5239780
1157,5764,5240250,6212,5240250
1157,5764,5240570,6212,5240570
1157,5764,5241570,6212,5241570
1157,5764,5242380,6212,5242380
1157,5764,5243380,6212,5243380
1157,5764,5243380,6212,5243380
1157,5764,5244380,6212,5244380
1158,5772,5245380,6212,5245380
1158,5772,5246380,6212,5246380
1158,5772,5247380,6212,5247380
1158,5772,5248380,6212,5248380
1158,5772,5248850,6212,5248850
1158,5772,5249220,6212,5249220
1158,5772,5249870,6212,5249870
1158,5772,5250680,6212,5250680
1158,5772,5251140,6212,5251140
1158,5772,5252140,6212,5252140
1159,5780,5253140,6212,5253140
1159,5780,5254140,6212,5254140
1159,5780,5254140,6212,5254140
1159,5780,5255140,6212,5255140
1159,5780,5256140,6212,5256140
1159,5780,5256510,6212,5256510
1159,5780,5257510,6212,5257510
1159,5780,5258510,6212,5258510
1159,5780,5258830,6212,5258830
1159,5780,5259830,6212,5259830
1159,5780,5260830,6212,5260830
1160,5788,5261640,6212,5261640
1160,5788,5262450,6212,5262450
1160,5788,5263040,6212,5263040
1160,5788,5263850,6212,5263850
1160,5788,5264850,6212,5264850
1160,5788,5264850,6212,5264850
