ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
414,872,777440,6212,777440
415,874,778440,6212,778440
416,882,778440,6212,778440
416,882,779250,6212,779250
417,884,779570,6212,779570
417,884,780570,6212,780570
417,884,780890,6212,780890
417,884,781120,6212,781120
417,884,781120,6212,781120
417,884,781590,6212,781590
418,886,782590,6212,782590
419,888,783400,6212,783400
419,888,784050,6212,784050
419,888,785050,6212,785050
420,890,786050,6212,786050
420,890,786280,6212,786280
420,890,786600,6212,786600
420,890,787600,6212,787600
421,892,788410,6212,788410
422,894,789410,6212,789410
422,894,790410,6212,790410
423,896,791410,6212,791410
423,896,792220,6212,792220
424,898,792770,6212,792770
424,898,793770,6212,793770
425,900,794770,6212,794770
425,900,795770,6212,795770
425,900,796360,6212,796360
425,900,796730,6212,796730
425,900,797050,6212,797050
426,902,798050,6212,798050
427,904,798370,6212,798370
427,904,798600,6212,798600
428,906,799070,6212,799070
428,906,799070,6212,799070
428,906,800070,6212,800070
429,908,801070,6212,801070
429,908,802070,6212,802070
429,908,802880,6212,802880
430,910,803880,6212,803880
430,910,804880,6212,804880
430,910,805690,6212,805690
431,912,806690,6212,806690
432,914,807690,6212,807690
432,914,808690,6212,808690
433,916,809690,6212,809690
433,916,810690,6212,810690
434,918,811690,6212,811690
434,918,812690,6212,812690
435,920,813500,6212,813500
435,920,813500,6212,813500
436,922,814500,6212,814500
436,922,815500,6212,815500
437,924,816500,6212,816500
438,932,816500,6212,816500
438,932,817500,6212,817500
438,932,817970,6212,817970
439,934,818970,6212,818970
439,934,819970,6212,819970
439,934,819970,6212,819970
440,936,820970,6212,820970
440,936,821970,6212,821970
441,938,822970,6212,822970
441,938,823970,6212,823970
442,940,824970,6212,824970
442,940,825200,6212,825200
443,942,826010,6212,826010
443,942,826820,6212,826820
443,942,827140,6212,827140
444,944,827610,6212,827610
444,944,828610,6212,828610
445,946,829610,6212,829610
445,946,830610,6212,830610
445,946,830830,6212,830830
445,946,831640,6212,831640
446,948,832640,6212,832640
447,950,833450,6212,833450
447,950,833560,6212,833560
448,952,834560,6212,834560
448,952,835210,6212,835210
448,952,836210,6212,836210
448,952,837210,6212,837210
449,954,838020,6212,838020
449,954,838490,6212,838490
449,954,838760,6212,838760
449,954,838990,6212,838990
450,956,839800,6212,839800
451,964,847800,6212,847800
451,964,848610,6212,848610
452,966,849610,6212,849610
452,966,850610,6212,850610
453,968,851610,6212,851610
454,970,852070,6212,852070
455,972,853070,6212,853070
455,972,853390,6212,853390
455,972,853860,6212,853860
455,972,854090,6212,854090
455,972,855090,6212,855090
455,972,855560,6212,855560
455,972,855560,6212,855560
456,974,856370,6212,856370
457,976,857370,6212,857370
457,976,858370,6212,858370
457,976,859180,6212,859180
458,978,860180,6212,860180
459,980,860990,6212,860990
459,980,861990,6212,861990
460,982,862990,6212,862990
460,982,863800,6212,863800
460,982,864270,6212,864270
461,984,865080,6212,865080
461,984,866080,6212,866080
462,986,867080,6212,867080
463,988,868080,6212,868080
463,988,868540,6212,868540
463,988,869540,6212,869540
464,990,870540,6212,870540
465,992,871190,6212,871190
465,992,871660,6212,871660
465,992,872660,6212,872660
466,994,873660,6212,873660
466,994,874660,6212,874660
467,996,875660,6212,875660
468,998,876470,6212,876470
468,998,876470,6212,876470
468,998,876940,6212,876940
468,998,877940,6212,877940
468,998,878750,6212,878750
469,1000,879560,6212,879560
470,1002,880560,6212,880560
470,1002,881560,6212,881560
470,1002,882370,6212,882370
471,1004,882840,6212,882840
472,1006,883840,6212,883840
472,1006,884160,6212,884160
473,1008,885160,6212,885160
473,1008,885160,6212,885160
473,1008,885630,6212,885630
473,1008,886630,6212,886630
474,1010,887630,6212,887630
474,1010,887950,6212,887950
474,1010,888950,6212,888950
475,1012,889950,6212,889950
475,1012,890950,6212,890950
475,1012,891320,6212,891320
475,1012,891640,6212,891640
476,1014,892640,6212,892640
477,1016,893450,6212,893450
477,1016,894450,6212,894450
477,1016,895260,6212,895260
477,1016,896260,6212,896260
478,1018,897260,6212,897260
479,1020,897730,6212,897730
479,1020,898730,6212,898730
479,1020,898730,6212,898730
479,1020,899540,6212,899540
479,1020,900540,6212,900540
480,1022,901540,6212,901540
480,1022,902540,6212,902540
480,1022,903000,6212,903000
481,1024,903470,6212,903470
482,1026,904470,6212,904470
482,1026,905470,6212,905470
482,1026,905940,6212,905940
483,1028,906940,6212,906940
483,1028,907410,6212,907410
483,1028,908410,6212,908410
484,1030,909410,6212,909410
484,1030,909410,6212,909410
485,1038,909410,6212,909410
486,1040,910410,6212,910410
486,1040,910880,6212,910880
486,1040,911880,6212,911880
487,1042,912880,6212,912880
487,1042,913880,6212,913880
488,1044,914690,6212,914690
489,1046,915690,6212,915690
489,1046,916690,6212,916690
489,1046,917500,6212,917500
490,1048,917970,6212,917970
490,1048,918290,6212,918290
490,1048,919290,6212,919290
491,1050,920290,6212,920290
491,1050,921290,6212,921290
491,1050,921610,6212,921610
492,1052,922420,6212,922420
493,1054,924420,6212,924420
494,1056,925420,6212,925420
494,1056,926420,6212,926420
494,1056,927230,6212,927230
495,1058,928040,6212,928040
496,1060,929040,6212,929040
496,1060,930040,6212,930040
496,1060,930410,6212,930410
497,1062,931410,6212,931410
497,1062,931960,6212,931960
498,1064,932960,6212,932960
499,1066,933770,6212,933770
499,1066,934770,6212,934770
500,1068,935770,6212,935770
500,1068,936580,6212,936580
500,1068,937580,6212,937580
501,1070,938390,6212,938390
501,1070,939040,6212,939040
502,1072,939510,6212,939510
502,1072,940510,6212,940510
502,1072,940620,6212,940620
503,1074,941620,6212,941620
503,1074,942080,6212,942080
503,1074,942550,6212,942550
503,1074,942780,6212,942780
503,1074,943780,6212,943780
503,1074,944250,6212,944250
503,1074,944620,6212,944620
504,1076,945620,6212,945620
505,1078,946090,6212,946090
505,1078,946090,6212,946090
505,1078,946740,6212,946740
505,1078,947740,6212,947740
506,1080,948740,6212,948740
506,1080,949740,6212,949740
507,1082,950740,6212,950740
507,1082,951740,6212,951740
508,1084,952740,6212,952740
508,1084,953740,6212,953740
508,1084,954210,6212,954210
509,1086,955210,6212,955210
509,1086,956210,6212,956210
510,1088,956680,6212,956680
510,1088,957000,6212,957000
510,1088,957470,6212,957470
511,1090,958470,6212,958470
511,1090,958930,6212,958930
511,1090,959930,6212,959930
512,1092,960930,6212,960930
512,1092,961930,6212,961930
513,1094,962930,6212,962930
514,1096,963740,6212,963740
514,1096,964740,6212,964740
515,1098,965740,6212,965740
515,1098,966740,6212,966740
516,1100,967740,6212,967740
516,1100,967740,6212,967740
516,1100,967970,6212,967970
516,1100,968780,6212,968780
516,1100,969000,6212,969000
516,1100,970000,6212,970000
517,1102,971000,6212,971000
517,1102,972000,6212,972000
518,1104,973000,6212,973000
518,1104,974000,6212,974000
519,1106,975000,6212,975000
519,1106,976000,6212,976000
520,1108,977000,6212,977000
520,1108,978000,6212,978000
521,1110,979000,6212,979000
522,1112,979810,6212,979810
522,1112,980180,6212,980180
522,1112,980650,6212,980650
522,1112,980650,6212,980650
522,1112,981650,6212,981650
523,1114,982650,6212,982650
524,1116,983650,6212,983650
524,1116,984650,6212,984650
525,1118,985460,6212,985460
526,1120,986460,6212,986460
526,1120,987460,6212,987460
527,1122,988460,6212,988460
527,1122,989460,6212,989460
528,1124,990460,6212,990460
528,1124,991010,6212,991010
528,1124,991010,6212,991010
529,1126,991820,6212,991820
529,1126,992630,6212,992630
529,1126,993630,6212,993630
530,1128,994440,6212,994440
531,1130,995440,6212,995440
531,1130,995440,6212,995440
532,1132,996440,6212,996440
532,1132,996760,6212,996760
532,1132,997760,6212,997760
533,1134,998760,6212,998760
533,1134,998760,6212,998760
533,1134,999760,6212,999760
533,1134,1000310,6212,1000310
533,1134,1000630,6212,1000630
534,1136,1001440,6212,1001440
535,1138,1002440,6212,1002440
535,1138,1003440,6212,1003440
535,1138,1003910,6212,1003910
536,1146,1003910,6212,1003910
536,1146,1004560,6212,1004560
537,1148,1005560,6212,1005560
538,1150,1006560,6212,1006560
538,1150,1007560,6212,1007560
539,1152,1008560,6212,1008560
540,1154,1008880,6212,1008880
540,1154,1009880,6212,1009880
540,1154,1010690,6212,1010690
541,1156,1011500,6212,1011500
541,1156,1012310,6212,1012310
541,1156,1012780,6212,1012780
542,1158,1013780,6212,1013780
543,1160,1014590,6212,1014590
543,1160,1015590,6212,1015590
544,1162,1016590,6212,1016590
545,1164,1017590,6212,1017590
545,1164,1018590,6212,1018590
545,1164,1019400,6212,1019400
545,1164,1019720,6212,1019720
546,1166,1020720,6212,1020720
547,1168,1021190,6212,1021190
547,1168,1022190,6212,1022190
547,1168,1022190,6212,1022190
548,1170,1023190,6212,1023190
548,1170,1024190,6212,1024190
548,1170,1024410,6212,1024410
548,1170,1024960,6212,1024960
549,1172,1025960,6212,1025960
550,1174,1026430,6212,1026430
550,1174,1027430,6212,1027430
550,1174,1027980,6212,1027980
550,1174,1027980,6212,1027980
550,1174,1028210,6212,1028210
550,1174,1028580,6212,1028580
550,1174,1029040,6212,1029040
550,1174,1029200,6212,1029200
550,1174,1030200,6212,1030200
551,1176,1031200,6212,1031200
552,1178,1031660,6212,1031660
552,1178,1031890,6212,1031890
552,1178,1032890,6212,1032890
552,1178,1033050,6212,1033050
552,1178,1033370,6212,1033370
553,1180,1034370,6212,1034370
553,1180,1034690,6212,1034690
553,1180,1035690,6212,1035690
554,1182,1036690,6212,1036690
554,1182,1037690,6212,1037690
555,1184,1038690,6212,1038690
555,1184,1039690,6212,1039690
556,1186,1040690,6212,1040690
556,1186,1041690,6212,1041690
557,1188,1042690,6212,1042690
557,1188,1043010,6212,1043010
558,1190,1043660,6212,1043660
558,1190,1044660,6212,1044660
558,1190,1045660,6212,1045660
559,1192,1046660,6212,1046660
559,1192,1047660,6212,1047660
560,1194,1048660,6212,1048660
561,1198,1052660,6212,1052660
561,1198,1053660,6212,1053660
562,1200,1054660,6212,1054660
562,1200,1055310,6212,1055310
563,1204,1055780,6212,1055780
563,1204,1056250,6212,1056250
563,1204,1057250,6212,1057250
564,1208,1058250,6212,1058250
564,1208,1059250,6212,1059250
564,1208,1060250,6212,1060250
564,1208,1061060,6212,1061060
565,1212,1062060,6212,1062060
565,1212,1063060,6212,1063060
565,1212,1063870,6212,1063870
565,1212,1064870,6212,1064870
565,1212,1065680,6212,1065680
566,1216,1066150,6212,1066150
567,1220,1067150,6212,1067150
567,1220,1068150,6212,1068150
568,1224,1069150,6212,1069150
568,1224,1069700,6212,1069700
568,1224,1070700,6212,1070700
568,1224,1071290,6212,1071290
568,1224,1071610,6212,1071610
568,1224,1072080,6212,1072080
568,1224,1072080,6212,1072080
568,1224,1072630,6212,1072630
568,1224,1073000,6212,1073000
568,1224,1073160,6212,1073160
569,1228,1074160,6212,1074160
569,1228,1075160,6212,1075160
570,1232,1075970,6212,1075970
570,1232,1076970,6212,1076970
570,1232,1077780,6212,1077780
570,1232,1078780,6212,1078780
570,1232,1079780,6212,1079780
570,1232,1080250,6212,1080250
570,1232,1081060,6212,1081060
570,1232,1082060,6212,1082060
570,1232,1083060,6212,1083060
570,1232,1083520,6212,1083520
571,1240,1083520,6212,1083520
571,1240,1083520,6212,1083520
572,1244,1084520,6212,1084520
573,1248,1085110,6212,1085110
573,1248,1085110,6212,1085110
573,1248,1085340,6212,1085340
573,1248,1085560,6212,1085560
573,1248,1085560,6212,1085560
573,1248,1086370,6212,1086370
573,1248,1087370,6212,1087370
573,1248,1088370,6212,1088370
573,1248,1089370,6212,1089370
574,1252,1090370,6212,1090370
574,1252,1091370,6212,1091370
574,1252,1091850,6212,1091850
574,1252,1092850,6212,1092850
574,1252,1092960,6212,1092960
574,1252,1093960,6212,1093960
574,1252,1094770,6212,1094770
574,1252,1094770,6212,1094770
575,1256,1095770,6212,1095770
575,1256,1096770,6212,1096770
575,1256,1097770,6212,1097770
576,1260,1098580,6212,1098580
576,1260,1099580,6212,1099580
577,1264,1100580,6212,1100580
577,1264,1101580,6212,1101580
577,1264,1102580,6212,1102580
577,1264,1103230,6212,1103230
577,1264,1104230,6212,1104230
577,1264,1104690,6212,1104690
577,1264,1105340,6212,1105340
577,1264,1105340,6212,1105340
577,1264,1106150,6212,1106150
578,1268,1106800,6212,1106800
578,1268,1107030,6212,1107030
578,1268,1108030,6212,1108030
579,1272,1109030,6212,1109030
580,1276,1110030,6212,1110030
581,1284,1110030,6212,1110030
581,1284,1111030,6212,1111030
581,1284,1111840,6212,1111840
582,1288,1112840,6212,1112840
582,1288,1113060,6212,1113060
582,1288,1113870,6212,1113870
582,1288,1114340,6212,1114340
582,1288,1115340,6212,1115340
583,1292,1116150,6212,1116150
584,1296,1117150,6212,1117150
584,1296,1118150,6212,1118150
584,1296,1118470,6212,1118470
584,1296,1118930,6212,1118930
584,1296,1119740,6212,1119740
584,1296,1120740,6212,1120740
584,1296,1121740,6212,1121740
584,1296,1122210,6212,1122210
585,1300,1123210,6212,1123210
585,1300,1124210,6212,1124210
585,1300,1125210,6212,1125210
585,1300,1125210,6212,1125210
585,1300,1125680,6212,1125680
586,1304,1126150,6212,1126150
586,1304,1126620,6212,1126620
586,1304,1127620,6212,1127620
586,1304,1128620,6212,1128620
587,1308,1129620,6212,1129620
587,1308,1130620,6212,1130620
587,1308,1131090,6212,1131090
587,1308,1132090,6212,1132090
588,1312,1132560,6212,1132560
588,1312,1133560,6212,1133560
589,1316,1134560,6212,1134560
589,1316,1135560,6212,1135560
589,1316,1135560,6212,1135560
589,1316,1136370,6212,1136370
589,1316,1137180,6212,1137180
589,1316,1138180,6212,1138180
589,1316,1138990,6212,1138990
589,1316,1139450,6212,1139450
589,1316,1140260,6212,1140260
589,1316,1140850,6212,1140850
590,1320,1141850,6212,1141850
591,1324,1142660,6212,1142660
592,1328,1143660,6212,1143660
592,1328,1144660,6212,1144660
592,1328,1145310,6212,1145310
592,1328,1146310,6212,1146310
592,1328,1146470,6212,1146470
592,1328,1146630,6212,1146630
592,1328,1147630,6212,1147630
592,1328,1147950,6212,1147950
592,1328,1148760,6212,1148760
592,1328,1149570,6212,1149570
593,1332,1150040,6212,1150040
593,1332,1151040,6212,1151040
593,1332,1151360,6212,1151360
593,1332,1151360,6212,1151360
593,1332,1151680,6212,1151680
593,1332,1152680,6212,1152680
593,1332,1153680,6212,1153680
593,1332,1154680,6212,1154680
593,1332,1155490,6212,1155490
593,1332,1156300,6212,1156300
594,1336,1157300,6212,1157300
594,1336,1158300,6212,1158300
594,1336,1158300,6212,1158300
595,1340,1159300,6212,1159300
595,1340,1160110,6212,1160110
595,1340,1160580,6212,1160580
595,1340,1161580,6212,1161580
596,1344,1162390,6212,1162390
596,1344,1163390,6212,1163390
596,1344,1164390,6212,1164390
596,1344,1165390,6212,1165390
596,1344,1166390,6212,1166390
596,1344,1166850,6212,1166850
597,1348,1167850,6212,1167850
597,1348,1168500,6212,1168500
597,1348,1168970,6212,1168970
598,1352,1169440,6212,1169440
598,1352,1170250,6212,1170250
598,1352,1170250,6212,1170250
599,1356,1171250,6212,1171250
599,1356,1172250,6212,1172250
600,1360,1173250,6212,1173250
600,1360,1174250,6212,1174250
601,1364,1175250,6212,1175250
601,1364,1176250,6212,1176250
601,1364,1177060,6212,1177060
601,1364,1177530,6212,1177530
601,1364,1178340,6212,1178340
601,1364,1178660,6212,1178660
601,1364,1179660,6212,1179660
601,1364,1179890,6212,1179890
601,1364,1180890,6212,1180890
601,1364,1181890,6212,1181890
601,1364,1182890,6212,1182890
602,1368,1183890,6212,1183890
602,1368,1184890,6212,1184890
603,1372,1185360,6212,1185360
603,1372,1185830,6212,1185830
603,1372,1186480,6212,1186480
603,1372,1187290,6212,1187290
603,1372,1188100,6212,1188100
604,1376,1188560,6212,1188560
605,1380,1189560,6212,1189560
605,1380,1190370,6212,1190370
605,1380,1191020,6212,1191020
605,1380,1191830,6212,1191830
606,1384,1192300,6212,1192300
606,1384,1193300,6212,1193300
606,1384,1194300,6212,1194300
606,1384,1195300,6212,1195300
607,1388,1196300,6212,1196300
607,1388,1197300,6212,1197300
608,1392,1198300,6212,1198300
608,1392,1199300,6212,1199300
608,1392,1200300,6212,1200300
608,1392,1200890,6212,1200890
608,1392,1201700,6212,1201700
608,1392,1202700,6212,1202700
609,1396,1203700,6212,1203700
609,1396,1204020,6212,1204020
609,1396,1205020,6212,1205020
610,1400,1206020,6212,1206020
610,1400,1206240,6212,1206240
610,1400,1207240,6212,1207240
610,1400,1208240,6212,1208240
610,1400,1208610,6212,1208610
610,1400,1209080,6212,1209080
611,1404,1210080,6212,1210080
611,1404,1211080,6212,1211080
611,1404,1211730,6212,1211730
612,1408,1212190,6212,1212190
612,1408,1213190,6212,1213190
612,1408,1213660,6212,1213660
612,1408,1214470,6212,1214470
612,1408,1214790,6212,1214790
613,1412,1215790,6212,1215790
613,1412,1216790,6212,1216790
614,1420,1217790,6212,1217790
614,1420,1218790,6212,1218790
614,1420,1218790,6212,1218790
614,1420,1219260,6212,1219260
614,1420,1220260,6212,1220260
614,1420,1220580,6212,1220580
614,1420,1221580,6212,1221580
614,1420,1222580,6212,1222580
614,1420,1223050,6212,1223050
614,1420,1223510,6212,1223510
614,1420,1223670,6212,1223670
614,1420,1223990,6212,1223990
614,1420,1224990,6212,1224990
614,1420,1225800,6212,1225800
614,1420,1226800,6212,1226800
615,1428,1227270,6212,1227270
615,1428,1227750,6212,1227750
616,1436,1228750,6212,1228750
616,1436,1229560,6212,1229560
616,1436,1230560,6212,1230560
616,1436,1230720,6212,1230720
616,1436,1231720,6212,1231720
616,1436,1232530,6212,1232530
616,1436,1233000,6212,1233000
616,1436,1233320,6212,1233320
616,1436,1234320,6212,1234320
616,1436,1234780,6212,1234780
616,1436,1235780,6212,1235780
616,1436,1236590,6212,1236590
616,1436,1237590,6212,1237590
616,1436,1238400,6212,1238400
616,1436,1239400,6212,1239400
616,1436,1240050,6212,1240050
616,1436,1240640,6212,1240640
617,1444,1241110,6212,1241110
617,1444,1241760,6212,1241760
617,1444,1242760,6212,1242760
617,1444,1242980,6212,1242980
617,1444,1243980,6212,1243980
617,1444,1244140,6212,1244140
617,1444,1245140,6212,1245140
618,1452,1246140,6212,1246140
618,1452,1247140,6212,1247140
618,1452,1248140,6212,1248140
618,1452,1249140,6212,1249140
618,1452,1249950,6212,1249950
618,1452,1250420,6212,1250420
618,1452,1251230,6212,1251230
618,1452,1252230,6212,1252230
618,1452,1253230,6212,1253230
618,1452,1254230,6212,1254230
618,1452,1255230,6212,1255230
618,1452,1256230,6212,1256230
618,1452,1257230,6212,1257230
618,1452,1258040,6212,1258040
618,1452,1258850,6212,1258850
619,1460,1259850,6212,1259850
619,1460,1260850,6212,1260850
619,1460,1261660,6212,1261660
619,1460,1262660,6212,1262660
619,1460,1263130,6212,1263130
619,1460,1263940,6212,1263940
619,1460,1264940,6212,1264940
619,1460,1265940,6212,1265940
619,1460,1266940,6212,1266940
619,1460,1267940,6212,1267940
619,1460,1268940,6212,1268940
619,1460,1268940,6212,1268940
619,1460,1269260,6212,1269260
619,1460,1269420,6212,1269420
620,1468,1270420,6212,1270420
620,1468,1271420,6212,1271420
620,1468,1271580,6212,1271580
621,1476,1272230,6212,1272230
621,1476,1273230,6212,1273230
621,1476,1274230,6212,1274230
621,1476,1275230,6212,1275230
621,1476,1276230,6212,1276230
621,1476,1277230,6212,1277230
622,1484,1278230,6212,1278230
622,1484,1279230,6212,1279230
622,1484,1279880,6212,1279880
622,1484,1280690,6212,1280690
622,1484,1281060,6212,1281060
622,1484,1282060,6212,1282060
622,1484,1283060,6212,1283060
622,1484,1284060,6212,1284060
622,1484,1284710,6212,1284710
622,1484,1285520,6212,1285520
622,1484,1286520,6212,1286520
622,1484,1286990,6212,1286990
622,1484,1287640,6212,1287640
622,1484,1287870,6212,1287870
622,1484,1288680,6212,1288680
622,1484,1289680,6212,1289680
622,1484,1290150,6212,1290150
622,1484,1290960,6212,1290960
622,1484,1291960,6212,1291960
622,1484,1292960,6212,1292960
622,1484,1293770,6212,1293770
622,1484,1294580,6212,1294580
622,1484,1295050,6212,1295050
622,1484,1295860,6212,1295860
623,1492,1296330,6212,1296330
