ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1010334.18,71.06,57.47,943386.11,66.35
1010513.88,71.1,57.51,943386.11,66.38
1010258.27,71.1,57.51,943386.11,66.4
1010308.72,71.15,57.56,943451.89,66.44
1010488.43,71.19,57.59,943452.8,66.46
1010378.79,71.19,57.6,943386.11,66.47
1010558.49,71.23,57.64,944202.4,66.55
1010797.18,71.27,57.68,943870.47,66.56
1010847.63,71.32,57.73,944379.93,66.63
1010898.08,71.36,57.77,944379.88,66.67
1010762.17,71.4,57.81,944379.51,66.71
1010812.62,71.45,57.86,944379.51,66.75
1010568.02,71.45,57.86,944857.88,66.8
1010312.41,71.45,57.86,944585.9,66.8
1010362.86,71.5,57.91,944650.0,66.85
1010603.43,71.53,57.94,944607.53,66.85
1010346.95,71.54,57.95,944585.9,66.88
1010397.4,71.59,57.99,944585.9,66.92
1010593.97,71.62,58.02,945454.47,67.0
1010351.5,71.63,58.04,945165.02,67.01
1010548.06,71.66,58.07,945168.39,67.02
1010421.56,71.67,58.08,945756.04,67.09
1010421.56,71.67,58.08,945756.04,67.09
1010662.13,71.7,58.11,945755.61,67.1
1010662.13,71.7,58.11,945755.61,67.1
1010603.34,71.71,58.12,945755.61,67.11
1010467.43,71.75,58.16,945764.53,67.16
1010229.75,71.76,58.17,945760.6,67.18
1010426.31,71.79,58.2,945755.61,67.19
1010397.87,71.8,58.21,945858.92,67.22
1010397.87,71.8,58.21,945858.92,67.22
1010397.87,71.8,58.21,945943.97,67.22
1010577.58,71.84,58.25,945920.02,67.24
1010413.54,71.84,58.25,945840.67,67.25
1010618.93,71.88,58.29,946449.79,67.32
1010669.38,71.93,58.34,946392.92,67.35
1010418.09,71.93,58.34,946076.19,67.35
1010418.09,71.93,58.34,946046.23,67.34
1010172.47,71.93,58.34,945906.63,67.36
1010044.03,71.97,58.38,946710.15,67.46
1010233.13,72.0,58.41,946724.07,67.48
1010283.58,72.05,58.46,946724.02,67.52
1010164.75,72.07,58.47,946590.66,67.53
1010028.84,72.11,58.52,946590.29,67.58
1010214.5,72.14,58.55,946598.48,67.6
1009897.71,72.14,58.55,946287.01,67.59
1009646.14,72.14,58.55,946280.98,67.62
1009851.53,72.19,58.6,946278.97,67.64
1010031.24,72.23,58.64,946438.71,67.68
1009775.63,72.23,58.64,946472.8,67.7
1009524.33,72.23,58.64,946313.34,67.71
1009704.03,72.27,58.68,946388.54,67.74
1009754.48,72.31,58.72,947144.19,67.83
1009914.16,72.36,58.77,947418.07,67.88
1009964.61,72.4,58.81,947418.03,67.92
1009719.0,72.41,58.82,947115.9,67.92
1009878.68,72.46,58.87,947115.53,67.95
1010058.38,72.49,58.9,947115.53,67.98
1010108.83,72.54,58.95,947115.53,68.02
1009972.92,72.58,58.99,947174.78,68.07
1009707.34,72.58,58.99,947034.58,68.07
1009441.75,72.58,58.99,946975.33,68.09
1009492.2,72.62,59.03,946975.33,68.13
1009492.2,72.62,59.03,947082.69,68.13
1009697.59,72.67,59.08,947972.24,68.23
1009748.04,72.71,59.12,948384.16,68.3
1009583.29,72.71,59.12,947772.07,68.26
1009327.68,72.72,59.13,948100.95,68.31
1009378.13,72.77,59.18,948100.9,68.35
1009557.83,72.8,59.21,948100.53,68.37
1009302.22,72.81,59.22,948100.53,68.4
1009352.67,72.86,59.27,948100.53,68.44
1009532.37,72.89,59.3,948146.04,68.46
1009692.05,72.94,59.35,948153.82,68.49
1009446.44,72.95,59.36,948100.53,68.51
1009464.85,72.95,59.36,948110.32,68.51
1009515.3,72.99,59.4,948952.48,68.62
1009565.75,73.04,59.45,949195.76,68.67
1009565.75,73.04,59.45,949182.61,68.67
1009616.2,73.09,59.5,949392.65,68.73
1009634.8,73.09,59.5,949415.66,68.73
1009814.5,73.13,59.54,949415.24,68.75
1009568.89,73.13,59.54,949415.24,68.78
1009619.34,73.18,59.59,949415.24,68.82
1009483.43,73.22,59.63,949427.71,68.87
1009347.53,73.27,59.68,949415.24,68.92
1009347.53,73.27,59.68,949447.44,68.92
1009397.97,73.31,59.72,949447.44,68.96
1009397.97,73.31,59.72,949424.57,68.96
1009613.63,73.35,59.76,949772.54,69.0
1009419.0,73.36,59.77,949623.53,69.01
1009598.7,73.4,59.81,949699.03,69.04
1009649.15,73.44,59.85,950085.47,69.11
1009649.15,73.44,59.85,950111.36,69.11
1009513.25,73.49,59.9,950110.94,69.16
1009406.89,73.49,59.9,950004.48,69.16
1009457.34,73.53,59.94,950004.48,69.2
1009201.73,73.54,59.95,950198.04,69.24
1009252.18,73.59,60.0,950198.04,69.28
1009490.86,73.63,60.04,950200.34,69.31
1009676.52,73.67,60.08,950198.04,69.33
1009529.73,73.67,60.08,950040.27,69.33
1009689.41,73.72,60.13,950520.68,69.4
1009553.5,73.76,60.17,950443.3,69.44
1009713.18,73.81,60.22,950991.62,69.51
1009783.69,73.81,60.22,951117.48,69.52
1009647.78,73.86,60.27,951117.06,69.57
1009396.22,73.86,60.27,951671.47,69.64
1009396.22,73.86,60.27,951671.47,69.64
1009446.67,73.91,60.32,951671.47,69.68
1009446.67,73.91,60.32,951671.47,69.68
1009181.08,73.91,60.32,951313.03,69.67
1008192.81,73.89,60.3,950328.46,69.65
1007927.23,73.89,60.3,949957.41,69.64
1007941.23,73.89,60.3,949962.96,69.64
1007805.32,73.93,60.34,949972.76,69.69
1007855.77,73.98,60.39,949980.14,69.73
1007906.22,74.03,60.44,950000.17,69.78
1007956.67,74.08,60.49,950071.55,69.82
1008136.37,74.12,60.52,949962.96,69.84
1008186.82,74.16,60.57,951184.49,69.97
1008186.82,74.16,60.57,951184.49,69.97
1007931.21,74.17,60.58,950945.93,69.98
1008169.9,74.22,60.63,950945.51,70.01
1008059.9,74.22,60.63,950835.51,70.0
1007815.3,74.22,60.62,950696.07,70.01
1007995.01,74.25,60.66,950696.07,70.03
1008045.46,74.3,60.71,950696.07,70.08
1008205.14,74.35,60.76,950735.3,70.11
1008255.58,74.4,60.81,950746.58,70.15
1008306.03,74.45,60.86,950818.18,70.2
1008050.42,74.45,60.86,950696.07,70.22
1008230.13,74.49,60.9,950700.08,70.24
1008280.58,74.54,60.95,952498.03,70.42
1008331.02,74.59,61.0,952497.98,70.46
1008195.12,74.63,61.04,952497.6,70.51
1007939.5,74.64,61.05,952226.08,70.52
1007673.92,74.64,61.05,951710.31,70.49
1007511.79,74.64,61.05,951818.59,70.51
1007691.5,74.68,61.09,951818.59,70.54
1007435.89,74.69,61.1,951895.68,70.57
1007435.89,74.69,61.1,951831.72,70.56
1007615.59,74.73,61.13,951827.75,70.59
1007417.7,74.72,61.13,951614.82,70.58
1007390.22,74.73,61.14,951541.69,70.59
1007549.9,74.78,61.19,951541.69,70.62
1007600.35,74.83,61.24,952549.27,70.74
1007334.76,74.83,61.24,951947.33,70.71
1007385.21,74.88,61.29,951877.15,70.75
1007686.2,74.93,61.33,952983.03,70.86
1007924.89,74.97,61.38,952982.61,70.89
1007730.79,74.98,61.39,952721.27,70.88
1007730.79,74.98,61.39,952721.27,70.88
1007594.88,75.02,61.43,952743.35,70.94
1007754.56,75.07,61.48,952737.65,70.97
1007805.01,75.12,61.53,952731.36,71.02
1007855.45,75.17,61.58,952727.09,71.06
1007873.67,75.17,61.58,952818.08,71.06
1007698.09,75.17,61.58,953132.71,71.1
1007883.75,75.21,61.62,952932.32,71.11
1007632.18,75.22,61.63,952834.35,71.13
1007632.18,75.22,61.63,952753.29,71.12
1009428.24,75.35,61.76,955749.27,71.34
1009607.94,75.39,61.8,955748.84,71.37
1009362.33,75.4,61.81,955748.84,71.39
1009362.33,75.4,61.81,955723.58,71.39
1009380.36,75.4,61.81,955816.37,71.4
1009430.8,75.45,61.86,955816.37,71.44
1009590.48,75.5,61.91,955840.78,71.48
1009640.93,75.55,61.96,955838.5,71.52
1009691.38,75.6,62.01,955853.27,71.57
1009871.09,75.64,62.05,955846.67,71.59
1009605.5,75.64,62.05,956094.59,71.63
1009616.43,75.64,62.05,956097.85,71.63
1009588.95,75.65,62.06,955839.65,71.62
1009453.05,75.69,62.1,956939.81,71.76
1009612.73,75.74,62.15,957053.8,71.8
1009347.14,75.74,62.15,956734.36,71.79
1009361.71,75.74,62.15,956737.7,71.79
1009541.42,75.78,62.19,956737.27,71.82
1009548.71,75.78,62.19,956740.43,71.82
1009412.8,75.83,62.24,956740.43,71.87
1009412.8,75.83,62.24,956768.3,71.87
1009157.19,75.84,62.25,956768.3,71.9
1009336.89,75.88,62.29,956842.35,71.93
1009387.34,75.93,62.34,956799.85,71.97
1009251.43,75.97,62.38,956768.87,72.02
1009411.11,76.02,62.43,956776.55,72.06
1009205.98,76.02,62.43,956639.61,72.06
1009365.66,76.07,62.48,957645.23,72.17
1009117.51,76.08,62.49,957554.55,72.19
1009160.5,76.13,62.54,957541.16,72.23
1009210.95,76.18,62.59,957541.12,72.28
1009390.65,76.22,62.63,957540.74,72.3
1009629.34,76.27,62.68,957540.74,72.33
1009373.73,76.28,62.69,957567.13,72.36
1009424.18,76.33,62.74,957557.97,72.41
1009158.59,76.33,62.74,957370.4,72.41
1009209.04,76.38,62.79,957358.85,72.45
1009259.49,76.43,62.84,957353.17,72.5
1009439.19,76.47,62.88,957353.17,72.52
1009439.19,76.47,62.88,957333.51,72.52
1009173.61,76.47,62.88,957168.21,72.53
1008918.0,76.47,62.88,958349.43,72.64
1008968.45,76.53,62.93,958557.99,72.7
1008832.54,76.57,62.98,958557.57,72.76
1008882.99,76.62,63.03,958557.57,72.8
1008747.08,76.67,63.08,958578.19,72.86
1008502.49,76.67,63.08,958202.32,72.85
1008366.58,76.72,63.13,958181.69,72.9
1008230.67,76.77,63.18,958416.47,72.97
1008281.12,76.82,63.23,958455.2,73.02
1008440.8,76.87,63.28,958614.14,73.07
1008441.8,76.87,63.28,958636.99,73.07
1008601.48,76.92,63.33,959010.16,73.14
1008761.16,76.97,63.38,959009.74,73.17
1008811.61,77.02,63.43,959009.74,73.22
1008991.31,77.06,63.47,959009.74,73.25
1008725.73,77.06,63.47,958909.33,73.26
1008460.14,77.06,63.47,958625.2,73.25
1008510.59,77.11,63.52,958625.2,73.3
1008561.04,77.16,63.57,958830.08,73.36
1008611.49,77.21,63.62,959034.7,73.42
1008618.77,77.22,63.62,959053.61,73.42
1008669.22,77.27,63.68,959458.56,73.5
1008413.61,77.28,63.68,959242.9,73.51
1008464.06,77.33,63.74,959742.48,73.59
1008643.77,77.37,63.78,959742.45,73.62
1008388.15,77.38,63.79,959742.06,73.64
1008438.6,77.43,63.84,959742.06,73.69
1008302.69,77.48,63.89,959786.14,73.75
1007984.81,77.47,63.88,959468.08,73.74
1008164.52,77.51,63.92,959495.1,73.77
1008028.61,77.56,63.97,959424.0,73.82
1007773.0,77.57,63.98,960490.76,73.93
1007958.66,77.61,64.02,960011.42,73.92
1008106.3,77.69,64.09,960052.57,73.98
1008017.88,77.73,64.14,960423.38,74.06
1008036.1,77.73,64.14,960609.48,74.07
1007770.52,77.73,64.14,960726.47,74.1
1007770.52,77.73,64.14,960678.36,74.09
1007531.55,77.73,64.14,960398.98,74.09
1007711.26,77.77,64.18,960398.56,74.12
1007761.71,77.82,64.23,960398.56,74.16
1007734.23,77.83,64.24,960398.56,74.18
1007913.93,77.88,64.28,960428.01,74.21
1007964.38,77.93,64.34,960422.15,74.25
1008014.83,77.98,64.39,960426.01,74.3
1008065.28,78.03,64.44,960468.85,74.35
1007819.67,78.04,64.45,960398.56,74.37
1007870.12,78.1,64.5,961647.13,74.51
1008055.78,78.14,64.55,961754.32,74.55
1007804.21,78.15,64.56,961509.55,74.56
1007983.92,78.19,64.6,961509.52,74.58
1007848.01,78.24,64.65,961509.13,74.64
1008053.4,78.29,64.7,961514.22,74.68
1008103.85,78.34,64.75,961513.57,74.72
1007967.94,78.39,64.8,961509.13,74.78
1007716.64,78.39,64.8,961645.14,74.81
1007508.51,78.39,64.8,961690.45,74.83
1007372.6,78.44,64.85,961928.91,74.9
1007236.69,78.49,64.9,961814.51,74.95
1007287.14,78.55,64.96,962051.35,75.02
1007177.5,78.56,64.97,962227.0,75.05
1007357.21,78.6,65.01,962226.58,75.08
1007247.57,78.61,65.02,962226.58,75.1
1007298.02,78.67,65.07,962226.58,75.15
1007477.72,78.71,65.12,962246.66,75.17
1007637.4,78.76,65.17,962242.11,75.21
1007461.81,78.76,65.17,962226.98,75.23
1007512.26,78.82,65.22,962226.77,75.27
1007402.62,78.83,65.24,962574.77,75.32
1007420.84,78.83,65.24,962588.47,75.32
1007471.29,78.88,65.29,962773.81,75.38
1007651.0,78.92,65.33,962815.75,75.41
1007395.38,78.93,65.34,962642.62,75.43
1007259.48,78.99,65.39,963402.74,75.55
1007445.14,79.03,65.44,963402.32,75.57
1007411.71,79.04,65.45,963402.32,75.59
1007275.8,79.09,65.5,963420.21,75.65
1007455.5,79.13,65.54,963420.78,75.68
1007505.95,79.19,65.6,963412.47,75.72
1007556.4,79.24,65.65,963408.2,75.77
1007606.85,79.3,65.71,963402.32,75.82
1007606.85,79.3,65.71,963412.2,75.82
1007497.21,79.31,65.72,964130.77,75.9
1007512.14,79.31,65.72,964644.13,75.94
1008038.81,79.37,65.78,964353.36,75.93
1007945.96,79.42,65.82,965290.66,76.05
1008191.42,79.45,65.86,965290.24,76.07
1008098.19,79.47,65.88,965290.24,76.1
1008148.64,79.53,65.93,965301.88,76.15
1007744.9,79.53,65.94,964793.42,76.14
1007924.6,79.57,65.98,964797.27,76.17
1007814.96,79.59,65.99,964789.73,76.19
1008000.62,79.63,66.04,964939.46,76.23
1007749.05,79.64,66.05,964915.07,76.25
1007799.5,79.69,66.1,964781.78,76.29
1007985.16,79.74,66.15,965545.19,76.38
1008144.84,79.79,66.2,965728.93,76.43
1008195.29,79.85,66.26,965800.44,76.49
1007943.72,79.86,66.27,966310.94,76.56
1008129.38,79.9,66.31,966310.52,76.59
1007887.82,79.91,66.32,966310.52,76.61
1007938.27,79.97,66.37,966310.52,76.66
1007802.36,80.02,66.43,966310.52,76.72
1007666.45,80.07,66.48,966440.74,76.79
1007530.54,80.12,66.53,966386.82,76.85
1007735.93,80.18,66.59,966310.52,76.88
1007915.64,80.22,66.63,967130.4,76.98
1007658.88,80.22,66.63,966824.11,76.97
1007407.58,80.22,66.63,966381.91,76.96
1007458.03,80.28,66.69,966601.3,77.02
1007421.26,80.29,66.7,966834.97,77.06
1007600.96,80.33,66.74,966834.94,77.08
1007355.35,80.34,66.75,966834.55,77.11
1007541.01,80.39,66.8,966864.8,77.14
1007591.46,80.44,66.85,966862.1,77.19
1007434.1,80.44,66.85,966705.16,77.19
1007484.55,80.5,66.91,966699.74,77.24
1007232.98,80.51,66.92,966688.1,77.27
1007232.98,80.51,66.92,966692.3,77.27
1007097.07,80.56,66.97,966681.8,77.33
1007147.52,80.62,67.03,967306.25,77.43
1006948.68,80.62,67.03,967078.43,77.42
1006948.68,80.62,67.03,967063.53,77.42
1006999.13,80.67,67.08,967312.83,77.49
1007178.84,80.72,67.13,967444.18,77.53
1006976.83,80.72,67.13,967251.3,77.53
1006721.22,80.73,67.14,967119.71,77.55
1006959.91,80.78,67.19,967119.29,77.58
1007139.61,80.83,67.24,967119.29,77.61
1007154.19,80.83,67.24,967205.78,77.62
1007154.19,80.83,67.24,967205.78,77.62
1006909.59,80.83,67.24,967221.81,77.64
1006960.04,80.88,67.29,967218.98,77.69
1007010.49,80.94,67.35,967215.12,77.74
1007170.17,81.0,67.41,967229.2,77.78
1007220.62,81.05,67.46,967270.39,77.84
1007459.31,81.11,67.52,968369.64,77.96
1007203.69,81.12,67.53,968259.99,77.98
1007067.79,81.17,67.58,968666.77,78.08
1006972.36,81.17,67.58,968575.57,78.08
1006796.77,81.17,67.58,968257.21,78.07
1006635.96,81.18,67.58,968204.78,78.08
1006815.66,81.22,67.63,968204.75,78.11
1006679.76,81.27,67.68,968204.36,78.17
1006570.12,81.29,67.7,968206.52,78.19
1006749.82,81.33,67.74,968223.97,78.22
1006800.27,81.39,67.8,968204.36,78.27
1006850.72,81.45,67.86,968204.36,78.32
1006901.17,81.5,67.91,968204.36,78.37
1006645.56,81.52,67.92,968921.34,78.46
1006842.12,81.55,67.96,968714.99,78.46
1006715.62,81.57,67.98,968573.87,78.48
1006912.19,81.61,68.02,969610.45,78.59
1006785.69,81.63,68.04,969454.26,78.6
1006836.14,81.69,68.1,969454.21,78.66
1007051.8,81.73,68.14,969453.83,78.68
1006866.97,81.75,68.16,969457.56,78.71
1007072.36,81.8,68.21,969453.83,78.75
1006080.53,81.79,68.2,968455.77,78.73
1006260.23,81.83,68.24,968455.77,78.76
1006004.62,81.84,68.25,968455.77,78.79
1006031.77,81.85,68.26,968475.56,78.79
1006082.22,81.9,68.31,968698.65,78.86
1006132.67,81.96,68.37,968889.73,78.93
1006312.37,82.01,68.42,968950.56,78.96
1006061.08,82.01,68.42,968475.56,78.95
1005925.17,82.07,68.47,969674.5,79.11
1006084.85,82.12,68.53,969674.08,79.15
1005948.94,82.18,68.59,969674.08,79.21
1005703.33,82.19,68.6,969430.97,79.22
1005437.74,82.19,68.6,969488.27,79.25
1005451.93,82.19,68.6,969492.44,79.25
1005502.38,82.25,68.66,969473.96,79.3
1005524.24,82.25,68.66,969526.83,79.31
1005709.9,82.3,68.71,969488.01,79.33
1005732.92,82.3,68.71,969498.11,79.33
1005623.82,82.31,68.72,969498.11,79.35
1005674.27,82.37,68.78,969789.91,79.43
1005853.97,82.42,68.83,969697.67,79.45
1005598.36,82.43,68.84,969548.45,79.47
1005803.75,82.48,68.89,970576.36,79.59
1005815.59,82.48,68.89,970471.86,79.59
1005748.88,82.55,68.96,970596.18,79.66
1005989.45,82.58,68.99,970595.76,79.68
1005853.54,82.64,69.05,970595.76,79.74
1005903.99,82.7,69.11,970599.82,79.8
1005902.11,82.72,69.13,970596.03,79.82
1005657.52,82.72,69.13,970595.76,79.84
1005837.22,82.77,69.18,970595.76,79.87
1005837.22,82.77,69.18,970595.76,79.87
1005887.67,82.83,69.24,970595.76,79.92
1005887.67,82.83,69.24,970595.76,79.92
1005887.67,82.83,69.24,970595.76,79.92
1005748.61,82.84,69.25,970770.37,79.96
1005799.06,82.9,69.31,970949.51,80.03
1006037.74,82.96,69.37,970879.31,80.06
1005875.62,82.96,69.37,971725.15,80.14
1006072.18,83.0,69.41,971661.11,80.16
1006072.18,83.0,69.41,971661.11,80.16
1005769.71,83.02,69.43,971575.67,80.19
1005949.41,83.06,69.47,971575.64,80.23
1005813.51,83.12,69.53,971575.25,80.29
1005863.96,83.18,69.59,971575.25,80.35
1005728.05,83.24,69.65,971577.3,80.41
1005887.73,83.3,69.71,971583.25,80.46
1005751.82,83.35,69.76,972156.79,80.57
1005763.13,83.36,69.76,972160.04,80.57
1005497.55,83.36,69.76,971855.51,80.57
1005504.84,83.36,69.77,971882.59,80.57
1005346.15,83.37,69.78,971694.4,80.58
1005346.15,83.37,69.78,971831.28,80.59
1005346.15,83.37,69.78,971831.28,80.59
1005513.3,83.43,69.84,972769.09,80.71
1005432.01,83.44,69.85,972571.54,80.72
1005104.34,83.48,69.89,972149.34,80.75
1005284.05,83.53,69.94,972149.31,80.78
1005443.72,83.59,70.0,972148.92,80.82
1005188.11,83.6,70.01,972148.92,80.85
1005238.56,83.66,70.07,972148.92,80.91
1005424.22,83.71,70.12,972249.97,80.95
1005182.65,83.72,70.13,972195.45,80.97
1005421.34,83.78,70.19,972148.92,81.01
1005421.34,83.78,70.19,972148.92,81.01
1005471.79,83.84,70.25,973080.39,81.14
1005522.24,83.9,70.31,973383.16,81.22
1005701.94,83.95,70.36,973616.03,81.27
1005752.39,84.01,70.42,973616.03,81.33
1005616.49,84.07,70.48,973616.03,81.39
1005360.87,84.08,70.49,973344.5,81.4
1005540.58,84.13,70.54,973344.5,81.44
1005404.67,84.19,70.6,973352.41,81.5
1005455.12,84.25,70.66,973368.98,81.56
1005505.57,84.31,70.72,973421.19,81.62
1005249.96,84.32,70.73,973344.5,81.65
1004984.37,84.32,70.73,973346.38,81.67
1005034.82,84.39,70.79,973346.38,81.72
1005085.27,84.45,70.86,974337.83,81.86
1005290.66,84.51,70.92,974337.41,81.9
1005450.34,84.57,70.97,974337.41,81.95
1005500.79,84.63,71.04,974337.41,82.0
1005706.18,84.69,71.1,974339.79,82.05
1005756.63,84.75,71.16,974337.41,82.1
1005807.07,84.81,71.22,974337.41,82.16
1005807.07,84.81,71.22,974337.41,82.16
1005857.52,84.87,71.28,974337.41,82.21
1005645.06,84.87,71.28,974034.58,82.2
1005824.76,84.92,71.33,976056.75,82.41
1005569.15,84.93,71.34,975789.93,82.42
1005335.48,84.94,71.34,975522.46,82.42
1005069.9,84.94,71.34,974930.31,82.39
1005120.35,85.0,71.41,974930.26,82.45
1005170.8,85.06,71.47,974929.88,82.5
1005356.46,85.11,71.52,974929.88,82.53
1005104.89,85.12,71.53,974929.88,82.57
1004949.95,85.12,71.53,975116.71,82.6
1005135.61,85.17,71.58,975129.49,82.63
1005295.29,85.23,71.64,975236.05,82.69
1005043.99,85.24,71.65,974969.05,82.69
1005094.44,85.3,71.71,975117.09,82.75
1004880.7,85.3,71.71,974888.97,82.75
1004639.13,85.31,71.72,974699.88,82.77
1004657.35,85.31,71.72,974746.86,82.77
1004671.73,85.32,71.73,974842.9,82.78
1004671.73,85.32,71.73,974842.9,82.78
1004831.41,85.38,71.79,974764.6,82.82
1005011.12,85.43,71.84,976377.16,82.99
1005011.12,85.43,71.84,976270.98,82.98
1005017.83,85.43,71.84,976274.1,82.98
1005068.28,85.49,71.9,976274.05,83.04
1004892.69,85.49,71.9,975643.39,83.0
1004943.14,85.55,71.96,975643.01,83.06
1004993.59,85.62,72.03,975643.01,83.12
1004752.61,85.63,72.04,975984.22,83.18
1004803.06,85.7,72.1,975984.22,83.24
1004853.5,85.76,72.17,975984.22,83.3
1005027.25,85.81,72.22,976195.93,83.35
1005027.25,85.81,72.22,976165.97,83.34
1005077.7,85.87,72.28,976505.03,83.43
1005237.38,85.93,72.34,976878.04,83.51
1004968.1,85.93,72.34,976591.11,83.51
1004792.51,85.94,72.35,976485.41,83.52
1004532.85,85.95,72.36,976870.8,83.58
1004712.56,86.0,72.41,976870.77,83.62
1004685.08,86.01,72.42,976870.38,83.63
1004881.65,86.05,72.46,976895.26,83.66
1004881.65,86.05,72.46,976986.38,83.66
1004755.15,86.08,72.49,976983.69,83.7
1004934.85,86.13,72.54,976974.37,83.73
1004985.3,86.19,72.6,976961.5,83.79
1004849.4,86.25,72.66,977787.37,83.93
1005009.07,86.32,72.72,977997.93,84.0
1005059.52,86.38,72.79,977985.84,84.05
1005109.97,86.44,72.85,977940.41,84.11
1005131.83,86.45,72.86,977955.83,84.11
1004933.7,86.45,72.85,977846.51,84.12
1004984.15,86.51,72.92,977846.46,84.17
1004984.15,86.51,72.92,977846.46,84.17
1005034.6,86.57,72.98,977846.09,84.23
1004769.01,86.58,72.98,978226.51,84.29
1004523.4,86.59,73.0,977904.8,84.29
1004719.96,86.63,73.04,977904.8,84.32
1004719.96,86.63,73.04,977904.8,84.32
1004770.41,86.69,73.1,977904.8,84.38
1004643.91,86.72,73.13,977936.56,84.41
1004829.57,86.77,73.18,977906.31,84.44
1004578.01,86.78,73.19,977904.8,84.48
1004774.57,86.82,73.23,978346.67,84.54
1004825.02,86.89,73.3,978672.15,84.63
1004698.52,86.91,73.32,978692.3,84.66
1004878.23,86.96,73.37,978789.3,84.71
1004928.67,87.03,73.44,978789.25,84.77
1004792.77,87.09,73.5,978791.17,84.84
1004792.77,87.09,73.5,978732.24,84.83
1004843.22,87.16,73.57,978734.73,84.89
1004707.31,87.22,73.63,978739.16,84.97
1004912.7,87.29,73.69,978891.07,85.02
1004963.15,87.35,73.76,979068.09,85.1
1004827.24,87.42,73.82,978967.14,85.17
1004571.63,87.43,73.84,979389.35,85.24
1004571.63,87.43,73.84,979389.35,85.24
1004622.08,87.49,73.9,979967.09,85.35
1004627.09,87.5,73.9,980030.54,85.35
1004786.77,87.56,73.97,980030.12,85.4
1004837.22,87.62,74.03,980030.12,85.46
1004680.86,87.62,74.03,979908.89,85.46
1004860.57,87.67,74.08,979908.89,85.5
1004695.82,87.68,74.09,980019.01,85.52
1004520.23,87.68,74.09,980020.77,85.54
1004570.68,87.75,74.16,980021.13,85.6
1004325.07,87.76,74.17,980019.01,85.64
1004189.16,87.83,74.23,980301.99,85.74
1004239.61,87.89,74.3,980412.63,85.81
1004399.29,87.96,74.37,980658.16,85.88
1004578.99,88.01,74.42,980927.6,85.94
1004784.38,88.07,74.48,980927.18,85.98
1004839.23,88.08,74.49,981532.02,86.03
1004889.67,88.14,74.55,981532.02,86.09
1005069.38,88.2,74.6,981532.02,86.13
1004813.77,88.21,74.62,981567.44,86.17
1004568.66,88.22,74.63,981224.0,86.17
1004619.11,88.29,74.7,981203.4,86.23
1004778.79,88.36,74.77,981194.44,86.28
1004829.23,88.42,74.83,981188.59,86.34
1005008.94,88.48,74.89,982438.39,86.49
1004859.5,88.48,74.88,982280.61,86.49
1004909.95,88.54,74.95,982717.33,86.59
1004774.05,88.61,75.02,982716.91,86.66
1004979.44,88.67,75.08,982716.91,86.71
1004723.82,88.69,75.1,982491.43,86.73
1004548.24,88.69,75.1,982065.12,86.71
1004296.94,88.69,75.1,982112.84,86.73
1004296.94,88.69,75.1,982112.84,86.73
1004347.39,88.76,75.17,982122.53,86.8
1004397.84,88.83,75.24,982126.79,86.86
1004412.8,88.83,75.24,982168.49,86.86
1004412.8,88.83,75.24,982143.02,86.86
1004416.81,88.83,75.24,982148.35,86.86
1004467.25,88.9,75.31,982164.88,86.92
1004652.92,88.95,75.36,982134.4,86.96
1004703.36,89.02,75.43,982134.4,87.02
1004721.39,89.02,75.43,982174.81,87.02
1004404.6,89.02,75.43,981871.02,87.02
1004455.05,89.09,75.5,983396.54,87.22
1004203.48,89.1,75.51,983146.0,87.23
1004048.54,89.11,75.51,983064.81,87.24
1004098.99,89.17,75.58,983064.76,87.31
1004149.44,89.24,75.65,983064.39,87.37
1004390.01,89.28,75.69,983064.39,87.39
1004292.37,89.31,75.72,983064.39,87.42
1004156.46,89.38,75.79,983073.8,87.5
1004020.55,89.45,75.86,983247.0,87.6
1004071.0,89.51,75.92,983418.1,87.67
1004250.71,89.57,75.98,983380.79,87.71
1004141.07,89.58,75.99,983064.39,87.7
1004337.64,89.63,76.04,984432.37,87.85
1004192.21,89.63,76.04,984291.16,87.85
1004056.3,89.7,76.1,984290.74,87.93
1004027.86,89.72,76.13,984217.76,87.95
1003891.95,89.79,76.2,984259.45,88.03
1004051.63,89.85,76.26,984252.68,88.08
1004102.08,89.92,76.33,984226.0,88.14
1004102.08,89.92,76.33,984177.65,88.14
1004281.79,89.98,76.39,984169.41,88.17
1004026.17,89.99,76.4,985352.18,88.32
1004116.08,90.0,76.41,985488.47,88.33
1004310.71,90.05,76.46,985548.48,88.37
1004546.31,90.12,76.53,984503.93,88.32
