ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
797369.55,39.19,13.14,369778.46,18.17
797104.99,39.19,13.15,369779.13,18.18
797104.99,39.19,13.15,369779.13,18.18
796843.92,39.2,13.15,369773.67,18.19
796578.2,39.21,13.16,370036.92,18.21
796312.48,39.21,13.17,369994.94,18.22
796312.48,39.21,13.17,369994.94,18.22
796235.06,39.22,13.18,370100.67,18.23
796237.03,39.22,13.18,370102.93,18.23
796192.8,39.24,13.19,370112.22,18.24
795928.24,39.24,13.2,370086.85,18.25
795928.24,39.24,13.2,370086.85,18.25
795663.68,39.25,13.2,370066.88,18.26
795587.43,39.26,13.22,370116.7,18.27
795326.36,39.27,13.22,370091.4,18.27
795060.64,39.27,13.23,370057.9,18.28
794794.92,39.28,13.24,370089.91,18.29
794529.2,39.29,13.24,370420.17,18.32
794484.97,39.3,13.26,370429.46,18.32
794484.97,39.3,13.26,370429.46,18.32
794408.72,39.31,13.27,370408.84,18.33
794144.16,39.32,13.27,370384.89,18.34
794144.16,39.32,13.27,370384.89,18.34
794144.16,39.32,13.27,370384.89,18.34
793879.6,39.33,13.28,370411.02,18.35
793879.6,39.33,13.28,370411.02,18.35
793618.53,39.33,13.29,370398.65,18.36
793409.06,39.33,13.28,370184.72,18.35
793143.34,39.33,13.29,370553.52,18.38
793258.88,39.35,13.3,370170.34,18.36
793320.15,39.37,13.32,371082.7,18.41
793087.62,39.37,13.33,371079.27,18.42
792714.59,39.36,13.32,370849.58,18.42
792638.34,39.38,13.33,370826.48,18.42
792373.79,39.38,13.34,370816.95,18.43
792109.23,39.39,13.34,370981.56,18.45
792109.23,39.39,13.34,370981.56,18.45
791848.16,39.4,13.35,370965.01,18.46
791640.94,39.39,13.34,370703.16,18.45
791640.94,39.39,13.34,370703.16,18.45
791433.73,39.38,13.34,370644.48,18.44
791168.01,39.39,13.35,370571.96,18.45
791168.01,39.39,13.35,370571.96,18.45
791168.01,39.39,13.35,370549.93,18.45
790939.34,39.4,13.35,370672.25,18.46
790939.34,39.4,13.35,370697.93,18.47
790824.87,39.41,13.36,370827.31,18.48
790592.34,39.42,13.37,370822.49,18.49
790592.34,39.42,13.37,370822.49,18.49
790277.28,39.41,13.36,370509.1,18.48
790012.72,39.41,13.37,370481.25,18.48
790012.72,39.41,13.37,370481.25,18.48
789748.17,39.42,13.38,370558.36,18.5
789748.17,39.42,13.38,370558.36,18.5
789483.61,39.43,13.38,370487.46,18.5
789222.54,39.43,13.39,370485.73,18.51
789222.54,39.43,13.39,370485.73,18.51
788956.82,39.44,13.39,370926.44,18.54
788888.83,39.45,13.41,370780.9,18.54
788730.06,39.45,13.4,370622.87,18.54
788730.06,39.45,13.4,370622.87,18.54
788324.79,39.44,13.39,370241.08,18.52
788049.65,39.44,13.4,370100.0,18.52
788049.65,39.44,13.4,370100.0,18.52
787817.11,39.45,13.41,370095.18,18.53
787552.55,39.46,13.41,370067.33,18.54
787731.02,39.48,13.43,370090.04,18.55
787731.02,39.48,13.43,370090.04,18.55
787466.46,39.48,13.44,370107.78,18.56
787205.39,39.49,13.44,370287.29,18.57
786958.52,39.5,13.45,370174.32,18.58
786669.83,39.49,13.44,369834.36,18.56
786422.32,39.5,13.45,370375.26,18.6
786422.32,39.5,13.45,370375.26,18.6
786422.32,39.5,13.45,370375.26,18.6
786425.71,39.5,13.45,370379.82,18.6
786122.93,39.5,13.46,370121.98,18.6
786122.93,39.5,13.46,370121.98,18.6
785739.91,39.49,13.45,369767.28,18.58
785507.37,39.5,13.45,369771.74,18.59
785431.12,39.51,13.47,369751.19,18.6
785431.12,39.51,13.47,369751.19,18.6
785166.56,39.52,13.47,369731.22,18.61
784902.0,39.52,13.48,369731.22,18.62
784640.93,39.53,13.49,370150.82,18.65
784640.93,39.53,13.49,370150.82,18.65
784394.06,39.54,13.49,370168.28,18.66
784396.02,39.54,13.49,370171.08,18.66
784199.9,39.55,13.5,369970.77,18.66
784199.9,39.55,13.5,369970.77,18.66
783847.43,39.55,13.51,369902.76,18.66
783614.89,39.56,13.51,369897.94,18.67
783350.33,39.57,13.52,369870.02,18.68
783350.33,39.57,13.52,369870.02,18.68
783085.77,39.57,13.53,370019.69,18.7
782821.22,39.58,13.53,369904.27,18.7
782915.42,39.6,13.55,370019.75,18.71
782915.42,39.6,13.55,370019.75,18.71
783368.3,39.63,13.59,371877.6,18.81
783368.3,39.63,13.59,371877.6,18.81
783257.19,39.64,13.6,371360.86,18.8
782615.61,39.63,13.59,370681.77,18.77
782615.61,39.63,13.59,370681.77,18.77
782332.17,39.62,13.58,370414.11,18.76
782332.17,39.62,13.58,370414.11,18.76
782099.63,39.63,13.59,370414.39,18.77
782099.63,39.63,13.59,370414.39,18.77
782162.07,39.65,13.6,370382.81,18.77
781897.52,39.65,13.61,370416.05,18.79
781897.52,39.65,13.61,370416.05,18.79
781897.52,39.65,13.61,370381.51,18.78
781632.96,39.66,13.62,370357.5,18.79
781698.89,39.68,13.63,370341.35,18.8
781433.17,39.68,13.64,370822.87,18.83
781167.45,39.69,13.65,370829.62,18.84
780901.73,39.7,13.65,370994.81,18.86
781112.21,39.72,13.67,370999.76,18.86
780767.89,39.71,13.66,370649.52,18.85
780503.33,39.71,13.67,370617.24,18.86
780238.77,39.72,13.68,370648.94,18.87
779855.75,39.71,13.67,370625.54,18.87
779858.05,39.71,13.67,370765.28,18.88
780036.52,39.73,13.68,370745.36,18.88
779775.45,39.74,13.69,370997.38,18.91
779509.73,39.74,13.7,370842.97,18.91
779580.43,39.76,13.71,371553.93,18.95
779493.59,39.77,13.73,371700.85,18.97
779493.59,39.77,13.73,371740.99,18.97
779493.59,39.77,13.73,371718.78,18.97
779261.06,39.78,13.74,371720.87,18.98
778996.5,39.79,13.74,371742.35,18.99
778996.5,39.79,13.74,371742.35,18.99
778996.5,39.79,13.74,371766.14,18.99
776732.33,39.83,13.8,371714.0,19.06
776467.77,39.84,13.81,371685.79,19.07
776203.21,39.85,13.81,371684.41,19.08
776203.21,39.85,13.81,371668.07,19.08
776203.21,39.85,13.81,371639.1,19.08
776203.21,39.85,13.81,371657.89,19.08
776203.21,39.85,13.81,371657.89,19.08
775942.14,39.85,13.82,371726.87,19.09
775942.14,39.85,13.82,371760.66,19.09
775559.12,39.84,13.81,371349.82,19.08
775266.19,39.84,13.8,371033.41,19.07
775000.47,39.84,13.81,371004.95,19.07
774734.75,39.85,13.81,370959.96,19.08
774657.33,39.86,13.83,371099.73,19.1
774867.82,39.88,13.85,371104.68,19.1
772783.38,39.94,13.9,371047.36,19.18
772783.38,39.94,13.9,371047.36,19.18
772783.85,39.94,13.9,371049.07,19.18
772519.29,39.95,13.91,371019.37,19.19
772519.29,39.95,13.91,371019.37,19.19
772519.29,39.95,13.91,371019.37,19.19
772443.04,39.96,13.92,371010.24,19.19
772443.04,39.96,13.92,371010.24,19.19
772178.48,39.97,13.93,371052.6,19.21
771917.41,39.97,13.94,371009.57,19.21
771651.69,39.98,13.95,371437.87,19.24
771651.69,39.98,13.95,371505.93,19.25
771618.15,40.0,13.96,371672.68,19.27
771385.61,40.01,13.97,371667.86,19.28
771121.05,40.02,13.98,371639.95,19.29
770856.5,40.02,13.99,371676.16,19.3
770856.5,40.02,13.99,371676.16,19.3
770569.14,40.02,13.99,371915.3,19.32
770492.89,40.04,14.0,371880.37,19.32
770231.82,40.04,14.01,371990.42,19.34
769984.95,40.05,14.02,372674.77,19.39
770556.22,40.09,14.06,372854.99,19.4
770556.22,40.09,14.06,372854.99,19.4
770766.71,40.11,14.08,372859.94,19.4
770176.84,40.1,14.07,372579.45,19.4
769965.78,40.1,14.06,372373.3,19.39
769701.22,40.1,14.07,372341.01,19.4
769701.22,40.1,14.07,372341.01,19.4
769436.66,40.11,14.08,372407.09,19.41
769360.41,40.12,14.09,372364.38,19.42
769360.41,40.12,14.09,372364.38,19.42
768977.39,40.11,14.08,372329.97,19.42
768977.39,40.11,14.08,372329.97,19.42
768716.31,40.12,14.09,372327.8,19.43
768419.32,40.11,14.08,372101.27,19.42
768419.32,40.11,14.08,372101.27,19.42
768017.44,40.1,14.07,371684.31,19.41
768194.74,40.12,14.09,372446.63,19.45
767929.02,40.13,14.09,372090.16,19.44
767663.3,40.13,14.1,372241.06,19.46
767430.76,40.14,14.11,372241.35,19.47
767166.21,40.15,14.12,372216.34,19.48
766901.65,40.16,14.12,372262.23,19.49
766901.65,40.16,14.12,372262.23,19.49
766637.09,40.16,14.13,372253.87,19.5
766376.02,40.17,14.14,372199.24,19.51
766379.4,40.17,14.14,372201.84,19.51
766113.68,40.18,14.14,372677.08,19.55
765731.13,40.17,14.13,372411.1,19.54
765941.2,40.2,14.17,372619.0,19.56
765199.69,40.18,14.15,371920.36,19.53
765155.46,40.2,14.16,371929.65,19.54
765155.46,40.2,14.16,371929.65,19.54
764890.9,40.21,14.17,371901.25,19.55
764890.9,40.21,14.17,371901.25,19.55
764602.21,40.2,14.16,371628.38,19.54
764313.53,40.19,14.15,371366.44,19.53
764048.97,40.2,14.16,371403.99,19.54
764048.97,40.2,14.16,371403.99,19.54
764048.97,40.2,14.16,371403.99,19.54
763846.11,40.19,14.16,371132.41,19.53
763581.55,40.2,14.16,371102.68,19.54
763763.51,40.22,14.18,371084.98,19.54
763497.79,40.22,14.19,371627.92,19.58
763232.07,40.23,14.2,371435.54,19.58
763073.29,40.23,14.19,371277.04,19.57
762807.57,40.23,14.2,371406.28,19.59
762575.04,40.24,14.21,371406.57,19.6
762575.04,40.24,14.21,371406.57,19.6
762310.48,40.25,14.22,371374.05,19.61
762045.92,40.26,14.22,371404.04,19.62
761781.36,40.26,14.23,371389.39,19.63
761708.6,40.28,14.24,371365.98,19.64
761473.7,40.27,14.24,371254.47,19.63
761473.7,40.27,14.24,371254.47,19.63
761207.98,40.28,14.24,371480.98,19.66
760942.26,40.29,14.25,371458.8,19.67
760676.54,40.29,14.26,371425.18,19.67
760444.01,40.3,14.27,371425.47,19.69
760444.01,40.3,14.27,371425.47,19.69
760444.01,40.3,14.27,371425.47,19.69
760179.45,40.31,14.28,371400.46,19.69
760179.45,40.31,14.28,371400.46,19.69
759914.89,40.32,14.28,371444.58,19.71
759914.89,40.32,14.28,371444.58,19.71
760191.17,40.34,14.3,371406.7,19.71
760191.17,40.34,14.3,371406.7,19.71
759858.46,40.33,14.3,371384.71,19.71
759858.46,40.33,14.3,371384.71,19.71
759603.46,40.34,14.31,371383.73,19.72
759785.41,40.36,14.33,371960.22,19.76
759519.69,40.37,14.33,371622.53,19.75
759303.65,40.36,14.33,372223.29,19.79
759303.65,40.36,14.33,372223.29,19.79
759303.65,40.36,14.33,372223.29,19.79
759477.57,40.39,14.36,372411.93,19.81
758754.39,40.38,14.34,371785.15,19.78
758467.36,40.38,14.35,371758.01,19.79
758623.36,40.4,14.37,371792.82,19.8
758754.79,40.42,14.39,371766.05,19.8
758754.79,40.42,14.39,371766.05,19.8
758754.79,40.42,14.39,371766.05,19.8
758754.79,40.42,14.39,371766.05,19.8
758754.79,40.42,14.39,371766.05,19.8
758559.54,40.41,14.38,371788.0,19.81
758559.54,40.41,14.38,371777.78,19.81
758561.5,40.41,14.38,371780.02,19.81
758561.5,40.41,14.38,371780.02,19.81
758277.97,40.42,14.39,371760.43,19.82
758277.97,40.42,14.39,371760.43,19.82
758281.35,40.42,14.39,371764.13,19.82
757993.16,40.43,14.4,371743.96,19.83
757704.98,40.43,14.41,372195.98,19.86
756678.77,40.46,14.44,372196.77,19.9
756678.77,40.46,14.44,372196.77,19.9
756295.74,40.45,14.43,371890.35,19.89
756222.98,40.47,14.44,371849.19,19.9
755957.26,40.48,14.45,371860.04,19.91
755691.54,40.48,14.46,372126.57,19.93
755425.82,40.49,14.46,372000.88,19.94
755137.63,40.5,14.47,372080.58,19.95
754905.1,40.51,14.48,372075.76,19.96
754905.1,40.51,14.48,372075.76,19.96
754905.1,40.51,14.48,372075.76,19.96
754640.54,40.51,14.49,372047.84,19.97
754375.98,40.52,14.5,372075.93,19.99
754299.73,40.53,14.51,372057.03,19.99
754299.73,40.53,14.51,372057.03,19.99
754038.66,40.54,14.52,372039.73,20.0
753772.94,40.55,14.52,372195.47,20.02
753695.53,40.56,14.54,372341.55,20.04
753695.53,40.56,14.54,372341.55,20.04
753429.81,40.57,14.55,372346.29,20.05
753385.58,40.59,14.56,372355.58,20.06
753661.86,40.61,14.58,372317.14,20.06
753397.3,40.62,14.59,372354.27,20.07
753132.74,40.62,14.6,372312.86,20.08
753059.98,40.64,14.61,372310.47,20.09
753059.98,40.64,14.61,372310.47,20.09
752794.26,40.64,14.62,372571.61,20.12
752794.26,40.64,14.62,372571.61,20.12
752461.55,40.64,14.61,372331.15,20.11
752384.14,40.65,14.63,372298.16,20.11
752118.42,40.66,14.63,373059.89,20.17
752118.42,40.66,14.63,373059.89,20.17
752118.42,40.66,14.63,373059.89,20.17
751885.88,40.67,14.64,373055.66,20.18
751727.84,40.66,14.64,372897.62,20.17
751463.28,40.67,14.64,372870.01,20.18
751387.03,40.68,14.66,372913.44,20.19
751122.48,40.69,14.67,372883.4,20.2
751122.48,40.69,14.67,372883.4,20.2
751049.71,40.71,14.68,372864.8,20.21
751227.02,40.73,14.7,373272.31,20.24
750992.12,40.72,14.69,372969.13,20.22
750914.71,40.73,14.71,372853.72,20.23
750691.51,40.73,14.7,372674.16,20.22
750425.79,40.73,14.71,373439.01,20.27
750193.25,40.74,14.72,373426.14,20.28
750469.53,40.77,14.74,373461.96,20.29
750393.28,40.78,14.75,373435.76,20.29
750128.73,40.79,14.76,373407.57,20.3
750055.96,40.8,14.78,373514.31,20.32
749790.24,40.81,14.78,373397.49,20.32
749790.24,40.81,14.78,373397.49,20.32
749279.4,40.8,14.77,373911.56,20.36
749626.1,40.82,14.79,373698.32,20.35
749360.38,40.83,14.8,374170.13,20.39
749127.85,40.84,14.81,374174.59,20.4
748863.29,40.84,14.82,374137.52,20.41
748863.29,40.84,14.82,374137.52,20.41
748787.04,40.86,14.83,374165.27,20.42
748522.48,40.87,14.84,374151.68,20.43
748522.48,40.87,14.84,374151.68,20.43
748261.41,40.87,14.85,374129.74,20.44
747995.69,40.88,14.86,374491.59,20.47
747918.28,40.9,14.87,374180.37,20.46
747761.34,40.89,14.87,374265.72,20.47
747876.87,40.91,14.89,374953.51,20.51
747644.33,40.92,14.9,374950.08,20.52
747644.33,40.92,14.9,374950.08,20.52
747379.78,40.93,14.9,374923.71,20.53
747115.22,40.94,14.91,375152.19,20.56
747115.22,40.94,14.91,375152.19,20.56
747177.66,40.96,14.93,375162.96,20.56
746916.59,40.96,14.94,375072.1,20.57
746764.75,40.98,14.95,376115.86,20.64
746768.13,40.98,14.95,376118.85,20.64
746768.13,40.98,14.95,376118.85,20.64
746768.13,40.98,14.95,376118.85,20.64
746665.28,40.99,14.97,375160.93,20.6
746335.0,41.0,14.97,375437.92,20.62
746290.77,41.01,14.99,375447.21,20.63
746026.21,41.02,14.99,375411.39,20.64
746026.21,41.02,14.99,375411.39,20.64
745761.66,41.03,15.0,375485.78,20.66
745761.66,41.03,15.0,375485.78,20.66
745470.4,41.02,14.99,375147.57,20.64
745205.84,41.03,15.0,375197.78,20.66
745205.84,41.03,15.0,375197.78,20.66
744944.77,41.03,15.01,375178.31,20.67
744753.16,41.05,15.02,376115.28,20.73
744753.16,41.05,15.02,376115.28,20.73
745149.31,41.09,15.07,376232.39,20.75
744916.77,41.1,15.08,376228.15,20.76
744920.37,41.1,15.08,376245.26,20.76
744688.09,41.1,15.07,375974.2,20.75
744804.79,41.12,15.09,376002.84,20.76
744867.23,41.13,15.11,375968.53,20.76
744602.67,41.14,15.12,375940.16,20.77
744341.6,41.15,15.13,376084.63,20.79
744344.98,41.15,15.13,376088.27,20.79
744079.26,41.16,15.13,375958.54,20.8
743813.54,41.17,15.14,375933.84,20.81
743813.54,41.17,15.14,375933.84,20.81
743516.54,41.16,15.13,376381.34,20.83
743250.83,41.17,15.14,376285.16,20.84
743469.67,41.19,15.16,376283.61,20.85
743469.67,41.19,15.16,376283.61,20.85
743205.11,41.2,15.17,376272.19,20.86
742940.56,41.2,15.18,376257.69,20.87
742940.56,41.2,15.18,376257.69,20.87
742676.0,41.21,15.19,376409.46,20.89
742414.93,41.22,15.2,376424.01,20.9
742337.51,41.23,15.21,376333.92,20.9
742071.79,41.24,15.22,376313.43,20.91
742071.79,41.24,15.22,376313.43,20.91
741806.07,41.25,15.23,376860.74,20.96
741761.84,41.27,15.24,376870.03,20.97
741685.59,41.28,15.26,376849.42,20.98
741421.04,41.29,15.27,376825.47,20.99
741421.55,41.29,15.27,376841.22,20.99
741199.28,41.28,15.26,376646.78,20.98
740817.9,41.27,15.25,376252.31,20.96
740553.34,41.28,15.26,376270.37,20.97
740553.34,41.28,15.26,376270.37,20.97
740292.27,41.29,15.26,376247.74,20.98
740026.55,41.3,15.27,376330.32,21.0
739760.83,41.31,15.28,376237.39,21.01
739495.11,41.31,15.29,376603.43,21.04
739681.03,41.34,15.31,376596.16,21.05
739389.77,41.33,15.3,376355.75,21.04
739313.52,41.34,15.32,376332.91,21.04
739207.2,41.34,15.31,376227.87,21.04
739269.64,41.36,15.33,376270.74,21.05
739005.08,41.37,15.34,376247.2,21.06
738744.01,41.37,15.35,376221.27,21.07
738478.29,41.38,15.36,376907.8,21.12
738400.88,41.4,15.37,377099.16,21.14
738062.43,41.39,15.36,376999.3,21.14
738062.43,41.39,15.36,376999.3,21.14
738239.73,41.41,15.38,377331.52,21.16
738007.19,41.42,15.39,377328.09,21.18
737742.64,41.43,15.4,377301.72,21.19
737478.08,41.43,15.41,377530.2,21.21
737213.52,41.44,15.42,377338.32,21.21
737213.52,41.44,15.42,377338.32,21.21
736952.45,41.45,15.43,377416.26,21.23
736875.04,41.47,15.44,377511.53,21.24
737037.19,41.49,15.46,377989.95,21.28
737037.19,41.49,15.46,377989.95,21.28
736762.05,41.5,15.47,377861.96,21.28
736762.05,41.5,15.47,377863.59,21.28
736529.51,41.51,15.48,377858.77,21.29
736453.26,41.52,15.5,377834.8,21.3
736076.09,41.51,15.49,377521.47,21.29
736076.09,41.51,15.49,377521.47,21.29
735811.54,41.52,15.5,377539.51,21.3
735546.98,41.53,15.5,377587.13,21.32
735285.91,41.54,15.51,377568.02,21.33
735020.19,41.54,15.52,377620.43,21.34
734791.52,41.56,15.53,377960.36,21.38
734677.05,41.57,15.54,377868.39,21.38
734444.52,41.58,15.55,377864.2,21.39
734622.98,41.6,15.58,377837.92,21.4
734358.43,41.61,15.58,377884.24,21.41
734358.43,41.61,15.58,377884.24,21.41
734093.87,41.62,15.59,377890.97,21.42
733832.8,41.63,15.6,377834.7,21.43
733832.8,41.63,15.6,377867.15,21.43
733755.38,41.64,15.62,378124.67,21.46
733755.38,41.64,15.62,378124.67,21.46
733489.66,41.65,15.63,378222.22,21.48
733489.66,41.65,15.63,378189.76,21.47
733489.66,41.65,15.63,378189.76,21.47
733223.94,41.66,15.63,378319.2,21.49
732840.92,41.65,15.62,378057.38,21.48
732682.36,41.64,15.62,377900.05,21.48
732638.13,41.66,15.63,377909.35,21.49
732444.77,41.65,15.63,377734.33,21.48
732444.77,41.65,15.63,377734.33,21.48
732623.24,41.67,15.65,377708.13,21.49
732623.24,41.67,15.65,377745.01,21.49
732358.68,41.68,15.66,377784.72,21.5
732094.13,41.69,15.67,377731.46,21.51
731833.05,41.7,15.68,378764.92,21.58
731567.33,41.71,15.69,378114.2,21.56
731342.09,41.71,15.68,378202.89,21.57
731284.5,41.73,15.7,378630.64,21.6
730652.87,41.72,15.69,377946.05,21.58
730420.33,41.73,15.7,377950.51,21.59
730420.33,41.73,15.7,377950.51,21.59
730155.78,41.73,15.71,377913.7,21.6
730079.52,41.75,15.73,377950.54,21.61
730257.99,41.77,15.75,377938.22,21.62
729874.97,41.76,15.74,377905.8,21.62
729613.9,41.77,15.75,377905.51,21.63
729314.42,41.76,15.74,377637.97,21.62
729491.73,41.78,15.76,378143.71,21.66
729235.43,41.79,15.77,378077.1,21.67
729235.43,41.79,15.77,378077.1,21.67
729070.0,41.79,15.77,378433.34,21.69
729070.0,41.79,15.77,378433.34,21.69
728961.97,41.78,15.76,378328.43,21.69
728620.92,41.79,15.77,377976.27,21.68
728388.38,41.8,15.78,377972.43,21.69
728664.66,41.82,15.8,377946.89,21.69
728664.66,41.82,15.8,377922.86,21.69
728153.83,41.81,15.79,377960.23,21.7
727889.27,41.82,15.79,377927.0,21.71
727813.02,41.83,15.81,377912.29,21.72
727551.95,41.84,15.82,378043.65,21.74
727553.34,41.84,15.82,378044.91,21.74
727287.62,41.85,15.83,378008.49,21.75
727287.62,41.85,15.83,378008.49,21.75
727021.9,41.86,15.84,377959.03,21.76
726756.18,41.87,15.85,378108.34,21.78
726523.65,41.88,15.86,378112.8,21.8
726523.65,41.88,15.86,378112.8,21.8
726523.65,41.88,15.86,378112.8,21.8
726523.65,41.88,15.86,378112.48,21.8
726702.11,41.9,15.88,378086.28,21.8
726437.56,41.91,15.89,378163.89,21.82
726172.93,41.9,15.88,378191.89,21.82
726014.62,41.9,15.87,378034.48,21.82
725750.06,41.91,15.88,377973.28,21.83
725488.99,41.92,15.89,377923.31,21.84
725242.12,41.93,15.9,378681.86,21.89
725155.28,41.94,15.92,378381.67,21.88
724880.14,41.95,15.93,378226.87,21.89
724882.31,41.95,15.93,378258.35,21.89
724649.77,41.96,15.94,378254.17,21.9
724828.24,41.98,15.96,378227.88,21.91
724751.99,42.0,15.97,378279.18,21.92
724905.88,42.02,16.0,378231.11,21.92
724833.12,42.04,16.01,378223.55,21.93
724567.4,42.04,16.02,378828.09,21.98
724301.68,42.05,16.03,378983.37,22.0
724301.68,42.05,16.03,378983.37,22.0
724035.96,42.06,16.04,379160.84,22.03
723803.42,42.07,16.05,379155.47,22.04
723538.86,42.08,16.06,379128.14,22.05
723462.61,42.1,16.07,379150.08,22.06
723198.05,42.11,16.08,379146.02,22.07
723125.29,42.12,16.1,379123.39,22.08
722732.26,42.11,16.09,379018.39,22.08
722508.87,42.1,16.08,378795.64,22.07
722243.15,42.11,16.09,379079.89,22.1
722304.42,42.13,16.11,379160.54,22.12
722038.7,42.14,16.12,379471.17,22.15
721806.17,42.15,16.13,379466.98,22.16
721541.61,42.16,16.14,379438.51,22.17
721277.05,42.17,16.15,379479.14,22.19
721012.49,42.18,16.16,379462.7,22.2
720751.42,42.19,16.17,379429.34,22.21
720544.21,42.18,16.16,379177.71,22.2
720605.49,42.2,16.18,379607.43,22.23
720528.07,42.22,16.2,379602.65,22.24
720240.5,42.21,16.19,379225.7,22.22
720240.5,42.21,16.19,379203.68,22.22
719965.36,42.22,16.19,379357.92,22.25
720175.84,42.24,16.22,379362.88,22.25
719911.28,42.25,16.23,379336.19,22.26
719646.73,42.26,16.24,379402.44,22.28
719646.73,42.26,16.24,379425.29,22.28
719646.73,42.26,16.24,379425.29,22.28
719382.17,42.27,16.25,379420.37,22.29
719382.17,42.27,16.25,379420.37,22.29
718999.15,42.26,16.24,379341.97,22.3
718738.07,42.27,16.25,380121.9,22.35
718738.07,42.27,16.25,380108.7,22.35
718853.61,42.29,16.27,379473.68,22.32
718676.33,42.3,16.28,379559.28,22.34
718676.33,42.3,16.28,379575.37,22.34
718349.96,42.31,16.29,379795.26,22.37
718444.42,42.33,16.31,379794.68,22.38
718368.17,42.35,16.32,379770.52,22.39
718103.61,42.36,16.33,379786.58,22.4
717839.06,42.37,16.34,379773.69,22.41
717839.06,42.37,16.34,379773.69,22.41
718029.37,42.39,16.37,379759.01,22.42
717951.95,42.4,16.38,380131.99,22.45
717686.23,42.41,16.39,379888.55,22.45
717420.52,42.42,16.4,380887.71,22.52
717187.98,42.43,16.41,380892.17,22.54
716923.42,42.44,16.42,380855.36,22.55
716658.86,42.45,16.43,380898.49,22.56
716582.61,42.47,16.45,380855.8,22.57
716589.6,42.47,16.45,380866.41,22.57
716382.38,42.46,16.44,380450.62,22.55
716539.76,42.49,16.46,380525.99,22.56
716274.04,42.5,16.47,380461.98,22.57
716276.01,42.5,16.47,380464.71,22.57
716010.29,42.51,16.48,381074.46,22.62
715744.57,42.52,16.49,380952.16,22.63
715512.03,42.53,16.5,380948.74,22.64
715574.47,42.55,16.52,380920.86,22.65
715309.91,42.56,16.53,381112.44,22.67
715045.35,42.57,16.54,380980.75,22.68
714972.59,42.58,16.56,380913.12,22.69
714972.59,42.58,16.56,380913.12,22.69
714972.59,42.58,16.56,380909.72,22.69
714706.87,42.59,16.57,381426.74,22.73
714326.42,42.58,16.56,381260.77,22.73
714070.13,42.59,16.57,380878.42,22.72
714290.38,42.62,16.59,381705.1,22.77
714384.84,42.64,16.62,381704.53,22.78
714120.29,42.65,16.63,381673.8,22.79
713855.73,42.66,16.64,381695.33,22.81
713454.21,42.65,16.62,381324.26,22.79
713189.65,42.65,16.63,381341.27,22.81
713116.88,42.67,16.65,381295.01,22.82
712851.16,42.68,16.66,381894.86,22.87
713037.89,42.7,16.68,382150.95,22.89
712951.06,42.72,16.7,382181.41,22.9
712951.06,42.72,16.7,382167.83,22.9
712906.83,42.74,16.72,382177.12,22.91
712830.58,42.75,16.73,382156.5,22.92
712830.58,42.75,16.73,382156.5,22.92
712447.55,42.74,16.72,382021.46,22.92
712449.24,42.74,16.72,382030.35,22.92
712449.24,42.74,16.72,382030.35,22.92
712372.99,42.76,16.74,382007.18,22.93
712296.74,42.78,16.75,382041.41,22.94
712223.98,42.79,16.77,382025.4,22.95
712223.98,42.79,16.77,382025.4,22.95
711958.26,42.8,16.78,382006.43,22.97
711692.54,42.81,16.79,381994.43,22.98
711615.13,42.83,16.81,383108.75,23.06
711382.59,42.84,16.82,383104.91,23.07
711306.34,42.86,16.83,383080.57,23.08
711041.78,42.87,16.84,383110.07,23.1
711041.78,42.87,16.84,383110.07,23.1
710777.22,42.88,16.85,383085.51,23.11
710959.18,42.9,16.88,383070.64,23.11
708874.73,42.98,16.96,383013.32,23.22
708491.71,42.97,16.95,383228.41,23.24
708225.99,42.98,16.96,383164.77,23.25
708118.66,42.98,16.95,383059.26,23.25
707862.37,42.99,16.96,382966.78,23.26
707862.37,42.99,16.96,382966.78,23.26
707775.53,43.0,16.98,383323.62,23.29
707542.99,43.01,16.99,383320.19,23.3
707278.43,43.02,17.0,383291.31,23.32
707013.88,43.03,17.01,383480.52,23.34
707076.32,43.06,17.03,383307.31,23.34
706815.24,43.07,17.04,383409.03,23.36
706737.83,43.08,17.06,384101.03,23.41
706858.3,43.12,17.09,384236.86,23.44
707077.14,43.14,17.12,384266.47,23.45
706695.76,43.13,17.11,384235.58,23.45
706431.2,43.14,17.12,384203.83,23.46
706431.2,43.14,17.12,384203.83,23.46
705784.69,43.13,17.11,383755.9,23.45
705520.13,43.14,17.12,383969.48,23.48
705255.57,43.15,17.13,383961.45,23.49
705445.89,43.17,17.15,383750.24,23.48
705199.02,43.18,17.16,384666.35,23.55
