ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4927830,6212,7315780
1213,6212,4927830,6212,7316250
1213,6212,4927830,6212,7316720
1213,6212,4927830,6212,7317370
1213,6212,4927830,6212,7318180
1213,6212,4927830,6212,7318410
1213,6212,4927830,6212,7318880
1213,6212,4927830,6212,7318880
1213,6212,4927830,6212,7319350
1213,6212,4927830,6212,7319350
1213,6212,4927830,6212,7319820
1213,6212,4927830,6212,7320290
1213,6212,4927830,6212,7321100
1213,6212,4927830,6212,7321910
1213,6212,4927830,6212,7322560
1213,6212,4927830,6212,7323370
1213,6212,4927830,6212,7324020
1213,6212,4927830,6212,7324020
1213,6212,4927830,6212,7324830
1213,6212,4927830,6212,7324830
1213,6212,4927830,6212,7324830
1213,6212,4927830,6212,7325480
1213,6212,4927830,6212,7325800
1213,6212,4927830,6212,7326610
1213,6212,4927830,6212,7326610
1213,6212,4927830,6212,7327420
1213,6212,4927830,6212,7327890
1213,6212,4927830,6212,7328700
1213,6212,4927830,6212,7329510
1213,6212,4927830,6212,7329980
1213,6212,4927830,6212,7330790
1213,6212,4927830,6212,7331440
1213,6212,4927830,6212,7331670
1213,6212,4927830,6212,7331990
1213,6212,4927830,6212,7331990
1213,6212,4927830,6212,7332580
1213,6212,4927830,6212,7333040
1213,6212,4927830,6212,7333040
1213,6212,4927830,6212,7333690
1213,6212,4927830,6212,7334280
1213,6212,4927830,6212,7335090
1213,6212,4927830,6212,7335320
1213,6212,4927830,6212,7335780
1213,6212,4927830,6212,7336370
1213,6212,4927830,6212,7336370
1213,6212,4927830,6212,7337180
1213,6212,4927830,6212,7337640
1213,6212,4927830,6212,7338110
1213,6212,4927830,6212,7338700
1213,6212,4927830,6212,7339510
1213,6212,4927830,6212,7339980
1213,6212,4927830,6212,7340300
1213,6212,4927830,6212,7340300
1213,6212,4927830,6212,7341110
1213,6212,4927990,6212,7341270
1213,6212,4927990,6212,7342080
1213,6212,4927990,6212,7342890
1213,6212,4928310,6212,7343210
1213,6212,4928310,6212,7343210
1213,6212,4928310,6212,7343210
1213,6212,4928310,6212,7343760
1213,6212,4928310,6212,7343990
1213,6212,4928630,6212,7344310
1213,6212,4928630,6212,7345120
1213,6212,4928630,6212,7345440
1213,6212,4928630,6212,7345440
1213,6212,4928630,6212,7346030
1213,6212,4928630,6212,7346260
1213,6212,4928630,6212,7347070
1213,6212,4928630,6212,7347390
1213,6212,4928630,6212,7347620
1213,6212,4928630,6212,7348430
1213,6212,4928630,6212,7348900
1213,6212,4928630,6212,7349710
1213,6212,4928630,6212,7350520
1213,6212,4928790,6212,7350680
1213,6212,4928790,6212,7351490
1213,6212,4928790,6212,7352300
1213,6212,4928790,6212,7352770
1213,6212,4928790,6212,7353580
1213,6212,4928790,6212,7353800
1213,6212,4928790,6212,7354610
1213,6212,4928790,6212,7355420
1213,6212,4928790,6212,7356230
1213,6212,4928790,6212,7356880
1213,6212,4928790,6212,7357690
1213,6212,4928790,6212,7358500
1213,6212,4928790,6212,7359310
1213,6212,4928790,6212,7360120
1213,6212,4928790,6212,7360930
1213,6212,4928790,6212,7361400
1213,6212,4928790,6212,7361870
1213,6212,4928790,6212,7362680
1213,6212,4928790,6212,7362680
1213,6212,4928790,6212,7362680
1213,6212,4928790,6212,7363140
1213,6212,4928790,6212,7363610
1213,6212,4928790,6212,7364420
1213,6212,4928790,6212,7364740
1213,6212,4928790,6212,7365290
1213,6212,4929110,6212,7365610
1213,6212,4929110,6212,7365930
1213,6212,4929110,6212,7366740
1213,6212,4929110,6212,7366970
1213,6212,4929110,6212,7367200
1213,6212,4929110,6212,7367850
1213,6212,4929110,6212,7368310
1213,6212,4929110,6212,7369120
1213,6212,4929110,6212,7369120
1213,6212,4929110,6212,7369930
1213,6212,4929110,6212,7370390
1213,6212,4929110,6212,7371200
1213,6212,4929110,6212,7371850
1213,6212,4929110,6212,7372660
1213,6212,4929110,6212,7373130
1213,6212,4929110,6212,7373130
1213,6212,4929110,6212,7373940
1213,6212,4929110,6212,7374750
1213,6212,4929110,6212,7375220
1213,6212,4929110,6212,7375540
1213,6212,4929110,6212,7376000
1213,6212,4929110,6212,7376650
1213,6212,4929110,6212,7377120
1213,6212,4929110,6212,7377930
1213,6212,4929110,6212,7378400
1213,6212,4929110,6212,7378870
1213,6212,4929110,6212,7378870
1213,6212,4929110,6212,7379340
1213,6212,4929110,6212,7379810
1213,6212,4929110,6212,7380620
1213,6212,4929110,6212,7380990
1213,6212,4929110,6212,7381800
1213,6212,4929110,6212,7382610
1213,6212,4929110,6212,7383260
1213,6212,4929110,6212,7383910
1213,6212,4929110,6212,7384720
1213,6212,4929110,6212,7385530
1213,6212,4929110,6212,7385990
1213,6212,4929110,6212,7386800
1213,6212,4929110,6212,7387270
1213,6212,4929110,6212,7388080
1213,6212,4929110,6212,7388670
1213,6212,4929110,6212,7388990
1213,6212,4929110,6212,7389460
1213,6212,4929110,6212,7390270
1213,6212,4929110,6212,7390590
1213,6212,4929110,6212,7391400
1213,6212,4929110,6212,7392210
1213,6212,4929110,6212,7392680
1213,6212,4929110,6212,7393490
1213,6212,4929110,6212,7393490
1213,6212,4929110,6212,7394140
1213,6212,4929110,6212,7394490
1213,6212,4929110,6212,7394710
1213,6212,4929110,6212,7395030
1213,6212,4929110,6212,7395260
1213,6212,4929110,6212,7396070
1213,6212,4929110,6212,7396070
1213,6212,4929110,6212,7396440
1213,6212,4929110,6212,7397250
1213,6212,4929110,6212,7397900
1213,6212,4929110,6212,7398220
1213,6212,4929110,6212,7399030
1213,6212,4929110,6212,7399380
1213,6212,4929110,6212,7399970
1213,6212,4929110,6212,7400620
1213,6212,4929110,6212,7400620
1213,6212,4929110,6212,7400620
1213,6212,4929110,6212,7401090
1213,6212,4929110,6212,7401680
1213,6212,4929110,6212,7402150
1213,6212,4929110,6212,7402960
1213,6212,4929110,6212,7403280
1213,6212,4929430,6212,7403600
1213,6212,4929430,6212,7404060
1213,6212,4929430,6212,7404520
1213,6212,4929430,6212,7404840
1213,6212,4929430,6212,7405650
1213,6212,4929430,6212,7406120
1213,6212,4929430,6212,7406350
1213,6212,4929430,6212,7406670
1213,6212,4929430,6212,7407320
1213,6212,4929430,6212,7407910
1213,6212,4929430,6212,7408230
1213,6212,4929430,6212,7409040
1213,6212,4929430,6212,7409510
1213,6212,4929430,6212,7410320
1213,6212,4929430,6212,7410640
1213,6212,4929430,6212,7410640
1213,6212,4929430,6212,7411450
1213,6212,4929430,6212,7412260
1213,6212,4929430,6212,7413070
1213,6212,4929430,6212,7413540
1213,6212,4929430,6212,7414130
1213,6212,4929430,6212,7414600
1213,6212,4929430,6212,7415410
1213,6212,4929430,6212,7416220
1213,6212,4929430,6212,7416690
1213,6212,4929430,6212,7416690
1213,6212,4929590,6212,7416850
1213,6212,4929590,6212,7417660
1213,6212,4929590,6212,7418470
1213,6212,4929590,6212,7418930
1213,6212,4929590,6212,7419400
1213,6212,4929590,6212,7419400
1213,6212,4929590,6212,7420210
1213,6212,4929590,6212,7421020
1213,6212,4929590,6212,7421020
1213,6212,4929590,6212,7421830
1213,6212,4929590,6212,7422640
1213,6212,4929590,6212,7422860
1213,6212,4929590,6212,7422860
1213,6212,4929590,6212,7423330
1213,6212,4929590,6212,7423560
1213,6212,4929590,6212,7424370
1213,6212,4929590,6212,7425180
1213,6212,4929590,6212,7425650
1213,6212,4929590,6212,7425650
1213,6212,4929590,6212,7426200
1213,6212,4929590,6212,7426200
1213,6212,4929590,6212,7426200
1213,6212,4929750,6212,7426360
1213,6212,4929750,6212,7426820
1213,6212,4929750,6212,7427370
1213,6212,4929750,6212,7427840
1213,6212,4929750,6212,7428310
1213,6212,4929750,6212,7429120
1213,6212,4929750,6212,7429580
1213,6212,4929750,6212,7429580
1213,6212,4929750,6212,7430390
1213,6212,4929750,6212,7430860
1213,6212,4929750,6212,7431670
1213,6212,4929750,6212,7431990
1213,6212,4929750,6212,7432460
1213,6212,4929750,6212,7433110
1213,6212,4929750,6212,7433760
1213,6212,4929750,6212,7434410
1213,6212,4929750,6212,7434870
1213,6212,4929750,6212,7434870
1213,6212,4929750,6212,7435340
1213,6212,4929750,6212,7435810
1213,6212,4929750,6212,7436270
1213,6212,4929750,6212,7436270
1213,6212,4929750,6212,7437080
1213,6212,4929750,6212,7437550
1213,6212,4929750,6212,7437870
1213,6212,4929750,6212,7438340
1213,6212,4929750,6212,7439150
1213,6212,4929750,6212,7439700
1213,6212,4929750,6212,7439700
1213,6212,4929750,6212,7440510
1213,6212,4929750,6212,7440510
1213,6212,4929750,6212,7440980
1213,6212,4929750,6212,7441210
1213,6212,4929750,6212,7441210
1213,6212,4929750,6212,7441530
1213,6212,4929750,6212,7442340
1213,6212,4929750,6212,7442810
1213,6212,4929750,6212,7443620
1213,6212,4929750,6212,7444090
1213,6212,4929750,6212,7444560
1213,6212,4929750,6212,7444560
1213,6212,4929750,6212,7445030
1213,6212,4929750,6212,7445350
1213,6212,4929750,6212,7445350
1213,6212,4929860,6212,7445460
1213,6212,4929860,6212,7446270
1213,6212,4929860,6212,7447080
1213,6212,4929860,6212,7447550
1213,6212,4929860,6212,7448360
1213,6212,4929860,6212,7448830
1213,6212,4929860,6212,7449640
1213,6212,4929860,6212,7450100
1213,6212,4930020,6212,7450260
1213,6212,4930020,6212,7450850
1213,6212,4930020,6212,7450850
1213,6212,4930020,6212,7450850
1213,6212,4930020,6212,7451660
1213,6212,4930020,6212,7452130
1213,6212,4930020,6212,7452600
1213,6212,4930020,6212,7453190
1213,6212,4930020,6212,7453660
1213,6212,4930020,6212,7454470
1213,6212,4930020,6212,7455120
1213,6212,4930020,6212,7455120
1213,6212,4930020,6212,7455580
1213,6212,4930020,6212,7456050
1213,6212,4930020,6212,7456520
1213,6212,4930020,6212,7456520
1213,6212,4930020,6212,7457070
1213,6212,4930020,6212,7457720
1213,6212,4930020,6212,7458530
1213,6212,4930020,6212,7459000
1213,6212,4930020,6212,7459470
1213,6212,4930020,6212,7460280
1213,6212,4930020,6212,7461090
1213,6212,4930020,6212,7461900
1213,6212,4930020,6212,7462550
1213,6212,4930020,6212,7462550
1213,6212,4930020,6212,7462550
1213,6212,4930020,6212,7463010
1213,6212,4930020,6212,7463820
1213,6212,4930020,6212,7464370
1213,6212,4930020,6212,7465180
1213,6212,4930020,6212,7465650
1213,6212,4930020,6212,7465870
1213,6212,4930020,6212,7465870
1213,6212,4930020,6212,7465870
1213,6212,4930020,6212,7466340
1213,6212,4930020,6212,7466810
1213,6212,4930020,6212,7467620
1213,6212,4930020,6212,7468430
1213,6212,4930020,6212,7468900
1213,6212,4930020,6212,7469710
1213,6212,4930020,6212,7470360
1213,6212,4930020,6212,7471010
1213,6212,4930020,6212,7471480
1213,6212,4930020,6212,7472290
1213,6212,4930020,6212,7472610
1213,6212,4930020,6212,7473420
1213,6212,4930020,6212,7473890
1213,6212,4930020,6212,7474260
1213,6212,4930020,6212,7474580
1213,6212,4930340,6212,7474900
1213,6212,4930340,6212,7475710
1213,6212,4930340,6212,7475710
1213,6212,4930340,6212,7476520
1213,6212,4930340,6212,7477330
1213,6212,4930340,6212,7478140
1213,6212,4930340,6212,7478950
1213,6212,4930340,6212,7479270
1213,6212,4930340,6212,7480080
1213,6212,4930340,6212,7480080
1213,6212,4930340,6212,7480890
1213,6212,4930340,6212,7480890
1213,6212,4930340,6212,7481360
1213,6212,4930340,6212,7481830
1213,6212,4930340,6212,7482300
1213,6212,4930340,6212,7482770
1213,6212,4930340,6212,7483240
1213,6212,4930340,6212,7484050
1213,6212,4930340,6212,7484370
1213,6212,4930340,6212,7485180
1213,6212,4930500,6212,7485340
1213,6212,4930500,6212,7486150
1213,6212,4930500,6212,7486470
1213,6212,4930500,6212,7486940
1213,6212,4930500,6212,7487410
1213,6212,4930500,6212,7487730
1213,6212,4930500,6212,7488200
1213,6212,4930500,6212,7488680
1213,6212,4930500,6212,7489150
1213,6212,4930500,6212,7489470
1213,6212,4930820,6212,7489790
1213,6212,4930820,6212,7490110
1213,6212,4930820,6212,7490920
1213,6212,4930820,6212,7491730
1213,6212,4930820,6212,7492380
1213,6212,4931140,6212,7492700
1213,6212,4931140,6212,7493170
1213,6212,4931140,6212,7493170
1213,6212,4931140,6212,7493820
1213,6212,4931140,6212,7494290
1213,6212,4931140,6212,7494760
1213,6212,4931140,6212,7495080
1213,6212,4931140,6212,7495630
1213,6212,4931140,6212,7496100
1213,6212,4931140,6212,7496580
1213,6212,4931140,6212,7497390
1213,6212,4931140,6212,7497390
1213,6212,4931140,6212,7497860
1213,6212,4931140,6212,7497860
1213,6212,4931140,6212,7498670
1213,6212,4931140,6212,7498670
1213,6212,4931140,6212,7498900
1213,6212,4931140,6212,7499450
1213,6212,4931140,6212,7499770
1213,6212,4931140,6212,7500240
1213,6212,4931140,6212,7501050
1213,6212,4931140,6212,7501520
1213,6212,4931140,6212,7501990
1213,6212,4931140,6212,7502460
1213,6212,4931140,6212,7502460
1213,6212,4931140,6212,7503270
1213,6212,4931300,6212,7503430
1213,6212,4931300,6212,7504240
1213,6212,4931300,6212,7504710
1213,6212,4931300,6212,7505360
1213,6212,4931300,6212,7506170
1213,6212,4931460,6212,7506330
1213,6212,4931460,6212,7506800
1213,6212,4931460,6212,7507120
1213,6212,4931460,6212,7507930
1213,6212,4931460,6212,7508740
1213,6212,4931620,6212,7508900
1213,6212,4931780,6212,7509060
1213,6212,4931780,6212,7509520
1213,6212,4931890,6212,7509630
1213,6212,4931890,6212,7509950
1213,6212,4931890,6212,7510410
1213,6212,4931890,6212,7510730
1213,6212,4931890,6212,7511200
1213,6212,4931890,6212,7511850
1213,6212,4931890,6212,7512660
1213,6212,4931890,6212,7513470
1213,6212,4931890,6212,7514280
1213,6212,4932050,6212,7514440
1213,6212,4932050,6212,7515090
1213,6212,4932050,6212,7515900
1213,6212,4932050,6212,7516370
1213,6212,4932050,6212,7516850
1213,6212,4932050,6212,7517660
1213,6212,4932050,6212,7517660
1213,6212,4932050,6212,7518470
1213,6212,4932050,6212,7519280
1213,6212,4932050,6212,7520090
1213,6212,4932050,6212,7520560
1213,6212,4932050,6212,7520560
1213,6212,4932050,6212,7521370
1213,6212,4932050,6212,7522180
1213,6212,4932050,6212,7522830
1213,6212,4932050,6212,7522830
1213,6212,4932050,6212,7523640
1213,6212,4932050,6212,7524110
1213,6212,4932050,6212,7524110
1213,6212,4932050,6212,7524580
1213,6212,4932050,6212,7524900
1213,6212,4932050,6212,7525220
1213,6212,4932050,6212,7525680
1213,6212,4932050,6212,7526490
1213,6212,4932050,6212,7527300
1213,6212,4932050,6212,7527770
1213,6212,4932050,6212,7527990
1213,6212,4932050,6212,7528800
1213,6212,4932050,6212,7529450
1213,6212,4932050,6212,7529920
1213,6212,4932050,6212,7530730
1213,6212,4932050,6212,7530950
1213,6212,4932050,6212,7531270
1213,6212,4932050,6212,7531740
1213,6212,4932050,6212,7532210
1213,6212,4932050,6212,7532210
1213,6212,4932050,6212,7532760
1213,6212,4932050,6212,7533220
1213,6212,4932050,6212,7533810
1213,6212,4932050,6212,7534620
1213,6212,4932050,6212,7534850
1213,6212,4932050,6212,7535500
1213,6212,4932050,6212,7535500
1213,6212,4932050,6212,7536150
1213,6212,4932050,6212,7536150
1213,6212,4932050,6212,7536960
1213,6212,4932050,6212,7537430
1213,6212,4932050,6212,7537900
1213,6212,4932050,6212,7538360
1213,6212,4932050,6212,7539170
1213,6212,4932050,6212,7539980
1213,6212,4932050,6212,7540790
1213,6212,4932050,6212,7541020
1213,6212,4932050,6212,7541390
1213,6212,4932050,6212,7541710
1213,6212,4932050,6212,7542180
1213,6212,4932050,6212,7542500
1213,6212,4932050,6212,7542970
1213,6212,4932050,6212,7543440
1213,6212,4932050,6212,7543910
1213,6212,4932050,6212,7544380
1213,6212,4932050,6212,7544380
1213,6212,4932050,6212,7544380
1213,6212,4932050,6212,7545190
1213,6212,4932050,6212,7545650
1213,6212,4932050,6212,7545650
1213,6212,4932050,6212,7546120
1213,6212,4932050,6212,7546590
1213,6212,4932050,6212,7546590
1213,6212,4932050,6212,7547400
1213,6212,4932050,6212,7547860
1213,6212,4932050,6212,7548330
1213,6212,4932050,6212,7548650
1213,6212,4932050,6212,7549460
1213,6212,4932050,6212,7549830
1213,6212,4932050,6212,7550640
1213,6212,4932050,6212,7550860
1213,6212,4932050,6212,7550860
1213,6212,4932050,6212,7551090
1213,6212,4932050,6212,7551410
1213,6212,4932050,6212,7552060
1213,6212,4932050,6212,7552870
1213,6212,4932050,6212,7553680
1213,6212,4932050,6212,7554150
1213,6212,4932050,6212,7554380
1213,6212,4932050,6212,7554850
1213,6212,4932050,6212,7555320
1213,6212,4932050,6212,7555970
1213,6212,4932050,6212,7556440
1213,6212,4932050,6212,7556910
1213,6212,4932050,6212,7557720
1213,6212,4932050,6212,7558190
1213,6212,4932050,6212,7558410
1213,6212,4932050,6212,7558880
1213,6212,4932050,6212,7559350
1213,6212,4932050,6212,7559580
1213,6212,4932050,6212,7560390
1213,6212,4932050,6212,7560610
1213,6212,4932050,6212,7560610
1213,6212,4932050,6212,7561080
1213,6212,4932050,6212,7561310
1213,6212,4932050,6212,7561900
1213,6212,4932050,6212,7562370
1213,6212,4932050,6212,7562840
1213,6212,4932050,6212,7563310
1213,6212,4932050,6212,7564120
1213,6212,4932050,6212,7564590
1213,6212,4932050,6212,7565400
1213,6212,4932050,6212,7565870
1213,6212,4932050,6212,7566190
1213,6212,4932050,6212,7566660
1213,6212,4932050,6212,7567130
1213,6212,4932050,6212,7567450
1213,6212,4932050,6212,7567680
1213,6212,4932050,6212,7568150
1213,6212,4932050,6212,7568960
1213,6212,4932050,6212,7569770
1213,6212,4932050,6212,7570230
1213,6212,4932050,6212,7570550
1213,6212,4932050,6212,7571100
1213,6212,4932050,6212,7571100
1213,6212,4932050,6212,7571910
1213,6212,4932050,6212,7572230
1213,6212,4932050,6212,7573040
1213,6212,4932050,6212,7573360
1213,6212,4932050,6212,7574170
1213,6212,4932050,6212,7574390
1213,6212,4932050,6212,7574860
1213,6212,4932050,6212,7575090
1213,6212,4932050,6212,7575740
1213,6212,4932050,6212,7576110
1213,6212,4932050,6212,7576110
1213,6212,4932050,6212,7576920
1213,6212,4932050,6212,7577390
1213,6212,4932050,6212,7578200
1213,6212,4932050,6212,7579010
1213,6212,4932050,6212,7579480
1213,6212,4932050,6212,7579950
1213,6212,4932050,6212,7579950
1213,6212,4932050,6212,7580420
1213,6212,4932050,6212,7580790
1213,6212,4932050,6212,7580790
1213,6212,4932050,6212,7581260
1213,6212,4932050,6212,7581730
1213,6212,4932050,6212,7582320
1213,6212,4932050,6212,7582640
1213,6212,4932050,6212,7583450
1213,6212,4932050,6212,7584260
1213,6212,4932050,6212,7584910
1213,6212,4932050,6212,7585720
1213,6212,4932050,6212,7586530
1213,6212,4932050,6212,7587000
1213,6212,4932050,6212,7587650
1213,6212,4932050,6212,7588110
1213,6212,4932050,6212,7588660
1213,6212,4932050,6212,7588660
1213,6212,4932050,6212,7589470
1213,6212,4932050,6212,7589940
1213,6212,4932050,6212,7590750
1213,6212,4932050,6212,7591070
1213,6212,4932050,6212,7591540
1213,6212,4932050,6212,7591540
1213,6212,4932050,6212,7591860
1213,6212,4932050,6212,7592670
1213,6212,4932050,6212,7592890
1213,6212,4932050,6212,7593120
1213,6212,4932050,6212,7593770
1213,6212,4932050,6212,7594580
1213,6212,4932050,6212,7594900
1213,6212,4932050,6212,7594900
1213,6212,4932050,6212,7595370
1213,6212,4932050,6212,7596180
1213,6212,4932050,6212,7596990
1213,6212,4932050,6212,7597800
1213,6212,4932050,6212,7598610
1213,6212,4932050,6212,7598610
1213,6212,4932050,6212,7599080
1213,6212,4932050,6212,7599630
1213,6212,4932050,6212,7600180
1213,6212,4932050,6212,7600650
1213,6212,4932050,6212,7600650
1213,6212,4932050,6212,7601460
1213,6212,4932050,6212,7602110
1213,6212,4932370,6212,7602430
1213,6212,4932370,6212,7603240
1213,6212,4932370,6212,7604050
1213,6212,4932370,6212,7604050
1213,6212,4932370,6212,7604520
1213,6212,4932370,6212,7604840
1213,6212,4932370,6212,7605490
1213,6212,4932370,6212,7606300
1213,6212,4932370,6212,7606530
1213,6212,4932370,6212,7606850
1213,6212,4932370,6212,7606850
1213,6212,4932370,6212,7607440
1213,6212,4932370,6212,7607910
1213,6212,4932370,6212,7607910
1213,6212,4932370,6212,7608500
1213,6212,4932370,6212,7609310
1213,6212,4932370,6212,7610120
1213,6212,4932370,6212,7610930
1213,6212,4932480,6212,7611040
1213,6212,4932480,6212,7611510
1213,6212,4932480,6212,7611980
1213,6212,4932640,6212,7612140
1213,6212,4932640,6212,7612950
1213,6212,4932640,6212,7613270
1213,6212,4932800,6212,7613430
1213,6212,4932800,6212,7613900
1213,6212,4932800,6212,7614370
1213,6212,4932800,6212,7615180
1213,6212,4932800,6212,7615990
1213,6212,4932800,6212,7615990
1213,6212,4932800,6212,7616460
1213,6212,4932800,6212,7616460
1213,6212,4932800,6212,7616460
1213,6212,4932800,6212,7616690
1213,6212,4932800,6212,7617160
1213,6212,4932800,6212,7617480
1213,6212,4932800,6212,7617950
1213,6212,4932800,6212,7618420
1213,6212,4932800,6212,7618640
1213,6212,4932800,6212,7619290
1213,6212,4932800,6212,7619290
1213,6212,4932800,6212,7619290
1213,6212,4932800,6212,7620100
1213,6212,4932800,6212,7620100
1213,6212,4932800,6212,7620910
1213,6212,4932800,6212,7621720
1213,6212,4932800,6212,7622530
1213,6212,4932800,6212,7623180
1213,6212,4932800,6212,7623410
1213,6212,4932800,6212,7623730
1213,6212,4932800,6212,7624380
1213,6212,4932800,6212,7625030
1213,6212,4932800,6212,7625500
1213,6212,4932800,6212,7625500
1213,6212,4932800,6212,7625500
1213,6212,4932800,6212,7626310
1213,6212,4932800,6212,7626960
1213,6212,4932800,6212,7626960
1213,6212,4932800,6212,7627430
1213,6212,4932800,6212,7628240
1213,6212,4932800,6212,7628710
1213,6212,4932800,6212,7629520
1213,6212,4932800,6212,7629980
1213,6212,4932800,6212,7630450
1213,6212,4932800,6212,7631100
1213,6212,4932800,6212,7631420
1213,6212,4932800,6212,7632230
1213,6212,4932800,6212,7633040
1213,6212,4932800,6212,7633500
1213,6212,4932800,6212,7633500
1213,6212,4932800,6212,7633970
1213,6212,4932800,6212,7634780
1213,6212,4932800,6212,7635250
1213,6212,4932800,6212,7636060
1213,6212,4932800,6212,7636710
1213,6212,4932800,6212,7637180
1213,6212,4932800,6212,7637990
1213,6212,4932800,6212,7638460
1213,6212,4932800,6212,7639010
1213,6212,4932800,6212,7639660
1213,6212,4932800,6212,7640130
1213,6212,4932800,6212,7640600
1213,6212,4932800,6212,7641410
1213,6212,4932800,6212,7641880
1213,6212,4932800,6212,7642690
1213,6212,4932800,6212,7642920
1213,6212,4932800,6212,7643510
1213,6212,4932800,6212,7643980
1213,6212,4932800,6212,7643980
1213,6212,4932800,6212,7644450
1213,6212,4932800,6212,7645100
1213,6212,4932800,6212,7645910
1213,6212,4932800,6212,7645910
1213,6212,4932800,6212,7646380
1213,6212,4932800,6212,7647190
1213,6212,4932800,6212,7648000
1213,6212,4932800,6212,7648810
1213,6212,4932800,6212,7649280
1213,6212,4932800,6212,7649750
1213,6212,4932800,6212,7650400
1213,6212,4932800,6212,7651210
1213,6212,4932800,6212,7651680
1213,6212,4932800,6212,7652150
1213,6212,4932800,6212,7652150
1213,6212,4932800,6212,7652150
1213,6212,4932800,6212,7652960
1213,6212,4932800,6212,7652960
1213,6212,4932800,6212,7652960
1213,6212,4932800,6212,7653430
1213,6212,4932800,6212,7654020
1213,6212,4932800,6212,7654570
1213,6212,4932800,6212,7655380
1213,6212,4932800,6212,7655380
1213,6212,4932800,6212,7656190
1213,6212,4932800,6212,7656780
1213,6212,4932800,6212,7657250
1213,6212,4932800,6212,7657250
1213,6212,4932800,6212,7658060
1213,6212,4932800,6212,7658280
1213,6212,4932800,6212,7659090
1213,6212,4932800,6212,7659410
1213,6212,4932800,6212,7659410
1213,6212,4932800,6212,7660220
1213,6212,4932800,6212,7660590
1213,6212,4932800,6212,7661240
1213,6212,4932800,6212,7661470
1213,6212,4932800,6212,7661470
1213,6212,4932800,6212,7662020
1213,6212,4932800,6212,7662020
1213,6212,4932800,6212,7662830
1213,6212,4932910,6212,7662940
1213,6212,4932910,6212,7663750
1213,6212,4932910,6212,7664220
1213,6212,4932910,6212,7665030
1213,6212,4932910,6212,7665680
1213,6212,4932910,6212,7666150
1213,6212,4932910,6212,7666150
1213,6212,4932910,6212,7666960
1213,6212,4932910,6212,7667510
1213,6212,4932910,6212,7667980
1213,6212,4932910,6212,7668790
1213,6212,4932910,6212,7669260
1213,6212,4932910,6212,7669580
1213,6212,4932910,6212,7670390
1213,6212,4932910,6212,7670710
1213,6212,4932910,6212,7671520
1213,6212,4932910,6212,7671990
1213,6212,4932910,6212,7671990
1213,6212,4932910,6212,7672640
1213,6212,4932910,6212,7673190
1213,6212,4932910,6212,7674000
1213,6212,4932910,6212,7674810
1213,6212,4932910,6212,7675620
1213,6212,4932910,6212,7676430
1213,6212,4932910,6212,7676890
1213,6212,4932910,6212,7677360
1213,6212,4932910,6212,7678170
1213,6212,4932910,6212,7678630
1213,6212,4932910,6212,7679100
1213,6212,4932910,6212,7679910
1213,6212,4933070,6212,7680070
1213,6212,4933070,6212,7680070
1213,6212,4933070,6212,7680880
1213,6212,4933070,6212,7681350
1213,6212,4933070,6212,7681350
1213,6212,4933070,6212,7682160
1213,6212,4933390,6212,7682480
1213,6212,4933390,6212,7683290
1213,6212,4933390,6212,7684100
1213,6212,4933390,6212,7684750
1213,6212,4933390,6212,7685560
1213,6212,4933390,6212,7686370
1213,6212,4933390,6212,7686370
1213,6212,4933390,6212,7686590
1213,6212,4933390,6212,7686820
1213,6212,4933390,6212,7687470
1213,6212,4933390,6212,7687790
1213,6212,4933390,6212,7687790
1213,6212,4933390,6212,7688110
1213,6212,4933390,6212,7688920
1213,6212,4933390,6212,7689730
1213,6212,4933390,6212,7690380
1213,6212,4933390,6212,7690850
1213,6212,4933390,6212,7691660
1213,6212,4933390,6212,7692470
1213,6212,4933390,6212,7693280
1213,6212,4933390,6212,7693750
1213,6212,4933390,6212,7694560
1213,6212,4933390,6212,7695020
1213,6212,4933390,6212,7695670
1213,6212,4933390,6212,7695670
1213,6212,4933390,6212,7696140
1213,6212,4933390,6212,7696950
1213,6212,4933390,6212,7697760
1213,6212,4933550,6212,7697920
1213,6212,4933550,6212,7698570
1213,6212,4933550,6212,7698800
1213,6212,4933550,6212,7699610
1213,6212,4933550,6212,7699610
1213,6212,4933550,6212,7700080
1213,6212,4933550,6212,7700670
1213,6212,4933550,6212,7701480
1213,6212,4933550,6212,7701810
1213,6212,4933550,6212,7702280
1213,6212,4933550,6212,7702280
1213,6212,4933550,6212,7702930
1213,6212,4933550,6212,7703740
1213,6212,4933550,6212,7704210
1213,6212,4933550,6212,7704680
