ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
823008.37,34.47,15.57,469494.65,19.66
822815.78,34.48,15.57,469476.62,19.67
822815.78,34.48,15.57,469476.62,19.67
822623.19,34.48,15.58,469522.88,19.68
822430.6,34.49,15.59,469481.58,19.69
822205.63,34.48,15.58,469427.6,19.69
822445.76,34.5,15.6,470055.89,19.72
822295.38,34.51,15.61,469985.3,19.72
822248.54,34.52,15.62,469930.71,19.73
822347.86,34.52,15.62,470121.98,19.74
822376.28,34.54,15.63,470132.62,19.74
822616.41,34.55,15.65,470105.76,19.75
822243.69,34.54,15.64,470088.97,19.75
822043.83,34.54,15.64,470016.78,19.75
822283.96,34.56,15.65,470092.51,19.76
822283.96,34.56,15.65,470092.51,19.76
822091.37,34.56,15.66,470105.49,19.76
820583.69,34.62,15.71,470046.66,19.83
820583.69,34.62,15.71,470046.66,19.83
820391.1,34.62,15.72,470073.69,19.84
821625.1,34.67,15.77,472007.79,19.92
821453.04,34.68,15.77,472592.77,19.95
821293.49,34.69,15.78,472596.03,19.96
821139.6,34.68,15.78,472437.65,19.95
820675.44,34.68,15.77,471652.29,19.93
820169.2,34.67,15.76,471127.01,19.91
820169.2,34.67,15.76,471127.01,19.91
820409.33,34.68,15.78,471099.33,19.92
820409.33,34.68,15.78,471099.33,19.92
820404.7,34.69,15.79,471088.54,19.92
820404.7,34.69,15.79,471088.54,19.92
820212.11,34.7,15.8,471107.9,19.93
819987.15,34.7,15.79,471083.09,19.93
819794.56,34.7,15.8,471403.82,19.96
819601.97,34.71,15.8,471289.3,19.96
819851.51,34.73,15.82,471246.51,19.96
819703.55,34.74,15.83,471916.29,20.0
819703.55,34.74,15.83,471916.29,20.0
819544.0,34.74,15.84,471922.46,20.01
819351.41,34.75,15.85,471894.47,20.01
819158.82,34.76,15.85,471918.47,20.02
818966.23,34.76,15.86,471901.0,20.03
819188.44,34.78,15.88,471874.47,20.03
819018.82,34.79,15.88,471874.35,20.04
819018.82,34.79,15.88,471874.35,20.04
818736.35,34.78,15.88,471622.98,20.04
818543.76,34.79,15.88,471873.04,20.05
818729.38,34.8,15.89,472997.24,20.1
819064.94,34.81,15.91,472775.59,20.1
819064.94,34.81,15.91,472775.59,20.1
819338.11,34.83,15.93,472780.97,20.1
819386.96,34.84,15.94,473069.16,20.12
818686.95,34.83,15.92,472281.35,20.09
818494.36,34.83,15.93,472249.83,20.1
818351.22,34.83,15.93,472293.78,20.1
818158.63,34.84,15.93,472272.74,20.11
817966.04,34.84,15.94,472261.33,20.12
818206.17,34.86,15.96,472240.56,20.12
818013.58,34.87,15.96,472780.66,20.15
817830.41,34.88,15.97,472310.45,20.14
817605.44,34.87,15.97,472294.14,20.14
817403.43,34.88,15.97,472715.69,20.17
817243.88,34.88,15.98,472711.27,20.18
817051.29,34.89,15.99,472684.54,20.19
816858.7,34.9,15.99,472963.32,20.21
816871.37,34.9,15.99,472974.77,20.21
816678.78,34.91,16.0,472942.86,20.21
817695.56,34.96,16.06,475175.5,20.32
817536.01,34.97,16.07,475178.76,20.33
817343.42,34.98,16.07,475153.82,20.33
817547.76,35.0,16.1,474638.12,20.32
817355.17,35.01,16.1,474621.99,20.33
817355.17,35.01,16.1,476613.18,20.41
817331.42,35.02,16.12,476507.4,20.42
817331.42,35.02,16.12,476507.4,20.42
817331.42,35.02,16.12,476507.4,20.42
818539.11,35.09,16.18,476693.26,20.44
818573.7,35.1,16.2,476788.64,20.45
818846.87,35.12,16.22,476794.02,20.45
818654.28,35.13,16.22,476764.22,20.46
818291.56,35.12,16.22,476829.03,20.47
818291.56,35.12,16.22,476829.03,20.47
818291.56,35.12,16.22,476799.07,20.46
818531.68,35.14,16.23,476756.43,20.47
818339.09,35.14,16.24,476722.36,20.47
818146.5,35.15,16.25,477519.12,20.52
817335.87,35.18,16.27,477493.0,20.55
817162.12,35.18,16.28,477265.14,20.55
817378.44,35.21,16.31,477552.32,20.57
817175.78,35.22,16.31,477535.84,20.58
816609.48,35.21,16.3,477230.16,20.57
816609.48,35.21,16.3,477208.92,20.57
816502.58,35.2,16.3,477102.75,20.57
816299.92,35.21,16.31,477093.76,20.58
816097.26,35.22,16.31,477089.63,20.59
816370.43,35.24,16.33,477094.96,20.59
816212.22,35.23,16.33,476937.48,20.59
815795.46,35.22,16.32,476504.57,20.57
815795.46,35.22,16.32,476504.57,20.57
815602.87,35.23,16.32,476474.83,20.58
815444.41,35.22,16.32,476316.38,20.57
815251.82,35.23,16.33,476379.54,20.59
815251.82,35.23,16.33,476379.54,20.59
815251.82,35.23,16.33,476379.54,20.59
815059.23,35.24,16.33,476327.14,20.59
814866.64,35.24,16.34,476296.91,20.6
814674.05,35.25,16.35,477059.77,20.64
814678.85,35.26,16.36,476902.36,20.64
814664.8,35.27,16.37,476923.32,20.65
814505.25,35.28,16.38,476922.43,20.66
814505.25,35.28,16.38,476922.43,20.66
814500.63,35.29,16.39,476902.73,20.67
814500.63,35.29,16.39,476902.73,20.67
814357.49,35.29,16.39,476931.34,20.67
814164.9,35.3,16.4,476914.54,20.68
814160.28,35.31,16.41,476961.08,20.69
813967.69,35.32,16.42,476928.04,20.69
813775.09,35.33,16.42,476904.88,20.7
814107.14,35.34,16.44,477574.4,20.73
813914.55,35.35,16.45,477747.08,20.75
813419.91,35.34,16.44,477256.84,20.73
813425.91,35.34,16.44,477285.68,20.74
813266.37,35.35,16.45,477281.85,20.75
813073.78,35.36,16.45,477251.64,20.75
812881.19,35.36,16.46,477389.87,20.77
812885.26,35.36,16.46,477436.13,20.77
812880.63,35.38,16.47,477294.58,20.77
812688.04,35.38,16.48,477443.33,20.79
812819.92,35.4,16.5,477416.11,20.79
812636.76,35.41,16.5,477943.0,20.82
812759.22,35.42,16.52,478074.31,20.83
812759.22,35.42,16.52,478074.31,20.83
812599.67,35.43,16.53,478064.39,20.84
812839.8,35.45,16.54,478042.45,20.85
812839.8,35.45,16.54,478042.45,20.85
812647.21,35.45,16.55,478116.75,20.86
812454.61,35.46,16.56,478123.47,20.87
812262.02,35.47,16.57,478224.64,20.88
811987.59,35.46,16.56,478807.82,20.91
811872.97,35.47,16.57,478749.26,20.92
812108.67,35.5,16.6,478805.03,20.93
811949.13,35.51,16.6,478801.47,20.94
811756.54,35.51,16.61,478774.2,20.95
811546.95,35.51,16.61,478559.31,20.94
811354.36,35.52,16.61,478587.46,20.95
811354.36,35.52,16.61,478587.46,20.95
811161.77,35.52,16.62,478560.24,20.96
811161.77,35.52,16.62,478560.24,20.96
810873.47,35.52,16.62,478339.07,20.95
810680.88,35.53,16.62,478492.8,20.97
810488.29,35.53,16.63,478318.4,20.97
810295.7,35.54,16.64,478352.94,20.98
810103.11,35.55,16.64,478310.14,20.99
809943.56,35.56,16.65,478316.32,21.0
809750.97,35.56,16.66,478289.99,21.01
809755.04,35.56,16.66,478293.02,21.01
809562.45,35.57,16.67,478274.99,21.01
809369.86,35.58,16.67,478338.53,21.03
809177.27,35.58,16.68,478277.6,21.03
808984.68,35.59,16.69,478401.51,21.05
808792.09,35.6,16.7,478279.14,21.05
808599.5,35.61,16.7,478254.34,21.06
808439.95,35.62,16.71,478251.22,21.07
808680.08,35.63,16.73,478222.92,21.07
808487.49,35.64,16.74,478275.21,21.08
808619.37,35.66,16.75,478293.58,21.09
808804.71,35.67,16.77,478213.23,21.09
808431.99,35.66,16.76,479306.55,21.15
808404.63,35.68,16.78,478754.83,21.13
808365.92,35.69,16.79,478784.2,21.14
808206.38,35.7,16.8,478776.87,21.15
807882.64,35.7,16.8,479172.86,21.17
807690.05,35.71,16.8,479390.11,21.19
807685.42,35.72,16.82,479296.63,21.2
807492.83,35.73,16.82,479294.53,21.21
807492.83,35.73,16.82,479294.53,21.21
807300.24,35.73,16.83,479999.85,21.25
807300.24,35.73,16.83,479999.85,21.25
807192.07,35.75,16.84,479353.46,21.23
807192.07,35.75,16.84,479353.46,21.23
807007.87,35.75,16.85,479320.75,21.24
806722.47,35.76,16.85,479309.33,21.24
806483.95,35.75,16.85,479111.21,21.24
806324.41,35.76,16.86,479101.29,21.25
806324.41,35.76,16.86,479101.29,21.25
806324.41,35.76,16.86,479101.29,21.25
806131.82,35.77,16.86,479080.06,21.26
806131.82,35.77,16.86,479094.1,21.26
805939.23,35.77,16.87,479092.75,21.27
805746.63,35.78,16.88,479091.68,21.28
805746.63,35.78,16.88,479091.68,21.28
805554.04,35.79,16.88,479078.82,21.28
805380.3,35.8,16.89,479549.49,21.31
805261.67,35.81,16.9,479281.22,21.31
804976.27,35.81,16.91,479066.42,21.31
804816.73,35.82,16.92,479072.6,21.32
804508.33,35.81,16.91,478759.52,21.31
804315.74,35.82,16.91,478735.5,21.32
804123.15,35.83,16.92,478715.17,21.33
803930.56,35.83,16.93,478756.46,21.34
803930.56,35.83,16.93,478756.46,21.34
803737.97,35.84,16.94,478711.86,21.35
803978.09,35.86,16.95,478704.97,21.35
805044.66,35.91,17.0,480956.24,21.45
804885.12,35.92,17.01,480959.5,21.46
804692.52,35.92,17.02,480922.19,21.47
804692.52,35.92,17.02,480922.19,21.47
804932.65,35.94,17.04,481009.56,21.48
804559.93,35.93,17.03,480960.33,21.48
804559.93,35.93,17.03,480952.73,21.48
804800.06,35.95,17.05,483134.25,21.58
804441.37,35.95,17.04,482412.13,21.56
804224.59,35.94,17.04,482218.55,21.55
805611.32,36.01,17.11,482268.61,21.56
804805.55,35.99,17.09,481449.01,21.53
804607.89,36.0,17.09,481969.64,21.56
804607.89,36.0,17.09,481955.6,21.56
804881.06,36.02,17.11,481960.98,21.57
804479.92,36.02,17.11,481179.19,21.54
804192.34,36.01,17.1,480839.26,21.53
803999.75,36.02,17.11,480805.21,21.54
803627.03,36.01,17.1,480905.06,21.55
803434.44,36.01,17.11,480880.17,21.56
803674.57,36.03,17.13,480812.64,21.56
803481.98,36.04,17.14,480924.27,21.57
803387.69,36.04,17.14,483041.2,21.67
803184.91,36.04,17.13,482856.45,21.67
803025.36,36.05,17.14,482846.53,21.67
803025.36,36.05,17.14,482862.41,21.68
804160.64,36.11,17.21,482707.24,21.68
803968.05,36.12,17.22,482683.11,21.69
803775.46,36.13,17.23,482732.52,21.7
803775.46,36.13,17.23,482732.52,21.7
803582.87,36.14,17.23,482695.54,21.71
803914.91,36.16,17.25,482673.53,21.71
803910.29,36.17,17.27,482926.82,21.73
803910.29,36.17,17.27,482926.82,21.73
803593.4,36.16,17.26,482756.12,21.73
803400.81,36.17,17.27,482716.52,21.73
803208.22,36.18,17.27,483054.78,21.76
803208.22,36.18,17.27,483052.6,21.76
803481.39,36.2,17.29,483057.92,21.76
803108.67,36.19,17.29,483029.18,21.77
803108.67,36.19,17.29,483029.18,21.77
803104.05,36.2,17.3,483080.21,21.78
803099.42,36.22,17.31,483044.88,21.78
803339.55,36.23,17.33,483031.11,21.79
803343.83,36.23,17.33,483034.66,21.79
803151.24,36.24,17.34,483232.36,21.81
803151.24,36.24,17.34,483232.36,21.81
802778.52,36.23,17.33,483151.81,21.81
802585.93,36.24,17.34,483101.23,21.81
802585.93,36.24,17.34,483101.23,21.81
802585.93,36.24,17.34,483101.23,21.81
802581.31,36.25,17.35,483817.43,21.86
802713.19,36.27,17.37,483931.93,21.87
802553.65,36.28,17.38,483938.11,21.88
802361.05,36.29,17.38,483911.79,21.89
802601.18,36.31,17.4,483895.95,21.89
802408.59,36.31,17.41,483924.87,21.9
802216.0,36.32,17.42,483896.71,21.91
802494.43,36.33,17.43,486525.68,22.03
804252.73,36.42,17.52,486920.07,22.05
804281.15,36.44,17.53,486930.71,22.06
804088.56,36.44,17.54,486901.06,22.07
804088.56,36.44,17.54,486901.06,22.07
803895.97,36.45,17.55,486882.68,22.08
803703.38,36.46,17.55,486913.62,22.09
803510.79,36.47,17.56,486874.42,22.1
803541.43,36.47,17.56,486976.85,22.1
803348.84,36.48,17.57,487227.05,22.12
803156.24,36.48,17.58,487022.56,22.12
803488.29,36.5,17.6,487710.73,22.16
803328.75,36.51,17.61,487716.91,22.17
803429.12,36.52,17.61,487766.29,22.17
803236.53,36.53,17.62,487731.25,22.18
803231.91,36.54,17.63,487722.73,22.19
803231.91,36.54,17.63,487722.73,22.19
803039.32,36.55,17.64,487751.96,22.2
803039.32,36.55,17.64,487751.96,22.2
802846.73,36.56,17.65,487715.47,22.21
802846.73,36.56,17.65,487715.47,22.21
802654.14,36.56,17.66,487710.33,22.22
803666.66,36.61,17.7,489621.73,22.3
803666.66,36.61,17.7,489621.73,22.3
803507.11,36.62,17.71,489627.91,22.31
803638.99,36.64,17.73,489594.66,22.32
803050.61,36.63,17.72,488669.66,22.29
803050.61,36.63,17.72,488669.66,22.29
803290.73,36.64,17.74,488745.74,22.3
803098.14,36.65,17.75,488688.52,22.3
802480.86,36.64,17.73,488073.08,22.28
802612.75,36.65,17.75,488039.93,22.29
802449.77,36.65,17.75,487893.49,22.28
802257.17,36.66,17.75,488560.59,22.32
802064.58,36.67,17.76,488643.27,22.34
802064.58,36.67,17.76,488643.27,22.34
801909.38,36.66,17.76,488485.46,22.33
801716.79,36.67,17.76,488589.67,22.35
801881.72,36.69,17.78,488589.47,22.35
801906.35,36.69,17.78,488890.33,22.37
801901.72,36.7,17.8,488867.45,22.38
801553.44,36.7,17.79,488452.96,22.36
801360.85,36.7,17.8,488489.69,22.37
801168.26,36.71,17.81,488465.28,22.38
800975.67,36.72,17.81,488431.84,22.39
800783.08,36.73,17.82,488427.71,22.4
800488.6,36.72,17.81,488807.05,22.42
800335.0,36.73,17.82,488533.6,22.42
800291.39,36.74,17.84,488823.63,22.44
800131.84,36.75,17.84,488820.68,22.45
799939.25,36.76,17.85,488790.18,22.46
799746.66,36.77,17.86,488878.5,22.48
799986.79,36.79,17.88,488788.19,22.48
799794.2,36.79,17.89,488839.25,22.49
799766.83,36.81,17.9,490341.93,22.57
800274.37,36.84,17.93,490033.26,22.56
800617.94,36.86,17.95,490602.45,22.59
800891.11,36.88,17.97,490607.83,22.59
800528.4,36.87,17.97,490572.82,22.6
800528.4,36.87,17.97,490572.82,22.6
800335.81,36.88,17.97,490656.46,22.61
800143.22,36.89,17.98,490591.47,22.62
800143.22,36.89,17.98,490591.47,22.62
800365.42,36.91,18.0,490562.29,22.62
800497.31,36.92,18.02,490895.27,22.64
800492.68,36.94,18.03,490826.49,22.65
800309.51,36.95,18.04,490648.65,22.65
800548.38,36.97,18.06,492042.72,22.72
800388.83,36.98,18.07,492048.9,22.73
800196.24,36.98,18.08,492022.58,22.74
800041.13,36.98,18.07,491868.19,22.73
800041.13,36.98,18.07,491868.19,22.73
800036.5,36.99,18.09,491850.94,22.74
799843.91,37.0,18.09,491888.12,22.75
799483.03,36.99,18.09,491409.23,22.74
799478.4,37.01,18.1,491380.72,22.74
799285.81,37.01,18.11,491360.45,22.75
799093.22,37.02,18.12,491805.35,22.79
799088.6,37.04,18.13,491899.94,22.8
798929.05,37.05,18.14,491896.11,22.81
798929.05,37.05,18.14,491896.11,22.81
798736.46,37.05,18.15,491938.21,22.82
798543.87,37.06,18.16,491891.97,22.83
798675.75,37.08,18.17,491864.35,22.84
798483.16,37.09,18.18,491860.46,22.85
798483.16,37.09,18.18,491860.46,22.85
798290.57,37.1,18.19,492243.14,22.87
798290.57,37.1,18.19,492243.14,22.87
798530.7,37.12,18.21,492289.97,22.88
798526.07,37.13,18.22,492595.24,22.9
798554.49,37.14,18.24,492605.88,22.91
798549.86,37.16,18.25,492583.99,22.92
798545.24,37.17,18.27,492562.06,22.93
798546.71,37.17,18.27,492578.11,22.93
798349.5,37.17,18.26,492449.83,22.93
798156.91,37.18,18.27,492484.72,22.94
797784.2,37.17,18.26,492304.4,22.93
797788.27,37.17,18.26,492307.99,22.93
797595.68,37.17,18.27,492287.25,22.94
797403.09,37.18,18.28,492259.44,22.95
797534.97,37.2,18.29,493095.46,23.0
797240.5,37.19,18.29,492328.26,22.97
797235.87,37.21,18.3,493029.47,23.01
797076.33,37.22,18.31,493019.55,23.02
797076.33,37.22,18.31,492999.08,23.02
796883.73,37.22,18.32,492974.96,23.03
796879.11,37.24,18.33,492995.85,23.04
796686.52,37.25,18.34,492970.97,23.05
796686.52,37.25,18.34,492970.97,23.05
796686.52,37.25,18.34,492970.97,23.05
796493.93,37.26,18.35,492963.35,23.06
796301.34,37.26,18.36,493214.56,23.08
796108.75,37.27,18.36,493009.06,23.08
795916.15,37.28,18.37,493137.82,23.1
795626.12,37.27,18.37,492835.88,23.09
795654.54,37.29,18.38,492846.52,23.1
795986.58,37.31,18.4,492805.43,23.1
795986.58,37.31,18.4,492805.43,23.1
795793.99,37.32,18.41,492859.59,23.11
795789.37,37.33,18.42,492829.45,23.12
795472.48,37.32,18.42,492806.15,23.12
795279.89,37.33,18.43,492791.88,23.13
795087.3,37.34,18.43,493225.85,23.16
795419.35,37.36,18.46,493203.61,23.17
795226.75,37.37,18.46,493881.1,23.21
794909.87,37.36,18.46,493524.19,23.2
794750.32,37.37,18.47,493523.29,23.21
794557.73,37.38,18.48,493490.14,23.22
794365.14,37.39,18.48,493590.94,23.23
794365.39,37.39,18.48,493594.22,23.23
794172.8,37.4,18.49,493533.4,23.24
793980.21,37.41,18.5,493488.15,23.25
794239.18,37.43,18.52,494454.86,23.3
794588.05,37.46,18.56,494600.49,23.32
794752.98,37.48,18.58,494600.28,23.33
794251.48,37.47,18.57,494139.64,23.31
794058.88,37.48,18.57,494107.87,23.32
794063.22,37.48,18.57,494110.46,23.32
794065.26,37.48,18.57,494112.81,23.32
793872.67,37.49,18.58,494158.57,23.34
793868.04,37.51,18.6,494128.09,23.34
793863.42,37.52,18.61,494116.83,23.35
793544.92,37.51,18.6,493797.74,23.34
793352.33,37.52,18.61,494123.15,23.37
793352.33,37.52,18.61,494167.45,23.37
793600.62,37.54,18.63,494115.19,23.37
793600.62,37.54,18.63,494757.98,23.4
793408.03,37.55,18.64,494866.32,23.42
793037.15,37.54,18.63,494468.75,23.41
793065.57,37.55,18.65,494479.39,23.41
792872.98,37.56,18.65,494437.14,23.42
792868.35,37.58,18.67,494477.18,23.43
792675.76,37.59,18.68,494477.9,23.45
792483.17,37.59,18.69,494444.87,23.46
792489.62,37.59,18.69,494571.18,23.46
792297.03,37.6,18.7,494546.06,23.47
792104.44,37.61,18.7,495026.65,23.51
792113.86,37.61,18.7,494932.93,23.5
791911.85,37.62,18.71,494913.5,23.51
791752.3,37.63,18.72,494914.58,23.52
791559.71,37.64,18.73,494879.45,23.53
791561.75,37.64,18.73,494886.72,23.53
791561.75,37.64,18.73,494857.76,23.53
791369.15,37.65,18.74,494901.99,23.54
790374.41,37.62,18.71,493908.81,23.51
790374.41,37.62,18.71,493940.02,23.51
790181.82,37.63,18.72,493914.17,23.52
790181.82,37.63,18.72,493914.17,23.52
789989.23,37.64,18.73,493884.79,23.53
789796.64,37.65,18.74,494056.98,23.55
789604.05,37.65,18.75,493919.95,23.55
789411.45,37.66,18.75,493871.0,23.56
789411.95,37.66,18.75,493875.32,23.56
789252.4,37.67,18.76,493876.41,23.57
789059.81,37.68,18.77,493841.27,23.58
788867.22,37.69,18.78,493902.07,23.6
788862.59,37.7,18.8,493865.16,23.61
788862.59,37.7,18.8,493865.16,23.61
788670.0,37.71,18.81,493832.69,23.61
788665.37,37.73,18.82,494079.86,23.64
788472.78,37.74,18.83,494091.64,23.65
788280.19,37.75,18.84,494190.56,23.66
788120.65,37.76,18.85,494182.31,23.67
787928.06,37.77,18.86,494156.52,23.68
787643.95,37.76,18.85,493885.31,23.68
787643.95,37.76,18.85,493885.31,23.68
787639.32,37.77,18.86,493910.32,23.69
787446.73,37.78,18.87,493964.33,23.7
787254.14,37.79,18.88,493979.96,23.71
787061.55,37.8,18.89,493951.77,23.72
786878.38,37.81,18.9,494263.29,23.75
786676.37,37.82,18.91,494043.96,23.75
786516.82,37.83,18.92,494050.13,23.76
786219.97,37.82,18.91,493746.23,23.75
784712.29,37.89,18.98,493687.4,23.84
784952.42,37.91,19.0,493662.82,23.84
785384.59,37.94,19.03,493657.58,23.85
785192.0,37.95,19.04,493713.69,23.86
783684.32,38.02,19.11,493654.86,23.95
783491.73,38.03,19.12,493653.77,23.96
781984.05,38.1,19.19,493594.94,24.05
781791.46,38.11,19.2,493649.24,24.07
781791.46,38.11,19.2,493649.24,24.07
781566.49,38.11,19.2,494061.99,24.09
781566.49,38.11,19.2,494061.99,24.09
783978.19,38.23,19.32,496695.82,24.22
783818.64,38.24,19.33,496702.0,24.23
784058.77,38.26,19.35,496677.42,24.23
783686.05,38.25,19.34,496662.03,24.24
783926.18,38.27,19.36,496812.67,24.25
783921.55,38.28,19.37,496751.52,24.26
783728.96,38.29,19.38,496810.14,24.27
783555.22,38.3,19.39,497717.41,24.33
783172.5,38.29,19.38,496754.27,24.29
783191.24,38.31,19.4,497404.15,24.33
782957.42,38.32,19.41,497123.01,24.33
782797.87,38.33,19.42,497129.19,24.34
782605.28,38.34,19.43,497092.7,24.35
782600.66,38.35,19.44,497086.13,24.36
782408.07,38.36,19.45,497139.85,24.37
782539.95,38.38,19.47,497102.92,24.38
782671.83,38.4,19.49,497681.29,24.42
782479.24,38.41,19.5,497784.96,24.43
782286.65,38.42,19.51,497795.76,24.45
782127.11,38.43,19.52,497801.93,24.46
781934.52,38.44,19.53,497775.61,24.47
782174.64,38.46,19.55,497759.77,24.47
781982.05,38.47,19.56,497836.9,24.49
781789.46,38.48,19.57,497751.71,24.5
781784.83,38.49,19.58,497748.16,24.51
783488.95,38.58,19.67,500454.56,24.64
783194.47,38.57,19.66,500259.99,24.63
782900.0,38.56,19.65,499944.78,24.62
782486.17,38.55,19.64,499972.69,24.63
782928.42,38.58,19.67,499956.12,24.63
782725.76,38.58,19.68,499934.06,24.64
783117.17,38.61,19.7,499903.53,24.65
782914.51,38.62,19.71,499929.78,24.66
782711.85,38.63,19.72,499897.58,24.67
782712.35,38.63,19.72,499923.75,24.67
782509.69,38.64,19.73,500126.41,24.69
782307.03,38.64,19.74,500271.51,24.71
782104.37,38.65,19.75,500497.86,24.74
781911.78,38.66,19.76,500544.64,24.75
781907.15,38.68,19.77,500519.23,24.76
781714.56,38.69,19.78,500479.59,24.77
781521.97,38.7,19.79,500835.34,24.8
781333.48,38.7,19.79,500828.49,24.8
781333.48,38.7,19.79,500828.49,24.8
781328.85,38.71,19.8,500721.31,24.81
781136.26,38.72,19.81,500538.53,24.81
781136.26,38.72,19.81,500514.23,24.81
780943.67,38.73,19.82,501463.75,24.87
780655.95,38.72,19.82,501114.45,24.86
780684.37,38.74,19.83,501125.09,24.87
780924.5,38.76,19.86,501098.22,24.87
780924.5,38.76,19.86,501098.22,24.87
780639.16,38.75,19.85,500842.79,24.86
780634.53,38.77,19.86,500824.6,24.87
780634.53,38.77,19.86,500824.6,24.87
780476.08,38.76,19.86,500666.63,24.87
780283.49,38.77,19.87,500690.71,24.88
780415.37,38.79,19.89,500663.78,24.89
780415.37,38.79,19.89,500663.78,24.89
780120.89,38.79,19.88,500658.88,24.89
780120.89,38.79,19.88,500658.88,24.89
779977.76,38.78,19.88,500847.07,24.9
779973.14,38.8,19.89,500805.69,24.91
779780.54,38.81,19.9,500771.36,24.92
779587.95,38.82,19.91,501529.75,24.97
779861.12,38.84,19.93,501535.08,24.98
779668.53,38.85,19.94,501497.9,24.99
779295.82,38.84,19.93,501553.79,25.0
779103.23,38.85,19.94,501520.06,25.01
779119.75,38.85,19.94,501532.53,25.01
778927.16,38.86,19.95,501500.16,25.02
777419.48,38.94,20.03,501441.33,25.12
777419.48,38.94,20.03,501441.33,25.12
777419.48,38.94,20.03,501433.57,25.12
777667.77,38.96,20.05,502127.16,25.16
777296.89,38.95,20.05,501897.5,25.15
777269.52,38.97,20.06,501749.76,25.16
777973.81,39.01,20.1,502963.72,25.22
777973.81,39.01,20.1,502963.72,25.22
777973.81,39.01,20.1,502963.72,25.22
777610.36,39.01,20.1,502450.04,25.21
777610.36,39.01,20.1,502450.04,25.21
777450.81,39.02,20.11,502453.3,25.22
777446.19,39.04,20.13,502433.7,25.23
777253.6,39.05,20.14,502412.64,25.24
777061.01,39.06,20.15,502474.12,25.25
776868.42,39.07,20.16,502406.71,25.26
776868.42,39.07,20.16,502406.71,25.26
776868.42,39.07,20.16,502406.71,25.26
776868.42,39.07,20.16,502406.71,25.26
777108.54,39.09,20.18,502869.68,25.29
776915.95,39.1,20.19,502848.45,25.3
776723.36,39.11,20.2,502935.97,25.32
776563.81,39.12,20.21,502939.23,25.33
776371.22,39.13,20.22,502904.81,25.35
776128.67,39.12,20.21,502649.36,25.34
776124.05,39.14,20.23,502643.13,25.35
775931.46,39.15,20.24,502669.66,25.36
775560.78,39.14,20.23,502374.9,25.35
775368.19,39.15,20.24,502342.59,25.36
775363.56,39.16,20.26,502337.0,25.37
775358.93,39.18,20.27,502952.78,25.42
775358.93,39.18,20.27,502952.78,25.42
775166.34,39.19,20.28,502869.31,25.42
775166.34,39.19,20.28,502869.31,25.42
775006.8,39.2,20.29,502875.49,25.44
774814.21,39.21,20.3,502849.16,25.45
774809.58,39.23,20.32,502831.92,25.46
774616.99,39.24,20.33,502867.2,25.47
774616.99,39.24,20.33,503112.77,25.49
775026.19,39.26,20.36,504613.61,25.56
775026.19,39.26,20.36,504613.61,25.56
774870.15,39.26,20.35,504031.91,25.54
775501.24,39.31,20.41,504330.29,25.57
775341.69,39.33,20.42,504322.95,25.58
775149.1,39.34,20.43,504296.65,25.59
775636.53,39.37,20.46,505106.84,25.64
775443.94,39.38,20.47,505137.48,25.65
775251.35,39.39,20.48,505120.04,25.66
775058.75,39.4,20.49,505702.14,25.71
775058.75,39.4,20.49,505702.14,25.71
775244.09,39.42,20.51,505206.52,25.69
775090.48,39.43,20.52,505714.97,25.73
775370.32,39.45,20.55,506012.57,25.75
775370.32,39.45,20.55,506012.57,25.75
775210.78,39.47,20.56,506015.83,25.76
775206.15,39.48,20.57,505996.24,25.77
775013.56,39.49,20.58,505975.18,25.78
774820.97,39.5,20.59,505993.23,25.8
774561.63,39.5,20.59,505692.31,25.79
774563.66,39.5,20.59,505698.88,25.79
774371.07,39.51,20.6,505674.54,25.8
774366.45,39.52,20.61,505669.23,25.81
774614.74,39.54,20.64,506288.22,25.85
774253.86,39.54,20.63,505739.86,25.82
774385.74,39.56,20.65,506432.91,25.87
774226.19,39.57,20.66,506414.99,25.88
774466.32,39.59,20.68,506487.29,25.89
774273.73,39.6,20.69,506464.85,25.9
774273.73,39.6,20.69,506464.85,25.9
774273.73,39.6,20.69,506464.85,25.9
774081.14,39.61,20.7,506455.01,25.92
774081.14,39.61,20.7,506455.01,25.92
773888.55,39.62,20.71,506402.34,25.93
773695.96,39.63,20.72,506910.66,25.97
773695.96,39.63,20.72,506910.66,25.97
773695.96,39.63,20.72,506934.7,25.97
773512.79,39.64,20.73,506841.85,25.98
773353.24,39.65,20.75,506848.03,25.99
773339.19,39.67,20.76,506921.88,26.0
773146.6,39.68,20.77,506889.57,26.02
