ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1003,4640,4021350,6212,4163410
1003,4640,4021820,6212,4163880
1003,4640,4022820,6212,4164880
1004,4642,4023290,6212,4165350
1005,4650,4024290,6212,4166350
1005,4650,4024760,6212,4166820
1005,4650,4024990,6212,4167050
1005,4650,4025990,6212,4168050
1005,4650,4025990,6212,4168050
1005,4650,4026990,6212,4169050
1005,4650,4027990,6212,4170050
1005,4650,4028990,6212,4171050
1005,4650,4029580,6212,4171640
1005,4650,4030580,6212,4172640
1005,4650,4030900,6212,4172960
1006,4652,4031710,6212,4173770
1006,4652,4032710,6212,4174770
1006,4652,4033180,6212,4175240
1006,4652,4033180,6212,4176240
1006,4652,4033180,6212,4177240
1006,4652,4033180,6212,4177240
1006,4652,4033180,6212,4177710
1006,4652,4033650,6212,4178180
1006,4652,4033650,6212,4178180
1006,4652,4034460,6212,4178990
1007,4654,4035270,6212,4179800
1007,4654,4035740,6212,4180270
1007,4654,4035740,6212,4180270
1007,4654,4036740,6212,4181270
1007,4654,4036740,6212,4181270
1007,4654,4037210,6212,4181740
1008,4662,4038210,6212,4182740
1008,4662,4038210,6212,4182740
1008,4662,4038210,6212,4182740
1008,4662,4039020,6212,4183550
1008,4662,4039020,6212,4184200
1008,4662,4040020,6212,4185200
1008,4662,4041020,6212,4186200
1009,4664,4041490,6212,4186670
1009,4664,4041490,6212,4187670
1009,4664,4042490,6212,4188670
1010,4672,4042490,6212,4188670
1010,4672,4042960,6212,4189140
1010,4672,4043770,6212,4189950
1010,4672,4044770,6212,4190950
1010,4672,4044770,6212,4190950
1010,4672,4045770,6212,4191950
1010,4672,4046770,6212,4192950
1010,4672,4047770,6212,4193950
1011,4680,4047770,6212,4193950
1011,4680,4048770,6212,4194950
1011,4680,4049770,6212,4195950
1011,4680,4050090,6212,4196270
1011,4680,4051090,6212,4197270
1011,4680,4051090,6212,4197270
1011,4680,4052090,6212,4198270
1011,4680,4052900,6212,4199080
1011,4680,4052900,6212,4199080
1011,4680,4053900,6212,4200080
1011,4680,4054360,6212,4200540
1012,4688,4055360,6212,4201540
1012,4688,4056360,6212,4202540
1012,4688,4057360,6212,4203540
1012,4688,4057360,6212,4203540
1012,4688,4057360,6212,4203540
1013,4696,4058360,6212,4204540
1013,4696,4059010,6212,4205190
1013,4696,4060010,6212,4206190
1014,4698,4061010,6212,4207190
1014,4698,4061480,6212,4207660
1014,4698,4062480,6212,4208660
1014,4698,4063290,6212,4209470
1015,4700,4063940,6212,4210120
1015,4700,4063940,6212,4210340
1016,4702,4064940,6212,4211340
1016,4702,4064940,6212,4212340
1016,4702,4065940,6212,4213340
1016,4702,4066100,6212,4213500
1016,4702,4067100,6212,4214500
1016,4702,4067100,6212,4215150
1016,4702,4067100,6212,4215150
1016,4702,4067910,6212,4215960
1016,4702,4068380,6212,4216430
1016,4702,4069380,6212,4217430
1016,4702,4070380,6212,4218430
1017,4710,4071380,6212,4219430
1017,4710,4072380,6212,4220430
1017,4710,4072700,6212,4220750
1017,4710,4073700,6212,4221750
1018,4712,4074510,6212,4222560
1018,4712,4075510,6212,4223560
1018,4712,4076510,6212,4224560
1019,4720,4077510,6212,4225560
1019,4720,4077980,6212,4226030
1019,4720,4078980,6212,4227030
1019,4720,4078980,6212,4228030
1019,4720,4078980,6212,4228250
1019,4720,4078980,6212,4228720
1019,4720,4079450,6212,4229190
1019,4720,4079910,6212,4229650
1019,4720,4079910,6212,4229650
1020,4728,4080910,6212,4230650
1020,4728,4081910,6212,4231650
1020,4728,4081910,6212,4231650
1020,4728,4082460,6212,4232200
1020,4728,4083110,6212,4232850
1020,4728,4083920,6212,4233660
1020,4728,4084920,6212,4234660
1020,4728,4085380,6212,4235120
1020,4728,4086380,6212,4236120
1020,4728,4087380,6212,4237120
1020,4728,4087540,6212,4237280
1020,4728,4087540,6212,4237280
1020,4728,4088350,6212,4238090
1021,4730,4089350,6212,4239090
1021,4730,4089810,6212,4239550
1021,4730,4089810,6212,4240360
1021,4730,4090810,6212,4241360
1022,4738,4091810,6212,4242360
1022,4738,4092620,6212,4243170
1022,4738,4093620,6212,4244170
1022,4738,4093940,6212,4244490
1022,4738,4094940,6212,4245490
1022,4738,4095940,6212,4246490
1022,4738,4096590,6212,4247140
1022,4738,4097590,6212,4248140
1023,4740,4098590,6212,4249140
1023,4740,4099590,6212,4250140
1023,4740,4099910,6212,4250460
1023,4740,4100380,6212,4250930
1024,4742,4101190,6212,4251740
1024,4742,4102000,6212,4252550
1024,4742,4102810,6212,4253360
1024,4742,4103620,6212,4254170
1024,4742,4103620,6212,4254170
1024,4742,4103850,6212,4254400
1025,4744,4104850,6212,4255400
1025,4744,4105320,6212,4255870
1025,4744,4105320,6212,4255870
1025,4744,4106320,6212,4256870
1026,4752,4107320,6212,4257870
1026,4752,4107970,6212,4258520
1026,4752,4108290,6212,4258840
1026,4752,4109100,6212,4259650
1026,4752,4110100,6212,4260650
1026,4752,4110100,6212,4260650
1026,4752,4111100,6212,4261650
1026,4752,4111910,6212,4262460
1027,4754,4112910,6212,4263460
1028,4762,4113910,6212,4264460
1028,4762,4113910,6212,4264460
1028,4762,4113910,6212,4265460
1028,4762,4114910,6212,4266460
1028,4762,4115910,6212,4267460
1028,4762,4116910,6212,4268460
1028,4762,4117230,6212,4268780
1028,4762,4118040,6212,4269590
1029,4764,4118360,6212,4269910
1029,4764,4119360,6212,4270910
1030,4766,4120360,6212,4271910
1030,4766,4121170,6212,4272720
1030,4766,4121640,6212,4273190
1030,4766,4122640,6212,4274190
1030,4766,4123640,6212,4275190
1030,4766,4123960,6212,4275510
1030,4766,4124960,6212,4276510
1030,4766,4125430,6212,4276980
1031,4774,4126430,6212,4277980
1032,4776,4127430,6212,4278980
1032,4776,4128430,6212,4279980
1032,4776,4128430,6212,4279980
1032,4776,4129430,6212,4280980
1032,4776,4130430,6212,4281980
1032,4776,4130900,6212,4282450
1032,4776,4131900,6212,4283450
1032,4776,4132550,6212,4284100
1032,4776,4133360,6212,4284910
1032,4776,4133360,6212,4285910
1032,4776,4133360,6212,4285910
1032,4776,4133360,6212,4285910
1033,4784,4134360,6212,4286910
1033,4784,4135170,6212,4287720
1033,4784,4135980,6212,4288530
1033,4784,4136300,6212,4288850
1033,4784,4137300,6212,4289850
1033,4784,4137300,6212,4289850
1033,4784,4137760,6212,4290310
1033,4784,4137760,6212,4290310
1033,4784,4138760,6212,4291310
1033,4784,4139230,6212,4291780
1033,4784,4140040,6212,4292590
1033,4784,4141040,6212,4293590
1033,4784,4141850,6212,4294400
1033,4784,4142850,6212,4295400
1033,4784,4143850,6212,4296400
1033,4784,4143850,6212,4296400
1034,4786,4144850,6212,4297400
1034,4786,4145850,6212,4298400
1034,4786,4145850,6212,4298400
1034,4786,4146850,6212,4299400
1034,4786,4147850,6212,4300400
1035,4794,4148850,6212,4301400
1035,4794,4148850,6212,4301400
1035,4794,4148850,6212,4301400
1035,4794,4149850,6212,4302400
1035,4794,4150850,6212,4303400
1035,4794,4150850,6212,4303400
1036,4802,4151850,6212,4304400
1036,4802,4152500,6212,4305050
1036,4802,4153500,6212,4306050
1036,4802,4153500,6212,4307050
1036,4802,4154500,6212,4308050
1037,4804,4155500,6212,4309050
1038,4812,4155500,6212,4309050
1038,4812,4156500,6212,4310050
1038,4812,4157500,6212,4311050
1038,4812,4158500,6212,4312050
1038,4812,4159310,6212,4312860
1038,4812,4159310,6212,4312860
1038,4812,4160310,6212,4313860
1038,4812,4161120,6212,4314670
1038,4812,4162120,6212,4315670
1038,4812,4163120,6212,4316670
1039,4820,4164120,6212,4317670
1039,4820,4164120,6212,4318670
1039,4820,4164440,6212,4318990
1039,4820,4164440,6212,4319990
1039,4820,4165250,6212,4320800
1039,4820,4166250,6212,4321800
1039,4820,4166250,6212,4322800
1039,4820,4167250,6212,4323800
1039,4820,4168250,6212,4324800
1039,4820,4169250,6212,4325800
1040,4828,4170250,6212,4326800
1040,4828,4170570,6212,4327120
1041,4836,4178570,6212,4335120
1042,4844,4179040,6212,4335590
1042,4844,4179260,6212,4335810
1042,4844,4180260,6212,4336810
1043,4852,4188260,6212,4344810
1044,4860,4189260,6212,4345810
1044,4860,4189260,6212,4353810
1045,4868,4190260,6212,4354810
1045,4868,4191260,6212,4355810
1045,4868,4191580,6212,4356130
1045,4868,4192580,6212,4357130
1045,4868,4192580,6212,4357130
1045,4868,4193580,6212,4358130
1045,4868,4194050,6212,4358600
1045,4868,4194050,6212,4359070
1045,4868,4194520,6212,4359540
1045,4868,4195330,6212,4360350
1045,4868,4196330,6212,4361350
1045,4868,4196330,6212,4362350
1045,4868,4196810,6212,4362830
1045,4868,4197620,6212,4363640
1045,4868,4198620,6212,4364640
1045,4868,4199620,6212,4365640
1045,4868,4199620,6212,4366640
1045,4868,4200430,6212,4367450
1045,4868,4201430,6212,4368450
1045,4868,4202080,6212,4369100
1045,4868,4202730,6212,4369750
1045,4868,4203730,6212,4370750
1045,4868,4204730,6212,4371750
1045,4868,4205730,6212,4372750
1045,4868,4206730,6212,4373750
1045,4868,4207200,6212,4374220
1045,4868,4208200,6212,4375220
1045,4868,4209200,6212,4376220
1045,4868,4210010,6212,4377030
1045,4868,4210010,6212,4377030
1045,4868,4210330,6212,4377350
1045,4868,4210330,6212,4377670
1045,4868,4210920,6212,4378260
1045,4868,4211140,6212,4378480
1045,4868,4212140,6212,4379480
1045,4868,4212140,6212,4379710
1045,4868,4212140,6212,4380710
1045,4868,4213140,6212,4381710
1045,4868,4213140,6212,4381710
1045,4868,4214140,6212,4382710
1045,4868,4214140,6212,4383710
1046,4876,4215140,6212,4384710
1046,4876,4215140,6212,4385710
1046,4876,4215950,6212,4386520
1046,4876,4216950,6212,4387520
1046,4876,4217950,6212,4388520
1046,4876,4218280,6212,4388850
1046,4876,4218280,6212,4389660
1046,4876,4219090,6212,4390470
1046,4876,4220090,6212,4391470
1047,4884,4220090,6212,4391470
1047,4884,4221090,6212,4392470
1047,4884,4221090,6212,4392940
1047,4884,4221900,6212,4393750
1047,4884,4222370,6212,4394220
1048,4892,4223370,6212,4395220
1048,4892,4223370,6212,4395540
1048,4892,4223370,6212,4396350
1048,4892,4224180,6212,4397160
1048,4892,4224340,6212,4397320
1048,4892,4224340,6212,4398320
1048,4892,4224990,6212,4398970
1048,4892,4225220,6212,4399200
1048,4892,4225540,6212,4399520
1048,4892,4226540,6212,4400520
1048,4892,4226770,6212,4400750
1048,4892,4227580,6212,4401560
1048,4892,4228580,6212,4402560
1048,4892,4229580,6212,4403560
1048,4892,4230050,6212,4404030
1048,4892,4231050,6212,4405030
1048,4892,4231520,6212,4405500
1049,4900,4232520,6212,4406500
1049,4900,4232520,6212,4406500
1049,4900,4233520,6212,4407500
1050,4908,4241520,6212,4415500
1051,4916,4242520,6212,4416500
1051,4916,4242520,6212,4416500
1051,4916,4242980,6212,4416960
1051,4916,4243450,6212,4417430
1051,4916,4243450,6212,4418430
1051,4916,4243670,6212,4418650
1051,4916,4244670,6212,4419650
1051,4916,4244670,6212,4419650
1051,4916,4245480,6212,4420460
1051,4916,4245480,6212,4420460
1051,4916,4246480,6212,4421460
1051,4916,4247290,6212,4422270
1051,4916,4248290,6212,4423270
1051,4916,4249290,6212,4424270
1051,4916,4250290,6212,4425270
1051,4916,4250290,6212,4425270
1051,4916,4250290,6212,4426270
1051,4916,4250610,6212,4426590
1051,4916,4251080,6212,4427060
1051,4916,4252080,6212,4428060
1051,4916,4253080,6212,4429060
1051,4916,4254080,6212,4430060
1052,4924,4255080,6212,4431060
1052,4924,4255400,6212,4431380
1052,4924,4256210,6212,4432190
1052,4924,4257210,6212,4433190
1052,4924,4257210,6212,4433660
1052,4924,4257210,6212,4434660
1052,4924,4258020,6212,4435470
1052,4924,4258020,6212,4436280
1052,4924,4258020,6212,4436280
1052,4924,4258020,6212,4437280
1052,4924,4258020,6212,4437280
1052,4924,4259020,6212,4438280
1052,4924,4260020,6212,4439280
1052,4924,4260830,6212,4440090
1052,4924,4260830,6212,4441090
1052,4924,4260830,6212,4441090
1052,4924,4260830,6212,4441310
1052,4924,4261830,6212,4442310
1052,4924,4262150,6212,4442630
1053,4932,4263150,6212,4443630
1053,4932,4263150,6212,4444630
1053,4932,4264150,6212,4445630
1053,4932,4264470,6212,4445950
1053,4932,4265470,6212,4446950
1053,4932,4266470,6212,4447950
1053,4932,4266470,6212,4448950
1053,4932,4266470,6212,4449320
1053,4932,4267060,6212,4449910
1053,4932,4268060,6212,4450910
1054,4940,4268520,6212,4451370
1054,4940,4268520,6212,4451370
1054,4940,4269520,6212,4452370
1054,4940,4270330,6212,4453180
1054,4940,4271330,6212,4454180
1054,4940,4272330,6212,4455180
1054,4940,4272650,6212,4455500
1054,4940,4272650,6212,4455500
1054,4940,4273650,6212,4456500
1054,4940,4274460,6212,4457310
1054,4940,4274920,6212,4457770
1054,4940,4275380,6212,4458230
1054,4940,4276030,6212,4458880
1054,4940,4277030,6212,4459880
1054,4940,4277500,6212,4460350
1054,4940,4278500,6212,4461350
1054,4940,4278500,6212,4461350
1054,4940,4278500,6212,4461350
1055,4948,4279500,6212,4462350
1055,4948,4279500,6212,4462350
1055,4948,4280500,6212,4463350
1055,4948,4281500,6212,4464350
1055,4948,4281500,6212,4464350
1056,4956,4281500,6212,4464350
1056,4956,4282500,6212,4465350
1056,4956,4283500,6212,4466350
1056,4956,4284310,6212,4467160
1056,4956,4284310,6212,4468160
1056,4956,4285310,6212,4469160
1056,4956,4285780,6212,4469630
1056,4956,4286590,6212,4470440
1056,4956,4287590,6212,4471440
1056,4956,4288590,6212,4472440
1056,4956,4288590,6212,4473440
1056,4956,4288750,6212,4473600
1056,4956,4289750,6212,4474600
1057,4964,4290750,6212,4475600
1057,4964,4291750,6212,4476600
1057,4964,4291750,6212,4476600
1057,4964,4292750,6212,4477600
1057,4964,4292970,6212,4477820
1057,4964,4293290,6212,4478140
1057,4964,4294100,6212,4478950
1057,4964,4295100,6212,4479950
1057,4964,4295100,6212,4480760
1057,4964,4296100,6212,4481760
1057,4964,4296100,6212,4481760
1057,4964,4296100,6212,4482230
1057,4964,4296100,6212,4482230
1057,4964,4296100,6212,4483040
1057,4964,4296100,6212,4483040
1057,4964,4297100,6212,4484040
1058,4972,4297100,6212,4484040
1058,4972,4297100,6212,4484850
1058,4972,4298100,6212,4485850
1058,4972,4299100,6212,4486850
1058,4972,4299570,6212,4487320
1058,4972,4299570,6212,4488320
1058,4972,4300570,6212,4489320
1058,4972,4300570,6212,4489320
1058,4972,4301570,6212,4490320
1058,4972,4301570,6212,4490320
1059,4980,4302570,6212,4491320
1059,4980,4303570,6212,4492320
1059,4980,4304570,6212,4493320
1059,4980,4305220,6212,4493970
1059,4980,4306030,6212,4494780
1059,4980,4306030,6212,4495780
1059,4980,4306030,6212,4495780
1059,4980,4306500,6212,4496250
1059,4980,4307310,6212,4497060
1059,4980,4307310,6212,4498060
1059,4980,4307310,6212,4498060
1059,4980,4307310,6212,4498060
1059,4980,4308310,6212,4499060
1059,4980,4309120,6212,4499870
1060,4988,4310120,6212,4500870
1060,4988,4311120,6212,4501870
1060,4988,4311120,6212,4502870
1060,4988,4312120,6212,4503870
1060,4988,4312930,6212,4504680
1061,4996,4320930,6212,4512680
1062,5004,4321930,6212,4513680
1063,5012,4322930,6212,4514680
1063,5012,4323930,6212,4515680
1063,5012,4324740,6212,4516490
1063,5012,4325740,6212,4517490
1063,5012,4326740,6212,4518490
1063,5012,4326740,6212,4519300
1063,5012,4326740,6212,4519300
1063,5012,4326740,6212,4519300
1063,5012,4327290,6212,4519850
1063,5012,4327290,6212,4519850
1063,5012,4328290,6212,4520850
1063,5012,4328400,6212,4520960
1063,5012,4329400,6212,4521960
1063,5012,4330400,6212,4522960
1063,5012,4331400,6212,4523960
1063,5012,4331400,6212,4523960
1063,5012,4332210,6212,4524770
1063,5012,4332210,6212,4525360
1063,5012,4333210,6212,4526360
1063,5012,4333860,6212,4527010
1064,5020,4334860,6212,4528010
1064,5020,4334860,6212,4529010
1064,5020,4335860,6212,4530010
1064,5020,4335860,6212,4531010
1064,5020,4336860,6212,4532010
1064,5020,4337860,6212,4533010
1064,5020,4337860,6212,4533820
1065,5028,4338860,6212,4534820
1065,5028,4339860,6212,4535820
1065,5028,4340510,6212,4536470
1065,5028,4340510,6212,4536470
1065,5028,4340510,6212,4537470
1065,5028,4341060,6212,4538020
1065,5028,4341060,6212,4539020
1065,5028,4342060,6212,4540020
1065,5028,4342060,6212,4540670
1065,5028,4342870,6212,4541480
1065,5028,4343870,6212,4542480
1065,5028,4343870,6212,4542480
1065,5028,4343870,6212,4543480
1065,5028,4344870,6212,4544480
1065,5028,4345340,6212,4544950
1066,5036,4345990,6212,4545600
1066,5036,4346800,6212,4546410
1066,5036,4347800,6212,4547410
1066,5036,4348270,6212,4547880
1066,5036,4348270,6212,4547880
1066,5036,4348270,6212,4548530
1066,5036,4349270,6212,4549530
1066,5036,4349270,6212,4549530
1066,5036,4350270,6212,4550530
1066,5036,4351080,6212,4551340
1066,5036,4351890,6212,4552150
1066,5036,4352210,6212,4552470
1066,5036,4352210,6212,4553470
1067,5044,4353020,6212,4554280
1067,5044,4354020,6212,4555280
1067,5044,4354020,6212,4555280
1067,5044,4355020,6212,4556280
1067,5044,4356020,6212,4557280
1068,5052,4357020,6212,4558280
1068,5052,4357480,6212,4558740
1068,5052,4358480,6212,4559740
1068,5052,4358480,6212,4560740
1068,5052,4359030,6212,4561290
1068,5052,4359680,6212,4561940
1068,5052,4360000,6212,4562260
1068,5052,4361000,6212,4563260
1068,5052,4361000,6212,4563260
1068,5052,4361000,6212,4563260
1068,5052,4362000,6212,4564260
1068,5052,4363000,6212,4565260
1068,5052,4364000,6212,4566260
1068,5052,4365000,6212,4567260
1069,5060,4365000,6212,4567260
1069,5060,4365470,6212,4567730
1069,5060,4365790,6212,4568050
1069,5060,4365790,6212,4568700
1069,5060,4366790,6212,4569700
1069,5060,4367790,6212,4570700
1069,5060,4368260,6212,4571170
1070,5068,4376260,6212,4579170
1070,5068,4376260,6212,4579170
1071,5076,4377260,6212,4580170
1071,5076,4378260,6212,4581170
1071,5076,4378580,6212,4581490
1071,5076,4379580,6212,4582490
1071,5076,4380390,6212,4583300
1071,5076,4380390,6212,4584300
1071,5076,4380390,6212,4584300
1071,5076,4380390,6212,4584300
1071,5076,4380390,6212,4584300
1072,5084,4381390,6212,4585300
1072,5084,4381390,6212,4585300
1072,5084,4382390,6212,4586300
1072,5084,4383390,6212,4587300
1072,5084,4383860,6212,4587770
1072,5084,4383860,6212,4587770
1072,5084,4383860,6212,4587770
1072,5084,4384670,6212,4588580
1072,5084,4384670,6212,4588580
1072,5084,4384670,6212,4589580
1072,5084,4385670,6212,4590580
1072,5084,4386140,6212,4591050
1072,5084,4386140,6212,4592050
1072,5084,4387140,6212,4593050
1072,5084,4388140,6212,4594050
1072,5084,4388140,6212,4594320
1072,5084,4388950,6212,4595130
1072,5084,4388950,6212,4595130
1072,5084,4389950,6212,4596130
1072,5084,4390950,6212,4597130
1072,5084,4391950,6212,4598130
1073,5092,4392950,6212,4599130
1073,5092,4393950,6212,4600130
1073,5092,4394420,6212,4600600
1073,5092,4395230,6212,4601410
1073,5092,4395230,6212,4601410
1073,5092,4395230,6212,4602220
1073,5092,4395230,6212,4603220
1073,5092,4395230,6212,4603220
1073,5092,4396230,6212,4604220
1073,5092,4397040,6212,4605030
1073,5092,4398040,6212,4606030
1073,5092,4399040,6212,4607030
1074,5100,4400040,6212,4608030
1074,5100,4401040,6212,4609030
1074,5100,4401040,6212,4609840
1074,5100,4401850,6212,4610650
1074,5100,4401850,6212,4611460
1074,5100,4401850,6212,4612460
1074,5100,4401850,6212,4612460
1074,5100,4401850,6212,4612460
1074,5100,4401850,6212,4613460
1074,5100,4401850,6212,4613460
1075,5108,4402850,6212,4614460
1075,5108,4403080,6212,4614690
1075,5108,4404080,6212,4615690
1075,5108,4404670,6212,4616280
1075,5108,4405320,6212,4616930
1075,5108,4406320,6212,4617930
1075,5108,4406780,6212,4618390
1075,5108,4407590,6212,4619200
1075,5108,4408590,6212,4620200
1075,5108,4409590,6212,4621200
1076,5116,4410590,6212,4622200
1076,5116,4411590,6212,4623200
1076,5116,4411590,6212,4623430
1076,5116,4412400,6212,4624240
1076,5116,4412400,6212,4624470
1076,5116,4413400,6212,4625470
1076,5116,4413400,6212,4625470
1076,5116,4413400,6212,4625470
1077,5124,4414400,6212,4626470
1077,5124,4414400,6212,4626470
1077,5124,4415210,6212,4627280
1077,5124,4416210,6212,4628280
1077,5124,4417210,6212,4629280
1077,5124,4417210,6212,4629600
1077,5124,4418210,6212,4630600
1078,5132,4419210,6212,4631600
1078,5132,4420210,6212,4632600
1078,5132,4420210,6212,4633600
1078,5132,4421210,6212,4634600
1078,5132,4422210,6212,4635600
1078,5132,4423020,6212,4636410
1078,5132,4423020,6212,4637410
1078,5132,4423830,6212,4638220
1078,5132,4423990,6212,4638380
1078,5132,4424990,6212,4639380
1078,5132,4425460,6212,4639850
1078,5132,4426460,6212,4640850
1078,5132,4427460,6212,4641850
1078,5132,4428460,6212,4642850
1079,5140,4429460,6212,4643850
1079,5140,4429930,6212,4644320
1079,5140,4430410,6212,4644800
1079,5140,4431410,6212,4645800
1079,5140,4432410,6212,4646800
1079,5140,4433410,6212,4647800
1079,5140,4433410,6212,4648120
1079,5140,4434410,6212,4649120
1079,5140,4434870,6212,4649580
1079,5140,4434870,6212,4649580
1079,5140,4434870,6212,4649580
1079,5140,4435870,6212,4650580
1079,5140,4436870,6212,4651580
1079,5140,4436870,6212,4652050
1080,5148,4437870,6212,4653050
1080,5148,4437870,6212,4653860
1080,5148,4437870,6212,4653860
1080,5148,4437870,6212,4654860
1080,5148,4437870,6212,4655860
1080,5148,4438870,6212,4656860
1080,5148,4439520,6212,4657510
1080,5148,4440520,6212,4658510
1080,5148,4440520,6212,4658510
1081,5156,4441520,6212,4659510
1081,5156,4442520,6212,4660510
1081,5156,4443520,6212,4661510
1081,5156,4444520,6212,4662510
1081,5156,4445520,6212,4663510
1081,5156,4445520,6212,4663510
1081,5156,4445520,6212,4664510
1082,5164,4446520,6212,4665510
1082,5164,4446520,6212,4666160
1082,5164,4446520,6212,4666160
1082,5164,4446520,6212,4666810
1082,5164,4447330,6212,4667620
1082,5164,4448140,6212,4668430
1082,5164,4449140,6212,4669430
1082,5164,4449140,6212,4669430
1082,5164,4449460,6212,4669750
1082,5164,4450460,6212,4670750
1082,5164,4451460,6212,4671750
1082,5164,4451460,6212,4671750
1083,5172,4452110,6212,4672400
1083,5172,4453110,6212,4673400
1083,5172,4453110,6212,4673400
1083,5172,4453110,6212,4673400
1083,5172,4454110,6212,4674400
1083,5172,4454760,6212,4675050
1083,5172,4454760,6212,4676050
1083,5172,4455760,6212,4677050
1083,5172,4456760,6212,4678050
1083,5172,4457230,6212,4678520
1083,5172,4457600,6212,4678890
1083,5172,4457600,6212,4679890
1083,5172,4457600,6212,4680890
1083,5172,4458070,6212,4681360
1083,5172,4458070,6212,4681360
1084,5180,4458540,6212,4681830
1084,5180,4459540,6212,4682830
1084,5180,4460540,6212,4683830
1084,5180,4461190,6212,4684480
1084,5180,4461190,6212,4685290
1084,5180,4461190,6212,4685290
1084,5180,4461190,6212,4685290
1084,5180,4462190,6212,4686290
1084,5180,4463190,6212,4687290
1084,5180,4464190,6212,4688290
1084,5180,4464190,6212,4688290
1084,5180,4464190,6212,4696290
1085,5188,4465190,6212,4697290
1085,5188,4466190,6212,4698290
1085,5188,4466190,6212,4698290
1085,5188,4466190,6212,4698290
1085,5188,4466190,6212,4698290
1085,5188,4466190,6212,4699290
1085,5188,4467190,6212,4700290
1086,5196,4467190,6212,4700290
1086,5196,4467190,6212,4700760
1086,5196,4467190,6212,4701080
1086,5196,4468190,6212,4702080
1086,5196,4468190,6212,4703080
1086,5196,4469000,6212,4703890
1086,5196,4469000,6212,4704360
1087,5204,4477000,6212,4712360
1087,5204,4477000,6212,4713360
1087,5204,4477000,6212,4713360
1088,5212,4478000,6212,4714360
1088,5212,4478000,6212,4714830
1088,5212,4479000,6212,4715830
1088,5212,4479810,6212,4716640
1088,5212,4480810,6212,4717640
1088,5212,4481810,6212,4718640
1088,5212,4482810,6212,4719640
1088,5212,4483810,6212,4720640
1088,5212,4483810,6212,4720640
1088,5212,4484810,6212,4721640
1089,5220,4485810,6212,4722640
1089,5220,4486810,6212,4723640
1089,5220,4487810,6212,4724640
1089,5220,4487810,6212,4724640
1089,5220,4488620,6212,4725450
1089,5220,4489430,6212,4726260
1089,5220,4490430,6212,4727260
1089,5220,4490430,6212,4728260
1090,5228,4490900,6212,4728730
1090,5228,4491900,6212,4729730
1090,5228,4491900,6212,4730200
1090,5228,4492900,6212,4731200
1090,5228,4493130,6212,4731430
1090,5228,4494130,6212,4732430
1090,5228,4494130,6212,4733080
1090,5228,4494130,6212,4734080
1090,5228,4494940,6212,4734890
1090,5228,4495940,6212,4735890
1090,5228,4496410,6212,4736360
1090,5228,4497410,6212,4737360
1090,5228,4498410,6212,4738360
1090,5228,4498410,6212,4738680
1090,5228,4499410,6212,4739680
1090,5228,4499880,6212,4740150
1090,5228,4500350,6212,4740620
1090,5228,4501350,6212,4741620
1090,5228,4502350,6212,4742620
1090,5228,4503350,6212,4743620
1091,5236,4504350,6212,4744620
1091,5236,4505350,6212,4745620
1091,5236,4505350,6212,4745620
1092,5244,4506350,6212,4746620
1092,5244,4507350,6212,4747620
1092,5244,4507350,6212,4747620
1092,5244,4508350,6212,4748620
1092,5244,4508820,6212,4749090
1092,5244,4509820,6212,4750090
1092,5244,4510820,6212,4751090
1092,5244,4511630,6212,4751900
1092,5244,4512100,6212,4752370
1092,5244,4513100,6212,4753370
1092,5244,4513100,6212,4753370
1092,5244,4513100,6212,4753690
1092,5244,4513420,6212,4754010
1093,5252,4514420,6212,4755010
1093,5252,4515230,6212,4755820
1093,5252,4516230,6212,4756820
1093,5252,4516460,6212,4757050
1093,5252,4517460,6212,4758050
1093,5252,4517930,6212,4758520
1093,5252,4517930,6212,4759520
1093,5252,4517930,6212,4760520
1093,5252,4518090,6212,4760680
1093,5252,4518090,6212,4761680
1093,5252,4518090,6212,4762680
1093,5252,4519090,6212,4763680
1093,5252,4520090,6212,4764680
1093,5252,4521090,6212,4765680
1094,5260,4522090,6212,4766680
1094,5260,4522900,6212,4767490
1094,5260,4522900,6212,4767810
1094,5260,4523370,6212,4768280
1094,5260,4524370,6212,4769280
1094,5260,4525370,6212,4770280
1094,5260,4526370,6212,4771280
1094,5260,4527370,6212,4772280
1094,5260,4527370,6212,4772280
1094,5260,4527600,6212,4772510
1094,5260,4528600,6212,4773510
1095,5268,4529600,6212,4774510
1095,5268,4530600,6212,4775510
1095,5268,4531600,6212,4776510
1095,5268,4531920,6212,4776830
