ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
826075.08,38.34,9.11,393909.66,18.28
825806.91,38.34,9.11,393913.5,18.29
825836.05,38.36,9.13,393884.39,18.29
825537.92,38.36,9.13,393932.53,18.31
825322.43,38.37,9.14,393869.23,18.31
825469.1,38.38,9.15,393837.94,18.31
825252.06,38.39,9.16,393832.43,18.32
825144.49,38.4,9.16,393818.41,18.33
825253.6,38.42,9.18,393814.39,18.33
825253.6,38.42,9.18,393814.39,18.33
825038.1,38.43,9.18,393751.33,18.34
825038.1,38.43,9.18,393751.33,18.34
824739.2,38.43,9.19,394104.71,18.36
824580.97,38.43,9.18,393946.75,18.36
824282.84,38.43,9.19,393963.47,18.37
824282.84,38.43,9.19,393963.47,18.37
824282.84,38.43,9.19,393908.97,18.36
824171.4,38.44,9.2,394346.59,18.39
823786.59,38.43,9.19,394259.07,18.39
823569.55,38.44,9.19,394508.74,18.41
823352.51,38.45,9.19,394503.0,18.42
823084.33,38.45,9.2,394500.88,18.43
822786.21,38.45,9.2,394476.19,18.44
822488.94,38.45,9.2,394142.84,18.42
822190.81,38.45,9.2,394232.02,18.44
822163.28,38.46,9.21,394328.15,18.45
821865.15,38.47,9.21,394284.81,18.45
821596.07,38.47,9.22,395556.69,18.52
821327.9,38.48,9.23,395558.6,18.53
821474.58,38.49,9.24,395532.23,18.53
821176.45,38.5,9.25,395604.51,18.55
821176.45,38.5,9.25,395604.51,18.55
821176.45,38.5,9.25,395604.51,18.55
821176.45,38.5,9.25,395604.51,18.55
820791.65,38.49,9.24,395564.73,18.55
820946.71,38.5,9.25,395521.36,18.55
820946.71,38.5,9.25,395521.36,18.55
820678.54,38.51,9.26,395506.55,18.56
820380.41,38.51,9.26,395533.99,18.57
820380.41,38.51,9.26,395491.76,18.57
820501.2,38.53,9.28,395489.21,18.57
820532.67,38.54,9.29,396404.76,18.62
820422.77,38.55,9.3,397045.07,18.66
820205.73,38.56,9.3,397063.59,18.67
819832.53,38.55,9.29,396471.91,18.64
819536.73,38.56,9.3,396388.96,18.65
819374.69,38.57,9.31,396172.85,18.65
819216.6,38.56,9.3,396015.53,18.64
819216.6,38.56,9.3,396063.27,18.64
819132.65,38.57,9.32,395635.15,18.63
818917.16,38.58,9.32,395572.09,18.64
819098.18,38.6,9.34,395520.73,18.64
819098.18,38.6,9.34,395520.73,18.64
818881.14,38.6,9.34,395514.99,18.65
818612.96,38.61,9.35,395500.18,18.65
818503.07,38.62,9.36,395486.18,18.66
818204.94,38.62,9.36,395506.77,18.67
817910.34,38.62,9.35,395222.31,18.66
817612.21,38.62,9.36,395203.96,18.67
817316.41,38.62,9.36,395201.78,18.68
817344.77,38.64,9.37,395571.44,18.7
817046.65,38.64,9.38,395564.28,18.71
816831.15,38.65,9.38,395500.77,18.71
816614.11,38.66,9.39,395495.48,18.72
816316.84,38.65,9.38,395161.32,18.71
816534.79,38.67,9.4,395072.51,18.71
816507.26,38.68,9.41,395168.64,18.72
816478.18,38.7,9.42,395326.6,18.74
816358.6,38.7,9.43,394545.08,18.71
816239.02,38.71,9.44,393735.26,18.67
816239.02,38.71,9.44,393735.26,18.67
816178.75,38.72,9.44,395439.4,18.76
815963.26,38.72,9.44,395444.66,18.77
816178.15,38.74,9.46,395723.02,18.78
816178.94,38.74,9.46,395724.25,18.78
815879.26,38.75,9.46,395889.4,18.8
815611.09,38.75,9.47,395885.45,18.81
815640.23,38.77,9.48,395861.19,18.81
815416.04,38.76,9.48,395687.21,18.81
815387.74,38.77,9.49,395674.24,18.82
815089.61,38.78,9.49,395731.44,18.83
815089.61,38.78,9.49,395693.16,18.83
814791.48,38.78,9.49,396494.72,18.87
814683.91,38.79,9.5,396092.92,18.86
814468.42,38.8,9.51,396029.86,18.87
814200.24,38.81,9.51,396027.74,18.88
814200.24,38.81,9.51,396004.14,18.87
814200.24,38.81,9.51,396004.14,18.87
813902.11,38.81,9.52,396293.27,18.9
813603.99,38.82,9.52,396353.91,18.91
813344.59,38.82,9.53,396318.73,18.92
813047.32,38.81,9.52,396036.63,18.91
813018.25,38.83,9.53,396214.51,18.92
813325.59,38.85,9.55,396154.6,18.92
813098.74,38.86,9.56,396179.13,18.93
812883.24,38.86,9.56,396184.39,18.94
812854.16,38.88,9.57,396271.77,18.95
812539.07,38.87,9.57,396537.39,18.97
812240.81,38.88,9.57,396929.73,19.0
811870.99,38.88,9.57,396571.93,18.99
811849.57,38.88,9.58,397876.27,19.06
811632.53,38.89,9.58,397784.46,19.06
811848.97,38.91,9.6,397774.56,19.06
811580.8,38.91,9.6,397770.62,19.07
811365.31,38.92,9.61,397707.1,19.08
811067.18,38.93,9.61,397681.5,19.09
811067.18,38.93,9.61,397680.96,19.09
810769.05,38.93,9.62,397723.14,19.1
810470.92,38.94,9.62,397691.62,19.11
810098.98,38.93,9.61,398154.15,19.13
809803.18,38.93,9.62,398520.81,19.16
809849.36,38.95,9.63,398449.94,19.16
809730.56,38.95,9.64,398202.55,19.16
809730.56,38.95,9.64,398202.55,19.16
809730.56,38.95,9.64,398202.55,19.16
809730.56,38.95,9.64,398202.55,19.16
809462.39,38.96,9.64,398198.61,19.17
809352.49,38.97,9.65,398176.57,19.17
809323.42,38.98,9.67,398325.58,19.19
809011.16,38.98,9.66,398014.06,19.17
808702.58,38.98,9.66,398444.6,19.2
808726.3,38.98,9.66,398471.35,19.21
808949.35,39.0,9.68,398897.27,19.23
808949.35,39.0,9.68,398897.27,19.23
808614.94,39.0,9.68,398149.54,19.2
808244.85,38.99,9.67,397788.33,19.19
807765.83,38.99,9.66,397375.66,19.18
807467.7,38.99,9.67,397406.56,19.19
807357.81,39.0,9.68,397388.6,19.2
807062.0,39.0,9.68,397372.16,19.2
806763.1,39.01,9.69,397364.06,19.21
806763.1,39.01,9.69,397821.53,19.24
806547.6,39.02,9.69,397814.17,19.24
806285.5,39.02,9.7,397681.0,19.25
806285.5,39.02,9.7,397624.86,19.24
805950.58,39.03,9.7,397663.7,19.26
805733.54,39.03,9.7,397658.41,19.26
805465.37,39.04,9.71,397654.98,19.27
805465.37,39.04,9.71,397653.3,19.27
805465.37,39.04,9.71,397632.49,19.27
805167.24,39.05,9.72,397834.55,19.29
804178.86,39.02,9.69,396836.97,19.25
804236.96,39.02,9.69,398829.18,19.35
803968.79,39.02,9.7,398833.01,19.36
803997.93,39.04,9.71,398803.9,19.36
803699.8,39.04,9.71,398872.79,19.38
803699.8,39.04,9.71,398872.79,19.38
803401.68,39.05,9.72,398816.19,19.38
803186.18,39.06,9.72,398752.68,19.39
803216.14,39.06,9.72,398765.84,19.39
802920.33,39.06,9.73,398743.05,19.4
802621.43,39.07,9.73,399216.17,19.43
802359.33,39.07,9.74,399038.26,19.43
802330.25,39.09,9.75,399216.43,19.45
802330.25,39.09,9.75,399181.99,19.45
802032.12,39.09,9.76,399182.55,19.46
801922.22,39.1,9.77,399173.89,19.46
801591.04,39.1,9.77,399192.01,19.47
801341.33,39.11,9.78,399464.32,19.5
801073.16,39.12,9.78,399456.28,19.51
801073.16,39.12,9.78,399456.28,19.51
800771.37,39.11,9.77,399156.17,19.49
800771.37,39.11,9.77,399156.17,19.49
800651.79,39.12,9.78,401446.22,19.61
800353.67,39.12,9.79,401424.7,19.62
800353.67,39.12,9.79,401424.7,19.62
800055.54,39.13,9.79,401426.37,19.63
799757.41,39.13,9.8,401555.17,19.65
799461.61,39.14,9.8,402228.39,19.69
799193.43,39.14,9.81,402232.22,19.7
799456.09,39.16,9.83,402044.88,19.69
797101.02,39.2,9.86,401992.33,19.77
797277.65,39.22,9.88,401995.95,19.77
797210.43,39.22,9.88,402607.42,19.81
796912.3,39.22,9.89,402574.33,19.81
794557.23,39.26,9.93,402521.78,19.89
794289.06,39.27,9.93,402523.69,19.9
794289.06,39.27,9.93,402523.69,19.9
794020.88,39.27,9.94,402527.52,19.91
793722.76,39.28,9.94,402504.45,19.92
793486.0,39.27,9.94,402475.91,19.92
793187.87,39.28,9.94,402633.55,19.94
793187.87,39.28,9.94,402611.54,19.94
792889.75,39.28,9.95,402661.69,19.95
793036.42,39.3,9.96,402628.65,19.95
793036.42,39.3,9.96,402628.65,19.95
792651.62,39.29,9.95,402603.63,19.96
792541.72,39.3,9.97,402771.45,19.97
792246.69,39.3,9.97,402801.68,19.98
792246.69,39.3,9.97,402801.68,19.98
791992.11,39.3,9.97,400894.7,19.89
791882.22,39.31,9.98,400883.21,19.9
791584.09,39.32,9.98,400887.02,19.91
791288.29,39.32,9.99,401044.99,19.93
791288.29,39.32,9.99,401044.99,19.93
791177.62,39.33,10.0,400881.61,19.93
790881.81,39.34,10.0,400866.91,19.94
790910.18,39.35,10.02,400811.97,19.94
790939.32,39.36,10.03,400935.49,19.95
790650.1,39.37,10.04,401766.1,20.01
790341.52,39.37,10.04,401532.11,20.0
790041.84,39.38,10.05,402088.83,20.04
789743.71,39.38,10.05,402063.84,20.05
789890.39,39.4,10.07,402132.82,20.06
789592.26,39.4,10.07,402086.5,20.07
789296.45,39.41,10.08,402048.4,20.07
789185.79,39.42,10.09,402077.38,20.08
789185.79,39.42,10.09,402077.38,20.08
788888.52,39.41,10.08,401849.01,20.08
788888.52,39.41,10.08,401849.01,20.08
788977.1,39.43,10.09,401850.16,20.08
788779.55,39.42,10.09,401657.5,20.07
788425.3,39.42,10.09,401322.01,20.07
788425.3,39.42,10.09,401322.01,20.07
788425.3,39.42,10.09,401322.01,20.07
788127.18,39.43,10.1,401868.26,20.1
788127.18,39.43,10.1,401868.26,20.1
787827.5,39.43,10.1,401845.3,20.11
787827.5,39.43,10.1,401845.3,20.11
787559.33,39.44,10.11,401841.36,20.12
787559.33,39.44,10.11,401841.36,20.12
787449.43,39.45,10.12,401819.33,20.13
787151.3,39.46,10.12,401871.07,20.14
786853.18,39.46,10.13,401835.35,20.15
786606.51,39.45,10.12,401654.41,20.15
786606.51,39.45,10.12,401654.41,20.15
786486.94,39.46,10.13,402665.94,20.2
786191.13,39.47,10.14,402638.14,20.21
786221.09,39.47,10.14,402651.3,20.21
785922.96,39.48,10.14,402618.32,20.22
785922.96,39.48,10.14,402618.32,20.22
785813.07,39.49,10.15,402609.32,20.23
785959.74,39.5,10.17,402929.77,20.25
785691.57,39.51,10.18,402921.73,20.26
785691.57,39.51,10.18,402921.73,20.26
785691.57,39.51,10.18,402921.73,20.26
785580.9,39.52,10.19,403305.88,20.29
785423.93,39.52,10.18,403150.29,20.28
785423.93,39.52,10.18,403150.29,20.28
785461.98,39.53,10.2,403205.0,20.29
785254.45,39.52,10.19,403449.22,20.31
785045.19,39.52,10.19,403179.67,20.3
784736.61,39.52,10.19,402925.37,20.29
784582.86,39.52,10.19,402602.79,20.28
784472.96,39.53,10.2,402582.0,20.29
784174.84,39.54,10.2,402583.31,20.3
783876.71,39.54,10.21,402607.47,20.31
784025.71,39.56,10.23,402589.86,20.31
783730.68,39.56,10.23,404175.41,20.4
783345.87,39.55,10.22,405240.71,20.46
783077.7,39.56,10.23,405238.59,20.47
783083.0,39.56,10.23,405302.91,20.48
782784.87,39.56,10.23,405278.22,20.48
780429.81,39.61,10.27,405225.67,20.56
780161.63,39.61,10.28,405225.36,20.58
780161.63,39.61,10.28,405225.36,20.58
780316.7,39.63,10.3,405198.19,20.58
779933.5,39.62,10.29,405234.61,20.59
779933.5,39.62,10.29,405234.61,20.59
779758.09,39.62,10.28,403875.71,20.52
779459.96,39.62,10.29,404035.45,20.54
779459.96,39.62,10.29,404035.45,20.54
779350.07,39.63,10.3,403897.32,20.54
779350.07,39.63,10.3,403897.32,20.54
779054.26,39.64,10.3,403864.38,20.55
778943.59,39.65,10.32,403860.72,20.56
778645.47,39.65,10.32,403840.57,20.57
778347.34,39.66,10.33,403814.47,20.57
778049.21,39.66,10.33,404285.87,20.61
778058.12,39.66,10.33,404180.21,20.6
778058.12,39.66,10.33,404180.21,20.6
778293.27,39.68,10.35,404496.1,20.62
777958.8,39.67,10.34,404392.44,20.62
777663.0,39.68,10.35,404737.4,20.65
777364.09,39.68,10.35,404657.06,20.66
777137.88,39.69,10.36,404545.76,20.66
776869.71,39.7,10.37,404543.64,20.67
777085.14,39.72,10.39,405056.08,20.7
776975.24,39.73,10.4,405034.49,20.71
776677.11,39.73,10.4,405082.31,20.72
776677.11,39.73,10.4,405082.31,20.72
776677.11,39.73,10.4,405082.31,20.72
776567.22,39.74,10.41,405053.39,20.73
776567.22,39.74,10.41,405053.39,20.73
776567.22,39.74,10.41,405029.79,20.73
776567.22,39.74,10.41,405029.79,20.73
776567.22,39.74,10.41,405029.79,20.73
776271.42,39.75,10.42,405021.28,20.74
775972.51,39.75,10.42,405120.67,20.75
775862.62,39.76,10.43,405668.94,20.79
775862.62,39.76,10.43,405668.94,20.79
775862.62,39.76,10.43,405668.94,20.79
775862.62,39.76,10.43,405668.94,20.79
775562.94,39.77,10.44,405555.92,20.8
775316.45,39.76,10.43,405277.27,20.79
775048.27,39.77,10.44,405279.18,20.8
775048.27,39.77,10.44,405279.18,20.8
774750.14,39.77,10.44,405247.19,20.8
774995.75,39.79,10.46,405279.02,20.81
774697.63,39.8,10.47,405276.36,20.82
774401.82,39.8,10.47,405241.66,20.83
774401.82,39.8,10.47,405241.66,20.83
774401.82,39.8,10.47,405241.66,20.83
773948.09,39.79,10.46,405701.1,20.86
773667.0,39.8,10.47,405653.78,20.87
773852.02,39.82,10.49,405681.33,20.87
773852.02,39.82,10.49,405681.33,20.87
773553.9,39.82,10.49,405653.64,20.88
773444.0,39.83,10.5,405639.86,20.89
773145.87,39.84,10.51,405619.43,20.9
772850.07,39.84,10.51,405857.98,20.92
772613.61,39.84,10.51,405741.81,20.92
772613.61,39.84,10.51,405741.81,20.92
772306.57,39.84,10.51,405370.45,20.91
772186.99,39.85,10.52,405337.69,20.92
772035.36,39.86,10.53,407365.0,21.03
772179.97,39.87,10.54,407854.68,21.06
772208.34,39.89,10.56,407831.76,21.07
771992.2,39.9,10.57,408797.58,21.13
771609.0,39.89,10.56,408410.2,21.11
771254.33,39.89,10.56,408085.05,21.11
771254.33,39.89,10.56,408063.04,21.1
771254.33,39.89,10.56,408063.04,21.1
770986.16,39.9,10.57,408058.79,21.12
770986.16,39.9,10.57,408039.45,21.11
770688.03,39.9,10.57,408135.24,21.13
770389.9,39.91,10.58,408029.21,21.14
770438.32,39.91,10.58,410911.36,21.29
770452.78,39.91,10.58,410899.43,21.28
770170.15,39.92,10.59,410885.04,21.29
769872.02,39.92,10.59,411014.89,21.31
769762.13,39.93,10.6,410946.57,21.32
769762.13,39.93,10.6,410946.57,21.32
769464.0,39.94,10.61,410979.08,21.33
769613.0,39.95,10.63,411038.17,21.34
769502.33,39.97,10.64,411864.96,21.39
768506.2,39.93,10.61,410867.51,21.35
768279.99,39.94,10.62,410901.61,21.36
768279.99,39.94,10.62,410901.61,21.36
768122.74,39.94,10.61,410743.48,21.36
767838.71,39.94,10.62,410612.52,21.36
767570.54,39.95,10.62,410608.58,21.37
767272.41,39.96,10.63,410583.01,21.38
767272.41,39.96,10.63,410701.67,21.39
766974.28,39.96,10.63,410823.34,21.41
766773.76,39.96,10.63,410630.99,21.4
766616.71,39.95,10.63,412665.75,21.51
766497.13,39.97,10.64,412597.98,21.51
766243.55,39.97,10.64,413717.79,21.58
766243.55,39.97,10.64,413717.79,21.58
765955.36,39.98,10.65,413043.82,21.56
765959.23,39.98,10.65,413058.11,21.56
765959.23,39.98,10.65,413058.11,21.56
765962.77,39.98,10.65,413061.71,21.56
765962.77,39.98,10.65,413061.71,21.56
765962.77,39.98,10.65,413083.99,21.56
765663.86,39.98,10.66,413026.52,21.57
765678.33,39.99,10.66,413014.56,21.57
765678.33,39.99,10.66,413014.56,21.57
765395.69,39.99,10.66,413001.28,21.58
765017.56,39.99,10.66,412834.96,21.58
765164.23,40.01,10.68,412911.18,21.59
765164.23,40.01,10.68,412911.18,21.59
764866.11,40.02,10.69,412855.29,21.6
764866.11,40.02,10.69,412829.27,21.6
764571.08,40.02,10.69,414497.97,21.7
764571.08,40.02,10.69,414482.81,21.7
764302.9,40.03,10.7,414479.38,21.71
764004.78,40.03,10.71,414453.56,21.72
763706.65,40.04,10.71,414556.86,21.73
763735.79,40.05,10.73,414510.53,21.74
763628.22,40.07,10.74,414466.8,21.75
763628.22,40.07,10.74,414466.8,21.75
763635.28,40.07,10.74,414493.1,21.75
763541.25,40.07,10.74,415293.06,21.79
763430.58,40.08,10.75,415268.85,21.8
763430.58,40.08,10.75,415268.85,21.8
763430.58,40.08,10.75,415947.03,21.84
763430.58,40.08,10.75,415947.03,21.84
763132.45,40.09,10.76,415330.45,21.82
763021.01,40.1,10.77,416142.1,21.87
762752.84,40.11,10.78,416144.01,21.88
762454.71,40.11,10.78,416115.29,21.89
762454.71,40.11,10.78,416115.29,21.89
762156.58,40.12,10.79,416147.86,21.9
762046.69,40.13,10.8,416126.76,21.91
759691.62,40.17,10.85,416074.21,22.0
759423.45,40.18,10.85,416076.12,22.01
759155.27,40.19,10.86,416072.18,22.03
758857.15,40.19,10.87,416046.74,22.04
758747.25,40.2,10.88,416021.97,22.04
758451.45,40.21,10.88,415999.56,22.05
758152.54,40.21,10.89,416176.0,22.08
758152.54,40.21,10.89,416176.0,22.08
758152.54,40.21,10.89,416176.0,22.08
758152.54,40.21,10.89,416791.6,22.11
758273.33,40.23,10.91,416609.04,22.1
758273.33,40.23,10.91,416609.04,22.1
757973.66,40.24,10.91,417195.31,22.15
757865.03,40.23,10.91,417086.95,22.14
757566.9,40.24,10.91,417150.17,22.16
757268.77,40.25,10.92,417099.91,22.17
756972.97,40.25,10.93,417077.86,22.18
756972.97,40.25,10.93,417394.37,22.19
756862.3,40.26,10.94,417210.09,22.19
756862.3,40.26,10.94,417210.09,22.19
756564.17,40.27,10.94,417122.08,22.2
756591.77,40.28,10.96,417767.06,22.24
756323.59,40.29,10.97,417759.03,22.26
756323.59,40.29,10.97,417759.03,22.26
756025.46,40.3,10.97,417737.51,22.27
756025.46,40.3,10.97,417737.51,22.27
755727.34,40.3,10.98,417797.95,22.28
755429.21,40.31,10.98,418249.14,22.32
755429.21,40.31,10.98,418249.14,22.32
755161.04,40.32,10.99,418241.1,22.33
754862.91,40.32,11.0,418383.61,22.35
754895.92,40.34,11.01,418120.97,22.34
754895.92,40.34,11.01,418073.06,22.34
754895.92,40.34,11.01,418073.06,22.34
755019.03,40.36,11.03,417601.47,22.32
755019.03,40.36,11.03,417601.47,22.32
754737.95,40.36,11.04,418539.46,22.38
754737.95,40.36,11.04,418539.46,22.38
754627.28,40.37,11.05,418975.02,22.42
754329.15,40.38,11.05,418927.59,22.42
754329.15,40.38,11.05,418927.59,22.42
754329.15,40.38,11.05,418927.59,22.42
754031.03,40.38,11.06,418837.61,22.43
754206.75,40.4,11.08,420599.67,22.53
754265.85,40.42,11.1,420577.11,22.54
754155.95,40.43,11.11,420621.33,22.55
753857.83,40.44,11.11,420593.33,22.56
754004.5,40.46,11.13,420599.77,22.57
754004.5,40.46,11.13,420599.77,22.57
754004.5,40.46,11.13,420599.77,22.57
753708.7,40.46,11.14,420606.34,22.58
753708.7,40.46,11.14,420565.51,22.58
753427.61,40.47,11.14,421821.42,22.66
753308.81,40.48,11.16,421593.24,22.66
753188.46,40.49,11.17,421568.21,22.66
752912.13,40.48,11.16,421622.71,22.67
752912.13,40.48,11.16,421622.71,22.67
752832.19,40.5,11.17,421630.95,22.68
752534.06,40.5,11.18,421599.0,22.69
752534.06,40.5,11.18,421747.39,22.7
752235.93,40.51,11.18,421649.67,22.71
751937.81,40.51,11.19,421618.12,22.72
751669.63,40.52,11.2,421616.0,22.73
751279.19,40.51,11.19,421210.41,22.71
750983.38,40.52,11.19,422280.69,22.78
750983.38,40.52,11.19,422280.69,22.78
751121.21,40.54,11.21,421320.96,22.74
751150.36,40.55,11.23,421294.87,22.74
750853.09,40.54,11.22,420986.72,22.73
750554.96,40.55,11.22,421174.64,22.75
750554.96,40.55,11.22,421116.29,22.75
750554.96,40.55,11.22,421099.1,22.75
750256.83,40.55,11.23,420938.07,22.75
749961.03,40.56,11.24,420902.64,22.76
749662.13,40.57,11.24,421415.04,22.8
749402.47,40.57,11.25,421365.84,22.81
749416.93,40.57,11.25,421358.85,22.81
749579.1,40.59,11.27,421345.71,22.82
749283.01,40.58,11.26,421117.21,22.81
749283.01,40.58,11.26,421117.21,22.81
748966.82,40.59,11.27,420987.43,22.82
748668.69,40.6,11.27,421060.54,22.83
748283.89,40.59,11.26,421017.18,22.83
745928.82,40.63,11.31,420964.63,22.93
745928.82,40.63,11.31,420964.63,22.93
745660.65,40.64,11.32,420966.54,22.94
745362.52,40.65,11.32,420941.1,22.96
745073.32,40.64,11.32,420727.3,22.95
744775.19,40.64,11.32,420686.68,22.96
744665.3,40.66,11.33,421296.85,23.0
744665.3,40.66,11.33,421296.85,23.0
744665.3,40.66,11.33,421912.45,23.04
744665.3,40.66,11.33,421912.45,23.04
744665.3,40.66,11.33,421912.45,23.04
744397.13,40.66,11.34,421904.11,23.05
744397.13,40.66,11.34,421887.48,23.05
744099.0,40.67,11.35,422018.67,23.07
743800.87,40.68,11.35,421878.62,23.07
743947.55,40.69,11.37,421880.74,23.08
743947.55,40.69,11.37,421880.74,23.08
743947.55,40.69,11.37,421880.74,23.08
743854.69,40.71,11.38,421462.14,23.06
743855.09,40.71,11.38,421463.32,23.06
743855.09,40.71,11.38,421463.32,23.06
743556.96,40.71,11.39,421180.13,23.06
743172.16,40.7,11.38,422052.58,23.12
743172.16,40.7,11.38,422052.58,23.12
742876.35,40.71,11.39,421948.57,23.12
742595.27,40.72,11.39,421550.81,23.11
742595.27,40.72,11.39,421550.81,23.11
742476.46,40.73,11.4,422043.02,23.15
742476.46,40.73,11.4,422062.62,23.15
742181.44,40.73,11.41,422009.07,23.16
741872.85,40.74,11.42,421790.26,23.16
741603.77,40.75,11.42,421692.52,23.17
741335.6,40.75,11.43,421673.91,23.18
741037.47,40.76,11.44,421663.81,23.19
741184.15,40.78,11.46,421767.4,23.2
741074.25,40.79,11.47,421690.96,23.21
741077.79,40.79,11.47,421727.6,23.21
741077.79,40.79,11.47,421727.6,23.21
741077.79,40.79,11.47,421727.6,23.21
741077.79,40.79,11.47,421727.6,23.21
740781.98,40.8,11.48,421693.83,23.22
740671.31,40.81,11.49,421695.9,23.23
740373.19,40.82,11.49,422392.65,23.29
740073.51,40.82,11.5,422357.57,23.3
739805.34,40.83,11.51,422355.45,23.31
739507.21,40.84,11.51,422330.76,23.32
739507.21,40.84,11.51,422330.76,23.32
739397.31,40.85,11.53,422324.91,23.33
739397.31,40.85,11.53,422324.91,23.33
739397.31,40.85,11.53,422324.91,23.33
739401.19,40.85,11.53,423159.15,23.38
739447.65,40.85,11.53,423359.98,23.39
739447.65,40.85,11.53,423359.98,23.39
739447.65,40.85,11.53,423337.6,23.39
739179.48,40.86,11.54,423341.43,23.4
739031.52,40.85,11.53,422721.07,23.37
738733.4,40.86,11.54,422690.44,23.38
738816.95,40.88,11.56,422749.51,23.39
738845.31,40.9,11.57,423520.61,23.44
738547.19,40.9,11.58,423504.32,23.45
738704.58,40.92,11.6,424317.96,23.51
738593.91,40.93,11.61,423832.41,23.49
738331.81,40.94,11.62,423747.45,23.5
738047.89,40.95,11.63,424547.99,23.55
737779.72,40.96,11.63,424602.63,23.57
737481.59,40.96,11.64,424518.77,23.58
737481.59,40.96,11.64,424518.77,23.58
737371.7,40.97,11.65,424533.63,23.59
737371.7,40.97,11.65,424533.63,23.59
737073.57,40.98,11.66,424528.07,23.6
737073.57,40.98,11.66,424524.1,23.6
737073.57,40.98,11.66,424549.27,23.6
736805.4,40.99,11.67,424545.33,23.62
736805.4,40.99,11.67,424523.55,23.62
736695.5,41.0,11.68,424975.09,23.65
736397.38,41.01,11.69,424704.8,23.65
736102.35,41.01,11.69,426187.27,23.75
736102.35,41.01,11.69,426187.27,23.75
735806.54,41.02,11.7,427027.27,23.81
735538.37,41.03,11.71,427031.11,23.82
735240.24,41.03,11.71,427009.33,23.83
735240.24,41.03,11.71,427009.33,23.83
734942.11,41.04,11.72,427041.12,23.85
734643.99,41.05,11.73,427004.25,23.86
734536.42,41.06,11.74,427132.33,23.88
734536.42,41.06,11.74,427132.33,23.88
734443.56,41.07,11.75,427208.17,23.89
734287.69,41.07,11.75,427049.45,23.88
733988.78,41.07,11.75,427005.08,23.89
734144.37,41.09,11.77,427547.43,23.93
733835.78,41.1,11.78,427470.03,23.94
733528.74,41.1,11.78,426867.99,23.92
733220.16,41.11,11.79,427228.85,23.95
732951.99,41.12,11.8,427230.76,23.97
732568.95,41.11,11.79,426902.57,23.96
732153.15,41.1,11.78,426448.92,23.94
731855.03,41.1,11.78,426425.85,23.95
731556.9,41.11,11.79,426478.67,23.96
731258.77,41.11,11.79,426464.1,23.98
731258.77,41.11,11.79,426464.1,23.98
730962.97,41.12,11.8,426408.01,23.99
731117.26,41.14,11.82,426716.51,24.01
731124.32,41.14,11.82,426778.72,24.02
731124.32,41.14,11.82,426778.72,24.02
730826.2,41.15,11.83,426680.47,24.02
730526.52,41.15,11.83,426903.63,24.05
730526.52,41.15,11.83,426903.63,24.05
730258.35,41.16,11.84,426907.46,24.06
730258.35,41.16,11.84,426907.46,24.06
730258.35,41.16,11.84,426908.09,24.06
730258.35,41.16,11.84,426908.09,24.06
730258.35,41.16,11.84,426908.09,24.06
729960.22,41.17,11.85,427382.61,24.1
729989.36,41.18,11.87,427353.99,24.11
729729.97,41.19,11.87,427114.13,24.11
729730.36,41.19,11.87,427115.87,24.11
729462.19,41.2,11.88,427117.78,24.12
729164.06,41.21,11.89,427089.07,24.14
728865.93,41.21,11.9,427141.84,24.15
728567.8,41.22,11.9,427101.78,24.16
728272.0,41.23,11.91,427076.88,24.18
728272.0,41.23,11.91,427929.98,24.23
728272.0,41.23,11.91,427929.98,24.23
728003.83,41.24,11.92,427927.86,24.24
728003.83,41.24,11.92,427927.86,24.24
728003.83,41.24,11.92,427904.27,24.24
728003.83,41.24,11.92,427904.27,24.24
727893.93,41.25,11.93,428030.35,24.26
727801.08,41.26,11.94,427670.53,24.25
727502.95,41.27,11.95,427573.77,24.25
727506.83,41.27,11.95,427818.62,24.27
727245.19,41.26,11.94,427513.45,24.26
726938.16,41.27,11.95,427091.15,24.25
726629.57,41.27,11.95,427193.73,24.26
726629.96,41.27,11.95,427194.97,24.26
726689.06,41.29,11.97,427195.52,24.27
726390.93,41.3,11.98,427166.76,24.29
726394.46,41.3,11.98,427179.91,24.29
726394.46,41.3,11.98,427242.39,24.29
726096.34,41.3,11.99,427208.58,24.3
726125.48,41.32,12.0,427173.17,24.31
726125.48,41.32,12.0,427173.17,24.31
725829.67,41.33,12.01,427895.42,24.36
725548.59,41.34,12.02,427663.38,24.36
725165.39,41.33,12.01,427286.42,24.35
724887.16,41.32,12.0,428271.91,24.41
