ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
363639.28,25.62,15.4,378627.26,26.67
363433.77,25.61,15.39,378627.26,26.68
363520.17,25.63,15.41,378632.04,26.69
363417.95,25.64,15.42,378631.25,26.71
363315.73,25.65,15.43,378632.18,26.73
363402.14,25.67,15.45,378627.26,26.75
363299.92,25.68,15.46,378675.23,26.77
363386.32,25.7,15.48,379270.66,26.83
363284.1,25.71,15.49,379757.43,26.88
363181.88,25.72,15.5,379693.6,26.89
363594.07,25.76,15.54,380042.7,26.93
363288.14,25.75,15.52,379978.69,26.93
363197.16,25.76,15.54,379620.04,26.92
363360.24,25.78,15.56,379160.42,26.9
363246.78,25.79,15.57,379269.4,26.93
363333.19,25.81,15.59,379269.22,26.95
363335.93,25.81,15.59,379299.51,26.95
363748.12,25.85,15.63,379300.65,26.95
363645.9,25.86,15.64,379299.91,26.97
363645.9,25.86,15.64,379299.91,26.97
363339.97,25.85,15.62,379299.52,26.98
363665.92,25.88,15.66,379524.42,27.01
363446.23,25.87,15.65,379346.76,27.0
363858.43,25.9,15.68,379299.51,27.0
363756.2,25.92,15.69,380368.84,27.1
363842.61,25.94,15.71,380216.57,27.1
363740.39,25.95,15.73,380341.89,27.13
363638.17,25.96,15.74,380341.7,27.15
363724.57,25.98,15.76,380341.7,27.17
363799.74,26.0,15.78,379800.0,27.14
363697.52,26.01,15.79,379800.0,27.16
363595.3,26.02,15.8,379878.1,27.19
363493.08,26.03,15.81,379816.97,27.2
363194.45,26.02,15.8,379784.6,27.21
363092.23,26.03,15.81,379769.52,27.23
363178.63,26.05,15.83,380250.34,27.28
363076.41,26.07,15.84,380116.92,27.29
363410.44,26.1,15.88,380116.73,27.3
363308.22,26.11,15.89,380124.52,27.32
362941.97,26.09,15.87,380120.13,27.33
363028.37,26.11,15.89,380121.75,27.34
362926.15,26.12,15.9,380116.78,27.36
363012.56,26.15,15.92,380242.71,27.39
363447.23,26.18,15.96,379896.71,27.37
363345.01,26.2,15.97,379931.77,27.39
363431.41,26.22,15.99,379929.95,27.41
363115.24,26.2,15.98,380770.09,27.48
363115.24,26.2,15.98,380770.09,27.48
363013.02,26.22,15.99,381248.14,27.53
363099.42,26.24,16.02,381043.74,27.53
363322.71,26.27,16.04,381043.56,27.55
363322.71,26.27,16.04,381043.56,27.55
363409.12,26.29,16.07,381043.56,27.56
363306.9,26.3,16.08,381065.56,27.58
363308.27,26.3,16.08,381067.37,27.58
363634.22,26.33,16.11,381107.04,27.6
363857.5,26.36,16.14,381084.62,27.61
363755.28,26.37,16.15,381085.81,27.63
363387.11,26.35,16.13,382212.49,27.72
363376.28,26.37,16.15,382217.8,27.74
363376.28,26.37,16.15,382217.8,27.74
363189.42,26.38,16.16,381938.04,27.74
363087.19,26.39,16.17,381938.13,27.76
363499.39,26.43,16.2,381937.85,27.77
363319.78,26.42,16.2,381937.86,27.77
363024.97,26.4,16.18,381988.93,27.78
362922.75,26.42,16.19,381989.01,27.8
362820.53,26.43,16.21,381937.85,27.82
362718.31,26.44,16.22,382674.92,27.89
362706.8,26.46,16.24,382694.0,27.92
362549.55,26.45,16.23,382536.96,27.91
362551.15,26.47,16.25,383004.69,27.96
362839.93,26.5,16.28,383143.21,27.98
362926.34,26.52,16.3,383143.03,28.0
363012.75,26.54,16.32,383143.03,28.01
362910.53,26.55,16.33,383143.03,28.04
363322.72,26.59,16.37,383152.05,28.04
363016.79,26.58,16.36,383150.0,28.05
363103.19,26.6,16.38,383143.72,28.07
363429.14,26.63,16.41,383143.03,28.08
363326.92,26.65,16.42,384183.16,28.17
363050.53,26.63,16.41,383920.48,28.16
363364.11,26.67,16.44,384122.29,28.19
363261.89,26.68,16.45,384122.29,28.21
363159.67,26.69,16.47,384126.0,28.23
363057.45,26.7,16.48,384131.42,28.25
362955.23,26.71,16.49,384122.29,28.27
362671.78,26.7,16.48,383850.07,28.26
362569.55,26.71,16.49,384121.05,28.3
362467.33,26.72,16.5,384019.28,28.31
362365.11,26.74,16.51,384019.28,28.33
362166.46,26.73,16.5,384194.17,28.35
362097.95,26.74,16.52,384289.93,28.38
362052.73,26.76,16.53,383479.53,28.34
361950.51,26.77,16.55,383479.53,28.36
361582.34,26.75,16.53,383067.76,28.34
361480.12,26.76,16.54,383067.76,28.36
361806.07,26.8,16.57,383069.07,28.37
361703.84,26.81,16.59,383067.94,28.39
361601.62,26.82,16.6,383067.76,28.41
361688.03,26.84,16.62,383544.67,28.47
361585.81,26.86,16.63,383575.82,28.49
361483.59,26.87,16.65,383575.63,28.51
361381.37,26.88,16.66,383575.63,28.53
361222.74,26.87,16.65,383467.7,28.53
361222.74,26.87,16.65,383485.0,28.53
360854.57,26.85,16.63,383223.76,28.52
361180.52,26.89,16.67,383234.56,28.53
360822.35,26.87,16.65,383227.91,28.54
360720.13,26.88,16.66,383223.76,28.56
360720.13,26.88,16.66,383214.95,28.56
361038.0,26.92,16.69,383338.55,28.58
361124.4,26.94,16.72,383338.36,28.6
361210.81,26.96,16.74,383315.76,28.61
360840.72,26.94,16.72,383219.15,28.61
361252.91,26.98,16.76,383925.06,28.67
361150.69,26.99,16.77,383999.07,28.7
361048.47,27.01,16.78,383999.07,28.72
361134.87,27.03,16.81,383999.07,28.74
360828.94,27.01,16.79,383703.87,28.73
360726.72,27.03,16.81,383715.32,28.75
361138.91,27.06,16.84,383707.23,28.76
361036.69,27.08,16.86,383703.87,28.78
360739.43,27.06,16.84,384187.95,28.82
360825.83,27.09,16.87,384187.76,28.84
360825.83,27.09,16.87,384189.13,28.84
361151.78,27.12,16.9,384189.13,28.85
361049.56,27.13,16.91,384290.21,28.88
360942.31,27.13,16.91,384181.36,28.87
360840.08,27.14,16.92,384144.28,28.89
360737.86,27.15,16.93,384144.28,28.92
360635.64,27.17,16.94,384168.61,28.94
360267.47,27.15,16.93,384145.79,28.95
360165.25,27.16,16.94,384150.04,28.97
360153.74,27.18,16.96,385240.81,29.07
360051.52,27.19,16.97,385240.62,29.1
359949.3,27.21,16.98,385240.62,29.12
360275.25,27.24,17.02,385240.62,29.13
360138.29,27.24,17.01,385297.0,29.14
360036.07,27.25,17.03,385250.12,29.16
360448.26,27.29,17.06,385240.62,29.16
360128.26,27.27,17.05,384920.62,29.15
360128.26,27.27,17.05,384911.92,29.14
360026.04,27.28,17.06,385403.13,29.2
359923.82,27.29,17.07,385287.32,29.22
359923.82,27.29,17.07,385316.87,29.22
359878.46,27.31,17.09,385854.69,29.28
359879.84,27.31,17.09,385859.29,29.28
359777.61,27.32,17.1,385859.42,29.31
359675.39,27.34,17.12,385859.1,29.33
359442.39,27.33,17.1,385566.06,29.31
358624.63,27.43,17.21,385565.88,29.49
358522.4,27.44,17.22,385565.69,29.51
358420.18,27.46,17.24,385565.69,29.54
358643.47,27.49,17.27,385579.67,29.55
358541.25,27.5,17.28,385594.54,29.58
358439.03,27.51,17.29,385585.28,29.6
358336.81,27.53,17.31,385589.85,29.62
358016.81,27.51,17.29,385269.85,29.6
357817.32,27.5,17.28,385079.67,29.59
357715.1,27.51,17.29,385135.33,29.62
357715.1,27.51,17.29,385135.33,29.62
357715.1,27.51,17.29,385135.33,29.62
357658.24,27.53,17.31,385192.64,29.65
357510.66,27.54,17.32,385069.49,29.66
357408.44,27.55,17.33,385080.91,29.69
357088.44,27.54,17.31,384760.91,29.67
356986.22,27.55,17.33,384743.83,29.69
356884.0,27.56,17.34,385168.07,29.75
356970.4,27.59,17.36,385238.5,29.77
356868.18,27.6,17.38,385197.99,29.79
356765.96,27.61,17.39,385197.81,29.81
356663.74,27.63,17.4,385197.81,29.84
356750.14,27.65,17.43,385197.81,29.85
356647.92,27.66,17.44,385203.26,29.88
356545.7,27.68,17.46,385197.81,29.9
356632.11,27.7,17.48,385197.81,29.92
356718.51,27.73,17.5,385845.2,29.99
356616.29,27.74,17.52,385721.74,30.0
356702.7,27.76,17.54,385721.55,30.02
356600.48,27.78,17.55,385721.55,30.05
356498.26,27.79,17.57,385721.55,30.07
356832.29,27.83,17.6,385740.11,30.08
356536.78,27.81,17.59,385496.02,30.07
356170.53,27.79,17.57,385484.5,30.08
356582.72,27.83,17.61,385477.46,30.09
356480.5,27.85,17.62,386111.66,30.16
356480.5,27.85,17.62,386111.66,30.16
356378.28,27.86,17.64,385975.45,30.17
356276.06,27.87,17.65,386119.39,30.21
356276.06,27.87,17.65,386119.39,30.21
356173.84,27.89,17.66,386119.52,30.23
356071.61,27.9,17.68,386119.2,30.25
355765.69,27.89,17.66,385946.12,30.25
355663.46,27.9,17.68,385946.12,30.28
355561.24,27.91,17.69,386031.25,30.31
355459.02,27.93,17.71,386015.3,30.33
355545.43,27.95,17.73,385946.12,30.34
355454.45,27.97,17.75,385993.57,30.37
355855.4,28.01,17.78,386693.68,30.43
355941.8,28.03,17.81,386693.49,30.45
355839.58,28.04,17.82,386693.49,30.48
355925.99,28.07,17.85,386693.49,30.5
355823.77,28.08,17.86,386695.07,30.52
355823.77,28.08,17.86,386695.07,30.52
355910.18,28.11,17.89,386736.11,30.54
356030.3,28.14,17.91,385970.34,30.5
355928.08,28.15,17.93,385927.76,30.52
355825.86,28.16,17.94,385927.72,30.55
355723.64,28.18,17.96,386491.49,30.62
355723.64,28.18,17.96,386479.0,30.61
355239.22,28.15,17.93,385949.85,30.59
355565.17,28.19,17.97,385949.67,30.6
355462.95,28.21,17.98,385949.66,30.62
355094.78,28.19,17.96,385949.66,30.64
354992.56,28.2,17.98,386116.65,30.67
355078.97,28.23,18.0,385954.36,30.68
355392.55,28.26,18.04,385977.7,30.7
355290.33,28.28,18.06,386665.63,30.77
355188.1,28.29,18.07,386693.14,30.8
355085.88,28.31,18.08,386715.2,30.83
355172.29,28.33,18.11,386687.09,30.85
355013.66,28.32,18.1,386528.68,30.84
354956.8,28.34,18.12,386626.85,30.87
354809.22,28.35,18.13,386447.63,30.88
354813.34,28.35,18.13,386449.34,30.88
354711.12,28.37,18.14,386463.71,30.91
355024.7,28.4,18.18,386587.24,30.93
354738.9,28.39,18.17,386331.18,30.92
354636.68,28.4,18.18,386409.78,30.95
354534.45,28.42,18.2,386458.73,30.98
354868.48,28.45,18.23,387237.48,31.05
354954.89,28.48,18.26,387237.29,31.07
354852.67,28.49,18.27,387237.29,31.1
354750.45,28.51,18.29,387237.29,31.12
354648.22,28.52,18.3,387354.13,31.15
354871.51,28.56,18.33,387338.54,31.17
354535.71,28.54,18.32,386867.46,31.14
354539.83,28.54,18.32,386886.18,31.14
354173.58,28.52,18.3,386630.26,31.13
354499.53,28.56,18.34,386616.91,31.14
354499.53,28.56,18.34,386616.91,31.14
354397.31,28.57,18.35,386617.0,31.17
354295.09,28.59,18.36,386616.72,31.19
354192.87,28.6,18.38,386650.56,31.22
354279.27,28.63,18.41,386630.41,31.24
353943.58,28.61,18.39,387710.66,31.34
353946.33,28.61,18.39,387711.91,31.34
353844.1,28.63,18.4,387718.25,31.37
353930.51,28.65,18.43,387828.66,31.4
354165.04,28.69,18.46,387767.2,31.41
354251.44,28.71,18.49,387767.01,31.43
354149.22,28.73,18.5,387767.01,31.45
353990.6,28.72,18.5,387608.17,31.44
353880.51,28.73,18.51,388225.14,31.52
354194.09,28.77,18.55,388226.01,31.53
354091.87,28.79,18.56,388226.54,31.56
353989.65,28.8,18.58,388225.14,31.59
353887.42,28.82,18.59,388599.41,31.64
353785.2,28.83,18.61,388515.13,31.66
353682.98,28.85,18.62,388774.86,31.71
353580.76,28.86,18.64,388774.67,31.73
353580.76,28.86,18.64,388789.36,31.73
352762.99,28.98,18.76,388789.36,31.94
352849.4,29.01,18.79,388789.36,31.96
352747.18,29.03,18.8,388789.36,31.99
352644.96,29.04,18.82,388886.93,32.03
352542.74,29.06,18.83,388826.15,32.05
352629.14,29.08,18.86,388790.07,32.07
352955.09,29.12,18.9,388819.77,32.08
352864.11,29.14,18.92,389489.14,32.16
352778.16,29.15,18.93,389396.17,32.18
352864.57,29.18,18.96,389395.98,32.2
352762.35,29.2,18.97,389395.98,32.23
352660.13,29.21,18.99,389395.98,32.26
352265.82,29.19,18.97,389039.17,32.24
352163.6,29.21,18.98,389052.3,32.27
352061.37,29.22,19.0,389041.84,32.29
352061.37,29.22,19.0,389041.84,32.29
351959.15,29.24,19.02,389039.17,32.32
351856.93,29.25,19.03,389332.69,32.37
352182.88,29.29,19.07,389565.84,32.4
352080.66,29.31,19.09,389565.97,32.43
351978.44,29.32,19.1,389566.12,32.46
351610.27,29.31,19.08,389287.14,32.45
351508.05,29.32,19.1,389286.67,32.47
351594.45,29.35,19.13,389331.55,32.5
351492.23,29.36,19.14,389323.1,32.52
351578.64,29.39,19.17,389301.95,32.55
351578.64,29.39,19.17,389300.01,32.54
351476.42,29.41,19.19,389789.69,32.61
351374.2,29.42,19.2,389650.75,32.63
351271.98,29.44,19.22,389650.57,32.66
351358.38,29.47,19.24,389650.57,32.68
351256.16,29.48,19.26,389675.07,32.71
351153.94,29.5,19.28,389666.05,32.73
351479.89,29.54,19.32,389650.57,32.75
351566.3,29.57,19.34,389650.38,32.77
351570.41,29.57,19.34,389651.68,32.77
351202.24,29.55,19.32,389651.68,32.78
351478.86,29.58,19.36,390400.76,32.86
351478.86,29.58,19.36,390400.76,32.86
351376.64,29.6,19.38,390400.76,32.89
351274.42,29.62,19.4,390400.76,32.92
351172.2,29.63,19.41,390435.86,32.95
351506.23,29.67,19.45,390410.44,32.96
351819.81,29.71,19.49,389989.81,32.94
351717.59,29.73,19.51,390733.06,33.03
351615.37,29.75,19.52,391083.96,33.09
350797.6,29.88,19.66,391083.78,33.31
350884.0,29.91,19.69,391083.78,33.33
350970.41,29.94,19.71,391282.16,33.37
350868.19,29.95,19.73,391398.73,33.41
350501.94,29.93,19.71,391171.93,33.41
350835.97,29.97,19.75,391173.15,33.42
350733.75,29.99,19.77,391171.93,33.45
350631.53,30.01,19.79,391171.94,33.48
350265.28,29.99,19.77,391337.35,33.5
350052.4,29.98,19.75,391129.03,33.49
350052.4,29.98,19.75,391129.03,33.49
350378.34,30.02,19.79,391077.52,33.5
350219.72,30.01,19.78,390918.67,33.49
350117.5,30.02,19.8,390892.59,33.52
349840.04,30.01,19.79,391946.53,33.62
349681.41,30.0,19.78,391780.77,33.61
349579.19,30.02,19.8,391780.58,33.64
349855.81,30.06,19.84,391780.58,33.66
349855.81,30.06,19.84,391780.58,33.66
350169.39,30.1,19.88,391784.06,33.68
350446.01,30.14,19.92,391780.58,33.69
350532.42,30.17,19.94,391780.58,33.72
350430.2,30.18,19.96,392666.6,33.82
350432.94,30.18,19.96,392685.02,33.82
350758.89,30.22,20.0,392844.02,33.85
350761.64,30.22,20.0,392853.22,33.85
350761.64,30.22,20.0,392853.22,33.85
350659.42,30.24,20.02,393212.44,33.91
350301.25,30.22,20.0,393289.72,33.93
350627.2,30.26,20.04,393290.61,33.95
350524.98,30.28,20.06,393291.33,33.98
350156.81,30.26,20.04,393289.53,33.99
350243.21,30.29,20.07,393289.53,34.01
349924.37,30.27,20.05,392945.3,33.99
350322.49,30.32,20.1,392661.55,33.98
350220.27,30.34,20.11,392706.64,34.02
350338.12,30.36,20.14,392947.03,34.05
350235.9,30.38,20.15,392995.0,34.08
350224.4,30.4,20.18,394019.13,34.2
349554.87,30.37,20.15,393558.23,34.19
349554.87,30.37,20.15,393463.2,34.18
349880.82,30.41,20.19,393464.09,34.2
349967.23,30.44,20.22,393463.01,34.22
349865.01,30.46,20.23,393463.01,34.25
349865.01,30.46,20.23,393463.01,34.25
349762.79,30.47,20.25,393463.01,34.28
349762.79,30.47,20.25,393463.01,34.28
349404.62,30.45,20.23,393500.24,34.3
349302.4,30.47,20.25,393503.13,34.33
349200.18,30.49,20.27,393463.01,34.35
349526.12,30.53,20.31,393652.87,34.39
349423.9,30.55,20.33,394162.62,34.46
349321.68,30.57,20.34,394162.44,34.49
349408.09,30.6,20.37,394162.44,34.51
349039.92,30.58,20.35,393775.07,34.5
349263.21,30.61,20.39,393805.63,34.52
349349.61,30.64,20.42,393787.01,34.54
349247.39,30.66,20.44,393810.53,34.57
349145.17,30.68,20.46,393786.91,34.6
349042.95,30.7,20.47,394197.68,34.67
349042.95,30.7,20.47,394197.68,34.67
348940.73,30.71,20.49,394197.78,34.7
349266.68,30.76,20.53,394199.29,34.71
349164.46,30.77,20.55,394485.78,34.77
349062.23,30.79,20.57,394485.61,34.8
348960.01,30.81,20.59,394485.59,34.83
349046.42,30.84,20.62,394485.59,34.85
348678.25,30.82,20.6,394483.8,34.87
348764.66,30.85,20.63,394483.8,34.89
349041.28,30.89,20.67,394527.81,34.92
349127.68,30.92,20.7,394495.33,34.94
349025.46,30.94,20.72,394484.91,34.97
348923.24,30.96,20.73,395296.41,35.07
348105.47,31.11,20.88,395296.22,35.32
348003.25,31.12,20.9,395296.05,35.35
347805.74,31.11,20.89,395092.16,35.34
347703.52,31.13,20.91,395029.53,35.37
347407.39,31.11,20.89,394753.58,35.35
347217.17,31.1,20.88,394438.75,35.33
347012.73,31.14,20.92,394451.5,35.4
347346.76,31.18,20.96,394855.12,35.45
347060.96,31.17,20.94,394667.07,35.44
347004.09,31.19,20.97,394850.13,35.49
346901.87,31.21,20.99,394850.34,35.52
347133.14,31.25,21.02,395300.64,35.58
347030.92,31.26,21.04,395378.91,35.62
346745.11,31.25,21.03,395147.39,35.61
346642.89,31.27,21.04,395188.95,35.65
346729.3,31.3,21.08,395068.91,35.66
346627.08,31.32,21.09,395604.72,35.74
346724.72,31.35,21.13,395592.27,35.77
346724.72,31.35,21.13,395586.33,35.77
346622.5,31.37,21.15,395586.33,35.8
346708.91,31.4,21.18,395586.46,35.82
346714.51,31.4,21.18,395638.4,35.83
346352.21,31.38,21.16,395214.19,35.81
346352.21,31.38,21.16,395292.22,35.81
346063.37,31.36,21.14,395086.11,35.8
346149.78,31.39,21.17,395085.92,35.83
346236.18,31.42,21.2,395085.9,35.86
346562.13,31.47,21.24,395086.02,35.87
346193.96,31.45,21.22,395085.79,35.89
345908.16,31.43,21.21,394776.57,35.87
345794.7,31.45,21.23,394617.04,35.89
345692.48,31.47,21.25,395039.97,35.96
345692.48,31.47,21.25,395039.97,35.96
345590.26,31.49,21.26,395157.75,36.0
345294.75,31.47,21.25,394855.7,35.99
345192.53,31.49,21.27,394876.03,36.02
345192.53,31.49,21.27,394876.03,36.02
345090.31,31.51,21.29,394895.05,36.06
344801.47,31.49,21.27,394593.21,36.04
344699.24,31.51,21.29,394592.53,36.07
345025.19,31.55,21.33,394576.31,36.09
344922.97,31.57,21.35,394589.81,36.12
344820.75,31.59,21.37,394617.25,36.15
344820.75,31.59,21.37,394617.25,36.15
344411.87,31.67,21.45,394629.65,36.29
344309.65,31.69,21.47,394618.36,36.32
344207.42,31.71,21.49,394713.98,36.36
344105.2,31.73,21.51,394753.16,36.4
344002.98,31.75,21.53,394617.06,36.42
344089.39,31.78,21.56,394616.87,36.45
343731.22,31.76,21.54,395050.45,36.5
343629.0,31.78,21.56,394846.79,36.52
343526.78,31.8,21.58,394818.37,36.55
343852.73,31.85,21.62,394818.37,36.57
343484.56,31.83,21.6,394818.37,36.58
343382.33,31.85,21.62,394818.37,36.62
343862.61,31.9,21.68,394838.34,36.63
343760.39,31.92,21.7,394224.41,36.6
343748.88,31.95,21.72,394104.42,36.63
343642.51,31.97,21.74,394287.16,36.68
343351.23,31.95,21.73,394275.9,36.69
343162.44,31.97,21.74,393945.18,36.7
343248.85,32.0,21.78,393936.47,36.72
343574.79,32.04,21.82,393936.47,36.74
343216.62,32.02,21.8,394639.26,36.82
343114.4,32.04,21.82,394466.35,36.84
343012.18,32.06,21.84,394680.47,36.89
342909.96,32.08,21.86,394680.47,36.93
342807.74,32.1,21.88,394680.47,36.96
343133.69,32.15,21.93,394680.47,36.98
342914.0,32.14,21.92,394680.61,36.99
343231.87,32.18,21.96,394680.61,37.01
343234.62,32.18,21.96,394681.79,37.01
343132.4,32.2,21.98,394681.67,37.04
343132.4,32.2,21.98,394681.67,37.04
343132.4,32.2,21.98,394681.67,37.04
343030.18,32.22,22.0,394681.65,37.08
342660.08,32.2,21.98,394681.46,37.09
342557.86,32.22,22.0,394932.69,37.15
342644.27,32.26,22.03,395102.97,37.19
342542.05,32.28,22.05,395078.58,37.23
342439.83,32.3,22.08,395078.58,37.26
342852.02,32.35,22.12,395183.03,37.28
342938.43,32.38,22.16,395183.03,37.31
342836.2,32.4,22.18,395183.03,37.35
342733.98,32.42,22.2,395193.35,37.38
342631.76,32.44,22.22,395191.24,37.42
342529.54,32.46,22.24,395185.48,37.45
342615.95,32.5,22.27,395180.99,37.48
342702.35,32.53,22.31,395179.11,37.51
342702.35,32.53,22.31,395179.11,37.51
342600.13,32.55,22.33,395736.1,37.6
342686.54,32.58,22.36,395686.84,37.62
342518.17,32.58,22.36,395150.02,37.58
342408.18,32.6,22.38,395852.54,37.69
342305.96,32.62,22.4,396197.46,37.76
342203.74,32.64,22.42,396237.83,37.8
342101.52,32.66,22.44,396201.76,37.83
342419.39,32.71,22.49,396201.76,37.85
342317.17,32.73,22.51,396201.57,37.88
342214.95,32.75,22.53,396227.7,37.92
342301.35,32.78,22.56,396212.58,37.95
342302.73,32.78,22.56,396220.33,37.95
342200.5,32.81,22.58,396209.32,37.98
341979.29,32.79,22.57,396044.14,37.98
341877.07,32.81,22.59,396584.7,38.07
341786.09,32.84,22.61,396654.66,38.11
341699.63,32.86,22.64,396642.52,38.14
341699.63,32.86,22.64,396642.52,38.14
341597.41,32.88,22.66,396642.34,38.18
341495.18,32.9,22.68,396657.81,38.22
341392.96,32.93,22.7,396654.27,38.26
341290.74,32.95,22.73,396695.35,38.3
341188.52,32.97,22.75,396746.65,38.34
341086.3,32.99,22.77,396747.02,38.38
340984.08,33.01,22.79,396746.46,38.41
340881.86,33.04,22.81,396822.53,38.46
340779.64,33.06,22.84,396754.23,38.49
340383.92,33.03,22.81,396395.85,38.47
340281.7,33.06,22.83,396389.47,38.51
340179.48,33.08,22.86,396778.94,38.58
340168.64,33.11,22.89,396641.6,38.61
339975.04,33.12,22.9,396388.08,38.62
340387.23,33.17,22.95,396940.65,38.69
340285.01,33.2,22.97,396326.72,38.66
340182.79,33.22,23.0,396326.53,38.7
339899.34,33.21,22.98,395757.77,38.66
340443.7,33.27,23.04,396813.24,38.78
340530.11,33.3,23.08,396813.24,38.81
340427.89,33.32,23.1,396824.56,38.84
340427.89,33.32,23.1,396824.56,38.84
339610.12,33.51,23.28,396824.38,39.15
340097.96,33.56,23.34,396824.19,39.16
339995.74,33.59,23.36,396825.27,39.2
339893.52,33.61,23.39,396922.3,39.25
339813.77,33.63,23.41,396942.69,39.29
339711.55,33.66,23.43,396947.5,39.33
339422.41,33.64,23.42,396942.89,39.35
339611.85,33.68,23.46,396989.61,39.37
339492.64,33.68,23.46,396849.31,39.37
339818.59,33.73,23.51,396849.11,39.39
339818.59,33.73,23.51,396849.11,39.39
339716.37,33.75,23.53,397165.4,39.46
339647.86,33.78,23.56,397731.63,39.56
339545.64,33.8,23.58,397731.44,39.6
339768.93,33.85,23.63,397731.44,39.62
339666.71,33.87,23.65,397773.46,39.67
339666.71,33.87,23.65,397773.46,39.67
339666.71,33.87,23.65,397773.46,39.67
339564.49,33.89,23.67,397738.94,39.7
339462.27,33.92,23.7,397735.72,39.74
339360.05,33.94,23.72,398175.36,39.82
339360.05,33.94,23.72,398175.36,39.82
339694.07,33.99,23.77,398055.83,39.83
339654.47,34.02,23.8,398595.72,39.93
339654.47,34.02,23.8,398595.72,39.93
339363.05,34.0,23.78,398320.18,39.91
339198.68,33.99,23.77,398115.9,39.9
339421.97,34.04,23.82,398115.72,39.92
339735.55,34.09,23.87,398115.72,39.95
339633.32,34.11,23.89,398130.17,39.99
339959.27,34.16,23.94,398121.4,40.01
339857.05,34.19,23.96,398117.16,40.05
339857.05,34.19,23.96,398117.16,40.05
339754.83,34.21,23.99,399021.33,40.18
339409.14,34.19,23.97,398964.21,40.19
339409.14,34.19,23.97,398964.21,40.19
339306.92,34.22,23.99,398964.3,40.23
339204.7,34.24,24.02,398964.49,40.27
339530.65,34.29,24.07,398968.56,40.29
339172.48,34.27,24.05,399024.34,40.32
339498.43,34.32,24.1,399082.58,40.34
339140.26,34.3,24.08,399965.62,40.45
339071.75,34.33,24.1,400058.86,40.5
338969.53,34.35,24.13,400058.68,40.54
339055.94,34.39,24.16,400058.68,40.57
339142.34,34.42,24.2,400058.68,40.61
339040.12,34.45,24.23,400075.32,40.65
338937.9,34.47,24.25,400077.39,40.69
339024.31,34.51,24.29,400072.75,40.72
338922.09,34.54,24.31,400058.68,40.76
338726.48,34.53,24.31,401395.72,40.92
338713.0,34.54,24.32,402340.02,41.03
338610.78,34.56,24.34,402905.03,41.13
338697.18,34.6,24.38,402904.84,41.16
338594.96,34.63,24.4,402904.84,41.2
338492.74,34.65,24.43,402904.84,41.24
338390.52,34.68,24.45,402912.04,41.29
338716.47,34.73,24.5,402912.98,41.31
338496.78,34.71,24.49,402904.84,41.32
338822.73,34.76,24.54,403281.55,41.38
338464.56,34.74,24.52,403381.79,41.41
338373.58,34.77,24.55,403313.58,41.44
338373.58,34.77,24.55,403313.58,41.44
338271.36,34.8,24.57,403313.67,41.49
338665.7,34.85,24.63,403313.39,41.5
338552.24,34.87,24.65,403363.27,41.55
338450.02,34.9,24.68,403365.34,41.59
338673.31,34.95,24.72,403363.27,41.62
338571.09,34.97,24.75,403363.27,41.66
338233.37,34.95,24.73,403363.27,41.68
337937.86,34.93,24.71,403676.0,41.73
337835.64,34.96,24.74,403614.15,41.77
337744.65,34.99,24.76,403410.72,41.79
337744.65,34.99,24.76,403410.72,41.79
338213.69,35.04,24.82,404195.37,41.88
338133.95,35.07,24.85,404007.15,41.9
338220.35,35.11,24.89,404006.96,41.94
338007.46,35.1,24.88,403682.37,41.92
338007.46,35.1,24.88,403682.37,41.92
337905.24,35.13,24.91,403682.37,41.97
337905.24,35.13,24.91,403682.37,41.97
337803.02,35.15,24.93,403682.37,42.01
337700.8,35.18,24.96,403682.37,42.05
337598.58,35.21,24.98,403682.37,42.1
337496.35,35.23,25.01,403682.37,42.14
337394.13,35.26,25.04,403957.1,42.21
337291.91,35.28,25.06,403851.58,42.25
337291.91,35.28,25.06,403870.24,42.25
337189.69,35.31,25.09,403870.37,42.29
337189.69,35.31,25.09,403870.37,42.29
337087.47,35.34,25.11,403870.05,42.34
336930.22,35.33,25.1,403713.02,42.33
337016.62,35.36,25.14,403713.02,42.36
337293.24,35.42,25.19,403714.06,42.39
337297.36,35.42,25.19,403730.76,42.39
337195.14,35.44,25.22,403732.95,42.44
337092.92,35.47,25.25,403729.72,42.48
337418.87,35.52,25.3,404567.55,42.59
337316.65,35.55,25.33,404560.64,42.63
336948.48,35.53,25.3,404359.76,42.63
337034.88,35.57,25.34,404359.57,42.67
336932.66,35.59,25.37,404359.57,42.72
