ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548711.28,99.24,89.02,547646.62,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548715.4,99.24,89.02,547660.42,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548558.07,99.24,89.02,547501.58,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548560.82,99.24,89.02,547504.32,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548403.56,99.24,89.02,547347.58,99.05
548083.56,99.24,89.02,547027.58,99.05
548083.56,99.24,89.02,547027.58,99.05
548083.56,99.24,89.02,547027.58,99.05
548083.56,99.24,89.02,547027.58,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
548083.56,99.24,89.02,547029.48,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547930.35,99.24,89.02,546870.64,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547774.47,99.24,89.02,546715.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547404.47,99.24,89.02,546345.19,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
547245.85,99.24,89.02,546186.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546925.85,99.24,89.02,545866.56,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546930.11,99.24,89.02,545882.55,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
546932.85,99.24,89.02,545883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545932.85,99.24,89.02,544883.72,99.05
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545940.56,99.24,89.02,544992.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
545890.56,99.24,89.02,544942.28,99.07
