ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
755704.7,29.23,5.37,346587.4,13.41
755704.7,29.23,5.37,346587.4,13.41
755201.89,29.24,5.38,346068.15,13.4
755201.89,29.24,5.38,346100.39,13.4
754956.28,29.24,5.38,345572.51,13.38
754710.67,29.24,5.38,345602.23,13.39
754963.79,29.26,5.4,345602.13,13.39
754619.68,29.25,5.39,345258.73,13.38
754374.07,29.25,5.39,345185.25,13.38
754374.07,29.25,5.39,345185.25,13.38
754046.18,29.24,5.38,345046.49,13.38
753663.58,29.23,5.37,345361.96,13.39
751754.81,29.25,5.39,345242.56,13.43
751509.19,29.25,5.39,344964.32,13.43
751509.19,29.25,5.39,344956.01,13.43
751714.53,29.26,5.4,345681.79,13.46
751504.18,29.26,5.4,345467.58,13.45
751445.89,29.26,5.4,345139.5,13.44
751387.61,29.27,5.41,344914.7,13.44
751142.0,29.27,5.41,344811.59,13.44
751083.72,29.28,5.42,345730.4,13.48
751083.72,29.28,5.42,345730.4,13.48
751083.72,29.28,5.42,345680.45,13.48
751071.05,29.29,5.43,345023.16,13.45
750881.58,29.29,5.43,345003.73,13.46
750963.86,29.3,5.44,344948.32,13.46
750718.25,29.3,5.45,345162.49,13.47
750472.63,29.31,5.45,344996.71,13.47
750472.63,29.31,5.45,345063.65,13.48
750227.02,29.31,5.45,344994.21,13.48
749981.4,29.31,5.45,345783.72,13.51
749923.12,29.32,5.46,345552.96,13.51
749677.51,29.32,5.46,345404.59,13.51
749677.51,29.32,5.46,345392.22,13.51
749677.51,29.32,5.46,345379.28,13.51
749664.84,29.33,5.47,344710.12,13.49
749664.84,29.33,5.47,344702.59,13.49
749652.18,29.34,5.48,343907.91,13.46
749354.28,29.33,5.47,343633.03,13.45
749164.81,29.33,5.47,343612.02,13.45
748919.19,29.33,5.48,343561.65,13.46
748634.98,29.34,5.48,341862.54,13.4
748717.26,29.35,5.49,342104.29,13.41
748471.65,29.35,5.49,341977.63,13.41
748226.04,29.35,5.49,341843.34,13.41
747855.09,29.34,5.48,341428.28,13.4
747640.84,29.33,5.47,341214.03,13.39
747582.56,29.34,5.48,341203.04,13.39
747524.28,29.35,5.49,341909.53,13.42
747278.67,29.35,5.49,341746.16,13.42
746980.77,29.34,5.48,341547.62,13.42
746980.77,29.34,5.48,341547.62,13.42
746759.72,29.35,5.49,340527.55,13.38
746759.72,29.35,5.49,340527.55,13.38
746759.72,29.35,5.49,340509.69,13.38
746759.72,29.35,5.49,340506.17,13.38
746570.25,29.35,5.49,340506.44,13.39
746652.53,29.36,5.5,340450.97,13.39
746406.91,29.36,5.5,340676.54,13.4
746161.3,29.36,5.5,340603.35,13.4
746358.28,29.38,5.52,340449.9,13.4
746300.0,29.38,5.52,340408.31,13.4
746300.0,29.38,5.52,340408.31,13.4
746054.39,29.39,5.53,341463.26,13.45
745846.49,29.38,5.52,341249.34,13.44
745600.88,29.38,5.52,341155.5,13.44
745302.98,29.37,5.51,340938.52,13.44
745269.26,29.38,5.52,340222.21,13.41
745256.6,29.39,5.53,339566.42,13.39
745067.12,29.4,5.54,339548.6,13.4
745067.12,29.4,5.54,339549.07,13.4
744821.51,29.4,5.54,339499.8,13.4
744463.68,29.39,5.53,339117.14,13.39
744463.68,29.39,5.53,339117.14,13.39
744218.07,29.39,5.53,339357.99,13.4
744218.07,29.39,5.53,339357.99,13.4
744415.05,29.4,5.54,339227.83,13.4
744169.44,29.41,5.55,339089.61,13.4
744169.44,29.41,5.55,339089.61,13.4
743923.82,29.41,5.55,339887.8,13.44
743923.82,29.41,5.55,339887.8,13.44
743716.81,29.41,5.55,339684.68,13.43
743619.93,29.42,5.56,339717.02,13.44
743240.0,29.41,5.55,339314.83,13.43
743240.0,29.41,5.55,339314.83,13.43
743403.05,29.42,5.56,338596.28,13.4
743403.05,29.42,5.56,338596.28,13.4
743587.16,29.43,5.58,337874.93,13.37
743397.68,29.44,5.58,337872.1,13.38
743339.4,29.45,5.59,337834.45,13.38
743339.4,29.45,5.59,337834.45,13.38
743093.79,29.45,5.59,337791.95,13.39
743035.51,29.46,5.6,338030.95,13.4
742878.18,29.45,5.59,337872.07,13.39
742580.49,29.44,5.58,337596.42,13.39
742580.49,29.44,5.58,337596.42,13.39
742334.88,29.44,5.58,337393.17,13.38
742334.88,29.44,5.58,337393.17,13.38
742334.88,29.44,5.58,337393.17,13.38
742089.26,29.45,5.59,337337.71,13.39
742286.25,29.46,5.6,338205.94,13.42
741988.35,29.45,5.59,338050.32,13.42
741742.74,29.45,5.59,337865.48,13.42
741719.54,29.46,5.6,338809.46,13.46
741719.54,29.46,5.6,338809.46,13.46
741336.95,29.45,5.59,338547.12,13.45
741336.95,29.45,5.59,338547.12,13.45
741147.47,29.46,5.6,338538.0,13.46
741147.47,29.46,5.6,338538.0,13.46
740852.74,29.46,5.6,338149.29,13.44
740607.12,29.46,5.6,338091.32,13.45
740361.51,29.46,5.6,338647.79,13.48
740361.51,29.46,5.6,338647.79,13.48
740361.51,29.46,5.6,338648.19,13.48
740115.89,29.46,5.6,338493.66,13.47
740312.88,29.48,5.62,338395.5,13.47
740067.26,29.48,5.62,339118.84,13.51
739818.0,29.47,5.61,339249.2,13.52
739815.86,29.48,5.62,338578.77,13.49
739740.04,29.49,5.63,338147.27,13.48
739622.11,29.49,5.63,338112.49,13.48
739622.11,29.49,5.63,338112.49,13.48
739622.11,29.49,5.63,338112.49,13.48
739622.11,29.49,5.63,338112.49,13.48
739816.74,29.51,5.65,337357.95,13.46
739560.6,29.51,5.65,337258.79,13.46
739560.6,29.51,5.65,337246.48,13.46
739248.32,29.51,5.65,336690.17,13.44
739123.37,29.51,5.65,336436.82,13.43
739121.23,29.52,5.66,335780.69,13.41
738931.75,29.53,5.67,335762.87,13.42
738777.09,29.52,5.66,335605.12,13.41
738974.07,29.54,5.68,335549.36,13.41
738898.25,29.54,5.68,334989.24,13.39
738598.32,29.54,5.68,334897.26,13.4
738215.72,29.53,5.67,335287.08,13.41
737970.11,29.54,5.68,335101.89,13.41
737724.49,29.54,5.68,335164.84,13.42
737724.49,29.54,5.68,335139.43,13.42
737535.02,29.54,5.68,335136.6,13.42
737535.02,29.54,5.68,335176.86,13.43
737476.74,29.55,5.69,336357.33,13.48
737673.72,29.56,5.7,336304.25,13.48
737863.72,29.58,5.72,335541.8,13.45
737863.72,29.58,5.72,335514.78,13.45
737798.42,29.58,5.72,334942.52,13.43
737552.81,29.59,5.73,335229.09,13.45
737487.51,29.59,5.73,336129.54,13.49
737241.89,29.59,5.74,336230.15,13.5
736996.28,29.6,5.74,336051.97,13.5
736996.28,29.6,5.74,336044.66,13.5
737092.6,29.61,5.75,337555.58,13.56
737069.4,29.62,5.76,337058.34,13.54
736962.0,29.62,5.76,336793.43,13.54
736772.53,29.63,5.77,336790.6,13.54
736399.93,29.62,5.76,336553.27,13.54
736605.26,29.63,5.77,336493.8,13.54
736224.32,29.62,5.76,336672.88,13.55
736224.32,29.62,5.76,336703.39,13.55
736224.32,29.62,5.76,336703.39,13.55
735978.7,29.62,5.76,336602.42,13.55
735733.09,29.63,5.77,336496.5,13.55
735733.09,29.63,5.77,336493.41,13.55
735909.05,29.64,5.78,336837.89,13.57
735614.95,29.63,5.77,336897.83,13.57
735697.23,29.64,5.78,336809.11,13.57
735697.23,29.64,5.78,336809.11,13.57
735638.95,29.65,5.79,336692.15,13.57
735393.33,29.65,5.79,337549.75,13.61
735646.46,29.67,5.81,337565.17,13.61
735360.21,29.66,5.8,337297.59,13.6
735360.21,29.66,5.8,337297.59,13.6
735114.6,29.66,5.8,337238.15,13.61
734868.98,29.66,5.8,337294.07,13.62
734623.37,29.67,5.81,337240.13,13.62
734565.09,29.67,5.81,337213.24,13.62
734319.47,29.68,5.82,337400.29,13.63
734073.86,29.68,5.82,337483.47,13.64
733691.26,29.67,5.81,337189.92,13.63
733445.65,29.67,5.81,337421.26,13.65
732837.79,29.67,5.81,336197.94,13.61
732648.32,29.67,5.81,336198.21,13.62
732648.32,29.67,5.81,336198.21,13.62
732356.88,29.67,5.81,335900.67,13.61
732356.88,29.67,5.81,335900.67,13.61
732204.88,29.66,5.8,335742.92,13.6
732204.88,29.66,5.8,335742.92,13.6
732146.6,29.67,5.81,335704.89,13.6
731900.98,29.67,5.81,335659.67,13.61
731609.4,29.66,5.8,335330.73,13.6
731363.79,29.66,5.8,335765.52,13.62
731118.18,29.67,5.81,335714.37,13.62
579139.86,23.5,6.31,306673.51,12.44
579139.86,23.5,6.31,306673.72,12.44
578967.93,23.5,6.31,306673.67,12.45
578684.25,23.49,6.3,306377.78,12.44
578934.46,23.51,6.32,306377.08,12.44
578934.46,23.51,6.32,306377.08,12.44
578762.53,23.51,6.32,306377.08,12.45
578597.61,23.51,6.32,305699.55,12.42
578245.47,23.5,6.31,305888.82,12.43
578059.51,23.51,6.31,305542.66,12.42
577873.54,23.51,6.32,305668.69,12.43
577701.61,23.51,6.32,305575.62,12.44
577972.88,23.53,6.33,305522.55,12.44
577793.93,23.53,6.34,306233.15,12.47
577622.0,23.53,6.34,306067.54,12.47
577338.32,23.52,6.33,305790.11,12.46
577341.02,23.53,6.34,305750.84,12.46
577169.09,23.53,6.34,305750.09,12.47
576997.16,23.54,6.34,305750.09,12.47
576791.93,23.53,6.34,305536.33,12.46
576620.0,23.53,6.34,305575.4,12.47
576448.07,23.53,6.34,305564.68,12.48
576276.14,23.54,6.34,305564.07,12.48
576104.21,23.54,6.35,305563.93,12.49
575932.28,23.54,6.35,305583.51,12.49
575760.35,23.54,6.35,305579.76,12.5
575588.42,23.55,6.35,305579.18,12.5
575382.98,23.54,6.35,305334.84,12.49
575020.84,23.53,6.34,305104.88,12.49
575020.84,23.53,6.34,305105.2,12.49
575174.35,23.54,6.35,305105.03,12.49
575002.42,23.55,6.35,305105.03,12.49
574830.49,23.55,6.36,305610.91,12.52
574658.56,23.55,6.36,305610.86,12.52
574921.37,23.57,6.37,305606.73,12.53
574742.42,23.57,6.38,305999.69,12.55
574563.47,23.57,6.38,305804.23,12.55
574806.67,23.59,6.39,306249.9,12.57
574844.46,23.6,6.4,306256.44,12.57
574665.51,23.6,6.41,306426.53,12.58
574675.23,23.61,6.41,306561.64,12.59
574469.79,23.6,6.41,306273.77,12.58
573782.07,23.61,6.42,306175.76,12.6
573603.12,23.61,6.42,306160.17,12.6
573553.12,23.61,6.42,306110.17,12.6
573381.19,23.61,6.42,306109.48,12.61
573381.19,23.61,6.42,306082.65,12.61
573534.7,23.63,6.43,306082.65,12.61
573329.26,23.62,6.43,306138.26,12.61
573136.7,23.62,6.42,306135.88,12.61
572964.77,23.62,6.42,306101.54,12.62
572602.63,23.61,6.41,305708.22,12.6
572272.81,23.61,6.42,306031.44,12.63
572419.3,23.63,6.43,306074.49,12.63
572419.3,23.63,6.43,306074.49,12.63
572240.35,23.63,6.43,306061.31,12.64
572068.42,23.63,6.44,306060.73,12.64
572318.63,23.65,6.45,306060.56,12.64
572335.37,23.65,6.46,306060.56,12.65
572163.44,23.66,6.46,306120.49,12.66
571801.3,23.65,6.45,306100.47,12.66
571839.09,23.66,6.46,306105.65,12.66
571839.09,23.66,6.46,306134.36,12.66
571848.81,23.66,6.47,306107.72,12.67
572092.0,23.68,6.49,306946.35,12.7
571913.05,23.68,6.49,307070.6,12.71
571741.12,23.68,6.49,307070.57,12.72
571569.19,23.69,6.49,307070.42,12.73
571207.05,23.68,6.48,306682.25,12.71
571525.86,23.69,6.5,306696.98,12.71
571525.86,23.69,6.5,306675.6,12.71
571230.42,23.68,6.49,306451.25,12.71
571058.49,23.69,6.49,306455.91,12.71
570886.56,23.69,6.5,306455.16,12.72
570665.44,23.68,6.49,306243.47,12.71
570333.58,23.67,6.48,306227.39,12.71
570371.37,23.68,6.49,306247.6,12.72
570192.42,23.69,6.49,306478.21,12.73
570435.61,23.7,6.51,306568.99,12.74
570445.33,23.71,6.52,306892.37,12.75
570083.19,23.7,6.5,306808.05,12.75
569911.26,23.7,6.51,306808.05,12.76
569739.33,23.7,6.51,306881.2,12.77
569567.4,23.71,6.51,306895.7,12.77
569395.47,23.71,6.52,306895.12,12.78
569223.54,23.71,6.52,306894.95,12.78
569223.54,23.71,6.52,306894.95,12.78
569051.61,23.71,6.52,306894.95,12.79
568879.68,23.72,6.52,306941.39,12.8
569150.95,23.73,6.54,307012.74,12.8
568972.0,23.74,6.54,307618.69,12.83
568810.6,23.74,6.55,307428.46,12.83
568638.67,23.74,6.55,307434.54,12.84
568792.18,23.75,6.56,307427.71,12.84
568784.35,23.76,6.57,307375.94,12.84
568822.14,23.77,6.58,307375.56,12.85
568643.19,23.77,6.58,307349.35,12.85
568643.19,23.77,6.58,307349.35,12.85
568394.07,23.77,6.58,306411.84,12.82
568188.63,23.77,6.57,306411.84,12.82
568009.68,23.77,6.58,306679.8,12.83
568019.4,23.78,6.59,306757.75,12.84
567847.47,23.78,6.59,306997.29,12.86
567633.86,23.78,6.58,306873.21,12.85
567650.6,23.78,6.59,306762.59,12.85
567478.67,23.79,6.59,306761.84,12.86
567306.74,23.79,6.6,306761.84,12.86
567344.53,23.8,6.61,306710.68,12.87
567745.79,23.82,6.63,307313.0,12.89
567745.79,23.82,6.63,307338.13,12.89
567573.86,23.82,6.63,307245.38,12.89
567354.84,23.82,6.62,307064.5,12.89
567182.91,23.82,6.63,307136.09,12.9
567122.46,23.82,6.63,307720.85,12.93
567139.19,23.83,6.64,307700.12,12.93
566967.26,23.84,6.64,307699.54,12.94
567238.53,23.85,6.66,307713.17,12.94
567248.25,23.86,6.67,307669.11,12.94
567069.3,23.86,6.67,308412.44,12.98
567079.02,23.87,6.68,308592.14,12.99
566907.09,23.87,6.68,308591.97,13.0
566735.16,23.88,6.68,308591.97,13.0
566563.23,23.88,6.69,308823.36,13.02
566563.23,23.88,6.69,308778.25,13.01
566391.3,23.88,6.69,308777.64,13.02
566429.09,23.89,6.7,308649.61,13.02
566438.81,23.9,6.71,308601.92,13.02
566220.77,23.89,6.7,308375.3,13.01
566007.16,23.89,6.7,308102.37,13.0
565828.21,23.89,6.7,308056.39,13.01
565828.21,23.89,6.7,308056.59,13.01
565649.26,23.89,6.7,308424.13,13.03
565649.26,23.89,6.7,308424.13,13.03
565666.0,23.9,6.71,308423.99,13.03
565666.0,23.9,6.71,308423.99,13.03
565682.74,23.91,6.72,308423.99,13.04
565682.74,23.91,6.72,308476.2,13.04
565887.72,23.93,6.73,308526.17,13.04
565887.72,23.93,6.73,308521.23,13.04
565887.72,23.93,6.73,308521.23,13.04
565887.72,23.93,6.73,308521.23,13.04
565715.79,23.93,6.74,308520.63,13.05
565987.05,23.95,6.75,308530.22,13.05
565808.11,23.95,6.76,308493.95,13.06
565808.11,23.95,6.76,308493.95,13.06
565629.16,23.95,6.76,309342.98,13.1
565629.16,23.95,6.76,309342.98,13.1
565827.12,23.96,6.77,309551.15,13.11
565464.98,23.95,6.76,309666.5,13.12
565618.49,23.97,6.77,309666.35,13.12
564944.81,23.98,6.79,310040.24,13.16
565188.0,23.99,6.8,310144.58,13.17
565197.72,24.0,6.81,310375.93,13.18
565197.72,24.0,6.81,310375.93,13.18
564835.58,23.99,6.8,310242.82,13.18
564498.67,23.98,6.79,309712.13,13.16
564498.67,23.98,6.79,309712.13,13.16
564326.74,23.99,6.79,309711.38,13.16
564154.81,23.99,6.8,309711.38,13.17
563949.37,23.98,6.79,309503.79,13.16
563949.37,23.98,6.79,309481.26,13.16
563966.11,23.99,6.8,309538.72,13.17
563794.18,23.99,6.8,309512.77,13.17
563636.84,23.99,6.8,309353.9,13.17
563674.63,24.0,6.81,309355.38,13.17
563518.77,23.99,6.8,309196.51,13.16
563339.82,24.0,6.8,309596.7,13.19
563349.54,24.0,6.81,309681.38,13.2
563359.26,24.01,6.82,309787.5,13.2
563376.0,24.02,6.83,309787.4,13.21
563204.07,24.03,6.83,309786.75,13.21
563032.14,24.03,6.84,309848.9,13.22
562860.21,24.03,6.84,309869.52,13.23
562662.04,24.02,6.83,309851.38,13.23
562662.04,24.02,6.83,309795.62,13.23
562490.11,24.03,6.83,309795.45,13.23
562318.18,24.03,6.84,309795.45,13.24
562146.25,24.03,6.84,309820.45,13.25
561974.32,24.04,6.84,309825.35,13.25
561974.32,24.04,6.84,309825.35,13.25
561974.32,24.04,6.84,309825.35,13.25
562329.26,24.06,6.86,309772.75,13.25
562338.98,24.06,6.87,309764.06,13.26
562167.05,24.07,6.87,310818.91,13.31
561969.79,24.06,6.87,309959.39,13.27
561773.3,24.06,6.87,310422.85,13.3
561601.37,24.07,6.87,310422.8,13.3
561639.16,24.08,6.88,310435.1,13.31
561639.16,24.08,6.88,310435.1,13.31
561460.21,24.08,6.89,310408.26,13.31
561281.26,24.08,6.89,310687.39,13.33
561281.26,24.08,6.89,310687.39,13.33
561281.26,24.08,6.89,310687.39,13.33
561290.98,24.09,6.9,310760.0,13.34
561307.72,24.1,6.91,310759.3,13.34
561324.46,24.11,6.92,310759.3,13.35
561574.67,24.12,6.93,310833.52,13.35
561212.53,24.11,6.92,310794.26,13.35
561483.79,24.13,6.94,310792.61,13.36
561483.79,24.13,6.94,310780.06,13.36
561493.51,24.14,6.95,310768.93,13.36
561493.51,24.14,6.95,310794.26,13.36
561314.56,24.14,6.95,311765.83,13.41
560959.44,24.13,6.94,311512.36,13.4
561195.61,24.15,6.95,311713.84,13.41
561023.68,24.15,6.96,311713.78,13.42
561023.68,24.15,6.96,311713.78,13.42
560851.75,24.15,6.96,311713.09,13.42
560679.82,24.16,6.96,311713.09,13.43
560507.89,24.16,6.97,311808.51,13.44
560335.96,24.16,6.97,311808.46,13.45
559973.82,24.15,6.96,311615.58,13.44
559973.82,24.15,6.96,311584.52,13.44
559801.89,24.15,6.96,311620.0,13.45
559629.96,24.16,6.96,311605.6,13.45
559629.96,24.16,6.96,311605.6,13.45
559458.04,24.16,6.97,311609.06,13.46
559286.11,24.16,6.97,311608.31,13.46
559323.89,24.17,6.98,311572.11,13.47
559333.61,24.18,6.99,311543.5,13.47
559333.61,24.18,6.99,311579.81,13.47
559154.67,24.18,6.99,311558.88,13.48
558975.72,24.19,6.99,311920.6,13.5
559330.67,24.21,7.01,312234.47,13.51
559330.67,24.21,7.01,312233.04,13.51
559033.37,24.2,7.01,312187.83,13.51
559033.37,24.2,7.01,312187.83,13.51
559043.09,24.21,7.01,312046.18,13.51
558871.16,24.21,7.02,312046.18,13.52
558699.23,24.21,7.02,312188.62,13.53
558949.44,24.23,7.04,312137.95,13.53
558777.51,24.23,7.04,312071.11,13.53
558591.54,24.23,7.04,312807.97,13.57
558591.54,24.23,7.04,312804.08,13.57
558419.61,24.24,7.04,312803.33,13.58
558247.68,24.24,7.05,312803.33,13.58
558075.75,24.24,7.05,312858.63,13.59
558347.02,24.26,7.07,312825.22,13.59
558168.07,24.26,7.07,313727.33,13.64
557996.14,24.27,7.07,313254.02,13.62
557998.84,24.28,7.08,313260.51,13.63
557826.91,24.28,7.09,313272.41,13.63
557864.7,24.29,7.1,313249.57,13.64
557685.75,24.29,7.1,313220.57,13.64
557506.81,24.29,7.1,313532.09,13.66
557506.81,24.29,7.1,313532.09,13.66
557293.19,24.29,7.1,313284.39,13.65
557302.91,24.3,7.1,313325.81,13.66
557130.98,24.3,7.11,313325.76,13.67
557130.98,24.3,7.11,313390.6,13.67
556959.05,24.3,7.11,313389.91,13.67
557112.56,24.32,7.12,313389.91,13.68
556940.63,24.32,7.13,313789.38,13.7
556645.19,24.31,7.12,313564.58,13.69
556283.05,24.3,7.11,313335.35,13.69
556545.86,24.32,7.12,313724.98,13.71
556545.86,24.32,7.12,313685.44,13.71
556545.86,24.32,7.12,313677.39,13.71
556380.95,24.32,7.13,313763.0,13.72
556631.16,24.34,7.14,313762.42,13.72
556374.07,24.33,7.13,313500.81,13.71
556374.07,24.33,7.13,313497.72,13.71
556527.58,24.34,7.15,313497.55,13.71
556355.65,24.34,7.15,313608.52,13.72
556183.72,24.35,7.15,313549.99,13.73
556011.79,24.35,7.16,313549.93,13.73
555649.65,24.34,7.15,313518.51,13.73
555474.21,24.34,7.15,312962.08,13.72
555745.47,24.36,7.17,314245.84,13.77
555552.14,24.36,7.17,314612.22,13.8
555552.14,24.36,7.17,314566.85,13.79
555387.23,24.37,7.17,314578.97,13.8
555215.3,24.37,7.18,314578.27,13.81
555043.37,24.37,7.18,314722.38,13.82
555196.88,24.39,7.19,314661.61,13.82
555024.95,24.39,7.2,314661.55,13.83
554806.91,24.38,7.19,314426.76,13.82
553431.47,24.41,7.21,314426.01,13.87
553259.54,24.41,7.22,314425.31,13.87
553259.54,24.41,7.22,314473.41,13.87
553087.61,24.41,7.22,314588.92,13.89
553087.61,24.41,7.22,314627.03,13.89
552915.68,24.42,7.22,314675.21,13.9
552628.84,24.41,7.21,314375.35,13.88
552900.11,24.42,7.23,314338.9,13.89
553053.61,24.44,7.25,314338.15,13.89
552712.53,24.43,7.24,316202.95,13.98
552540.6,24.43,7.24,316202.95,13.98
552694.11,24.45,7.25,316408.4,13.99
552942.88,24.46,7.27,315171.16,13.94
552942.88,24.46,7.27,315171.54,13.94
552770.95,24.47,7.27,315083.92,13.95
553042.21,24.48,7.29,315081.25,13.95
553042.21,24.48,7.29,315068.7,13.95
552870.28,24.49,7.29,315067.96,13.95
552698.35,24.49,7.3,315067.95,13.96
552533.44,24.49,7.3,316127.06,14.01
552533.44,24.49,7.3,316127.06,14.01
552546.67,24.5,7.31,315531.7,13.99
552374.74,24.51,7.31,315694.77,14.01
594677.79,26.39,7.45,325311.08,14.44
594488.32,26.4,7.45,325189.69,14.44
594295.33,26.4,7.45,324421.76,14.41
593891.82,26.39,7.45,324003.49,14.4
593703.02,26.39,7.44,323938.49,14.4
593534.6,26.4,7.45,323553.61,14.39
593345.12,26.4,7.45,323564.04,14.4
593345.12,26.4,7.45,323564.04,14.4
593345.12,26.4,7.45,323564.04,14.4
593623.65,26.42,7.47,323434.32,14.39
593620.67,26.43,7.48,322915.31,14.37
593250.67,26.41,7.47,322545.31,14.36
592914.25,26.4,7.46,323767.04,14.42
592724.77,26.41,7.46,323811.25,14.43
592535.3,26.41,7.46,323807.5,14.43
592679.86,26.42,7.48,323782.91,14.44
592679.86,26.42,7.48,323782.91,14.44
592490.39,26.43,7.48,323759.13,14.44
592276.88,26.43,7.48,323471.27,14.43
592087.4,26.43,7.48,324197.34,14.47
591897.93,26.43,7.49,323900.77,14.47
591708.46,26.44,7.49,323894.07,14.47
591543.54,26.44,7.49,322909.21,14.43
591274.77,26.44,7.49,322884.07,14.44
591271.79,26.45,7.5,322343.94,14.42
591271.79,26.45,7.5,322343.94,14.42
591091.93,26.45,7.5,322137.59,14.41
590902.46,26.45,7.5,322244.58,14.42
591172.32,26.47,7.52,322179.24,14.42
590982.84,26.47,7.52,322136.37,14.43
590769.33,26.47,7.52,321865.53,14.42
590769.33,26.47,7.52,321865.53,14.42
590579.86,26.47,7.53,322612.74,14.46
590390.39,26.48,7.53,322477.08,14.46
590190.39,26.48,7.53,321695.83,14.43
590334.95,26.49,7.55,321687.92,14.44
590167.19,26.49,7.55,321538.96,14.43
589977.72,26.5,7.55,321538.96,14.44
589788.25,26.5,7.55,321720.83,14.45
589813.33,26.51,7.56,321189.19,14.44
590113.19,26.53,7.58,321895.66,14.47
589923.72,26.53,7.58,321906.22,14.48
590193.58,26.55,7.6,321758.25,14.47
590004.11,26.55,7.61,322747.07,14.52
589594.77,26.54,7.59,322641.63,14.52
589864.63,26.56,7.61,322641.63,14.53
589485.68,26.56,7.62,322661.01,14.54
589296.21,26.57,7.62,322641.63,14.55
587780.42,26.6,7.65,322633.72,14.6
587780.42,26.6,7.65,322633.72,14.6
587791.47,26.61,7.66,322323.11,14.59
587781.47,26.61,7.67,322917.89,14.62
587592.0,26.62,7.67,322917.89,14.63
587402.53,26.62,7.67,323328.88,14.65
587213.05,26.63,7.68,323199.0,14.65
587213.05,26.63,7.68,323199.0,14.65
587023.58,26.63,7.68,323312.14,14.67
586834.11,26.63,7.69,323305.44,14.67
586834.11,26.63,7.69,323305.44,14.67
586834.11,26.63,7.69,323305.44,14.67
586845.16,26.64,7.7,323042.33,14.67
586835.16,26.65,7.7,323026.23,14.67
586645.68,26.66,7.71,323031.59,14.68
586790.25,26.67,7.72,323262.63,14.69
586790.25,26.67,7.72,323262.63,14.69
586600.77,26.67,7.73,323249.26,14.7
586411.3,26.68,7.73,323280.88,14.71
586221.82,26.68,7.73,323613.59,14.73
586042.88,26.68,7.74,323170.12,14.72
585842.88,26.69,7.74,323359.56,14.73
585347.93,26.67,7.72,322838.26,14.71
585158.46,26.68,7.73,322831.56,14.72
584968.98,26.68,7.73,322830.65,14.72
584569.65,26.67,7.72,322496.41,14.71
584380.18,26.67,7.72,322950.16,14.74
584190.7,26.67,7.73,322965.02,14.75
584001.23,26.68,7.73,322842.25,14.75
583811.75,26.68,7.73,322841.33,14.75
583643.33,26.69,7.74,322649.57,14.75
583453.86,26.69,7.74,322642.58,14.76
583264.39,26.69,7.75,323119.7,14.79
583542.91,26.71,7.76,322715.66,14.77
583543.44,26.72,7.77,322642.58,14.77
583543.96,26.73,7.78,323319.29,14.81
583543.96,26.73,7.78,323319.29,14.81
583354.49,26.73,7.79,323307.17,14.82
583165.02,26.74,7.79,323326.93,14.82
582975.54,26.74,7.79,323326.01,14.83
582786.07,26.74,7.8,323319.03,14.84
582388.07,26.73,7.79,323084.67,14.83
582388.07,26.73,7.79,323084.67,14.83
582198.6,26.74,7.79,323154.04,14.84
582009.12,26.74,7.79,323130.75,14.85
581819.65,26.74,7.8,323111.5,14.85
581630.18,26.75,7.8,323477.79,14.88
581630.18,26.75,7.8,323477.79,14.88
581630.18,26.75,7.8,323477.79,14.88
581630.7,26.76,7.81,323375.63,14.88
581631.23,26.77,7.82,323464.67,14.89
581441.75,26.77,7.82,323459.51,14.89
581441.75,26.77,7.82,323459.51,14.89
581441.75,26.77,7.82,323459.51,14.89
581441.75,26.77,7.82,323459.51,14.89
581252.28,26.77,7.83,323458.12,14.9
581062.81,26.78,7.83,323459.35,14.91
580873.33,26.78,7.83,323849.14,14.93
581143.19,26.8,7.85,323746.29,14.93
580974.77,26.8,7.86,323663.65,14.93
580964.77,26.81,7.87,324315.03,14.97
580775.3,26.82,7.87,324311.39,14.98
580775.3,26.82,7.87,324311.39,14.98
580585.82,26.82,7.87,324308.44,14.98
580400.7,26.82,7.88,324119.82,14.98
580545.26,26.84,7.89,324667.1,15.01
580355.79,26.84,7.9,324226.25,15.0
580166.32,26.85,7.9,324159.12,15.0
579976.84,26.85,7.9,324924.76,15.04
579787.37,26.85,7.91,324919.7,15.05
579931.93,26.87,7.92,324916.85,15.05
579931.93,26.87,7.92,324916.85,15.05
580201.79,26.89,7.94,325206.35,15.07
580212.84,26.9,7.95,325018.95,15.07
579606.07,26.88,7.93,324388.81,15.04
