ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
570367.15,32.91,19.56,425378.6,24.54
570225.02,32.9,19.56,425186.87,24.53
570067.61,32.9,19.55,425030.15,24.53
569919.14,32.91,19.56,424936.99,24.54
569707.44,32.9,19.56,424800.39,24.53
569976.68,32.93,19.58,424706.14,24.53
570262.04,32.95,19.61,424961.76,24.55
569888.2,32.94,19.59,424869.4,24.56
569739.73,32.95,19.6,424673.66,24.56
569566.89,32.94,19.6,425396.9,24.6
568566.89,32.9,19.56,424396.9,24.56
568856.13,32.94,19.6,424451.57,24.58
569261.78,32.97,19.63,424474.91,24.59
569113.31,32.98,19.64,424383.96,24.59
568838.39,32.97,19.63,424503.3,24.61
568419.69,32.96,19.62,424158.22,24.6
568271.22,32.98,19.63,424039.02,24.61
568556.58,33.0,19.66,423959.24,24.61
568182.74,32.99,19.64,424850.01,24.67
568066.12,33.0,19.66,424760.41,24.68
568490.47,33.03,19.69,424298.75,24.66
568788.7,33.07,19.73,425420.99,24.74
568760.52,33.09,19.74,425456.15,24.75
568612.05,33.1,19.76,425362.55,24.76
568463.58,33.11,19.77,425288.44,24.77
568315.11,33.12,19.78,425362.73,24.79
568166.64,33.13,19.79,425287.15,24.8
568018.17,33.14,19.8,425243.33,24.81
567869.7,33.15,19.81,425400.09,24.83
568155.06,33.18,19.83,425618.76,24.85
568126.88,33.2,19.85,425589.62,24.87
567969.47,33.19,19.85,425432.76,24.86
567595.64,33.18,19.83,425087.25,24.85
566926.89,33.16,19.81,424304.97,24.82
566453.3,33.21,19.86,424853.08,24.91
566493.53,33.23,19.88,424757.53,24.91
566345.06,33.24,19.89,424931.77,24.94
566196.59,33.25,19.9,424754.41,24.94
566048.12,33.26,19.91,424916.35,24.97
565920.88,33.27,19.93,425456.14,25.01
566238.08,33.3,19.95,425670.12,25.03
566592.18,33.33,19.98,425782.9,25.05
566564.0,33.35,20.0,425746.24,25.06
566415.53,33.36,20.01,425655.34,25.07
566700.89,33.38,20.04,425840.72,25.09
566552.42,33.39,20.05,425819.39,25.1
566730.82,33.42,20.07,425765.64,25.1
566508.48,33.41,20.06,425545.07,25.1
566563.44,33.43,20.09,427354.2,25.22
567182.36,33.49,20.14,427224.55,25.22
567154.19,33.51,20.16,427250.11,25.24
567005.72,33.52,20.17,427121.31,25.25
567005.72,33.52,20.17,427121.31,25.25
566895.72,33.51,20.17,427011.31,25.24
566683.26,33.52,20.18,426731.5,25.24
566683.26,33.52,20.18,426731.5,25.24
567025.27,33.56,20.22,426828.88,25.26
567310.63,33.59,20.24,427005.77,25.28
566936.8,33.57,20.23,426912.21,25.28
566463.21,33.62,20.28,427460.32,25.37
566314.73,33.64,20.29,427331.94,25.38
566354.97,33.65,20.31,427996.54,25.43
566227.72,33.67,20.32,427953.67,25.45
566227.72,33.67,20.32,427953.67,25.45
565160.25,33.76,20.42,427735.89,25.55
565160.25,33.76,20.42,427735.89,25.55
565424.84,33.8,20.46,427743.91,25.57
565396.67,33.82,20.48,427714.76,25.58
565509.66,33.83,20.49,428000.64,25.6
565826.87,33.86,20.52,428214.62,25.62
565678.4,33.87,20.53,428116.21,25.63
566130.55,33.9,20.56,428483.22,25.66
565863.38,33.89,20.55,427843.99,25.63
565714.91,33.91,20.56,427569.32,25.63
565714.91,33.91,20.56,427563.41,25.63
565617.86,33.92,20.58,428427.0,25.69
565658.1,33.94,20.6,428313.37,25.7
565509.63,33.95,20.61,429053.17,25.76
565296.1,33.95,20.6,429257.54,25.78
565340.63,33.97,20.62,428529.74,25.75
565096.16,33.96,20.62,428244.63,25.73
565346.47,33.98,20.64,429155.04,25.8
565318.29,34.0,20.66,429153.75,25.81
565693.44,34.03,20.69,429037.71,25.81
565733.67,34.05,20.71,429179.0,25.83
565585.2,34.06,20.72,429099.4,25.84
565585.2,34.06,20.72,429099.4,25.84
565151.58,34.05,20.7,429001.62,25.85
565420.81,34.08,20.73,429202.67,25.87
565599.21,34.1,20.76,429117.5,25.87
565461.35,34.11,20.77,429066.83,25.88
565461.35,34.11,20.77,429066.83,25.88
565302.27,34.12,20.78,429984.05,25.95
565304.86,34.12,20.78,430013.1,25.96
565276.68,34.14,20.8,430038.66,25.97
565128.21,34.15,20.81,429940.09,25.98
565168.44,34.17,20.83,429997.07,26.0
564871.57,34.16,20.82,429626.45,25.98
564911.81,34.18,20.84,429571.94,25.99
564763.34,34.19,20.85,429496.79,26.0
564614.86,34.2,20.86,429503.76,26.02
564900.22,34.23,20.89,430102.04,26.06
564900.22,34.23,20.89,430102.04,26.06
564751.75,34.24,20.9,430180.01,26.08
564723.58,34.26,20.92,430187.54,26.1
564763.81,34.28,20.94,430115.96,26.11
564763.81,34.28,20.94,430115.96,26.11
564615.34,34.29,20.95,430040.27,26.12
564241.51,34.28,20.94,429679.37,26.1
563953.8,34.27,20.93,429442.11,26.1
563805.33,34.28,20.94,429539.75,26.12
563805.33,34.28,20.94,429539.75,26.12
563656.86,34.29,20.95,429456.14,26.13
563508.39,34.3,20.96,429646.76,26.16
563508.39,34.3,20.96,429646.76,26.16
563359.92,34.32,20.97,429596.4,26.17
563092.34,34.31,20.96,429300.69,26.16
563092.34,34.31,20.96,429300.69,26.16
563092.34,34.31,20.96,429300.69,26.16
562943.87,34.32,20.98,429255.19,26.17
562915.69,34.34,20.99,429244.74,26.18
563290.84,34.37,21.02,429140.21,26.18
563142.37,34.38,21.04,429282.26,26.21
562993.9,34.39,21.05,429175.48,26.22
562845.43,34.4,21.06,429094.04,26.23
562845.43,34.4,21.06,429116.05,26.23
562696.96,34.42,21.07,429433.15,26.26
562696.96,34.42,21.07,429411.34,26.26
562737.19,34.43,21.09,429498.63,26.28
562588.72,34.45,21.1,429631.54,26.31
562588.72,34.45,21.1,429656.05,26.31
562560.54,34.47,21.12,429654.77,26.32
562600.77,34.49,21.14,429580.28,26.33
562452.3,34.5,21.15,429516.32,26.34
562346.39,34.5,21.15,429454.52,26.34
562197.92,34.51,21.16,429508.53,26.36
562049.45,34.52,21.18,429436.26,26.38
561761.74,34.51,21.17,429223.0,26.37
561464.8,34.53,21.19,429478.18,26.42
561467.39,34.53,21.19,429479.28,26.42
561645.79,34.56,21.22,429654.86,26.44
561944.48,34.59,21.25,429658.19,26.45
561796.01,34.6,21.26,429532.57,26.46
561647.54,34.62,21.27,429701.41,26.48
561932.9,34.64,21.3,429593.13,26.48
561559.07,34.63,21.29,429512.85,26.49
561401.66,34.62,21.28,429353.94,26.48
560807.78,34.67,21.33,429669.22,26.56
560779.6,34.69,21.35,429694.78,26.58
560782.19,34.69,21.35,429699.74,26.58
560633.72,34.7,21.36,429590.74,26.59
560485.25,34.72,21.37,429531.58,26.61
560336.78,34.73,21.39,429623.43,26.63
560188.31,34.74,21.4,429543.84,26.64
560061.07,34.76,21.41,430108.58,26.69
560139.54,34.78,21.44,429925.56,26.7
559932.67,34.77,21.43,429742.66,26.69
559536.03,34.77,21.43,429273.5,26.68
559536.03,34.77,21.43,429269.9,26.68
559507.85,34.79,21.45,429254.0,26.69
559801.39,34.82,21.48,429150.46,26.69
559652.92,34.83,21.49,429306.46,26.72
559652.92,34.83,21.49,429370.65,26.72
559504.45,34.84,21.5,429220.27,26.73
559132.44,34.83,21.49,429177.5,26.74
558983.97,34.84,21.5,429963.38,26.8
559024.2,34.86,21.52,429506.23,26.79
559292.56,34.89,21.55,429388.1,26.79
559242.83,34.91,21.57,429897.75,26.83
559403.35,34.94,21.59,429935.57,26.85
559106.48,34.92,21.58,429634.52,26.84
558958.01,34.94,21.59,429546.85,26.85
558809.54,34.95,21.61,429456.97,26.86
558849.78,34.97,21.63,429556.44,26.88
558701.3,34.98,21.64,429485.81,26.89
557633.83,35.09,21.75,429278.07,27.01
557485.36,35.1,21.76,429236.22,27.03
557336.89,35.12,21.77,429680.75,27.07
557188.42,35.13,21.79,429522.14,27.08
557348.94,35.16,21.81,429559.96,27.1
557052.07,35.15,21.8,429255.24,27.08
557092.3,35.17,21.82,429175.98,27.09
557092.3,35.17,21.82,429154.18,27.09
557324.41,35.19,21.85,429227.5,27.11
557175.94,35.21,21.86,429148.1,27.12
557354.33,35.23,21.89,429090.28,27.12
557057.39,35.26,21.92,430088.42,27.22
556908.92,35.27,21.93,430056.95,27.24
557069.45,35.3,21.96,430094.77,27.25
557354.81,35.33,21.99,430004.62,27.26
557395.04,35.35,22.01,429928.04,27.27
557188.17,35.34,22.0,429605.54,27.25
556824.34,35.33,21.99,429710.05,27.26
556675.87,35.34,22.0,429623.69,27.28
556527.4,35.35,22.01,429568.55,27.29
556186.82,35.34,22.0,429350.69,27.28
556472.18,35.37,22.03,429763.69,27.32
556108.35,35.36,22.01,429420.36,27.3
555959.88,35.37,22.03,429321.67,27.31
555811.41,35.38,22.04,429814.32,27.36
555971.93,35.41,22.07,429852.14,27.38
555823.46,35.43,22.08,429720.2,27.39
555674.99,35.44,22.09,429831.67,27.41
555526.52,35.45,22.11,429800.35,27.43
555378.05,35.46,22.12,429701.21,27.44
555229.58,35.48,22.13,429629.48,27.45
555091.72,35.49,22.15,430002.73,27.49
554935.61,35.49,22.14,429846.83,27.49
555369.45,35.52,22.17,430290.23,27.52
555341.27,35.54,22.2,430288.94,27.54
555192.8,35.55,22.21,430187.33,27.55
555233.03,35.57,22.23,430150.49,27.56
555084.56,35.59,22.24,430179.65,27.58
555353.79,35.62,22.27,430412.91,27.6
555153.39,35.61,22.27,430258.6,27.6
555004.92,35.62,22.28,430197.0,27.61
554867.06,35.64,22.29,430700.3,27.66
554707.98,35.65,22.31,430477.42,27.67
554679.8,35.67,22.33,430441.43,27.68
554858.2,35.7,22.35,430355.13,27.69
554898.43,35.72,22.37,430508.57,27.71
554749.96,35.73,22.39,430402.79,27.72
554790.19,35.75,22.41,430336.76,27.73
554641.72,35.77,22.42,430313.91,27.75
554493.25,35.78,22.44,431011.13,27.81
554344.78,35.79,22.45,430937.45,27.82
554316.6,35.81,22.47,430889.45,27.84
554356.84,35.84,22.49,430813.1,27.85
554208.36,35.85,22.51,430943.77,27.88
554290.75,35.88,22.53,431280.41,27.92
554240.75,35.88,22.53,431230.41,27.91
554092.28,35.89,22.55,431084.15,27.92
553943.81,35.9,22.56,431215.0,27.95
553795.34,35.92,22.57,431085.93,27.96
553835.57,35.94,22.59,431031.89,27.97
554120.93,35.97,22.62,431806.46,28.03
553747.1,35.95,22.61,431400.72,28.01
553718.92,35.98,22.63,431426.29,28.03
553501.62,35.97,22.62,431210.02,28.02
553353.15,35.98,22.64,431115.96,28.03
553156.28,35.97,22.63,430946.37,28.03
553196.51,35.99,22.65,430875.12,28.04
552602.62,36.05,22.71,430814.97,28.1
552454.15,36.06,22.72,430984.49,28.13
552949.59,36.1,22.76,431000.04,28.14
552949.59,36.1,22.76,431022.1,28.14
552652.65,36.13,22.79,430954.58,28.17
552504.18,36.14,22.8,430859.73,28.19
552504.18,36.14,22.8,430837.67,28.19
552544.41,36.17,22.82,430953.67,28.21
552584.65,36.19,22.85,430945.04,28.22
552436.18,36.2,22.86,430902.96,28.24
552287.7,36.22,22.87,431664.88,28.31
552259.53,36.24,22.9,431647.9,28.32
552299.76,36.26,22.92,431565.41,28.33
551299.76,36.22,22.88,430565.41,28.29
551151.29,36.23,22.89,430525.15,28.3
551002.82,36.25,22.9,430649.92,28.33
550854.35,36.26,22.92,430558.21,28.34
550539.29,36.25,22.91,430190.75,28.33
550390.82,36.27,22.92,430112.57,28.34
550660.05,36.3,22.95,430752.22,28.39
550660.05,36.3,22.95,430775.67,28.39
550945.41,36.33,22.98,430947.55,28.41
550917.24,36.35,23.0,430934.27,28.43
550758.53,36.34,23.0,430779.8,28.42
550610.06,36.36,23.01,430665.52,28.44
550610.06,36.36,23.01,430649.04,28.44
550461.59,36.37,23.03,430803.08,28.46
550461.59,36.37,23.03,430803.08,28.46
550313.12,36.38,23.04,430712.08,28.48
550164.65,36.4,23.06,430608.54,28.49
550204.88,36.42,23.08,430700.13,28.51
550056.41,36.44,23.09,430656.4,28.53
550096.64,36.46,23.11,430936.29,28.56
550068.46,36.48,23.14,430951.25,28.58
549919.99,36.49,23.15,430867.81,28.59
549725.93,36.49,23.14,430894.55,28.6
549766.16,36.51,23.17,430823.3,28.61
549806.39,36.53,23.19,430942.33,28.63
549657.92,36.55,23.2,430848.61,28.65
549274.09,36.53,23.19,430441.48,28.63
549125.62,36.55,23.2,430378.17,28.64
548977.15,36.56,23.22,430837.35,28.69
549352.29,36.59,23.25,431051.76,28.71
549164.89,36.59,23.25,431049.44,28.72
549136.71,36.61,23.27,431056.98,28.74
549422.07,36.64,23.3,430956.71,28.74
549462.3,36.66,23.32,430917.68,28.75
549313.83,36.68,23.34,430932.64,28.77
549165.36,36.69,23.35,431053.73,28.8
549205.59,36.72,23.37,431039.49,28.82
549245.82,36.74,23.39,431177.9,28.84
549097.35,36.75,23.41,431585.29,28.89
549257.88,36.78,23.44,431623.11,28.91
549257.88,36.78,23.44,431641.5,28.91
549257.88,36.78,23.44,431641.5,28.91
549257.88,36.78,23.44,431641.5,28.91
549436.28,36.81,23.47,431529.27,28.91
549287.81,36.83,23.48,431641.4,28.94
549139.33,36.84,23.5,431606.5,28.96
548990.86,36.86,23.51,431439.9,28.96
548842.39,36.87,23.53,432189.44,29.03
548704.54,36.89,23.54,431778.53,29.03
548545.45,36.9,23.56,431907.56,29.05
548517.27,36.92,23.58,431915.09,29.07
548557.5,36.95,23.6,431843.51,29.09
548409.03,36.96,23.62,431767.82,29.1
548112.09,36.99,23.65,431739.65,29.14
547738.26,36.98,23.63,431609.59,29.14
547589.79,36.99,23.65,431758.43,29.17
547589.79,36.99,23.65,431758.43,29.17
547591.09,36.99,23.65,431759.73,29.17
547442.61,37.01,23.66,431707.26,29.18
547294.14,37.02,23.68,431746.41,29.21
547294.14,37.02,23.68,431746.41,29.21
547265.97,37.05,23.7,431735.96,29.23
547117.49,37.06,23.72,431622.35,29.24
547157.73,37.08,23.74,431742.34,29.26
547009.26,37.1,23.76,431645.53,29.27
547294.62,37.13,23.79,431586.07,29.28
547146.14,37.15,23.8,431655.62,29.3
546997.67,37.16,23.82,431617.53,29.32
546997.67,37.16,23.82,431617.53,29.32
546849.2,37.18,23.83,432083.64,29.37
546672.55,37.21,23.87,431957.59,29.4
546524.08,37.23,23.89,432249.02,29.44
546227.87,37.22,23.87,431914.19,29.43
546227.87,37.22,23.87,431914.19,29.43
546079.4,37.23,23.89,431943.74,29.45
545962.77,37.25,23.91,431735.96,29.46
545962.77,37.25,23.91,431735.96,29.46
545665.9,37.24,23.89,431432.81,29.44
545637.73,37.26,23.92,431425.55,29.46
545667.34,37.28,23.94,431357.05,29.47
546037.07,37.33,23.99,432039.22,29.54
545888.6,37.35,24.01,431937.54,29.55
545888.6,37.35,24.01,431937.58,29.55
545663.33,37.34,24.0,431781.47,29.55
545514.86,37.36,24.01,432039.53,29.59
545555.09,37.38,24.04,431811.72,29.59
545595.33,37.41,24.06,431764.91,29.6
545880.69,37.44,24.09,431716.38,29.61
545742.83,37.45,24.11,432608.89,29.69
545583.75,37.47,24.12,432361.18,29.69
545555.57,37.49,24.15,432376.14,29.71
545191.74,37.48,24.14,432136.48,29.71
545043.27,37.49,24.15,432038.08,29.72
545312.5,37.53,24.18,432130.37,29.74
545597.86,37.56,24.22,432075.52,29.74
545638.09,37.58,24.24,432011.32,29.76
545638.09,37.58,24.24,432011.32,29.76
545489.62,37.6,24.25,432404.45,29.8
545341.15,37.61,24.27,432462.57,29.83
544967.32,37.6,24.26,431929.3,29.8
544818.85,37.62,24.27,432570.41,29.87
544818.85,37.62,24.27,432570.41,29.87
544790.67,37.64,24.3,432585.37,29.89
544452.96,37.63,24.28,432214.51,29.87
544304.49,37.64,24.3,432131.06,29.88
544482.89,37.67,24.33,432062.22,29.89
544334.42,37.69,24.34,432169.0,29.92
544185.95,37.7,24.36,432242.95,29.95
544058.71,37.72,24.38,432128.16,29.96
544465.75,37.76,24.42,433240.06,30.05
543398.28,37.9,24.55,433022.29,30.2
543321.58,37.91,24.57,432761.59,30.2
543293.4,37.94,24.59,432748.31,30.22
543144.93,37.95,24.61,432658.35,30.23
542996.46,37.97,24.63,432618.99,30.25
542847.99,37.99,24.64,432794.28,30.28
543133.35,38.02,24.67,432765.43,30.29
542984.88,38.03,24.69,432674.56,30.31
542984.88,38.03,24.69,432674.56,30.31
543209.78,38.07,24.72,433594.66,30.39
543181.6,38.09,24.75,433587.4,30.41
543105.93,38.11,24.77,433416.55,30.42
543146.16,38.14,24.79,433341.41,30.43
542997.69,38.15,24.81,433284.07,30.45
542849.22,38.17,24.83,433300.81,30.47
542700.75,38.19,24.84,433271.67,30.49
542542.04,38.18,24.84,433113.18,30.48
542582.28,38.21,24.86,433085.82,30.5
542433.8,38.22,24.88,433551.49,30.55
542433.8,38.22,24.88,433551.49,30.55
542285.33,38.24,24.89,433403.98,30.56
542059.94,38.23,24.89,433156.38,30.55
542031.77,38.26,24.91,433181.95,30.57
542072.0,38.28,24.94,433106.52,30.59
541923.53,38.3,24.95,433016.65,30.6
541709.89,38.29,24.94,432800.87,30.59
541561.42,38.3,24.96,433016.51,30.63
541936.57,38.34,25.0,432855.74,30.62
541788.1,38.36,25.01,432765.98,30.64
541473.05,38.35,25.0,433536.18,30.7
541371.08,38.37,25.02,433009.01,30.69
541342.9,38.39,25.05,433001.75,30.71
541147.93,38.41,25.06,433114.46,30.74
541592.38,38.44,25.1,433005.74,30.74
541443.91,38.46,25.12,433467.95,30.79
541295.43,38.48,25.13,433342.14,30.8
541178.81,38.5,25.15,433250.92,30.82
540111.33,38.64,25.3,433033.14,30.98
541112.71,38.74,25.4,435158.57,31.15
540045.23,38.89,25.54,434940.79,31.32
540045.23,38.89,25.54,434940.79,31.32
540017.05,38.91,25.57,434924.89,31.34
539715.5,38.92,25.57,434222.49,31.31
539567.03,38.94,25.59,434110.83,31.33
539408.33,38.93,25.58,433952.13,31.32
539259.85,38.95,25.6,434073.3,31.35
539111.38,38.96,25.62,433989.26,31.37
538962.91,38.98,25.64,433918.43,31.38
539003.15,39.01,25.66,434290.89,31.43
539003.15,39.01,25.66,434290.89,31.43
538865.29,39.02,25.68,434099.81,31.44
538706.2,39.04,25.7,434050.61,31.46
538706.2,39.04,25.7,434050.61,31.46
538866.73,39.08,25.73,434088.43,31.48
538906.96,39.1,25.76,434009.17,31.49
539351.41,39.14,25.8,433925.31,31.49
539391.64,39.17,25.82,434041.02,31.52
539431.88,39.19,25.85,433973.45,31.53
539130.65,39.18,25.84,433919.57,31.54
538982.18,39.2,25.86,434521.06,31.6
539267.54,39.24,25.89,434621.3,31.62
539119.07,39.25,25.91,434922.17,31.67
539090.89,39.28,25.94,434921.75,31.69
539269.29,39.31,25.97,434812.14,31.7
539309.52,39.34,25.99,434934.76,31.72
539161.05,39.36,26.01,434802.4,31.74
539012.58,39.37,26.03,434767.66,31.76
538864.11,39.39,26.05,435050.02,31.8
538715.64,39.41,26.07,434995.97,31.82
538567.17,39.43,26.08,435225.13,31.86
538727.7,39.46,26.12,435262.94,31.88
538767.93,39.49,26.15,435183.69,31.9
538619.46,39.51,26.16,435088.25,31.91
538470.99,39.53,26.18,435151.21,31.94
538511.22,39.55,26.21,435082.57,31.96
538362.75,39.57,26.23,435046.91,31.98
537988.92,39.56,26.21,435062.27,31.99
537988.92,39.56,26.21,435062.27,31.99
537840.44,39.57,26.23,435641.98,32.05
537691.97,39.59,26.25,435569.23,32.07
537852.5,39.63,26.28,435607.04,32.09
537892.73,39.65,26.31,435527.78,32.11
537744.26,39.67,26.33,435441.44,32.13
537595.79,39.69,26.35,435529.67,32.16
537595.79,39.69,26.35,435529.67,32.16
537447.32,39.71,26.37,435449.33,32.17
537447.32,39.71,26.37,435449.33,32.17
537298.85,39.73,26.38,435409.04,32.19
537140.14,39.72,26.38,435251.15,32.19
536991.67,39.74,26.4,435223.32,32.21
536627.58,39.73,26.38,434815.74,32.19
536479.11,39.74,26.4,435160.12,32.24
536450.93,39.77,26.43,435156.88,32.26
536302.46,39.79,26.45,435042.6,32.28
536480.86,39.82,26.48,435162.11,32.3
536332.39,39.84,26.5,435067.52,32.32
536183.92,39.86,26.52,435003.94,32.34
536035.45,39.88,26.53,435192.11,32.38
536075.68,39.91,26.56,435364.98,32.41
535778.81,39.89,26.55,435043.43,32.39
535630.34,39.91,26.57,435063.09,32.42
535602.16,39.94,26.6,435088.65,32.44
535453.69,39.96,26.61,434959.85,32.46
535305.22,39.98,26.63,435107.55,32.49
535590.58,40.01,26.67,435012.6,32.5
535630.81,40.04,26.7,434917.95,32.51
535482.34,40.06,26.71,435475.51,32.58
535344.48,40.08,26.73,435256.13,32.58
535211.38,40.1,26.75,435453.14,32.62
535183.2,40.13,26.78,435460.67,32.65
535183.2,40.13,26.78,435460.67,32.65
535034.73,40.14,26.8,435325.58,32.66
534886.26,40.16,26.82,435468.23,32.7
534487.74,40.15,26.8,435110.41,32.68
534339.27,40.17,26.82,435018.02,32.7
534190.8,40.19,26.84,434942.84,32.72
534190.8,40.19,26.84,434942.84,32.72
534042.33,40.2,26.86,434980.89,32.75
534082.56,40.23,26.89,435222.68,32.79
533934.09,40.25,26.91,435047.85,32.8
534094.62,40.29,26.94,435085.66,32.82
534379.98,40.32,26.98,434995.52,32.82
534006.14,40.31,26.97,434924.05,32.83
533857.67,40.33,26.99,435165.83,32.87
533857.67,40.33,26.99,435165.83,32.87
533709.2,40.35,27.01,434926.89,32.88
533560.73,40.37,27.02,435639.11,32.96
533433.49,40.39,27.05,435665.4,32.99
534116.61,40.47,27.13,436080.07,33.04
534116.61,40.47,27.13,436080.07,33.04
534088.44,40.5,27.16,436105.63,33.07
533791.49,40.54,27.2,436089.77,33.12
533791.49,40.54,27.2,436089.77,33.12
533831.73,40.57,27.22,436008.57,33.13
534100.96,40.6,27.26,435920.09,33.14
533952.49,40.62,27.28,436286.94,33.19
533804.02,40.64,27.3,436160.21,33.21
534089.38,40.68,27.34,436706.75,33.26
533715.55,40.67,27.32,436534.94,33.26
533418.68,40.65,27.31,436317.36,33.25
533579.2,40.69,27.35,436355.17,33.28
533579.2,40.69,27.35,436355.17,33.28
532511.73,40.86,27.51,436137.4,33.46
532805.27,40.9,27.55,436004.29,33.47
532845.5,40.92,27.58,435970.82,33.48
532697.03,40.94,27.6,436066.23,33.52
532325.02,40.93,27.59,435992.35,33.52
532176.55,40.95,27.61,435933.68,33.54
532176.55,40.95,27.61,435933.68,33.54
532028.07,40.97,27.63,436318.77,33.6
531879.6,40.99,27.65,436329.45,33.63
531731.13,41.01,27.67,436285.18,33.65
531702.95,41.04,27.7,436283.89,33.68
531988.31,41.08,27.73,436186.15,33.68
531614.48,41.06,27.72,436374.75,33.71
531466.01,41.08,27.74,436251.52,33.72
531317.54,41.1,27.76,436184.22,33.74
531169.07,41.12,27.78,436225.54,33.77
531200.53,41.16,27.81,436460.85,33.82
531723.66,41.23,27.89,437127.4,33.9
531695.48,41.26,27.92,437120.14,33.92
531547.01,41.28,27.94,436999.84,33.94
531398.54,41.3,27.96,437174.21,33.98
531576.94,41.34,27.99,437041.13,33.99
531576.94,41.34,27.99,437036.73,33.98
531755.33,41.37,28.03,438140.44,34.09
531692.53,41.4,28.05,438176.09,34.12
531354.83,41.38,28.04,437803.21,34.1
531399.36,41.41,28.07,437304.17,34.08
531399.36,41.41,28.07,437321.46,34.08
531177.66,41.4,28.06,437102.16,34.07
531149.48,41.43,28.09,437065.5,34.09
530958.6,41.45,28.11,437183.66,34.13
530810.13,41.47,28.13,437092.76,34.15
530490.13,41.46,28.11,436772.76,34.13
530490.13,41.46,28.11,436753.2,34.13
530341.66,41.48,28.13,436895.38,34.17
530627.02,41.52,28.17,436799.15,34.17
530805.42,41.55,28.21,436721.32,34.19
530656.95,41.57,28.23,437848.26,34.3
530376.12,41.57,28.22,437690.44,34.3
530236.36,41.59,28.24,436989.86,34.27
530208.19,41.62,28.27,436953.2,34.3
529958.0,41.63,28.29,437017.37,34.33
529809.53,41.65,28.31,437139.73,34.37
529661.06,41.67,28.33,436974.07,34.38
528593.58,41.85,28.51,436756.3,34.58
528445.11,41.87,28.53,436741.96,34.61
528730.47,41.91,28.57,436697.8,34.62
528582.0,41.93,28.59,436771.8,34.65
528293.84,41.93,28.58,437571.79,34.73
528086.97,41.92,28.57,437360.75,34.72
528086.97,41.92,28.57,437381.75,34.72
528392.25,41.97,28.63,437157.6,34.73
527894.35,41.96,28.62,436678.43,34.71
527866.18,41.99,28.65,436662.53,34.74
527867.47,41.99,28.65,436664.02,34.74
527719.0,42.01,28.67,436553.87,34.76
527570.53,42.04,28.69,436808.4,34.8
527610.76,42.07,28.72,436678.8,34.82
527462.29,42.09,28.75,436521.82,34.83
527502.52,42.12,28.78,436497.93,34.85
527354.05,42.14,28.8,436948.51,34.92
527205.58,42.16,28.82,436797.37,34.93
527208.18,42.16,28.82,436813.53,34.93
527180.0,42.19,28.85,436839.09,34.96
527220.23,42.22,28.88,436763.67,34.98
527572.28,42.26,28.92,436838.73,35.0
527344.01,42.26,28.92,436720.49,35.0
527195.54,42.28,28.94,436662.96,35.02
526721.95,42.38,29.04,437211.07,35.18
526573.48,42.4,29.06,437415.07,35.22
526425.01,42.42,29.08,437323.82,35.24
526276.54,42.45,29.1,437167.74,35.26
526276.54,42.45,29.1,437151.22,35.26
526117.83,42.44,29.09,436992.52,35.25
525969.36,42.46,29.12,437429.49,35.31
525757.11,42.45,29.11,437192.74,35.3
525608.64,42.47,29.13,437165.24,35.33
525580.46,42.51,29.16,437151.96,35.35
525431.99,42.53,29.18,437062.0,35.38
525283.52,42.55,29.21,437146.32,35.41
525461.92,42.59,29.24,437023.5,35.42
525313.45,42.61,29.27,437442.68,35.48
525313.45,42.61,29.27,437442.68,35.48
524245.97,42.8,29.46,437224.9,35.7
524245.97,42.8,29.46,437243.29,35.7
524097.5,42.82,29.48,437025.09,35.71
524158.96,42.86,29.51,436954.0,35.73
524000.26,42.85,29.51,436795.1,35.72
524062.1,42.88,29.54,436327.86,35.7
524056.54,42.92,29.57,436810.99,35.77
524156.18,42.94,29.59,436759.39,35.78
524156.18,42.94,29.59,436759.39,35.78
524128.0,42.97,29.63,436758.1,35.81
523936.69,42.99,29.65,436936.82,35.85
523788.22,43.01,29.67,436835.21,35.87
523100.33,42.99,29.65,436156.68,35.85
523140.56,43.02,29.68,436119.84,35.87
522992.09,43.05,29.7,436184.53,35.9
522992.09,43.05,29.7,436184.53,35.9
522843.62,43.07,29.73,436097.34,35.92
522695.15,43.09,29.75,436424.7,35.98
522972.32,43.13,29.79,436623.63,36.01
522823.85,43.16,29.81,436594.4,36.04
522825.15,43.16,29.81,436601.04,36.04
522796.97,43.19,29.85,436616.0,36.07
522521.32,43.18,29.84,436401.96,36.06
522372.85,43.2,29.86,436271.88,36.08
522224.38,43.23,29.88,436368.46,36.12
522075.91,43.25,29.91,436400.01,36.15
522116.14,43.28,29.94,436306.02,36.17
