ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736413.61,99.47,78.97,735855.6,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735856.82,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735858.31,99.39
736414.83,99.47,78.97,735858.31,99.39
736414.83,99.47,78.97,735858.31,99.39
736414.83,99.47,78.97,735858.31,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735826.11,99.39
736414.83,99.47,78.97,735863.63,99.39
736414.83,99.47,78.97,735863.63,99.39
736414.83,99.47,78.97,735863.63,99.39
736414.83,99.47,78.97,735863.63,99.39
736414.83,99.47,78.97,735863.63,99.39
736414.83,99.47,78.97,735865.06,99.39
736414.83,99.47,78.97,735865.06,99.39
736414.83,99.47,78.97,735865.06,99.39
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736414.83,99.47,78.97,735933.79,99.4
736416.05,99.47,78.97,735942.12,99.4
736416.05,99.47,78.97,735942.12,99.4
736419.71,99.47,78.97,735971.03,99.41
736419.71,99.47,78.97,735940.54,99.4
735419.71,99.47,78.97,734940.54,99.4
735419.71,99.47,78.97,734940.54,99.4
735419.71,99.47,78.97,734923.19,99.4
735419.71,99.47,78.97,734923.19,99.4
735419.71,99.47,78.97,734923.19,99.4
735419.71,99.47,78.97,734923.19,99.4
735419.71,99.47,78.97,734923.19,99.4
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734981.6,99.41
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734950.88,99.4
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734984.57,99.41
735419.71,99.47,78.97,734967.21,99.4
735260.93,99.47,78.97,734808.43,99.4
735260.93,99.47,78.97,734808.43,99.4
735260.93,99.47,78.97,734798.1,99.4
735260.93,99.47,78.97,734798.1,99.4
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734832.27,99.41
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734832.15,99.41
735262.15,99.47,78.97,734800.85,99.4
735262.15,99.47,78.97,734839.49,99.41
735262.15,99.47,78.97,734839.49,99.41
735262.15,99.47,78.97,734839.49,99.41
735262.15,99.47,78.97,734839.49,99.41
735262.15,99.47,78.97,734839.49,99.41
735262.15,99.47,78.97,734873.99,99.41
735262.15,99.47,78.97,734873.99,99.41
735262.15,99.47,78.97,734873.99,99.41
734892.15,99.47,78.97,734503.99,99.41
734893.38,99.47,78.97,734505.52,99.41
734893.38,99.47,78.97,734490.81,99.41
734893.38,99.47,78.97,734477.01,99.41
734893.38,99.47,78.97,734477.01,99.41
734893.38,99.47,78.97,734477.01,99.41
734893.38,99.47,78.97,734508.86,99.41
734893.38,99.47,78.97,734541.51,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734522.79,99.42
734893.38,99.47,78.97,734547.76,99.42
734893.38,99.47,78.97,734547.76,99.42
734894.6,99.47,78.97,734549.03,99.42
734894.6,99.47,78.97,734549.03,99.42
734894.6,99.47,78.97,734550.13,99.42
734894.6,99.47,78.97,734550.13,99.42
734894.6,99.47,78.97,734522.93,99.42
734894.6,99.47,78.97,734522.93,99.42
734894.6,99.47,78.97,734522.93,99.42
734894.6,99.47,78.97,734522.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734202.93,99.42
734574.6,99.47,78.97,734232.54,99.42
734574.6,99.47,78.97,734215.61,99.42
734574.6,99.47,78.97,734215.61,99.42
734574.6,99.47,78.97,734215.61,99.42
734574.6,99.47,78.97,734215.61,99.42
734574.6,99.47,78.97,734232.28,99.42
734574.6,99.47,78.97,734232.28,99.42
734574.6,99.47,78.97,734232.28,99.42
734574.6,99.47,78.97,734232.28,99.42
734574.6,99.47,78.97,734207.78,99.42
734574.6,99.47,78.97,734207.78,99.42
734574.6,99.47,78.97,734207.78,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734574.6,99.47,78.97,734236.28,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734268.99,99.42
734575.82,99.47,78.97,734237.5,99.42
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734274.11,99.43
734575.82,99.47,78.97,734256.27,99.42
734575.82,99.47,78.97,734256.27,99.42
734575.82,99.47,78.97,734256.27,99.42
734575.82,99.47,78.97,734276.44,99.43
734575.82,99.47,78.97,734276.44,99.43
734575.82,99.47,78.97,734276.44,99.43
734575.82,99.47,78.97,734276.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733956.44,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733987.94,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733966.89,99.43
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733935.99,99.42
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,733973.14,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734255.82,99.47,78.97,734001.59,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,734002.86,99.43
734257.04,99.47,78.97,733997.74,99.43
734257.04,99.47,78.97,733997.74,99.43
734257.04,99.47,78.97,733997.74,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733970.54,99.43
734257.04,99.47,78.97,733995.8,99.43
734257.04,99.47,78.97,733995.8,99.43
734257.04,99.47,78.97,733995.8,99.43
734257.04,99.47,78.97,733995.8,99.43
734257.04,99.47,78.97,733995.8,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
734257.04,99.47,78.97,733964.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733644.94,99.43
733937.04,99.47,78.97,733679.45,99.43
733937.04,99.47,78.97,733679.45,99.43
733937.04,99.47,78.97,733679.45,99.43
733937.04,99.47,78.97,733679.45,99.43
733937.04,99.47,78.97,733655.39,99.43
733937.04,99.47,78.97,733655.39,99.43
733937.04,99.47,78.97,733655.39,99.43
733937.04,99.47,78.97,733655.39,99.43
733937.04,99.47,78.97,733655.39,99.43
733937.04,99.47,78.97,733683.85,99.43
733937.04,99.47,78.97,733683.85,99.43
733937.04,99.47,78.97,733683.85,99.43
733937.04,99.47,78.97,733683.85,99.43
733937.04,99.47,78.97,733683.85,99.43
733937.04,99.47,78.97,733683.85,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733938.26,99.47,78.97,733685.11,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733557.63,99.44
733780.7,99.47,78.97,733526.14,99.43
733780.7,99.47,78.97,733561.62,99.44
733780.7,99.47,78.97,733561.62,99.44
733780.7,99.47,78.97,733561.62,99.44
733780.7,99.47,78.97,733561.62,99.44
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733780.7,99.47,78.97,733540.09,99.43
733781.92,99.47,78.97,733548.22,99.43
733781.92,99.47,78.97,733548.22,99.43
733781.92,99.47,78.97,733548.22,99.43
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733781.92,99.47,78.97,733573.21,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733593.17,99.45
733733.15,99.47,78.97,733593.17,99.45
733733.15,99.47,78.97,733593.17,99.45
733733.15,99.47,78.97,733593.17,99.45
733733.15,99.47,78.97,733562.68,99.44
733733.15,99.47,78.97,733562.68,99.44
733733.15,99.47,78.97,733562.68,99.44
733733.15,99.47,78.97,733562.68,99.44
733733.15,99.47,78.97,733562.68,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733524.43,99.44
733733.15,99.47,78.97,733603.73,99.45
733733.15,99.47,78.97,733603.73,99.45
733733.15,99.47,78.97,733578.41,99.45
733733.15,99.47,78.97,733578.41,99.45
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733733.15,99.47,78.97,733572.81,99.44
733574.37,99.47,78.97,733414.03,99.44
733574.37,99.47,78.97,733414.03,99.44
733574.37,99.47,78.97,733414.03,99.44
733574.37,99.47,78.97,733414.03,99.44
733574.37,99.47,78.97,733414.03,99.44
733574.37,99.47,78.97,733448.76,99.45
733574.37,99.47,78.97,733448.76,99.45
733574.37,99.47,78.97,733448.76,99.45
733574.37,99.47,78.97,733448.76,99.45
733574.37,99.47,78.97,733448.76,99.45
733574.37,99.47,78.97,733424.48,99.45
733574.37,99.47,78.97,733424.48,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.86,99.45
733574.37,99.47,78.97,733452.98,99.45
733574.37,99.47,78.97,733452.98,99.45
733576.81,99.47,78.97,733454.02,99.45
733576.81,99.47,78.97,733522.75,99.46
733576.81,99.47,78.97,733522.75,99.46
733576.81,99.47,78.97,733522.75,99.46
733576.81,99.47,78.97,733522.75,99.46
733576.81,99.47,78.97,733502.31,99.46
733576.81,99.47,78.97,733502.31,99.46
733576.81,99.47,78.97,733502.31,99.46
733576.81,99.47,78.97,733502.31,99.46
733576.81,99.47,78.97,733502.31,99.46
733576.81,99.47,78.97,733454.02,99.45
733576.81,99.47,78.97,733527.86,99.46
733576.81,99.47,78.97,733527.86,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733534.35,99.46
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733565.84,99.47
733579.25,99.47,78.97,733544.8,99.46
733579.25,99.47,78.97,733573.16,99.47
