ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1011,5222,4735570,6212,4735570
1011,5222,4735570,6212,4735570
1011,5222,4736030,6212,4736030
1011,5222,4736500,6212,4736500
1011,5222,4737500,6212,4737500
1011,5222,4738500,6212,4738500
1011,5222,4738960,6212,4738960
1012,5224,4739960,6212,4739960
1012,5224,4739960,6212,4739960
1012,5224,4739960,6212,4739960
1012,5224,4740770,6212,4740770
1012,5224,4741770,6212,4741770
1013,5232,4742770,6212,4742770
1013,5232,4743770,6212,4743770
1013,5232,4744770,6212,4744770
1013,5232,4745360,6212,4745360
1013,5232,4746360,6212,4746360
1013,5232,4747360,6212,4747360
1014,5234,4748360,6212,4748360
1014,5234,4748590,6212,4748590
1014,5234,4748590,6212,4748590
1014,5234,4748590,6212,4748590
1014,5234,4749590,6212,4749590
1015,5236,4750590,6212,4750590
1015,5236,4751590,6212,4751590
1015,5236,4752140,6212,4752140
1015,5236,4753140,6212,4753140
1016,5244,4754140,6212,4754140
1016,5244,4754790,6212,4754790
1016,5244,4755260,6212,4755260
1016,5244,4756070,6212,4756070
1016,5244,4757070,6212,4757070
1016,5244,4757540,6212,4757540
1016,5244,4757540,6212,4757540
1016,5244,4758540,6212,4758540
1016,5244,4758540,6212,4758540
1016,5244,4759540,6212,4759540
1016,5244,4760130,6212,4760130
1016,5244,4760290,6212,4760290
1016,5244,4761290,6212,4761290
1017,5246,4761940,6212,4761940
1017,5246,4762940,6212,4762940
1018,5248,4763410,6212,4763410
1018,5248,4763410,6212,4763410
1018,5248,4763640,6212,4763640
1018,5248,4763870,6212,4763870
1018,5248,4764870,6212,4764870
1019,5256,4765870,6212,4765870
1019,5256,4766870,6212,4766870
1019,5256,4767680,6212,4767680
1019,5256,4768680,6212,4768680
1019,5256,4769680,6212,4769680
1019,5256,4770000,6212,4770000
1019,5256,4771000,6212,4771000
1019,5256,4771470,6212,4771470
1019,5256,4771940,6212,4771940
1019,5256,4771940,6212,4771940
1019,5256,4771940,6212,4771940
1019,5256,4772750,6212,4772750
1020,5264,4773560,6212,4773560
1020,5264,4774370,6212,4774370
1020,5264,4775370,6212,4775370
1020,5264,4776370,6212,4776370
1020,5264,4776370,6212,4776370
1020,5264,4776590,6212,4776590
1020,5264,4777590,6212,4777590
1020,5264,4777590,6212,4777590
1020,5264,4778590,6212,4778590
1020,5264,4779400,6212,4779400
1020,5264,4779400,6212,4779400
1020,5264,4780400,6212,4780400
1020,5264,4780720,6212,4780720
1021,5272,4781530,6212,4781530
1021,5272,4782000,6212,4782000
1021,5272,4783000,6212,4783000
1021,5272,4784000,6212,4784000
1021,5272,4785000,6212,4785000
1021,5272,4785810,6212,4785810
1021,5272,4785810,6212,4785810
1021,5272,4786620,6212,4786620
1021,5272,4787620,6212,4787620
1021,5272,4788620,6212,4788620
1021,5272,4788620,6212,4788620
1022,5280,4789090,6212,4789090
1022,5280,4790090,6212,4790090
1022,5280,4791090,6212,4791090
1022,5280,4792090,6212,4792090
1022,5280,4792090,6212,4792090
1022,5280,4792320,6212,4792320
1022,5280,4792320,6212,4792320
1023,5284,4793320,6212,4793320
1023,5284,4794320,6212,4794320
1023,5284,4795320,6212,4795320
1023,5284,4795790,6212,4795790
1023,5284,4796790,6212,4796790
1023,5284,4797260,6212,4797260
1023,5284,4797260,6212,4797260
1024,5286,4798260,6212,4798260
1024,5286,4798260,6212,4798260
1024,5286,4799070,6212,4799070
1024,5286,4799300,6212,4799300
1024,5286,4799300,6212,4799300
1024,5286,4800300,6212,4800300
1024,5286,4802300,6212,4802300
1025,5288,4803300,6212,4803300
1025,5288,4804110,6212,4804110
1025,5288,4805110,6212,4805110
1025,5288,4806110,6212,4806110
1025,5288,4806110,6212,4806110
1026,5290,4806580,6212,4806580
1026,5290,4807580,6212,4807580
1027,5298,4808580,6212,4808580
1027,5298,4809580,6212,4809580
1027,5298,4810050,6212,4810050
1028,5302,4811050,6212,4811050
1028,5302,4811210,6212,4811210
1028,5302,4811580,6212,4811580
1028,5302,4811900,6212,4811900
1028,5302,4811900,6212,4811900
1028,5302,4812900,6212,4812900
1028,5302,4813370,6212,4813370
1028,5302,4813370,6212,4813370
1028,5302,4814370,6212,4814370
1028,5302,4815370,6212,4815370
1028,5302,4816370,6212,4816370
1029,5310,4817370,6212,4817370
1029,5310,4817530,6212,4817530
1029,5310,4817530,6212,4817530
1029,5310,4818180,6212,4818180
1029,5310,4819180,6212,4819180
1029,5310,4819180,6212,4819180
1030,5314,4819640,6212,4819640
1030,5314,4820230,6212,4820230
1030,5314,4820700,6212,4820700
1030,5314,4820700,6212,4820700
1030,5314,4821700,6212,4821700
1030,5314,4822510,6212,4822510
1030,5314,4822980,6212,4822980
1030,5314,4823450,6212,4823450
1031,5322,4824450,6212,4824450
1031,5322,4824450,6212,4824450
1031,5322,4825450,6212,4825450
1031,5322,4826450,6212,4826450
1031,5322,4827450,6212,4827450
1031,5322,4828450,6212,4828450
1031,5322,4829450,6212,4829450
1032,5324,4830450,6212,4830450
1032,5324,4830450,6212,4830450
1032,5324,4831450,6212,4831450
1033,5326,4831920,6212,4831920
1033,5326,4832570,6212,4832570
1034,5334,4833570,6212,4833570
1034,5334,4834570,6212,4834570
1034,5334,4835570,6212,4835570
1034,5334,4835800,6212,4835800
1034,5334,4836800,6212,4836800
1035,5336,4837800,6212,4837800
1035,5336,4838120,6212,4838120
1035,5336,4838120,6212,4838120
1035,5336,4838440,6212,4838440
1035,5336,4838440,6212,4838440
1035,5336,4839250,6212,4839250
1035,5336,4839690,6212,4839690
1035,5336,4839690,6212,4839690
1035,5336,4840690,6212,4840690
1035,5336,4840690,6212,4840690
1035,5336,4841690,6212,4841690
1036,5338,4842690,6212,4842690
1036,5338,4843500,6212,4843500
1036,5338,4843500,6212,4843500
1036,5338,4843500,6212,4843500
1036,5338,4844310,6212,4844310
1036,5338,4845310,6212,4845310
1036,5338,4846120,6212,4846120
1036,5338,4847120,6212,4847120
1036,5338,4847120,6212,4847120
1037,5340,4848120,6212,4848120
1037,5340,4849120,6212,4849120
1037,5340,4849390,6212,4849390
1037,5340,4849620,6212,4849620
1037,5340,4849620,6212,4849620
1038,5348,4850620,6212,4850620
1038,5348,4851620,6212,4851620
1038,5348,4852090,6212,4852090
1038,5348,4853090,6212,4853090
1038,5348,4853090,6212,4853090
1038,5348,4854090,6212,4854090
1038,5348,4855090,6212,4855090
1038,5348,4855900,6212,4855900
1038,5348,4856900,6212,4856900
1039,5350,4857900,6212,4857900
1039,5350,4858710,6212,4858710
1039,5350,4858940,6212,4858940
1040,5358,4859590,6212,4859590
1040,5358,4860590,6212,4860590
1040,5358,4860590,6212,4860590
1040,5358,4861590,6212,4861590
1040,5358,4861590,6212,4861590
1040,5358,4862590,6212,4862590
1040,5358,4863590,6212,4863590
1040,5358,4864590,6212,4864590
1040,5358,4864590,6212,4864590
1040,5358,4864590,6212,4864590
1040,5358,4865590,6212,4865590
1040,5358,4866590,6212,4866590
1040,5358,4866750,6212,4866750
1041,5366,4867220,6212,4867220
1041,5366,4868220,6212,4868220
1041,5366,4869030,6212,4869030
1041,5366,4869680,6212,4869680
1041,5366,4869680,6212,4869680
1041,5366,4870680,6212,4870680
1041,5366,4871490,6212,4871490
1041,5366,4872490,6212,4872490
1041,5366,4873140,6212,4873140
1042,5368,4874140,6212,4874140
1042,5368,4874370,6212,4874370
1042,5368,4874830,6212,4874830
1042,5368,4875300,6212,4875300
1043,5370,4876300,6212,4876300
1043,5370,4876300,6212,4876300
1043,5370,4877300,6212,4877300
1044,5372,4878300,6212,4878300
1044,5372,4878300,6212,4878300
1044,5372,4879300,6212,4879300
1044,5372,4879520,6212,4879520
1045,5380,4880520,6212,4880520
1045,5380,4880520,6212,4880520
1045,5380,4880840,6212,4880840
1045,5380,4880840,6212,4880840
1045,5380,4881650,6212,4881650
1045,5380,4882460,6212,4882460
1045,5380,4882920,6212,4882920
1045,5380,4882920,6212,4882920
1045,5380,4882920,6212,4882920
1045,5380,4882920,6212,4882920
1045,5380,4883570,6212,4883570
1045,5380,4884570,6212,4884570
1045,5380,4884570,6212,4884570
1045,5380,4885570,6212,4885570
1045,5380,4885890,6212,4885890
1045,5380,4885890,6212,4885890
1046,5388,4886890,6212,4886890
1046,5388,4887540,6212,4887540
1046,5388,4887540,6212,4887540
1046,5388,4887860,6212,4887860
1046,5388,4888860,6212,4888860
1046,5388,4889330,6212,4889330
1046,5388,4890330,6212,4890330
1046,5388,4890800,6212,4890800
1046,5388,4891610,6212,4891610
1046,5388,4892610,6212,4892610
1047,5390,4893610,6212,4893610
1047,5390,4893930,6212,4893930
1047,5390,4894930,6212,4894930
1048,5398,4895400,6212,4895400
1048,5398,4895870,6212,4895870
1048,5398,4896340,6212,4896340
1048,5398,4897340,6212,4897340
1048,5398,4897340,6212,4897340
1048,5398,4897660,6212,4897660
1049,5406,4905660,6212,4905660
1049,5406,4905660,6212,4905660
1049,5406,4906660,6212,4906660
1049,5406,4907470,6212,4907470
1049,5406,4908470,6212,4908470
1049,5406,4908470,6212,4908470
1049,5406,4908470,6212,4908470
1049,5406,4908470,6212,4908470
1049,5406,4908470,6212,4908470
1050,5414,4909470,6212,4909470
1050,5414,4910470,6212,4910470
1050,5414,4911470,6212,4911470
1050,5414,4911470,6212,4911470
1050,5414,4911470,6212,4911470
1050,5414,4911940,6212,4911940
1050,5414,4911940,6212,4911940
1050,5414,4912490,6212,4912490
1050,5414,4913490,6212,4913490
1050,5414,4914490,6212,4914490
1050,5414,4914490,6212,4914490
1050,5414,4914490,6212,4914490
1050,5414,4915300,6212,4915300
1050,5414,4916300,6212,4916300
1050,5414,4917110,6212,4917110
1050,5414,4917110,6212,4917110
1050,5414,4917920,6212,4917920
1050,5414,4918920,6212,4918920
1050,5414,4919920,6212,4919920
1050,5414,4919920,6212,4919920
1051,5416,4920920,6212,4920920
1051,5416,4921920,6212,4921920
1052,5418,4922920,6212,4922920
1052,5418,4922920,6212,4922920
1052,5418,4923390,6212,4923390
1052,5418,4924390,6212,4924390
1052,5418,4924390,6212,4924390
1053,5426,4925390,6212,4925390
1053,5426,4926390,6212,4926390
1053,5426,4927390,6212,4927390
1053,5426,4928390,6212,4928390
1053,5426,4929040,6212,4929040
1054,5434,4930040,6212,4930040
1054,5434,4930040,6212,4930040
1054,5434,4931040,6212,4931040
1054,5434,4932040,6212,4932040
1054,5434,4932040,6212,4932040
1054,5434,4932360,6212,4932360
1054,5434,4933360,6212,4933360
1054,5434,4933360,6212,4933360
1054,5434,4933360,6212,4933360
1054,5434,4933830,6212,4933830
1054,5434,4933830,6212,4933830
1054,5434,4934300,6212,4934300
1054,5434,4934300,6212,4934300
1054,5434,4935300,6212,4935300
1055,5436,4936300,6212,4936300
1055,5436,4936950,6212,4936950
1056,5438,4937950,6212,4937950
1056,5438,4938760,6212,4938760
1056,5438,4938760,6212,4938760
1056,5438,4939310,6212,4939310
1056,5438,4940310,6212,4940310
1056,5438,4940310,6212,4940310
1057,5440,4941310,6212,4941310
1057,5440,4941780,6212,4941780
1057,5440,4941780,6212,4941780
1058,5442,4942780,6212,4942780
1058,5442,4943780,6212,4943780
1059,5450,4944780,6212,4944780
1059,5450,4945780,6212,4945780
1059,5450,4946780,6212,4946780
1059,5450,4946780,6212,4946780
1059,5450,4947590,6212,4947590
1059,5450,4948400,6212,4948400
1059,5450,4949400,6212,4949400
1059,5450,4949400,6212,4949400
1059,5450,4949400,6212,4949400
1059,5450,4950210,6212,4950210
1059,5450,4950530,6212,4950530
1059,5450,4950530,6212,4950530
1059,5450,4951530,6212,4951530
1060,5452,4952530,6212,4952530
1060,5452,4953120,6212,4953120
1060,5452,4953350,6212,4953350
1060,5452,4954160,6212,4954160
1060,5452,4955160,6212,4955160
1061,5454,4956160,6212,4956160
1061,5454,4956160,6212,4956160
1061,5454,4956160,6212,4956160
1061,5454,4956160,6212,4956160
1061,5454,4956160,6212,4956160
1061,5454,4956380,6212,4956380
1061,5454,4957380,6212,4957380
1061,5454,4957380,6212,4957380
1061,5454,4958380,6212,4958380
1062,5456,4959380,6212,4959380
1062,5456,4960380,6212,4960380
1063,5464,4961380,6212,4961380
1063,5464,4961380,6212,4961380
1063,5464,4961380,6212,4961380
1063,5464,4961600,6212,4961600
1063,5464,4961600,6212,4961600
1063,5464,4962600,6212,4962600
1063,5464,4962600,6212,4962600
1063,5464,4963600,6212,4963600
1063,5464,4964600,6212,4964600
1063,5464,4965600,6212,4965600
1063,5464,4966250,6212,4966250
1063,5464,4967250,6212,4967250
1063,5464,4967250,6212,4967250
1063,5464,4968060,6212,4968060
1063,5464,4968380,6212,4968380
1063,5464,4968380,6212,4968380
1064,5466,4969380,6212,4969380
1064,5466,4969380,6212,4969380
1064,5466,4970380,6212,4970380
1065,5468,4971380,6212,4971380
1065,5468,4971380,6212,4971380
1065,5468,4972380,6212,4972380
1066,5476,4973380,6212,4973380
1066,5476,4973380,6212,4973380
1066,5476,4974190,6212,4974190
1066,5476,4975190,6212,4975190
1066,5476,4976190,6212,4976190
1066,5476,4977190,6212,4977190
1066,5476,4978000,6212,4978000
1066,5476,4978650,6212,4978650
1066,5476,4978650,6212,4978650
1066,5476,4979460,6212,4979460
1066,5476,4979460,6212,4979460
1066,5476,4980460,6212,4980460
1066,5476,4980460,6212,4980460
1066,5476,4980930,6212,4980930
1066,5476,4981400,6212,4981400
1067,5484,4982400,6212,4982400
1067,5484,4982400,6212,4982400
1067,5484,4983210,6212,4983210
1067,5484,4983860,6212,4983860
1067,5484,4984670,6212,4984670
1067,5484,4985670,6212,4985670
1067,5484,4986130,6212,4986130
1067,5484,4986130,6212,4986130
1067,5484,4987130,6212,4987130
1067,5484,4988130,6212,4988130
1068,5492,4989130,6212,4989130
1068,5492,4989780,6212,4989780
1068,5492,4990780,6212,4990780
1068,5492,4991780,6212,4991780
1068,5492,4992590,6212,4992590
1068,5492,4993590,6212,4993590
1068,5492,4993590,6212,4993590
1068,5492,4993810,6212,4993810
1068,5492,4993810,6212,4993810
1069,5494,4994810,6212,4994810
1069,5494,4995620,6212,4995620
1069,5494,4995620,6212,4995620
1069,5494,4996620,6212,4996620
1069,5494,4997430,6212,4997430
1069,5494,4997430,6212,4997430
1069,5494,4997430,6212,4997430
1069,5494,4997750,6212,4997750
1070,5496,4998750,6212,4998750
1070,5496,4998750,6212,4998750
1070,5496,4999750,6212,4999750
1070,5496,4999750,6212,4999750
1071,5504,5000750,6212,5000750
1072,5506,5001560,6212,5001560
1072,5506,5002370,6212,5002370
1072,5506,5002920,6212,5002920
1072,5506,5002920,6212,5002920
1072,5506,5003240,6212,5003240
1072,5506,5003240,6212,5003240
1072,5506,5004050,6212,5004050
1072,5506,5005050,6212,5005050
1072,5506,5005860,6212,5005860
1072,5506,5006860,6212,5006860
1072,5506,5006860,6212,5006860
1072,5506,5007860,6212,5007860
1072,5506,5008860,6212,5008860
1072,5506,5008860,6212,5008860
1073,5514,5010860,6212,5010860
1073,5514,5011860,6212,5011860
1073,5514,5012410,6212,5012410
1073,5514,5013220,6212,5013220
1073,5514,5013540,6212,5013540
1073,5514,5014010,6212,5014010
1073,5514,5015010,6212,5015010
1073,5514,5015010,6212,5015010
1073,5514,5015010,6212,5015010
1073,5514,5016010,6212,5016010
1073,5514,5017010,6212,5017010
1074,5522,5018010,6212,5018010
1074,5522,5018170,6212,5018170
1074,5522,5018720,6212,5018720
1074,5522,5019720,6212,5019720
1074,5522,5020720,6212,5020720
1074,5522,5021720,6212,5021720
1074,5522,5022040,6212,5022040
1074,5522,5022040,6212,5022040
1074,5522,5022040,6212,5022040
1074,5522,5022360,6212,5022360
1074,5522,5022360,6212,5022360
1074,5522,5022360,6212,5022360
1075,5524,5022830,6212,5022830
1075,5524,5023830,6212,5023830
1075,5524,5024380,6212,5024380
1075,5524,5025380,6212,5025380
1075,5524,5026380,6212,5026380
1076,5532,5027380,6212,5027380
1076,5532,5027850,6212,5027850
1076,5532,5028660,6212,5028660
1076,5532,5028660,6212,5028660
1076,5532,5028660,6212,5028660
1076,5532,5028660,6212,5028660
1076,5532,5029310,6212,5029310
1076,5532,5029310,6212,5029310
1076,5532,5029310,6212,5029310
1076,5532,5030120,6212,5030120
1076,5532,5030120,6212,5030120
1076,5532,5030440,6212,5030440
1076,5532,5030910,6212,5030910
1076,5532,5031910,6212,5031910
1076,5532,5031910,6212,5031910
1076,5532,5031910,6212,5031910
1076,5532,5032380,6212,5032380
1076,5532,5032610,6212,5032610
1077,5540,5033610,6212,5033610
1077,5540,5034080,6212,5034080
1077,5540,5035080,6212,5035080
1077,5540,5036080,6212,5036080
1077,5540,5037080,6212,5037080
1077,5540,5039080,6212,5039080
1078,5542,5039890,6212,5039890
1078,5542,5039890,6212,5039890
1078,5542,5040360,6212,5040360
1078,5542,5040830,6212,5040830
1078,5542,5041200,6212,5041200
1078,5542,5041200,6212,5041200
1078,5542,5041360,6212,5041360
1078,5542,5042170,6212,5042170
1078,5542,5042170,6212,5042170
1078,5542,5042170,6212,5042170
1078,5542,5042170,6212,5042170
1078,5542,5043170,6212,5043170
1078,5542,5043170,6212,5043170
1079,5544,5044170,6212,5044170
1079,5544,5044760,6212,5044760
1079,5544,5044760,6212,5044760
1079,5544,5045760,6212,5045760
1080,5552,5046230,6212,5046230
1080,5552,5047230,6212,5047230
1080,5552,5047700,6212,5047700
1080,5552,5047700,6212,5047700
1080,5552,5047700,6212,5047700
1080,5552,5048700,6212,5048700
1080,5552,5048860,6212,5048860
1080,5552,5049860,6212,5049860
1080,5552,5049860,6212,5049860
1081,5554,5050510,6212,5050510
1081,5554,5051510,6212,5051510
1081,5554,5051510,6212,5051510
1082,5562,5052510,6212,5052510
1082,5562,5053510,6212,5053510
1082,5562,5054100,6212,5054100
1082,5562,5055100,6212,5055100
1082,5562,5056100,6212,5056100
1082,5562,5057100,6212,5057100
1082,5562,5058100,6212,5058100
1082,5562,5058910,6212,5058910
1082,5562,5058910,6212,5058910
1082,5562,5059910,6212,5059910
1082,5562,5060910,6212,5060910
1082,5562,5060910,6212,5060910
1082,5562,5061720,6212,5061720
1082,5562,5062200,6212,5062200
1082,5562,5062200,6212,5062200
1082,5562,5063010,6212,5063010
1082,5562,5064010,6212,5064010
1082,5562,5064010,6212,5064010
1083,5570,5065010,6212,5065010
1083,5570,5065330,6212,5065330
1083,5570,5066330,6212,5066330
1083,5570,5067140,6212,5067140
1083,5570,5067600,6212,5067600
1083,5570,5068600,6212,5068600
1083,5570,5068920,6212,5068920
1083,5570,5069380,6212,5069380
1083,5570,5070380,6212,5070380
1084,5572,5071380,6212,5071380
1084,5572,5071380,6212,5071380
1084,5572,5072190,6212,5072190
1084,5572,5073190,6212,5073190
1084,5572,5074190,6212,5074190
1085,5574,5075190,6212,5075190
1085,5574,5075190,6212,5075190
1086,5576,5075780,6212,5075780
1086,5576,5076100,6212,5076100
1086,5576,5076100,6212,5076100
1086,5576,5077100,6212,5077100
1086,5576,5078100,6212,5078100
1087,5578,5078910,6212,5078910
1087,5578,5078910,6212,5078910
1087,5578,5079230,6212,5079230
1087,5578,5079230,6212,5079230
1087,5578,5080230,6212,5080230
1088,5580,5081230,6212,5081230
1088,5580,5081550,6212,5081550
1088,5580,5081550,6212,5081550
1088,5580,5082020,6212,5082020
1088,5580,5082020,6212,5082020
1089,5588,5082490,6212,5082490
1089,5588,5083490,6212,5083490
1089,5588,5083960,6212,5083960
1089,5588,5084960,6212,5084960
1089,5588,5085070,6212,5085070
1089,5588,5085540,6212,5085540
1089,5588,5086090,6212,5086090
1089,5588,5087090,6212,5087090
1089,5588,5087090,6212,5087090
1089,5588,5089090,6212,5089090
1089,5588,5089320,6212,5089320
1089,5588,5089790,6212,5089790
1090,5596,5090790,6212,5090790
1090,5596,5091600,6212,5091600
1090,5596,5092070,6212,5092070
1090,5596,5092070,6212,5092070
1090,5596,5093070,6212,5093070
1090,5596,5093540,6212,5093540
1090,5596,5093540,6212,5093540
1090,5596,5094010,6212,5094010
1090,5596,5094470,6212,5094470
1090,5596,5094470,6212,5094470
1090,5596,5095470,6212,5095470
1090,5596,5095470,6212,5095470
1090,5596,5095470,6212,5095470
1090,5596,5095470,6212,5095470
1090,5596,5096470,6212,5096470
1090,5596,5097280,6212,5097280
1090,5596,5097280,6212,5097280
1091,5598,5098280,6212,5098280
1091,5598,5098280,6212,5098280
1091,5598,5099090,6212,5099090
1092,5606,5100090,6212,5100090
1092,5606,5101090,6212,5101090
1092,5606,5102090,6212,5102090
1092,5606,5102090,6212,5102090
1092,5606,5102900,6212,5102900
1092,5606,5103370,6212,5103370
1092,5606,5103370,6212,5103370
1092,5606,5104370,6212,5104370
1092,5606,5104370,6212,5104370
1092,5606,5105370,6212,5105370
1092,5606,5105370,6212,5105370
1092,5606,5105370,6212,5105370
1092,5606,5106370,6212,5106370
1092,5606,5106600,6212,5106600
1093,5614,5114600,6212,5114600
1094,5616,5115600,6212,5115600
1094,5616,5115920,6212,5115920
1095,5620,5116730,6212,5116730
1095,5620,5117540,6212,5117540
1095,5620,5118010,6212,5118010
1095,5620,5118010,6212,5118010
1095,5620,5118010,6212,5118010
1095,5620,5118010,6212,5118010
1095,5620,5118470,6212,5118470
1095,5620,5118940,6212,5118940
1095,5620,5119940,6212,5119940
1096,5622,5120410,6212,5120410
1096,5622,5121410,6212,5121410
1096,5622,5121410,6212,5121410
1097,5624,5122410,6212,5122410
1097,5624,5123410,6212,5123410
1097,5624,5123870,6212,5123870
1098,5632,5124870,6212,5124870
1098,5632,5125870,6212,5125870
1098,5632,5126870,6212,5126870
1098,5632,5127340,6212,5127340
1098,5632,5128340,6212,5128340
1098,5632,5128340,6212,5128340
1098,5632,5128930,6212,5128930
1099,5640,5129930,6212,5129930
1099,5640,5129930,6212,5129930
1099,5640,5130930,6212,5130930
1099,5640,5131930,6212,5131930
1099,5640,5131930,6212,5131930
1099,5640,5132930,6212,5132930
1099,5640,5132930,6212,5132930
1099,5640,5132930,6212,5132930
1099,5640,5133400,6212,5133400
1099,5640,5133400,6212,5133400
1099,5640,5134210,6212,5134210
1099,5640,5134860,6212,5134860
1099,5640,5134860,6212,5134860
1099,5640,5135860,6212,5135860
1100,5644,5136670,6212,5136670
1100,5644,5137480,6212,5137480
1101,5646,5138480,6212,5138480
1101,5646,5139480,6212,5139480
1101,5646,5139800,6212,5139800
1101,5646,5140610,6212,5140610
1101,5646,5141420,6212,5141420
1102,5648,5142420,6212,5142420
1102,5648,5143420,6212,5143420
1102,5648,5143420,6212,5143420
1102,5648,5143420,6212,5143420
1102,5648,5143890,6212,5143890
1103,5650,5144890,6212,5144890
1103,5650,5145890,6212,5145890
1103,5650,5146120,6212,5146120
1103,5650,5146120,6212,5146120
1103,5650,5146120,6212,5146120
1104,5658,5146590,6212,5146590
1104,5658,5146590,6212,5146590
1104,5658,5147400,6212,5147400
1104,5658,5147720,6212,5147720
1104,5658,5148370,6212,5148370
1104,5658,5149370,6212,5149370
1104,5658,5150370,6212,5150370
1104,5658,5150370,6212,5150370
1104,5658,5151370,6212,5151370
1104,5658,5152180,6212,5152180
1104,5658,5153180,6212,5153180
1104,5658,5154180,6212,5154180
1104,5658,5154770,6212,5154770
1105,5666,5155580,6212,5155580
1105,5666,5156580,6212,5156580
1105,5666,5157050,6212,5157050
1105,5666,5158050,6212,5158050
1105,5666,5158050,6212,5158050
1105,5666,5158370,6212,5158370
1105,5666,5159370,6212,5159370
1105,5666,5159840,6212,5159840
1105,5666,5159840,6212,5159840
1106,5668,5160840,6212,5160840
1106,5668,5160840,6212,5160840
1106,5668,5161840,6212,5161840
1106,5668,5161840,6212,5161840
1106,5668,5162160,6212,5162160
1106,5668,5163160,6212,5163160
1106,5668,5164160,6212,5164160
1106,5668,5164970,6212,5164970
1107,5670,5165430,6212,5165430
1107,5670,5165650,6212,5165650
1107,5670,5165650,6212,5165650
1107,5670,5165880,6212,5165880
1107,5670,5166200,6212,5166200
1107,5670,5167010,6212,5167010
1107,5670,5167170,6212,5167170
1108,5672,5168170,6212,5168170
1108,5672,5168170,6212,5168170
1108,5672,5168980,6212,5168980
1108,5672,5169210,6212,5169210
1108,5672,5169210,6212,5169210
1109,5680,5169680,6212,5169680
1109,5680,5169680,6212,5169680
1109,5680,5170680,6212,5170680
1109,5680,5171680,6212,5171680
1109,5680,5172680,6212,5172680
1109,5680,5173490,6212,5173490
1109,5680,5174490,6212,5174490
1109,5680,5175490,6212,5175490
1109,5680,5176140,6212,5176140
1110,5682,5177140,6212,5177140
1110,5682,5178140,6212,5178140
1111,5690,5179140,6212,5179140
1111,5690,5180140,6212,5180140
1111,5690,5180790,6212,5180790
1111,5690,5180790,6212,5180790
1111,5690,5180790,6212,5180790
1111,5690,5180790,6212,5180790
1112,5692,5181600,6212,5181600
1112,5692,5182410,6212,5182410
1112,5692,5183060,6212,5183060
1112,5692,5184060,6212,5184060
1113,5694,5185060,6212,5185060
1113,5694,5185870,6212,5185870
1113,5694,5185870,6212,5185870
1113,5694,5186680,6212,5186680
1113,5694,5187330,6212,5187330
1113,5694,5188330,6212,5188330
1113,5694,5188330,6212,5188330
1113,5694,5188330,6212,5188330
1113,5694,5188330,6212,5188330
1113,5694,5188330,6212,5188330
1114,5696,5189140,6212,5189140
1114,5696,5190140,6212,5190140
1114,5696,5190140,6212,5190140
1114,5696,5190140,6212,5190140
1115,5704,5191140,6212,5191140
1115,5704,5191140,6212,5191140
1115,5704,5192140,6212,5192140
1115,5704,5193140,6212,5193140
1115,5704,5194140,6212,5194140
1115,5704,5194950,6212,5194950
1115,5704,5194950,6212,5194950
1115,5704,5195760,6212,5195760
1115,5704,5196570,6212,5196570
1115,5704,5197570,6212,5197570
1116,5706,5198570,6212,5198570
1116,5706,5199570,6212,5199570
1116,5706,5199890,6212,5199890
1117,5714,5200890,6212,5200890
1117,5714,5201700,6212,5201700
1117,5714,5202700,6212,5202700
1117,5714,5202700,6212,5202700
1117,5714,5203020,6212,5203020
1117,5714,5204020,6212,5204020
1117,5714,5205020,6212,5205020
1117,5714,5205500,6212,5205500
1117,5714,5206500,6212,5206500
1117,5714,5207500,6212,5207500
1117,5714,5208500,6212,5208500
1118,5722,5209500,6212,5209500
1118,5722,5210500,6212,5210500
1118,5722,5210500,6212,5210500
1118,5722,5211310,6212,5211310
1118,5722,5211310,6212,5211310
1118,5722,5211780,6212,5211780
1118,5722,5212100,6212,5212100
1118,5722,5212100,6212,5212100
1118,5722,5212100,6212,5212100
1118,5722,5212100,6212,5212100
1118,5722,5212570,6212,5212570
1118,5722,5212570,6212,5212570
1118,5722,5213040,6212,5213040
1118,5722,5214040,6212,5214040
1118,5722,5214850,6212,5214850
1118,5722,5214850,6212,5214850
1118,5722,5214850,6212,5214850
1118,5722,5215660,6212,5215660
1118,5722,5215660,6212,5215660
1118,5722,5215660,6212,5215660
1119,5724,5216210,6212,5216210
1119,5724,5216680,6212,5216680
1119,5724,5217680,6212,5217680
1120,5732,5221680,6212,5221680
